available_time,close,atr14,bias,D14_CONCORDANCE,SETUP_CONFIRMATION_PCT,OB_CONFIRM,IMBALANCE_CONFIRM,LIQUIDITY_CONFIRM,PRICE_ACTION_CONFIRM,resolution,target_dir,D14_signed24
2024-08-29 12:00:00,2517.15,10.733140184579637,BULL,1,25,False,False,False,True,BEAR_FIRST,-1.0,0.5347922324024493
2024-08-30 04:00:00,2517.72,11.1894569140925,BULL,1,50,False,False,True,True,NO_BREAKOUT,0.0,
2024-08-30 12:00:00,2522.89,11.183052135110382,BULL,1,50,False,True,False,True,BEAR_FIRST,-1.0,
2024-08-30 16:00:00,2519.62,11.22854841117394,BULL,1,25,False,False,False,True,BEAR_FIRST,-1.0,
2024-09-10 16:00:00,2513.79,10.595017026294634,BULL,1,50,False,True,False,True,BEAR_FIRST,-1.0,-0.526662674175183
2024-09-11 00:00:00,2516.53,10.681111619611181,BULL,1,75,True,True,False,True,NO_BREAKOUT,0.0,-0.3885363385193386
2024-09-11 04:00:00,2516.57,10.126032218210373,BULL,1,50,True,False,False,True,BULL_FIRST,1.0,-0.43254849536457524
2024-09-11 08:00:00,2519.59,9.947744202623925,BULL,1,50,True,False,False,True,BEAR_FIRST,-1.0,-0.26036053473479737
2024-09-11 12:00:00,2524.29,9.922191045293623,BULL,1,25,True,False,False,False,BEAR_FIRST,-1.0,-0.6984344454128337
2024-09-12 04:00:00,2512.19,10.507274792915183,BULL,1,0,False,False,False,False,NO_BREAKOUT,0.0,4.698649361801118
2024-09-12 08:00:00,2517.0,10.236040879135532,BULL,1,100,True,True,True,True,BULL_FIRST,1.0,5.060550325232276
2024-09-12 12:00:00,2517.36,10.062037959197292,BULL,1,75,True,True,False,True,BULL_FIRST,1.0,5.223593889541733
2024-10-03 08:00:00,2654.94,11.905797353937805,BULL,1,50,True,False,False,True,BEAR_FIRST,-1.0,0.7651734469499453
2024-10-04 04:00:00,2657.25,11.936191387769288,BULL,1,50,False,False,True,True,NO_BREAKOUT,0.0,
2024-10-04 08:00:00,2664.05,11.727892002928623,BULL,1,50,False,True,False,True,BEAR_FIRST,-1.0,
2024-10-04 12:00:00,2658.98,11.53661400271945,BULL,1,50,True,False,False,True,BEAR_FIRST,-1.0,
2024-10-17 04:00:00,2677.88,11.27450904407442,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,1.3393044380886867
2024-10-17 08:00:00,2679.05,11.206329826640546,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,2.77789432236726
2024-10-17 12:00:00,2681.81,10.950877696166197,BULL,1,25,False,False,False,True,BULL_FIRST,1.0,2.2272187377764787
2024-10-17 16:00:00,2680.61,11.284386432154317,BULL,1,25,False,False,False,True,BULL_FIRST,1.0,2.560174642520147
2024-10-29 04:00:00,2745.69,10.835735094496146,BULL,1,75,False,True,True,True,BULL_FIRST,1.0,2.9864148318314756
2024-12-03 08:00:00,2641.12,13.956346014662564,BEAR,-1,50,True,False,False,True,NO_BREAKOUT,0.0,-0.6119080159683504
2024-12-24 16:00:00,2614.09,11.100426925572053,BEAR,-1,25,False,False,False,True,NO_BREAKOUT,0.0,
2024-12-24 20:00:00,2616.87,10.955396430888346,BEAR,-1,0,False,False,False,False,NO_BREAKOUT,0.0,
2024-12-25 00:00:00,2616.17,10.385010971539163,BEAR,-1,0,False,False,False,False,NO_BREAKOUT,0.0,
2024-12-27 12:00:00,2623.89,9.694602768037784,BEAR,-1,75,False,True,True,True,BEAR_FIRST,-1.0,
2024-12-27 16:00:00,2618.62,9.969273998892259,BEAR,-1,50,False,True,False,True,NO_BREAKOUT,0.0,
2024-12-27 20:00:00,2615.91,9.838611570399946,BEAR,-1,50,False,True,False,True,NO_BREAKOUT,0.0,
2024-12-28 00:00:00,2619.93,9.754425029657082,BEAR,-1,50,True,False,False,True,NO_BREAKOUT,0.0,
2024-12-30 12:00:00,2612.72,9.798029078045422,BEAR,-1,50,False,True,False,True,BEAR_FIRST,-1.0,-0.25107090215849553
2024-12-30 16:00:00,2606.51,10.243169858185016,BEAR,-1,100,True,True,True,True,BEAR_FIRST,-1.0,-0.6414030120519592
2024-12-30 20:00:00,2605.04,10.77508629688609,BEAR,-1,50,False,True,False,True,NO_BREAKOUT,0.0,-1.7670392120666694
2024-12-31 00:00:00,2606.04,10.430437275679962,BEAR,-1,75,True,False,True,True,NO_BREAKOUT,0.0,-1.7199662416675185
2024-12-31 04:00:00,2608.62,10.236120327417112,BEAR,-1,50,False,False,True,True,NO_BREAKOUT,0.0,
2024-12-31 08:00:00,2604.26,10.002826018315908,BEAR,-1,50,False,True,False,True,BULL_FIRST,1.0,
2024-12-31 12:00:00,2615.18,10.30905273129334,BEAR,-1,50,False,False,True,True,BULL_FIRST,1.0,
2024-12-31 16:00:00,2613.08,10.337691821915246,BEAR,-1,25,False,False,False,True,BULL_FIRST,1.0,
2025-02-18 16:00:00,2918.73,13.955681296534479,BULL,1,50,False,False,True,True,BULL_FIRST,1.0,1.2611351338590973
2025-02-18 20:00:00,2931.07,14.095275489639182,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,-0.5193229465703437
2025-02-19 00:00:00,2935.44,13.693470097522116,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,-0.21470087414380512
2025-02-19 04:00:00,2938.48,13.556793661984804,BULL,1,75,False,True,True,True,BEAR_FIRST,-1.0,-0.11580909462409752
2025-02-19 08:00:00,2932.83,13.705594114700167,BULL,1,50,False,True,False,True,BULL_FIRST,1.0,1.0200214513142143
2025-03-10 08:00:00,2910.87,15.93728421275525,BULL,1,50,False,False,True,True,NO_BREAKOUT,0.0,-0.8295014271891633
2025-03-12 04:00:00,2914.21,14.278626447984578,BULL,1,50,False,False,True,True,NO_BREAKOUT,0.0,1.7095481900113239
2025-03-12 08:00:00,2914.81,13.91443884455713,BULL,1,25,False,False,False,True,NO_BREAKOUT,0.0,2.1416602087159955
2025-03-12 12:00:00,2922.15,13.866264641374496,BULL,1,75,False,True,True,True,BEAR_FIRST,-1.0,1.3933096258924862
2025-03-12 16:00:00,2917.44,13.815102881276324,BULL,1,50,False,True,False,True,BULL_FIRST,1.0,1.8052706674954522
2025-03-26 12:00:00,3023.96,12.773233283960872,BULL,1,75,False,True,True,True,NO_BREAKOUT,0.0,0.9449447709654104
2025-03-26 16:00:00,3026.95,12.820145192249369,BULL,1,50,False,True,False,True,BEAR_FIRST,-1.0,1.799511601003358
2025-03-27 04:00:00,3025.34,12.190068872948975,BULL,1,50,False,True,False,True,BULL_FIRST,1.0,2.9868576116741568
2025-03-27 08:00:00,3034.04,12.435063953452612,BULL,1,75,True,True,False,True,BULL_FIRST,1.0,3.199822706899084
2025-03-27 12:00:00,3036.03,12.346845099634555,BULL,1,75,True,True,False,True,BULL_FIRST,1.0,2.9861879453797617
2025-04-29 20:00:00,3328.71,31.057970500099273,BULL,1,75,False,True,True,True,NO_BREAKOUT,0.0,-0.5766635653138574
2025-05-23 00:00:00,3293.96,25.962064820965715,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,2.5017270562990555
2025-05-23 04:00:00,3300.99,25.666917333753876,BULL,1,50,False,False,True,True,BULL_FIRST,1.0,
2025-05-23 08:00:00,3313.53,25.6378518099143,BULL,1,50,False,True,False,True,BULL_FIRST,1.0,
2025-05-23 12:00:00,3326.34,25.374433823491835,BULL,1,50,False,True,False,True,BULL_FIRST,1.0,
2025-05-26 12:00:00,3334.34,24.7131690836108,BULL,1,50,False,False,True,True,NO_BREAKOUT,0.0,-1.4506435770625326
2025-05-26 16:00:00,3334.41,23.84151414906719,BULL,1,25,False,False,False,True,NO_BREAKOUT,0.0,-1.7104618332974157
2025-05-26 20:00:00,3342.05,23.00783456699097,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,-1.927169628714827
2025-05-27 00:00:00,3341.05,21.55227495506305,BULL,1,25,False,True,False,False,NO_BREAKOUT,0.0,-1.7677948188504309
2025-05-27 04:00:00,3345.08,20.64211245827283,BULL,1,50,True,False,False,True,BEAR_FIRST,-1.0,-1.7716210040965739
2025-05-27 08:00:00,3330.75,20.359104425539044,BULL,1,25,False,False,False,True,BEAR_FIRST,-1.0,-1.6906441108884258
2025-05-28 12:00:00,3321.58,21.314613115609024,BULL,1,50,False,True,False,True,BEAR_FIRST,-1.0,-1.8700785129808444
2025-05-30 00:00:00,3317.69,23.87803743219646,BULL,1,50,True,False,False,True,BEAR_FIRST,-1.0,-1.095148630797445
2025-05-30 04:00:00,3312.44,22.828177615611022,BULL,1,50,False,False,True,True,BEAR_FIRST,-1.0,
2025-06-04 12:00:00,3362.71,20.661512896207935,BULL,1,75,True,True,False,True,BULL_FIRST,1.0,0.6025696212345032
2025-06-04 16:00:00,3358.88,20.704976260764543,BULL,1,50,False,False,True,True,BULL_FIRST,1.0,1.1668692441721125
2025-07-04 20:00:00,3336.95,15.139459805498152,BULL,1,75,False,True,True,True,NO_BREAKOUT,0.0,
2025-07-16 12:00:00,3341.92,14.500991415796614,BULL,1,50,False,True,False,True,BEAR_FIRST,-1.0,-0.9082137643122367
2025-07-19 00:00:00,3351.23,14.493812879871816,BULL,1,25,False,False,True,False,NO_BREAKOUT,0.0,
2025-07-21 04:00:00,3352.21,14.143540531309522,BULL,1,50,False,True,False,True,BULL_FIRST,1.0,2.978037918211423
2025-07-21 08:00:00,3357.72,13.706859064787396,BULL,1,50,False,True,False,True,BULL_FIRST,1.0,2.425792797813066
2025-09-12 12:00:00,3641.07,18.080694147530405,BULL,1,50,False,False,True,True,NO_BREAKOUT,0.0,
2025-09-12 16:00:00,3645.34,17.822073136992522,BULL,1,25,False,False,False,True,NO_BREAKOUT,0.0,
2025-09-12 20:00:00,3649.12,17.444782198635913,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,
2025-09-13 00:00:00,3642.32,16.884440613019056,BULL,1,25,False,False,True,False,NO_BREAKOUT,0.0,
2025-09-15 08:00:00,3645.54,16.925053385715437,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,2.2841877729395215
2025-09-15 12:00:00,3645.38,16.60540671530721,BULL,1,75,False,True,True,True,BULL_FIRST,1.0,2.943017345967835
2025-09-15 16:00:00,3650.25,16.507163378499556,BULL,1,50,False,True,False,True,BULL_FIRST,1.0,2.3589758644249614
2025-09-15 20:00:00,3679.14,18.087365994321022,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,0.5832800642897709
2025-09-16 00:00:00,3680.69,17.28969699472667,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,0.6564603187355823
2025-09-17 08:00:00,3680.67,15.656053457147927,BULL,1,25,False,False,True,False,BEAR_FIRST,-1.0,-1.7315985841644395
2025-09-17 16:00:00,3678.65,16.409097113561245,BULL,1,75,False,True,True,True,BULL_FIRST,1.0,-0.939113218317464
2025-09-17 20:00:00,3684.69,16.357733034021162,BULL,1,50,False,True,False,True,BEAR_FIRST,-1.0,-2.348736216692945
2025-11-28 16:00:00,4182.53,29.671693005725373,BULL,1,25,False,False,False,True,BULL_FIRST,1.0,
2025-11-28 20:00:00,4216.83,30.01085779103071,BULL,1,75,True,True,False,True,NO_BREAKOUT,0.0,
2025-11-29 00:00:00,4219.29,28.99151080595707,BULL,1,50,True,True,False,False,NO_BREAKOUT,0.0,
2025-12-04 20:00:00,4216.48,28.8097678198395,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,0.03748728579676743
2025-12-05 00:00:00,4208.59,28.02264154699382,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,-0.4185900883158829
2025-12-05 08:00:00,4220.27,26.94278786449983,BULL,1,75,True,True,False,True,NO_BREAKOUT,0.0,
2025-12-05 12:00:00,4223.31,26.070445874178382,BULL,1,75,True,True,False,True,BULL_FIRST,1.0,
2025-12-05 16:00:00,4234.5,25.55827116887997,BULL,1,50,True,False,False,True,BEAR_FIRST,-1.0,
2025-12-05 20:00:00,4217.56,28.05696608538854,BULL,1,25,False,False,True,False,NO_BREAKOUT,0.0,
2025-12-08 08:00:00,4217.02,26.55557014927075,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,-1.4008360502484745
2025-12-09 12:00:00,4203.06,24.887389706884186,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,-0.35680720656468773
2025-12-09 20:00:00,4203.05,24.572290104405226,BULL,1,50,False,False,True,True,NO_BREAKOUT,0.0,-0.13470457926129548
2025-12-10 00:00:00,4209.39,23.867840811233428,BULL,1,25,False,False,False,True,NO_BREAKOUT,0.0,0.793536380177526
2025-12-10 04:00:00,4213.81,22.954423610431036,BULL,1,75,False,True,True,True,NO_BREAKOUT,0.0,1.0651541687541723
2025-12-10 08:00:00,4211.28,22.526250495400188,BULL,1,75,False,True,True,True,BEAR_FIRST,-1.0,-0.16869207775062847
2025-12-11 00:00:00,4228.33,24.17001536857363,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,2.2610660012677
2025-12-11 04:00:00,4238.26,24.13572855653263,BULL,1,50,False,True,False,True,BEAR_FIRST,-1.0,1.3569095261943445
2025-12-11 12:00:00,4218.43,24.335551663540873,BULL,1,75,False,True,True,True,BULL_FIRST,1.0,4.101817841653798
2025-12-11 16:00:00,4220.95,24.078012259002207,BULL,1,75,False,True,True,True,BULL_FIRST,1.0,4.9858766873547165
2025-12-19 16:00:00,4328.35,25.484700910587698,BULL,1,100,True,True,True,True,BULL_FIRST,1.0,
2026-01-09 00:00:00,4476.47,34.11728980877485,BULL,1,75,True,True,False,True,NO_BREAKOUT,0.0,0.9892344963262474
2026-01-09 04:00:00,4468.92,33.6081976795767,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,
2026-01-09 08:00:00,4468.0,32.510469273892696,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,
2026-01-09 12:00:00,4471.15,31.15543575432893,BULL,1,75,True,True,False,True,BULL_FIRST,1.0,
2026-01-09 16:00:00,4482.7,31.279333200448317,BULL,1,100,True,True,True,True,BULL_FIRST,1.0,
2026-01-09 20:00:00,4484.52,31.760095114701958,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,
2026-01-10 00:00:00,4510.22,31.496516892223294,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,
2026-01-16 00:00:00,4614.76,32.216044990042334,BULL,1,75,False,True,True,True,NO_BREAKOUT,0.0,-0.6254647336825087
2026-01-16 04:00:00,4600.49,31.801327490753586,BULL,1,50,False,False,True,True,NO_BREAKOUT,0.0,
2026-01-16 08:00:00,4611.53,31.28694695569972,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,
2026-01-16 12:00:00,4600.66,30.368593601721187,BULL,1,50,True,False,False,True,BEAR_FIRST,-1.0,
2026-01-16 16:00:00,4601.89,30.597265487312576,BULL,1,25,False,False,True,False,BEAR_FIRST,-1.0,
2026-01-20 00:00:00,4670.66,31.08367802490594,BULL,1,25,True,False,False,False,BULL_FIRST,1.0,2.980985709791345
2026-01-20 04:00:00,4669.61,30.0455581659841,BULL,1,50,False,True,False,True,BULL_FIRST,1.0,5.509965868679605
2026-02-12 04:00:00,5063.11,66.37276879399235,BULL,1,50,False,False,True,True,NO_BREAKOUT,0.0,-1.2414729940791316
2026-02-12 08:00:00,5075.46,63.58185673727862,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,-2.0380027676043944
2026-02-12 12:00:00,5073.07,61.426009827473045,BULL,1,75,False,True,True,True,BEAR_FIRST,-1.0,-1.674860540167898
2026-02-12 16:00:00,5075.35,59.5284376969393,BULL,1,75,False,True,True,True,BEAR_FIRST,-1.0,-1.4839966143533145
2026-02-16 12:00:00,5013.42,61.12976192302909,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,-1.4317085041194884
2026-02-20 12:00:00,5027.58,44.108521870548316,BULL,1,50,False,True,False,True,BULL_FIRST,1.0,
2026-02-20 16:00:00,5043.37,43.931484594080594,BULL,1,25,False,False,False,True,BEAR_FIRST,-1.0,
2026-02-20 20:00:00,5072.93,46.880664265932,BULL,1,50,False,False,True,True,NO_BREAKOUT,0.0,
2026-02-21 00:00:00,5103.59,47.142045389794,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,
2026-02-24 16:00:00,5114.93,49.109861574455024,BULL,1,50,False,False,True,True,BULL_FIRST,1.0,1.42659738296721
2026-02-24 20:00:00,5163.63,50.60987146199393,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,0.8531932358774476
2026-02-25 00:00:00,5148.0,48.93773778613721,BULL,1,75,True,True,False,True,BULL_FIRST,1.0,0.4636503652693788
2026-02-25 04:00:00,5176.65,49.874327944270284,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,0.29534232554391143
2026-02-26 20:00:00,5167.14,46.43840722985466,BULL,1,25,False,False,True,False,NO_BREAKOUT,0.0,1.451600173673976
2026-02-27 00:00:00,5187.0,46.017806713436485,BULL,1,75,True,True,False,True,NO_BREAKOUT,0.0,1.9668473242027136
2026-02-27 04:00:00,5193.95,44.72153480533387,BULL,1,75,False,True,True,True,NO_BREAKOUT,0.0,
2026-02-27 08:00:00,5197.7,43.44571089066714,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,
2026-02-27 12:00:00,5175.88,42.25744582704802,BULL,1,50,False,False,True,True,BULL_FIRST,1.0,
2026-02-27 16:00:00,5222.97,44.35977112511606,BULL,1,75,False,True,True,True,BULL_FIRST,1.0,
2026-02-27 20:00:00,5234.55,44.32550175903636,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,
2026-03-11 04:00:00,5215.3,59.47234468271612,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,-1.0520856430633505
2026-03-11 08:00:00,5204.2,57.293605776807844,BULL,1,50,True,False,False,True,NO_BREAKOUT,0.0,-1.0786544006454644
2026-03-11 12:00:00,5187.34,55.70834822132159,BULL,1,50,False,False,True,True,NO_BREAKOUT,0.0,-0.16837691835224877
2026-03-11 16:00:00,5167.34,53.90346620551295,BULL,1,50,False,False,True,True,NO_BREAKOUT,0.0,0.2571263218427714
2026-03-11 20:00:00,5175.46,53.686075762262,BULL,1,50,False,False,True,True,NO_BREAKOUT,0.0,-0.9695251377748888
2026-03-12 00:00:00,5176.16,51.91135606495758,BULL,1,50,False,True,False,True,NO_BREAKOUT,0.0,-1.8402524465063366
2026-03-12 16:00:00,5181.2,49.188534479676534,BULL,1,100,True,True,True,True,BEAR_FIRST,-1.0,-1.282412673344903
2026-03-27 16:00:00,4437.58,77.88321311155642,BEAR,-1,25,True,False,False,False,BULL_FIRST,1.0,
2026-04-27 16:00:00,4699.05,36.15096592423378,BEAR,-1,50,True,False,False,True,NO_BREAKOUT,0.0,2.916934507946618
2026-04-27 20:00:00,4676.54,36.15375407250277,BEAR,-1,75,True,True,False,True,NO_BREAKOUT,0.0,2.332814452155221
2026-04-28 00:00:00,4679.79,34.85134306732401,BEAR,-1,50,True,False,False,True,NO_BREAKOUT,0.0,2.4885698043963203
2026-04-28 04:00:00,4690.4,33.88196141965799,BEAR,-1,25,False,False,True,False,BEAR_FIRST,-1.0,2.665430105460261
2026-04-28 08:00:00,4667.51,33.2311070325396,BEAR,-1,50,False,True,False,True,BEAR_FIRST,-1.0,1.8934066788202206
2026-04-28 12:00:00,4629.54,34.66317081592961,BEAR,-1,50,False,True,False,True,BEAR_FIRST,-1.0,1.6305490429636493
2026-05-06 00:00:00,4555.83,35.5543135089068,BEAR,-1,50,False,True,False,True,BULL_FIRST,1.0,-3.7542561457855754
2026-05-22 08:00:00,4527.06,35.99879391138463,BEAR,-1,75,True,True,False,True,NO_BREAKOUT,0.0,
2026-05-22 12:00:00,4521.76,35.34602291771428,BEAR,-1,50,True,False,False,True,NO_BREAKOUT,0.0,
2026-05-22 16:00:00,4528.15,34.72487842359187,BEAR,-1,75,True,False,True,True,BEAR_FIRST,-1.0,
2026-05-22 20:00:00,4514.8,35.50738710762104,BEAR,-1,50,True,False,False,True,NO_BREAKOUT,0.0,
2026-05-23 00:00:00,4506.77,34.66685945707666,BEAR,-1,75,True,True,False,True,NO_BREAKOUT,0.0,
2026-05-26 08:00:00,4525.29,31.51147037145861,BEAR,-1,75,True,True,False,True,NO_BREAKOUT,0.0,0.4845854484096137
2026-05-26 12:00:00,4523.63,30.614936773497284,BEAR,-1,75,True,True,False,True,NO_BREAKOUT,0.0,0.8456656367297405
2026-05-26 16:00:00,4520.3,31.27815557539037,BEAR,-1,75,False,True,True,True,BEAR_FIRST,-1.0,2.6075706351486962
2026-05-26 20:00:00,4504.82,31.26828732000537,BEAR,-1,50,False,True,False,True,NO_BREAKOUT,0.0,1.7314667556275392
2026-05-27 00:00:00,4506.5,31.050552511433576,BEAR,-1,25,False,False,False,True,NO_BREAKOUT,0.0,1.6862823932269622
2026-05-27 04:00:00,4514.95,30.973370189188337,BEAR,-1,50,False,False,True,True,BEAR_FIRST,-1.0,1.8728991919726377
2026-05-27 08:00:00,4510.02,30.559558032817762,BEAR,-1,25,False,False,False,True,BEAR_FIRST,-1.0,4.487303116515522
2026-05-27 12:00:00,4497.74,31.087446744759337,BEAR,-1,50,True,True,False,False,BEAR_FIRST,-1.0,3.5651046195578426
2026-06-29 08:00:00,4052.08,39.417068485799376,BEAR,-1,75,False,True,True,True,NO_BREAKOUT,0.0,1.692160339727688
2026-06-29 12:00:00,4046.87,38.683706451099425,BEAR,-1,50,False,True,False,True,BEAR_FIRST,-1.0,0.8114527505186293
2026-06-29 16:00:00,4043.42,38.111298847449476,BEAR,-1,75,True,True,False,True,BEAR_FIRST,-1.0,0.8755933544425267
2026-06-29 20:00:00,4023.8,39.08120607263166,BEAR,-1,25,True,False,False,False,BEAR_FIRST,-1.0,-0.05706067504302725
2026-06-30 00:00:00,4014.54,38.201834210300824,BEAR,-1,50,False,True,False,True,BEAR_FIRST,-1.0,0.09737752327600886
2026-06-30 04:00:00,3986.99,38.490988909565054,BEAR,-1,75,True,True,False,True,BEAR_FIRST,-1.0,-0.2478502182008038
2026-06-30 08:00:00,3985.38,39.751632558881866,BEAR,-1,75,True,True,False,True,BULL_FIRST,1.0,0.225399547722426
2026-06-30 16:00:00,4010.05,40.45707093087263,BEAR,-1,50,False,True,False,True,BULL_FIRST,1.0,-0.3119355828197048
2026-07-01 00:00:00,4010.82,40.150433608762604,BEAR,-1,75,True,True,False,True,BEAR_FIRST,-1.0,-0.547939287888503
2026-07-01 04:00:00,3996.53,39.07540263670813,BEAR,-1,75,True,True,False,True,NO_BREAKOUT,0.0,-1.4088146579527445
2026-07-01 08:00:00,3976.42,38.39073101980042,BEAR,-1,75,True,True,False,True,BULL_FIRST,1.0,-2.191414379596189
2026-07-01 12:00:00,3974.31,37.379964518386124,BEAR,-1,50,True,False,False,True,BULL_FIRST,1.0,-2.7204413195732617
2026-07-13 16:00:00,4067.18,34.111560462315744,BEAR,-1,25,False,False,False,True,BEAR_FIRST,-1.0,-0.2635470168517154
2026-07-14 04:00:00,4004.07,35.259347061117964,BEAR,-1,50,False,False,True,True,NO_BREAKOUT,0.0,-1.5530633594853498
2026-07-14 12:00:00,4015.76,33.85015129249456,BEAR,-1,50,False,False,True,True,BULL_FIRST,1.0,-0.45228749105752336
2026-07-16 12:00:00,4035.19,33.3386744175527,BEAR,-1,25,True,False,False,False,BEAR_FIRST,-1.0,1.233702320760099
2026-07-21 00:00:00,4007.79,31.810706711837042,BEAR,-1,25,False,False,False,True,BULL_FIRST,1.0,-2.21623495003229
