period,window_min,bucket,flow_q,price_q,N,EV_R,PF,SumR,MaxDD_R,WR,mean_mfe60,mean_mae60,mean_ret60,impulse60_rate,mean_oi_ch15,mean_oi_ch30,mean_signed_flow,mean_price_response_atr
forward_2026,15,CELL,Q1,Q1,68,-0.06280697119027848,0.9019598188389572,-4.270874040938937,8.987219145621477,0.3382352941176471,1.2963770747709185,1.2225303198024744,0.0764817437676023,0.3088235294117647,-0.0008414288503939646,-0.0013360675950825319,-0.2033092182521764,-0.6725669399199276
forward_2026,15,CELL,Q1,Q2,24,-0.013767022608253058,0.9772334305937366,-0.3304085425980734,7.358889213926064,0.3333333333333333,1.1847141063687,1.0476122885736325,0.13250572279914297,0.2916666666666667,0.0007448745783100776,0.001041707898442203,-0.18662418191675442,0.2006778724988095
forward_2026,15,CELL,Q1,Q3,11,0.5151715311987334,2.117473171802136,5.666886843186067,1.9884781812618328,0.5454545454545454,1.7523705479531515,0.8078990467476127,0.7295625215348607,0.5454545454545454,0.0008240005604551131,-0.0006133421955450362,-0.14097841527131727,0.46755596114198233
forward_2026,15,CELL,Q1,Q4,5,-0.018198077975721726,0.9700949432153751,-0.09099038987860864,2.175160274654493,0.4,1.6031665030311348,0.850028354020114,0.2569580822592069,0.4,0.0004864828031521773,-3.262885314219144e-05,-0.18240290600062314,0.6488477769778689
forward_2026,15,CELL,Q1,Q5,1,-1.0244465588453022,0.0,-1.0244465588453022,1.0244465588453022,0.0,0.6089735228902791,2.8659188730925376,-0.903873744619794,0.0,3.991734510355727e-05,0.0006181915860521414,-0.10025893273324578,1.0700404330247513
forward_2026,15,CELL,Q2,Q1,31,0.1480158900794787,1.2506117741938783,4.58849259246384,5.552342688280033,0.3870967741935484,1.2303499045670534,1.4065609876768497,-0.07237141518136925,0.1935483870967742,0.0003478864552372258,0.001202083398695255,-0.0492810254987155,-0.41628922208297126
forward_2026,15,CELL,Q2,Q2,33,0.3154901231040396,1.5396890196056656,10.411174062433307,4.104795501400234,0.42424242424242425,1.2058369389885708,1.0730084989096758,-0.007373990096818848,0.30303030303030304,-9.427300624682959e-05,-0.0003211525901960196,-0.02635484719446008,0.20110986858227858
forward_2026,15,CELL,Q2,Q3,20,-0.05257377583558148,0.9148988784798898,-1.0514755167116296,5.722337344785503,0.35,1.191814472069742,1.0345696569635339,0.1270144697956943,0.3,0.0003813254763424867,0.0007722804391844529,-0.03207202079673591,0.4513324854034562
forward_2026,15,CELL,Q2,Q4,17,0.2437917321541991,1.4542953352680836,4.144459446621385,3.5588777084873104,0.47058823529411764,1.3086176475839517,1.4001020240274051,-0.4035810884934513,0.29411764705882354,-0.0004942008089791714,-0.0007679991391112972,-0.028467200282848926,0.6858241415367398
forward_2026,15,CELL,Q2,Q5,8,0.628944514694627,2.6506259108583823,5.031556117557016,2.0278660011942007,0.625,1.3094738643770854,1.854619719036059,-0.29745001709617513,0.25,0.0008342619515573912,2.7278895410126625e-05,-0.022012183566537728,1.0264149313137758
forward_2026,15,CELL,Q3,Q1,8,-0.041869306289068764,0.9357569836571553,-0.3349544503125501,5.213865558942684,0.25,1.4258079918668132,1.1542249144415524,0.22488788007273208,0.25,0.0010173131477386743,0.0016799568160380807,0.043034568058773634,-0.20001170894621756
forward_2026,15,CELL,Q3,Q2,23,-0.09000737914357186,0.8650145907474363,-2.070169720302153,6.16277055667646,0.34782608695652173,1.0446207211452592,1.4394249040403067,-0.09548609879648905,0.34782608695652173,0.0001407798792745846,0.0007596968991412475,0.05011406547388335,0.2131978312999522
forward_2026,15,CELL,Q3,Q3,31,-0.3710860405015233,0.5069977331205661,-11.50366725554722,12.775915419278991,0.25806451612903225,0.9903852699265545,1.641251598921499,-0.830182465912708,0.25806451612903225,0.00033547577793441844,0.000469311521702605,0.057414966648260575,0.45888475963775405
forward_2026,15,CELL,Q3,Q4,29,-0.254364667303287,0.6540553137035122,-7.3765753517953225,8.282110264267855,0.27586206896551724,1.2416545881189551,1.3031386842406822,-0.3285591100447535,0.20689655172413793,-3.964260989841212e-05,-0.0002723484885648752,0.05011003837107461,0.6747021773574965
forward_2026,15,CELL,Q3,Q5,17,0.08761302685630368,1.143501585525224,1.4894214565571624,4.67447211044685,0.35294117647058826,1.3488820484686803,1.7069889586139586,-0.18554369399248813,0.29411764705882354,0.000999155212928149,0.0006542552200802047,0.06320399102904528,1.252085668523997
forward_2026,15,CELL,Q4,Q1,1,-1.0093129429429402,0.0,-1.0093129429429402,1.0093129429429402,0.0,0.06096096096096149,1.447927927927916,-0.544864864864894,0.0,-0.0027759711404384824,-0.0031982400807172295,0.1855062209279797,-0.1240240240240251
forward_2026,15,CELL,Q4,Q2,22,0.0961782231033468,1.148429565557804,2.1159209082736297,5.529082690020637,0.36363636363636365,1.519394788662378,0.9240910063191087,0.5840687400264006,0.2727272727272727,0.00021856951624211145,0.0006904886207089532,0.1450925901164599,0.2330492497143738
forward_2026,15,CELL,Q4,Q3,31,0.40144604283568047,1.765394613121846,12.444827327906095,4.057736983021074,0.45161290322580644,1.23786824148227,1.0282710606187506,0.1843126746652016,0.2903225806451613,1.958626716897845e-05,0.0004765559672519563,0.1456896504073373,0.4370817149844482
forward_2026,15,CELL,Q4,Q4,27,0.08726158729350783,1.142350858911418,2.3560628569247113,7.121275816415206,0.37037037037037035,0.9053396506006564,1.1298187385794312,-0.09737280971501237,0.2962962962962963,0.0003459496483373239,0.0011206535527097919,0.14318054259917487,0.6658218581792233
forward_2026,15,CELL,Q4,Q5,28,0.16985215546413843,1.2919467733555718,4.755860352995876,5.065701075842184,0.42857142857142855,1.7892736274652161,1.1743435571937244,0.1389540129108646,0.39285714285714285,-0.0013054282067004716,-0.0005540403028604011,0.14400361346808785,1.9210192549088319
forward_2026,15,CELL,Q5,Q1,1,1.4583510192760767,99.0,1.4583510192760767,0.0,1.0,3.0578283178478003,-0.04077104423794242,1.7745111635002755,1.0,-0.000186635862169382,-0.0001937684231375636,0.2171844075914655,-0.07571765358483093
forward_2026,15,CELL,Q5,Q2,7,0.13033513914930536,1.2248024961462392,0.9123459740451376,2.0249031482125783,0.42857142857142855,0.8971088345105648,1.1853431279905702,-0.31484843848463573,0.2857142857142857,0.0010897176783638235,0.00017075124994555705,0.2581040796229196,0.25910083947879825
forward_2026,15,CELL,Q5,Q3,15,-0.05279198704500597,0.9224063192895069,-0.7918798056750895,6.09401156450714,0.3333333333333333,0.9713936742196699,1.2014479983624393,-0.5021630816203883,0.4,-3.8553712467215286e-05,-4.899311474396336e-05,0.32230117014123816,0.4603692956406692
forward_2026,15,CELL,Q5,Q4,31,0.057724616539451,1.0838199024503283,1.789463112722981,8.954409952181859,0.3225806451612903,1.7920070341643477,0.9936550444997351,0.5758579881358643,0.2903225806451613,0.0003389895466849331,0.00046334087105677355,0.2880168681199876,0.6930288681960505
forward_2026,15,CELL,Q5,Q5,55,0.14886860520272116,1.25913139343094,8.187773286149664,7.516032621732032,0.38181818181818183,1.386347920338058,1.0975502850261494,0.1951220147117699,0.34545454545454546,-7.401996790991577e-05,0.0006403958009377017,0.3138190896520644,1.5132585181823872
forward_2026,30,CELL,Q1,Q1,68,0.08130764627042492,1.1285591650457276,5.5289199463888945,11.167352201065556,0.36764705882352944,1.273477732069923,1.2393451653455057,0.13679748942708367,0.27941176470588236,-0.0006062796694745236,-0.0013897829669234493,-0.20743828867018607,-1.2649983526935862
forward_2026,30,CELL,Q1,Q2,24,0.22733228548891504,1.3830856103301878,5.455974851733961,4.076856221842123,0.4166666666666667,1.5290210189397866,0.9881966953075496,0.519342147738488,0.2916666666666667,0.00015943147189858195,0.0001997875985994361,-0.19054562048576362,-0.20080895178588612
forward_2026,30,CELL,Q1,Q3,11,-0.15802349050480316,0.7222726465986314,-1.7382583955528348,4.026931319771854,0.36363636363636365,1.0895350379522042,1.296644514713949,-0.27208993519692576,0.36363636363636365,0.0003272354841839671,0.001082632028718288,-0.19950082605696284,0.2733983826062415
forward_2026,30,CELL,Q1,Q4,6,0.06523457328022246,1.1194408020607898,0.39140743968133473,3.2769994250551546,0.3333333333333333,1.2141874530918555,1.293868944329049,-0.36565468233277976,0.3333333333333333,0.00024854962306475326,0.00022066653125838812,-0.15557227390233566,0.6364700740360519
forward_2026,30,CELL,Q2,Q1,32,0.2888375002619512,1.4774766085484374,9.242800008382439,4.039838478412882,0.375,1.464396673534813,1.4130786110422917,0.14324469262834327,0.375,-0.00010977978447399006,9.027582699923029e-05,-0.08649613347912383,-1.1066250272932678
forward_2026,30,CELL,Q2,Q2,31,0.11474279421062644,1.2010276864839657,3.55702662052942,7.138049053455291,0.3870967741935484,1.1740042589142274,1.0285398321264685,0.003947858672470484,0.3225806451612903,0.00033149638521105584,2.500021891195928e-05,-0.08001542524383522,-0.2245475038033705
forward_2026,30,CELL,Q2,Q3,32,0.17241639128526254,1.3189671045544986,5.517324521128401,4.060348329769322,0.46875,0.910398986090599,1.0882327240374048,-0.24556311517801022,0.3125,0.0002604780477689535,0.000519903584698559,-0.07133070196368804,0.28127067978449
forward_2026,30,CELL,Q2,Q4,12,-0.2872508458367459,0.6227446476714208,-3.447010150040951,6.6173626029496235,0.25,1.490479262044076,1.3142488464459945,0.5744178730596777,0.3333333333333333,0.0007976603618729261,0.0005794386499204015,-0.059632181726260385,0.7102236263944876
forward_2026,30,CELL,Q2,Q5,2,0.12377123932607303,1.2425922342518414,0.24754247865214607,1.0204056177460559,0.5,1.4268786168631942,0.7551572617046307,0.3265854062614994,0.0,0.0010795348215333345,0.0035877407655757754,-0.05302370420829701,1.4958304558415714
forward_2026,30,CELL,Q3,Q1,7,-0.36532347175219904,0.5001434703324565,-2.557264302265393,4.547183209369229,0.2857142857142857,0.7659793084079576,1.9954890588708616,-0.9087820800906383,0.2857142857142857,0.0003881162673820152,0.0005013855987247018,0.007972687087433691,-0.9141653759799656
forward_2026,30,CELL,Q3,Q2,31,-0.29701433215462997,0.5917367184795677,-9.207444296793529,11.624155970851987,0.25806451612903225,0.6571031428128937,1.5038987018054533,-0.8219467462434243,0.12903225806451613,0.0001536188623214012,0.0006807576906260434,-0.006796100553375494,-0.17862340001583205
forward_2026,30,CELL,Q3,Q3,33,0.04442702949530327,1.0755172173249603,1.466091973345008,5.221988241350219,0.3939393939393939,1.2350143107475837,0.9196144952535469,0.2897581759929733,0.30303030303030304,0.00016895128257127077,0.0003682170939263858,-0.0043221492748444735,0.29192095458621203
forward_2026,30,CELL,Q3,Q4,24,-0.056613021202191256,0.9107806548161504,-1.3587125088525902,8.102624250458847,0.375,1.092977461113133,1.39981222276963,-0.5174406938409223,0.3333333333333333,-0.0003997381190219279,0.0007567960259344022,-0.006413651731662588,0.673261038940263
forward_2026,30,CELL,Q3,Q5,13,-0.38264548418911803,0.5094995262435797,-4.974391294458535,8.138525679386198,0.23076923076923078,1.0785307370798973,1.4788470401389529,-0.6470419270978962,0.3076923076923077,-0.00040145015937099484,-0.0006373379207483137,0.007989609838368345,1.4125001940502047
forward_2026,30,CELL,Q4,Q1,2,-1.0176797106013065,0.0,-2.035359421202613,2.035359421202613,0.0,0.2974107888757636,2.3010240289444703,-1.830870027864096,0.0,-0.0009326272107135214,-0.0012303711367617765,0.05926549087820096,-0.5844707491341802
forward_2026,30,CELL,Q4,Q2,16,-0.28656571727693336,0.6237909595239237,-4.585051476430934,7.701744002026035,0.25,1.2863670608646276,0.8272460290917771,0.085533902694023,0.3125,0.0001535094929698208,0.00016046534771307214,0.07091747461638151,-0.14597310359042442
forward_2026,30,CELL,Q4,Q3,22,-0.2629362276168111,0.6657410721869423,-5.784597007569845,7.100257804786657,0.22727272727272727,1.1421105381186683,1.1626800513302717,-0.07611749183612947,0.2727272727272727,0.00019073793742910042,0.00044984842209557077,0.06387534146612428,0.3285058418430318
forward_2026,30,CELL,Q4,Q4,36,0.24703551221295766,1.4364834750617606,8.893278439666476,6.359956632307789,0.4166666666666667,1.4371927563198994,1.0350736724052465,0.32863453052099767,0.2777777777777778,0.00013697265712015215,0.0007396732112938182,0.07137738353090678,0.714312573143127
forward_2026,30,CELL,Q4,Q5,33,0.6389950617249442,2.4875917571920816,21.08683703692316,3.050714759435893,0.5757575757575758,1.9339014426065941,1.3600283116773293,0.2124121900573619,0.36363636363636365,0.0002743161615234159,0.0005728057519689848,0.08120266931293768,1.6464824369482969
forward_2026,30,CELL,Q5,Q2,7,0.3168154063959458,1.5457620458564905,2.2177078447716205,3.0437948211742403,0.42857142857142855,1.6227351886571297,0.8574545401707858,0.38374449517872067,0.5714285714285714,0.00034758145354291906,0.0003163232665360941,0.14088198728262397,-0.2458766464029278
forward_2026,30,CELL,Q5,Q3,10,-0.3563149366340785,0.5610832305109237,-3.563149366340785,5.885532370170624,0.2,1.3893993609077282,0.9188283563542143,0.23579066412483424,0.3,0.0003192450274054015,0.0014127573455618657,0.1915076628495916,0.3317019438202093
forward_2026,30,CELL,Q5,Q4,31,0.0006197473677639988,1.001032712287211,0.01921216840068396,7.742300950014641,0.3548387096774194,1.0999085928567929,1.1294703125779777,-0.2033437310377703,0.3225806451612903,4.8059592189181144e-05,0.0002239110770107146,0.20512949438434042,0.7310613541890292
forward_2026,30,CELL,Q5,Q5,61,0.1823763224831079,1.3099447244759994,11.124955671469582,7.982548336723501,0.3770491803278688,1.680778817090132,1.2850739898626085,0.2821161211504888,0.3114754098360656,-0.00010717474832349556,0.0002256951291706562,0.22049374406815048,2.3515830097419155
