open_ts,open,high,low,close,quote_volume,bars,end_ts,volume_percentile,high_volume,close_loc,long_rejection,short_rejection,oi_change_h4,oi_flush,event_side,period,day,poc,poc_location,lower_third_share,upper_third_share,q15_price,q85_price,profile_class,agg_trade_rows,profile_total_quote_notional,ret_1h,ret_4h,ret_8h,ret_12h,mfe_4h,mae_4h,mfe_8h,mae_8h,mfe_12h,mae_12h,rejected_side_share,opposite_side_share,mass_state,profile_combo
1640779200,47734.91,48040.0,46559.46,47941.37,4651388050.03277,240,1640793600,0.9444444444444444,True,0.933382414524432,True,False,-0.0069645861374476,True,1,historical,2021-12-29,46800.0,0.1624677482540159,0.437811735153623,0.280240989477671,46806.94,47796.3,POC_ALIGNED,496088.0,4651388002.29786,-0.0045797606534816,-0.0170700169811584,-0.0313889653132566,-0.0301512034387003,0.0019112928979709,0.0196358593840768,0.0019112928979709,0.0404946708865433,0.0019112928979709,0.0429977282668393,0.437811735153623,0.280240989477671,MASS_ALIGNED,PROFILE_CONFIRMED
1642766400,38878.72,39029.55,37648.16,38831.88,6327247000.26433,240,1642780800,0.9833333333333332,True,0.8569050014840084,True,False,-0.0212865251863902,True,1,historical,2022-01-21,38500.0,0.6166542395702856,0.1707729754200058,0.296961394740961,38067.79,38696.55,POC_MIDDLE,835789.0,6327260746.749849,-0.0032836422032617,-0.0222713914443492,-0.0619568251653021,-0.064686283538165,0.005488274067596,0.0264442514758491,0.005488274067596,0.0888692486688772,0.005488274067596,0.0888692486688772,0.1707729754200058,0.296961394740961,MASS_OPPOSITE,PROFILE_OTHER
1643212800,37962.11,38886.58,37363.22,37548.79,6640973549.56368,240,1643227200,0.9611111111111112,True,0.1218162482932462,False,True,-0.0297133966181898,True,-1,historical,2022-01-26,38200.0,0.5492989181808624,0.3458087938929938,0.1783275410359099,37699.72,38466.87,POC_MIDDLE,936446.0,6640973549.563681,0.0149056733918723,0.0202765521871676,0.0484268600932281,0.0372323582197988,0.0350575877411762,0.0,0.0553216228805243,0.0,0.0553216228805243,0.0,0.1783275410359099,0.3458087938929938,MASS_OPPOSITE,PROFILE_OTHER
1644148800,41510.71,42400.0,41100.0,41494.99,3424236470.18572,240,1644163200,0.8222222222222222,True,0.3038384615384599,False,True,-0.0121411345790561,True,-1,historical,2022-02-06,41500.0,0.3076923076923077,0.4684027068035223,0.0860122604881273,41330.45,41777.63,POC_OPPOSITE,405501.0,3424236470.1857195,-0.0029837336989358,-0.0047670815199619,-0.0208786651111375,-0.0310806196121508,0.0026371858385795,0.0057626233914022,0.0026371858385795,0.0279988017830587,0.0026371858385795,0.0346747884503647,0.0860122604881273,0.4684027068035223,MASS_OPPOSITE,PROFILE_CONTRADICTED
1644494400,44815.73,45700.0,43136.96,44936.02,10125167822.38392,240,1644508800,1.0,True,0.701924277420562,True,False,-0.0642356160666635,True,1,historical,2022-02-10,43700.0,0.2196766339971286,0.3926026690940414,0.319288931908458,43639.99,45065.09,POC_ALIGNED,1132068.0,10125167822.38392,0.0095943076400625,-0.0129136937361162,-0.0325958996813691,-0.0361658642665726,0.0202839503810084,0.0139004299891267,0.0202839503810084,0.0366667987062493,0.0202839503810084,0.0529868911398917,0.3926026690940414,0.319288931908458,MASS_ALIGNED,PROFILE_CONFIRMED
1645200000,39805.2,40429.7,39422.0,40196.2,4014056385.09512,240,1645214400,0.8555555555555555,True,0.7682842115709033,True,False,-0.0265337990591556,True,1,historical,2022-02-18,39700.0,0.2758757566736139,0.1761689803683992,0.4376728319399002,39725.7,40224.6,POC_ALIGNED,393380.0,4014056385.09512,-0.0045302789815952,-0.005707007130027,-0.0022041884556251,0.0012339474875735,0.0018160920684044,0.0120285002064871,0.0024629193804389,0.0120285002064871,0.0060329085833984,0.0120285002064871,0.1761689803683992,0.4376728319399002,MASS_OPPOSITE,PROFILE_PARTIAL
1646136000,43600.0,44935.0,43324.8,43625.9,7228477846.09597,240,1646150400,0.9888888888888888,True,0.1869954042976022,False,True,-0.0137344586347322,True,-1,historical,2022-03-01,44500.0,0.7298472239473353,0.2410597883694911,0.3809654811235771,43750.7,44595.1,POC_ALIGNED,789774.0,7228477846.09597,0.005634267717113,-0.0015541226656641,-0.0176088057782188,-0.0158873513211188,0.0097144127685618,0.0113373019238571,0.0097144127685618,0.0200362628621987,0.0097144127685618,0.0256292706855331,0.3809654811235771,0.2410597883694911,MASS_ALIGNED,PROFILE_CONFIRMED
1647388800,39270.9,41804.0,38700.0,39137.9,6574563784.89658,240,1647403200,0.9722222222222222,True,0.1410760309278355,False,True,-0.0612498725330885,True,-1,historical,2022-03-16,39500.0,0.2577319587628865,0.4967533063779812,0.3766468082505344,39226.8,41282.2,POC_OPPOSITE,774043.0,6574563784.89658,0.001208547213826,-0.0108104931536949,-0.0346186177592564,-0.0375876068976618,0.0060733968863941,0.0133374555098766,0.0060733968863941,0.0414457597367257,0.0060733968863941,0.0523814512275824,0.3766468082505344,0.4967533063779812,MASS_OPPOSITE,PROFILE_CONTRADICTED
1647921600,42230.0,43517.7,41995.3,42197.9,4383716856.98593,240,1647936000,0.8666666666666667,True,0.133079348397267,False,True,-0.0179148719303112,True,-1,historical,2022-03-22,42400.0,0.2658302679978971,0.4725372310021501,0.2317268740119272,42222.0,43100.0,POC_OPPOSITE,394337.0,4383716856.9859295,-0.0080075074825998,-0.0184630040831415,-0.0087516203412965,-0.0016659596804579,0.0031897321904644,0.019669225245806,0.0031897321904644,0.0234632529106898,0.0031897321904644,0.0234632529106898,0.2317268740119272,0.4725372310021501,MASS_OPPOSITE,PROFILE_CONTRADICTED
1652025600,34360.6,34765.0,33665.0,34585.5,4182008703.99897,240,1652040000,0.9277777777777778,True,0.8368181818181818,True,False,-0.0315276455644475,True,1,historical,2022-05-08,34000.0,0.3045454545454545,0.4097632662422317,0.249458732458106,33880.0,34508.7,POC_ALIGNED,493827.0,4182008703.9989696,-0.0105651212213211,-0.0160038166283558,-0.0294487574272455,-0.0311055210998829,0.0014746064102008,0.0206878605195819,0.0014746064102008,0.0384698789955328,0.0014746064102008,0.0384698789955328,0.4097632662422317,0.249458732458106,MASS_ALIGNED,PROFILE_CONFIRMED
1652299200,29360.5,29655.0,27651.0,29074.7,5753884553.54387,240,1652313600,0.9388888888888888,True,0.7104291417165672,True,False,-0.028157304750676,True,1,historical,2022-05-11,28000.0,0.1741516966067864,0.1273115417357938,0.3210331810706404,28356.4,29161.8,POC_ALIGNED,1056137.0,5753884553.54387,0.0252315587091181,-0.0238626709819877,-0.0317389345375876,-0.0211248955277268,0.0406642200951342,0.0255101514375041,0.0406642200951342,0.0840490185625303,0.0406642200951342,0.0840490185625303,0.1273115417357938,0.3210331810706404,MASS_OPPOSITE,PROFILE_PARTIAL
1652328000,28380.8,28600.0,26631.0,28151.9,7650558957.87022,240,1652342400,0.9833333333333332,True,0.7724225495175223,True,False,-0.0807128583598048,True,1,historical,2022-05-12,27200.0,0.2889791772473337,0.3666196853652009,0.2267136583440276,27086.1,28084.9,POC_ALIGNED,1502459.0,7650558957.870221,-0.0025540016837229,0.0109619599387607,0.0306622288371298,0.0167235603991204,0.0396811582877176,0.0249325977997933,0.058507596290126,0.0249325977997933,0.0642194665368944,0.0249325977997933,0.3666196853652009,0.2267136583440276,MASS_ALIGNED,PROFILE_CONFIRMED
1653566400,28992.9,29519.0,27952.1,29374.4,7329226452.31267,240,1653580800,0.9777777777777776,True,0.9077158721041556,True,False,-0.0184290400680239,True,1,historical,2022-05-26,29100.0,0.7325930180611401,0.2433493405420122,0.394558358085905,28303.4,29269.0,POC_OPPOSITE,822843.0,7329226452.31267,0.0068358843074241,1.3617299417105274e-05,-0.006141402037148,-0.0125857889863282,0.0140802875973636,0.0007795903916335,0.0140802875973636,0.0071592951685822,0.0140802875973636,0.0186829348003704,0.2433493405420122,0.394558358085905,MASS_OPPOSITE,PROFILE_CONTRADICTED
1655035200,27443.9,28337.7,26850.0,28077.8,4222476813.54098,240,1655049600,0.9388888888888888,True,0.8253007998924505,True,False,-0.014745293772218,True,1,historical,2022-06-12,27600.0,0.5041338979632988,0.2402013560831993,0.3605541055906628,27251.0,28096.8,POC_MIDDLE,546536.0,4222476813.54098,-0.0055132524627997,-0.0237839146941711,-0.0538895497510488,-0.0918091873294916,0.0055773600495766,0.0239976066500936,0.0055773600495766,0.0548155482267128,0.0055773600495766,0.1144534115920762,0.2402013560831993,0.3605541055906628,MASS_OPPOSITE,PROFILE_OTHER
1655582400,18059.5,19500.0,17593.2,18959.7,6950222308.51986,240,1655596800,0.9666666666666668,True,0.7166456891126497,True,False,-0.0769207799975312,True,1,historical,2022-06-18,18000.0,0.2133417243549399,0.4337082475340432,0.2747868391345249,17787.9,19111.8,POC_ALIGNED,1317142.0,6953224045.92426,2.1097380232694463e-05,-0.0348054030390777,-0.0349425360105908,0.0382759220873748,0.0121415423239819,0.0392358528879677,0.0121415423239819,0.0539987447058761,0.0601433566986819,0.0539987447058761,0.4337082475340432,0.2747868391345249,MASS_ALIGNED,PROFILE_CONFIRMED
1656590400,19088.7,19338.0,18702.0,19133.5,3690162938.23834,240,1656604800,0.8055555555555556,True,0.6784591194968553,True,False,-0.0073773460385192,True,1,historical,2022-06-30,19200.0,0.7830188679245284,0.2136687657906042,0.4167439531661283,18882.8,19213.0,POC_OPPOSITE,475139.0,3690162861.88354,-0.0002613217654898,-0.0110904957273891,0.0412888389473959,0.0306582695272688,0.0087020147908119,0.0151827945749601,0.0434891682128203,0.0298168134423916,0.0937047586693496,0.0298168134423916,0.2136687657906042,0.4167439531661283,MASS_OPPOSITE,PROFILE_CONTRADICTED
1656633600,19923.3,20926.4,19649.5,19720.1,5190835547.04714,240,1656648000,0.9277777777777778,True,0.0552901558461887,False,True,-0.0124668461202257,True,-1,historical,2022-07-01,20450.0,0.626908920040723,0.2888138076749507,0.1340909901159057,19800.0,20487.3,POC_MIDDLE,670836.0,5190835547.04714,0.0162473821126666,0.0078092910279359,0.0273882992479753,0.0223426858890167,0.0211510083620264,0.0014401549687882,0.0391123777262792,0.0037880132453689,0.0391123777262792,0.0037880132453689,0.1340909901159057,0.2888138076749507,MASS_OPPOSITE,PROFILE_OTHER
1658131200,22243.3,22524.3,21972.0,22130.0,3506032047.15716,240,1658145600,0.8666666666666667,True,0.2860764077494119,False,True,-0.0092663464684166,True,-1,historical,2022-07-18,22250.0,0.5033496288249146,0.1544848130797223,0.2093459923947835,22153.2,22375.2,POC_MIDDLE,457317.0,3506032047.15716,-0.0068142792589245,-0.024591052869408,0.0232806145503841,-0.0132806145503841,0.0103615002259376,0.0302756439222774,0.0336330772706732,0.0302756439222774,0.0336330772706732,0.0302756439222774,0.2093459923947835,0.1544848130797223,MASS_ALIGNED,PROFILE_PARTIAL
1658188800,22423.5,22950.0,21800.0,21897.9,4297455209.33892,240,1658203200,0.9444444444444444,True,0.0851304347826099,False,True,-0.006071574028775,True,-1,historical,2022-07-19,22120.0,0.2782608695652174,0.3539024726966888,0.2340611153983879,22065.5,22662.0,POC_OPPOSITE,613836.0,4297455209.33892,0.0004931979778884,0.0062517410345284,-0.0031829536165567,-0.0556354718945652,0.0147457062092712,0.0103525908877105,0.0147457062092712,0.0155129030637639,0.0147457062092712,0.0594623228711428,0.2340611153983879,0.3539024726966888,MASS_OPPOSITE,PROFILE_CONTRADICTED
1659456000,22962.8,23448.7,22846.3,22935.6,3750162847.04999,240,1659470400,0.8722222222222222,True,0.1482403718459479,False,True,-0.0049839297771344,True,-1,historical,2022-08-02,23400.0,0.9191567065073032,0.2575876515334623,0.3948454993747426,23000.1,23351.9,POC_ALIGNED,413647.0,3750162847.04999,-0.0035447077905092,-0.0017222135021538,0.0036057482690663,-0.0019140550061913,0.0016698930919618,0.0089598702453827,0.0117851723957515,0.0089598702453827,0.0117851723957515,0.0089598702453827,0.3948454993747426,0.2575876515334623,MASS_ALIGNED,PROFILE_CONFIRMED
1659528000,23391.0,23650.0,23200.0,23346.0,3256729766.35358,240,1659542400,0.8,True,0.3244444444444444,False,True,-0.0299399699400445,True,-1,historical,2022-08-03,23300.0,0.2222222222222222,0.5775550704016037,0.1464628006604321,23267.8,23494.9,POC_OPPOSITE,370053.0,3256729766.3535795,-0.0034352779919472,-0.0044161740769296,0.0233230531996915,0.0112353293926154,0.0042833890173905,0.0094534395613809,0.0273708558211256,0.0094534395613809,0.0273708558211256,0.0094534395613809,0.1464628006604321,0.5775550704016037,MASS_OPPOSITE,PROFILE_CONTRADICTED
1659700800,23393.1,23450.0,22867.8,22979.1,4439121069.42422,240,1659715200,0.95,True,0.1911714187564396,False,True,-0.0034588590130772,True,-1,historical,2022-08-05,23000.0,0.2270697354860882,0.3999687938495437,0.1701689854355959,22989.5,23270.5,POC_OPPOSITE,468701.0,4439121529.00622,-0.0019887637026689,0.0024544042194863,-0.0138821798939035,-0.0079507030301448,0.0101048343929917,0.00520037773455,0.0101048343929917,0.0147829984638215,0.0101048343929917,0.0157839079859524,0.1701689854355959,0.3999687938495437,MASS_OPPOSITE,PROFILE_CONTRADICTED
1659960000,24159.9,24243.0,23880.0,23986.9,3163323448.42757,240,1659974400,0.8222222222222222,True,0.2944903581267257,False,True,-0.0066226563956862,True,-1,historical,2022-08-08,24100.0,0.6060606060606061,0.1801378651488687,0.4030529586937252,23991.2,24176.1,POC_MIDDLE,330942.0,3163323448.4275703,0.0021720188936462,0.0028432185901471,0.0076083195410828,0.0069996539777962,0.0088256506676561,0.0006920444075724,0.0133781355656629,0.0046108500890068,0.0153959035973803,0.0046108500890068,0.4030529586937252,0.1801378651488687,MASS_ALIGNED,PROFILE_PARTIAL
1660219200,24547.2,24972.0,24261.8,24336.6,5624614003.25698,240,1660233600,0.9666666666666668,True,0.1053224443818631,False,True,-0.0139139333721264,True,-1,historical,2022-08-11,24800.0,0.7578147000844835,0.2274246713517856,0.2380650450407116,24446.2,24786.6,POC_ALIGNED,558451.0,5624614003.256979,0.0003328320307684,0.0050500069853635,0.0172333029264563,0.0139255278058561,0.0109670208656919,0.0031680678484259,0.0203808255877978,0.0031680678484259,0.0241036134875043,0.0031680678484259,0.2380650450407116,0.2274246713517856,MASS_ALIGNED,PROFILE_CONFIRMED
1660708800,23997.0,24437.0,23754.0,23774.2,3702755889.78107,240,1660723200,0.8722222222222222,True,0.0295754026354329,False,True,-0.0010842460459432,True,-1,historical,2022-08-17,23800.0,0.0673499267935578,0.2784820715936391,0.414070340253717,23870.2,24366.5,POC_OPPOSITE,339122.0,3702756056.20047,-0.0008875167198054,0.0015563089399432,0.0163412438694046,0.0212709575926845,0.0042987776665461,0.0056363621068216,0.0194033868647525,0.0056363621068216,0.0228104415711148,0.0056363621068216,0.414070340253717,0.2784820715936391,MASS_ALIGNED,PROFILE_PARTIAL
1661875200,19743.7,20085.0,19524.4,19937.1,3983378060.87167,240,1661889600,0.9444444444444444,True,0.7361755262219019,True,False,-0.0322163728925042,True,1,historical,2022-08-30,19600.0,0.1348555119514783,0.3858142579841184,0.3141156600985407,19613.3,19965.6,POC_ALIGNED,365130.0,3983378060.8716702,0.0013743222434557,-0.0067211379789437,0.0228468533537976,0.0155689643930161,0.0055023047484338,0.0099362495046921,0.0256757502344875,0.0099362495046921,0.028033164301729,0.0099362495046921,0.3858142579841184,0.3141156600985407,MASS_ALIGNED,PROFILE_CONFIRMED
1662422400,19784.9,20174.7,19665.0,19780.2,3709119974.07814,240,1662436800,0.9166666666666666,True,0.2260153031194831,False,True,-0.0080786010964697,True,-1,historical,2022-09-06,19700.0,0.0686678438297036,0.4338532129574645,0.2843022555902259,19721.1,20096.9,POC_OPPOSITE,280772.0,3709116412.79614,0.0013195013195014,-0.0060919505363949,-0.0065216731883398,-0.0015116126227236,0.0028412250634473,0.0080787858565635,0.0028412250634473,0.0122850122850122,0.0065621176732287,0.0122850122850122,0.2843022555902259,0.4338532129574645,MASS_OPPOSITE,PROFILE_CONTRADICTED
1662940800,21820.3,22388.0,21540.0,21649.2,5055418646.16761,240,1662955200,0.9833333333333332,True,0.1287735849056612,False,True,-0.0401478359771083,True,-1,historical,2022-09-12,21800.0,0.3066037735849056,0.5063326927468136,0.1741091009807603,21662.3,22140.5,POC_OPPOSITE,435282.0,5055406361.338711,-0.0026652255048685,-0.0245597989764056,-0.030107348077527,-0.0211000868392365,0.0014827337730725,0.0264582524989375,0.0014827337730725,0.0369898194852465,0.0014827337730725,0.0379598322339855,0.1741091009807603,0.5063326927468136,MASS_OPPOSITE,PROFILE_CONTRADICTED
1663070400,22516.2,22850.0,20729.0,20823.9,10611161781.80876,240,1663084800,1.0,True,0.0447430457331454,False,True,-0.070933163548599,True,-1,historical,2022-09-13,21700.0,0.4578029231494578,0.5097370685809394,0.1405214428629436,20972.7,22058.0,POC_MIDDLE,1089978.0,10611180398.37536,0.0031310177248258,0.026503200649254,0.0317615816441685,0.0245247047863272,0.0381004518846134,0.0046437026685681,0.0472485941634372,0.0046437026685681,0.0472485941634372,0.0046437026685681,0.1405214428629436,0.5097370685809394,MASS_OPPOSITE,PROFILE_OTHER
1664280000,20221.0,20375.0,19860.4,19885.3,4520848489.6734,240,1664294400,0.9333333333333332,True,0.0483870967741894,False,True,-0.0205868634900977,True,-1,historical,2022-09-27,20100.0,0.4656043528954512,0.0666459672774808,0.3771040498428679,20099.5,20284.3,POC_MIDDLE,395556.0,4520849623.1355,0.0393858780103896,0.0410655107038867,0.0409951069382911,0.0577964627136628,0.0545025722518644,0.0031581117710066,0.0545025722518644,0.0031581117710066,0.0716760622168133,0.0031581117710066,0.3771040498428679,0.0666459672774808,MASS_ALIGNED,PROFILE_PARTIAL
1664971200,20026.1,20066.0,19707.0,19994.6,4353984223.37665,240,1664985600,0.8944444444444445,True,0.8011142061281297,True,False,-0.0296637613558715,True,1,historical,2022-10-05,19900.0,0.5376044568245125,0.1640105489135899,0.289131436561985,19823.0,19989.8,POC_MIDDLE,334923.0,4353981259.513849,0.0116281395976913,0.0058965920798616,0.007772098466586,0.0176047532833865,0.0177747991957829,0.0024306562771947,0.0177747991957829,0.0024306562771947,0.0220759605093375,0.0024306562771947,0.1640105489135899,0.289131436561985,MASS_OPPOSITE,PROFILE_OTHER
1665662400,18745.0,19043.7,17917.8,18947.7,8865512218.90723,240,1665676800,0.9833333333333332,True,0.914734878763656,True,False,-0.021397860655216,True,1,historical,2022-10-13,18300.0,0.3394617639221958,0.1277619740136311,0.3557052498296555,18300.4,18852.5,POC_MIDDLE,822244.0,8865520082.20273,0.0068504356729312,0.0218073961483452,0.0220501696775861,0.0453142070013774,0.0290747689693206,0.0028974492946374,0.0290747689693206,0.0028974492946374,0.0527874095536661,0.0028974492946374,0.1277619740136311,0.3557052498296555,MASS_OPPOSITE,PROFILE_OTHER
1666353600,18934.2,19170.0,18600.0,19158.7,5212982975.4859295,240,1666368000,0.9444444444444444,True,0.9801754385964924,True,False,-0.0286356381932992,True,1,historical,2022-10-21,19000.0,0.7017543859649122,0.2333927001301472,0.3815495851988456,18754.0,19057.6,POC_OPPOSITE,367619.0,5212982975.4859295,-0.0021817764253315,0.0010491317260564,-0.0004071257444398,-0.0008716666579674,0.0041756486609216,0.0041077943701817,0.0042435029516616,0.0041077943701817,0.0042435029516616,0.0041077943701817,0.2333927001301472,0.3815495851988456,MASS_OPPOSITE,PROFILE_CONTRADICTED
1667404800,20400.2,20796.0,20100.0,20241.1,7725802741.25479,240,1667419200,0.9944444444444444,True,0.2027298850574691,False,True,-0.0102216134334641,True,-1,historical,2022-11-02,20600.0,0.7183908045977011,0.1706060727817644,0.3888182061330685,20281.5,20669.8,POC_ALIGNED,604419.0,7725802741.254789,0.0037843793074486,0.0049898473897169,-0.0028802782457476,-0.002603613439981,0.0094411864967812,0.0016056439620376,0.0094411864967812,0.0045896715099476,0.0094411864967812,0.007850363863624,0.3888182061330685,0.1706060727817644,MASS_ALIGNED,PROFILE_CONFIRMED
1668110400,17438.6,18230.0,17360.1,17588.0,3196863229.56504,240,1668124800,0.8166666666666667,True,0.2619841361075998,False,True,-0.075011403008126,True,-1,historical,2022-11-10,17900.0,0.6206460512702616,0.2870369520670771,0.3903714239668126,17510.1,18053.6,POC_MIDDLE,406546.0,3196863581.32504,0.0025471912667727,0.0304582670002274,0.0108426199681601,0.0141062087787126,0.0402547191266772,0.0051171253127132,0.0402547191266772,0.0051171253127132,0.0402547191266772,0.0051171253127132,0.3903714239668126,0.2870369520670771,MASS_ALIGNED,PROFILE_PARTIAL
1668398400,16130.0,16894.5,15805.5,16813.0,3834650480.1508,240,1668412800,0.9,True,0.9251606978879706,True,False,-0.014538898795614,True,1,historical,2022-11-14,16500.0,0.6377410468319559,0.356090465802576,0.3334865378935893,15926.2,16740.3,POC_MIDDLE,479759.0,3834650480.1508,-0.0034853982037708,-0.004294296080414,-0.0136977338963896,-0.0337833819068577,0.006459287456135,0.0105870457384167,0.0223041693927318,0.0242550407422827,0.0223041693927318,0.0385059180396121,0.356090465802576,0.3334865378935893,MASS_ALIGNED,PROFILE_PARTIAL
1668427200,16740.9,17188.0,16405.2,16582.7,4124111000.29551,240,1668441600,0.9055555555555556,True,0.226750127746551,False,True,-0.0168158337415382,True,-1,historical,2022-11-14,17000.0,0.7598364844149206,0.4411911527814027,0.2338786273977389,16546.0,17022.5,POC_ALIGNED,546532.0,4124111000.2955103,0.0072545484149142,0.0203645968388742,-0.0013568357384503,-0.0136346915761606,0.0251527194003389,0.005023307422796,0.0251527194003389,0.0106978960000481,0.0251527194003389,0.0180549608929786,0.2338786273977389,0.4411911527814027,MASS_OPPOSITE,PROFILE_PARTIAL
1669896000,17096.9,17348.5,16887.1,16970.5,3183733340.17963,240,1669910400,0.8666666666666667,True,0.1807542262678829,False,True,-0.0133659414682683,True,-1,historical,2022-12-01,17120.0,0.504768097095797,0.3676628703806839,0.1112990416761712,16962.4,17168.5,POC_MIDDLE,256512.0,3183733323.0827303,-0.0002298105536078,0.001479037152706,-0.0,0.0045137149759876,0.0045608556023689,0.0012492265990984,0.0070298459090774,0.0012492265990984,0.0070298459090774,0.003977490350903,0.1112990416761712,0.3676628703806839,MASS_OPPOSITE,PROFILE_OTHER
1672401600,16489.6,16568.5,16320.0,16547.7,1719910455.125,240,1672416000,0.8833333333333333,True,0.9162977867203248,True,False,-0.0017328947791693,True,1,historical,2022-12-30,16400.0,0.3219315895372233,0.2241772047636502,0.3680661657520372,16390.9,16522.0,POC_ALIGNED,125781.0,1719910455.1249998,-0.0004532351928062,-0.0016256035581985,0.0032330777086845,8.460390265703495e-05,0.0013355330348023,0.0022782622358394,0.0071852885899549,0.0022782622358394,0.0071852885899549,0.0022782622358394,0.2241772047636502,0.3680661657520372,MASS_OPPOSITE,PROFILE_PARTIAL
1672848000,16846.5,16984.6,16777.7,16835.9,1847959098.57643,240,1672862400,0.9333333333333332,True,0.2812953117448107,False,True,-0.016283077059407,True,-1,historical,2023-01-04,16900.0,0.5911068148864213,0.2333160802282051,0.2439821080425728,16830.0,16938.1,POC_MIDDLE,147361.0,1847959098.5764296,0.0020610718761694,-0.0003682606810444,0.001003807340267,0.0011760583039815,0.0041518421943585,0.0014849221009865,0.0041518421943585,0.0019660368617061,0.0041518421943585,0.0019660368617061,0.2439821080425728,0.2333160802282051,MASS_ALIGNED,PROFILE_PARTIAL
1673899200,21314.5,21498.0,21056.0,21188.3,1810115824.70967,240,1673913600,0.8777777777777778,True,0.2993212669683242,False,True,-0.0045304734360288,True,-1,historical,2023-01-16,21200.0,0.3257918552036199,0.4753627313294065,0.1002121867863867,21136.9,21322.0,POC_OPPOSITE,191222.0,1810115824.70967,0.0036812769311365,0.0027703968699707,0.002529697993704,-0.0014300345001722,0.0170141068419835,0.0056918204858342,0.0170141068419835,0.0056918204858342,0.0170141068419835,0.0056918204858342,0.1002121867863867,0.4753627313294065,MASS_OPPOSITE,PROFILE_CONTRADICTED
1674057600,21035.5,21138.0,20386.0,20905.1,6682468943.4591,240,1674072000,0.9944444444444444,True,0.6902925531914874,True,False,-0.01948497828683,True,1,historical,2023-01-18,20900.0,0.6835106382978723,0.1772542552813653,0.485667833981854,20614.9,20967.1,POC_OPPOSITE,833993.0,6682446372.3676,-0.0082467914528032,-0.010767707401543,-0.0074718609334562,-0.0041568803784721,0.001564211603867,0.0135852016971935,0.001564211603867,0.0135852016971935,0.001564211603867,0.0135852016971935,0.1772542552813653,0.485667833981854,MASS_OPPOSITE,PROFILE_CONTRADICTED
1674259200,22661.0,22812.4,22422.0,22541.7,2057612452.91095,240,1674273600,0.8666666666666667,True,0.3066086065573777,False,True,-0.0079701791991242,True,-1,historical,2023-01-21,22600.0,0.455942622950818,0.3393387455414172,0.1203193744738015,22512.0,22655.7,POC_MIDDLE,186775.0,2057612452.91095,-0.0022757822169578,-0.0039837279353375,-0.0160502535301241,-0.0201626319221709,0.0013530479067683,0.0060731888011994,0.0013530479067683,0.0349707431116552,0.0013530479067683,0.0349707431116552,0.1203193744738015,0.3393387455414172,MASS_OPPOSITE,PROFILE_OTHER
1674417600,22720.0,22770.0,22287.0,22704.6,3148448922.98246,240,1674432000,0.9111111111111112,True,0.8645962732919225,True,False,-0.0066062574795509,True,1,historical,2023-01-22,22500.0,0.4409937888198758,0.2413594463428948,0.2373383685372916,22417.6,22677.4,POC_MIDDLE,272753.0,3148448922.98246,0.0016912872281388,-0.0020700650969407,-0.0005373360464398,0.0088924711291985,0.0053425297076364,0.002598592355734,0.0053425297076364,0.0047479365414937,0.0112488218246523,0.0047479365414937,0.2413594463428948,0.2373383685372916,MASS_ALIGNED,PROFILE_PARTIAL
1674489600,22852.1,23193.1,22653.0,22789.6,3109390930.33579,240,1674504000,0.9,True,0.2529161266432122,False,True,-0.0182655726052729,True,-1,historical,2023-01-23,22880.0,0.4202925384188125,0.2251263306421482,0.2977634887536102,22777.2,23093.6,POC_MIDDLE,273438.0,3109390975.91499,-0.010175694176291,-0.0054191385544283,-0.0126636711482431,-0.0115271878400674,0.0014699687576789,0.0111585986590375,0.0014699687576789,0.0154631937374943,0.0014699687576789,0.0161959841331134,0.2977634887536102,0.2251263306421482,MASS_ALIGNED,PROFILE_PARTIAL
1674604800,22627.5,22699.0,22310.5,22641.0,2206165367.79163,240,1674619200,0.8277777777777777,True,0.8507078507078507,True,False,-0.0025325564986024,True,1,historical,2023-01-25,22455.0,0.3719433719433719,0.193833316604315,0.399030023541801,22414.1,22634.5,POC_MIDDLE,192484.0,2206165367.79163,-0.0009319376352633,0.0027781458416148,-0.0019919614858,-0.0029901506117221,0.0055518749171856,0.001810874078,0.0055518749171856,0.0079590124111126,0.0055518749171856,0.0138598118457664,0.193833316604315,0.399030023541801,MASS_OPPOSITE,PROFILE_OTHER
1674676800,22743.4,23837.4,22743.4,23060.6,7186434024.16063,240,1674691200,0.9888888888888888,True,0.2899451553930504,False,True,-0.0793072129463702,True,-1,historical,2023-01-25,23000.0,0.2345521023765983,0.4538121814023146,0.2056925866720597,22903.8,23549.7,POC_OPPOSITE,643579.0,7186434024.16063,-0.0076103830776302,-0.0029834436224557,0.004306045809736,0.0032609732617536,0.000888962125877,0.0094576897392089,0.0075843646739459,0.0094576897392089,0.0094013165312263,0.0094576897392089,0.2056925866720597,0.4538121814023146,MASS_OPPOSITE,PROFILE_CONTRADICTED
1674849600,23246.8,23500.0,22940.0,23068.0,2807013723.72991,240,1674864000,0.85,True,0.2285714285714285,False,True,-0.0238467488900223,True,-1,historical,2023-01-27,23300.0,0.6428571428571429,0.4138164557468611,0.2534106466208156,23043.6,23356.8,POC_MIDDLE,238219.0,2807013723.72991,-0.0033639674007282,-0.0017773539101786,0.0036284029824865,0.0041009190220217,0.001478238252124,0.0050719611583145,0.0054230969308131,0.0050719611583145,0.0081498179295994,0.0050719611583145,0.2534106466208156,0.4138164557468611,MASS_OPPOSITE,PROFILE_OTHER
