R,signal_ts,entry_ts,entry_k,side,signal_z,confirm_z,confirm_age_min,pre_fav_atr,pre_adv_atr,response_ratio,ret_15m,mfe_15m,mae_15m,impulse15,ret_30m,mfe_30m,mae_30m,impulse30,ret_60m,mfe_60m,mae_60m,impulse60,ret_120m,mfe_120m,mae_120m,impulse120,period,h4_event_end_ts,h4_event_side,profile_class,relation,poc_location,end_ts,profile_combo,mass_state,rejected_side_share,opposite_side_share
0.9686165723535732,1652346000,1652347500,136697,1,-1.545220366385378,-1.699079426468746,25.0,0.5948926888491058,0.2944214663456612,2.020547938342691,-0.1608306967065179,0.0340390291550728,0.4312105833138714,0,-0.5645425010086467,0.0340390291550728,0.62949907629584,0,-0.0169451935531841,0.0340390291550728,0.9244049009406938,0,1.1720425540950885,1.3721147516616032,0.9244049009406938,0,historical,1652342400,1,POC_ALIGNED,SUPPORTIVE,0.2889791772473337,1652342400,PROFILE_CONFIRMED,MASS_ALIGNED,0.3666196853652009,0.2267136583440276
-1.002968476433882,1655606400,1655606700,147561,1,-2.007319553190398,-1.7258379489208893,5.0,0.7712233197485644,0.0705947364785449,10.92465737949594,-0.1565857944177972,0.3784550922484276,0.2398459147124444,0,1.1732107859701255,1.5720078394269028,0.2398459147124444,1,0.1395553152666077,1.5720078394269028,0.2398459147124444,1,0.5511252280867728,1.5720078394269028,0.7848212475501837,1,historical,1655596800,1,POC_ALIGNED,SUPPORTIVE,0.2133417243549399,1655596800,PROFILE_CONFIRMED,MASS_ALIGNED,0.4337082475340432,0.2747868391345249
2.0517159387601405,1660728600,1660730100,164639,-1,1.8689416849869824,1.5470917962722106,25.0,0.4191101086733738,0.3552388763584159,1.1797979764768691,0.3668225615596985,0.378655547416463,0.1396292331098264,0,0.7226010029864055,1.1091452076407116,0.1396292331098264,1,0.485941285851116,1.1091452076407116,0.1396292331098264,1,0.9324392855130172,1.1091452076407116,0.1396292331098264,1,historical,1660723200,-1,POC_OPPOSITE,SUPPORTIVE,0.0673499267935578,1660723200,PROFILE_PARTIAL,MASS_ALIGNED,0.414070340253717,0.2784820715936391
-1.0112032863849751,1662443100,1662444000,170352,-1,1.0026150680943766,0.7928646855527937,15.0,0.6204468188440975,0.3858669256920948,1.6079295112513936,-0.1860465116278934,0.2962962962963072,0.571920757967279,0,-0.6425495262704405,0.2962962962963072,0.7700258397932901,0,-1.441860465116284,0.2962962962963072,1.8587424633935787,0,-2.2670111972437184,0.2962962962963072,2.8906115417743043,0,historical,1662436800,-1,POC_OPPOSITE,SUPPORTIVE,0.0686678438297036,1662436800,PROFILE_CONTRADICTED,MASS_OPPOSITE,0.2843022555902259,0.4338532129574645
-0.0923123035701399,1666367100,1666368000,183432,1,-1.0806861203480531,-1.2308260501320107,15.0,1.2510681439640914,0.1074661452675639,11.641509325636774,-0.040342985662096,0.5825133539499623,0.314872083216192,0,-0.3857183019398423,0.5825133539499623,0.5677537250492033,0,-0.3138881079561557,0.5825133539499623,0.6277762159122755,0,-0.0639583919032889,0.5825133539499623,0.7743885296598293,0,historical,1666368000,1,POC_OPPOSITE,SUPPORTIVE,0.7017543859649122,1666368000,PROFILE_CONTRADICTED,MASS_OPPOSITE,0.2333927001301472,0.3815495851988456
0.5927944903789236,1668125400,1668126000,189292,-1,1.3158734130654308,1.1727241293249775,10.0,1.0402084041227746,0.032770793219319,31.741934515262724,-0.5118877971949302,0.0976524413110251,0.6798919972999329,0,-0.6473411835295847,0.0976524413110251,0.6919672991824761,0,-1.246906172654317,0.0976524413110251,1.325658141453537,0,1.5346133653341305,2.1299782494562414,1.325658141453537,0,historical,1668124800,-1,POC_MIDDLE,SUPPORTIVE,0.6206460512702616,1668124800,PROFILE_PARTIAL,MASS_ALIGNED,0.3903714239668126,0.2870369520670771
0.3325605599202936,1673918400,1673919300,208603,1,-2.1869989090935267,-1.7591480962576562,15.0,0.4788986998539992,0.3942153931724935,1.2148148117332311,0.2387057796871977,0.2856951063972733,0.3589984560649502,0,0.0874001476807679,0.4163254346512972,0.3589984560649502,0,0.3148284889575065,0.4163254346512972,0.3589984560649502,0,0.6381150567228404,1.0102705242666254,0.3589984560649502,1,historical,1673913600,-1,POC_OPPOSITE,ADVERSE,0.3257918552036199,1673913600,PROFILE_CONTRADICTED,MASS_OPPOSITE,0.1002121867863867,0.4753627313294065
2.143546802415256,1675315200,1675315500,213257,-1,1.2553833040793765,1.2147246645488805,5.0,0.3702234563004085,0.0,370223456.3004085,0.0851513949491343,0.1610472034906911,0.283220944069799,0,0.2128784873727348,0.3387544625149276,0.43501256115298,0,2.8174005024461217,3.7374057913526495,0.43501256115298,1,0.7571069681343623,3.7374057913526495,0.43501256115298,1,historical,1675310400,-1,POC_ALIGNED,SUPPORTIVE,0.8613051627193709,1675310400,PROFILE_CONFIRMED,MASS_ALIGNED,0.3565154381575061,0.222663716996955
-1.0056174920256882,1679531100,1679532900,227315,-1,1.108041871047288,1.125172142934911,30.0,0.4636415751642767,0.4420337787185162,1.0488826791914412,0.3660362091635529,0.4439162536664355,0.0835440477394506,0,0.1826641043795087,0.5805603317487605,0.0835440477394506,0,0.8177404672802664,1.390512794578749,0.0835440477394506,1,-0.1359360776777379,1.390512794578749,0.2520481440275003,1,historical,1679529600,1,POC_MIDDLE,ADVERSE,0.6105590805698556,1679529600,PROFILE_OTHER,MASS_OPPOSITE,0.117447829464182,0.4556118250112667
0.3066767629920274,1682555700,1682556000,237392,-1,1.1429899630702427,0.9170187456530694,5.0,1.0335354976810591,0.2229753835176598,4.635199979212066,-0.5351409204423836,0.2393863717445544,0.7641812343917264,0,0.1701748127006676,0.2764894755618982,0.7641812343917264,0,0.8740635033892264,2.222975383517656,0.7641812343917264,0,0.5733143061005965,2.222975383517656,0.7641812343917264,0,historical,1682553600,1,POC_OPPOSITE,ADVERSE,0.719377411549278,1682553600,PROFILE_CONTRADICTED,MASS_OPPOSITE,0.2575041950393534,0.3946584247194936
-1.011025656928341,1690906500,1690906800,265225,-1,1.7153677995251155,1.174342761594298,5.0,0.5700995593275807,0.1496654153745543,3.8091602798928728,0.7357597519177131,0.7894565039986744,-0.0251346499102416,0,0.6432185408845981,1.1607638322180298,-0.0251346499102416,1,0.0365594907785294,1.1607638322180298,0.2582014036233305,1,-1.285294597682384,1.1607638322180298,1.583482944344722,1,historical,1690905600,1,POC_OPPOSITE,ADVERSE,0.7082152974504273,1690905600,PROFILE_CONTRADICTED,MASS_OPPOSITE,0.1322107409357925,0.5007175399713393
-1.0336073095121587,1691997900,1691998800,268865,1,-2.345765124718622,-1.980639185248681,15.0,1.1443954968184684,0.0548213411649043,20.87499961923753,-0.8693167056377618,-0.0181865419589506,1.1857625357235295,0,0.7783839958431408,1.4330995063653642,1.1857625357235295,0,1.1639386853728415,2.196934268641292,1.1857625357235295,0,-1.3967264224473306,2.196934268641292,1.4367368147571014,0,historical,1691985600,1,POC_ALIGNED,SUPPORTIVE,0.2318840579710145,1691985600,PROFILE_PARTIAL,MASS_OPPOSITE,0.2288753538097375,0.2944061158088519
2.3980554951033244,1692254700,1692255000,269719,-1,1.0237387014121293,1.032986368348298,5.0,0.7388465723613109,0.0025389916575618,290.999885391873,0.1675734494014849,0.172651432716701,0.2970620239390799,0,1.0384475879579529,1.4929270946680853,0.2970620239390799,1,1.5767138193688277,2.0007254261878487,0.2970620239390799,1,2.071817192600597,2.8462096481682355,0.2970620239390799,1,historical,1692244800,1,POC_MIDDLE,ADVERSE,0.4338190026677615,1692244800,PROFILE_OTHER,MASS_OPPOSITE,0.1697428937523467,0.3024505356707344
-1.0064077654957857,1696262700,1696263000,283077,1,-1.490659670257462,-1.616633314924225,5.0,0.4945222304102286,0.4236796855809283,1.1672077894529136,0.7242446573323458,1.1121591746499682,0.33908130680422,1,0.4979611888970869,1.1121591746499682,0.33908130680422,1,0.0901007123557015,1.1121591746499682,0.4168017686072118,1,0.6252026529108428,1.1396708425448343,0.4168017686072118,1,historical,1696262400,-1,POC_OPPOSITE,ADVERSE,0.1230529595015576,1696262400,PROFILE_CONTRADICTED,MASS_OPPOSITE,0.1753718380541788,0.1815324828746144
9.406692091271603,1697420700,1697422800,286943,1,-1.0417622556281267,-1.1743624059529028,35.0,0.4760744350908402,0.5861763402746901,0.8121693107838095,0.0223897646790272,0.7948366461046514,0.0927575965272903,0,-0.8748000913867502,0.7948366461046514,0.911583276216589,0,-0.9163810829335068,0.7948366461046514,1.3161983093442913,0,-0.4094128398446202,0.7948366461046514,1.3161983093442913,0,historical,1697414400,-1,POC_MIDDLE,ADVERSE,0.4373901581722316,1697414400,PROFILE_OTHER,MASS_OPPOSITE,0.0315307599890461,0.4541911120767266
-1.007574367254043,1698903600,1698905400,291885,-1,2.0364797186924184,3.20564172243431,30.0,0.5657348463880293,0.4029892056462835,1.4038461503625153,0.1158035016773119,0.8691696153669263,0.1904324249804591,0,-0.2380405312255856,0.8691696153669263,0.5037452322963256,0,-0.7096181241671023,0.8691696153669263,0.7372822940122099,0,0.3860116722577064,0.8691696153669263,1.1123569688893,0,historical,1698897600,-1,POC_MIDDLE,SUPPORTIVE,0.517535392535389,1698897600,PROFILE_OTHER,MASS_OPPOSITE,0.1926766499004208,0.3547161155240769
0.29787451733921,1702080000,1702080300,302461,1,-1.5569248506338218,-1.4105439680286194,5.0,0.3156738951413663,0.0,315673895.14136624,-0.3447707933021987,0.1361515234696835,0.3491627779302685,0,-0.0911336810321082,0.3293988471040344,0.4995882514411188,0,-0.459511391710112,0.3293988471040344,0.564919022783387,0,-0.385945649190203,0.3293988471040344,1.062311281910511,0,historical,1702080000,-1,POC_ALIGNED,ADVERSE,0.7174716609167062,1702080000,PROFILE_CONFIRMED,MASS_ALIGNED,0.3113406837897202,0.2236420790920121
0.4937391338267089,1702515000,1702515300,303911,1,-2.1030325078754606,-2.055996516178075,5.0,0.3931937503953274,0.0030995002846673,126.85710192810213,0.1611740148016704,0.386994749826025,0.1160098677968446,0,0.0602188626731547,0.386994749826025,0.2470744512619537,0,0.1470048706432924,0.386994749826025,0.2470744512619537,0,-0.0717312923018731,0.4233031817319209,0.4684673287368112,0,historical,1702512000,-1,POC_MIDDLE,ADVERSE,0.6559300341296939,1702512000,PROFILE_OTHER,MASS_OPPOSITE,0.1954391074525983,0.3371612120229869
-1.0082771472868255,1704204300,1704204600,309542,1,-1.13289451893914,-1.2058473012628816,5.0,0.5768217054263725,0.0987596899224648,5.840659281520321,-0.7097674418604809,0.4840310077519222,0.7097674418604809,0,-1.6224806201550388,0.4840310077519222,2.1748837209302483,0,-2.367519379844977,0.4840310077519222,3.9872868217054425,0,-3.348062015503876,0.4840310077519222,4.844108527131807,0,historical,1704196800,-1,POC_ALIGNED,ADVERSE,0.7832369942196532,1704196800,PROFILE_CONFIRMED,MASS_ALIGNED,0.4419941884403288,0.1707771230786097
-1.0087147164634804,1707709800,1707710700,321229,-1,3.0424153140004937,2.278027615852738,15.0,0.3027408960322845,0.1141392965292335,2.652380929142709,0.0184646170638622,0.5698562852464973,0.1362561397125795,0,0.2635983263598415,0.5698562852464973,0.1362561397125795,0,-0.1496270693105328,0.5698562852464973,0.1496270693105328,0,-0.1502637802437598,0.5698562852464973,0.5316536292523187,0,historical,1707710400,-1,POC_MIDDLE,SUPPORTIVE,0.5905325443786982,1707710400,PROFILE_PARTIAL,MASS_ALIGNED,0.3088694156349874,0.273798585141562
2.359899575647346,1708992000,1708992300,325377,1,-2.2011885713605026,-2.133789526069136,5.0,0.6921278254092191,0.0,692127825.4092191,-0.4208885424785654,0.3772408417770769,0.6318524292024198,0,-0.3886723824370113,0.3772408417770769,0.6318524292024198,0,0.0145492335671376,0.3772408417770769,0.6484801247077306,0,7.276175630033745,7.426344505066227,0.6484801247077306,0,historical,1708992000,-1,POC_MIDDLE,ADVERSE,0.4159212880143094,1708992000,PROFILE_OTHER,MASS_OPPOSITE,0.1900726446123701,0.3386709445191534
0.0043735169304696,1709000100,1709001300,325407,-1,3.278263518046879,2.3099044748586963,20.0,0.8956594008537765,0.5487136866759853,1.6322891536517714,0.0931269530892927,0.4876372873302718,0.2453537033314487,0,-0.4096050876263376,0.4876372873302718,0.7222455729975772,0,-0.5193618537672924,0.4876372873302718,0.7222455729975772,0,0.822024451307531,2.036000804078862,0.7222455729975772,0,historical,1708992000,-1,POC_MIDDLE,SUPPORTIVE,0.4159212880143094,1708992000,PROFILE_OTHER,MASS_OPPOSITE,0.1900726446123701,0.3386709445191534
0.6360472619159729,1709341500,1709341800,326542,-1,1.0864008743779434,1.137192807578277,5.0,0.4638673408498468,0.2805188279262708,1.6536050097790964,0.3820859897616337,0.8798090512232576,0.1578468012939353,0,-0.0039571621494363,0.8798090512232576,0.4040702239251336,0,0.8384786909958715,0.8798090512232576,0.4040702239251336,0,0.4836531515969967,0.8798090512232576,0.5535630162369326,0,historical,1709337600,-1,POC_MIDDLE,SUPPORTIVE,0.3548734518039849,1709337600,PROFILE_OTHER,MASS_OPPOSITE,0.1138714111997503,0.3984874370516884
1.108437904124849,1716508800,1716509100,350433,-1,1.166167673763524,1.0686063409192277,5.0,0.4708127295483731,0.0626218273590986,7.518348503792389,0.2654246260541091,0.5230933377105411,-0.0074686583088572,0,0.05141883989575,0.6282290662125167,0.0439501815868928,0,0.377454500687344,0.6282290662125167,0.4728235221700287,0,0.0586002421158292,0.6282290662125167,0.4728235221700287,0,historical,1716508800,1,POC_OPPOSITE,ADVERSE,0.976158465537332,1716508800,PROFILE_CONTRADICTED,MASS_OPPOSITE,0.200103560694245,0.4929774612226449
-1.010550922909875,1719276900,1719277200,359660,-1,3.191347078519508,3.1835701201828206,5.0,1.3130405481298395,0.0403609270283271,32.53246672644119,-0.0836294896030397,0.3990926275992119,0.5382986767486039,0,0.5684688090736916,0.67485822306238,0.5382986767486039,0,-0.8495274102079371,0.7272589792060163,0.8770510396975632,0,-1.1665784499054863,0.7272589792060163,1.658298676748593,0,historical,1719273600,1,POC_OPPOSITE,ADVERSE,0.8501219622368766,1719273600,PROFILE_CONTRADICTED,MASS_OPPOSITE,0.1772119469977978,0.357976075848556
-1.0093598623161486,1730939700,1730941200,398480,1,-1.6413359349004082,-1.2547224921029878,25.0,0.7917709054133191,0.3759514557938789,2.106045584090978,0.201516360734239,0.4245810055865714,0.5845969672785349,0,1.383479648842774,1.762968874700682,0.5845969672785349,0,0.1532322426176951,2.8367916999201848,0.5845969672785349,0,-0.6711891460495316,2.8367916999201848,0.8443735035914088,0,historical,1730937600,-1,POC_OPPOSITE,ADVERSE,0.217391304347826,1730937600,PROFILE_CONTRADICTED,MASS_OPPOSITE,0.1280861010105872,0.4955671770293441
-0.2418791629212147,1733449200,1733451000,406846,-1,1.4500879957153183,1.1919923541512636,30.0,0.4425958954602724,0.2868516801027343,1.5429433558095802,-0.1125679565078257,0.0989233557190096,0.4433429271932569,0,-0.1301566997121749,0.0989233557190096,0.4433429271932569,0,0.373840741925165,0.5177486408698404,0.4433429271932569,0,0.1384713783178859,0.5784031553139389,0.4433429271932569,0,historical,1733443200,1,POC_ALIGNED,ADVERSE,0.3029038093097434,1733443200,PROFILE_PARTIAL,MASS_OPPOSITE,0.0867303817690416,0.5732046337404569
0.4722563945645379,1733791500,1733793300,407987,-1,1.4139206556423325,0.7935014277659524,30.0,0.3986773270160892,0.2220708715822682,1.7952706826438734,-0.5497942741431769,-0.087912798087077,0.6797785485017603,0,-0.3970401326985677,0.2346351866612182,0.6797785485017603,0,-0.3679369250985547,0.2346351866612182,0.6797785485017603,0,1.8900497619611731,2.421899571314716,0.6797785485017603,0,historical,1733788800,1,POC_OPPOSITE,ADVERSE,0.8251477310736978,1733788800,PROFILE_CONTRADICTED,MASS_OPPOSITE,0.0935899277410342,0.6687376593861885
2.067656477219333,1736438100,1736438400,416803,-1,3.138577470786396,1.8267211685348967,5.0,0.6914044152184098,0.0001878816345811,3679.980413090049,0.0124439770650088,0.1284709181501836,0.7880017025964667,0,0.5366684193394855,0.619569844012116,0.7880017025964667,0,-0.0855304339117201,0.6926563008588019,0.7880017025964667,0,2.7122611983274387,3.36793610255637,0.7880017025964667,0,historical,1736438400,1,POC_MIDDLE,ADVERSE,0.3759774342128757,1736438400,PROFILE_PARTIAL,MASS_ALIGNED,0.5008016261500713,0.1758828670747599
-1.00260780982148,1737331200,1737331500,419780,-1,2.8111172633750057,2.1288421832110926,5.0,0.5317653839333178,7.758467813893713e-05,6853.911658554495,0.1173856180173814,0.1353852633445648,0.6202895016846968,0,0.1090064727788616,0.1394972512856914,0.6202895016846968,0,0.8052513743571635,1.0367640539102716,0.6202895016846968,0,0.0546196134066392,1.0367640539102716,0.6202895016846968,0,historical,1737331200,-1,POC_MIDDLE,SUPPORTIVE,0.5693430656934306,1737331200,PROFILE_OTHER,MASS_OPPOSITE,0.2318191122525343,0.4536583595761896
0.7852980527089424,1741135500,1741136400,432462,1,-1.408306973767485,-1.3486221761839687,15.0,0.4446680330414234,0.3043289236693389,1.4611428523416443,0.3340619307832383,0.3502125075895653,0.4384031572556254,0,0.8712811171827624,1.3390103217972285,0.4384031572556254,1,1.6749848208864653,2.100212507589577,0.4384031572556254,1,1.2172434729811925,2.293169398907132,0.4384031572556254,1,historical,1741132800,-1,POC_MIDDLE,ADVERSE,0.6099706744868035,1741132800,PROFILE_PARTIAL,MASS_ALIGNED,0.261943577354804,0.2607792572489252
1.688387568306011,1741665600,1741665900,434227,1,-2.5815531054550926,-2.4769017843018606,5.0,0.3753415300546448,0.1201730418943672,3.1233421490755786,0.5716985428050956,0.6754553734061977,0.1265482695810471,0,0.3115892531876138,0.8160291438979963,0.1265482695810471,0,0.1925318761384381,0.8160291438979963,0.1265482695810471,0,0.6724271402549998,1.1414845173041848,0.1265482695810471,1,historical,1741665600,1,POC_ALIGNED,SUPPORTIVE,0.1923076923076923,1741665600,PROFILE_CONFIRMED,MASS_ALIGNED,0.4355270639196781,0.3195638344483676
