R,side,crowd,h1,h4,year,crowd_excursion_atr,confirm_bars,abs_z,trend_relation,response_bucket
-1.0287812979350934,-1,1,-1,-1,2023,0.04424778761062028,1,3.0118576738317384,1,0
-1.0101384139665577,1,-1,1,-1,2023,0.6555703506435432,1,3.675606065533217,0,1
2.216622777777774,-1,1,-1,-1,2023,0.4379310344827857,1,2.7362087735797713,1,1
1.1832480796596192,-1,1,1,1,2023,0.12764131717258353,1,2.77573683724562,-1,0
0.004529615467710831,-1,1,-1,-1,2023,1.0865197666883013,3,3.165299258249209,1,2
-1.0033495434072932,-1,1,-1,-1,2023,0.5164745258460228,2,2.541081386785506,1,1
2.2135560339681337,1,-1,1,1,2023,2.092319334090055,2,2.5278704597784296,1,2
-1.0089631116267141,-1,1,1,1,2023,0.7443928847641186,3,2.6483698075668025,-1,1
0.18961995573588722,-1,1,0,1,2023,0.07746219107340445,1,2.98777265257554,0,0
-1.010587361786432,-1,1,-1,1,2023,0.9173419773096614,4,2.7458431123953684,0,2
-1.005580404781309,-1,1,-1,-1,2023,0.10782396088018267,1,2.619067309814843,1,0
-1.0055112397353125,1,-1,1,0,2023,1.0112413298254286,4,3.7743556298689045,0,2
2.2184679522604944,-1,1,-1,-1,2023,0.00116754232343471,1,3.6349793915355515,1,0
2.220252313408853,-1,1,-1,-1,2023,0.10375994215472231,1,3.5690826651358725,1,0
-1.0038678197481827,1,-1,-1,-1,2023,0.11928429423459253,1,3.556431584691607,-1,0
2.2118613242398326,-1,1,-1,-1,2023,1.4537084398976055,2,2.5856103770773853,1,2
-1.005862073902106,-1,1,-1,-1,2023,1.6352292513058602,1,4.377321891308906,1,2
0.4237259827666279,-1,1,0,-1,2023,0.7547131356364192,2,4.624141303496098,0,2
-1.0116993118778261,-1,1,-1,-1,2023,1.7982023775006688,4,2.793524359485566,1,2
2.215590594986624,1,-1,0,-1,2023,0.23288973384030526,1,4.197902343842685,0,0
2.2132972314100106,-1,1,-1,-1,2023,0.8736493936052627,4,2.532110740827944,1,2
-1.0082275728904202,-1,1,-1,-1,2023,1.9554829487441532,3,4.835469976617149,1,2
-0.31281399226192336,-1,1,-1,-1,2023,0.5562202791838758,1,3.555262701177541,1,1
-1.0075938629382444,-1,1,-1,-1,2023,0.9102001906577242,1,2.9739560633533793,1,2
-1.0139770163170145,1,-1,-1,-1,2023,0.758741258741249,2,2.777669847795165,-1,2
-0.2305595032729248,1,-1,1,-1,2023,0.28906989960218593,2,2.6758666934430533,0,1
2.217556675742255,-1,1,-1,-1,2023,0.45740956826137885,3,3.2553218784417344,1,1
-1.0042296737797418,-1,1,1,1,2023,0.49006622516555076,2,4.089744098965963,-1,1
0.8742576275093095,1,-1,1,1,2023,0.20824957787247717,1,2.5286309110107603,1,0
-0.18594666468784007,-1,1,1,1,2023,0.0024933214603376995,1,2.7663913577931987,-1,0
-1.0128145914678308,1,-1,1,1,2023,0.28199566160520223,1,2.609422293227601,1,1
-1.0066387598647133,-1,1,0,1,2023,0.25930101465614824,1,3.7952494463095445,0,1
-0.20359589431631314,1,-1,1,1,2023,0.08045352178303955,1,3.105466420598943,1,0
0.2939421802934987,-1,1,-1,1,2023,0.8474842767295275,3,3.9297436895391673,0,2
0.01899752567987456,-1,1,-1,-1,2023,0.16671889689749692,3,2.9092647525092317,1,0
2.1965007550301068,1,-1,-1,-1,2023,0.21779713752333937,1,2.500101729977022,-1,0
-0.19735815946898566,-1,1,-1,-1,2023,1.0061460296648395,4,2.628531104826907,1,2
-1.0081013395782539,1,-1,0,-1,2023,0.16346724717993133,2,2.6196704446451577,0,0
2.2076933507191345,1,-1,-1,-1,2023,0.0,3,2.913801565262936,-1,0
-1.0074486572473946,-1,1,-1,-1,2023,1.0212843369109972,3,3.0366529081111584,1,2
0.16319212409555287,1,-1,1,0,2023,0.04371097234611925,1,4.021801913346023,0,0
-1.013070199076934,-1,1,1,1,2023,1.5145691258524845,2,2.7674264354208122,-1,2
2.21542758485173,1,-1,1,1,2023,0.11028938906747499,1,2.8902337662391395,1,0
0.277707829897572,-1,1,0,1,2023,0.1176196032672108,1,2.7471578434323405,0,0
-1.007945079950803,-1,1,1,1,2023,0.5501845018450825,1,3.8023552477175575,-1,1
-1.0062610311417526,1,-1,1,1,2023,2.4597040655077813,4,4.150365308493322,1,2
2.2114161548065003,-1,1,1,1,2023,0.44044943820218835,1,2.917096692045073,-1,1
-0.3042784058222352,-1,1,-1,1,2023,0.3907112360720461,2,2.827474846556611,0,1
-1.0062058343858287,-1,1,-1,-1,2023,1.428155056834748,2,3.4478610816743473,1,2
-1.0088143339831008,-1,1,-1,-1,2023,1.271929824561415,1,5.318434262640672,1,2
0.09071175690918842,1,-1,-1,-1,2023,1.6123096446700147,2,2.6672246059113514,-1,2
-1.0136814698162677,-1,1,0,-1,2023,1.8188976377951915,3,2.5828801220299553,0,2
-1.0200962289562325,-1,1,-1,-1,2023,6.067340067339926,3,3.468782975483066,1,2
2.2153522418020497,1,-1,1,0,2023,0.5267502778218914,1,3.062555928327442,0,1
-1.0040731101693148,-1,1,1,1,2023,1.3053252257232477,2,2.5820116679357135,-1,2
-1.005828992180581,1,-1,1,1,2023,1.6378117247682167,3,3.294649774114725,1,2
-0.20842089072835265,-1,1,1,1,2023,0.4624323463864979,4,2.51198066283049,-1,1
2.2190860591728883,1,-1,1,1,2023,1.4927302100161395,4,3.0408821098239485,1,2
-1.00359311874106,1,-1,1,1,2023,1.957081545064389,4,2.9537560500593942,1,2
-0.4173946838795094,-1,1,1,1,2023,0.5238039605117063,1,4.3675720530254765,-1,1
0.3563268659470477,-1,1,1,1,2023,0.07129809022970372,1,2.925785187687485,-1,0
2.2127042812868827,1,-1,1,1,2023,1.0556055425589768,1,4.733191971258374,1,2
-1.0050653162019865,-1,1,1,1,2023,0.5130542105762562,4,2.8694089602922297,-1,1
-1.0018617790409987,1,-1,1,1,2023,1.0696352439602217,4,2.7406053138381488,1,2
-1.0078678072027183,1,-1,1,1,2023,1.221070811744391,1,4.795446455476414,1,2
-1.0047554245393027,-1,1,0,1,2023,0.40167949615118875,2,3.327870207551556,0,1
-1.0045553680013324,-1,1,1,1,2023,0.18491443761415235,1,3.89344959423725,-1,0
2.219029875789565,-1,1,1,1,2023,0.6554750095383485,1,4.002174916592089,-1,1
-0.2964020431733291,-1,1,1,1,2023,0.3543076770902488,2,2.5757582112040183,-1,1
-1.007669588253506,1,-1,1,1,2023,0.7058511344036048,3,2.587107178859704,1,1
0.8586142627339324,-1,1,0,1,2023,0.26890196513821435,1,2.7106677922566926,0,1
-1.0065018294702996,1,-1,-1,1,2023,0.45248662797315936,1,2.5914143888054766,0,1
2.216725274852641,1,-1,-1,-1,2023,0.08818029721486123,1,4.359561309047804,-1,0
0.061255074309982664,1,-1,0,1,2023,1.2793448589627294,4,3.4108838138674162,0,2
2.216158895006817,1,-1,1,1,2023,0.0014824227022232372,1,2.9301015094716862,1,0
-1.005918112545826,-1,1,1,1,2023,0.8823529411764416,2,2.6477414876925405,-1,2
-1.002416016402074,1,-1,1,1,2023,0.5672845150029064,2,2.584179528026345,1,1
-1.0035148312380013,-1,1,-1,1,2023,0.030346194339505708,1,4.190696755382889,0,0
-1.0021098328625202,-1,1,-1,1,2023,0.18697033898306595,1,3.6099872015797985,0,0
2.2176088800712686,1,-1,-1,-1,2023,0.8967527735039151,2,2.6197022700387715,-1,2
2.215082692720881,-1,1,1,1,2023,0.6185289438256902,3,2.6588922744867887,-1,1
-1.0029856800321226,-1,1,0,1,2023,0.31151264842538845,2,3.6417223265655694,0,1
-0.17089286862772485,1,-1,1,1,2023,0.9661229611041464,2,2.811764301585113,1,2
2.2093882577367223,-1,1,0,1,2023,0.6616838865684533,1,2.896950523381969,0,1
-0.3208005902287279,-1,1,-1,1,2023,0.7739339169726307,2,3.172614229885475,0,2
2.2166131810791407,1,-1,0,0,2023,0.25777691636786654,1,2.7728043095534423,0,1
-1.003895220015868,1,-1,1,1,2023,1.3083426174716477,2,2.923473443976706,1,2
0.13484990082763526,-1,1,1,1,2023,1.0083476027397136,4,4.436376079866681,-1,2
-1.0066790027620331,-1,1,1,1,2023,0.979938944614017,1,4.053828866091962,-1,2
-1.0099053165510377,-1,1,1,1,2023,0.0022591576568979084,1,2.506317863053418,-1,0
0.14864275963140336,1,-1,1,1,2023,0.48341939899209985,3,2.673421959393718,1,1
2.2190696342424068,1,-1,1,1,2023,0.7115347767771975,3,2.739864925732274,1,1
0.7053386034814846,-1,1,1,1,2023,0.38843704977457844,4,2.616608831489968,-1,1
2.21626810631098,1,-1,1,1,2023,0.376770538243552,1,2.6515172424402933,1,1
-1.0043209791082024,1,-1,1,1,2023,0.09429373246020467,1,2.64337587833763,1,0
-1.0056118022082867,-1,1,-1,1,2023,0.21492241663913442,1,2.5161034489664464,0,0
2.216417699688963,-1,1,0,1,2023,1.099463966646759,4,2.6564468320317887,0,2
0.5559271649538079,-1,1,-1,0,2023,0.5636873248209269,2,2.576436260389558,0,1
-0.7653533901269794,-1,1,-1,0,2023,1.0367576305761652,4,3.0556693832873782,0,2
2.219618521217028,1,-1,-1,-1,2023,0.2850435134587884,1,3.0572607987390987,-1,1
-1.0039545570216744,1,-1,1,1,2023,1.0556079170593788,4,2.5617484038654292,1,2
0.5690842332886318,1,-1,1,1,2023,0.09710084616451704,1,3.018591544805028,1,0
0.28364548600345657,1,-1,-1,1,2023,0.8112555144866701,1,2.9106842891811198,0,2
-1.0061096510329461,1,-1,1,1,2023,0.11306532663316715,1,3.6796501011959433,1,0
2.2145746514719926,1,-1,-1,1,2023,0.22974358974360726,1,2.582594063902078,0,0
-1.003767111629089,1,-1,0,-1,2023,0.8297907764027147,2,3.2578938233582826,0,2
2.2178803909115894,-1,1,-1,1,2023,0.8531906564008893,2,3.452720413547535,0,2
0.03171124832342114,1,-1,1,-1,2023,0.41726311291530604,1,3.281588986956363,0,1
0.24544036654582346,-1,1,-1,1,2023,0.43535278181316717,4,2.5935775174923386,0,1
0.35975811795989754,1,-1,-1,-1,2023,0.10641980883568782,1,3.619865308083105,-1,0
-1.0039181378447637,-1,1,0,-1,2023,0.10341335557277696,1,2.544033063374045,0,0
2.2195273519497802,1,-1,1,1,2024,0.0,1,2.6034313541336402,1,0
2.217802245435919,-1,1,1,1,2024,0.04933610219619824,1,2.538699786384368,-1,0
-1.0021095742471473,-1,1,0,1,2024,0.04466645182082503,1,3.5746223177753773,0,0
-1.003780386946734,-1,1,-1,1,2024,0.22366956134488916,2,3.0994800640355926,0,0
-1.0052845099791539,1,-1,1,1,2024,0.642359249329778,1,2.593673294191463,1,1
-1.0037441759880645,-1,1,1,1,2024,0.7213216313887085,1,2.9763299776692085,-1,1
-1.002020748400737,-1,1,1,1,2024,1.707375437996738,2,5.606377007207411,-1,2
2.218875648148148,1,-1,1,1,2024,0.6884615384615012,1,2.511310361287606,1,1
0.604852480943489,-1,1,-1,0,2024,0.2367430871543664,1,2.9672735797010352,0,0
2.2167339041458853,-1,1,-1,-1,2024,0.0046045058378723506,1,2.657921931627672,1,0
-1.003688709408832,-1,1,-1,-1,2024,0.2681099084096597,1,2.6887781037731737,1,1
-1.002788192717463,1,-1,0,-1,2024,0.38262538596344964,2,3.0278680614317284,0,1
-1.0037984537578948,1,-1,-1,-1,2024,0.524679316663724,4,2.8426308922490815,-1,1
0.37722485098482916,1,-1,-1,-1,2024,0.5659482314117322,1,3.4305403852675127,-1,1
2.219347075359238,-1,1,-1,-1,2024,0.4028370067782829,3,3.2459580252748856,1,1
-1.005320250752164,1,-1,-1,-1,2024,0.2272144870590265,1,2.865183484275852,-1,0
-0.20644536709059239,-1,1,-1,-1,2024,0.3577407701119048,1,2.9830049593152173,1,1
2.216836229148076,1,-1,1,-1,2024,0.04713804713806491,1,3.2942925371913607,0,0
0.8624530071455957,-1,1,1,1,2024,3.1516936671575975,4,2.5940605514722277,-1,2
-1.0046094932857497,1,-1,1,1,2024,0.06917850525012584,2,2.6928071418717647,1,0
-1.0033166019342035,-1,1,-1,1,2024,0.0,1,2.7676782644376305,0,0
2.2175477016330336,1,-1,-1,0,2024,0.6998502460243762,1,3.2211755101371713,0,1
-1.0039365614727138,-1,1,0,1,2024,0.1457988165680359,1,4.362485516048875,0,0
0.8603522715527255,-1,1,1,1,2024,0.9809725158562611,3,3.8989914613063816,-1,2
-1.0044864816679777,1,-1,1,1,2024,0.019738167170177855,1,2.5612606935178346,1,0
-0.447744182177833,-1,1,0,0,2024,0.2585234602484162,2,2.6418015886416018,0,1
2.2190464236925806,1,-1,1,1,2024,1.2022524636320935,4,2.857690685579505,1,2
2.2185729682175395,1,-1,1,1,2024,0.12779052785311837,1,2.648234166007593,1,0
-1.003618795315744,-1,1,1,1,2024,1.207967725668165,2,4.091845278281358,-1,2
0.20422223229575528,-1,1,1,1,2024,0.6518948322756142,1,4.130874601034224,-1,1
0.09199067368032075,1,-1,1,1,2024,0.850498338870441,2,3.7622167195100893,1,2
2.2182902953833055,1,-1,1,1,2024,0.9746789747821087,1,5.675915055253481,1,2
2.2180602996066936,-1,1,1,1,2024,0.4098404683891106,1,2.5453048664068487,-1,1
-1.0018209364566302,-1,1,1,1,2024,0.18335927211781597,1,2.7032775738561967,-1,0
1.1318492562297282,1,-1,1,1,2024,0.37205075071799104,1,3.512431586528439,1,1
-0.19150624826177615,-1,1,1,1,2024,0.22134234134457909,2,2.761837137604689,-1,0
-0.5961280141576392,1,-1,1,1,2024,1.2186708349054043,3,3.3220237669573622,1,2
2.216745573879731,-1,1,-1,1,2024,1.5952023988006476,3,3.72075269432598,0,2
-1.0040228547207173,-1,1,0,1,2024,0.6522156535798875,1,3.357767846759342,0,1
-1.003986005229661,1,-1,0,1,2024,1.1313828999950897,1,2.7966795754838505,0,2
-0.24554869421760478,-1,1,-1,0,2024,2.9855233853007035,2,2.538497434422541,0,2
-0.19281773563499194,1,-1,1,-1,2024,0.15700218818384523,1,3.232248626003103,0,0
-1.00589383295335,-1,1,0,1,2024,0.15753475031252265,1,2.8952483125385347,0,0
-1.002636987506244,-1,1,1,1,2024,0.8710644677661169,2,3.278263518046879,-1,2
-1.0016532574719355,1,-1,1,1,2024,0.5182651479409519,1,2.6348935381038867,1,1
2.2168641491105765,1,-1,0,1,2024,0.3668795419511552,1,3.6755683134604413,0,1
2.2209779880770215,-1,1,1,1,2024,0.07615244835501138,1,3.1479947135942328,-1,0
-1.0037138875409644,1,-1,1,1,2024,0.7008850767180426,1,3.228415939285371,1,1
-1.00319871761592,-1,1,1,1,2024,0.09860284012822837,1,2.6282370670017023,-1,0
2.2188675579751562,-1,1,1,1,2024,1.1867566128173255,4,2.614324752868564,-1,2
-1.0017465524609501,-1,1,-1,1,2024,0.9576259946949738,2,3.336038048373167,0,2
2.219485843473299,-1,1,-1,-1,2024,0.5808740359896963,2,3.065747017902979,1,1
2.220436578489286,-1,1,0,-1,2024,0.5141683075079189,2,2.7657283512997424,0,1
-1.0015117431538,-1,1,-1,-1,2024,0.576837416481063,1,2.6823081116119467,1,1
1.104726944483686,1,-1,-1,-1,2024,0.1550501483260378,1,2.896113710421245,-1,0
1.6576091823085335,-1,1,1,-1,2024,0.031035598705495243,1,2.878017595711842,0,0
-1.0027250824104728,-1,1,-1,-1,2024,0.1403717955666355,1,2.942133295239673,1,0
2.219018289032464,1,-1,1,1,2024,0.36816403287935656,1,2.644905184045179,1,1
0.08005220245156504,1,-1,1,1,2024,0.4244217081850624,1,2.594039876079343,1,1
-1.0035517237175968,1,-1,1,1,2024,0.4469320066335222,1,2.8576705790198136,1,1
0.8299171428571472,-1,1,1,1,2024,0.49747899159663866,2,2.523763060514006,-1,1
-1.0083116210404983,1,-1,1,1,2024,0.0,1,2.601454208548151,1,0
-1.0065160194537914,-1,1,-1,1,2024,0.3291245791245091,1,2.5631473207893403,0,1
2.2152901593936707,1,-1,1,1,2024,0.7749699157640908,3,2.7943367835918167,1,2
-1.0027073427298527,-1,1,-1,1,2024,1.501487452007437,3,2.809225758208855,0,2
0.3227996427804111,-1,1,-1,0,2024,0.5961504658112071,3,3.500434604438013,0,1
2.2176059051665655,1,-1,1,0,2024,0.0,1,2.7204215131620684,0,0
-1.0035613367896754,1,-1,1,1,2024,0.604300091491339,2,2.584065369700679,1,1
-1.0030021952594463,1,-1,1,1,2024,0.7501140847716715,2,2.661435592643464,1,2
0.8422796809240737,-1,1,0,1,2024,0.025248283017946082,1,2.6697500340250455,0,0
-1.0022955618386173,-1,1,-1,0,2024,0.014310881054385508,1,3.4944243644538004,0,0
-0.43234094353566044,1,-1,1,1,2024,0.2552579543411815,1,2.6774615159193855,1,1
2.2179542172269007,-1,1,1,1,2024,0.052997190134233665,1,2.6135631243255406,-1,0
-1.0028978000743187,1,-1,-1,-1,2024,1.164325529542884,1,2.717652741075756,-1,2
-1.0019213014513424,1,-1,-1,-1,2024,0.8934689507494723,4,2.7651029556855646,-1,2
-1.002099493160754,1,-1,-1,-1,2024,0.5092809899722637,4,2.659333091066999,-1,1
-1.0021503656372033,-1,1,1,-1,2024,1.365586490187114,4,2.6665942349236467,0,2
-1.004283544649517,1,-1,1,1,2024,0.055581365882510676,1,2.933486676711266,1,0
2.218166895678968,-1,1,1,1,2024,0.6779514570732986,3,2.537165606009789,-1,1
-1.004064698288192,1,-1,-1,-1,2024,0.43926951832329947,1,2.7506159854194645,-1,1
0.33659837890783256,-1,1,-1,-1,2024,0.2539705668075148,2,3.482712222674711,1,1
-1.004478508496608,-1,1,-1,-1,2024,0.6802267117652193,2,2.953384361874439,1,1
-1.0036213165513779,1,-1,-1,-1,2024,0.5215322203151777,1,2.5975434094091994,-1,1
0.307307329724561,1,-1,-1,-1,2024,0.4496184699667445,1,2.89362160063073,-1,1
1.2737224026886,1,-1,1,-1,2024,0.13419682446230755,1,2.9312702088065032,0,0
2.218440792532683,-1,1,1,1,2024,0.7492825463083694,2,2.872301553398403,-1,1
-1.0033979612528603,1,-1,1,1,2024,0.7278199603256047,2,2.7260820189689925,1,1
1.0515111045169758,-1,1,-1,-1,2024,0.03738872403560823,1,2.5620816688266,1,0
-1.004402634755588,1,-1,1,1,2024,0.006274650412334259,1,3.0530151419261418,1,0
-1.006550675206593,1,-1,-1,-1,2024,0.9705557091512662,4,2.5848695467388363,-1,2
2.2177429206528103,1,-1,1,-1,2024,0.4392878951570944,1,2.8276932346929557,0,1
-1.0027682484189702,1,-1,1,0,2024,0.4965861121341646,1,2.9458332926281026,0,1
-1.004273931684892,-1,1,-1,0,2024,0.2927068473609215,1,2.6464539825565785,0,1
2.217916796073177,1,-1,1,0,2024,1.6441149212233501,2,3.9994757470366062,0,2
2.2165641536236618,-1,1,1,1,2024,0.4021088472733532,1,2.5525404105907246,-1,1
-1.002144011600266,-1,1,1,1,2024,0.6068386932757037,2,3.990168094755203,-1,1
-0.23744620043673736,1,-1,1,1,2024,0.7750887994316398,2,2.5295908379084255,1,2
-1.0039714796246237,-1,1,-1,1,2024,0.0885460856150867,1,2.5699664376286937,0,0
2.2192319414370467,1,-1,1,1,2024,0.5680997982438845,1,2.7177991192992614,1,1
-1.0045131782259498,1,-1,0,1,2024,0.45024483359614853,1,2.577441694888727,0,1
-1.0052265439224959,1,-1,-1,1,2024,2.464072452229308,3,3.3021492583720353,0,2
0.6019477920653337,1,-1,-1,-1,2024,0.30441543056003434,2,3.6099137211571577,-1,1
-1.0040885422653962,1,-1,1,1,2024,0.0005270885885627348,1,3.761064329585823,1,0
0.1876364898002799,-1,1,-1,0,2024,0.7949349467258882,2,2.88605240531976,0,2
-0.6786587737253535,-1,1,-1,-1,2024,0.4379270565267556,2,3.214911682328437,1,1
-1.0051387695061877,-1,1,-1,0,2024,0.13656216635935006,1,3.1136626459662793,0,0
2.211365416838908,1,-1,-1,-1,2024,0.0014468788754420571,1,4.281940928192881,-1,0
-1.0033885874908743,1,-1,1,1,2024,0.7153221035588921,1,2.6489385554336153,1,1
-1.0057475342873023,-1,1,1,1,2024,0.7126645969382963,1,3.9636545471828906,-1,1
1.180691080917864,1,-1,1,1,2024,0.0,1,3.146597444107109,1,0
-1.0082923642527484,-1,1,1,1,2024,0.5839032088374552,1,2.534053100903605,-1,1
-1.0033490742581093,1,-1,1,1,2024,0.5771674646911555,2,3.9703031463876526,1,1
2.21422228663447,1,-1,1,1,2024,0.9485507246376812,2,2.6149520624539107,1,2
-1.0064848334943715,1,-1,1,1,2024,2.2188985507245906,1,3.2717579121169815,1,2
-1.0166717219817354,-1,1,-1,-1,2024,1.467532467532275,3,2.584968753287354,1,2
-1.0088103138460407,-1,1,0,-1,2024,1.7241491879538997,3,3.94061154892199,0,2
-1.0092196040314718,1,-1,0,0,2024,0.5391481764856236,2,2.7058019192427802,0,1
-1.0041263714724264,1,-1,1,0,2024,0.897980871413394,2,3.708982026593906,0,2
2.2183438299669427,-1,1,-1,0,2024,0.0,1,3.6784392810913973,0,0
-1.0045662007304905,1,-1,-1,-1,2024,2.2732157211151205,4,5.031703301650058,-1,2
0.5730108083271532,-1,1,-1,-1,2024,0.8933615629940973,4,3.08807037873975,1,2
-1.0035316418699727,1,-1,-1,-1,2024,0.41690179148114653,1,2.557988918218233,-1,1
-1.0113148899129512,1,-1,-1,-1,2024,0.0015360983103812813,1,2.5668457247130916,-1,0
-1.0064101686422025,1,-1,1,-1,2024,1.1066782307025675,4,2.9315345940298543,0,2
-1.0039370206516132,-1,1,-1,-1,2024,0.7062314540059009,2,3.1229821962708852,1,1
-1.0021225970297492,1,-1,0,-1,2024,0.14972345245629698,1,2.8466716273216397,0,0
-0.20076052407524128,-1,1,-1,-1,2024,0.1902360439868222,1,2.878627228939383,1,0
0.23128616608359878,1,-1,-1,-1,2024,0.05210743385976578,1,2.6215408401180507,-1,0
-1.0106129439444638,1,-1,0,-1,2024,0.41651667548965554,2,2.6986332262646244,0,1
2.2153367808642015,-1,1,-1,-1,2024,1.0772222222221906,3,2.5939174741108917,1,2
-1.0020408288618403,-1,1,-1,-1,2024,1.2001046983379104,2,2.614502270282632,1,2
-0.4128142695079726,-1,1,0,-1,2024,1.1988135196315726,2,2.612561634285373,0,2
-0.020002143810481304,-1,1,-1,-1,2024,0.18918918918919023,1,3.4954924081847496,1,0
2.217935059197525,1,-1,1,0,2024,0.253932884709686,1,3.204339958520422,0,1
-0.24051291005291128,1,-1,1,1,2024,0.4257142857142601,1,3.232980160333761,1,1
2.217443329247363,-1,1,1,1,2024,0.3645011032115641,3,2.827333595586684,-1,1
2.2195861835802932,-1,1,-1,-1,2024,0.07926453276527756,1,3.0136369646025085,1,0
-1.0019884810576223,-1,1,-1,-1,2024,0.49752119723857313,1,3.132994285785512,1,1
-1.0048277837286457,-1,1,0,-1,2024,0.9563886763580743,1,3.328779951194883,0,2
-1.0016231251282104,-1,1,-1,-1,2024,0.01598812310854793,1,3.865228637684912,1,0
-1.001713428004373,1,-1,0,-1,2024,0.3931607603400505,1,3.333959481998986,0,1
2.2164836769305016,1,-1,1,0,2024,0.48926390025817507,1,3.81638464424212,0,1
1.5517721497126762,1,-1,1,1,2024,0.5523422691578552,2,3.1208573024996564,1,1
-1.0029702497237876,-1,1,0,1,2024,0.03522223553373069,1,4.826840707052966,0,0
0.776198346740338,1,-1,1,1,2024,0.14980420726709792,1,2.605105920051626,1,0
-1.0027578611785817,-1,1,1,1,2024,0.47497530897154183,1,3.3152834794011254,-1,1
-1.003769995470423,-1,1,1,1,2024,0.820231610086912,4,2.563297795415422,-1,2
-1.0032386410146477,1,-1,1,1,2024,0.579008639176519,2,2.5095426224071105,1,1
0.8459949036813235,-1,1,0,1,2024,0.0,1,4.144115418164168,0,0
2.21983286451855,1,-1,-1,-1,2024,0.47417583723528123,1,2.726486612906274,-1,1
-1.0053311932705467,1,-1,1,1,2024,0.23271042159874877,1,2.5186290031852576,1,0
-0.34438829904099527,-1,1,1,1,2024,0.1977732252605394,1,2.9181977989249583,-1,0
1.2920719443128033,-1,1,0,1,2024,0.0,1,3.68129068130107,0,0
2.2177453448858784,-1,1,-1,-1,2024,0.22211596974702336,2,2.509501697223352,1,0
-0.016398766438535065,-1,1,-1,-1,2024,0.4487375991645817,1,2.902589007818762,1,1
-1.0010541969082793,1,-1,-1,-1,2024,1.208144170428958,1,3.1118997742134527,-1,2
-1.0013843717055402,1,-1,1,-1,2024,0.8164038052321874,2,3.305718106821488,0,2
-1.0016190487470926,-1,1,-1,-1,2024,0.2839268163604831,2,2.7601699233290335,1,1
-1.0017569892203522,-1,1,-1,-1,2024,0.1064196211176275,1,3.470420731007915,1,0
-1.0021346654040417,-1,1,1,0,2024,0.2541035353535359,1,2.735873013375924,0,1
-0.3322930902691492,-1,1,1,1,2024,0.18915926704174074,1,2.950318849213636,-1,0
-1.0018664102302477,-1,1,-1,0,2024,1.1127435975920792,2,3.330920448912802,0,2
-0.21917285011304502,1,-1,0,-1,2024,1.607607394600359,2,2.555295711196004,0,2
2.218929282407411,-1,1,-1,-1,2024,0.34748563218389894,2,2.8424661564727134,1,1
-1.0064115361271397,-1,1,1,-1,2024,1.0887483494336028,2,2.6376794749954637,0,2
-1.0041972683410694,1,-1,1,1,2024,0.06186589710057244,1,2.5006434440485714,1,0
-1.0033926756345302,-1,1,-1,0,2024,1.480120954194177,4,3.5959509974379458,0,2
-1.0023261392161367,1,-1,1,0,2024,0.46223146223146716,2,3.0200707262355406,0,1
0.6791567457138049,1,-1,1,1,2024,1.4353916286779886,2,3.1068562693838913,1,2
-1.0022591544125492,-1,1,1,1,2024,0.057647852051622976,1,2.5182552412250874,-1,0
-1.0071706149038069,-1,1,1,1,2024,0.007049852528565761,1,4.133356461050355,-1,0
2.214190845996328,1,-1,1,1,2024,0.9494018752020935,1,2.9491854640764985,1,2
2.2191188248532745,-1,1,-1,1,2024,1.167958983447793,4,3.0549819943746783,0,2
0.1880698177385292,-1,1,-1,0,2024,0.00016288350338909672,1,3.1501538367240314,0,0
-0.46376673512607225,-1,1,-1,-1,2024,0.06060478702166106,1,3.061668213611676,1,0
2.2190431664839023,-1,1,0,-1,2024,1.228695744455049,3,2.5772974298540983,0,2
2.217473165438778,1,-1,-1,-1,2024,0.12156066756879774,1,2.837106355361494,-1,0
0.6226348604426422,1,-1,1,-1,2024,0.037016380574671215,1,2.5523182009889034,0,0
-1.0036917356157828,-1,1,1,1,2024,0.16682050851725322,1,3.030951700883367,-1,0
-1.0037720552211837,-1,1,1,1,2024,5.956732185698093,4,2.543745407707872,-1,2
-0.35238402744560415,-1,1,1,1,2024,0.020604648310553923,1,3.3469303171088773,-1,0
-1.0025267384319188,-1,1,-1,1,2024,0.13626645662202605,1,3.9889335063535816,0,0
-1.0035365295753031,-1,1,1,1,2024,1.0246464343324446,3,3.1889808341843713,-1,2
-1.0095244084805772,-1,1,1,1,2024,0.5535420098847058,1,2.635183020149644,-1,1
-1.0035099010711108,1,-1,0,1,2024,0.0,1,3.000391133640353,0,0
0.34417531928194045,-1,1,0,1,2024,1.9262913286314147,2,2.745557551731599,0,2
2.2160765462676237,1,-1,1,1,2024,0.19331269349847813,1,2.6993347938029584,1,0
-0.09021403108356521,-1,1,1,1,2024,0.43821323769155524,1,2.6369583711948352,-1,1
2.218929095072921,-1,1,-1,-1,2024,0.014521363803653651,1,2.5000355769398137,1,0
2.2176157138076578,1,-1,-1,-1,2024,1.683862819391817,4,2.6623563351737713,-1,2
0.3126216111212617,-1,1,1,-1,2024,0.22491328424512855,1,2.8537488218125864,0,0
2.2131488401358332,1,-1,1,-1,2024,0.001312582036358139,1,3.0879649519256445,0,0
-1.0043099041630528,-1,1,1,1,2024,0.0,1,3.366003171877363,-1,0
0.10726827689002942,-1,1,-1,0,2024,0.21582166107715214,3,2.5819654794698264,0,0
