flow_id,signal_time,side,origin,entry,atr14,reaccept_time,state,class_time,class_close,residual_atr,class_delay_h,post_class_mae_atr,post_class_mfe_atr,audit_first_passage,plus05_time,second_fail_time
1600,2023-10-08 09:45:00+00:00,-1,27868.4,27849.85357142857,37.09285714285787,2023-10-08 18:00:00+00:00,PERSIST2,2023-10-08 18:30:00+00:00,27832.1,-1.9383785865588303,0.5,3.6826497207779565,0.8276526092816306,PLUS05_FIRST,2023-10-08 18:15:00+00:00,2023-10-08 19:15:00+00:00
1602,2023-10-09 19:30:00+00:00,1,27559.3,27610.589285714286,102.57857142857108,2023-10-09 21:30:00+00:00,SECOND_FAIL,2023-10-10 01:00:00+00:00,27522.0,1.2263769932455928,3.5,0.3899449899032114,1.687486943806133,SECOND_FAIL_FIRST,2023-10-10 02:45:00+00:00,2023-10-10 01:00:00+00:00
1606,2023-10-12 02:30:00+00:00,1,26856.7,26879.89642857143,46.3928571428574,2023-10-12 06:30:00+00:00,SECOND_FAIL,2023-10-12 07:00:00+00:00,26855.7,-4.218321785989215,0.5,5.046035411855292,0.18752886836029178,SECOND_FAIL_FIRST,,2023-10-12 07:00:00+00:00
1607,2023-10-12 14:30:00+00:00,1,26660.0,26696.01785714286,72.03571428571429,2023-10-12 16:15:00+00:00,SECOND_FAIL,2023-10-12 17:15:00+00:00,26588.9,2.7305899851263846,1.0,0.7510163609321076,3.89806643529994,PLUS05_FIRST,2023-10-12 16:30:00+00:00,2023-10-12 17:15:00+00:00
1619,2023-10-20 14:45:00+00:00,-1,29569.2,29489.196428571428,160.00714285714275,2023-10-21 02:30:00+00:00,UNRESOLVED,2023-10-21 02:45:00+00:00,29472.0,-0.0,0.25,0.06312218204543535,0.13686888978171535,NONE,,
1621,2023-10-23 05:45:00+00:00,1,30771.5,30847.489285714284,151.97857142857148,2023-10-23 15:00:00+00:00,UNRESOLVED,2023-10-23 15:15:00+00:00,30821.1,0.9402641349814446,0.25,0.4375616863279596,3.1511021290595562,PLUS05_FIRST,2023-10-23 15:45:00+00:00,
1628,2023-10-28 12:00:00+00:00,-1,34147.5,34105.360714285714,84.27857142857205,2023-10-28 18:00:00+00:00,SECOND_FAIL,2023-10-28 19:00:00+00:00,34156.3,0.9017713365539386,1.0,0.5185185185184802,1.3265530977201705,SECOND_FAIL_FIRST,2023-10-28 22:30:00+00:00,2023-10-28 19:00:00+00:00
1629,2023-10-29 09:15:00+00:00,1,34244.0,34272.68928571429,57.3785714285706,2023-10-29 11:15:00+00:00,UNRESOLVED,2023-10-29 11:30:00+00:00,34303.4,5.6780779285447585,0.25,0.6953815511017408,8.198182497199197,PLUS05_FIRST,2023-10-29 11:30:00+00:00,
1632,2023-10-31 04:15:00+00:00,-1,34273.0,34238.09285714286,69.81428571428634,2023-10-31 07:15:00+00:00,PERSIST2,2023-10-31 07:45:00+00:00,34151.9,-3.033763044812679,0.5,5.897073869449465,1.9351340290566428,PLUS05_FIRST,2023-10-31 07:30:00+00:00,2023-10-31 08:30:00+00:00
1634,2023-11-01 12:00:00+00:00,-1,34433.4,34407.01785714286,52.76428571428499,2023-11-01 14:45:00+00:00,PERSIST2,2023-11-01 15:15:00+00:00,34292.5,-24.120481927711122,0.5,27.31961554081532,1.6905374306213299,PLUS05_FIRST,2023-11-01 15:00:00+00:00,2023-11-01 17:00:00+00:00
1635,2023-11-02 00:00:00+00:00,1,35565.2,35682.31428571428,234.22857142857123,2023-11-02 02:30:00+00:00,PERSIST2,2023-11-02 03:00:00+00:00,35758.8,-1.7026103927787404,0.5,3.0261039277872803,0.31422298121492453,PLUS05_FIRST,2023-11-02 02:45:00+00:00,2023-11-02 04:30:00+00:00
1642,2023-11-06 09:45:00+00:00,1,35139.9,35175.71428571429,71.6285714285706,2023-11-06 14:45:00+00:00,PERSIST2,2023-11-06 15:15:00+00:00,35176.7,-1.911248504188214,0.5,4.965895492620679,0.5584363781412112,PLUS05_FIRST,2023-11-06 15:00:00+00:00,2023-11-06 15:45:00+00:00
1643,2023-11-07 01:45:00+00:00,-1,34954.4,34911.864285714284,85.0714285714291,2023-11-07 07:15:00+00:00,UNRESOLVED,2023-11-07 07:30:00+00:00,34925.3,1.7079764903442722,0.25,0.7370277078085254,4.760705289672515,PLUS05_FIRST,2023-11-07 09:00:00+00:00,
1646,2023-11-08 20:45:00+00:00,1,35618.9,35691.15,144.5,2023-11-08 22:00:00+00:00,PERSIST2,2023-11-08 22:30:00+00:00,35723.4,6.628373702422115,0.5,1.277508650519021,8.059515570934247,PLUS05_FIRST,2023-11-08 22:15:00+00:00,
1650,2023-11-13 03:30:00+00:00,-1,37010.0,36945.66428571429,128.67142857142866,2023-11-13 08:00:00+00:00,SECOND_FAIL,2023-11-13 08:30:00+00:00,37038.0,2.1986232929943474,0.5,0.21683135339181753,3.8198068169201704,SECOND_FAIL_FIRST,2023-11-13 11:00:00+00:00,2023-11-13 08:30:00+00:00
1661,2023-11-20 01:00:00+00:00,1,37259.9,37326.625,133.45000000000073,2023-11-20 11:00:00+00:00,SECOND_FAIL,2023-11-20 11:45:00+00:00,37161.0,0.42038216560508235,0.75,0.7568377669539113,0.7763207193705356,PLUS05_FIRST,2023-11-20 11:15:00+00:00,2023-11-20 11:45:00+00:00
1664,2023-11-21 16:00:00+00:00,-1,36993.7,36878.925,229.55000000000084,2023-11-21 17:30:00+00:00,SECOND_FAIL,2023-11-21 19:30:00+00:00,37062.4,2.89827924199521,2.0,0.5558701807884908,6.32411239381398,PLUS05_FIRST,2023-11-21 17:45:00+00:00,2023-11-21 19:30:00+00:00
1665,2023-11-22 04:00:00+00:00,-1,36397.1,36350.03571428571,94.12857142857165,2023-11-22 15:00:00+00:00,SECOND_FAIL,2023-11-22 15:30:00+00:00,36519.9,0.1242980725451971,0.5,1.2748520261041099,0.9412657459401857,PLUS05_FIRST,2023-11-22 15:15:00+00:00,2023-11-22 15:30:00+00:00
1671,2023-11-27 04:45:00+00:00,-1,37360.4,37320.00357142857,80.79285714285756,2023-11-27 06:45:00+00:00,PERSIST2,2023-11-27 07:15:00+00:00,37201.0,1.5583060737335437,0.5,3.1685969410308386,6.201043232251759,PLUS05_FIRST,2023-11-27 07:00:00+00:00,2023-11-27 09:15:00+00:00
1673,2023-11-28 12:15:00+00:00,1,37212.6,37249.232142857145,73.2642857142855,2023-11-28 13:30:00+00:00,PERSIST2,2023-11-28 14:00:00+00:00,37388.3,5.073413278736448,0.5,1.4481817295506345,13.740664911767572,PLUS05_FIRST,2023-11-28 13:45:00+00:00,
1686,2023-12-08 00:15:00+00:00,-1,43400.3,43342.87142857143,114.85714285714234,2023-12-08 07:15:00+00:00,PERSIST2,2023-12-08 07:45:00+00:00,43184.5,-4.370646766169174,0.5,5.184701492537337,0.7356965174129386,PLUS05_FIRST,2023-12-08 07:30:00+00:00,2023-12-08 11:15:00+00:00
1687,2023-12-08 12:15:00+00:00,1,43686.5,43749.28928571429,125.57857142857236,2023-12-08 14:30:00+00:00,PERSIST2,2023-12-08 15:00:00+00:00,43889.9,3.3015186849439377,0.5,1.9103577725954128,7.0824185199931335,PLUS05_FIRST,2023-12-08 14:45:00+00:00,
1690,2023-12-10 02:30:00+00:00,-1,43802.5,43756.78928571429,91.42142857142817,2023-12-10 09:15:00+00:00,PERSIST2,2023-12-10 09:45:00+00:00,43625.1,-2.623017423236234,0.5,3.54293304164391,0.0010938354558790793,PLUS05_FIRST,2023-12-10 09:30:00+00:00,2023-12-10 12:45:00+00:00
1691,2023-12-10 14:30:00+00:00,1,43864.9,43902.76071428572,75.72142857142846,2023-12-10 18:15:00+00:00,SECOND_FAIL,2023-12-10 19:00:00+00:00,43863.5,-24.4092066786153,0.75,47.429110461277325,3.1127252146023623,PLUS05_FIRST,2023-12-10 18:30:00+00:00,2023-12-10 19:00:00+00:00
1694,2023-12-12 02:45:00+00:00,-1,41879.9,41792.53571428572,174.7285714285707,2023-12-12 10:15:00+00:00,SECOND_FAIL,2023-12-12 13:15:00+00:00,41881.0,2.2085683917913674,3.0,1.172675987245537,3.2106941378464695,PLUS05_FIRST,2023-12-12 11:30:00+00:00,2023-12-12 13:15:00+00:00
1695,2023-12-12 15:15:00+00:00,1,41278.4,41374.27142857143,191.74285714285776,2023-12-12 18:15:00+00:00,SECOND_FAIL,2023-12-12 19:30:00+00:00,41187.9,-1.5082700044702906,1.25,3.295559529131274,2.0292802860974377,SECOND_FAIL_FIRST,2023-12-12 23:15:00+00:00,2023-12-12 19:30:00+00:00
1696,2023-12-13 03:15:00+00:00,1,40898.7,41000.21428571428,203.02857142857152,2023-12-13 05:45:00+00:00,PERSIST2,2023-12-13 06:15:00+00:00,41024.9,3.7211511398817883,0.5,1.044188010132282,4.524486349563739,PLUS05_FIRST,2023-12-13 07:00:00+00:00,
1702,2023-12-16 06:30:00+00:00,1,42205.5,42243.98928571429,76.97857142857174,2023-12-16 09:00:00+00:00,UNRESOLVED,2023-12-16 09:15:00+00:00,42275.8,2.4967987380532137,0.25,0.9626055488541128,6.247193096408918,PLUS05_FIRST,2023-12-16 09:15:00+00:00,
1704,2023-12-17 07:30:00+00:00,-1,41976.3,41923.55714285715,105.48571428571395,2023-12-17 11:00:00+00:00,SECOND_FAIL,2023-12-17 11:45:00+00:00,41979.7,-1.7556879739978801,0.75,4.704902491874365,4.585455037919814,SECOND_FAIL_FIRST,2023-12-17 13:15:00+00:00,2023-12-17 11:45:00+00:00
1712,2023-12-21 12:00:00+00:00,1,44102.8,44176.04642857143,146.49285714285674,2023-12-21 13:45:00+00:00,SECOND_FAIL,2023-12-21 14:15:00+00:00,43842.4,-0.10171144375640985,0.5,3.1141450095080594,2.2704178653274134,SECOND_FAIL_FIRST,,2023-12-21 14:15:00+00:00
1716,2023-12-23 15:30:00+00:00,1,43791.0,43828.14642857143,74.2928571428586,2023-12-23 17:00:00+00:00,SECOND_FAIL,2023-12-23 17:45:00+00:00,43778.3,0.8035765791750245,0.75,2.0621094125565036,2.3420824920680245,SECOND_FAIL_FIRST,2023-12-23 18:45:00+00:00,2023-12-23 17:45:00+00:00
1720,2023-12-25 18:15:00+00:00,-1,43677.6,43617.90714285714,119.3857142857144,2023-12-25 23:45:00+00:00,PERSIST2,2023-12-26 00:15:00+00:00,43530.9,6.834151011128401,0.5,0.6156515495991378,8.196960631805652,PLUS05_FIRST,2023-12-26 00:15:00+00:00,
1725,2023-12-28 08:15:00+00:00,-1,43030.4,42958.93928571429,142.9214285714292,2023-12-28 12:30:00+00:00,PERSIST2,2023-12-28 13:00:00+00:00,42724.5,1.508521165475519,0.5,1.7876955370083383,2.8267279724124017,PLUS05_FIRST,2023-12-28 12:45:00+00:00,
