fill_time,entry,family,gate,episode,activation,evidence,atr15,sl,tp,stop_dist,exit_time,exit_price,reason,holding_hours,gross_r,commission_r,net_comm_r,net20_r,net40_r,prio,parent
2023-11-27 07:27:00,2011.88,BOS_RETEST,75,44,2023-11-27 06:45:00,100,2.2471428571428924,2008.1252857142856,2017.5120714285717,3.754714285714499,2023-11-27 15:27:00,2014.33,TIME,8.0,0.6525130312368357,0.007501588098770643,0.645011443138065,0.5917450732411765,0.538478703344288,3,P1_PULLBACK_D14
2023-11-27 17:15:00,2012.15,SWEEP_RECLAIM,75,44,2023-11-27 17:15:00,100,2.479285714285733,2008.4920714285715,2017.6368928571428,3.657928571428556,2023-11-27 18:03:00,2008.4920714285715,SL,0.8,-1.0,0.007701107184003469,-1.0077011071840034,-1.06237686044014,-1.1170526136962766,0,P1_PULLBACK_D14
2023-11-28 03:17:00,2015.42,FVG_RETEST,75,44,2023-11-28 02:30:00,100,1.2692857142856642,2013.2830714285715,2018.625392857143,2.136928571428598,2023-11-28 09:45:00,2013.2830714285715,SL,6.466666666666667,-1.0,0.01320394157168149,-1.0132039415716816,-1.106796213524082,-1.2003884854764826,2,P1_PULLBACK_D14
2023-11-28 12:30:00,2014.4,FVG_RETEST,75,44,2023-11-28 11:15:00,100,1.5478571428571481,2012.852142857143,2016.7217857142857,1.547857142857083,2023-11-28 15:12:00,2012.852142857143,SL,2.7,-1.0,0.018219769266267432,-1.0182197692662673,-1.1474306598984827,-1.276641550530698,2,P1_PULLBACK_D14
2023-11-29 04:21:00,2046.6100000000001,FVG_RETEST,75,44,2023-11-29 03:15:00,100,2.2971428571428953,2043.6102857142857,2051.1095714285716,2.99971428571439,2023-11-29 05:50:00,2043.6102857142857,SL,1.4833333333333334,-1.0,0.009551756357748025,-1.009551756357748,-1.0762247728355057,-1.142897789313263,2,P1_PULLBACK_D14
2023-11-29 07:38:00,2045.04,FVG_RETEST,75,44,2023-11-29 07:15:00,100,1.7842857142857806,2042.7515714285714,2048.472642857143,2.2884285714285397,2023-11-29 09:36:00,2042.7515714285714,SL,1.9666666666666666,-1.0,0.012511013171858591,-1.0125110131718587,-1.0999072301641815,-1.1873034471565043,2,P1_PULLBACK_D14
2023-11-30 16:00:00,2036.82,SWEEP_RECLAIM,75,45,2023-11-30 16:00:00,100,2.5199999999999982,2033.708,2041.4879999999998,3.1119999999998527,2023-11-30 16:02:00,2033.708,SL,0.03333333333333333,-1.0,0.00916307197943488,-1.009163071979435,-1.0734304241645278,-1.137697776349621,0,P1_PULLBACK_D14
2023-11-30 19:12:00,2039.55,BOS_RETEST,75,45,2023-11-30 19:00:00,100,3.774285714285676,2032.7125714285714,2049.8061428571427,6.837428571428518,2023-12-01 03:12:00,2043.23,TIME,8.0,0.5382140320087052,0.004176087501567037,0.5340379445071382,0.5047871818979699,0.47553641928880164,3,P1_PULLBACK_D14
2023-12-01 04:50:00,2040.655,FVG_RETEST,75,45,2023-12-01 02:30:00,100,1.2957142857143091,2039.3592857142858,2042.5985714285712,1.2957142857142117,2023-12-01 05:22:00,2042.5985714285712,TP,0.5333333333333333,1.4999999999999123,0.02204897353914128,1.477951026460771,1.3235960099227246,1.1692409933846784,2,P1_PULLBACK_D14
2023-12-01 08:30:00,2041.54,BOS_RETEST,75,45,2023-12-01 08:30:00,100,1.2071428571428473,2039.4192857142857,2044.7210714285713,2.120714285714257,2023-12-01 09:56:00,2039.4192857142857,SL,1.4333333333333333,-1.0,0.013477327046143664,-1.0134773270461437,-1.1077851748063337,-1.2020930225665234,3,P1_PULLBACK_D14
