impulse_dir,btc_z15,btc_z60,btc_z4h,btc_z24h,btc_vol_z,btc_range_z,btc_corr7d_lag,hour_sin,hour_cos,event_i,event_time,split,event_open,event_high,event_low,event_close,common_exit,raw_24h,cont_24h,rev_24h,parent_family,p_cont,p_rev,router_conf,router_side,source_row,filled,fill_time,signal_net_R,gross_R,cost_R,outcome,stop_frac,episode_7d,prior_virtual_fills,vf1_mature,real_R,real_fill
-1.0,1.3737975915656708,-2.66699219219366,-2.442913370065935,-1.593085336404429,1.6607607388973356,0.11628521856418368,0.026757137285674547,-0.555570233019602,-0.8314696123025455,44152,2022-04-06 14:15:00+00:00,DEV_2021_2024,43976.75,44167.08,43969.99,44163.42,43498.88,-0.015047294797368549,0.015047294797368549,-0.015047294797368549,RANGE60_EXTREME,0.20863653528575798,0.33515156085171893,0.33515156085171893,REV,150,True,2022-04-06 15:00:00+00:00,-1.1117887132781956,-1.0,0.11178871327819563,SL,0.004472723456040753,20,0,False,0.0,False
-1.0,0.502053237006409,-1.9638290657488455,-4.292048700154741,-0.4555087246249861,1.8556354771043349,1.582252412173348,0.004771692863915833,-0.8968727415326883,-0.44228869021900136,46080,2022-04-26 16:15:00+00:00,DEV_2021_2024,38704.08,38886.51,38588.23,38751.02,39278.52,0.013612544908495394,-0.013612544908495394,0.013612544908495394,RANGE60_EXTREME,0.20587795575933215,0.32373373700014313,0.32373373700014313,REV,159,True,2022-04-26 16:30:00+00:00,-1.0647074560815344,-1.0,0.06470745608153437,SL,0.007727084794833797,21,0,False,0.0,False
-1.0,1.3256226753835205,-1.0307978752126674,-6.165717198135183,-1.83305777411105,2.80404499539779,1.7328640526499912,0.06503925791820565,-0.8660254037844384,-0.5000000000000004,46943,2022-05-05 16:00:00+00:00,DEV_2021_2024,36909.67,37099.99,36784.87,37032.25,35980.77,-0.028393629876661608,0.028393629876661608,-0.028393629876661608,RANGE60_EXTREME,0.32812547719381585,0.35552801669710704,0.35552801669710704,REV,164,True,2022-05-05 16:30:00+00:00,-1.0585089648387924,-1.0,0.05850896483879244,SL,0.008545698960452151,22,0,False,0.0,False
-1.0,2.6240564465441008,-0.35970149210798286,-1.5298625337270757,-2.7623764564056574,2.330032670725576,3.0176543267677287,0.011706472792780828,-0.44228869021900147,-0.8968727415326883,47030,2022-05-06 13:45:00+00:00,DEV_2021_2024,35505.42,35780.0,35337.14,35747.51,35900.74,0.004286452399062002,-0.004286452399062002,0.004286452399062002,RANGE60_EXTREME,0.2729853501690224,0.34913504232499565,0.34913504232499565,REV,166,False,,0.0,0.0,0.0,NO_FILL,,22,1,True,0.0,False
-1.0,1.2367142801229238,-2.3564466474386156,-1.9484848685347547,-1.6318596055828045,2.105790140614986,1.747303862656066,0.04550320935261375,0.258819045102521,-0.9659258262890682,47307,2022-05-09 11:00:00+00:00,DEV_2021_2024,32822.21,33045.89,32753.93,32926.42,31393.85,-0.04654500748791035,0.04654500748791035,-0.04654500748791035,RANGE60_EXTREME,0.24745860578177387,0.34159759309877263,0.34159759309877263,REV,169,True,2022-05-09 11:15:00+00:00,1.4438614193725166,1.5,0.056138580627483385,TP,0.008906530845833647,22,1,True,1.4438614193725166,True
1.0,7.863376129735015,2.383662139091898,-0.331642923509276,-3.295702435652941,2.91430775468415,7.585900541499875,0.013673459902973424,0.13052619222005157,0.9914448613738104,47361,2022-05-10 00:30:00+00:00,DEV_2021_2024,29920.0,30626.17,29730.4,30609.13,31212.13,0.019700337677136748,0.019700337677136748,-0.019700337677136748,RANGE60_EXTREME,0.30965503734523486,0.39397229361011027,0.39397229361011027,REV,172,True,2022-05-10 01:00:00+00:00,-1.0173353734775668,-1.0,0.01733537347756685,SL,0.028842759035277436,22,2,True,-1.0173353734775668,True
-1.0,4.383250718426352,-1.6786202589619001,-2.594546331279486,0.011719023179075309,2.1260849550568977,5.077292281032387,0.050655183967696325,-0.5000000000000004,0.8660254037844384,47447,2022-05-10 22:00:00+00:00,DEV_2021_2024,30239.04,30831.65,30147.78,30648.27,29134.41,-0.04939463140986422,0.04939463140986422,-0.04939463140986422,RANGE60_EXTREME,0.20234257891236704,0.34254408506124645,0.34254408506124645,REV,175,False,,0.0,0.0,0.0,NO_FILL,,22,3,True,0.0,False
1.0,7.3401177494881695,1.7497709116695657,-2.267026524259135,-0.8223660398967788,3.0691418028039257,9.260517234828091,0.09997513176674386,-0.38268343236508967,-0.9238795325112868,47509,2022-05-11 13:30:00+00:00,DEV_2021_2024,29859.87,30733.69,29484.87,30606.98,28276.23,-0.07648826709377698,-0.07648826709377698,0.07648826709377698,RANGE60_EXTREME,0.27374298907143924,0.3750971028802348,0.3750971028802348,REV,178,True,2022-05-11 13:45:00+00:00,1.4874956398840506,1.5,0.012504360115949461,TP,0.039986052493981204,22,3,True,1.4874956398840506,True
-1.0,3.599743297888536,-1.801089273919321,-3.244149532638897,-1.4869304644637058,2.1098693546214764,6.751485631314489,0.13874073023047698,-0.9978589232386035,-0.06540312923014273,47526,2022-05-11 17:45:00+00:00,DEV_2021_2024,29550.89,30380.0,29402.0,29924.38,28648.87,-0.04262444201016036,0.04262444201016036,-0.04262444201016036,RANGE60_EXTREME,0.23850731347133597,0.3936349534006992,0.3936349534006992,REV,179,False,,0.0,0.0,0.0,NO_FILL,,22,4,True,0.0,False
1.0,0.39494725570535966,0.9901790888526394,-5.418269192317276,-4.231237408454178,2.340463844374398,3.06725760625893,0.09658638799119827,1.0,6.123233995736766e-17,47575,2022-05-12 06:00:00+00:00,DEV_2021_2024,27128.93,27490.04,26973.28,27165.03,30558.86,0.12493419846552656,0.12493419846552656,-0.12493419846552656,RANGE60_EXTREME,0.4335017869797513,0.4750553328586431,0.4750553328586431,REV,181,True,2022-05-12 06:15:00+00:00,-1.02653399063395,-1.0,0.026533990633949893,SL,0.01884375429605589,22,4,True,-1.02653399063395,True
-1.0,2.287157924062876,-1.6630918781898163,-1.7518666722947374,-1.8908785062343587,1.7368925610695976,3.126125375215575,0.16225852020634482,0.06540312923014306,0.9978589232386035,50624,2022-06-13 00:15:00+00:00,DEV_2021_2024,26623.07,26868.78,26482.07,26808.75,22313.49,-0.1676788362008672,0.1676788362008672,-0.1676788362008672,RANGE60_EXTREME,0.3036842897318469,0.3819287104406247,0.3819287104406247,REV,188,True,2022-06-13 00:30:00+00:00,-1.034412602466965,-1.0,0.03441260246696499,SL,0.014529560804940115,23,0,False,0.0,False
-1.0,4.288996370928245,-1.8673586980590335,-3.3779428054164002,-3.577494820630659,2.8678879904172376,4.5540139091309335,0.16190674216132592,0.7071067811865476,-0.7071067811865475,50659,2022-06-13 09:00:00+00:00,DEV_2021_2024,24182.6,24512.99,24021.53,24512.99,22592.76,-0.07833520105054514,0.07833520105054514,-0.07833520105054514,RANGE60_EXTREME,0.3674050143005039,0.4525309007339917,0.4525309007339917,REV,190,True,2022-06-13 09:15:00+00:00,-1.0246889472184917,-1.0,0.024688947218491707,SL,0.020251977355498836,23,1,True,-1.0246889472184917,True
-1.0,2.7752807648359523,-2.490894699639071,-0.8169524373589003,-4.309364549182372,2.8477878156906504,6.404345041563949,0.11050580552711022,-0.38268343236508967,-0.9238795325112868,50677,2022-06-13 13:30:00+00:00,DEV_2021_2024,23408.58,23979.67,23338.73,23620.14,22055.65,-0.06623542451484188,0.06623542451484188,-0.06623542451484188,RANGE60_EXTREME,0.30104228961702173,0.37855456746381816,0.37855456746381816,REV,191,True,2022-06-13 14:15:00+00:00,-1.0181761709364372,-1.0,0.018176170936437145,SL,0.02750854411242729,23,2,True,-1.0181761709364372,True
-1.0,3.5365696720415443,-0.4898147634617888,-0.10772561772191362,-4.913585420807662,1.2936751631386014,4.069209409314841,0.07632036466760599,-0.9914448613738104,-0.13052619222005163,50693,2022-06-13 17:30:00+00:00,DEV_2021_2024,23278.32,23572.7,23106.2,23555.19,22417.35,-0.0483052779451153,0.0483052779451153,-0.0483052779451153,RANGE60_EXTREME,0.2570021488177184,0.4336384321569052,0.4336384321569052,REV,192,False,,0.0,0.0,0.0,NO_FILL,,23,3,True,0.0,False
1.0,4.846227349895365,2.3960010556557756,-1.1513520142660232,-1.0754216251947526,1.7544819894460422,7.556337948277424,0.028587216987582438,-0.9978589232386035,-0.06540312923014273,50886,2022-06-15 17:45:00+00:00,DEV_2021_2024,20730.01,21507.04,20685.1,21117.26,21068.65,-0.0023019084862333505,-0.0023019084862333505,0.0023019084862333505,RANGE60_EXTREME,0.2146742129248288,0.3641850955787715,0.3641850955787715,REV,195,True,2022-06-15 18:00:00+00:00,1.486904013674964,1.5,0.013095986325035855,TP,0.03817963669098678,23,3,True,1.486904013674964,True
-1.0,0.28843383672928286,-1.2474561594438172,-3.2939418512821583,-1.1111064986928785,1.8673998951402615,1.2375221250820228,0.07777981119565547,-0.9469301294951056,-0.3214394653031618,58178,2022-08-30 16:45:00+00:00,DEV_2021_2024,19604.89,19682.0,19540.0,19616.65,20040.39,0.021667702419072343,-0.021667702419072343,0.021667702419072343,RANGE60_EXTREME,0.2673172404402404,0.32010365159664034,0.32010365159664034,REV,209,False,,0.0,0.0,0.0,NO_FILL,,24,0,False,0.0,False
-1.0,-0.0496025833517682,-0.6913938642506114,-3.0514253560965656,-1.0940305246616586,1.5059931096539025,0.3213426561727427,0.04443617473574756,-1.0,-1.8369701987210297e-16,58855,2022-09-06 18:00:00+00:00,DEV_2021_2024,19102.3,19135.48,19045.0,19098.47,18985.78,-0.005900472655663069,0.005900472655663069,-0.005900472655663069,RANGE60_EXTREME,0.2542453054759911,0.31888057349277205,0.31888057349277205,REV,211,True,2022-09-06 18:15:00+00:00,-1.105289732537578,-1.0,0.1052897325375779,SL,0.00474880112190949,25,0,False,0.0,False
-1.0,0.6813640553026574,-1.2661826240790686,-4.601746883226721,-1.6948201600032797,2.57768317406657,2.010869762160025,0.10044321959794965,-0.4999999999999997,-0.8660254037844388,59511,2022-09-13 14:00:00+00:00,DEV_2021_2024,21196.25,21263.27,21056.34,21233.73,20275.53,-0.04512631553664859,0.04512631553664859,-0.04512631553664859,RANGE60_EXTREME,0.3277934632859321,0.3470241855835309,0.3470241855835309,REV,215,True,2022-09-13 14:30:00+00:00,-1.051056552940608,-1.0,0.05105655294060786,SL,0.009793062226148149,25,1,True,-1.051056552940608,True
-1.0,0.9451744469328263,-2.4143483197823197,-2.502116769896115,-3.1877667545853767,1.0623414862693659,0.9067530061531287,0.10306789145378947,-0.923879532511287,0.38268343236508917,59533,2022-09-13 19:30:00+00:00,DEV_2021_2024,20205.01,20300.0,20164.79,20260.4,19912.49,-0.017171921581015215,0.017171921581015215,-0.017171921581015215,RANGE60_EXTREME,0.2436081879645714,0.3981245622142772,0.3981245622142772,REV,216,False,,0.0,0.0,0.0,NO_FILL,,25,2,True,0.0,False
-1.0,0.8539685492825878,-1.184533129583418,-2.9781026042403504,-0.8458749754021401,1.5023811595758605,2.703685787969875,-0.09005506931192242,-0.4422886902190014,0.8968727415326883,60312,2022-09-21 22:15:00+00:00,DEV_2021_2024,18306.97,18365.41,18125.98,18355.39,19377.05,0.05565994511693839,-0.05565994511693839,0.05565994511693839,RANGE60_EXTREME,0.1771698466404847,0.3384289426949516,0.3384289426949516,REV,221,False,,0.0,0.0,0.0,NO_FILL,,26,0,False,0.0,False
-1.0,-2.18550688179594,-2.4601055018342715,-6.658861379556563,-3.5971840274283933,2.2999080909625165,5.411313840957307,0.06433787356399745,0.9659258262890683,0.25881904510252074,64851,2022-11-08 05:00:00+00:00,DEV_2021_2024,19636.07,19724.64,19420.0,19548.35,18228.58,-0.06759992368352785,0.06759992368352785,-0.06759992368352785,RANGE60_EXTREME,0.3375989467111085,0.48354801540533104,0.48354801540533104,REV,233,True,2022-11-08 05:15:00+00:00,1.4681656545430672,1.5,0.03183434545693283,TP,0.01570630690919737,27,0,False,0.0,False
1.0,4.691718868599828,1.892512125782552,-9.190713577600874,-5.751528774389632,0.9885990397938659,4.053406393685431,0.05198821453312354,-0.7071067811865477,0.7071067811865474,64915,2022-11-08 21:00:00+00:00,DEV_2021_2024,18159.77,18438.0,18135.0,18376.61,16201.0,-0.118390170983658,-0.118390170983658,0.118390170983658,RANGE60_EXTREME,0.3014136380275417,0.6585902246185689,0.6585902246185689,REV,235,True,2022-11-08 21:30:00+00:00,1.4694255610561056,1.5,0.03057443894389439,TP,0.01635352985274807,27,1,True,1.4694255610561056,True
-1.0,2.4218697351337837,-1.5510910727055174,-2.248158799277314,-3.715251777214286,2.2968420606244035,4.211572970250235,0.020923760395177803,0.659345815100069,-0.7518398074789773,64964,2022-11-09 09:15:00+00:00,DEV_2021_2024,17876.18,18100.0,17785.1,17990.32,16762.81,-0.06823169348849822,0.06823169348849822,-0.06823169348849822,RANGE60_EXTREME,0.2785354167082023,0.42843143679787166,0.42843143679787166,REV,236,True,2022-11-09 09:30:00+00:00,-1.028315131787869,-1.0,0.02831513178786903,SL,0.01765840271364068,27,2,True,-1.028315131787869,True
-1.0,1.092695711561199,-2.0006245961978535,-2.6255277331079654,-4.40545370520085,1.63578993652145,2.404797517094421,-0.00044975690238169735,-0.32143946530316153,-0.9469301294951057,64980,2022-11-09 13:15:00+00:00,DEV_2021_2024,17440.49,17577.29,17370.04,17491.97,16634.84,-0.04908723500947487,0.04908723500947487,-0.04908723500947487,RANGE60_EXTREME,0.23782781681342496,0.4279560401994618,0.4279560401994618,REV,237,False,,0.0,0.0,0.0,NO_FILL,,27,3,True,0.0,False
-1.0,-5.072157857428717,-1.4716490617767963,-3.0383399159655915,-5.627832404233918,1.6227714394748909,4.393568855810692,-0.018493161367426084,-0.9807852804032303,-0.19509032201612866,64996,2022-11-09 17:15:00+00:00,DEV_2021_2024,17168.86,17225.86,16890.0,16925.45,17706.23,0.04631969834048255,-0.04631969834048255,0.04631969834048255,RANGE60_EXTREME,0.2925085882789458,0.3908929979214322,0.3908929979214322,REV,238,True,2022-11-09 18:00:00+00:00,-1.0249471803727743,-1.0,0.02494718037277433,SL,0.02004234516802012,27,3,True,-1.0249471803727743,True
1.0,4.431773764221351,0.5079595359387843,-4.010856813869617,-5.040033166581325,1.156334081036053,4.941512068175326,0.006848443411045908,-0.4422886902190014,0.8968727415326883,65016,2022-11-09 22:15:00+00:00,DEV_2021_2024,15757.86,16095.0,15724.71,15961.72,17733.74,0.11101685783236404,0.11101685783236404,-0.11101685783236404,RANGE60_EXTREME,0.23539917280948677,0.53426302775519,0.53426302775519,REV,239,False,,0.0,0.0,0.0,NO_FILL,,27,4,True,0.0,False
-1.0,0.10373318736552398,-1.2222267882718416,-2.0287387965984687,-1.1996053510176214,1.954543333625007,3.8279068586255383,0.024788759200297144,-0.7071067811865471,-0.7071067811865479,65179,2022-11-11 15:00:00+00:00,DEV_2021_2024,16916.02,17050.0,16673.06,16921.4,16984.09,0.0035843797622585605,-0.0035843797622585605,0.0035843797622585605,RANGE60_EXTREME,0.22882341905350842,0.3166922942431285,0.3166922942431285,REV,241,True,2022-11-11 16:00:00+00:00,0.6441171937178349,0.6663129410516282,0.022195747333793252,TIME_EXIT,0.022526837798281515,27,4,True,0.6441171937178349,True
-1.0,1.3863395514735657,-2.2768551929914707,-1.0492281247157558,-1.2252554966117506,0.4930082996206658,0.40671800895580634,0.1454657661815237,-0.19509032201612872,0.9807852804032303,68860,2022-12-19 23:15:00+00:00,DEV_2021_2024,16382.34,16428.99,16373.14,16423.25,16914.01,0.029882027004399125,-0.029882027004399125,0.029882027004399125,RANGE60_EXTREME,0.22258128619619358,0.38082366710641197,0.38082366710641197,REV,244,False,,0.0,0.0,0.0,NO_FILL,,28,0,False,0.0,False
-1.0,1.7408033369154121,-2.004419510569579,-3.6364194460475194,-1.8603937944676638,1.2129233699494748,0.7419308933852332,0.0995821843719586,0.06540312923014306,0.9978589232386035,74528,2023-02-17 00:15:00+00:00,DEV_2021_2024,23529.29,23633.0,23506.01,23630.01,24722.01,0.046170805659526915,-0.046170805659526915,0.046170805659526915,RANGE60_EXTREME,0.259293677973651,0.41659433345913116,0.41659433345913116,REV,267,False,,0.0,0.0,0.0,NO_FILL,,29,0,False,0.0,False
-1.0,1.639662267690783,-1.620430171573845,-2.9729044141354484,-1.1255696456573947,1.88957940520406,0.9846749668060479,0.05953705609436992,-0.9238795325112868,-0.3826834323650895,75265,2023-02-24 16:30:00+00:00,DEV_2021_2024,23143.83,23246.54,23107.01,23235.61,23068.99,-0.007211053275981039,0.007211053275981039,-0.007211053275981039,RANGE60_EXTREME,0.241536656455604,0.3232320316619928,0.3232320316619928,REV,271,True,2023-02-24 16:45:00+00:00,-1.0830138500680841,-1.0,0.08301385006808426,SL,0.00602309132259162,30,0,False,0.0,False
-1.0,1.6171043734019745,-2.6513828663948233,-5.3596619415631865,-2.997175323073687,1.9962223529337197,1.3776434367645904,0.18179693633162577,-0.6593458151000687,0.7518398074789775,76532,2023-03-09 21:15:00+00:00,DEV_2021_2024,20277.0,20416.04,20274.17,20355.18,19922.6,-0.02125159296061252,0.02125159296061252,-0.02125159296061252,RANGE60_EXTREME,0.3381037021475759,0.4216154318119984,0.4216154318119984,REV,273,True,2023-03-09 21:30:00+00:00,-1.0714888454218638,-1.0,0.07148884542186376,SL,0.006994098128868125,31,0,False,0.0,False
1.0,6.311942449517622,0.37877897693702184,-2.472874440497206,0.706533406389947,2.5200335533531293,6.86304770044692,0.06456153683477646,-0.8968727415326885,0.442288690219001,77006,2023-03-14 19:45:00+00:00,DEV_2021_2024,24577.36,25160.0,24468.88,25054.15,24366.71,-0.027214523568181437,-0.027214523568181437,0.027214523568181437,RANGE60_EXTREME,0.2063251914954931,0.3172931026598639,0.3172931026598639,REV,280,False,,0.0,0.0,0.0,NO_FILL,,31,1,True,0.0,False
-1.0,2.6773155375871434,-2.1397200997625725,-2.599717832522824,-1.0320562569332172,0.5354919518804379,1.8172350773170562,0.1289894237983705,-0.7518398074789773,-0.6593458151000691,78231,2023-03-27 15:15:00+00:00,DEV_2021_2024,26720.0,26963.95,26660.0,26956.41,26993.92,0.0013918772536389845,-0.0013918772536389845,0.0013918772536389845,RANGE60_EXTREME,0.18118366130041091,0.41988904443706565,0.41988904443706565,REV,286,False,,0.0,0.0,0.0,NO_FILL,,32,0,False,0.0,False
-1.0,-3.26774297166202,-2.557927960303283,-2.1706713614577415,-2.730590202242777,1.8297989759064883,4.564851781734344,0.09805654403435436,-0.19509032201612872,0.9807852804032303,80471,2023-04-19 23:15:00+00:00,DEV_2021_2024,28944.22,28981.94,28550.0,28728.64,28224.9,-0.01754228412046832,0.01754228412046832,-0.01754228412046832,RANGE60_EXTREME,0.30052049046305784,0.3433953612988425,0.3433953612988425,REV,288,False,,0.0,0.0,0.0,NO_FILL,,33,0,False,0.0,False
-1.0,8.828877025029334,-1.2565149057152865,-6.670299784594918,0.1671742091012787,2.928640015323388,8.183660804173487,0.18991934037333988,-0.7933533402912357,0.6087614290087199,81132,2023-04-26 20:30:00+00:00,DEV_2021_2024,27550.37,28194.77,27542.96,28102.25,29606.1,0.05351388359077425,-0.05351388359077425,0.05351388359077425,RANGE60_EXTREME,0.2604668234380644,0.4524457752166438,0.4524457752166438,REV,291,False,,0.0,0.0,0.0,NO_FILL,,33,0,False,0.0,False
-1.0,0.8498292096019598,-2.8321904871701604,-2.053285912402896,-1.7488091469985008,1.8840380920711897,1.5808719033163312,0.07775095810814556,0.7071067811865475,0.7071067811865476,84518,2023-06-01 03:00:00+00:00,DEV_2021_2024,26719.26,26768.56,26605.05,26763.71,26943.47,0.006716557607297391,-0.006716557607297391,0.006716557607297391,RANGE60_EXTREME,0.27139369908702965,0.3603971424650402,0.3603971424650402,REV,301,False,,0.0,0.0,0.0,NO_FILL,,34,0,False,0.0,False
-1.0,-0.12626105870637436,-2.0334157740245407,-4.85409923337511,-2.8889589350290548,2.616879597350854,2.607093690222556,-0.0014101368805160739,-0.9469301294951056,-0.3214394653031618,84957,2023-06-05 16:45:00+00:00,DEV_2021_2024,25816.08,25823.02,25616.35,25809.05,26369.99,0.021734236634048942,-0.021734236634048942,0.021734236634048942,RANGE60_EXTREME,0.27674802841373103,0.3458075401183493,0.3458075401183493,REV,302,True,2023-06-05 17:00:00+00:00,-1.0621902428993075,-1.0,0.062190242899307496,SL,0.008039846392135053,34,0,False,0.0,False
-1.0,-0.03841858597280072,-2.5003051073376237,-4.392451696046254,-1.6531995225348788,2.205032303443298,2.5067234616433627,0.04508448832177381,0.9807852804032304,0.19509032201612833,85391,2023-06-10 05:15:00+00:00,DEV_2021_2024,25619.62,25699.47,25504.28,25617.2,25747.24,0.005075884532312447,-0.005075884532312447,0.005075884532312447,RANGE60_EXTREME,0.28492710837861124,0.3928691607430181,0.3928691607430181,REV,305,True,2023-06-10 05:45:00+00:00,1.4346288103898772,1.5,0.0653711896101227,TP,0.0076486293577037075,34,1,True,1.4346288103898772,True
-1.0,0.020681603350109816,-1.8594662904933819,-4.5227671812986365,-1.5133640853572408,0.7453591610959651,0.48937674366905426,-0.023143930322172088,-0.6087614290087209,0.7933533402912349,85840,2023-06-14 21:30:00+00:00,DEV_2021_2024,25084.01,25140.74,25055.0,25084.2,25622.85,0.02147367665701916,-0.02147367665701916,0.02147367665701916,RANGE60_EXTREME,0.18373745137351985,0.40022846004232315,0.40022846004232315,REV,308,True,2023-06-14 21:45:00+00:00,-1.1460306158152527,-1.0,0.1460306158152527,SL,0.0034239395431473326,34,2,True,-1.1460306158152527,True
-1.0,3.9179205530292323,-2.2846729541673545,-3.0441776268519263,-2.2755482118101025,3.015451374539805,5.222922899030888,-0.05798629002937372,0.19509032201612825,0.9807852804032304,91901,2023-08-17 00:45:00+00:00,DEV_2021_2024,28447.99,28589.99,28342.0,28580.85,26737.3,-0.06450265282615908,0.06450265282615908,-0.06450265282615908,RANGE60_EXTREME,0.23292254840814058,0.3596489698747358,0.3596489698747358,REV,324,False,,0.0,0.0,0.0,NO_FILL,,35,0,False,0.0,False
-1.0,4.557853538038768,-0.10825446504114532,-3.782967787201297,-3.378948956165721,2.743395299495839,4.361729378012751,0.0029400862414334134,-0.9238795325112868,-0.3826834323650895,91964,2023-08-17 16:30:00+00:00,DEV_2021_2024,27888.97,28089.78,27875.0,28044.0,26024.62,-0.07200722864328513,0.07200722864328513,-0.07200722864328513,RANGE60_EXTREME,0.283636632889074,0.3964134237342192,0.3964134237342192,REV,325,True,2023-08-17 16:45:00+00:00,-1.065035408324798,-1.0,0.06503540832479783,SL,0.007688119639426502,35,0,False,0.0,False
-1.0,2.2382200795719855,-2.1833304869334182,-2.4906374658166994,-4.1155051362260195,1.5347217513996103,2.549016857000688,0.0149617571450502,-0.6593458151000687,0.7518398074789775,91983,2023-08-17 21:15:00+00:00,DEV_2021_2024,27598.01,27717.24,27576.81,27672.95,26130.01,-0.05575591173182182,0.05575591173182182,-0.05575591173182182,RANGE60_EXTREME,0.2322484075831357,0.4183196664341662,0.4183196664341662,REV,326,True,2023-08-17 21:30:00+00:00,-1.0982793384604428,-1.0,0.09827933846044273,SL,0.005087539332606,35,1,True,-1.0982793384604428,True
-1.0,-0.5042354356506584,-1.3423665319439158,-2.75253083775186,-6.475306604347881,1.6595307691037742,0.8841376787101629,-0.36822155278898777,0.9469301294951056,0.3214394653031617,92013,2023-08-18 04:45:00+00:00,DEV_2021_2024,26299.99,26300.0,26198.61,26267.94,25988.76,-0.01062778833353073,0.01062778833353073,-0.01062778833353073,RANGE60_EXTREME,0.17481172129083059,0.447882516661876,0.447882516661876,REV,327,False,,0.0,0.0,0.0,NO_FILL,,35,2,True,0.0,False
-1.0,2.699680901064673,-0.1200425883783074,-1.5640972774549815,-5.0590032664105165,2.298022338659115,2.4291305063283333,-0.3684658593940329,-0.7071067811865471,-0.7071067811865479,92054,2023-08-18 15:00:00+00:00,DEV_2021_2024,26012.08,26210.0,26001.0,26175.99,26068.75,-0.004097264669926659,0.004097264669926659,-0.004097264669926659,RANGE60_EXTREME,0.1481563779826361,0.3550233256670494,0.3550233256670494,REV,328,True,2023-08-18 15:30:00+00:00,-1.062371985645933,-1.0,0.06237198564593303,SL,0.008016419468162348,35,2,True,-1.062371985645933,True
-1.0,-0.6434349030971966,-1.3200020003626856,-3.7702997655441233,-1.4850008892039257,0.818165208488304,0.28339550232849814,0.2836059454154743,-0.9914448613738104,-0.13052619222005163,93312,2023-08-31 17:30:00+00:00,DEV_2021_2024,26385.34,26400.43,26331.17,26341.67,25435.0,-0.0344199762505657,0.0344199762505657,-0.0344199762505657,RANGE60_EXTREME,0.3376344762172539,0.3955805314017713,0.3955805314017713,REV,336,True,2023-08-31 17:45:00+00:00,-1.189915102512267,-1.0,0.18991510251226698,SL,0.0026327553384950207,36,0,False,0.0,False
-1.0,0.5361545484083522,-1.4883881996478643,-1.7041118697790039,-2.2780846247432627,0.21500620205414211,0.2864476956474901,0.2815672137613988,-0.6087614290087209,0.7933533402912349,93328,2023-08-31 21:30:00+00:00,DEV_2021_2024,25923.91,25969.32,25900.2,25958.01,25770.01,-0.007242083365436525,0.007242083365436525,-0.007242083365436525,RANGE60_EXTREME,0.3096527744453908,0.42764694285937643,0.42764694285937643,REV,337,False,,0.0,0.0,0.0,NO_FILL,,36,1,True,0.0,False
1.0,-0.42133785057228185,0.8709865855691351,-0.7041267125664835,-0.727826437164019,0.3674809920083116,0.3175826306175805,0.2802166853058503,-0.9659258262890684,0.2588190451025203,93414,2023-09-01 19:00:00+00:00,DEV_2021_2024,25654.22,25676.12,25605.55,25625.77,25820.0,0.007579479562955571,0.007579479562955571,-0.007579479562955571,RANGE60_EXTREME,0.32252903769839847,0.33409543898006516,0.33409543898006516,REV,339,True,2023-09-01 19:15:00+00:00,-1.1818127745500928,-1.0,0.18181277455009287,SL,0.0027500817873621995,36,1,True,-1.1818127745500928,True
-1.0,-0.19369646992495865,-1.8874919264923586,-1.7576373656793076,0.3624426762651287,0.20654453697911832,-0.15843835670954204,-0.039227306384520516,0.32143946530316175,-0.9469301294951056,94053,2023-09-08 10:45:00+00:00,DEV_2021_2024,25845.29,25855.0,25818.17,25831.21,25868.49,0.001443215397188169,-0.001443215397188169,0.001443215397188169,RANGE60_EXTREME,0.13582095524986462,0.3626861844732291,0.3626861844732291,REV,342,False,,0.0,0.0,0.0,NO_FILL,,36,2,True,0.0,False
-1.0,2.4422183042596077,-0.304842310066639,-1.003512493099131,-1.3835722693975672,2.5417343870559077,5.042894788422321,0.03155294314049023,-0.38268343236508967,-0.9238795325112868,96752,2023-10-06 13:30:00+00:00,DEV_2021_2024,27391.86,27707.52,27383.65,27505.0,27903.73,0.0144966369750954,-0.0144966369750954,0.0144966369750954,RANGE60_EXTREME,0.2603887764857868,0.3155714850538374,0.3155714850538374,REV,350,False,,0.0,0.0,0.0,NO_FILL,,37,0,False,0.0,False
-1.0,0.6752124614372146,-1.3341794574152797,-2.408176869773511,-2.0205350267386613,0.8482464637904741,0.29418677005402666,0.03192497126109656,-0.923879532511287,0.38268343236508917,100520,2023-11-14 19:30:00+00:00,DEV_2021_2024,35363.99,35485.96,35338.12,35433.92,37335.99,0.053679355826281805,-0.053679355826281805,0.053679355826281805,RANGE60_EXTREME,0.2122706612079684,0.3683193135469795,0.3683193135469795,REV,368,True,2023-11-14 19:45:00+00:00,1.3804112554112526,1.5,0.11958874458874741,TP,0.004180995475113023,38,0,False,0.0,False
