impulse_dir,btc_z15,btc_z60,btc_z4h,btc_z24h,btc_vol_z,btc_range_z,btc_corr7d_lag,hour_sin,hour_cos,event_i,event_time,split,event_open,event_high,event_low,event_close,common_exit,raw_24h,cont_24h,rev_24h,p_cont,p_rev,router_conf,router_side,breadth_cell,source_row,filled,fill_time,signal_net_R,gross_R,cost_R,outcome,stop_frac,episode_7d,prior_virtual_fills,vf1_mature,real_R,real_fill
1.0,0.9763148138583372,2.5669841880741178,-0.8491133953412983,-5.889459245340574,1.1825801676484697,0.745494968351243,-0.368397266554244,0.9807852804032304,0.19509032201612833,92015,2023-08-18 05:15:00+00:00,DEV_2021_2024,26383.23,26445.28,26352.8,26442.01,25949.14,-0.018639657121376163,-0.018639657121376163,0.018639657121376163,0.18801396839439202,0.43080111835354873,0.43080111835354873,REV,P975_T25,727,True,2023-08-18 05:30:00+00:00,-1.1432106942041529,-1.0,0.14321069420415292,SL,0.003491359376327223,29,2,True,-1.1432106942041529,True
1.0,31.466178765296505,17.174296844400665,9.530955934649812,6.479362230049521,4.597119756424551,27.06020988329197,0.07861171248583802,-0.32143946530316153,-0.9469301294951057,97711,2023-10-16 13:15:00+00:00,DEV_2021_2024,27928.77,29350.0,27897.8,29330.53,28263.41,-0.03638256792495731,-0.03638256792495731,0.03638256792495731,0.23152503936886243,0.3134824665312514,0.3134824665312514,REV,P975_T25,774,False,,0.0,0.0,0.0,NO_FILL,,30,0,False,0.0,False
-1.0,-17.566953958207016,-10.12894798282273,-6.474633288266981,-2.656527372839783,3.918781153709828,30.038932553934433,-0.05936889942118522,0.49999999999999994,0.8660254037844387,103042,2023-12-11 02:00:00+00:00,DEV_2021_2024,43222.45,43236.59,40400.0,41714.0,41774.95,0.0014611401447954808,-0.0014611401447954808,0.0014611401447954808,0.1406302886449239,0.36185047215309424,0.36185047215309424,REV,P975_T25,824,False,,0.0,0.0,0.0,NO_FILL,,31,0,False,0.0,False
1.0,1.5282817557023487,3.708033040409555,2.039095982669868,-1.8014705818250083,0.6798844865698682,0.6744173596179931,-0.10538985629344122,0.25881904510252074,0.9659258262890683,103134,2023-12-12 01:00:00+00:00,DEV_2021_2024,41717.98,41862.69,41671.1,41859.91,41344.61,-0.01230987173882403,-0.01230987173882403,0.01230987173882403,0.23064441643398453,0.31474285138413965,0.31474285138413965,REV,P975_T25,826,False,,0.0,0.0,0.0,NO_FILL,,31,0,False,0.0,False
-1.0,-1.6706285654593993,-3.268343037694787,-2.581031303468226,-1.8481140948994872,2.1568586845114086,1.6022946138468375,-0.12575754349118642,0.659345815100069,-0.7518398074789773,107199,2024-01-23 09:15:00+00:00,DEV_2021_2024,39125.02,39289.26,38922.12,38926.0,40037.86,0.028596458551435777,-0.028596458551435777,0.028596458551435777,0.19077736019099448,0.319511394544586,0.319511394544586,REV,P975_T25,867,False,,0.0,0.0,0.0,NO_FILL,,32,0,False,0.0,False
-1.0,-5.325000741924842,-6.368713936694843,-6.896173931108887,-3.3586355607059026,3.2593171238799,7.411670855786491,-0.005713753235610756,-0.923879532511287,0.38268343236508917,111272,2024-03-05 19:30:00+00:00,DEV_2021_2024,63243.87,63299.34,61600.0,62330.0,66821.11,0.07205374618963578,-0.07205374618963578,0.07205374618963578,0.2387360217832773,0.3352280231835316,0.3352280231835316,REV,P975_T25,899,True,2024-03-05 19:45:00+00:00,-1.0180894729718597,-1.0,0.018089472971859703,SL,0.02764038514432171,33,0,False,0.0,False
1.0,5.027824862183976,3.6317508586883562,1.473513159744646,-1.9981916489260843,1.9476666595121535,3.312845359814969,-0.012551123395851977,0.9469301294951056,0.3214394653031617,111309,2024-03-06 04:45:00+00:00,DEV_2021_2024,63664.41,64611.97,63629.56,64607.98,65843.57,0.019124575497419416,0.019124575497419416,-0.019124575497419416,0.30882240879875805,0.34835653739057637,0.34835653739057637,REV,P975_T25,901,True,2024-03-06 05:00:00+00:00,-1.0331323912623038,-1.0,0.033132391262303815,SL,0.015090972337057728,33,1,True,-1.0331323912623038,True
-1.0,-2.1762441832422548,-3.2206769036223153,-0.5906651849413315,-3.4841432653029956,1.987158230490092,0.9922388214252159,0.015293738323125344,0.7518398074789774,-0.6593458151000688,112189,2024-03-15 08:45:00+00:00,DEV_2021_2024,67541.07,67570.0,67024.0,67066.26,69021.96,0.029160867053100503,-0.029160867053100503,0.029160867053100503,0.2772393718608609,0.33322296234456017,0.33322296234456017,REV,P975_T25,909,True,2024-03-15 09:00:00+00:00,-1.061165989010989,-1.0,0.06116598901098901,SL,0.008174477484704295,34,0,False,0.0,False
-1.0,-3.203439224820541,-2.94902702388764,-1.7871941693536393,-2.3394786914836403,1.272882782624185,1.781644158538312,0.008094302267370483,0.9807852804032304,-0.1950903220161282,112373,2024-03-17 06:45:00+00:00,DEV_2021_2024,65667.37,65693.61,64940.13,64961.11,68481.1,0.05418627455508007,-0.05418627455508007,0.05418627455508007,0.2363414098724684,0.3697227164831851,0.3697227164831851,REV,P975_T25,911,True,2024-03-17 07:15:00+00:00,1.4571426116154378,1.5,0.042857388384562115,TP,0.011666599829029891,34,1,True,1.4571426116154378,True
-1.0,-4.354031322195967,-3.3197320233170564,-2.0985142557225256,-2.453364924752842,2.143729778845173,2.793997432487044,0.010434201779560096,0.9659258262890683,-0.25881904510252063,112566,2024-03-19 07:00:00+00:00,DEV_2021_2024,64927.99,64928.0,63909.0,63956.07,62164.23,-0.028016730859166228,0.028016730859166228,-0.028016730859166228,0.2811219825123832,0.32646848278291746,0.32646848278291746,REV,P975_T25,913,False,,0.0,0.0,0.0,NO_FILL,,34,2,True,0.0,False
-1.0,-0.48865244967895954,-2.9864457418574375,-2.5211897916608,-2.592788669977081,0.9195531068572861,0.28994930525364443,-0.017252444215999724,-0.32143946530316186,0.9469301294951056,112629,2024-03-19 22:45:00+00:00,DEV_2021_2024,62739.99,62832.0,62461.58,62633.96,67681.94,0.08059476351251571,-0.08059476351251571,0.08059476351251571,0.1929216589289495,0.37601012222680025,0.37601012222680025,REV,P975_T25,915,True,2024-03-19 23:00:00+00:00,-1.0842945170347178,-1.0,0.08429451703471776,SL,0.0059315838987969854,34,2,True,-1.0842945170347178,True
-1.0,-2.086279042210733,-3.5017645954823475,-1.1885314802066504,-1.975505392974106,0.8223709846838952,1.2792927470743098,-0.008597606891033827,0.8968727415326884,0.44228869021900125,112651,2024-03-20 04:15:00+00:00,DEV_2021_2024,62296.37,62334.98,61711.97,61829.27,66824.48,0.08079020166497153,-0.08079020166497153,0.08079020166497153,0.18991667895404638,0.3738763223616645,0.3738763223616645,REV,P975_T25,916,True,2024-03-20 04:30:00+00:00,-1.0493714105712588,-1.0,0.049371410571258725,SL,0.010127318507101194,34,3,True,-1.0493714105712588,True
-1.0,-1.598351023319821,-3.1151001032266814,-1.6131879633264414,-1.3595456753830424,1.1729634049509006,0.32686948311463376,-0.024621428107560933,-0.2588190451025208,-0.9659258262890683,114702,2024-04-10 13:00:00+00:00,DEV_2021_2024,67975.99,67976.0,67592.95,67616.02,70878.83,0.048255139574192585,-0.048255139574192585,0.048255139574192585,0.1749241631057184,0.3176885562578745,0.3176885562578745,REV,P975_T25,925,False,,0.0,0.0,0.0,NO_FILL,,35,0,False,0.0,False
-1.0,-4.17619116892608,-3.284490014100536,-3.172587208968085,-2.0124636356253873,1.8348492149551485,3.244891391700269,0.10957889858332626,0.7071067811865475,0.7071067811865476,115046,2024-04-14 03:00:00+00:00,DEV_2021_2024,63084.18,63150.0,62134.0,62183.58,65199.98,0.048508150947268014,-0.048508150947268014,0.048508150947268014,0.3122832639561002,0.35520297611868207,0.35520297611868207,REV,P975_T25,929,False,,0.0,0.0,0.0,NO_FILL,,35,0,False,0.0,False
-1.0,-1.2344866371819223,-3.533500319194457,-1.9127776861990144,-1.0416453730560546,1.485665982558618,1.5139698528160457,-0.00179996894338195,0.49999999999999994,0.8660254037844387,120610,2024-06-11 02:00:00+00:00,DEV_2021_2024,68724.0,68922.29,68531.0,68554.03,67390.26,-0.01697595312777389,0.01697595312777389,-0.01697595312777389,0.20278793120599556,0.3267931515588491,0.3267931515588491,REV,P975_T25,966,True,2024-06-11 02:15:00+00:00,-1.0873500281121433,-1.0,0.08735002811214333,SL,0.0057240966122882155,36,0,False,0.0,False
-1.0,-1.1353182347711974,-2.749086047275612,-0.24514089753175364,-1.9126677560589307,1.2059096064371628,2.187695814226386,0.014101778505085299,-0.555570233019602,-0.8314696123025455,120851,2024-06-13 14:15:00+00:00,DEV_2021_2024,67443.37,67638.06,67150.0,67284.02,66697.73,-0.008713658904447308,0.008713658904447308,-0.008713658904447308,0.18529472597910826,0.3163880726502754,0.3163880726502754,REV,P975_T25,970,True,2024-06-13 15:15:00+00:00,-1.068680070073352,-1.0,0.06868007007335197,SL,0.007280132350855029,36,1,True,-1.068680070073352,True
-1.0,2.3797855581739364,-2.8297032389000596,-2.8898249218802974,-4.540187891616135,2.815523173154459,6.661645399942234,-0.05733765742413382,-0.7933533402912357,0.6087614290087199,121932,2024-06-24 20:30:00+00:00,DEV_2021_2024,58928.0,59347.31,58402.0,59204.01,62044.01,0.047969723672433684,-0.047969723672433684,0.047969723672433684,0.22606788014611143,0.38623604963004066,0.38623604963004066,REV,P975_T25,977,False,,0.0,0.0,0.0,NO_FILL,,37,0,False,0.0,False
1.0,4.19662251067362,3.098978490457456,2.2042050605741372,-1.5211400997295301,1.6033404377809917,4.097553622181035,-0.028166321203829763,0.7071067811865475,0.7071067811865476,121958,2024-06-25 03:00:00+00:00,DEV_2021_2024,60676.01,61289.24,60624.22,61183.69,62056.0,0.014257230971195023,0.014257230971195023,-0.014257230971195023,0.25883454224718583,0.3291978256427671,0.3291978256427671,REV,P975_T25,978,True,2024-06-25 03:30:00+00:00,-1.0462513909356113,-1.0,0.04625139093561118,SL,0.010810485693199463,37,0,False,0.0,False
-1.0,-2.20239292086576,-3.2739508054363675,-1.5931576301268513,-1.4005352361954588,1.3019432753810336,1.5681663994900268,-0.027744386715594146,0.6087614290087207,0.7933533402912352,122724,2024-07-03 02:30:00+00:00,DEV_2021_2024,61533.01,61599.27,61245.96,61257.9,59097.87,-0.035261247937000806,0.035261247937000806,-0.035261247937000806,0.19964908779560064,0.3312179695684108,0.3312179695684108,REV,P975_T25,987,True,2024-07-03 03:00:00+00:00,-1.086441432453087,-1.0,0.08644143245308711,SL,0.00578426323824928,38,0,False,0.0,False
-1.0,-3.2458867292436246,-3.41785062184266,-2.6710057965036444,-2.61983579207456,2.925646418643101,6.5355727376345705,0.02408171464352885,0.7933533402912352,-0.6087614290087207,122844,2024-07-04 08:30:00+00:00,DEV_2021_2024,58070.0,58189.41,57238.68,57678.59,54273.97,-0.05902728534579038,0.05902728534579038,-0.05902728534579038,0.2904810149889191,0.3363289528586573,0.3363289528586573,REV,P975_T25,989,True,2024-07-04 09:00:00+00:00,1.4699161565323489,1.5,0.030083843467651066,TP,0.016620216779735818,38,1,True,1.4699161565323489,True
-1.0,-0.9317687360137415,-2.9305581052248058,-2.109497277964485,-3.116734229889236,2.003395335574661,1.0986249872260132,0.03127738240780389,-0.38268343236508967,-0.9238795325112868,122864,2024-07-04 13:30:00+00:00,DEV_2021_2024,56934.01,57063.01,56778.84,56819.99,55740.01,-0.019007215769095365,0.019007215769095365,-0.019007215769095365,0.25672560440942377,0.3347511473734863,0.3347511473734863,REV,P975_T25,990,False,,0.0,0.0,0.0,NO_FILL,,38,2,True,0.0,False
-1.0,-0.7456759715540531,-5.951611839678704,-3.760829347135747,-3.0288788887622964,2.192779415144818,0.6363309319126775,0.044567242631273866,0.7933533402912352,0.6087614290087207,122920,2024-07-05 03:30:00+00:00,DEV_2021_2024,55445.53,55521.1,55292.03,55352.01,56436.0,0.01958375487787256,-0.01958375487787256,0.01958375487787256,0.24575169515275075,0.3761938902128238,0.3761938902128238,REV,P975_T25,992,True,2024-07-05 03:45:00+00:00,-1.120568985462959,-1.0,0.12056898546295909,SL,0.00414700346096558,38,2,True,-1.120568985462959,True
1.0,5.8230025514581625,5.688178889239085,1.696977204038641,-1.7505304921658487,2.101878447405714,5.704587564796493,0.02280180460154156,0.49999999999999994,-0.8660254037844387,122946,2024-07-05 10:00:00+00:00,DEV_2021_2024,54528.0,55310.14,54410.0,55222.0,56778.0,0.02817698957354131,0.02817698957354131,-0.02817698957354131,0.3365723537141612,0.35639157429919555,0.35639157429919555,REV,P975_T25,993,False,,0.0,0.0,0.0,NO_FILL,,38,3,True,0.0,False
-1.0,1.6846928606574185,-4.78908950743209,-2.78513428148892,-2.2901690466300133,1.8525581842610317,3.064375278229242,0.0012018669089081603,0.3214394653031616,0.9469301294951057,123199,2024-07-08 01:15:00+00:00,DEV_2021_2024,54590.0,54843.38,54276.0,54794.0,56784.01,0.036318027521261564,-0.036318027521261564,0.036318027521261564,0.18428757524556516,0.38547087544068503,0.38547087544068503,REV,P975_T25,996,True,2024-07-08 01:30:00+00:00,1.4519631375797524,1.5,0.04803686242024768,TP,0.010408673148253925,38,3,True,1.4519631375797524,True
-1.0,-1.43472581961637,-2.7709417204423907,-2.763973240258998,0.1817424202625245,1.1739432630648072,0.9841164008074296,-0.0145036769703653,0.9469301294951057,-0.3214394653031616,123991,2024-07-16 07:15:00+00:00,DEV_2021_2024,63228.02,63280.7,62906.11,62998.01,65416.81,0.03839502841360032,-0.03839502841360032,0.03839502841360032,0.18468127841560963,0.34588874578682666,0.34588874578682666,REV,P975_T25,1005,True,2024-07-16 07:45:00+00:00,-1.0838392842841515,-1.0,0.08383928428415147,SL,0.005963791369036262,39,0,False,0.0,False
1.0,0.6238872430980565,3.5708286537837757,-2.0784565851714385,-1.393864183020774,0.6091605241037117,-0.012097239254672603,0.00802865439998243,-0.9914448613738105,0.13052619222005127,125860,2024-08-04 18:30:00+00:00,DEV_2021_2024,58371.84,58497.06,58281.7,58469.98,53504.73,-0.08491964594480794,-0.08491964594480794,0.08491964594480794,0.2638747167260943,0.34844547212539817,0.34844547212539817,REV,P975_T25,1024,True,2024-08-04 18:45:00+00:00,-1.1359993963595836,-1.0,0.1359993963595836,SL,0.003676486906441817,40,0,False,0.0,False
-1.0,-4.419071196628581,-3.161419676054142,-3.227753701627826,-2.3459077254432747,1.372968954484839,4.313798543929126,-0.002982950337679862,0.0,1.0,125882,2024-08-05 00:00:00+00:00,DEV_2021_2024,58161.0,58305.59,57464.78,57471.99,54995.5,-0.043090381940837585,0.043090381940837585,-0.043090381940837585,0.2225152781757302,0.3617480832828631,0.3617480832828631,REV,P975_T25,1025,True,2024-08-05 00:30:00+00:00,-1.0339265618867521,-1.0,0.03392656188675216,SL,0.014737714999504355,40,1,True,-1.0339265618867521,True
-1.0,-4.020064655820937,-4.959860539804672,-1.5529171845158978,-5.2564516484912955,3.2024447807468697,6.6459351292200814,-0.01650878663422287,0.9659258262890683,0.25881904510252074,125902,2024-08-05 05:00:00+00:00,DEV_2021_2024,53526.01,53568.0,52300.0,52908.0,55301.98,0.045248175181102246,-0.045248175181102246,0.045248175181102246,0.3080272705658478,0.3466311038024589,0.3466311038024589,REV,P975_T25,1026,True,2024-08-05 06:00:00+00:00,-1.0206127760252366,-1.0,0.020612776025236593,SL,0.02425680070398286,40,2,True,-1.0206127760252366,True
-1.0,-4.747106804128991,-4.919208289825898,1.8697923386013153,-5.893688739312367,2.190429251761969,3.878230164900316,0.03562891391421313,0.4422886902190017,-0.8968727415326881,125923,2024-08-05 10:15:00+00:00,DEV_2021_2024,51927.95,51927.95,51052.87,51174.01,55211.99,0.07890685134895614,-0.07890685134895614,0.07890685134895614,0.2842070054124563,0.3182198340984206,0.3182198340984206,REV,P975_T25,1027,True,2024-08-05 10:30:00+00:00,-1.0289896180920604,-1.0,0.028989618092060337,SL,0.017247553879881562,40,3,True,-1.0289896180920604,True
-1.0,-2.3180272848859675,-3.2785918775263783,-0.8623222968095519,-2.7032231907966806,1.0823704239418392,2.0842108980037364,-0.008338945343379933,-0.9914448613738105,0.13052619222005127,125956,2024-08-05 18:30:00+00:00,DEV_2021_2024,53920.7,54077.42,53426.97,53504.73,56932.0,0.064055657145762,-0.064055657145762,0.064055657145762,0.182378229880999,0.31849465850540387,0.31849465850540387,REV,P975_T25,1029,True,2024-08-05 18:45:00+00:00,1.4591209893150894,1.5,0.040879010684910635,TP,0.012231215766299385,40,4,True,1.4591209893150894,True
1.0,8.98690562527008,5.977489419060225,2.3901308455253245,0.3878527766729279,1.9305082075593583,6.832110514495416,0.008555144665629899,0.3826834323650898,0.9238795325112867,126176,2024-08-08 01:30:00+00:00,DEV_2021_2024,55629.02,57381.36,55604.4,57346.54,61400.0,0.07068360183543776,0.07068360183543776,-0.07068360183543776,0.2678699651474184,0.3316633109527118,0.3316633109527118,REV,P975_T25,1035,False,,0.0,0.0,0.0,NO_FILL,,40,5,True,0.0,False
-1.0,-1.046867011930523,-2.6772174108499223,-2.0036434455579872,-1.1948112908175783,0.08891295510150861,0.1869619438794276,-0.0302974918869194,-0.7518398074789772,0.6593458151000691,126541,2024-08-11 20:45:00+00:00,DEV_2021_2024,58719.5,58779.03,58481.11,58504.92,58841.96,0.005761054926842757,-0.005761054926842757,0.005761054926842757,0.14002598321331836,0.36127839879825147,0.36127839879825147,REV,P975_T25,1038,True,2024-08-11 21:00:00+00:00,1.4020610230934474,1.5,0.09793897690655266,TP,0.00510521975818748,40,5,True,1.4020610230934474,True
1.0,1.871778587859396,2.8762337445266506,-0.2578759426603113,-1.5862692152579239,0.3578832675624993,0.5773494705698384,0.0678835535984417,-0.555570233019603,0.8314696123025448,129041,2024-09-06 21:45:00+00:00,DEV_2021_2024,53473.01,53766.58,53468.97,53766.57,53926.99,0.0029834518022160417,0.0029834518022160417,-0.0029834518022160417,0.26269809731718413,0.3635425221632334,0.3635425221632334,REV,P975_T25,1052,False,,0.0,0.0,0.0,NO_FILL,,41,0,False,0.0,False
-1.0,-1.1153647202071,-3.0551813611339025,-1.9486198340852086,-1.9084445562611125,1.3286553621952424,0.34288708460299766,0.0070708828990122125,-0.6593458151000688,-0.7518398074789775,129973,2024-09-16 14:45:00+00:00,DEV_2021_2024,57767.99,57797.99,57555.0,57604.0,60265.17,0.046197659884730236,-0.046197659884730236,0.046197659884730236,0.19548823993526088,0.32228953325045695,0.32228953325045695,REV,P975_T25,1058,False,,0.0,0.0,0.0,NO_FILL,,42,0,False,0.0,False
-1.0,-1.3176874041194546,-3.0297020226685447,-1.8042857316036645,-1.0616564300403926,1.4846188585617057,1.3326079712689445,-0.005998363615274859,0.8314696123025451,-0.5555702330196023,131579,2024-10-03 08:15:00+00:00,DEV_2021_2024,60540.0,60649.83,60272.13,60354.81,61564.0,0.020034691518372894,-0.020034691518372894,0.020034691518372894,0.20503147513837508,0.3406827784084782,0.3406827784084782,REV,P975_T25,1068,True,2024-10-03 08:45:00+00:00,1.4203521842732336,1.5,0.07964781572676635,TP,0.006277636058661815,43,0,False,0.0,False
-1.0,-2.3270882925595466,-2.9344207598810677,-2.0614572835187475,-0.7920340731489189,1.5918090955019542,1.621332223095927,-0.054183203535605955,0.7071067811865476,-0.7071067811865475,133502,2024-10-23 09:00:00+00:00,DEV_2021_2024,66530.0,66602.35,66213.25,66214.59,66926.01,0.010744310392061474,-0.010744310392061474,0.010744310392061474,0.19108167138586507,0.31903916351999856,0.31903916351999856,REV,P975_T25,1079,False,,0.0,0.0,0.0,NO_FILL,,44,0,False,0.0,False
-1.0,-3.6433412085115275,-2.7464015192889377,-2.151956995028628,-2.4492704288155007,1.9979123036769872,4.109978700865145,0.04798455421391635,0.44228869021900125,0.8968727415326884,134337,2024-11-01 01:45:00+00:00,DEV_2021_2024,69929.78,70062.0,69313.74,69402.01,69668.1,0.0038341834529265206,-0.0038341834529265206,0.0038341834529265206,0.2924238849972075,0.3351529331905269,0.3351529331905269,REV,P975_T25,1091,True,2024-11-01 02:00:00+00:00,1.4538744019458474,1.5,0.046125598054152624,TP,0.010839967850671275,45,0,False,0.0,False
1.0,0.4231841407150123,2.662104659863831,0.10885579694992242,-1.036077372507094,0.028886526540805375,-0.00713252645592901,0.10412775806504915,-0.38268343236508956,0.9238795325112868,134708,2024-11-04 22:30:00+00:00,DEV_2021_2024,67703.98,67831.85,67646.0,67766.29,69393.39,0.024010463019297656,0.024010463019297656,-0.024010463019297656,0.2682197146409402,0.35085151798125314,0.35085151798125314,REV,P975_T25,1096,True,2024-11-04 22:45:00+00:00,-1.182564474038197,-1.0,0.18256447403819712,SL,0.002738758472228213,45,1,True,-1.182564474038197,True
-1.0,-1.9903318153779785,-2.9542475353082938,-1.191362260618518,-1.536716641066671,1.203739360465436,1.6835485806539372,-0.09735221326840834,0.7071067811865475,0.7071067811865476,138086,2024-12-10 03:00:00+00:00,DEV_2021_2024,96660.0,96938.08,96015.6,96059.99,97299.07,0.012899022787739245,-0.012899022787739245,0.012899022787739245,0.17341105514387734,0.3325612916125842,0.3325612916125842,REV,P975_T25,1131,True,2024-12-10 03:15:00+00:00,1.4481838359639232,1.5,0.05181616403607689,TP,0.00964949855515889,46,0,False,0.0,False
-1.0,-0.7235860728659749,-3.0467625399261613,-2.2139607687481653,-3.000353664612065,2.0460556059196584,2.560629633931983,-0.015587884362929965,0.5555702330196022,0.8314696123025452,138947,2024-12-19 02:15:00+00:00,DEV_2021_2024,99144.0,99901.64,98802.0,98945.55,97188.0,-0.017762799842943933,0.017762799842943933,-0.017762799842943933,0.25323348199685697,0.36031521203714106,0.36031521203714106,REV,P975_T25,1140,False,,0.0,0.0,0.0,NO_FILL,,47,0,False,0.0,False
-1.0,1.0214630759302727,-3.229543648093537,-3.4104765527128764,-2.4925804706347763,2.252248230768797,2.207906564981844,0.0521141513696359,-0.8968727415326885,0.442288690219001,139017,2024-12-19 19:45:00+00:00,DEV_2021_2024,96916.06,97245.18,96251.32,97199.72,97116.0,-0.0008613193535949026,0.0008613193535949026,-0.0008613193535949026,0.24838521693816526,0.3385515656792207,0.3385515656792207,REV,P975_T25,1142,True,2024-12-19 20:00:00+00:00,-1.0486501066548615,-1.0,0.04865010665486154,SL,0.01027746976069652,47,0,False,0.0,False
1.0,0.012861331020467263,2.8230538437199635,0.967872145846217,-1.5600203543481048,0.6481521131448478,-0.27774637046248574,0.0123223815609469,0.9238795325112868,-0.3826834323650895,139064,2024-12-20 07:30:00+00:00,DEV_2021_2024,98058.43,98233.0,97948.0,98064.0,99495.99,0.014602606461086687,0.014602606461086687,-0.014602606461086687,0.28244296174354705,0.3446056031368683,0.3446056031368683,REV,P975_T25,1143,False,,0.0,0.0,0.0,NO_FILL,,47,1,True,0.0,False
-1.0,-1.7872916405055042,-3.42908783679554,-4.825205844131549,-3.8157626314426465,2.57156651743201,2.223472059821994,0.036070650225271575,0.130526192220052,-0.9914448613738104,139080,2024-12-20 11:30:00+00:00,DEV_2021_2024,93636.0,93680.0,92701.51,93150.0,98331.06,0.05562061191626411,-0.05562061191626411,0.05562061191626411,0.3056098007076217,0.38734006707618873,0.38734006707618873,REV,P975_T25,1144,True,2024-12-20 11:45:00+00:00,1.452651148708725,1.5,0.04734885129127508,TP,0.010559918273923035,47,1,True,1.452651148708725,True
1.0,0.27977984043925364,2.7741318617961137,0.1559356069150076,-0.6436056809909135,0.49596667832056934,0.07416690061107008,0.01308654980236899,0.7518398074789774,0.6593458151000688,139335,2024-12-23 03:15:00+00:00,DEV_2021_2024,95462.12,95690.14,95306.9,95540.0,94163.97,-0.014402761733016245,-0.014402761733016245,0.014402761733016245,0.2630331774536988,0.34247512476275566,0.34247512476275566,REV,P975_T25,1147,True,2024-12-23 03:45:00+00:00,-1.1248977403193803,-1.0,0.12489774031938039,SL,0.00400327498897444,47,2,True,-1.1248977403193803,True
-1.0,-1.4474924735352124,-3.8013652102499997,-2.4062059107122256,-0.7764844876385364,1.0891365303161924,1.5897411018855077,-0.0013192980723703328,-0.7518398074789773,-0.6593458151000691,139383,2024-12-23 15:15:00+00:00,DEV_2021_2024,93837.87,94082.07,93268.94,93432.2,97542.07,0.04398794933394479,-0.04398794933394479,0.04398794933394479,0.15218988272862236,0.3199565851496372,0.3199565851496372,REV,P975_T25,1148,True,2024-12-23 16:15:00+00:00,1.4427978090834188,1.5,0.05720219091658127,TP,0.008740923939944132,47,3,True,1.4427978090834188,True
1.0,7.796394113362399,3.946440413130465,2.916874870987962,-0.43021209875232147,2.2435326198548777,7.079490314290424,0.024210013480249412,0.9914448613738104,-0.1305261922200516,142036,2025-01-20 06:30:00+00:00,BRIDGE_2025,102640.0,104740.0,102606.03,104689.49,101504.0,-0.03043196517869151,-0.03043196517869151,0.03043196517869151,0.26625769738171573,0.33504383947380467,0.33504383947380467,REV,P975_T25,1170,True,2025-01-20 06:45:00+00:00,-1.0247792787621195,-1.0,0.024779278762119418,SL,0.020178149848508103,48,0,False,0.0,False
-1.0,-0.5920033866868185,-3.0072202121208997,-1.937500979167359,-0.9766700707028462,0.8406346950906208,0.08399094353257376,0.004814702897113222,-0.13052619222005168,0.9914448613738104,142680,2025-01-26 23:30:00+00:00,BRIDGE_2025,103136.42,103136.42,102742.18,102963.88,101764.05,-0.011652921393405125,0.011652921393405125,-0.011652921393405125,0.18170406156306848,0.33759634156716667,0.33759634156716667,REV,P975_T25,1177,True,2025-01-26 23:45:00+00:00,-1.130335278003245,-1.0,0.13033527800324504,SL,0.0038362598957095194,48,1,True,-1.130335278003245,True
-1.0,-4.106244461744192,-3.8640952907019326,-3.6549543545883796,-3.2923612307352887,2.453399027160516,2.8368823158264376,-0.07967724406998167,0.9469301294951057,-0.3214394653031616,142711,2025-01-27 07:15:00+00:00,BRIDGE_2025,98977.21,99045.29,97777.77,97808.1,103272.66,0.05587021933766212,-0.05587021933766212,0.05587021933766212,0.2541233521563729,0.3506129209972748,0.3506129209972748,REV,P975_T25,1178,False,,0.0,0.0,0.0,NO_FILL,,48,2,True,0.0,False
1.0,6.076123529515044,3.8687056595833833,0.8930672160720531,-2.7100137874001766,1.9786029262908973,4.594555672542575,0.02434946971636304,0.659345815100069,-0.7518398074789773,145791,2025-02-28 09:15:00+00:00,BRIDGE_2025,79155.99,80494.83,79134.0,80419.19,85458.41,0.06266190942733951,0.06266190942733951,-0.06266190942733951,0.31299610509710557,0.39624161535155006,0.39624161535155006,REV,P975_T25,1198,False,,0.0,0.0,0.0,NO_FILL,,49,0,False,0.0,False
-1.0,-2.911904497861789,-2.7838985421592497,-2.035659245335999,-2.0038743557157264,1.4947101750579832,2.5041185377014687,0.05161677286768666,-0.32143946530316186,0.9469301294951056,146709,2025-03-09 22:45:00+00:00,BRIDGE_2025,81121.46,81261.78,80202.53,80358.19,79502.36,-0.010650066987579754,0.010650066987579754,-0.010650066987579754,0.25018040948457815,0.3222013547556973,0.3222013547556973,REV,P975_T25,1211,False,,0.0,0.0,0.0,NO_FILL,,50,0,False,0.0,False
-1.0,-1.5991386808858594,-4.048976188781303,-2.5792941030086913,-3.1549792394851472,2.1570009438544715,2.0185697319569122,0.0021973578001043452,-0.19509032201612872,0.9807852804032303,149399,2025-04-06 23:15:00+00:00,BRIDGE_2025,77751.37,77839.36,77153.83,77429.39,79872.82,0.03157313417067731,-0.03157313417067731,0.03157313417067731,0.2485737931435892,0.328030806725338,0.328030806725338,REV,P975_T25,1223,False,,0.0,0.0,0.0,NO_FILL,,51,0,False,0.0,False
