R,signal_ts,entry_ts,entry_k,side,signal_z,confirm_z,confirm_age_min,pre_fav_atr,pre_adv_atr,response_ratio,ret_15m,mfe_15m,mae_15m,impulse15,ret_30m,mfe_30m,mae_30m,impulse30,ret_60m,mfe_60m,mae_60m,impulse60,ret_120m,mfe_120m,mae_120m,impulse120,with_fraction,against_fraction,mean_aggression_intensity,efficiency_slope,impact_slope,first2_efficiency,last2_efficiency,efficiency_drop,sequence_aggression_percentile,efficiency_drop_percentile,persistence_class,signed_delta_1,signed_delta_2,signed_delta_3,signed_delta_4,signed_delta_5,aggr_intensity_1,aggr_intensity_2,aggr_intensity_3,aggr_intensity_4,aggr_intensity_5,impact_1,impact_2,impact_3,impact_4,impact_5,efficiency_1,efficiency_2,efficiency_3,efficiency_4,efficiency_5,aggr_bucket,drop_bucket,adverse_decay_corner,supportive_decay_corner,period,entry_time,entry_atr,anchor_high,anchor_low,anchor_range,resolution_1m,resolution_minute_1m,resolution_close_1m,resolution_ts_1m,resolution_3m,resolution_minute_3m,resolution_close_3m,resolution_ts_3m,resolution_5m,resolution_minute_5m,resolution_close_5m,resolution_ts_5m,side_name,candidate_time,delayed_release_entry,delayed_release_R,delayed_release_exit_ts,delayed_release_exit_reason,delayed_minus_original_R
-1.0098712894859658,1625993700,1625995500,54742,1,-1.3795394549439641,-1.655198824231245,30.0,1.5944911438006504,0.6859551686180669,2.324483019332659,-0.2550975759167003,0.13739389166007726,0.8276012951780812,0,-0.9437297628424204,0.13739389166007726,1.2315568390653948,0,-1.0565327732563468,0.13739389166007726,1.2315568390653948,0,-0.21230419182639315,0.13739389166007726,1.8391528835215076,0,0.8,0.2,8.62573365392268,-0.24877383372820167,0.16882821387941901,0.6755513565594334,0.027935323043028856,0.6476160335164046,0.9861111111111112,0.9201388888888888,WITH_PERSISTENT,-120986.79083999991,311991.2798799998,795115.0344700003,16554479.0817,35400002.980680004,0.0978391518920888,0.2530124683682299,0.6448065394177743,13.425021419259378,28.70798869067593,0.1193664128817657,0.033167060470822254,0.24328345147453861,0.3807648551676019,0.7897085849304708,1.2200145908749092,0.13108812224395774,0.3772962265518951,0.02836232546035537,0.02750832062570234,P80_100,D80_100,True,False,historical,2021-07-11 09:25:00+00:00,114.27000000000044,33849.0,33632.82,216.1800000000003,UNRESOLVED,,,,UNRESOLVED,,,,UNRESOLVED,,,,BUY,2021-07-11 09:25:00,,,,,
-1.0076381062815554,1627002900,1627004400,58105,1,-1.347580811548919,-1.4504903692402495,25.0,2.3498366070487284,0.406830879510871,5.775954382071392,0.5853604223924118,0.9292750531799593,0.6120236511629147,0,0.44301980110989325,1.5921639407666084,0.6120236511629147,0,0.22495561011912035,1.5921639407666084,0.6229350647828578,0,-0.7656038488810205,1.5921639407666084,1.2325795355324272,0,1.0,0.0,11.185330392933192,-0.3330283914498355,-0.06674011263017113,0.049852950313588454,-0.7872294195118388,0.8370823698254273,1.0,0.9375,WITH_PERSISTENT,8008107.322730001,9409209.284270003,17774438.16453,39008837.55669001,57915.03156000003,6.0460282957749945,7.103844052151354,13.395537386026751,29.33768561393956,0.04355661677330024,0.39034966920017583,0.24964986199581815,0.6170281341014129,0.5015968637010855,-0.06932439480331333,0.06456298011538826,0.035142920511788654,0.046062212381478576,0.017097355708433938,-1.5915561947321115,P80_100,D80_100,True,False,historical,2021-07-23 01:40:00+00:00,121.89071428571437,32709.55,32383.66,325.8899999999994,UNRESOLVED,,,,UNRESOLVED,,,,UNRESOLVED,,,,BUY,2021-07-23 01:40:00,,,,,
1.4911670733536142,1629732600,1629732900,67200,-1,3.619886474398071,3.1813872691219394,5.0,0.7211322164693296,0.091649446016111,7.868374986949591,0.39248595023676297,1.7604486773777768,0.3525594589030293,1,0.06677545542581159,1.7604486773777768,0.3525594589030293,1,0.22386591531250044,1.7604486773777768,0.3525594589030293,1,0.4554182139834222,1.7604486773777768,1.131873327182212,1,0.8,0.2,3.539150780204017,-0.12521004845682876,0.00014945745419378027,0.3474139159197463,0.012717435678243436,0.33469648024150284,0.8645833333333334,0.8784722222222222,WITH_PERSISTENT,242496.6588300001,10512318.274069998,1797463.059390001,-5857731.157810003,10436201.208209999,0.1485710254032242,6.448867903650871,1.102668462796686,3.5934732441459034,6.402173265023403,0.09437170678887792,0.38458605622953224,-0.030532022784603846,-0.0972007228860884,0.3360123836176572,0.635191628657907,0.05963620318158555,-0.027689188659642282,-0.027049233216138176,0.05248410457262505,P80_100,D80_100,True,False,historical,2021-08-23 15:35:00+00:00,187.34428571428518,49789.86,49637.59,152.27000000000407,RELEASE,1.0,49581.8,1629732960.0,RELEASE,1.0,49581.8,1629732960.0,RELEASE,1.0,49581.8,1629732960.0,SELL,2021-08-23 15:35:00,49581.8,0.07498106109709946,1629754560.0,TIME_EXIT,-1.4161860122565146
3.031797225193805,1630023600,1630023900,68170,1,-2.9967878445897336,-3.4263155549440305,5.0,0.7420892796127012,0.2702530089317801,2.745905697035628,0.8541246874510817,1.4079086447113285,-0.1144048717711107,1,2.4456891403827337,2.7875178428297915,-0.1144048717711107,1,4.828296891914751,5.118310335908235,-0.1144048717711107,1,3.8869491076190066,5.3150652560585545,-0.1144048717711107,1,0.8,0.2,3.799868915473489,-0.08614820720622016,-0.06540614591682412,-0.04031589445633861,-0.24830951277094881,0.20799361831461022,0.9131944444444444,0.8020833333333334,WITH_PERSISTENT,-3147158.1687700003,28105321.011769995,4507411.695459999,3850324.7390699983,825722.1550699994,1.480050396063596,13.20590372881583,2.117906601794569,1.8077932013785665,0.38769064931488256,-0.20578570721472492,0.7713275704053258,-0.19223952661814894,0.15893291095986872,-0.2266191070761167,-0.13903956832988423,0.058407779417207005,-0.090768608817145,0.0879153782209676,-0.5845344037628653,P80_100,D80_100,True,False,historical,2021-08-27 00:25:00+00:00,223.67928571428587,46590.67,46364.23,226.43999999999505,UNRESOLVED,,,,RELEASE,3.0,46632.53,1630024080.0,RELEASE,3.0,46632.53,1630024080.0,BUY,2021-08-27 00:25:00,46632.53,2.636807212069156,1630026180.0,PROFIT_STOP,-0.3949900131246489
-1.0055966042854367,1630368000,1630369500,69322,-1,1.5078653930607548,2.430276048161391,25.0,0.7147471884966884,0.5481005568017011,1.3040438991037826,0.4705500093011791,0.5503118992993229,0.15712779810256094,0,-0.18296273330437918,0.5503118992993229,0.2772394121659208,0,-0.33161778384076396,0.5503118992993229,0.5615278725119335,0,-0.38380851987350006,0.5503118992993229,0.5615278725119335,0,1.0,0.0,3.7374454892996893,-0.09316240574272595,-0.011247225150371291,0.05551840322642114,-0.6343229511709207,0.6898413543973418,0.875,0.9375,WITH_PERSISTENT,2718793.431540002,8536947.425720003,22096439.370009992,282812.8425799981,853566.3603099994,1.4772709584872523,4.627917229188408,11.966161946803458,0.15315518569662473,0.4627221263227032,0.15080796180318823,0.04142617969864304,0.0853525144168226,-0.2785589384262458,0.25456439511377627,0.1020854426544573,0.00895136379838498,0.007132822342154631,-1.818789996363723,0.5501440940218817,P80_100,D80_100,True,False,historical,2021-08-31 00:25:00+00:00,287.98214285714283,46969.31,46825.09,144.22000000000116,UNRESOLVED,,,,UNRESOLVED,,,,RELEASE,5.0,46802.86,1630369800.0,SELL,2021-08-31 00:25:00,,,,,
1.4904569807866925,1631002500,1631003100,71434,-1,2.282946295799813,2.6421485225822985,10.0,1.4302864124008912,0.585654631662875,2.4422011414775544,3.0009231506542235,4.588993687220814,-0.2959895978598588,1,3.811622270322062,4.588993687220814,-0.2959895978598588,1,3.725608199149114,4.8749739750081185,-0.2959895978598588,1,5.861275990619162,8.55971999072916,-0.2959895978598588,1,1.0,0.0,10.718901222546128,-0.07072521836228093,-0.13921190432231115,0.17507788818327052,-0.008445522841377413,0.18352341102464795,0.9861111111111112,0.8472222222222222,WITH_PERSISTENT,1853687.4313699994,9064511.601579998,24163741.939230002,29988051.601510003,19801995.806370005,1.171264879093786,5.727472660923306,15.268022969756284,18.948152228308455,12.479593374648815,0.3712794082407986,0.18995690654180297,0.549137148760807,0.11983673982472345,-0.28972003001221724,0.316989861028018,0.03316591533852304,0.035966484585599756,0.006324454862740286,-0.02321550054549511,P80_100,D80_100,True,False,historical,2021-09-07 08:25:00+00:00,181.83071428571515,52227.51,51907.09,320.42000000000553,UNRESOLVED,,,,RELEASE,3.0,51785.49,1631003280.0,RELEASE,3.0,51785.49,1631003280.0,SELL,2021-09-07 08:25:00,51785.49,1.490506647863212,1631003580.0,PROFIT_STOP,4.966707651954394e-05
0.09692795525678354,1631623800,1631624100,73504,1,-1.4338947521531569,-1.5682661674707443,5.0,0.7963914661925617,0.013611867325941279,58.507138558989126,-0.27403605755872956,0.8732985165842485,0.31351047280403355,0,0.4294544141341353,0.8732985165842485,0.5506972609589343,0,-0.00354880826710613,1.552336240902265,0.5506972609589343,0,0.32158036557587116,1.552336240902265,1.3819934440802157,0,0.8,0.2,3.9347678700062714,-1.7148457856227965,-0.08478248791599928,4.287882976120984,-0.018258340584590096,4.306141316705574,0.8888888888888888,0.9826388888888888,WITH_PERSISTENT,28594.08412999939,13233614.596250001,3224999.4663499985,-3840121.17371,1195631.9750900008,0.02613745431265184,12.09666290859914,2.947927124604548,3.510201315648651,1.0929105468663682,0.22362353464081253,0.247006778154365,0.25920884493582735,-0.19547613756319296,0.020952552919595246,8.555346539086347,0.020419413155620174,0.08792916040671755,-0.055687997438709134,0.01917131626952894,P80_100,D80_100,True,False,historical,2021-09-14 12:55:00+00:00,205.70285714285794,46500.27,46333.65,166.61999999999534,RELEASE,1.0,46521.44,1631624160.0,RELEASE,1.0,46521.44,1631624160.0,RELEASE,1.0,46521.44,1631624160.0,BUY,2021-09-14 12:55:00,46521.44,-1.007538615108245,1631628180.0,INITIAL_STOP,-1.1044665703650285
2.4102049332406965,1631939100,1631939400,74555,1,-1.4282414488505624,-1.5247754598338388,5.0,0.5968823396518962,0.0,596882339.6518961,1.0323678935054925,1.517295590171033,-0.11180621124949487,1,1.882733247440685,1.9535156304506498,-0.11180621124949487,1,1.5089605901477845,2.2140494983650982,-0.11180621124949487,1,2.9305339144267073,4.506174504760527,-0.11180621124949487,1,0.8,0.2,2.8063763888433733,-0.14439572633411468,-0.023715679753665037,0.3346883589525208,-0.10052241730725875,0.43521077625977955,0.8368055555555556,0.9236111111111112,WITH_PERSISTENT,582425.17875,2693987.2288700007,1580042.1423300002,-996889.2326699998,12646241.49865,0.44315488466281644,2.0601637227210907,1.2022203347207896,0.7545350370374145,9.571807965074756,0.268217696060842,0.1321227738061513,0.10972246124363536,-0.175621055177521,0.3035112117843531,0.6052445772325026,0.064132140672539,0.09126643994312238,-0.2327537010254324,0.03170886641091491,P80_100,D80_100,True,False,historical,2021-09-18 04:30:00+00:00,153.5692857142863,48100.0,47999.98,100.0199999999968,RELEASE,1.0,48131.46,1631939460.0,RELEASE,1.0,48131.46,1631939460.0,RELEASE,1.0,48131.46,1631939460.0,BUY,2021-09-18 04:30:00,48131.46,2.5237198590367864,1631944140.0,PROFIT_STOP,0.1135149257960899
-1.0105880198914268,1633423200,1633423500,79501,1,-3.0204886276240224,-3.2817681055657837,5.0,1.4563443799111804,0.0,1456344379.9111803,0.7265543570476269,1.0057285985537108,0.6031430533672664,0,0.11718983557549259,1.0057285985537108,0.6031430533672664,0,2.252397689168982,2.504536823819338,1.3980204419666344,0,1.1669211812709575,3.1514563891245397,1.3980204419666344,0,0.8,0.2,8.064094763437101,-0.06308221349448367,0.006673938512509287,0.17540889159367845,0.010844805424365472,0.16456408616931298,0.9652777777777778,0.8125,WITH_PERSISTENT,-606989.1309500001,6604351.04346,7386334.32872,21404430.220460005,18893643.53694,0.4449067603973524,4.85636672566971,5.431381224683529,15.739284907863286,13.848534198571631,0.14071829677209388,0.1676968448268982,0.27204783258594145,0.11170363188300428,0.20208459580658739,0.31628645148022755,0.034531331707129374,0.05008813987525853,0.007097121974714087,0.01459248887401686,P80_100,D80_100,True,False,historical,2021-10-05 08:45:00+00:00,176.80714285714254,49877.55,49649.19,228.36000000000058,UNRESOLVED,,,,UNRESOLVED,,,,UNRESOLVED,,,,BUY,2021-10-05 08:45:00,,,,,
-1.0070272498971649,1633937100,1633937700,81215,1,-1.0005281981517002,-0.8762735678038862,10.0,1.347795180500022,0.03784673683544132,35.611924767737534,-0.8522361441769584,0.6145009778553693,1.434813949013689,0,-0.9435428518915305,0.6145009778553693,1.434813949013689,0,-1.52841237066033,0.6145009778553693,2.5653526166606184,0,-1.6524061560376027,0.6145009778553693,2.5653526166606184,0,0.8,0.2,5.361657781667837,-0.06418482197803886,0.09621580019011992,0.20527911868139334,0.0028099889427812864,0.20246912973861206,0.9305555555555556,0.8402777777777778,WITH_PERSISTENT,1245905.6507300027,1757325.1909400001,4982492.382650001,-1939495.4947000006,35072593.38794,0.7429298318834984,1.051935904370452,2.971045380550369,1.155057542272601,20.887320249262263,0.20356048487841172,0.14365427858397548,0.07940587747084416,-0.03634577885248103,0.7746395145472396,0.2739965500722855,0.13656168729050117,0.026726569464100614,-0.03146661188355872,0.03708658976912129,P80_100,D80_100,True,False,historical,2021-10-11 07:35:00+00:00,248.72214285714185,57026.46,56691.18,335.27999999999884,UNRESOLVED,,,,UNRESOLVED,,,,UNRESOLVED,,,,BUY,2021-10-11 07:35:00,,,,,
2.057675669893576,1634550300,1634550900,83259,-1,1.4147445888583596,1.5204439383324182,10.0,1.424767262550698,0.11299188988520471,12.609464726970584,1.2103525329830347,1.789129876063729,-0.0005497172882364841,1,0.7421183391398702,1.789129876063729,-0.0005497172882364841,1,-0.09852433034439495,1.789129876063729,0.5415964646753094,1,0.8266998400822391,1.789129876063729,0.6421197669769907,1,1.0,0.0,10.23324313944596,-0.08396255490045385,-0.13944328630989708,0.026807256773880773,-0.17321704691499865,0.2000243036888794,0.9826388888888888,0.9166666666666666,WITH_PERSISTENT,17333673.112110004,52123810.836729996,572781.3013899997,8067728.992380001,513096.7608800009,11.313950996983232,33.89914226368137,0.3725129554056657,5.246912849756513,0.33369663140302425,0.3850019989719613,0.6639335484607888,-0.24924681592323927,0.31016548632131363,-0.1353304015077864,0.034028958146067684,0.019585555401693863,-0.6690939018695578,0.05911388965071478,-0.4055479834807121,P80_100,D80_100,True,False,historical,2021-10-18 09:55:00+00:00,400.20571428571463,61727.21,61202.77,524.4400000000023,RELEASE,1.0,61068.5,1634550960.0,RELEASE,1.0,61068.5,1634550960.0,RELEASE,1.0,61068.5,1634550960.0,SELL,2021-10-18 09:55:00,61068.5,-1.0050864257905423,1634563920.0,INITIAL_STOP,-3.062762095684118
