signal_ts,entry_ts,exit_ts,side,entry_price,atr,horizon_min,rejection_minute,rejection_close,anchor_high,anchor_low,early_R,original_R,delta_R,saved_R,given_up_R,original_exit_ts,original_exit_reason,mfe_15m,mae_15m,ret_15m,mfe_30m,mae_30m,ret_30m,mfe_60m,mae_60m,ret_60m,mfe_120m,mae_120m,ret_120m,period
1651929300,1651929900,1651930200,1,35920.1,83.00000000000053,10,5,35871.4,35948.6,35890.0,-0.40559040160639975,-0.3991646987951899,-0.006425702811209855,0.0,0.006425702811209855,1651951500,TIME_EXIT,0.236144578313234,0.7554216867469481,-0.3987951807228715,0.236144578313234,0.7554216867469481,-0.16385542168672843,0.236144578313234,0.7734939759035745,-0.14698795180719293,1.9168674698794883,0.7734939759035745,1.4518072289156534,historical
1652011200,1652012100,1652012340,1,34828.9,113.76428571428498,10,4,34753.0,34842.7,34783.8,-0.45498429501267346,-1.0102049894309288,0.5552206944182554,0.5552206944182554,0.0,1652013000,INITIAL_STOP,0.08086896465119614,1.6666038802034262,-1.3185157280090498,0.08086896465119614,1.9417341621146733,-1.4327870911031675,0.08086896465119614,2.346078985370782,-1.838889935329993,0.08086896465119614,5.0314560180825465,-3.4000125572926954,historical
1652066700,1652067000,1652067300,-1,33696.2,205.98571428571344,10,5,33799.9,33784.0,33677.1,-0.34107481794855565,0.5123824259657418,-0.8534572439142974,0.0,0.8534572439142974,1652088600,TIME_EXIT,0.26312504334557263,0.5568347319509216,0.0679658783549486,0.7772383660447981,0.5568347319509216,0.6272279631042259,0.883556418614332,0.712185311047947,-0.4553713849781698,0.883556418614332,0.712185311047947,0.4733337956862492,historical
1652346000,1652347500,1652347920,1,28345.9,694.2428571428572,10,7,28135.1,28493.0,28169.1,-0.20378775987544087,0.9686165723535731,-1.172404332229014,0.0,1.172404332229014,1652369100,TIME_EXIT,0.1379920571228666,0.4178653003271838,-0.01555651583431495,0.1379920571228666,0.6100170792435746,-0.4455213284770706,0.1379920571228666,0.8957960367923965,-0.2777126160051073,1.3296499783937257,0.8957960367923965,1.1851760396732296,historical
1652405100,1652407200,1652407500,1,29506.5,306.94999999999993,10,5,29428.9,29640.7,29432.9,-0.17174420372481633,2.3642279958733816,-2.535972199598198,0.0,2.535972199598198,1652411700,PROFIT_STOP,0.627137970353478,0.31242873432155555,0.2762664929141531,1.97686919693761,0.31242873432155555,1.6152467828636565,2.405277732529726,0.31242873432155555,2.0332301677797644,4.201009936471739,0.31242873432155555,3.446163870337187,historical
1652528100,1652528400,1652528700,1,28980.9,134.75714285714275,10,5,28903.1,29046.2,28911.2,-0.3920585992438042,-1.0071686738047372,0.615110074560933,0.615110074560933,0.0,1652536200,INITIAL_STOP,0.3027668822219815,0.6745468037739962,0.10389059684087786,1.3676454998409795,0.6745468037739962,0.4222410685889802,1.9961836107282958,0.6745468037739962,1.3431570020142065,1.9961836107282958,1.1108873105056778,-0.888264602989511,historical
1652577300,1652579700,1652579940,1,29945.2,234.1499999999999,10,4,29912.9,29986.0,29924.5,-0.09622680617837365,-1.0042629653356072,0.9080361591572336,0.9080361591572336,0.0,1652585700,INITIAL_STOP,0.5282938287422626,0.16570574418107747,0.3408071748878894,0.5282938287422626,0.8720905402519787,-0.47362801622891954,0.5282938287422626,0.9284646594063701,-0.5176169122357497,0.5282938287422626,1.7599829169335997,-1.0313901345291485,historical
1652625000,1652626200,1652626620,1,29978.9,213.29285714285757,10,7,29921.2,30009.6,29928.1,-0.18503180960673532,3.0891943270486535,-3.274226136655389,0.0,3.274226136655389,1652646000,PROFIT_STOP,0.1336191018385182,0.43648906600583637,0.07079468202671686,0.9273634506546948,0.43648906600583637,0.03703827735171937,0.9273634506546948,0.6352767824252357,-0.07876494424166648,1.5045042028063227,0.6934128126988434,0.8078095174307575,historical
1652667300,1652668500,1652668860,1,30524.9,168.70714285714297,10,6,30481.8,30546.9,30496.3,-0.1763460011008172,-1.0060311415950467,0.8296851404942295,0.8296851404942295,0.0,1652671200,INITIAL_STOP,0.10610102036494741,0.824505694567945,-0.7877556204750494,0.10610102036494741,0.8292476396121847,-0.20331089377198036,0.10610102036494741,1.9198949997883135,-1.402430246835187,0.10610102036494741,2.4889284050975977,-1.9649434777086232,historical
1652760600,1652762400,1652762520,1,30354.1,182.65714285714265,10,2,30286.8,30427.9,30317.3,-0.2511726028468614,0.40287609625111376,-0.6540486990979751,0.0,0.6540486990979751,1652784000,TIME_EXIT,0.23541373377131264,0.4056780854059052,0.06788675113406091,0.2512904739558975,0.4056780854059052,-0.19435319881119997,0.2512904739558975,0.5140778977005986,-0.06295948693883943,0.904426716721419,0.5140778977005986,0.3974659784139026,historical
1652848200,1652850300,1652850420,-1,29781.1,152.86428571428561,10,2,29849.9,29839.3,29779.7,-0.30654230176161285,-1.0064940174135222,0.6999517156519093,0.6999517156519093,0.0,1652851200,INITIAL_STOP,0.0,1.5693659174805021,-1.2684453997476857,0.0,1.5831035932900341,-1.50787346385683,0.0,1.9428998644923148,-1.7858978552404106,0.9662165319377415,1.9599084154946187,-0.11513480678474404,historical
1652881800,1652883600,1652884200,1,29466.3,165.26428571428602,10,10,29357.7,29479.9,29379.4,-0.4440294506634328,-1.005943268358038,0.5619138176946052,0.5619138176946052,0.0,1652884800,INITIAL_STOP,0.1573237671262477,0.8126377663482675,-0.729740242900971,0.1573237671262477,2.6073388944115305,-1.530881272420795,0.1573237671262477,2.7894714094307766,-2.571638501102126,0.1573237671262477,4.475256083329715,-3.0472403509530044,historical
1652962500,1652963400,1652963700,1,29538.8,156.12857142857163,10,5,29440.9,29650.0,29467.1,-0.4243380486168199,2.556264019275936,-2.980602067892756,0.0,2.980602067892756,1652974200,PROFIT_STOP,0.258120596577907,0.9569036508372069,-0.5706835026077308,0.258120596577907,0.9569036508372069,-0.3625217311739311,1.2707475523835743,0.9569036508372069,0.48037331869338395,2.2494281270015573,1.2412846555036994,1.2246317137890048,historical
1653214500,1653216600,1653216900,1,30247.0,118.81428571428556,10,5,30192.2,30330.0,30203.4,-0.31596845817802527,-1.008485792152623,0.6925173339745976,0.6925173339745976,0.0,1653219000,INITIAL_STOP,0.20199591198749575,0.7322351809546721,-0.34339305037873663,0.20199591198749575,0.7322351809546721,-0.33245160514608674,0.20199591198749575,3.7621738607671085,-3.096429000841666,0.20199591198749575,3.7621738607671085,-0.9687387279066861,historical
1653334800,1653336000,1653336480,-1,29062.8,190.51428571428576,10,8,29239.7,29224.5,29050.0,-0.6241111677664516,-1.0050849730053975,0.38097380523894586,0.38097380523894586,0.0,1653338700,INITIAL_STOP,0.2624475104979003,1.134823035392925,-0.3836982603479418,0.2624475104979003,1.223530293941223,-0.7988902219556125,0.2624475104979003,1.979904019196164,-1.3505548890221915,0.2624475104979003,2.137372525494904,-1.401469706058788,historical
1653407400,1653408000,1653408600,-1,29373.9,182.98571428571475,10,10,29499.1,29495.7,29332.0,-0.4614884664428539,-0.7281759518047108,0.26668748536185694,0.26668748536185694,0.0,1653429600,TIME_EXIT,0.04098680615192432,0.8459676789757141,-0.7541572331954076,0.28144273557654703,1.1367007572800345,0.17815598407370967,0.8224685767819481,1.1367007572800345,0.2956514950425594,1.265672573971435,1.1367007572800345,0.21367788273871074,historical
1653438600,1653439500,1653439800,1,29629.8,119.57142857142857,10,5,29584.7,29633.8,29593.5,-0.25971360414176803,2.544826419753093,-2.8045400238948615,0.0,2.8045400238948615,1653445800,PROFIT_STOP,0.10203106332139199,0.3771804062126521,-0.16475507765830955,0.3027479091995282,0.5820788530465828,0.24922341696534636,0.5201911589008424,0.5820788530465828,0.018399044205501904,4.329629629629636,0.5820788530465828,3.4598566308243788,historical
1653547200,1653547800,1653548160,-1,29579.1,102.97142857142899,10,6,29646.1,29620.1,29579.0,-0.4433524648538643,-1.009575180355161,0.5662227155012967,0.5662227155012967,0.0,1653552000,INITIAL_STOP,0.09128745837955668,1.0381520532741497,-0.5137347391787024,0.09808546059931955,1.0381520532741497,-0.003884572697017446,0.18548834628189412,1.4945893451720391,-1.013873473917879,7.177719200887859,1.523723640399564,4.997502774694749,historical
1653672000,1653672300,1653672420,-1,28445.7,184.02857142857152,10,2,28553.3,28552.4,28350.0,-0.3949469518190702,-1.0051524064586215,0.6102054546395512,0.6102054546395512,0.0,1653681000,INITIAL_STOP,0.42221704704238844,0.8764943331780736,-0.09509392951405056,0.47709982921906113,0.8764943331780736,0.1103089582362947,0.8569321533923339,0.8764943331780736,0.6553330228225546,1.0112560161465725,0.8764943331780736,-0.20648967551622407,historical
1653793200,1653793500,1653793920,-1,28879.1,64.15714285714317,10,7,28922.8,28908.4,28873.3,-0.4690977287909205,-1.0150043568618692,0.5459066280709487,0.5459066280709487,0.0,1653796800,INITIAL_STOP,0.1979514584724542,1.0895123580494495,-0.4987753284346446,0.1979514584724542,1.0895123580494495,-0.657759964373199,0.1979514584724542,1.7971498552661243,-1.1050990870630322,0.1979514584724542,1.7971498552661243,-0.9476731240258701,historical
1653805200,1653805800,1653806220,1,29002.6,51.17857142857117,10,7,28991.8,29012.7,28993.0,-0.15957368690392248,2.164455157013273,-2.3240288439171954,0.0,2.3240288439171954,1653813300,PROFIT_STOP,0.6721563154222231,0.2188415910676344,0.3771109560363463,0.6721563154222231,0.2188415910676344,0.4865317515701635,0.6721563154222231,0.3517096999302181,0.1836706210746979,3.7750174459176886,0.4591765526866737,2.7863224005583263,historical
1653812700,1653813000,1653813360,1,29145.2,44.04285714285756,10,6,29087.0,29195.8,29097.1,-0.9030183154935694,-1.0220582116985382,0.1190398962049688,0.1190398962049688,0.0,1653813600,INITIAL_STOP,0.8605254622120734,1.7982484592928962,-1.1625040544923833,0.8605254622120734,2.5180019461563505,-2.1569899448588834,0.8605254622120734,4.636393123580901,-3.7100227051573125,1.870904962698603,4.636393123580901,-1.0353551735323137,historical
1654155300,1654157100,1654157400,-1,29918.5,89.93571428571444,10,5,29961.5,29957.3,29918.5,-0.32983504090223115,-1.0110888465305858,0.6812538056283547,0.6812538056283547,0.0,1654166700,INITIAL_STOP,0.20570248590262852,0.8194742276229119,-0.727186085299038,0.20570248590262852,0.9640219204193536,-0.48701453419107993,0.20570248590262852,0.9640219204193536,0.027797633230084932,0.738305138591072,0.9640219204193536,-0.2968787228973152,historical
1654214400,1654215000,1654215600,-1,30381.4,131.10714285714363,10,10,30454.3,30419.6,30376.0,-0.37841350404066587,-1.0077243185326346,0.6293108144919687,0.6293108144919687,0.0,1654220400,INITIAL_STOP,0.388994824298554,0.9381639880141596,-0.5690002724053247,0.388994824298554,0.9381639880141596,-0.08695178425495424,0.388994824298554,0.9381639880141596,-0.5628983928084902,0.388994824298554,2.378207572868409,-1.555979297194216,historical
1654305300,1654305600,1654306080,1,29622.9,84.30000000000057,10,8,29570.9,29626.0,29573.3,-0.4229430209568971,-1.0117132858837476,0.5887702649268505,0.5887702649268505,0.0,1654309200,INITIAL_STOP,0.03677342823248546,0.8446026097271678,-0.5326215895611051,0.03677342823248546,0.928825622775829,-0.49466192170819034,0.03677342823248546,1.8730723606168493,-1.4816132858837558,0.1304863582443645,1.8730723606168493,-0.43653618030845387,historical
1654422600,1654423500,1654423980,-1,29602.2,68.89285714285714,10,8,29643.1,29626.3,29602.1,-0.4101064731294069,-1.014322820114054,0.6042163469846471,0.6042163469846471,0.0,1654430400,INITIAL_STOP,0.3135303265941219,1.390565059616371,-1.1829963711767757,0.3135303265941219,1.3992742353550747,-1.0044582685329293,0.3135303265941219,1.3992742353550747,-0.46158631415240003,0.41513737687924374,1.9000518403317466,-1.5023328149300157,historical
1654686600,1654687200,1654687440,1,30461.5,119.25714285714301,10,4,30388.6,30469.8,30407.8,-0.416036994889003,-1.0085142349465022,0.5924772400574991,0.5924772400574991,0.0,1654691400,INITIAL_STOP,0.2557498802108286,0.7949209391470939,0.08049832295159287,0.2557498802108286,0.7949209391470939,-0.38655965500717465,0.2557498802108286,0.8284619070435961,-0.5970292285577438,0.2557498802108286,3.6048155246765767,-1.706396741734545,historical
1654768500,1654770600,1654770780,1,30573.8,103.45000000000047,10,3,30510.4,30576.0,30523.7,-0.4184223618495088,-1.0098513935878755,0.5914290317383666,0.5914290317383666,0.0,1654772400,INITIAL_STOP,0.14499758337360977,0.7133881101981531,-0.3702271628806099,0.14499758337360977,2.060898985016914,-1.4490091831802525,0.14499758337360977,2.060898985016914,-1.5505074915417794,0.14499758337360977,5.5340744320927735,-3.4770420492991696,historical
1654775400,1654775700,1654775760,1,30326.9,107.70714285714348,10,1,30265.0,30358.7,30275.0,-0.3925233017220484,-1.0093856047041139,0.6168623029820655,0.6168623029820655,0.0,1654777200,INITIAL_STOP,0.25903574507591165,0.651767358578158,-0.08077458717422209,0.25903574507591165,3.0230121360832976,-2.2839710856157436,0.25903574507591165,3.0230121360832976,-2.2171231514026273,0.25903574507591165,3.828901120763968,-1.5848531069699558,historical
1654821000,1654821300,1654821600,-1,29718.0,123.0642857142866,10,5,29827.4,29791.7,29670.3,-0.6006936366978193,-1.0080494515061764,0.40735581480835714,0.40735581480835714,0.0,1654824000,INITIAL_STOP,0.18120610598408937,1.2757559928028233,-1.17012014626501,0.18120610598408937,1.2757559928028233,-0.6321899123570619,0.18120610598408937,2.6961518370189546,-1.8413140634975662,0.18120610598408937,2.6961518370189546,-2.0257705032212923,historical
1654824600,1654825500,1654825980,-1,29900.0,147.8857142857149,10,8,29922.4,29916.9,29892.8,-0.10771831530139715,-1.006739438433804,0.8990211231324068,0.8990211231324068,0.0,1654830300,INITIAL_STOP,0.3577086553323113,0.21638330757341487,0.20691653786706812,0.3577086553323113,0.8817619783616755,-0.39828052550232657,0.3577086553323113,0.8817619783616755,-0.5267581143740416,0.3577086553323113,3.205853941267365,-1.731742658423476,historical
1655358900,1655360100,1655360580,1,21968.6,149.09285714285684,10,8,21900.2,21985.2,21909.7,-0.3107612769287185,-1.0049116146856396,0.6941503377569211,0.6941503377569211,0.0,1655361900,INITIAL_STOP,0.1971925453935808,0.7954774110094298,-0.744502467302258,0.1971925453935808,1.6674172375796419,-1.449432280937089,0.1971925453935808,1.7988789345086795,-0.5506635366262549,0.1971925453935808,2.3233842763378427,-2.165764384611689,historical
1655686800,1655687100,1655687460,1,20123.3,207.23571428571475,10,6,19958.8,20155.0,20050.0,-0.5324248463332516,-1.003236781213018,0.47081193487976647,0.47081193487976647,0.0,1655688000,INITIAL_STOP,0.12497845793265762,1.6966187571088713,-1.6092785992486092,0.12497845793265762,1.8573053458794186,-1.3863440526660396,0.12497845793265762,2.380381208423801,-1.2160066177230868,0.12497845793265762,2.380381208423801,-1.2686037293626862,historical
1655880300,1655881800,1655881920,-1,19975.8,146.19999999999996,10,2,20139.5,20099.7,19953.8,-0.7510204742362097,-1.004554445964429,0.25353397172821945,0.25353397172821945,0.0,1655882400,INITIAL_STOP,0.0,1.811901504787972,-1.2879616963064249,0.0,1.811901504787972,-1.4876880984952126,0.0,1.811901504787972,-1.1128590971272283,0.0,2.587551299589599,-1.78796169630644,historical
1655944500,1655944800,1655945160,-1,20242.5,146.92857142857196,10,6,20331.6,20331.3,20220.0,-0.40887044239182474,-1.0045923675255262,0.5957219251337014,0.5957219251337014,0.0,1655946000,INITIAL_STOP,0.04355858045698593,1.4122508507535194,-1.1624696159455425,0.04355858045698593,1.8124453087019818,-0.9528439474963505,0.04355858045698593,2.433155080213895,-1.4564900340301357,0.04355858045698593,2.433155080213895,-1.1400097228974193,historical
1656050700,1656052500,1656052560,1,20933.6,121.10714285714312,10,1,20922.8,20957.1,20925.5,-0.06521321930600195,-1.0057617300697876,0.9405485107637857,0.9405485107637857,0.0,1656054900,INITIAL_STOP,0.052845768209979466,1.293069890887629,-1.1725154821586528,0.052845768209979466,1.3170156296077824,-1.0370982011205991,0.10321439103509267,1.660513122972559,-0.09000294898258279,0.5400176938956168,1.660513122972559,0.4368033028605242,historical
1656145200,1656145500,1656145980,1,21474.6,98.13571428571387,10,8,21392.1,21480.3,21411.0,-0.5677425431254118,-1.0072941844384564,0.4395516413130446,0.4395516413130446,0.0,1656157800,INITIAL_STOP,0.034645898537026404,1.218720430890157,-0.783608705145916,0.034645898537026404,1.218720430890157,-0.5910182691607857,0.034645898537026404,1.2594803115219353,-0.08967173738990489,0.1365456001164722,1.2594803115219353,-0.8121406215881534,historical
1656161400,1656162300,1656162660,-1,21069.3,91.40000000000016,10,6,21156.2,21150.0,21060.0,-0.641527826404094,-1.0076839168490028,0.3661560904449088,0.3661560904449088,0.0,1656164100,INITIAL_STOP,0.07221006564549817,1.2943107221006462,-1.0908096280087587,0.07221006564549817,1.5962800875273655,-1.1805251641137995,0.07221006564549817,1.834792122538298,-1.1214442013129082,0.07221006564549817,1.834792122538298,-0.38949671772431205,historical
1656411000,1656412500,1656412800,1,21067.6,82.01428571428576,10,5,21038.0,21080.7,21049.1,-0.2491710619520289,-1.008562573303138,0.7593915113511092,0.7593915113511092,0.0,1656414300,INITIAL_STOP,0.11705277826165345,1.068106601637327,-0.6511060790802726,0.11705277826165345,1.8972304476571837,-1.3765894443476472,0.15119317192128573,2.0667131161818486,-0.1524124716948266,0.6840271729664084,2.0667131161818486,-1.0339662079776948,historical
1656661200,1656663000,1656663120,-1,19512.2,139.1642857142862,10,2,19565.6,19546.8,19463.0,-0.2604864206402049,-1.0046736607983082,0.7441872401581033,0.7441872401581033,0.0,1656663300,INITIAL_STOP,0.018682954370492447,2.0306934250371946,-1.263255145511462,0.018682954370492447,2.0306934250371946,-0.6215675204023999,0.15952368731715297,2.0306934250371946,-0.059641738951901356,1.3272083354719506,2.0306934250371946,0.7351023969614459,historical
1657023300,1657024800,1657025220,-1,19429.3,111.81428571428582,10,7,19468.6,19465.0,19328.4,-0.24010924151441132,-1.005792134065842,0.7656828925514307,0.7656828925514307,0.0,1657038000,INITIAL_STOP,0.17260764021974548,0.35326434138239393,0.07244154848599689,1.1563817554618552,0.35326434138239393,0.36310208253480203,1.2315063242621749,0.35326434138239393,0.16366423917208994,1.2315063242621749,1.39874792385334,-1.1975214002810903,historical
1657103100,1657103400,1657103880,1,20167.0,111.47857142857121,10,8,20098.7,20169.6,20104.0,-0.4144793575532311,-1.0060301574079946,0.5915507998547636,0.5915507998547636,0.0,1657109100,INITIAL_STOP,0.464663292112508,1.0576023579163347,-0.41712052284231516,0.464663292112508,1.0576023579163347,-0.3767540206317685,0.464663292112508,1.1571730633690034,-0.8163003780354985,0.464663292112508,1.946562439930804,-0.9598257192285531,historical
1657460400,1657461600,1657461780,1,21075.3,58.014285714286025,10,3,21037.5,21077.3,21040.3,-0.44648502831813747,-1.0121092588032414,0.565624230485104,0.565624230485104,0.0,1657461900,INITIAL_STOP,0.017237133710908552,2.039152918000469,-1.5703028810637438,0.017237133710908552,4.371337109086383,-2.2735779364688002,0.017237133710908552,4.604038414183649,-3.778379709431167,0.017237133710908552,4.604038414183649,-3.1509480423540706,historical
1657520700,1657522500,1657523100,-1,20385.4,93.48571428571424,10,10,20421.2,20419.8,20364.3,-0.26256610635696315,-1.0072686328443388,0.7447025264873757,0.7447025264873757,0.0,1657527600,INITIAL_STOP,0.13798899755502786,0.7444987775060973,-0.2995110024449879,0.13798899755502786,0.9102995110024299,-0.45675427872857544,0.13798899755502786,0.9102995110024299,-0.5936735941320297,0.13798899755502786,1.786369193154035,-1.646240831295821,historical
1657984500,1657984800,1657985340,-1,20878.1,75.1857142857147,10,9,20908.0,20904.2,20866.2,-0.2743775223256812,-1.0092562353537182,0.734878713028037,0.734878713028037,0.0,1657987800,INITIAL_STOP,0.24871746152380564,0.5000950028501118,-0.19817594527837662,0.24871746152380564,0.5000950028501118,-0.28063841915260207,0.24871746152380564,7.015960478814327,-3.7706631198935763,0.24871746152380564,9.281018430552905,-8.58540756222682,historical
1657989000,1657989300,1657989720,1,21211.7,124.15714285714292,10,7,21117.5,21241.5,21153.4,-0.5115054615886202,-1.0056948529129757,0.49418939132435546,0.49418939132435546,0.0,1658002800,INITIAL_STOP,1.3321827177539802,0.8400644344724365,1.0824991370382975,2.3373604878610106,0.8400644344724365,1.7953054884362951,2.966402025083412,0.8400644344724365,1.835577033713018,2.966402025083412,0.8400644344724365,0.008054309055344606,historical
1658300400,1658300700,1658301000,-1,23732.5,128.38571428571464,10,5,23809.8,23792.8,23675.9,-0.40755637773079145,1.493838229294162,-1.9013946070249537,0.0,1.9013946070249537,1658304900,PROFIT_STOP,0.7750083453877802,1.0008901746967815,0.47824635584734504,0.8762657171469876,1.0008901746967815,0.6550573049960924,3.3804384110381567,1.0008901746967815,2.356181150550789,3.3804384110381567,1.0008901746967815,2.49872037387336,historical
1658366400,1658367000,1658367240,-1,23260.0,166.37142857142888,10,4,23357.6,23356.9,23260.0,-0.39575304825690566,1.4953397446906014,-1.891092792947507,0.0,1.891092792947507,1658372100,PROFIT_STOP,0.08054267559678002,0.6004636785162364,-0.2193886312897128,0.635926498368533,0.6004636785162364,0.18753219989696435,1.2442040185471384,0.6004636785162364,1.077709084664256,3.5895586467456613,0.6004636785162364,3.1105100463678457,historical
1658468700,1658469000,1658469120,-1,23051.3,96.30000000000031,10,2,23116.9,23087.7,23033.7,-0.46211536863968133,-1.0079789892696451,0.5458636206299639,0.5458636206299639,0.0,1658471700,INITIAL_STOP,0.0010384215991541483,1.242990654205611,-0.7331256490135198,0.0010384215991541483,1.3364485981308443,-0.40186915887851093,0.0010384215991541483,1.7788161993769338,-1.087227414330222,0.0010384215991541483,2.7736240913811145,-0.2949117341640848,historical
1658633100,1658635500,1658635920,1,22352.1,83.92857142857143,10,7,22279.1,22372.5,22319.3,-0.5887355858156028,2.024087109219866,-2.6128226950354687,0.0,2.6128226950354687,1658640300,PROFIT_STOP,0.27285106382980456,1.1402553191489015,-0.3681702127659314,0.3324255319149109,1.1402553191489015,0.249021276595762,1.2022127659574642,1.1402553191489015,0.693446808510647,5.062638297872358,1.1402553191489015,4.817191489361736,historical
1658643300,1658644200,1658644320,1,22731.9,93.07857142857185,10,2,22700.0,22744.7,22706.0,-0.23662155884686176,-1.0081407566571983,0.7715191978103365,0.7715191978103365,0.0,1658651100,INITIAL_STOP,0.024710306192916635,1.0517995549075392,-0.956181413552294,0.024710306192916635,1.1699792801780473,-0.6736244340419049,1.0410559435192719,1.1699792801780473,-0.05694114035763979,1.0410559435192719,1.6308802087330452,-1.2022101143427315,historical
1658725500,1658727000,1658727600,-1,21805.2,114.07857142857185,10,10,21871.3,21867.0,21800.0,-0.39265487028571633,-1.0063713981591604,0.6137165278734441,0.6137165278734441,0.0,1658733300,INITIAL_STOP,0.04558261849603026,0.7705215703462306,-0.7564961492705438,0.04558261849603026,0.9528520443303516,-0.8318827875524166,0.04558261849603026,1.1790119591760022,-0.7819172249702621,0.04558261849603026,1.6059107131676167,-0.9949283075574442,historical
1658739600,1658741400,1658742000,-1,22000.0,84.51428571428603,10,10,22041.5,22041.1,21990.0,-0.3360378634212293,1.4913229659680014,-1.8273608293892307,0.0,1.8273608293892307,1658756700,PROFIT_STOP,0.07691007437457713,0.7572684246112209,-0.39401622718051726,0.3277552400270527,0.7572684246112209,0.10175794455711559,0.5537525354969467,0.7572684246112209,-0.3526031102095911,0.8282623394185229,1.0649087221095295,0.3100067613252272,historical
1658798700,1658799600,1658799780,-1,21018.0,165.53571428571428,10,3,21074.2,21072.8,21014.7,-0.2305681697231241,-0.23822009349154394,0.007651923768419833,0.007651923768419833,0.0,1658821200,TIME_EXIT,0.014498381877031445,0.5340237324703432,-0.38118662351671184,0.014498381877031445,0.5787270765911499,-0.5382524271844572,0.036245954692556634,0.5932254584681813,-0.30325782092772824,1.1912837108953658,1.2202804746494067,-0.6234304207119785,historical
1659099000,1659099300,1659099840,1,23550.1,127.91428571428567,10,9,23448.8,23570.0,23461.0,-0.5340946578810178,2.526511402725044,-3.060606060606062,0.0,3.060606060606062,1659104400,PROFIT_STOP,0.032834487379947624,0.9678356041992352,-0.2736207281661828,0.2501675228947957,0.9678356041992352,0.03830690194327697,1.619052937234773,0.9678356041992352,1.109336609336621,5.23710073710075,0.9678356041992352,4.430310475765029,historical
1659225600,1659225900,1659226080,-1,23528.3,123.34285714285708,10,3,23638.3,23633.6,23511.3,-0.6009071924947883,-1.0063585089954437,0.40545131650065536,0.40545131650065536,0.0,1659227700,INITIAL_STOP,0.0008107482047600347,1.268820940467918,-1.1099142923326508,0.0008107482047600347,2.0301135047486807,-1.6360898772295525,0.0008107482047600347,2.0301135047486807,-1.5712300208478058,0.0008107482047600347,2.195506138522117,-2.107134584202005,historical
1659231000,1659232500,1659232980,-1,23709.4,117.39285714285688,10,8,23766.8,23757.9,23705.5,-0.33270320657133,-1.0067322097150442,0.6740290031437142,0.6740290031437142,0.0,1659233400,INITIAL_STOP,0.0800730149072228,1.5384240949193704,-0.9821721934895001,0.0800730149072228,1.5384240949193704,-0.5426224520839436,0.0800730149072228,1.5384240949193704,-0.5170672345603657,0.3858837846060494,1.5384240949193704,-0.2521448128992884,historical
1659350700,1659351300,1659351720,-1,22991.8,80.37857142857138,10,7,23037.8,23030.0,22966.0,-0.3910626855060875,-1.0095347966468278,0.6184721111407403,0.6184721111407403,0.0,1659352800,INITIAL_STOP,0.7253176930596199,0.8497289611659028,0.29609881809294414,0.7253176930596199,1.8624366835510633,-1.3946503154714578,0.7253176930596199,3.4113569714742846,-3.0331467164311667,0.7253176930596199,3.8343552830356464,-1.699457922331851,historical
1659452400,1659452700,1659452880,1,23069.3,164.27142857142852,10,3,22986.1,23087.0,22994.4,-0.3423336840884745,-1.0046811345914195,0.662347450502945,0.662347450502945,0.0,1659453600,INITIAL_STOP,0.10774849986955834,1.5163927298025832,-1.1523610748760722,0.10774849986955834,1.7002348030263463,-1.1535785720497438,0.10774849986955834,1.7002348030263463,-0.44864770849639557,2.309592138446831,1.7002348030263463,2.0447865031741985,historical
1659575400,1659575700,1659575940,-1,23055.1,108.32857142857158,10,4,23099.1,23091.5,23030.0,-0.27787532199217513,0.49077384939995955,-0.7686491713921346,0.0,0.7686491713921346,1659597300,TIME_EXIT,0.2261637874192269,0.78372675722011,-0.4338652248450475,0.2261637874192269,1.335751022022951,-1.2720559145457193,0.2261637874192269,1.441909534485037,-0.41171040485298016,0.2261637874192269,1.441909534485037,-0.16431491494134273,historical
1659595200,1659596100,1659596400,-1,22881.6,86.46428571428571,10,5,22928.3,22918.3,22851.0,-0.36889281013355923,-1.0088212143742177,0.6399284042406584,0.6399284042406584,0.0,1659597900,INITIAL_STOP,0.10871540685664556,1.3230896323833297,-1.1380421313506985,0.10871540685664556,1.5636513837257418,-1.4745972738537796,0.10871540685664556,1.5636513837257418,-0.7436596447749201,1.5220156959933744,1.5636513837257418,0.7586947542337709,historical
1659877500,1659879600,1659879840,1,23144.5,45.92142857142893,10,4,23124.2,23149.7,23126.9,-0.31150635142841027,-1.0168000725877437,0.7052937211593335,0.7052937211593335,0.0,1659882900,INITIAL_STOP,0.0,0.48561207030640435,-0.16114481256808144,0.36584227718150253,0.48561207030640435,-0.1676777103748784,0.36584227718150253,2.1449681132368785,-1.1367242183854478,0.36584227718150253,3.0138435215430164,-2.3278892518276693,historical
1660006200,1660007400,1660007820,-1,23777.1,91.39285714285741,10,7,23795.2,23788.6,23745.5,-0.14070286309757968,-0.7228052468412225,0.5821023837436428,0.5821023837436428,0.0,1660029000,TIME_EXIT,0.14224306369675613,0.41031652989448886,-0.3293474013286669,0.14224306369675613,0.6007033997655475,-0.14661977334897994,0.8819069949198721,0.6007033997655475,0.8764361078546122,1.7452129738178925,0.6116451738960673,-0.3227823368503312,historical
