R,signal_ts,entry_ts,entry_k,side,signal_z,confirm_z,confirm_age_min,pre_fav_atr,pre_adv_atr,response_ratio,ret_15m,mfe_15m,mae_15m,impulse15,ret_30m,mfe_30m,mae_30m,impulse30,ret_60m,mfe_60m,mae_60m,impulse60,ret_120m,mfe_120m,mae_120m,impulse120,delta_notional_5m,aggression_mag_5m,rolling_median_aggression_24h,aggression_to_median,aggression_percentile,raw_price_change_5m,impact_atr_abs,impact_cf_dir,signed_aggression,aggression_sign,aggr_bucket,impact_bucket,adverse_absorp,supportive_absorp,oi_ch5,oi_ch15,oi_ch30,period,entry_time
2.7165939050791614,1666607100,1666608000,184232,-1,1.8683623945777432,1.761579981689776,15.0,0.701748542880992,0.38234804329720606,1.8353658488586646,0.17505914160192826,0.8800270361608888,-0.09462656302805071,0,0.5535653937141312,0.8800270361608888,0.09462656302805071,0,-0.1088205474822239,1.052720513687064,0.1537681649205824,1,1.4004731328151678,2.0628590740115227,1.0077728962487056,1,-4953257.0886,4953257.0886,3472846.523,1.4262815980480346,0.6493055555555556,-9.5,0.22473808719162044,0.22473808719162044,4953257.0886,WITH,P60_90,I15_30,False,False,8.147871534291973e-05,-0.0004929336563351816,-0.001646782887247289,historical,2022-10-24 10:40:00+00:00
-1.0200828804750977,1666657800,1666658400,184400,1,-1.0937822599226155,-1.0206463524802163,10.0,0.5737193763920276,0.0,573719376.3920276,-0.6360801781736514,0.1091314031180401,1.0694877505567701,0,-1.356347438752784,0.1091314031180401,1.8957683741647882,0,-1.399999999999932,0.1091314031180401,2.5069042316257675,0,-1.2191536748329168,0.1091314031180401,2.5069042316257675,0,-1274151.0977999996,1274151.0977999996,3465480.518149997,0.3676693870090457,0.1875,5.299999999999272,0.16525612472158088,0.16525612472158088,-1274151.0977999996,AGAINST,P0_20,I15_30,False,False,0.0008075704167889164,0.0012826594927757284,0.0019121331072500247,historical,2022-10-25 00:40:00+00:00
-1.0244403189272149,1666688400,1666688700,184501,-1,1.0945731449250127,1.0866670561041762,5.0,0.8714324544713671,0.0038053818971992607,228.99993982543418,-0.08752378363682894,0.3539005164446535,0.6126664854579411,0,0.5746126664855331,0.7458548518619917,0.6126664854579411,0,0.14079913019844922,1.5107366132101183,0.6126664854579411,0,-0.14079913019844922,1.5107366132101183,0.7877140527317374,0,-17123900.154600002,17123900.154600002,2998222.767450001,5.71135018401716,0.9618055555555556,-17.200000000000728,0.6545256863278252,0.6545256863278252,17123900.154600002,WITH,P90_100,I60_PLUS,False,False,0.0021752896746296546,0.0017512056840847112,0.0019491204283212937,historical,2022-10-25 09:05:00+00:00
-1.0236615694517268,1666698000,1666698300,184533,-1,1.6338197995796782,1.5333797966995955,5.0,0.3641618497110341,0.0257488176562249,14.142856593655656,0.39466940030753384,0.4915427985648637,0.31932342388510815,0,0.7462839569451288,1.2701178882624793,0.31932342388510815,1,0.5274218349564577,1.7114300358790593,0.31932342388510815,1,-4.4812916453100105,1.7114300358790593,4.983598154792326,1,-251662.78560000286,251662.78560000286,2945142.9368000003,0.08545010921386491,0.04513888888888889,-8.200000000000728,0.2942080984110968,0.2942080984110968,251662.78560000286,WITH,P0_20,I15_30,False,False,-0.00019600990626400527,0.0008210391852343513,-0.00024859832009704874,historical,2022-10-25 11:45:00+00:00
-1.0089371661299338,1666749300,1666749600,184704,-1,1.317758748399055,1.7149548539646953,5.0,0.5184694070847043,0.05038833112330919,10.289473480009573,0.10577371513854185,0.7613095793302779,0.2533345769983862,0,0.41264807387373487,0.7613095793302779,0.26508721201379554,0,0.25986381867365055,0.7613095793302779,0.26508721201379554,0,-0.27683984702920494,0.7613095793302779,1.0185617013338322,0,-20881917.741299994,20881917.741299994,4185701.803899999,4.988868944711592,0.9201388888888888,-26.5,0.3460498087864943,0.3460498087864943,20881917.741299994,WITH,P90_100,I30_60,False,False,0.00023249368258015934,0.0071084089979953635,0.013131291747556784,historical,2022-10-26 02:00:00+00:00
-1.0069546643501692,1666774500,1666775700,184791,-1,2.4652322972807896,0.8487848024564862,20.0,1.2982481540465964,0.4965976545533486,2.6142857090212903,-0.21959438759881703,0.05832975920592456,0.4220329636664467,0,-0.37056552907297835,0.05832975920592456,0.6536364193370543,0,0.14325102628515982,0.4777893511427041,0.6536364193370543,0,-0.34054285889345515,0.4777893511427041,1.3046994669444414,0,-29803839.594200015,29803839.594200015,4962584.985750001,6.005708653812753,0.9375,-50.10000000000218,0.4297530788554795,0.4297530788554795,29803839.594200015,WITH,P90_100,I30_60,False,False,-0.004459007479700405,-0.005066143981311111,0.007001401824141995,historical,2022-10-26 09:15:00+00:00
-1.005373154214614,1666796100,1666798500,184867,1,-1.4485683287051019,-1.3214281316736847,40.0,0.6351373671750375,0.3453174035126301,1.839285708959414,-0.5083973247460936,0.1186029229625859,0.6290810007431312,0,-0.24067376764924955,0.1186029229625859,0.9640822392865991,0,-0.7941540748080258,0.5042358186772407,0.9640822392865991,0,-1.5640326975476841,0.5042358186772407,1.773495169680461,0,14592744.8173,14592744.8173,6043842.706900001,2.4144812373492246,0.7777777777777778,45.900000000001455,0.31835521426803093,0.31835521426803093,14592744.8173,WITH,P60_90,I30_60,False,False,-0.00014469604831290894,0.0005274925692730914,0.00395039761459115,historical,2022-10-26 15:35:00+00:00
-1.0098226983482177,1666830600,1666830900,184975,-1,2.272943193279268,2.0626298826815748,5.0,0.35255889520713596,0.0014216084483952254,247.9998255534386,-0.18907392363930603,0.31986190089358035,0.18907392363930603,0,-0.36535337124289985,0.31986190089358035,0.6510966693744776,0,0.23314378554023035,0.5615353371242855,0.8813972380178657,0,-0.7307067424857481,0.5615353371242855,0.8813972380178657,0,-6507790.492800001,6507790.492800001,4723721.7225,1.3776828685318478,0.6041666666666666,-22.299999999999272,0.31701868399673816,0.31701868399673816,6507790.492800001,WITH,P60_90,I30_60,False,False,0.000662428666562187,0.000764323916242704,0.0005672394366229572,historical,2022-10-27 00:35:00+00:00
1.4881304147654901,1666861800,1666862100,185079,-1,1.7807031392392778,1.4404463790950572,5.0,0.3798248859292104,0.0,379824885.92921036,-0.16552056942941162,1.0471709494510688,0.45602605863191703,1,0.6941730003618936,2.207503920858897,0.45602605863191703,1,1.0235251538182781,2.207503920858897,0.45602605863191703,1,0.13680781758955052,2.9574134394980742,0.45602605863191703,1,1042232.8013000004,1042232.8013000004,4067678.3600500003,0.2562230120100226,0.15625,-21.900000000001455,0.3698878031125795,0.3698878031125795,-1042232.8013000004,AGAINST,P0_20,I30_60,False,False,6.790590939376173e-05,-0.002814581089465862,-0.000720916157739615,historical,2022-10-27 09:15:00+00:00
-1.0074550227420365,1666878600,1666878900,185135,-1,1.066155364135945,1.0312091002218582,5.0,1.1985964912280622,0.08732943469785574,13.724999842836407,-1.0555945419103392,0.7423001949317738,1.5053411306043043,0,-2.2279922027290286,0.7423001949317738,2.5816764132553605,0,-1.3907212475633686,0.7423001949317738,2.5816764132553605,0,-0.6320467836257468,0.7423001949317738,2.5816764132553605,0,-38128213.965,38128213.965,3851770.592249999,9.898879762391958,0.9826388888888888,-61.79999999999927,0.6746198830409277,0.6746198830409277,38128213.965,WITH,P90_100,I60_PLUS,False,False,-0.005257329250884846,-0.0032734971834917914,-0.0009005338742750224,historical,2022-10-27 13:55:00+00:00
-0.19864909781577808,1666915200,1666916100,185259,-1,1.702168777870206,1.7826697304289216,15.0,0.8123456790123291,0.21006647673313444,3.867088589186143,-0.615849056603765,1.3207547169811371,0.8498113207547093,1,-0.9962264150943435,1.3207547169811371,1.2090566037735677,1,-0.35773584905661615,1.3207547169811371,1.3494339622641782,1,-0.07999999999998933,1.3207547169811371,1.3494339622641782,1,-11793886.9572,11793886.9572,3468791.36785,3.3999989352227886,0.8888888888888888,-56.599999999998545,0.8543396226414908,0.8543396226414908,11793886.9572,WITH,P60_90,I60_PLUS,False,False,0.0007743097366201823,-0.00014845305487520832,-0.002270184619294291,historical,2022-10-28 00:15:00+00:00
-1.0160379827714072,1666943100,1666943400,185350,-1,1.0068809786173114,1.0559130572111317,5.0,1.6149238404929243,0.0,1614923840.4929242,0.35940441553996055,0.73558103713847,0.9464316275885628,0,0.038336470990981426,0.73558103713847,1.171658394660219,0,-2.393633407496085,1.6915967824748,2.738661646414482,0,-2.1660106109874433,1.6915967824748,3.395173712134178,0,-41116351.2981,41116351.2981,3357144.5416,12.247417645742512,0.9791666666666666,-61.20000000000073,1.4663700154030566,1.4663700154030566,41116351.2981,WITH,P90_100,I60_PLUS,False,False,-0.0016126201142351304,0.0002567460226192697,-0.010521169596591218,historical,2022-10-28 07:50:00+00:00
-1.0110687774638931,1666946700,1666948500,185367,-1,3.1362647517363937,1.8859806706030786,30.0,0.5437853107344596,0.3443973634651817,1.5789473638362752,-1.0422840621611658,0.08095410191541903,1.1957595470425413,0,-0.43850138537525296,0.08095410191541903,1.1957595470425413,0,-0.3491145645103098,0.08095410191541903,1.1957595470425413,0,0.24117576195637686,0.801108300204789,1.4588603782676683,0,-11443660.922600001,11443660.922600001,3534718.310250001,3.237502940309442,0.8541666666666666,-11.799999999999272,0.19901216720875636,0.19901216720875636,11443660.922600001,WITH,P60_90,I15_30,False,False,0.0005593753191259765,-0.0015537922071781063,-0.002294059165773521,historical,2022-10-28 09:15:00+00:00
2.1763645354772545,1667004300,1667004600,185554,1,-1.428314413874017,-1.5383372463833895,5.0,0.442189892802449,0.0053598774885340325,82.49998460755988,1.2193721286370565,1.4525267993874582,0.04287901990807727,1,1.3748085758039583,1.5409647779479283,0.04287901990807727,1,0.9058192955589367,1.5409647779479283,0.04287901990807727,1,4.965926493108696,5.292879019908102,0.04287901990807727,1,2731774.4700000007,2731774.4700000007,3557115.0429000007,0.7679747315040093,0.4201388888888889,11.599999999998545,0.31087289433380394,0.31087289433380394,2731774.4700000007,WITH,P40_60,I30_60,False,False,0.0009261646581906202,0.0012572987134851221,0.0020624780633757833,historical,2022-10-29 00:50:00+00:00
-1.0196298355997861,1667011200,1667011500,185577,1,-1.509434508840482,-1.682906814303784,5.0,2.3442256951491918,0.0,2344225695.149192,0.12276306370789186,1.129921259842492,0.04760200429495451,1,0.6764495347172564,1.129921259842492,1.1148890479599227,1,0.14030064423761673,2.4477451682175553,1.1148890479599227,1,-1.625984251968553,2.4477451682175553,1.853972798854703,1,34805303.56099999,34805303.56099999,3557115.0429000007,9.784700000207009,0.9826388888888888,38.60000000000218,0.9670722977810213,0.9670722977810213,34805303.56099999,WITH,P90_100,I60_PLUS,False,False,-0.002516264585655348,-0.00021791686086336526,0.001663201254763047,historical,2022-10-29 02:45:00+00:00
2.6354192116538564,1667023200,1667023800,185618,1,-1.608446344030616,-1.2251764231185895,10.0,0.4750642673522179,0.11156812339326538,4.2580644779656645,0.07917737789199268,0.10616966580973085,0.21053984575837079,0,0.3041131105398107,0.694601542416436,0.21053984575837079,0,0.07737789203083632,0.694601542416436,0.21053984575837079,0,1.0203084832904503,1.851670951156799,0.21053984575837079,1,607203.792200001,607203.792200001,3715447.1576999994,0.16342684108469,0.1076388888888889,10.400000000001455,0.1871465295630108,0.1871465295630108,607203.792200001,WITH,P0_20,I15_30,False,False,-0.0003310264907069316,-0.0013812452326608105,-0.0040368354542486,historical,2022-10-29 06:10:00+00:00
2.129975664318338,1667096700,1667097600,185864,1,-1.2092427459577044,-2.1822815267786075,15.0,0.5528364849832944,0.30107526881716573,1.8362068904530615,-0.05383525602108976,0.5326856911556175,0.5326856911556175,0,0.26067597652299246,0.5326856911556175,0.8046954057883456,0,-0.042501517911354106,0.8188625784253606,0.8046954057883456,0,0.12183768467919448,0.8188625784253606,0.9973689536531303,0,1590161.8351999996,1590161.8351999996,3161960.290149996,0.5029037967850526,0.3090277777777778,26.200000000000728,0.7423598461850056,0.7423598461850056,1590161.8351999996,WITH,P20_40,I60_PLUS,False,False,-0.00040083460717399433,-0.0004902114662272972,-0.000257113237693507,historical,2022-10-30 02:40:00+00:00
2.256043044982799,1667114400,1667114700,185921,-1,1.2281641775218235,1.0784767408958993,5.0,0.8065743944637536,0.0024221453286845224,332.99986252350305,0.7339100346021605,1.4266435986159793,-0.09688581314879076,1,0.5861591695502018,1.4266435986159793,-0.09688581314879076,1,1.119031141868551,1.511418685121171,0.08719723183387644,1,2.199307958477621,3.9311418685122557,0.08719723183387644,1,-5282718.957700002,5282718.957700002,2794790.5159000047,1.8902021198532697,0.6805555555555556,-31.5,0.7629757785467273,0.7629757785467273,5282718.957700002,WITH,P60_90,I60_PLUS,False,False,-0.000477034930904785,0.004800297100614026,0.007107894227269318,historical,2022-10-30 07:25:00+00:00
0.5955535482791968,1667121900,1667122500,185947,-1,2.2550992515084647,1.7422731415140877,10.0,0.567306486011781,0.05620373855226479,10.093749820405336,1.608797726430257,2.179661435808735,0.09687384159147418,1,0.9289509452613546,2.179661435808735,0.09687384159147418,1,1.669343877424944,2.2471271469171263,0.09687384159147418,1,1.472136414185081,2.2471271469171263,0.09687384159147418,1,-5444099.837500002,5444099.837500002,2793463.204800007,1.9488711460904182,0.7256944444444444,-19.599999999998545,0.3390584455702226,0.3390584455702226,5444099.837500002,WITH,P60_90,I30_60,False,False,0.00035491502566697974,0.0003017849657751537,0.001096649229076041,historical,2022-10-30 09:35:00+00:00
2.0583340246913906,1667175300,1667175900,186125,-1,1.8995582627175769,1.7731439903767292,10.0,0.6242962962962695,0.2696296296296311,2.315384606797225,0.8856296296296495,2.0346666666666477,-0.12444444444444512,1,1.60948148148146,2.0346666666666477,-0.12444444444444512,1,1.626074074074113,2.0491851851851814,-0.12444444444444512,1,3.9967407407407776,4.314074074074098,-0.12444444444444512,1,-6477726.154400002,6477726.154400002,2540696.751000001,2.549586506870768,0.78125,-23.900000000001455,0.49570370370373656,0.49570370370373656,6477726.154400002,WITH,P60_90,I30_60,False,False,0.00022359753431855367,0.002224311604379192,0.0002337508160794588,historical,2022-10-31 00:25:00+00:00
-1.0121681432450598,1667181300,1667181900,186145,-1,1.3387735803477734,1.3658049144984599,10.0,0.6379837067210365,0.17998981670058709,3.54455443575326,0.29899726526894405,0.8787602552415879,0.16955332725614117,0,0.22060164083869235,1.2433910665451458,0.16955332725614117,1,0.3865086599817847,1.2433910665451458,0.16955332725614117,1,-0.5615314494074659,1.2433910665451458,0.6180492251594909,1,-3312579.0550000025,3312579.0550000025,2759604.242049994,1.2003819259747284,0.5590277777777778,-27.799999999999272,0.5068368277119323,0.5068368277119323,3312579.0550000025,WITH,P40_60,I30_60,False,False,-0.0008198729702174612,-0.0006027027914824457,-0.002422080657492054,historical,2022-10-31 02:05:00+00:00
-1.013661434026286,1667209800,1667210100,186239,-1,3.1888735628907696,4.064722670398517,5.0,0.8434450572762479,0.021779097723065674,38.72727094914067,-1.5482958563145497,0.2752085985009501,2.7461462310847464,0,-1.2097298826191285,0.3959835949653543,2.7461462310847464,0,-0.5682364587752978,0.3959835949653543,2.7461462310847464,0,-0.4672606420590893,0.3959835949653543,2.7461462310847464,0,-15565094.909500003,15565094.909500003,2786481.07775,5.585932391139131,0.9513888888888888,-19.900000000001455,0.39400367699055633,0.39400367699055633,15565094.909500003,WITH,P90_100,I30_60,False,False,0.0009619211750855339,-0.004139193554529075,-0.004018988706761095,historical,2022-10-31 09:55:00+00:00
2.253498968147116,1667261400,1667261700,186411,1,-1.9000952699939537,-2.072218224606425,5.0,0.8613728129205886,0.1157469717361845,7.441860400823327,-0.5750895044281898,0.17410966647819767,1.2082155643490482,0,-0.3983418127002643,0.17410966647819767,1.2082155643490482,0,-0.42999811569632646,0.17410966647819767,1.2082155643490482,0,0.4642924439419244,1.9283964575089094,1.2082155643490482,0,4404963.038900003,4404963.038900003,3381206.3199499995,1.302778541761729,0.5902777777777778,15.30000000000291,0.403617863199624,0.403617863199624,4404963.038900003,WITH,P40_60,I30_60,False,False,-0.0006284105895818515,2.9451714907313686e-05,-0.0032554123370337473,historical,2022-11-01 00:15:00+00:00
-1.0164017035775312,1667284800,1667285100,186489,1,-4.884491956068893,-4.429448355049655,5.0,0.6320272572402006,0.002385008517939609,264.99988888354795,-0.400575850278961,-0.025193449703077003,0.652510347309731,0,-0.07054165916859727,0.4232499550116753,0.8716933597264276,0,-1.5317617419470633,0.4232499550116753,2.0154759762461603,0,-1.3806010437286014,0.4232499550116753,2.0154759762461603,0,7603604.317500003,7603604.317500003,3449879.7208000068,2.2040201203701013,0.7847222222222222,23.299999999999272,0.5870073780816758,0.5870073780816758,7603604.317500003,WITH,P60_90,I30_60,False,False,0.00021947477825601247,0.002979508179385082,0.0040732161854708515,historical,2022-11-01 06:45:00+00:00
-1.0134840861122891,1667301600,1667302500,186547,1,-1.9259993855955675,-1.9055246509348436,15.0,0.5121710989165659,0.3467004361896467,1.4772727230119007,-0.13523038767780987,0.0913718835661147,0.4915807335856572,0,-0.8497585171648666,0.0913718835661147,0.9009267719618776,0,0.2960449027542249,0.4130009137188783,1.2682417438976321,0,-0.34538571987987365,0.4221381020754898,1.2682417438976321,0,4732626.955599997,4732626.955599997,3194747.9213499986,1.4813772704796502,0.6493055555555556,21.0,0.3837619109776817,0.3837619109776817,4732626.955599997,WITH,P60_90,I30_60,False,False,-0.0007283239594088053,0.0012928073223246184,0.00279716542734354,historical,2022-11-01 11:35:00+00:00
-1.0209707949055533,1667369700,1667370000,186772,1,-2.3099372280908232,-1.8155373339420862,5.0,0.41194554238025327,0.0030742204655918827,133.9999564087817,-0.07070707070704754,0.4180939833113252,0.448836187966573,0,0.2305665349143584,0.4611330698287168,0.448836187966573,0,-2.0996925779534017,0.4611330698287168,3.7228809837504624,0,-1.0944224857267766,0.4611330698287168,3.7228809837504624,0,-332298.5686000008,332298.5686000008,2308626.98525,0.1439377477275812,0.10069444444444445,12.099999999998545,0.3719806763284535,0.3719806763284535,-332298.5686000008,AGAINST,P0_20,I30_60,False,False,-0.00042868633101256215,-0.003201000808465082,-0.0036161060200383677,historical,2022-11-02 06:20:00+00:00
2.347106309751426,1667373600,1667373900,186785,1,-1.4113390535956272,-0.7593242256545969,5.0,1.2640747822392162,0.4253239855534088,2.972027965040443,0.5175270873166965,0.6632674739749083,0.4401954535797525,0,0.7584448693435297,1.3652007648182887,0.4401954535797525,1,1.4187380497132125,1.552581261950306,0.4401954535797525,1,2.180157212661968,4.050987890376051,0.4401954535797525,1,24075316.02350001,24075316.02350001,2201370.5708,10.936512163306881,0.9895833333333334,33.900000000001455,1.0082855321861475,1.0082855321861475,24075316.02350001,WITH,P90_100,I60_PLUS,False,False,-0.0014312355773519192,-0.00850873294589971,-0.008650660710850522,historical,2022-11-02 07:25:00+00:00
-1.0169470285612916,1667382000,1667382300,186813,1,-2.4222967560942643,-2.5007838558308246,5.0,0.4793329785347563,0.17385133936491132,2.757142841284075,-0.9372582001681914,0.3202691337258714,0.9560975609755754,0,-1.853322119428108,0.3202691337258714,3.48057190916735,0,-1.9004205214466108,0.3202691337258714,3.48057190916735,0,-0.7936080740117917,0.3202691337258714,3.48057190916735,0,1902584.2606999986,1902584.2606999986,2233024.02085,0.8520214036818916,0.4513888888888889,16.200000000000728,0.38149705634989095,0.38149705634989095,1902584.2606999986,WITH,P40_60,I30_60,False,False,0.000192412623761129,-0.0007459338018848127,-0.002014258550953718,historical,2022-11-02 09:45:00+00:00
-1.0117838312829373,1667433600,1667434200,186986,-1,1.5006301993106932,1.4282002876723003,10.0,0.5114235500878488,0.15992970123026712,3.197802177806222,-0.8699472759226728,0.008787346221441141,0.9648506151142627,0,-1.110720562390173,0.008787346221441141,1.138840070298759,0,-1.9314586994727883,0.008787346221441141,1.9964850615114016,0,-3.4991212653778363,0.008787346221441141,3.8488576449912193,0,-7779797.580499999,7779797.580499999,3001717.528400001,2.5917820404129923,0.7916666666666666,-17.5,0.3075571177504399,0.3075571177504399,7779797.580499999,WITH,P60_90,I30_60,False,False,0.00041475197730878044,0.0008316909321706145,0.00017852497183490357,historical,2022-11-03 00:10:00+00:00
-1.015390974592336,1667441700,1667442000,187012,-1,1.3372267359947003,1.2793778117403911,5.0,0.434584755403838,0.0,434584755.403838,-0.3094425483503673,0.2207053469852286,0.7030716723549869,0,-0.011376564277588248,0.2207053469852286,0.7030716723549869,0,0.15927189988623547,0.5756541524459489,0.7030716723549869,0,-1.228668941979531,0.5756541524459489,2.4345847554038853,0,-8830253.618500002,8830253.618500002,3001717.528400001,2.941733702440273,0.8090277777777778,-19.099999999998545,0.434584755403838,0.434584755403838,8830253.618500002,WITH,P60_90,I30_60,False,False,-0.0003719772766633822,-0.0018547864038154227,-0.0025612745702863204,historical,2022-11-03 02:20:00+00:00
-1.0156749354004926,1667452800,1667454600,187054,1,-1.0977936416633478,-1.4270648182593006,30.0,0.695035460992871,0.45489031832427657,1.527918778366885,-0.6421108553213506,0.27271117407472784,0.6817779351868196,0,-1.1057198512484059,0.27271117407472784,1.3313263679829175,0,-1.276784133168044,0.27271117407472784,1.5990791570745406,0,-2.000708340711795,0.27271117407472784,2.1048344253585274,0,-3320646.286699999,3320646.286699999,3056386.7547499985,1.0864614177310215,0.5347222222222222,12.0,0.2975030989906122,0.2975030989906122,-3320646.286699999,AGAINST,P40_60,I15_30,False,False,0.0003839076524247975,0.00304721055738999,0.0037098272827209566,historical,2022-11-03 05:50:00+00:00
-1.0200655733049708,1667520000,1667520300,187273,-1,2.5224959130391302,2.655057451331973,5.0,0.4293929712460564,0.19680511182104593,2.1818181707326967,-1.708626198083072,0.47113951011724,2.018743343982905,0,-2.597231096911605,0.47113951011724,3.151863684770995,0,-3.4321618743344082,0.47113951011724,3.566347177848787,0,-2.552502662406812,0.47113951011724,3.566347177848787,0,-1933523.3043999998,1933523.3043999998,2765950.76925,0.6990447284512888,0.3993055555555556,-12.299999999999272,0.36677316293928114,0.36677316293928114,1933523.3043999998,WITH,P20_40,I30_60,False,False,-0.00035238184321062516,-0.00018790046136196725,1.7997252184098755e-06,historical,2022-11-04 00:05:00+00:00
-1.0198883189685253,1667521500,1667521800,187278,-1,2.2535237000902457,2.527076952299374,5.0,0.6298087029641045,0.0,629808702.9641045,0.6287350152084193,0.7239219896224303,0.36070853462162067,0,-0.2179280730005587,0.7239219896224303,0.36070853462162067,0,0.6011808910359737,1.0019681517266228,0.8441581678296979,0,-0.34317409196638654,1.0019681517266228,0.8441581678296979,0,-8613239.8581,8613239.8581,2765950.76925,3.114025005020433,0.8125,-18.100000000002183,0.4533905886563515,0.4533905886563515,8613239.8581,WITH,P60_90,I30_60,False,False,-0.00020220583056007602,0.0002359805909457613,7.67662266407676e-05,historical,2022-11-04 00:30:00+00:00
2.9739495254048265,1667537700,1667538600,187334,1,-2.023970394636478,-1.9919874053962001,15.0,0.5427135678392279,0.08040201005030112,6.749999916043087,1.1117749564350927,1.4010455563854105,0.19865571321884862,1,1.7181976599452355,1.8018421707742645,0.19865571321884862,1,9.817774458551343,10.692556634304356,0.19865571321884862,1,9.643515060990971,12.156335573811475,0.19865571321884862,1,5544532.729499999,5544532.729499999,2393101.10265,2.31688194174507,0.7326388888888888,12.799999999999272,0.4461040577545251,0.4461040577545251,5544532.729499999,WITH,P60_90,I30_60,False,False,0.00041916538835296,0.00032193150742543253,0.00026672344854494767,historical,2022-11-04 05:10:00+00:00
3.3932388679398096,1667607300,1667607600,187564,1,-1.7727760432763966,-1.8260437567307177,5.0,0.7152414548108484,0.001702955844762953,419.99975337625665,0.6539350443984528,0.6692616470015672,0.31504683128573086,0,4.625228074443462,5.77812918136477,0.31504683128573086,1,3.6749787130519183,5.77812918136477,0.31504683128573086,1,4.146697482058133,5.77812918136477,0.31504683128573086,1,7317964.024700001,7317964.024700001,3726737.1589,1.963638355128861,0.6354166666666666,38.10000000000218,0.6488261768641639,0.6488261768641639,7317964.024700001,WITH,P60_90,I60_PLUS,False,False,0.000439463112068772,0.0013634287060220185,0.0033984054361304583,historical,2022-11-05 00:20:00+00:00
-0.5354004540501108,1667613600,1667614200,187586,1,-1.3312590820414152,-1.3292291361733053,10.0,0.5110788231020298,0.0012713403560030412,401.99968378973057,-0.3801307664365841,0.13603341808936534,0.5301489284416592,0,-0.6153287322920128,0.13603341808936534,0.6483835815473982,0,0.16527424627678777,0.20214311660008968,0.7450054486015018,0,0.47675263349073393,1.0374137304758648,0.7450054486015018,0,8062420.103799999,8062420.103799999,4284159.364700003,1.8819141440515876,0.6527777777777778,24.19999999999709,0.3076643661459833,0.3076643661459833,8062420.103799999,WITH,P60_90,I30_60,False,False,0.0011377052171057667,0.0019258258064140943,0.002950317400878699,historical,2022-11-05 02:10:00+00:00
-1.0184192416944344,1667637000,1667637300,187663,1,-2.390378702193126,-2.3341100513502995,5.0,0.6094849944423869,0.37865876250459407,1.609589036845287,-0.9959244164504819,0.3034457206372923,2.048907002593556,0,-0.5757688032604864,0.3034457206372923,2.048907002593556,0,-1.0581696924786783,0.3034457206372923,2.048907002593556,0,-0.23341978510559497,0.3034457206372923,2.048907002593556,0,10007420.670000002,10007420.670000002,4238232.977050001,2.361224766120718,0.7361111111111112,12.200000000000728,0.31641348647649203,0.31641348647649203,10007420.670000002,WITH,P60_90,I30_60,False,False,0.0005171514183770487,0.0013015479944020747,0.002053703787895378,historical,2022-11-05 08:35:00+00:00
-0.32298869465608493,1667702400,1667703300,187883,-1,2.939492406611927,2.4644903623619214,15.0,0.9391901987150206,0.19243986254296866,4.880434757247242,0.1372976338729586,0.18306351183066433,0.09589041095893451,0,0.08717310087172982,0.8063511830635008,0.09589041095893451,0,0.25716064757158713,0.8063511830635008,0.23754669987549548,0,0.4533001245329792,0.8063511830635008,0.23754669987549548,0,-8543647.037299996,8543647.037299996,2284434.178050002,3.739940121449624,0.8854166666666666,-4.599999999998545,0.10024906600245757,0.10024906600245757,8543647.037299996,WITH,P60_90,I05_15,False,False,-0.0006780476093776189,-0.0006249518015185584,-0.0036604882931208227,historical,2022-11-06 02:55:00+00:00
2.2226798245614106,1667766600,1667767800,188098,-1,2.2603493626572897,2.1125127882142274,20.0,0.7011884550085581,0.21392190152792842,3.2777777624570956,-1.072086233999507,-0.3458342690321138,1.4147765551313745,0,-0.4558724455423318,-0.20121266561873014,1.4147765551313745,0,0.3772737480350332,0.49045587244549743,1.4147765551313745,0,0.7073882775656872,4.090276218279772,1.4147765551313745,0,-10262053.658400005,10262053.658400005,2153979.5108000003,4.764229932061248,0.9340277777777778,-15.0,0.4715921850437915,0.4715921850437915,10262053.658400005,WITH,P90_100,I30_60,False,False,-0.0011920990806674192,-0.000967831689354437,-0.00117512444309964,historical,2022-11-06 20:50:00+00:00
1.4835261345852901,1667775900,1667776200,188126,-1,1.0408079366561573,1.0579635995505505,5.0,1.6877934272300223,0.002347417840426863,718.9996936904145,2.2769953051643554,3.0117370892019086,0.6525821596244917,0,3.687793427230071,4.467136150234795,0.6525821596244917,0,3.4694835680751552,4.467136150234795,0.6525821596244917,0,4.760563380281749,5.169014084507055,0.6525821596244917,0,-3813054.221000001,3813054.221000001,2244011.9595500007,1.6992129675479295,0.6736111111111112,-69.20000000000073,1.6244131455399489,1.6244131455399489,3813054.221000001,WITH,P60_90,I60_PLUS,False,False,0.0012394591241862152,0.0014029009734541908,0.0027999796213926675,historical,2022-11-06 23:10:00+00:00
