period,bucket,N,EV_R,PF,SumR,WR,MaxDD_R,mean_mfe15,mean_mae15,mean_mfe60,mean_mae60,mean_ret60,impulse60_rate,mean_aggression_percentile,mean_aggression_to_median,mean_impact_abs,mean_impact_cf_dir,mean_oi_ch5,mean_oi_ch15,mean_oi_ch30,aggression_sign,aggr_bucket,impact_bucket
forward_2026,AGAINST_P0_20_I05_15,1,-1.0180395615346094,0.0,-1.0180395615346094,0.0,1.0180395615346094,0.0,1.1886527666399056,0.0,1.3535485164394259,-1.0609462710505102,0.0,0.125,0.24074508197094413,0.0954290296712526,0.0954290296712526,4.073296329942799e-05,0.0009493210400424168,0.0012536408164935953,AGAINST,P0_20,I05_15
forward_2026,AGAINST_P0_20_I15_30,6,0.43317254026474417,1.8582514219724808,2.599035241588465,0.5,3.028291215195681,0.8281168724540285,0.4141512610310711,1.2721311701051,0.5636784652412222,0.2977240590477654,0.6666666666666666,0.10243055555555557,0.17241106705132048,0.21260767401022732,0.21260767401022732,0.0006887468429300955,0.0010906186141668346,-0.00010774262785660331,AGAINST,P0_20,I15_30
forward_2026,AGAINST_P0_20_I30_60,16,-0.09176615370213981,0.869897166232585,-1.468258459234237,0.3125,6.18723090832599,0.583034096328293,0.501114281606557,1.1707912141553831,1.3324362350322647,-0.15166772118756905,0.1875,0.07769097222222222,0.13055736264929346,0.45888827964127354,0.45888827964127354,-0.00016834157235316033,8.54790847679629e-05,8.355481611971305e-05,AGAINST,P0_20,I30_60
forward_2026,AGAINST_P0_20_I60_PLUS,3,0.2190583189646964,1.3227431537091074,0.6571749568940892,0.3333333333333333,2.0362165683192446,0.7294067210037841,0.62499495568742,2.170383398032028,1.144598916083465,0.6451522102315433,0.6666666666666666,0.0787037037037037,0.13286359408948933,0.7363999251694491,0.7363999251694491,0.00037323603702565933,-0.0014627173094715988,-0.0018759852809197748,AGAINST,P0_20,I60_PLUS
forward_2026,AGAINST_P20_40_I0_05,1,2.09962646407089,99.0,2.09962646407089,1.0,0.0,0.3523266856600476,0.5927508705286422,1.7206394428616796,0.5927508705286422,1.5511237733459795,0.0,0.2916666666666667,0.4938490262566831,0.04542576764797328,0.04542576764797328,-0.0001867292049370084,-0.00039354779699452003,-0.00117183468011417,AGAINST,P20_40,I0_05
forward_2026,AGAINST_P20_40_I05_15,4,0.08976001603559045,1.1520361915876307,0.3590400641423618,0.25,1.3561807228487872,0.22389658858511272,0.46727191081060293,0.8123395320333493,1.2931269696700478,-0.4549024295476521,0.5,0.3315972222222222,0.5597477190702964,0.10667017479553381,0.10667017479553381,3.561360893383769e-05,-0.00018216216636585125,-0.0005932271179742432,AGAINST,P20_40,I05_15
forward_2026,AGAINST_P20_40_I15_30,3,-1.0206751854842926,0.0,-3.0620255564528778,0.0,3.0620255564528778,0.9500580728155307,0.805193733149415,1.0300957805501596,2.0569607584047924,-1.40616318863134,0.6666666666666666,0.2662037037037037,0.4532509801173839,0.27062121944554923,0.27062121944554923,0.00013801325954606222,0.00021586996195958422,0.00019832819226180595,AGAINST,P20_40,I15_30
forward_2026,AGAINST_P20_40_I30_60,6,-0.7574481363346299,0.09921333093617453,-4.54468881800778,0.16666666666666666,4.54468881800778,0.30136521438100866,0.4784192784507448,0.4774390899954231,1.6741689876946018,-0.8497489692570802,0.0,0.33564814814814814,0.5848934105112037,0.3620130136507475,0.3620130136507475,3.704568283343276e-05,-0.0008298404145793414,-0.0013885265921633194,AGAINST,P20_40,I30_60
forward_2026,AGAINST_P20_40_I60_PLUS,1,-1.0123803125205943,0.0,-1.0123803125205943,0.0,1.0123803125205943,0.27137865101867287,1.781960836025545,1.5267356761390023,1.781960836025545,0.30230104832860877,0.0,0.3298611111111111,0.560688582126076,0.6161403046086911,0.6161403046086911,-2.1011986083285805e-06,0.0006721068072479408,0.0029372218143410844,AGAINST,P20_40,I60_PLUS
forward_2026,AGAINST_P40_60_I05_15,4,-0.8171268058137782,0.0,-3.2685072232551127,0.0,3.2685072232551127,0.2203843791460024,0.7215109860596374,0.5155541512683053,1.6820871374711601,-0.9585963864224429,0.0,0.5225694444444444,1.0635338428564212,0.08855377209870163,0.08855377209870163,0.0001329560729142476,0.00034316195900097046,-0.0001588788121117679,AGAINST,P40_60,I05_15
forward_2026,AGAINST_P40_60_I15_30,3,0.14692093938074033,1.436892208593588,0.44076281814222096,0.6666666666666666,1.0088594153717982,0.28146679797070717,0.5372959004989447,1.2280165025824916,1.9861446588625615,-0.862591613060991,0.3333333333333333,0.5,0.9846607034739825,0.23405091540455267,0.23405091540455267,0.00035205693862823867,0.000664657691525831,0.002924063777019444,AGAINST,P40_60,I15_30
forward_2026,AGAINST_P40_60_I30_60,7,1.0539535199764336,3.424719249472629,7.3776746398350355,0.5714285714285714,1.0189622053603582,0.6148977747123004,0.6374416100398506,2.4644011870797233,1.2819227332870617,0.4055196273197404,0.2857142857142857,0.5233134920634921,1.129130065211088,0.43133353244598555,0.43133353244598555,0.00025611774730700213,0.00047202521038831283,0.0013311324106366168,AGAINST,P40_60,I30_60
forward_2026,AGAINST_P40_60_I60_PLUS,3,2.3994269357800473,99.0,7.198280807340142,1.0,0.0,2.426811116191509,0.193251009927365,4.502705815638178,0.40772573254934397,3.466122841505687,0.6666666666666666,0.5011574074074074,0.9876805913737227,0.8417179406052798,0.8417179406052798,0.001275058618833591,0.001128775011749054,0.0016547321210089727,AGAINST,P40_60,I60_PLUS
forward_2026,AGAINST_P60_90_I05_15,1,-1.0152645969605472,0.0,-1.0152645969605472,0.0,1.0152645969605472,0.0617594254937586,0.5816876122082629,0.21974865350094114,2.120646319569053,-1.3486535008975926,0.0,0.625,1.4638251331768455,0.06894075403943513,0.06894075403943513,-2.830202707182483e-05,-0.00047765835244617527,0.00011768064376860288,AGAINST,P60_90,I05_15
forward_2026,AGAINST_P60_90_I15_30,1,1.487591737839967,99.0,1.487591737839967,1.0,0.0,1.1197559719525934,0.2839599096779157,1.5529057560511896,0.2839599096779157,1.2051657885354572,1.0,0.7291666666666666,2.064021072713232,0.251237966961155,0.251237966961155,0.00011629497273868417,-0.0007598571844267266,2.9432824056430107e-05,AGAINST,P60_90,I15_30
forward_2026,AGAINST_P60_90_I30_60,10,-0.2522564290678738,0.5842989745388169,-2.522564290678738,0.4,3.3972112147608584,0.9900165159014691,0.3750811510347999,1.8998433207812373,0.7332562927560589,0.8365366116342564,0.5,0.7482638888888888,2.4242284890472545,0.4587909362461072,0.4587909362461072,2.7732207692099387e-05,-0.0002897138531650856,0.0006258902821530299,AGAINST,P60_90,I30_60
forward_2026,AGAINST_P60_90_I60_PLUS,3,1.1566589363401933,4.414939465325196,3.4699768090205803,0.6666666666666666,1.01611663815837,0.2959305894517097,1.8887608044773796,3.3889246181246087,1.8887608044773796,1.371432230787426,0.0,0.7534722222222222,2.708237504128776,0.6325375565760755,0.6325375565760755,-0.001511231711563088,-0.0009043459730363838,-0.0014478473078846827,AGAINST,P60_90,I60_PLUS
forward_2026,AGAINST_P90_100_I30_60,4,-0.3923749328010233,0.48502458032963724,-1.5694997312040933,0.25,3.0477177574975025,0.3067639273928605,0.5783140915945313,0.7387572839404707,1.5010773518560139,-0.6565665553731177,0.0,0.9513888888888888,9.811431621703148,0.5097341267879318,0.5097341267879318,0.0013125750851116225,-0.0011200345400686207,-0.0014945294092084116,AGAINST,P90_100,I30_60
