flow_id,signal_time,passage_time,side,signal_close,entry,atr14,frozen_residual12_atr,time_only_net_atr,post_mae_atr,post_mfe_atr,time_to_mae_h,time_to_mfe_h,fp_fav05_time,fp_fav10_time,fp_fav15_time,mae_ge_05,mae_ge_10,mae_ge_15,mae_ge_20,wick_origin_any,origin_close1_trigger,origin_close1_time,origin_close1_net_atr,origin_close2_trigger,origin_close2_time,origin_close2_net_atr,entry_close2_trigger,entry_close2_time,entry_close2_net_atr,hard_sl15_trigger,hard_sl15_time,hard_sl15_net_atr
2639,2025-08-13 16:00:00+00:00,2025-08-13 18:00:00+00:00,1,121507.4,121839.80357142857,664.807142857143,1.987638735186364,1.8960032850558208,0.7163033317933052,4.070047167277315,0.5,6.5,2025-08-13 19:15:00+00:00,2025-08-13 19:15:00+00:00,2025-08-13 20:00:00+00:00,True,False,False,False,True,True,2025-08-13 18:30:00+00:00,-0.6339033473724786,False,2025-08-14 04:00:00+00:00,1.8960032850558208,True,2025-08-13 18:30:00+00:00,-0.6339033473724786,False,2025-08-14 04:00:00+00:00,1.8960032850558208
2642,2025-08-15 05:00:00+00:00,2025-08-15 05:15:00+00:00,1,118642.3,118747.81785714286,211.03571428571323,-7.753274665764103,-8.034619977999679,9.531646640717588,2.0668641056016313,11.0,1.5,2025-08-15 05:45:00+00:00,2025-08-15 05:45:00+00:00,2025-08-15 06:00:00+00:00,True,True,True,True,True,True,2025-08-15 12:15:00+00:00,-0.9822591724488434,True,2025-08-15 12:30:00+00:00,-1.0111642325266494,True,2025-08-15 05:30:00+00:00,-0.7045810543239202,True,2025-08-15 13:00:00+00:00,-1.7813453122355523
2644,2025-08-16 06:30:00+00:00,2025-08-16 06:45:00+00:00,1,117315.7,117399.46071428571,167.5214285714267,1.3373768814224418,0.9869755574979933,1.8490811410054457,2.307402038118824,3.5,8.25,2025-08-16 07:30:00+00:00,2025-08-16 07:30:00+00:00,2025-08-16 09:00:00+00:00,True,True,True,False,True,True,2025-08-16 09:45:00+00:00,-1.1822991621540666,True,2025-08-16 10:00:00+00:00,-1.2455746492986037,True,2025-08-16 10:00:00+00:00,-1.2455746492986037,True,2025-08-16 10:15:00+00:00,-1.8504013239244084
2650,2025-08-19 16:15:00+00:00,2025-08-19 16:30:00+00:00,-1,113599.9,113376.09642857143,447.6071428571418,-0.4367749142264553,-0.5634217944626321,0.9200111705098422,1.957288757679731,0.0,9.0,2025-08-19 17:00:00+00:00,2025-08-19 18:30:00+00:00,2025-08-19 23:45:00+00:00,True,False,False,False,True,False,2025-08-20 04:15:00+00:00,-0.5634217944626321,False,2025-08-20 04:15:00+00:00,-0.5634217944626321,True,2025-08-19 17:45:00+00:00,-0.3136491941275097,False,2025-08-20 04:15:00+00:00,-0.5634217944626321
2651,2025-08-20 04:15:00+00:00,2025-08-20 04:30:00+00:00,-1,113571.6,113452.54642857144,238.1071428571418,-3.208444577771075,-3.4466830133492974,3.4990700464976277,4.832893355332293,11.75,9.75,2025-08-20 11:30:00+00:00,2025-08-20 11:30:00+00:00,2025-08-20 11:30:00+00:00,True,True,True,True,True,True,2025-08-20 04:45:00+00:00,-0.7701568396579577,True,2025-08-20 05:45:00+00:00,-1.1586374156291608,True,2025-08-20 04:45:00+00:00,-0.7701568396579577,True,2025-08-20 08:15:00+00:00,-1.7382384355782112
2652,2025-08-20 16:45:00+00:00,2025-08-20 17:00:00+00:00,1,113797.2,114078.46071428571,562.5214285714267,-0.5709306312140435,-0.6723298445773443,1.561648445138601,1.241800312369059,1.5,9.0,2025-08-20 17:45:00+00:00,2025-08-21 01:45:00+00:00,,True,True,True,False,True,True,2025-08-20 17:15:00+00:00,-0.7032619995428852,True,2025-08-20 18:15:00+00:00,-1.5169198919406326,True,2025-08-20 17:15:00+00:00,-0.7032619995428852,True,2025-08-20 18:30:00+00:00,-1.6013992133632888
2653,2025-08-21 10:15:00+00:00,2025-08-21 10:30:00+00:00,-1,113403.3,113300.15000000001,206.30000000000183,3.507755695588959,3.233155235094536,3.0821619001453495,6.573679108094991,3.75,9.0,2025-08-21 11:45:00+00:00,2025-08-21 11:45:00+00:00,2025-08-21 11:45:00+00:00,True,True,True,True,True,True,2025-08-21 11:00:00+00:00,-1.0416872273387472,True,2025-08-21 11:15:00+00:00,-0.9360158749393863,True,2025-08-21 11:15:00+00:00,-0.9360158749393863,True,2025-08-21 13:45:00+00:00,-1.774600460494396
2654,2025-08-21 22:15:00+00:00,2025-08-21 22:30:00+00:00,-1,112576.5,112430.2,292.60000000000065,-0.8619275461380606,-1.0540502392344375,3.607997265891985,0.7515379357484405,3.75,0.75,2025-08-21 23:00:00+00:00,,,True,True,True,True,True,True,2025-08-22 00:00:00+00:00,-0.9152942583732235,True,2025-08-22 00:15:00+00:00,-0.7806394395078489,True,2025-08-22 00:00:00+00:00,-0.9152942583732235,True,2025-08-22 01:30:00+00:00,-1.6921226930963535
2658,2025-08-24 02:45:00+00:00,2025-08-24 03:00:00+00:00,1,114969.9,115060.45714285714,181.1142857142872,-3.1508124309827266,-3.468458431929245,4.061287269285338,1.126045117526419,11.0,1.0,2025-08-24 04:00:00+00:00,2025-08-24 04:00:00+00:00,,True,True,True,True,True,True,2025-08-24 03:15:00+00:00,-1.0556172897932814,True,2025-08-24 03:30:00+00:00,-0.951815428300917,True,2025-08-24 03:15:00+00:00,-1.0556172897932814,True,2025-08-24 08:00:00+00:00,-1.8176460009464928
2660,2025-08-25 06:15:00+00:00,2025-08-25 06:30:00+00:00,-1,112226.4,112094.45357142856,263.8928571428572,-1.663350927053752,-1.8757372242522898,3.0438354310461833,5.9200297739883245,9.75,7.25,2025-08-25 06:45:00+00:00,2025-08-25 06:45:00+00:00,2025-08-25 07:30:00+00:00,True,True,True,True,True,True,2025-08-25 15:15:00+00:00,-1.4035759033699302,True,2025-08-25 15:30:00+00:00,-1.2554097103803292,True,2025-08-25 15:30:00+00:00,-1.2554097103803292,True,2025-08-25 15:15:00+00:00,-1.7123862971985535
2662,2025-08-26 06:15:00+00:00,2025-08-26 07:00:00+00:00,-1,109961.8,109842.31071428572,238.97857142857015,-2.5194279224078366,-2.749244156678693,4.080655767104047,2.060062169351735,5.5,6.75,2025-08-26 07:15:00+00:00,2025-08-26 11:30:00+00:00,2025-08-26 13:45:00+00:00,True,True,True,True,True,True,2025-08-26 07:30:00+00:00,-1.9910171787667545,True,2025-08-26 07:45:00+00:00,-1.9115121424514838,True,2025-08-26 07:30:00+00:00,-1.9910171787667545,True,2025-08-26 07:30:00+00:00,-1.7298162342708434
2665,2025-08-27 19:00:00+00:00,2025-08-27 19:15:00+00:00,1,111623.6,111788.89285714287,330.58571428571514,4.5153407372196215,4.346263720236777,2.9580614493755975,4.534700315457364,5.25,11.75,2025-08-27 19:15:00+00:00,2025-08-27 19:30:00+00:00,2025-08-27 20:15:00+00:00,True,True,True,True,True,True,2025-08-27 21:30:00+00:00,-0.6999313447993276,True,2025-08-27 21:45:00+00:00,-1.101340099822869,True,2025-08-27 21:30:00+00:00,-0.6999313447993276,True,2025-08-27 20:15:00+00:00,-1.6690770169828564
2667,2025-08-28 19:00:00+00:00,2025-08-28 19:15:00+00:00,-1,112372.5,112224.72142857143,295.55714285714305,5.903499444149082,5.713646611726055,1.221349509401119,5.9271835274783875,5.0,11.75,2025-08-28 19:30:00+00:00,2025-08-28 19:45:00+00:00,2025-08-29 01:15:00+00:00,True,True,False,False,True,True,2025-08-28 23:30:00+00:00,-0.8515812871574345,True,2025-08-28 23:45:00+00:00,-1.1459406085359447,True,2025-08-28 22:15:00+00:00,-0.6252291193387576,False,2025-08-29 07:00:00+00:00,5.713646611726055
2668,2025-08-29 08:00:00+00:00,2025-08-29 08:30:00+00:00,-1,110002.2,109851.41785714285,301.5642857142853,6.624185793126291,6.442049805774624,5.431950069873787,7.286731092636001,4.0,11.5,2025-08-29 08:30:00+00:00,2025-08-29 09:00:00+00:00,2025-08-29 09:00:00+00:00,True,True,True,True,True,True,2025-08-29 11:00:00+00:00,-0.8721452248987697,True,2025-08-29 12:00:00+00:00,-1.4176342227433427,True,2025-08-29 10:30:00+00:00,-0.5067173369810166,True,2025-08-29 12:15:00+00:00,-1.6821359873516701
2669,2025-08-29 21:30:00+00:00,2025-08-29 22:30:00+00:00,-1,108363.0,108183.61071428572,358.7785714285679,-0.697893647096285,-0.8486601913237248,1.558870373688485,2.515787692368996,9.75,3.25,2025-08-30 01:15:00+00:00,2025-08-30 01:45:00+00:00,2025-08-30 01:45:00+00:00,True,True,True,False,True,True,2025-08-29 23:00:00+00:00,-0.6755729309760989,True,2025-08-29 23:15:00+00:00,-0.7678303918055174,True,2025-08-29 22:45:00+00:00,-0.5796920653407243,True,2025-08-30 08:15:00+00:00,-1.6507665442274326
2670,2025-08-30 09:30:00+00:00,2025-08-30 09:45:00+00:00,1,108434.0,108501.10357142857,134.2071428571414,0.1795465431901695,-0.22468344510085625,2.5788759380488613,2.8202405662888848,3.25,5.75,2025-08-30 10:00:00+00:00,2025-08-30 10:15:00+00:00,2025-08-30 15:15:00+00:00,True,True,True,True,True,True,2025-08-30 10:45:00+00:00,-1.3006321384852515,True,2025-08-30 13:15:00+00:00,-1.3639670684974936,True,2025-08-30 10:45:00+00:00,-1.3006321384852515,True,2025-08-30 12:30:00+00:00,-1.904229988291076
2673,2025-09-01 01:45:00+00:00,2025-09-01 02:00:00+00:00,-1,108110.0,107933.88928571428,352.221428571429,-2.95527367118901,-3.1084924712539044,5.510484476080411,2.050952120216561,7.5,3.25,2025-09-01 02:15:00+00:00,2025-09-01 02:15:00+00:00,2025-09-01 02:45:00+00:00,True,True,True,True,True,True,2025-09-01 07:15:00+00:00,-1.4473215357628226,True,2025-09-01 07:30:00+00:00,-2.52476875849203,True,2025-09-01 06:45:00+00:00,-0.3974138072641035,True,2025-09-01 07:30:00+00:00,-1.6532188000648733
2674,2025-09-01 13:45:00+00:00,2025-09-01 14:00:00+00:00,1,108974.8,109134.85357142857,320.1071428571418,0.3981367845587623,0.22767065156757574,5.419602811558637,1.3709360705121112,7.5,11.75,2025-09-01 14:15:00+00:00,2025-09-02 01:30:00+00:00,,True,True,True,True,True,True,2025-09-01 15:15:00+00:00,-1.651700094834323,True,2025-09-01 15:30:00+00:00,-1.7116800122726716,True,2025-09-01 14:30:00+00:00,-0.4830288909963003,True,2025-09-01 15:15:00+00:00,-1.6704661329911785
2675,2025-09-02 01:45:00+00:00,2025-09-02 02:00:00+00:00,1,109262.3,109422.35357142857,320.1071428571408,5.282751310945023,5.1118361095615565,3.403090483097189,5.6904273122838624,10.75,11.75,2025-09-02 02:30:00+00:00,2025-09-02 02:45:00+00:00,2025-09-02 02:45:00+00:00,True,True,True,True,True,True,2025-09-02 12:30:00+00:00,-2.402210526609381,True,2025-09-02 12:45:00+00:00,-2.2725664342295966,True,2025-09-02 12:15:00+00:00,-0.273548248354337,True,2025-09-02 12:30:00+00:00,-1.6709152013834632
2678,2025-09-03 15:00:00+00:00,2025-09-03 15:45:00+00:00,1,112056.0,112274.54285714285,437.0857142857109,-1.9505164073735095,-2.0789517910838,2.2708197149954237,0.6100797489868118,11.25,2.0,2025-09-03 17:45:00+00:00,,,True,True,True,True,True,True,2025-09-03 16:15:00+00:00,-0.9551447574846346,True,2025-09-03 16:30:00+00:00,-1.4836452150607924,True,2025-09-03 16:00:00+00:00,-0.4593609949012931,True,2025-09-03 23:30:00+00:00,-1.6284353837102805
2679,2025-09-04 04:00:00+00:00,2025-09-04 04:30:00+00:00,-1,111206.7,111083.775,245.8499999999996,6.046268049623729,5.8203502643888285,0.4487492373398895,7.38122839129547,0.0,10.75,2025-09-04 04:45:00+00:00,2025-09-04 05:00:00+00:00,2025-09-04 05:00:00+00:00,False,False,False,False,False,False,2025-09-04 16:00:00+00:00,5.8203502643888285,False,2025-09-04 16:00:00+00:00,5.8203502643888285,False,2025-09-04 16:00:00+00:00,5.8203502643888285,False,2025-09-04 16:00:00+00:00,5.8203502643888285
2680,2025-09-04 16:00:00+00:00,2025-09-04 16:15:00+00:00,-1,109597.3,109420.8142857143,352.971428571429,-4.8232960984296325,-4.978295632993336,6.581228751821245,0.29978144730454465,6.75,0.25,,,,True,True,True,True,True,True,2025-09-04 17:00:00+00:00,-0.738859013275007,True,2025-09-04 17:15:00+00:00,-1.1167932855755007,True,2025-09-04 17:15:00+00:00,-1.1167932855755007,True,2025-09-04 18:00:00+00:00,-1.6549995345636832
2681,2025-09-05 04:00:00+00:00,2025-09-05 04:15:00+00:00,1,111123.3,111243.4392857143,240.2785714285731,-2.075254912452823,-2.3067433856535704,4.176149707185125,8.743437676506346,10.75,8.5,2025-09-05 04:30:00+00:00,2025-09-05 05:00:00+00:00,2025-09-05 05:30:00+00:00,True,True,True,True,True,True,2025-09-05 14:15:00+00:00,-1.4156943057166351,True,2025-09-05 14:30:00+00:00,-1.8218894958233172,True,2025-09-05 14:30:00+00:00,-1.8218894958233172,True,2025-09-05 14:15:00+00:00,-1.731488473200765
2682,2025-09-05 16:00:00+00:00,2025-09-05 17:30:00+00:00,-1,110744.8,110473.93928571428,541.721428571431,-0.6941957516383012,-0.7961613869806616,2.1811223480703035,0.5918896111601739,3.5,0.0,2025-09-05 17:30:00+00:00,,,True,True,True,True,True,True,2025-09-05 18:15:00+00:00,-1.095208076765869,True,2025-09-05 18:30:00+00:00,-1.4051459731543539,True,2025-09-05 18:00:00+00:00,-0.5128054185730735,True,2025-09-05 19:15:00+00:00,-1.6019656353423684
2683,2025-09-06 04:15:00+00:00,2025-09-06 04:45:00+00:00,1,110777.0,110850.81071428572,147.62142857142837,-4.726351187884064,-5.101807555523296,6.779576135868816,0.715948129868843,11.5,9.25,2025-09-06 04:45:00+00:00,,,True,True,True,True,True,True,2025-09-06 05:15:00+00:00,-1.3767386050225325,True,2025-09-06 05:30:00+00:00,-1.3096751705618372,True,2025-09-06 05:00:00+00:00,-0.6674919799681167,True,2025-09-06 11:15:00+00:00,-1.8754563676392286
2685,2025-09-07 04:30:00+00:00,2025-09-07 04:45:00+00:00,1,110446.6,110498.23214285714,103.2642857142855,6.842325517050585,6.307299145742567,0.8118212630560372,8.455661617209596,2.25,9.25,2025-09-07 05:00:00+00:00,2025-09-07 05:00:00+00:00,2025-09-07 07:30:00+00:00,True,False,False,False,True,False,2025-09-07 16:30:00+00:00,6.307299145742567,False,2025-09-07 16:30:00+00:00,6.307299145742567,True,2025-09-07 06:45:00+00:00,-0.9197880784395323,False,2025-09-07 16:30:00+00:00,6.307299145742567
2687,2025-09-08 08:45:00+00:00,2025-09-08 09:00:00+00:00,1,111640.0,111749.26785714286,218.53571428571323,0.7785095603856705,0.5228322029743275,0.9694884785095822,5.1173884621670815,0.0,6.25,2025-09-08 09:00:00+00:00,2025-09-08 09:00:00+00:00,2025-09-08 10:00:00+00:00,True,False,False,False,True,False,2025-09-08 20:45:00+00:00,0.5228322029743275,False,2025-09-08 20:45:00+00:00,0.5228322029743275,False,2025-09-08 20:45:00+00:00,0.5228322029743275,False,2025-09-08 20:45:00+00:00,0.5228322029743275
2695,2025-09-13 08:30:00+00:00,2025-09-13 09:00:00+00:00,-1,115929.7,115883.06785714286,93.26428571428758,0.8949605575552629,0.2736988014091468,2.60477138699542,9.125335069311307,1.0,7.5,2025-09-13 09:00:00+00:00,2025-09-13 13:30:00+00:00,2025-09-13 13:45:00+00:00,True,True,True,True,True,True,2025-09-13 09:45:00+00:00,-1.5501504748410104,True,2025-09-13 10:00:00+00:00,-2.6684778088381087,True,2025-09-13 10:00:00+00:00,-2.6684778088381087,True,2025-09-13 10:00:00+00:00,-2.121261756146122
2698,2025-09-15 12:30:00+00:00,2025-09-15 12:45:00+00:00,-1,114832.4,114725.3107142857,214.1785714285693,-1.6789227947307344,-1.9467490995498133,3.850475237618894,1.8060196765048904,9.25,0.75,2025-09-15 13:00:00+00:00,2025-09-15 13:30:00+00:00,2025-09-15 13:30:00+00:00,True,True,True,True,True,True,2025-09-15 13:15:00+00:00,-1.4798489828247796,True,2025-09-15 14:30:00+00:00,-0.9522518509254916,True,2025-09-15 13:15:00+00:00,-1.4798489828247796,True,2025-09-15 17:45:00+00:00,-1.7678263048190839
2699,2025-09-16 05:15:00+00:00,2025-09-16 05:30:00+00:00,1,115681.8,115795.52857142857,227.45714285714453,3.994033412887801,3.7394897939957037,5.256060796382323,4.196269312900361,8.25,11.75,2025-09-16 05:45:00+00:00,2025-09-16 16:45:00+00:00,2025-09-16 17:00:00+00:00,True,True,True,True,True,True,2025-09-16 06:15:00+00:00,-0.7752068521542188,True,2025-09-16 08:45:00+00:00,-1.0420703115186696,True,2025-09-16 06:30:00+00:00,-0.454706914960427,True,2025-09-16 09:45:00+00:00,-1.7545436188921062
2702,2025-09-17 20:00:00+00:00,2025-09-17 20:15:00+00:00,-1,115986.3,115686.84285714287,598.9142857142849,-2.4952771682091326,-2.591857635244721,3.6383455777120295,0.7175364946093002,7.25,0.75,2025-09-17 21:00:00+00:00,,,True,True,True,True,True,True,2025-09-17 21:45:00+00:00,-0.5974153110390127,True,2025-09-17 22:00:00+00:00,-0.9607394213338177,True,2025-09-17 21:15:00+00:00,-0.1856702485449656,True,2025-09-17 22:45:00+00:00,-1.5965804670355812
2708,2025-09-22 15:15:00+00:00,2025-09-22 15:45:00+00:00,1,112622.3,112781.16071428571,317.721428571428,-1.6289764168970735,-1.8064607641464612,4.3310289786650245,0.5074863424833032,11.25,5.0,2025-09-22 20:45:00+00:00,,,True,True,True,True,True,True,2025-09-22 16:45:00+00:00,-0.8789186675209433,True,2025-09-22 17:00:00+00:00,-1.8023691295159814,True,2025-09-22 16:00:00+00:00,-0.23401410152649094,True,2025-09-22 17:00:00+00:00,-1.6774843472493692
2709,2025-09-23 03:45:00+00:00,2025-09-23 04:00:00+00:00,-1,112294.0,112150.45357142857,287.0928571428563,-2.362115293707878,-2.557436164257477,3.846652402159593,1.2036299853208594,10.0,0.5,2025-09-23 04:15:00+00:00,2025-09-23 04:30:00+00:00,,True,True,True,True,True,True,2025-09-23 04:45:00+00:00,-0.9865158547508418,True,2025-09-23 05:00:00+00:00,-1.7162449120493786,True,2025-09-23 04:45:00+00:00,-0.9865158547508418,True,2025-09-23 05:00:00+00:00,-1.695320870549577
2713,2025-09-25 05:45:00+00:00,2025-09-25 06:15:00+00:00,-1,111690.4,111531.01428571428,318.7714285714298,8.58644796988434,8.411509119835044,2.16231961996955,9.263108362462978,3.0,11.5,2025-09-25 11:15:00+00:00,2025-09-25 12:15:00+00:00,2025-09-25 12:30:00+00:00,True,True,True,True,True,True,2025-09-25 07:15:00+00:00,-1.0187588733530715,True,2025-09-25 07:30:00+00:00,-0.9384505467419573,True,2025-09-25 06:30:00+00:00,-0.2893961414358922,True,2025-09-25 09:15:00+00:00,-1.6749388500493056
2716,2025-09-26 21:15:00+00:00,2025-09-26 21:30:00+00:00,-1,109410.4,109282.62857142856,255.5428571428576,0.9541592128800944,0.7403347495527243,1.6332737030411777,1.0202929338103608,6.0,11.75,2025-09-27 09:00:00+00:00,2025-09-27 09:15:00+00:00,,True,True,True,False,True,True,2025-09-26 21:45:00+00:00,-0.7216509391771136,True,2025-09-26 22:00:00+00:00,-0.9094863595706733,True,2025-09-26 22:00:00+00:00,-0.9094863595706733,True,2025-09-27 03:30:00+00:00,-1.7138244633273492
2721,2025-09-29 13:45:00+00:00,2025-09-29 14:00:00+00:00,1,113168.2,113321.02142857142,305.64285714285404,3.710142556672194,3.524761124094487,0.6027342837111074,4.838910960504877,0.0,10.75,2025-09-29 14:00:00+00:00,2025-09-29 14:00:00+00:00,2025-09-29 14:15:00+00:00,True,False,False,False,True,False,2025-09-30 01:45:00+00:00,3.524761124094487,False,2025-09-30 01:45:00+00:00,3.524761124094487,False,2025-09-30 01:45:00+00:00,3.524761124094487,False,2025-09-30 01:45:00+00:00,3.524761124094487
2723,2025-09-30 16:30:00+00:00,2025-09-30 17:00:00+00:00,1,112878.5,113062.37857142858,367.7571428571443,3.9181330847220384,3.764414277667694,0.8135221225187624,4.507380647166188,0.0,4.0,2025-09-30 17:15:00+00:00,2025-09-30 17:30:00+00:00,2025-09-30 18:45:00+00:00,True,False,False,False,True,False,2025-10-01 04:30:00+00:00,3.764414277667694,False,2025-10-01 04:30:00+00:00,3.764414277667694,False,2025-10-01 04:30:00+00:00,3.764414277667694,False,2025-10-01 04:30:00+00:00,3.764414277667694
2726,2025-10-02 15:00:00+00:00,2025-10-02 15:15:00+00:00,1,119128.2,119323.69285714286,390.9857142857166,2.369158537030932,2.216565119295538,0.914848916657529,4.284829551682533,0.0,3.75,2025-10-02 15:15:00+00:00,2025-10-02 15:45:00+00:00,2025-10-02 16:00:00+00:00,True,False,False,False,True,False,2025-10-03 03:00:00+00:00,2.216565119295538,False,2025-10-03 03:00:00+00:00,2.216565119295538,False,2025-10-03 03:00:00+00:00,2.216565119295538,False,2025-10-03 03:00:00+00:00,2.216565119295538
2731,2025-10-08 11:30:00+00:00,2025-10-08 12:00:00+00:00,1,122743.4,122919.15,351.499999999999,1.057325746799459,0.8824763157895011,3.7307254623043957,3.560312944523514,1.75,5.75,2025-10-08 14:00:00+00:00,2025-10-08 14:00:00+00:00,2025-10-08 17:00:00+00:00,True,True,True,True,True,True,2025-10-08 12:15:00+00:00,-0.7931993598861795,True,2025-10-08 12:30:00+00:00,-1.0569262446656882,True,2025-10-08 12:15:00+00:00,-0.7931993598861795,True,2025-10-08 13:00:00+00:00,-1.6748494310099622
2732,2025-10-09 04:15:00+00:00,2025-10-09 04:30:00+00:00,-1,122193.1,122037.88214285715,310.4357142857137,2.731586940015245,2.535027915832644,5.483318377395821,4.646315087089619,8.0,11.25,2025-10-09 05:00:00+00:00,2025-10-09 07:30:00+00:00,2025-10-09 08:15:00+00:00,True,True,True,True,True,True,2025-10-09 11:15:00+00:00,-2.039510175789758,True,2025-10-09 11:30:00+00:00,-2.550082873150611,True,2025-10-09 06:30:00+00:00,-0.26845106532288954,True,2025-10-09 11:15:00+00:00,-1.6965590241826025
2733,2025-10-09 16:15:00+00:00,2025-10-09 16:30:00+00:00,-1,121189.9,120899.54999999999,580.7000000000013,-0.5871362149130547,-0.6912343292578108,1.611761666953693,2.2847425520922724,8.5,0.5,2025-10-09 16:30:00+00:00,2025-10-09 16:45:00+00:00,2025-10-09 16:45:00+00:00,True,True,True,False,True,True,2025-10-09 21:00:00+00:00,-0.8150504132943083,True,2025-10-09 21:15:00+00:00,-0.7397964095057823,True,2025-10-09 20:45:00+00:00,-0.3552605045634671,True,2025-10-10 00:15:00+00:00,-1.6040981143447577
2737,2025-10-12 03:15:00+00:00,2025-10-12 03:45:00+00:00,-1,110924.7,110630.8,587.8000000000009,-4.200748553929897,-4.294854372235443,5.200408302143583,0.1260632868322656,11.5,0.0,,,,True,True,True,True,True,True,2025-10-12 04:00:00+00:00,-0.7706964954065948,True,2025-10-12 04:15:00+00:00,-0.8508257910854069,True,2025-10-12 04:00:00+00:00,-0.7706964954065948,True,2025-10-12 04:45:00+00:00,-1.5941058183055388
2738,2025-10-12 15:15:00+00:00,2025-10-12 15:30:00+00:00,-1,113100.0,112825.46071428571,549.0785714285729,-4.145744168802276,-4.248484893522911,5.62130712492356,0.9001639109677257,10.5,0.0,2025-10-12 15:30:00+00:00,,,True,True,True,True,True,True,2025-10-12 15:45:00+00:00,-0.6373441512403902,True,2025-10-12 16:00:00+00:00,-1.918763672256125,True,2025-10-12 16:00:00+00:00,-1.918763672256125,True,2025-10-12 16:00:00+00:00,-1.6027407247206384
2740,2025-10-13 20:15:00+00:00,2025-10-13 20:45:00+00:00,1,115426.2,115620.38571428572,388.3714285714263,-9.535680129478468,-9.684532976532099,11.119215772824317,0.4037740013242016,10.0,1.25,,,,True,True,True,True,True,True,2025-10-13 23:00:00+00:00,-1.0077875928786901,True,2025-10-13 23:15:00+00:00,-0.9058233465754678,True,2025-10-13 21:15:00+00:00,-0.27961868241005494,True,2025-10-13 23:30:00+00:00,-1.648852847053638
2741,2025-10-14 08:15:00+00:00,2025-10-14 09:15:00+00:00,-1,111917.0,111669.46785714285,495.0642857142863,-2.1652382807427566,-2.2780210759064436,3.6571657360516006,3.7721724451369805,10.0,4.25,2025-10-14 09:30:00+00:00,2025-10-14 09:45:00+00:00,2025-10-14 10:00:00+00:00,True,True,True,True,True,True,2025-10-14 15:30:00+00:00,-0.9335492179947917,True,2025-10-14 15:45:00+00:00,-2.4428481546408185,True,2025-10-14 14:30:00+00:00,-0.294440299961042,True,2025-10-14 15:45:00+00:00,-1.6127827951636862
2742,2025-10-14 20:15:00+00:00,2025-10-14 21:30:00+00:00,1,112741.4,113039.94285714284,597.085714285712,0.047157622739051,-0.047502105464605204,2.2561967652406736,0.8979567422720239,6.5,5.0,2025-10-14 22:00:00+00:00,,,True,True,True,True,True,True,2025-10-15 00:00:00+00:00,-0.5970044501866,True,2025-10-15 01:15:00+00:00,-1.1217197339458185,True,2025-10-15 00:00:00+00:00,-0.5970044501866,True,2025-10-15 03:15:00+00:00,-1.5946597282036468
2744,2025-10-15 23:45:00+00:00,2025-10-16 00:00:00+00:00,-1,110699.0,110483.95,430.1000000000007,-2.045919553592178,-2.1743593931643703,3.123808416647293,2.5120902115786916,3.25,9.5,2025-10-16 09:30:00+00:00,2025-10-16 09:30:00+00:00,2025-10-16 09:30:00+00:00,True,True,True,True,True,True,2025-10-16 00:15:00+00:00,-0.7167913857242557,True,2025-10-16 01:15:00+00:00,-0.9637107068123676,True,2025-10-16 01:15:00+00:00,-0.9637107068123676,True,2025-10-16 01:45:00+00:00,-1.6284398395721764
2745,2025-10-16 11:45:00+00:00,2025-10-16 12:00:00+00:00,1,111363.9,111601.2,474.60000000000167,-7.3152128107880126,-7.432786767804447,8.957437842393556,0.7560050568900161,8.5,0.0,2025-10-16 12:00:00+00:00,,,True,True,True,True,True,True,2025-10-16 13:00:00+00:00,-0.8472410450906057,True,2025-10-16 13:15:00+00:00,-1.1892132321955105,True,2025-10-16 12:15:00+00:00,-0.6120956595027309,True,2025-10-16 13:15:00+00:00,-1.6175739570164476
2746,2025-10-16 23:45:00+00:00,2025-10-17 00:00:00+00:00,-1,108129.4,107956.16785714285,346.4642857142857,6.77030203071846,6.614505066487968,3.58949592825485,12.948427997113676,3.75,10.25,2025-10-17 06:15:00+00:00,2025-10-17 06:30:00+00:00,2025-10-17 06:30:00+00:00,True,True,True,True,True,True,2025-10-17 00:00:00+00:00,-0.8286863570766212,True,2025-10-17 00:15:00+00:00,-1.5860515771570085,True,2025-10-17 00:15:00+00:00,-1.5860515771570085,True,2025-10-17 00:30:00+00:00,-1.6557969642305097
2748,2025-10-17 23:45:00+00:00,2025-10-18 00:15:00+00:00,1,106378.6,106500.5642857143,243.92857142857247,2.666500732064369,2.448197964860856,0.9452122986823209,3.902928257686643,0.0,6.75,2025-10-18 00:15:00+00:00,2025-10-18 00:15:00+00:00,2025-10-18 01:00:00+00:00,True,False,False,False,True,False,2025-10-18 11:45:00+00:00,2.448197964860856,False,2025-10-18 11:45:00+00:00,2.448197964860856,True,2025-10-18 04:45:00+00:00,-0.608024582723318,False,2025-10-18 11:45:00+00:00,2.448197964860856
2750,2025-10-19 06:15:00+00:00,2025-10-19 06:30:00+00:00,-1,106750.1,106673.56071428572,153.07857142857287,-16.177569875413937,-16.52599735196659,17.81006485931571,4.0355793010125245,10.75,2.75,2025-10-19 06:30:00+00:00,2025-10-19 06:30:00+00:00,2025-10-19 08:15:00+00:00,True,True,True,True,True,True,2025-10-19 07:00:00+00:00,-1.2802318720544394,True,2025-10-19 07:15:00+00:00,-1.0973192688161417,True,2025-10-19 07:00:00+00:00,-1.2802318720544394,True,2025-10-19 08:15:00+00:00,-1.8484274765526643
