period,year,event_id,signal_ts,confirm_ts,side,method,cost_model,filled,R,reason,entry_improve_atr,entry_fill,exit_fill,exit_ts
historical,2023,2503,1685088600,1685088900,1,RETRACE_LIMIT_5,IC,True,-1.0279556785354058,SL,0.42308329193575506,26499.84149482464,26433.32909115312,1685093100.0
historical,2023,2503,1685088600,1685088900,1,RETRACE_LIMIT_5,GETLEVERAGED,True,-1.0119162334671858,SL,0.42308329193575506,26502.55292134407,26437.078327052197,1685092500.0
historical,2023,2503,1685088600,1685088900,1,RETRACE_LIMIT_10,GROSS,True,-0.9999999999999921,SL,0.42308329193575506,26499.05,26434.34642857143,1685093100.0
historical,2023,2503,1685088600,1685088900,1,RETRACE_LIMIT_10,IC,True,-1.0279556785354058,SL,0.42308329193575506,26499.84149482464,26433.32909115312,1685093100.0
historical,2023,2503,1685088600,1685088900,1,RETRACE_LIMIT_10,GETLEVERAGED,True,-1.0119162334671858,SL,0.42308329193575506,26502.55292134407,26437.078327052197,1685092500.0
historical,2023,2503,1685088600,1685088900,1,RETRACE_LIMIT_15,GROSS,True,-0.9999999999999921,SL,0.42308329193575506,26499.05,26434.34642857143,1685093100.0
historical,2023,2503,1685088600,1685088900,1,RETRACE_LIMIT_15,IC,True,-1.0279556785354058,SL,0.42308329193575506,26499.84149482464,26433.32909115312,1685093100.0
historical,2023,2503,1685088600,1685088900,1,RETRACE_LIMIT_15,GETLEVERAGED,True,-1.0119162334671858,SL,0.42308329193575506,26502.55292134407,26437.078327052197,1685092500.0
historical,2023,2504,1685148900,1685149200,1,MARKET_SIGNAL,GROSS,True,1.9999999999999833,TP,0.6124999999999495,26624.4,26720.4,1685155860.0
historical,2023,2504,1685148900,1685149200,1,MARKET_SIGNAL,IC,True,1.9999999999999833,TP,0.6124999999999495,26625.19523887872,26721.19523887872,1685155860.0
historical,2023,2504,1685148900,1685149200,1,MARKET_SIGNAL,GETLEVERAGED,True,1.9999999999999833,TP,0.6124999999999495,26627.919491416982,26723.919491416982,1685155860.0
historical,2023,2504,1685148900,1685149200,1,CONFIRM_MARKET,GROSS,True,1.9999999999999833,TP,0.0,26644.1,26740.1,1685158620.0
historical,2023,2504,1685148900,1685149200,1,CONFIRM_MARKET,IC,True,1.9999999999999833,TP,0.0,26644.89582729408,26740.89582729408,1685158620.0
historical,2023,2504,1685148900,1685149200,1,CONFIRM_MARKET,GETLEVERAGED,True,1.9999999999999833,TP,0.0,26647.622095568844,26743.622095568844,1685158680.0
historical,2023,2504,1685148900,1685149200,1,RETRACE_LIMIT_5,GROSS,False,,NO_FILL,,,,
historical,2023,2504,1685148900,1685149200,1,RETRACE_LIMIT_5,IC,False,,NO_FILL,,,,
historical,2023,2504,1685148900,1685149200,1,RETRACE_LIMIT_5,GETLEVERAGED,False,,NO_FILL,,,,
historical,2023,2504,1685148900,1685149200,1,RETRACE_LIMIT_10,GROSS,False,,NO_FILL,,,,
historical,2023,2504,1685148900,1685149200,1,RETRACE_LIMIT_10,IC,False,,NO_FILL,,,,
historical,2023,2504,1685148900,1685149200,1,RETRACE_LIMIT_10,GETLEVERAGED,False,,NO_FILL,,,,
historical,2023,2504,1685148900,1685149200,1,RETRACE_LIMIT_15,GROSS,True,1.9999999999999833,TP,0.30781249999995197,26634.15,26730.15,1685155860.0
historical,2023,2504,1685148900,1685149200,1,RETRACE_LIMIT_15,IC,True,1.9999999999999833,TP,0.30781249999995197,26634.94553009952,26730.94553009952,1685155860.0
historical,2023,2504,1685148900,1685149200,1,RETRACE_LIMIT_15,GETLEVERAGED,True,1.9999999999999833,TP,0.30781249999995197,26637.67078027387,26733.67078027387,1685156400.0
historical,2023,2505,1685159700,1685160000,-1,MARKET_SIGNAL,GROSS,True,0.8118582791033689,TIME,0.3188720173535792,26750.0,26709.9,1685181300.0
historical,2023,2505,1685159700,1685160000,-1,MARKET_SIGNAL,IC,True,0.7795300609462253,TIME,0.3188720173535792,26749.2010096,26710.69779266112,1685181300.0
historical,2023,2505,1685159700,1685160000,-1,MARKET_SIGNAL,GETLEVERAGED,True,0.6687831737796412,TIME,0.3188720173535792,26746.4639054625,26713.430793700456,1685181300.0
historical,2023,2505,1685159700,1685160000,-1,CONFIRM_MARKET,GROSS,True,1.0750542299348946,TIME,0.0,26739.6,26686.5,1685181600.0
historical,2023,2505,1685159700,1685160000,-1,CONFIRM_MARKET,IC,True,1.042746451280508,TIME,0.0,26738.801320235518,26687.2970937312,1685181600.0
historical,2023,2505,1685159700,1685160000,-1,CONFIRM_MARKET,GETLEVERAGED,True,0.9320695837881995,TIME,0.0,26736.06528024318,26690.027700443927,1685181600.0
historical,2023,2505,1685159700,1685160000,-1,RETRACE_LIMIT_5,GROSS,True,1.1803326102675196,TIME,0.16095444685464166,26744.8,26686.5,1685181600.0
historical,2023,2505,1685159700,1685160000,-1,RETRACE_LIMIT_5,IC,True,1.1480216870742301,TIME,0.16095444685464166,26744.001164917758,26687.2970937312,1685181600.0
historical,2023,2505,1685159700,1685160000,-1,RETRACE_LIMIT_5,GETLEVERAGED,True,1.0373340473243466,TIME,0.16095444685464166,26741.26459285284,26690.027700443927,1685181600.0
historical,2023,2505,1685159700,1685160000,-1,RETRACE_LIMIT_10,GROSS,True,1.1803326102675196,TIME,0.16095444685464166,26744.8,26686.5,1685181600.0
historical,2023,2505,1685159700,1685160000,-1,RETRACE_LIMIT_10,IC,True,1.1480216870742301,TIME,0.16095444685464166,26744.001164917758,26687.2970937312,1685181600.0
historical,2023,2505,1685159700,1685160000,-1,RETRACE_LIMIT_10,GETLEVERAGED,True,1.0373340473243466,TIME,0.16095444685464166,26741.26459285284,26690.027700443927,1685181600.0
historical,2023,2505,1685159700,1685160000,-1,RETRACE_LIMIT_15,GROSS,True,1.1803326102675196,TIME,0.16095444685464166,26744.8,26686.5,1685181600.0
historical,2023,2505,1685159700,1685160000,-1,RETRACE_LIMIT_15,IC,True,1.1480216870742301,TIME,0.16095444685464166,26744.001164917758,26687.2970937312,1685181600.0
historical,2023,2505,1685159700,1685160000,-1,RETRACE_LIMIT_15,GETLEVERAGED,True,1.0373340473243466,TIME,0.16095444685464166,26741.26459285284,26690.027700443927,1685181600.0
historical,2023,2506,1685181900,1685183700,-1,MARKET_SIGNAL,GROSS,True,-1.0000000000000486,SL,0.4481280365819078,26691.2,26728.68928571429,1685190240.0
historical,2023,2506,1685181900,1685183700,-1,MARKET_SIGNAL,IC,True,-1.0487836457044069,SL,0.4481280365819078,26690.40276588544,26729.720915631722,1685190240.0
historical,2023,2506,1685181900,1685183700,-1,MARKET_SIGNAL,GETLEVERAGED,True,-1.0207899907784412,SL,0.4481280365819078,26687.671678260962,26725.940365879538,1685190240.0
historical,2023,2506,1685181900,1685183700,-1,CONFIRM_MARKET,GROSS,True,-0.9999999999999515,SL,0.0,26680.0,26717.489285714284,1685190180.0
historical,2023,2506,1685181900,1685183700,-1,CONFIRM_MARKET,IC,True,-1.0487632041181256,SL,0.0,26679.203100416,26718.520483821816,1685190180.0
historical,2023,2506,1685181900,1685183700,-1,CONFIRM_MARKET,GETLEVERAGED,True,-1.0207812792457212,SL,0.0,26676.473158794,26714.741519823438,1685190120.0
historical,2023,2506,1685181900,1685183700,-1,RETRACE_LIMIT_5,GROSS,False,,NO_FILL,,,,
historical,2023,2506,1685181900,1685183700,-1,RETRACE_LIMIT_5,IC,False,,NO_FILL,,,,
historical,2023,2506,1685181900,1685183700,-1,RETRACE_LIMIT_5,GETLEVERAGED,False,,NO_FILL,,,,
historical,2023,2506,1685181900,1685183700,-1,RETRACE_LIMIT_10,GROSS,True,-0.9999999999999515,SL,0.2240640182908811,26685.6,26723.089285714283,1685190240.0
historical,2023,2506,1685181900,1685183700,-1,RETRACE_LIMIT_10,IC,True,-1.0487734249113632,SL,0.2240640182908811,26684.802933150717,26724.12069972677,1685190240.0
historical,2023,2506,1685181900,1685183700,-1,RETRACE_LIMIT_10,GETLEVERAGED,True,-1.0207856350121298,SL,0.2240640182908811,26682.072418527478,26720.340942851486,1685190180.0
historical,2023,2506,1685181900,1685183700,-1,RETRACE_LIMIT_15,GROSS,True,-0.9999999999999515,SL,0.2240640182908811,26685.6,26723.089285714283,1685190240.0
historical,2023,2506,1685181900,1685183700,-1,RETRACE_LIMIT_15,IC,True,-1.0487734249113632,SL,0.2240640182908811,26684.802933150717,26724.12069972677,1685190240.0
historical,2023,2506,1685181900,1685183700,-1,RETRACE_LIMIT_15,GETLEVERAGED,True,-1.0207856350121298,SL,0.2240640182908811,26682.072418527478,26720.340942851486,1685190180.0
historical,2023,2507,1685234100,1685234400,1,MARKET_SIGNAL,GROSS,True,2.0000000000000133,TP,0.6035566732531058,26814.6,26933.892857142855,1685234400.0
historical,2023,2507,1685234100,1685234400,1,MARKET_SIGNAL,IC,True,2.0000000000000133,TP,0.6035566732531058,26815.40091992448,26934.693777067336,1685234400.0
historical,2023,2507,1685234100,1685234400,1,MARKET_SIGNAL,GETLEVERAGED,True,2.0000000000000133,TP,0.6035566732531058,26818.144634040567,26937.437491183424,1685234400.0
historical,2023,2507,1685234100,1685234400,1,CONFIRM_MARKET,GROSS,True,2.0000000000000133,TP,0.0,26838.5,26957.792857142857,1685234400.0
historical,2023,2507,1685234100,1685234400,1,CONFIRM_MARKET,IC,True,2.0000000000000133,TP,0.0,26839.3016337888,26958.594490931657,1685234400.0
historical,2023,2507,1685234100,1685234400,1,CONFIRM_MARKET,GETLEVERAGED,True,2.0000000000000133,TP,0.0,26842.047793392325,26961.34065053518,1685234400.0
historical,2023,2507,1685234100,1685234400,1,RETRACE_LIMIT_5,GROSS,False,,NO_FILL,,,,
historical,2023,2507,1685234100,1685234400,1,RETRACE_LIMIT_5,IC,False,,NO_FILL,,,,
historical,2023,2507,1685234100,1685234400,1,RETRACE_LIMIT_5,GETLEVERAGED,False,,NO_FILL,,,,
historical,2023,2507,1685234100,1685234400,1,RETRACE_LIMIT_10,GROSS,False,,NO_FILL,,,,
historical,2023,2507,1685234100,1685234400,1,RETRACE_LIMIT_10,IC,False,,NO_FILL,,,,
historical,2023,2507,1685234100,1685234400,1,RETRACE_LIMIT_10,GETLEVERAGED,False,,NO_FILL,,,,
historical,2023,2507,1685234100,1685234400,1,RETRACE_LIMIT_15,GROSS,False,,NO_FILL,,,,
historical,2023,2507,1685234100,1685234400,1,RETRACE_LIMIT_15,IC,False,,NO_FILL,,,,
historical,2023,2507,1685234100,1685234400,1,RETRACE_LIMIT_15,GETLEVERAGED,False,,NO_FILL,,,,
historical,2023,2508,1685237100,1685237400,1,MARKET_SIGNAL,GROSS,True,0.7806127475125442,TIME,0.3585853610481744,27086.7,27171.6,1685258700.0
historical,2023,2508,1685237100,1685237400,1,MARKET_SIGNAL,IC,True,0.7657118678917669,TIME,0.3585853610481744,27087.50904722496,27170.788416913918,1685258700.0
historical,2023,2508,1685237100,1685237400,1,MARKET_SIGNAL,GETLEVERAGED,True,0.7146658737691978,TIME,0.3585853610481744,27090.280603062016,27168.008173968778,1685258700.0
historical,2023,2508,1685237100,1685237400,1,CONFIRM_MARKET,GROSS,True,0.6951039306472504,TIME,0.0,27112.6,27188.2,1685259000.0
historical,2023,2508,1685237100,1685237400,1,CONFIRM_MARKET,IC,True,0.6801913793120662,TIME,0.0,27113.409820826877,27187.387921091842,1685259000.0
historical,2023,2508,1685237100,1685237400,1,CONFIRM_MARKET,GETLEVERAGED,True,0.6291054013574914,TIME,0.0,27116.184026794668,27184.60597960731,1685259000.0
historical,2023,2508,1685237100,1685237400,1,RETRACE_LIMIT_5,GROSS,True,0.8316422027386238,TIME,0.1799822677568621,27099.65,27190.1,1685259120.0
historical,2023,2508,1685237100,1685237400,1,RETRACE_LIMIT_5,IC,True,0.8167326860491567,TIME,0.1799822677568621,27100.45943402592,27189.287864341117,1685259120.0
historical,2023,2508,1685237100,1685237400,1,RETRACE_LIMIT_5,GETLEVERAGED,True,0.7656571038909308,TIME,0.1799822677568621,27103.232314928344,27186.505728445452,1685259120.0
historical,2023,2508,1685237100,1685237400,1,RETRACE_LIMIT_10,GROSS,True,0.8316422027386238,TIME,0.1799822677568621,27099.65,27190.1,1685259120.0
historical,2023,2508,1685237100,1685237400,1,RETRACE_LIMIT_10,IC,True,0.8167326860491567,TIME,0.1799822677568621,27100.45943402592,27189.287864341117,1685259120.0
historical,2023,2508,1685237100,1685237400,1,RETRACE_LIMIT_10,GETLEVERAGED,True,0.7656571038909308,TIME,0.1799822677568621,27103.232314928344,27186.505728445452,1685259120.0
historical,2023,2508,1685237100,1685237400,1,RETRACE_LIMIT_15,GROSS,True,0.8316422027386238,TIME,0.1799822677568621,27099.65,27190.1,1685259120.0
historical,2023,2508,1685237100,1685237400,1,RETRACE_LIMIT_15,IC,True,0.8167326860491567,TIME,0.1799822677568621,27100.45943402592,27189.287864341117,1685259120.0
historical,2023,2508,1685237100,1685237400,1,RETRACE_LIMIT_15,GETLEVERAGED,True,0.7656571038909308,TIME,0.1799822677568621,27103.232314928344,27186.505728445452,1685259120.0
historical,2023,2509,1685259300,1685260800,1,MARKET_SIGNAL,GROSS,True,-0.9999999999999811,SL,0.5806117159149884,27194.9,27132.896428571432,1685267040.0
historical,2023,2509,1685259300,1685260800,1,MARKET_SIGNAL,IC,True,-1.0299439550924436,SL,0.5806117159149884,27195.71227902912,27131.852075442122,1685267040.0
historical,2023,2509,1685259300,1685260800,1,MARKET_SIGNAL,GETLEVERAGED,True,-1.0127637450626363,SL,0.5806117159149884,27198.494906068707,27135.69993686145,1685266920.0
historical,2023,2509,1685259300,1685260800,1,CONFIRM_MARKET,GROSS,True,-0.9999999999999811,SL,0.0,27219.0,27156.99642857143,1685265960.0
historical,2023,2509,1685259300,1685260800,1,CONFIRM_MARKET,IC,True,-1.0299705519310736,SL,0.0,27219.8129988672,27155.951146181218,1685265960.0
historical,2023,2509,1685259300,1685260800,1,CONFIRM_MARKET,GETLEVERAGED,True,-1.0127750820816386,SL,0.0,27222.598091858552,27159.802419715626,1685263440.0
historical,2023,2509,1685259300,1685260800,1,RETRACE_LIMIT_5,GROSS,True,-0.9999999999999811,SL,0.28909625021602225,27206.95,27144.94642857143,1685266680.0
historical,2023,2509,1685259300,1685260800,1,RETRACE_LIMIT_5,IC,True,-1.029957253511788,SL,0.28909625021602225,27207.76263894816,27143.901610811667,1685266620.0
historical,2023,2509,1685259300,1685260800,1,RETRACE_LIMIT_5,GETLEVERAGED,True,-1.0127694135721668,SL,0.28909625021602225,27210.546498963628,27147.751178288534,1685265960.0
historical,2023,2509,1685259300,1685260800,1,RETRACE_LIMIT_10,GROSS,True,-0.9999999999999811,SL,0.28909625021602225,27206.95,27144.94642857143,1685266680.0
historical,2023,2509,1685259300,1685260800,1,RETRACE_LIMIT_10,IC,True,-1.029957253511788,SL,0.28909625021602225,27207.76263894816,27143.901610811667,1685266620.0
historical,2023,2509,1685259300,1685260800,1,RETRACE_LIMIT_10,GETLEVERAGED,True,-1.0127694135721668,SL,0.28909625021602225,27210.546498963628,27147.751178288534,1685265960.0
historical,2023,2509,1685259300,1685260800,1,RETRACE_LIMIT_15,GROSS,True,-0.9999999999999811,SL,0.28909625021602225,27206.95,27144.94642857143,1685266680.0
historical,2023,2509,1685259300,1685260800,1,RETRACE_LIMIT_15,IC,True,-1.029957253511788,SL,0.28909625021602225,27207.76263894816,27143.901610811667,1685266620.0
historical,2023,2509,1685259300,1685260800,1,RETRACE_LIMIT_15,GETLEVERAGED,True,-1.0127694135721668,SL,0.28909625021602225,27210.546498963628,27147.751178288534,1685265960.0
historical,2023,2510,1685318400,1685318700,1,MARKET_SIGNAL,GROSS,True,1.9999999999999942,TP,0.6019790104947587,28055.8,28413.121428571427,1685319600.0
historical,2023,2510,1685318400,1685318700,1,MARKET_SIGNAL,IC,True,1.9999999999999942,TP,0.6019790104947587,28056.63799307904,28413.959421650467,1685319600.0
historical,2023,2510,1685318400,1685318700,1,MARKET_SIGNAL,GETLEVERAGED,True,1.9999999999999942,TP,0.6019790104947587,28059.50870882711,28416.830137398538,1685319840.0
historical,2023,2510,1685318400,1685318700,1,CONFIRM_MARKET,GROSS,True,-0.9999999999999971,SL,0.0,28127.5,27948.839285714286,1685332440.0
historical,2023,2510,1685318400,1685318700,1,CONFIRM_MARKET,IC,True,-1.01070445288931,SL,0.0,28128.340134672,27947.766955187042,1685332440.0
historical,2023,2510,1685318400,1685318700,1,CONFIRM_MARKET,GETLEVERAGED,True,-1.0045628229371397,SL,0.0,28131.218186882375,27951.742275391553,1685332440.0
historical,2023,2510,1685318400,1685318700,1,RETRACE_LIMIT_5,GROSS,False,,NO_FILL,,,,
historical,2023,2510,1685318400,1685318700,1,RETRACE_LIMIT_5,IC,False,,NO_FILL,,,,
historical,2023,2510,1685318400,1685318700,1,RETRACE_LIMIT_5,GETLEVERAGED,False,,NO_FILL,,,,
historical,2023,2510,1685318400,1685318700,1,RETRACE_LIMIT_10,GROSS,False,,NO_FILL,,,,
historical,2023,2510,1685318400,1685318700,1,RETRACE_LIMIT_10,IC,False,,NO_FILL,,,,
historical,2023,2510,1685318400,1685318700,1,RETRACE_LIMIT_10,GETLEVERAGED,False,,NO_FILL,,,,
historical,2023,2510,1685318400,1685318700,1,RETRACE_LIMIT_15,GROSS,False,,NO_FILL,,,,
historical,2023,2510,1685318400,1685318700,1,RETRACE_LIMIT_15,IC,False,,NO_FILL,,,,
historical,2023,2510,1685318400,1685318700,1,RETRACE_LIMIT_15,GETLEVERAGED,False,,NO_FILL,,,,
historical,2023,2511,1685332800,1685333100,1,MARKET_SIGNAL,GROSS,True,-0.9999999999999899,SL,0.4117263843647977,27948.0,27832.875,1685345580.0
historical,2023,2511,1685332800,1685333100,1,MARKET_SIGNAL,IC,True,-1.0165431482418543,SL,0.4117263843647977,27948.8347732224,27831.805243281055,1685345580.0
historical,2023,2511,1685332800,1685333100,1,MARKET_SIGNAL,GETLEVERAGED,True,-1.007051592417516,SL,0.4117263843647977,27951.694458696602,27835.757644119534,1685345580.0
historical,2023,2511,1685332800,1685333100,1,CONFIRM_MARKET,GROSS,True,-0.9999999999999899,SL,0.0,27979.6,27864.475,1685334120.0
historical,2023,2511,1685332800,1685333100,1,CONFIRM_MARKET,IC,True,-1.016561930470414,SL,0.0,27980.435717076478,27863.40402483107,1685334060.0
historical,2023,2511,1685332800,1685333100,1,CONFIRM_MARKET,GETLEVERAGED,True,-1.007059598424746,SL,0.0,27983.29863591482,27867.36089964617,1685334000.0
historical,2023,2511,1685332800,1685333100,1,RETRACE_LIMIT_5,GROSS,True,-0.9999999999999899,SL,0.20651465798043497,27963.75,27848.625,1685335320.0
historical,2023,2511,1685332800,1685333100,1,RETRACE_LIMIT_5,IC,True,-1.0165525096374104,SL,0.20651465798043497,27964.585243656,27847.554635983994,1685334180.0
historical,2023,2511,1685332800,1685333100,1,RETRACE_LIMIT_5,GETLEVERAGED,True,-1.0070555827533965,SL,0.20651465798043497,27967.446540696186,27851.5092667317,1685334120.0
historical,2023,2511,1685332800,1685333100,1,RETRACE_LIMIT_10,GROSS,True,-0.9999999999999899,SL,0.20651465798043497,27963.75,27848.625,1685335320.0
historical,2023,2511,1685332800,1685333100,1,RETRACE_LIMIT_10,IC,True,-1.0165525096374104,SL,0.20651465798043497,27964.585243656,27847.554635983994,1685334180.0
historical,2023,2511,1685332800,1685333100,1,RETRACE_LIMIT_10,GETLEVERAGED,True,-1.0070555827533965,SL,0.20651465798043497,27967.446540696186,27851.5092667317,1685334120.0
historical,2023,2511,1685332800,1685333100,1,RETRACE_LIMIT_15,GROSS,True,-0.9999999999999899,SL,0.20651465798043497,27963.75,27848.625,1685335320.0
historical,2023,2511,1685332800,1685333100,1,RETRACE_LIMIT_15,IC,True,-1.0165525096374104,SL,0.20651465798043497,27964.585243656,27847.554635983994,1685334180.0
historical,2023,2511,1685332800,1685333100,1,RETRACE_LIMIT_15,GETLEVERAGED,True,-1.0070555827533965,SL,0.20651465798043497,27967.446540696186,27851.5092667317,1685334120.0
historical,2023,2512,1685345700,1685346000,1,MARKET_SIGNAL,GROSS,True,-0.9999999999999915,SL,0.3326256192498248,27862.6,27756.625,1685357340.0
historical,2023,2512,1685345700,1685346000,1,MARKET_SIGNAL,IC,True,-1.0179222678714914,SL,0.3326256192498248,27863.43222242688,27755.5579100892,1685357340.0
historical,2023,2512,1685345700,1685346000,1,MARKET_SIGNAL,GETLEVERAGED,True,-1.0076394482032334,SL,0.3326256192498248,27866.28316963217,27759.498579108833,1685357340.0
historical,2023,2512,1685345700,1685346000,1,CONFIRM_MARKET,GROSS,True,-0.9999999999999915,SL,0.0,27886.1,27780.125,1685357340.0
historical,2023,2512,1685345700,1685346000,1,CONFIRM_MARKET,IC,True,-1.0179374416632119,SL,0.0,27886.932924343677,27779.05700396342,1685357340.0
historical,2023,2512,1685345700,1685346000,1,CONFIRM_MARKET,GETLEVERAGED,True,-1.0076459160984532,SL,0.0,27889.786276107745,27783.001000149212,1685357340.0
historical,2023,2512,1685345700,1685346000,1,RETRACE_LIMIT_5,GROSS,True,-0.9999999999999915,SL,0.1663128096249124,27874.35,27768.375,1685357340.0
historical,2023,2512,1685345700,1685346000,1,RETRACE_LIMIT_5,IC,True,-1.0179298547673516,SL,0.1663128096249124,27875.18257338528,27767.30745702631,1685357340.0
historical,2023,2512,1685345700,1685346000,1,RETRACE_LIMIT_5,GETLEVERAGED,True,-1.0076426821508433,SL,0.1663128096249124,27878.034722869957,27771.249789629022,1685357340.0
historical,2023,2512,1685345700,1685346000,1,RETRACE_LIMIT_10,GROSS,True,-0.9999999999999915,SL,0.1663128096249124,27874.35,27768.375,1685357340.0
historical,2023,2512,1685345700,1685346000,1,RETRACE_LIMIT_10,IC,True,-1.0179298547673516,SL,0.1663128096249124,27875.18257338528,27767.30745702631,1685357340.0
historical,2023,2512,1685345700,1685346000,1,RETRACE_LIMIT_10,GETLEVERAGED,True,-1.0076426821508433,SL,0.1663128096249124,27878.034722869957,27771.249789629022,1685357340.0
historical,2023,2512,1685345700,1685346000,1,RETRACE_LIMIT_15,GROSS,True,-0.9999999999999915,SL,0.1663128096249124,27874.35,27768.375,1685357340.0
historical,2023,2512,1685345700,1685346000,1,RETRACE_LIMIT_15,IC,True,-1.0179298547673516,SL,0.1663128096249124,27875.18257338528,27767.30745702631,1685357340.0
historical,2023,2512,1685345700,1685346000,1,RETRACE_LIMIT_15,GETLEVERAGED,True,-1.0076426821508433,SL,0.1663128096249124,27878.034722869957,27771.249789629022,1685357340.0
historical,2023,2513,1685404800,1685406600,-1,MARKET_SIGNAL,GROSS,True,-0.9999999999999932,SL,0.9319938176197732,27722.1,27819.149999999998,1685416500.0
historical,2023,2513,1685404800,1685406600,-1,MARKET_SIGNAL,IC,True,-1.019613364519096,SL,0.9319938176197732,27721.27197413952,27820.225451166098,1685416500.0
historical,2023,2513,1685404800,1685406600,-1,MARKET_SIGNAL,GETLEVERAGED,True,-1.00835857485937,SL,0.9319938176197732,27718.435403126052,27816.296602816154,1685416500.0
historical,2023,2513,1685404800,1685406600,-1,CONFIRM_MARKET,GROSS,True,-0.9999999999999932,SL,0.0,27661.8,27758.85,1685408880.0
historical,2023,2513,1685404800,1685406600,-1,CONFIRM_MARKET,IC,True,-1.019570851151236,SL,0.0,27660.973775228158,27759.923126332385,1685408880.0
historical,2023,2513,1685404800,1685406600,-1,CONFIRM_MARKET,GETLEVERAGED,True,-1.0083404570581167,SL,0.0,27658.143374210187,27756.002815567677,1685408880.0
historical,2023,2513,1685404800,1685406600,-1,RETRACE_LIMIT_5,GROSS,False,,NO_FILL,,,,
historical,2023,2513,1685404800,1685406600,-1,RETRACE_LIMIT_5,IC,False,,NO_FILL,,,,
historical,2023,2513,1685404800,1685406600,-1,RETRACE_LIMIT_5,GETLEVERAGED,False,,NO_FILL,,,,
historical,2023,2513,1685404800,1685406600,-1,RETRACE_LIMIT_10,GROSS,False,,NO_FILL,,,,
historical,2023,2513,1685404800,1685406600,-1,RETRACE_LIMIT_10,IC,False,,NO_FILL,,,,
historical,2023,2513,1685404800,1685406600,-1,RETRACE_LIMIT_10,GETLEVERAGED,False,,NO_FILL,,,,
historical,2023,2513,1685404800,1685406600,-1,RETRACE_LIMIT_15,GROSS,False,,NO_FILL,,,,
historical,2023,2513,1685404800,1685406600,-1,RETRACE_LIMIT_15,IC,False,,NO_FILL,,,,
historical,2023,2513,1685404800,1685406600,-1,RETRACE_LIMIT_15,GETLEVERAGED,False,,NO_FILL,,,,
historical,2023,2514,1685417100,1685418300,-1,MARKET_SIGNAL,GROSS,True,1.9999999999999856,TP,0.3251935675997632,27844.0,27664.107142857145,1685423520.0
historical,2023,2514,1685417100,1685418300,-1,MARKET_SIGNAL,IC,True,1.9999999999999856,TP,0.3251935675997632,27843.1683331328,27663.275475989944,1685423520.0
historical,2023,2514,1685417100,1685418300,-1,MARKET_SIGNAL,GETLEVERAGED,True,-0.032917817734894425,TIME,0.3251935675997632,27840.3192891102,27843.28012925182,1685438700.0
historical,2023,2514,1685417100,1685418300,-1,CONFIRM_MARKET,GROSS,True,-0.39467937264244757,TIME,0.0,27824.5,27860.0,1685439900.0
historical,2023,2514,1685417100,1685418300,-1,CONFIRM_MARKET,IC,True,-0.41317070376049714,TIME,0.0,27823.6689155744,27860.832144768,1685439900.0
historical,2023,2514,1685417100,1685418300,-1,CONFIRM_MARKET,GETLEVERAGED,True,-0.476516519819233,TIME,0.0,27820.821866823975,27863.682825937,1685439900.0
historical,2023,2514,1685417100,1685418300,-1,RETRACE_LIMIT_5,GROSS,False,,NO_FILL,,,,
historical,2023,2514,1685417100,1685418300,-1,RETRACE_LIMIT_5,IC,False,,NO_FILL,,,,
historical,2023,2514,1685417100,1685418300,-1,RETRACE_LIMIT_5,GETLEVERAGED,False,,NO_FILL,,,,
historical,2023,2514,1685417100,1685418300,-1,RETRACE_LIMIT_10,GROSS,True,-0.14897756601149117,TIME,0.16176295413938152,27834.2,27847.6,1685440380.0
historical,2023,2514,1685417100,1685418300,-1,RETRACE_LIMIT_10,IC,True,-0.16746800053184002,TIME,0.16176295413938152,27833.36862584704,27848.431774394878,1685440380.0
historical,2023,2514,1685417100,1685418300,-1,RETRACE_LIMIT_10,GETLEVERAGED,True,-0.23081074511280172,TIME,0.16176295413938152,27830.52058457661,27851.281186775417,1685440380.0
historical,2023,2514,1685417100,1685418300,-1,RETRACE_LIMIT_15,GROSS,True,-0.14897756601149117,TIME,0.16176295413938152,27834.2,27847.6,1685440380.0
historical,2023,2514,1685417100,1685418300,-1,RETRACE_LIMIT_15,IC,True,-0.16746800053184002,TIME,0.16176295413938152,27833.36862584704,27848.431774394878,1685440380.0
historical,2023,2514,1685417100,1685418300,-1,RETRACE_LIMIT_15,GETLEVERAGED,True,-0.23081074511280172,TIME,0.16176295413938152,27830.52058457661,27851.281186775417,1685440380.0
historical,2023,2515,1685443200,1685443500,-1,MARKET_SIGNAL,GROSS,True,2.0,TP,0.45959595959597227,27979.7,27818.47142857143,1685449980.0
historical,2023,2515,1685443200,1685443500,-1,MARKET_SIGNAL,IC,True,2.0,TP,0.45959595959597227,27978.864279936643,27817.63570850807,1685449980.0
historical,2023,2515,1685443200,1685443500,-1,MARKET_SIGNAL,GETLEVERAGED,True,2.0,TP,0.45959595959597227,27976.001350866136,27814.772779437564,1685449980.0
historical,2023,2515,1685443200,1685443500,-1,CONFIRM_MARKET,GROSS,True,2.0,TP,0.0,27954.9,27793.67142857143,1685450040.0
historical,2023,2515,1685443200,1685443500,-1,CONFIRM_MARKET,IC,True,2.0,TP,0.0,27954.065020682883,27792.83644925431,1685450040.0
historical,2023,2515,1685443200,1685443500,-1,CONFIRM_MARKET,GETLEVERAGED,True,-1.0101409911018586,SL,0.0,27951.204629189295,28032.636423657692,1685447940.0
