period,bucket,N,EV_R,PF,SumR,WR,MaxDD_R,mean_mfe15,mean_mae15,mean_mfe60,mean_mae60,mean_ret60,impulse60_rate,mean_with_fraction,mean_against_fraction,mean_sequence_aggression_percentile,mean_efficiency_drop_percentile,mean_efficiency_drop,mean_efficiency_slope,persistence_class,aggr_bucket,drop_bucket
historical,MIXED_P80_100_D40_60,263,0.17001101512171618,1.2870086300694352,44.712896977011354,0.3916349809885932,15.181808950147628,0.7746427056990932,0.6709251028281108,1.478655155635376,1.1868916596794776,0.13391608521294984,0.3269961977186312,0.5513307984790875,0.44866920152091255,0.9262647866497676,0.5035118293198141,0.004185446916442553,-0.0017719936537239872,MIXED,P80_100,D40_60
historical,MIXED_P80_100_D60_80,270,0.11542428968833263,1.1888025794637869,31.16455821584981,0.37037037037037035,26.698849854165168,0.7378068083981869,0.6707989366095578,1.45183241997712,1.2682919837093722,0.08904959901390155,0.32592592592592595,0.542962962962963,0.45703703703703713,0.916113683127572,0.6909465020576131,0.1012695072583141,-0.031067732091949813,MIXED,P80_100,D60_80
historical,MIXED_P80_100_D80_100,127,-0.013425582284136393,0.9789876188768535,-1.7050489500853219,0.3464566929133858,16.14252132192346,0.6906861485740872,0.6283191556801396,1.324360595393623,1.1288443915574646,0.14082215933669953,0.29133858267716534,0.543307086614173,0.45669291338582685,0.9103237095363079,0.8981025809273842,3.9828004875362244,-1.1424550803930722,MIXED,P80_100,D80_100
forward_2026,WITH_PERSISTENT_P0_20_D0_20,5,0.5970607096821594,2.4708052533165454,2.985303548410797,0.6,1.0195306451967534,0.6313716754780043,0.13535081457320092,1.8696634215453791,0.5936382392296229,0.5779901116021152,0.6,0.9199999999999999,0.08,0.12222222222222223,0.13194444444444445,-0.26439069685021266,0.06258648591216208,WITH_PERSISTENT,P0_20,D0_20
forward_2026,WITH_PERSISTENT_P0_20_D20_40,2,-1.0212905953149587,0.0,-2.0425811906299174,0.0,2.0425811906299174,0.6283371928004604,0.5554610483179032,0.6283371928004604,1.2837087137118293,-0.6739579935514354,0.0,0.9,0.1,0.050347222222222224,0.2361111111111111,-0.12547187992463024,0.04409696354007665,WITH_PERSISTENT,P0_20,D20_40
forward_2026,WITH_PERSISTENT_P0_20_D40_60,2,0.10861208702520653,1.2138563751621805,0.21722417405041305,0.5,1.0157479471242252,0.021918654408350998,0.3774073832959244,0.7276060122244172,1.1650842734802342,0.11170333561501916,0.0,0.9,0.1,0.13020833333333331,0.5590277777777778,0.017767387161946306,-0.0018161516302955415,WITH_PERSISTENT,P0_20,D40_60
forward_2026,WITH_PERSISTENT_P0_20_D60_80,2,-0.10137335653981094,0.7983202072424981,-0.2027467130796219,0.5,1.0052901696671357,0.10489030342037525,0.62097941610992,0.6690627710628424,1.25441560121872,-0.38840445217804387,0.0,0.8,0.2,0.1875,0.6979166666666667,0.1030033383144065,-0.011137913505393228,WITH_PERSISTENT,P0_20,D60_80
forward_2026,WITH_PERSISTENT_P0_20_D80_100,8,-0.052529321181584654,0.9197063884083315,-0.42023456945267723,0.25,5.079609119558952,0.3568189527228165,0.5361190676133305,1.3996239172106044,1.145199576272411,0.3173581469546922,0.125,0.8250000000000001,0.17500000000000002,0.08897569444444445,0.9552951388888888,7.18267688486928,-2.75483950268592,WITH_PERSISTENT,P0_20,D80_100
forward_2026,WITH_PERSISTENT_P20_40_D0_20,6,0.1779071991088227,1.351095645571556,1.0674431946529361,0.5,2.0210547559009457,0.7207338987167523,0.18730728002619926,0.8852327836069076,1.460829585574326,-0.540239027649085,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.30844907407407407,0.13078703703703703,-0.7464845464734049,0.15807880864696178,WITH_PERSISTENT,P20_40,D0_20
forward_2026,WITH_PERSISTENT_P20_40_D20_40,5,0.28477668175314774,1.4689743171361578,1.4238834087657386,0.4,3.0361650025119395,0.8015020006466163,0.22669436094618414,1.661406838801175,0.7234292702642598,0.5421093390690104,0.6,0.8,0.2,0.3263888888888889,0.3069444444444444,-0.10993478878259202,0.037757490927908026,WITH_PERSISTENT,P20_40,D20_40
forward_2026,WITH_PERSISTENT_P20_40_D40_60,2,-1.0235592221300518,0.0,-2.0471184442601036,0.0,2.0471184442601036,0.31448473730484694,0.5397965382346471,0.847046219114364,1.2882523422815937,-0.484231899821026,0.5,0.8,0.2,0.27083333333333337,0.4427083333333333,-0.013581788332268887,-0.00486611880396726,WITH_PERSISTENT,P20_40,D40_60
forward_2026,WITH_PERSISTENT_P20_40_D60_80,11,0.22087331964595694,1.3957703716797634,2.4296065161055265,0.45454545454545453,3.633738750208307,0.5235414273182758,0.5076760977470557,0.8363052893395828,1.1230877072193708,-0.04385173446655774,0.2727272727272727,0.8727272727272729,0.1272727272727273,0.3248106060606061,0.6906565656565656,0.09001232541966249,-0.03135571307529552,WITH_PERSISTENT,P20_40,D60_80
forward_2026,WITH_PERSISTENT_P20_40_D80_100,8,0.5427853808667865,2.071742668291657,4.342283046934292,0.5,1.0163971362964699,0.4459828406901918,0.5742496794765328,1.423874631369087,1.9178756743046503,-0.56020777346048,0.375,0.8500000000000001,0.15000000000000002,0.3055555555555556,0.9240451388888888,1.1037365916685813,-0.3621635712935587,WITH_PERSISTENT,P20_40,D80_100
forward_2026,WITH_PERSISTENT_P40_60_D0_20,6,0.6741403308759523,2.9954394322654037,4.044841985255713,0.6666666666666666,1.0197120892252656,0.9033081721567608,0.501904244898514,2.179633993058205,0.5942566789103956,1.353246215744712,0.3333333333333333,0.8666666666666667,0.13333333333333333,0.5364583333333334,0.09895833333333333,-0.9786480860355579,0.2168715328276801,WITH_PERSISTENT,P40_60,D0_20
forward_2026,WITH_PERSISTENT_P40_60_D20_40,8,-0.47399425148241137,0.3808317125686649,-3.791954011859291,0.25,5.0937546529791,0.237277404553061,0.5944209531710749,1.0538477501816192,1.2920138324786372,-0.3933189331169624,0.25,0.8500000000000001,0.15000000000000002,0.5247395833333333,0.3025173611111111,-0.10031796778657606,0.0394142171466379,WITH_PERSISTENT,P40_60,D20_40
forward_2026,WITH_PERSISTENT_P40_60_D40_60,10,0.3755406223419067,1.726768169454345,3.755406223419067,0.5,2.1192147928549048,0.5503729949999357,0.522393483863803,1.5934438331910306,0.7314865643700723,0.6386895516897131,0.5,0.8800000000000001,0.12,0.538888888888889,0.5086805555555556,0.0009776830080034601,-0.0011993207615285679,WITH_PERSISTENT,P40_60,D40_60
forward_2026,WITH_PERSISTENT_P40_60_D60_80,9,0.17614033929908873,1.3116313802449076,1.5852630536917987,0.4444444444444444,2.0476329188627824,0.9119094838942416,0.35591369320769634,1.4814484156750578,0.8426469168460639,0.6945846012806007,0.5555555555555556,0.8444444444444446,0.15555555555555556,0.48804012345679015,0.712962962962963,0.10556744858105954,-0.03396081160455937,WITH_PERSISTENT,P40_60,D60_80
forward_2026,WITH_PERSISTENT_P40_60_D80_100,16,0.042012748238308584,1.0664128438380862,0.6722039718129373,0.375,5.883987528836304,0.4631115956181294,0.6152917756437783,0.9054263049333444,1.0548056709532827,0.1963021585392264,0.1875,0.8375000000000001,0.16250000000000003,0.5086805555555556,0.8736979166666666,0.8969851376775735,-0.2889923125461735,WITH_PERSISTENT,P40_60,D80_100
forward_2026,WITH_PERSISTENT_P60_80_D0_20,4,-0.39423420180141683,0.483871229101888,-1.5769368072056673,0.25,3.055316611127201,0.4130650403657901,0.41635655128796945,0.6583944065434991,0.8266695614084976,-0.22618243581619535,0.25,0.8,0.2,0.6588541666666666,0.12413194444444445,-0.49493054345804655,0.1661686896086518,WITH_PERSISTENT,P60_80,D0_20
forward_2026,WITH_PERSISTENT_P60_80_D20_40,6,1.7977793683816303,11.543583301591694,10.786676210289782,0.8333333333333334,1.0230560049410706,0.7001381007220236,0.34987957846182766,1.98618028217924,0.9160735472829563,0.9153051824469175,0.3333333333333333,0.8999999999999999,0.10000000000000002,0.7112268518518517,0.3396990740740741,-0.07052251939265258,0.0310212973873449,WITH_PERSISTENT,P60_80,D20_40
forward_2026,WITH_PERSISTENT_P60_80_D40_60,16,-0.5584897977084101,0.2821919007973982,-8.935836763334562,0.1875,9.918145915941892,0.6889809139368831,0.384447837750346,0.8331263583355852,1.3588330456177244,-0.7576033117018017,0.1875,0.875,0.125,0.7098524305555556,0.5112847222222222,0.006019886890864759,-0.011292802070558836,WITH_PERSISTENT,P60_80,D40_60
forward_2026,WITH_PERSISTENT_P60_80_D60_80,19,0.6648479719783493,2.384538302203209,12.632111467588636,0.5263157894736842,2.0563934245025504,0.8505498705425545,0.5220415249922052,1.6852925660366853,1.0812226780813938,0.45191396656911303,0.42105263157894735,0.8947368421052632,0.10526315789473684,0.6938961988304093,0.7012061403508772,0.12550344641211103,-0.03835271139827209,WITH_PERSISTENT,P60_80,D60_80
forward_2026,WITH_PERSISTENT_P60_80_D80_100,7,-0.35092984132343885,0.5182620416385725,-2.456508889264072,0.2857142857142857,4.08289951398964,0.4175193096814622,0.7133108220496085,0.9373163430835391,1.4801091333665224,-0.8796096520125367,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.728670634920635,0.8874007936507937,0.6536405555792347,-0.2060334879378877,WITH_PERSISTENT,P60_80,D80_100
forward_2026,WITH_PERSISTENT_P80_100_D0_20,9,0.2549290045027498,1.7560927115206628,2.2943610405247483,0.6666666666666666,2.9294165068585976,0.35064074051712113,0.40366371895860426,1.2395828072739732,0.7748936791561611,0.11355213161439076,0.5555555555555556,0.8444444444444446,0.15555555555555556,0.8734567901234568,0.13001543209876543,-0.35565327024060234,0.10128253386835895,WITH_PERSISTENT,P80_100,D0_20
forward_2026,WITH_PERSISTENT_P80_100_D20_40,13,0.018127274463621525,1.0289976920125923,0.23565456802707985,0.38461538461538464,6.073818493206216,0.6005985501128923,0.5115043007261804,0.7752360335732738,1.4997029104224262,-0.6031078794137529,0.15384615384615385,0.8615384615384618,0.13846153846153844,0.8864850427350427,0.3135683760683761,-0.0869518191217071,0.025714617206351577,WITH_PERSISTENT,P80_100,D20_40
forward_2026,WITH_PERSISTENT_P80_100_D40_60,27,0.060553152629628744,1.0945731063919184,1.634935120999976,0.37037037037037035,6.626810467898247,0.6035408779402298,0.6636756808859874,1.2661082828182617,1.1380263967219126,0.019668241582006574,0.37037037037037035,0.8962962962962964,0.10370370370370373,0.9176954732510288,0.5213477366255144,0.009012615621094778,-0.004258136416663664,WITH_PERSISTENT,P80_100,D40_60
forward_2026,WITH_PERSISTENT_P80_100_D60_80,24,0.13651155446272759,1.2299939643227504,3.2762773071054623,0.375,3.0308582678214386,0.47177968630511463,0.9030518113694552,1.3249662599366145,1.2189182095080364,0.10583505577495907,0.2916666666666667,0.8500000000000001,0.15000000000000002,0.8995949074074074,0.6834490740740741,0.09906189595031718,-0.030608793646377502,WITH_PERSISTENT,P80_100,D60_80
forward_2026,WITH_PERSISTENT_P80_100_D80_100,12,0.10510833725855252,1.1548526242694195,1.2613000471026303,0.3333333333333333,4.075172586297348,0.8171561596111441,0.58609330024619,3.49695660855788,0.8376121015801644,2.4905762155653415,0.4166666666666667,0.8500000000000001,0.15,0.9340277777777778,0.8776041666666669,0.465845242952831,-0.15336702005507366,WITH_PERSISTENT,P80_100,D80_100
forward_2026,AGAINST_PERSISTENT_P0_20_D0_20,1,2.099453755868557,99.0,2.099453755868557,1.0,0.0,0.5785177031737724,0.6208952485782296,1.9930288020547435,0.6208952485782296,1.928820399926693,0.0,0.2,0.8,0.14583333333333334,0.06944444444444445,-0.5958419263999541,0.23739816519490026,AGAINST_PERSISTENT,P0_20,D0_20
forward_2026,AGAINST_PERSISTENT_P0_20_D80_100,1,-1.0061590045359778,0.0,-1.0061590045359778,0.0,1.0061590045359778,0.26629305225653194,0.2844789192399048,0.8547357482185268,0.8687648456056851,0.6068883610451454,0.0,0.2,0.8,0.09375,0.9131944444444444,0.3239612668669859,-0.12476409437323877,AGAINST_PERSISTENT,P0_20,D80_100
forward_2026,AGAINST_PERSISTENT_P20_40_D20_40,2,-1.0140984005196563,0.0,-2.0281968010393125,0.0,2.0281968010393125,0.18261567357427452,0.5629409013686871,0.18261567357427452,2.214651019087577,-1.5903429917003327,0.0,0.2,0.8,0.3020833333333333,0.2829861111111111,-0.09218642437283173,0.022709004521152633,AGAINST_PERSISTENT,P20_40,D20_40
forward_2026,AGAINST_PERSISTENT_P20_40_D80_100,2,-0.6123404453019328,0.0,-1.2246808906038655,0.0,1.2246808906038655,0.20476677795365278,1.3127164434623766,1.4227848347584233,1.4922269284328382,-0.02245202079445799,0.0,0.2,0.8,0.37326388888888884,0.8958333333333333,0.4621791965908002,-0.15177208878648918,AGAINST_PERSISTENT,P20_40,D80_100
forward_2026,AGAINST_PERSISTENT_P40_60_D0_20,1,2.0668506067751578,99.0,2.0668506067751578,1.0,0.0,0.6097340203314259,0.04386575685837647,1.1166272106948874,0.2675811168361036,0.02315137167525425,1.0,0.2,0.8,0.5277777777777778,0.024305555555555556,-1.2245862301875943,0.24843380665198767,AGAINST_PERSISTENT,P40_60,D0_20
forward_2026,AGAINST_PERSISTENT_P40_60_D40_60,2,-1.0149827812938117,0.0,-2.0299655625876234,0.0,2.0299655625876234,0.11778615073486567,0.44345270580119184,0.19678076473845696,1.8150055267796987,-1.341804031902785,0.0,0.1,0.9,0.49479166666666663,0.5659722222222222,0.04319769794934693,-0.020437050521153674,AGAINST_PERSISTENT,P40_60,D40_60
forward_2026,AGAINST_PERSISTENT_P60_80_D0_20,1,-1.0162550861777744,0.0,-1.0162550861777744,0.0,1.0162550861777744,0.2311591753970736,0.767151064548833,2.1568097330179477,1.2686718485974777,0.10408921933091388,0.0,0.2,0.8,0.625,0.03819444444444445,-0.8721955269781722,0.3446640685393811,AGAINST_PERSISTENT,P60_80,D0_20
forward_2026,AGAINST_PERSISTENT_P60_80_D20_40,1,-1.013752687537877,0.0,-1.013752687537877,0.0,1.013752687537877,0.1664589126473959,0.7289289481254576,0.1664589126473959,1.3632179499472996,-1.2021286796433397,0.0,0.2,0.8,0.6215277777777778,0.2708333333333333,-0.11907315647953318,0.01775410233464453,AGAINST_PERSISTENT,P60_80,D20_40
forward_2026,AGAINST_PERSISTENT_P60_80_D80_100,1,2.513350039263951,99.0,2.513350039263951,1.0,0.0,0.7227148228959565,0.3243117775404698,1.9101248781394395,0.9677359454064068,1.2543521656376349,0.0,0.2,0.8,0.7118055555555556,0.84375,0.21586938317881413,-0.10805572745023798,AGAINST_PERSISTENT,P60_80,D80_100
forward_2026,AGAINST_PERSISTENT_P80_100_D0_20,2,-1.0183358456223488,0.0,-2.0366716912446976,0.0,2.0366716912446976,0.43525741388584765,0.5161933050148619,0.5795417179332245,0.6510434714965245,-0.28702238272053365,0.0,0.2,0.8,0.8524305555555556,0.06076388888888889,-1.1591681300209016,0.23059842609379566,AGAINST_PERSISTENT,P80_100,D0_20
forward_2026,AGAINST_PERSISTENT_P80_100_D40_60,4,0.6912751885321238,2.361101153993065,2.765100754128495,0.5,1.0237311203973842,0.3998514721688065,0.5683583553305417,1.561052127926332,1.3839733885423335,0.356721689535326,0.5,0.2,0.8,0.9479166666666667,0.5017361111111112,-0.001750274760998597,-0.005289943023505895,AGAINST_PERSISTENT,P80_100,D40_60
forward_2026,AGAINST_PERSISTENT_P80_100_D60_80,2,1.999284486582419,99.0,3.998568973164838,1.0,0.0,0.9500099336656537,0.7092099692712911,2.895797076347506,0.7092099692712911,1.476799014551755,0.5,0.2,0.8,0.9392361111111112,0.7447916666666666,0.18787705738983543,-0.03863453240023325,AGAINST_PERSISTENT,P80_100,D60_80
forward_2026,AGAINST_PERSISTENT_P80_100_D80_100,1,-1.010616224733628,0.0,-1.010616224733628,0.0,1.010616224733628,1.4798508493301978,0.29542880817570133,1.7656124844634453,0.29542880817570133,1.2014362657091497,1.0,0.2,0.8,0.9618055555555556,0.8645833333333334,0.2464884090862903,-0.04878215919472213,AGAINST_PERSISTENT,P80_100,D80_100
forward_2026,MIXED_P0_20_D0_20,9,0.472873702396184,2.3786200204260117,4.255863321565656,0.5555555555555556,3.0870459289068917,0.4578726934521076,0.47241710624061994,0.678555399388745,0.8551615579283561,-0.35367947745586936,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.13503086419753088,0.08410493827160494,-0.802265327802386,0.17809133904569333,MIXED,P0_20,D0_20
forward_2026,MIXED_P0_20_D20_40,5,0.3594652169826265,1.588153528267055,1.7973260849131325,0.4,2.0409439233115987,0.4130802962764477,0.4711124619597493,1.3483017601471772,0.5878393600184394,0.6906316848879843,0.0,0.48,0.52,0.14444444444444446,0.2576388888888889,-0.10734080185055024,0.023073293422069326,MIXED,P0_20,D20_40
forward_2026,MIXED_P0_20_D40_60,2,0.5342261874956178,2.0495195033291567,1.0684523749912356,0.5,1.0180395615346094,0.13741073063541104,0.7583988975114928,0.26046511627906604,1.333064314985873,-0.7253092461277089,0.0,0.5,0.5,0.1423611111111111,0.4583333333333333,-0.025262991829741815,-0.011182066215001427,MIXED,P0_20,D40_60
forward_2026,MIXED_P0_20_D60_80,7,0.3344788499656704,1.5761660112118099,2.3413519497596926,0.42857142857142855,2.044125653787142,0.6158893465192998,0.4572847397513416,1.192424619830358,1.1240557675220804,-0.12018936943840176,0.42857142857142855,0.5714285714285714,0.4285714285714285,0.16914682539682538,0.740079365079365,0.13560408179949981,-0.028430875615796276,MIXED,P0_20,D60_80
forward_2026,MIXED_P0_20_D80_100,10,-0.7045698341203096,0.23230537661058567,-7.045698341203096,0.1,8.166016730082713,0.8139638040541468,0.6478118186212042,1.072220295315119,1.2799098295434088,-0.4167952727765278,0.4,0.5599999999999999,0.44000000000000006,0.09409722222222222,0.8774305555555555,0.546229526680917,-0.16393812649687822,MIXED,P0_20,D80_100
forward_2026,MIXED_P20_40_D0_20,7,-0.8568051210815806,0.01738256576936339,-5.997635847571064,0.14285714285714285,5.997635847571064,0.6449193927828963,0.4285320770346686,0.7952805806846176,1.4752649496950005,-0.5847957677118183,0.42857142857142855,0.5714285714285714,0.4285714285714285,0.3343253968253968,0.09126984126984126,-0.622339407030256,0.15109519761338971,MIXED,P20_40,D0_20
forward_2026,MIXED_P20_40_D20_40,7,-0.10453466585229838,0.8207188846497379,-0.7317426609660886,0.2857142857142857,3.066075719136777,0.32751857447588556,0.44069757162146367,0.8888651383934665,0.7176623532704031,0.16372185869213035,0.14285714285714285,0.5428571428571429,0.45714285714285713,0.3194444444444445,0.29910714285714285,-0.10493061944457409,0.020997378169408172,MIXED,P20_40,D20_40
forward_2026,MIXED_P20_40_D40_60,3,-0.7857023617861444,0.0,-2.3571070853584333,0.0,2.3571070853584333,0.34474906680251016,0.4336179948122405,1.196098019937063,1.1217217859173971,0.2634101226621608,0.3333333333333333,0.6,0.4000000000000001,0.3506944444444445,0.49652777777777785,0.00937993933912056,0.009714813984801948,MIXED,P20_40,D40_60
forward_2026,MIXED_P20_40_D60_80,14,-0.021951186314000615,0.9662956330708694,-0.3073166083960086,0.35714285714285715,5.081639518018268,0.3100209253845584,0.4312243455786346,0.8860507775586844,1.237262397404319,-0.34491027237467453,0.14285714285714285,0.49999999999999994,0.5000000000000001,0.30481150793650796,0.707093253968254,0.11332999933148367,-0.03623081063609586,MIXED,P20_40,D60_80
forward_2026,MIXED_P20_40_D80_100,15,0.5646932467128842,2.0033738881445036,8.470398700693263,0.4,4.354629746232213,0.604191395368769,0.47175068100352335,1.309872766573929,0.9564250037337264,0.013972501781903813,0.4,0.4933333333333333,0.5066666666666667,0.30625,0.9375,2.5655646299790447,-0.8256129599133257,MIXED,P20_40,D80_100
forward_2026,MIXED_P40_60_D0_20,12,0.2952126193955489,1.4969183947562057,3.5425514327465866,0.4166666666666667,6.114636182750312,0.6793341607442202,0.5165718353299089,1.6663353361404127,1.0703249979262235,0.48150485966175305,0.5,0.5499999999999999,0.45,0.496238425925926,0.09375000000000001,-1.5983117239553248,0.3764827068443646,MIXED,P40_60,D0_20
forward_2026,MIXED_P40_60_D20_40,11,-0.27925860803413927,0.6221692346641956,-3.071844688375532,0.2727272727272727,4.079174329040061,0.28694573282270724,0.4618369880158389,0.822625606279153,1.4725031878562127,-0.34941989352225084,0.18181818181818182,0.5818181818181818,0.4181818181818182,0.5069444444444445,0.303030303030303,-0.10576374924767083,0.030133561471102622,MIXED,P40_60,D20_40
forward_2026,MIXED_P40_60_D40_60,4,-1.0272729827760099,0.0,-4.1090919311040395,0.0,4.1090919311040395,0.14556174338946642,0.7222086903198572,0.44276609548298035,2.0749059247528994,-1.222157362027203,0.0,0.5499999999999999,0.45000000000000007,0.5121527777777778,0.5381944444444444,0.013104242300255047,0.00218692491487191,MIXED,P40_60,D40_60
forward_2026,MIXED_P40_60_D60_80,10,-0.37647498516258954,0.41646307381958014,-3.7647498516258953,0.2,5.3039216187248455,0.28800024924369855,0.8488579186408372,1.16257335355932,1.2750863479363665,0.4518239749906191,0.1,0.5599999999999999,0.44000000000000006,0.5236111111111111,0.7,0.10879138050559838,-0.03249076616485737,MIXED,P40_60,D60_80
forward_2026,MIXED_P40_60_D80_100,16,0.7739271420860581,2.7366460668867085,12.382834273376929,0.5625,5.065944900189994,0.4798276256153734,0.6306374337091207,1.4267163516307828,1.2770776155374195,0.28911493321896264,0.3125,0.5375,0.4625,0.49739583333333326,0.8997395833333334,1.2382664285304055,-0.3688331176191688,MIXED,P40_60,D80_100
forward_2026,MIXED_P60_80_D0_20,13,-0.48124139112141384,0.3254033885708681,-6.25613808457838,0.3076923076923077,6.25613808457838,0.5106561704222686,0.6169427825455637,1.1138113671559873,1.8076982208519756,-0.718495370825591,0.23076923076923078,0.5230769230769231,0.47692307692307695,0.6907051282051282,0.1063034188034188,-0.647120589158022,0.19831605724756313,MIXED,P60_80,D0_20
forward_2026,MIXED_P60_80_D20_40,9,-0.23776433189693413,0.6467201742574321,-2.1398789870724073,0.3333333333333333,3.569709063057523,0.4889826220532907,0.42612304822510244,0.897931847895242,0.9917556413658102,-0.4470410091623102,0.3333333333333333,0.5777777777777777,0.4222222222222223,0.6828703703703703,0.27546296296296297,-0.12758127839206188,0.029896331128815918,MIXED,P60_80,D20_40
forward_2026,MIXED_P60_80_D40_60,12,0.8000536208000572,2.886782291022909,9.600643449600685,0.5833333333333334,3.041337899470504,1.2018658406245148,0.37831070413760154,2.204845221543329,1.4044686308093108,0.20852679797904283,0.5,0.5166666666666665,0.48333333333333345,0.6892361111111112,0.5193865740740741,0.012549790538014097,-0.00016203163350741404,MIXED,P60_80,D40_60
forward_2026,MIXED_P60_80_D60_80,15,0.026231900841627645,1.0387454602725794,0.3934785126244147,0.3333333333333333,5.4485533336035,0.49107148459760813,0.6948260455171027,0.8909438558170064,2.5011187813250713,-1.8121520304301888,0.26666666666666666,0.5466666666666666,0.4533333333333334,0.7055555555555556,0.7224537037037037,0.12554727549627692,-0.0398171954905436,MIXED,P60_80,D60_80
forward_2026,MIXED_P60_80_D80_100,12,-0.17239403709616397,0.7491786585120201,-2.0687284451539676,0.25,5.207550295155144,0.622515892044217,0.5275865466371514,1.053726225717973,1.2948521889226023,-0.32547656496292954,0.3333333333333333,0.5666666666666665,0.4333333333333334,0.7144097222222223,0.8874421296296297,0.627731904712934,-0.17043207137907532,MIXED,P60_80,D80_100
forward_2026,MIXED_P80_100_D0_20,7,0.37728279584765484,1.6525418438053994,2.6409795709335837,0.42857142857142855,2.0260669861626495,1.2044632890241742,0.6162987145903098,3.622013014227558,1.1304359811902798,1.1534504392950615,0.42857142857142855,0.5142857142857143,0.4857142857142857,0.869047619047619,0.10019841269841269,-2.4406234902492776,0.6637994601014918,MIXED,P80_100,D0_20
forward_2026,MIXED_P80_100_D20_40,16,0.16577601642981699,1.2800911155781463,2.6524162628770718,0.375,4.955693186052022,0.7215500168842974,0.47421142761201324,1.3751660736169349,0.9212749279077779,0.2940094945118949,0.3125,0.575,0.42500000000000004,0.8967013888888888,0.330078125,-0.06529335378546036,0.02414977157977787,MIXED,P80_100,D20_40
forward_2026,MIXED_P80_100_D40_60,23,-0.536759858350433,0.3592155923259158,-12.34547674205996,0.17391304347826086,13.11252792037322,0.7392409290033788,0.5353188689801722,1.2728481819851056,1.1038821731872253,0.2585375742458262,0.2608695652173913,0.5565217391304348,0.44347826086956527,0.9308574879227053,0.4980374396135267,0.002227980671511626,0.0009508977396739442,MIXED,P80_100,D40_60
forward_2026,MIXED_P80_100_D60_80,25,-0.2601692621399864,0.6264713337116646,-6.50423155349966,0.28,7.999138877355492,0.6071501553845952,0.7017675632436767,1.3083188889626485,1.1758786714213485,0.04667519259966385,0.24,0.5519999999999999,0.44800000000000006,0.9329166666666667,0.6738888888888889,0.10532651521698354,-0.03098682669193976,MIXED,P80_100,D60_80
forward_2026,MIXED_P80_100_D80_100,19,0.3897165256526181,1.8357408331694076,7.404613987399744,0.47368421052631576,3.552548094769809,0.7618631863129227,0.7296868560573561,1.3764161488180746,1.5518613962669547,-0.15483340581923302,0.2631578947368421,0.5157894736842105,0.48421052631578954,0.903143274853801,0.9115497076023393,0.7742599832818042,-0.22152878296867617,MIXED,P80_100,D80_100
