R,signal_ts,entry_ts,entry_k,side,signal_z,confirm_z,confirm_age_min,pre_fav_atr,pre_adv_atr,response_ratio,ret_15m,mfe_15m,mae_15m,impulse15,ret_30m,mfe_30m,mae_30m,impulse30,ret_60m,mfe_60m,mae_60m,impulse60,ret_120m,mfe_120m,mae_120m,impulse120,with_fraction,against_fraction,mean_aggression_intensity,efficiency_slope,impact_slope,first2_efficiency,last2_efficiency,efficiency_drop,sequence_aggression_percentile,efficiency_drop_percentile,persistence_class,signed_delta_1,signed_delta_2,signed_delta_3,signed_delta_4,signed_delta_5,aggr_intensity_1,aggr_intensity_2,aggr_intensity_3,aggr_intensity_4,aggr_intensity_5,impact_1,impact_2,impact_3,impact_4,impact_5,efficiency_1,efficiency_2,efficiency_3,efficiency_4,efficiency_5,aggr_bucket,drop_bucket,adverse_decay_corner,supportive_decay_corner,period,entry_time
-1.0029360504930813,1609746300,1609746600,886,1,-2.5403059852601118,-3.5070174977039468,5.0,0.5668391682513927,0.21653365339651728,2.6177878437935314,0.4775306294229543,0.5314321788197139,1.0086354708981562,0,0.2782094647254985,0.9616080057361979,1.0086354708981562,0,-0.5650933690806489,0.9616080057361979,2.029982542008292,0,-2.7791486111544073,0.9616080057361979,5.156054182124261,0,0.6,0.4,1.7739066489094213,-0.07640044368974222,0.03989696667394236,0.22517670567741885,0.11509633338780881,0.11008037228961004,0.7430555555555556,0.6597222222222222,MIXED,-468087.7810200006,-3293641.2776500005,6142738.002340002,2648821.673660001,2610654.5004900005,0.2732012796537289,1.9266135193224683,3.5931909650489127,1.5494266729584092,1.527100807563587,0.16366867225738058,-0.28652928889859,0.3187992954453317,0.2710898774823108,0.08434392243664195,0.5990750606650244,-0.14872164931018667,0.08872314603458488,0.17496129842879576,0.055231368346821866,P60_80,D60_80,False,False,historical,2021-01-04 07:50:00+00:00
-0.26920933720275475,1609764600,1609765500,949,-1,2.1253982251803514,1.5010574454122851,15.0,0.455336474542026,0.06718459840108618,6.777393608075374,0.21509790040906404,0.40367019682990746,0.16381274228203604,0,-0.2507209848715598,0.40367019682990746,0.3747859867928015,0,-0.9357043327144964,0.40367019682990746,1.0219386878614791,0,-1.1735168874367297,0.40367019682990746,1.4147221168696749,0,1.0,0.0,2.0691406339051475,-0.009893572568149142,-0.03574740507689514,0.045529281728661365,0.009130399443454878,0.03639888228520649,0.7951388888888888,0.5868055555555556,WITH_PERSISTENT,6118206.973749999,3573353.363979999,3022159.14267,3423436.8902400006,1914151.4686000012,3.5098842026749804,2.0499562333572974,1.7337479229352784,1.957573670589976,1.0945411399682052,0.1485224685858051,0.09992124147992981,0.03741237180992383,0.004078180902264619,0.01770697349016194,0.042315477575338364,0.048743085881984366,0.02157888683592304,0.0020832824226498254,0.016177516464259932,P60_80,D40_60,False,False,historical,2021-01-04 13:05:00+00:00
-1.0032970883115309,1609806000,1609806300,1085,-1,3.622289403983752,2.7278257534649635,5.0,0.6710881761382613,0.06857634528829794,9.786000748960545,-1.2444023209648996,0.07655602701822418,1.5548761445951498,0,-0.6716690725094132,0.07655602701822418,1.6741433416391358,0,-0.6711798966179233,0.10550912509581013,1.6741433416391358,0,-0.4095625151502658,0.10550912509581013,1.6741433416391358,0,0.8,0.2,1.7675397179075993,-0.033326797188654715,-0.005050741079637515,0.11954934083298083,0.03201753928562207,0.08753180154735876,0.7708333333333334,0.6805555555555556,WITH_PERSISTENT,236345.76159000024,1522233.8306199994,-1048668.1222399995,5043131.781690001,4640452.771760001,0.16695844862817186,1.0770662624020573,0.7419918229390458,3.5683000795571154,3.2833819760116065,0.02020907901719498,0.12715515829426144,-0.0036076721997418846,0.3611035283995009,-0.12201881143361236,0.12104184089755676,0.11805684076840489,-0.004862138942869873,0.10119760646551712,-0.037162527894272976,P60_80,D60_80,False,False,historical,2021-01-05 00:25:00+00:00
2.396488791251151,1609807500,1609807800,1090,-1,3.623172564631244,3.5191530996253952,5.0,0.4519728284434181,0.10469721057956682,4.316951919010106,0.45477670183553015,1.0568579274461696,-0.17621043503397232,1,0.650151756034114,1.2232114467408632,-0.17621043503397232,1,0.32640554993496695,1.2232114467408632,0.08032952738835339,1,1.1088018499783203,1.3693597340656247,0.4037577684636514,1,0.4,0.6,1.212608534449827,0.0296512517830528,-0.05051886110709856,-0.08630600627733098,0.14206344416308764,-0.22836945044041862,0.5416666666666666,0.2048611111111111,MIXED,-3347102.4460900016,-342082.4639299996,-381743.66110999975,866512.9181299999,3608971.25866,2.3720251631563687,0.24204263067015463,0.27010516386957445,0.6140805305811503,2.564789183971887,0.36164185575950425,-0.07868189044658913,-0.1119815002167989,0.17924555571614972,-0.01991617285735815,0.15246115804990978,-0.32507317060457175,-0.41458328315258725,0.29189211332657494,-0.0077652250003996635,P40_60,D20_40,False,False,historical,2021-01-05 00:50:00+00:00
-0.13066473997565595,1609832700,1609834200,1178,1,-1.0549371525679947,-1.5223354940225982,25.0,0.44717154078952087,0.5854631483539271,0.7637910964729131,-0.07390687366433074,0.42058650595326175,0.10942570585375089,0,-0.32835626816223357,0.42058650595326175,0.4043606327525159,0,-0.17145998937120072,0.42058650595326175,0.5685981297843684,0,0.44611257476905136,1.014413889799752,0.5685981297843684,0,1.0,0.0,2.440428210632585,-0.06850547213817751,0.0005243727314860781,0.27377284046787076,0.11994148170232685,0.1538313587655439,0.8159722222222222,0.7708333333333334,WITH_PERSISTENT,511913.14706000034,1784060.8680600002,11514505.597859997,579018.2908999994,3925539.6654199976,0.3410550703900849,1.1886059352663638,7.671380467055836,0.38576294649627363,2.615336633954366,0.15244405748595252,0.1195371951288456,0.2986550051447897,0.06569499881274243,0.18198701930143454,0.44697652591725967,0.10056915501848189,0.03893105908333993,0.17029844133808142,0.06958452206657229,P80_100,D60_80,False,False,historical,2021-01-05 08:10:00+00:00
3.1707566997562457,1609892700,1609893000,1374,1,-2.046257339463418,-2.4760838270370447,5.0,0.7247383434469143,0.023148176961779256,31.30865611295863,0.5482575260302096,0.7279187267022692,-0.0916713337388241,0,0.8552244108950547,1.144064989732439,-0.0916713337388241,1,0.20790451471481575,1.144064989732439,-0.0916713337388241,1,0.7822414391845343,1.430292008165865,0.34482135652215046,1,0.4,0.6,1.9112765795854707,-0.1691924870658444,0.017359099586287802,0.46062495704607,0.023555022297918424,0.43706993474815153,0.6215277777777778,0.9305555555555556,MIXED,-331415.5166299995,1949169.5630200002,-1445821.9731099997,-1650240.9959500004,8054277.041810002,0.2356047016208636,1.3939540151528564,1.027840995603629,1.1731633491602254,5.725819836389778,0.20630265511239088,0.06359663649629622,-0.0033442332050706734,-0.012590054419073958,0.331191498501515,0.8756267513609363,0.045623162731203655,-0.0032536452289115498,-0.010731705602958505,0.05784175019879535,P60_80,D80_100,False,False,historical,2021-01-06 00:30:00+00:00
1.4970481880378292,1609907700,1609908300,1425,-1,3.191677454419829,2.663698461765491,10.0,0.6010506914753426,0.1873440575748811,3.208271967883645,-0.5578119106594324,0.4852565871436161,0.7677285886196705,0,-0.2926672359713442,0.4852565871436161,0.9191712534880742,0,1.1323339478122803,1.6067781001660557,0.9191712534880742,0,0.6885440767548944,1.6067781001660557,0.9191712534880742,0,0.8,0.2,2.2008870677647256,-0.15496193476149758,0.02326845110483767,0.3943196180724121,0.03934219726595863,0.3549774208064535,0.7048611111111112,0.9097222222222222,WITH_PERSISTENT,105980.31360999867,-7355244.027010001,1327593.9566600025,4364578.7257,2160534.9432999995,0.07611094998847139,5.288814398610813,0.953426478923094,3.1344711276751527,1.5516123836260949,0.0615828738347947,-0.10826150351951228,-0.12984065455886296,0.3424090078586917,-0.04741012633011901,0.8091091325885437,-0.020469896443719472,-0.13618304216018537,0.1092397679454427,-0.03055537341352543,P60_80,D80_100,False,False,historical,2021-01-06 04:45:00+00:00
-0.7514752085754136,1609935000,1609936500,1519,-1,1.5387614536971084,0.842038749315131,25.0,0.568522525470066,0.48758497751079394,1.1659968016374818,-0.13455648083576807,0.5221691211661242,0.15515991850242244,0,-0.5398531402551549,0.5221691211661242,1.1528113932532027,0,0.3276209815262929,0.87051318866144,1.1528113932532027,0,0.7954458437598189,1.4364975181523456,1.1528113932532027,0,0.8,0.2,2.23231939953846,-0.054751877683926115,0.06739549575419611,0.11688101116043545,0.09286310871932187,0.024017902441113584,0.7083333333333334,0.5486111111111112,WITH_PERSISTENT,289512.17649,300348.8381299996,-256603.46925000008,2379191.844539999,12905273.529420001,0.20030411165251133,0.2079170681001238,0.17763425130244023,1.6470001876630294,8.928741378974195,0.10646305944127168,-0.061906031641837014,-0.0018186541958999118,0.25315187813649676,0.2859115833230853,0.5315044561916296,-0.29774243387075866,-0.010238137884036807,0.1537047332040484,0.032021484234595325,P60_80,D40_60,False,False,historical,2021-01-06 12:35:00+00:00
-0.2769192674760663,1609977600,1609979400,1662,1,-1.4956414409214378,-1.1630175049586802,30.0,0.7713022078490545,0.6634117204415986,1.1626297560329641,0.13582763138738743,0.7380571095813415,-0.0493313645155124,0,0.15934945822846983,0.7380571095813415,0.3282449098433986,0,-0.004284258469739705,0.7380571095813415,0.4672545390262774,0,-0.8798535865066736,0.7380571095813415,1.1502402096374982,0,0.6,0.4,3.0223731818667643,0.06148767416427006,0.030567976207807917,0.012394468171212597,0.1768815213379787,-0.1644870531667661,0.8541666666666666,0.17708333333333334,MIXED,-5208998.66282,3792762.1527500004,8833387.551480003,5095584.197299998,-8718.05468999967,3.4372664851722514,2.49783893929717,5.817496194954255,3.353526728074702,0.005737561835446135,-0.06089470290954965,0.10617058003868889,0.24898612815340318,0.2869829253582297,0.00153900546971952,-0.017716020988252545,0.04250495733067774,0.04279952698032389,0.08557642835504146,0.2681866143209159,P80_100,D0_20,False,False,historical,2021-01-07 00:30:00+00:00
-1.0039238666269323,1610021400,1610022000,1804,-1,2.683032791155792,1.984964881100255,10.0,1.3068858613220118,0.3719459307988925,3.513644725192564,-0.646447202093766,-0.023305499670635072,0.9635017002866615,0,-0.5651583670126795,0.019940534477522056,0.9635017002866615,0,-1.6616073495112877,0.019940534477522056,1.983086153791382,0,-1.824932789716385,0.019940534477522056,2.8467605533498324,0,0.4,0.6,3.4795156239203977,-0.02395981683017599,-0.13958685705129176,0.009178118323613038,-0.06102541910930826,0.07020353743292129,0.9270833333333334,0.6458333333333334,MIXED,12197553.270059995,-4701743.075019997,3826564.971069999,-1576486.1187399998,-3824189.909600001,8.127712163464683,3.1329573672882924,2.5464252606425886,1.0480812210882864,2.542402107118139,0.724620328662737,-0.22180728897749805,-0.011247707728739328,-0.11739989673651878,-0.0255176527142118,0.08915426936078608,-0.07079803271356,-0.004417056131796637,-0.11201401414348529,-0.010036824075131238,P80_100,D60_80,False,False,historical,2021-01-07 12:20:00+00:00
-1.003686305611901,1610025000,1610026800,1820,-1,2.207134150791058,1.4338179186969289,30.0,0.6186412322842533,0.3856712669412372,1.604063573588563,0.06452555036557917,0.5341001610338142,0.1732443813200787,0,-0.866641994818903,0.5341001610338142,1.103431720661338,0,-0.6525090268956418,0.5341001610338142,1.3308394762900115,0,-0.7868252332989839,0.5341001610338142,1.3308394762900115,0,0.8,0.2,1.8369620721274398,-0.044693552268528204,-0.011510417187606932,-0.0011861425154801805,-0.08492374209051891,0.08373759957503873,0.71875,0.6736111111111112,WITH_PERSISTENT,1445631.2083400004,-1886321.2029000004,1704666.26818,7963826.859990001,1029569.6992899999,0.9493028008657912,1.2386907469310413,1.119403381435656,5.20605571032757,0.6713577210771393,0.06578581502114868,-0.08877864351512994,0.14168175316817577,0.2098760739755412,-0.1410936296622216,0.0692990115083814,-0.07167129653934176,0.12656887494621596,0.040313827845785334,-0.21016131202682314,P60_80,D60_80,False,False,historical,2021-01-07 13:40:00+00:00
-1.0022687012785378,1610104500,1610105700,2083,-1,1.5400175065224548,0.785957661065709,20.0,1.3696187858466105,0.4014654515413712,3.411548309266961,0.08709808050538072,0.2627682837936241,0.5044788207661817,0,-0.755973110877143,0.34831133068761444,0.8241840123106906,0,-0.8707540293188707,0.34831133068761444,1.4318457925002093,0,-0.4404470721632841,0.3817769498663562,1.4318457925002093,0,0.6,0.4,6.580481565434073,-0.03187318741668708,-0.18857374260954132,0.04089522565517685,-0.05894742537896612,0.09984265103414297,0.9756944444444444,0.7013888888888888,MIXED,17359743.070309997,16067490.099310003,12578024.466580003,-11496347.170379996,-6698783.508389998,8.915188781425066,8.23471879461086,6.446339399236321,5.891971025229695,3.4141898266684203,0.41810966226614166,0.28732485624037796,0.19437920142544743,-0.26953915930995614,-0.2463270430063978,0.046898571148454915,0.03489188016189879,0.03015341874414124,-0.045746849807802394,-0.07214800095012984,P80_100,D60_80,False,False,historical,2021-01-08 11:35:00+00:00
-1.0020929939289438,1610132100,1610132400,2172,-1,1.358039633266048,1.3667588314522874,5.0,0.8139195010854301,0.10715752940304128,7.595541797427705,-0.8787529162051909,-0.24199936646958878,1.197000210406083,0,-0.8645100428442267,-0.24199936646958878,1.197000210406083,0,-0.5879393383075404,-0.24199936646958878,1.3429411071059416,0,1.6115325655438106,1.725265146347846,1.3429411071059416,0,0.4,0.6,1.7509573044775535,0.4192802698152094,0.05514096051533106,0.03829040291254939,1.107055957752999,-1.0687655548404495,0.6041666666666666,0.027777777777777776,MIXED,-1784103.5311699994,-2434898.7107299995,5148607.59345,8488816.095360003,-169507.3307799995,0.8656893295787869,1.1826963404089188,2.500818342931928,4.123248201719502,0.08233430774863136,0.06749179763097328,-0.0016346934198420474,0.021849862542399134,0.3334774576471064,0.17564052467415436,0.07796297974566992,-0.0013821739205711332,0.008737081550554002,0.08087734728913247,2.1332345682168654,P60_80,D0_20,False,False,historical,2021-01-08 19:00:00+00:00
1.3343492762093103,1610148600,1610150400,2232,-1,1.5001114798608968,1.1662103229481726,30.0,0.39154187358106196,0.22558318096700372,1.7356873423229449,-0.45781305610062006,-0.005288112111243336,0.7450319973054808,0,-0.3353273979570161,-0.005288112111243336,0.7802351696273045,0,0.6974580789616942,1.1885270603251143,0.7802351696273045,0,0.682395550240483,1.585288193928357,0.7802351696273045,0,0.8,0.2,1.0602041885714495,0.15108214790026958,0.028620713636047204,-0.3110522613280074,0.03832779549739385,-0.34938005682540124,0.3229166666666667,0.08680555555555555,WITH_PERSISTENT,-600511.7945900001,2856400.8917100006,2309947.13975,2624121.16144,2606259.3314500004,0.28968529821731365,1.3802083892698294,1.11431237832985,1.2646273471539486,1.252187529886306,-0.23794595434878268,0.27505819241472607,0.0475357370289238,0.10874038478583535,-0.011683482354101252,-0.8213918152603926,0.1992872926043778,0.04265921773296045,0.08598604090328676,-0.009330449908499057,P20_40,D0_20,False,False,historical,2021-01-09 00:00:00+00:00
-1.0030375747858686,1610172600,1610173200,2308,-1,1.6968708922754836,1.505619449205204,10.0,1.0060282357783676,0.3395563138798903,2.962772864743291,-0.38018662166759004,0.7403204183313361,0.42552141346905553,0,-0.45316116295046854,0.7403204183313361,0.6705907462865792,0,-0.5090476158715231,1.1295179718399988,0.6705907462865792,0,-1.0828758945901102,1.1295179718399988,1.4864535880316656,0,1.0,0.0,1.7816966671476517,-0.2558668799562237,-0.008338613610442532,0.7232152094980193,0.07390493993065356,0.6493102695673658,0.6805555555555556,0.9270833333333334,WITH_PERSISTENT,123476.7861600006,3720691.47136,6419053.242940001,5956150.622260001,1020732.9332300015,0.06376367802941867,1.9279916885921842,3.314812905043948,3.0757689958044696,0.5261460682682384,0.08548713057514486,0.20391318557451849,0.13009824650333518,0.20666782276944112,0.04241674392547089,1.3406659175116395,0.105764501484399,0.0392475264766365,0.06719222277717389,0.08061765708413324,P60_80,D80_100,False,False,historical,2021-01-09 06:20:00+00:00
1.0170062473973727,1610181900,1610182500,2339,1,-1.9095747371277905,-1.1456371266218666,10.0,0.5317896685240519,0.004263755564388383,124.72327171903976,0.830459536457038,1.0672635530212176,0.17110906432445563,1,0.7120885749387578,1.284942763073284,0.17110906432445563,1,0.1539505528541681,1.284942763073284,0.17110906432445563,1,0.2645805212603837,1.284942763073284,0.18145798559725465,1,0.6,0.4,1.455218522214471,-0.44643231317383836,0.008800722650387635,-0.014214667477550073,-1.1277808351638852,1.113566167686335,0.5590277777777778,0.9618055555555556,MIXED,-2021566.7316900005,241199.94005000032,5336836.875600001,6539112.705189999,-66059.01159000024,1.0372849129511286,0.12351628103852105,2.7329453035796947,3.348619748700516,0.03372636480249484,-0.05886466419968573,0.003497935390210893,0.14685119286102732,0.12851290436562623,-0.07736853543545522,-0.056748735777402894,0.028319400822302748,0.05373365465273768,0.038377861815345214,-2.2939395321431157,P40_60,D80_100,False,False,historical,2021-01-09 08:55:00+00:00
-1.00436215126268,1610242500,1610243100,2541,1,-2.351315934755114,-2.3447751630039457,10.0,0.41275192808737243,0.06494824161595156,6.355090014183061,-0.8261946594125474,0.14809785725099583,0.9792697863673243,0,-0.5330495295677344,0.14809785725099583,1.1062383309402681,0,-0.8290525755650472,0.14809785725099583,1.3840020918294793,0,-2.336651513135858,0.14809785725099583,3.455702299636235,0,0.6,0.4,2.0590815286917836,0.0390607949323824,0.004710744939013009,0.061604640097224446,0.10884568006462852,-0.04724103996740408,0.8680555555555556,0.4305555555555556,MIXED,1332323.9723299993,742679.8568300004,7950769.215840001,-1455242.9821499996,-508978.12349999975,1.1444131017580974,0.6379323469513939,6.82939333722996,1.2473887395476848,0.4362801179717826,0.019684298893065156,0.06762664513671836,0.23993651114037193,-0.11929391580386814,0.1366983040584235,0.017200328851964777,0.10600895134248411,0.03513291212844088,-0.0956348381117238,0.31332619824098085,P80_100,D40_60,False,False,historical,2021-01-10 01:45:00+00:00
-1.0042247419862809,1610251800,1610253000,2574,-1,1.3503425823312916,1.2153568131832344,20.0,0.604797139727269,0.23023313642077234,2.6268900580629553,0.3588539670371699,0.9508258127460898,0.3333042963169437,0,0.03865988361963917,0.9508258127460898,0.3504695285549928,0,-0.4821814348932059,0.9508258127460898,0.878506219728908,0,-0.8923786543085189,0.9508258127460898,1.1833948918080743,0,0.6,0.4,1.7470060701776604,0.0018954745135050253,-0.023381912261751975,0.09416148651073974,0.08240430972535832,0.01175717678538142,0.7743055555555556,0.5486111111111112,MIXED,1211110.0223599998,6454936.97192,-352200.02171,-1389897.2283,893029.2673499999,1.0294988243437821,5.4722345005239195,0.2983952045984966,1.1782986569772032,0.7566031644449007,0.16159099620195813,0.17162183351336538,0.018689675598444908,-0.04079410432418446,0.1508894038119732,0.15696068360668108,0.031362289414798405,0.06263375777045346,-0.034621162861777625,0.19942978231249428,P60_80,D40_60,False,False,historical,2021-01-10 04:30:00+00:00
