time,ratio_str,ratio,digits,longAccount_str,shortAccount_str,longAccount,shortAccount,recon_la_sa,recon_1msa,recon_la_1mla
2026-09-09 05:25:00+00:00,1.2967,1.2967,4,0.5646,0.4354,0.5646,0.4354,1.2967386311437759,1.2967386311437759,1.2967386311437759
2026-09-09 05:30:00+00:00,1.2920,1.292,4,0.5637,0.4363,0.5637,0.4363,1.2920009168003666,1.2920009168003666,1.2920009168003666
2026-09-09 05:35:00+00:00,1.2904,1.2904,4,0.5634,0.4366,0.5634,0.4366,1.2904260192395787,1.2904260192395787,1.2904260192395787
2026-09-09 05:40:00+00:00,1.2894,1.2894,4,0.5632,0.4368,0.5632,0.4368,1.2893772893772895,1.2893772893772892,1.2893772893772895
2026-09-09 05:45:00+00:00,1.2904,1.2904,4,0.5634,0.4366,0.5634,0.4366,1.2904260192395787,1.2904260192395787,1.2904260192395787
2026-09-09 05:50:00+00:00,1.2894,1.2894,4,0.5632,0.4368,0.5632,0.4368,1.2893772893772895,1.2893772893772892,1.2893772893772895
2026-09-09 05:55:00+00:00,1.2931,1.2931,4,0.5639,0.4361,0.5639,0.4361,1.2930520522815867,1.293052052281587,1.2930520522815865
2026-09-09 06:00:00+00:00,1.2962,1.2962,4,0.5645,0.4355,0.5645,0.4355,1.296211251435132,1.296211251435132,1.296211251435132
2026-09-09 06:05:00+00:00,1.2962,1.2962,4,0.5645,0.4355,0.5645,0.4355,1.296211251435132,1.296211251435132,1.296211251435132
2026-09-09 06:10:00+00:00,1.2978,1.2978,4,0.5648,0.4352,0.5648,0.4352,1.2977941176470589,1.2977941176470589,1.2977941176470587
2026-09-09 06:15:00+00:00,1.2994,1.2994,4,0.5651,0.4349,0.5651,0.4349,1.2993791676247415,1.299379167624741,1.2993791676247415
2026-09-09 06:20:00+00:00,1.2989,1.2989,4,0.5650,0.4350,0.565,0.435,1.2988505747126435,1.2988505747126435,1.2988505747126433
2026-09-09 06:25:00+00:00,1.2967,1.2967,4,0.5646,0.4354,0.5646,0.4354,1.2967386311437759,1.2967386311437759,1.2967386311437759
2026-09-09 06:30:00+00:00,1.2936,1.2936,4,0.5640,0.4360,0.564,0.436,1.293577981651376,1.2935779816513764,1.293577981651376
2026-09-09 06:35:00+00:00,1.2904,1.2904,4,0.5634,0.4366,0.5634,0.4366,1.2904260192395787,1.2904260192395787,1.2904260192395787
2026-09-09 06:40:00+00:00,1.2910,1.291,4,0.5635,0.4365,0.5635,0.4365,1.290950744558992,1.290950744558992,1.290950744558992
2026-09-09 06:45:00+00:00,1.2889,1.2889,4,0.5631,0.4369,0.5631,0.4369,1.2888532845044633,1.2888532845044631,1.2888532845044636
2026-09-09 06:50:00+00:00,1.2868,1.2868,4,0.5627,0.4373,0.5627,0.4373,1.28675966155957,1.28675966155957,1.28675966155957
2026-09-09 06:55:00+00:00,1.2836,1.2836,4,0.5621,0.4379,0.5621,0.4379,1.2836263987211693,1.2836263987211693,1.2836263987211693
2026-09-09 07:00:00+00:00,1.2810,1.281,4,0.5616,0.4384,0.5616,0.4384,1.281021897810219,1.281021897810219,1.281021897810219
2026-09-09 07:05:00+00:00,1.2821,1.2821,4,0.5618,0.4382,0.5618,0.4382,1.2820629849383842,1.2820629849383844,1.2820629849383842
2026-09-09 07:10:00+00:00,1.2847,1.2847,4,0.5623,0.4377,0.5623,0.4377,1.2846698652044781,1.2846698652044781,1.2846698652044781
2026-09-09 07:15:00+00:00,1.2841,1.2841,4,0.5622,0.4378,0.5622,0.4378,1.2841480127912288,1.2841480127912288,1.284148012791229
2026-09-09 07:20:00+00:00,1.2826,1.2826,4,0.5619,0.4381,0.5619,0.4381,1.2825838849577722,1.2825838849577724,1.282583884957772
2026-09-09 07:25:00+00:00,1.2836,1.2836,4,0.5621,0.4379,0.5621,0.4379,1.2836263987211693,1.2836263987211693,1.2836263987211693
2026-09-09 07:30:00+00:00,1.2841,1.2841,4,0.5622,0.4378,0.5622,0.4378,1.2841480127912288,1.2841480127912288,1.284148012791229
2026-09-09 07:35:00+00:00,1.2836,1.2836,4,0.5621,0.4379,0.5621,0.4379,1.2836263987211693,1.2836263987211693,1.2836263987211693
2026-09-09 07:40:00+00:00,1.2815,1.2815,4,0.5617,0.4383,0.5617,0.4383,1.2815423226100844,1.2815423226100844,1.2815423226100844
2026-09-09 07:45:00+00:00,1.2805,1.2805,4,0.5615,0.4385,0.5615,0.4385,1.2805017103762828,1.2805017103762828,1.2805017103762828
2026-09-09 07:50:00+00:00,1.2795,1.2795,4,0.5613,0.4387,0.5613,0.4387,1.2794620469569182,1.2794620469569182,1.2794620469569182
2026-09-09 07:55:00+00:00,1.2779,1.2779,4,0.5610,0.4390,0.561,0.439,1.2779043280182234,1.2779043280182232,1.2779043280182236
2026-09-09 08:00:00+00:00,1.2774,1.2774,4,0.5609,0.4391,0.5609,0.4391,1.2773855613755407,1.2773855613755407,1.2773855613755407
2026-09-09 08:05:00+00:00,1.2614,1.2614,4,0.5578,0.4422,0.5578,0.4422,1.261420171867933,1.2614201718679332,1.2614201718679328
2026-09-09 08:10:00+00:00,1.2594,1.2594,4,0.5574,0.4426,0.5574,0.4426,1.2593764121102575,1.2593764121102575,1.2593764121102575
2026-09-09 08:15:00+00:00,1.2538,1.2538,4,0.5563,0.4437,0.5563,0.4437,1.25377507324769,1.25377507324769,1.25377507324769
2026-09-09 08:20:00+00:00,1.2523,1.2523,4,0.5560,0.4440,0.556,0.444,1.2522522522522523,1.2522522522522523,1.2522522522522526
2026-09-09 08:25:00+00:00,1.2517,1.2517,4,0.5559,0.4441,0.5559,0.4441,1.251745102454402,1.2517451024544024,1.251745102454402
2026-09-09 08:30:00+00:00,1.2584,1.2584,4,0.5572,0.4428,0.5572,0.4428,1.2583559168925023,1.258355916892502,1.2583559168925025
2026-09-09 08:35:00+00:00,1.2543,1.2543,4,0.5564,0.4436,0.5564,0.4436,1.254283137962128,1.254283137962128,1.254283137962128
2026-09-09 08:40:00+00:00,1.2543,1.2543,4,0.5564,0.4436,0.5564,0.4436,1.254283137962128,1.254283137962128,1.254283137962128
2026-09-09 08:45:00+00:00,1.2502,1.2502,4,0.5556,0.4444,0.5556,0.4444,1.2502250225022502,1.2502250225022502,1.2502250225022502
2026-09-09 08:50:00+00:00,1.2477,1.2477,4,0.5551,0.4449,0.5551,0.4449,1.2476961114857272,1.247696111485727,1.2476961114857272
2026-09-09 08:55:00+00:00,1.2422,1.2422,4,0.5540,0.4460,0.554,0.446,1.242152466367713,1.242152466367713,1.2421524663677133
2026-09-09 09:00:00+00:00,1.2416,1.2416,4,0.5539,0.4461,0.5539,0.4461,1.2416498542927594,1.2416498542927596,1.2416498542927592
2026-09-09 09:05:00+00:00,1.2396,1.2396,4,0.5535,0.4465,0.5535,0.4465,1.2396416573348263,1.2396416573348263,1.2396416573348263
2026-09-09 09:10:00+00:00,1.2316,1.2316,4,0.5519,0.4481,0.5519,0.4481,1.231644722160232,1.2316447221602322,1.2316447221602318
2026-09-09 09:15:00+00:00,1.2297,1.2297,4,0.5515,0.4485,0.5515,0.4485,1.229654403567447,1.229654403567447,1.229654403567447
2026-09-09 09:20:00+00:00,1.2277,1.2277,4,0.5511,0.4489,0.5511,0.4489,1.2276676319893072,1.227667631989307,1.2276676319893074
2026-09-09 09:25:00+00:00,1.2262,1.2262,4,0.5508,0.4492,0.5508,0.4492,1.2261798753339268,1.2261798753339268,1.2261798753339268
2026-09-09 09:30:00+00:00,1.2232,1.2232,4,0.5502,0.4498,0.5502,0.4498,1.223210315695865,1.223210315695865,1.223210315695865
2026-09-09 09:35:00+00:00,1.2207,1.2207,4,0.5497,0.4503,0.5497,0.4503,1.2207417277370642,1.2207417277370645,1.220741727737064
2026-09-09 09:40:00+00:00,1.2202,1.2202,4,0.5496,0.4504,0.5496,0.4504,1.220248667850799,1.220248667850799,1.220248667850799
2026-09-09 09:45:00+00:00,1.2188,1.2188,4,0.5493,0.4507,0.5493,0.4507,1.2187708009762592,1.2187708009762592,1.2187708009762592
2026-09-09 09:50:00+00:00,1.2095,1.2095,4,0.5474,0.4526,0.5474,0.4526,1.209456473707468,1.209456473707468,1.209456473707468
2026-09-09 09:55:00+00:00,1.2124,1.2124,4,0.5480,0.4520,0.548,0.452,1.2123893805309736,1.2123893805309736,1.2123893805309736
2026-09-09 10:00:00+00:00,1.2158,1.2158,4,0.5487,0.4513,0.5487,0.4513,1.2158209616662974,1.2158209616662974,1.2158209616662972
2026-09-09 10:05:00+00:00,1.2252,1.2252,4,0.5506,0.4494,0.5506,0.4494,1.2251891410769915,1.2251891410769915,1.2251891410769915
2026-09-09 10:10:00+00:00,1.2282,1.2282,4,0.5512,0.4488,0.5512,0.4488,1.2281639928698753,1.2281639928698753,1.2281639928698753
2026-09-09 10:15:00+00:00,1.2316,1.2316,4,0.5519,0.4481,0.5519,0.4481,1.231644722160232,1.2316447221602322,1.2316447221602318
2026-09-09 10:20:00+00:00,1.2292,1.2292,4,0.5514,0.4486,0.5514,0.4486,1.2291573785109229,1.2291573785109229,1.2291573785109229
2026-09-09 10:25:00+00:00,1.2346,1.2346,4,0.5525,0.4475,0.5525,0.4475,1.2346368715083798,1.2346368715083798,1.2346368715083798
2026-09-09 10:30:00+00:00,1.2376,1.2376,4,0.5531,0.4469,0.5531,0.4469,1.2376370552696352,1.237637055269635,1.2376370552696354
2026-09-09 10:35:00+00:00,1.2462,1.2462,4,0.5548,0.4452,0.5548,0.4452,1.2461814914645102,1.2461814914645102,1.2461814914645102
2026-09-09 10:40:00+00:00,1.2487,1.2487,4,0.5553,0.4447,0.5553,0.4447,1.2487069934787498,1.2487069934787498,1.2487069934787498
2026-09-09 10:45:00+00:00,1.2492,1.2492,4,0.5554,0.4446,0.5554,0.4446,1.2492127755285651,1.2492127755285651,1.2492127755285651
2026-09-09 10:50:00+00:00,1.2482,1.2482,4,0.5552,0.4448,0.5552,0.4448,1.248201438848921,1.248201438848921,1.248201438848921
2026-09-09 10:55:00+00:00,1.2336,1.2336,4,0.5523,0.4477,0.5523,0.4477,1.233638597274961,1.233638597274961,1.233638597274961
2026-09-09 11:00:00+00:00,1.2326,1.2326,4,0.5521,0.4479,0.5521,0.4479,1.2326412145568209,1.2326412145568209,1.2326412145568209
2026-09-09 11:05:00+00:00,1.2222,1.2222,4,0.5500,0.4500,0.55,0.45,1.2222222222222223,1.2222222222222223,1.2222222222222225
2026-09-09 11:10:00+00:00,1.2227,1.2227,4,0.5501,0.4499,0.5501,0.4499,1.222716159146477,1.222716159146477,1.2227161591464772
2026-09-09 11:15:00+00:00,1.2252,1.2252,4,0.5506,0.4494,0.5506,0.4494,1.2251891410769915,1.2251891410769915,1.2251891410769915
2026-09-09 11:20:00+00:00,1.2237,1.2237,4,0.5503,0.4497,0.5503,0.4497,1.2237046920169001,1.2237046920169001,1.2237046920169001
2026-09-09 11:25:00+00:00,1.2267,1.2267,4,0.5509,0.4491,0.5509,0.4491,1.22667557336896,1.22667557336896,1.2266755733689598
2026-09-09 11:30:00+00:00,1.2326,1.2326,4,0.5521,0.4479,0.5521,0.4479,1.2326412145568209,1.2326412145568209,1.2326412145568209
2026-09-09 11:35:00+00:00,1.2366,1.2366,4,0.5529,0.4471,0.5529,0.4471,1.2366360993066428,1.2366360993066428,1.2366360993066425
2026-09-09 11:40:00+00:00,1.2371,1.2371,4,0.5530,0.4470,0.553,0.447,1.2371364653243848,1.2371364653243846,1.237136465324385
2026-09-09 11:45:00+00:00,1.2371,1.2371,4,0.5530,0.4470,0.553,0.447,1.2371364653243848,1.2371364653243846,1.237136465324385
2026-09-09 11:50:00+00:00,1.2391,1.2391,4,0.5534,0.4466,0.5534,0.4466,1.239140170174653,1.239140170174653,1.239140170174653
2026-09-09 11:55:00+00:00,1.2437,1.2437,4,0.5543,0.4457,0.5543,0.4457,1.2436616558223021,1.2436616558223021,1.2436616558223021
2026-09-09 12:00:00+00:00,1.2432,1.2432,4,0.5542,0.4458,0.5542,0.4458,1.243158366980709,1.243158366980709,1.243158366980709
2026-09-09 12:05:00+00:00,1.2406,1.2406,4,0.5537,0.4463,0.5537,0.4463,1.2406453058480842,1.2406453058480844,1.2406453058480842
2026-09-09 12:10:00+00:00,1.2406,1.2406,4,0.5537,0.4463,0.5537,0.4463,1.2406453058480842,1.2406453058480844,1.2406453058480842
2026-09-09 12:15:00+00:00,1.2467,1.2467,4,0.5549,0.4451,0.5549,0.4451,1.2466861379465288,1.2466861379465288,1.2466861379465286
2026-09-09 12:20:00+00:00,1.2432,1.2432,4,0.5542,0.4458,0.5542,0.4458,1.243158366980709,1.243158366980709,1.243158366980709
2026-09-09 12:25:00+00:00,1.2422,1.2422,4,0.5540,0.4460,0.554,0.446,1.242152466367713,1.242152466367713,1.2421524663677133
2026-09-09 12:30:00+00:00,1.2396,1.2396,4,0.5535,0.4465,0.5535,0.4465,1.2396416573348263,1.2396416573348263,1.2396416573348263
2026-09-09 12:35:00+00:00,1.2406,1.2406,4,0.5537,0.4463,0.5537,0.4463,1.2406453058480842,1.2406453058480844,1.2406453058480842
2026-09-09 12:40:00+00:00,1.2371,1.2371,4,0.5530,0.4470,0.553,0.447,1.2371364653243848,1.2371364653243846,1.237136465324385
2026-09-09 12:45:00+00:00,1.2331,1.2331,4,0.5522,0.4478,0.5522,0.4478,1.233139794551139,1.233139794551139,1.233139794551139
2026-09-09 12:50:00+00:00,1.2311,1.2311,4,0.5518,0.4482,0.5518,0.4482,1.2311468094600624,1.2311468094600626,1.2311468094600622
2026-09-09 12:55:00+00:00,1.2247,1.2247,4,0.5505,0.4495,0.5505,0.4495,1.2246941045606228,1.2246941045606228,1.2246941045606228
2026-09-09 13:00:00+00:00,1.2227,1.2227,4,0.5501,0.4499,0.5501,0.4499,1.222716159146477,1.222716159146477,1.2227161591464772
2026-09-09 13:05:00+00:00,1.2104,1.2104,4,0.5476,0.4524,0.5476,0.4524,1.2104332449160033,1.2104332449160033,1.2104332449160033
2026-09-09 13:10:00+00:00,1.2070,1.207,4,0.5469,0.4531,0.5469,0.4531,1.2070183182520415,1.2070183182520413,1.2070183182520418
2026-09-09 13:15:00+00:00,1.2026,1.2026,4,0.5460,0.4540,0.546,0.454,1.2026431718061674,1.2026431718061674,1.2026431718061676
2026-09-09 13:20:00+00:00,1.1964,1.1964,4,0.5447,0.4553,0.5447,0.4553,1.1963540522732263,1.1963540522732263,1.1963540522732263
2026-09-09 13:25:00+00:00,1.1939,1.1939,4,0.5442,0.4558,0.5442,0.4558,1.1939447125932428,1.1939447125932428,1.1939447125932428
2026-09-09 13:30:00+00:00,1.1949,1.1949,4,0.5444,0.4556,0.5444,0.4556,1.1949078138718174,1.1949078138718174,1.1949078138718174
2026-09-09 13:35:00+00:00,1.1939,1.1939,4,0.5442,0.4558,0.5442,0.4558,1.1939447125932428,1.1939447125932428,1.1939447125932428
2026-09-09 13:40:00+00:00,1.1844,1.1844,4,0.5422,0.4578,0.5422,0.4578,1.1843599825251203,1.1843599825251203,1.1843599825251203
2026-09-09 13:45:00+00:00,1.1791,1.1791,4,0.5411,0.4589,0.5411,0.4589,1.1791239921551537,1.1791239921551537,1.1791239921551537
2026-09-09 13:50:00+00:00,1.1810,1.181,4,0.5415,0.4585,0.5415,0.4585,1.1810250817884405,1.1810250817884405,1.1810250817884405
2026-09-09 13:55:00+00:00,1.1815,1.1815,4,0.5416,0.4584,0.5416,0.4584,1.181500872600349,1.1815008726003493,1.1815008726003489
2026-09-09 14:00:00+00:00,1.1825,1.1825,4,0.5418,0.4582,0.5418,0.4582,1.1824530772588389,1.182453077258839,1.1824530772588386
2026-09-09 14:05:00+00:00,1.1079,1.1079,4,0.5256,0.4744,0.5256,0.4744,1.1079258010118043,1.1079258010118045,1.1079258010118043
2026-09-09 14:10:00+00:00,1.1000,1.1,4,0.5238,0.4762,0.5238,0.4762,1.0999580008399832,1.0999580008399832,1.0999580008399834
2026-09-09 14:15:00+00:00,1.1035,1.1035,4,0.5246,0.4754,0.5246,0.4754,1.1034917963819941,1.1034917963819941,1.103491796381994
2026-09-09 14:20:00+00:00,1.1057,1.1057,4,0.5251,0.4749,0.5251,0.4749,1.1057064645188461,1.1057064645188461,1.1057064645188461
2026-09-09 14:25:00+00:00,1.1079,1.1079,4,0.5256,0.4744,0.5256,0.4744,1.1079258010118043,1.1079258010118045,1.1079258010118043
2026-09-09 14:30:00+00:00,1.1146,1.1146,4,0.5271,0.4729,0.5271,0.4729,1.114611968703743,1.114611968703743,1.114611968703743
2026-09-09 14:35:00+00:00,1.1195,1.1195,4,0.5282,0.4718,0.5282,0.4718,1.1195421788893598,1.1195421788893598,1.1195421788893598
2026-09-09 14:40:00+00:00,1.1195,1.1195,4,0.5282,0.4718,0.5282,0.4718,1.1195421788893598,1.1195421788893598,1.1195421788893598
2026-09-09 14:45:00+00:00,1.1151,1.1151,4,0.5272,0.4728,0.5272,0.4728,1.1150592216582065,1.1150592216582065,1.1150592216582065
2026-09-09 14:50:00+00:00,1.1177,1.1177,4,0.5278,0.4722,0.5278,0.4722,1.117746717492588,1.117746717492588,1.1177467174925881
2026-09-09 14:55:00+00:00,1.1195,1.1195,4,0.5282,0.4718,0.5282,0.4718,1.1195421788893598,1.1195421788893598,1.1195421788893598
2026-09-09 15:00:00+00:00,1.1209,1.1209,4,0.5285,0.4715,0.5285,0.4715,1.1208907741251326,1.1208907741251326,1.1208907741251324
2026-09-09 15:05:00+00:00,1.1213,1.1213,4,0.5286,0.4714,0.5286,0.4714,1.1213406873143827,1.1213406873143827,1.1213406873143825
2026-09-09 15:10:00+00:00,1.1236,1.1236,4,0.5291,0.4709,0.5291,0.4709,1.1235931195582927,1.1235931195582927,1.1235931195582927
2026-09-09 15:15:00+00:00,1.1345,1.1345,4,0.5315,0.4685,0.5315,0.4685,1.134471718249733,1.134471718249733,1.134471718249733
2026-09-09 15:20:00+00:00,1.1290,1.129,4,0.5303,0.4697,0.5303,0.4697,1.1290185224611453,1.1290185224611453,1.1290185224611453
2026-09-09 15:25:00+00:00,1.1400,1.14,4,0.5327,0.4673,0.5327,0.4673,1.139952921035737,1.139952921035737,1.139952921035737
2026-09-09 15:30:00+00:00,1.1777,1.1777,4,0.5408,0.4592,0.5408,0.4592,1.1777003484320556,1.1777003484320556,1.1777003484320554
2026-09-09 15:35:00+00:00,1.1891,1.1891,4,0.5432,0.4568,0.5432,0.4568,1.1891418563922942,1.1891418563922942,1.1891418563922942
2026-09-09 15:40:00+00:00,1.1730,1.173,4,0.5398,0.4602,0.5398,0.4602,1.1729682746631898,1.17296827466319,1.1729682746631898
2026-09-09 15:45:00+00:00,1.1716,1.1716,4,0.5395,0.4605,0.5395,0.4605,1.1715526601520085,1.1715526601520085,1.1715526601520085
2026-09-09 15:50:00+00:00,1.1626,1.1626,4,0.5376,0.4624,0.5376,0.4624,1.1626297577854672,1.1626297577854674,1.162629757785467
2026-09-09 15:55:00+00:00,1.1622,1.1622,4,0.5375,0.4625,0.5375,0.4625,1.162162162162162,1.162162162162162,1.162162162162162
2026-09-09 16:00:00+00:00,1.1631,1.1631,4,0.5377,0.4623,0.5377,0.4623,1.163097555699762,1.1630975556997623,1.1630975556997618
2026-09-09 16:05:00+00:00,1.1626,1.1626,4,0.5376,0.4624,0.5376,0.4624,1.1626297577854672,1.1626297577854674,1.162629757785467
2026-09-09 16:10:00+00:00,1.1529,1.1529,4,0.5355,0.4645,0.5355,0.4645,1.1528525296017222,1.1528525296017222,1.1528525296017222
2026-09-09 16:15:00+00:00,1.1505,1.1505,4,0.5350,0.4650,0.535,0.465,1.1505376344086022,1.150537634408602,1.1505376344086022
2026-09-09 16:20:00+00:00,1.1505,1.1505,4,0.5350,0.4650,0.535,0.465,1.1505376344086022,1.150537634408602,1.1505376344086022
2026-09-09 16:25:00+00:00,1.1505,1.1505,4,0.5350,0.4650,0.535,0.465,1.1505376344086022,1.150537634408602,1.1505376344086022
2026-09-09 16:30:00+00:00,1.1496,1.1496,4,0.5348,0.4652,0.5348,0.4652,1.1496130696474636,1.1496130696474633,1.1496130696474638
2026-09-09 16:35:00+00:00,1.2134,1.2134,4,0.5482,0.4518,0.5482,0.4518,1.2133687472332892,1.2133687472332892,1.2133687472332892
2026-09-09 16:40:00+00:00,1.2306,1.2306,4,0.5517,0.4483,0.5517,0.4483,1.230649118893598,1.2306491188935982,1.230649118893598
2026-09-09 16:45:00+00:00,1.2302,1.2302,4,0.5516,0.4484,0.5516,0.4484,1.2301516503122212,1.2301516503122212,1.2301516503122212
2026-09-09 16:50:00+00:00,1.2306,1.2306,4,0.5517,0.4483,0.5517,0.4483,1.230649118893598,1.2306491188935982,1.230649118893598
2026-09-09 16:55:00+00:00,1.2302,1.2302,4,0.5516,0.4484,0.5516,0.4484,1.2301516503122212,1.2301516503122212,1.2301516503122212
2026-09-09 17:00:00+00:00,1.2306,1.2306,4,0.5517,0.4483,0.5517,0.4483,1.230649118893598,1.2306491188935982,1.230649118893598
2026-09-09 17:05:00+00:00,1.2316,1.2316,4,0.5519,0.4481,0.5519,0.4481,1.231644722160232,1.2316447221602322,1.2316447221602318
2026-09-09 17:10:00+00:00,1.2302,1.2302,4,0.5516,0.4484,0.5516,0.4484,1.2301516503122212,1.2301516503122212,1.2301516503122212
2026-09-09 17:15:00+00:00,1.2302,1.2302,4,0.5516,0.4484,0.5516,0.4484,1.2301516503122212,1.2301516503122212,1.2301516503122212
2026-09-09 17:20:00+00:00,1.2321,1.2321,4,0.5520,0.4480,0.552,0.448,1.2321428571428572,1.2321428571428572,1.2321428571428574
2026-09-09 17:25:00+00:00,1.2311,1.2311,4,0.5518,0.4482,0.5518,0.4482,1.2311468094600624,1.2311468094600626,1.2311468094600622
2026-09-09 17:30:00+00:00,1.2316,1.2316,4,0.5519,0.4481,0.5519,0.4481,1.231644722160232,1.2316447221602322,1.2316447221602318
2026-09-09 17:35:00+00:00,1.2302,1.2302,4,0.5516,0.4484,0.5516,0.4484,1.2301516503122212,1.2301516503122212,1.2301516503122212
2026-09-09 17:40:00+00:00,1.2282,1.2282,4,0.5512,0.4488,0.5512,0.4488,1.2281639928698753,1.2281639928698753,1.2281639928698753
2026-09-09 17:45:00+00:00,1.2114,1.2114,4,0.5478,0.4522,0.5478,0.4522,1.2114108801415302,1.2114108801415304,1.21141088014153
2026-09-09 17:50:00+00:00,1.1603,1.1603,4,0.5371,0.4629,0.5371,0.4629,1.1602937999567942,1.1602937999567942,1.1602937999567942
2026-09-09 17:55:00+00:00,1.1584,1.1584,4,0.5367,0.4633,0.5367,0.4633,1.1584286639326569,1.1584286639326569,1.1584286639326569
2026-09-09 18:00:00+00:00,1.1589,1.1589,4,0.5368,0.4632,0.5368,0.4632,1.1588946459412781,1.158894645941278,1.1588946459412783
2026-09-09 18:05:00+00:00,1.1580,1.158,4,0.5366,0.4634,0.5366,0.4634,1.1579628830384117,1.1579628830384117,1.1579628830384117
2026-09-09 18:10:00+00:00,1.1570,1.157,4,0.5364,0.4636,0.5364,0.4636,1.1570319240724762,1.1570319240724762,1.1570319240724762
2026-09-09 18:15:00+00:00,1.1631,1.1631,4,0.5377,0.4623,0.5377,0.4623,1.163097555699762,1.1630975556997623,1.1630975556997618
2026-09-09 18:20:00+00:00,1.1711,1.1711,4,0.5394,0.4606,0.5394,0.4606,1.1710811984368215,1.1710811984368215,1.1710811984368215
2026-09-09 18:25:00+00:00,1.1622,1.1622,4,0.5375,0.4625,0.5375,0.4625,1.162162162162162,1.162162162162162,1.162162162162162
2026-09-09 18:30:00+00:00,1.1622,1.1622,4,0.5375,0.4625,0.5375,0.4625,1.162162162162162,1.162162162162162,1.162162162162162
2026-09-09 18:35:00+00:00,1.1631,1.1631,4,0.5377,0.4623,0.5377,0.4623,1.163097555699762,1.1630975556997623,1.1630975556997618
2026-09-09 18:40:00+00:00,1.1570,1.157,4,0.5364,0.4636,0.5364,0.4636,1.1570319240724762,1.1570319240724762,1.1570319240724762
2026-09-09 18:45:00+00:00,1.1570,1.157,4,0.5364,0.4636,0.5364,0.4636,1.1570319240724762,1.1570319240724762,1.1570319240724762
2026-09-09 18:50:00+00:00,1.1566,1.1566,4,0.5363,0.4637,0.5363,0.4637,1.1565667457407807,1.1565667457407807,1.1565667457407807
2026-09-09 18:55:00+00:00,1.1580,1.158,4,0.5366,0.4634,0.5366,0.4634,1.1579628830384117,1.1579628830384117,1.1579628830384117
2026-09-09 19:00:00+00:00,1.1422,1.1422,4,0.5332,0.4668,0.5332,0.4668,1.1422450728363325,1.1422450728363325,1.1422450728363325
2026-09-09 19:05:00+00:00,1.1427,1.1427,4,0.5333,0.4667,0.5333,0.4667,1.1427040925648169,1.1427040925648169,1.1427040925648169
2026-09-09 19:10:00+00:00,1.1432,1.1432,4,0.5334,0.4666,0.5334,0.4666,1.143163309044149,1.143163309044149,1.143163309044149
2026-09-09 19:15:00+00:00,1.1455,1.1455,4,0.5339,0.4661,0.5339,0.4661,1.1454623471358079,1.1454623471358079,1.1454623471358079
2026-09-09 19:20:00+00:00,1.1556,1.1556,4,0.5361,0.4639,0.5361,0.4639,1.155636990730761,1.155636990730761,1.155636990730761
2026-09-09 19:25:00+00:00,1.1575,1.1575,4,0.5365,0.4635,0.5365,0.4635,1.157497303128371,1.157497303128371,1.157497303128371
2026-09-09 19:30:00+00:00,1.1580,1.158,4,0.5366,0.4634,0.5366,0.4634,1.1579628830384117,1.1579628830384117,1.1579628830384117
2026-09-09 19:35:00+00:00,1.1589,1.1589,4,0.5368,0.4632,0.5368,0.4632,1.1588946459412781,1.158894645941278,1.1588946459412783
2026-09-09 19:40:00+00:00,1.1533,1.1533,4,0.5356,0.4644,0.5356,0.4644,1.1533161068044788,1.153316106804479,1.1533161068044788
2026-09-09 19:45:00+00:00,1.1505,1.1505,4,0.5350,0.4650,0.535,0.465,1.1505376344086022,1.150537634408602,1.1505376344086022
2026-09-09 19:50:00+00:00,1.1505,1.1505,4,0.5350,0.4650,0.535,0.465,1.1505376344086022,1.150537634408602,1.1505376344086022
2026-09-09 19:55:00+00:00,1.1519,1.1519,4,0.5353,0.4647,0.5353,0.4647,1.151925973746503,1.151925973746503,1.151925973746503
2026-09-09 20:00:00+00:00,1.1538,1.1538,4,0.5357,0.4643,0.5357,0.4643,1.1537798836958861,1.1537798836958864,1.1537798836958861
2026-09-09 20:05:00+00:00,1.1570,1.157,4,0.5364,0.4636,0.5364,0.4636,1.1570319240724762,1.1570319240724762,1.1570319240724762
2026-09-09 20:10:00+00:00,1.1575,1.1575,4,0.5365,0.4635,0.5365,0.4635,1.157497303128371,1.157497303128371,1.157497303128371
2026-09-09 20:15:00+00:00,1.1594,1.1594,4,0.5369,0.4631,0.5369,0.4631,1.1593608291945585,1.1593608291945583,1.1593608291945585
2026-09-09 20:20:00+00:00,1.1608,1.1608,4,0.5372,0.4628,0.5372,0.4628,1.1607605877268798,1.1607605877268798,1.1607605877268798
2026-09-09 20:25:00+00:00,1.1603,1.1603,4,0.5371,0.4629,0.5371,0.4629,1.1602937999567942,1.1602937999567942,1.1602937999567942
2026-09-09 20:30:00+00:00,1.1654,1.1654,4,0.5382,0.4618,0.5382,0.4618,1.1654395842355998,1.1654395842355998,1.1654395842355998
2026-09-09 20:35:00+00:00,1.1697,1.1697,4,0.5391,0.4609,0.5391,0.4609,1.1696680407897593,1.1696680407897593,1.1696680407897593
2026-09-09 20:40:00+00:00,1.1725,1.1725,4,0.5397,0.4603,0.5397,0.4603,1.1724961981316533,1.1724961981316535,1.172496198131653
2026-09-09 20:45:00+00:00,1.1744,1.1744,4,0.5401,0.4599,0.5401,0.4599,1.1743857360295717,1.1743857360295717,1.1743857360295717
