time,archive_ratio_str,archive_ratio,archive_digits,source_date
2026-09-08 13:05:00+00:00,1.29520728,1.29520728,8,2026-09-08
2026-09-08 13:10:00+00:00,1.29598326,1.29598326,8,2026-09-08
2026-09-08 13:15:00+00:00,1.29603759,1.29603759,8,2026-09-08
2026-09-08 13:20:00+00:00,1.29447400,1.294474,8,2026-09-08
2026-09-08 13:25:00+00:00,1.29609561,1.29609561,8,2026-09-08
2026-09-08 13:30:00+00:00,1.28267418,1.28267418,8,2026-09-08
2026-09-08 13:35:00+00:00,1.28756004,1.28756004,8,2026-09-08
2026-09-08 13:40:00+00:00,1.30198882,1.30198882,8,2026-09-08
2026-09-08 13:45:00+00:00,1.31662029,1.31662029,8,2026-09-08
2026-09-08 13:50:00+00:00,1.32379005,1.32379005,8,2026-09-08
2026-09-08 13:55:00+00:00,1.33380394,1.33380394,8,2026-09-08
2026-09-08 14:00:00+00:00,1.33488902,1.33488902,8,2026-09-08
2026-09-08 14:05:00+00:00,1.33737477,1.33737477,8,2026-09-08
2026-09-08 14:10:00+00:00,1.33858672,1.33858672,8,2026-09-08
2026-09-08 14:15:00+00:00,1.33494233,1.33494233,8,2026-09-08
2026-09-08 14:20:00+00:00,1.33578868,1.33578868,8,2026-09-08
2026-09-08 14:25:00+00:00,1.32861323,1.32861323,8,2026-09-08
2026-09-08 14:30:00+00:00,1.32591300,1.325913,8,2026-09-08
2026-09-08 14:35:00+00:00,1.32270092,1.32270092,8,2026-09-08
2026-09-08 14:40:00+00:00,1.32082076,1.32082076,8,2026-09-08
2026-09-08 14:45:00+00:00,1.32712227,1.32712227,8,2026-09-08
2026-09-08 14:50:00+00:00,1.32337409,1.32337409,8,2026-09-08
2026-09-08 14:55:00+00:00,1.32148239,1.32148239,8,2026-09-08
2026-09-08 15:00:00+00:00,1.32244161,1.32244161,8,2026-09-08
2026-09-08 15:05:00+00:00,1.31770597,1.31770597,8,2026-09-08
2026-09-08 15:10:00+00:00,1.31758616,1.31758616,8,2026-09-08
2026-09-08 15:15:00+00:00,1.31952537,1.31952537,8,2026-09-08
2026-09-08 15:20:00+00:00,1.31190763,1.31190763,8,2026-09-08
2026-09-08 15:25:00+00:00,1.30673296,1.30673296,8,2026-09-08
2026-09-08 15:30:00+00:00,1.30429204,1.30429204,8,2026-09-08
2026-09-08 15:35:00+00:00,1.30644115,1.30644115,8,2026-09-08
2026-09-08 15:40:00+00:00,1.31178605,1.31178605,8,2026-09-08
2026-09-08 15:45:00+00:00,1.31256378,1.31256378,8,2026-09-08
2026-09-08 15:50:00+00:00,1.31467094,1.31467094,8,2026-09-08
2026-09-08 15:55:00+00:00,1.31465744,1.31465744,8,2026-09-08
2026-09-08 16:00:00+00:00,1.31182233,1.31182233,8,2026-09-08
2026-09-08 16:05:00+00:00,1.30905211,1.30905211,8,2026-09-08
2026-09-08 16:10:00+00:00,1.30181285,1.30181285,8,2026-09-08
2026-09-08 16:15:00+00:00,1.29911173,1.29911173,8,2026-09-08
2026-09-08 16:20:00+00:00,1.29970314,1.29970314,8,2026-09-08
2026-09-08 16:25:00+00:00,1.30125770,1.3012577,8,2026-09-08
2026-09-08 16:30:00+00:00,1.30283503,1.30283503,8,2026-09-08
2026-09-08 16:35:00+00:00,1.30486980,1.3048698,8,2026-09-08
2026-09-08 16:40:00+00:00,1.29848451,1.29848451,8,2026-09-08
2026-09-08 16:45:00+00:00,1.29651179,1.29651179,8,2026-09-08
2026-09-08 16:50:00+00:00,1.29579626,1.29579626,8,2026-09-08
2026-09-08 16:55:00+00:00,1.29388438,1.29388438,8,2026-09-08
2026-09-08 17:00:00+00:00,1.29470278,1.29470278,8,2026-09-08
2026-09-08 17:05:00+00:00,1.29436085,1.29436085,8,2026-09-08
2026-09-08 17:10:00+00:00,1.29185044,1.29185044,8,2026-09-08
2026-09-08 17:15:00+00:00,1.29076770,1.2907677,8,2026-09-08
2026-09-08 17:20:00+00:00,1.28886645,1.28886645,8,2026-09-08
2026-09-08 17:25:00+00:00,1.28658913,1.28658913,8,2026-09-08
2026-09-08 17:30:00+00:00,1.28544831,1.28544831,8,2026-09-08
2026-09-08 17:35:00+00:00,1.28732864,1.28732864,8,2026-09-08
2026-09-08 17:40:00+00:00,1.28539647,1.28539647,8,2026-09-08
2026-09-08 17:45:00+00:00,1.28341865,1.28341865,8,2026-09-08
2026-09-08 17:50:00+00:00,1.28570029,1.28570029,8,2026-09-08
2026-09-08 17:55:00+00:00,1.28445358,1.28445358,8,2026-09-08
2026-09-08 18:00:00+00:00,1.28437583,1.28437583,8,2026-09-08
2026-09-08 18:05:00+00:00,1.28743102,1.28743102,8,2026-09-08
2026-09-08 18:10:00+00:00,1.28894525,1.28894525,8,2026-09-08
2026-09-08 18:15:00+00:00,1.29154740,1.2915474,8,2026-09-08
2026-09-08 18:20:00+00:00,1.29110319,1.29110319,8,2026-09-08
2026-09-08 18:25:00+00:00,1.28992781,1.28992781,8,2026-09-08
2026-09-08 18:30:00+00:00,1.28982378,1.28982378,8,2026-09-08
2026-09-08 18:35:00+00:00,1.28773915,1.28773915,8,2026-09-08
2026-09-08 18:40:00+00:00,1.28739672,1.28739672,8,2026-09-08
2026-09-08 18:45:00+00:00,1.28350038,1.28350038,8,2026-09-08
2026-09-08 18:50:00+00:00,1.28667286,1.28667286,8,2026-09-08
2026-09-08 18:55:00+00:00,1.28898334,1.28898334,8,2026-09-08
2026-09-08 19:00:00+00:00,1.28924713,1.28924713,8,2026-09-08
2026-09-08 19:05:00+00:00,1.28848749,1.28848749,8,2026-09-08
2026-09-08 19:10:00+00:00,1.28774725,1.28774725,8,2026-09-08
2026-09-08 19:15:00+00:00,1.28944890,1.2894489,8,2026-09-08
2026-09-08 19:20:00+00:00,1.28874466,1.28874466,8,2026-09-08
2026-09-08 19:25:00+00:00,1.28822770,1.2882277,8,2026-09-08
2026-09-08 19:30:00+00:00,1.28880775,1.28880775,8,2026-09-08
2026-09-08 19:35:00+00:00,1.29007516,1.29007516,8,2026-09-08
2026-09-08 19:40:00+00:00,1.28962040,1.2896204,8,2026-09-08
2026-09-08 19:45:00+00:00,1.28933140,1.2893314,8,2026-09-08
2026-09-08 19:50:00+00:00,1.29032621,1.29032621,8,2026-09-08
2026-09-08 19:55:00+00:00,1.28978973,1.28978973,8,2026-09-08
2026-09-08 20:00:00+00:00,1.29220542,1.29220542,8,2026-09-08
2026-09-08 20:05:00+00:00,1.29388019,1.29388019,8,2026-09-08
2026-09-08 20:10:00+00:00,1.29470380,1.2947038,8,2026-09-08
2026-09-08 20:15:00+00:00,1.29453067,1.29453067,8,2026-09-08
2026-09-08 20:20:00+00:00,1.29451737,1.29451737,8,2026-09-08
2026-09-08 20:25:00+00:00,1.29384879,1.29384879,8,2026-09-08
2026-09-08 20:30:00+00:00,1.29478704,1.29478704,8,2026-09-08
2026-09-08 20:35:00+00:00,1.29353632,1.29353632,8,2026-09-08
2026-09-08 20:40:00+00:00,1.29315965,1.29315965,8,2026-09-08
2026-09-08 20:45:00+00:00,1.29375061,1.29375061,8,2026-09-08
2026-09-08 20:50:00+00:00,1.29531551,1.29531551,8,2026-09-08
2026-09-08 20:55:00+00:00,1.29563994,1.29563994,8,2026-09-08
2026-09-08 21:00:00+00:00,1.29575405,1.29575405,8,2026-09-08
2026-09-08 21:05:00+00:00,1.29621346,1.29621346,8,2026-09-08
2026-09-08 21:10:00+00:00,1.29697063,1.29697063,8,2026-09-08
2026-09-08 21:15:00+00:00,1.29718056,1.29718056,8,2026-09-08
2026-09-08 21:20:00+00:00,1.29672555,1.29672555,8,2026-09-08
2026-09-08 21:25:00+00:00,1.29907371,1.29907371,8,2026-09-08
2026-09-08 21:30:00+00:00,1.29777984,1.29777984,8,2026-09-08
2026-09-08 21:35:00+00:00,1.29761134,1.29761134,8,2026-09-08
2026-09-08 21:40:00+00:00,1.29824512,1.29824512,8,2026-09-08
2026-09-08 21:45:00+00:00,1.29788551,1.29788551,8,2026-09-08
2026-09-08 21:50:00+00:00,1.29784600,1.297846,8,2026-09-08
2026-09-08 21:55:00+00:00,1.29777747,1.29777747,8,2026-09-08
2026-09-08 22:00:00+00:00,1.29753159,1.29753159,8,2026-09-08
2026-09-08 22:05:00+00:00,1.29643746,1.29643746,8,2026-09-08
2026-09-08 22:10:00+00:00,1.29693654,1.29693654,8,2026-09-08
2026-09-08 22:15:00+00:00,1.29660671,1.29660671,8,2026-09-08
2026-09-08 22:20:00+00:00,1.29608075,1.29608075,8,2026-09-08
2026-09-08 22:25:00+00:00,1.29712509,1.29712509,8,2026-09-08
2026-09-08 22:30:00+00:00,1.29573248,1.29573248,8,2026-09-08
2026-09-08 22:35:00+00:00,1.29679479,1.29679479,8,2026-09-08
2026-09-08 22:40:00+00:00,1.29610934,1.29610934,8,2026-09-08
2026-09-08 22:45:00+00:00,1.29566061,1.29566061,8,2026-09-08
2026-09-08 22:50:00+00:00,1.29603487,1.29603487,8,2026-09-08
2026-09-08 22:55:00+00:00,1.29750264,1.29750264,8,2026-09-08
2026-09-08 23:00:00+00:00,1.29824117,1.29824117,8,2026-09-08
2026-09-08 23:05:00+00:00,1.29779872,1.29779872,8,2026-09-08
2026-09-08 23:10:00+00:00,1.29780022,1.29780022,8,2026-09-08
2026-09-08 23:15:00+00:00,1.29811358,1.29811358,8,2026-09-08
2026-09-08 23:20:00+00:00,1.29724714,1.29724714,8,2026-09-08
2026-09-08 23:25:00+00:00,1.29811560,1.2981156,8,2026-09-08
2026-09-08 23:30:00+00:00,1.29906450,1.2990645,8,2026-09-08
2026-09-08 23:35:00+00:00,1.29914903,1.29914903,8,2026-09-08
2026-09-08 23:40:00+00:00,1.29797405,1.29797405,8,2026-09-08
2026-09-08 23:45:00+00:00,1.29704737,1.29704737,8,2026-09-08
2026-09-08 23:50:00+00:00,1.29663351,1.29663351,8,2026-09-08
2026-09-08 23:55:00+00:00,1.29495908,1.29495908,8,2026-09-08
2026-09-09 00:00:00+00:00,1.29697796,1.29697796,8,2026-09-09
2026-09-09 00:05:00+00:00,1.29832724,1.29832724,8,2026-09-09
2026-09-09 00:10:00+00:00,1.30116086,1.30116086,8,2026-09-09
2026-09-09 00:15:00+00:00,1.30098988,1.30098988,8,2026-09-09
2026-09-09 00:20:00+00:00,1.30083887,1.30083887,8,2026-09-09
2026-09-09 00:25:00+00:00,1.30002391,1.30002391,8,2026-09-09
2026-09-09 00:30:00+00:00,1.29861277,1.29861277,8,2026-09-09
2026-09-09 00:35:00+00:00,1.29900631,1.29900631,8,2026-09-09
2026-09-09 00:40:00+00:00,1.29965005,1.29965005,8,2026-09-09
2026-09-09 00:45:00+00:00,1.30208245,1.30208245,8,2026-09-09
2026-09-09 00:50:00+00:00,1.30357796,1.30357796,8,2026-09-09
2026-09-09 00:55:00+00:00,1.30480643,1.30480643,8,2026-09-09
2026-09-09 01:00:00+00:00,1.30477022,1.30477022,8,2026-09-09
2026-09-09 01:05:00+00:00,1.30328099,1.30328099,8,2026-09-09
2026-09-09 01:10:00+00:00,1.30281274,1.30281274,8,2026-09-09
2026-09-09 01:15:00+00:00,1.30323080,1.3032308,8,2026-09-09
2026-09-09 01:20:00+00:00,1.30229942,1.30229942,8,2026-09-09
2026-09-09 01:25:00+00:00,1.30168948,1.30168948,8,2026-09-09
2026-09-09 01:30:00+00:00,1.30084704,1.30084704,8,2026-09-09
2026-09-09 01:35:00+00:00,1.30240569,1.30240569,8,2026-09-09
2026-09-09 01:40:00+00:00,1.30118163,1.30118163,8,2026-09-09
2026-09-09 01:45:00+00:00,1.30675504,1.30675504,8,2026-09-09
2026-09-09 01:50:00+00:00,1.30614374,1.30614374,8,2026-09-09
2026-09-09 01:55:00+00:00,1.30837589,1.30837589,8,2026-09-09
2026-09-09 02:00:00+00:00,1.30738548,1.30738548,8,2026-09-09
2026-09-09 02:05:00+00:00,1.30510980,1.3051098,8,2026-09-09
2026-09-09 02:10:00+00:00,1.30499099,1.30499099,8,2026-09-09
2026-09-09 02:15:00+00:00,1.30313604,1.30313604,8,2026-09-09
2026-09-09 02:20:00+00:00,1.30239849,1.30239849,8,2026-09-09
2026-09-09 02:25:00+00:00,1.30321991,1.30321991,8,2026-09-09
2026-09-09 02:30:00+00:00,1.30422432,1.30422432,8,2026-09-09
2026-09-09 02:35:00+00:00,1.30252325,1.30252325,8,2026-09-09
2026-09-09 02:40:00+00:00,1.30248206,1.30248206,8,2026-09-09
2026-09-09 02:45:00+00:00,1.30123661,1.30123661,8,2026-09-09
2026-09-09 02:50:00+00:00,1.30062443,1.30062443,8,2026-09-09
2026-09-09 02:55:00+00:00,1.29962978,1.29962978,8,2026-09-09
2026-09-09 03:00:00+00:00,1.29773848,1.29773848,8,2026-09-09
2026-09-09 03:05:00+00:00,1.29780973,1.29780973,8,2026-09-09
2026-09-09 03:10:00+00:00,1.29721397,1.29721397,8,2026-09-09
2026-09-09 03:15:00+00:00,1.29654486,1.29654486,8,2026-09-09
2026-09-09 03:20:00+00:00,1.29639175,1.29639175,8,2026-09-09
2026-09-09 03:25:00+00:00,1.29500875,1.29500875,8,2026-09-09
2026-09-09 03:30:00+00:00,1.29671238,1.29671238,8,2026-09-09
2026-09-09 03:35:00+00:00,1.29939012,1.29939012,8,2026-09-09
2026-09-09 03:40:00+00:00,1.29997335,1.29997335,8,2026-09-09
2026-09-09 03:45:00+00:00,1.30088210,1.3008821,8,2026-09-09
2026-09-09 03:50:00+00:00,1.30073312,1.30073312,8,2026-09-09
2026-09-09 03:55:00+00:00,1.30112426,1.30112426,8,2026-09-09
2026-09-09 04:00:00+00:00,1.30261439,1.30261439,8,2026-09-09
2026-09-09 04:05:00+00:00,1.30209152,1.30209152,8,2026-09-09
2026-09-09 04:10:00+00:00,1.30230666,1.30230666,8,2026-09-09
2026-09-09 04:15:00+00:00,1.30143266,1.30143266,8,2026-09-09
2026-09-09 04:20:00+00:00,1.30251995,1.30251995,8,2026-09-09
2026-09-09 04:25:00+00:00,1.30184606,1.30184606,8,2026-09-09
2026-09-09 04:30:00+00:00,1.30033613,1.30033613,8,2026-09-09
2026-09-09 04:35:00+00:00,1.30257237,1.30257237,8,2026-09-09
2026-09-09 04:40:00+00:00,1.32066328,1.32066328,8,2026-09-09
2026-09-09 04:45:00+00:00,1.31981506,1.31981506,8,2026-09-09
2026-09-09 04:50:00+00:00,1.31991894,1.31991894,8,2026-09-09
2026-09-09 04:55:00+00:00,1.32317900,1.323179,8,2026-09-09
2026-09-09 05:00:00+00:00,1.31696702,1.31696702,8,2026-09-09
2026-09-09 05:05:00+00:00,1.29903149,1.29903149,8,2026-09-09
2026-09-09 05:10:00+00:00,1.29808062,1.29808062,8,2026-09-09
2026-09-09 05:15:00+00:00,1.29809512,1.29809512,8,2026-09-09
2026-09-09 05:20:00+00:00,1.29691076,1.29691076,8,2026-09-09
2026-09-09 05:25:00+00:00,1.29222528,1.29222528,8,2026-09-09
2026-09-09 05:30:00+00:00,1.29027683,1.29027683,8,2026-09-09
2026-09-09 05:35:00+00:00,1.28962849,1.28962849,8,2026-09-09
2026-09-09 05:40:00+00:00,1.29048909,1.29048909,8,2026-09-09
2026-09-09 05:45:00+00:00,1.28960098,1.28960098,8,2026-09-09
2026-09-09 05:50:00+00:00,1.29288412,1.29288412,8,2026-09-09
2026-09-09 05:55:00+00:00,1.29636839,1.29636839,8,2026-09-09
2026-09-09 06:00:00+00:00,1.29634152,1.29634152,8,2026-09-09
2026-09-09 06:05:00+00:00,1.29760925,1.29760925,8,2026-09-09
2026-09-09 06:10:00+00:00,1.29938088,1.29938088,8,2026-09-09
2026-09-09 06:15:00+00:00,1.29904897,1.29904897,8,2026-09-09
2026-09-09 06:20:00+00:00,1.29700218,1.29700218,8,2026-09-09
2026-09-09 06:25:00+00:00,1.29375212,1.29375212,8,2026-09-09
2026-09-09 06:30:00+00:00,1.29060880,1.2906088,8,2026-09-09
2026-09-09 06:35:00+00:00,1.29085517,1.29085517,8,2026-09-09
2026-09-09 06:40:00+00:00,1.28910019,1.28910019,8,2026-09-09
2026-09-09 06:45:00+00:00,1.28685579,1.28685579,8,2026-09-09
2026-09-09 06:50:00+00:00,1.28363207,1.28363207,8,2026-09-09
2026-09-09 06:55:00+00:00,1.28105237,1.28105237,8,2026-09-09
2026-09-09 07:00:00+00:00,1.28193381,1.28193381,8,2026-09-09
2026-09-09 07:05:00+00:00,1.28468923,1.28468923,8,2026-09-09
2026-09-09 07:10:00+00:00,1.28399583,1.28399583,8,2026-09-09
2026-09-09 07:15:00+00:00,1.28272981,1.28272981,8,2026-09-09
2026-09-09 07:20:00+00:00,1.28388340,1.2838834,8,2026-09-09
2026-09-09 07:25:00+00:00,1.28425568,1.28425568,8,2026-09-09
2026-09-09 07:30:00+00:00,1.28368196,1.28368196,8,2026-09-09
2026-09-09 07:35:00+00:00,1.28171327,1.28171327,8,2026-09-09
2026-09-09 07:40:00+00:00,1.28041422,1.28041422,8,2026-09-09
2026-09-09 07:45:00+00:00,1.27951486,1.27951486,8,2026-09-09
2026-09-09 07:50:00+00:00,1.27811314,1.27811314,8,2026-09-09
2026-09-09 07:55:00+00:00,1.27727540,1.2772754,8,2026-09-09
2026-09-09 08:00:00+00:00,1.26147694,1.26147694,8,2026-09-09
2026-09-09 08:05:00+00:00,1.25925359,1.25925359,8,2026-09-09
2026-09-09 08:10:00+00:00,1.25398260,1.2539826,8,2026-09-09
2026-09-09 08:15:00+00:00,1.25203951,1.25203951,8,2026-09-09
2026-09-09 08:20:00+00:00,1.25194585,1.25194585,8,2026-09-09
2026-09-09 08:25:00+00:00,1.25844536,1.25844536,8,2026-09-09
2026-09-09 08:30:00+00:00,1.25429783,1.25429783,8,2026-09-09
2026-09-09 08:35:00+00:00,1.25416719,1.25416719,8,2026-09-09
2026-09-09 08:40:00+00:00,1.25015333,1.25015333,8,2026-09-09
2026-09-09 08:45:00+00:00,1.24765113,1.24765113,8,2026-09-09
2026-09-09 08:50:00+00:00,1.24218414,1.24218414,8,2026-09-09
2026-09-09 08:55:00+00:00,1.24166436,1.24166436,8,2026-09-09
2026-09-09 09:00:00+00:00,1.23972906,1.23972906,8,2026-09-09
2026-09-09 09:05:00+00:00,1.23144937,1.23144937,8,2026-09-09
2026-09-09 09:10:00+00:00,1.22941924,1.22941924,8,2026-09-09
2026-09-09 09:15:00+00:00,1.22751972,1.22751972,8,2026-09-09
2026-09-09 09:20:00+00:00,1.22600273,1.22600273,8,2026-09-09
2026-09-09 09:25:00+00:00,1.22344136,1.22344136,8,2026-09-09
2026-09-09 09:30:00+00:00,1.22089194,1.22089194,8,2026-09-09
2026-09-09 09:35:00+00:00,1.22024901,1.22024901,8,2026-09-09
2026-09-09 09:40:00+00:00,1.21861556,1.21861556,8,2026-09-09
2026-09-09 09:45:00+00:00,1.20964786,1.20964786,8,2026-09-09
2026-09-09 09:50:00+00:00,1.21237560,1.2123756,8,2026-09-09
2026-09-09 09:55:00+00:00,1.21557729,1.21557729,8,2026-09-09
2026-09-09 10:00:00+00:00,1.22541963,1.22541963,8,2026-09-09
2026-09-09 10:05:00+00:00,1.22825190,1.2282519,8,2026-09-09
2026-09-09 10:10:00+00:00,1.23139939,1.23139939,8,2026-09-09
2026-09-09 10:15:00+00:00,1.22940222,1.22940222,8,2026-09-09
2026-09-09 10:20:00+00:00,1.23478127,1.23478127,8,2026-09-09
2026-09-09 10:25:00+00:00,1.23770998,1.23770998,8,2026-09-09
2026-09-09 10:30:00+00:00,1.24629239,1.24629239,8,2026-09-09
2026-09-09 10:35:00+00:00,1.24847248,1.24847248,8,2026-09-09
2026-09-09 10:40:00+00:00,1.24930335,1.24930335,8,2026-09-09
2026-09-09 10:45:00+00:00,1.24829535,1.24829535,8,2026-09-09
2026-09-09 10:50:00+00:00,1.23355061,1.23355061,8,2026-09-09
2026-09-09 10:55:00+00:00,1.23286389,1.23286389,8,2026-09-09
2026-09-09 11:00:00+00:00,1.22202199,1.22202199,8,2026-09-09
2026-09-09 11:05:00+00:00,1.22284317,1.22284317,8,2026-09-09
2026-09-09 11:10:00+00:00,1.22496157,1.22496157,8,2026-09-09
2026-09-09 11:15:00+00:00,1.22378433,1.22378433,8,2026-09-09
2026-09-09 11:20:00+00:00,1.22651478,1.22651478,8,2026-09-09
2026-09-09 11:25:00+00:00,1.23288401,1.23288401,8,2026-09-09
2026-09-09 11:30:00+00:00,1.23668033,1.23668033,8,2026-09-09
2026-09-09 11:35:00+00:00,1.23702218,1.23702218,8,2026-09-09
2026-09-09 11:40:00+00:00,1.23701772,1.23701772,8,2026-09-09
2026-09-09 11:45:00+00:00,1.23929223,1.23929223,8,2026-09-09
2026-09-09 11:50:00+00:00,1.24353150,1.2435315,8,2026-09-09
2026-09-09 11:55:00+00:00,1.24303912,1.24303912,8,2026-09-09
2026-09-09 12:00:00+00:00,1.24077200,1.240772,8,2026-09-09
2026-09-09 12:05:00+00:00,1.24067615,1.24067615,8,2026-09-09
2026-09-09 12:10:00+00:00,1.24646687,1.24646687,8,2026-09-09
2026-09-09 12:15:00+00:00,1.24293007,1.24293007,8,2026-09-09
2026-09-09 12:20:00+00:00,1.24192529,1.24192529,8,2026-09-09
2026-09-09 12:25:00+00:00,1.23957968,1.23957968,8,2026-09-09
2026-09-09 12:30:00+00:00,1.24076206,1.24076206,8,2026-09-09
2026-09-09 12:35:00+00:00,1.23713509,1.23713509,8,2026-09-09
2026-09-09 12:40:00+00:00,1.23294667,1.23294667,8,2026-09-09
2026-09-09 12:45:00+00:00,1.23090249,1.23090249,8,2026-09-09
2026-09-09 12:50:00+00:00,1.22461406,1.22461406,8,2026-09-09
2026-09-09 12:55:00+00:00,1.22260245,1.22260245,8,2026-09-09
2026-09-09 13:00:00+00:00,1.21044989,1.21044989,8,2026-09-09
2026-09-09 13:05:00+00:00,1.20683280,1.2068328,8,2026-09-09
2026-09-09 13:10:00+00:00,1.20255273,1.20255273,8,2026-09-09
2026-09-09 13:15:00+00:00,1.19622398,1.19622398,8,2026-09-09
2026-09-09 13:20:00+00:00,1.19392536,1.19392536,8,2026-09-09
2026-09-09 13:25:00+00:00,1.19469899,1.19469899,8,2026-09-09
2026-09-09 13:30:00+00:00,1.19394429,1.19394429,8,2026-09-09
2026-09-09 13:35:00+00:00,1.18448219,1.18448219,8,2026-09-09
2026-09-09 13:40:00+00:00,1.17923755,1.17923755,8,2026-09-09
2026-09-09 13:45:00+00:00,1.18095862,1.18095862,8,2026-09-09
2026-09-09 13:50:00+00:00,1.18157023,1.18157023,8,2026-09-09
2026-09-09 13:55:00+00:00,1.18248823,1.18248823,8,2026-09-09
2026-09-09 14:00:00+00:00,1.10796971,1.10796971,8,2026-09-09
2026-09-09 14:05:00+00:00,1.10002276,1.10002276,8,2026-09-09
2026-09-09 14:10:00+00:00,1.10350151,1.10350151,8,2026-09-09
2026-09-09 14:15:00+00:00,1.10560342,1.10560342,8,2026-09-09
2026-09-09 14:20:00+00:00,1.10795828,1.10795828,8,2026-09-09
2026-09-09 14:25:00+00:00,1.11464734,1.11464734,8,2026-09-09
2026-09-09 14:30:00+00:00,1.11958236,1.11958236,8,2026-09-09
2026-09-09 14:35:00+00:00,1.11954780,1.1195478,8,2026-09-09
2026-09-09 14:40:00+00:00,1.11504571,1.11504571,8,2026-09-09
2026-09-09 14:45:00+00:00,1.11763212,1.11763212,8,2026-09-09
2026-09-09 14:50:00+00:00,1.11960361,1.11960361,8,2026-09-09
2026-09-09 14:55:00+00:00,1.12067124,1.12067124,8,2026-09-09
2026-09-09 15:00:00+00:00,1.12139714,1.12139714,8,2026-09-09
2026-09-09 15:05:00+00:00,1.12362669,1.12362669,8,2026-09-09
2026-09-09 15:10:00+00:00,1.13452429,1.13452429,8,2026-09-09
2026-09-09 15:15:00+00:00,1.12910920,1.1291092,8,2026-09-09
2026-09-09 15:20:00+00:00,1.13987628,1.13987628,8,2026-09-09
2026-09-09 15:25:00+00:00,1.17774188,1.17774188,8,2026-09-09
2026-09-09 15:30:00+00:00,1.18924875,1.18924875,8,2026-09-09
2026-09-09 15:35:00+00:00,1.17275947,1.17275947,8,2026-09-09
2026-09-09 15:40:00+00:00,1.17170908,1.17170908,8,2026-09-09
2026-09-09 15:45:00+00:00,1.16262265,1.16262265,8,2026-09-09
2026-09-09 15:50:00+00:00,1.16193307,1.16193307,8,2026-09-09
2026-09-09 15:55:00+00:00,1.16332787,1.16332787,8,2026-09-09
2026-09-09 16:00:00+00:00,1.16252566,1.16252566,8,2026-09-09
2026-09-09 16:05:00+00:00,1.15285731,1.15285731,8,2026-09-09
2026-09-09 16:10:00+00:00,1.15062690,1.1506269,8,2026-09-09
2026-09-09 16:15:00+00:00,1.15032637,1.15032637,8,2026-09-09
2026-09-09 16:20:00+00:00,1.15041074,1.15041074,8,2026-09-09
2026-09-09 16:25:00+00:00,1.14969034,1.14969034,8,2026-09-09
2026-09-09 16:30:00+00:00,1.21320705,1.21320705,8,2026-09-09
2026-09-09 16:35:00+00:00,1.23066786,1.23066786,8,2026-09-09
2026-09-09 16:40:00+00:00,1.23033238,1.23033238,8,2026-09-09
2026-09-09 16:45:00+00:00,1.23054914,1.23054914,8,2026-09-09
2026-09-09 16:50:00+00:00,1.23021379,1.23021379,8,2026-09-09
2026-09-09 16:55:00+00:00,1.23048274,1.23048274,8,2026-09-09
2026-09-09 17:00:00+00:00,1.23155613,1.23155613,8,2026-09-09
2026-09-09 17:05:00+00:00,1.23001911,1.23001911,8,2026-09-09
2026-09-09 17:10:00+00:00,1.23014300,1.230143,8,2026-09-09
2026-09-09 17:15:00+00:00,1.23216209,1.23216209,8,2026-09-09
2026-09-09 17:20:00+00:00,1.23110790,1.2311079,8,2026-09-09
2026-09-09 17:25:00+00:00,1.23178780,1.2317878,8,2026-09-09
2026-09-09 17:30:00+00:00,1.23017928,1.23017928,8,2026-09-09
2026-09-09 17:35:00+00:00,1.22830973,1.22830973,8,2026-09-09
2026-09-09 17:40:00+00:00,1.21142610,1.2114261,8,2026-09-09
2026-09-09 17:45:00+00:00,1.16023398,1.16023398,8,2026-09-09
2026-09-09 17:50:00+00:00,1.15863513,1.15863513,8,2026-09-09
2026-09-09 17:55:00+00:00,1.15910242,1.15910242,8,2026-09-09
2026-09-09 18:00:00+00:00,1.15809245,1.15809245,8,2026-09-09
2026-09-09 18:05:00+00:00,1.15699850,1.1569985,8,2026-09-09
2026-09-09 18:10:00+00:00,1.16322428,1.16322428,8,2026-09-09
2026-09-09 18:15:00+00:00,1.17089692,1.17089692,8,2026-09-09
2026-09-09 18:20:00+00:00,1.16223529,1.16223529,8,2026-09-09
2026-09-09 18:25:00+00:00,1.16209413,1.16209413,8,2026-09-09
2026-09-09 18:30:00+00:00,1.16314365,1.16314365,8,2026-09-09
2026-09-09 18:35:00+00:00,1.15684133,1.15684133,8,2026-09-09
2026-09-09 18:40:00+00:00,1.15714438,1.15714438,8,2026-09-09
2026-09-09 18:45:00+00:00,1.15655058,1.15655058,8,2026-09-09
2026-09-09 18:50:00+00:00,1.15780782,1.15780782,8,2026-09-09
2026-09-09 18:55:00+00:00,1.14204934,1.14204934,8,2026-09-09
2026-09-09 19:00:00+00:00,1.14252266,1.14252266,8,2026-09-09
2026-09-09 19:05:00+00:00,1.14296429,1.14296429,8,2026-09-09
2026-09-09 19:10:00+00:00,1.14550700,1.145507,8,2026-09-09
2026-09-09 19:15:00+00:00,1.15552339,1.15552339,8,2026-09-09
2026-09-09 19:20:00+00:00,1.15763868,1.15763868,8,2026-09-09
2026-09-09 19:25:00+00:00,1.15786396,1.15786396,8,2026-09-09
2026-09-09 19:30:00+00:00,1.15905284,1.15905284,8,2026-09-09
2026-09-09 19:35:00+00:00,1.15336546,1.15336546,8,2026-09-09
