flow_id,signal_time,side,origin,entry,extension050,atr14,reaccept_time,state,class_time,class_price,residual_atr,class_delay_h,post_class_mae_atr,post_class_mfe_atr
510,2021-10-26 22:30:00+00:00,-1,60360.08,60128.842142857146,59897.60428571429,462.4757142857135,2021-10-27 07:30:00+00:00,EXTENSION050_FIRST,2021-10-27 08:00:00+00:00,59897.60428571429,2.050538561098203,0.5,0.0,3.2382333589717587
511,2021-10-27 10:30:00+00:00,1,58949.28,59230.26392857143,59511.24785714286,561.9678571428574,2021-10-27 13:00:00+00:00,SECOND_FAIL_FIRST,2021-10-27 14:15:00+00:00,58855.07,-0.5020215950327656,1.25,1.1069494315256962,1.4197075328405946
513,2021-10-28 11:00:00+00:00,1,60891.07,61072.515,61253.96,362.8900000000005,2021-10-28 19:45:00+00:00,EXTENSION050_FIRST,2021-10-28 20:00:00+00:00,61253.96,-1.621455537490687,0.25,2.4522307035189677,2.4791810190415746
516,2021-10-30 05:00:00+00:00,-1,61682.29,61585.14035714286,61487.99071428572,194.29928571428536,2021-10-30 07:00:00+00:00,SECOND_FAIL_FIRST,2021-10-30 07:30:00+00:00,61789.63,2.5522996555387527,0.5,2.7700050364128983,5.96193648237805
521,2021-11-01 17:15:00+00:00,-1,60890.0,60773.328571428574,60656.65714285715,233.3428571428563,2021-11-01 20:30:00+00:00,EXTENSION050_FIRST,2021-11-01 20:45:00+00:00,60656.65714285715,-3.510211828088632,0.25,4.160156728296804,0.9627770295090244
524,2021-11-03 12:45:00+00:00,1,62520.01,62636.1225,62752.23499999999,232.2249999999985,2021-11-03 17:15:00+00:00,EXTENSION050_FIRST,2021-11-03 18:00:00+00:00,62752.23499999999,0.6831951770912139,0.75,2.376294541931297,2.923177952416884
529,2021-11-06 02:15:00+00:00,1,61032.2,61126.79464285714,61221.38928571428,189.18928571428373,2021-11-06 08:00:00+00:00,EXTENSION050_FIRST,2021-11-06 08:15:00+00:00,61221.38928571428,-3.8611028259679285,0.25,5.927340343193725,0.09208087138733874
531,2021-11-07 02:15:00+00:00,1,61876.65,61976.849642857145,62077.04928571429,200.399285714286,2021-11-07 09:45:00+00:00,EXTENSION050_FIRST,2021-11-07 10:00:00+00:00,62077.04928571429,-0.11536610837650599,0.25,2.3804939424506206,1.3620343671028012
536,2021-11-09 18:45:00+00:00,-1,66600.85,66431.02821428572,66261.20642857143,339.64357142857,2021-11-10 05:45:00+00:00,NONE,2021-11-10 06:45:00+00:00,,,1.0,0.0,0.0
542,2021-11-13 09:00:00+00:00,-1,63743.98,63648.32964285715,63552.679285714294,191.3007142857132,2021-11-13 11:30:00+00:00,EXTENSION050_FIRST,2021-11-13 12:15:00+00:00,63552.679285714294,-3.9044847118037627,0.75,7.948536522528099,0.47072111596930594
556,2021-11-20 11:45:00+00:00,1,58655.29,58742.01107142857,58828.73214285714,173.4421428571425,2021-11-20 18:15:00+00:00,EXTENSION050_FIRST,2021-11-20 18:30:00+00:00,58828.73214285714,5.117313719272425,0.25,0.0,6.02568579888726
561,2021-11-23 03:30:00+00:00,-1,57028.06,56837.036428571424,56646.01285714285,382.0471428571426,2021-11-23 10:45:00+00:00,EXTENSION050_FIRST,2021-11-23 11:00:00+00:00,56646.01285714285,-1.283132597697394,0.25,2.957716512173162,1.8009894066925085
564,2021-11-24 15:30:00+00:00,1,56648.36,56820.565,56992.770000000004,344.4100000000004,2021-11-24 18:00:00+00:00,EXTENSION050_FIRST,2021-11-24 18:15:00+00:00,56992.770000000004,2.198658575534964,0.25,1.1189280218344477,3.996893237710841
571,2021-11-28 03:30:00+00:00,1,54132.41,54272.51642857144,54412.62285714287,280.2128571428579,2021-11-28 05:30:00+00:00,EXTENSION050_FIRST,2021-11-28 05:45:00+00:00,54412.62285714287,-0.05496841686682129,0.25,1.2548419823705974,2.0009686513823053
573,2021-11-29 04:15:00+00:00,1,57339.26,57455.662142857145,57572.06428571429,232.80428571428533,2021-11-29 06:15:00+00:00,EXTENSION050_FIRST,2021-11-29 07:00:00+00:00,57572.06428571429,-2.0276872664347185,0.75,3.681479845118235,0.6032350901738326
581,2021-12-03 04:15:00+00:00,-1,56673.85,56561.188214285714,56448.52642857143,225.3235714285713,2021-12-03 08:15:00+00:00,SECOND_FAIL_FIRST,2021-12-03 10:00:00+00:00,57193.89,7.718943868024727,1.75,2.1130057409503196,9.736620035314296
585,2021-12-05 04:15:00+00:00,1,48971.59,49106.94285714285,49242.295714285705,270.70571428571515,2021-12-05 05:30:00+00:00,EXTENSION050_FIRST,2021-12-05 05:45:00+00:00,49242.295714285705,-3.5126916947237996,0.25,5.494142294742789,1.5651841219247344
592,2021-12-09 06:15:00+00:00,-1,49683.38,49587.56357142857,49491.74714285714,191.6328571428572,2021-12-09 08:30:00+00:00,EXTENSION050_FIRST,2021-12-09 08:45:00+00:00,49491.74714285714,8.465130495068648,0.25,0.8055657022729911,9.569690554110146
593,2021-12-09 18:15:00+00:00,-1,47869.55,47693.91321428572,47518.27642857144,351.2735714285716,2021-12-09 23:45:00+00:00,EXTENSION050_FIRST,2021-12-10 00:00:00+00:00,47518.27642857144,-1.812102085675975,0.25,3.608593627677216,0.0
594,2021-12-10 09:15:00+00:00,1,47900.23,48036.645,48173.06,272.82999999999964,2021-12-10 19:30:00+00:00,EXTENSION050_FIRST,2021-12-10 19:45:00+00:00,48173.06,0.36121394274824264,0.25,0.3404684235604572,1.2919766887805801
599,2021-12-13 01:15:00+00:00,-1,48987.13,48850.06642857142,48713.00285714285,274.12714285714327,2021-12-13 07:00:00+00:00,EXTENSION050_FIRST,2021-12-13 07:15:00+00:00,48713.00285714285,1.2751486536487007,0.25,1.6306197853967954,2.3157241947167124
607,2021-12-17 14:45:00+00:00,-1,45940.29,45789.06892857143,45637.847857142864,302.44214285714145,2021-12-18 01:15:00+00:00,EXTENSION050_FIRST,2021-12-18 01:30:00+00:00,45637.847857142864,-0.12875898341829667,0.25,1.017986911310066,0.6593586967047077
610,2021-12-19 03:00:00+00:00,1,47394.15,47497.53964285715,47600.929285714294,206.779285714287,2021-12-19 13:45:00+00:00,EXTENSION050_FIRST,2021-12-19 14:00:00+00:00,47600.929285714294,-1.6972168392109033,0.25,2.582121723991442,0.3907099011713311
614,2021-12-21 07:00:00+00:00,1,48511.4,48658.07928571429,48804.758571428574,293.35857142857225,2021-12-21 16:30:00+00:00,EXTENSION050_FIRST,2021-12-21 17:15:00+00:00,48804.758571428574,-0.9474363407044603,0.75,1.339652594825444,0.0
616,2021-12-22 14:45:00+00:00,-1,48787.37,48685.74714285714,48584.12428571428,203.24571428571497,2021-12-22 18:30:00+00:00,EXTENSION050_FIRST,2021-12-22 18:45:00+00:00,48584.12428571428,1.2067869995501266,0.25,2.662126068376105,2.7755777665316708
617,2021-12-23 02:45:00+00:00,-1,48338.85,48227.37964285714,48115.90928571428,222.94071428571365,2021-12-23 07:45:00+00:00,EXTENSION050_FIRST,2021-12-23 08:00:00+00:00,48115.90928571428,-2.070239685758874,0.25,3.2927620091184,0.0
619,2021-12-24 22:15:00+00:00,-1,50871.3,50748.69464285715,50626.08928571429,245.2107142857141,2021-12-25 06:00:00+00:00,SECOND_FAIL_FIRST,2021-12-25 06:45:00+00:00,50947.07,0.8772047364511519,0.75,0.5298708108186853,0.999385368269264
623,2021-12-26 23:45:00+00:00,1,50765.73,50891.493214285714,51017.256428571425,251.5264285714277,2021-12-27 03:00:00+00:00,EXTENSION050_FIRST,2021-12-27 03:15:00+00:00,51017.256428571425,-1.0026637359891173,0.25,2.0496710087267145,0.46016465182586686
626,2021-12-28 12:45:00+00:00,-1,49087.52,48997.60142857143,48907.682857142856,179.83714285714294,2021-12-28 14:00:00+00:00,EXTENSION050_FIRST,2021-12-28 14:15:00+00:00,48907.682857142856,6.428331982905173,0.25,1.7959979664140533,8.995265557726821
630,2021-12-30 13:00:00+00:00,1,47425.76,47522.986071428575,47620.21214285715,194.45214285714297,2021-12-30 16:45:00+00:00,EXTENSION050_FIRST,2021-12-30 17:15:00+00:00,47620.21214285715,-3.520157365198224,0.5,4.73233223011173,1.4989182060954873
641,2022-01-25 17:00:00+00:00,1,37178.37,37364.959285714285,37551.54857142857,373.1785714285709,2022-01-26 04:45:00+00:00,EXTENSION050_FIRST,2022-01-26 05:00:00+00:00,37551.54857142857,0.05930519666954832,0.25,0.0,0.0
642,2022-01-26 10:30:00+00:00,1,37787.18,37880.96035714286,37974.74071428572,187.5607142857152,2022-01-26 13:15:00+00:00,EXTENSION050_FIRST,2022-01-26 13:30:00+00:00,37974.74071428572,-8.180075023325749,0.25,9.289369156654026,4.861568634918177
651,2022-02-03 13:45:00+00:00,1,36571.39,36673.34107142857,36775.29214285714,203.90214285714268,2022-02-03 21:00:00+00:00,EXTENSION050_FIRST,2022-02-03 21:15:00+00:00,36775.29214285714,1.8351345007934663,0.25,0.0,3.0392415129106087
663,2022-02-13 18:00:00+00:00,-1,42322.77,42234.23178571429,42145.69357142858,177.07642857142906,2022-02-13 21:15:00+00:00,EXTENSION050_FIRST,2022-02-13 23:00:00+00:00,42145.69357142858,1.9529057267443564,1.75,1.1537754077133295,3.4995825047296303
