available_time,close,atr14,bias,D1_HTF_BIAS,D2_TREND_PRESSURE,D14_CONCORDANCE,resolution,target_dir,touch_time,time_to_touch_min,close_ret_atr_24h
2025-11-29 00:00:00,4219.29,28.99151080595707,BULL,1,1,1,NO_BREAKOUT,0.0,,,
2025-12-04 16:00:00,4198.23,28.848980729057978,BULL,1,0,0,NO_BREAKOUT,0.0,,,1.257236792545245
2025-12-04 20:00:00,4216.48,28.8097678198395,BULL,1,1,1,NO_BREAKOUT,0.0,,,0.03748728579676743
2025-12-05 00:00:00,4208.59,28.02264154699382,BULL,1,1,1,NO_BREAKOUT,0.0,,,-0.4185900883158829
2025-12-05 04:00:00,4202.95,27.135310007922858,BULL,1,0,0,BULL_FIRST,1.0,2025-12-05 09:11:00,311.0,
2025-12-05 08:00:00,4220.27,26.94278786449983,BULL,1,1,1,NO_BREAKOUT,0.0,,,
2025-12-05 12:00:00,4223.31,26.070445874178382,BULL,1,1,1,BULL_FIRST,1.0,2025-12-05 17:30:00,330.0,
2025-12-05 16:00:00,4234.5,25.55827116887997,BULL,1,1,1,BEAR_FIRST,-1.0,2025-12-05 18:14:00,134.0,
2025-12-05 20:00:00,4217.56,28.05696608538854,BULL,1,1,1,NO_BREAKOUT,0.0,,,
2025-12-06 00:00:00,4196.86,27.995039936432256,BULL,1,0,0,NO_BREAKOUT,0.0,,,
2025-12-08 04:00:00,4201.08,27.16753708383001,BULL,1,0,0,NO_BREAKOUT,0.0,,,-0.17999423300358106
2025-12-08 08:00:00,4217.02,26.55557014927075,BULL,1,1,1,NO_BREAKOUT,0.0,,,-1.4008360502484745
2025-12-08 12:00:00,4207.96,25.784457995751428,BULL,1,0,0,BEAR_FIRST,-1.0,2025-12-08 17:06:00,306.0,-0.19003695950510271
2025-12-08 16:00:00,4201.56,25.19485385319774,BULL,1,0,0,BEAR_FIRST,-1.0,2025-12-08 17:15:00,75.0,-0.00833503544904997
2025-12-08 20:00:00,4194.85,25.928792863683633,BULL,1,0,0,NO_BREAKOUT,0.0,,,0.3162507426824677
2025-12-09 00:00:00,4188.88,24.89887908770618,BULL,1,0,0,NO_BREAKOUT,0.0,,,0.8237318606895452
2025-12-09 04:00:00,4196.19,23.723244867155714,BULL,1,0,0,BEAR_FIRST,-1.0,2025-12-09 08:10:00,250.0,0.7427314475177587
2025-12-09 08:00:00,4179.82,23.508727376644547,NEUTRAL,0,0,0,BULL_FIRST,1.0,2025-12-09 11:07:00,187.0,1.338226416767031
2025-12-09 12:00:00,4203.06,24.887389706884186,BULL,1,1,1,NO_BREAKOUT,0.0,,,-0.35680720656468773
2025-12-09 16:00:00,4201.35,24.014004727821018,BULL,1,0,0,NO_BREAKOUT,0.0,,,-0.02956608062867073
2025-12-09 20:00:00,4203.05,24.572290104405226,BULL,1,1,1,NO_BREAKOUT,0.0,,,-0.13470457926129548
2025-12-10 00:00:00,4209.39,23.867840811233428,BULL,1,1,1,NO_BREAKOUT,0.0,,,0.793536380177526
2025-12-10 04:00:00,4213.81,22.954423610431036,BULL,1,1,1,NO_BREAKOUT,0.0,,,1.0651541687541723
2025-12-10 08:00:00,4211.28,22.526250495400188,BULL,1,1,1,BEAR_FIRST,-1.0,2025-12-10 12:32:00,272.0,-0.16869207775062847
2025-12-10 12:00:00,4194.18,22.28508974572872,BULL,1,0,0,NO_BREAKOUT,0.0,,,1.0881715208101366
2025-12-10 16:00:00,4200.64,21.92901190674811,BULL,1,0,0,BULL_FIRST,1.0,2025-12-10 22:04:00,364.0,0.9261703211419933
2025-12-10 20:00:00,4199.74,21.656939627694666,BULL,1,0,0,BULL_FIRST,1.0,2025-12-10 22:04:00,124.0,3.645021012066399
2025-12-11 00:00:00,4228.33,24.17001536857363,BULL,1,1,1,NO_BREAKOUT,0.0,,,2.2610660012677
2025-12-11 04:00:00,4238.26,24.13572855653263,BULL,1,1,1,BEAR_FIRST,-1.0,2025-12-11 05:09:00,69.0,1.3569095261943445
2025-12-11 08:00:00,4207.48,24.8867479453517,BULL,1,0,0,NO_BREAKOUT,0.0,,,2.871005892650029
2025-12-11 12:00:00,4218.43,24.335551663540873,BULL,1,1,1,BULL_FIRST,1.0,2025-12-11 16:39:00,279.0,4.101817841653798
2025-12-11 16:00:00,4220.95,24.078012259002207,BULL,1,1,1,BULL_FIRST,1.0,2025-12-11 17:33:00,93.0,4.9858766873547165
2025-12-19 16:00:00,4328.35,25.484700910587698,BULL,1,1,1,BULL_FIRST,1.0,2025-12-19 18:01:00,121.0,
2026-01-09 00:00:00,4476.47,34.11728980877485,BULL,1,1,1,NO_BREAKOUT,0.0,,,0.9892344963262474
2026-01-09 04:00:00,4468.92,33.6081976795767,BULL,1,1,1,NO_BREAKOUT,0.0,,,
2026-01-09 08:00:00,4468.0,32.510469273892696,BULL,1,1,1,NO_BREAKOUT,0.0,,,
2026-01-09 12:00:00,4471.15,31.15543575432893,BULL,1,1,1,BULL_FIRST,1.0,2026-01-09 17:22:00,322.0,
2026-01-09 16:00:00,4482.7,31.279333200448317,BULL,1,1,1,BULL_FIRST,1.0,2026-01-09 17:39:00,99.0,
2026-01-09 20:00:00,4484.52,31.760095114701958,BULL,1,1,1,NO_BREAKOUT,0.0,,,
2026-01-10 00:00:00,4510.22,31.496516892223294,BULL,1,1,1,NO_BREAKOUT,0.0,,,
2026-01-15 16:00:00,4587.77,32.492099515078635,BULL,1,0,0,BULL_FIRST,1.0,2026-01-15 18:11:00,131.0,0.4345671781981097
2026-01-16 00:00:00,4614.76,32.216044990042334,BULL,1,1,1,NO_BREAKOUT,0.0,,,-0.6254647336825087
2026-01-16 04:00:00,4600.49,31.801327490753586,BULL,1,1,1,NO_BREAKOUT,0.0,,,
2026-01-16 08:00:00,4611.53,31.28694695569972,BULL,1,1,1,NO_BREAKOUT,0.0,,,
2026-01-16 12:00:00,4600.66,30.368593601721187,BULL,1,1,1,BEAR_FIRST,-1.0,2026-01-16 17:29:00,329.0,
2026-01-16 16:00:00,4601.89,30.597265487312576,BULL,1,1,1,BEAR_FIRST,-1.0,2026-01-16 17:29:00,89.0,
2026-01-20 00:00:00,4670.66,31.08367802490594,BULL,1,1,1,BULL_FIRST,1.0,2026-01-20 07:34:00,454.0,2.980985709791345
2026-01-20 04:00:00,4669.61,30.0455581659841,BULL,1,1,1,BULL_FIRST,1.0,2026-01-20 07:05:00,185.0,5.509965868679605
2026-02-12 04:00:00,5063.11,66.37276879399235,BULL,1,1,1,NO_BREAKOUT,0.0,,,-1.2414729940791316
2026-02-12 08:00:00,5075.46,63.58185673727862,BULL,1,1,1,NO_BREAKOUT,0.0,,,-2.0380027676043944
2026-02-12 12:00:00,5073.07,61.426009827473045,BULL,1,1,1,BEAR_FIRST,-1.0,2026-02-12 18:12:00,372.0,-1.674860540167898
2026-02-12 16:00:00,5075.35,59.5284376969393,BULL,1,1,1,BEAR_FIRST,-1.0,2026-02-12 18:11:00,131.0,-1.4839966143533145
2026-02-12 20:00:00,4940.92,69.49783500430081,BULL,1,0,0,NO_BREAKOUT,0.0,,,1.1505394375961753
2026-02-13 00:00:00,4919.66,68.21156107542217,NEUTRAL,0,0,0,BULL_FIRST,1.0,2026-02-13 03:49:00,229.0,1.8049726184079695
2026-02-16 08:00:00,4990.53,63.33743591710823,BULL,1,0,0,NO_BREAKOUT,0.0,,,-1.6075800752852525
2026-02-16 12:00:00,5013.42,61.12976192302909,BULL,1,1,1,NO_BREAKOUT,0.0,,,-1.4317085041194884
2026-02-16 16:00:00,4997.14,58.72335035709842,BULL,1,0,0,NO_BREAKOUT,0.0,,,-2.155701253933957
2026-02-16 20:00:00,4991.55,56.705253903019916,BULL,1,0,0,BEAR_FIRST,-1.0,2026-02-17 02:58:00,418.0,-2.2313629036278986
2026-02-17 00:00:00,4993.49,53.28345005280422,NEUTRAL,0,0,0,BEAR_FIRST,-1.0,2026-02-17 02:58:00,178.0,-2.1742210739956103
2026-02-17 04:00:00,4957.4,55.028917906175366,NEUTRAL,0,0,0,BEAR_FIRST,-1.0,2026-02-17 07:17:00,197.0,-1.2262643455038198
2026-02-18 16:00:00,4954.27,55.7886021596665,NEUTRAL,0,0,0,BULL_FIRST,1.0,2026-02-18 18:47:00,167.0,0.7666440517292789
2026-02-18 20:00:00,4999.18,55.98370200540464,NEUTRAL,0,0,0,NO_BREAKOUT,0.0,,,-0.2566818464168843
2026-02-19 00:00:00,4979.28,54.147009005018624,NEUTRAL,0,0,0,NO_BREAKOUT,0.0,,,0.36493243787794005
2026-02-19 04:00:00,4973.08,52.272222647517275,NEUTRAL,0,0,0,NO_BREAKOUT,0.0,,,0.4562652742131512
2026-02-19 08:00:00,4996.83,50.88420674412319,NEUTRAL,0,0,0,NO_BREAKOUT,0.0,,,0.2938043246930729
2026-02-19 12:00:00,4995.69,49.302477690971585,NEUTRAL,0,0,0,NO_BREAKOUT,0.0,,,0.6468234760915498
2026-02-19 16:00:00,4997.04,47.62444357018787,NEUTRAL,0,0,0,NO_BREAKOUT,0.0,,,0.9728197649536793
2026-02-19 20:00:00,4984.81,48.41269760088879,NEUTRAL,0,0,0,NO_BREAKOUT,0.0,,,1.8201836370791726
2026-02-20 00:00:00,4999.04,47.01179062939675,NEUTRAL,0,0,0,NO_BREAKOUT,0.0,,,2.2239101850892795
2026-02-20 04:00:00,4996.93,45.740948441582646,NEUTRAL,0,0,0,NO_BREAKOUT,0.0,,,
2026-02-20 08:00:00,5011.78,44.62302355289818,NEUTRAL,0,0,0,NO_BREAKOUT,0.0,,,
2026-02-20 12:00:00,5027.58,44.108521870548316,BULL,1,1,1,BULL_FIRST,1.0,2026-02-20 19:07:00,427.0,
2026-02-20 16:00:00,5043.37,43.931484594080594,BULL,1,1,1,BEAR_FIRST,-1.0,2026-02-20 17:06:00,66.0,
2026-02-20 20:00:00,5072.93,46.880664265932,BULL,1,1,1,NO_BREAKOUT,0.0,,,
2026-02-21 00:00:00,5103.59,47.142045389794,BULL,1,1,1,NO_BREAKOUT,0.0,,,
2026-02-24 16:00:00,5114.93,49.109861574455024,BULL,1,1,1,BULL_FIRST,1.0,2026-02-24 20:00:00,240.0,1.42659738296721
2026-02-24 20:00:00,5163.63,50.60987146199393,BULL,1,1,1,NO_BREAKOUT,0.0,,,0.8531932358774476
2026-02-25 00:00:00,5148.0,48.93773778613721,BULL,1,1,1,BULL_FIRST,1.0,2026-02-25 07:30:00,450.0,0.4636503652693788
2026-02-25 04:00:00,5176.65,49.874327944270284,BULL,1,1,1,NO_BREAKOUT,0.0,,,0.29534232554391143
2026-02-26 20:00:00,5167.14,46.43840722985466,BULL,1,1,1,NO_BREAKOUT,0.0,,,1.451600173673976
2026-02-27 00:00:00,5187.0,46.017806713436485,BULL,1,1,1,NO_BREAKOUT,0.0,,,1.9668473242027136
2026-02-27 04:00:00,5193.95,44.72153480533387,BULL,1,1,1,NO_BREAKOUT,0.0,,,
2026-02-27 08:00:00,5197.7,43.44571089066714,BULL,1,1,1,NO_BREAKOUT,0.0,,,
2026-02-27 12:00:00,5175.88,42.25744582704802,BULL,1,1,1,BULL_FIRST,1.0,2026-02-27 15:15:00,195.0,
2026-02-27 16:00:00,5222.97,44.35977112511606,BULL,1,1,1,BULL_FIRST,1.0,2026-02-27 23:39:00,459.0,
2026-02-27 20:00:00,5234.55,44.32550175903636,BULL,1,1,1,NO_BREAKOUT,0.0,,,
2026-03-10 16:00:00,5186.76,60.74300583039273,NEUTRAL,0,0,0,NO_BREAKOUT,0.0,,,-0.31970758994417897
2026-03-10 20:00:00,5227.41,60.20064827107901,NEUTRAL,0,0,0,BEAR_FIRST,-1.0,2026-03-10 21:19:00,79.0,-0.8629475178751043
2026-03-11 00:00:00,5195.62,61.22560196600195,NEUTRAL,0,0,0,NO_BREAKOUT,0.0,,,-0.3178408929455035
2026-03-11 04:00:00,5215.3,59.47234468271612,BULL,1,1,1,NO_BREAKOUT,0.0,,,-1.0520856430633505
2026-03-11 08:00:00,5204.2,57.293605776807844,BULL,1,1,1,NO_BREAKOUT,0.0,,,-1.0786544006454644
2026-03-11 12:00:00,5187.34,55.70834822132159,BULL,1,1,1,NO_BREAKOUT,0.0,,,-0.16837691835224877
2026-03-11 16:00:00,5167.34,53.90346620551295,BULL,1,1,1,NO_BREAKOUT,0.0,,,0.2571263218427714
2026-03-11 20:00:00,5175.46,53.686075762262,BULL,1,1,1,NO_BREAKOUT,0.0,,,-0.9695251377748888
2026-03-12 00:00:00,5176.16,51.91135606495758,BULL,1,1,1,NO_BREAKOUT,0.0,,,-1.8402524465063366
2026-03-12 04:00:00,5152.73,51.93911634603206,BULL,1,0,0,NO_BREAKOUT,0.0,,,-0.7553074206853845
2026-03-12 08:00:00,5142.4,50.6906080356012,NEUTRAL,0,0,0,NO_BREAKOUT,0.0,,,-0.7559585786204552
2026-03-12 12:00:00,5177.96,50.82842174734397,NEUTRAL,0,0,0,BEAR_FIRST,-1.0,2026-03-12 18:09:00,369.0,-1.7858118918426502
2026-03-12 16:00:00,5181.2,49.188534479676534,BULL,1,1,1,BEAR_FIRST,-1.0,2026-03-12 18:03:00,123.0,-1.282412673344903
2026-03-12 20:00:00,5123.41,51.131496302556805,BULL,1,0,0,BEAR_FIRST,-1.0,2026-03-12 23:29:00,209.0,-1.5180467150952228
2026-03-13 00:00:00,5080.63,52.80710370951698,NEUTRAL,0,-1,0,NO_BREAKOUT,0.0,,,-1.176167516053453
2026-03-13 04:00:00,5113.5,51.635882015980044,NEUTRAL,0,-1,0,BEAR_FIRST,-1.0,2026-03-13 11:22:00,442.0,
2026-03-13 08:00:00,5104.08,49.77760472912432,NEUTRAL,0,-1,0,NO_BREAKOUT,0.0,,,
2026-03-13 12:00:00,5087.19,49.783490105615485,NEUTRAL,0,-1,0,BEAR_FIRST,-1.0,2026-03-13 17:57:00,357.0,
2026-03-13 16:00:00,5118.12,49.19109795521443,NEUTRAL,0,-1,0,BEAR_FIRST,-1.0,2026-03-13 17:50:00,110.0,
2026-03-13 20:00:00,5045.79,52.954590958413405,NEUTRAL,0,-1,0,NO_BREAKOUT,0.0,,,
2026-03-14 00:00:00,5018.52,53.03997731852671,NEUTRAL,0,-1,0,NO_BREAKOUT,0.0,,,
2026-03-17 12:00:00,5024.52,49.199743079538806,NEUTRAL,0,-1,0,BEAR_FIRST,-1.0,2026-03-17 18:41:00,401.0,-0.755695003120102
2026-03-17 16:00:00,5011.57,48.09261857385745,NEUTRAL,0,-1,0,NO_BREAKOUT,0.0,,,-2.70602857276609
2026-03-17 20:00:00,5001.77,48.78814581858191,NEUTRAL,0,-1,0,NO_BREAKOUT,0.0,,,-2.3518007924847133
2026-03-18 00:00:00,5002.82,46.20899254582608,NEUTRAL,0,-1,0,NO_BREAKOUT,0.0,,,-3.8401616270690226
2026-03-18 04:00:00,5004.08,44.28406450683852,NEUTRAL,0,-1,0,NO_BREAKOUT,0.0,,,-3.683717874966263
2026-03-18 08:00:00,4986.77,43.54877418492147,NEUTRAL,0,-1,0,BEAR_FIRST,-1.0,2026-03-18 14:40:00,400.0,-3.1493423768398054
2026-03-18 12:00:00,4987.34,43.217433171712784,NEUTRAL,0,-1,0,BEAR_FIRST,-1.0,2026-03-18 14:40:00,160.0,-6.445778463824475
2026-03-27 16:00:00,4437.58,77.88321311155642,BEAR,-1,-1,-1,BULL_FIRST,1.0,2026-03-27 18:04:00,124.0,
2026-03-30 12:00:00,4538.05,79.00001654040936,BEAR,-1,0,0,NO_BREAKOUT,0.0,,,0.38493662826570185
2026-03-30 16:00:00,4569.15,77.42930107323728,BEAR,-1,0,0,NO_BREAKOUT,0.0,,,0.07025764051331201
2026-03-30 20:00:00,4539.72,76.6186367108632,BEAR,-1,0,0,NO_BREAKOUT,0.0,,,1.2831081864715668
2026-03-31 00:00:00,4504.4,74.65944837437301,BEAR,-1,0,0,BULL_FIRST,1.0,2026-03-31 04:24:00,264.0,2.189006261879882
2026-03-31 04:00:00,4547.48,73.99805920477492,BEAR,-1,0,0,NO_BREAKOUT,0.0,,,2.205463248007318
2026-04-07 04:00:00,4654.72,60.42435490165709,NEUTRAL,0,1,0,NO_BREAKOUT,0.0,,,2.692953863799328
2026-04-07 08:00:00,4659.47,59.541900980110135,NEUTRAL,0,1,0,NO_BREAKOUT,0.0,,,2.4204803277635176
2026-04-27 16:00:00,4699.05,36.15096592423378,BEAR,-1,-1,-1,NO_BREAKOUT,0.0,,,-2.916934507946618
2026-04-27 20:00:00,4676.54,36.15375407250277,BEAR,-1,-1,-1,NO_BREAKOUT,0.0,,,-2.332814452155221
2026-04-28 00:00:00,4679.79,34.85134306732401,BEAR,-1,-1,-1,NO_BREAKOUT,0.0,,,-2.4885698043963203
2026-04-28 04:00:00,4690.4,33.88196141965799,BEAR,-1,-1,-1,BEAR_FIRST,-1.0,2026-04-28 08:06:00,246.0,-2.665430105460261
2026-04-28 08:00:00,4667.51,33.2311070325396,BEAR,-1,-1,-1,BEAR_FIRST,-1.0,2026-04-28 08:40:00,40.0,-1.8934066788202206
2026-04-28 12:00:00,4629.54,34.66317081592961,BEAR,-1,-1,-1,BEAR_FIRST,-1.0,2026-04-28 14:20:00,140.0,-1.6305490429636493
2026-05-06 00:00:00,4555.83,35.5543135089068,BEAR,-1,-1,-1,BULL_FIRST,1.0,2026-05-06 02:49:00,169.0,3.7542561457855754
2026-05-13 12:00:00,4700.54,36.52225383154454,NEUTRAL,0,1,0,NO_BREAKOUT,0.0,,,-0.2017947751525227
2026-05-13 16:00:00,4683.66,36.35780712929138,NEUTRAL,0,0,0,NO_BREAKOUT,0.0,,,0.5814432076396888
2026-05-22 08:00:00,4527.06,35.99879391138463,BEAR,-1,-1,-1,NO_BREAKOUT,0.0,,,
2026-05-22 12:00:00,4521.76,35.34602291771428,BEAR,-1,-1,-1,NO_BREAKOUT,0.0,,,
2026-05-22 16:00:00,4528.15,34.72487842359187,BEAR,-1,-1,-1,BEAR_FIRST,-1.0,2026-05-22 17:14:00,74.0,
2026-05-22 20:00:00,4514.8,35.50738710762104,BEAR,-1,-1,-1,NO_BREAKOUT,0.0,,,
2026-05-23 00:00:00,4506.77,34.66685945707666,BEAR,-1,-1,-1,NO_BREAKOUT,0.0,,,
2026-05-25 08:00:00,4564.61,36.13652677676506,BEAR,-1,0,0,NO_BREAKOUT,0.0,,,-1.0880957166387542
2026-05-25 12:00:00,4556.0,34.64534629271043,BEAR,-1,0,0,NO_BREAKOUT,0.0,,,-0.9343246197198704
2026-05-25 16:00:00,4567.51,33.882107271802546,BEAR,-1,0,0,NO_BREAKOUT,0.0,,,-1.3933607972279003
2026-05-25 20:00:00,4573.42,32.49624246667376,NEUTRAL,0,0,0,BEAR_FIRST,-1.0,2026-05-26 03:52:00,472.0,-2.1110132985483627
2026-05-26 00:00:00,4570.78,31.204368004768483,NEUTRAL,0,0,0,BEAR_FIRST,-1.0,2026-05-26 03:53:00,233.0,-2.059968014419546
2026-05-26 04:00:00,4549.42,31.876198861570774,BEAR,-1,0,0,NO_BREAKOUT,0.0,,,-1.0813710928863765
2026-05-26 08:00:00,4525.29,31.51147037145861,BEAR,-1,-1,-1,NO_BREAKOUT,0.0,,,-0.4845854484096137
2026-05-26 12:00:00,4523.63,30.614936773497284,BEAR,-1,-1,-1,NO_BREAKOUT,0.0,,,-0.8456656367297405
2026-05-26 16:00:00,4520.3,31.27815557539037,BEAR,-1,-1,-1,BEAR_FIRST,-1.0,2026-05-26 21:02:00,302.0,-2.6075706351486962
2026-05-26 20:00:00,4504.82,31.26828732000537,BEAR,-1,-1,-1,NO_BREAKOUT,0.0,,,-1.7314667556275392
2026-05-27 00:00:00,4506.5,31.050552511433576,BEAR,-1,-1,-1,NO_BREAKOUT,0.0,,,-1.6862823932269622
2026-05-27 04:00:00,4514.95,30.973370189188337,BEAR,-1,-1,-1,BEAR_FIRST,-1.0,2026-05-27 09:21:00,321.0,-1.8728991919726377
2026-05-27 08:00:00,4510.02,30.559558032817762,BEAR,-1,-1,-1,BEAR_FIRST,-1.0,2026-05-27 10:49:00,169.0,-4.487303116515522
2026-05-27 12:00:00,4497.74,31.087446744759337,BEAR,-1,-1,-1,BEAR_FIRST,-1.0,2026-05-27 13:39:00,99.0,-3.5651046195578426
2026-06-29 08:00:00,4052.08,39.417068485799376,BEAR,-1,-1,-1,NO_BREAKOUT,0.0,,,-1.692160339727688
2026-06-29 12:00:00,4046.87,38.683706451099425,BEAR,-1,-1,-1,BEAR_FIRST,-1.0,2026-06-29 17:13:00,313.0,-0.8114527505186293
2026-06-29 16:00:00,4043.42,38.111298847449476,BEAR,-1,-1,-1,BEAR_FIRST,-1.0,2026-06-29 17:15:00,75.0,-0.8755933544425267
2026-06-29 20:00:00,4023.8,39.08120607263166,BEAR,-1,-1,-1,BEAR_FIRST,-1.0,2026-06-30 03:56:00,476.0,0.05706067504302725
2026-06-30 00:00:00,4014.54,38.201834210300824,BEAR,-1,-1,-1,BEAR_FIRST,-1.0,2026-06-30 04:02:00,242.0,-0.09737752327600886
2026-06-30 04:00:00,3986.99,38.490988909565054,BEAR,-1,-1,-1,BEAR_FIRST,-1.0,2026-06-30 04:07:00,7.0,0.2478502182008038
2026-06-30 08:00:00,3985.38,39.751632558881866,BEAR,-1,-1,-1,BULL_FIRST,1.0,2026-06-30 09:32:00,92.0,-0.225399547722426
2026-06-30 16:00:00,4010.05,40.45707093087263,BEAR,-1,-1,-1,BULL_FIRST,1.0,2026-06-30 17:20:00,80.0,0.3119355828197048
2026-07-01 00:00:00,4010.82,40.150433608762604,BEAR,-1,-1,-1,BEAR_FIRST,-1.0,2026-07-01 05:05:00,305.0,0.547939287888503
2026-07-01 04:00:00,3996.53,39.07540263670813,BEAR,-1,-1,-1,NO_BREAKOUT,0.0,,,1.4088146579527445
2026-07-01 08:00:00,3976.42,38.39073101980042,BEAR,-1,-1,-1,BULL_FIRST,1.0,2026-07-01 14:11:00,371.0,2.191414379596189
2026-07-01 12:00:00,3974.31,37.379964518386124,BEAR,-1,-1,-1,BULL_FIRST,1.0,2026-07-01 14:10:00,130.0,2.7204413195732617
2026-07-01 16:00:00,4022.67,39.18639562421569,BEAR,-1,0,0,BULL_FIRST,1.0,2026-07-01 16:38:00,38.0,2.4176757900503123
2026-07-07 20:00:00,4144.94,34.4652230911672,NEUTRAL,0,1,0,BEAR_FIRST,-1.0,2026-07-07 22:07:00,127.0,-2.362091195076676
2026-07-08 00:00:00,4104.97,35.992707156083824,NEUTRAL,0,0,0,NO_BREAKOUT,0.0,,,-0.8304460086978492
2026-07-08 04:00:00,4111.36,35.62037093064928,NEUTRAL,0,0,0,BEAR_FIRST,-1.0,2026-07-08 11:36:00,456.0,-1.0558564949596982
2026-07-08 08:00:00,4124.9,35.5539158641743,NEUTRAL,0,0,0,BEAR_FIRST,-1.0,2026-07-08 11:17:00,197.0,-1.708953810660958
2026-07-10 00:00:00,4123.54,36.53401125146032,NEUTRAL,0,1,0,NO_BREAKOUT,0.0,,,-0.2720752433009196
2026-07-10 04:00:00,4126.32,34.917296162070336,NEUTRAL,0,1,0,NO_BREAKOUT,0.0,,,
2026-07-13 16:00:00,4067.18,34.111560462315744,BEAR,-1,-1,-1,BEAR_FIRST,-1.0,2026-07-13 17:07:00,67.0,0.2635470168517154
2026-07-14 04:00:00,4004.07,35.259347061117964,BEAR,-1,-1,-1,NO_BREAKOUT,0.0,,,1.5530633594853498
2026-07-14 12:00:00,4015.76,33.85015129249456,BEAR,-1,-1,-1,BULL_FIRST,1.0,2026-07-14 15:30:00,210.0,0.45228749105752336
2026-07-16 12:00:00,4035.19,33.3386744175527,BEAR,-1,-1,-1,BEAR_FIRST,-1.0,2026-07-16 15:44:00,224.0,-1.233702320760099
2026-07-21 00:00:00,4007.79,31.810706711837042,BEAR,-1,-1,-1,BULL_FIRST,1.0,2026-07-21 05:36:00,336.0,2.21623495003229
2026-07-21 04:00:00,4024.72,31.494227660991516,BEAR,-1,0,0,BULL_FIRST,1.0,2026-07-21 08:26:00,266.0,2.3045492901512667
2026-07-21 08:00:00,4049.48,31.617497113777855,BEAR,-1,0,0,BULL_FIRST,1.0,2026-07-21 09:48:00,108.0,2.447062767858531
2026-07-21 12:00:00,4062.72,32.049104462793714,NEUTRAL,0,0,0,NO_BREAKOUT,0.0,,,1.7314056330160303
