signal_ts,confirm_ts,entry_ts,side,atr,entry,signal_to_confirm_s,confirm_to_entry_s,mfe_1h,mae_1h,tmfe_1h,tmae_1h,mfe_3h,mae_3h,tmfe_3h,tmae_3h,mfe_6h,mae_6h,tmfe_6h,tmae_6h,mfe_12h,mae_12h,tmfe_12h,tmae_12h,mfe_24h,mae_24h,tmfe_24h,tmae_24h,fav0.25_before_mae1,fav0.5_before_mae1,fav1.0_before_mae1,fav1.5_before_mae1,fav2.0_before_mae1,fav3.0_before_mae1
1776283800,1776285029,1776285461,1,252.51428571428656,74647.22000000002,1229,432,0.7586897488118951,0.5885607603530583,1084,3425,3.082518669382164,0.5885607603530583,7308,3425,3.082518669382164,0.9790337180358136,7308,13739,3.082518669382164,0.9790337180358136,7308,13739,3.3771554650372653,5.506302330844115,84153,62250,1,1,1,1,1,1
1776341100,1776341149,1776341467,-1,154.34285714285735,74755.02,49,318,1.3756386523510244,0.5285634950018617,2585,15,9.707089966679002,1.464790818215485,6244,4623,9.707089966679002,1.464790818215485,6244,4623,9.707089966679002,4.8267863754164795,6244,28147,9.707089966679002,10.33400592373191,6244,76682,1,1,1,0,0,0
1776348000,1776348007,1776348492,-1,273.4571428571445,73851.71,7,485,1.695731898443227,1.1116549994775478,979,2617,1.695731898443227,3.8393219099362406,979,7214,1.695731898443227,6.027598996969954,979,21122,1.695731898443227,6.027598996969954,979,21122,1.695731898443227,13.341359314596072,979,85989,1,1,1,1,0,0
1776350700,1776351471,1776351852,-1,329.8142857142863,74047.235,771,381,0.18839390132973644,2.5249512712782023,68,2000,0.526766145449821,2.590442673365975,7849,3854,0.526766145449821,4.404797071945241,7849,17762,0.526766145449821,4.404797071945241,7849,17762,0.526766145449821,11.984517260796078,7849,85149,0,0,0,0,0,0
1776370200,1776370286,1776370838,1,319.95714285714246,75125.415,86,552,0.3759409742376325,0.6591976604009274,2423,3592,0.3759409742376325,1.2155221681475012,2423,3680,0.3759409742376325,1.851857391614949,2423,20017,0.3759409742376325,2.01719203464748,2423,22171,9.921906951823937,2.01719203464748,72190,22171,1,0,0,0,0,0
1776413700,1776413866,1776414080,1,131.69999999999916,74979.805,166,214,7.37126044039498,0.21416097190575076,3329,26,10.403910402429883,0.21416097190575076,4069,26,19.135876993166463,0.21416097190575076,20401,26,25.21028853454843,0.21416097190575076,28948,26,25.21028853454843,0.21416097190575076,28948,26,1,1,1,1,1,1
1776415800,1776415807,1776415905,1,142.3571428571418,75456.875,7,98,6.273833416959404,0.1670095333667441,2244,3,6.273833416959404,2.9972152533868965,2244,5964,17.863697942799888,2.9972152533868965,21096,5964,19.9717762167588,2.9972152533868965,27123,5964,19.9717762167588,2.9972152533868965,27123,5964,1,1,1,1,1,1
1776416100,1776416106,1776416285,1,142.3571428571418,75676.075,6,179,4.734044154540949,1.4953587556447676,1864,2313,4.734044154540949,4.537004515805352,1864,5584,16.323908680381436,4.537004515805352,20716,5584,18.431986954340346,4.537004515805352,26743,5584,18.431986954340346,4.537004515805352,26743,5584,1,1,1,1,1,1
1776416400,1776417166,1776417497,1,175.5999999999996,75688.34,766,331,3.7679954441913726,1.2821184510250565,652,1101,3.7679954441913726,3.747949886104789,652,4372,13.163781321184528,3.747949886104789,19504,4372,14.872779043280236,3.747949886104789,25531,4372,14.872779043280236,3.747949886104789,25531,4372,1,1,1,1,1,1
1776417600,1776417711,1776418380,1,192.5142857142855,75668.12000000001,111,669,1.0496883348173878,3.313624220837114,1295,3489,1.4527753042445481,3.313624220837114,10375,3489,12.112243989314267,3.313624220837114,18621,3489,13.67108934401896,3.313624220837114,24648,3489,13.67108934401896,3.313624220837114,24648,3489,1,0,0,0,0,0
1776476700,1776477411,1776478097,-1,171.58571428571096,77209.45499999999,711,686,0.24043376904498903,0.9939347265008016,244,926,2.245845474981202,0.9939347265008016,8674,926,2.245845474981202,0.9939347265008016,8674,926,8.73531346265929,0.9939347265008016,34398,926,10.56938223295329,0.9939347265008016,59616,926,1,1,1,1,1,1
1776513900,1776514041,1776514753,-1,234.3428571428563,76271.72,141,712,1.1594976834918405,0.024237990733937606,1254,0,2.277517678614985,0.30288953913677963,4916,9762,2.934247744452563,0.30288953913677963,14340,9762,3.7373445501097726,0.30288953913677963,22960,9762,6.176505730309695,0.30288953913677963,68615,9762,1,1,1,1,1,1
1776597000,1776597037,1776597331,-1,153.55714285714097,75449.445,37,294,1.0057819332031466,1.2878267745836336,449,3568,1.0057819332031466,4.8877895618197185,449,7636,3.3247883524049993,4.8877895618197185,20994,7636,11.391492231835723,4.8877895618197185,40107,7636,11.59467392315583,4.8877895618197185,45898,7636,1,1,1,0,0,0
1776597600,1776597615,1776598623,-1,152.86428571428405,75421.0025,15,1008,0.17075603943746465,1.6007499649548917,76,2394,0.2263609177141813,5.0960071959254645,3852,6344,3.1537942152236753,5.0960071959254645,19702,6344,11.257060417737646,5.0960071959254645,38815,6344,11.461163029765105,5.0960071959254645,44606,6344,0,0,0,0,0,0
1776599100,1776602231,1776603325,-1,161.1071428571418,75529.3875,3131,1094,0.15075371314559077,4.162524939037953,276,1642,1.1612613611172402,4.162524939037953,9647,1642,6.079106628242096,4.162524939037953,19785,1642,11.547517180226171,4.162524939037953,39904,1642,11.547517180226171,4.162524939037953,39904,1642,0,0,0,0,0,0
1776641100,1776643186,1776643431,-1,278.0428571428586,73920.91500000001,2086,245,0.5481708883522846,1.445766325848989,111,2996,0.5481708883522846,2.7934002980013126,111,6142,0.5481708883522846,2.7934002980013126,111,6142,0.5481708883522846,5.820631454554746,111,26445,0.5481708883522846,9.387347788110695,111,73059,0,0,0,0,0,0
1776643500,1776643541,1776644155,-1,280.0071428571443,74127.10250000001,41,614,0.20678936761821146,0.7174727685517899,112,3550,0.20678936761821146,2.0374390959414113,112,5418,0.23536006734525908,2.0374390959414113,19746,5418,0.23536006734525908,5.0434338409734,19746,25721,0.23536006734525908,8.585129205887531,19746,72335,0,0,0,0,0,0
1776644700,1776645380,1776646427,-1,288.0214285714298,74306.3075,680,1047,0.48158743149067407,1.3585534310443477,1646,3146,0.48158743149067407,1.3585534310443477,1646,3146,0.851004389554339,1.9224003670361909,17474,20848,0.851004389554339,4.606228455224063,17474,41226,0.851004389554339,7.724052029858873,17474,70063,1,0,0,0,0,0
1776769800,1776770662,1776771348,1,258.7857142857153,76509.425,862,686,0.28314932376481217,1.1956803753795262,88,2467,0.28314932376481217,3.393637869169206,88,4112,0.28314932376481217,5.763938724813667,88,20656,0.28314932376481217,6.6909605299475645,88,29320,7.489111233784116,6.6909605299475645,64112,29320,1,0,0,0,0,0
1776801900,1776802037,1776802182,-1,382.3285714285718,75203.315,137,145,0.24563950229796971,1.6255259126405857,0,1359,0.24563950229796971,1.6255259126405857,0,1359,0.24563950229796971,3.3162182864402174,0,14387,0.24563950229796971,8.485332361842827,0,33278,0.24563950229796971,11.091729253073256,0,71734,0,0,0,0,0,0
1776827100,1776827110,1776827783,1,297.16428571428486,77457.0925,10,673,0.4701355671466151,0.30653919188519757,2507,1037,3.3328618128500485,0.4556149796889719,7677,3867,3.3328618128500485,0.4556149796889719,7677,3867,5.672645001562417,0.4556149796889719,39990,3867,6.686225752950532,0.4556149796889719,46133,3867,1,1,1,1,1,1
1776867300,1776867750,1776868217,1,242.60000000000062,78933.09,450,467,0.6880049464138626,1.7394476504533785,3557,175,2.1059769167353757,1.7394476504533785,5699,175,2.1059769167353757,2.1161995053586073,5699,21117,2.1059769167353757,5.79674361088207,5699,35191,2.1059769167353757,10.0102638087386,5699,70494,0,0,0,0,0,0
1776870000,1776870661,1776870883,1,303.72857142857225,78890.39499999999,661,222,1.822696486524652,0.29662997977513034,3033,692,1.822696486524652,0.9998894689807353,3033,6022,1.822696486524652,1.7462795729269163,3033,20517,1.822696486524652,4.489518366962928,3033,32525,1.822696486524652,7.855023282065679,3033,67828,1,1,1,1,0,0
1776870900,1776871290,1776871574,1,306.6857142857147,78809.16,390,284,2.0700018632382937,0.02888950996832681,2342,1,2.0700018632382937,0.7253679895658853,2342,5331,2.0700018632382937,1.464561207378433,2342,19826,2.0700018632382937,4.181348984535118,2342,31834,2.0700018632382937,7.514402832122211,2342,67137,1,1,1,1,1,0
1776916800,1776916903,1776917419,-1,250.664285714288,77792.0325,103,516,0.3831120166414966,0.8296654603482053,949,3133,0.3831120166414966,2.0667782748696317,949,8018,5.136082694554404,2.0667782748696317,21292,8018,5.136082694554404,3.4147963981420437,21292,40411,5.136082694554404,3.4147963981420437,21292,40411,1,0,0,0,0,0
1776917700,1776917791,1776917951,-1,246.70714285714556,77900.6475,91,160,0.8295159095515383,0.4027143229392557,417,2601,0.8295159095515383,1.6596702278583424,417,7486,5.658723472017081,1.6596702278583424,20760,7486,5.658723472017081,3.029310344827527,20760,39879,5.658723472017081,3.029310344827527,20760,39879,1,1,0,0,0,0
1776918000,1776918323,1776918812,-1,246.70714285714556,77876.44750000001,323,489,0.6163076522192851,0.5008063348677874,3571,1740,0.6163076522192851,1.7577622397868742,3571,6625,5.5606314600885485,1.7577622397868742,19899,6625,5.5606314600885485,3.127402356756059,19899,39018,5.5606314600885485,3.127402356756059,19899,39018,1,1,0,0,0,0
1776939000,1776939072,1776939634,-1,199.53571428571118,77333.1375,72,562,0.47478969035262625,0.6357884374440911,2078,2625,0.47478969035262625,2.7191247538930083,2078,9777,0.47478969035262625,6.589609808484098,2078,18196,2.170225523536772,6.589609808484098,26798,18196,2.170225523536772,6.589609808484098,26798,18196,1,0,0,0,0,0
1776940200,1776941611,1776942046,-1,272.52142857142564,77440.88249999999,1411,435,0.43769952559427316,0.9842070086232348,809,3399,0.43769952559427316,1.5955350824312977,809,7365,0.43769952559427316,4.429440673079519,809,15784,1.9843668912011883,4.429440673079519,24386,15784,1.9843668912011883,4.429440673079519,24386,15784,1,0,0,0,0,0
1776996600,1776996825,1776997303,1,193.08571428571616,78226.12,225,478,0.8761911808227593,1.4543799940810358,1407,3554,0.8761911808227593,4.270745782775903,1407,10596,0.8761911808227593,4.270745782775903,1407,10596,1.0709233501035644,4.507428233205007,39005,24418,1.0709233501035644,5.27910624445093,39005,73074,1,1,0,0,0,0
1776997500,1776998020,1776999160,1,204.0285714285731,78145.39,520,1140,0.2235471222517865,3.163233440694552,0,2380,0.2235471222517865,3.6460089623301735,0,8739,0.2235471222517865,3.6460089623301735,0,8739,1.4091653829995427,3.869997199271762,37148,22561,1.4091653829995427,4.600287074639351,37148,71217,0,0,0,0,0,0
1777001100,1777001123,1777001536,1,222.70714285714348,77577.45249999998,23,413,1.065289136919132,0.34777735013944805,3058,4,1.9835353924116084,0.7900622213668755,8639,6363,1.9835353924116084,0.9952644408094354,8639,20185,3.8411318515667907,0.9952644408094354,34772,20185,3.8411318515667907,1.6643044998235135,34772,68841,1,1,1,1,1,1
1777024800,1777024808,1777025901,-1,175.8499999999996,77558.7475,8,1093,0.1600653966448218,4.094128518623833,69,2960,0.1600653966448218,4.9710122263292496,69,10407,0.21465737844752777,4.9710122263292496,17301,10407,1.4259169746943319,4.9710122263292496,28746,10407,2.001407449530825,4.9710122263292496,44476,10407,0,0,0,0,0,0
1777104600,1777105159,1777105812,-1,67.17142857142504,77550.11000000002,559,653,0.20708209272677888,1.13277328796236,3564,1789,0.20708209272677888,4.419885155253091,3564,7457,0.7445129732030702,4.419885155253091,15219,7457,6.700914504466763,4.419885155253091,29287,7457,6.700914504466763,9.149574649085707,29287,75495,0,0,0,0,0,0
1777106400,1777106864,1777107601,-1,70.77142857142566,77622.97,464,737,1.2260597496973225,1.6084174404522507,1775,3414,1.2260597496973225,3.165542995559258,1775,5668,1.7361526039564046,3.165542995559258,13430,5668,7.389563988696324,3.165542995559258,27498,5668,7.389563988696324,7.9103956398873105,27498,84998,1,1,1,0,0,0
1777182900,1777183234,1777184315,1,136.721428571429,77922.24750000001,334,1081,0.657925395747236,0.5196515333578229,1406,1949,1.9057180920536327,0.5196515333578229,8284,1949,1.9057180920536327,0.5196515333578229,8284,1949,2.9545661146229407,1.5158377305261805,43195,23279,11.210770074708616,3.062047437437998,67364,83972,1,1,1,1,0,0
1777214700,1777214750,1777215033,-1,119.50000000000104,78057.925,50,283,1.2169456066945745,0.5194560669455778,2007,276,2.0328451882845253,0.5194560669455778,7980,276,2.0328451882845253,3.514435146443411,7980,15920,2.350836820083686,11.691004184100292,25450,36646,5.433682008368129,11.691004184100292,56488,36646,1,1,1,1,1,0
1777240500,1777240505,1777240542,1,182.05714285714203,78461.78,5,37,1.9736660389203236,3.0005963590709426,1193,2328,4.295464532328981,3.0005963590709426,10793,2328,5.455539861895826,3.0005963590709426,11137,2328,5.455539861895826,5.784887005649706,11137,30979,5.455539861895826,11.324905838041477,11137,77700,1,1,1,1,0,0
1777247700,1777248041,1777248937,1,320.942857142859,78505.17000000001,341,896,2.959498798183865,0.5797605270186243,2742,600,2.959498798183865,0.5797605270186243,2742,600,2.959498798183865,3.1207112970711335,2742,19350,2.959498798183865,3.416714145820353,2742,22584,2.959498798183865,6.559329653698925,2742,69305,1,1,1,1,1,0
1777302300,1777302315,1777303062,1,211.34285714285735,77243.53,15,747,0.07840340678656806,3.4045626605380472,0,458,0.07840340678656806,3.4722252264431575,0,6018,0.07840340678656806,3.991287008246577,0,15180,0.9769433554143617,3.991287008246577,33880,15180,0.9769433554143617,7.608158712991712,33880,84173,0,0,0,0,0,0
1777303200,1777303237,1777303307,1,244.4000000000004,76864.36,37,70,0.8127659574468048,1.3926350245499182,1252,213,0.8127659574468048,1.4511456628478023,1252,5773,0.8127659574468048,1.8999999999999992,1252,14935,2.396235679214396,1.8999999999999992,33635,14935,2.396235679214396,5.027659574468055,33635,83928,0,0,0,0,0,0
1777339200,1777339321,1777339940,1,160.0071428571412,77125.9975,121,619,0.3899982143654124,1.3417994732377831,223,3463,0.3899982143654124,3.084846658631365,223,4020,0.3899982143654124,5.011635641266016,223,20643,0.3899982143654124,7.634643542699088,223,41875,0.3899982143654124,9.314568546047097,223,47295,1,0,0,0,0,0
1777340100,1777340119,1777340781,1,158.8785714285706,77013.3925,19,662,1.0971114507934845,2.3980106100796355,2002,3179,1.0971114507934845,2.3980106100796355,2002,3179,1.0971114507934845,4.338486265341902,2002,19802,1.0971114507934845,6.980126331879776,2002,41034,1.0971114507934845,8.67198444454437,2002,46454,1,1,1,0,0,0
1777371000,1777371330,1777372467,-1,183.1642857142859,76564.1075,330,1137,1.8699469640837223,0.26311079046915903,3481,1534,3.6017256171274994,0.26311079046915903,9348,1534,5.06926061693245,0.26311079046915903,14768,1534,5.06926061693245,0.26311079046915903,14768,1534,5.06926061693245,7.14709472370626,14768,86117,1,1,1,1,1,1
1777434000,1777434137,1777434998,1,165.98571428571555,76903.405,137,861,3.1851837507530947,0.3831956278509064,2690,950,3.1851837507530947,0.3831956278509064,2690,950,5.244999569670335,0.3831956278509064,21276,950,5.842641363284221,7.399462087959331,23586,43046,5.842641363284221,12.262531198898255,23586,51222,1,1,1,1,1,1
1777437900,1777437919,1777438867,1,202.42857142857247,77203.25,19,948,0.47251235003525466,0.2630557515878603,3086,947,0.47251235003525466,1.5573394495412765,3086,6747,3.3095624558926997,1.5573394495412765,19717,6747,3.3095624558926997,7.658256880733906,19717,41007,3.3095624558926997,11.536167960479828,19717,47353,1,0,0,0,0,0
1777478400,1777478406,1777478623,-1,289.14999999999833,75990.2025,6,217,1.166185370914755,0.432984610063965,1251,422,3.881039252982901,0.7947345668338299,7597,6980,3.881039252982901,0.7947345668338299,7597,6980,3.881039252982901,1.5728773992737444,7597,35427,3.881039252982901,2.213721251945382,7597,78137,1,1,1,1,1,1
1777510200,1777511155,1777511402,-1,169.3142857142853,76240.56,955,247,0.6523962200472029,1.207458656766807,314,2648,4.6756834289571705,1.207458656766807,5320,2648,5.71162672966588,1.207458656766807,15457,2648,5.71162672966588,1.207458656766807,15457,2648,5.71162672966588,2.301873101586267,15457,45358,1,1,0,0,0,0
1777539000,1777541354,1777542299,1,160.56428571428427,76037.40250000001,2354,945,0.8133658080874868,0.5860736687575631,345,2658,2.103191867965643,1.254341830152667,9959,7239,3.69258641398637,1.254341830152667,14461,7239,3.69258641398637,1.254341830152667,14461,7239,8.984547800169059,1.254341830152667,81573,7239,1,1,1,0,0,0
1777558500,1777559479,1777559821,1,215.07857142856977,76242.02249999999,979,342,1.7336803825844618,0.5859370329779481,3313,1640,1.7336803825844618,0.8444472119823278,3313,9660,1.7336803825844618,0.8444472119823278,3313,9660,2.307424197137328,0.8444472119823278,40829,9660,12.264715552456018,0.8444472119823278,83910,9660,1,1,1,1,1,0
1777605600,1777605601,1777606187,1,131.84285714285838,77153.655,1,586,0.7269639180843015,1.923919167840476,447,3572,0.7269639180843015,1.923919167840476,447,3572,2.4752573409903422,2.4267905515223656,17685,12049,13.09320078014937,2.4267905515223656,37544,12049,13.09320078014937,2.4267905515223656,37544,12049,1,1,0,0,0,0
1777606200,1777606202,1777606791,1,181.02142857142982,77083.9425,2,589,0.5146213944679032,1.01613660576887,2334,2968,0.5146213944679032,1.01613660576887,2334,2968,2.1879039577003105,1.3823915874206218,17081,11445,9.921242552183909,1.3823915874206218,36940,11445,9.921242552183909,1.3823915874206218,36940,11445,1,1,0,0,0,0
1777626900,1777627477,1777628355,1,139.22857142857123,77255.97,577,878,1.0969731171762498,0.9902421506258657,2672,1925,6.387553868253664,0.9902421506258657,10690,1925,11.66376975169297,0.9902421506258657,15376,1925,11.66376975169297,0.9902421506258657,15376,1925,11.66376975169297,0.9902421506258657,15376,1925,1,1,1,1,1,1
1777641900,1777642403,1777642756,1,213.2999999999977,78223.045,503,353,3.0794889826535536,1.02646507266758,975,3523,3.0794889826535536,1.02646507266758,975,3523,3.0794889826535536,1.02646507266758,975,3523,3.0794889826535536,2.369174871073636,975,26039,3.0794889826535536,2.369174871073636,975,26039,1,1,1,1,1,1
1777729500,1777729594,1777730143,-1,87.1285714285706,78357.39499999999,94,549,0.9823987538939367,1.1569683554682075,1270,1824,0.9823987538939367,2.3930726348582496,1270,8544,0.9823987538939367,2.3930726348582496,1270,8544,2.954197409411287,9.039572060993812,42138,27732,3.7920396786357577,9.039572060993812,59432,27732,1,1,0,0,0,0
1777771200,1777771233,1777772225,1,160.8357142857151,78157.2075,33,992,0.7137251854154348,0.5484322955989034,1747,2196,0.7137251854154348,0.5484322955989034,1747,2196,1.6053182040235567,0.809568326153594,19818,17350,4.30745436781094,0.809568326153594,38193,17350,7.906779322289723,0.809568326153594,74341,17350,1,1,1,1,1,1
1777813500,1777813814,1777814340,1,131.3499999999975,78652.6275,314,526,0.7253330795583834,0.987647506661672,2678,489,1.0283403121431087,0.987647506661672,6402,489,1.0458507803578247,1.053882755995492,15603,13386,5.909954320517752,3.1764560334984098,32226,39760,14.75121811952822,3.99183479253909,54003,76038,1,1,1,0,0,0
1777814400,1777815554,1777815759,1,124.01428571428343,78595.295,1154,205,1.2305437161617223,0.3208904504089309,1259,77,1.5514744845064123,0.3652401797027919,4983,9460,1.9103041124294693,0.6539165994701286,21116,11967,6.721846561456144,2.9020446953116865,30807,38341,16.086090312176303,3.765654878470254,52584,74619,1,1,1,1,1,1
1777844700,1777844775,1777845005,1,156.90714285714162,78613.9825,75,230,5.193629079983626,0.033029089088148306,1561,21,5.193629079983626,2.4127805344380655,1561,9095,11.548342968999055,2.4127805344380655,19330,9095,12.594821778121819,2.4127805344380655,23338,9095,13.75155688077581,3.095349842946232,72231,45373,1,1,1,1,1,1
1777846800,1777848175,1777849200,1,199.05714285714097,79127.32999999999,1375,1025,0.667999138797272,3.4529280895650607,235,2705,3.629460312903802,4.480773647193922,10563,4900,7.348995263384646,4.480773647193922,19143,4900,7.348995263384646,5.018810104779644,19143,41178,8.260793741926351,5.018810104779644,68036,41178,1,1,0,0,0,0
1777864200,1777864257,1777865196,1,363.442857142858,80050.195,57,939,1.4858044102039707,0.48672025470697916,3147,903,1.4858044102039707,1.4998093628395108,3147,10800,1.4858044102039707,1.6789296804371052,3147,10825,1.4858044102039707,5.28802523485712,3147,25182,2.259516135371997,5.28802523485712,83933,25182,1,1,1,0,0,0
1777890000,1777890230,1777890547,-1,249.25714285714224,78445.94,230,317,0.14418844566713487,2.543798716185233,55,3118,0.14418844566713487,2.543798716185233,55,3118,0.14418844566713487,8.356671251719384,55,15956,0.14418844566713487,9.330765703805596,55,26689,0.14418844566713487,11.362803759743244,55,69026,0,0,0,0,0,0
1777890900,1777892147,1777892549,-1,276.82142857142753,79012.4875,1247,402,1.2802025545090898,0.2438846600438557,2213,1116,1.7324796800413231,0.3150496710101724,7312,9185,2.0319507160366586,5.477944781318529,11219,13954,2.0319507160366586,6.35504451038576,11219,24687,2.0319507160366586,8.184743904012395,11219,67024,1,1,1,1,1,0
1777953000,1777953777,1777954227,1,229.19999999999916,80778.08,777,450,0.5572425828970403,0.4654450261780452,2375,1332,2.1820244328097607,0.4654450261780452,5346,1332,2.1820244328097607,1.2979057591622907,5346,20526,3.832984293193749,1.2979057591622907,33107,20526,4.2204188481675216,1.2979057591622907,60804,20526,1,1,1,1,1,0
1777954500,1777954681,1777955551,1,224.99999999999895,80686.65,181,870,2.139333333333369,0.06777777777777809,3140,8,2.6291111111111363,0.06777777777777809,4022,8,2.6291111111111363,0.9157777777777303,4022,19202,4.310888888888961,0.9157777777777303,31783,19202,4.705555555555578,0.9157777777777303,59480,19202,1,1,1,1,1,1
1778025000,1778028434,1778028865,-1,251.22142857142484,80977.62749999999,3434,431,0.13903073554913903,2.0395254613176417,405,3475,0.13903073554913903,2.940324415001099,405,9062,0.13903073554913903,2.940324415001099,405,9062,0.13903073554913903,7.368290637172818,405,37693,0.20709817747569254,7.368290637172818,85798,37693,0,0,0,0,0,0
1778076900,1778077058,1778077295,-1,311.06428571428427,81516.6725,158,237,0.8344657741853874,1.343540609428483,3169,1444,0.8344657741853874,1.343540609428483,3169,1444,1.2179877838756326,1.343540609428483,17642,1444,2.4097028634411757,1.343540609428483,38735,1444,4.271697398332953,1.343540609428483,84583,1444,1,0,0,0,0,0
1778077500,1778079517,1778080702,-1,311.06428571428427,81643.77249999999,2017,1185,0.6869078509265008,0.6790477393281426,1261,3239,1.3841913706399585,0.6790477393281426,10440,3239,1.6265849962111365,0.6790477393281426,14235,3239,2.8183000757766794,0.6790477393281426,35328,3239,5.2840283358974744,0.6790477393281426,84032,3239,1,1,1,1,1,0
1778151300,1778154665,1778154926,-1,198.9142857142849,80872.72000000002,3365,261,0.36558460212590643,1.2783395575983176,307,3571,4.386914679689812,1.4377046825623945,9808,3821,7.094613616776897,1.4377046825623945,19897,3821,7.094613616776897,1.4377046825623945,19897,3821,8.72395863257699,1.4377046825623945,54594,3821,1,0,0,0,0,0
1778197800,1778198420,1778199095,-1,179.32142857142753,80061.66249999999,620,675,2.1785600477992073,0.24892451702854673,2712,813,5.154222266480795,0.24892451702854673,10425,813,5.154222266480795,0.24892451702854673,10425,813,5.154222266480795,1.2566122286397692,10425,39002,5.154222266480795,2.3217386974706855,10425,44310,1,1,1,1,1,1
1778199300,1778199435,1778199908,-1,165.3714285714263,80093.48000000001,135,473,3.1896682791984485,0.07752246026256761,3031,0,5.781409813407227,0.07752246026256761,9612,0,5.781409813407227,0.07752246026256761,9612,0,5.781409813407227,1.170214236351024,9612,38189,5.781409813407227,2.325190048375919,9612,43497,1,1,1,1,1,1
1778245200,1778245325,1778245581,1,180.75,79924.4375,125,256,0.19398340248962656,2.3061549100967866,3579,2481,2.7660442600276305,2.3061549100967866,4335,2481,2.7660442600276305,2.3061549100967866,4335,2481,2.7660442600276305,2.3061549100967866,4335,2481,3.968810511756586,2.3061549100967866,54000,2481,0,0,0,0,0,0
1778245800,1778249148,1778249488,1,180.75,79797.4375,3348,340,3.468672199170092,0.29453665283542413,428,1172,3.468672199170092,1.1753112033195021,428,4774,3.468672199170092,1.1753112033195021,428,4774,3.5112724757953298,1.1753112033195021,43121,4774,4.671438450899048,1.1753112033195021,50093,4774,1,1,1,1,1,1
1778289000,1778289807,1778290277,-1,93.88571428571387,80261.16,807,470,0.029397443700647105,1.8207242848448288,0,2332,0.029397443700647105,4.054290931223384,0,9304,1.883779671332942,4.054290931223384,20445,9304,1.883779671332942,4.054290931223384,20445,9304,1.883779671332942,8.329701765063875,20445,61140,0,0,0,0,0,0
1778290500,1778291909,1778292168,-1,96.50714285714119,80357.8775,1409,259,0.38004958922365645,0.9359151802234834,2759,1728,1.0017652283325413,2.941984309081546,5977,7413,2.8347901709718437,2.941984309081546,18554,7413,2.8347901709718437,2.941984309081546,18554,7413,2.8347901709718437,7.101261934719926,18554,59249,1,0,0,0,0,0
1778308200,1778308466,1778308632,1,117.53571428571533,80232.46250000001,266,166,0.30575812822837545,1.2605742935278414,3004,2090,1.6151473716195046,1.2605742935278414,7277,2090,1.6151473716195046,1.2605742935278414,7277,2090,6.897797022181547,1.2605742935278414,42785,2090,6.897797022181547,1.2605742935278414,42785,2090,0,0,0,0,0,0
1778309700,1778309720,1778310457,1,120.82142857143064,80127.2125,20,737,1.8869790127106036,0.3551729234406547,3437,265,2.4423440733077455,0.3551729234406547,5452,265,2.4423440733077455,0.3551729234406547,5452,265,7.581333136269477,0.3551729234406547,40960,265,7.581333136269477,0.3551729234406547,40960,265,1,1,1,1,1,1
1778337900,1778338058,1778338279,1,79.55000000000187,80267.1575,158,221,3.756662476429815,0.969924575738521,3063,1253,7.842143306096595,0.969924575738521,10046,1253,9.755405405405124,0.969924575738521,13138,1253,9.755405405405124,0.969924575738521,13138,1253,9.755405405405124,0.969924575738521,13138,1253,1,1,1,1,1,1
1778342400,1778342403,1778342502,1,102.17857142857558,80452.5375,3,99,3.370202726319218,0.12270185249917816,1128,0,5.780688570429599,0.12270185249917816,8915,0,5.780688570429599,0.12270185249917816,8915,0,5.780688570429599,0.12270185249917816,8915,0,9.745316322963575,0.12270185249917816,86367,0,1,1,1,1,1,1
1778425500,1778425501,1778425674,1,87.57142857142857,80979.45,1,173,5.3539151712888104,0.9871941272430337,3195,144,6.948042414355595,0.9871941272430337,9919,144,6.948042414355595,8.614110929853082,9919,20536,16.912479608482904,8.614110929853082,29237,20536,16.912479608482904,8.614110929853082,29237,20536,1,1,1,1,1,1
1778428800,1778428801,1778429081,1,128.9000000000004,81336.38500000001,1,280,1.0753685027152076,1.4382079131110064,422,1708,1.9512412723039883,1.7904189294026591,6512,10678,1.9512412723039883,8.621295577967416,6512,17129,8.720830100853275,8.621295577967416,25830,17129,8.720830100853275,8.621295577967416,25830,17129,1,1,1,0,0,0
1778429100,1778429371,1778429852,1,128.9000000000004,81336.18500000001,271,481,0.49507370054296024,1.4366563227308895,2882,937,1.9527928626841053,1.788867339022542,5741,9907,1.9527928626841053,8.619743987587299,5741,16358,8.722381691233393,8.619743987587299,25059,16358,8.722381691233393,8.619743987587299,25059,16358,0,0,0,0,0,0
1778430000,1778430035,1778430227,1,135.44285714285692,81271.49499999998,35,192,0.9487765003693027,0.8896371690748517,2507,562,2.336077417993985,1.2248338782826989,5366,9532,2.336077417993985,7.725730408184618,5366,15983,8.778646767218804,7.725730408184618,24684,15983,8.778646767218804,7.725730408184618,24684,15983,1,1,1,1,1,0
1778430300,1778430475,1778430763,1,135.44285714285692,81196.59499999999,175,288,1.5017772386880035,0.336636430756151,1971,26,2.889078156312686,0.6718331399639981,4830,8996,4.356855816897037,7.172729669865918,21580,15447,9.331647505537505,7.172729669865918,24148,15447,9.331647505537505,7.172729669865918,24148,15447,1,1,1,1,1,0
