flow_id,flow_signal_time,flow_i,side,frozen_flow_signed12_atr,trigger_rule,trigger_time,trigger_i,trigger_level,entry,entry_atr,delay_bars,delay_hours
1696,2023-12-13 03:15:00+00:00,149414,1,4.342738530819045,PIVOT2X2_CONFIRMED,2023-12-13 04:45:00+00:00,149420,40650.0,40921.4,190.47142857142794,6,1.5
1697,2023-12-13 16:00:00+00:00,149465,1,3.388633656627537,PIVOT2X2_CONFIRMED,2023-12-13 17:00:00+00:00,149469,41735.6,41960.3,189.1142857142851,4,1.0
1698,2023-12-14 06:00:00+00:00,149521,-1,-2.5019781916433,PIVOT2X2_CONFIRMED,2023-12-14 06:45:00+00:00,149524,43126.2,42911.2,92.07142857142857,3,0.75
1699,2023-12-14 18:00:00+00:00,149569,1,-2.0074863230636084,PIVOT2X2_CONFIRMED,2023-12-14 20:45:00+00:00,149580,42851.3,42928.1,180.48571428571344,11,2.75
1700,2023-12-15 06:30:00+00:00,149619,-1,4.255888532566635,PIVOT2X2_CONFIRMED,2023-12-15 09:30:00+00:00,149631,43054.0,42906.0,105.99285714285777,12,3.0
1701,2023-12-15 18:30:00+00:00,149667,-1,-0.8577173270254417,PIVOT2X2_CONFIRMED,2023-12-15 21:15:00+00:00,149678,42280.0,42203.2,105.2142857142852,11,2.75
1702,2023-12-16 06:30:00+00:00,149715,1,3.4100398997865686,PIVOT2X2_CONFIRMED,2023-12-16 07:00:00+00:00,149717,42162.1,42289.8,75.89285714285818,2,0.5
1703,2023-12-16 19:30:00+00:00,149767,1,-3.549857549857533,PIVOT2X2_CONFIRMED,2023-12-16 22:30:00+00:00,149779,42117.1,42319.5,95.98571428571502,12,3.0
1704,2023-12-17 07:30:00+00:00,149815,-1,-1.7879198266522127,PIVOT2X2_CONFIRMED,2023-12-17 09:30:00+00:00,149823,41990.5,41858.0,120.6785714285709,8,2.0
1705,2023-12-17 19:30:00+00:00,149863,1,-4.621326673736808,PIVOT2X2_CONFIRMED,2023-12-17 20:00:00+00:00,149865,42078.3,42194.7,190.78571428571428,2,0.5
1706,2023-12-18 08:45:00+00:00,149916,-1,-6.748601963464664,PIVOT2X2_CONFIRMED,2023-12-18 09:15:00+00:00,149918,41285.3,40914.3,132.7642857142855,2,0.5
1707,2023-12-18 20:45:00+00:00,149964,1,7.896223085068809,PIVOT2X2_CONFIRMED,2023-12-19 04:00:00+00:00,149993,43016.9,43110.4,185.77142857142775,29,7.25
1708,2023-12-19 10:15:00+00:00,150018,1,-5.778885364748579,PIVOT2X2_CONFIRMED,2023-12-19 15:15:00+00:00,150038,42238.7,42758.4,185.76428571428707,20,5.0
1709,2023-12-19 22:15:00+00:00,150066,-1,-3.0610133387432508,PIVOT2X2_CONFIRMED,2023-12-19 23:15:00+00:00,150070,42434.6,42306.0,128.3142857142853,4,1.0
1710,2023-12-20 10:15:00+00:00,150114,1,7.5560936238901535,PIVOT2X2_CONFIRMED,2023-12-20 10:45:00+00:00,150116,42693.6,42896.0,121.80714285714306,2,0.5
1711,2023-12-20 22:15:00+00:00,150162,-1,-0.6188864596124408,PIVOT2X2_CONFIRMED,2023-12-20 23:00:00+00:00,150165,43776.3,43552.8,223.29285714285757,3,0.75
1712,2023-12-21 12:00:00+00:00,150217,1,-1.879272514505852,PIVOT2X2_CONFIRMED,2023-12-21 12:15:00+00:00,150218,43910.0,44133.0,141.24285714285674,1,0.25
1713,2023-12-22 00:00:00+00:00,150265,1,-2.0344456404736144,PIVOT2X2_CONFIRMED,2023-12-22 08:15:00+00:00,150298,43566.1,43799.1,186.9857142857145,33,8.25
1714,2023-12-22 12:00:00+00:00,150313,-1,-3.279551689918901,PIVOT2X2_CONFIRMED,2023-12-22 14:00:00+00:00,150321,43849.6,43565.0,130.19999999999865,8,2.0
1715,2023-12-23 00:00:00+00:00,150361,1,-3.9303347447471695,PIVOT2X2_CONFIRMED,2023-12-23 06:30:00+00:00,150387,43560.8,43641.7,86.5357142857148,26,6.5
1716,2023-12-23 15:30:00+00:00,150423,1,0.6326314777425124,PIVOT2X2_CONFIRMED,2023-12-23 16:30:00+00:00,150427,43732.5,43810.9,77.16428571428644,4,1.0
1717,2023-12-24 05:45:00+00:00,150480,-1,-1.4477777777778016,PIVOT2X2_CONFIRMED,2023-12-24 10:30:00+00:00,150499,43733.0,43535.2,74.40714285714368,19,4.75
1718,2023-12-24 17:45:00+00:00,150528,-1,4.919565022018494,PIVOT2X2_CONFIRMED,2023-12-24 22:30:00+00:00,150547,43584.6,42980.0,192.61428571428664,19,4.75
1719,2023-12-25 06:15:00+00:00,150578,-1,-5.4279081133919,PIVOT2X2_CONFIRMED,2023-12-25 06:45:00+00:00,150580,43360.4,43269.4,55.564285714286335,2,0.5
1720,2023-12-25 18:15:00+00:00,150626,-1,8.062941246858902,PIVOT2X2_CONFIRMED,2023-12-25 20:15:00+00:00,150634,43548.6,43435.5,114.59285714285787,8,2.0
1721,2023-12-26 06:15:00+00:00,150674,-1,4.914346421141135,PIVOT2X2_CONFIRMED,2023-12-26 07:45:00+00:00,150680,42865.4,42798.7,174.54285714285703,6,1.5
1722,2023-12-26 18:15:00+00:00,150722,-1,-2.5049618091056707,PIVOT2X2_CONFIRMED,2023-12-26 19:45:00+00:00,150728,42342.9,42149.2,207.73571428571398,6,1.5
1723,2023-12-27 06:45:00+00:00,150772,-1,-8.289904821344917,PIVOT2X2_CONFIRMED,2023-12-27 07:00:00+00:00,150773,42595.5,42449.4,81.48571428571502,1,0.25
1724,2023-12-27 18:45:00+00:00,150820,1,-0.9817850637522524,PIVOT2X2_CONFIRMED,2023-12-28 00:15:00+00:00,150842,43361.6,43617.9,148.71428571428675,22,5.5
1725,2023-12-28 08:15:00+00:00,150874,-1,3.648858013893732,PIVOT2X2_CONFIRMED,2023-12-28 12:45:00+00:00,150892,43181.1,42827.4,110.92857142857194,18,4.5
1726,2023-12-28 20:45:00+00:00,150924,-1,0.2621913260012865,PIVOT2X2_CONFIRMED,2023-12-28 21:30:00+00:00,150927,42665.0,42500.1,139.87142857142888,3,0.75
1727,2023-12-29 08:45:00+00:00,150972,-1,3.3415576056640317,PIVOT2X2_CONFIRMED,2023-12-29 12:30:00+00:00,150987,42979.2,42821.0,116.44285714285694,15,3.75
1728,2023-12-29 20:45:00+00:00,151020,-1,3.296394920114671,PIVOT2X2_CONFIRMED,2023-12-29 21:30:00+00:00,151023,42288.3,42016.3,148.0571428571436,3,0.75
1729,2023-12-30 09:15:00+00:00,151070,-1,-6.769507084414287,PIVOT2X2_CONFIRMED,2023-12-30 11:30:00+00:00,151079,42007.6,41916.0,123.22857142857278,9,2.25
1730,2023-12-31 03:15:00+00:00,151142,1,3.658916725703546,PIVOT2X2_CONFIRMED,2023-12-31 06:30:00+00:00,151155,42225.5,42305.7,76.66428571428644,13,3.25
1731,2023-12-31 15:30:00+00:00,151191,-1,1.828153564899462,PIVOT2X2_CONFIRMED,2023-12-31 17:15:00+00:00,151198,42741.6,42538.0,107.75714285714275,7,1.75
1732,2024-01-01 04:45:00+00:00,151244,-1,-2.716756756756745,PIVOT2X2_CONFIRMED,2024-01-01 11:30:00+00:00,151271,42800.0,42647.2,72.93571428571418,27,6.75
1733,2024-01-01 18:45:00+00:00,151300,1,15.347345958922393,PIVOT2X2_CONFIRMED,2024-01-01 22:45:00+00:00,151316,43426.0,43583.9,163.20714285714243,16,4.0
1734,2024-01-02 06:45:00+00:00,151348,1,-0.0968014724170621,PIVOT2X2_CONFIRMED,2024-01-02 07:30:00+00:00,151351,45202.5,45574.1,173.56428571428583,3,0.75
1735,2024-01-02 18:45:00+00:00,151396,-1,-0.7880614427376879,PIVOT2X2_CONFIRMED,2024-01-02 20:45:00+00:00,151404,45223.1,44825.2,227.49285714285725,8,2.0
1736,2024-01-03 08:00:00+00:00,151449,-1,21.84179724372256,PIVOT2X2_CONFIRMED,2024-01-03 16:30:00+00:00,151483,43595.9,42970.1,363.221428571429,34,8.5
1737,2024-01-03 20:00:00+00:00,151497,-1,-0.8382789659062055,PIVOT2X2_CONFIRMED,2024-01-03 21:00:00+00:00,151501,42850.4,42630.2,283.9428571428585,4,1.0
1738,2024-01-04 08:00:00+00:00,151545,1,6.85428243803474,PIVOT2X2_CONFIRMED,2024-01-04 10:45:00+00:00,151556,42645.1,43089.5,199.69285714285954,11,2.75
1739,2024-01-05 03:30:00+00:00,151623,-1,-0.164139348560167,PIVOT2X2_CONFIRMED,2024-01-05 12:00:00+00:00,151657,43912.9,43759.9,211.54285714285703,34,8.5
1740,2024-01-05 15:30:00+00:00,151671,-1,-1.571900330231145,PIVOT2X2_CONFIRMED,2024-01-05 16:45:00+00:00,151676,43593.4,43220.8,291.10714285714283,5,1.25
1741,2024-01-06 07:15:00+00:00,151734,-1,-2.140057893564894,PIVOT2X2_CONFIRMED,2024-01-06 09:45:00+00:00,151744,43765.0,43653.6,117.22142857142846,10,2.5
1742,2024-01-06 19:15:00+00:00,151782,1,1.454238169526813,PIVOT2X2_CONFIRMED,2024-01-06 23:45:00+00:00,151800,43723.0,43956.7,106.5714285714291,18,4.5
1743,2024-01-07 13:30:00+00:00,151855,1,-6.663225273590776,PIVOT2X2_CONFIRMED,2024-01-07 16:15:00+00:00,151866,43922.7,44154.9,155.63571428571439,11,2.75
1744,2024-01-08 01:30:00+00:00,151903,-1,-6.6451681946277805,PIVOT2X2_CONFIRMED,2024-01-08 02:30:00+00:00,151907,43793.7,43489.7,184.39285714285663,4,1.0
1745,2024-01-08 13:30:00+00:00,151951,1,4.392535392535402,PIVOT2X2_CONFIRMED,2024-01-08 14:15:00+00:00,151954,44790.5,44989.4,311.1428571428566,3,0.75
1746,2024-01-09 01:30:00+00:00,151999,1,1.052789699570792,PIVOT2X2_CONFIRMED,2024-01-09 02:15:00+00:00,152002,46304.1,46697.7,250.77857142857258,3,0.75
1747,2024-01-09 14:00:00+00:00,152049,-1,2.4000318718750555,PIVOT2X2_CONFIRMED,2024-01-09 14:15:00+00:00,152050,47100.0,46749.2,359.0000000000005,1,0.25
1748,2024-01-10 02:00:00+00:00,152097,-1,4.398243498160013,PIVOT2X2_CONFIRMED,2024-01-10 12:30:00+00:00,152139,45680.0,45023.2,252.18571428571417,42,10.5
1749,2024-01-10 14:00:00+00:00,152145,-1,-4.0372013113374585,PIVOT2X2_CONFIRMED,2024-01-10 19:30:00+00:00,152167,46768.0,46264.8,400.17857142857093,22,5.5
1750,2024-01-11 02:30:00+00:00,152195,-1,-6.619092141554868,PIVOT2X2_CONFIRMED,2024-01-11 13:15:00+00:00,152238,47468.8,47136.0,250.98571428571398,43,10.75
1751,2024-01-11 14:30:00+00:00,152243,1,-6.198222595163639,PIVOT2X2_CONFIRMED,2024-01-11 17:45:00+00:00,152256,45600.0,46517.3,691.5214285714277,13,3.25
1752,2024-01-12 03:15:00+00:00,152294,-1,4.917397323488706,PIVOT2X2_CONFIRMED,2024-01-12 06:45:00+00:00,152308,46380.0,46107.1,144.11428571428613,14,3.5
1753,2024-01-12 15:15:00+00:00,152342,-1,8.930150354755254,PIVOT2X2_CONFIRMED,2024-01-12 18:30:00+00:00,152355,43962.7,43483.5,428.3142857142858,13,3.25
1754,2024-01-13 03:15:00+00:00,152390,1,3.004234394208447,PIVOT2X2_CONFIRMED,2024-01-13 03:30:00+00:00,152391,42445.7,42587.2,202.32857142857134,1,0.25
1755,2024-01-13 15:15:00+00:00,152438,-1,2.4631589213439047,PIVOT2X2_CONFIRMED,2024-01-13 23:30:00+00:00,152471,42998.1,42815.7,100.52857142857049,33,8.25
1756,2024-01-14 05:30:00+00:00,152495,-1,-2.566245279921151,PIVOT2X2_CONFIRMED,2024-01-14 07:30:00+00:00,152503,43064.4,42899.1,90.71428571428571,8,2.0
1757,2024-01-14 17:30:00+00:00,152543,1,-3.684975168630888,PIVOT2X2_CONFIRMED,2024-01-15 00:15:00+00:00,152570,41713.5,42174.1,285.17857142857093,27,6.75
1758,2024-01-15 05:30:00+00:00,152591,-1,0.0973609129814311,PIVOT2X2_CONFIRMED,2024-01-15 08:15:00+00:00,152602,42780.0,42671.8,117.39285714285714,11,2.75
1759,2024-01-15 18:00:00+00:00,152641,1,0.1146627977722661,PIVOT2X2_CONFIRMED,2024-01-16 00:30:00+00:00,152667,42466.1,42653.1,164.59285714285735,26,6.5
1760,2024-01-16 06:00:00+00:00,152689,1,3.838896551724104,PIVOT2X2_CONFIRMED,2024-01-16 06:45:00+00:00,152692,42648.3,42744.4,93.52857142857154,3,0.75
1761,2024-01-16 18:00:00+00:00,152737,1,-1.2033284730252902,PIVOT2X2_CONFIRMED,2024-01-16 19:00:00+00:00,152741,42825.5,43084.2,196.67857142857196,4,1.0
1762,2024-01-17 06:00:00+00:00,152785,-1,4.391816491010463,PIVOT2X2_CONFIRMED,2024-01-17 07:15:00+00:00,152790,42863.8,42769.6,91.26428571428707,5,1.25
1763,2024-01-17 18:00:00+00:00,152833,-1,-2.5782505910165088,PIVOT2X2_CONFIRMED,2024-01-18 01:30:00+00:00,152863,42723.8,42517.1,116.57142857142857,30,7.5
1764,2024-01-18 06:15:00+00:00,152882,1,-18.85056077599276,PIVOT2X2_CONFIRMED,2024-01-18 07:00:00+00:00,152885,42760.0,42914.3,75.42142857142815,3,0.75
1765,2024-01-18 18:15:00+00:00,152930,-1,0.7165594310870245,PIVOT2X2_CONFIRMED,2024-01-18 19:45:00+00:00,152936,41602.2,41014.2,372.24285714285827,6,1.5
1766,2024-01-19 06:15:00+00:00,152978,-1,-0.7102593010146672,PIVOT2X2_CONFIRMED,2024-01-19 07:30:00+00:00,152983,41578.3,41336.4,109.7714285714267,5,1.25
1767,2024-01-19 18:15:00+00:00,153026,1,1.0599156118143496,PIVOT2X2_CONFIRMED,2024-01-20 01:00:00+00:00,153053,41458.5,41588.5,105.50000000000104,27,6.75
1768,2024-01-20 07:15:00+00:00,153078,-1,0.3720403022669802,PIVOT2X2_CONFIRMED,2024-01-20 08:00:00+00:00,153081,41781.4,41643.6,63.07857142857132,3,0.75
1769,2024-01-21 00:30:00+00:00,153147,1,1.366217656749752,PIVOT2X2_CONFIRMED,2024-01-21 01:00:00+00:00,153149,41624.6,41675.0,70.36428571428509,2,0.5
1770,2024-01-21 12:30:00+00:00,153195,1,-3.3478260869566987,PIVOT2X2_CONFIRMED,2024-01-21 17:00:00+00:00,153213,41516.0,41645.1,86.29285714285808,18,4.5
1771,2024-01-22 01:45:00+00:00,153248,1,-3.2800355318676093,PIVOT2X2_CONFIRMED,2024-01-22 05:30:00+00:00,153263,40666.0,41119.9,161.35714285714286,15,3.75
1772,2024-01-22 13:45:00+00:00,153296,1,-6.131398914838427,PIVOT2X2_CONFIRMED,2024-01-22 15:45:00+00:00,153304,40333.0,40774.7,239.90714285714213,8,2.0
1773,2024-01-23 01:45:00+00:00,153344,-1,5.08604807908334,PIVOT2X2_CONFIRMED,2024-01-23 04:45:00+00:00,153356,40172.7,40055.1,99.8142857142853,12,3.0
1774,2024-01-23 13:45:00+00:00,153392,1,4.709842826886612,PIVOT2X2_CONFIRMED,2024-01-23 16:45:00+00:00,153404,38925.6,39312.8,262.2428571428562,12,3.0
1775,2024-01-24 02:30:00+00:00,153443,1,1.4521077524161827,PIVOT2X2_CONFIRMED,2024-01-24 06:30:00+00:00,153459,39656.3,39836.7,118.19285714285641,16,4.0
1776,2024-01-24 14:30:00+00:00,153491,1,-0.4145828673674597,PIVOT2X2_CONFIRMED,2024-01-24 16:45:00+00:00,153500,39909.3,40186.0,182.9285714285709,9,2.25
1777,2024-01-25 02:30:00+00:00,153539,1,-0.7558851054639623,PIVOT2X2_CONFIRMED,2024-01-25 03:15:00+00:00,153542,39901.0,40055.7,93.7714285714293,3,0.75
1778,2024-01-25 14:30:00+00:00,153587,-1,-1.5615300773343035,PIVOT2X2_CONFIRMED,2024-01-25 20:30:00+00:00,153611,39987.2,39753.4,144.49285714285568,24,6.0
1779,2024-01-26 02:30:00+00:00,153635,1,14.73487006820344,PIVOT2X2_CONFIRMED,2024-01-26 04:15:00+00:00,153642,40052.4,40144.9,86.77142857142879,7,1.75
1780,2024-01-26 14:30:00+00:00,153683,1,2.203115305489327,PIVOT2X2_CONFIRMED,2024-01-26 16:00:00+00:00,153689,41200.0,41621.6,198.90000000000146,6,1.5
1781,2024-01-27 09:30:00+00:00,153759,-1,-4.1312332690032925,PIVOT2X2_CONFIRMED,2024-01-27 16:45:00+00:00,153788,41880.0,41789.2,64.39285714285663,29,7.25
1782,2024-01-27 22:30:00+00:00,153811,1,5.944567627494519,PIVOT2X2_CONFIRMED,2024-01-28 01:15:00+00:00,153822,41908.2,42162.6,89.4285714285709,11,2.75
1783,2024-01-28 12:15:00+00:00,153866,1,-3.6131731516346255,PIVOT2X2_CONFIRMED,2024-01-28 12:45:00+00:00,153868,42268.2,42403.1,119.26428571428654,2,0.5
1784,2024-01-29 00:15:00+00:00,153914,-1,-1.9767862847406832,PIVOT2X2_CONFIRMED,2024-01-29 04:00:00+00:00,153929,42493.0,42276.6,119.30714285714255,15,3.75
1785,2024-01-29 12:30:00+00:00,153963,1,9.774523619876286,PIVOT2X2_CONFIRMED,2024-01-29 15:15:00+00:00,153974,41768.3,42040.3,147.71428571428572,11,2.75
1786,2024-01-30 00:30:00+00:00,154011,1,1.678224305507695,PIVOT2X2_CONFIRMED,2024-01-30 04:00:00+00:00,154025,43443.1,43527.7,149.278571428571,14,3.5
1787,2024-01-30 12:45:00+00:00,154060,1,-3.290741851629664,PIVOT2X2_CONFIRMED,2024-01-30 13:45:00+00:00,154064,43130.5,43271.8,169.06428571428583,4,1.0
1788,2024-01-31 02:30:00+00:00,154115,-1,-0.4331294044761162,PIVOT2X2_CONFIRMED,2024-01-31 04:30:00+00:00,154123,42987.1,42921.9,109.61428571428665,8,2.0
1789,2024-01-31 15:45:00+00:00,154168,1,-6.442214840941023,PIVOT2X2_CONFIRMED,2024-01-31 21:45:00+00:00,154192,42257.6,42472.8,276.8500000000001,24,6.0
1791,2024-02-01 15:45:00+00:00,154264,1,2.8051988240755024,PIVOT2X2_CONFIRMED,2024-02-01 17:00:00+00:00,154269,42350.0,42917.5,206.97857142857174,5,1.25
1792,2024-02-02 14:00:00+00:00,154353,-1,-3.265402843601918,PIVOT2X2_CONFIRMED,2024-02-02 16:30:00+00:00,154363,43480.0,43112.5,200.04285714285652,10,2.5
1793,2024-02-03 02:00:00+00:00,154401,1,-1.286381726942403,PIVOT2X2_CONFIRMED,2024-02-03 04:00:00+00:00,154409,43119.2,43166.8,62.700000000001246,8,2.0
1794,2024-02-03 15:00:00+00:00,154453,-1,-1.4194418228393455,PIVOT2X2_CONFIRMED,2024-02-03 16:45:00+00:00,154460,43175.0,43074.4,78.33571428571511,7,1.75
1795,2024-02-04 07:00:00+00:00,154517,-1,2.125297711504641,PIVOT2X2_CONFIRMED,2024-02-04 10:00:00+00:00,154529,42973.0,42891.8,70.32857142856925,12,3.0
1796,2024-02-04 19:00:00+00:00,154565,-1,-1.808113659705607,PIVOT2X2_CONFIRMED,2024-02-04 21:30:00+00:00,154575,42977.2,42810.0,116.39285714285714,10,2.5
1797,2024-02-05 07:00:00+00:00,154613,1,-0.2318840579710159,PIVOT2X2_CONFIRMED,2024-02-05 08:45:00+00:00,154620,42970.9,43023.5,106.60714285714182,7,1.75
1798,2024-02-05 19:00:00+00:00,154661,-1,-0.1441792036448006,PIVOT2X2_CONFIRMED,2024-02-05 19:45:00+00:00,154664,42873.2,42757.4,121.4357142857147,3,0.75
1799,2024-02-06 07:00:00+00:00,154709,1,4.363259668508282,PIVOT2X2_CONFIRMED,2024-02-06 11:15:00+00:00,154726,42650.7,42789.4,133.2214285714295,17,4.25
1800,2024-02-06 19:00:00+00:00,154757,1,-1.0540725530458563,PIVOT2X2_CONFIRMED,2024-02-06 21:30:00+00:00,154767,43042.0,43222.4,108.81428571428634,10,2.5
1801,2024-02-07 07:00:00+00:00,154805,-1,-9.1922503725782,PIVOT2X2_CONFIRMED,2024-02-07 07:45:00+00:00,154808,42988.9,42904.8,60.80714285714358,3,0.75
1802,2024-02-07 19:00:00+00:00,154853,1,5.505836053843713,PIVOT2X2_CONFIRMED,2024-02-07 20:00:00+00:00,154857,43414.6,43821.6,176.4285714285709,4,1.0
1803,2024-02-08 07:00:00+00:00,154901,1,9.621557324549428,PIVOT2X2_CONFIRMED,2024-02-08 07:30:00+00:00,154903,44405.0,44527.5,75.57142857142857,2,0.5
1804,2024-02-08 21:45:00+00:00,154960,1,7.458623906187515,PIVOT2X2_CONFIRMED,2024-02-08 22:15:00+00:00,154962,45250.0,45316.2,157.5285714285705,2,0.5
1805,2024-02-09 14:15:00+00:00,155026,1,1.2123470864208354,PIVOT2X2_CONFIRMED,2024-02-09 19:30:00+00:00,155047,47238.9,47521.0,280.41428571428696,21,5.25
1806,2024-02-10 03:15:00+00:00,155078,-1,1.720632737276442,PIVOT2X2_CONFIRMED,2024-02-10 08:45:00+00:00,155100,47258.3,47074.7,78.40714285714161,22,5.5
1807,2024-02-10 21:30:00+00:00,155151,1,1.3254820459531216,PIVOT2X2_CONFIRMED,2024-02-10 22:45:00+00:00,155156,47579.4,47818.9,214.45714285714297,5,1.25
1808,2024-02-12 05:30:00+00:00,155279,-1,-17.641075794621145,PIVOT2X2_CONFIRMED,2024-02-12 05:45:00+00:00,155280,48185.0,48063.7,100.3142857142853,1,0.25
1809,2024-02-12 17:30:00+00:00,155327,1,0.0858696040914021,PIVOT2X2_CONFIRMED,2024-02-12 19:00:00+00:00,155333,49672.1,49891.7,297.9857142857145,6,1.5
1810,2024-02-13 11:30:00+00:00,155399,-1,2.496264182271002,PIVOT2X2_CONFIRMED,2024-02-13 12:15:00+00:00,155402,50038.0,49918.2,157.22857142857174,3,0.75
1811,2024-02-14 00:15:00+00:00,155450,1,12.045796035805504,PIVOT2X2_CONFIRMED,2024-02-14 01:45:00+00:00,155456,49320.9,49436.0,140.66428571428645,6,1.5
1812,2024-02-14 12:15:00+00:00,155498,1,1.572014794913782,PIVOT2X2_CONFIRMED,2024-02-14 14:45:00+00:00,155508,51586.0,51939.9,265.41428571428486,10,2.5
1813,2024-02-15 15:15:00+00:00,155606,-1,0.3225163362498786,PIVOT2X2_CONFIRMED,2024-02-15 17:00:00+00:00,155613,52419.1,52273.7,308.36428571428615,7,1.75
1814,2024-02-16 11:45:00+00:00,155688,1,-0.5011028131408859,PIVOT2X2_CONFIRMED,2024-02-16 21:30:00+00:00,155727,51778.5,52024.4,138.97142857142794,39,9.75
1815,2024-02-17 09:15:00+00:00,155774,-1,-1.7164193212969645,PIVOT2X2_CONFIRMED,2024-02-17 10:00:00+00:00,155777,51827.4,51653.4,83.45714285714348,3,0.75
1816,2024-02-17 22:15:00+00:00,155826,1,0.3901575170099426,PIVOT2X2_CONFIRMED,2024-02-18 01:00:00+00:00,155837,51569.8,51750.1,134.3571428571418,11,2.75
1817,2024-02-18 14:15:00+00:00,155890,-1,-4.436674008810623,PIVOT2X2_CONFIRMED,2024-02-18 18:00:00+00:00,155905,52013.5,51850.0,115.72857142857174,15,3.75
1818,2024-02-19 15:45:00+00:00,155992,-1,3.5861231731801797,PIVOT2X2_CONFIRMED,2024-02-19 18:15:00+00:00,156002,52247.8,52117.7,190.778571428571,10,2.5
1819,2024-02-20 11:00:00+00:00,156069,1,0.5714155708240255,PIVOT2X2_CONFIRMED,2024-02-20 17:45:00+00:00,156096,50788.0,51346.4,328.3142857142858,27,6.75
1820,2024-02-20 23:00:00+00:00,156117,1,-6.705702319587664,PIVOT2X2_CONFIRMED,2024-02-21 02:15:00+00:00,156130,52077.0,52159.7,146.15714285714316,13,3.25
1821,2024-02-21 11:00:00+00:00,156165,-1,-2.074353177593584,PIVOT2X2_CONFIRMED,2024-02-21 11:15:00+00:00,156166,51445.8,51097.1,208.014285714285,1,0.25
1822,2024-02-21 23:00:00+00:00,156213,1,0.2526591107236357,PIVOT2X2_CONFIRMED,2024-02-22 02:15:00+00:00,156226,51176.8,51471.6,174.12142857142732,13,3.25
1823,2024-02-22 13:15:00+00:00,156270,-1,-1.0982341523457635,PIVOT2X2_CONFIRMED,2024-02-22 18:15:00+00:00,156290,51774.7,51620.8,166.15714285714316,20,5.0
1824,2024-02-23 01:15:00+00:00,156318,-1,2.831617402856207,PIVOT2X2_CONFIRMED,2024-02-23 05:00:00+00:00,156333,51352.6,51213.5,149.15000000000094,15,3.75
1825,2024-02-23 14:45:00+00:00,156372,-1,1.6336197559390404,PIVOT2X2_CONFIRMED,2024-02-23 18:00:00+00:00,156385,51200.0,51040.0,207.28571428571482,13,3.25
1826,2024-02-24 17:45:00+00:00,156480,1,1.4031716272165775,PIVOT2X2_CONFIRMED,2024-02-24 21:30:00+00:00,156495,51488.7,51531.1,99.57857142857185,15,3.75
1827,2024-02-25 17:45:00+00:00,156576,-1,-0.0435840833191827,PIVOT2X2_CONFIRMED,2024-02-25 20:45:00+00:00,156588,52050.0,51777.9,109.5142857142855,12,3.0
1828,2024-02-26 09:15:00+00:00,156638,-1,-37.70336019461777,PIVOT2X2_CONFIRMED,2024-02-26 13:45:00+00:00,156656,51478.1,51264.1,118.57142857142753,18,4.5
1829,2024-02-26 22:15:00+00:00,156690,1,6.742327365728883,PIVOT2X2_CONFIRMED,2024-02-27 01:00:00+00:00,156701,54495.0,54726.3,169.77142857142877,11,2.75
1830,2024-02-27 15:30:00+00:00,156759,1,-0.0110748764973717,PIVOT2X2_CONFIRMED,2024-02-27 16:30:00+00:00,156763,56231.0,56992.4,417.5285714285715,4,1.0
1831,2024-02-28 11:45:00+00:00,156840,1,10.074008410983735,PIVOT2X2_CONFIRMED,2024-02-28 12:15:00+00:00,156842,58555.2,59325.5,296.2500000000005,2,0.5
1832,2024-02-28 23:45:00+00:00,156888,-1,-1.092629818203163,PIVOT2X2_CONFIRMED,2024-02-29 00:00:00+00:00,156889,62710.0,61803.3,514.3000000000009,1,0.25
1833,2024-02-29 14:00:00+00:00,156945,1,-4.8362975464105,PIVOT2X2_CONFIRMED,2024-02-29 19:15:00+00:00,156966,60452.0,61250.2,573.7857142857148,21,5.25
1834,2024-03-01 02:00:00+00:00,156993,-1,-4.509973734648981,PIVOT2X2_CONFIRMED,2024-03-01 13:45:00+00:00,157040,62750.0,62510.2,241.64285714285714,47,11.75
1835,2024-03-01 14:00:00+00:00,157041,1,-1.3811119347664846,PIVOT2X2_CONFIRMED,2024-03-01 16:15:00+00:00,157050,61200.0,61589.5,346.0499999999998,9,2.25
1836,2024-03-02 03:15:00+00:00,157094,-1,1.0092620456749173,PIVOT2X2_CONFIRMED,2024-03-02 04:00:00+00:00,157097,62513.1,62270.0,215.30714285714308,3,0.75
1837,2024-03-02 15:45:00+00:00,157144,-1,-0.858954041204433,PIVOT2X2_CONFIRMED,2024-03-02 22:45:00+00:00,157172,62009.9,61724.3,131.57142857142804,28,7.0
1838,2024-03-03 04:30:00+00:00,157195,1,6.047247507585636,PIVOT2X2_CONFIRMED,2024-03-03 11:30:00+00:00,157223,61690.0,61836.2,135.46428571428623,28,7.0
1839,2024-03-03 17:00:00+00:00,157245,1,3.8511938937485297,PIVOT2X2_CONFIRMED,2024-03-03 18:00:00+00:00,157249,62523.3,62834.7,216.5642857142853,4,1.0
1840,2024-03-04 06:15:00+00:00,157298,-1,-13.28753442261796,PIVOT2X2_CONFIRMED,2024-03-04 09:00:00+00:00,157309,65690.9,65142.1,396.6571428571432,11,2.75
1841,2024-03-04 18:30:00+00:00,157347,-1,-1.513695168789168,PIVOT2X2_CONFIRMED,2024-03-04 20:15:00+00:00,157354,67536.1,67360.2,532.249999999999,7,1.75
