R,signal_ts,entry_ts,exit_ts,hold_min,side,exit_reason,confirm_age_min,confirm_z,max_adverse_atr,signal_z,signal_abs_z
-1.0107840915335586,1635230400,1635230880,1635235500,77.0,-1,SL,8.0,1.076706142642494,0.3314592412699604,1.196169331003615,1.196169331003615
-1.0086812222766728,1635305100,1635305940,1635308520,43.0,-1,SL,14.0,0.985883240765719,0.37174365886533706,1.0540424681360963,1.0540424681360963
-1.006992841793708,1635381900,1635382200,1635383820,27.0,-1,SL,5.0,1.3699370283360055,0.2463634963814855,1.219005194584531,1.219005194584531
-0.3935652957639499,1635390600,1635391080,1635403500,207.0,-1,EXIT_Z,8.0,1.026523667006507,0.12289265215123285,1.4029785551551714,1.4029785551551714
1.5607912919380618,1635560100,1635561900,1635570060,136.0,-1,PROTECTED_STOP,30.0,2.582461942347201,0.4415488637402013,1.0984606905597623,1.0984606905597623
-1.0084758482429572,1635639900,1635640200,1635648480,138.0,1,SL,5.0,-1.5738457864515445,0.4033547395448294,-1.446063011382296,1.446063011382296
1.4010030386717618,1635656700,1635657060,1635668400,189.0,-1,PROTECTED_STOP,6.0,1.0648392142334098,0.07386164731840465,1.0502543678097171,1.0502543678097171
-1.0065211962424256,1635680700,1635680760,1635700680,332.0,-1,SL,1.0,1.139951906821452,0.0,1.139951906821452,1.139951906821452
1.7160460725743016,1635774000,1635774180,1635784920,179.0,-1,PROTECTED_STOP,3.0,1.1054401862416539,0.0,1.1054401862416539,1.1054401862416539
-1.0084633864928203,1635828300,1635831000,1635840600,160.0,1,SL,45.0,-2.4019090638253684,0.6419880648011519,-1.3235059891018153,1.3235059891018153
-1.006286534456676,1635870000,1635870060,1635877380,122.0,1,SL,1.0,-1.0598992408146177,0.0,-1.0598992408146177,1.0598992408146177
-1.009905503616322,1635889200,1635889680,1635900960,188.0,-1,SL,8.0,1.07357880287271,0.0,1.0172729842337063,1.0172729842337063
-1.008883032520249,1635944100,1635944160,1635946860,45.0,1,SL,1.0,-1.342984922564707,0.0,-1.342984922564707,1.342984922564707
-1.0077591481692898,1635947700,1635948000,1635954780,113.0,-1,SL,5.0,3.240449313619941,0.3432865558798507,2.596400359753767,2.596400359753767
-1.0132076490449011,1636006800,1636007400,1636007640,4.0,-1,SL,10.0,2.126514037294767,0.545584736353115,1.1583180300732399,1.1583180300732399
-1.006544387606194,1636039200,1636039260,1636039920,11.0,-1,SL,1.0,1.1622937978784367,0.0,1.1622937978784367,1.1622937978784367
-1.0071844532418275,1636059900,1636060140,1636077480,289.0,-1,SL,4.0,1.1550073075471583,0.2024576862983482,1.1550073075471583,1.1550073075471583
1.5079684423969257,1636112100,1636112580,1636124820,204.0,-1,PROTECTED_STOP,8.0,2.012330550157183,0.32765206266414315,1.069199065185967,1.069199065185967
-1.0095695561080198,1636149600,1636149900,1636155000,85.0,1,SL,5.0,-0.9758291747615635,0.3117876072986589,-1.0063725172205635,1.0063725172205635
1.041666811191662,1636200900,1636201200,1636222800,360.0,1,TIME,5.0,-1.5843122651854782,0.6559921371764181,-1.166588632652851,1.166588632652851
2.611599960618514,1636234800,1636235100,1636246920,197.0,1,PROTECTED_STOP,5.0,-1.6188811516410109,0.02599949807921452,-1.4582901161405117,1.4582901161405117
-1.0091030206914473,1636294200,1636296300,1636301580,88.0,-1,SL,35.0,1.536222573391114,0.640127629521249,1.2606301398333455,1.2606301398333455
2.0310078739196715,1636302300,1636303320,1636318320,250.0,1,PROTECTED_STOP,17.0,-1.742253297122914,0.1977438822152652,-1.0444883174357864,1.0444883174357864
-1.0084851665318213,1636354800,1636354860,1636356780,32.0,1,SL,1.0,-1.1238372649151427,0.0,-1.1238372649151427,1.1238372649151427
-1.0118889804330782,1636401900,1636401960,1636402440,8.0,-1,SL,1.0,1.0327590056980271,0.0,1.0327590056980271,1.0327590056980271
1.6469823077171957,1636411800,1636412160,1636413180,17.0,1,PROTECTED_STOP,6.0,-1.313385155099012,0.12866710344326707,-1.1361524478484406,1.1361524478484406
0.7440134337749186,1636429800,1636429920,1636444800,248.0,-1,EXIT_Z,2.0,1.824794371640153,0.13630061043822028,1.824794371640153,1.824794371640153
-1.0088080671076363,1636464000,1636464240,1636466340,35.0,-1,SL,4.0,1.2033418357105032,0.010844065019805667,1.2033418357105032,1.2033418357105032
-0.6056973393358258,1636470900,1636470960,1636471200,4.0,1,EXIT_Z,1.0,-1.5445173927712612,0.0459440150119646,-1.5445173927712612,1.5445173927712612
-1.0091212927913045,1636518900,1636520940,1636532340,190.0,-1,SL,34.0,3.0926677500022013,0.6511685319288795,1.5330606714758603,1.5330606714758603
2.7013800872330793,1636539900,1636540200,1636551060,181.0,-1,PROTECTED_STOP,5.0,1.125784684493124,0.12584616893950012,1.2780106673823204,1.2780106673823204
1.7468364159958494,1636551600,1636551780,1636553040,21.0,1,PROTECTED_STOP,3.0,-2.5989881432101822,0.12260888695839631,-2.5989881432101822,2.5989881432101822
1.4861524717976333,1636674300,1636674660,1636679940,88.0,-1,PROTECTED_STOP,6.0,1.3497778267013134,0.45992615408161447,1.08910241834008,1.08910241834008
-1.0100216951118288,1636778400,1636778700,1636781760,51.0,1,SL,5.0,-1.6910810731799386,0.09149466359489894,-1.061210872558373,1.061210872558373
1.5294443051626019,1636812900,1636812960,1636814580,27.0,1,PROTECTED_STOP,1.0,-1.5445583369108893,0.1315048430582881,-1.5445583369108893,1.5445583369108893
-1.0090648118038188,1636851600,1636852080,1636853700,27.0,1,SL,8.0,-1.8066337240280521,0.10805182716720851,-1.2113322153550334,1.2113322153550334
1.363424641705743,1636874100,1636875420,1636878720,55.0,-1,PROTECTED_STOP,22.0,1.2008581471968724,0.38345830131315617,1.293302743749627,1.293302743749627
-1.0132640065002672,1636892400,1636892700,1636893720,17.0,-1,SL,5.0,1.0048430688063887,0.22256372211329511,1.0525322604134435,1.0525322604134435
-1.0159399288783855,1636956600,1636956840,1636962240,90.0,1,SL,4.0,-1.06161207447481,0.0,-1.06161207447481,1.06161207447481
1.9329195941468396,1636983900,1636984080,1636987860,63.0,-1,PROTECTED_STOP,3.0,1.2248069289839134,0.0,1.2248069289839134,1.2248069289839134
-1.0073491203365632,1637183400,1637183820,1637192880,151.0,-1,SL,7.0,1.6702174200573712,0.3864511688270722,1.3923132361556252,1.3923132361556252
1.7807520959757623,1637199600,1637199660,1637208180,142.0,-1,PROTECTED_STOP,1.0,1.0425692148445767,0.0,1.0425692148445767,1.0425692148445767
-1.0074077445862788,1637227800,1637227860,1637229360,25.0,1,SL,1.0,-1.4085163358555564,0.0,-1.4085163358555564,1.4085163358555564
-1.0080255627077468,1637367600,1637368260,1637371260,50.0,-1,SL,11.0,2.5980460612709337,0.3864956031168484,2.8398398250386743,2.8398398250386743
-1.0113951613976697,1637418000,1637418120,1637418480,6.0,1,SL,2.0,-1.381313639801261,0.13732113144759794,-1.381313639801261,1.381313639801261
-1.0107323100404753,1637456100,1637456400,1637461500,85.0,1,SL,5.0,-1.2035743208213148,0.19816147607868573,-1.0114859164385366,1.0114859164385366
1.4051066710736868,1637493000,1637493300,1637494140,14.0,-1,PROTECTED_STOP,5.0,0.21329167969886076,0.0964269736446618,1.402611583168138,1.402611583168138
-1.0068391255172664,1637565000,1637565180,1637584320,319.0,-1,SL,3.0,1.1539285002873882,0.0,1.1539285002873882,1.1539285002873882
-1.0076607194224951,1637653500,1637654160,1637657460,55.0,-1,SL,11.0,2.3085645926287195,0.40426916492742876,2.436338764904424,2.436338764904424
-1.0070663139218745,1637701800,1637702880,1637716320,224.0,1,SL,18.0,-1.0308983138677505,0.19737801200869354,-1.4630069543206197,1.4630069543206197
-1.0072174689299098,1637721600,1637721780,1637727900,102.0,-1,SL,3.0,1.0253083266691407,0.19313019816103402,1.0253083266691407,1.0253083266691407
-1.0071357123080582,1637788200,1637788980,1637794020,84.0,1,SL,13.0,-1.4324925860538982,0.3501639937810044,-1.0053728765512606,1.0053728765512606
1.3788628867910773,1637888100,1637888400,1637895960,126.0,-1,PROTECTED_STOP,5.0,1.69313946939001,0.18046626814174718,1.3513864784895568,1.3513864784895568
1.547397815844263,1637961600,1637963280,1637970480,120.0,-1,PROTECTED_STOP,28.0,1.4125025353000475,0.42577531826013293,1.1601760710227205,1.1601760710227205
-1.007672543196011,1638019800,1638019860,1638025320,91.0,1,SL,1.0,-1.1578115806664642,0.0,-1.1578115806664642,1.1578115806664642
-0.10925050807797028,1638066000,1638066060,1638070200,69.0,-1,EXIT_Z,1.0,1.4149824523226229,0.0,1.4149824523226229,1.4149824523226229
0.07971291448299733,1638096900,1638096960,1638097200,4.0,-1,EXIT_Z,1.0,1.0935863688642684,0.0,1.0935863688642684,1.0935863688642684
1.3975848587130566,1638102300,1638102360,1638121320,316.0,-1,PROTECTED_STOP,1.0,1.0805420154793393,0.0,1.0805420154793393,1.0805420154793393
-1.0076854005844746,1638198300,1638199980,1638204360,73.0,-1,SL,28.0,1.65877797158481,0.5520722681632754,1.0726523028078911,1.0726523028078911
-1.0075085643322519,1638208200,1638209400,1638213120,62.0,1,SL,20.0,-3.1025345933907684,0.5095755317837641,-1.7225054345097173,1.7225054345097173
2.038984769363564,1638232800,1638233220,1638243600,173.0,-1,PROTECTED_STOP,7.0,0.9228538873502478,0.4989395176863222,1.0032136801407248,1.0032136801407248
-1.0078644379741928,1638432900,1638433440,1638437640,70.0,1,SL,9.0,-1.0557739852130388,0.06180531767873007,-1.0140571102397042,1.0140571102397042
1.6888231407671206,1638773100,1638773340,1638775800,41.0,-1,PROTECTED_STOP,4.0,1.152390166722817,0.34493686362347015,1.152390166722817,1.152390166722817
-1.0073823991966429,1638827700,1638827760,1638828720,16.0,-1,SL,1.0,1.8876501058619837,0.23099951470690522,1.8876501058619837,1.8876501058619837
1.033255769458754,1638854700,1638854820,1638876420,360.0,1,TIME,2.0,-1.1317009301499819,0.0,-1.1317009301499819,1.1317009301499819
-1.0060537347921894,1638989400,1638990600,1638992100,25.0,-1,SL,20.0,1.301217228902824,0.3949451386458529,1.422481910220471,1.422481910220471
2.6785230328189127,1639008600,1639009320,1639016460,119.0,-1,PROTECTED_STOP,12.0,0.017995762923260102,0.27412731663878837,1.4327307597510632,1.4327307597510632
-1.006463543415226,1639017000,1639017480,1639021620,69.0,1,SL,8.0,-2.8013794828781693,0.08534051024513821,-2.5118047176302345,2.5118047176302345
-1.0083926108218733,1639032900,1639033560,1639034700,19.0,-1,SL,11.0,1.0615648845264605,0.5333377083606675,1.003138212882374,1.003138212882374
-1.0072892874295645,1639115100,1639115820,1639119360,59.0,1,SL,12.0,-1.9445737864955082,0.2653141179022708,-1.4698757349332965,1.4698757349332965
-1.0061015648521912,1639176000,1639176060,1639176660,10.0,1,SL,1.0,-1.1919201894362723,0.0,-1.1919201894362723,1.1919201894362723
1.752599431870542,1639228500,1639228560,1639238880,172.0,1,PROTECTED_STOP,1.0,-1.0613902363112477,0.0,-1.0613902363112477,1.0613902363112477
-1.0073642090927797,1639262700,1639262760,1639264260,25.0,-1,SL,1.0,1.2165155359311033,0.0,1.2165155359311033,1.2165155359311033
-1.0061194324717444,1639266300,1639266900,1639284420,292.0,1,SL,10.0,-1.2888190978423824,0.4626748598063784,-1.1587213720382536,1.1587213720382536
-1.0087681231774526,1639286100,1639286700,1639289700,50.0,-1,SL,10.0,0.7471383592703841,0.19081084817621413,1.0465102020168957,1.0465102020168957
1.4410558370032316,1639354800,1639354980,1639357320,39.0,-1,PROTECTED_STOP,3.0,1.1334153343644955,0.0,1.1334153343644955,1.1334153343644955
1.4601871224322827,1639383600,1639383840,1639401780,299.0,-1,PROTECTED_STOP,4.0,1.0376866208326951,0.14538584196491935,1.0376866208326951,1.0376866208326951
0.020291397668605157,1639462200,1639462560,1639463100,9.0,-1,EXIT_Z,6.0,0.30255489871213564,0.31280945609128,1.0213075842859285,1.0213075842859285
-1.0059204500281196,1639473300,1639473900,1639475040,19.0,1,SL,10.0,-1.9564372102768588,0.04275267204200793,-1.243727334665866,1.243727334665866
-1.0089529636589416,1639545900,1639546500,1639552080,93.0,1,SL,10.0,-1.0843984096315284,0.2898366085931791,-1.1373311169631835,1.1373311169631835
0.13111956066317848,1639572900,1639572960,1639578000,84.0,1,EXIT_Z,1.0,-1.0556216132962704,0.0,-1.0556216132962704,1.0556216132962704
0.4979081979691095,1639641300,1639641780,1639644300,42.0,1,EXIT_Z,8.0,-1.4663942668064063,0.14481646813244284,-1.2741656067539555,1.2741656067539555
0.38439242289743386,1639660500,1639660860,1639661400,9.0,1,EXIT_Z,6.0,-1.5205802332043359,0.29662760992737097,-1.5276467540031178,1.5276467540031178
-1.0056752766245343,1639807200,1639807620,1639810680,51.0,1,SL,7.0,-1.7249904249577919,0.12668131341167946,-1.0995847351685775,1.0995847351685775
1.4257773880404843,1639882800,1639882860,1639883940,18.0,1,PROTECTED_STOP,1.0,-1.2751810259374765,0.0,-1.2751810259374765,1.2751810259374765
1.3394295038560802,1639980600,1639981560,1639991220,161.0,-1,PROTECTED_STOP,16.0,1.1504289489036919,0.4618418195445647,1.185662287283004,1.185662287283004
-1.0060196267484804,1639992300,1639993320,1640012220,315.0,-1,SL,17.0,0.7140098474154003,0.27940767460872995,1.0228140519785394,1.0228140519785394
-1.005796796853846,1640022900,1640023080,1640029740,111.0,-1,SL,3.0,1.0270338067537068,0.0033877706855445716,1.0270338067537068,1.0270338067537068
1.3521958566176637,1640084100,1640085660,1640089860,70.0,1,PROTECTED_STOP,26.0,-1.4255336298733108,0.20250476379896148,-1.0012092758491604,1.0012092758491604
1.2047763826863533,1640168100,1640168580,1640176800,137.0,-1,EXIT_Z,8.0,1.9821778085852544,0.09091950074428856,1.2775117535199492,1.2775117535199492
-1.00781260061385,1640199300,1640199360,1640202060,45.0,-1,SL,1.0,1.161312357678745,0.0,1.161312357678745,1.161312357678745
-1.0105872426593636,1640209500,1640209800,1640211600,30.0,1,SL,5.0,-1.1260783591097843,0.10162998468565415,-1.0804723388654187,1.0804723388654187
0.05342585643008206,1640240400,1640241060,1640262300,354.0,-1,EXIT_Z,11.0,1.0955367462034513,0.059367324413073255,1.0493742208993373,1.0493742208993373
-0.5956062813537945,1640268300,1640268600,1640270700,35.0,1,EXIT_Z,5.0,-0.8356548477847244,0.11541464871668825,-1.1625693875225753,1.1625693875225753
2.2110128835908394,1640302800,1640302860,1640308260,90.0,1,PROTECTED_STOP,1.0,-1.0105063368699978,0.0,-1.0105063368699978,1.0105063368699978
0.3195683083786603,1640311800,1640311980,1640313600,27.0,-1,EXIT_Z,3.0,2.3981287781645086,0.0,2.3981287781645086,2.3981287781645086
-1.0102977646665248,1640402400,1640404860,1640416500,194.0,-1,SL,41.0,0.9352139182666089,0.472430887138506,1.1152032023873537,1.1152032023873537
-1.015366698347807,1640448600,1640449080,1640449560,8.0,-1,SL,8.0,1.5934943265569843,0.32344708164618874,1.6539665865169582,1.6539665865169582
-1.007942032271232,1640458200,1640458680,1640470980,205.0,1,SL,8.0,-1.2068793441933037,0.23678972584244165,-1.0065820796422635,1.0065820796422635
-1.013462448521589,1640505600,1640505840,1640506620,13.0,-1,SL,4.0,1.0195517672421033,0.050853731895784675,1.0195517672421033,1.0195517672421033
0.08269341888746738,1640532600,1640533560,1640534100,9.0,-1,EXIT_Z,16.0,-0.10277131017699323,0.34288496977911476,1.3808609361225959,1.3808609361225959
-1.0112429863104244,1640538300,1640539620,1640552820,220.0,1,SL,22.0,-1.4357957436133713,0.13268870478535305,-1.4207359265977373,1.4207359265977373
-1.0105678909767075,1640576100,1640576160,1640582280,102.0,1,SL,1.0,-1.1155201678667828,0.0,-1.1155201678667828,1.1155201678667828
-1.0135877224509309,1640605200,1640605680,1640608200,42.0,-1,SL,8.0,1.1679909953639125,0.15022649373914831,1.0147826129542017,1.0147826129542017
1.4222136728607682,1640609400,1640609460,1640611560,35.0,1,PROTECTED_STOP,1.0,-1.005233471133347,0.0,-1.005233471133347,1.005233471133347
1.7219198772041422,1640704200,1640704680,1640708700,67.0,-1,PROTECTED_STOP,8.0,1.2026462838888532,0.3370907427833656,1.2084069962996205,1.2084069962996205
-1.0086003086419735,1640772300,1640772720,1640775180,41.0,1,SL,7.0,-1.9094184172350148,0.19013781223083395,-1.6090066531782083,1.6090066531782083
2.2616387638913276,1640779500,1640779560,1640779740,3.0,-1,PROTECTED_STOP,1.0,1.0806200611312444,0.009484678033661993,1.0806200611312444,1.0806200611312444
1.3149879059250464,1640808300,1640808360,1640810100,29.0,1,EXIT_Z,1.0,-1.4324027909309887,0.0,-1.4324027909309887,1.4324027909309887
-1.0099397306229012,1640854500,1640855340,1640858460,52.0,1,SL,14.0,-1.5191508709148036,0.6040956096409105,-1.0720259759421813,1.0720259759421813
0.06560684738267468,1640865000,1640865780,1640866200,7.0,-1,EXIT_Z,13.0,0.46704355685798044,0.27542033626903506,1.0358480641464614,1.0358480641464614
-1.0058791725437768,1642598700,1642599000,1642607160,136.0,1,SL,5.0,-4.460248929747781,0.020582034406769274,-5.273233863208723,5.273233863208723
2.9515310393120577,1642712700,1642713240,1642714860,27.0,-1,PROTECTED_STOP,9.0,1.1490767073093733,0.08416758654146414,1.0427762890569539,1.0427762890569539
-1.006898954651648,1642764000,1642764540,1642767000,41.0,1,SL,9.0,-1.81501440514384,0.5080438756855531,-1.2292163021983962,1.2292163021983962
-1.0063819841496253,1642965600,1642965720,1642966800,18.0,1,SL,2.0,-1.3479036859133393,0.0,-1.3479036859133393,1.3479036859133393
-1.0072438178279668,1643086800,1643087040,1643094540,125.0,1,SL,4.0,-1.1631583314571032,0.23532760092801175,-1.1631583314571032,1.1631583314571032
1.564972650068,1643094900,1643095200,1643097780,43.0,1,PROTECTED_STOP,5.0,-1.3128898944907779,0.08866435352880915,-1.1495917280923653,1.1495917280923653
1.3882249108173177,1643169900,1643171880,1643172600,12.0,1,PROTECTED_STOP,33.0,-2.861507073991099,0.28806903608803947,-1.984634149652543,1.984634149652543
1.3401641236230315,1643189700,1643189760,1643194860,85.0,1,PROTECTED_STOP,1.0,-1.3873321952098296,0.0,-1.3873321952098296,1.3873321952098296
0.229081750001013,1643273100,1643273160,1643274300,19.0,1,EXIT_Z,1.0,-1.1530829459107208,0.0,-1.1530829459107208,1.1530829459107208
-1.0060801623317968,1643344200,1643344380,1643345460,18.0,1,SL,3.0,-1.17161797738741,0.0,-1.17161797738741,1.17161797738741
-1.008291760944845,1643427300,1643427420,1643430660,54.0,-1,SL,2.0,1.0251652881706563,0.0,1.0251652881706563,1.0251652881706563
2.736896414100556,1643486700,1643488140,1643488260,2.0,1,PROTECTED_STOP,24.0,-1.395681972422166,0.2702078391185696,-1.0640523295830309,1.0640523295830309
-1.0131539938839798,1643526600,1643526900,1643529600,45.0,-1,SL,5.0,1.5274446811735087,0.1370196924258757,1.8313822301939182,1.8313822301939182
-1.0089504080642304,1643543100,1643543640,1643547240,60.0,1,SL,9.0,-1.4759266715747743,0.5923974634706164,-1.4049553187490407,1.4049553187490407
-0.45185570312217743,1643547900,1643548140,1643558400,171.0,-1,EXIT_Z,4.0,1.5209506952953917,0.004200729962915605,1.5209506952953917,1.5209506952953917
-1.0130298519656085,1643610900,1643612280,1643614560,38.0,-1,SL,23.0,0.8077240209068941,0.7400358550366942,1.0194915805626772,1.0194915805626772
-1.011740788203848,1643615100,1643615520,1643626200,178.0,-1,SL,7.0,1.31059585464682,0.3356590251079837,1.1156760364723288,1.1156760364723288
1.6265628265609469,1643634600,1643634660,1643639700,84.0,1,PROTECTED_STOP,1.0,-1.1311332023173015,0.0,-1.1311332023173015,1.1311332023173015
0.18863533741715705,1643680500,1643680920,1643697300,273.0,1,EXIT_Z,7.0,-3.4458022595262445,0.0,-3.3890133922979517,3.3890133922979517
1.3662904758159893,1643706600,1643706780,1643707380,10.0,-1,PROTECTED_STOP,3.0,2.511487572706071,0.6119691002909271,2.511487572706071,2.511487572706071
-1.0068101119589183,1643723400,1643723460,1643726580,52.0,1,SL,1.0,-1.0902252861851016,0.0,-1.0902252861851016,1.0902252861851016
-0.5956918695442416,1643775600,1643776260,1643797860,360.0,-1,TIME,11.0,2.25210662138268,0.4572167437111049,1.1618256456127005,1.1618256456127005
-1.0118888381354672,1643804400,1643804700,1643808240,59.0,1,SL,5.0,-2.0006103352851827,0.027816099541257997,-1.3209422182897463,1.3209422182897463
1.6809006583547115,1643810700,1643810820,1643812380,26.0,-1,PROTECTED_STOP,2.0,1.4051549520806939,0.0,1.4051549520806939,1.4051549520806939
-1.0106081550126371,1643883000,1643883240,1643887200,66.0,1,SL,4.0,-2.97574389002991,0.24008237386504977,-2.97574389002991,2.97574389002991
-1.0066794362153213,1643890500,1643890680,1643891220,9.0,1,SL,3.0,-1.6628262516780987,0.04713289823244437,-1.6628262516780987,1.6628262516780987
-1.0061131036267297,1643933100,1643934840,1643942460,127.0,-1,SL,29.0,0.2652645337893885,0.3735078774192454,1.2311414324552223,1.2311414324552223
-1.00971900872851,1644018900,1644018960,1644020820,31.0,-1,SL,1.0,3.638772280692922,0.0,3.638772280692922,3.638772280692922
-1.0115196480297288,1644157800,1644157860,1644157920,1.0,1,SL,1.0,-1.068762316193613,0.0,-1.068762316193613,1.068762316193613
1.391891842925057,1644158400,1644158460,1644159000,9.0,-1,PROTECTED_STOP,1.0,4.769364341664687,0.0,4.769364341664687,4.769364341664687
-1.0096281043785442,1644230100,1644231180,1644235200,67.0,-1,SL,18.0,1.830004040735616,0.35662992003726307,1.1152012783532368,1.1152012783532368
1.254878261176721,1644247200,1644247260,1644248700,24.0,1,EXIT_Z,1.0,-1.142470062355168,0.0,-1.142470062355168,1.142470062355168
0.22286512412599763,1644278100,1644278160,1644279900,29.0,-1,EXIT_Z,1.0,1.2658741416268133,0.0,1.2658741416268133,1.2658741416268133
1.6440180243959428,1644370200,1644370560,1644372840,38.0,-1,PROTECTED_STOP,6.0,1.5345248440822052,0.562616077023899,1.2577423282800704,1.2577423282800704
-1.0078424944897488,1644385500,1644385620,1644393540,132.0,-1,SL,2.0,1.0427437104156827,0.14684258388693447,1.0427437104156827,1.0427437104156827
0.2971841246596677,1644410700,1644410760,1644414000,54.0,-1,EXIT_Z,1.0,1.133023794427719,0.0,1.133023794427719,1.133023794427719
-0.47092783347397404,1644571200,1644571920,1644572400,8.0,-1,EXIT_Z,12.0,-0.0769418001243331,0.6739848101265963,1.03466123470107,1.03466123470107
-1.0062063762366609,1644606000,1644606120,1644607200,18.0,-1,SL,2.0,1.2406555082643118,0.49588395353873693,1.2406555082643118,1.2406555082643118
-1.0079209029947767,1644674400,1644674460,1644676860,40.0,1,SL,1.0,-1.278832979239934,0.0,-1.278832979239934,1.278832979239934
-1.0063712369467002,1644682800,1644683940,1644701520,293.0,1,SL,19.0,-2.7873348104528914,0.2817780454827981,-1.9253669870568988,1.9253669870568988
-1.0142852361571804,1644730500,1644731160,1644734160,50.0,-1,SL,11.0,1.1196253048462235,0.3117114894913163,1.053267914818787,1.053267914818787
-1.0135722494004744,1644740700,1644741240,1644743280,34.0,1,SL,9.0,-1.5850360142008093,0.3145323741007262,-1.3389808477336245,1.3389808477336245
-1.0087881849942748,1644765300,1644765660,1644768300,44.0,1,SL,6.0,-3.1363645633722625,0.26910828728796243,-2.042596462929204,2.042596462929204
-1.008655645327813,1644837000,1644838080,1644840960,48.0,1,SL,18.0,-1.0892681729415952,0.3847319792806406,-1.0052137164913566,1.0052137164913566
-1.0071839399195366,1644866100,1644866280,1644870780,75.0,-1,SL,3.0,1.5764270276874646,0.008419477743019606,1.5764270276874646,1.5764270276874646
1.3410783708942295,1644891900,1644892560,1644914160,360.0,1,TIME,11.0,-1.0517625711658558,0.32145802583186595,-1.0248294873320116,1.0248294873320116
0.08758446236796064,1644920700,1644921300,1644922200,15.0,1,EXIT_Z,10.0,-0.7237306907345075,0.2350918947507504,-1.1340817968159844,1.1340817968159844
1.3924228149317557,1645018800,1645018860,1645019460,10.0,-1,PROTECTED_STOP,1.0,1.1752267871555984,0.0,1.1752267871555984,1.1752267871555984
-1.008039692375639,1645040700,1645040760,1645048260,125.0,1,SL,1.0,-1.6956797164427502,0.0,-1.6956797164427502,1.6956797164427502
-1.0098181867875737,1645069500,1645070100,1645080000,165.0,-1,SL,10.0,1.2598182140120937,0.5604591713693178,1.3609732174786575,1.3609732174786575
1.570215081652256,1645104600,1645105380,1645110060,78.0,-1,PROTECTED_STOP,13.0,2.1027316860625485,0.6474543707973236,1.272102762617796,1.272102762617796
0.43941198044833174,1645149000,1645149060,1645170660,360.0,-1,TIME,1.0,1.3641602752892654,0.0,1.3641602752892654,1.3641602752892654
-1.0069740682375234,1645223100,1645223280,1645229940,111.0,-1,SL,3.0,1.3933519928918439,0.22902596428034558,1.3933519928918439,1.3933519928918439
0.11539214220451317,1645252200,1645252560,1645253100,9.0,1,EXIT_Z,6.0,-1.220397082896936,0.527950826480621,-1.364274980583932,1.364274980583932
1.6028931612519877,1645263600,1645263780,1645270500,112.0,-1,PROTECTED_STOP,3.0,1.1698003996993118,0.0534045393858475,1.1698003996993118,1.1698003996993118
0.7171333676445553,1645287900,1645288020,1645289700,28.0,-1,EXIT_Z,2.0,1.0460971393803056,0.0619660319094084,1.0460971393803056,1.0460971393803056
-1.009172731053973,1645336500,1645336560,1645337400,14.0,1,SL,1.0,-1.1042899418661851,0.0,-1.1042899418661851,1.1042899418661851
-1.0082724630996378,1645372500,1645373460,1645378260,80.0,1,SL,16.0,-0.9309038897946856,0.7012915129151152,-1.039767624441472,1.039767624441472
2.8768103879876805,1645395300,1645395420,1645397520,35.0,1,PROTECTED_STOP,2.0,-1.1799659488740892,0.0,-1.1799659488740892,1.1799659488740892
-1.0089123321956661,1645427700,1645428000,1645434180,103.0,1,SL,5.0,-1.8697281087399777,0.35767918088737816,-2.174108930199468,2.174108930199468
1.572434145947675,1645582200,1645582920,1645584240,22.0,-1,PROTECTED_STOP,12.0,2.436260029654761,0.6277849531804893,1.4312336614739414,1.4312336614739414
-0.7219299231179171,1645605300,1645606080,1645607400,22.0,-1,EXIT_Z,13.0,0.9258375239718527,0.5275176981045869,3.9662922641082483,3.9662922641082483
-1.0069921419029901,1645618800,1645619520,1645628340,147.0,1,SL,12.0,-0.6423113572350042,0.0,-1.038150644402498,1.038150644402498
1.6662514087837217,1645863900,1645864680,1645865280,10.0,-1,PROTECTED_STOP,13.0,1.7830275347392588,0.22616813875797037,2.1587958940749004,2.1587958940749004
0.11264306527475086,1645865700,1645865940,1645868100,36.0,1,EXIT_Z,4.0,-1.1562312897111093,0.22163588390502173,-1.1562312897111093,1.1562312897111093
-1.0070536591014274,1645893600,1645894560,1645899480,82.0,1,SL,16.0,-1.1455888866909265,0.32638567237919447,-1.0814312867890368,1.0814312867890368
0.2513180074065851,1645935000,1645936140,1645944300,136.0,1,EXIT_Z,19.0,-1.194288424443245,0.06554453238215001,-1.352595138626008,1.352595138626008
-1.0084356138067785,1645953900,1645954260,1645957680,57.0,-1,SL,6.0,1.39228606504455,0.0,1.7651249708732661,1.7651249708732661
1.4443354925361565,1645960200,1645960740,1645966500,96.0,1,PROTECTED_STOP,9.0,-1.9100539708516457,0.47331056448827113,-1.4690071305148047,1.4690071305148047
-1.0062210145179848,1646050200,1646050500,1646054640,69.0,1,SL,5.0,-0.9977265709638778,0.31291995961423114,-1.047617019005826,1.047617019005826
-1.0087581554768374,1646121000,1646121120,1646127420,105.0,1,SL,2.0,-1.0196358287693277,0.0,-1.0196358287693277,1.0196358287693277
-1.0068815186246327,1646127600,1646127840,1646129340,25.0,1,SL,4.0,-1.4351005281125202,0.034383954154748486,-1.4351005281125202,1.4351005281125202
-1.0063782249837736,1646219400,1646219580,1646224080,75.0,1,SL,3.0,-1.0878163013953706,0.07919873875542964,-1.0878163013953706,1.0878163013953706
