signal_ts,entry_ts,exit_ts,side,entry_price,atr,vol_percentile_7d,expansion15_atr,eff15,persist15,action_close,early_R,original_R,delta_R,saved_R,given_up_R,original_exit_ts,original_exit_reason,original_right_tail_ge_1p5R,post15_mfe_to_60_atr,post15_mae_to_60_atr,mfe_15m,mae_15m,ret_15m,mfe_30m,mae_30m,ret_30m,mfe_60m,mae_60m,ret_60m,mfe_120m,mae_120m,ret_120m,period
1620147300,1620147900,1620148800,1,54213.29,605.0000000000006,0.9995039682539683,-0.21191735537189918,-0.14987783921536413,0.4,54085.08,-0.1442651950413212,-0.2685847542699709,0.1243195592286497,0.1243195592286497,0.0,1620169500,TIME_EXIT,False,0.42300826446280665,0.50590082644628,0.02626446280991637,0.4236198347107448,-0.21191735537189918,0.02626446280991637,0.7178181818181792,-0.28241322314049655,0.21109090909090744,0.7178181818181792,0.19214876033057834,0.9515867768595018,0.7178181818181792,0.5351900826446291,historical
1620656400,1620656700,1620657600,-1,57443.98,437.6714285714287,0.90625,-0.1423899206841394,-0.06485316460965203,0.5333333333333333,57506.3,-0.09930158370597597,-1.0043749699165547,0.9050733862105788,0.9050733862105788,0.0,1620662400,INITIAL_STOP,False,1.842249567516408,0.227179554133891,0.4141919900773713,0.18285406534582097,-0.1423899206841394,0.6756438293566747,0.3695694748180304,0.3849234585631778,1.6998596468322684,0.3695694748180304,-0.03888761954498729,1.6998596468322684,2.8035414694650225,-1.71432255116362,historical
1620692700,1620693000,1620693900,1,56430.65,457.98642857142687,0.9141865079365079,-0.8371208753846436,-0.4118974204707911,0.26666666666666666,56047.26,-0.5621877394994562,-1.004107155909697,0.4419194164102408,0.4419194164102408,0.0,1620694500,INITIAL_STOP,False,0.1746776651210819,1.9905611675954322,0.06421587664012947,0.9577794725670354,-0.8371208753846436,0.06421587664012947,1.9665429886412833,-1.9468917513151616,0.06421587664012947,2.8276820429800757,-2.2616827385714875,0.06421587664012947,2.8276820429800757,-1.2728324763210486,historical
1620702000,1620702600,1620703500,1,55021.99,554.197142857142,0.9637896825396826,-0.3879305456026448,-0.2160725233419413,0.26666666666666666,54807.0,-0.26192977511870247,0.531385995270729,-0.7933157703894316,0.0,0.7933157703894316,1620724200,TIME_EXIT,False,1.128569513685173,0.012630884316566069,0.05194902278199259,0.6791626497017564,-0.3879305456026448,0.32096881460440446,0.6791626497017564,0.24563461171631396,0.7406389680825282,0.6791626497017564,0.5435249962622922,1.0411637942145446,0.6791626497017564,0.3343575519799613,historical
1621066500,1621067400,1621068300,1,48663.87,468.30428571428536,0.8159722222222222,-0.02321140406268769,-0.013733244052510741,0.4,48653.0,-0.01893810485449904,-1.0034638354793761,0.984525730624877,0.984525730624877,0.0,1621074600,INITIAL_STOP,False,1.3815803522130006,0.6256615814504005,0.4850051706308117,0.16410270489579154,-0.02321140406268769,0.8972371443475409,0.6488729855130883,0.42568476539978306,1.358368948150313,0.6488729855130883,-0.2563931265691106,1.358368948150313,1.7705582145918646,-1.4379326018187197,historical
1621129500,1621129800,1621130700,1,48172.65,572.1985714285709,0.9027777777777778,-0.056046976698897785,-0.047346275928250414,0.4666666666666667,48140.58,-0.04017094090712735,1.3052827269421086,-1.345453667849236,0.0,1.345453667849236,1621151400,TIME_EXIT,False,0.19996554642618786,0.2752016657553969,0.18586205088642818,0.262688527209594,-0.056046976698897785,0.18586205088642818,0.3312486424542947,-0.13500557998097576,0.18586205088642818,0.3312486424542947,-0.15954251645907308,0.3627761591255817,0.6914557633588772,-0.4065896204863975,historical
1621209600,1621210200,1621211100,-1,46089.2,684.8999999999999,0.9310515873015873,-0.005927872682150604,-0.0043041302688542685,0.4666666666666667,46093.26,-0.006195026037869225,2.4032272740546086,-2.4094223000924777,0.0,2.4094223000924777,1621222500,PROFIT_STOP,True,1.4020440940283285,0.4477149948897642,0.2489560519783834,0.2557161629434946,-0.005927872682150604,0.2489560519783834,0.4536428675719148,-0.44092568258140646,1.396116221346178,0.4536428675719148,1.2691487808439161,2.2845524894145064,0.4536428675719148,1.5555555555555474,historical
1621222500,1621222800,1621223700,1,43886.39,580.8614285714284,0.9107142857142857,-0.9243857030076063,-0.38812508132020834,0.3333333333333333,43349.45,-0.6187756011801876,-1.0025184658417834,0.3837428646615958,0.3837428646615958,0.0,1621224000,INITIAL_STOP,False,0.7958524654269752,1.9788712823073076,0.18011180438905236,0.9846066064441209,-0.9243857030076063,0.18011180438905236,2.903256985314914,-1.888522711342516,0.18011180438905236,2.903256985314914,-0.613967432606248,0.18011180438905236,2.903256985314914,-1.5967663789986797,historical
1621389300,1621389900,1621390800,1,41246.34,563.2828571428587,0.8695436507936508,-0.9787267498186546,-0.3817126872905482,0.4,40695.04,-0.6549253304184414,-1.0024408305393393,0.34751550012089794,0.34751550012089794,0.0,1621393200,INITIAL_STOP,False,0.8241152630751323,1.0066700820191823,0.048093066665320636,1.1486236298434147,-0.9787267498186546,0.048093066665320636,1.1486236298434147,-0.8112797934557017,0.048093066665320636,1.9853968318378368,-1.7687916246087838,0.048093066665320636,1.9853968318378368,-1.1865264343212436,historical
1622895600,1622896800,1622897700,1,36071.99,437.72428571428566,0.9652777777777778,-0.1844083196532743,-0.11498903102652236,0.4666666666666667,35991.27,-0.1256858136400296,-0.01680448912720042,-0.10888132451282917,0.0,0.10888132451282917,1622918400,TIME_EXIT,False,0.15930119089969305,0.5566517736213512,0.06399005244658715,0.5728491842549289,-0.1844083196532743,0.06399005244658715,0.7410600932746255,-0.39556863909767415,0.06399005244658715,0.7410600932746255,-0.48375200305476057,0.06399005244658715,1.2934626167156764,-0.661306693384945,historical
1622940300,1622940900,1622941800,-1,35488.49,324.8042857142864,0.8561507936507936,-0.5287183930542876,-0.32354880645100365,0.3333333333333333,35660.22,-0.35612096705855684,-1.0036420383556985,0.6475210712971418,0.6475210712971418,0.0,1622942400,INITIAL_STOP,False,0.01317716602964941,1.5677440920466332,-3.078777110359238e-05,0.7552548127883741,-0.5287183930542876,-3.078777110359238e-05,2.0964624851009206,-1.721375069822265,-3.078777110359238e-05,2.0964624851009206,-1.7023482272841202,-3.078777110359238e-05,2.4309100425311008,-1.9360889854549688,historical
1623120600,1623121200,1623122100,1,32687.13,396.3228571428564,0.9925595238095238,-0.26422901963046347,-0.1864340395228821,0.3333333333333333,32582.41,-0.17890188026116502,-1.00274920050752,0.823847320246355,0.823847320246355,0.0,1623136200,INITIAL_STOP,False,0.7266045720300139,0.44764009141176436,0.2732872910253583,0.4090856660875366,-0.26422901963046347,0.2768449965035664,0.7118691110422278,-0.31514710229034476,0.4623755523995505,0.7118691110422278,0.2795195836006787,1.1034942651373725,0.7118691110422278,0.34068183948152114,historical
1623222900,1623223200,1623224100,-1,34181.43,341.90071428571326,0.8883928571428571,-0.06308849060190758,-0.04078661246100089,0.4666666666666667,34203.0,-0.04539148457885601,-1.0033324908442571,0.9579410062654011,0.9579410062654011,0.0,1623235200,INITIAL_STOP,False,1.2283975506673803,0.42468469334246267,0.42360250782913805,0.19306774523097375,-0.06308849060190758,0.42360250782913805,0.48777318394437025,-0.313190337211519,1.1653090600654727,0.48777318394437025,0.1200640954663201,1.1653090600654727,0.48777318394437025,-0.15507425923565057,historical
1623470700,1623472500,1623473400,-1,35267.42,351.06714285714304,0.8581349206349206,-0.02643368993313929,-0.022707252618181243,0.4666666666666667,35276.7,-0.020971052071165824,-0.2361245771735462,0.2151535251023804,0.2151535251023804,0.0,1623494100,TIME_EXIT,False,0.4999043731968241,0.5992870716631312,0.32868356480445154,0.263083577825977,-0.02643368993313929,0.4734706832636848,0.263083577825977,0.1543579372281107,0.4734706832636848,0.6257207615962705,-0.39032419520889017,0.760452823432232,0.6257207615962705,0.22630998547285597,historical
1624074600,1624075200,1624076100,1,35080.9,287.2400000000011,0.8854166666666666,-0.21713549644897084,-0.10446361276275516,0.4666666666666667,35018.53,-0.14882802998654407,1.4959289676460996,-1.6447569976326437,0.0,1.6447569976326437,1624094400,PROFIT_STOP,False,1.837801141902233,0.3376966996240065,0.40767302604093475,0.35127419579446134,-0.21713549644897084,0.6318409692243325,0.5548321960729774,0.5677134103885221,1.6206656454532622,0.5548321960729774,0.26110569558557206,1.6206656454532622,0.5548321960729774,1.4416515805598,historical
1624185000,1624185900,1624186800,1,34213.73,292.97142857142796,0.9241071428571429,-0.480388141213204,-0.19272060031768973,0.5333333333333333,34072.99,-0.3241514873870486,-1.0038927265782494,0.6797412391912008,0.6797412391912008,0.0,1624188900,INITIAL_STOP,False,0.6638189974644164,1.149088160717776,0.20698264092061477,1.08682952993955,-0.480388141213204,0.20698264092061477,1.2316559391457147,-0.1709381704700668,0.20698264092061477,1.62947630193098,-0.8191583772186659,0.20698264092061477,3.0778769260776455,-2.003881412131861,historical
1624250700,1624251600,1624252500,1,34246.52,283.34357142857124,0.9072420634920635,-1.0645027112465526,-0.44774657086870606,0.4666666666666667,33944.9,-0.7136973309367709,-1.0040288567724098,0.2903315258356389,0.2903315258356389,0.0,1624252800,INITIAL_STOP,False,1.9238128370151293,0.6142719212667213,0.5204635462752231,1.4635941726475337,-1.0645027112465526,0.5204635462752231,1.678774632513274,-0.6628701651957108,0.8593101257685766,1.678774632513274,0.682810621128821,1.1487114331162944,7.222750774551837,-5.31181982499791,historical
1624379400,1624379700,1624380600,-1,31826.93,668.9664285714282,0.9885912698412699,-0.3883901925464974,-0.22927182238537142,0.4666666666666667,32086.75,-0.26051267082589014,-1.0015858757948934,0.7410732049690033,0.7410732049690033,0.0,1624384500,INITIAL_STOP,False,0.22162547127604937,0.9167126686904004,0.0005680404632748241,0.662320231743425,-0.3883901925464974,0.0005680404632748241,1.3051028612368978,-0.7689324576398768,0.0005680404632748241,1.3051028612368978,-0.8308488681366696,0.0005680404632748241,2.0525245234386102,-1.8844293916094494,historical
1624695000,1624696500,1624697400,1,30556.96,328.60928571428565,0.839781746031746,-0.33300945760597245,-0.12287911964516389,0.4666666666666667,30447.53,-0.22510592938929563,2.0839490418132995,-2.3090549712025954,0.0,2.3090549712025954,1624706400,PROFIT_STOP,True,1.200422560009394,0.8232573203522169,0.2831325955922497,1.2369096604086895,-0.33300945760597245,0.2831325955922497,1.2369096604086895,-0.7361630073056797,0.8674131024034216,1.2369096604086895,0.8177796906008644,2.1360321528171817,1.2369096604086895,1.3918657198192417,historical
1625592600,1625592900,1625593800,-1,33744.9,240.84928571428514,0.9310515873015873,-0.5270931139509187,-0.41021746857531316,0.3333333333333333,33871.85,-0.3560656743448458,-1.0046702650442312,0.6486045906993854,0.6486045906993854,0.0,1625601000,INITIAL_STOP,False,0.0796348635335093,0.9321181889088931,0.06186441431957177,0.583352363214697,-0.5270931139509187,0.06186441431957177,1.0591685968403441,-0.8447191337795616,0.06186441431957177,1.459211302859812,-1.036498818170225,0.06186441431957177,1.459211302859812,-0.7191634365296595,historical
1625706900,1625707500,1625708400,-1,33298.0,215.24499999999898,0.8075396825396826,-0.2877651048804972,-0.1534003665362329,0.4,33359.94,-0.19700000774312257,0.700984459569325,-0.8979844673124475,0.0,0.8979844673124475,1625729100,TIME_EXIT,False,0.5107668006225596,0.13965481195845578,0.34839369091035016,0.3345025436130936,-0.2877651048804972,0.34839369091035016,0.3809612302260233,-0.2194708355594703,0.34839369091035016,0.427419916838953,-0.23261864387093753,1.1675067945829363,0.427419916838953,0.7247555111617029,historical
1626236700,1626237300,1626238200,-1,31888.43,199.74214285714334,0.9151785714285714,-0.09286973562342492,-0.06341663532870435,0.3333333333333333,31906.98,-0.06723475647769425,-1.005321599395417,0.9380868429177227,0.9380868429177227,0.0,1626253800,INITIAL_STOP,False,0.28526779168856703,0.4018681228297925,0.13592524647850246,0.40837651400555475,-0.09286973562342492,0.19239805606514213,0.40837651400555475,0.09962844953673118,0.19239805606514213,0.4947378584532174,0.18338643751408532,1.188682551432381,0.4947378584532174,0.22974620850453273,historical
1626258900,1626259800,1626260700,-1,32393.0,200.15857142857152,0.9464285714285714,-0.3737037063471067,-0.30797101449274805,0.4,32467.8,-0.25453036045230554,-1.0053945562208977,0.7508641957685922,0.7508641957685922,0.0,1626268500,INITIAL_STOP,False,0.5635531828336066,0.4006823161636166,0.10131966797752624,0.4596355746515261,-0.3737037063471067,0.10131966797752624,0.7743860225107233,-0.4590860103774833,0.1898494764864999,0.7743860225107233,-0.23106679703949,0.46463161350643395,0.7743860225107233,0.24810328953472519,historical
