impulse_dir,btc_z15,btc_z60,btc_z4h,btc_z24h,btc_vol_z,btc_range_z,btc_corr7d_lag,hour_sin,hour_cos,event_i,event_time,split,event_open,event_high,event_low,event_close,common_exit,raw_24h,cont_24h,rev_24h,tail_cont,tail_rev,p_cont,p_rev,router_conf,router_side,selected_top20,selected_rev,bucket,is_fresh_aug,signal_id,router_margin,signed_ret24h,signed_ret7d,signed_ret30d,eff24h,eff7d,extreme_pos7d,rv_ratio_4h24h,impulse_strength,filled,signal_net_R,gross_R,cost_R,outcome,fill_time,stop_frac
1.0,7.691774796832594,4.65292471212866,1.5196948863719766,-0.5606632048157502,1.6262649800957423,7.488336902250008,0.01756528247927099,0.9914448613738104,-0.1305261922200516,65433,2022-11-14 06:30:00+00:00,DEV_2021_2024,15962.21,16600.0,15944.61,16391.57,16716.25,0.019614911431581117,0.019614911431581117,-0.019614911431581117,0,0,0.24750885346773138,0.4024819808807306,0.4024819808807306,REV,True,True,2022,False,545,0.15497312741299923,-0.025015793138450558,-0.24265178263663664,-0.15669413483871547,0.09808555488966664,0.09512046661319312,0.15099817352284592,1.7368928695861299,1.6760618115172004,True,-0.00815488869222995,0.004600314316665528,0.012755203008895478,TIME_EXIT,2022-11-14 06:45:00+00:00,0.03919968969927801
-1.0,-5.77638157186669,-4.695597845610309,-2.663603353487708,-0.1269639547082897,0.1557012589445211,4.5317718452998355,-0.00486223433399234,-0.32143946530316186,0.9469301294951056,72026,2023-01-21 22:45:00+00:00,DEV_2021_2024,23034.21,23087.17,22737.36,22759.71,22676.48,-0.0035443821148000154,0.0035443821148000154,-0.0035443821148000154,0,0,0.12354583027374819,0.3437563569705237,0.3437563569705237,REV,True,True,2023,False,585,0.22021052669677552,-0.007259684061629556,-0.08094716294543797,-0.30370762845178084,0.03190752514638189,0.06412367338787786,0.2064628202317308,0.8247063717567052,1.7532522887788333,False,0.0,0.0,0.0,NO_FILL,,
1.0,7.040493715449124,3.64451426913315,1.051806303109136,-0.580717815362126,1.0058784512890218,5.461485498142738,0.03846253511362104,-0.6593458151000688,-0.7518398074789775,77850,2023-03-23 14:45:00+00:00,DEV_2021_2024,27409.99,28099.99,27400.01,28045.3,28001.0,-0.001579943313160026,-0.001579943313160026,0.001579943313160026,0,0,0.19371788866802594,0.37507709736938444,0.37507709736938444,REV,True,True,2023,False,637,0.1813592087013585,-0.0183124700466872,0.12109852786387829,0.1276281240204378,0.06692811372439586,0.07419563676875111,0.8063229010957969,1.2096412660042677,1.353032573887017,True,0.5430045929883698,0.5632875225006415,0.02028292951227169,TIME_EXIT,2023-03-23 15:00:00+00:00,0.024651271390431412
-1.0,-2.3385190434095104,-2.765877806429916,-1.3062944150086826,-1.0891114926038872,0.07421109535053327,2.5373134911828292,0.06298755497979196,-0.6593458151000687,0.7518398074789775,77967,2023-03-24 21:15:00+00:00,DEV_2021_2024,27400.57,27445.28,27062.95,27191.97,27400.01,0.007650417512810703,-0.007650417512810703,0.007650417512810703,0,0,0.16402628381884193,0.36319354648986785,0.36319354648986785,REV,True,True,2023,False,638,0.1991672626710259,0.0355992388578186,-0.016548370262313997,-0.13291643165941655,0.22280696982711723,0.010756942574311312,0.7318966834785261,1.4199463576503422,1.01510989087427,True,1.4646891363481807,1.5,0.035310863651819284,TP,2023-03-24 21:30:00+00:00,0.014159948194137104
-1.0,-4.922120767704957,-4.043170654673603,-2.5414281711264004,-0.9928382681509584,0.5805124402970658,3.51907895542887,0.11763830721941881,-0.6593458151000688,-0.7518398074789775,78229,2023-03-27 14:45:00+00:00,DEV_2021_2024,27393.88,27416.34,26938.88,26960.38,26943.01,-0.0006442787527476401,0.0006442787527476401,-0.0006442787527476401,0,0,0.1836351883368296,0.3492041552228255,0.3492041552228255,REV,True,True,2023,False,639,0.1655689668859959,0.030495682566488224,0.03255075770264627,-0.15718732761198384,0.22650894802623533,0.02577396229195803,0.8417738554881404,1.8326383636248325,1.491013212737081,True,0.4356368596322149,0.46361998910902974,0.027983129476814868,TIME_EXIT,2023-03-27 15:00:00+00:00,0.017867908605943086
-1.0,-0.9631776222718043,-3.1527606858818005,-1.837162606563365,-0.9009107185678018,0.5813303737264524,0.27620981510058873,0.057715168645192404,0.19509032201612825,0.9807852804032304,80189,2023-04-17 00:45:00+00:00,DEV_2021_2024,29910.99,29911.0,29790.01,29842.86,29364.16,-0.016040687789307118,0.016040687789307118,-0.016040687789307118,0,0,0.19287624033706993,0.3607381058559034,0.3607381058559034,REV,True,True,2023,False,643,0.16786186551883345,0.01446056827844307,-0.05021689938266636,-0.09022699426458396,0.18998227304623025,0.06295518851342637,0.4088833922261482,1.628409919430105,1.129787125310715,True,1.3769222043144078,1.5,0.12307779568559223,TP,2023-04-17 01:00:00+00:00,0.0040624711973008725
-1.0,-2.4296493121888747,-2.9520394283887765,-2.3138783005692707,-3.9453555150659487,1.9404283777830487,2.2948558951683284,-0.003144757105851875,-0.7933533402912357,0.6087614290087199,91980,2023-08-17 20:30:00+00:00,DEV_2021_2024,27817.56,27850.0,27720.0,27734.52,26208.0,-0.05504009264991516,0.05504009264991516,-0.05504009264991516,1,0,0.2607999451335912,0.3314444382775887,0.3314444382775887,REV,True,True,2023,False,725,0.07064449314399746,0.041855550585372304,0.05952528083912766,0.07121492110593554,0.30445701597116576,0.1316912061697451,0.9826995168694743,0.6642088971332354,1.1421969459696883,True,-1.1064212307692307,-1.0,0.10642123076923078,SL,2023-08-17 20:45:00+00:00,0.004698310632060115
-1.0,-2.3664781424715398,-1.995601421237863,-6.119239306057485,-5.966989190658059,1.4985753483556055,1.8545016576995512,-0.36807184010714555,0.25881904510252074,0.9659258262890683,91998,2023-08-18 01:00:00+00:00,DEV_2021_2024,26737.3,26759.96,26590.16,26590.17,26058.97,-0.019977307403450162,0.019977307403450162,-0.019977307403450162,0,0,0.15929561067510567,0.47478948542612687,0.47478948542612687,REV,True,True,2023,False,726,0.3154938747510212,0.07271930438407656,0.10320642463998511,0.12152207437465208,0.23420834567773502,0.1579361297464692,0.6855664868015512,2.4074506292555746,1.1402984846951545,False,0.0,0.0,0.0,NO_FILL,,
1.0,0.9763148138583372,2.5669841880741178,-0.8491133953412983,-5.889459245340574,1.1825801676484697,0.745494968351243,-0.368397266554244,0.9807852804032304,0.19509032201612833,92015,2023-08-18 05:15:00+00:00,DEV_2021_2024,26383.23,26445.28,26352.8,26442.01,25949.14,-0.018639657121376163,-0.018639657121376163,0.018639657121376163,0,0,0.18801396839439202,0.43080111835354873,0.43080111835354873,REV,True,True,2023,False,727,0.2427871499591567,-0.08028701512428904,-0.10638071929185137,-0.12907300778976474,0.2401384485710483,0.15560064064078905,0.28172220112511337,0.27214686764164076,1.3868756851259278,True,-1.1432106942041529,-1.0,0.14321069420415292,SL,2023-08-18 05:30:00+00:00,0.003491359376327223
-1.0,-17.566953958207016,-10.12894798282273,-6.474633288266981,-2.656527372839783,3.918781153709828,30.038932553934433,-0.05936889942118522,0.49999999999999994,0.8660254037844387,103042,2023-12-11 02:00:00+00:00,DEV_2021_2024,43222.45,43236.59,40400.0,41714.0,41774.95,0.0014611401447954808,-0.0014611401447954808,0.0014611401447954808,0,0,0.1406302886449239,0.36185047215309424,0.36185047215309424,REV,True,True,2023,False,824,0.22122018350817033,0.04762966575595034,-0.02741460988167555,-0.11931528965052629,0.39967752328032613,0.024455447378285113,0.7053099017384734,2.2497881913943,3.736359640609162,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-5.325000741924842,-6.368713936694843,-6.896173931108887,-3.3586355607059026,3.2593171238799,7.411670855786491,-0.005713753235610756,-0.923879532511287,0.38268343236508917,111272,2024-03-05 19:30:00+00:00,DEV_2021_2024,63243.87,63299.34,61600.0,62330.0,66821.11,0.07205374618963578,-0.07205374618963578,0.07205374618963578,0,1,0.2387360217832773,0.3352280231835316,0.3352280231835316,REV,True,True,2024,False,899,0.09649200140025432,0.07269757873602714,-0.084735771450015,-0.3789500346199055,0.1688280054320579,0.04477056323362286,0.5370301187746371,1.582032736913788,2.106071919612352,True,-1.0180894729718597,-1.0,0.018089472971859703,SL,2024-03-05 19:45:00+00:00,0.02764038514432171
1.0,5.027824862183976,3.6317508586883562,1.473513159744646,-1.9981916489260843,1.9476666595121535,3.312845359814969,-0.012551123395851977,0.9469301294951056,0.3214394653031617,111309,2024-03-06 04:45:00+00:00,DEV_2021_2024,63664.41,64611.97,63629.56,64607.98,65843.57,0.019124575497419416,0.019124575497419416,-0.019124575497419416,0,0,0.30882240879875805,0.34835653739057637,0.34835653739057637,REV,True,True,2024,False,901,0.03953412859181832,-0.04121108436388316,0.12165292389964943,0.4129890882726972,0.07856019669540436,0.059048522383245663,0.6323740392969608,0.7336617822716536,1.2585054155052993,True,-1.0331323912623038,-1.0,0.033132391262303815,SL,2024-03-06 05:00:00+00:00,0.015090972337057728
-1.0,-2.1762441832422548,-3.2206769036223153,-0.5906651849413315,-3.4841432653029956,1.987158230490092,0.9922388214252159,0.015293738323125344,0.7518398074789774,-0.6593458151000688,112189,2024-03-15 08:45:00+00:00,DEV_2021_2024,67541.07,67570.0,67024.0,67066.26,69021.96,0.029160867053100503,-0.029160867053100503,0.029160867053100503,0,1,0.2772393718608609,0.33322296234456017,0.33322296234456017,REV,True,True,2024,False,909,0.055983590483699275,0.0891674760523117,0.0021193856578381833,-0.27861184495408814,0.2208027465110009,0.0013618507445916476,0.8721657738025624,0.94813073668088,1.074897175828142,True,-1.061165989010989,-1.0,0.06116598901098901,SL,2024-03-15 09:00:00+00:00,0.008174477484704295
-1.0,-3.203439224820541,-2.94902702388764,-1.7871941693536393,-2.3394786914836403,1.272882782624185,1.781644158538312,0.008094302267370483,0.9807852804032304,-0.1950903220161282,112373,2024-03-17 06:45:00+00:00,DEV_2021_2024,65667.37,65693.61,64940.13,64961.11,68481.1,0.05418627455508007,-0.05418627455508007,0.05418627455508007,0,1,0.2363414098724684,0.3697227164831851,0.3697227164831851,REV,True,True,2024,False,911,0.1333813066107167,0.06302289973469612,0.06503007909374797,-0.22450949279073099,0.2422917559717854,0.035770378754632834,0.9798699566522173,0.9012220836205987,1.0153971550904153,True,1.4571426116154378,1.5,0.042857388384562115,TP,2024-03-17 07:15:00+00:00,0.011666599829029891
-1.0,-4.354031322195967,-3.3197320233170564,-2.0985142557225256,-2.453364924752842,2.143729778845173,2.793997432487044,0.010434201779560096,0.9659258262890683,-0.25881904510252063,112566,2024-03-19 07:00:00+00:00,DEV_2021_2024,64927.99,64928.0,63909.0,63956.07,62164.23,-0.028016730859166228,0.028016730859166228,-0.028016730859166228,1,0,0.2811219825123832,0.32646848278291746,0.32646848278291746,REV,True,True,2024,False,913,0.04534650027053427,0.06786386613115317,0.12084643419932015,-0.21528057255452915,0.2364546459710344,0.06186862144664342,1.0624112938122026,1.4881034404919018,1.1653621512177341,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-0.48865244967895954,-2.9864457418574375,-2.5211897916608,-2.592788669977081,0.9195531068572861,0.28994930525364443,-0.017252444215999724,-0.32143946530316186,0.9469301294951056,112629,2024-03-19 22:45:00+00:00,DEV_2021_2024,62739.99,62832.0,62461.58,62633.96,67681.94,0.08059476351251571,-0.08059476351251571,0.08059476351251571,0,1,0.1929216589289495,0.37601012222680025,0.37601012222680025,REV,True,True,2024,False,915,0.18308846329785075,0.07766038152260261,0.12765148558121453,-0.18146296654631008,0.1850324556920415,0.062217309954045924,0.9803646242990194,0.6383260371288899,1.0660465054156743,True,-1.0842945170347178,-1.0,0.08429451703471776,SL,2024-03-19 23:00:00+00:00,0.0059315838987969854
-1.0,-2.086279042210733,-3.5017645954823475,-1.1885314802066504,-1.975505392974106,0.8223709846838952,1.2792927470743098,-0.008597606891033827,0.8968727415326884,0.44228869021900125,112651,2024-03-20 04:15:00+00:00,DEV_2021_2024,62296.37,62334.98,61711.97,61829.27,66824.48,0.08079020166497153,-0.08079020166497153,0.08079020166497153,0,1,0.18991667895404638,0.3738763223616645,0.3738763223616645,REV,True,True,2024,False,916,0.18395964340761814,0.059195617791019596,0.15324281506418044,-0.17009010084489465,0.1254878351096959,0.0710730067028719,0.9775593192603504,1.0902271417793545,1.2401690437693964,True,-1.0493714105712588,-1.0,0.049371410571258725,SL,2024-03-20 04:30:00+00:00,0.010127318507101194
-1.0,-4.17619116892608,-3.284490014100536,-3.172587208968085,-2.0124636356253873,1.8348492149551485,3.244891391700269,0.10957889858332626,0.7071067811865475,0.7071067811865476,115046,2024-04-14 03:00:00+00:00,DEV_2021_2024,63084.18,63150.0,62134.0,62183.58,65199.98,0.048508150947268014,-0.048508150947268014,0.048508150947268014,0,1,0.3122832639561002,0.35520297611868207,0.35520297611868207,REV,True,True,2024,False,929,0.04291971216258189,0.06757341935042428,0.10832521229870537,0.10589752289100408,0.18295297162604715,0.07448496574877218,0.8745194613023195,0.7573081528618674,1.2831859099001812,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-1.2344866371819223,-3.533500319194457,-1.9127776861990144,-1.0416453730560546,1.485665982558618,1.5139698528160457,-0.00179996894338195,0.49999999999999994,0.8660254037844387,120610,2024-06-11 02:00:00+00:00,DEV_2021_2024,68724.0,68922.29,68531.0,68554.03,67390.26,-0.01697595312777389,0.01697595312777389,-0.01697595312777389,0,0,0.20278793120599556,0.3267931515588491,0.3267931515588491,REV,True,True,2024,False,966,0.12400522035285352,0.0165445512642735,0.010343377068395426,-0.11888175097943258,0.1588941226991986,0.013897327415521753,0.9625302626208412,1.520655263159371,1.2884818528517066,True,-1.0873500281121433,-1.0,0.08735002811214333,SL,2024-06-11 02:15:00+00:00,0.0057240966122882155
-1.0,2.3797855581739364,-2.8297032389000596,-2.8898249218802974,-4.540187891616135,2.815523173154459,6.661645399942234,-0.05733765742413382,-0.7933533402912357,0.6087614290087199,121932,2024-06-24 20:30:00+00:00,DEV_2021_2024,58928.0,59347.31,58402.0,59204.01,62044.01,0.047969723672433684,-0.047969723672433684,0.047969723672433684,0,1,0.22606788014611143,0.38623604963004066,0.38623604963004066,REV,True,True,2024,False,977,0.16016816948392923,0.07463851455656485,0.11801555668309933,0.1546435992499805,0.31944609163556326,0.12546306699674808,0.9504239276584492,1.3510046802248337,1.0807137789906431,False,0.0,0.0,0.0,NO_FILL,,
1.0,4.19662251067362,3.098978490457456,2.2042050605741372,-1.5211400997295301,1.6033404377809917,4.097553622181035,-0.028166321203829763,0.7071067811865475,0.7071067811865476,121958,2024-06-25 03:00:00+00:00,DEV_2021_2024,60676.01,61289.24,60624.22,61183.69,62056.0,0.014257230971195023,0.014257230971195023,-0.014257230971195023,0,0,0.25883454224718583,0.3291978256427671,0.3291978256427671,REV,True,True,2024,False,978,0.07036328339558129,-0.02889575750299486,-0.0660769223324754,-0.11968309790423484,0.11780460254770109,0.07160333495499059,0.3442285179694443,0.6562497372233527,1.13600444414975,True,-1.0462513909356113,-1.0,0.04625139093561118,SL,2024-06-25 03:30:00+00:00,0.010810485693199463
-1.0,-2.20239292086576,-3.2739508054363675,-1.5931576301268513,-1.4005352361954588,1.3019432753810336,1.5681663994900268,-0.027744386715594146,0.6087614290087207,0.7933533402912352,122724,2024-07-03 02:30:00+00:00,DEV_2021_2024,61533.01,61599.27,61245.96,61257.9,59097.87,-0.035261247937000806,0.035261247937000806,-0.035261247937000806,1,0,0.19964908779560064,0.3312179695684108,0.3312179695684108,REV,True,True,2024,False,987,0.13156888177281018,0.027692955927234936,0.013814346876347108,0.1111034951763311,0.2541235750467198,0.01726060512096131,0.6854499889437604,1.2958749656995534,1.177261533635094,True,-1.086441432453087,-1.0,0.08644143245308711,SL,2024-07-03 03:00:00+00:00,0.00578426323824928
-1.0,-3.2458867292436246,-3.41785062184266,-2.6710057965036444,-2.61983579207456,2.925646418643101,6.5355727376345705,0.02408171464352885,0.7933533402912352,-0.6087614290087207,122844,2024-07-04 08:30:00+00:00,DEV_2021_2024,58070.0,58189.41,57238.68,57678.59,54273.97,-0.05902728534579038,0.05902728534579038,-0.05902728534579038,1,0,0.2904810149889191,0.3363289528586573,0.3363289528586573,REV,True,True,2024,False,989,0.04584793786973823,0.05299975032584217,0.05247345183667008,0.18060978143129947,0.26124271706017915,0.05900715264462341,1.0200305192394945,0.9357473472902923,1.2653213172481188,True,1.4699161565323489,1.5,0.030083843467651066,TP,2024-07-04 09:00:00+00:00,0.016620216779735818
-1.0,-0.9317687360137415,-2.9305581052248058,-2.109497277964485,-3.116734229889236,2.003395335574661,1.0986249872260132,0.03127738240780389,-0.38268343236508967,-0.9238795325112868,122864,2024-07-04 13:30:00+00:00,DEV_2021_2024,56934.01,57063.01,56778.84,56819.99,55740.01,-0.019007215769095365,0.019007215769095365,-0.019007215769095365,0,0,0.25672560440942377,0.3347511473734863,0.3347511473734863,REV,True,True,2024,False,990,0.07802554296406256,0.06344963414913336,0.08256816293812295,0.20212896123388516,0.308599735228109,0.09210711944709116,0.9956184007374776,0.8242496261964373,1.0870694730793309,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-0.7456759715540531,-5.951611839678704,-3.760829347135747,-3.0288788887622964,2.192779415144818,0.6363309319126775,0.044567242631273866,0.7933533402912352,0.6087614290087207,122920,2024-07-05 03:30:00+00:00,DEV_2021_2024,55445.53,55521.1,55292.03,55352.01,56436.0,0.01958375487787256,-0.01958375487787256,0.01958375487787256,0,0,0.24575169515275075,0.3761938902128238,0.3761938902128238,REV,True,True,2024,False,992,0.13044219506007304,0.06405512241131105,0.11028245856432455,0.24640023281654796,0.23288680492210895,0.11095791900760894,0.9602776423644962,1.4097653234853282,2.1418104832018905,True,-1.120568985462959,-1.0,0.12056898546295909,SL,2024-07-05 03:45:00+00:00,0.00414700346096558
1.0,5.8230025514581625,5.688178889239085,1.696977204038641,-1.7505304921658487,2.101878447405714,5.704587564796493,0.02280180460154156,0.49999999999999994,-0.8660254037844387,122946,2024-07-05 10:00:00+00:00,DEV_2021_2024,54528.0,55310.14,54410.0,55222.0,56778.0,0.02817698957354131,0.02817698957354131,-0.02817698957354131,1,0,0.3365723537141612,0.35639157429919555,0.35639157429919555,REV,True,True,2024,False,993,0.019819220585034325,-0.041832964249615634,-0.1076432293510285,-0.249071987357674,0.1318550125567665,0.10060193784188441,0.16731866269975504,0.9670222959858547,2.0113003189495915,False,0.0,0.0,0.0,NO_FILL,,
-1.0,1.6846928606574185,-4.78908950743209,-2.78513428148892,-2.2901690466300133,1.8525581842610317,3.064375278229242,0.0012018669089081603,0.3214394653031616,0.9469301294951057,123199,2024-07-08 01:15:00+00:00,DEV_2021_2024,54590.0,54843.38,54276.0,54794.0,56784.01,0.036318027521261564,-0.036318027521261564,0.036318027521261564,0,1,0.18428757524556516,0.38547087544068503,0.38547087544068503,REV,True,True,2024,False,996,0.20118330019511987,0.055289869101333496,0.14727021275389637,0.23610153671756243,0.27707118300347217,0.11294120887813468,0.873931049371472,1.670341756036931,1.6667448236656217,True,1.4519631375797524,1.5,0.04803686242024768,TP,2024-07-08 01:30:00+00:00,0.010408673148253925
-1.0,-1.43472581961637,-2.7709417204423907,-2.763973240258998,0.1817424202625245,1.1739432630648072,0.9841164008074296,-0.0145036769703653,0.9469301294951057,-0.3214394653031616,123991,2024-07-16 07:15:00+00:00,DEV_2021_2024,63228.02,63280.7,62906.11,62998.01,65416.81,0.03839502841360032,-0.03839502841360032,0.03839502841360032,0,1,0.18468127841560963,0.34588874578682666,0.34588874578682666,REV,True,True,2024,False,1005,0.16120746737121702,-0.0030345365296698752,-0.09532621218529008,0.0509359176622441,0.015468947646692665,0.07723188023655023,0.23616455342732823,1.3119018215749652,1.0011749287028828,True,-1.0838392842841515,-1.0,0.08383928428415147,SL,2024-07-16 07:45:00+00:00,0.005963791369036262
1.0,0.6238872430980565,3.5708286537837757,-2.0784565851714385,-1.393864183020774,0.6091605241037117,-0.012097239254672603,0.00802865439998243,-0.9914448613738105,0.13052619222005127,125860,2024-08-04 18:30:00+00:00,DEV_2021_2024,58371.84,58497.06,58281.7,58469.98,53504.73,-0.08491964594480794,-0.08491964594480794,0.08491964594480794,0,1,0.2638747167260943,0.34844547212539817,0.34844547212539817,REV,True,True,2024,False,1024,0.08457075539930387,-0.03193742052209595,-0.15366186026347187,0.03389926344246552,0.15203667467277268,0.1063004362724411,0.10397369188761212,1.7110778361141645,1.2991710762458006,True,-1.1359993963595836,-1.0,0.1359993963595836,SL,2024-08-04 18:45:00+00:00,0.003676486906441817
-1.0,-4.419071196628581,-3.161419676054142,-3.227753701627826,-2.3459077254432747,1.372968954484839,4.313798543929126,-0.002982950337679862,0.0,1.0,125882,2024-08-05 00:00:00+00:00,DEV_2021_2024,58161.0,58305.59,57464.78,57471.99,54995.5,-0.043090381940837585,0.043090381940837585,-0.043090381940837585,1,0,0.2225152781757302,0.3617480832828631,0.3617480832828631,REV,True,True,2024,False,1025,0.13923280510713293,0.055380161451543564,0.1769951275950402,-0.016330068215345182,0.20985962357239296,0.11649958864444566,0.9730482310248648,1.3101959252474495,1.1376476037709795,True,-1.0339265618867521,-1.0,0.03392656188675216,SL,2024-08-05 00:30:00+00:00,0.014737714999504355
-1.0,-4.020064655820937,-4.959860539804672,-1.5529171845158978,-5.2564516484912955,3.2024447807468697,6.6459351292200814,-0.01650878663422287,0.9659258262890683,0.25881904510252074,125902,2024-08-05 05:00:00+00:00,DEV_2021_2024,53526.01,53568.0,52300.0,52908.0,55301.98,0.045248175181102246,-0.045248175181102246,0.045248175181102246,0,1,0.3080272705658478,0.3466311038024589,0.3466311038024589,REV,True,True,2024,False,1026,0.038603833236611096,0.13600416349231334,0.2720525130365519,0.06233729521531402,0.3188158003526005,0.16185438563709437,0.9658134896753735,1.3581207325133011,1.8445696691559954,True,-1.0206127760252366,-1.0,0.020612776025236593,SL,2024-08-05 06:00:00+00:00,0.02425680070398286
1.0,8.98690562527008,5.977489419060225,2.3901308455253245,0.3878527766729279,1.9305082075593583,6.832110514495416,0.008555144665629899,0.3826834323650898,0.9238795325112867,126176,2024-08-08 01:30:00+00:00,DEV_2021_2024,55629.02,57381.36,55604.4,57346.54,61400.0,0.07068360183543776,0.07068360183543776,-0.07068360183543776,1,0,0.2678699651474184,0.3316633109527118,0.3316633109527118,REV,True,True,2024,False,1035,0.06379334580529339,0.013245054696644451,-0.11640461266950083,0.014739137750726107,0.0457640209122781,0.04849872318475126,0.5009994129574341,1.848471262803272,2.235894950169369,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-1.046867011930523,-2.6772174108499223,-2.0036434455579872,-1.1948112908175783,0.08891295510150861,0.1869619438794276,-0.0302974918869194,-0.7518398074789772,0.6593458151000691,126541,2024-08-11 20:45:00+00:00,DEV_2021_2024,58719.5,58779.03,58481.11,58504.92,58841.96,0.005761054926842757,-0.005761054926842757,0.005761054926842757,0,0,0.14002598321331836,0.36127839879825147,0.36127839879825147,REV,True,True,2024,False,1038,0.2212524155849331,0.04153659183433344,0.01110097737955246,-0.016595563531141312,0.2522661452221313,0.004785880584338857,0.3084886730873604,1.5348060664060552,1.0115204127305462,True,1.4020610230934474,1.5,0.09793897690655266,TP,2024-08-11 21:00:00+00:00,0.00510521975818748
1.0,1.871778587859396,2.8762337445266506,-0.2578759426603113,-1.5862692152579239,0.3578832675624993,0.5773494705698384,0.0678835535984417,-0.555570233019603,0.8314696123025448,129041,2024-09-06 21:45:00+00:00,DEV_2021_2024,53473.01,53766.58,53468.97,53766.57,53926.99,0.0029834518022160417,0.0029834518022160417,-0.0029834518022160417,0,0,0.26269809731718413,0.3635425221632334,0.3635425221632334,REV,True,True,2024,False,1052,0.10084442484604927,-0.043385468221451694,-0.0938340783875129,-0.03021646215099313,0.17516578665989951,0.07759959376937947,0.16757970425571472,1.2687681091290046,1.0398480527563803,False,0.0,0.0,0.0,NO_FILL,,
-1.0,-1.3176874041194546,-3.0297020226685447,-1.8042857316036645,-1.0616564300403926,1.4846188585617057,1.3326079712689445,-0.005998363615274859,0.8314696123025451,-0.5555702330196023,131579,2024-10-03 08:15:00+00:00,DEV_2021_2024,60540.0,60649.83,60272.13,60354.81,61564.0,0.020034691518372894,-0.020034691518372894,0.020034691518372894,0,1,0.20503147513837508,0.3406827784084782,0.3406827784084782,REV,True,True,2024,False,1068,0.13565130327010314,0.022335138482822436,0.05554389171441316,-0.022171987389029355,0.10369653605768443,0.054469238370968766,0.945397045244691,0.6432886392604003,1.101866115483857,True,1.4203521842732336,1.5,0.07964781572676635,TP,2024-10-03 08:45:00+00:00,0.006277636058661815
-1.0,-3.6433412085115275,-2.7464015192889377,-2.151956995028628,-2.4492704288155007,1.9979123036769872,4.109978700865145,0.04798455421391635,0.44228869021900125,0.8968727415326884,134337,2024-11-01 01:45:00+00:00,DEV_2021_2024,69929.78,70062.0,69313.74,69402.01,69668.1,0.0038341834529265206,-0.0038341834529265206,0.0038341834529265206,0,0,0.2924238849972075,0.3351529331905269,0.3351529331905269,REV,True,True,2024,False,1091,0.04272904819331941,0.041876019248660704,-0.02085381199250102,-0.12050652894237483,0.2897053890716646,0.02111669477621396,0.5256978275960482,1.2947716984427764,1.0173854430845526,True,1.4538744019458474,1.5,0.046125598054152624,TP,2024-11-01 02:00:00+00:00,0.010839967850671275
1.0,0.4231841407150123,2.662104659863831,0.10885579694992242,-1.036077372507094,0.028886526540805375,-0.00713252645592901,0.10412775806504915,-0.38268343236508956,0.9238795325112868,134708,2024-11-04 22:30:00+00:00,DEV_2021_2024,67703.98,67831.85,67646.0,67766.29,69393.39,0.024010463019297656,0.024010463019297656,-0.024010463019297656,1,0,0.2682197146409402,0.35085151798125314,0.35085151798125314,REV,True,True,2024,False,1096,0.08263180334031295,-0.016352088519419453,-0.02976983229737705,0.08864020817220848,0.0975465130926099,0.02737296908744847,0.1372547574692849,1.4517408094407835,1.0120936514770444,True,-1.182564474038197,-1.0,0.18256447403819712,SL,2024-11-04 22:45:00+00:00,0.002738758472228213
-1.0,-1.9903318153779785,-2.9542475353082938,-1.191362260618518,-1.536716641066671,1.203739360465436,1.6835485806539372,-0.09735221326840834,0.7071067811865475,0.7071067811865476,138086,2024-12-10 03:00:00+00:00,DEV_2021_2024,96660.0,96938.08,96015.6,96059.99,97299.07,0.012899022787739245,-0.012899022787739245,0.012899022787739245,0,0,0.17341105514387734,0.3325612916125842,0.3325612916125842,REV,True,True,2024,False,1131,0.15915023646870685,0.032886233060523046,-0.0008328473282467843,-0.2183662026924486,0.13454252531071179,0.0005819155993074339,0.5908161613188103,0.9431612224758156,1.0782618599237623,True,1.4481838359639232,1.5,0.05181616403607689,TP,2024-12-10 03:15:00+00:00,0.00964949855515889
-1.0,-0.7235860728659749,-3.0467625399261613,-2.2139607687481653,-3.000353664612065,2.0460556059196584,2.560629633931983,-0.015587884362929965,0.5555702330196022,0.8314696123025452,138947,2024-12-19 02:15:00+00:00,DEV_2021_2024,99144.0,99901.64,98802.0,98945.55,97188.0,-0.017762799842943933,0.017762799842943933,-0.017762799842943933,0,0,0.25323348199685697,0.36031521203714106,0.36031521203714106,REV,True,True,2024,False,1140,0.1070817300402841,0.06508867244305241,0.018378162474789933,-0.08214164290954117,0.2691831038731595,0.015486992934536283,1.0048450719871311,1.1282598414609704,1.1266919751215512,False,0.0,0.0,0.0,NO_FILL,,
