month,trades,net40_r,expectancy_net40,variant
2023-07,8,-5.64163187766246,-0.7052039847078075,D0_CORE_PLUS_RAW_EXP24H
2023-08,0,0.0,,D0_CORE_PLUS_RAW_EXP24H
2023-09,0,0.0,,D0_CORE_PLUS_RAW_EXP24H
2023-10,10,5.920527093249532,0.5920527093249532,D0_CORE_PLUS_RAW_EXP24H
2023-11,11,-0.30377998235617065,-0.02761636203237915,D0_CORE_PLUS_RAW_EXP24H
2023-12,16,3.7525064180199585,0.2345316511262474,D0_CORE_PLUS_RAW_EXP24H
2024-01,0,0.0,,D0_CORE_PLUS_RAW_EXP24H
2024-02,2,-0.04472799570195418,-0.02236399785097709,D0_CORE_PLUS_RAW_EXP24H
2024-03,23,9.804397012495036,0.42627813097804507,D0_CORE_PLUS_RAW_EXP24H
2024-04,20,1.4307559064042457,0.07153779532021229,D0_CORE_PLUS_RAW_EXP24H
2024-05,16,-6.13797651625253,-0.3836235322657831,D0_CORE_PLUS_RAW_EXP24H
2024-06,2,-2.157864141143591,-1.0789320705717955,D0_CORE_PLUS_RAW_EXP24H
2024-07,19,-2.175890253475076,-0.11452053965658295,D0_CORE_PLUS_RAW_EXP24H
2024-08,26,-1.0107421599973159,-0.03887469846143522,D0_CORE_PLUS_RAW_EXP24H
2024-09,23,-1.7454460847820161,-0.07588896020791375,D0_CORE_PLUS_RAW_EXP24H
2024-10,18,9.89334484435596,0.5496302691308866,D0_CORE_PLUS_RAW_EXP24H
2024-11,1,1.3743503051888228,1.3743503051888228,D0_CORE_PLUS_RAW_EXP24H
2024-12,6,0.6339120206780933,0.10565200344634888,D0_CORE_PLUS_RAW_EXP24H
2025-01,18,-4.985925205170332,-0.27699584473168515,D0_CORE_PLUS_RAW_EXP24H
2025-02,19,7.578383622818679,0.3988622959378252,D0_CORE_PLUS_RAW_EXP24H
2025-03,24,0.47571542240747733,0.01982147593364489,D0_CORE_PLUS_RAW_EXP24H
2025-04,28,1.7790788059578384,0.06353852878420851,D0_CORE_PLUS_RAW_EXP24H
2025-05,10,5.728300010314651,0.5728300010314651,D0_CORE_PLUS_RAW_EXP24H
2025-06,12,-3.758829135186435,-0.31323576126553626,D0_CORE_PLUS_RAW_EXP24H
2025-07,7,-3.004762300448966,-0.42925175720699515,D0_CORE_PLUS_RAW_EXP24H
2025-08,6,-4.3971530676884125,-0.7328588446147354,D0_CORE_PLUS_RAW_EXP24H
2025-09,36,6.833204262628972,0.18981122951747145,D0_CORE_PLUS_RAW_EXP24H
2025-10,30,9.32748610598016,0.310916203532672,D0_CORE_PLUS_RAW_EXP24H
2025-11,9,-0.014016835556080687,-0.001557426172897854,D0_CORE_PLUS_RAW_EXP24H
2025-12,24,0.7841882981963484,0.03267451242484785,D0_CORE_PLUS_RAW_EXP24H
2026-01,25,3.6086964917289146,0.1443478596691566,D0_CORE_PLUS_RAW_EXP24H
2026-02,12,0.07027481400790059,0.005856234500658382,D0_CORE_PLUS_RAW_EXP24H
2026-03,8,-5.727710494774201,-0.7159638118467752,D0_CORE_PLUS_RAW_EXP24H
2026-04,0,0.0,,D0_CORE_PLUS_RAW_EXP24H
2026-05,0,0.0,,D0_CORE_PLUS_RAW_EXP24H
2026-06,0,0.0,,D0_CORE_PLUS_RAW_EXP24H
2023-01,14,-5.729351652574666,-0.40923940375533324,D1_CORE_PLUS_EXP_LIVE4H
2023-02,0,0.0,,D1_CORE_PLUS_EXP_LIVE4H
2023-03,16,1.2407952775799966,0.07754970484874979,D1_CORE_PLUS_EXP_LIVE4H
2023-04,5,0.7545956764788844,0.15091913529577689,D1_CORE_PLUS_EXP_LIVE4H
2023-05,6,-2.0804939420124677,-0.3467489903354113,D1_CORE_PLUS_EXP_LIVE4H
2023-06,0,0.0,,D1_CORE_PLUS_EXP_LIVE4H
2023-07,6,-3.0317384146597295,-0.5052897357766216,D1_CORE_PLUS_EXP_LIVE4H
2023-08,0,0.0,,D1_CORE_PLUS_EXP_LIVE4H
2023-09,0,0.0,,D1_CORE_PLUS_EXP_LIVE4H
2023-10,8,5.724672091174468,0.7155840113968085,D1_CORE_PLUS_EXP_LIVE4H
2023-11,9,-0.4357954972915765,-0.04842172192128628,D1_CORE_PLUS_EXP_LIVE4H
2023-12,10,5.9685018833714985,0.5968501883371499,D1_CORE_PLUS_EXP_LIVE4H
2024-01,0,0.0,,D1_CORE_PLUS_EXP_LIVE4H
2024-02,2,-0.04472799570195418,-0.02236399785097709,D1_CORE_PLUS_EXP_LIVE4H
2024-03,21,10.738853546991784,0.5113739784281802,D1_CORE_PLUS_EXP_LIVE4H
2024-04,17,-0.2826365348931552,-0.016625678523126776,D1_CORE_PLUS_EXP_LIVE4H
2024-05,11,-0.17604233051021945,-0.016003848228201768,D1_CORE_PLUS_EXP_LIVE4H
2024-06,2,-2.157864141143591,-1.0789320705717955,D1_CORE_PLUS_EXP_LIVE4H
2024-07,15,-2.397751240784817,-0.1598500827189878,D1_CORE_PLUS_EXP_LIVE4H
2024-08,21,1.4773356759675944,0.07034931790321879,D1_CORE_PLUS_EXP_LIVE4H
2024-09,21,-2.0012121502184854,-0.09529581667707074,D1_CORE_PLUS_EXP_LIVE4H
2024-10,15,8.371697597198049,0.5581131731465365,D1_CORE_PLUS_EXP_LIVE4H
2024-11,0,0.0,,D1_CORE_PLUS_EXP_LIVE4H
2024-12,4,0.4363818835688569,0.10909547089221422,D1_CORE_PLUS_EXP_LIVE4H
2025-01,16,-10.134702694458888,-0.6334189184036805,D1_CORE_PLUS_EXP_LIVE4H
2025-02,14,3.328077000620123,0.23771978575858022,D1_CORE_PLUS_EXP_LIVE4H
2025-03,22,0.5956051003720575,0.027072959107820795,D1_CORE_PLUS_EXP_LIVE4H
2025-04,21,4.153969202184095,0.19780805724686168,D1_CORE_PLUS_EXP_LIVE4H
2025-05,6,2.405585209710044,0.4009308682850073,D1_CORE_PLUS_EXP_LIVE4H
2025-06,10,-0.7165314478615796,-0.07165314478615796,D1_CORE_PLUS_EXP_LIVE4H
2025-07,5,-0.7594059248674339,-0.15188118497348677,D1_CORE_PLUS_EXP_LIVE4H
2025-08,4,-4.56208810784199,-1.1405220269604974,D1_CORE_PLUS_EXP_LIVE4H
2025-09,33,2.695315003702134,0.08167621223339801,D1_CORE_PLUS_EXP_LIVE4H
2025-10,24,9.987318440904591,0.41613826837102463,D1_CORE_PLUS_EXP_LIVE4H
2025-11,8,-1.4141274387710068,-0.17676592984637585,D1_CORE_PLUS_EXP_LIVE4H
2025-12,21,1.4711743358914724,0.07005592075673678,D1_CORE_PLUS_EXP_LIVE4H
2026-01,23,3.153421732404194,0.13710529271322583,D1_CORE_PLUS_EXP_LIVE4H
2026-02,12,0.07027481400790059,0.005856234500658382,D1_CORE_PLUS_EXP_LIVE4H
2026-03,7,-4.714414351057264,-0.673487764436752,D1_CORE_PLUS_EXP_LIVE4H
2026-04,0,0.0,,D1_CORE_PLUS_EXP_LIVE4H
2026-05,0,0.0,,D1_CORE_PLUS_EXP_LIVE4H
2026-06,0,0.0,,D1_CORE_PLUS_EXP_LIVE4H
2023-01,8,-2.598149893382794,-0.3247687366728492,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2023-02,0,0.0,,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2023-03,6,2.935845863169762,0.489307643861627,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2023-04,5,0.7545956764788844,0.15091913529577689,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2023-05,4,-4.6164369737942685,-1.1541092434485671,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2023-06,0,0.0,,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2023-07,4,-2.856677382418017,-0.7141693456045043,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2023-08,0,0.0,,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2023-09,0,0.0,,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2023-10,2,2.6625428510117057,1.3312714255058529,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2023-11,7,-2.7439841728987373,-0.3919977389855339,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2023-12,8,5.865464440903477,0.7331830551129346,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2024-01,0,0.0,,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2024-02,2,-0.04472799570195418,-0.02236399785097709,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2024-03,10,2.108218117407284,0.2108218117407284,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2024-04,6,-1.5217438634984244,-0.2536239772497374,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2024-05,8,3.1486253217230233,0.3935781652153779,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2024-06,2,-2.157864141143591,-1.0789320705717955,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2024-07,9,-2.9890266563337824,-0.33211407292597583,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2024-08,17,1.0424754787183668,0.06132208698343334,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2024-09,11,0.23000412090688216,0.02090946553698929,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2024-10,11,5.533118448272117,0.5030107680247379,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2024-11,0,0.0,,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2024-12,2,-2.179443603890759,-1.0897218019453796,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2025-01,12,-5.173843104504693,-0.4311535920420577,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2025-02,9,1.3516199860232627,0.1501799984470292,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2025-03,16,-2.5331773716132333,-0.15832358572582708,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2025-04,10,1.5749711291078965,0.15749711291078966,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2025-05,3,1.8501966203989502,0.61673220679965,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2025-06,10,-0.7165314478615796,-0.07165314478615796,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2025-07,5,-0.7594059248674339,-0.15188118497348677,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2025-08,2,-2.2585226648388725,-1.1292613324194363,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2025-09,15,3.2950770376024,0.21967180250682666,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2025-10,6,-0.9056805986861589,-0.15094676644769314,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2025-11,5,-0.7719539592236858,-0.15439079184473717,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2025-12,16,6.737146202970276,0.42107163768564226,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2026-01,9,0.8761250495467888,0.09734722772742098,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2026-02,10,2.1325902992930263,0.21325902992930262,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2026-03,6,-3.696659570640716,-0.6161099284401194,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2026-04,0,0.0,,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2026-05,0,0.0,,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2026-06,0,0.0,,D2_CORE_PLUS_EXP_FORMING_LIVE4H
2023-01,10,-2.7692730631021965,-0.27692730631021967,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2023-02,0,0.0,,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2023-03,16,0.02474568808043731,0.001546605505027332,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2023-04,5,3.343476297163405,0.6686952594326809,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2023-05,3,-2.1306664413860203,-0.7102221471286735,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2023-06,0,0.0,,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2023-07,6,-3.0317384146597295,-0.5052897357766216,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2023-08,0,0.0,,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2023-09,0,0.0,,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2023-10,7,2.7163580123032833,0.38805114461475476,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2023-11,7,-0.5894847293680741,-0.08421210419543915,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2023-12,9,5.844695911397371,0.6494106568219301,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2024-01,0,0.0,,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2024-02,0,0.0,,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2024-03,17,5.848571238063771,0.34403360223904533,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2024-04,15,2.037705539716,0.13584703598106668,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2024-05,5,-4.117787918441861,-0.8235575836883722,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2024-06,0,0.0,,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2024-07,9,-2.8070985455456627,-0.3118998383939625,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2024-08,19,0.7144274151765925,0.03760144290403118,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2024-09,20,-1.2752243140064081,-0.06376121570032041,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2024-10,11,0.7484082222814765,0.06803711111649786,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2024-11,0,0.0,,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2024-12,4,1.6163585883904985,0.4040896470976246,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2025-01,7,-0.837216450810673,-0.11960235011581043,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2025-02,9,2.6392110580427786,0.2932456731158643,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2025-03,20,-1.3673333592680192,-0.06836666796340096,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2025-04,14,-0.5941207328992879,-0.04243719520709199,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2025-05,4,1.9868076091879137,0.4967019022969784,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2025-06,7,-0.6539165712169884,-0.09341665303099835,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2025-07,3,-0.8113115570601803,-0.27043718568672676,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2025-08,2,-2.3035654430031176,-1.1517827215015588,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2025-09,29,7.483498000311581,0.258051655183158,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2025-10,19,12.299305250568397,0.6473318552930735,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2025-11,5,-0.7651429673725115,-0.15302859347450232,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2025-12,18,-5.2635266196753,-0.29241814553751666,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2026-01,19,0.8951248444830329,0.04711183392015963,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2026-02,12,2.5970476095862334,0.21642063413218612,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2026-03,5,-5.151271074050335,-1.030254214810067,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2026-04,0,0.0,,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2026-05,0,0.0,,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2026-06,0,0.0,,D3_CORE_PLUS_EXP_MATURE_LIVE4H
2023-01,14,-5.729351652574666,-0.40923940375533324,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2023-02,0,0.0,,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2023-03,16,1.2407952775799966,0.07754970484874979,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2023-04,5,0.7545956764788844,0.15091913529577689,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2023-05,4,0.28094445972242355,0.07023611493060589,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2023-06,0,0.0,,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2023-07,6,-3.0317384146597295,-0.5052897357766216,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2023-08,0,0.0,,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2023-09,0,0.0,,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2023-10,8,6.311956042725521,0.7889945053406902,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2023-11,9,1.8464037690579471,0.2051559743397719,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2023-12,10,5.9685018833714985,0.5968501883371499,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2024-01,0,0.0,,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2024-02,2,-0.04472799570195418,-0.02236399785097709,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2024-03,18,10.84573391083326,0.60254077282407,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2024-04,15,-0.5997868351215816,-0.03998578900810544,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2024-05,11,-0.17604233051021945,-0.016003848228201768,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2024-06,2,-2.157864141143591,-1.0789320705717955,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2024-07,14,-3.843341984500648,-0.274524427464332,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2024-08,19,-2.8298746812113125,-0.14894077269533224,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2024-09,21,-2.0012121502184854,-0.09529581667707074,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2024-10,12,9.410549536795125,0.7842124613995938,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2024-11,0,0.0,,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2024-12,4,0.4363818835688569,0.10909547089221422,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2025-01,13,-9.16873338519689,-0.705287183476684,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2025-02,12,2.993905857405364,0.2494921547837803,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2025-03,22,0.5956051003720575,0.027072959107820795,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2025-04,19,1.4630968473838566,0.07700509723072929,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2025-05,2,-0.899360681009862,-0.449680340504931,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2025-06,8,-1.0318822764508333,-0.12898528455635416,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2025-07,4,0.3959618033772727,0.09899045084431818,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2025-08,4,-4.615690999966581,-1.1539227499916453,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2025-09,23,1.593190577515767,0.06926915554416378,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2025-10,18,8.600621505889606,0.4778123058827559,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2025-11,7,-2.8335451516952754,-0.4047921645278965,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2025-12,20,0.0469142499443278,0.0023457124972163903,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2026-01,19,2.302089327908986,0.12116259620573609,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2026-02,12,0.08244123850148344,0.006870103208456953,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2026-03,7,-4.714414351057264,-0.673487764436752,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2026-04,0,0.0,,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2026-05,0,0.0,,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2026-06,0,0.0,,D4_CORE_PLUS_EXP_ADX_HIGH_LIVE4H
2023-01,5,-0.7337680270248883,-0.14675360540497767,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2023-02,0,0.0,,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2023-03,6,0.5120976084205457,0.08534960140342429,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2023-04,3,3.0798746774551047,1.026624892485035,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2023-05,1,-1.0908295375766264,-1.0908295375766264,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2023-06,0,0.0,,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2023-07,6,-5.119810811119686,-0.8533018018532811,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2023-08,0,0.0,,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2023-09,0,0.0,,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2023-10,3,-0.9005066642046506,-0.3001688880682169,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2023-11,6,-4.090515758370797,-0.6817526263951329,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2023-12,7,4.437927833331802,0.6339896904759718,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2024-01,0,0.0,,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2024-02,0,0.0,,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2024-03,11,4.257004311805938,0.38700039198235797,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2024-04,6,-0.2932916372091249,-0.048881939534854146,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2024-05,5,4.048333645398449,0.8096667290796897,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2024-06,0,0.0,,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2024-07,4,2.6524974897402567,0.6631243724350642,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2024-08,13,-1.8510930928690477,-0.14239177637454212,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2024-09,12,6.134600229300608,0.5112166857750506,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2024-10,10,-0.5000758090519888,-0.05000758090519888,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2024-11,0,0.0,,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2024-12,2,-2.172346299523135,-1.0861731497615674,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2025-01,9,1.0837493765896726,0.12041659739885252,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2025-02,7,1.1309794694744777,0.1615684956392111,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2025-03,16,-2.3570693151194746,-0.14731683219496716,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2025-04,15,2.833993085309351,0.18893287235395675,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2025-05,2,0.4152066195118018,0.2076033097559009,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2025-06,6,1.0474494846383893,0.17457491410639822,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2025-07,1,1.3284462847755505,1.3284462847755505,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2025-08,1,-1.0977563249142481,-1.0977563249142481,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2025-09,20,-2.1988139975661216,-0.10994069987830608,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2025-10,15,0.5270365079267192,0.03513576719511461,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2025-11,5,-0.7719539592236858,-0.15439079184473717,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2025-12,15,1.5087677307221954,0.1005845153814797,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2026-01,14,5.244031210116981,0.3745736578654987,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2026-02,10,2.1576607543955775,0.21576607543955775,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2026-03,4,-4.133516293633788,-1.033379073408447,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2026-04,0,0.0,,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2026-05,0,0.0,,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2026-06,0,0.0,,D5_CORE_PLUS_EXP_BREAKOUT_ACCEPT_LIVE4H
2023-01,14,-5.729351652574666,-0.40923940375533324,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2023-02,0,0.0,,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2023-03,16,1.2407952775799966,0.07754970484874979,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2023-04,5,0.7545956764788844,0.15091913529577689,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2023-05,6,-2.0804939420124677,-0.3467489903354113,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2023-06,0,0.0,,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2023-07,6,-3.0317384146597295,-0.5052897357766216,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2023-08,0,0.0,,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2023-09,0,0.0,,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2023-10,8,5.724672091174468,0.7155840113968085,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2023-11,9,-0.4357954972915765,-0.04842172192128628,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2023-12,10,5.9685018833714985,0.5968501883371499,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2024-01,0,0.0,,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2024-02,2,-0.04472799570195418,-0.02236399785097709,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2024-03,21,10.738853546991784,0.5113739784281802,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2024-04,17,-0.2826365348931552,-0.016625678523126776,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2024-05,11,-0.17604233051021945,-0.016003848228201768,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2024-06,2,-2.157864141143591,-1.0789320705717955,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2024-07,15,-2.397751240784817,-0.1598500827189878,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2024-08,21,1.4773356759675944,0.07034931790321879,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2024-09,21,-2.0012121502184854,-0.09529581667707074,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2024-10,15,8.371697597198049,0.5581131731465365,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2024-11,0,0.0,,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2024-12,4,0.4363818835688569,0.10909547089221422,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2025-01,16,-10.134702694458888,-0.6334189184036805,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2025-02,14,3.328077000620123,0.23771978575858022,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
2025-03,22,0.5956051003720575,0.027072959107820795,D6_CORE_PLUS_EXP_NO_G1_LIVE4H
