comment,symbol,side,signal_ts,signal_utc,signal_z,entry_status,signal_price,atr15,max_adverse_atr,lab_entry_ts,lab_entry_utc,lab_entry_price,confirm_z,CONTROL_2P5_exit_ts,CONTROL_2P5_exit_price,CONTROL_2P5_reason,CONTROL_2P5_gross_R,CONTROL_2P5_cost_R,CONTROL_2P5_net_R,CONTROL_2P5_hold_min,CONTROL_2P5_exit_utc,BALANCED_3P5_exit_ts,BALANCED_3P5_exit_price,BALANCED_3P5_reason,BALANCED_3P5_gross_R,BALANCED_3P5_cost_R,BALANCED_3P5_net_R,BALANCED_3P5_hold_min,BALANCED_3P5_exit_utc,AGGRESSIVE_5P0_exit_ts,AGGRESSIVE_5P0_exit_price,AGGRESSIVE_5P0_reason,AGGRESSIVE_5P0_gross_R,AGGRESSIVE_5P0_cost_R,AGGRESSIVE_5P0_net_R,AGGRESSIVE_5P0_hold_min,AGGRESSIVE_5P0_exit_utc
CF191B1789967700,SOLUSDT,BUY,1789967700,2026-09-21T05:15:00+00:00,-1.4574714162527518,ENTER,111.3,0.6214285714285686,0.0,1789967820.0,2026-09-21T05:17:00+00:00,111.52,-1.4574714162527518,1789969680.0,111.61321428571428,PROTECTED_STOP,0.09999999999999663,0.005981915708812288,0.09401808429118434,31.0,2026-09-21T05:48:00+00:00,1789969680.0,111.61321428571428,PROTECTED_STOP,0.09999999999999663,0.005981915708812288,0.09401808429118434,31.0,2026-09-21T05:48:00+00:00,1789969680.0,111.61321428571428,PROTECTED_STOP,0.09999999999999663,0.005981915708812288,0.09401808429118434,31.0,2026-09-21T05:48:00+00:00
CF191B1789977900,SOLUSDT,BUY,1789977900,2026-09-21T08:05:00+00:00,-3.1784133917083706,ENTER,112.41,0.5571428571428579,0.23333333333332484,1789978080.0,2026-09-21T08:08:00+00:00,112.63,-3.1784133917083706,1789979580.0,113.80142857142857,PROTECTED_STOP,1.4017094017094074,0.006738547008546999,1.3949708547008604,25.0,2026-09-21T08:33:00+00:00,1789979940.0,115.09142857142858,PROTECTED_STOP,2.945299145299156,0.006738547008546999,2.9385605982906093,31.0,2026-09-21T08:39:00+00:00,1789980060.0,115.56142857142858,PROTECTED_STOP,3.5076923076923165,0.006738547008546999,3.5009537606837697,33.0,2026-09-21T08:41:00+00:00
CF191B1789979100,SOLUSDT,BUY,1789979100,2026-09-21T08:25:00+00:00,-3.1100817203469298,ENTER,113.26,0.5821428571428575,0.0,1789979280.0,2026-09-21T08:28:00+00:00,113.49,-3.1100817203469298,1789979640.0,113.57732142857142,PROTECTED_STOP,0.09999999999999966,0.006498404907975455,0.0935015950920242,6.0,2026-09-21T08:34:00+00:00,1789979640.0,113.57732142857142,PROTECTED_STOP,0.09999999999999966,0.006498404907975455,0.0935015950920242,6.0,2026-09-21T08:34:00+00:00,1789979640.0,113.57732142857142,PROTECTED_STOP,0.09999999999999966,0.006498404907975455,0.0935015950920242,6.0,2026-09-21T08:34:00+00:00
CF191S1789986300,ETHUSDT,SELL,1789986300,2026-09-21T10:25:00+00:00,1.154186142536362,ENTER,2717.54,17.97285714285717,0.06509816389794529,1789986540.0,2026-09-21T10:29:00+00:00,2711.2,1.154186142536362,1789995480.0,2738.1592857142855,SL,-0.9999999999999969,0.005028323132766333,-1.0050283231327632,149.0,2026-09-21T12:58:00+00:00,1789995480.0,2738.1592857142855,SL,-0.9999999999999969,0.005028323132766333,-1.0050283231327632,149.0,2026-09-21T12:58:00+00:00,1789995480.0,2738.1592857142855,SL,-0.9999999999999969,0.005028323132766333,-1.0050283231327632,149.0,2026-09-21T12:58:00+00:00
CF191B1790013600,ETHUSDT,BUY,1790013600,2026-09-21T18:00:00+00:00,-1.554485427740038,ENTER,2741.79,16.143571428571445,0.31715410822529266,1790013960.0,2026-09-21T18:06:00+00:00,2746.66,-1.3979900281723587,1790021700.0,2770.74,EXIT_Z,0.9944102768314047,0.005671318378242846,0.9887389584531618,129.0,2026-09-21T20:15:00+00:00,1790021700.0,2770.74,EXIT_Z,0.9944102768314047,0.005671318378242846,0.9887389584531618,129.0,2026-09-21T20:15:00+00:00,1790021700.0,2770.74,EXIT_Z,0.9944102768314047,0.005671318378242846,0.9887389584531618,129.0,2026-09-21T20:15:00+00:00
CF191B1790013600,BTCUSDT,BUY,1790013600,2026-09-21T18:00:00+00:00,-1.805554928779375,ENTER,85854.2,329.414285714288,0.2604622923804225,1790014260.0,2026-09-21T18:11:00+00:00,85959.2,-1.647592492668563,1790019300.0,86709.29285714285,PROTECTED_STOP,1.5180334504242534,0.00869818581320375,1.5093352646110496,84.0,2026-09-21T19:35:00+00:00,1790022000.0,86867.2,EXIT_Z,1.8376049843155835,0.00869818581320375,1.8289067985023797,129.0,2026-09-21T20:20:00+00:00,1790022000.0,86867.2,EXIT_Z,1.8376049843155835,0.00869818581320375,1.8289067985023797,129.0,2026-09-21T20:20:00+00:00
CF191B1790017500,SOLUSDT,BUY,1790017500,2026-09-21T19:05:00+00:00,-1.227018323357709,ENTER,117.31,0.6285714285714304,0.1590909090909222,1790017740.0,2026-09-21T19:09:00+00:00,117.51,-1.227018323357709,1790018580.0,117.60428571428572,PROTECTED_STOP,0.10000000000000349,0.006231590909090891,0.0937684090909126,14.0,2026-09-21T19:23:00+00:00,1790018580.0,117.60428571428572,PROTECTED_STOP,0.10000000000000349,0.006231590909090891,0.0937684090909126,14.0,2026-09-21T19:23:00+00:00,1790018580.0,117.60428571428572,PROTECTED_STOP,0.10000000000000349,0.006231590909090891,0.0937684090909126,14.0,2026-09-21T19:23:00+00:00
CF191B1790019000,BTCUSDT,BUY,1790019000,2026-09-21T19:30:00+00:00,0.38312176982444346,ENTER,86326.2,240.3928571428582,0.15765859456244724,1790019120.0,2026-09-21T19:32:00+00:00,86407.7,0.38312176982444346,1790019960.0,86443.75892857142,PROTECTED_STOP,0.09999999999998459,0.011981456940523893,0.08801854305946069,14.0,2026-09-21T19:46:00+00:00,1790019960.0,86443.75892857142,PROTECTED_STOP,0.09999999999998459,0.011981456940523893,0.08801854305946069,14.0,2026-09-21T19:46:00+00:00,1790019960.0,86443.75892857142,PROTECTED_STOP,0.09999999999998459,0.011981456940523893,0.08801854305946069,14.0,2026-09-21T19:46:00+00:00
CF191B1790021700,ETHUSDT,BUY,1790021700,2026-09-21T20:15:00+00:00,1.7791216107032064,SKIP_CONFIRM_Z,2769.67,10.751428571428571,0.0,,,,1.7791216107032064,,,,,,,,,,,,,,,,,,,,,,,,
CF191S1790023200,ETHUSDT,SELL,1790023200,2026-09-21T20:40:00+00:00,1.4634133453434972,ENTER,2786.66,12.509285714285722,0.027179809284543107,1790023440.0,2026-09-21T20:44:00+00:00,2780.18,1.4634133453434972,1790026680.0,2778.303607142857,PROTECTED_STOP,0.10000000000000468,0.007408310017320462,0.09259168998268422,54.0,2026-09-21T21:38:00+00:00,1790026680.0,2778.303607142857,PROTECTED_STOP,0.10000000000000468,0.007408310017320462,0.09259168998268422,54.0,2026-09-21T21:38:00+00:00,1790026680.0,2778.303607142857,PROTECTED_STOP,0.10000000000000468,0.007408310017320462,0.09259168998268422,54.0,2026-09-21T21:38:00+00:00
CF191S1790023500,BTCUSDT,SELL,1790023500,2026-09-21T20:45:00+00:00,1.9053955461350878,ENTER,86915.9,302.7500000000021,0.45417010734929497,1790024520.0,2026-09-21T21:02:00+00:00,86781.1,1.6504433097541038,1790026380.0,86735.6875,PROTECTED_STOP,0.10000000000001212,0.009554759152215733,0.09044524084779638,31.0,2026-09-21T21:33:00+00:00,1790026380.0,86735.6875,PROTECTED_STOP,0.10000000000001212,0.009554759152215733,0.09044524084779638,31.0,2026-09-21T21:33:00+00:00,1790026380.0,86735.6875,PROTECTED_STOP,0.10000000000001212,0.009554759152215733,0.09044524084779638,31.0,2026-09-21T21:33:00+00:00
CF191S1790024400,BTCUSDT,SELL,1790024400,2026-09-21T21:00:00+00:00,1.6504433097541038,ENTER,86961.4,301.221428571429,0.0,1790024460.0,2026-09-21T21:01:00+00:00,86825.5,1.6504433097541038,1790026440.0,86780.31678571428,PROTECTED_STOP,0.10000000000000484,0.00960815884533604,0.09039184115466879,33.0,2026-09-21T21:34:00+00:00,1790026440.0,86780.31678571428,PROTECTED_STOP,0.10000000000000484,0.00960815884533604,0.09039184115466879,33.0,2026-09-21T21:34:00+00:00,1790026440.0,86780.31678571428,PROTECTED_STOP,0.10000000000000484,0.00960815884533604,0.09039184115466879,33.0,2026-09-21T21:34:00+00:00
CF191S1790028300,SOLUSDT,SELL,1790028300,2026-09-21T22:05:00+00:00,0.9460877493735125,ENTER,119.49,0.6457142857142861,0.0,1790028360.0,2026-09-21T22:06:00+00:00,119.28,0.9460877493735125,1790031180.0,119.18314285714285,PROTECTED_STOP,0.10000000000000372,0.006157522123893802,0.09384247787610993,47.0,2026-09-21T22:53:00+00:00,1790031180.0,119.18314285714285,PROTECTED_STOP,0.10000000000000372,0.006157522123893802,0.09384247787610993,47.0,2026-09-21T22:53:00+00:00,1790031180.0,119.18314285714285,PROTECTED_STOP,0.10000000000000372,0.006157522123893802,0.09384247787610993,47.0,2026-09-21T22:53:00+00:00
CF191S1790029500,BTCUSDT,SELL,1790029500,2026-09-21T22:25:00+00:00,0.80276964488851,ENTER,86495.2,312.00714285714224,0.07371626107460924,1790029680.0,2026-09-21T22:28:00+00:00,86330.9,0.80276964488851,1790037840.0,86284.09892857142,PROTECTED_STOP,0.100000000000013,0.00922317559884925,0.09077682440116375,136.0,2026-09-22T00:44:00+00:00,1790037840.0,86284.09892857142,PROTECTED_STOP,0.100000000000013,0.00922317559884925,0.09077682440116375,136.0,2026-09-22T00:44:00+00:00,1790037840.0,86284.09892857142,PROTECTED_STOP,0.100000000000013,0.00922317559884925,0.09077682440116375,136.0,2026-09-22T00:44:00+00:00
CF191B1790039100,BTCUSDT,BUY,1790039100,2026-09-22T01:05:00+00:00,-2.4232942561538704,ENTER,85648.8,267.68571428571573,0.0,1790039160.0,2026-09-22T01:06:00+00:00,85793.5,-2.4232942561538704,1790039940.0,85391.97142857143,SL,-0.9999999999999934,0.010683361795993822,-1.0106833617959872,13.0,2026-09-22T01:19:00+00:00,1790039940.0,85391.97142857143,SL,-0.9999999999999934,0.010683361795993822,-1.0106833617959872,13.0,2026-09-22T01:19:00+00:00,1790039940.0,85391.97142857143,SL,-0.9999999999999934,0.010683361795993822,-1.0106833617959872,13.0,2026-09-22T01:19:00+00:00
CF191B1790039100,ETHUSDT,BUY,1790039100,2026-09-22T01:05:00+00:00,-1.8790316294322986,ENTER,2741.21,11.810714285714214,0.0,1790039160.0,2026-09-22T01:06:00+00:00,2749.62,-1.8790316294322986,1790046540.0,2731.9039285714284,SL,-1.0000000000000082,0.007760241911097718,-1.007760241911106,123.0,2026-09-22T03:09:00+00:00,1790046540.0,2731.9039285714284,SL,-1.0000000000000082,0.007760241911097718,-1.007760241911106,123.0,2026-09-22T03:09:00+00:00,1790046540.0,2731.9039285714284,SL,-1.0000000000000082,0.007760241911097718,-1.007760241911106,123.0,2026-09-22T03:09:00+00:00
CF191B1790040000,SOLUSDT,BUY,1790040000,2026-09-22T01:20:00+00:00,-2.78193556981944,ENTER,117.36,0.6728571428571409,0.25265392781316676,1790040120.0,2026-09-22T01:22:00+00:00,117.59,-2.78193556981944,1790040600.0,117.69092857142857,PROTECTED_STOP,0.09999999999999704,0.005825406935598035,0.094174593064399,8.0,2026-09-22T01:30:00+00:00,1790040600.0,117.69092857142857,PROTECTED_STOP,0.09999999999999704,0.005825406935598035,0.094174593064399,8.0,2026-09-22T01:30:00+00:00,1790040600.0,117.69092857142857,PROTECTED_STOP,0.09999999999999704,0.005825406935598035,0.094174593064399,8.0,2026-09-22T01:30:00+00:00
CF191S1790054100,ETHUSDT,SELL,1790054100,2026-09-22T05:15:00+00:00,1.3731641629425,ENTER,2726.75,9.88071428571428,0.0,1790054220.0,2026-09-22T05:17:00+00:00,2723.65,1.3731641629425,1790054460.0,2722.1678928571428,PROTECTED_STOP,0.10000000000001272,0.009188438275621106,0.09081156172439162,4.0,2026-09-22T05:21:00+00:00,1790054460.0,2722.1678928571428,PROTECTED_STOP,0.10000000000001272,0.009188438275621106,0.09081156172439162,4.0,2026-09-22T05:21:00+00:00,1790054460.0,2722.1678928571428,PROTECTED_STOP,0.10000000000001272,0.009188438275621106,0.09081156172439162,4.0,2026-09-22T05:21:00+00:00
CF191B1790055600,SOLUSDT,BUY,1790055600,2026-09-22T05:40:00+00:00,-0.16663918094444305,ENTER,116.36,0.6385714285714285,0.031319910514535164,1790055780.0,2026-09-22T05:43:00+00:00,116.6,-0.16663918094444305,1790056200.0,116.88,EXIT_Z,0.2923191648023875,0.006086502609992544,0.28623266219239496,7.0,2026-09-22T05:50:00+00:00,1790056200.0,116.88,EXIT_Z,0.2923191648023875,0.006086502609992544,0.28623266219239496,7.0,2026-09-22T05:50:00+00:00,1790056200.0,116.88,EXIT_Z,0.2923191648023875,0.006086502609992544,0.28623266219239496,7.0,2026-09-22T05:50:00+00:00
CF191S1790056500,BTCUSDT,SELL,1790056500,2026-09-22T05:55:00+00:00,1.6185710545891185,ENTER,85495.8,231.47857142857123,0.007776097756670092,1790056680.0,2026-09-22T05:58:00+00:00,85395.3,1.6185710545891185,1790058660.0,85360.57821428572,PROTECTED_STOP,0.09999999999999028,0.01229707779183511,0.08770292220815516,33.0,2026-09-22T06:31:00+00:00,1790058660.0,85360.57821428572,PROTECTED_STOP,0.09999999999999028,0.01229707779183511,0.08770292220815516,33.0,2026-09-22T06:31:00+00:00,1790058660.0,85360.57821428572,PROTECTED_STOP,0.09999999999999028,0.01229707779183511,0.08770292220815516,33.0,2026-09-22T06:31:00+00:00
CF191S1790061300,BTCUSDT,SELL,1790061300,2026-09-22T07:15:00+00:00,1.9682216047034218,ENTER,85412.1,199.6642857142849,0.1257110149178547,1790061540.0,2026-09-22T07:19:00+00:00,85303.2,1.9682216047034218,1790062140.0,85273.25035714285,PROTECTED_STOP,0.10000000000000347,0.014241104711480044,0.08575889528852343,10.0,2026-09-22T07:29:00+00:00,1790062140.0,85273.25035714285,PROTECTED_STOP,0.10000000000000347,0.014241104711480044,0.08575889528852343,10.0,2026-09-22T07:29:00+00:00,1790062140.0,85273.25035714285,PROTECTED_STOP,0.10000000000000347,0.014241104711480044,0.08575889528852343,10.0,2026-09-22T07:29:00+00:00
CF191S1790061300,ETHUSDT,SELL,1790061300,2026-09-22T07:15:00+00:00,1.6876877512481452,ENTER,2731.75,8.390714285714305,0.07746658721376737,1790061480.0,2026-09-22T07:18:00+00:00,2728.91,1.6876877512481452,1790064000.0,2727.6513928571426,PROTECTED_STOP,0.10000000000001005,0.010840992026332938,0.08915900797367711,42.0,2026-09-22T08:00:00+00:00,1790064000.0,2727.6513928571426,PROTECTED_STOP,0.10000000000001005,0.010840992026332938,0.08915900797367711,42.0,2026-09-22T08:00:00+00:00,1790064000.0,2727.6513928571426,PROTECTED_STOP,0.10000000000001005,0.010840992026332938,0.08915900797367711,42.0,2026-09-22T08:00:00+00:00
CF191S1790061600,SOLUSDT,SELL,1790061600,2026-09-22T07:20:00+00:00,1.3740598723448956,ENTER,116.49,0.5221428571428574,0.01915184678523551,1790061660.0,2026-09-22T07:21:00+00:00,116.3,1.3740598723448956,1790062800.0,116.22167857142857,PROTECTED_STOP,0.0999999999999992,0.0074245326037391665,0.09257546739626003,19.0,2026-09-22T07:40:00+00:00,1790062800.0,116.22167857142857,PROTECTED_STOP,0.0999999999999992,0.0074245326037391665,0.09257546739626003,19.0,2026-09-22T07:40:00+00:00,1790062800.0,116.22167857142857,PROTECTED_STOP,0.0999999999999992,0.0074245326037391665,0.09257546739626003,19.0,2026-09-22T07:40:00+00:00
CF191S1790061600,BTCUSDT,SELL,1790061600,2026-09-22T07:20:00+00:00,2.1227082220834532,ENTER,85303.2,199.6642857142849,0.04657818481023192,1790061660.0,2026-09-22T07:21:00+00:00,85221.6,2.1227082220834532,1790065260.0,85521.09642857143,SL,-0.9999999999999861,0.0142274818445248,-1.014227481844511,60.0,2026-09-22T08:21:00+00:00,1790065260.0,85521.09642857143,SL,-0.9999999999999861,0.0142274818445248,-1.014227481844511,60.0,2026-09-22T08:21:00+00:00,1790065260.0,85521.09642857143,SL,-0.9999999999999861,0.0142274818445248,-1.014227481844511,60.0,2026-09-22T08:21:00+00:00
CF191S1790067600,BTCUSDT,SELL,1790067600,2026-09-22T09:00:00+00:00,2.0305150935592735,ENTER,86179.1,268.1214285714273,0.0,1790067660.0,2026-09-22T09:01:00+00:00,85986.5,2.0305150935592735,1790068320.0,85946.28178571428,PROTECTED_STOP,0.10000000000001473,0.010689994760725024,0.08931000523928971,11.0,2026-09-22T09:12:00+00:00,1790068320.0,85946.28178571428,PROTECTED_STOP,0.10000000000001473,0.010689994760725024,0.08931000523928971,11.0,2026-09-22T09:12:00+00:00,1790068320.0,85946.28178571428,PROTECTED_STOP,0.10000000000001473,0.010689994760725024,0.08931000523928971,11.0,2026-09-22T09:12:00+00:00
CF191S1790076300,BTCUSDT,SELL,1790076300,2026-09-22T11:25:00+00:00,1.1498550355176949,ENTER,86003.3,304.19285714285695,0.059830464695789655,1790076480.0,2026-09-22T11:28:00+00:00,85881.4,1.1498550355176949,1790083860.0,85835.77107142856,PROTECTED_STOP,0.10000000000000353,0.00941084994638427,0.09058915005361926,123.0,2026-09-22T13:31:00+00:00,1790083860.0,85835.77107142856,PROTECTED_STOP,0.10000000000000353,0.00941084994638427,0.09058915005361926,123.0,2026-09-22T13:31:00+00:00,1790083860.0,85835.77107142856,PROTECTED_STOP,0.10000000000000353,0.00941084994638427,0.09058915005361926,123.0,2026-09-22T13:31:00+00:00
CF191S1790087100,SOLUSDT,SELL,1790087100,2026-09-22T14:25:00+00:00,1.7935514156119918,ENTER,117.26,0.5842857142857127,0.11980440097798375,1790087340.0,2026-09-22T14:29:00+00:00,117.02,1.7935514156119918,1790089380.0,116.93235714285714,PROTECTED_STOP,0.09999999999999595,0.006675957620211917,0.09332404237978403,34.0,2026-09-22T15:03:00+00:00,1790089380.0,116.93235714285714,PROTECTED_STOP,0.09999999999999595,0.006675957620211917,0.09332404237978403,34.0,2026-09-22T15:03:00+00:00,1790089380.0,116.93235714285714,PROTECTED_STOP,0.09999999999999595,0.006675957620211917,0.09332404237978403,34.0,2026-09-22T15:03:00+00:00
CF191S1790087700,SOLUSDT,SELL,1790087700,2026-09-22T14:35:00+00:00,1.868609988145457,ENTER,116.37,0.6099999999999984,0.0,1790087760.0,2026-09-22T14:36:00+00:00,115.96,1.868609988145457,1790089200.0,116.87499999999999,SL,-0.9999999999999939,0.00633661202185794,-1.0063366120218518,24.0,2026-09-22T15:00:00+00:00,1790089200.0,116.87499999999999,SL,-0.9999999999999939,0.00633661202185794,-1.0063366120218518,24.0,2026-09-22T15:00:00+00:00,1790089200.0,116.87499999999999,SL,-0.9999999999999939,0.00633661202185794,-1.0063366120218518,24.0,2026-09-22T15:00:00+00:00
CF191B1790088900,BTCUSDT,BUY,1790088900,2026-09-22T14:55:00+00:00,-2.5445274724221916,ENTER,86032.9,333.2071428571435,0.0,1790089020.0,2026-09-22T14:57:00+00:00,86163.7,-2.5445274724221916,1790089740.0,86213.68107142857,PROTECTED_STOP,0.09999999999999781,0.008619633146834142,0.09138036685316367,12.0,2026-09-22T15:09:00+00:00,1790089740.0,86213.68107142857,PROTECTED_STOP,0.09999999999999781,0.008619633146834142,0.09138036685316367,12.0,2026-09-22T15:09:00+00:00,1790089740.0,86213.68107142857,PROTECTED_STOP,0.09999999999999781,0.008619633146834142,0.09138036685316367,12.0,2026-09-22T15:09:00+00:00
CF191B1790091600,ETHUSDT,BUY,1790091600,2026-09-22T15:40:00+00:00,-0.8125938225782824,ENTER,2741.99,13.32071428571427,0.08633170679390276,1790091720.0,2026-09-22T15:42:00+00:00,2746.63,-0.8125938225782824,1790092020.0,2748.628107142857,PROTECTED_STOP,0.09999999999999058,0.006873079879171368,0.09312692012081922,5.0,2026-09-22T15:47:00+00:00,1790092020.0,2748.628107142857,PROTECTED_STOP,0.09999999999999058,0.006873079879171368,0.09312692012081922,5.0,2026-09-22T15:47:00+00:00,1790092020.0,2748.628107142857,PROTECTED_STOP,0.09999999999999058,0.006873079879171368,0.09312692012081922,5.0,2026-09-22T15:47:00+00:00
CF191B1790091600,BTCUSDT,BUY,1790091600,2026-09-22T15:40:00+00:00,-2.2386826042534307,ENTER,86292.4,342.74285714285674,0.005543514504817969,1790091720.0,2026-09-22T15:42:00+00:00,86410.2,-2.2386826042534307,1790092020.0,86461.61142857143,PROTECTED_STOP,0.10000000000000546,0.008403792930977002,0.09159620706902846,5.0,2026-09-22T15:47:00+00:00,1790092020.0,86461.61142857143,PROTECTED_STOP,0.10000000000000546,0.008403792930977002,0.09159620706902846,5.0,2026-09-22T15:47:00+00:00,1790092020.0,86461.61142857143,PROTECTED_STOP,0.10000000000000546,0.008403792930977002,0.09159620706902846,5.0,2026-09-22T15:47:00+00:00
CF191S1790093100,SOLUSDT,SELL,1790093100,2026-09-22T16:05:00+00:00,0.26024011093692656,ENTER,117.27,0.6821428571428589,0.14659685863875557,1790093340.0,2026-09-22T16:09:00+00:00,116.98,0.26024011093692656,1790094060.0,116.87767857142858,PROTECTED_STOP,0.10000000000000005,0.005716300174520055,0.09428369982547999,12.0,2026-09-22T16:21:00+00:00,1790094060.0,116.87767857142858,PROTECTED_STOP,0.10000000000000005,0.005716300174520055,0.09428369982547999,12.0,2026-09-22T16:21:00+00:00,1790094060.0,116.87767857142858,PROTECTED_STOP,0.10000000000000005,0.005716300174520055,0.09428369982547999,12.0,2026-09-22T16:21:00+00:00
CF191B1790097300,SOLUSDT,BUY,1790097300,2026-09-22T17:15:00+00:00,-1.4361942406681512,ENTER,117.7,0.682142857142861,0.43979057591622367,1790098140.0,2026-09-22T17:29:00+00:00,117.95,-1.2088538240600954,1790101440.0,118.05232142857143,PROTECTED_STOP,0.09999999999999974,0.005763699825479898,0.09423630017451984,55.0,2026-09-22T18:24:00+00:00,1790101440.0,118.05232142857143,PROTECTED_STOP,0.09999999999999974,0.005763699825479898,0.09423630017451984,55.0,2026-09-22T18:24:00+00:00,1790101440.0,118.05232142857143,PROTECTED_STOP,0.09999999999999974,0.005763699825479898,0.09423630017451984,55.0,2026-09-22T18:24:00+00:00
