side,signal_ts,entry_ts,age_min,R,dow,hour,year
-1,1719586800,1719588480,28.0,-0.020002143810481304,4,14,2024
1,1719782100,1719783960,31.0,2.217935059197525,6,21,2024
1,1719823500,1719825300,30.0,-0.24051291005291128,0,8,2024
-1,1719912600,1719916080,58.0,2.217443329247363,1,9,2024
-1,1720004400,1720005600,20.0,2.2195861835802932,2,10,2024
-1,1720174500,1720176300,30.0,-1.0019884810576223,4,10,2024
-1,1720274400,1720275600,20.0,-1.0048277837286457,5,13,2024
-1,1720402200,1720403760,26.0,-1.0016231251282104,0,1,2024
1,1720430100,1720431420,22.0,-1.001713428004373,0,9,2024
1,1720863900,1720865160,21.0,2.2164836769305016,5,9,2024
1,1720914300,1720917120,47.0,1.5517721497126762,5,23,2024
-1,1721314800,1721315880,18.0,-1.0029702497237876,3,14,2024
1,1721400300,1721401860,26.0,0.776198346740338,4,14,2024
-1,1721584800,1721585760,16.0,-1.0027578611785817,6,17,2024
-1,1721635200,1721639220,67.0,-1.003769995470423,0,7,2024
1,1721680200,1721682300,35.0,-1.0032386410146477,0,20,2024
-1,1721712600,1721714460,31.0,0.8459949036813235,1,5,2024
1,1721918700,1721919900,20.0,2.21983286451855,3,14,2024
1,1722077100,1722078660,26.0,-1.0053311932705467,5,10,2024
-1,1722112200,1722113160,16.0,-0.34438829904099527,5,20,2024
-1,1722266100,1722267600,25.0,1.2920719443128033,0,15,2024
-1,1722388500,1722390540,34.0,2.2177453448858784,2,1,2024
-1,1722460500,1722461460,16.0,-0.016398766438535065,2,21,2024
1,1722820500,1722821460,16.0,-1.0010541969082793,0,1,2024
1,1722996000,1722998220,37.0,-1.0013843717055402,2,1,2024
-1,1723058100,1723060920,47.0,-1.0016190487470926,2,19,2024
-1,1723081500,1723082640,19.0,-1.0017569892203522,3,1,2024
-1,1723154400,1723155600,20.0,-1.0021346654040417,3,21,2024
-1,1723210200,1723211340,19.0,-0.3322930902691492,4,13,2024
-1,1723412700,1723414800,35.0,-1.0018664102302477,6,21,2024
1,1723559400,1723561740,39.0,-0.21917285011304502,1,14,2024
-1,1723682700,1723684800,35.0,2.218929282407411,3,0,2024
-1,1723900500,1723902480,33.0,-1.0064115361271397,5,13,2024
1,1723978800,1723980360,26.0,-1.0041972683410694,6,10,2024
-1,1724025600,1724029980,73.0,-1.0033926756345302,6,23,2024
1,1724116500,1724118660,36.0,-1.0023261392161367,1,1,2024
1,1724249700,1724251680,33.0,0.6791567457138049,2,14,2024
-1,1724340600,1724342160,26.0,-1.0022591544125492,3,15,2024
-1,1724481900,1724482920,17.0,-1.0071706149038069,5,6,2024
1,1724570100,1724571420,22.0,2.214190845996328,6,7,2024
-1,1724708700,1724712960,71.0,2.2191188248532745,0,21,2024
-1,1724799600,1724801160,26.0,0.1880698177385292,1,22,2024
-1,1725030900,1725032700,30.0,-0.46376673512607225,4,15,2024
-1,1725372900,1725375660,46.0,2.2190431664839023,1,14,2024
1,1725801300,1725802800,25.0,2.217473165438778,6,13,2024
1,1725903900,1725905220,22.0,0.6226348604426422,0,17,2024
-1,1726057800,1726058880,18.0,-1.0036917356157828,2,12,2024
-1,1726149600,1726153320,62.0,-1.0037720552211837,3,13,2024
-1,1726317000,1726318020,17.0,-0.35238402744560415,5,12,2024
-1,1726497900,1726499160,21.0,-1.0025267384319188,0,14,2024
-1,1726629300,1726633020,62.0,-1.0035365295753031,2,3,2024
-1,1726927200,1726929240,34.0,-1.0095244084805772,5,13,2024
1,1727045100,1727046300,20.0,-1.0035099010711108,6,22,2024
-1,1727100900,1727102880,33.0,0.34417531928194045,0,14,2024
1,1727342100,1727343120,17.0,2.2160765462676237,3,9,2024
-1,1727482500,1727483520,17.0,-0.09021403108356521,5,0,2024
-1,1727720100,1727721420,22.0,2.218929095072921,0,18,2024
1,1728001800,1728005940,69.0,2.2176157138076578,4,0,2024
-1,1728103500,1728104940,24.0,0.3126216111212617,5,4,2024
1,1728221400,1728222960,26.0,2.2131488401358332,6,13,2024
-1,1728299700,1728301200,25.0,-1.0043099041630528,0,11,2024
-1,1728348300,1728351300,50.0,0.10726827689002942,1,0,2024
-1,1728584100,1728585240,19.0,-1.002190035126639,3,18,2024
1,1728643500,1728645180,28.0,2.2171793308550187,4,10,2024
-1,1728822600,1728824700,35.0,-1.0082465332393689,6,12,2024
1,1728879300,1728881820,42.0,1.2474552542372939,0,4,2024
-1,1728976500,1728979740,54.0,-1.0041791229527968,1,7,2024
1,1729074600,1729076520,32.0,-0.4898425017847967,2,10,2024
-1,1729169100,1729172580,58.0,-1.0039409707068025,3,12,2024
-1,1729294200,1729297320,52.0,0.028733419504506887,4,23,2024
1,1729463400,1729465200,30.0,-1.0057755058756124,6,22,2024
-1,1729586700,1729587780,18.0,-1.0049295398874576,1,8,2024
-1,1729647000,1729650900,65.0,2.217367094175957,2,1,2024
1,1729779300,1729781460,36.0,0.7182318777387094,3,14,2024
-1,1729880100,1729884780,78.0,-0.033242494706442874,4,18,2024
1,1730036700,1730040720,67.0,2.215305720589421,6,13,2024
1,1730122200,1730123520,22.0,2.2182865911269443,0,13,2024
1,1730213100,1730216040,49.0,0.25881500315570904,1,14,2024
-1,1730376900,1730377860,16.0,2.2168312979851343,3,12,2024
-1,1730386800,1730391420,77.0,0.4580273662360269,3,14,2024
-1,1730561400,1730562960,26.0,2.2178975923848223,5,15,2024
-1,1730646900,1730648400,25.0,-1.0034710802204758,6,15,2024
1,1730791800,1730793000,20.0,2.2174774307895464,1,7,2024
1,1730854800,1730855760,16.0,2.2201845231086272,2,0,2024
-1,1730965500,1730966760,21.0,-1.0036797380586637,3,7,2024
1,1731080700,1731082260,26.0,-0.00448209002543631,4,15,2024
1,1731197700,1731198900,20.0,2.2174652814439755,6,0,2024
-1,1731214800,1731215880,18.0,-1.0030527539242893,6,4,2024
-1,1731262500,1731265500,50.0,-1.002821145393122,6,18,2024
-1,1731354300,1731355620,22.0,-1.001459002737274,0,19,2024
-1,1731401100,1731403920,47.0,0.6680210534068552,1,8,2024
-1,1731756600,1731757800,20.0,0.5143957107205736,5,11,2024
1,1731914100,1731918600,75.0,-1.0035835872037502,0,7,2024
1,1732093200,1732094820,27.0,2.2181095109323414,2,8,2024
-1,1732162500,1732164000,25.0,-1.002606131873334,3,4,2024
-1,1732381200,1732382520,22.0,1.43883098937494,5,16,2024
-1,1732546800,1732547760,16.0,2.2193812664916646,0,14,2024
1,1732679100,1732682160,51.0,2.2195011761085692,2,3,2024
1,1732838400,1732841460,51.0,2.218184879157589,3,23,2024
-1,1732933800,1732938420,77.0,0.20293585639244432,5,2,2024
1,1733091300,1733095020,62.0,-1.0045462857104832,6,22,2024
-1,1733112000,1733113020,17.0,0.16452850443069703,0,3,2024
-1,1733214600,1733216280,28.0,-1.0043196685361109,1,8,2024
1,1733292900,1733294400,25.0,-1.0051719422557186,2,6,2024
1,1733476500,1733478660,36.0,2.2184737297595016,4,9,2024
-1,1733648400,1733652120,62.0,-1.0053524267228584,6,8,2024
1,1733665500,1733666640,19.0,-1.0039521556377355,6,13,2024
-1,1733739300,1733740620,22.0,0.40009234108619823,0,10,2024
1,1733833800,1733837280,58.0,-1.0037554415742764,1,12,2024
1,1734019200,1734020880,28.0,-1.0019823735581423,3,15,2024
-1,1734034500,1734035580,18.0,-0.770157425479706,3,20,2024
1,1734140700,1734144720,67.0,-1.004104874095545,5,1,2024
-1,1734354900,1734357900,50.0,-1.003549091684266,0,13,2024
1,1734420600,1734424380,63.0,-1.00529528032847,1,7,2024
-1,1734476400,1734477360,16.0,2.219086933466818,1,22,2024
-1,1734553800,1734554760,16.0,1.1413662171144014,2,20,2024
-1,1734760800,1734763200,40.0,-1.0051897828361458,5,5,2024
-1,1734878700,1734879720,17.0,1.2090257165921605,6,14,2024
1,1735050600,1735051560,16.0,1.1587352378296527,1,14,2024
-1,1735201800,1735203120,22.0,0.2665923602007014,3,8,2024
-1,1735313400,1735314720,22.0,0.007933231974787945,4,15,2024
1,1735461900,1735463820,32.0,-1.0084057721157444,6,8,2024
1,1735633800,1735634820,17.0,2.2169279389877294,1,8,2024
1,1735769700,1735772280,43.0,2.2177025836023594,2,22,2025
-1,1735893900,1735895340,24.0,-1.0056081006807838,4,8,2025
-1,1736069400,1736071680,38.0,-1.0088781589453,6,9,2025
1,1736179200,1736181540,39.0,-1.002068432772304,0,15,2025
1,1736319600,1736320620,17.0,-1.0032798613718017,2,6,2025
-1,1736412300,1736413560,21.0,-1.003206310281347,3,8,2025
1,1736485200,1736488500,55.0,-1.0034825534305176,4,4,2025
1,1736561700,1736564760,51.0,0.3844427661918343,5,2,2025
1,1736692200,1736693880,28.0,-1.0056040366158185,6,14,2025
-1,1736721900,1736722860,16.0,-1.0049641897048436,6,22,2025
-1,1736766000,1736767260,21.0,-1.0025938516927382,0,10,2025
1,1736802900,1736805360,41.0,0.9477956941246155,0,21,2025
1,1736927100,1736929080,33.0,2.217811516083114,2,7,2025
-1,1737161100,1737163680,43.0,0.15014612481402873,5,0,2025
1,1737268200,1737270300,35.0,-1.003232084890927,6,6,2025
1,1737356400,1737357360,16.0,-1.001963563951042,0,6,2025
-1,1737388800,1737389760,16.0,-0.23507384190197747,0,15,2025
-1,1737628200,1737629220,17.0,-1.003232714279211,3,10,2025
1,1737643500,1737644460,16.0,-1.0030221824779688,3,14,2025
-1,1737935100,1737936240,19.0,2.2187176070512398,6,23,2025
1,1738073700,1738074660,16.0,-1.004535320771439,1,14,2025
1,1738138500,1738139820,22.0,-1.0052472257979834,2,8,2025
-1,1738161000,1738162920,32.0,-1.003952120508763,2,14,2025
1,1738179900,1738180860,16.0,1.2486141520191316,2,19,2025
-1,1738283400,1738287240,64.0,-1.0048368557821303,4,0,2025
-1,1738404900,1738407900,50.0,2.2165359497512247,5,10,2025
-1,1738471500,1738472580,18.0,2.219602914969124,6,4,2025
1,1738548000,1738549980,33.0,1.57373644805669,0,1,2025
1,1738768500,1738769460,16.0,-1.0027789601686279,2,15,2025
1,1738928700,1738930320,27.0,2.217361516946887,4,11,2025
1,1738938600,1738940220,27.0,-1.0027565600232409,4,14,2025
-1,1739110500,1739113020,42.0,-1.0054391814312138,6,14,2025
1,1739241000,1739242920,32.0,-1.00449422852574,1,2,2025
1,1739352600,1739353800,20.0,-1.0059129568226077,2,9,2025
1,1739372400,1739376480,68.0,0.08720851894173504,2,14,2025
1,1739555100,1739557140,34.0,-0.39232506409151,4,17,2025
-1,1739745000,1739746080,18.0,2.2152556961400856,6,22,2025
-1,1739812500,1739814120,27.0,0.7759607443646255,0,17,2025
1,1739961000,1739963940,49.0,1.1797439069128315,2,10,2025
-1,1740160800,1740162060,21.0,0.13302393914787225,4,17,2025
-1,1740294000,1740295140,19.0,2.2108018845108393,6,6,2025
-1,1740413700,1740417300,60.0,2.219791342380118,0,16,2025
1,1740468600,1740471900,55.0,-1.0024244540359901,1,7,2025
-1,1740500100,1740501540,24.0,-0.08577700960783446,1,16,2025
1,1740627900,1740629820,32.0,-1.0020298995581651,3,3,2025
1,1740757500,1740759060,26.0,0.3760994734180386,4,15,2025
1,1740874500,1740876900,40.0,2.2188730206264173,6,0,2025
-1,1741014900,1741018680,63.0,2.220863957191032,0,15,2025
1,1741095000,1741096200,20.0,2.2199063329026703,1,13,2025
-1,1741369500,1741370700,20.0,0.508283908811999,4,17,2025
1,1741518000,1741521840,64.0,-1.0043749206138497,6,10,2025
-1,1741565700,1741567440,29.0,-1.0013883512766202,0,0,2025
1,1741689000,1741691160,36.0,-1.0026114563906194,1,10,2025
-1,1741875300,1741876740,24.0,-0.4520440809546264,3,14,2025
-1,1742030100,1742031540,24.0,-0.20197770371342158,5,9,2025
-1,1742128200,1742129820,27.0,-1.0032304907667657,6,12,2025
-1,1742222700,1742224320,27.0,0.7170133499218556,0,14,2025
-1,1742466600,1742468520,32.0,-1.004599140070815,3,10,2025
-1,1742490900,1742492280,23.0,0.08519078150847685,3,17,2025
1,1742774400,1742776260,31.0,2.217205049870591,6,23,2025
-1,1742997600,1742999520,32.0,0.1763416423361799,2,13,2025
-1,1743137100,1743139260,36.0,2.217014923423015,4,4,2025
1,1743241500,1743242640,19.0,-1.0059152516411334,5,9,2025
-1,1743300900,1743302100,20.0,2.21696321403243,6,2,2025
1,1743500700,1743503580,48.0,-1.0043214873925566,1,9,2025
1,1743554700,1743558420,62.0,-1.004151645382346,2,0,2025
-1,1743575400,1743578280,48.0,-1.0048453983772008,2,6,2025
-1,1743686100,1743689760,61.0,-1.002892440389734,3,13,2025
1,1743728400,1743729660,21.0,-1.0036114545014052,4,0,2025
-1,1743859800,1743861480,28.0,-1.006229160035944,5,13,2025
1,1743900300,1743903600,55.0,-1.0049634611302156,6,0,2025
-1,1743948900,1743950160,21.0,2.2171882989245577,6,14,2025
-1,1743989400,1743991080,28.0,-0.4444781756268025,0,1,2025
-1,1744134300,1744136460,36.0,-1.0015021968768416,1,17,2025
1,1744219800,1744221720,32.0,-1.001521070071003,2,17,2025
-1,1744303500,1744305900,40.0,-1.0014297427161385,3,16,2025
-1,1744523100,1744524540,24.0,0.2456340862452093,6,5,2025
1,1744683300,1744686720,57.0,-1.003736922207779,1,2,2025
1,1744808400,1744811160,46.0,0.5339420104097515,2,12,2025
-1,1744955100,1744959300,70.0,-1.0078692760319168,4,5,2025
-1,1745109000,1745110440,24.0,2.2125828530758205,6,0,2025
-1,1745147700,1745148900,20.0,-1.0077176964689694,6,11,2025
1,1745183700,1745186220,42.0,2.215550413826765,6,21,2025
-1,1745280000,1745283240,54.0,-1.0053845983805834,0,23,2025
1,1745285400,1745286480,18.0,2.2184674424907516,1,1,2025
-1,1745359200,1745360400,20.0,-1.0031377416401615,1,21,2025
1,1745581500,1745582880,23.0,-0.34317085185440416,4,11,2025
-1,1745707500,1745709600,35.0,1.5509845665731845,5,22,2025
1,1745799300,1745801400,35.0,2.2169246950844177,0,0,2025
-1,1745855100,1745857980,48.0,-0.6814503247114908,0,15,2025
1,1746065700,1746067740,34.0,2.2164164708713487,3,2,2025
-1,1746175500,1746176940,24.0,-1.0050846570074485,4,8,2025
1,1746315900,1746318780,48.0,-1.0099791962459892,5,23,2025
-1,1746350100,1746351180,18.0,2.2154146689468117,6,9,2025
1,1746547200,1746548160,16.0,1.512984279982604,1,15,2025
-1,1746719100,1746720060,16.0,-1.0030661678978634,3,15,2025
-1,1746738000,1746738960,16.0,-1.0030741458303916,3,20,2025
1,1746854100,1746855240,19.0,2.2137008908259768,5,5,2025
-1,1746919800,1746920820,17.0,0.5214546955983244,5,23,2025
1,1747138500,1747140360,31.0,0.5629818459023254,1,12,2025
-1,1747475100,1747479060,66.0,-1.006225349823055,5,9,2025
1,1747555200,1747557060,31.0,2.211690534877493,6,7,2025
1,1747667700,1747670700,50.0,0.4472710881971493,0,15,2025
1,1747840500,1747843560,51.0,-1.0027747812575207,2,15,2025
-1,1748045700,1748046780,18.0,-1.0029134184055946,5,0,2025
1,1748211300,1748213220,32.0,0.9249153664269368,6,22,2025
-1,1748385900,1748389200,55.0,0.7775540749214601,1,22,2025
1,1748508300,1748509680,23.0,-1.0068780507936437,3,8,2025
1,1748589300,1748590260,16.0,-1.0068931676073278,4,7,2025
-1,1748655000,1748657400,40.0,-0.18987195359086748,5,1,2025
-1,1748778300,1748779980,28.0,-1.0066265745853875,6,11,2025
1,1748824200,1748825940,29.0,-1.0052326911562328,0,0,2025
1,1748896200,1748899200,50.0,0.47001386215801205,0,20,2025
1,1749128400,1749129480,18.0,-1.006585310076477,3,12,2025
1,1749189600,1749190740,19.0,2.216523437245649,4,5,2025
1,1749341700,1749343620,32.0,0.3304355380349457,6,0,2025
1,1749463200,1749464820,27.0,2.215422434406963,0,9,2025
-1,1749543300,1749546900,60.0,-1.0056118631597448,1,8,2025
-1,1749648600,1749650460,31.0,2.2164508515288786,2,13,2025
-1,1749731400,1749735360,66.0,-1.0063230857625656,3,12,2025
1,1749806100,1749809100,50.0,0.1813895590965033,4,9,2025
-1,1750146300,1750149960,61.0,2.216153354326096,1,7,2025
1,1750407300,1750408260,16.0,-1.0060777225327657,4,8,2025
-1,1750430700,1750431720,17.0,0.3710469741321167,4,14,2025
-1,1750535100,1750536300,20.0,-1.0055974059747987,5,19,2025
1,1750660200,1750662900,45.0,-1.005413942738137,0,6,2025
1,1750861800,1750863600,30.0,-0.13921650126723548,2,14,2025
-1,1751349600,1751351160,26.0,2.2127050045508723,1,5,2025
-1,1751417100,1751419140,34.0,-1.0065457484413862,2,0,2025
-1,1751618700,1751620440,29.0,1.0833167203931902,4,8,2025
-1,1751894100,1751896200,35.0,-1.0082861325543853,0,13,2025
-1,1752032700,1752035400,45.0,-1.0085428625159079,2,3,2025
1,1752063300,1752064860,26.0,-1.0116742044761675,2,12,2025
1,1752089400,1752090360,16.0,2.2161597805106954,2,19,2025
-1,1752212700,1752213780,18.0,0.2271889294020556,4,5,2025
1,1752444000,1752447420,57.0,2.2174040939889603,6,21,2025
-1,1752510600,1752511860,21.0,1.1463893098251228,0,16,2025
-1,1752830100,1752831660,26.0,0.3682743213207474,4,9,2025
1,1752935400,1752939180,63.0,-1.0080446125394873,5,14,2025
-1,1753335900,1753337640,29.0,-1.0044746586960343,3,5,2025
1,1753371000,1753373580,43.0,-1.0036812651955092,3,15,2025
-1,1753414200,1753415220,17.0,-1.0038743477011451,4,3,2025
1,1753605000,1753606140,19.0,2.209726713577729,6,8,2025
1,1753635600,1753637700,35.0,-1.0054357458341872,6,16,2025
-1,1753713900,1753715640,29.0,0.2951546322668213,0,14,2025
-1,1753805700,1753807500,30.0,-0.1731296818544513,1,16,2025
-1,1753902000,1753903800,30.0,-1.0042274793129073,2,18,2025
-1,1753992000,1753993800,30.0,1.8788878769966944,3,19,2025
1,1754116200,1754118540,39.0,-1.0100078808705595,5,6,2025
1,1754159400,1754160540,19.0,1.6066166245522735,5,18,2025
1,1754316900,1754317920,17.0,-1.006049716766772,0,14,2025
1,1754379900,1754383200,55.0,-1.0073949461992684,1,7,2025
-1,1754406000,1754409840,64.0,-1.0030278942068787,1,14,2025
1,1754492400,1754496780,73.0,0.9762072207526618,2,14,2025
-1,1754662500,1754664360,31.0,-1.0067466166594354,4,14,2025
1,1754795700,1754796660,16.0,-1.009881790096942,6,3,2025
1,1754880300,1754881560,21.0,-1.0032426304119266,0,2,2025
-1,1754917200,1754919300,35.0,0.1354454574457187,0,12,2025
1,1755093600,1755094560,16.0,-1.0050789396306659,2,13,2025
-1,1755174600,1755175560,16.0,0.8010259530818021,3,12,2025
-1,1755277200,1755278760,26.0,-0.14144719151852214,4,16,2025
-1,1755492300,1755496320,67.0,0.23137752666587835,0,4,2025
1,1755693000,1755693960,16.0,-1.005133328236345,2,12,2025
1,1755876600,1755878280,28.0,-0.5405782995988847,4,15,2025
-1,1755993600,1755995640,34.0,2.2110041618232077,5,23,2025
1,1756142100,1756143240,19.0,-1.0025337772108946,0,17,2025
-1,1756287000,1756289040,34.0,-1.0062554555410554,2,9,2025
1,1756557900,1756559040,19.0,-0.4411012192470243,5,12,2025
1,1756863000,1756865400,40.0,0.7835990360818873,2,1,2025
-1,1757175300,1757176560,21.0,-1.0109737216248385,5,16,2025
1,1757235600,1757237520,32.0,1.0285366480626237,6,8,2025
1,1757324700,1757326260,26.0,0.9404250097367773,0,9,2025
-1,1757431800,1757433240,24.0,-1.00327178591279,1,15,2025
-1,1757592900,1757594760,31.0,-1.0101679362528428,3,12,2025
1,1757703600,1757707260,61.0,-1.005595770197339,4,18,2025
1,1757888100,1757890200,35.0,-1.0097969253524006,6,22,2025
1,1757998800,1757999880,18.0,-1.0057968107473236,1,4,2025
1,1758042900,1758044160,21.0,-0.5380519076140813,1,17,2025
1,1758165300,1758167160,31.0,-0.60338900364154,3,3,2025
-1,1758348000,1758349440,24.0,-1.017304600104767,5,5,2025
-1,1758503700,1758506460,46.0,2.216709875181196,0,1,2025
-1,1758525300,1758528780,58.0,-0.2065610003763249,0,7,2025
-1,1758650400,1758654300,65.0,-1.0038932518536772,1,17,2025
-1,1758759300,1758760440,19.0,2.21446859428907,3,0,2025
1,1758879900,1758880920,17.0,-0.11347633032734049,4,9,2025
1,1759069800,1759072260,41.0,2.212029326804411,6,14,2025
1,1759099500,1759101360,31.0,2.216618057835719,6,22,2025
1,1759159800,1759161000,20.0,-0.31827074753271634,0,15,2025
1,1759265100,1759266840,29.0,2.2176780567330026,1,20,2025
1,1759456800,1759458540,29.0,2.2170086233598467,4,1,2025
1,1759510800,1759511820,17.0,-0.36467879513714446,4,16,2025
-1,1759710600,1759712760,36.0,-1.0064728500949676,0,0,2025
-1,1759809600,1759811160,26.0,2.2171934298587055,1,3,2025
1,1759923900,1759926060,36.0,-1.0038424158323713,2,11,2025
1,1760015700,1760016720,17.0,-1.0041641297016461,3,13,2025
-1,1760109300,1760111040,29.0,2.2190309670955073,4,15,2025
-1,1760282100,1760283960,31.0,-1.0028493190371313,6,15,2025
-1,1760577300,1760578860,26.0,2.2186925537257207,3,1,2025
-1,1760634000,1760635020,17.0,0.665939485715119,3,16,2025
1,1760743800,1760747580,63.0,0.36451672299338717,4,23,2025
-1,1760858100,1760860860,46.0,-1.0076631314902031,6,7,2025
1,1760947200,1760950200,50.0,-1.0042199978282755,0,7,2025
-1,1761012900,1761014160,21.0,-1.0044408610684201,1,2,2025
1,1761167700,1761171660,66.0,2.219050795686379,2,21,2025
-1,1761266700,1761270120,57.0,-1.0052040325873766,4,0,2025
1,1761352200,1761356040,64.0,0.7885559667968784,5,0,2025
1,1761470100,1761471060,16.0,-1.0148247450548862,6,9,2025
-1,1761516900,1761518400,25.0,-1.0057743180172316,6,22,2025
-1,1761687900,1761690600,45.0,0.8272185740110185,1,21,2025
-1,1761786000,1761788040,34.0,2.2185396023026103,3,0,2025
1,1761876900,1761878220,22.0,0.1874649909301319,4,2,2025
1,1761974100,1761976560,41.0,0.3621911407784198,5,5,2025
1,1762071300,1762075920,77.0,-1.004986478068106,6,8,2025
-1,1762125300,1762126560,21.0,2.2155184635297975,6,23,2025
1,1762183800,1762184820,17.0,-1.0030607482187999,0,15,2025
1,1762547400,1762549320,32.0,-0.6451801017617163,4,20,2025
-1,1762788600,1762791060,41.0,-1.003069971292029,0,15,2025
-1,1762873200,1762874160,16.0,0.2763359097304893,1,14,2025
1,1763095500,1763096940,24.0,-1.0027485825836664,4,4,2025
1,1763124300,1763125920,27.0,0.3954259423346277,4,12,2025
-1,1763216100,1763217360,21.0,0.7755335120629869,5,14,2025
-1,1763314200,1763315160,16.0,-1.002980069799033,6,17,2025
1,1763461800,1763463000,20.0,-0.010547535492008424,1,10,2025
1,1763694000,1763695140,19.0,-1.0018297927088597,4,2,2025
1,1763711100,1763713560,41.0,-1.0026530196777095,4,7,2025
-1,1763852400,1763854380,33.0,-1.0045136224028952,5,22,2025
-1,1764064800,1764066360,26.0,0.28032049959310307,1,9,2025
1,1764180900,1764181980,18.0,0.5576094764724193,2,18,2025
1,1764311400,1764313020,27.0,-1.0053948585616779,4,6,2025
1,1764416700,1764418680,33.0,1.13630309421495,5,11,2025
-1,1764551700,1764552960,21.0,0.44436341741353075,0,1,2025
-1,1764773100,1764774060,16.0,-1.0028702043168003,2,14,2025
-1,1764863100,1764865140,34.0,2.2196581982939936,3,15,2025
1,1765009800,1765010820,17.0,0.21428169265793784,5,8,2025
1,1765101600,1765102560,16.0,-1.0055175297050756,6,9,2025
1,1765117800,1765119240,24.0,2.217666008698508,6,14,2025
1,1765196100,1765197300,20.0,-1.0050149094744176,0,12,2025
1,1765465200,1765466160,16.0,2.2172430961502774,3,14,2025
1,1765487700,1765489020,22.0,-1.0020207101595142,3,21,2025
-1,1765556100,1765558260,36.0,-0.11269701147814967,4,16,2025
-1,1765753200,1765754160,16.0,-1.0042725024925256,6,22,2025
1,1765799100,1765800060,16.0,-1.0070555571318476,0,11,2025
1,1765889100,1765891980,48.0,-0.008123419386266598,1,12,2025
1,1765982700,1765983660,16.0,-1.0033914253374043,2,14,2025
1,1766058300,1766059980,28.0,2.217677630707456,3,11,2025
1,1766067300,1766068440,19.0,-1.0027857376376623,3,14,2025
1,1766116800,1766118120,22.0,0.5371910920097704,4,3,2025
-1,1766281500,1766282580,18.0,-1.0106323309178744,6,1,2025
-1,1766306700,1766307660,16.0,-1.0129966342736905,6,8,2025
-1,1766362500,1766363820,22.0,-1.0057693597590684,0,0,2025
-1,1766432700,1766434080,23.0,0.39686545072475066,0,19,2025
-1,1766706300,1766710260,66.0,-1.005200505112576,3,23,2025
-1,1766761200,1766762220,17.0,-1.005205744415764,4,14,2025
1,1766832300,1766833560,21.0,1.2732939974096007,5,10,2025
1,1766973600,1766974680,18.0,-1.0038778736661385,0,1,2025
1,1767083400,1767085320,32.0,2.2158183176479116,1,8,2025
