impulse_dir,btc_z15,btc_z60,btc_z4h,btc_z24h,btc_vol_z,btc_range_z,btc_corr7d_lag,hour_sin,hour_cos,event_i,event_time,split,event_open,event_high,event_low,event_close,common_exit,raw_24h,cont_24h,rev_24h,tail_cont,tail_rev,p_cont,p_rev,router_conf,router_side,selected_top20,selected_rev,bucket,is_fresh_aug,signal_id,aligned_ret30d,eff30d,rv30d,oriented_pos30d,aligned_ret60d,eff60d,rv60d,oriented_pos60d,aligned_ret90d,eff90d,rv90d,oriented_pos90d,rv30_90_ratio,accept_rate_10,accept_rate_20,mean_cont_10,mean_cont_20,same_dir_accept_rate_10,same_dir_mean_cont_10,accept_ewm20,accept_streak_signed,known_impulses_30d,filled,signal_net_R,gross_R,cost_R,outcome,fill_time,stop_frac,d7_aligned_ret30d,d30_aligned_ret30d,d7_aligned_ret60d,d30_aligned_ret60d,d7_aligned_ret90d,d30_aligned_ret90d,curve_ret30_60,curve_ret60_90,d7_eff30d,d30_eff30d,d7_eff60d,d30_eff60d,d7_eff90d,d30_eff90d,d7_rv30d,d30_rv30d,d7_rv60d,d30_rv60d,d7_rv90d,d30_rv90d,d7_rv30_90_ratio,d30_rv30_90_ratio,d7_oriented_pos30d,d30_oriented_pos30d,d7_oriented_pos90d,d30_oriented_pos90d
-1.0,-2.3664781424715398,-1.995601421237863,-6.119239306057485,-5.966989190658059,1.4985753483556055,1.8545016576995512,-0.36807184010714555,0.25881904510252074,0.9659258262890683,91998,2023-08-18 01:00:00+00:00,DEV_2021_2024,26737.3,26759.96,26590.16,26590.17,26058.97,-0.019977307403450162,0.019977307403450162,-0.019977307403450162,0,0,0.15929561067510567,0.47478948542612687,0.47478948542612687,REV,True,True,2023,False,726,0.10935512234399163,0.045574201049404864,0.0023148914813821376,0.6922532019666914,-0.015128353395480633,0.0025028668262334092,0.002180086663625828,0.7565424362025852,0.004218536715623324,0.00045024612898390007,0.0020666630313665984,0.7170097941235261,1.120110751606853,0.6,0.45,0.009051386173243137,-4.206917933919918e-05,0.6,0.006361488281418426,0.4282936491465797,3.0,16.0,False,0.0,0.0,0.0,NO_FILL,,,0.0713697132013142,0.23383859808346408,0.11168582617665515,0.09000823223288765,0.1004373859693719,0.04347314940663702,0.12448347573947226,-0.019346890111103958,0.030266544803438423,0.011421548618740222,-0.017984165810170184,-0.012581496949251566,-0.009688421568136887,-0.002990923860528077,0.0009671083432427729,0.00027932352086572137,0.0004301294026274134,0.0002497423544413236,0.00030945523081490726,-8.338726739483661e-05,0.353108045543167,0.17335710510424218,-0.03686595291912553,0.3448627134843053,0.38197224522429396,0.44186345335655763
1.0,0.9763148138583372,2.5669841880741178,-0.8491133953412983,-5.889459245340574,1.1825801676484697,0.745494968351243,-0.368397266554244,0.9807852804032304,0.19509032201612833,92015,2023-08-18 05:15:00+00:00,DEV_2021_2024,26383.23,26445.28,26352.8,26442.01,25949.14,-0.018639657121376163,-0.018639657121376163,0.018639657121376163,0,0,0.18801396839439202,0.43080111835354873,0.43080111835354873,REV,True,True,2023,False,727,-0.13980227166890738,0.05776890240874372,0.0023237154528823285,0.19835055394118992,-0.006566929731827058,0.0010817180299018349,0.0021853900065226277,0.15691452502184342,-0.024431595139184713,0.0025986388919950042,0.0020706115837289393,0.20096941834899074,1.1222362857149566,0.6,0.45,0.009051386173243137,-4.206917933919918e-05,0.2,-0.013533879549532668,0.4282936491465797,3.0,16.0,True,-1.1432106942041529,-1.0,0.14321069420415292,SL,2023-08-18 05:30:00+00:00,0.003491359376327223,-0.10032895280484097,-0.2730376136059876,-0.13779876435517865,-0.12193760626154966,-0.11687974648916591,-0.06531823454846968,-0.1332353419370803,0.017864665407357656,0.04181861570882367,0.021274135396697542,-0.020167392701134466,-0.015443095763146087,-0.007155056612817581,-0.0009883395486330695,0.000977614203280708,0.0002871223449868992,0.0004397098452989276,0.00025413280821939745,0.0003148536449492129,-7.811417929210786e-05,0.35555813500291844,0.17442193781416282,-0.06287672584753104,-0.4988318142524144,-0.4595571228691353,-0.5614288569715313
-1.0,-17.566953958207016,-10.12894798282273,-6.474633288266981,-2.656527372839783,3.918781153709828,30.038932553934433,-0.05936889942118522,0.49999999999999994,0.8660254037844387,103042,2023-12-11 02:00:00+00:00,DEV_2021_2024,43222.45,43236.59,40400.0,41714.0,41774.95,0.0014611401447954808,-0.0014611401447954808,0.0014611401447954808,0,0,0.1406302886449239,0.36185047215309424,0.36185047215309424,REV,True,True,2023,False,824,-0.15325122700313992,0.03771031728516595,0.002026076496612642,0.1319282828282825,-0.4830753542266123,0.05695794558557263,0.0024093377386846357,0.07198071093965264,-0.5449408703978995,0.047129388025609203,0.0021897386567755195,0.0667444446488542,0.9252595008740099,0.6,0.5,0.008822704133481008,-0.00012538444828128493,0.4,-0.0021511265451508166,-0.13093892391607406,-2.0,23.0,False,0.0,0.0,0.0,NO_FILL,,,-0.006313197580452928,0.17657290022033245,-0.11193077790983574,-0.0913857108318526,-0.09915231339852382,-0.31065857543156694,0.3298241272234724,0.061865516171287216,0.0008117946606823329,-0.03695518099996541,0.010892660343703411,0.004723941759008768,0.0068196069366402295,0.02478493055762041,3.6617068356235676e-05,-0.0007130750595794278,7.941985290964857e-05,0.0001422102206128299,6.241056213847221e-05,-0.00018262455293779727,-0.00993212907333807,-0.22934934863815104,0.12769845410364955,0.06676454798518572,0.0651439873009122,0.009826355775878315
-1.0,-5.325000741924842,-6.368713936694843,-6.896173931108887,-3.3586355607059026,3.2593171238799,7.411670855786491,-0.005713753235610756,-0.923879532511287,0.38268343236508917,111272,2024-03-05 19:30:00+00:00,DEV_2021_2024,63243.87,63299.34,61600.0,62330.0,66821.11,0.07205374618963578,-0.07205374618963578,0.07205374618963578,0,1,0.2387360217832773,0.3352280231835316,0.3352280231835316,REV,True,True,2024,False,899,-0.41017377005390276,0.077392375953425,0.0027496674355796556,0.16800694600044808,-0.3922419864852085,0.037716640938054255,0.002767328608264521,0.1477710625718509,-0.3831637058635567,0.025175053720284182,0.00269055150368359,0.1477710625718509,1.0219716782284713,0.8,0.8,0.02290691113922525,0.027157333810662692,0.6,-0.0018851904758187099,0.6815784936190742,4.0,25.0,True,-1.0180894729718597,-1.0,0.018089472971859703,SL,2024-03-05 19:45:00+00:00,0.02764038514432171,-0.10632303142989274,-0.42810555362259706,-0.08862699765476151,-0.4192520506755546,0.02810677907009207,-0.1798782771748961,-0.017931783568694237,-0.009078280621651835,0.007555647312340541,0.07387618930358655,0.006937970705261077,0.03499386618901385,-0.0034134151377029076,0.010843038829920857,0.0006106070195726876,-3.322605275669086e-05,0.00013847829717120782,0.00010818368261558903,0.0001723300181540252,0.00019377183229427487,0.17253868422908203,-0.09262145957444323,0.14240192400770557,-0.4245084748366944,0.12746371600789752,-0.27937559383160426
1.0,5.027824862183976,3.6317508586883562,1.473513159744646,-1.9981916489260843,1.9476666595121535,3.312845359814969,-0.012551123395851977,0.9469301294951056,0.3214394653031617,111309,2024-03-06 04:45:00+00:00,DEV_2021_2024,63664.41,64611.97,63629.56,64607.98,65843.57,0.019124575497419416,0.019124575497419416,-0.019124575497419416,0,0,0.30882240879875805,0.34835653739057637,0.34835653739057637,REV,True,True,2024,False,901,0.3926763256113298,0.07170288103825792,0.002897124555712142,0.7848930687812435,0.3646814620453615,0.03451238305555285,0.0028402292504802022,0.8115687304976186,0.3647784367753254,0.02368389923234115,0.0027421942779461365,0.8115687304976186,1.0564986511028847,0.8,0.8,0.02290691113922525,0.027157333810662692,0.8,0.033753110751808056,0.6815784936190742,4.0,25.0,True,-1.0331323912623038,-1.0,0.033132391262303815,SL,2024-03-06 05:00:00+00:00,0.015090972337057728,0.0966172038717033,0.4206711891772982,0.06011996517530105,0.39257935088136603,-0.037855647221236355,0.1631821828850482,0.02799486356596831,-9.697472996389456e-05,0.0035636961915697235,0.06620317500737008,0.003624414475610148,0.03170166031592071,-0.004285149066915642,0.009476925705962577,0.0007584709973418682,0.00011687168864722014,0.00021187158277473448,0.0001801288703461453,0.00022255740874700843,0.0002442825182643808,0.20770429326748374,-0.0565322060876583,-0.17254604237886462,0.38513139080980413,-0.154991156799121,0.24428285621180956
-1.0,-2.1762441832422548,-3.2206769036223153,-0.5906651849413315,-3.4841432653029956,1.987158230490092,0.9922388214252159,0.015293738323125344,0.7518398074789774,-0.6593458151000688,112189,2024-03-15 08:45:00+00:00,DEV_2021_2024,67541.07,67570.0,67024.0,67066.26,69021.96,0.029160867053100503,-0.029160867053100503,0.029160867053100503,0,1,0.2772393718608609,0.33322296234456017,0.33322296234456017,REV,True,True,2024,False,909,-0.31728216413501137,0.051268744923679714,0.0032846105959482962,0.22169879026336148,-0.47153357350914005,0.044434530432009366,0.0027807893631990313,0.15128925103628432,-0.4831212890927792,0.030125169144490004,0.0028485468511268456,0.15128925103628432,1.1530828761510277,0.6,0.7,0.0002968540364518768,0.015411502007704792,0.5,-0.014287701778960393,-0.016964824758868277,-1.0,27.0,True,-1.061165989010989,-1.0,0.06116598901098901,SL,2024-03-15 09:00:00+00:00,0.008174477484704295,0.13144156689631742,-0.1630307547608827,-0.04712888260062659,-0.30569444855137223,-0.06338271830834763,-0.19699108160092116,0.15425140937412868,0.011587715583639135,-0.026534328355699098,0.016395992626759046,0.00531697771944227,0.027595546371784352,0.0032985112131175727,0.010021675364001576,0.00026203726256237604,0.001122364085783595,-0.00011871613534830336,0.00017794706770605595,6.761094019242008e-05,0.0003570494728192572,0.06619219251412867,0.2852326712941151,0.15377658709762387,0.17686236854298976,0.09292235992115883,0.11566520817013881
-1.0,-3.203439224820541,-2.94902702388764,-1.7871941693536393,-2.3394786914836403,1.272882782624185,1.781644158538312,0.008094302267370483,0.9807852804032304,-0.1950903220161282,112373,2024-03-17 06:45:00+00:00,DEV_2021_2024,65667.37,65693.61,64940.13,64961.11,68481.1,0.05418627455508007,-0.05418627455508007,0.05418627455508007,0,1,0.2363414098724684,0.3697227164831851,0.3697227164831851,REV,True,True,2024,False,911,-0.24073826083968056,0.03754436322306974,0.003399022240845108,0.3242741658066739,-0.4370693474074795,0.040219830385028646,0.002847964415674115,0.2141082278121631,-0.4795452778318056,0.029309067747511897,0.0029077598217040067,0.2141082278121631,1.16894876099265,0.4,0.55,-0.0058868294696794886,0.0012135821274798508,0.5,-0.008159007846103095,-0.2688256126389004,-2.0,30.0,True,1.4571426116154378,1.5,0.042857388384562115,TP,2024-03-17 07:15:00+00:00,0.011666599829029891,0.16371186167467902,-0.04440717427188179,-0.026306322557844264,-0.1982623304153545,0.02039657365164882,-0.11981819012908623,0.19633108656779893,0.042475930424326125,-0.03206174107091499,-0.006526356841848047,0.0017377309421029372,0.016218083351975245,-0.002489807021659334,0.004063217595266268,0.00032407477357389693,0.0012383900285242114,4.5228168474002566e-05,0.00022016438044977207,0.00013126657808376586,0.00040990121227530915,0.061455532137600244,0.30395496023662183,0.2966237047211522,0.27152840480617013,0.19312270212423588,0.1703341764953159
-1.0,-4.354031322195967,-3.3197320233170564,-2.0985142557225256,-2.453364924752842,2.143729778845173,2.793997432487044,0.010434201779560096,0.9659258262890683,-0.25881904510252063,112566,2024-03-19 07:00:00+00:00,DEV_2021_2024,64927.99,64928.0,63909.0,63956.07,62164.23,-0.028016730859166228,0.028016730859166228,-0.028016730859166228,1,0,0.2811219825123832,0.32646848278291746,0.32646848278291746,REV,True,True,2024,False,913,-0.23718846718722714,0.0354549813771836,0.003479526215010269,0.3596753525971792,-0.46073190402669395,0.04156297072196698,0.0028852056347413533,0.23748253932201469,-0.42550016792685674,0.025785360035804165,0.0029249131718238407,0.23748253932201469,1.1896169255652116,0.3,0.55,-0.013217914474929437,-0.000759230398955657,0.4,-0.014190817579756664,-0.41506049011112034,-3.0,31.0,False,0.0,0.0,0.0,NO_FILL,,,0.15935189988611514,-0.013645030347760323,-0.020351199971394507,-0.2724202032870643,0.13318345978543722,-0.09664969136972518,0.2235434368394668,-0.03523173609983721,-0.03199953095281248,-0.015404620752971741,-0.0007412052898792404,0.022370540349754924,-0.009789485666203551,0.002796562998942393,0.00037867871887287347,0.0013483975926850684,0.0001714041787400527,0.00028168838317307486,0.0001480141092613024,0.0004222968175465456,0.07295858607342054,0.33805666996198025,0.31830985185365557,0.2743736828009008,0.2071756332043333,0.16669012680872508
-1.0,-0.48865244967895954,-2.9864457418574375,-2.5211897916608,-2.592788669977081,0.9195531068572861,0.28994930525364443,-0.017252444215999724,-0.32143946530316186,0.9469301294951056,112629,2024-03-19 22:45:00+00:00,DEV_2021_2024,62739.99,62832.0,62461.58,62633.96,67681.94,0.08059476351251571,-0.08059476351251571,0.08059476351251571,0,1,0.1929216589289495,0.37601012222680025,0.37601012222680025,REV,True,True,2024,False,915,-0.20956396749809716,0.03023556385474604,0.0035888130819096875,0.4224711902304781,-0.4292199004003302,0.03822125182703163,0.0029341645206507443,0.2789446936573732,-0.38635065987272194,0.023216411597881723,0.0029565646786169127,0.2789446936573732,1.2138456188242572,0.3,0.55,-0.013217914474929437,-0.000759230398955657,0.4,-0.014190817579756664,-0.41506049011112034,-3.0,31.0,True,-1.0842945170347178,-1.0,0.08429451703471776,SL,2024-03-19 23:00:00+00:00,0.0059315838987969854,0.17731862659953193,0.010091965404135927,0.05968961934229605,-0.2524332080257055,0.11321429091296686,-0.05987982219279636,0.21965593290223304,-0.042869240527608266,-0.03439974471531532,-0.020861074177756494,-0.008756095805427785,0.02001502354615041,-0.008446500472686747,0.000277825996296277,0.00043088586209058923,0.0015057726617415776,0.0002160152660960011,0.00035123356332050944,0.00016412351569284472,0.00046279615974671945,0.08296155159745977,0.37854739270348026,0.3372679141516819,0.35547178904043064,0.21638728329302437,0.22334145331616062
-1.0,-2.086279042210733,-3.5017645954823475,-1.1885314802066504,-1.975505392974106,0.8223709846838952,1.2792927470743098,-0.008597606891033827,0.8968727415326884,0.44228869021900125,112651,2024-03-20 04:15:00+00:00,DEV_2021_2024,62296.37,62334.98,61711.97,61829.27,66824.48,0.08079020166497153,-0.08079020166497153,0.08079020166497153,0,1,0.18991667895404638,0.3738763223616645,0.3738763223616645,REV,True,True,2024,False,916,-0.19678651521837978,0.028068817258862462,0.0036210759102940273,0.4469723942208462,-0.42180446943418,0.03725757045956563,0.002955447692671123,0.29512208278916585,-0.3733687903468037,0.02234088434292103,0.0029694359792076697,0.29512208278916585,1.2194490588950948,0.4,0.6,-0.006018309907399355,0.002961725065355231,0.4,-0.009979052510921127,-0.12738291680260108,1.0,32.0,True,-1.0493714105712588,-1.0,0.049371410571258725,SL,2024-03-20 04:30:00+00:00,0.010127318507101194,0.20583976681256708,0.028231438997420505,0.10706071528270028,-0.24522219430575615,0.14991765370712073,-0.046592197341202846,0.2250179542158002,-0.04843567908737628,-0.039243784736853714,-0.02413407171942388,-0.01391608393523841,0.019056019708451832,-0.010841978952511176,-0.0006287792820774303,0.0004656032734925409,0.001533708349273505,0.00026659155581611627,0.0003728604980446585,0.00017835136194810364,0.00047589315496882013,0.08889478716552768,0.3823398900731443,0.4092966181529234,0.39391881405253404,0.26746001282255216,0.2510925703358716
-1.0,-4.17619116892608,-3.284490014100536,-3.172587208968085,-2.0124636356253873,1.8348492149551485,3.244891391700269,0.10957889858332626,0.7071067811865475,0.7071067811865476,115046,2024-04-14 03:00:00+00:00,DEV_2021_2024,63084.18,63150.0,62134.0,62183.58,65199.98,0.048508150947268014,-0.048508150947268014,0.048508150947268014,0,1,0.3122832639561002,0.35520297611868207,0.35520297611868207,REV,True,True,2024,False,929,0.1161882941700197,0.017533849063748434,0.003454964096320738,0.7531246343951187,-0.25238405548961773,0.019907604180282687,0.0033232326406368775,0.4121865478113994,-0.4080137133354993,0.023847223633138313,0.0029874639044793453,0.2873204247345409,1.1564873105714957,0.4,0.35,-0.004621279224187968,-0.01656324286477966,0.4,-0.023656022459067384,-0.46958727118331733,-3.0,19.0,False,0.0,0.0,0.0,NO_FILL,,,0.15419256251581387,0.48476064382965717,0.22525309791790699,0.2718179520159013,0.0561118591635999,0.1207313193527022,0.3685723496596374,0.15562965784588156,0.01177711580254849,-0.04337454008091301,-0.01874881858843202,-0.030097495044532137,-0.0027199552419276546,-0.00942004411275725,0.00010905758240200864,0.0002711287197026224,0.00013569228385616056,0.0006005002929535389,-7.120484134000467e-05,0.0001776122706603528,0.06257790358128745,0.023389983190253982,0.4226362479930271,0.6603830684365138,0.1653225256941685,0.22267361308273226
-1.0,-1.2344866371819223,-3.533500319194457,-1.9127776861990144,-1.0416453730560546,1.485665982558618,1.5139698528160457,-0.00179996894338195,0.49999999999999994,0.8660254037844387,120610,2024-06-11 02:00:00+00:00,DEV_2021_2024,68724.0,68922.29,68531.0,68554.03,67390.26,-0.01697595312777389,0.01697595312777389,-0.01697595312777389,0,0,0.20278793120599556,0.3267931515588491,0.3267931515588491,REV,True,True,2024,False,966,-0.13001221721953565,0.032761710305113816,0.0020326717696404796,0.21937521845048114,0.010035948490563083,0.000995107716554908,0.0026846758774086966,0.16174550964115963,0.02684558342331932,0.001617843382051717,0.0028955718678148677,0.24837234631779248,0.7019932028744387,0.6,0.5,-0.0030665943976774025,0.00043426461539343707,0.6,0.006093553092445714,0.3665419041979423,3.0,16.0,True,-1.0873500281121433,-1.0,0.08735002811214333,SL,2024-06-11 02:15:00+00:00,0.0057240966122882155,-0.043745485610439935,-0.2700603829296344,0.01908209737580036,-0.146821852152292,0.11139870043173093,0.2574479365453433,-0.14004816571009873,-0.016809634932756237,0.013119942705207919,0.009866309262044754,0.0001395499130930224,-0.011429254804250099,-0.003245786693346646,-0.010776656718679662,-0.0001503627722401861,-0.0011733878232750503,-8.108719193441159e-05,-0.0005570646019290816,-0.00010849296770697224,-0.0003183590672087293,-0.024700347832980696,-0.2955576648115188,-0.027319116973556934,-0.47580094941462503,-0.024905684915044413,-0.24079038401662667
-1.0,2.3797855581739364,-2.8297032389000596,-2.8898249218802974,-4.540187891616135,2.815523173154459,6.661645399942234,-0.05733765742413382,-0.7933533402912357,0.6087614290087199,121932,2024-06-24 20:30:00+00:00,DEV_2021_2024,58928.0,59347.31,58402.0,59204.01,62044.01,0.047969723672433684,-0.047969723672433684,0.047969723672433684,0,1,0.22606788014611143,0.38623604963004066,0.38623604963004066,REV,True,True,2024,False,977,0.1440581341266516,0.037560848252308224,0.0019753715491941702,0.9875637116610857,0.0761045795320258,0.008647864293086453,0.0022534021791890966,0.785604304528561,0.15355885403558603,0.010404947260188709,0.0025980523423522013,0.796175109278635,0.7603278490554682,0.5,0.5,-0.007403104153739792,-0.006575047234680403,0.6,-0.001753189684375156,-0.13657300696497993,-1.0,16.0,False,0.0,0.0,0.0,NO_FILL,,,0.1430612926039913,0.21201168872127743,0.12983996692456612,0.06660385962309132,0.18564680408662482,0.44410419677126745,0.0679535545946258,-0.07745427450356022,0.03730870888211687,0.023874505824054173,0.002776539396496246,0.007778068136881555,0.008343912159060581,-0.00517364008703328,-6.107130350537209e-05,-0.0005247965268312524,-0.00010638293275464557,-0.0006054415856471028,-0.00012159172375856946,-0.0006312150622196605,0.011537638573344666,-0.013893595872192188,0.23612203350435224,0.8035252782965071,0.42682163375329396,0.5934692520231188
1.0,4.19662251067362,3.098978490457456,2.2042050605741372,-1.5211400997295301,1.6033404377809917,4.097553622181035,-0.028166321203829763,0.7071067811865475,0.7071067811865476,121958,2024-06-25 03:00:00+00:00,DEV_2021_2024,60676.01,61289.24,60624.22,61183.69,62056.0,0.014257230971195023,0.014257230971195023,-0.014257230971195023,0,0,0.25883454224718583,0.3291978256427671,0.3291978256427671,REV,True,True,2024,False,978,-0.13370883779000858,0.03448898410094021,0.0019959061021188897,0.15167465733776017,-0.0654105398090909,0.007417844899872911,0.002259417614296426,0.2532471736962741,-0.14969946888426566,0.010135817232743819,0.002600839485196148,0.24076079228472191,0.7674084131217979,0.5,0.5,-0.007403104153739792,-0.006575047234680403,0.4,-0.011186647165907138,-0.13657300696497993,-1.0,16.0,True,-1.0462513909356113,-1.0,0.04625139093561118,SL,2024-06-25 03:30:00+00:00,0.010810485693199463,-0.10173333797071354,-0.20200713577092622,-0.13160581281942335,-0.04941990871483378,-0.1819449735865036,-0.4431651312992686,-0.06829829798091769,0.08428892907517477,0.026513078989453487,0.02066661140583722,0.00018088937574128362,0.005949804032972166,0.008058119462335032,-0.005610335731498932,-7.221609979839606e-05,-0.0004988553769519725,-9.383665967341434e-05,-0.0005961196967038209,-0.00011031030757813805,-0.0006276894176638638,0.004587337197032526,-0.005315497406264136,0.11276657685332396,-0.6626021111169058,-0.27047977952831537,-0.5553972034102469
-1.0,-2.20239292086576,-3.2739508054363675,-1.5931576301268513,-1.4005352361954588,1.3019432753810336,1.5681663994900268,-0.027744386715594146,0.6087614290087207,0.7933533402912352,122724,2024-07-03 02:30:00+00:00,DEV_2021_2024,61533.01,61599.27,61245.96,61257.9,59097.87,-0.035261247937000806,0.035261247937000806,-0.035261247937000806,1,0,0.19964908779560064,0.3312179695684108,0.3312179695684108,REV,True,True,2024,False,987,0.09397740624871943,0.024389860587594396,0.0020154962033986676,0.7309066113915241,0.014884247591232282,0.001805328448027864,0.002102189348380454,0.7309066113915241,0.06339424161716599,0.004392954283339961,0.0025446764270229028,0.6609755391910335,0.7920441994099267,0.2,0.35,-0.007819822460184778,-0.008155030125683176,0.4,-0.009207522632225074,-0.4886840291340033,-1.0,24.0,True,-1.086441432453087,-1.0,0.08644143245308711,SL,2024-07-03 03:00:00+00:00,0.00578426323824928,-0.01497013557589906,0.17307056490620648,0.0037434037761868086,0.04546741222278557,-0.05026361594352809,0.06196410420439325,0.07909315865748714,-0.04850999402593371,-0.003072172175848275,0.0063792926697770445,0.0005447096974740273,-0.0010859430280996847,-0.003327236871555438,0.004312245805005137,-3.363707754196936e-05,-0.0001695368686144105,-0.00016671602304770125,-0.000669358030642813,-4.4575041756264935e-05,-0.0005440825589724022,0.0006443274203575822,0.08462964167971743,-0.004334675491466822,0.408349054835657,-0.003627539754893272,0.335760637814016
-1.0,-3.2458867292436246,-3.41785062184266,-2.6710057965036444,-2.61983579207456,2.925646418643101,6.5355727376345705,0.02408171464352885,0.7933533402912352,-0.6087614290087207,122844,2024-07-04 08:30:00+00:00,DEV_2021_2024,58070.0,58189.41,57238.68,57678.59,54273.97,-0.05902728534579038,0.05902728534579038,-0.05902728534579038,1,0,0.2904810149889191,0.3363289528586573,0.3363289528586573,REV,True,True,2024,False,989,0.1651076237385827,0.04244276562107496,0.002061628364546248,0.9511509817912367,0.08865374240546488,0.010726712711378898,0.0021211192505135425,0.9511509817912367,0.13461163380421262,0.009326970889151503,0.002547920093694116,0.8805367995533444,0.8091416876253701,0.4,0.4,0.004678131817878584,-0.0033616918151931074,0.5,-0.0007782079832934774,0.0519076966405329,2.0,25.0,True,1.4699161565323489,1.5,0.030083843467651066,TP,2024-07-04 09:00:00+00:00,0.016620216779735818,0.0567540420488192,0.24156150507170054,0.039483552983939754,0.11914973233983497,-0.005614000459651214,0.17703617368397692,0.07645388133311783,-0.045957891398747744,0.014923456270640682,0.0249661519510088,0.005164115827736709,0.007834010829668144,-0.00022704444656579913,0.006873775860248356,3.129123601722022e-05,-0.00011655084861553287,-0.0001485024976454431,-0.0006377541093314791,-3.766549036945607e-05,-0.00044111878664594316,0.023889348254689358,0.08041941255279816,0.13004148728515985,0.6980344304016363,0.14407359233544492,0.6028620423225212
-1.0,-0.9317687360137415,-2.9305581052248058,-2.109497277964485,-3.116734229889236,2.003395335574661,1.0986249872260132,0.03127738240780389,-0.38268343236508967,-0.9238795325112868,122864,2024-07-04 13:30:00+00:00,DEV_2021_2024,56934.01,57063.01,56778.84,56819.99,55740.01,-0.019007215769095365,0.019007215769095365,-0.019007215769095365,0,0,0.25672560440942377,0.3347511473734863,0.3347511473734863,REV,True,True,2024,False,990,0.18307978033716685,0.046713150827810995,0.0020739184414653843,0.962499883682441,0.10287118074105903,0.012407682052940995,0.002127015986634995,0.962499883682441,0.14360091397891603,0.009952190059596779,0.0025479874988468547,0.940698065948217,0.8139437271195324,0.4,0.4,0.004678131817878584,-0.0033616918151931074,0.5,-0.0007782079832934774,0.0519076966405329,2.0,25.0,False,0.0,0.0,0.0,NO_FILL,,,0.07377461498988322,0.2632883799332746,0.06537156076663478,0.14235004709930968,0.009067337029610018,0.18939550190429688,0.08020859959610782,-0.040729733237857,0.018907852329936612,0.028365885353363953,0.008171301701577056,0.008651311163771979,0.000786750677800702,0.007294260067981775,4.6171511479211214e-05,-0.00010394233082441483,-0.0001438777064225131,-0.0006272785585523305,-3.7699822967330546e-05,-0.00042975010111676775,0.029724029370674976,0.08256270405141353,0.1703701185184323,0.7159556515498208,0.22848699028695885,0.6675227972271516
-1.0,-0.7456759715540531,-5.951611839678704,-3.760829347135747,-3.0288788887622964,2.192779415144818,0.6363309319126775,0.044567242631273866,0.7933533402912352,0.6087614290087207,122920,2024-07-05 03:30:00+00:00,DEV_2021_2024,55445.53,55521.1,55292.03,55352.01,56436.0,0.01958375487787256,-0.01958375487787256,0.01958375487787256,0,0,0.24575169515275075,0.3761938902128238,0.3761938902128238,REV,True,True,2024,False,992,0.22308894480605168,0.05588403235048242,0.0021196078456041396,0.9910545455965626,0.12139058987485998,0.014470956507244948,0.0021532763631694845,0.9910545455965626,0.17298500783840598,0.011946353168978675,0.0025567936591806145,0.9865486172197646,0.8290101307132537,0.4,0.45,0.007670634824007083,6.33165995630347e-05,0.5,0.002768652229509794,0.24619163259872148,3.0,25.0,True,-1.120568985462959,-1.0,0.12056898546295909,SL,2024-07-05 03:45:00+00:00,0.00414700346096558,0.11777392298750124,0.32478729973724346,0.10570238923619144,0.17149452684250568,0.04847811173937322,0.2439531657210523,0.1016983549311917,-0.051594417963545997,0.028914187611009834,0.03275273336652019,0.01270455757847125,0.009693763335174296,0.003478882794917636,0.00780666818890122,0.00010742297275261959,-6.536397502876143e-05,-0.00012224559750255437,-0.0005957139053485265,-3.071568891900448e-05,-0.0004091098132359091,0.05135695070470325,0.09231325539227242,0.23864594303474218,0.9046645891180369,0.3075788065006402,0.8230168845044773
1.0,5.8230025514581625,5.688178889239085,1.696977204038641,-1.7505304921658487,2.101878447405714,5.704587564796493,0.02280180460154156,0.49999999999999994,-0.8660254037844387,122946,2024-07-05 10:00:00+00:00,DEV_2021_2024,54528.0,55310.14,54410.0,55222.0,56778.0,0.02817698957354131,0.02817698957354131,-0.02817698957354131,1,0,0.3365723537141612,0.35639157429919555,0.35639157429919555,REV,True,True,2024,False,993,-0.27403013388478065,0.06743864892422859,0.002181470747372773,0.022779317695500276,-0.1920771644253795,0.022755416606986816,0.002175482017158336,0.022779317695500276,-0.23351262629443315,0.016034840473015684,0.00257502113288658,0.021834542767576227,0.8471661531287552,0.5,0.45,0.014256663183565232,0.0015872022244395878,0.3,-0.008725786627981102,0.39695330607897716,4.0,26.0,False,0.0,0.0,0.0,NO_FILL,,,-0.17482049347303963,-0.3559831033441819,-0.1771430169267945,-0.23259467201572684,-0.10354988413838312,-0.2930464808993996,-0.08195296945940114,0.04143546186905364,0.04198879887322127,0.0487174261435782,0.021072709562075253,0.018896396585607864,0.007198611427386202,0.012558341510166639,0.00017247449277236213,1.375529923037036e-05,-9.826940176562403e-05,-0.0005746476057013265,-1.2690209765370535e-05,-0.0003888901241593931,0.07080589165479112,0.11579626376746266,-0.2019573873626756,-0.8859044545274198,-0.2800693462037304,-0.8112611401618872
