trade_index,year,raw_R,target_boost_state,side,H1,H4,weighted_R_1x,equity_1x,drawdown_1x,weighted_R_1.25x,equity_1.25x,drawdown_1.25x,weighted_R_1.5x,equity_1.5x,drawdown_1.5x,weighted_R_2x,equity_2x,drawdown_2x
297,2022,-1.0014988494291377,1,SHORT,DOWN,DOWN,-1.0014988494291377,31.674819266557197,7.241047487630919,-1.251873561786422,36.18435757565362,8.36447892744635,-1.5022482741437067,40.69389588475005,9.487910367261776,-2.0029976988582754,49.71297250294288,11.734773246892608
298,2022,-1.0017947159175182,0,LONG,UP,DOWN,-1.0017947159175182,30.673024550639678,8.242842203548438,-1.0017947159175182,35.1825628597361,9.366273643363868,-1.0017947159175182,39.69210116883253,10.489705083179295,-1.0017947159175182,48.71117778702536,12.736567962810128
299,2022,1.1518712301914427,1,SHORT,DOWN,DOWN,1.1518712301914427,31.82489578083112,7.090970973356995,1.4398390377393033,36.622401897475406,7.926434605624564,1.727806845287164,41.41990801411969,8.761898237892133,2.3037424603828853,51.01492024740825,10.432825502427242
300,2022,1.5155045379911332,0,LONG,DOWN,DOWN,1.5155045379911332,33.340400318822255,5.575466435365861,1.5155045379911332,38.13790643546654,6.41093006763343,1.5155045379911332,42.935412552110826,7.246393699900999,1.5155045379911332,52.53042478539938,8.917320964436108
301,2022,-0.5149262559197263,1,SHORT,DOWN,DOWN,-0.5149262559197263,32.82547406290253,6.090392691285587,-0.6436578198996579,37.49424861556688,7.0545878875330885,-0.7723893838795894,42.163023168231234,8.01878308378059,-1.0298525118394526,51.50057227355993,9.947173476275559
302,2022,-1.0066172821969674,0,LONG,NEUTRAL,DOWN,-1.0066172821969674,31.818856780705563,7.097009973482553,-1.0066172821969674,36.48763133336991,8.061205169730059,-1.0066172821969674,41.156405886034264,9.02540036597756,-1.0066172821969674,50.49395499136296,10.953790758472529
303,2022,-1.0025464100115917,0,LONG,UP,NEUTRAL,-1.0025464100115917,30.81631037069397,8.099556383494146,-1.0025464100115917,35.48508492335832,9.063751579741648,-1.0025464100115917,40.153859476022674,10.02794677598915,-1.0025464100115917,49.49140858135137,11.956337168484119
304,2022,-0.29695616649882567,0,SHORT,NEUTRAL,UP,-0.29695616649882567,30.519354204195142,8.396512549992973,-0.29695616649882567,35.1881287568595,9.360707746240472,-0.29695616649882567,39.85690330952385,10.324902942487974,-0.29695616649882567,49.19445241485255,12.253293334982942
305,2022,-1.0025855452515857,0,LONG,UP,DOWN,-1.0025855452515857,29.51676865894356,9.399098095244558,-1.0025855452515857,34.185543211607914,10.363293291492056,-1.0025855452515857,38.85431776427227,11.327488487739558,-1.0025855452515857,48.191866869600965,13.255878880234526
306,2022,-1.0023840777643067,0,SHORT,UP,DOWN,-1.0023840777643067,28.51438458117925,10.401482173008866,-1.0023840777643067,33.18315913384361,11.36567736925636,-1.0023840777643067,37.85193368650796,12.329872565503862,-1.0023840777643067,47.18948279183666,14.25826295799883
307,2022,0.3315188452018918,1,SHORT,DOWN,DOWN,0.3315188452018918,28.845903426381142,10.069963327806974,0.41439855650236473,33.59755769034597,10.951278812753998,0.4972782678028377,38.3492119543108,11.832594297701021,0.6630376904037836,47.85252048224044,13.595225267595048
308,2022,-1.0033165090611793,0,SHORT,UP,UP,-1.0033165090611793,27.842586917319963,11.073279836868153,-1.0033165090611793,32.594241181284794,11.954595321815177,-1.0033165090611793,37.345895445249624,12.8359108067622,-1.0033165090611793,46.849203973179264,14.598541776656226
309,2022,0.014025080958492591,0,SHORT,UP,UP,0.014025080958492591,27.856611998278456,11.05925475590966,0.014025080958492591,32.60826626224328,11.940570240856687,0.014025080958492591,37.359920526208114,12.82188572580371,0.014025080958492591,46.863229054137754,14.584516695697737
310,2022,-1.0049305681894447,0,SHORT,UP,UP,-1.0049305681894447,26.851681430089013,12.064185324099103,-1.0049305681894447,31.60333569405384,12.94550080904613,-1.0049305681894447,36.35498995801867,13.826816293993154,-1.0049305681894447,45.85829848594831,15.58944726388718
311,2022,2.220002275395631,0,SHORT,UP,UP,2.220002275395631,29.071683705484645,9.84418304870347,2.220002275395631,33.82333796944947,10.725498533650502,2.220002275395631,38.5749922334143,11.606814018597525,2.220002275395631,48.07830076134394,13.369444988491551
312,2022,-0.10554078916277007,0,LONG,DOWN,DOWN,-0.10554078916277007,28.966142916321875,9.949723837866241,-0.10554078916277007,33.7177971802867,10.831039322813268,-0.10554078916277007,38.46945144425153,11.712354807760292,-0.10554078916277007,47.97275997218117,13.474985777654318
313,2022,0.3614505948155377,0,LONG,DOWN,DOWN,0.3614505948155377,29.32759351113741,9.588273243050704,0.3614505948155377,34.07924777510224,10.469588727997731,0.3614505948155377,38.83090203906707,11.350904212944755,0.3614505948155377,48.33421056699671,13.113535182838781
314,2022,2.21818278773535,0,LONG,NEUTRAL,DOWN,2.21818278773535,31.545776298872763,7.370090455315353,2.21818278773535,36.29743056283759,8.25140594026238,2.21818278773535,41.04908482680242,9.132721425209404,2.21818278773535,50.55239335473206,10.89535239510343
315,2022,-1.0013608285009057,0,SHORT,DOWN,UP,-1.0013608285009057,30.544415470371856,8.37145128381626,-1.0013608285009057,35.29606973433668,9.252766768763287,-1.0013608285009057,40.047723998301514,10.13408225371031,-1.0013608285009057,49.551032526231154,11.896713223604337
316,2022,-1.0014873777995066,0,LONG,UP,NEUTRAL,-1.0014873777995066,29.54292809257235,9.372938661615766,-1.0014873777995066,34.29458235653718,10.254254146562793,-1.0014873777995066,39.04623662050201,11.135569631509817,-1.0014873777995066,48.54954514843165,12.898200601403843
317,2022,0.4617664965703473,0,SHORT,DOWN,UP,0.4617664965703473,30.004694589142698,8.911172165045418,0.4617664965703473,34.756348853107525,9.792487649992445,0.4617664965703473,39.508003117072356,10.673803134939469,0.4617664965703473,49.011311645001996,12.436434104833495
318,2022,1.3330030130834776,1,SHORT,DOWN,DOWN,1.3330030130834776,31.337697602226175,7.578169151961941,1.6662537663543469,36.42260261946187,8.1262338836381,1.9995045196252164,41.507507636697575,8.67429861531425,2.666006026166955,51.67731767116895,9.77042807866654
319,2022,-1.0017601365427753,0,LONG,DOWN,DOWN,-1.0017601365427753,30.3359374656834,8.579929288504715,-1.0017601365427753,35.42084248291909,9.127994020180878,-1.0017601365427753,40.5057475001548,9.676058751857028,-1.0017601365427753,50.67555753462617,10.772188215209319
320,2022,-1.0008381397810175,0,LONG,DOWN,DOWN,-1.0008381397810175,29.335099325902384,9.580767428285732,-1.0008381397810175,34.420004343138075,10.128832159961895,-1.0008381397810175,39.50490936037378,10.676896891638044,-1.0008381397810175,49.674719394845155,11.773026354990336
321,2022,0.5259442044569136,0,LONG,DOWN,DOWN,0.5259442044569136,29.861043530359296,9.05482322382882,0.5259442044569136,34.94594854759499,9.602887955504983,0.5259442044569136,40.03085356483069,10.150952687181132,0.5259442044569136,50.20066359930207,11.247082150533423
322,2022,-1.0011069683924751,1,SHORT,DOWN,DOWN,-1.0011069683924751,28.859936561966823,10.055930192221293,-1.251383710490594,33.694564837104394,10.854271665995576,-1.5016604525887127,38.52919311224198,11.652613139769848,-2.0022139367849503,48.19844966251712,13.24929608731837
323,2022,-1.0033273954244781,0,LONG,DOWN,DOWN,-1.0033273954244781,27.856609166542345,11.05925758764577,-1.0033273954244781,32.69123744167992,11.857599061420053,-1.0033273954244781,37.5258657168175,12.655940535194325,-1.0033273954244781,47.19512226709264,14.252623482742848
324,2022,-1.0010375088168024,0,LONG,DOWN,DOWN,-1.0010375088168024,26.85557165772554,12.060295096462575,-1.0010375088168024,31.690199932863113,12.858636570236857,-1.0010375088168024,36.5248282080007,13.656978044011126,-1.0010375088168024,46.19408475827584,15.253660991559649
325,2022,0.6506512876666563,0,LONG,NEUTRAL,DOWN,0.6506512876666563,27.506222945392196,11.40964380879592,0.6506512876666563,32.34085122052977,12.207985282570199,0.6506512876666563,37.17547949566735,13.006326756344471,0.6506512876666563,46.8447360459425,14.603009703892994
326,2022,1.6655827915267558,0,SHORT,UP,DOWN,1.6655827915267558,29.17180573691895,9.744061017269164,1.6655827915267558,34.00643401205653,10.54240249104344,1.6655827915267558,38.841062287194106,11.340743964817719,1.6655827915267558,48.510318837469256,12.937426912366234
327,2022,-1.001907872035182,0,SHORT,NEUTRAL,DOWN,-1.001907872035182,28.16989786488377,10.745968889304347,-1.001907872035182,33.00452614002135,11.544310363078623,-1.001907872035182,37.83915441515892,12.342651836852902,-1.001907872035182,47.508410965434074,13.939334784401417
328,2022,-1.0029049881961345,1,LONG,UP,UP,-1.0029049881961345,27.166992876687633,11.748873877500483,-1.2536312352451682,31.750894904776178,12.797941598323792,-1.5043574822942016,36.33479693286472,13.847009319147105,-2.005809976392269,45.5026009890418,15.945144760793688
329,2022,0.9894518243862376,0,SHORT,UP,UP,0.9894518243862376,28.15644470107387,10.759422053114246,0.9894518243862376,32.74034672916242,11.808489773937552,0.9894518243862376,37.324248757250956,12.857557494760869,0.9894518243862376,46.49205281342804,14.955692936407452
330,2022,0.15449670464526805,0,SHORT,DOWN,UP,0.15449670464526805,28.310941405719138,10.604925348468978,0.15449670464526805,32.89484343380769,11.653993069292284,0.15449670464526805,37.478745461896224,12.7030607901156,0.15449670464526805,46.64654951807331,14.801196231762184
331,2022,1.2850138419356971,1,SHORT,DOWN,DOWN,1.2850138419356971,29.595955247654835,9.31991150653328,1.6062673024196215,34.50111073622731,10.04772576687266,1.9275207629035456,39.40626622479977,10.775540027212053,2.5700276838713942,49.2165772019447,12.231168547890789
332,2022,-1.0016087149475765,0,SHORT,NEUTRAL,DOWN,-1.0016087149475765,28.59434653270726,10.321520221480856,-1.0016087149475765,33.49950202127973,11.049334481820239,-1.0016087149475765,38.40465750985219,11.777148742159632,-1.0016087149475765,48.21496848699712,13.232777262838368
333,2022,-1.0048605667606376,1,SHORT,DOWN,DOWN,-1.0048605667606376,27.589485965946622,11.326380788241494,-1.256075708450797,32.24342631282894,12.305410190271033,-1.5072908501409565,36.89736665971124,13.284439592300586,-2.0097211335212752,46.20524735347585,15.242498396359643
334,2022,-1.0028525323616817,1,SHORT,DOWN,DOWN,-1.0028525323616817,26.58663343358494,12.329233320603176,-1.2535656654521021,30.989860647376837,13.558975855723133,-1.5042787985425226,35.393087861168716,14.788718390843108,-2.0057050647233634,44.19954228875248,17.24820346108301
335,2022,2.2186640572886067,0,LONG,NEUTRAL,DOWN,2.2186640572886067,28.805297490873546,10.11056926331457,2.2186640572886067,33.20852470466544,11.340311798434527,2.2186640572886067,37.61175191845732,12.570054333554502,2.2186640572886067,46.41820634604109,15.029539403794402
336,2022,-1.0016425587223468,1,LONG,UP,UP,-1.0016425587223468,27.8036549321512,11.112211822036915,-1.2520531984029335,31.95647150626251,12.59236499683746,-1.50246383808352,36.1092880803738,14.072518171638023,-2.0032851174446935,44.4149212285964,17.032824521239093
337,2022,0.49855283193044003,1,LONG,UP,UP,0.49855283193044003,28.30220776408164,10.613658990106476,0.62319103991305,32.57966254617556,11.969173956924408,0.7478292478956601,36.85711732826946,13.324688923742364,0.9971056638608801,45.41202689245728,16.035718857378214
338,2022,1.770258647731311,0,SHORT,NEUTRAL,UP,1.770258647731311,30.07246641181295,8.843400342375165,1.770258647731311,34.34992119390687,10.198915309193097,1.770258647731311,38.62737597600077,11.554430276011054,1.770258647731311,47.18228554018859,14.265460209646903
339,2022,-1.0027870570048285,0,LONG,DOWN,DOWN,-1.0027870570048285,29.069679354808123,9.846187399379993,-1.0027870570048285,33.34713413690204,11.201702366197928,-1.0027870570048285,37.62458891899594,12.557217333015885,-1.0027870570048285,46.17949848318376,15.268247266651734
340,2022,2.219787734995718,1,SHORT,DOWN,DOWN,2.219787734995718,31.289467089803843,7.626399664384273,2.7747346687446472,36.12186880564669,8.426967697453279,3.3296816024935767,40.95427052148952,9.227535730522305,4.439575469991436,50.61907395317519,10.828671796660302
341,2022,0.4346604554377678,0,LONG,UP,NEUTRAL,0.4346604554377678,31.72412754524161,7.191739208946505,0.4346604554377678,36.55652926108446,7.992307242015514,0.4346604554377678,41.388930976927284,8.79287527508454,0.4346604554377678,51.053734408612954,10.394011341222537
342,2022,-1.004055112226404,0,SHORT,UP,UP,-1.004055112226404,30.720072433015208,8.195794321172908,-1.004055112226404,35.55247414885805,8.996362354241917,-1.004055112226404,40.38487586470088,9.796930387310944,-1.004055112226404,50.04967929638655,11.39806645344894
343,2022,-0.29031861978076556,1,LONG,UP,UP,-0.29031861978076556,30.42975381323444,8.486112940953674,-0.3628982747259569,35.189575874132096,9.359260628967874,-0.43547792967114834,39.94939793502973,10.232408316982095,-0.5806372395615311,49.46904205682502,11.978703693010473
344,2022,-1.001428876803634,1,LONG,UP,UP,-1.001428876803634,29.42832493643081,9.487541817757307,-1.2517860960045424,33.93778977812755,10.611046724972418,-1.5021433152054509,38.44725461982428,11.734551632187546,-2.002857753607268,47.46618430321775,13.98156144661774
345,2022,1.5465262168674667,1,LONG,UP,UP,1.5465262168674667,30.974851153298275,7.941015600889841,1.9331577710843333,35.870947549211884,8.677888953888086,2.3197893253012003,40.76704394512548,9.414762306886345,3.0930524337349334,50.559236736952684,10.888509012882807
346,2022,0.8073302151567844,0,SHORT,UP,UP,0.8073302151567844,31.78218136845506,7.133685385733056,0.8073302151567844,36.678277764368666,7.8705587387313045,0.8073302151567844,41.57437416028226,8.607432091729564,0.8073302151567844,51.366566952109466,10.081178797726025
347,2022,-1.0024415647895148,0,LONG,DOWN,UP,-1.0024415647895148,30.779739803665546,8.13612695052257,-1.0024415647895148,35.67583619957915,8.873000303520818,-1.0024415647895148,40.57193259549275,9.609873656519078,-1.0024415647895148,50.36412538731995,11.08362036251554
348,2022,1.4392681801042084,0,SHORT,DOWN,NEUTRAL,1.4392681801042084,32.21900798376976,6.696858770418359,1.4392681801042084,37.11510437968336,7.433732123416611,1.4392681801042084,42.011200775596954,8.17060547641487,1.4392681801042084,51.80339356742416,9.644352182411332
349,2022,1.1534778885113772,0,LONG,DOWN,DOWN,1.1534778885113772,33.37248587228113,5.543380881906984,1.1534778885113772,38.268582268194734,6.280254234905236,1.1534778885113772,43.16467866410833,7.017127587903495,1.1534778885113772,52.956871455935534,8.490874293899957
350,2022,2.2194094005371086,0,LONG,UP,DOWN,2.2194094005371086,35.59189527281824,3.323971481369874,2.2194094005371086,40.487991668731844,4.060844834368126,2.2194094005371086,45.38408806464544,4.797718187366385,2.2194094005371086,55.176280856472644,6.271464893362847
351,2022,0.1052816818801777,0,SHORT,UP,UP,0.1052816818801777,35.69717695469842,3.2186897994896952,0.1052816818801777,40.59327335061202,3.9555631524879473,0.1052816818801777,45.48936974652562,4.6924365054862065,0.1052816818801777,55.28156253835282,6.166183211482668
352,2022,-0.05865137787477853,0,SHORT,DOWN,UP,-0.05865137787477853,35.63852557682364,3.2773411773644767,-0.05865137787477853,40.53462197273724,4.014214530362729,-0.05865137787477853,45.43071836865084,4.751087883360988,-0.05865137787477853,55.22291116047804,6.2248345893574495
353,2022,-1.0024800718149578,1,SHORT,DOWN,DOWN,-1.0024800718149578,34.63604550500868,4.2798212491794345,-1.2531000897686972,39.28152188296855,5.2673146201314225,-1.5037201077224367,43.9269982609284,6.254807991083425,-2.0049601436299156,53.217951016848126,8.229794732987365
354,2022,-1.0031608694640703,0,LONG,NEUTRAL,DOWN,-1.0031608694640703,33.63288463554461,5.282982118643503,-1.0031608694640703,38.27836101350448,6.270475489595491,-1.0031608694640703,42.92383739146433,7.257968860547493,-1.0031608694640703,52.21479014738406,9.232955602451433
355,2022,0.45788019384570344,0,SHORT,NEUTRAL,UP,0.45788019384570344,34.09076482939032,4.825101924797799,0.45788019384570344,38.73624120735018,5.812595295749787,0.45788019384570344,43.381717585310035,6.8000886667017895,0.45788019384570344,52.67267034122976,8.77507540860573
356,2022,0.15633360462930643,0,LONG,NEUTRAL,DOWN,0.15633360462930643,34.24709843401962,4.668768320168496,0.15633360462930643,38.892574811979486,5.656261691120484,0.15633360462930643,43.53805118993934,6.643755062072486,0.15633360462930643,52.829003945859064,8.618741803976427
357,2022,-1.005316825538536,0,SHORT,UP,UP,-1.005316825538536,33.241781608481084,5.674085145707032,-1.005316825538536,37.88725798644095,6.66157851665902,-1.005316825538536,42.5327343644008,7.649071887611022,-1.005316825538536,51.82368712032053,9.624058629514963
358,2022,0.23256788641642526,1,LONG,UP,UP,0.23256788641642526,33.47434949489751,5.441517259290606,0.29070985802053156,38.177967844461485,6.370868658638486,0.3488518296246379,42.88158619402544,7.300220057986387,0.4651357728328505,52.28882289315338,9.15892285668211
359,2022,2.2176703124824426,0,LONG,DOWN,DOWN,2.2176703124824426,35.69201980737995,3.223846946808166,2.2176703124824426,40.395638156943924,4.153198346156046,2.2176703124824426,45.09925650650788,5.082549745503947,2.2176703124824426,54.50649320563582,6.941252544199671
360,2022,-1.0020964890781836,0,LONG,UP,DOWN,-1.0020964890781836,34.689923318301766,4.22594343588635,-1.0020964890781836,39.39354166786574,5.15529483523423,-1.0020964890781836,44.097160017429694,6.084646234582131,-1.0020964890781836,53.504396716557636,7.943349033277855
361,2022,-1.0036491624651653,0,SHORT,UP,UP,-1.0036491624651653,33.6862741558366,5.229592598351516,-1.0036491624651653,38.389892505400574,6.158943997699396,-1.0036491624651653,43.09351085496453,7.088295397047297,-1.0036491624651653,52.50074755409247,8.94699819574302
362,2022,-1.0043890061260203,1,LONG,UP,UP,-1.0043890061260203,32.68188514971058,6.233981604477535,-1.2554862576575254,37.13440624774305,7.414430255356919,-1.5065835091890305,41.5869273457755,8.594878906236325,-2.0087780122520407,50.49196954184043,10.955776207995058
363,2022,-1.0019324027638468,1,LONG,UP,UP,-1.0019324027638468,31.679952746946736,7.23591400724138,-1.2524155034548086,35.881990744288245,8.666845758811725,-1.5028986041457701,40.08402874162973,10.097777510382095,-2.0038648055276935,48.48810473631274,12.959641013522749
364,2022,0.33571729957995977,0,SHORT,DOWN,UP,0.33571729957995977,32.015670046526694,6.900196707661422,0.33571729957995977,36.21770804386821,8.331128459231763,0.33571729957995977,40.41974604120969,9.762060210802133,0.33571729957995977,48.823822035892704,12.623923713942787
365,2022,-1.004544537815131,0,LONG,NEUTRAL,NEUTRAL,-1.004544537815131,31.01112550871156,7.904741245476554,-1.004544537815131,35.21316350605308,9.335672997046892,-1.004544537815131,39.41520150339456,10.766604748617262,-1.004544537815131,47.819277498077575,13.628468251757916
366,2022,-1.001650152003783,0,LONG,DOWN,DOWN,-1.001650152003783,30.009475356707778,8.906391397480338,-1.001650152003783,34.211513354049295,10.337323149050675,-1.001650152003783,38.41355135139078,11.768254900621045,-1.001650152003783,46.81762734607379,14.6301184037617
367,2022,1.3338842405633344,1,SHORT,DOWN,DOWN,1.3338842405633344,31.343359597271114,7.572507156917002,1.667355300704168,35.87886865475346,8.66996784834651,2.000826360845002,40.41437771223578,9.767428539776041,2.667768481126669,49.48539582720046,11.962349922635028
368,2022,-1.0027026337448528,0,LONG,DOWN,DOWN,-1.0027026337448528,30.34065696352626,8.575209790661855,-1.0027026337448528,34.87616602100861,9.672670482091362,-1.0027026337448528,39.41167507849093,10.770131173520895,-1.0027026337448528,48.48269319345561,12.96505255637988
369,2022,-1.0034449191098,1,SHORT,DOWN,DOWN,-1.0034449191098,29.33721204441646,9.578654709771655,-1.25430614888725,33.621859872121355,10.926976630978615,-1.5051673786647002,37.90650769982623,12.275298552185596,-2.0068898382196,46.47580335523601,14.97194239459948
370,2022,0.5381873305127537,0,LONG,NEUTRAL,DOWN,0.5381873305127537,29.875399374929213,9.040467379258903,0.5381873305127537,34.16004720263411,10.38878930046586,0.5381873305127537,38.444695030338984,11.73711122167284,0.5381873305127537,47.013990685748766,14.433755064086725
371,2022,2.2192168505568506,0,SHORT,UP,DOWN,2.2192168505568506,32.094616225486064,6.821250528702052,2.2192168505568506,36.37926405319096,8.169572449909012,2.2192168505568506,40.66391188089583,9.517894371115993,2.2192168505568506,49.23320753630561,12.214538213529877
372,2022,1.118086430230094,1,SHORT,DOWN,DOWN,1.118086430230094,33.21270265571616,5.703164098471959,1.3976080377876174,37.77687209097858,6.771964412121392,1.6771296453451408,42.34104152624097,7.840764725770853,2.236172860460188,51.4693803967658,9.978365353069691
373,2022,-1.0035066922433684,0,LONG,UP,DOWN,-1.0035066922433684,32.20919596347279,6.706670790715329,-1.0035066922433684,36.77336539873521,7.775471104364762,-1.0035066922433684,41.3375348339976,8.844271418014223,-1.0035066922433684,50.46587370452243,10.981872045313061
374,2022,-1.0023252903658981,0,SHORT,NEUTRAL,DOWN,-1.0023252903658981,31.206870673106888,7.708996081081228,-1.0023252903658981,35.77104010836931,8.777796394730657,-1.0023252903658981,40.335209543631706,9.846596708380119,-1.0023252903658981,49.463548414156534,11.984197335678957
375,2022,-1.0024617827625895,0,LONG,NEUTRAL,DOWN,-1.0024617827625895,30.204408890344297,8.711457863843819,-1.0024617827625895,34.768578325606725,9.780258177493245,-1.0024617827625895,39.33274776086912,10.849058491142706,-1.0024617827625895,48.46108663139395,12.986659118441544
376,2022,-0.27754557503025773,0,SHORT,NEUTRAL,DOWN,-0.27754557503025773,29.92686331531404,8.989003438874075,-0.27754557503025773,34.491032750576466,10.057803752523505,-0.27754557503025773,39.05520218583886,11.126604066172966,-0.27754557503025773,48.18354105636369,13.264204693471804
377,2022,0.9716623531021092,1,SHORT,DOWN,DOWN,0.9716623531021092,30.89852566841615,8.017341085771967,1.2145779413776365,35.7056106919541,8.84322581114587,1.457493529653164,40.51269571549202,9.669110536519803,1.9433247062042185,50.1268657625679,11.320879987267588
378,2022,-1.0032940740740797,0,SHORT,NEUTRAL,DOWN,-1.0032940740740797,29.895231594342068,9.020635159846048,-1.0032940740740797,34.70231661788002,9.846519885219948,-1.0032940740740797,39.509401641417945,10.67240461059388,-1.0032940740740797,49.123571688493826,12.324174061341665
379,2022,-1.0036407203636744,0,LONG,UP,DOWN,-1.0036407203636744,28.891590873978394,10.024275880209721,-1.0036407203636744,33.698675897516345,10.850160605583625,-1.0036407203636744,38.50576092105427,11.676045330957557,-1.0036407203636744,48.11993096813015,13.327814781705342
380,2022,2.2170999593615153,0,LONG,DOWN,DOWN,2.2170999593615153,31.10869083333991,7.807175920848206,2.2170999593615153,35.91577585687786,8.633060646222113,2.2170999593615153,40.72286088041578,9.458945371596045,2.2170999593615153,50.33703092749166,11.11071482234383
381,2022,-1.0043117763094918,0,LONG,UP,DOWN,-1.0043117763094918,30.104379057030417,8.811487697157698,-1.0043117763094918,34.911464080568365,9.637372422531605,-1.0043117763094918,39.71854910410629,10.463257147905537,-1.0043117763094918,49.33271915118217,12.115026598653323
382,2022,2.2171664461603,0,LONG,UP,DOWN,2.2171664461603,32.32154550319072,6.594321250997396,2.2171664461603,37.128630526728664,7.420205976371307,2.2171664461603,41.935715550266586,8.246090701745239,2.2171664461603,51.54988559734247,9.897860152493024
383,2022,2.219194040404042,1,LONG,UP,UP,2.219194040404042,34.54073954359476,4.375127210593355,2.773992550505052,39.90262307723371,4.646213425866257,3.3287910606060627,45.26450661087265,4.917299641139174,4.438388080808084,55.98827367815055,5.459472071684942
384,2022,2.220282543004034,0,SHORT,UP,UP,2.220282543004034,36.76102208659879,2.154844667589323,2.220282543004034,42.122905620237745,2.4259308828622252,2.220282543004034,47.48478915387668,2.6970170981351416,2.220282543004034,58.20855622115458,3.2391895286809103
385,2022,1.0319047498258354,1,SHORT,DOWN,DOWN,1.0319047498258354,37.79292683642463,1.122939917763489,1.2898809372822941,43.412786557520036,1.1360499455799342,1.5478571247387531,49.03264627861544,1.1491599733963866,2.0638094996516707,60.27236572080625,1.1753800290292418
386,2022,0.7029263383191277,1,SHORT,DOWN,DOWN,0.7029263383191277,38.49585317474376,0.42001357944435824,0.8786579228989095,44.291444480418946,0.25739202268102446,1.0543895074786915,50.08703578609413,0.09477046591769778,1.4058526766382553,61.6782183974445,0.0
387,2022,-1.0041478468011276,0,LONG,DOWN,DOWN,-1.0041478468011276,37.49170532794263,1.4241614262454831,-1.0041478468011276,43.28729663361782,1.2615398694821494,-1.0041478468011276,49.082887939293,1.0989183127188227,-1.0041478468011276,60.67407055064338,1.004147846801125
388,2022,2.2190336716472667,1,SHORT,DOWN,DOWN,2.2190336716472667,39.7107389995899,0.0,2.7737920895590835,46.0610887231769,0.0,3.3285505074709,52.4114384467639,0.0,4.4380673432945335,65.11213789393791,0.0
389,2022,1.195163829535994,1,SHORT,DOWN,DOWN,1.195163829535994,40.90590282912589,0.0,1.4939547869199927,47.555043510096894,0.0,1.7927457443039911,54.204184191067895,0.0,2.390327659071988,67.5024655530099,0.0
390,2022,-0.47257057321234114,0,LONG,UP,DOWN,-0.47257057321234114,40.43333225591355,0.4725705732123444,-0.47257057321234114,47.08247293688455,0.4725705732123444,-0.47257057321234114,53.73161361785555,0.4725705732123444,-0.47257057321234114,67.02989497979756,0.4725705732123373
391,2022,-1.002592186050174,1,SHORT,DOWN,DOWN,-1.002592186050174,39.430740069863376,1.475162759262517,-1.2532402325627177,45.82923270432183,1.7258108057750619,-1.503888279075261,52.22772533878029,1.9764588522876068,-2.005184372100348,65.02471060769722,2.4777549453126824
392,2022,2.220089258037264,0,LONG,NEUTRAL,DOWN,2.220089258037264,41.65082932790064,0.0,2.220089258037264,48.049321962359095,0.0,2.220089258037264,54.44781459681755,0.0,2.220089258037264,67.24479986573448,0.25766568727541994
393,2022,-1.0023671793634232,1,SHORT,DOWN,DOWN,-1.0023671793634232,40.64846214853721,1.002367179363425,-1.252958974204279,46.79636298815482,1.252958974204276,-1.5035507690451348,52.94426382777242,1.503550769045134,-2.0047343587268465,65.24006550700763,2.26240004600227
394,2022,-1.0038498844376973,1,LONG,UP,UP,-1.0038498844376973,39.644612264099514,2.006217063801124,-1.2548123555471216,45.541550632607695,2.5077713297513995,-1.505774826656546,51.43848900111587,3.0093255957016822,-2.0076997688753946,63.23236573813223,4.270099814877668
395,2022,-1.0022820627681523,0,SHORT,NEUTRAL,UP,-1.0022820627681523,38.64233020133136,3.0084991265692764,-1.0022820627681523,44.53926856983954,3.510053392519552,-1.0022820627681523,50.436206938347716,4.011607658469835,-1.0022820627681523,62.23008367536408,5.27238187764582
396,2022,-1.0047507277256547,1,SHORT,DOWN,DOWN,-1.0047507277256547,37.637579473605705,4.0132498542949335,-1.2559384096570683,43.28333016018247,4.765991802176622,-1.507126091588482,48.929080846759234,5.518733750058317,-2.0095014554513093,60.22058221991277,7.281883333097127
397,2022,2.219836138554641,0,LONG,DOWN,DOWN,2.219836138554641,39.857415612160345,1.793413715740293,2.219836138554641,45.50316629873711,2.546155663621981,2.219836138554641,51.148916985313875,3.2988976115036763,2.219836138554641,62.44041835846741,5.062047194542487
398,2022,2.2178038944202956,0,SHORT,UP,UP,2.2178038944202956,42.07521950658064,0.0,2.2178038944202956,47.720970193157406,0.3283517692016886,2.2178038944202956,53.36672087973417,1.0810937170833839,2.2178038944202956,64.65822225288771,2.844243300122187
399,2022,0.8619823048563485,0,SHORT,UP,UP,0.8619823048563485,42.937201811436985,0.0,0.8619823048563485,48.58295249801375,0.0,0.8619823048563485,54.228703184590515,0.21911141222703634,0.8619823048563485,65.52020455774407,1.9822609952658325
400,2022,2.2149297152025746,1,SHORT,DOWN,DOWN,2.2149297152025746,45.15213152663956,0.0,2.768662144003218,51.35161464201697,0.0,3.322394572803862,57.55109775739437,0.0,4.429859430405149,69.95006398814921,0.0
401,2022,0.4209525241545867,1,SHORT,DOWN,DOWN,0.4209525241545867,45.573084050794144,0.0,0.5261906551932334,51.8778052972102,0.0,0.6314287862318801,58.18252654362625,0.0,0.8419050483091735,70.79196903645838,0.0
