entry_ts,entry_time_utc,month,raw_R,target_boost_state,side,H1,H4,weighted_R_1x,equity_1x,drawdown_1x,weighted_R_1.25x,equity_1.25x,drawdown_1.25x,weighted_R_1.5x,equity_1.5x,drawdown_1.5x,weighted_R_2x,equity_2x,drawdown_2x
1775027997,2026-04-01 07:19:57+00:00,2026-04,-1.0030545892784883,0,LONG,UP,NEUTRAL,-1.0030545892784883,5.811191128060015,3.717565214345072,-1.0030545892784883,6.661054421563136,3.9689652729515412,-1.0030545892784883,7.510917715066267,4.220365331558009,-1.0030545892784883,9.210644302072517,4.723165448770947
1775095028,2026-04-02 01:57:08+00:00,2026-04,0.5550521007748141,0,SHORT,UP,UP,0.5550521007748141,6.366243228834829,3.1625131135702578,0.5550521007748141,7.216106522337951,3.413913172176727,0.5550521007748141,8.06596981584108,3.6653132307831946,0.5550521007748141,9.76569640284733,4.168113347996133
1775291507,2026-04-04 08:31:47+00:00,2026-04,-1.0127736419979974,0,LONG,NEUTRAL,DOWN,-1.0127736419979974,5.353469586836832,4.175286755568255,-1.0127736419979974,6.2033328803399534,4.426686814174724,-1.0127736419979974,7.053196173843084,4.678086872781192,-1.0127736419979974,8.752922760849334,5.18088698999413
1775376121,2026-04-05 08:02:01+00:00,2026-04,-1.006828621643911,1,SHORT,DOWN,DOWN,-1.006828621643911,4.346640965192921,5.182115377212166,-1.2585357770548888,4.944797103285064,5.685222591229613,-1.5102429324658666,5.542953241377218,6.188329805247058,-2.013657243287822,6.7392655175615115,7.1945442332819525
1775436900,2026-04-06 00:55:00+00:00,2026-04,-0.18155763057595484,1,LONG,UP,UP,-0.18155763057595484,4.165083334616966,5.363673007788121,-0.22694703821994355,4.717850065065121,5.912169629449557,-0.27233644586393224,5.270616795513285,6.4606662511109905,-0.3631152611519097,6.376150256409602,7.557659494433862
1775564568,2026-04-07 12:22:48+00:00,2026-04,-1.003179473701688,0,SHORT,NEUTRAL,UP,-1.003179473701688,3.1619038609152783,6.366852481489809,-1.003179473701688,3.714670591363433,6.915349103151245,-1.003179473701688,4.267437321811597,7.463845724812678,-1.003179473701688,5.372970782707914,8.560838968135549
1775603138,2026-04-07 23:05:38+00:00,2026-04,-0.1224372480196787,1,LONG,UP,UP,-0.1224372480196787,3.0394666128955996,6.489289729509487,-0.15304656002459838,3.5616240313388343,7.068395663175844,-0.18365587202951805,4.083781449782079,7.647501596842196,-0.2448744960393574,5.128096286668557,8.805713464174907
1775755261,2026-04-09 17:21:01+00:00,2026-04,0.3934609523547987,1,LONG,UP,UP,0.3934609523547987,3.4329275652503983,6.095828777154688,0.4918261904434984,4.053450221782333,6.576569472732345,0.5901914285321981,4.673972878314277,7.057310168309998,0.7869219047095974,5.915018191378154,8.01879155946531
1775959905,2026-04-12 02:11:45+00:00,2026-04,0.5788146944075542,0,SHORT,UP,UP,0.5788146944075542,4.011742259657953,5.517014082747134,0.5788146944075542,4.632264916189887,5.997754778324791,0.5788146944075542,5.252787572721831,6.478495473902444,0.5788146944075542,6.493832885785708,7.439976865057756
1776416458,2026-04-17 09:00:58+00:00,2026-04,2.2163165445726745,1,LONG,UP,UP,2.2163165445726745,6.228058804230628,3.300697538174459,2.770395680715843,7.402660596905729,3.2273590976089483,3.324474816859012,8.577262389580843,3.154020657043432,4.432633089145349,10.926465974931057,3.007343775912407
1776476805,2026-04-18 01:46:45+00:00,2026-04,2.217282555628636,0,SHORT,UP,UP,2.217282555628636,8.445341359859263,1.0834149825458237,2.217282555628636,9.619943152534365,1.0100765419803128,2.217282555628636,10.794544945209479,0.9367381014147966,2.217282555628636,13.143748530559693,0.7900612202837713
1776551100,2026-04-18 22:25:00+00:00,2026-04,2.216606261565789,0,SHORT,DOWN,UP,2.216606261565789,10.661947621425053,0.0,2.216606261565789,11.836549414100155,0.0,2.216606261565789,13.011151206775267,0.0,2.216606261565789,15.36035479212548,0.0
1776643431,2026-04-20 00:03:51+00:00,2026-04,-1.0029579808165048,0,SHORT,DOWN,UP,-1.0029579808165048,9.65898964060855,1.002957980816504,-1.0029579808165048,10.833591433283651,1.002957980816504,-1.0029579808165048,12.008193225958763,1.002957980816504,-1.0029579808165048,14.357396811308977,1.002957980816504
1776701337,2026-04-20 16:08:57+00:00,2026-04,0.21965055006296968,0,LONG,NEUTRAL,UP,0.21965055006296968,9.878640190671518,0.7833074307535348,0.21965055006296968,11.05324198334662,0.7833074307535348,0.21965055006296968,12.227843776021732,0.7833074307535348,0.21965055006296968,14.577047361371946,0.7833074307535348
1776825127,2026-04-22 02:32:07+00:00,2026-04,0.8743031574074068,1,LONG,UP,UP,0.8743031574074068,10.752943348078926,0.0,1.0928789467592586,12.146120930105878,0.0,1.3114547361111102,13.539298512132842,0.0,1.7486063148148137,16.32565367618676,0.0
1776999084,2026-04-24 02:51:24+00:00,2026-04,-1.0042215082530837,1,LONG,UP,UP,-1.0042215082530837,9.748721839825842,1.0042215082530834,-1.2552768853163545,10.890844044789525,1.2552768853163538,-1.5063322623796256,12.032966249753215,1.506332262379626,-2.0084430165061673,14.317210659680594,2.008443016506167
1777109924,2026-04-25 09:38:44+00:00,2026-04,-1.0128516790912356,0,SHORT,DOWN,UP,-1.0128516790912356,8.735870160734606,2.0170731873443195,-1.0128516790912356,9.877992365698288,2.26812856440759,-1.0128516790912356,11.02011457066198,2.519183941470862,-1.0128516790912356,13.304358980589358,3.021294695597403
1777186132,2026-04-26 06:48:52+00:00,2026-04,2.2160611656892386,1,LONG,UP,UP,2.2160611656892386,10.951931326423844,0.0,2.770076457111548,12.648068822809837,0.0,3.324091748533858,14.344206319195838,0.0,4.432122331378477,17.736481311967836,0.0
1777309460,2026-04-27 17:04:20+00:00,2026-04,0.4725238687136813,0,SHORT,DOWN,NEUTRAL,0.4725238687136813,11.424455195137526,0.0,0.4725238687136813,13.120592691523518,0.0,0.4725238687136813,14.816730187909519,0.0,0.4725238687136813,18.20900518068152,0.0
1777539750,2026-04-30 09:02:30+00:00,2026-04,1.7908407904561892,0,LONG,DOWN,DOWN,1.7908407904561892,13.215295985593714,0.0,1.7908407904561892,14.911433481979707,0.0,1.7908407904561892,16.607570978365708,0.0,1.7908407904561892,19.99984597113771,0.0
1777642205,2026-05-01 13:30:05+00:00,2026-05,0.06358766504307989,1,LONG,UP,UP,0.06358766504307989,13.278883650636795,0.0,0.07948458130384986,14.990918063283557,0.0,0.09538149756461983,16.702952475930328,0.0,0.12717533008615978,20.12702130122387,0.0
1777818058,2026-05-03 14:20:58+00:00,2026-05,2.2156432099562338,1,LONG,UP,UP,2.2156432099562338,15.494526860593028,0.0,2.769554012445292,17.76047207572885,0.0,3.3234648149343506,20.02641729086468,0.0,4.4312864199124675,24.558307721136337,0.0
1777863740,2026-05-04 03:02:20+00:00,2026-05,-1.0025990734353,1,LONG,UP,UP,-1.0025990734353,14.491927787157728,1.0025990734353005,-1.2532488417941252,16.507223233934724,1.2532488417941252,-1.5038986101529501,18.522518680711727,1.5038986101529517,-2.0051981468706,22.553109574265736,2.005198146870601
1778080756,2026-05-06 15:19:16+00:00,2026-05,1.1761398401768373,0,SHORT,UP,UP,1.1761398401768373,15.668067627334565,0.0,1.1761398401768373,17.68336307411156,0.07710900161728773,1.1761398401768373,19.698658520888564,0.3277587699761142,1.1761398401768373,23.729249414442574,0.8290583066937636
1778250660,2026-05-08 14:31:00+00:00,2026-05,0.5540853877566851,0,LONG,DOWN,UP,0.5540853877566851,16.22215301509125,0.0,0.5540853877566851,18.237448461868247,0.0,0.5540853877566851,20.25274390864525,0.0,0.5540853877566851,24.28333480219926,0.27497291893707754
1778351762,2026-05-09 18:36:02+00:00,2026-05,0.6119787609668341,1,LONG,UP,UP,0.6119787609668341,16.834131776058086,0.0,0.7649734512085427,19.00242191307679,0.0,0.9179681414502512,21.170712050095503,0.0,1.2239575219336682,25.507292324132926,0.0
1778457320,2026-05-10 23:55:20+00:00,2026-05,-0.22842707283719849,1,LONG,UP,UP,-0.22842707283719849,16.605704703220887,0.22842707283719932,-0.2855338410464981,18.716888072030294,0.28553384104649737,-0.34264060925579776,20.828071440839704,0.342640609255799,-0.45685414567439697,25.050438178458528,0.45685414567439864
1778554368,2026-05-12 02:52:48+00:00,2026-05,0.19121036148285275,0,SHORT,NEUTRAL,UP,0.19121036148285275,16.79691506470374,0.0372167113543469,0.19121036148285275,18.908098433513146,0.09432347956364495,0.19121036148285275,21.019281802322556,0.15143024777294656,0.19121036148285275,25.24164853994138,0.2656437841915462
1778673855,2026-05-13 12:04:15+00:00,2026-05,2.216404153988227,0,SHORT,NEUTRAL,UP,2.216404153988227,19.013319218691965,0.0,2.216404153988227,21.12450258750137,0.0,2.216404153988227,23.235685956310782,0.0,2.216404153988227,27.458052693929606,0.0
1778742255,2026-05-14 07:04:15+00:00,2026-05,2.218100609384515,0,LONG,DOWN,DOWN,2.218100609384515,21.23141982807648,0.0,2.218100609384515,23.342603196885886,0.0,2.218100609384515,25.453786565695296,0.0,2.218100609384515,29.67615330331412,0.0
1778853731,2026-05-15 14:02:11+00:00,2026-05,0.9076055077699315,0,SHORT,DOWN,UP,0.9076055077699315,22.139025335846412,0.0,0.9076055077699315,24.25020870465582,0.0,0.9076055077699315,26.36139207346523,0.0,0.9076055077699315,30.583758811084053,0.0
1778975368,2026-05-16 23:49:28+00:00,2026-05,-1.0129442608366546,0,LONG,DOWN,DOWN,-1.0129442608366546,21.126081075009758,1.0129442608366546,-1.0129442608366546,23.237264443819164,1.0129442608366546,-1.0129442608366546,25.348447812628574,1.0129442608366546,-1.0129442608366546,29.5708145502474,1.0129442608366546
1778980996,2026-05-17 01:23:16+00:00,2026-05,-1.0085498211473831,0,LONG,DOWN,DOWN,-1.0085498211473831,20.117531253862374,2.021494081984038,-1.0085498211473831,22.22871462267178,2.021494081984038,-1.0085498211473831,24.33989799148119,2.021494081984038,-1.0085498211473831,28.562264729100015,2.021494081984038
1779062520,2026-05-18 00:02:00+00:00,2026-05,-1.0033537464931936,0,LONG,DOWN,DOWN,-1.0033537464931936,19.11417750736918,3.024847828477231,-1.0033537464931936,21.225360876178588,3.024847828477231,-1.0033537464931936,23.336544244987998,3.024847828477231,-1.0033537464931936,27.55891098260682,3.024847828477231
1779122185,2026-05-18 16:36:25+00:00,2026-05,-0.17528029448231727,1,SHORT,DOWN,DOWN,-0.17528029448231727,18.938897212886864,3.2001281229595477,-0.2191003681028966,21.00626050807569,3.243948196580128,-0.2629204417234759,23.07362380326452,3.287768270200708,-0.35056058896463455,27.20835039364219,3.3754084174418644
1779361975,2026-05-21 11:12:55+00:00,2026-05,0.004615386750555969,0,SHORT,UP,DOWN,0.004615386750555969,18.94351259963742,3.1955127362089932,0.004615386750555969,21.010875894826246,3.2393328098295733,0.004615386750555969,23.078239190015076,3.2831528834501533,0.004615386750555969,27.212965780392743,3.37079303069131
1779462345,2026-05-22 15:05:45+00:00,2026-05,2.217089737144711,1,SHORT,DOWN,DOWN,2.217089737144711,21.16060233678213,0.9784229990642821,2.771362171430889,23.782238066257136,0.4679706383986826,3.3256346057170667,26.403873795732142,0.0,4.434179474289422,31.647145254682165,0.0
1779526119,2026-05-23 08:48:39+00:00,2026-05,-1.005252196497164,1,SHORT,DOWN,DOWN,-1.005252196497164,20.155350140284966,1.983675195561446,-1.2565652456214549,22.52567282063568,1.7245358840201384,-1.5078782947457459,24.895995500986395,1.5078782947457476,-2.010504392994328,29.636640861687837,2.010504392994328
1779550132,2026-05-23 15:28:52+00:00,2026-05,2.2165710925088407,0,LONG,DOWN,DOWN,2.2165710925088407,22.371921232793806,0.0,2.2165710925088407,24.74224391314452,0.0,2.2165710925088407,27.112566593495234,0.0,2.2165710925088407,31.853211954196677,0.0
1779670185,2026-05-25 00:49:45+00:00,2026-05,0.3222793723333576,0,SHORT,UP,DOWN,0.3222793723333576,22.694200605127165,0.0,0.3222793723333576,25.06452328547788,0.0,0.3222793723333576,27.434845965828593,0.0,0.3222793723333576,32.175491326530036,0.0
1779760059,2026-05-26 01:47:39+00:00,2026-05,-1.0047465435878355,0,SHORT,NEUTRAL,UP,-1.0047465435878355,21.68945406153933,1.004746543587835,-1.0047465435878355,24.059776741890044,1.004746543587835,-1.0047465435878355,26.430099422240758,1.004746543587835,-1.0047465435878355,31.1707447829422,1.004746543587835
1779813042,2026-05-26 16:30:42+00:00,2026-05,0.7995608242595396,1,SHORT,DOWN,DOWN,0.7995608242595396,22.48901488579887,0.20518571932829488,0.9994510303244244,25.05922777221447,0.005295513263408935,1.1993412363893095,27.629440658630067,0.0,1.5991216485190791,32.76986643146128,0.0
1779920215,2026-05-27 22:16:55+00:00,2026-05,2.2174768749061218,1,SHORT,DOWN,DOWN,2.2174768749061218,24.706491760704992,0.0,2.7718460936326523,27.831073865847124,0.0,3.3262153123591824,30.95565597098925,0.0,4.4349537498122436,37.204820181273526,0.0
1779978139,2026-05-28 14:22:19+00:00,2026-05,-0.47391267879212473,0,LONG,DOWN,DOWN,-0.47391267879212473,24.232579081912867,0.47391267879212506,-0.47391267879212473,27.357161187055,0.47391267879212506,-0.47391267879212473,30.481743292197123,0.47391267879212506,-0.47391267879212473,36.7309075024814,0.47391267879212506
1780152300,2026-05-30 14:45:00+00:00,2026-05,-1.0101392651997998,0,LONG,NEUTRAL,DOWN,-1.0101392651997998,23.222439816713067,1.4840519439919255,-1.0101392651997998,26.347021921855198,1.4840519439919255,-1.0101392651997998,29.471604026997323,1.4840519439919255,-1.0101392651997998,35.720768237281604,1.484051943991922
1780327833,2026-06-01 15:30:33+00:00,2026-06,2.2200915466734976,1,SHORT,DOWN,DOWN,2.2200915466734976,25.442531363386564,0.0,2.775114433341872,29.12213635519707,0.0,3.3301373200102464,32.80174134700757,0.0,4.440183093346995,40.1609513306286,0.0
1780465968,2026-06-03 05:52:48+00:00,2026-06,2.220454680439625,1,SHORT,DOWN,DOWN,2.220454680439625,27.662986043826187,0.0,2.775568350549531,31.8977047057466,0.0,3.330682020659437,36.13242336766701,0.0,4.44090936087925,44.60186069150785,0.0
1780579865,2026-06-04 13:31:05+00:00,2026-06,0.7097944215239602,1,SHORT,DOWN,DOWN,0.7097944215239602,28.372780465350147,0.0,0.8872430269049503,32.78494773265155,0.0,1.0646916322859403,37.19711499995295,0.0,1.4195888430479204,46.02144953455577,0.0
1780670083,2026-06-05 14:34:43+00:00,2026-06,-0.11496389753135693,1,SHORT,DOWN,DOWN,-0.11496389753135693,28.25781656781879,0.11496389753135716,-0.14370487191419615,32.64124286073736,0.14370487191419556,-0.17244584629703538,37.024669153655914,0.17244584629703752,-0.22992779506271385,45.79152173949306,0.22992779506271432
1780813047,2026-06-07 06:17:27+00:00,2026-06,-1.003173006061138,0,SHORT,UP,DOWN,-1.003173006061138,27.25464356175765,1.1181369035924966,-1.003173006061138,31.638069854676218,1.146877877975335,-1.003173006061138,36.021496147594775,1.175618852358177,-1.003173006061138,44.78834873343192,1.2331008011238538
1780871801,2026-06-07 22:36:41+00:00,2026-06,-0.043497543453072184,1,SHORT,DOWN,DOWN,-0.043497543453072184,27.21114601830458,1.161634447045568,-0.05437192931634023,31.58369792535988,1.2012498072916742,-0.06524631517960827,35.95624983241517,1.240865167537784,-0.08699508690614437,44.701353646525774,1.3200958880299964
1781104008,2026-06-10 15:06:48+00:00,2026-06,0.46064425708326723,0,LONG,NEUTRAL,DOWN,0.46064425708326723,27.671790275387846,0.700990189962301,0.46064425708326723,32.044342182443145,0.7406055502084072,0.46064425708326723,36.416894089498435,0.780220910454517,0.46064425708326723,45.16199790360904,0.8594516309467295
1781337693,2026-06-13 08:01:33+00:00,2026-06,2.214568269890265,0,LONG,UP,DOWN,2.214568269890265,29.88635854527811,0.0,2.214568269890265,34.25891045233341,0.0,2.214568269890265,38.6314623593887,0.0,2.214568269890265,47.376566173499306,0.0
1781410266,2026-06-14 04:11:06+00:00,2026-06,-1.0078080558583826,1,LONG,UP,UP,-1.0078080558583826,28.878550489419727,1.0078080558583835,-1.2597600698229783,32.99915038251043,1.2597600698229812,-1.511712083787574,37.11975027560113,1.5117120837875717,-2.0156161117167652,45.36095006178254,2.015616111716767
1781471646,2026-06-14 21:14:06+00:00,2026-06,-1.0060610217517625,0,SHORT,DOWN,NEUTRAL,-1.0060610217517625,27.872489467667965,2.0138690776101456,-1.0060610217517625,31.993089360758667,2.265821091574743,-1.0060610217517625,36.113689253849365,2.5177731055393338,-1.0060610217517625,44.35488904003078,3.021677133468529
1781475773,2026-06-14 22:22:53+00:00,2026-06,-1.0034751207332235,0,SHORT,NEUTRAL,NEUTRAL,-1.0034751207332235,26.86901434693474,3.0173441983433698,-1.0034751207332235,30.989614240025443,3.2692962123079674,-1.0034751207332235,35.110214133116145,3.5212482262725544,-1.0034751207332235,43.351413919297556,4.02515225420175
1781524313,2026-06-15 11:51:53+00:00,2026-06,-1.0046427270678313,0,SHORT,UP,UP,-1.0046427270678313,25.86437161986691,4.021986925411202,-1.0046427270678313,29.98497151295761,4.2739389393758,-1.0046427270678313,34.10557140604831,4.525890953340387,-1.0046427270678313,42.346771192229724,5.029794981269582
1781571986,2026-06-16 01:06:26+00:00,2026-06,0.6928827247630065,0,SHORT,UP,UP,0.6928827247630065,26.557254344629914,3.329104200648196,0.6928827247630065,30.677854237720616,3.5810562146127936,0.6928827247630065,34.79845413081132,3.833008228577377,0.6928827247630065,43.039653916992734,4.336912256506572
1781703150,2026-06-17 13:32:30+00:00,2026-06,-1.0039855210838167,0,SHORT,DOWN,NEUTRAL,-1.0039855210838167,25.553268823546098,4.333089721732012,-1.0039855210838167,29.6738687166368,4.58504173569661,-1.0039855210838167,33.7944686097275,4.836993749661197,-1.0039855210838167,42.035668395908914,5.340897777590392
1781803966,2026-06-18 17:32:46+00:00,2026-06,-0.15596436621650214,1,SHORT,DOWN,DOWN,-0.15596436621650214,25.397304457329597,4.489054087948514,-0.19495545777062767,29.47891325886617,4.7799971934672385,-0.23394654932475323,33.56052206040275,5.070940298985953,-0.3119287324330043,41.72373966347591,5.652826510023395
1781919024,2026-06-20 01:30:24+00:00,2026-06,-1.0056374386292062,0,SHORT,NEUTRAL,DOWN,-1.0056374386292062,24.39166701870039,5.494691526577721,-1.0056374386292062,28.473275820236964,5.785634632096446,-1.0056374386292062,32.55488462177354,6.07657773761516,-1.0056374386292062,40.7181022248467,6.658463948652603
1782093368,2026-06-22 01:56:08+00:00,2026-06,0.44315715475974465,1,SHORT,DOWN,DOWN,0.44315715475974465,24.834824173460134,5.051534371817976,0.5539464434496808,29.027222263686646,5.231688188646764,0.664735732139617,33.21962035391316,5.411842005475542,0.8863143095194893,41.604416534366194,5.7721496391331115
1782273799,2026-06-24 04:03:19+00:00,2026-06,-1.0039736076236065,0,LONG,DOWN,DOWN,-1.0039736076236065,23.830850565836528,6.0555079794415825,-1.0039736076236065,28.02324865606304,6.235661796270371,-1.0039736076236065,32.21564674628955,6.415815613099149,-1.0039736076236065,40.60044292674259,6.776123246756718
1782401096,2026-06-25 15:24:56+00:00,2026-06,-0.33254318034740366,1,SHORT,DOWN,DOWN,-0.33254318034740366,23.498307385489124,6.388051159788986,-0.4156789754342546,27.607569680628785,6.651340771704625,-0.49881477052110546,31.716831975768446,6.914630383620253,-0.6650863606948073,39.93535656604778,7.441209607451526
1782574668,2026-06-27 15:37:48+00:00,2026-06,1.575269044530924,0,SHORT,UP,DOWN,1.575269044530924,25.073576430020047,4.812782115258063,1.575269044530924,29.18283872515971,5.0760717271737015,1.575269044530924,33.29210102029937,5.339361339089329,1.575269044530924,41.51062561057871,5.865940562920599
1782669183,2026-06-28 17:53:03+00:00,2026-06,-1.0041677585474924,1,SHORT,DOWN,DOWN,-1.0041677585474924,24.069408671472555,5.816949873805555,-1.2552096981843655,27.927629026975342,6.331281425358068,-1.5062516378212387,31.78584938247813,6.845612976910569,-2.008335517094985,39.50229009348372,7.8742760800155835
1782786154,2026-06-30 02:22:34+00:00,2026-06,2.2175523066633245,0,SHORT,NEUTRAL,DOWN,2.2175523066633245,26.28696097813588,3.59939756714223,2.2175523066633245,30.145181333638668,4.113729118694742,2.2175523066633245,34.003401689141455,4.628060670247244,2.2175523066633245,41.719842400147044,5.656723773352262
1782865155,2026-07-01 00:19:15+00:00,2026-07,-1.0048048847612816,0,LONG,DOWN,DOWN,-1.0048048847612816,25.2821560933746,4.604202451903511,-1.0048048847612816,29.140376448877387,5.118534003456023,-1.0048048847612816,32.99859680438017,5.632865555008529,-1.0048048847612816,40.71503751538576,6.661528658113546
