mode,trade_index,signal_time_utc,period_label,quality_state,raw_R,risk_multiplier,weighted_R,equity_R,drawdown_R
OLD_1P5_1_0P75,170,2026-08-23 05:45:00+00:00,2026-08,LOW,1.0347207115617918,0.75,0.7760405336713438,17.86838362654406,5.326046972714327
OLD_1P5_1_0P75,171,2026-08-24 15:00:00+00:00,2026-08,HIGH,-0.0427796387614633,1.5,-0.06416945814219495,17.804214168401863,5.390216430856523
OLD_1P5_1_0P75,172,2026-08-25 19:30:00+00:00,2026-08,NORMAL,0.3381367376277264,1.0,0.3381367376277264,18.142350906029588,5.052079693228798
OLD_1P5_1_0P75,173,2026-08-27 16:30:00+00:00,2026-08,HIGH,-1.0023971061861057,1.5,-1.5035956592791586,16.638755246750428,6.555675352507958
OLD_1P5_1_0P75,174,2026-08-28 16:15:00+00:00,2026-08,NORMAL,-0.0621767185837963,1.0,-0.0621767185837963,16.576578528166632,6.617852071091754
OLD_1P5_1_0P75,175,2026-08-30 12:30:00+00:00,2026-08,NORMAL,-1.0071848418196383,1.0,-1.0071848418196383,15.569393686346993,7.625036912911392
OLD_1P5_1_0P75,176,2026-08-31 10:00:00+00:00,2026-08,LOW,-0.0019118871467923,0.75,-0.001433915360094225,15.5679597709869,7.626470828271486
HI1P25_N1_LOW0P75,1,2026-03-01 14:00:00+00:00,2026-03,NORMAL,0.0539374874815626,1.0,0.0539374874815626,0.0539374874815626,0.0
HI1P25_N1_LOW0P75,2,2026-03-02 15:30:00+00:00,2026-03,NORMAL,-1.001610178787831,1.0,-1.001610178787831,-0.9476726913062685,1.001610178787831
HI1P25_N1_LOW0P75,3,2026-03-03 10:00:00+00:00,2026-03,NORMAL,-1.0022251199374392,1.0,-1.0022251199374392,-1.9498978112437078,2.0038352987252703
HI1P25_N1_LOW0P75,4,2026-03-03 16:45:00+00:00,2026-03,NORMAL,1.969522256361238,1.0,1.969522256361238,0.019624445117530254,0.03431304236403235
HI1P25_N1_LOW0P75,5,2026-03-05 05:45:00+00:00,2026-03,NORMAL,1.5599364478678033,1.0,1.5599364478678033,1.5795608929853335,0.0
HI1P25_N1_LOW0P75,6,2026-03-06 06:45:00+00:00,2026-03,NORMAL,2.219347859404499,1.0,2.219347859404499,3.7989087523898326,0.0
HI1P25_N1_LOW0P75,7,2026-03-08 09:15:00+00:00,2026-03,LOW,2.217890902749247,0.75,1.6634181770619354,5.462326929451768,0.0
HI1P25_N1_LOW0P75,8,2026-03-09 09:30:00+00:00,2026-03,NORMAL,2.2194323888888925,1.0,2.2194323888888925,7.68175931834066,0.0
HI1P25_N1_LOW0P75,9,2026-03-10 15:15:00+00:00,2026-03,HIGH,-0.369209450787765,1.25,-0.46151181348470627,7.220247504855954,0.46151181348470605
HI1P25_N1_LOW0P75,10,2026-03-12 02:45:00+00:00,2026-03,NORMAL,-1.003695026690561,1.0,-1.003695026690561,6.216552478165393,1.4652068401752674
HI1P25_N1_LOW0P75,11,2026-03-12 11:30:00+00:00,2026-03,HIGH,1.3224616129643092,1.25,1.6530770162053865,7.869629494370779,0.0
HI1P25_N1_LOW0P75,12,2026-03-14 03:45:00+00:00,2026-03,NORMAL,-0.5205721457927348,1.0,-0.5205721457927348,7.349057348578044,0.5205721457927348
HI1P25_N1_LOW0P75,13,2026-03-15 06:30:00+00:00,2026-03,HIGH,2.217316611076805,1.25,2.7716457638460064,10.12070311242405,0.0
HI1P25_N1_LOW0P75,14,2026-03-15 23:00:00+00:00,2026-03,HIGH,1.223878050109179,1.25,1.5298475626364738,11.650550675060524,0.0
HI1P25_N1_LOW0P75,15,2026-03-17 13:45:00+00:00,2026-03,NORMAL,-1.0033072812093422,1.0,-1.0033072812093422,10.647243393851182,1.0033072812093415
HI1P25_N1_LOW0P75,16,2026-03-17 20:00:00+00:00,2026-03,HIGH,-1.003191140866455,1.25,-1.2539889260830686,9.393254467768113,2.257296207292411
HI1P25_N1_LOW0P75,17,2026-03-18 14:15:00+00:00,2026-03,NORMAL,1.6228005462626942,1.0,1.6228005462626942,11.016055014030806,0.6344956610297174
HI1P25_N1_LOW0P75,18,2026-03-19 14:45:00+00:00,2026-03,LOW,-1.002023371405143,0.75,-0.7515175285538572,10.26453748547695,1.386013189583574
HI1P25_N1_LOW0P75,19,2026-03-21 14:15:00+00:00,2026-03,NORMAL,2.2136218505818785,1.0,2.2136218505818785,12.478159336058829,0.0
HI1P25_N1_LOW0P75,20,2026-03-22 00:00:00+00:00,2026-03,HIGH,0.9368780555555448,1.25,1.171097569444431,13.64925690550326,0.0
HI1P25_N1_LOW0P75,21,2026-03-23 07:15:00+00:00,2026-03,HIGH,-1.002540854721404,1.25,-1.2531760684017552,12.396080837101504,1.2531760684017552
HI1P25_N1_LOW0P75,22,2026-03-24 01:00:00+00:00,2026-03,NORMAL,-0.1023294933250778,1.0,-0.1023294933250778,12.293751343776426,1.355505561726833
HI1P25_N1_LOW0P75,23,2026-03-25 12:00:00+00:00,2026-03,HIGH,-1.0035602735501852,1.25,-1.2544503419377315,11.039301001838695,2.6099559036645648
HI1P25_N1_LOW0P75,24,2026-03-26 02:30:00+00:00,2026-03,LOW,-1.004167860493261,0.75,-0.7531258953699457,10.286175106468749,3.3630817990345108
HI1P25_N1_LOW0P75,25,2026-03-26 06:15:00+00:00,2026-03,NORMAL,1.4871014974918455,1.0,1.4871014974918455,11.773276603960594,1.8759803015426648
HI1P25_N1_LOW0P75,26,2026-03-27 07:45:00+00:00,2026-03,HIGH,2.218228792610327,1.25,2.772785990762909,14.546062594723503,0.0
HI1P25_N1_LOW0P75,27,2026-03-28 00:00:00+00:00,2026-03,HIGH,-1.0056002344258763,1.25,-1.2570002930323454,13.289062301691159,1.2570002930323447
HI1P25_N1_LOW0P75,28,2026-03-28 22:15:00+00:00,2026-03,NORMAL,-1.0069496631304615,1.0,-1.0069496631304615,12.282112638560697,2.263949956162806
HI1P25_N1_LOW0P75,29,2026-03-29 23:30:00+00:00,2026-03,NORMAL,0.2996303225806422,1.0,0.2996303225806422,12.58174296114134,1.9643196335821642
HI1P25_N1_LOW0P75,30,2026-03-31 08:45:00+00:00,2026-03,NORMAL,-1.00342490960836,1.0,-1.00342490960836,11.578318051532978,2.967744543190525
HI1P25_N1_LOW0P75,31,2026-04-01 07:00:00+00:00,2026-04,NORMAL,-1.0030545892784883,1.0,-1.0030545892784883,10.57526346225449,3.970799132469013
HI1P25_N1_LOW0P75,32,2026-04-02 01:30:00+00:00,2026-04,NORMAL,0.5550521007748141,1.0,0.5550521007748141,11.130315563029304,3.415747031694199
HI1P25_N1_LOW0P75,33,2026-04-04 08:15:00+00:00,2026-04,NORMAL,-1.0127736419979974,1.0,-1.0127736419979974,10.117541921031307,4.428520673692196
HI1P25_N1_LOW0P75,34,2026-04-05 06:45:00+00:00,2026-04,LOW,-1.006828621643911,0.75,-0.7551214662329333,9.362420454798373,5.18364213992513
HI1P25_N1_LOW0P75,35,2026-04-06 00:30:00+00:00,2026-04,HIGH,-0.1815576305759548,1.25,-0.2269470382199435,9.13547341657843,5.410589178145074
HI1P25_N1_LOW0P75,36,2026-04-07 11:15:00+00:00,2026-04,NORMAL,-1.0032583905464063,1.0,-1.0032583905464063,8.132215026032023,6.41384756869148
HI1P25_N1_LOW0P75,37,2026-04-07 20:45:00+00:00,2026-04,HIGH,2.219480304581637,1.25,2.7743503807270464,10.90656540675907,3.6394971879644338
HI1P25_N1_LOW0P75,38,2026-04-09 02:00:00+00:00,2026-04,NORMAL,-1.0033102554975606,1.0,-1.0033102554975606,9.90325515126151,4.642807443461994
HI1P25_N1_LOW0P75,39,2026-04-09 16:15:00+00:00,2026-04,LOW,0.3934609523547987,0.75,0.29509571426609904,10.198350865527608,4.347711729195895
HI1P25_N1_LOW0P75,40,2026-04-11 05:00:00+00:00,2026-04,NORMAL,-1.0070212424587208,1.0,-1.0070212424587208,9.191329623068887,5.354732971654617
HI1P25_N1_LOW0P75,41,2026-04-12 01:45:00+00:00,2026-04,NORMAL,0.5788146944075542,1.0,0.5788146944075542,9.770144317476442,4.775918277247062
HI1P25_N1_LOW0P75,42,2026-04-13 07:45:00+00:00,2026-04,NORMAL,-1.0055387231306772,1.0,-1.0055387231306772,8.764605594345765,5.781457000377738
HI1P25_N1_LOW0P75,43,2026-04-14 00:15:00+00:00,2026-04,HIGH,0.1840656959071347,1.25,0.23008211988391838,8.994687714229684,5.551374880493819
HI1P25_N1_LOW0P75,44,2026-04-15 20:45:00+00:00,2026-04,HIGH,-1.0030452318166478,1.25,-1.2538065397708098,7.740881174458874,6.8051814202646295
HI1P25_N1_LOW0P75,45,2026-04-16 15:15:00+00:00,2026-04,NORMAL,-1.002215691997346,1.0,-1.002215691997346,6.738665482461528,7.807397112261976
HI1P25_N1_LOW0P75,46,2026-04-18 00:30:00+00:00,2026-04,NORMAL,2.2170319148363045,1.0,2.2170319148363045,8.955697397297833,5.590365197425671
HI1P25_N1_LOW0P75,47,2026-04-18 20:45:00+00:00,2026-04,NORMAL,1.7878923215005862,1.0,1.7878923215005862,10.743589718798418,3.802472875925085
HI1P25_N1_LOW0P75,48,2026-04-19 23:45:00+00:00,2026-04,NORMAL,-1.0029579808165048,1.0,-1.0029579808165048,9.740631737981914,4.805430856741589
HI1P25_N1_LOW0P75,49,2026-04-20 14:45:00+00:00,2026-04,LOW,0.0567312020062051,0.75,0.042548401504653825,9.783180139486568,4.7628824552369355
HI1P25_N1_LOW0P75,50,2026-04-22 02:30:00+00:00,2026-04,HIGH,0.1926696102914637,1.25,0.24083701286432962,10.024017152350897,4.522045442372606
HI1P25_N1_LOW0P75,51,2026-04-24 02:30:00+00:00,2026-04,HIGH,-1.0042215082530837,1.25,-1.2552768853163545,8.768740267034543,5.77732232768896
HI1P25_N1_LOW0P75,52,2026-04-25 01:15:00+00:00,2026-04,NORMAL,0.0444061007074454,1.0,0.0444061007074454,8.813146367741988,5.732916226981516
HI1P25_N1_LOW0P75,53,2026-04-26 05:00:00+00:00,2026-04,NORMAL,2.2136266369237263,1.0,2.2136266369237263,11.026773004665714,3.51928959005779
HI1P25_N1_LOW0P75,54,2026-04-27 16:30:00+00:00,2026-04,NORMAL,0.4750206120444012,1.0,0.4750206120444012,11.501793616710115,3.0442689780133882
HI1P25_N1_LOW0P75,55,2026-04-29 05:45:00+00:00,2026-04,NORMAL,-1.00506589159503,1.0,-1.00506589159503,10.496727725115086,4.049334869608417
HI1P25_N1_LOW0P75,56,2026-04-29 16:45:00+00:00,2026-04,HIGH,-0.1612523265298245,1.25,-0.2015654081622806,10.295162316952805,4.250900277770699
HI1P25_N1_LOW0P75,57,2026-05-01 03:15:00+00:00,2026-05,NORMAL,2.2157272768206435,1.0,2.2157272768206435,12.510889593773449,2.0351730009500546
HI1P25_N1_LOW0P75,58,2026-05-01 13:15:00+00:00,2026-05,LOW,-0.2307112215450397,0.75,-0.17303341615877976,12.337856177614668,2.208206417108835
HI1P25_N1_LOW0P75,59,2026-05-03 22:00:00+00:00,2026-05,HIGH,-1.005419649148552,1.25,-1.25677456143569,11.081081616178977,3.464980978544526
HI1P25_N1_LOW0P75,60,2026-05-04 02:15:00+00:00,2026-05,LOW,-1.0026531766558076,0.75,-0.7519898824918556,10.329091733687122,4.216970861036382
HI1P25_N1_LOW0P75,61,2026-05-06 06:00:00+00:00,2026-05,NORMAL,-1.005009961716168,1.0,-1.005009961716168,9.324081771970954,5.221980822752549
HI1P25_N1_LOW0P75,62,2026-05-06 14:30:00+00:00,2026-05,LOW,1.1761398401768373,0.75,0.8821048801326279,10.206186652103582,4.339875942619921
HI1P25_N1_LOW0P75,63,2026-05-08 04:30:00+00:00,2026-05,NORMAL,-1.004800168251023,1.0,-1.004800168251023,9.20138648385256,5.344676110870944
HI1P25_N1_LOW0P75,64,2026-05-09 01:15:00+00:00,2026-05,NORMAL,-1.0094501542859609,1.0,-1.0094501542859609,8.191936329566598,6.354126265156905
HI1P25_N1_LOW0P75,65,2026-05-09 18:15:00+00:00,2026-05,HIGH,0.6119787609668341,1.25,0.7649734512085427,8.95690978077514,5.589152813948363
HI1P25_N1_LOW0P75,66,2026-05-10 23:30:00+00:00,2026-05,HIGH,-0.2284270728371984,1.25,-0.285533841046498,8.671375939728643,5.874686654994861
HI1P25_N1_LOW0P75,67,2026-05-12 02:00:00+00:00,2026-05,NORMAL,0.1889475429171153,1.0,0.1889475429171153,8.860323482645757,5.685739112077746
HI1P25_N1_LOW0P75,68,2026-05-13 11:30:00+00:00,2026-05,NORMAL,2.216404153988227,1.0,2.216404153988227,11.076727636633985,3.4693349580895188
HI1P25_N1_LOW0P75,69,2026-05-14 06:30:00+00:00,2026-05,NORMAL,2.218100609384515,1.0,2.218100609384515,13.2948282460185,1.2512343487050028
HI1P25_N1_LOW0P75,70,2026-05-15 00:00:00+00:00,2026-05,HIGH,-1.0055274403479089,1.25,-1.2569093004348861,12.037918945583614,2.508143649139889
HI1P25_N1_LOW0P75,71,2026-05-15 13:30:00+00:00,2026-05,NORMAL,1.6835480929999684,1.0,1.6835480929999684,13.721467038583583,0.8245955561399203
HI1P25_N1_LOW0P75,72,2026-05-16 14:45:00+00:00,2026-05,LOW,0.263328357140753,0.75,0.19749626785556473,13.918963306439148,0.6270992882843558
HI1P25_N1_LOW0P75,73,2026-05-17 23:45:00+00:00,2026-05,NORMAL,-1.0033537464931936,1.0,-1.0033537464931936,12.915609559945954,1.630453034777549
HI1P25_N1_LOW0P75,74,2026-05-18 16:00:00+00:00,2026-05,LOW,-0.1752802944823172,0.75,-0.1314602208617379,12.784149339084216,1.7619132556392874
HI1P25_N1_LOW0P75,75,2026-05-20 06:45:00+00:00,2026-05,NORMAL,0.4725447108476439,1.0,0.4725447108476439,13.256694049931859,1.2893685447916443
HI1P25_N1_LOW0P75,76,2026-05-22 02:30:00+00:00,2026-05,NORMAL,2.2163839020147846,1.0,2.2163839020147846,15.473077951946644,0.0
HI1P25_N1_LOW0P75,77,2026-05-23 08:00:00+00:00,2026-05,LOW,-1.005252196497164,0.75,-0.7539391473728729,14.71913880457377,0.7539391473728738
HI1P25_N1_LOW0P75,78,2026-05-23 15:00:00+00:00,2026-05,NORMAL,2.2165710925088407,1.0,2.2165710925088407,16.93570989708261,0.0
HI1P25_N1_LOW0P75,79,2026-05-24 11:45:00+00:00,2026-05,NORMAL,-1.005808759042491,1.0,-1.005808759042491,15.929901138040119,1.0058087590424911
HI1P25_N1_LOW0P75,80,2026-05-25 05:30:00+00:00,2026-05,NORMAL,-1.0049264909933218,1.0,-1.0049264909933218,14.924974647046797,2.010735250035813
HI1P25_N1_LOW0P75,81,2026-05-26 01:00:00+00:00,2026-05,NORMAL,-1.0047465435878355,1.0,-1.0047465435878355,13.920228103458962,3.015481793623648
HI1P25_N1_LOW0P75,82,2026-05-26 15:45:00+00:00,2026-05,NORMAL,0.8199208570797497,1.0,0.8199208570797497,14.740148960538711,2.195560936543899
HI1P25_N1_LOW0P75,83,2026-05-27 22:00:00+00:00,2026-05,LOW,2.2174768749061218,0.75,1.6631076561795912,16.403256616718302,0.5324532803643081
HI1P25_N1_LOW0P75,84,2026-05-28 05:45:00+00:00,2026-05,HIGH,-0.4408529305296155,1.25,-0.5510661631620194,15.852190453556283,1.0835194435263276
HI1P25_N1_LOW0P75,85,2026-05-29 07:00:00+00:00,2026-05,NORMAL,-1.0061762141779849,1.0,-1.0061762141779849,14.846014239378297,2.089695657704313
HI1P25_N1_LOW0P75,86,2026-05-29 14:30:00+00:00,2026-05,LOW,-1.003640935488132,0.75,-0.7527307016160989,14.093283537762199,2.8424263593204113
HI1P25_N1_LOW0P75,87,2026-05-30 02:00:00+00:00,2026-05,HIGH,-1.007528370565044,1.25,-1.259410463206305,12.833873074555894,4.101836822526716
HI1P25_N1_LOW0P75,88,2026-06-01 14:45:00+00:00,2026-06,HIGH,2.2200915466734976,1.25,2.775114433341872,15.608987507897766,1.3267223891848445
HI1P25_N1_LOW0P75,89,2026-06-03 05:15:00+00:00,2026-06,HIGH,2.220454680439625,1.25,2.775568350549531,18.384555858447296,0.0
HI1P25_N1_LOW0P75,90,2026-06-04 05:15:00+00:00,2026-06,NORMAL,-0.4469156908927472,1.0,-0.4469156908927472,17.937640167554548,0.4469156908927481
HI1P25_N1_LOW0P75,91,2026-06-05 14:15:00+00:00,2026-06,HIGH,-0.1149638975313569,1.25,-0.14370487191419612,17.793935295640352,0.5906205628069436
HI1P25_N1_LOW0P75,92,2026-06-07 01:30:00+00:00,2026-06,HIGH,-1.002858815690412,1.25,-1.2535735196130149,16.54036177602734,1.844194082419957
HI1P25_N1_LOW0P75,93,2026-06-07 22:15:00+00:00,2026-06,LOW,-0.0434975434530721,0.75,-0.032623157589804073,16.507738618437536,1.8768172400097605
HI1P25_N1_LOW0P75,94,2026-06-09 02:00:00+00:00,2026-06,NORMAL,1.364215222602464,1.0,1.364215222602464,17.87195384104,0.5126020174072963
HI1P25_N1_LOW0P75,95,2026-06-10 06:15:00+00:00,2026-06,HIGH,-1.0039401136358383,1.25,-1.254925142044798,16.617028698995203,1.7675271594520936
HI1P25_N1_LOW0P75,96,2026-06-10 14:15:00+00:00,2026-06,NORMAL,0.4606442570832672,1.0,0.4606442570832672,17.07767295607847,1.3068829023688266
HI1P25_N1_LOW0P75,97,2026-06-13 07:45:00+00:00,2026-06,NORMAL,2.214568269890265,1.0,2.214568269890265,19.292241225968734,0.0
HI1P25_N1_LOW0P75,98,2026-06-13 22:30:00+00:00,2026-06,NORMAL,-1.0062597010040424,1.0,-1.0062597010040424,18.28598152496469,1.0062597010040442
HI1P25_N1_LOW0P75,99,2026-06-14 21:45:00+00:00,2026-06,NORMAL,-1.0034751207332235,1.0,-1.0034751207332235,17.282506404231466,2.0097348217372684
HI1P25_N1_LOW0P75,100,2026-06-15 11:30:00+00:00,2026-06,NORMAL,-1.0046427270678313,1.0,-1.0046427270678313,16.277863677163634,3.0143775488051006
HI1P25_N1_LOW0P75,101,2026-06-16 00:45:00+00:00,2026-06,NORMAL,0.6928827247630065,1.0,0.6928827247630065,16.97074640192664,2.3214948240420945
HI1P25_N1_LOW0P75,102,2026-06-17 12:00:00+00:00,2026-06,NORMAL,-1.0039853886119685,1.0,-1.0039853886119685,15.96676101331467,3.325480212654064
HI1P25_N1_LOW0P75,103,2026-06-18 16:15:00+00:00,2026-06,HIGH,-0.1559643662165021,1.25,-0.19495545777062762,15.771805555544043,3.520435670424691
HI1P25_N1_LOW0P75,104,2026-06-20 00:15:00+00:00,2026-06,NORMAL,-1.0056374386292062,1.0,-1.0056374386292062,14.766168116914837,4.526073109053897
HI1P25_N1_LOW0P75,105,2026-06-21 08:45:00+00:00,2026-06,LOW,-1.0083880987321132,0.75,-0.7562910740490849,14.009877042865753,5.282364183102981
HI1P25_N1_LOW0P75,106,2026-06-21 22:15:00+00:00,2026-06,NORMAL,2.2182873437638078,1.0,2.2182873437638078,16.22816438662956,3.0640768393391724
HI1P25_N1_LOW0P75,107,2026-06-22 13:45:00+00:00,2026-06,NORMAL,-1.002806353874498,1.0,-1.002806353874498,15.225358032755064,4.06688319321367
HI1P25_N1_LOW0P75,108,2026-06-23 01:00:00+00:00,2026-06,NORMAL,2.21842630649825,1.0,2.21842630649825,17.443784339253313,1.8484568867154216
HI1P25_N1_LOW0P75,109,2026-06-23 14:15:00+00:00,2026-06,HIGH,1.4784086009083768,1.25,1.848010751135471,19.291795090388785,0.00044613557994921393
HI1P25_N1_LOW0P75,110,2026-06-24 14:45:00+00:00,2026-06,HIGH,1.093537157090165,1.25,1.3669214463627064,20.65871653675149,0.0
HI1P25_N1_LOW0P75,111,2026-06-26 01:30:00+00:00,2026-06,NORMAL,0.6757157463796739,1.0,0.6757157463796739,21.334432283131164,0.0
HI1P25_N1_LOW0P75,112,2026-06-27 05:00:00+00:00,2026-06,NORMAL,-0.6251636143162401,1.0,-0.6251636143162401,20.709268668814925,0.6251636143162393
HI1P25_N1_LOW0P75,113,2026-06-28 05:45:00+00:00,2026-06,NORMAL,-1.0051880432710785,1.0,-1.0051880432710785,19.704080625543845,1.630351657587319
HI1P25_N1_LOW0P75,114,2026-06-28 22:30:00+00:00,2026-06,HIGH,-1.0031735875816563,1.25,-1.2539669844770704,18.450113641066775,2.8843186420643896
HI1P25_N1_LOW0P75,115,2026-06-29 13:45:00+00:00,2026-06,NORMAL,0.1690574538854163,1.0,0.1690574538854163,18.61917109495219,2.7152611881789745
HI1P25_N1_LOW0P75,116,2026-06-30 23:15:00+00:00,2026-06,NORMAL,-1.0048048847612816,1.0,-1.0048048847612816,17.61436621019091,3.7200660729402557
HI1P25_N1_LOW0P75,117,2026-07-01 14:00:00+00:00,2026-07,NORMAL,2.219315085058809,1.0,2.219315085058809,19.83368129524972,1.500750987881446
HI1P25_N1_LOW0P75,118,2026-07-03 01:15:00+00:00,2026-07,NORMAL,-1.004679255499155,1.0,-1.004679255499155,18.829002039750563,2.5054302433806015
HI1P25_N1_LOW0P75,119,2026-07-03 21:30:00+00:00,2026-07,HIGH,0.8261770244629236,1.25,1.0327212805786545,19.86172332032922,1.4727089628019456
HI1P25_N1_LOW0P75,120,2026-07-05 22:30:00+00:00,2026-07,LOW,2.21795904165889,0.75,1.6634692812441676,21.525192601573387,0.0
HI1P25_N1_LOW0P75,121,2026-07-07 05:45:00+00:00,2026-07,NORMAL,-1.0036331328901915,1.0,-1.0036331328901915,20.521559468683197,1.0036331328901902
HI1P25_N1_LOW0P75,122,2026-07-09 00:15:00+00:00,2026-07,LOW,-1.0052843853079805,0.75,-0.7539632889809853,19.767596179702213,1.757596421871174
HI1P25_N1_LOW0P75,123,2026-07-09 06:45:00+00:00,2026-07,NORMAL,1.0981173881000783,1.0,1.0981173881000783,20.865713567802292,0.6594790337710954
HI1P25_N1_LOW0P75,124,2026-07-10 11:45:00+00:00,2026-07,HIGH,-1.0046160683996883,1.25,-1.2557700854996103,19.609943482302683,1.9152491192707046
HI1P25_N1_LOW0P75,125,2026-07-11 08:30:00+00:00,2026-07,HIGH,-1.0107908247212352,1.25,-1.263488530901544,18.34645495140114,3.1787376501722484
HI1P25_N1_LOW0P75,126,2026-07-12 00:30:00+00:00,2026-07,NORMAL,-0.1900751154485381,1.0,-0.1900751154485381,18.1563798359526,3.3688127656207882
HI1P25_N1_LOW0P75,127,2026-07-14 06:15:00+00:00,2026-07,NORMAL,2.2167848266875216,1.0,2.2167848266875216,20.37316466264012,1.1520279389332657
HI1P25_N1_LOW0P75,128,2026-07-14 13:15:00+00:00,2026-07,NORMAL,1.7799793047398602,1.0,1.7799793047398602,22.153143967379982,0.0
HI1P25_N1_LOW0P75,129,2026-07-15 15:00:00+00:00,2026-07,HIGH,-1.0027490867752964,1.25,-1.2534363584691204,20.899707608910862,1.25343635846912
HI1P25_N1_LOW0P75,130,2026-07-16 08:00:00+00:00,2026-07,NORMAL,-1.0046320110620015,1.0,-1.0046320110620015,19.895075597848862,2.25806836953112
HI1P25_N1_LOW0P75,131,2026-07-16 23:45:00+00:00,2026-07,NORMAL,2.2157918323763512,1.0,2.2157918323763512,22.110867430225213,0.042276537154769755
HI1P25_N1_LOW0P75,132,2026-07-18 05:00:00+00:00,2026-07,NORMAL,-1.0144627457824436,1.0,-1.0144627457824436,21.09640468444277,1.0567392829372118
HI1P25_N1_LOW0P75,133,2026-07-18 17:00:00+00:00,2026-07,HIGH,1.0245780051886877,1.25,1.2807225064858596,22.37712719092863,0.0
HI1P25_N1_LOW0P75,134,2026-07-20 00:00:00+00:00,2026-07,LOW,-1.005371953056322,0.75,-0.7540289647922416,21.62309822613639,0.7540289647922407
HI1P25_N1_LOW0P75,135,2026-07-21 08:00:00+00:00,2026-07,HIGH,-0.2127785355608756,1.25,-0.2659731694510945,21.357125056685295,1.0200021342433345
HI1P25_N1_LOW0P75,136,2026-07-22 13:45:00+00:00,2026-07,NORMAL,-1.0053158074027737,1.0,-1.0053158074027737,20.35180924928252,2.025317941646108
HI1P25_N1_LOW0P75,137,2026-07-23 12:45:00+00:00,2026-07,NORMAL,-1.006486782576516,1.0,-1.006486782576516,19.345322466706005,3.0318047242226243
HI1P25_N1_LOW0P75,138,2026-07-26 06:00:00+00:00,2026-07,NORMAL,2.21026142326272,1.0,2.21026142326272,21.555583889968723,0.821543300959906
HI1P25_N1_LOW0P75,139,2026-07-26 22:30:00+00:00,2026-07,NORMAL,-1.0079386978502662,1.0,-1.0079386978502662,20.547645192118456,1.8294819988101736
HI1P25_N1_LOW0P75,140,2026-07-27 14:00:00+00:00,2026-07,HIGH,-1.0035158875409222,1.25,-1.254394859426153,19.293250332692303,3.0838768582363265
HI1P25_N1_LOW0P75,141,2026-07-27 22:45:00+00:00,2026-07,NORMAL,0.3789391630391676,1.0,0.3789391630391676,19.67218949573147,2.7049376951971595
HI1P25_N1_LOW0P75,142,2026-07-29 07:45:00+00:00,2026-07,NORMAL,-1.005646466955716,1.0,-1.005646466955716,18.666543028775752,3.710584162152877
HI1P25_N1_LOW0P75,143,2026-07-29 16:30:00+00:00,2026-07,NORMAL,-1.002980508313981,1.0,-1.002980508313981,17.66356252046177,4.713564670466859
HI1P25_N1_LOW0P75,144,2026-07-31 02:30:00+00:00,2026-07,NORMAL,1.275181920991485,1.0,1.275181920991485,18.938744441453256,3.438382749475373
HI1P25_N1_LOW0P75,145,2026-08-01 03:00:00+00:00,2026-08,HIGH,2.2111218436288467,1.25,2.7639023045360585,21.702646745989313,0.6744804449393165
HI1P25_N1_LOW0P75,146,2026-08-01 19:15:00+00:00,2026-08,HIGH,-1.0050322990250145,1.25,-1.256290373781268,20.446356372208044,1.9307708187205854
HI1P25_N1_LOW0P75,147,2026-08-02 02:30:00+00:00,2026-08,NORMAL,-0.4587336695386017,1.0,-0.4587336695386017,19.98762270266944,2.3895044882591883
HI1P25_N1_LOW0P75,148,2026-08-03 04:45:00+00:00,2026-08,HIGH,-1.0061023719242783,1.25,-1.257627964905348,18.729994737764095,3.6471324531645344
HI1P25_N1_LOW0P75,149,2026-08-03 14:15:00+00:00,2026-08,NORMAL,0.3350877488256583,1.0,0.3350877488256583,19.065082486589752,3.312044704338877
HI1P25_N1_LOW0P75,150,2026-08-06 04:30:00+00:00,2026-08,NORMAL,1.0871473108402394,1.0,1.0871473108402394,20.152229797429992,2.2248973934986367
HI1P25_N1_LOW0P75,151,2026-08-07 06:00:00+00:00,2026-08,NORMAL,-1.0072361704383896,1.0,-1.0072361704383896,19.144993626991603,3.232133563937026
HI1P25_N1_LOW0P75,152,2026-08-07 09:30:00+00:00,2026-08,NORMAL,0.3343119683927149,1.0,0.3343119683927149,19.479305595384318,2.897821595544311
HI1P25_N1_LOW0P75,153,2026-08-08 14:30:00+00:00,2026-08,LOW,2.203935165523048,0.75,1.652951374142286,21.132256969526605,1.2448702214020244
HI1P25_N1_LOW0P75,154,2026-08-09 13:45:00+00:00,2026-08,HIGH,-1.0157303623263292,1.25,-1.2696629529079115,19.862594016618694,2.5145331743099355
HI1P25_N1_LOW0P75,155,2026-08-09 23:45:00+00:00,2026-08,LOW,1.6579351270092209,0.75,1.2434513452569156,21.10604536187561,1.2710818290530206
HI1P25_N1_LOW0P75,156,2026-08-11 01:15:00+00:00,2026-08,HIGH,-1.0101741338783945,1.25,-1.2627176673479932,19.843327694527616,2.533799496401013
HI1P25_N1_LOW0P75,157,2026-08-12 01:15:00+00:00,2026-08,HIGH,-1.0098131917513018,1.25,-1.2622664896891274,18.581061204838488,3.7960659860901416
HI1P25_N1_LOW0P75,158,2026-08-12 10:30:00+00:00,2026-08,NORMAL,-1.0075057082119716,1.0,-1.0075057082119716,17.573555496626515,4.803571694302114
HI1P25_N1_LOW0P75,159,2026-08-13 06:00:00+00:00,2026-08,NORMAL,-1.007043078462431,1.0,-1.007043078462431,16.566512418164084,5.810614772764545
