R,signal_ts,entry_ts,entry_k,side,signal_z,confirm_z,confirm_age_min,pre_fav_atr,pre_adv_atr,response_ratio,h1_state,h4_state,h1_h4_aligned,with_h1,with_h4,with_aligned,ret15_atr,ret30_atr,ret60_atr,eff30,eff60,range15_atr,range60_atr,close_loc15,close_loc60,pullback60_atr,atr_pct,delta_abs_z,regime,oi_ch30,oi_ch60,taker_delta15,taker_delta30,taker_delta60,vol_exp15,ret_15m,mfe_15m,mae_15m,impulse15,ret_30m,mfe_30m,mae_30m,impulse30,ret_60m,mfe_60m,mae_60m,impulse60,ret_120m,mfe_120m,mae_120m,impulse120,dataset,year
-1.007770137794169,1633762500,1633764000,80636,1,-1.4672150590875452,-0.9129628135168222,25.0,0.4522166711129251,0.34781000654817174,1.3001830346997505,1.0,1.0,1.0,1.0,1.0,1.0,0.4124442299162555,0.621291778641688,0.08743835938112189,0.3738289513448174,0.02296906672424129,0.8606856785034059,2.2887390090536486,0.8960212201591875,-0.12891513386265996,1.2918960523912437,0.003987584667051839,-0.5542522455707231,ALIGNED_WITH,0.000732544763123677,0.003509753526853787,0.022333803678559593,0.029938087794589657,-0.007487006209132279,0.5313739361098804,0.25838834242177583,0.7884063453961889,0.2090301875962065,0,-0.19551491115923392,0.7884063453961889,0.5006588044981417,0,-0.2715840008349355,0.7884063453961889,0.5006588044981417,0,-1.2694314712865806,0.7884063453961889,1.7462102434315363,0,historical,2021
-1.0068358486821694,1633786800,1633787400,80714,1,-1.486381044741957,-1.7143145006705018,10.0,1.4254378421572207,0.0,1425437842.1572206,1.0,1.0,1.0,1.0,1.0,1.0,0.8293062864325749,1.0817938700812142,1.08248400971124,0.6486654252017328,0.48916263839076124,1.6414971100402884,2.2049961179645803,0.039562749632103156,0.2850078247261252,0.78827748542697,0.005234709124536109,0.22793345592854486,ALIGNED_WITH,-0.0016580717142381518,-0.0005535029809211611,0.08005220429184948,0.07766306351555768,0.047015742543222536,5.9872128030693785,-0.6531826528474449,0.10773079624860213,0.6544249041814864,0,-0.7317550497270168,0.10773079624860213,0.8290302305805797,0,-0.8093267441430587,0.10773079624860213,0.9450772093711008,0,-1.3233772475752497,0.10773079624860213,1.5656507646993614,0,historical,2021
-1.0120322767599272,1633824000,1633824300,80837,-1,1.205686183660396,0.7872735016141122,5.0,0.7460231729138896,0.14077521709932228,5.299392769454222,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.8530018175755513,0.6352966593243656,0.04523743548079565,0.30374096196165595,0.013858673757160201,2.2441187106955285,2.2441187106955285,0.7007324934075645,0.7007324934075645,0.335795905523642,0.002770326347907334,-0.4184126820462838,ALIGNED_COUNTER,-0.004801055277664612,-0.00734862656188684,-0.006741717073748003,-0.006777633665205255,0.042757629922860876,3.022729920020291,-1.2860450589655528,0.474269799597015,1.3256935670976693,0,-1.8517102587344718,0.474269799597015,2.232743599738862,0,1.1772911079695902,1.3043898910863443,2.232743599738862,0,3.442779246762864,5.2429398697169045,2.232743599738862,0,historical,2021
-1.0090270189218191,1633829400,1633829700,80855,-1,1.5418624731293147,1.790586964876864,5.0,0.5696273933141277,0.03491569077511403,16.314366531329235,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.8894809474987317,0.9428726510310985,3.2227728919146017,0.5614906832298161,0.6665981796141467,1.3934986288442894,3.5710357990485266,0.617421677299796,0.8507093184979189,0.26656118405414214,0.003692618085990886,0.2487244917475493,ALIGNED_COUNTER,0.0009415956168548067,-0.001210897766314556,-0.03734575045225899,-0.02853445573664319,-0.08378517686547116,1.6706598736955278,0.05870604053512176,0.4026976113864545,0.41928628950719105,0,0.7489738504819585,2.108748789374172,0.41928628950719105,1,-0.26536918323110403,2.108748789374172,0.4689529904675322,1,-1.4104846405727174,2.108748789374172,1.8546539472610495,1,historical,2021
-1.0073506613390275,1633841100,1633841400,80894,1,-1.7842803619540388,-1.530287137061385,5.0,2.1047197056612816,0.010009099181069101,210.28061140222002,1.0,1.0,1.0,1.0,1.0,1.0,2.984729200458933,2.5071804407168785,3.5716263797127947,0.6608479843166674,0.6888973674170105,3.5809233690707036,3.900779364639792,0.9200132574711417,0.9265720081135942,0.14321319776871108,0.004534739365061139,-0.25399322489265375,ALIGNED_WITH,0.010717134341002854,0.01194651760876142,0.19929023950224192,0.11025580442207635,0.08239144482940096,3.562717631186035,0.2737666653479333,1.680223127744587,0.5207896506705679,0,-0.020176444989539195,1.680223127744587,0.5207896506705679,0,-0.2696522530363711,1.680223127744587,1.2353918582110384,0,-0.5276733789611294,1.680223127744587,1.2353918582110384,0,historical,2021
1.4937161242608241,1633922700,1633923000,81166,1,-2.732416888774562,-2.7861584856919355,5.0,0.6305419900793595,0.2550106978038397,2.4726099455316866,1.0,1.0,1.0,1.0,1.0,1.0,1.3004374983206084,1.0059872048229717,2.564043060973731,0.5086985093210574,0.7252019151714418,1.501525503636064,2.7564104129974356,0.7675944062314746,0.8733995037220719,0.1744814631155588,0.005208709343017816,0.05374159691737335,ALIGNED_WITH,0.0074119153092842005,0.011424807546163152,0.12334130566494554,0.001998450703225082,0.06345138628107393,1.389086085819373,0.7775744858600919,1.4329230310743493,0.057693106286915506,1,0.92856148304848,2.4725274993709805,0.057693106286915506,1,1.4373346556807625,2.4725274993709805,0.057693106286915506,1,0.9070163396218152,2.4725274993709805,0.057693106286915506,1,historical,2021
-1.0070272498971649,1633937100,1633937700,81215,1,-1.0005281981517002,-0.8762735678038862,10.0,1.347795180500022,0.03784673683544132,35.611924767737534,1.0,1.0,1.0,1.0,1.0,1.0,1.4249635996565582,0.37451430310932904,1.226147364672579,0.15129367051600617,0.2980755133756213,1.6120800319346633,2.3919060569597197,0.7888068635275463,0.39218718483158455,0.7269155770495329,0.004364762373397042,-0.12425463034781403,ALIGNED_WITH,0.005717845495226248,0.009351373442409994,0.32032449474423097,-0.00977189207435558,0.08663520870143408,0.8696961638466537,-0.8522361441769584,0.6145009778553693,1.434813949013689,0,-0.9435428518915305,0.6145009778553693,1.434813949013689,0,-1.52841237066033,0.6145009778553693,2.5653526166606184,0,-1.6524061560376027,0.6145009778553693,2.5653526166606184,0,historical,2021
-1.007420586527054,1633952400,1633953000,81266,-1,1.8281557168780038,1.7548261659837663,10.0,0.4687224669603631,0.3253550266709747,1.4406492203783403,1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.10322152843014189,-1.1049345195336364,-0.1460647252767552,-0.4502927488365099,-0.029038046065400638,0.9478182387504437,2.878930209426986,0.5662482024174862,-0.48435060780550554,2.1366709030962916,0.0048053629305429245,-0.07332955089423754,ALIGNED_COUNTER,-0.002968452548908096,-0.007804230836858328,-0.009731836080718764,0.09296160249821946,-0.011440875370955315,0.7085920270089294,0.07367703670958378,0.3278996518760101,0.26199554253926277,0,0.7200088412444235,1.2506676981451845,0.26199554253926277,1,0.06723029599749519,1.2506676981451845,0.2962553646092299,1,-3.136578806800382,1.2506676981451845,3.3522683317676996,1,historical,2021
1.4909503386942151,1633996800,1633997100,81413,-1,2.191230136920935,2.119139862921717,5.0,1.092127983748105,0.021852039952601425,49.978305738901255,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.22311833417978588,-0.17092940578976487,-0.19368207211782956,-0.05971978404160992,-0.03986497034030681,1.2956695446080788,1.9574403250380816,0.9630496817150584,0.29938249182707755,0.6857084814626897,0.0036833791019324283,-0.07209027399921819,ALIGNED_COUNTER,-0.0032709788024998243,-0.0034429415128369723,0.06687550337285575,0.04296468358327005,0.03004925658250423,2.1752620293449643,1.785752497037433,2.107750126968026,-0.41315049940750026,1,2.510661926527871,2.9135737260877166,-0.41315049940750026,1,2.202505501946855,3.1505806670052725,-0.41315049940750026,1,1.6337362451329138,3.1505806670052725,-0.41315049940750026,1,historical,2021
-1.0073789202799366,1634002200,1634004600,81438,-1,2.0042361883092394,1.7347684032761768,40.0,0.7640045194226986,0.46696074376150953,1.636121511269428,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.6879993763884968,0.6056047082667391,-0.4031258525938348,0.7076236451407258,-0.18926931030065924,1.1782359589975548,1.698639747437344,0.2385709560039544,-0.0746638520490106,0.9127333671122894,0.004504518739654727,-0.2694677850330627,ALIGNED_COUNTER,-0.0002830850196042789,-0.005787263090924033,-0.15969505925252211,-0.10108672861252477,-0.00392498246121297,0.8840826213686213,0.14167673539384384,0.1417157111119794,0.875160774837279,0,-0.1623728417195938,0.22457808785127867,0.875160774837279,0,1.9137857115017487,2.0203063491444757,0.875160774837279,0,0.3957594418677195,2.0203063491444757,0.875160774837279,0,historical,2021
-1.0068610836789826,1634021700,1634022600,81498,1,-2.520806342667107,-1.051813301026518,15.0,0.5924981595532576,0.23090873179754323,2.5659408909092654,1.0,1.0,1.0,1.0,1.0,1.0,0.32517103518509877,-0.24357830310912326,-0.9608320603374887,-0.1629752066115651,-0.34076799839791977,0.8091867447101373,2.158890048449482,0.3645601639844831,-0.12910713701898868,1.2188090808717886,0.004943696108905829,-1.468993041640589,ALIGNED_WITH,0.004023066055329982,0.006849379084820084,0.13425856818724977,0.04545708304457211,-0.014212475372461718,0.6910173202384513,0.3228065399216578,0.5568562800288402,0.11049603984856865,0,0.15309224556467138,0.5568562800288402,0.11049603984856865,0,0.3557330187394914,0.5568562800288402,0.3627206316076002,0,-0.046936995528139645,1.1040781241334743,0.3627206316076002,1,historical,2021
-1.0125371312760354,1634100000,1634100300,81757,1,-1.1163018123632793,-1.6493121217082902,5.0,0.865946240725566,0.17419382615061482,4.97116490802418,-1.0,1.0,0.0,-1.0,1.0,0.0,-0.4943113818591255,-1.289567356834319,-1.0068160688695358,-0.5307662710510068,-0.26843951914412606,1.1883895688977866,2.137821220728668,0.12501512767756773,-0.37461737697199005,1.4693430994365475,0.002476178198342673,0.5330103093450109,CONFLICT_FOLLOW_H4,0.005749807271481888,0.007966860313316504,-0.041535194867459546,-0.07184596480215971,-0.0628320384087135,2.6641774759839603,-0.7046490007036806,0.46748884106284994,0.9540339108414942,0,-0.43138987194829315,0.46748884106284994,1.0641285756110823,0,-5.151437949118307,0.46748884106284994,6.0403930411378255,0,-6.356726437820693,0.46748884106284994,9.993445890069719,0,historical,2021
-1.0082189904021814,1634105400,1634106300,81777,1,-1.4897308109114076,-1.2708947896956833,15.0,0.9050035106224168,0.48717272579973303,1.8576645629722321,-1.0,1.0,0.0,-1.0,1.0,0.0,0.5253489274578773,0.268800599499517,-2.4908455887272605,0.07215851941259166,-0.3402811191531644,1.1727709456837359,5.062810956924344,0.5957827476038156,-0.015016170691455666,2.5694174952160442,0.004814390242004274,-0.21883602121572432,CONFLICT_FOLLOW_H4,0.00987395589250939,0.011653932431745506,0.08093052219389003,-0.05678482596898843,-0.09716550129417165,0.4952944079863187,-0.351231784180163,0.3289378955960901,0.3763732955077567,0,-0.676797494948403,0.3289378955960901,1.2188574716642626,0,-1.580580497531064,0.3289378955960901,1.9546307323796563,0,-0.6526676390691507,0.3289378955960901,3.6310187477418157,0,historical,2021
-1.00475562160183,1634113200,1634114400,81804,-1,1.3701594015862795,1.5303915744879029,20.0,0.5729959778559468,0.469752289356904,1.2197832551717869,-1.0,1.0,0.0,1.0,-1.0,0.0,0.6977262905496774,-0.13200688664910296,-0.6132672549593569,-0.07066828612101683,-0.1747126117234955,0.9794271813530762,2.0919590704417774,0.9682666201708954,-0.07848396501456234,1.1280721564691145,0.007462404365610064,0.1602321729016234,CONFLICT_FOLLOW_H1,-0.011228334170240495,-0.009948957709333461,-0.09576578249508721,0.05824318738535539,0.018582207788907342,0.625593637856063,0.4899941449542017,0.5873098852689786,0.30551141036901514,0,1.243026222240802,1.6048192603125473,0.30551141036901514,1,0.3610611573473855,1.6048192603125473,0.30551141036901514,1,0.031885603557636644,1.6048192603125473,0.5301012086487412,1,historical,2021
1.493139430617959,1634169600,1634170500,81991,1,-1.4781964377653216,-1.336010608380658,15.0,0.6584270007513726,0.07231175788058307,9.105393243700664,1.0,1.0,1.0,1.0,1.0,1.0,0.4656990927705242,0.5027412874509382,0.37988106474390165,0.6990110938206164,0.19668760281142994,0.7373418537601656,1.3635210199755472,0.461097781912543,0.7085815659173353,0.19867758024003263,0.004815172401187227,-0.14218582938466362,ALIGNED_WITH,0.00543786876573904,0.0017130657266857252,0.0998637151339502,0.05638458201238627,0.001271902364803237,1.3849537192538368,-0.6422813288152434,0.4092693166638323,0.7221061752464142,0,-0.4821261869026839,0.4092693166638323,1.2798330986605535,0,2.5174612016277567,3.026376188192093,1.2798330986605535,0,3.1797438714302797,3.6155853667342233,1.2798330986605535,0,historical,2021
-1.0066416686634978,1634184300,1634185500,82041,1,-1.2378348562663262,-1.3311757991366313,20.0,0.48064217985144975,0.24163899633723607,1.9890919311366626,1.0,1.0,1.0,1.0,1.0,1.0,0.5308242341049437,0.21467773132836684,-0.02554189804706299,0.24342313787636471,-0.014902856210892544,0.7372558807013192,0.7972845822674276,0.8854976303317281,0.7435358050661507,0.10223747426219006,0.004916879789747122,0.09334094287030514,ALIGNED_WITH,0.0014331591260168253,0.005066106676052895,0.1577143646430499,0.03393227044238293,0.046224921380029656,1.2973343515876659,-1.1452973107880453,-0.024249079678026104,1.2917002558183124,0,-0.9480202158856953,-0.024249079678026104,1.7126698695950513,0,-0.9574892369127093,-0.024249079678026104,1.7126698695950513,0,-0.39434454358270765,-0.024249079678026104,1.7126698695950513,0,historical,2021
-1.009406533264924,1634193600,1634194200,82070,-1,1.33927002346478,1.15952924312738,10.0,1.4995724303061353,0.1959979476654734,7.650959821347849,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.039087824974378,1.5478504268959896,1.4660661422940937,0.8828234134048782,0.5458641776633286,2.092390651852512,2.6933586715284905,0.1278402570576047,0.32244490407245974,0.912449446527381,0.00360572665429806,-0.17974078033740004,ALIGNED_COUNTER,-0.0027626349206342216,-0.0020910409403930297,-0.2022439330871562,-0.16583909129062577,-0.10841793691694308,2.8454961820239557,-0.2066938114659962,1.1429629909132457,0.3738161311457271,1,0.3021648377657959,1.1429629909132457,0.3738161311457271,1,0.9733914648244052,1.8345036240708397,0.46189151456317773,1,0.6334800341654211,1.8574109075441696,0.46189151456317773,1,historical,2021
-1.009255128209595,1634260200,1634260800,82292,-1,1.2808580273528822,1.3251686598421903,10.0,0.4409494907967175,0.6485469501806441,0.6799037293969129,0.0,1.0,0.0,0.0,-1.0,0.0,0.7707781895182282,1.2341027664299125,1.7964781205988718,0.7546029755458147,0.5309921055894719,1.0411285462675306,1.9009825171216321,0.7993373925501134,0.8901012676850485,0.10445778439227676,0.003768927362201104,0.04431063248930811,MIXED_NEUTRAL,0.006010244930122477,0.010124016566507743,-0.12479760679223059,-0.15194796550051626,-0.11390380505003161,1.415521439420728,-1.2142926109784573,0.08581293220267203,1.6420987444689323,0,-1.5409504213403404,0.08581293220267203,1.7948466960322882,0,-4.204787065799632,0.08581293220267203,4.411418640190934,0,-9.781881864884696,0.08581293220267203,12.014696138850795,0,historical,2021
-1.0087417584890703,1634263200,1634263800,82302,-1,2.375857857346636,2.5465769457525185,10.0,0.6960585740598568,0.3206366061655041,2.17086433209596,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.5088523128756798,-0.012572185187360753,-0.7586441966714338,-0.0076395472034736876,-0.18750708793576237,1.016695180225361,2.0641784489935113,0.7522339561332544,-0.1369506746393221,1.1734345400795636,0.003813115333148151,0.17071908840588268,ALIGNED_COUNTER,-0.0025209114163750046,-0.0022638628380455827,-0.14026375829250026,0.01366882719012055,0.05555142249968667,0.8531787297381108,-4.883192731992201,0.16398901408634373,5.704560202937875,0,-8.371285863174247,0.16398901408634373,9.015449760420553,0,-9.528615158725454,0.16398901408634373,10.756376221658488,0,-9.72031804088907,0.16398901408634373,10.963725509475017,0,historical,2021
1.4942282747559188,1634265300,1634265600,82308,1,-3.859965085615708,-4.885638252211107,5.0,0.8881925042160593,0.26802000218145733,3.313903789541884,1.0,1.0,1.0,1.0,1.0,1.0,1.9010126943374672,5.3103903949256175,5.318436574458614,0.9993258141346923,0.8352865213882106,2.820802604310872,5.933528824452318,0.6742176601636476,0.8451229108617846,0.4594838363244338,0.00577528068708722,1.025673166595399,ALIGNED_WITH,-0.015918876509492308,-0.018399657848338635,0.08222934038119162,0.12251752519462487,0.11371627293932131,5.398706537300468,1.1554196346916978,1.2421069411932362,0.6964643795044695,0,0.7879089162408567,1.5736741423141734,0.6964643795044695,0,0.8890441071593359,1.5736741423141734,0.6964643795044695,0,1.7202379454135146,2.278448991920253,0.6964643795044695,0,historical,2021
-1.0042557497182927,1634342400,1634343000,82566,-1,1.2796426651318138,1.285634266947292,10.0,0.7102818974166714,0.20362534809240018,3.4881801336746285,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.08359552959693325,-0.2817432852808983,-0.8607497009999228,-0.20700010670894078,-0.3509758965811841,1.0471745789915874,1.7941189983238117,0.31250247671884834,-0.23393084306695755,1.1069093840820745,0.007832540807104755,0.005991601815478198,ALIGNED_COUNTER,-0.012613268635534358,-0.01258814722804813,-0.047513344960623864,-0.004511837890280078,0.01411707126167267,1.6780468436223288,-0.303985630212127,0.49449795405401364,0.3205843950861764,0,0.38206207048843155,0.6902388888312494,0.344839340258386,0,-0.05988004428313453,0.6902388888312494,0.344839340258386,0,0.6066433592343161,0.7444546046011079,0.344839340258386,0,historical,2021
1.413784487984028,1634362200,1634362500,82631,-1,2.0379853261133607,2.1167503867136603,5.0,0.6242558415976934,0.059186069501159684,10.54734393264817,1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.7214071092603964,-1.4437710371963273,-1.3929913032016805,-0.6227338383987198,-0.4012204724409439,1.4167750817079423,2.6217856872618763,-0.08572117703808968,-0.50593694198609,1.9741219602090272,0.004700631897213035,0.07876506060029964,ALIGNED_COUNTER,0.012454647555768306,0.012431363723630628,0.07622497519494416,0.08239210468107193,0.023490335121017107,2.874898128253034,0.23066164499586292,0.31643360483876404,0.32566007063861346,0,0.39109963362630873,0.590562155380518,0.32566007063861346,0,0.3344422991962079,0.8030100734455905,0.3700837948600389,0,1.5145756191861475,1.6392354237705893,0.3700837948600389,1,historical,2021
1.4896860771345528,1634385300,1634385600,82708,-1,1.8133396310478846,1.857778900467115,5.0,0.5584169909069501,0.27471929032580067,2.0326821178520764,1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.155276708493714,-0.15937609358598506,-0.32650102484626076,-0.07685631629702111,-0.07667922933323433,0.9688546717992428,1.69974503824426,0.6747162022703463,-0.04541176470588604,0.8884667299905055,0.0032426226808188146,0.044439269419230376,ALIGNED_COUNTER,0.0011965641298350427,0.004936792525391809,0.04275774054070774,0.022048536077536252,0.05691840921393117,2.1329148908522444,0.5986602009698533,0.7476878468229634,-0.08858671199320667,0,0.5698145278208417,0.7813328000799908,-0.08858671199320667,0,3.841973703944411,5.9377093435984545,-0.08858671199320667,1,3.5087736839474037,5.9377093435984545,-0.08858671199320667,1,historical,2021
-1.0090964694681896,1634428800,1634429100,82853,-1,1.1704846035603336,1.0904084667209026,5.0,0.827604576159678,0.2676764597339737,3.091809320439949,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.9441458209649767,1.3507372879996176,0.3142660013157449,0.8607460849151131,0.11702608201027867,1.0952810358936518,1.719140606196751,1.0,1.0,0.0,0.003664425352040142,-0.08007613683943093,ALIGNED_COUNTER,-0.0025572187552638237,-0.0017602209570501959,-0.1984561177385285,-0.1893066730420014,-0.025455437731759095,0.9974079145939253,-0.5163936267509678,0.28461402692424215,2.2636586813856714,0,0.06995170322352753,0.9450443656434933,2.2636586813856714,0,-1.5636025223432666,0.9450443656434933,2.2636586813856714,0,-1.7458273831490903,0.9450443656434933,3.408404601832386,0,historical,2021
-1.0076553731592157,1634431800,1634432400,82864,-1,1.8875343310076522,1.0806110407519927,10.0,0.49278216282236875,0.15547269704452935,3.1695736230243443,1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.3533530678148579,-1.1331485468245304,-0.19756727664155882,-0.49122148001763194,-0.03287526957219673,0.9633853606027953,2.6907427341227015,0.08185053380783414,-0.25175021002520626,1.6840688912809472,0.004352857939397347,-0.8069232902556596,ALIGNED_COUNTER,-0.005310861981960624,-0.00812529216206026,-0.06243109956964559,0.09725988096882157,0.02908329864968505,0.7477893188861048,-0.2463939720129226,0.04871367061356406,0.8254574811625348,0,-0.7315715823466103,0.04871367061356406,0.8254574811625348,0,-0.5074434876211067,0.04871367061356406,1.9666307857911731,0,-0.45910656620021745,0.29386437029063506,1.9666307857911731,0,historical,2021
-1.0110037948426331,1634456400,1634457300,82947,-1,2.36539194118562,2.2117486024774298,15.0,1.4217722860627777,0.35356097713039825,4.021292998964405,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.8235750444278493,1.807676019267251,1.8165972049062826,0.7640941562243801,0.44598013875662834,1.8032431319931834,2.834554356301255,0.31174138831701126,0.5621542371224822,0.6205488072762584,0.0029823723482616453,-0.15364333870819014,ALIGNED_COUNTER,0.00730064065192737,0.006371682897193365,-0.20828841304895807,-0.16689935076589318,-0.11609055268990369,2.77373825760572,-0.028980000554128735,0.8421931709788282,0.2660286475340206,0,-0.8502831902540074,0.8421931709788282,1.3742504660468695,0,-1.2036397170868116,0.8421931709788282,2.5219803923896866,0,-4.288873848735662,0.8421931709788282,4.299956066920791,0,historical,2021
-1.0072438063594689,1634528700,1634529000,83186,1,-1.489976306672166,-1.810586757540063,5.0,0.5808865961353373,0.0,580886596.1353374,1.0,1.0,1.0,1.0,1.0,1.0,-0.016437877065679323,-0.43952085337065805,-0.22537378683221915,-0.2888500701036737,-0.08110149013290532,0.9419952784821317,1.5375010929439543,0.7274819930199397,0.05839266622687633,0.7238611524001083,0.004601632302018366,0.32061045086789686,ALIGNED_WITH,-0.003503109226222101,-0.004506175564137238,-0.17940349712986056,-0.20157755641918867,-0.09574269578640085,1.4952025783988478,0.09596922269826808,0.29406312844277926,0.33547258896563137,0,0.26034799335490866,0.29406312844277926,0.33547258896563137,0,0.24317565795225587,0.49467517705692815,0.33547258896563137,0,0.7762874879776126,1.590242196380176,0.33547258896563137,1,historical,2021
2.057675669893576,1634550300,1634550900,83259,-1,1.4147445888583596,1.5204439383324182,10.0,1.424767262550698,0.11299188988520471,12.609464726970584,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.3930585698783522,1.5031769375749644,1.275294134445153,0.7612238700207404,0.3663733076823682,1.8470750756753813,2.4747772574104863,0.6394799853898117,0.7309222350114111,0.3329537666343021,0.006524807352771091,0.10569934947405857,ALIGNED_COUNTER,0.008522181882511859,0.0037341303547746563,-0.17529369001962763,-0.1453334289555653,-0.08906943206934648,2.6976925609911606,1.2103525329830347,1.789129876063729,-0.0005497172882364841,1,0.7421183391398702,1.789129876063729,-0.0005497172882364841,1,-0.09852433034439495,1.789129876063729,0.5415964646753094,1,0.8266998400822391,1.789129876063729,0.6421197669769907,1,historical,2021
-1.0039450799215062,1634571600,1634573400,83334,1,-1.5726880233963088,-1.6150644353641492,30.0,0.4185638895768582,0.22978147802396803,1.821573659264325,1.0,1.0,1.0,1.0,1.0,1.0,0.20204810575509677,0.40596502370439813,0.14816729943991783,0.47712297412895155,0.08970297501369597,0.3332583934959641,0.8130710064326477,0.8426303051767552,0.9354979192877058,0.026222385840870565,0.008183000668753299,0.04237641196784048,ALIGNED_WITH,0.0031817861010712267,0.005059676173791328,0.031629246649547374,0.015544298099447702,-0.005763222646237851,0.9408962095665244,-0.08862104142017627,0.6019739153161143,0.1711045101604288,0,-0.5485455582689993,0.6019739153161143,0.7645015610904818,0,-0.4492624514881595,0.6019739153161143,1.2324718062280562,0,-0.5737646870371845,0.6019739153161143,1.2324718062280562,0,historical,2021
-1.00762358715249,1634613600,1634613900,83469,1,-2.3526543710744012,-3.09855878296989,5.0,1.3142386334987268,0.09759089692240833,13.466815671105307,1.0,1.0,1.0,1.0,1.0,1.0,2.1294610252398147,3.6699926445552777,3.513708937515114,0.8903592016172471,0.6991109437896421,3.185713283205422,5.006354792345146,0.46451170759564997,0.6592506450557771,0.8529560830567608,0.00437239486695531,0.7459044118954887,ALIGNED_WITH,-0.0016581099417413148,-0.0016041676858863374,0.11613356635332076,0.11472454993116617,0.09636429587166352,11.35692547886301,0.009351551271113864,0.26006045499793856,0.34054929317553895,0,-0.30001377521448064,0.26006045499793856,1.6572986544474457,0,-0.027363293991655713,0.26006045499793856,1.6572986544474457,0,-1.4414124533137127,0.26006045499793856,2.0327434249341807,0,historical,2021
-1.0089844957190615,1634631600,1634632800,83532,-1,1.104298865874274,1.6263194985997964,20.0,1.2654331737048237,0.24845450587722967,5.093218833539292,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.8172570693474964,1.3539795602353373,1.0915501345975136,0.6685015290519835,0.31463729502568283,1.6568120637491905,2.710865473950033,0.3549203427848173,0.6057437123222558,0.5343878790766552,0.003390044863561527,0.5220206327255223,ALIGNED_COUNTER,0.0025822582030157193,0.003277903525450876,-0.27183596338380556,-0.15981046576374763,-0.08481735739904397,2.0920141010680684,-1.7047907187269153,0.5091836005431684,2.086094766181469,0,-1.9544512471115143,0.5091836005431684,3.375419872787474,0,-1.7525311480096026,0.5091836005431684,3.375419872787474,0,-1.5400814731876924,0.5091836005431684,3.375419872787474,0,historical,2021
-1.0082802028449007,1634634000,1634634300,83537,-1,1.3270535894636788,1.3102450496006157,5.0,0.4111895893895317,0.025356558866268676,16.216300300914597,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.103248773619173,-1.7119651617005824,-0.7225824400435958,-0.47239129242748656,-0.13967012621858838,1.667730287063965,3.2614178324854697,-0.4337734140412617,-0.7104592924775381,2.7892612191133646,0.004025666273847564,-0.016808539863063077,ALIGNED_COUNTER,-0.004130566754520171,-0.002651186064184685,-0.012754330159030469,-0.04816019017776921,-0.04466417755186586,1.856340153851625,1.9573037790697525,2.25041447129359,-0.07384402252904784,1,0.9735646802325553,2.25041447129359,-0.07384402252904784,1,1.2417162518168625,2.25041447129359,-0.07384402252904784,1,0.7440043604651052,2.25041447129359,-0.07384402252904784,1,historical,2021
-1.0084590111354417,1634691900,1634692500,83731,1,-1.0639386580525318,-1.207988367572069,10.0,0.666193940250031,0.11101913976975729,6.000712450402146,1.0,1.0,1.0,1.0,1.0,1.0,0.2550925939446675,0.29892321755561724,-0.1704160813530039,0.2477549222271212,-0.08393410930766577,1.0935985911585373,1.3448069414063215,0.7502523647511705,0.42330728770789383,0.3877701812744285,0.003811814251878624,0.14404970951953722,ALIGNED_WITH,0.00021889330306779087,0.002779999625077245,-0.07163540849320228,-0.034685084978211,-0.0668712020121252,1.1272999972262716,0.1599490667593549,0.26531428788378714,0.6939303581389592,0,-0.8223148340143078,0.26531428788378714,0.9121839671270311,0,-1.0117023793183155,0.26531428788378714,1.6481868175194103,0,-0.812174913626688,0.26531428788378714,1.689073593275889,0,historical,2021
-1.0135850962454813,1634708100,1634708400,83784,-1,2.3826567452079437,2.6084030569717975,5.0,1.7832269868496418,0.01184676958260936,150.52431161850606,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.7996203544882776,2.4830188679245366,2.0701109205260013,0.9952770861675158,0.5096403966514698,2.3232475700400492,3.1954259576901194,0.758820286659319,0.8246492985971947,0.28016009148084714,0.0024536692807339885,0.22574631176385385,ALIGNED_COUNTER,-0.002823930970281885,0.0011794097062149955,-0.3361010957595783,-0.24710111935414236,-0.11559619767519161,2.7005966878372227,-0.5078101772441599,0.8000731846769759,0.9611892510005656,0,-2.706890794739855,0.8000731846769759,2.7069548313322063,0,-1.216631217838756,0.8000731846769759,3.734293882218432,0,-2.123965694682685,0.8000731846769759,3.734293882218432,0,historical,2021
