flow_id,signal_time,period,policy,entry_time,entry_price,risk_dist,parent_exit_time,parent_exit_price,exit_time,exit_price,exit_reason,early_exit,sequence_state,state_time,state_price,parent_frozen_net_r_5bps,net_r_0bps,net_r_5bps,net_r_10bps,h4_open,available_time,regime,regime_confidence,bias,atr_ratio,adx14,rsi14,ema20,ema50,ema200,score_expansion,score_pullback,score_reversal,score_range,is_primary,is_strict
528,2021-11-05 14:15:00+00:00,2021,PERSISTENT_EXIT,2021-11-05 15:00:00+00:00,61002.34,705.619642857142,2021-11-06 02:15:00+00:00,61032.2,2021-11-06 02:15:00+00:00,61032.2,TIME,False,,,,-0.0855434944463715,-0.0423174160502302,-0.0855434944463715,-0.1287695728425127,2021-11-05 08:00:00+00:00,2021-11-05 12:00:00+00:00,PULLBACK,0.48333333333333334,BULL,0.9199236430751121,25.465457425217735,44.58719607808313,62001.42028786611,61843.4835567192,58535.92831227775,60.0,100.0,15.0,40.0,True,False
540,2021-11-12 04:45:00+00:00,2021,PERSISTENT_EXIT,2021-11-12 09:45:00+00:00,63867.68,667.5625000000011,2021-11-12 16:00:00+00:00,62866.33625,2021-11-12 16:00:00+00:00,62866.33625,TP,False,RECOVERED_FIRST,2021-11-12 10:45:00+00:00,63708.0,1.452163520269635,1.4999999999999971,1.452163520269635,1.404327040539273,2021-11-12 04:00:00+00:00,2021-11-12 08:00:00+00:00,PULLBACK,0.43333333333333335,BULL,1.1197393072469597,22.037336734702325,44.89888846131854,65383.65905405144,64495.78873204936,60602.85401819169,60.0,100.0,15.0,0.0,True,False
544,2021-11-14 09:00:00+00:00,2021,PERSISTENT_EXIT,2021-11-14 15:00:00+00:00,64049.11,627.0214285714299,2021-11-14 21:00:00+00:00,64338.31,2021-11-14 21:00:00+00:00,64338.31,TIME,False,,,,-0.5123023558092057,-0.4612282560404578,-0.5123023558092057,-0.5633764555779535,2021-11-14 08:00:00+00:00,2021-11-14 12:00:00+00:00,PULLBACK,0.6,BULL,0.9532587154703253,18.36190160892365,49.01590019210609,64553.591233369305,64364.17172874459,61033.30540029018,25.0,100.0,45.0,25.0,True,False
547,2021-11-15 21:30:00+00:00,2021,PERSISTENT_EXIT,2021-11-16 00:00:00+00:00,62843.22,741.6767857142856,2021-11-16 01:00:00+00:00,61730.704821428575,2021-11-16 01:00:00+00:00,61730.704821428575,TP,False,,,,1.457634362292004,1.499999999999997,1.457634362292004,1.4152687245840114,2021-11-15 20:00:00+00:00,2021-11-16 00:00:00+00:00,PULLBACK,0.016666666666666715,NEUTRAL,0.9085437233140995,15.06254977574077,41.86097200812427,64675.24185566937,64496.28232648927,61358.995127268056,20.0,45.0,15.0,80.0,True,False
567,2021-11-26 03:30:00+00:00,2021,PERSISTENT_EXIT,2021-11-26 03:45:00+00:00,57963.99,633.7964285714303,2021-11-26 07:30:00+00:00,57013.29535714285,2021-11-26 07:30:00+00:00,57013.29535714285,TP,False,,,,1.454272391428074,1.5000000000000016,1.454272391428074,1.4085447828561464,2021-11-25 20:00:00+00:00,2021-11-26 00:00:00+00:00,PULLBACK,0.1,NEUTRAL,0.8719389309515895,16.12174269178012,59.52115206471343,57794.84009601797,58473.40064143439,59922.769902359556,10.0,55.0,15.0,80.0,True,False
575,2021-11-30 04:15:00+00:00,2021,PERSISTENT_EXIT,2021-11-30 05:30:00+00:00,56657.27,631.6642857142882,2021-11-30 08:45:00+00:00,57288.93428571429,2021-11-30 08:45:00+00:00,57288.93428571429,SL,False,,,,-1.044847612316667,-1.0000000000000095,-1.0448476123166786,-1.0896952246333471,2021-11-30 00:00:00+00:00,2021-11-30 04:00:00+00:00,PULLBACK,0.31666666666666665,NEUTRAL,0.9624055447486308,21.103833149669384,55.439191536172835,56425.04816721596,56835.28358024467,58985.65560474055,35.0,70.0,15.0,15.0,True,False
581,2021-12-03 04:15:00+00:00,2021,PERSISTENT_EXIT,2021-12-03 15:45:00+00:00,56030.73,563.3089285714283,2021-12-03 16:00:00+00:00,55185.76660714286,2021-12-03 16:00:00+00:00,55185.76660714286,TP,False,,,,1.450266428279331,1.4999999999999991,1.450266428279331,1.4005328565586626,2021-12-03 08:00:00+00:00,2021-12-03 12:00:00+00:00,PULLBACK,0.35,BEAR,0.9631947907274593,14.41184965289849,51.84195194067046,56817.93530685777,56907.58738528986,58628.03433729343,25.0,85.0,15.0,50.0,True,True
582,2021-12-03 16:15:00+00:00,2021,PERSISTENT_EXIT,2021-12-03 17:00:00+00:00,54923.19,949.7874999999998,2021-12-03 20:00:00+00:00,53498.50875,2021-12-03 20:00:00+00:00,53498.50875,TP,False,,,,1.471086590421543,1.5000000000000018,1.471086590421543,1.442173180843085,2021-12-03 12:00:00+00:00,2021-12-03 16:00:00+00:00,PULLBACK,0.35,BEAR,1.0063198608076822,13.73836152180182,44.38615899422473,56742.963372871316,56873.20082116085,58602.19051304176,45.0,85.0,30.0,50.0,True,True
583,2021-12-04 04:15:00+00:00,2021,PERSISTENT_EXIT,2021-12-04 04:45:00+00:00,50278.8,908.566071428569,2021-12-04 05:00:00+00:00,48915.95089285715,2021-12-04 05:00:00+00:00,48915.95089285715,TP,False,,,,1.47233068591206,1.499999999999997,1.47233068591206,1.444661371824123,2021-12-04 00:00:00+00:00,2021-12-04 04:00:00+00:00,EXPANSION,0.35,BEAR,1.2235847091776464,19.08915346616119,26.422138023526088,55798.97348607325,56451.17536911711,58441.362078910955,65.0,60.0,0.0,25.0,True,True
593,2021-12-09 18:15:00+00:00,2021,PERSISTENT_EXIT,2021-12-09 18:15:00+00:00,47869.55,878.183928571429,2021-12-10 00:30:00+00:00,48747.73392857143,2021-12-10 00:30:00+00:00,48747.73392857143,SL,False,,,,-1.0272548542751596,-1.0000000000000018,-1.0272548542751596,-1.0545097085503177,2021-12-09 12:00:00+00:00,2021-12-09 16:00:00+00:00,PULLBACK,0.3499999999999999,BEAR,0.9468889867996979,36.314913394775054,38.69662441287024,50033.12326266613,51502.124072584396,55943.64213171595,60.0,75.0,0.0,40.0,True,True
599,2021-12-13 01:15:00+00:00,2021,PERSISTENT_EXIT,2021-12-13 01:15:00+00:00,48987.13,685.3178571428582,2021-12-13 13:15:00+00:00,48363.45,2021-12-13 13:15:00+00:00,48363.45,TIME,False,,,,0.8743190167232088,0.9100594614594886,0.8743190167232088,0.838578571986929,2021-12-12 20:00:00+00:00,2021-12-13 00:00:00+00:00,PULLBACK,0.31666666666666665,BEAR,0.8081555487990933,20.656825885679105,56.47837211312199,49140.44415381374,49987.72011930684,54617.1485290367,50.0,100.0,30.0,40.0,True,True
600,2021-12-13 14:45:00+00:00,2021,PERSISTENT_EXIT,2021-12-13 15:00:00+00:00,47674.15,611.7946428571433,2021-12-13 16:15:00+00:00,46756.45803571429,2021-12-13 16:15:00+00:00,46756.45803571429,TP,False,,,,1.461037457129935,1.499999999999992,1.461037457129923,1.422074914259854,2021-12-13 08:00:00+00:00,2021-12-13 12:00:00+00:00,PULLBACK,0.35,BEAR,0.8262444960404786,18.726795482195197,47.52542901465428,49052.72785563206,49853.702335725546,54445.31203232349,35.0,100.0,30.0,65.0,True,True
606,2021-12-17 01:00:00+00:00,2021,PERSISTENT_EXIT,2021-12-17 07:00:00+00:00,47010.5,628.5249999999995,2021-12-17 13:00:00+00:00,47008.0,2021-12-17 13:00:00+00:00,47008.0,TIME,False,,,,-0.0334199116980231,0.0039775665248001,-0.0334199116980231,-0.0708173899208464,2021-12-17 00:00:00+00:00,2021-12-17 04:00:00+00:00,PULLBACK,0.36666666666666664,BEAR,0.8700779201925806,13.27105079914483,46.432778825075864,48158.030105175814,48718.84440304718,53138.055741079945,25.0,85.0,0.0,65.0,True,True
607,2021-12-17 14:45:00+00:00,2021,PERSISTENT_EXIT,2021-12-17 15:00:00+00:00,45674.73,756.1053571428536,2021-12-17 15:30:00+00:00,46430.83535714286,2021-12-17 15:30:00+00:00,46430.83535714286,SL,False,UNRESOLVED,,,-1.0302039455007963,-1.000000000000004,-1.0302039455007963,-1.060407891001589,2021-12-17 08:00:00+00:00,2021-12-17 12:00:00+00:00,PULLBACK,0.13333333333333328,BEAR,0.8625551939182131,14.621586897216613,42.404095328219164,47956.61960990582,48590.22160388938,53017.40970229715,35.0,75.0,0.0,65.0,True,True
616,2021-12-22 14:45:00+00:00,2021,PERSISTENT_EXIT,2021-12-23 00:00:00+00:00,48382.22,508.1142857142874,2021-12-23 02:45:00+00:00,48338.85,2021-12-23 02:45:00+00:00,48338.85,TIME,False,,,,0.0377452288574049,0.0853548133153445,0.0377452288574049,-0.0098643556005346,2021-12-22 20:00:00+00:00,2021-12-23 00:00:00+00:00,PULLBACK,0.25,NEUTRAL,0.8117113705955731,26.041073513071456,56.51853542465582,48203.192801159246,47992.41397992456,51474.37930930125,15.0,70.0,0.0,30.0,True,False
625,2021-12-28 00:45:00+00:00,2021,PERSISTENT_EXIT,2021-12-28 01:30:00+00:00,49800.17,671.828571428571,2021-12-28 04:15:00+00:00,48792.427142857145,2021-12-28 04:15:00+00:00,48792.427142857145,TP,False,,,,1.46293684719741,1.4999999999999958,1.46293684719741,1.4258736943948245,2021-12-27 20:00:00+00:00,2021-12-28 00:00:00+00:00,PULLBACK,0.033333333333333354,NEUTRAL,0.8939069418716046,27.001945494390284,54.484438080485596,50532.24073894332,49763.664772180615,51206.28626389785,25.0,70.0,15.0,55.0,True,False
650,2022-02-02 15:15:00+00:00,2022,PERSISTENT_EXIT,2022-02-02 15:45:00+00:00,37419.51,518.4035714285698,2022-02-02 21:30:00+00:00,36641.904642857146,2022-02-02 21:30:00+00:00,36641.904642857146,TP,False,,,,1.463908900263863,1.5000000000000036,1.463908900263863,1.4278178005277224,2022-02-02 08:00:00+00:00,2022-02-02 12:00:00+00:00,RANGE,0.15,NEUTRAL,0.7602907971622347,26.12402427941879,56.504522544399066,38140.06100464197,37886.018586971244,40993.87232439466,15.0,70.0,0.0,55.0,False,False
668,2022-02-16 14:00:00+00:00,2022,PERSISTENT_EXIT,2022-02-16 14:45:00+00:00,43492.2,412.3750000000031,2022-02-16 19:00:00+00:00,43904.575,2022-02-16 17:15:00+00:00,43648.9,PERSISTENT_FAILURE_EXIT,True,PERSISTENT_FAILURE_FIRST,2022-02-16 17:15:00+00:00,43648.9,-1.0527337981206348,-0.3799939375568431,-0.4327277356774853,-0.4854615337981275,2022-02-16 08:00:00+00:00,2022-02-16 12:00:00+00:00,PULLBACK,0.3,BULL,0.7773784813230072,22.79396504927833,60.3669796330343,43426.01642902984,42847.322953107956,41805.99930108538,50.0,75.0,15.0,40.0,True,False
690,2022-03-03 15:45:00+00:00,2022,PERSISTENT_EXIT,2022-03-03 16:00:00+00:00,42370.1,740.5714285714294,2022-03-04 01:00:00+00:00,41259.24285714285,2022-03-04 01:00:00+00:00,41259.24285714285,TP,False,RECOVERED_FIRST,2022-03-03 17:15:00+00:00,42127.9,1.4713936439043225,1.500000000000001,1.4713936439043225,1.4427872878086434,2022-03-03 12:00:00+00:00,2022-03-03 16:00:00+00:00,PULLBACK,0.46666666666666673,BULL,0.9912584885341913,44.3257225019951,52.95767028753705,42722.27101048736,41235.23212571926,40824.89934454852,50.0,100.0,30.0,0.0,True,False
704,2022-03-10 17:30:00+00:00,2022,PERSISTENT_EXIT,2022-03-11 02:00:00+00:00,38276.6,664.5357142857144,2022-03-11 05:30:00+00:00,38677.3,2022-03-11 04:00:00+00:00,38585.1,PERSISTENT_FAILURE_EXIT,True,PERSISTENT_FAILURE_FIRST,2022-03-11 04:00:00+00:00,38585.1,-0.6317768796689482,-0.4642338904713279,-0.4930333960337506,-0.5218329015961733,2022-03-10 20:00:00+00:00,2022-03-11 00:00:00+00:00,PULLBACK,0.4000000000000001,BEAR,1.0347773304555272,20.679631641035986,46.12803545110289,39908.38231066481,39976.88619804782,40416.556855211085,40.0,100.0,30.0,20.0,True,True
709,2022-03-13 12:15:00+00:00,2022,PERSISTENT_EXIT,2022-03-13 12:15:00+00:00,38460.6,385.23214285714073,2022-03-13 13:00:00+00:00,38845.832142857136,2022-03-13 13:00:00+00:00,38845.832142857136,SL,False,UNRESOLVED,,,-1.0499187317480103,-0.999999999999992,-1.0499187317480103,-1.0998374634960293,2022-03-13 08:00:00+00:00,2022-03-13 12:00:00+00:00,PULLBACK,0.2,BEAR,0.8055818895410822,10.171614619789377,43.501292831254105,39197.88371962964,39539.83169514684,40221.373702310106,35.0,85.0,0.0,65.0,True,True
720,2022-03-20 19:15:00+00:00,2022,PERSISTENT_EXIT,2022-03-21 02:30:00+00:00,40713.2,446.08928571428805,2022-03-21 07:15:00+00:00,40932.0,2022-03-21 06:00:00+00:00,41010.6,PERSISTENT_FAILURE_EXIT,True,PERSISTENT_FAILURE_FIRST,2022-03-21 06:00:00+00:00,41010.6,-0.5361182338577356,-0.666682678835915,-0.7123161442696444,-0.7579496097033738,2022-03-20 20:00:00+00:00,2022-03-21 00:00:00+00:00,PULLBACK,0.5,BULL,0.7586579523858092,28.37986445667679,52.0171386494883,41333.61109159332,40670.93330375728,40324.29380693213,50.0,100.0,45.0,40.0,True,False
734,2022-03-31 13:45:00+00:00,2022,PERSISTENT_EXIT,2022-03-31 14:00:00+00:00,46484.4,410.6071428571431,2022-03-31 16:00:00+00:00,45868.48928571429,2022-03-31 16:00:00+00:00,45868.48928571429,TP,False,,,,1.4433955292685114,1.499999999999989,1.4433955292684937,1.386791058536999,2022-03-31 08:00:00+00:00,2022-03-31 12:00:00+00:00,PULLBACK,0.6,BULL,0.8805535728447538,49.740025278880644,60.79752720004294,46915.52306797545,45557.362000073656,42510.402201632576,40.0,100.0,30.0,15.0,True,False
735,2022-04-01 01:45:00+00:00,2022,PERSISTENT_EXIT,2022-04-01 01:45:00+00:00,44926.1,560.4107142857148,2022-04-01 13:30:00+00:00,45486.51071428572,2022-04-01 13:30:00+00:00,45486.51071428572,SL,False,,,,-1.0400831915368238,-1.0000000000000175,-1.0400831915368367,-1.080166383073656,2022-03-31 20:00:00+00:00,2022-04-01 00:00:00+00:00,PULLBACK,0.2,BULL,0.9994000679006726,42.362260398856954,35.90636711460385,46629.747168042726,45588.442889587466,42608.85353628179,50.0,100.0,60.0,25.0,True,False
753,2022-04-10 18:00:00+00:00,2022,PERSISTENT_EXIT,2022-04-10 22:15:00+00:00,42370.0,389.3214285714281,2022-04-11 00:15:00+00:00,41786.017857142855,2022-04-11 00:15:00+00:00,41786.017857142855,TP,False,,,,1.4455848087331509,1.500000000000007,1.4455848087331509,1.3911696174662944,2022-04-10 16:00:00+00:00,2022-04-10 20:00:00+00:00,PULLBACK,0.11666666666666671,NEUTRAL,0.7749455075978091,37.7002091984868,48.25106152070223,43065.84913143765,43983.19134285334,43440.91739854603,25.0,70.0,30.0,55.0,True,False
755,2022-04-11 19:30:00+00:00,2022,PERSISTENT_EXIT,2022-04-11 20:00:00+00:00,39658.3,664.3160714285725,2022-04-12 07:30:00+00:00,40082.6,2022-04-12 07:30:00+00:00,40082.6,TIME,False,RECOVERED_FIRST,2022-04-11 21:30:00+00:00,39591.0,-0.6685509640688386,-0.6387019948013052,-0.6685509640688386,-0.6983999333363721,2022-04-11 16:00:00+00:00,2022-04-11 20:00:00+00:00,RANGE,0.21666666666666665,NEUTRAL,0.9953621846896268,40.55283337260251,23.042803599771872,42228.8870277807,43410.02898124834,43318.53817250076,55.0,15.0,0.0,15.0,False,False
766,2022-04-17 23:15:00+00:00,2022,PERSISTENT_EXIT,2022-04-17 23:15:00+00:00,39628.0,388.6250000000031,2022-04-18 04:15:00+00:00,39045.06249999999,2022-04-18 04:15:00+00:00,39045.06249999999,TP,False,,,,1.4490151174011008,1.5000000000000069,1.4490151174011006,1.398030234802195,2022-04-17 16:00:00+00:00,2022-04-17 20:00:00+00:00,PULLBACK,0.2,BEAR,0.74688121521853,16.64378136231142,47.38024019649145,40386.60181333962,41056.24615942343,42408.779765546824,35.0,85.0,30.0,65.0,True,True
770,2022-04-20 07:00:00+00:00,2022,PERSISTENT_EXIT,2022-04-20 15:15:00+00:00,41176.0,201.8214285714293,2022-04-20 16:30:00+00:00,41377.82142857143,2022-04-20 16:30:00+00:00,41377.82142857143,SL,False,RECOVERED_FIRST,2022-04-20 16:00:00+00:00,41174.0,-1.102010971509458,-0.9999999999999912,-1.102010971509458,-1.2040219430189252,2022-04-20 08:00:00+00:00,2022-04-20 12:00:00+00:00,PULLBACK,0.1,NEUTRAL,0.9254004509337825,27.42631614497967,68.40982421943295,40827.453547842626,40898.69306135787,42142.48083014942,55.0,15.0,0.0,30.0,True,False
787,2022-04-29 10:45:00+00:00,2022,PERSISTENT_EXIT,2022-04-29 10:45:00+00:00,38789.5,410.6964285714263,2022-04-29 13:30:00+00:00,39200.19642857143,2022-04-29 13:30:00+00:00,39200.19642857143,SL,False,UNRESOLVED,,,-1.0472240532197086,-1.000000000000003,-1.0472240532197086,-1.094448106439414,2022-04-29 04:00:00+00:00,2022-04-29 08:00:00+00:00,PULLBACK,0.6,BEAR,1.0356971867513762,18.89675953697214,51.52504186805972,39435.22334928211,39711.81521789152,41158.63419867218,25.0,100.0,30.0,25.0,True,True
791,2022-05-01 16:15:00+00:00,2022,PERSISTENT_EXIT,2022-05-01 19:15:00+00:00,37764.7,372.4464285714281,2022-05-01 20:45:00+00:00,38137.14642857143,2022-05-01 20:30:00+00:00,37885.0,PERSISTENT_FAILURE_EXIT,True,PERSISTENT_FAILURE_FIRST,2022-05-01 20:30:00+00:00,37885.0,-1.050698163686051,-0.3229994725991356,-0.3736976362851884,-0.424395799971241,2022-05-01 12:00:00+00:00,2022-05-01 16:00:00+00:00,PULLBACK,0.36666666666666664,BEAR,0.8960413772047823,35.035397544467365,46.611770592518965,38569.04110576629,39123.53171340771,40794.250642922365,40.0,100.0,15.0,15.0,True,True
798,2022-05-05 14:15:00+00:00,2022,PERSISTENT_EXIT,2022-05-05 14:15:00+00:00,38650.5,385.67857142857065,2022-05-05 15:00:00+00:00,38071.982142857145,2022-05-05 15:00:00+00:00,38071.982142857145,TP,False,,,,1.4498928604500392,1.4999999999999976,1.4498928604500392,1.3997857209000806,2022-05-05 08:00:00+00:00,2022-05-05 12:00:00+00:00,PULLBACK,0.05,NEUTRAL,0.87261571764724,25.700175055496494,59.43241494748927,38944.96770892314,38939.64743985272,40371.79447267202,25.0,60.0,15.0,55.0,True,False
804,2022-05-08 22:00:00+00:00,2022,PERSISTENT_EXIT,2022-05-09 02:15:00+00:00,33542.7,432.94642857142856,2022-05-09 10:00:00+00:00,33350.4,2022-05-09 10:00:00+00:00,33350.4,TIME,False,,,,0.4054281047638587,0.4441658073829554,0.4054281047638587,0.366690402144762,2022-05-08 20:00:00+00:00,2022-05-09 00:00:00+00:00,EXPANSION,0.06666666666666671,BEAR,1.0877254575339756,54.294709849118895,25.858513972236054,35646.51195341664,36953.36948015815,39463.85971481853,60.0,60.0,0.0,0.0,True,True
823,2022-05-18 18:30:00+00:00,2022,PERSISTENT_EXIT,2022-05-18 23:45:00+00:00,28700.6,522.4999999999993,2022-05-19 02:45:00+00:00,29223.1,2022-05-19 00:45:00+00:00,28899.3,PERSISTENT_FAILURE_EXIT,True,PERSISTENT_FAILURE_FIRST,2022-05-19 00:45:00+00:00,28899.3,-1.0274646889952166,-0.3802870813397148,-0.4077517703349301,-0.4352164593301454,2022-05-18 16:00:00+00:00,2022-05-18 20:00:00+00:00,PULLBACK,0.033333333333333284,BEAR,0.7512097312743873,14.3044993181464,42.628481288241346,29865.818549820287,30624.48315564007,35303.67707168237,45.0,75.0,30.0,65.0,True,True
826,2022-05-20 14:45:00+00:00,2022,PERSISTENT_EXIT,2022-05-20 14:45:00+00:00,29485.7,531.2678571428582,2022-05-21 02:45:00+00:00,29210.7,2022-05-21 02:45:00+00:00,29210.7,TIME,False,,,,0.489879345232092,0.5176296595072424,0.489879345232092,0.4621290309569417,2022-05-20 08:00:00+00:00,2022-05-20 12:00:00+00:00,PULLBACK,0.2,BEAR,0.7039916616591261,12.678089895126565,55.36279317435102,29916.28393228396,30373.520790231352,34781.78891238515,35.0,85.0,15.0,65.0,True,True
847,2022-06-01 15:00:00+00:00,2022,PERSISTENT_EXIT,2022-06-01 15:15:00+00:00,30913.0,512.6964285714296,2022-06-01 17:00:00+00:00,30143.95535714285,2022-06-01 17:00:00+00:00,30143.95535714285,TP,False,,,,1.4698525303890506,1.5000000000000082,1.4698525303890575,1.4397050607781072,2022-06-01 08:00:00+00:00,2022-06-01 12:00:00+00:00,EXPANSION,0.1,NEUTRAL,0.9199461350564627,42.22967693477514,66.1412944727737,30953.368136964185,30275.80942317786,32269.96597237758,25.0,30.0,0.0,30.0,True,False
863,2022-06-10 12:45:00+00:00,2022,PERSISTENT_EXIT,2022-06-10 13:15:00+00:00,29435.1,342.8214285714278,2022-06-10 16:15:00+00:00,28920.867857142857,2022-06-10 16:15:00+00:00,28920.867857142857,TP,False,,,,1.4570693405563064,1.499999999999999,1.4570693405563064,1.4141386811126144,2022-06-10 08:00:00+00:00,2022-06-10 12:00:00+00:00,PULLBACK,0.3,BEAR,0.9944085882107505,13.200156287023768,45.71702097788259,30230.57829405707,30243.164449409225,31408.80647931924,25.0,85.0,15.0,25.0,True,True
871,2022-06-14 23:00:00+00:00,2022,PERSISTENT_EXIT,2022-06-15 04:00:00+00:00,21237.2,525.6250000000006,2022-06-15 08:00:00+00:00,20448.7625,2022-06-15 08:00:00+00:00,20448.7625,TP,False,,,,1.4797981450653968,1.4999999999999984,1.4797981450653968,1.459596290130795,2022-06-15 00:00:00+00:00,2022-06-15 04:00:00+00:00,EXPANSION,0.25,BEAR,1.6941783759078959,58.56122701315921,22.5867838827147,24212.808464687725,26676.1053745493,29991.2913165157,70.0,45.0,0.0,0.0,True,True
911,2022-07-12 01:30:00+00:00,2022,PERSISTENT_EXIT,2022-07-12 07:00:00+00:00,19689.2,261.821428571428,2022-07-12 12:15:00+00:00,19951.02142857143,2022-07-12 12:15:00+00:00,19951.02142857143,SL,False,,,,-1.0376004365025218,-0.9999999999999982,-1.0376004365025218,-1.0752008730050455,2022-07-12 00:00:00+00:00,2022-07-12 04:00:00+00:00,PULLBACK,0.05,NEUTRAL,0.9409938991902566,20.388202097731273,31.006266819241873,20730.244353092414,20689.969663030974,22358.586927832144,25.0,30.0,45.0,30.0,True,False
922,2022-07-21 09:45:00+00:00,2022,PERSISTENT_EXIT,2022-07-21 11:15:00+00:00,22563.4,275.7321428571426,2022-07-21 12:30:00+00:00,22839.132142857143,2022-07-21 12:30:00+00:00,22839.132142857143,SL,False,UNRESOLVED,,,-1.0409154329382764,-0.9999999999999952,-1.0409154329382764,-1.0818308658765576,2022-07-21 04:00:00+00:00,2022-07-21 08:00:00+00:00,PULLBACK,0.15,NEUTRAL,1.3680378942746827,35.11636168696207,55.003320616132555,22744.929676376232,21885.924118830786,21985.417432849365,35.0,70.0,15.0,15.0,True,False
927,2022-07-25 03:45:00+00:00,2022,PERSISTENT_EXIT,2022-07-25 04:30:00+00:00,21798.5,298.4464285714297,2022-07-25 15:45:00+00:00,21884.3,2022-07-25 15:45:00+00:00,21884.3,TIME,False,,,,-0.3240087357147094,-0.287488781188293,-0.3240087357147094,-0.3605286902411259,2022-07-25 00:00:00+00:00,2022-07-25 04:00:00+00:00,PULLBACK,0.05,BULL,0.8723404585771016,14.982530478542316,39.43317715458192,22585.179001275657,22341.081069844626,22129.0340863338,65.0,60.0,15.0,85.0,True,False
936,2022-08-01 17:30:00+00:00,2022,PERSISTENT_EXIT,2022-08-01 17:30:00+00:00,22917.2,320.94642857142844,2022-08-01 23:00:00+00:00,23238.14642857143,2022-08-01 23:00:00+00:00,23238.14642857143,SL,False,,,,-1.0357025315751376,-0.9999999999999972,-1.0357025315751376,-1.071405063150278,2022-08-01 12:00:00+00:00,2022-08-01 16:00:00+00:00,PULLBACK,0.5,BULL,0.9379641855357347,35.43380642750225,48.08929730025094,23487.938272802592,23098.70756643182,22434.0915628107,50.0,100.0,30.0,40.0,True,False
940,2022-08-03 22:45:00+00:00,2022,PERSISTENT_EXIT,2022-08-03 22:45:00+00:00,22920.1,251.2857142857144,2022-08-04 01:30:00+00:00,23171.385714285712,2022-08-04 01:30:00+00:00,23171.385714285712,SL,False,,,,-1.045605656623079,-0.9999999999999976,-1.045605656623079,-1.09121131324616,2022-08-03 16:00:00+00:00,2022-08-03 20:00:00+00:00,PULLBACK,0.4666666666666666,BULL,0.8903620587784276,24.320145832516953,55.698658599164915,23209.379054180197,23088.01574401332,22510.09026469182,50.0,100.0,0.0,40.0,True,False
949,2022-08-09 10:00:00+00:00,2022,PERSISTENT_EXIT,2022-08-09 10:00:00+00:00,23452.1,219.7499999999997,2022-08-09 13:45:00+00:00,23122.475,2022-08-09 13:45:00+00:00,23122.475,TP,False,,,,1.4466391353811168,1.5000000000000022,1.446639135381117,1.393278270762232,2022-08-09 04:00:00+00:00,2022-08-09 08:00:00+00:00,PULLBACK,0.21666666666666665,BULL,0.7201318565741114,21.922230932288787,62.03269593621758,23502.70372199555,23275.717909602194,22718.96136170979,50.0,75.0,0.0,40.0,True,False
950,2022-08-09 22:00:00+00:00,2022,PERSISTENT_EXIT,2022-08-10 00:30:00+00:00,22750.2,134.05357142857352,2022-08-10 01:15:00+00:00,22884.253571428573,2022-08-10 01:15:00+00:00,22884.253571428573,SL,False,UNRESOLVED,,,-1.0848548821100217,-0.999999999999992,-1.0848548821100217,-1.169709764220051,2022-08-09 20:00:00+00:00,2022-08-10 00:00:00+00:00,PULLBACK,0.13333333333333328,NEUTRAL,0.7649213264600063,19.16174441246367,45.00199079341646,23377.368706219022,23253.464172401178,22734.943108942192,10.0,70.0,30.0,80.0,True,False
955,2022-08-12 10:30:00+00:00,2022,PERSISTENT_EXIT,2022-08-12 10:45:00+00:00,23740.0,190.39285714285728,2022-08-12 15:15:00+00:00,23930.39285714286,2022-08-12 15:15:00+00:00,23930.39285714286,SL,False,,,,-1.062344775839437,-1.0000000000000075,-1.062344775839437,-1.124689551678867,2022-08-12 04:00:00+00:00,2022-08-12 08:00:00+00:00,PULLBACK,0.5,BULL,1.0862085025722161,24.95129281569581,53.96810348693236,23834.90108055249,23540.21480842253,22884.935598866694,50.0,100.0,15.0,0.0,True,False
959,2022-08-14 19:45:00+00:00,2022,PERSISTENT_EXIT,2022-08-15 06:45:00+00:00,24119.4,217.26785714285728,2022-08-15 07:45:00+00:00,24010.8,2022-08-15 07:45:00+00:00,24010.8,TIME,False,,,,0.4443377003369868,0.4998438398948071,0.4443377003369868,0.3888315607791665,2022-08-15 00:00:00+00:00,2022-08-15 04:00:00+00:00,PULLBACK,0.41666666666666674,BULL,1.1077975753434675,25.018226763863552,60.82371377846406,24367.00557870983,23990.003441047455,23126.57714744241,70.0,75.0,45.0,0.0,True,False
962,2022-08-16 13:45:00+00:00,2022,PERSISTENT_EXIT,2022-08-16 14:30:00+00:00,23734.0,192.6250000000001,2022-08-16 18:00:00+00:00,23926.625,2022-08-16 16:00:00+00:00,23851.6,PERSISTENT_FAILURE_EXIT,True,PERSISTENT_FAILURE_FIRST,2022-08-16 16:00:00+00:00,23851.6,-1.061606748864373,-0.6105126541206929,-0.6721194029850667,-0.7337261518494403,2022-08-16 08:00:00+00:00,2022-08-16 12:00:00+00:00,PULLBACK,0.5333333333333333,BULL,1.0152421327551047,22.84003249235125,46.970190546283256,24196.62026103599,24008.773132292048,23198.250756627887,40.0,100.0,30.0,0.0,True,False
