flow_id,signal_time,touch_time,class_time,side,state,activation_state,high_volume,atr14,residual_atr,fut_netdelta_norm_15,fut_disp_atr_15,fut_response_eff_15,fut_absorption_gap_15,fut_netdelta_norm_30,fut_disp_atr_30,fut_response_eff_30,fut_absorption_gap_30,fut_netdelta_norm_60,fut_disp_atr_60,fut_response_eff_60,fut_absorption_gap_60,spot_netdelta_norm_15,spot_disp_atr_15,spot_response_eff_15,spot_absorption_gap_15,spot_netdelta_norm_30,spot_disp_atr_30,spot_response_eff_30,spot_absorption_gap_30,spot_netdelta_norm_60,spot_disp_atr_60,spot_response_eff_60,spot_absorption_gap_60,fut_minus_spot_netdelta_60,fut_minus_spot_absorption_gap_60,mechanism_cell,fut_elasticity_15,fut_elasticity_30,fut_elasticity_60,spot_elasticity_15,spot_elasticity_30,spot_elasticity_60,fut_minus_spot_elasticity_60,fut_elasticity_accel_15_60,pressure_mag_60,response_60,prior_n,pressure_med90,response_med90,elasticity_med90,book_state,elasticity_state,response_router
128,2021-03-08 04:15:00+00:00,2021-03-08 07:15:00+00:00,2021-03-08 07:45:00+00:00,-1,ACCEPT,IGNITION,True,372.0014285714289,-3.221036017526801,6.732848405330484,0.8465827704194685,0.1257391700293174,5.886265634911015,5.392625269339222,1.0908291442813214,0.2022816512920774,4.3017961250579,5.951225206264862,1.8795089112561003,0.3158188181616012,4.071716295008762,4.91874427696508,0.8730342817423998,0.1774912930177927,4.04570999522268,2.74891797626293,1.1298343708357563,0.4110105796505909,1.6190836054271738,2.102547022967381,1.9602612893191669,0.9323269672002854,0.1422857336482139,3.848678183297481,3.929430561360548,EFFICIENT_IGNITION,0.1257391700293174,0.2022816512920774,0.3158188181616012,0.1774912930177926,0.4110105796505909,0.9323269672002854,-0.6165081490386841,0.1900796481322837,5.951225206264862,1.8795089112561003,71,1.3575550658483548,1.1714573046023171,0.5977778750307708,DRIVEN_MOVE,LOW_ELASTICITY,HIGH_RESPONSE
131,2021-03-09 16:30:00+00:00,2021-03-10 02:00:00+00:00,2021-03-10 02:45:00+00:00,-1,REJECT,ABSORPTION,True,338.0414285714272,1.030021679506728,-0.7350371923825618,0.4400052402706518,0.5986162942917371,-1.1750424326532136,4.800351506214029,2.119444362271769,0.4415185761976305,2.68090714394226,3.533888098800251,2.4750220809791057,0.700367983304104,1.058866017821145,1.1662771382668131,0.3958686382480599,0.3394293048017337,0.7704085000187535,4.121550129879262,2.111782579480954,0.512375808357041,2.009767550398308,2.256749315332521,2.464579573932191,1.092092753584838,-0.2078302585996696,1.2771387834677292,1.2666962764208147,EFFICIENT_IGNITION,0.5986162942917371,0.4415185761976305,0.700367983304104,0.3394293048017338,0.512375808357041,1.092092753584838,-0.3917247702807341,0.1017516890123668,3.533888098800251,2.4750220809791057,74,1.349574190483941,1.167874914918023,0.5775840445618254,DRIVEN_MOVE,HIGH_ELASTICITY,HIGH_RESPONSE
132,2021-03-10 05:00:00+00:00,2021-03-10 05:00:00+00:00,2021-03-10 05:45:00+00:00,-1,REJECT,LOWVOL_REJECT,False,481.40214285714217,-6.678325071257628,-5.945087309282098,-0.0689652102563434,-0.0116003696276533,-5.876122099025754,-4.547164218653456,-0.3519302988442954,-0.0773955551023648,-4.19523391980916,-1.5858303249030907,-0.2967373579855248,-0.1871179743038766,-1.289092966917566,-0.911626480487746,-0.1178848097002359,-0.129312621148482,-0.7937416707875101,-0.4201873380134022,-0.4042566134936208,-0.9620866145203232,-0.0159307245197813,-0.4777619256171935,-0.3735546313373176,-0.7818844728046163,-0.1042072942798759,-1.108068399285897,-1.18488567263769,WEAK,-0.0116003696276533,-0.0773955551023648,-0.1871179743038766,-0.129312621148482,-0.9620866145203232,-0.7818844728046161,0.5947664985007395,-0.1755176046762232,1.5858303249030907,-0.2967373579855248,75,1.3575550658483548,1.1714573046023171,0.5977778750307708,ABSORPTION,LOW_ELASTICITY,LOW_RESPONSE
136,2021-03-12 13:00:00+00:00,2021-03-12 13:00:00+00:00,2021-03-12 13:00:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,437.2778571428576,-1.7657422789367376,-0.6066921079859011,0.3476965446945156,0.5731021388242546,-0.9543886526804168,-0.3625726520049089,0.0845915232060639,0.2333091664203031,-0.4471641752109728,-1.0379985568136365,0.2624646963601034,0.2528565137564316,-1.30046325317374,-1.3731794911204949,0.3647566356141645,0.2656292480136943,-1.7379361267346594,0.2980535008393754,0.0794460534246729,0.266549640252296,0.2186074474147025,0.6415432564477549,0.2586684830991747,0.4031972598877122,0.3828747733485802,-1.6795418132613915,-1.68333802652232,WEAK,0.5731021388242546,0.233309166420303,0.2528565137564316,0.2656292480136943,0.2665496402522959,0.4031972598877122,-0.1503407461312806,-0.320245625067823,1.0379985568136365,0.2624646963601034,76,1.361380391428325,1.167874914918023,0.5775840445618254,WEAK,LOW_ELASTICITY,LOW_RESPONSE
139,2021-03-14 10:45:00+00:00,2021-03-14 10:45:00+00:00,2021-03-14 11:00:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,277.83214285714195,-0.3628089930970769,6.954067025819949,0.9589963107220296,0.1379043813010926,5.99507071509792,5.428420127246656,1.4893885053925051,0.2743686874781257,3.939031621854151,4.223247650434106,2.305060866658956,0.5458029122260967,1.918186783775151,-2.3982103447081173,0.8768243929402438,0.3656161332449597,-3.2750347376483613,-1.4426688372472136,1.4396102477086716,0.9978799087776942,-2.882279084955885,-1.158202706396346,2.405481212962613,2.0769086444695617,-3.563683919358959,5.381450356830452,5.48187070313411,EFFICIENT_IGNITION,0.1379043813010926,0.2743686874781257,0.5458029122260968,0.3656161332449597,0.9978799087776942,2.0769086444695617,-1.531105732243465,0.4078985309250041,4.223247650434106,2.305060866658956,77,1.3575550658483548,1.164292525233729,0.55739021409288,DRIVEN_MOVE,LOW_ELASTICITY,HIGH_RESPONSE
140,2021-03-14 23:45:00+00:00,2021-03-14 23:45:00+00:00,2021-03-14 23:45:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,414.3035714285709,6.891299512952045,6.284829746429412,1.181524934270081,0.1879963311562001,5.1033048121593305,4.525461122589544,1.5515193310633253,0.3428422627074786,2.9739417915262187,0.3868306891949694,0.5891815007973943,1.5230991678130184,-0.2023508116024248,1.1218846648272238,1.177083746390239,1.0492021000853204,-0.0551990815630152,0.9773141144282894,1.5209861643894715,1.5562920272355016,-0.5436720499611821,0.1320663487238169,0.5874195077798442,2.349678031119377,-0.4553531590560272,0.2547643404711525,0.2530023474536024,WEAK,0.1879963311562001,0.3428422627074786,1.5230991678130186,1.0492021000853204,1.5562920272355016,2.349678031119377,-0.8265788633063582,1.3351028366568185,0.3868306891949694,0.5891815007973943,78,1.361380391428325,1.167874914918023,0.5515965631594884,WEAK,HIGH_ELASTICITY,LOW_RESPONSE
144,2021-03-17 00:45:00+00:00,2021-03-17 09:45:00+00:00,2021-03-17 10:30:00+00:00,-1,REJECT,ABSORPTION,True,342.0642857142853,-0.1109440581344487,12.324613766636215,2.05294744095721,0.16657296365057,10.271666325679009,8.850396737973375,2.492777046921015,0.2816570963678435,6.35761969105236,6.528805356856767,2.740566727223366,0.4197654206898865,3.7882386296334016,6.360582887272401,2.022865376182416,0.3180314464937156,4.337717511089986,4.800267042543349,2.520432667209596,0.5250609278341696,2.279834375333753,2.122051491843586,2.759072020714569,1.3001908913706683,-0.6370205288709827,4.406753865013181,4.425259158504384,EFFICIENT_IGNITION,0.1665729636505701,0.2816570963678435,0.4197654206898865,0.3180314464937156,0.5250609278341696,1.3001908913706683,-0.8804254706807818,0.2531924570393165,6.528805356856767,2.740566727223366,80,1.361380391428325,1.167874914918023,0.5775840445618254,DRIVEN_MOVE,LOW_ELASTICITY,HIGH_RESPONSE
147,2021-03-18 12:45:00+00:00,2021-03-18 14:00:00+00:00,2021-03-18 14:45:00+00:00,-1,REJECT,LOWVOL_REJECT,False,290.14500000000146,3.357907253269896,1.5208761846175152,0.8196936014751264,0.5389614287906487,0.7011825831423888,1.439667561538026,0.9499388236916068,0.6598320675342354,0.4897287378464191,0.4184709424956265,0.7280497682193279,1.7397857157715,-0.3095788257237013,-0.0879205278649865,0.7839528511606196,3.1358114046424785,-0.8718733790256061,0.8437958461920837,0.9526960657602376,1.129059914266707,-0.1089002195681538,0.3496014943976598,0.7065432800840923,2.020996166796768,-0.3569417856864324,0.0688694480979666,0.0473629599627311,WEAK,0.5389614287906487,0.6598320675342353,1.7397857157715002,3.1358114046424785,1.129059914266707,2.020996166796768,-0.281210451025268,1.2008242869808514,0.4184709424956265,0.7280497682193279,82,1.361380391428325,1.167874914918023,0.5515965631594884,WEAK,HIGH_ELASTICITY,LOW_RESPONSE
151,2021-03-20 16:30:00+00:00,2021-03-21 00:00:00+00:00,2021-03-21 00:45:00+00:00,-1,REJECT,LOWVOL_REJECT,False,393.9107142857143,3.0658470465569567,2.852492438284776,0.3219257445940373,0.112857703064627,2.5305666936907385,2.167134802558502,0.4061580307357489,0.1874170588078978,1.7609767718227531,3.629067416285321,1.026603200507728,0.2828834746637331,2.602464215777593,3.547825795423784,0.3162137902896718,0.0891288942928214,3.2316120051341124,2.422855109903748,0.406995784033727,0.1679818914346453,2.015859325870021,1.367640990740817,1.0173117548393027,0.7438441533463036,0.350329235901514,2.261426425544504,2.252134979876079,ABSORPTION,0.112857703064627,0.1874170588078978,0.2828834746637331,0.0891288942928214,0.1679818914346453,0.7438441533463035,-0.4609606786825704,0.170025771599106,3.629067416285321,1.026603200507728,84,1.349574190483941,1.1575245701258083,0.5515965631594884,ABSORPTION,LOW_ELASTICITY,LOW_RESPONSE
152,2021-03-21 05:00:00+00:00,2021-03-21 06:15:00+00:00,2021-03-21 07:00:00+00:00,-1,REJECT,LOWVOL_REJECT,False,300.7535714285711,0.7790098680694959,-0.3361730335882201,0.2461816152284175,0.7323062549090911,-0.5823546488166376,-0.6035679254374511,0.1196993266912875,0.1983195621346717,-0.7232672521287385,-0.4889591909908165,0.1130826139103036,0.2312720897651099,-0.6020418049011201,-0.5534389060439453,0.1979693864222045,0.3577077510457584,-0.7514082924661498,-0.2339476786006906,0.067829618458401,0.2713184738336043,-0.3017772970590917,0.3073480231354541,0.0514042108513353,0.1672508263659158,0.2559438122841188,-0.7963072141262706,-0.8579856171852389,WEAK,0.732306254909091,0.1983195621346717,0.2312720897651098,0.3577077510457584,0.271318473833604,0.1672508263659157,0.064021263399194,-0.5010341651439811,0.4889591909908165,0.1130826139103036,85,1.3575550658483548,1.1507566150178876,0.5458029122260968,WEAK,LOW_ELASTICITY,LOW_RESPONSE
155,2021-03-22 19:45:00+00:00,2021-03-22 19:45:00+00:00,2021-03-22 19:45:00+00:00,-1,ACCEPT,IGNITION,True,397.6228571428573,3.439943090365608,-2.163153834387669,-0.2813973039779244,-0.1300865890832865,-1.8817565304097448,-0.0598151447907607,-0.1260490917452353,-0.5041963669809413,0.0662339469544746,2.325060975439033,1.3621953322602878,0.585875100330678,0.9628656431787456,0.6996703910039678,-0.2647735111519859,-0.3784260625521946,0.9644439021559535,1.722356858663865,-0.1097773913543379,-0.0637367284265926,1.832134250018203,2.3085319559358592,1.322685531156588,0.5729552617868712,0.9858464247792712,0.0165290195031739,-0.0229807816005258,WEAK,-0.1300865890832865,-0.5041963669809412,0.5858751003306781,-0.3784260625521944,-0.0637367284265926,0.5729552617868712,0.0129198385438069,0.7159616894139647,2.325060975439033,1.3621953322602878,88,1.349574190483941,1.0886799077628078,0.5454349181585127,DRIVEN_MOVE,HIGH_ELASTICITY,HIGH_RESPONSE
159,2021-03-24 19:45:00+00:00,2021-03-24 20:00:00+00:00,2021-03-24 20:00:00+00:00,-1,ACCEPT,IGNITION,True,362.33642857142905,5.696418679561816,-1.5589125949232496,0.1169631222758569,0.075028659500705,-1.6758757171991066,3.4454756151304187,1.3014700229265987,0.3777330529379861,2.14400559220382,3.552065941456116,1.816516221112585,0.5113970998995394,1.735549720343531,-4.330674340128366,0.0804500947225486,0.0185768054589309,-4.411124434850914,1.2486572954128543,1.2696211689609649,1.0167891331153267,-0.0209638735481103,0.8436665752874263,1.77288273920647,2.101402131052154,-0.9292161639190438,2.7083993661686896,2.6647658842625748,EFFICIENT_IGNITION,0.0750286595007049,0.3777330529379861,0.5113970998995394,0.0185768054589309,1.016789133115327,2.101402131052154,-1.5900050311526144,0.4363684403988344,3.552065941456116,1.816516221112585,89,1.3575550658483548,1.1507566150178876,0.5458029122260968,DRIVEN_MOVE,LOW_ELASTICITY,HIGH_RESPONSE
170,2021-03-31 06:00:00+00:00,2021-03-31 07:45:00+00:00,2021-03-31 07:45:00+00:00,-1,ACCEPT,IGNITION,True,165.1271428571428,-6.161010130721776,0.392986130895426,-0.16502435352845,-0.4199241157758902,0.558010484423876,2.6680909871263405,1.1668584380866711,0.4373383230620005,1.5012325490396692,2.691018491416042,1.124527420429294,0.4178817143086802,1.566491070986748,-1.8412814541514164,-0.1688395954632643,-0.0916967881703217,-1.672441858688152,-0.3026811110186639,1.102362681570039,3.641993640964483,-1.405043792588703,-2.361319132963233,1.1601363451539497,0.4913085778871777,-3.5214554781171823,5.052337624379275,5.087946549103931,WEAK,-0.4199241157758901,0.4373383230620004,0.4178817143086802,-0.0916967881703216,3.641993640964484,0.4913085778871778,-0.0734268635784976,0.8378058300845703,2.691018491416042,1.124527420429294,91,1.3575550658483548,1.164292525233729,0.5458029122260968,ABSORPTION,LOW_ELASTICITY,LOW_RESPONSE
172,2021-04-01 07:00:00+00:00,2021-04-01 11:00:00+00:00,2021-04-01 11:45:00+00:00,-1,REJECT,LOWVOL_REJECT,False,218.9764285714295,-1.326489804838746,2.5479946065209824,0.4871300563987543,0.1911817454997987,2.060864550122228,4.029397067418817,0.4060254365277221,0.1007658043459631,3.623371630891095,3.8325697904589697,0.8818757400502979,0.2301003734480432,2.950694050408672,1.870640731456256,0.4753479663499486,0.254109706025646,1.3952927651063072,3.571556996583276,0.3550153799985219,0.0994007320443568,3.216541616584754,1.5232954577096904,0.864019936914296,0.5672044333496338,0.6592755207953944,2.309274332749279,2.2914185296132774,ABSORPTION,0.1911817454997987,0.1007658043459631,0.2301003734480432,0.254109706025646,0.0994007320443567,0.5672044333496338,-0.3371040599015905,0.0389186279482445,3.8325697904589697,0.8818757400502979,91,1.365205717008295,1.164292525233729,0.5450669240909287,ABSORPTION,LOW_ELASTICITY,LOW_RESPONSE
175,2021-04-02 19:00:00+00:00,2021-04-02 19:00:00+00:00,2021-04-02 19:00:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,201.23428571428616,-2.77184376419809,1.6451314841349258,0.2228745456610554,0.1354752175193167,1.4222569384738704,1.451715146663885,0.3688735233984703,0.2540949746554345,1.0828416232654146,0.9603119123010704,0.4090257269422865,0.4259300771998042,0.5512861853587838,1.1435420801947394,0.1804364493412327,0.1577873280452481,0.9631056308535066,0.9027279884110496,0.3485986483416693,0.3861613385392652,0.5541293400693804,0.7634019890365051,0.4587687414811425,0.6009530340105056,0.3046332475553626,0.1969099232645651,0.2466529378034211,WEAK,0.1354752175193167,0.2540949746554345,0.4259300771998042,0.157787328045248,0.3861613385392653,0.6009530340105056,-0.1750229568107014,0.2904548596804874,0.9603119123010704,0.4090257269422865,89,1.365205717008295,1.1507566150178876,0.5387357577722199,WEAK,LOW_ELASTICITY,LOW_RESPONSE
176,2021-04-03 08:45:00+00:00,2021-04-03 17:15:00+00:00,2021-04-03 17:45:00+00:00,-1,ACCEPT,LOWVOL_ACCEPT,False,236.08785714285736,0.7637411012244125,0.9668148047974674,0.4210720585254422,0.4355250420618562,0.5457427462720251,2.5083969294285,1.0341912665684525,0.4122917128606425,1.474205662860047,0.9784792026850267,0.9423186888658318,0.9630441671933674,0.036160513819195,2.453947165458193,0.4265361260789591,0.1738163445745245,2.027411039379234,3.005392343916024,1.0798522341864347,0.3593049128418913,1.9255401097295888,1.5691973123755778,0.9940790807296404,0.6334952735961057,0.5751182316459373,-0.5907181096905509,-0.5389577178267423,WEAK,0.4355250420618561,0.4122917128606425,0.9630441671933676,0.1738163445745245,0.3593049128418913,0.6334952735961057,0.3295488935972618,0.5275191251315113,0.9784792026850267,0.9423186888658318,90,1.361380391428325,1.1376420177235909,0.5359069002376426,WEAK,HIGH_ELASTICITY,LOW_RESPONSE
