R,signal_ts,entry_ts,exit_ts,side,response_ratio,confirm_min,abs_z,branch,align_tf,entry_overlap,lane,policy
-1.0018885111542404,1618591200,1618591500,1618675320,1,9.407227431829876,5.0,1.1575061056312816,STRONG_RESPONSE_GE_2.50,H4_ALIGN,CORE_OPPOSITE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
1.3212603447542164,1618950300,1618950360,1619036760,-1,5.710083942447051,1.0,1.2057057652434628,STRONG_RESPONSE_GE_2.50,H4_ALIGN,CORE_OPPOSITE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.0010215364731692,1619404200,1619404440,1619457720,-1,75.62457057297958,4.0,2.0331166798693867,STRONG_RESPONSE_GE_2.50,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.002469332210997,1619672400,1619672460,1619719200,1,504719324.3914488,1.0,1.1150375043912026,STRONG_RESPONSE_GE_2.50,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
2.218928191048059,1619769600,1619769660,1619793060,1,543261153.630754,1.0,1.2752142218989833,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_OPPOSITE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.0020025880123309,1619950500,1619955600,1620006000,-1,0.7557342392779655,85.0,1.6782590987660875,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.0012203900451822,1620091500,1620093240,1620144060,1,0.6066830995817263,29.0,1.9453663930679093,MID_RESPONSE_0.50_1.00,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-0.22718227494181284,1620230100,1620230280,1620316680,1,4.581561652998918,3.0,2.014162412437253,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.002300704228217,1620346200,1620346260,1620362220,1,7.1709105757625915,1.0,1.2059321216207695,STRONG_RESPONSE_GE_2.50,H4_ALIGN,CORE_OPPOSITE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.0021674541095333,1620372300,1620372900,1620391140,-1,0.8423002798117414,10.0,1.0472519708260521,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.0017229624439214,1620564900,1620564960,1620598740,-1,1315922671.7660456,1.0,2.0022500970298993,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.002664017876011,1620777900,1620778020,1620815760,1,999649600.9343894,2.0,1.4181233299380724,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
2.220059931887926,1620821700,1620822600,1620857280,-1,0.5067832047465204,15.0,1.0639652806346638,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
1.9596743263736487,1621009800,1621010220,1621096620,-1,0.970543226692633,7.0,1.0658646465155213,MID_RESPONSE_0.50_1.00,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
2.2206645458273306,1621154700,1621154940,1621191540,-1,0.8834388875649527,4.0,2.035988358001398,MID_RESPONSE_0.50_1.00,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
0.1847749806762862,1621513800,1621514100,1621600500,-1,543813203.1877836,5.0,1.0435677367923968,STRONG_RESPONSE_GE_2.50,H4_ALIGN,CORE_OPPOSITE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
0.6219697657360995,1621848600,1621848780,1621935180,1,453041319.8824437,3.0,1.0609184452075993,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_OPPOSITE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.000848891738937,1621953000,1621953120,1622010300,-1,399404378.48252034,2.0,1.2325004606318724,STRONG_RESPONSE_GE_2.50,H4_ALIGN,CORE_OPPOSITE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
1.3526832169471934,1622012100,1622012220,1622098620,-1,409257603.99939424,2.0,1.6571800537137933,STRONG_RESPONSE_GE_2.50,H4_ALIGN,CORE_OPPOSITE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.0011774675812681,1622131800,1622132100,1622163720,1,0.6816449939295168,5.0,1.655917481382287,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
0.20693867091282303,1622358000,1622358840,1622445240,-1,0.679460793293408,14.0,1.0301270956592192,MID_RESPONSE_0.50_1.00,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-0.6407205522245448,1622460900,1622463000,1622549400,1,0.6564393133877686,35.0,1.175368669202463,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
0.9136589425826013,1622549700,1622550120,1622636520,1,3.5433803400109287,7.0,1.600073224082565,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_OPPOSITE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
0.6616170549470507,1622641200,1622643480,1622729880,1,0.8006549038745526,38.0,1.4167759148020493,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
0.18269706572874972,1622801700,1622802000,1622888400,-1,401296561.726611,5.0,1.0685250752044753,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_OPPOSITE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
0.27395054663099094,1622889600,1622889780,1622976180,-1,509769315.54443735,3.0,1.7325351900667518,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
2.2203376786302997,1623081300,1623082800,1623100500,-1,0.9506612396369231,25.0,1.6975257461057194,MID_RESPONSE_0.50_1.00,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
2.220889860607312,1623239400,1623239460,1623319260,1,633720644.4700096,1.0,1.0884446725295298,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_OPPOSITE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
0.16481506312692304,1623856800,1623857580,1623943980,1,4.067715111656852,13.0,1.7121831188258732,STRONG_RESPONSE_GE_2.50,H4_ALIGN,CORE_OPPOSITE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
1.6817778738394098,1623952800,1623960000,1624046400,-1,0.8915168553667565,120.0,1.1318800161827862,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
2.220890701910695,1624223400,1624227120,1624257300,-1,0.6099641099810893,62.0,1.5335243272437962,MID_RESPONSE_0.50_1.00,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-0.1713001938958602,1624449900,1624449960,1624536360,-1,373855685.00770855,1.0,1.7389417564577738,STRONG_RESPONSE_GE_2.50,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.0015954860354184,1624547400,1624547460,1624622040,1,694174104.943162,1.0,1.5019267734484927,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_OPPOSITE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.001280624478133,1624752900,1624754400,1624797180,-1,0.6655710755675054,25.0,1.4658733856280917,MID_RESPONSE_0.50_1.00,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
0.7243591464938459,1624799400,1624799520,1624885920,1,516442473.560549,2.0,1.3774150974195036,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-0.6191196029287732,1625030100,1625031060,1625117460,1,0.8222424777143336,16.0,1.6963362661162957,MID_RESPONSE_0.50_1.00,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.0026090918268957,1625288400,1625288520,1625297700,-1,127.44676971618492,2.0,1.061252603505501,STRONG_RESPONSE_GE_2.50,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
1.5030958941577048,1625312400,1625312700,1625399100,1,538090382.0368731,5.0,1.2390883555886527,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-0.8568414487631338,1625470500,1625471100,1625557500,-1,5.903728742968856,10.0,1.707846887945016,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_OPPOSITE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.0020968573150706,1625616900,1625617140,1625661660,-1,7.602713044625243,4.0,1.8674171666955814,STRONG_RESPONSE_GE_2.50,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.0024729261137368,1625880000,1625880180,1625938500,1,368462416.49670947,3.0,1.2267807432326436,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_OPPOSITE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-0.0961729316417269,1625995800,1625998500,1626084900,1,0.5553827344661636,45.0,1.90955017187401,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
1.3188315382553448,1626097800,1626099420,1626185820,-1,0.5122125786795977,27.0,1.9507623602718667,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.0030148989273346,1626286200,1626286680,1626337920,1,580229581.3031802,8.0,1.7134993671084606,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_OPPOSITE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.0019547336654353,1626458700,1626463140,1626480660,1,0.6786298666560437,74.0,1.3297587603056618,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.003174117223421,1626552000,1626552060,1626619200,1,409778842.39719117,1.0,1.3825091310937556,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_OPPOSITE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.0034056962074007,1626680400,1626680520,1626692100,1,462965269.9915436,2.0,1.4162787786682731,STRONG_RESPONSE_GE_2.50,H1_ALIGN,CORE_OPPOSITE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.0019005668812146,1626846600,1626846960,1626862020,-1,497102218.10944545,6.0,1.022460075228179,STRONG_RESPONSE_GE_2.50,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.0021263094902897,1626862500,1626862620,1626885000,-1,638563554.1932514,2.0,1.2239126040988102,STRONG_RESPONSE_GE_2.50,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
0.24755958118267823,1626888300,1626889440,1626975840,1,2.970927129453554,19.0,1.6854113569214608,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.001717425568983,1627639200,1627639380,1627675140,-1,409907120.74303603,3.0,1.2413079827448472,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
1.05966239032497,1627856400,1627856460,1627942860,-1,715192318.0349249,1.0,1.326703882305978,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
0.4359987568742617,1627954800,1627954980,1628041380,-1,306486335.6389679,3.0,1.0377969240609934,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
0.12218120461261558,1628090100,1628090160,1628176560,-1,498238107.22374696,1.0,1.173811950086064,STRONG_RESPONSE_GE_2.50,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
0.9961322028656598,1628186400,1628188020,1628274420,1,0.5282646671190648,27.0,1.9141008455645623,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.0015793462206037,1628479800,1628482740,1628500980,-1,0.5003887541337136,49.0,1.2165089142860603,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-0.6662360645362049,1628749200,1628749980,1628836380,-1,0.664801689856234,13.0,1.9291406513234362,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.0020786200225513,1629025200,1629025500,1629063960,-1,398801945.0910798,5.0,1.435309400584358,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.001932271138304,1629160200,1629161280,1629239220,1,0.7954163147677243,18.0,1.5550300705439701,MID_RESPONSE_0.50_1.00,H4_ALIGN,CORE_OPPOSITE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-0.19899691644631257,1629241800,1629244140,1629330540,-1,0.7300460356217209,39.0,1.2966414213255206,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
2.219717028585479,1629397500,1629397560,1629470760,1,3409508004.0106244,1.0,1.0650046928716048,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.003017530447935,1629778800,1629779400,1629812100,1,2.575730326557948,10.0,1.1046645713232168,STRONG_RESPONSE_GE_2.50,H4_ALIGN,CORE_OPPOSITE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.0028956044920203,1629869400,1629869760,1629881100,1,707250463.1930156,6.0,1.1822099850334482,STRONG_RESPONSE_GE_2.50,H4_ALIGN,CORE_OPPOSITE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.0020321014936069,1629908100,1629912720,1629951420,1,0.7749986541502601,77.0,1.384254129360252,MID_RESPONSE_0.50_1.00,H4_ALIGN,CORE_OPPOSITE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
0.4048523321270593,1629955500,1629955620,1630042020,-1,615476477.6839503,2.0,1.8732771864995894,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
0.25384853521871514,1630077000,1630077300,1630163700,1,399513320.1372871,5.0,1.5454416660143335,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
0.714234385168367,1630300200,1630303440,1630389840,-1,0.6468092176702114,54.0,2.0261781313575646,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
2.2190460367442046,1630498200,1630498320,1630546380,1,578421809.220659,2.0,1.6188810043518462,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
2.218689599242392,1630832100,1630832220,1630875180,1,590025695.7765061,2.0,1.0298608567811949,STRONG_RESPONSE_GE_2.50,H4_ALIGN,CORE_OPPOSITE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
2.2203324920116607,1631016000,1631017380,1631026740,-1,0.5754722019786809,23.0,1.559859663426931,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
0.07419269769260203,1631039400,1631047440,1631133840,-1,0.7253279008414241,134.0,1.3185046032533076,MID_RESPONSE_0.50_1.00,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.0016518081078027,1631498100,1631499660,1631540700,-1,0.9184497353379898,26.0,1.2745900545731572,MID_RESPONSE_0.50_1.00,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.0026621423312538,1631885100,1631885340,1631939340,-1,3.3590881171676594,4.0,1.9081923869692172,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
2.2184951640696444,1632027600,1632027660,1632105180,-1,392908341.7709976,1.0,1.164186356361307,STRONG_RESPONSE_GE_2.50,H1_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
-1.0015576708239173,1632326400,1632330960,1632417300,-1,0.5817849149062756,76.0,1.3148826856323137,MID_RESPONSE_0.50_1.00,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
2.219728502576061,1632453900,1632455280,1632477360,-1,0.8920788993458625,23.0,1.6394423681511059,MID_RESPONSE_0.50_1.00,H4_ALIGN,NONE,G1_RESPONSE,BLOCK_SAME_SIDE_CORE_OPEN
