signal_ts,entry_ts,exit_ts,side,R,entry_overlap,any_lifetime_overlap,same_core_overlap_count,opposite_core_overlap_count,later_core_same_entries,later_core_opposite_entries,branch,align_tf,response_ratio,confirm_min,abs_z
1657789800,1657791360,1657811880,-1,-1.0021699889833195,NONE,False,0,0,0,0,MID_RESPONSE_0.50_1.00,H4_ALIGN,0.8354792548745715,26.0,1.2162665752722828
1657819800,1657821240,1657907640,1,0.17254312570145505,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.9809809792588843,24.0,1.315223517504996
1658093400,1658093940,1658120760,-1,-1.0026104100581963,NONE,True,2,0,2,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.9499999975043397,9.0,1.0870170217858872
1658382000,1658385000,1658471400,-1,-0.3383720549067831,CORE_SAME,True,1,1,0,1,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.7441217135211475,50.0,1.4883786200595774
1658560200,1658560260,1658576520,1,-1.00278077733204,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,442696452.450256,1.0,1.3804216019837519
1658576700,1658576820,1658663220,1,0.5924650704225285,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,6.118420938314886,2.0,1.0372706584767415
1658668200,1658668860,1658755260,-1,0.9333263146105908,CORE_OPPOSITE,True,1,1,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,25.521737793643084,11.0,1.4946993064135143
1658938800,1658939160,1658947200,1,2.219236128575222,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,4.911764667038332,6.0,2.007513513010604
1658947500,1658947860,1659034260,1,1.3429891086249548,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,2.990326474401053,6.0,1.0070644541025948
1659226200,1659226380,1659291240,-1,-1.00212785370499,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,501042390.5489867,3.0,1.2202470551126947
1659308700,1659308940,1659395340,-1,-0.043724602345293156,NONE,True,1,1,1,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,488782346.7945082,4.0,1.5663132366759285
1659403200,1659403260,1659432240,1,-1.0021764627739895,CORE_OPPOSITE,True,0,1,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,390556125.83781815,1.0,1.2692571062505527
1659528900,1659528960,1659565020,1,-1.0030793674797158,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,1980677140.2167153,1.0,1.5249048637645977
1659576900,1659579240,1659665640,-1,0.4158470773774934,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.6444759195957538,39.0,1.6079659630428937
1659680100,1659680220,1659705120,1,-1.0028495160726756,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,477672955.9748201,2.0,1.3908495729479267
1659722700,1659723060,1659743820,-1,-1.0023142209475833,CORE_OPPOSITE,True,0,1,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,2.502793280766773,6.0,1.6125503926647895
1659894300,1659894900,1659947520,1,2.2185563976987424,CORE_SAME,True,2,0,1,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.9467084618578874,10.0,1.1271378024257217
1660053600,1660053780,1660134600,-1,-1.0025862177944593,NONE,True,2,0,2,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,611464048.5128481,3.0,1.6529909297940653
1660142700,1660142820,1660229220,1,0.44888380674977724,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,5.077294635865382,2.0,1.970612426259671
1660270200,1660270320,1660345740,-1,-1.0025161010677666,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,543292102.759297,2.0,1.5439788340135598
1660500000,1660500120,1660528020,-1,-1.003307241025644,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,3.4331210013420614,2.0,1.246214494215824
1660594800,1660595580,1660681980,-1,0.2505182904875016,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,2.6206896452123885,13.0,1.011558972758074
1660722000,1660722300,1660743660,1,-1.0025825785799691,NONE,False,0,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.6169296977980508,5.0,1.8514758195409595
1661119500,1661119560,1661205960,-1,0.41855256962388726,CORE_OPPOSITE,True,0,1,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,1258110824.0023036,1.0,1.5928883349623766
1661267400,1661267640,1661354040,1,0.07941119907291133,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,13.384615091990247,4.0,1.6417453239670994
1661356500,1661357040,1661386440,1,-1.0031731281729215,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.9159999986109368,9.0,1.4385901888919141
1661392500,1661392560,1661478960,-1,-0.04525185320061939,CORE_OPPOSITE,True,1,1,1,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,474144209.7596621,1.0,1.5173622702354441
1661491500,1661491560,1661517000,-1,-1.0061194541623197,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,2085435463.082334,1.0,1.2507823835307244
1661794800,1661795100,1661870760,1,-1.0019445019652928,NONE,True,1,1,1,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,505608283.0025785,5.0,1.515015396186404
1661956800,1661956920,1662043320,1,-0.7905725414681862,CORE_SAME,True,1,1,0,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,641684402.5539554,2.0,1.3398763484070206
1662102000,1662102240,1662122340,-1,-1.0040137453215627,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,4.01388885791593,4.0,1.1913847927739887
1662129300,1662129420,1662139380,1,-1.0021851525174603,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,603914002.2050543,2.0,2.022567973307621
1662141300,1662141360,1662227760,-1,-0.12629685598018328,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,380095541.401296,1.0,1.908146088773594
1662340500,1662340560,1662426960,-1,-0.6680570760233894,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,22.812499080901087,1.0,1.206539134383738
1662472500,1662472560,1662484980,-1,2.218910441420033,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,722834305.4655328,1.0,1.146059822001976
1662590400,1662596220,1662682620,1,-0.027208095949791386,NONE,True,1,0,1,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.6724999991027437,97.0,1.9584314523101451
1662702000,1662704220,1662790620,1,1.0660777244640216,NONE,True,1,0,1,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.7673992661230263,37.0,1.930746509522908
1663090200,1663090320,1663176720,-1,0.938532814191988,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,7.985507073339064,2.0,2.0141844231045365
1663430700,1663430760,1663495440,1,-1.0046078090535058,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,396148148.14819556,1.0,1.5354989044142504
1663512600,1663517580,1663553760,-1,2.218614737972683,NONE,True,1,0,1,0,MID_RESPONSE_0.50_1.00,H4_ALIGN,0.6999316470101498,83.0,1.3673851557992256
1663629000,1663632300,1663679700,1,-1.001679431009258,NONE,True,0,1,0,1,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.966386551989403,55.0,1.4805208120333877
1663769700,1663769760,1663783200,1,-1.002893988965873,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,925519630.4850008,1.0,2.0241266375916416
1663783500,1663783680,1663798380,1,-1.0013357735583686,NONE,False,0,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.953969311869723,3.0,1.149171674724947
1663842300,1663842600,1663929000,1,-0.28046494835810887,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,9.677419194357421,5.0,2.003082887434338
1663983000,1663983960,1664070360,1,-0.3782446206216926,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.7432432417178216,16.0,1.3975413208196248
1664237700,1664237760,1664247420,1,2.218510483163325,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,602912142.1519848,1.0,1.8207186624259903
1664247900,1664248080,1664295960,1,-1.0016114222291204,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,590549143.4190781,3.0,1.728459906839702
1664307300,1664316300,1664402700,-1,-0.771073874451139,NONE,False,0,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.6439606732835332,150.0,1.5094073167793973
1664464200,1664468340,1664549160,-1,-1.0013495179790317,NONE,True,1,1,1,1,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.7655016897308291,69.0,2.0247308373200505
1664585700,1664594940,1664681340,-1,0.2136853896841639,CORE_OPPOSITE,True,1,1,1,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.5734989639324015,154.0,1.3151728166605507
1664816700,1664817720,1664904120,1,0.742479468316723,CORE_SAME,True,2,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,3.0229357726131014,17.0,1.3497044167103827
1665087300,1665090540,1665159840,-1,2.218967745460469,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.7529137517155171,54.0,1.0356924759869868
1665159900,1665159960,1665246360,-1,-0.22916151002702678,NONE,True,0,1,0,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,445.4997795237132,1.0,1.1535738895161252
1665612300,1665612360,1665627720,1,-1.0074257167343903,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,14.499999306192546,1.0,1.825110349723901
1665688500,1665691860,1665778260,1,-0.5780596936057457,NONE,True,0,1,0,1,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.5439490438220922,56.0,1.3344358978477873
1665778500,1665782820,1665869220,-1,0.14419271035524678,CORE_SAME,True,2,0,1,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.5763358770126237,72.0,1.1582701481727833
1665967200,1665967500,1666053900,1,0.9572181912144835,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,399999999.99998343,5.0,1.2174326983729844
1666120200,1666120320,1666125720,-1,-1.0034870811029029,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,28.384614054142595,2.0,1.7585941516272783
1666125900,1666126320,1666212720,-1,0.5655032699200375,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.630573247444174,7.0,1.602829926299475
1666282500,1666282740,1666343940,1,-1.0035355982196963,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,346764636.16973287,4.0,1.1150965139000462
1666547700,1666547820,1666564380,1,2.212984549618316,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,81.33332699147243,2.0,1.2880209891448515
1666704600,1666704660,1666712820,1,2.2157104061765795,CORE_OPPOSITE,True,1,1,1,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,1054380664.6526167,1.0,1.7547069325804743
1666912200,1666912500,1666974240,-1,-1.00230227002943,NONE,True,2,0,2,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,9.346938589304273,5.0,1.6081922592632587
1667148600,1667148660,1667235060,-1,0.880275812120012,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,372098616.95728314,1.0,1.254429439105259
1667236800,1667238660,1667325060,-1,-0.1599702345702329,NONE,True,0,1,0,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,5.031249955435093,31.0,1.135751149390834
1667343600,1667344860,1667373540,1,-1.00767042833829,NONE,False,0,0,0,0,MID_RESPONSE_0.50_1.00,H4_ALIGN,0.7149758443859665,21.0,1.3473149947157876
1667373600,1667373660,1667412000,1,-1.006738427401276,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,1264074782.239216,1.0,1.4113390535956272
1667417400,1667417520,1667503920,-1,-0.11947396526760677,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,485234019.58515364,2.0,1.3086686497505455
1667789400,1667790120,1667876520,-1,1.4900119403606378,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,426069856.7281618,12.0,2.0230246273866497
1668102000,1668103380,1668189780,1,-0.30969790785464296,NONE,True,0,1,0,1,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.8870356314124027,23.0,1.8169134328369545
1668409800,1668410160,1668496560,-1,-0.5604959316525044,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,2.8686868521770403,6.0,1.5085673467373102
1668497700,1668498060,1668584460,1,-0.07071372147953824,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,4.68749996817175,6.0,1.1895576252358573
1668586500,1668587340,1668673740,-1,0.8799618901798334,CORE_OPPOSITE,True,0,2,0,1,MID_RESPONSE_0.50_1.00,H4_ALIGN,0.7910447748709354,14.0,1.1286840887481284
1668720600,1668723540,1668809940,1,-0.3696051396776231,CORE_SAME,True,1,1,0,1,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.5387453866288261,49.0,1.0432480781983156
1668896700,1668897840,1668933660,-1,2.211879168322082,NONE,True,1,0,1,0,MID_RESPONSE_0.50_1.00,H4_ALIGN,0.8430913345396207,19.0,1.5185561705504254
1669156500,1669156920,1669169880,-1,-1.0035334680134647,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,4.947368355073455,7.0,1.3499225094823508
1669171200,1669171260,1669254360,-1,-1.002873671334786,NONE,True,0,1,0,1,STRONG_RESPONSE_GE_2.50,H4_ALIGN,636935520.1078403,1.0,1.0084119968194354
1669256400,1669259820,1669346220,1,-0.8275656912868453,CORE_SAME,True,1,1,0,1,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.6159250576008091,57.0,1.4205794134001397
1669389300,1669389660,1669476060,1,-0.2013480123734254,CORE_OPPOSITE,True,1,1,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,18.09999925233929,6.0,1.1126754260080807
1669488000,1669488780,1669524120,-1,-1.0068581466607052,CORE_OPPOSITE,True,1,1,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,3.0468749936496833,13.0,1.1524167894090658
1669526100,1669527060,1669591440,1,-1.0057908264669129,CORE_OPPOSITE,True,0,1,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,4.205128170853511,16.0,1.2511559945618127
1669705500,1669706520,1669774860,1,2.2187466166884895,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,16.562499454265918,17.0,2.01212187638864
1669964100,1669964940,1669987860,1,-1.0091149520840508,NONE,True,1,0,1,0,MID_RESPONSE_0.50_1.00,H4_ALIGN,0.8529411747465043,14.0,1.0674267932140693
1670067300,1670071080,1670117160,-1,-1.0073089955900936,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.8759124071136591,63.0,1.7702986831653524
1670280300,1670280420,1670366820,-1,-0.2676814470284304,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,716279069.767437,2.0,1.3115915271378105
1670373000,1670373300,1670396760,1,-1.0054105839498533,CORE_OPPOSITE,True,0,1,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,604357564.6506939,5.0,1.953125190826259
1670523000,1670523120,1670589660,1,2.2170611230585457,NONE,True,0,1,0,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,143.9999473907007,2.0,2.0359984147779553
1670798700,1670799120,1670885520,-1,-0.31916229936026574,CORE_SAME,True,1,1,0,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,3.9705881951611164,7.0,1.610013570851722
1670886900,1670887140,1670937540,1,2.2169307124766027,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,444003964.3211036,4.0,2.0146295766495497
1671095400,1671095640,1671123060,-1,2.2156340747853065,CORE_OPPOSITE,True,0,1,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,356216994.7191043,4.0,1.0321033125694856
1671123300,1671124260,1671209640,-1,2.2191373093806317,CORE_OPPOSITE,True,1,1,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,2.9183673283097904,16.0,1.4450159603513495
1671505500,1671505740,1671549720,-1,-1.00263569296616,NONE,True,0,1,0,1,STRONG_RESPONSE_GE_2.50,H4_ALIGN,24.444442530560273,4.0,2.033202545724229
1671549900,1671550200,1671634740,1,-1.0035991555434538,CORE_SAME,True,1,1,0,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,8.694444317791783,5.0,1.0419702739808645
1671669000,1671669300,1671755700,-1,0.09061614344796727,CORE_SAME,True,2,0,1,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,3.365853635065472,5.0,1.9225684737971938
1671756600,1671756660,1671843060,1,0.18784823415577687,NONE,True,1,1,1,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,335268505.07987684,1.0,1.4479605114036422
1671848400,1671849240,1671935640,-1,-0.1994599326599324,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H4_ALIGN,0.9649122781478785,14.0,1.0940472626020459
1671938400,1671938520,1671978840,-1,2.19855850914201,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,367088607.5951137,2.0,1.4331433546675567
1672032600,1672032660,1672119060,1,0.07188309531716147,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,339422118.8973359,1.0,1.814743725965973
1672152000,1672152420,1672197240,-1,2.212463455218621,CORE_SAME,True,2,0,1,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.9381443280522124,7.0,1.4563259306772511
1672442100,1672445700,1672532100,-1,0.5046243118992328,NONE,True,1,1,1,1,MID_RESPONSE_0.50_1.00,H4_ALIGN,0.5874999993492949,60.0,1.162767688418733
1672614600,1672614660,1672621560,1,-1.0153020064469367,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,654825340.4379283,1.0,1.5887481994770478
1672621800,1672621860,1672631640,1,2.2087906731549323,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,795620437.9562985,1.0,1.5941626363501367
1672642500,1672643640,1672730040,1,0.24864715083074815,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,2551401869.1588326,19.0,1.079194963761734
1672770600,1672771560,1672801560,-1,-1.006009155183994,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,20.399998745110103,16.0,1.3579996096326798
1672997100,1672997820,1673019600,-1,-1.01492558672008,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,2.692307683694801,12.0,1.7196157285043931
1673019900,1673021880,1673035320,-1,-1.004257028592108,NONE,False,0,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.5068027203325048,33.0,1.137719784477176
1674118800,1674119160,1674156720,1,2.215620751934287,CORE_OPPOSITE,True,0,1,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,340208290.79032844,6.0,1.041373431825122
1674166200,1674167520,1674245100,1,2.219137853640136,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H4_ALIGN,0.9446153824138221,22.0,1.8431733639531582
1674425100,1674425580,1674511980,1,0.6111711204925265,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,17.032257320834315,8.0,1.0152890827324206
1674609900,1674609960,1674680940,-1,-1.0017372828171975,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,1044306955.393669,1.0,1.9420241999169012
1674784800,1674785220,1674871620,1,0.9919550309892278,CORE_OPPOSITE,True,0,1,0,0,MID_RESPONSE_0.50_1.00,H4_ALIGN,0.7387387372132074,7.0,2.022640705043756
1674902100,1674902160,1674954360,-1,-1.0054820515441127,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,360570289.7439696,1.0,1.9573389595707316
1675079100,1675079280,1675165680,-1,0.4714464282765965,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,4.72392634414809,3.0,1.7211488256272152
1675170300,1675171620,1675173240,-1,-1.0055791146622084,NONE,False,0,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.505102040228823,22.0,1.3370368395266599
1675257900,1675257960,1675280520,-1,-1.0066224351885877,CORE_OPPOSITE,True,0,1,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,2.830508455982066,1.0,1.021610973004713
1675395600,1675400400,1675486800,-1,0.5560959294561884,NONE,False,0,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.6296296285578157,80.0,1.0715124832023564
1675487100,1675487160,1675515780,-1,-1.0075075837012433,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,324503311.2582987,1.0,1.2537452895745143
1675517700,1675517940,1675553880,1,-1.0062073156942575,NONE,True,1,0,1,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,548507462.686534,4.0,2.0074994382215503
1675554900,1675555140,1675601700,1,-1.0074911418542283,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,5.571428502589535,4.0,2.0293283561134894
1675605900,1675606200,1675692600,-1,1.1780697297760294,NONE,True,0,1,0,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,6.738095134008662,5.0,1.8426122731892314
1675794600,1675794660,1675881060,1,0.10316835494897436,NONE,True,1,1,1,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,3.419753068154122,1.0,2.012065473416143
1676217600,1676218200,1676238600,1,-1.004348723389201,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,4.191011209533428,10.0,2.0264084456024345
1676238900,1676238960,1676279880,1,-1.005488229144135,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,692731992.2128431,1.0,1.6997150732858508
1676364000,1676364180,1676381400,1,-1.0081024869249517,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,4.607142808204136,3.0,1.3797134527165826
1676381700,1676382660,1676385000,1,-1.0056354853022793,NONE,False,0,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.5973154359957397,16.0,1.4151844754012393
1676390100,1676390280,1676476680,1,1.0146683244523367,NONE,True,1,1,1,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,13.087718910433912,3.0,1.5496811063426363
1676619000,1676619420,1676644440,-1,-1.0034120022998403,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,11.576922732739579,7.0,1.6591994301584525
1676840400,1676842320,1676904060,-1,-1.0021458846808948,NONE,False,0,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.6855753632594326,32.0,1.0091622322283478
1676981100,1676981160,1677067560,-1,0.621188897396628,CORE_OPPOSITE,True,1,1,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,542879019.908126,1.0,1.2402148621896483
1677068400,1677069840,1677120240,-1,-1.0032146241341022,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.671497583186325,24.0,1.0336632138081716
1677121200,1677121260,1677151200,1,-1.0029349111315773,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,681301811.4829738,1.0,1.2059160704179628
1677158700,1677159000,1677245400,-1,0.3957766179738082,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,6.677165314610899,5.0,1.7747800071564637
1677439200,1677439260,1677515580,1,-1.0035517183299303,CORE_SAME,True,2,0,1,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,658439413.0794127,1.0,1.8388766093676179
1677550200,1677550380,1677620040,1,-1.0033026866453207,NONE,True,0,1,0,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,492296537.9735264,3.0,2.033631452074563
1677651000,1677651120,1677737520,1,-0.748189174028886,NONE,True,1,1,1,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,449586313.28003746,2.0,1.982751164572684
1678054500,1678055220,1678141620,-1,-0.055525660189334775,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,8.333333215343917,12.0,1.1312542654497313
1678156500,1678158240,1678182000,1,-1.00638776420045,NONE,False,0,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.8823529399806919,29.0,1.3337925316046741
1678580100,1678580160,1678646460,1,2.2195658139708043,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,679121983.9141864,1.0,1.8511689248949208
1678660200,1678660500,1678716480,-1,-1.0010419399525423,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,3.2362768317649135,5.0,1.2963977795325148
1678900200,1678900380,1678986780,1,0.36838344115521326,NONE,True,1,1,1,1,STRONG_RESPONSE_GE_2.50,H4_ALIGN,497703438.20523477,3.0,1.1331151974281901
1679387400,1679387460,1679473860,1,0.9221341636706059,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H4_ALIGN,1134822804.314326,1.0,1.1163546327776115
1679520600,1679521200,1679607600,-1,-0.47061340727234346,NONE,True,0,2,0,2,STRONG_RESPONSE_GE_2.50,H1_ALIGN,3.037735820865796,10.0,1.816686777043698
1679680500,1679680560,1679766960,-1,0.1016148680639753,NONE,True,0,1,0,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,501385761.3026214,1.0,1.0663550146959595
1680057000,1680057600,1680071460,1,2.2182562800132457,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,6.699999871552159,10.0,1.6226356937058937
1680207000,1680216540,1680269640,-1,-1.0024016224379744,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.7056936644311985,159.0,1.6187575523991817
1680361800,1680362940,1680447780,1,-1.0053789054240883,NONE,True,0,1,0,1,MID_RESPONSE_0.50_1.00,H4_ALIGN,0.7256944429690065,19.0,1.664483929332336
1680466500,1680466560,1680509820,-1,-1.0039077424124387,CORE_SAME,True,1,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,463226038.48227936,1.0,1.086473799039143
1680537000,1680537120,1680623520,-1,-0.04790740493752316,NONE,True,0,1,0,1,STRONG_RESPONSE_GE_2.50,H1_ALIGN,8.299999837014179,2.0,1.3529458832500834
1680731700,1680735180,1680775380,1,-1.0034821842882962,CORE_OPPOSITE,True,0,1,0,0,MID_RESPONSE_0.50_1.00,H4_ALIGN,0.5101289125986689,58.0,1.0319061128495095
1680775500,1680777360,1680784200,-1,-1.0048428512659446,CORE_SAME,True,1,0,0,0,MID_RESPONSE_0.50_1.00,H1_ALIGN,0.9361147319478684,31.0,1.3591332443322048
1680941700,1680941820,1680976320,1,-1.007235096622353,NONE,False,0,0,0,0,STRONG_RESPONSE_GE_2.50,H1_ALIGN,644050968.0622085,2.0,2.025696082166013
