open_ts,open,high,low,close,quote_volume,bars,end_ts,volume_percentile,high_volume,close_loc,long_rejection,short_rejection,oi_change_h4,oi_flush,event_side,period,day,poc,poc_location,lower_third_share,upper_third_share,q15_price,q85_price,profile_class,agg_trade_rows,profile_total_quote_notional,ret_1h,ret_4h,ret_8h,ret_12h,mfe_4h,mae_4h,mfe_8h,mae_8h,mfe_12h,mae_12h
1634976000,60925.49,61763.31,59622.0,61592.68,4525849626.60439,240,1634990400,0.8777777777777778,True,0.9203151341935556,True,False,-0.0025059556238753444,True,1,historical,2021-10-23,60600.0,0.4567297588859161,0.19344233892543947,0.3316481211094695,60238.11,61411.72,POC_MIDDLE,407147.0,4525849626.60439,-0.0002565239895390639,-0.0017281274333249069,-0.00867765455245661,-0.004344185055756621,0.0030412704886359824,0.013843852873425874,0.0030412704886359824,0.013843852873425874,0.0030412704886359824,0.013843852873425874
1635436800,61186.92,61569.7,57550.0,61347.52,6076196667.01916,240,1635451200,0.9444444444444444,True,0.9447272184491379,True,False,-0.04807041031956505,True,1,historical,2021-10-28,59500.0,0.48511082916635606,0.08876723810257853,0.4180852299899479,59235.14,61124.91,POC_MIDDLE,584879.0,6076188284.41112,0.001441460062281251,-0.011825905920891309,0.005545945459572012,-0.012016785682615974,0.021088709046429347,0.016030802875161003,0.021088709046429347,0.018346625910876217,0.021088709046429347,0.018346625910876217
1635451200,61347.51,62641.26,60364.07,60622.03,3836871816.7472,240,1635465600,0.8,True,0.1132799634637421,False,True,-0.006966554336705455,True,-1,historical,2021-10-28,61050.0,0.3012177288675954,0.45314754536290935,0.23100415769472338,60650.46,61992.19,POC_OPPOSITE,368561.0,3836871816.7472,-0.013409646625162475,-0.017579747824347042,0.00019316410222486985,-0.005936455773586016,0.0065987562607190626,0.025204863644454026,0.0065987562607190626,0.025204863644454026,0.0065987562607190626,0.025204863644454026
1635739200,59931.23,62440.0,59400.0,62257.67,3765053057.49832,240,1635753600,0.8,True,0.9400230263157889,True,False,-0.014269974094863747,True,1,historical,2021-11-01,59900.0,0.16447368421052633,0.2403688910629074,0.40018670228096054,60084.37,62171.58,POC_ALIGNED,358473.0,3765053057.4983196,-0.004707853666865441,-0.006049535743949258,-0.010563517715969716,-0.012412125285125511,0.004592365888411877,0.008940745774777588,0.004592365888411877,0.014579247826010808,0.004592365888411877,0.030223906548381883
1635955200,62210.59,63431.07,60300.0,62859.51,4267614794.00086,240,1635969600,0.8666666666666667,True,0.8174553746802219,True,False,-0.03764228126351099,True,1,historical,2021-11-03,62500.0,0.7026352013848302,0.10616968454591703,0.5124772324741687,61623.03,63069.99,POC_OPPOSITE,393362.0,4267614794.0008597,-0.0011056401807777376,0.001383084277939727,-0.006116337846095224,-0.015269447693753924,0.006643545264670383,0.0015776451327731559,0.006643545264670383,0.009903195236488513,0.006643545264670383,0.01605819071768144
1636545600,66609.28,69198.7,65850.0,68398.96,5878111092.5065,240,1636560000,0.9444444444444444,True,0.7611789649714841,True,False,-0.010938985989973116,True,1,historical,2021-11-10,68500.0,0.7913518678890322,0.24374394469165023,0.48575646513649023,66574.07,68622.68,POC_OPPOSITE,542521.0,5878111092.5065,0.002672701456279418,-0.024253146539070174,-0.05086086104233176,-0.05287097932483194,0.0064714434254555826,0.025935482059961237,0.0064714434254555826,0.08769797084634041,0.0064714434254555826,0.08769797084634041
1636732800,63214.9,64137.58,62313.0,63892.78,4060396394.75273,240,1636747200,0.8555555555555555,True,0.8658321367109129,True,False,-0.01613831287021661,True,1,historical,2021-11-12,62500.0,0.10248934001249593,0.35594651526953563,0.29942947886437327,62611.92,63874.2,POC_ALIGNED,381100.0,4060396394.75273,0.004219882121266325,0.004120966406532991,-0.0010176423689812338,0.002930065024561447,0.010718738486570761,0.002404184009523464,0.010718738486570761,0.004414113769975243,0.010718738486570761,0.005281034883753661
1637049600,60840.6,61320.58,58397.14,60593.99,7581964643.48613,240,1637064000,0.9777777777777777,True,0.7514606080507884,True,False,-0.03201610786003983,True,1,historical,2021-11-16,59000.0,0.20621596475385165,0.24411265295127146,0.3652542574455605,59190.8,60733.67,POC_ALIGNED,629814.0,7581964643.48613,-0.008894281429560837,0.0017496784747134835,-0.0057835768860904704,-0.008052943864564772,0.013692942154824252,0.009274847224947556,0.013692942154824252,0.013103444747573117,0.013692942154824252,0.023945609127241814
1637251200,58134.86,58500.0,56600.0,57952.3,6995851390.71031,240,1637265600,0.9611111111111111,True,0.7117368421052647,True,False,-0.030324498262993216,True,1,historical,2021-11-18,57500.0,0.47368421052631576,0.16706191980562557,0.32219087222095416,57174.73,58044.48,POC_MIDDLE,686838.0,6995851390.710311,0.00035287641732937414,-0.017794807108604833,-0.034723384576626,-0.03323302094998818,0.009212921661435287,0.024965704553572502,0.009212921661435287,0.04052125627455688,0.009212921661435287,0.04052125627455688
1638144000,57315.72,58338.0,57174.0,57407.25,3089135222.80516,240,1638158400,0.8166666666666667,True,0.20038659793814434,False,True,-0.02457479544237895,True,-1,historical,2021-11-29,58000.0,0.7096219931271478,0.36597965617548095,0.12938417616997575,57373.0,57920.95,POC_ALIGNED,276903.0,3089135222.8051596,0.0018778116004512131,-0.002251980368333248,0.008317938936284216,0.004602728749417594,0.003332680105735769,0.00531727264413467,0.01205858145094914,0.00531727264413467,0.01205858145094914,0.00531727264413467
1638374400,58650.14,59100.0,57055.55,57476.3,3612960329.27842,240,1638388800,0.8444444444444444,True,0.20580107119274163,False,True,-0.014910122635561462,True,-1,historical,2021-12-01,57500.0,0.2173934309961103,0.3706289357945534,0.36432271053916826,57452.73,58794.8,POC_OPPOSITE,386579.0,3612960329.27842,0.011153988687511265,0.004645566955423401,0.019971884063518415,0.011184088050205035,0.016986131675142672,0.0005282177175635972,0.02916506455704356,0.0005282177175635972,0.02916506455704356,0.0005282177175635972
1638561600,53884.35,54100.0,50604.0,53612.0,6251260987.95733,240,1638576000,0.9666666666666667,True,0.8604118993135011,True,False,-0.08235688437583044,True,1,historical,2021-12-03,53500.0,0.8283752860411899,0.03346005501695072,0.7753836232111184,52738.22,53717.26,POC_OPPOSITE,680297.0,6251260987.95733,-0.01038927851973435,-0.029995336864881008,-0.11881798851003506,-0.1329676191897337,0.005179623964784047,0.030015854659404595,0.005179623964784047,0.23731832425576366,0.005179623964784047,0.23731832425576366
1638964800,49180.57,51210.6,48533.33,50626.17,4300047393.18494,240,1638979200,0.9055555555555556,True,0.781706738580718,True,False,-0.0475767580307751,True,1,historical,2021-12-08,51000.0,0.9213377806496921,0.3573705047044555,0.38476123605006657,49073.8,50821.5,POC_OPPOSITE,503263.0,4300047294.8238,-0.003644557745529531,-0.0041332378096150665,-0.003369008558221917,-0.022101810190263263,0.004372442157880017,0.01149938855734096,0.004372442157880017,0.01149938855734096,0.004372442157880017,0.02418571264624601
1639137600,48697.4,50188.42,47743.0,47973.4,4675253277.61722,240,1639152000,0.9166666666666666,True,0.09421694432858226,False,True,-0.0682081915634637,True,-1,historical,2021-12-10,49000.0,0.5140221311676525,0.32396895263466846,0.31305721340032744,48232.71,49701.4,POC_MIDDLE,614243.0,4675253469.510819,0.009438980768509209,-0.002667103019589962,0.01744821088353135,-0.006737066791180051,0.015677021015812965,0.007382841324567371,0.02387093681081596,0.01150950318301395,0.026036303451496098,0.014812375191251788
1640779200,47734.91,48040.0,46559.46,47941.37,4651388050.03277,240,1640793600,0.9444444444444444,True,0.933382414524432,True,False,-0.006964586137447659,True,1,historical,2021-12-29,46800.0,0.16246774825401591,0.437811735153623,0.28024098947767107,46806.94,47796.3,POC_ALIGNED,496088.0,4651388002.29786,-0.004579760653481636,-0.017070016981158457,-0.03138896531325662,-0.030151203438700338,0.001911292897970946,0.019635859384076897,0.001911292897970946,0.04049467088654334,0.001911292897970946,0.04299772826683932
1642766400,38878.72,39029.55,37648.16,38831.88,6327247000.26433,240,1642780800,0.9833333333333333,True,0.8569050014840084,True,False,-0.021286525186390293,True,1,historical,2022-01-21,38500.0,0.6166542395702856,0.17077297542000586,0.296961394740961,38067.79,38696.55,POC_MIDDLE,835789.0,6327260746.749849,-0.0032836422032617215,-0.022271391444349246,-0.061956825165302175,-0.06468628353816502,0.005488274067596074,0.02644425147584916,0.005488274067596074,0.0888692486688772,0.005488274067596074,0.0888692486688772
1643212800,37962.11,38886.58,37363.22,37548.79,6640973549.56368,240,1643227200,0.9611111111111111,True,0.12181624829324628,False,True,-0.029713396618189836,True,-1,historical,2022-01-26,38200.0,0.5492989181808624,0.3458087938929938,0.17832754103590995,37699.72,38466.87,POC_MIDDLE,936446.0,6640973549.563681,0.014905673391872343,0.020276552187167698,0.04842686009322811,0.0372323582197988,0.03505758774117628,0.0,0.0553216228805243,0.0,0.0553216228805243,0.0
1644148800,41510.71,42400.0,41100.0,41494.99,3424236470.18572,240,1644163200,0.8222222222222222,True,0.30383846153845995,False,True,-0.01214113457905619,True,-1,historical,2022-02-06,41500.0,0.3076923076923077,0.46840270680352236,0.08601226048812739,41330.45,41777.63,POC_OPPOSITE,405501.0,3424236470.1857195,-0.002983733698935822,-0.004767081519961927,-0.020878665111137527,-0.031080619612150827,0.0026371858385795563,0.005762623391402254,0.0026371858385795563,0.02799880178305875,0.0026371858385795563,0.03467478845036477
1644494400,44815.73,45700.0,43136.96,44936.02,10125167822.38392,240,1644508800,1.0,True,0.701924277420562,True,False,-0.0642356160666635,True,1,historical,2022-02-10,43700.0,0.21967663399712867,0.3926026690940414,0.31928893190845803,43639.99,45065.09,POC_ALIGNED,1132068.0,10125167822.38392,0.009594307640062576,-0.01291369373611623,-0.03259589968136911,-0.03616586426657266,0.02028395038100845,0.013900429989126705,0.02028395038100845,0.03666679870624938,0.02028395038100845,0.05298689113989172
1645200000,39805.2,40429.7,39422.0,40196.2,4014056385.09512,240,1645214400,0.8555555555555555,True,0.7682842115709033,True,False,-0.02653379905915565,True,1,historical,2022-02-18,39700.0,0.27587575667361397,0.17616898036839926,0.43767283193990025,39725.7,40224.6,POC_ALIGNED,393380.0,4014056385.0951204,-0.0045302789815952395,-0.0057070071300270725,-0.0022041884556251224,0.0012339474875735972,0.0018160920684044761,0.01202850020648718,0.0024629193804389473,0.01202850020648718,0.006032908583398431,0.01202850020648718
1646136000,43600.0,44935.0,43324.8,43625.9,7228477846.09597,240,1646150400,0.9888888888888889,True,0.18699540429760222,False,True,-0.013734458634732216,True,-1,historical,2022-03-01,44500.0,0.7298472239473353,0.24105978836949116,0.38096548112357714,43750.7,44595.1,POC_ALIGNED,789774.0,7228477846.09597,0.005634267717113066,-0.001554122665664104,-0.017608805778218835,-0.015887351321118844,0.00971441276856186,0.011337301923857124,0.00971441276856186,0.020036262862198798,0.00971441276856186,0.0256292706855331
1647388800,39270.9,41804.0,38700.0,39137.9,6574563784.89658,240,1647403200,0.9722222222222222,True,0.14107603092783552,False,True,-0.061249872533088556,True,-1,historical,2022-03-16,39500.0,0.25773195876288657,0.4967533063779812,0.3766468082505344,39226.8,41282.2,POC_OPPOSITE,774043.0,6574563784.89658,0.0012085472138260588,-0.010810493153694974,-0.03461861775925641,-0.037587606897661816,0.006073396886394118,0.013337455509876615,0.006073396886394118,0.04144575973672574,0.006073396886394118,0.052381451227582435
