transition_time,destination,origin,lag,event_count,control_change,d1_conflict,stack_break_change,bos_against_control,rev_rank,winner_margin,rev_vs_pullback,rev_vs_expansion,rev_vs_range,atr_ratio,adx14,range24_ratio,ema_spread_atr,relvol20
2022-10-23 20:00:00+00:00,EXPANSION,PULLBACK,-2,3.0,False,False,False,False,4.0,41.666666666666664,-56.666666666666664,-15.0,-6.666666666666664,0.6980427917618975,32.10442670930491,0.6778741865509752,2.289554539888248,0.7753570741670874
2022-10-23 20:00:00+00:00,EXPANSION,PULLBACK,-1,1.0,True,False,False,True,4.0,13.333333333333336,-33.33333333333333,-19.999999999999996,-11.666666666666668,0.7849357662237693,30.161087389779272,0.8378524945770054,1.8618146610873632,1.8812968007714272
2022-10-23 20:00:00+00:00,EXPANSION,PULLBACK,0,2.0,True,False,False,True,4.0,13.333333333333336,-11.666666666666668,-25.000000000000004,-10.000000000000004,0.8260681904203778,29.384478563945123,0.9851771511207507,1.579557535585904,1.6665559552400386
2022-10-24 12:00:00+00:00,PULLBACK,EXPANSION,-2,2.0,True,False,False,True,4.0,16.666666666666664,-11.666666666666668,-28.333333333333332,-1.6666666666666679,0.8637322337764886,25.96692393707291,1.0,1.4532190610649336,1.2570489619284768
2022-10-24 12:00:00+00:00,PULLBACK,EXPANSION,-1,1.0,False,False,False,False,4.0,5.0,-26.666666666666664,-21.666666666666664,-5.0,0.8609608041507633,24.36440992880992,1.0,1.4226259302889512,1.0030621231433576
2022-10-24 12:00:00+00:00,PULLBACK,EXPANSION,0,2.0,False,False,False,False,4.0,16.66666666666667,-36.66666666666667,-19.999999999999996,-8.333333333333332,0.9100285023722415,23.27556308579643,1.0,1.3306619247169902,2.1009253670060475
2022-10-25 20:00:00+00:00,EXPANSION,PULLBACK,-2,0.0,True,False,False,True,4.0,8.333333333333336,-40.0,-18.333333333333332,-31.666666666666664,0.9822765156191767,20.339074302964057,0.6879816513761481,1.0660630623126204,3.36209814733653
2022-10-25 20:00:00+00:00,EXPANSION,PULLBACK,-1,0.0,True,False,False,True,4.0,0.0,-28.333333333333332,-36.66666666666667,-36.66666666666667,1.1727771529337578,22.58060042834502,1.2522935779816513,0.7543788370572058,3.966758636675332
2022-10-25 20:00:00+00:00,EXPANSION,PULLBACK,0,1.0,True,False,False,True,4.0,28.333333333333336,-13.333333333333332,-58.333333333333336,-29.999999999999996,1.2056070189418693,24.662017544770197,1.2522935779816513,0.6305606426603043,1.4516485242908002
2022-10-28 04:00:00+00:00,PULLBACK,EXPANSION,-2,2.0,False,False,False,False,3.0,13.333333333333336,-31.666666666666668,-45.0,26.666666666666668,1.401190712596149,38.43155485311264,1.728440366972477,2.1828495897532223,1.3846727527121747
2022-10-28 04:00:00+00:00,PULLBACK,EXPANSION,-1,2.0,False,False,False,False,3.0,5.0,-51.66666666666667,-46.66666666666667,18.333333333333332,1.3527698745722665,36.464402847801544,1.728440366972477,2.2328306418029285,0.6066075981658647
2022-10-28 04:00:00+00:00,PULLBACK,EXPANSION,0,3.0,False,False,False,False,3.0,20.0,-55.0,-35.0,26.666666666666668,1.3324403614436588,34.14153789340796,1.728440366972477,2.1724016109709527,0.6184244825049326
2022-11-04 00:00:00+00:00,RANGE,PULLBACK,-2,2.0,False,False,False,False,3.0,6.666666666666671,-18.33333333333333,15.000000000000004,-25.0,0.8945802310307465,19.92554307510637,0.74559633027523,1.9131009746584913,0.4321159576347481
2022-11-04 00:00:00+00:00,RANGE,PULLBACK,-1,2.0,False,False,False,False,3.0,11.666666666666671,-28.333333333333332,13.333333333333334,-40.0,0.8650416504448357,19.016228337853676,0.74559633027523,1.907447461694159,0.4254730408558028
2022-11-04 00:00:00+00:00,RANGE,PULLBACK,0,1.0,False,False,False,False,3.0,20.0,-38.33333333333333,13.333333333333334,-58.33333333333333,0.8473733642260443,18.529520562139158,0.74559633027523,1.9247532048143186,0.503248877554352
2022-11-04 12:00:00+00:00,EXPANSION,RANGE,-2,1.0,False,False,False,False,4.0,18.333333333333336,-38.333333333333336,-5.0,-56.66666666666667,0.8953184744322912,19.802159871426458,0.74559633027523,1.9075926263409617,1.4445843655520556
2022-11-04 12:00:00+00:00,EXPANSION,RANGE,-1,1.0,False,False,False,False,4.0,3.3333333333333357,-45.0,-28.333333333333336,-48.333333333333336,0.8718347630024885,20.983896372907523,0.7064220183486238,2.017297597866514,0.8097706616566182
2022-11-04 12:00:00+00:00,EXPANSION,RANGE,0,2.0,False,False,False,False,4.0,13.333333333333329,-38.33333333333333,-51.66666666666666,-18.333333333333332,1.0724257390305911,23.71028286078629,1.1660550458715597,1.7616913207658387,4.202907254306455
