decision_time,entry_time,split,impulse_dir,entry,cont_24h,rev_24h,tail_cont_24h,tail_rev_24h,paxg_z24h,paxg_corr30d,BTC_ONLY_side,BTC_ONLY_conf,BTC_ONLY_top20,BTC_ONLY_chosen_ret,BTC_ONLY_tail_hit,BTC_PLUS_PAXG_side,BTC_PLUS_PAXG_conf,BTC_PLUS_PAXG_top20,BTC_PLUS_PAXG_chosen_ret,BTC_PLUS_PAXG_tail_hit
2023-12-26 05:30:00+00:00,2023-12-26 05:45:00+00:00,DEV_2021_2024,-1.0,42764.26,0.009874133213108371,-0.009874133213108371,0,0,-0.21814159397466515,0.2281361582778696,REV,0.2627143013361862,False,-0.009874133213108371,0,REV,0.26112237080639145,False,-0.009874133213108371,0
2023-12-29 15:30:00+00:00,2023-12-29 15:45:00+00:00,DEV_2021_2024,-1.0,42527.57,0.005646219617062576,-0.005646219617062576,0,0,-1.5589358479443791,0.22257124407227652,REV,0.23975924502845855,False,-0.005646219617062576,0,REV,0.2147542429101473,False,-0.005646219617062576,0
2024-01-01 23:15:00+00:00,2024-01-01 23:30:00+00:00,DEV_2021_2024,1.0,43989.99,0.022220737035857585,-0.022220737035857585,1,0,0.037038637094921736,0.223192315945769,CONT,0.2387829337620051,False,0.022220737035857585,1,CONT,0.2769114197078801,False,0.022220737035857585,1
2024-01-02 15:00:00+00:00,2024-01-02 15:15:00+00:00,DEV_2021_2024,-1.0,45100.66,0.05952795369291708,-0.05952795369291708,1,0,0.5346737277051917,0.22550227406728612,REV,0.1957922500482368,False,-0.05952795369291708,0,CONT,0.16961186086941984,False,0.05952795369291708,1
2024-01-03 11:00:00+00:00,2024-01-03 11:15:00+00:00,DEV_2021_2024,-1.0,44736.81,0.038018356695526556,-0.038018356695526556,1,0,-0.8148209952822734,0.24933998963866968,REV,0.260986244716575,False,-0.038018356695526556,0,REV,0.29940432824943874,False,-0.038018356695526556,0
2024-01-03 15:45:00+00:00,2024-01-03 16:00:00+00:00,DEV_2021_2024,1.0,43000.01,0.024443947803733046,-0.024443947803733046,1,0,-1.7188682293928537,0.27778070259236365,CONT,0.35002111424539584,True,0.024443947803733046,1,CONT,0.4884441298256926,True,0.024443947803733046,1
2024-01-04 15:15:00+00:00,2024-01-04 15:30:00+00:00,DEV_2021_2024,1.0,44154.01,-0.010494630046059328,0.010494630046059328,0,0,0.8378168325520501,0.28342386988295276,CONT,0.28459142421795014,False,-0.010494630046059328,0,CONT,0.35080861270153746,False,-0.010494630046059328,0
2024-01-05 01:45:00+00:00,2024-01-05 02:00:00+00:00,DEV_2021_2024,-1.0,43376.0,-0.013708963482109926,0.013708963482109926,0,0,0.47405536778534374,0.28840198202615014,CONT,0.26555388550455866,False,-0.013708963482109926,0,CONT,0.24839628968334337,False,-0.013708963482109926,0
2024-01-08 06:15:00+00:00,2024-01-08 06:30:00+00:00,DEV_2021_2024,1.0,44146.8,0.05946523870359788,-0.05946523870359788,1,0,-0.4490933665145317,0.29854712990606225,CONT,0.2918281543309254,False,0.05946523870359788,1,CONT,0.47983942729687123,True,0.05946523870359788,1
2024-01-08 11:45:00+00:00,2024-01-08 12:00:00+00:00,DEV_2021_2024,1.0,44636.0,0.0443585894793439,-0.0443585894793439,1,0,-0.2524016863571026,0.29944941160854993,CONT,0.26237239253791855,False,0.0443585894793439,1,CONT,0.29952493760652377,False,0.0443585894793439,1
2024-01-08 17:45:00+00:00,2024-01-08 18:00:00+00:00,DEV_2021_2024,1.0,45648.01,0.02339598155538436,-0.02339598155538436,1,0,-0.33590247210400087,0.29576695490076604,CONT,0.2563117360000951,False,0.02339598155538436,1,CONT,0.3092725151367222,False,0.02339598155538436,1
2024-01-09 13:45:00+00:00,2024-01-09 14:00:00+00:00,DEV_2021_2024,1.0,46834.01,-0.03664004000511589,0.03664004000511589,0,1,0.4559315490742799,0.2887720073735265,CONT,0.22256401919495516,False,-0.03664004000511589,0,CONT,0.2813646859752948,False,-0.03664004000511589,0
2024-01-09 21:00:00+00:00,2024-01-09 21:15:00+00:00,DEV_2021_2024,1.0,47914.25,-0.03963789478078028,0.03963789478078028,0,1,0.6728781842705676,0.2873218626361445,CONT,0.2519096063243015,False,-0.03963789478078028,0,CONT,0.26574304648819064,False,-0.03963789478078028,0
2024-01-10 12:45:00+00:00,2024-01-10 13:00:00+00:00,DEV_2021_2024,-1.0,44670.54,-0.062213037944022886,0.062213037944022886,0,1,-0.1538841139937138,0.2681703478653033,REV,0.2243045449356348,False,0.062213037944022886,1,REV,0.19080146690645025,False,0.062213037944022886,1
2024-01-10 17:30:00+00:00,2024-01-10 17:45:00+00:00,DEV_2021_2024,1.0,46280.0,-0.0020894554883318373,0.0020894554883318373,0,0,-0.234663037453066,0.2735764015173168,CONT,0.19243853138420566,False,-0.0020894554883318373,0,CONT,0.1996604991309321,False,-0.0020894554883318373,0
2024-01-10 22:30:00+00:00,2024-01-10 22:45:00+00:00,DEV_2021_2024,1.0,46400.02,-0.0037588345867091144,0.0037588345867091144,0,0,-1.0570200095315596,0.28138881185779857,REV,0.22184627038877477,False,0.0037588345867091144,0,REV,0.32033954975099627,False,0.0037588345867091144,0
2024-01-11 11:00:00+00:00,2024-01-11 11:15:00+00:00,DEV_2021_2024,1.0,46984.04,-0.02051803122932816,0.02051803122932816,0,1,-0.45822386858665637,0.2774315966114594,REV,0.22565252730049992,False,0.02051803122932816,1,REV,0.19196774058231408,False,0.02051803122932816,1
2024-01-11 15:30:00+00:00,2024-01-11 15:45:00+00:00,DEV_2021_2024,-1.0,47218.69,0.05702657146989887,-0.05702657146989887,1,0,-1.1209801165834168,0.28139478602063717,REV,0.13706325587899312,False,-0.05702657146989887,0,REV,0.12284151555153941,False,-0.05702657146989887,0
2024-01-12 15:00:00+00:00,2024-01-12 15:15:00+00:00,DEV_2021_2024,-1.0,45172.14,0.048749959598991754,-0.048749959598991754,1,0,1.570255341537366,0.27464551734542236,REV,0.2782690601525232,False,-0.048749959598991754,0,REV,0.2260881542208573,False,-0.048749959598991754,0
2024-01-12 22:00:00+00:00,2024-01-12 22:15:00+00:00,DEV_2021_2024,-1.0,42565.56,-0.009501343339544999,0.009501343339544999,0,0,0.903732227648284,0.2697649365964664,REV,0.2394281576732825,False,0.009501343339544999,0,REV,0.2669350960860663,False,0.009501343339544999,0
2024-01-15 14:45:00+00:00,2024-01-15 15:00:00+00:00,DEV_2021_2024,-1.0,42199.01,-0.011635107079526197,0.011635107079526197,0,0,1.7310644048762702,0.2597716061312518,REV,0.24337507967293304,False,0.011635107079526197,0,REV,0.24653996534487652,False,0.011635107079526197,0
2024-01-16 14:30:00+00:00,2024-01-16 14:45:00+00:00,DEV_2021_2024,-1.0,42096.01,-0.015148229012678316,0.015148229012678316,0,0,-2.011122315617803,0.2575464078920243,CONT,0.1914449174696736,False,-0.015148229012678316,0,CONT,0.2258930474133169,False,-0.015148229012678316,0
2024-01-18 16:45:00+00:00,2024-01-18 17:00:00+00:00,DEV_2021_2024,-1.0,41948.99,0.037044515255313604,-0.037044515255313604,1,0,0.6713956110751328,0.2566416771562188,REV,0.2102390245066048,False,-0.037044515255313604,0,REV,0.22722340272536565,False,-0.037044515255313604,0
2024-01-19 17:30:00+00:00,2024-01-19 17:45:00+00:00,DEV_2021_2024,1.0,41080.18,0.011281109284331237,-0.011281109284331237,0,0,-0.08117167432512966,0.2579880985883745,REV,0.2644128828297832,False,-0.011281109284331237,0,REV,0.2513773762296827,False,-0.011281109284331237,0
2024-01-22 10:15:00+00:00,2024-01-22 10:30:00+00:00,DEV_2021_2024,-1.0,40386.79,0.03141497504505808,-0.03141497504505808,1,0,-0.4949862671021075,0.258223792358687,REV,0.2874353099110783,False,-0.03141497504505808,0,REV,0.2617315694624155,False,-0.03141497504505808,0
2024-01-22 19:30:00+00:00,2024-01-22 19:45:00+00:00,DEV_2021_2024,-1.0,39559.9,0.008817009143097021,-0.008817009143097021,0,0,-0.8949002063043282,0.2591874403785766,REV,0.2292632581579026,False,-0.008817009143097021,0,REV,0.3068640496251944,False,-0.008817009143097021,0
2024-01-23 09:15:00+00:00,2024-01-23 09:30:00+00:00,DEV_2021_2024,-1.0,38924.75,-0.028596458551435777,0.028596458551435777,0,1,0.07084691338456423,0.26112718785873257,REV,0.31951139454458655,False,0.028596458551435777,1,REV,0.3786895099711982,True,0.028596458551435777,1
2024-01-26 11:00:00+00:00,2024-01-26 11:15:00+00:00,DEV_2021_2024,1.0,40814.87,0.023764868049316323,-0.023764868049316323,1,0,0.7778817908618938,0.2569914259483788,CONT,0.2637391297414579,False,0.023764868049316323,1,CONT,0.24147113601457948,False,0.023764868049316323,1
2024-01-29 15:45:00+00:00,2024-01-29 16:00:00+00:00,DEV_2021_2024,1.0,42641.75,0.017207314427761577,-0.017207314427761577,0,0,1.3813303135864534,0.2541637415422478,REV,0.2578271164990227,False,-0.017207314427761577,0,REV,0.33016502237191336,False,-0.017207314427761577,0
2024-01-30 23:30:00+00:00,2024-01-30 23:45:00+00:00,DEV_2021_2024,-1.0,42788.0,0.003926568196690683,-0.003926568196690683,0,0,0.6063892508104382,0.2542615649249036,REV,0.28660418741503607,False,-0.003926568196690683,0,REV,0.32445245320370025,False,-0.003926568196690683,0
2024-01-31 20:45:00+00:00,2024-01-31 21:00:00+00:00,DEV_2021_2024,-1.0,42541.19,-0.011063160198386601,0.011063160198386601,0,0,0.24672909612783353,0.262452197061554,REV,0.3016443802642771,False,0.011063160198386601,0,REV,0.3981579989335643,True,0.011063160198386601,0
