method,filled,fill_bar,entry,price_improvement_vs_mkt0,rev_return,mfe,mae,event_row,event_time,split,impulse_dir
LIMIT_R0.25_T60_AUDIT,False,,,,,,,293,2022-01-21 20:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,293,2022-01-21 20:00:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,37072.0,35270.49,,-0.00039551477736776697,0.018981307035995133,0.024957691259747287,295,2022-01-22 20:00:00+00:00,DEV_2021_2024,1.0
MKT_15,True,37073.0,34931.02,,-0.010117654737823445,0.00944747676993099,0.034918533727329046,295,2022-01-22 20:00:00+00:00,DEV_2021_2024,1.0
MKT_30,True,37074.0,34938.1,,-0.009912960349875988,0.00964820639931755,0.034708813587459066,295,2022-01-22 20:00:00+00:00,DEV_2021_2024,1.0
MKT_60,True,37076.0,35117.59,,-0.004751180248986575,0.014710007150262718,0.02942029905810751,295,2022-01-22 20:00:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.50_T60,False,,,,,,,295,2022-01-22 20:00:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.25_T60_AUDIT,False,,,,,,,295,2022-01-22 20:00:00+00:00,DEV_2021_2024,1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,295,2022-01-22 20:00:00+00:00,DEV_2021_2024,1.0
MKT_0,True,43901.0,46509.02,,0.0063916633805658485,0.0074981154193316316,0.029908606975593055,347,2022-04-03 23:15:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,43902.0,46348.95,,0.009867321697686782,0.010977594961698225,0.026558314697528146,347,2022-04-03 23:15:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,43903.0,46407.36,,0.008596265764740707,0.009705141598229234,0.02778352399274599,347,2022-04-03 23:15:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,43905.0,45981.22,,0.01794363002982524,0.019062782588195763,0.018773316584466467,347,2022-04-03 23:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,43901.0,46460.28999999999,0.0010477537475526942,0.007447219980762254,0.008554832524721789,0.028891124011494414,347,2022-04-03 23:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,43901.0,46484.655,0.0005238768737762688,0.0069191650448949815,0.008026197032117398,0.029400132151136734,347,2022-04-03 23:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,True,43901.0,46411.56,0.002095507495105232,0.00850499315256803,0.009613768638675415,0.02787150442691428,347,2022-04-03 23:15:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,46579.0,38313.23,,-8.169501762167464e-05,0.0068182713908486224,0.022292821565814035,373,2022-05-01 20:45:00+00:00,DEV_2021_2024,1.0
MKT_15,True,46580.0,38234.86,,-0.0021315626629729856,0.004782546607990734,0.024388215361583535,373,2022-05-01 20:45:00+00:00,DEV_2021_2024,1.0
MKT_30,True,46581.0,38299.99,,-0.0004274152551999588,0.006474936416432432,0.022646220012067852,373,2022-05-01 20:45:00+00:00,DEV_2021_2024,1.0
MKT_60,True,46583.0,38342.63,,0.0006851381869213968,0.007579813904262629,0.021508957523258033,373,2022-05-01 20:45:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.50_T60,False,,,,,,,373,2022-05-01 20:45:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.25_T60_AUDIT,True,46579.0,38424.76,0.002911004893087814,0.002821097646413473,0.009701036519161136,0.019325559873373168,373,2022-05-01 20:45:00+00:00,DEV_2021_2024,1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,373,2022-05-01 20:45:00+00:00,DEV_2021_2024,1.0
MKT_0,True,47238.0,33921.05,,-0.06218262701184085,0.02483089409083721,0.08611319519885154,382,2022-05-08 17:30:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,47239.0,34068.7,,-0.06624702439482566,0.020389389674393195,0.09007388013044224,382,2022-05-08 17:30:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,47240.0,33926.85,,-0.06234295255822453,0.02465569305726874,0.08626942967001058,382,2022-05-08 17:30:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,47242.0,34563.44,,-0.07961273530643942,0.005783567839312122,0.10309853417368185,382,2022-05-08 17:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,47239.0,33833.34,0.0025857100531972445,-0.05975141679775031,0.027487679312772552,0.0837440229075816,382,2022-05-08 17:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,47239.0,33877.2,0.001292707625501151,-0.060968734133871716,0.026157415606956877,0.08493027759082797,382,2022-05-08 17:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,382,2022-05-08 17:30:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,47339.0,30786.97,,0.02720436600289,0.060805594054887516,0.034318739388773875,386,2022-05-09 18:45:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,47340.0,30879.44,,0.0241283520685609,0.057628959592531566,0.037210519361749995,386,2022-05-09 18:45:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,47341.0,30584.4,,0.03400786021631941,0.06783163965943423,0.027922731850224296,386,2022-05-09 18:45:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,47343.0,30940.62,,0.02210330626858803,0.055537671837216016,0.03911427760658957,386,2022-05-09 18:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,47341.0,30444.675000000003,0.011118177592663333,0.038753410900264074,0.07273242365044129,0.023461409918154864,386,2022-05-09 18:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,47339.0,30615.8275,0.005558926389963083,0.03294643922330698,0.06673549816675713,0.02892058037627753,386,2022-05-09 18:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,386,2022-05-09 18:45:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,47571.0,27793.63,,0.09635193387837426,0.10816759091921418,0.0393482247550968,399,2022-05-12 04:45:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,47572.0,26975.25,,0.1296132565963244,0.14178737917164808,0.010203797925876498,399,2022-05-12 04:45:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,47573.0,27196.97,,0.12040422149967434,0.13247909601694596,0.01643455134891869,399,2022-05-12 04:45:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,47575.0,27128.93,,0.12321422186573505,0.13531938045473962,0.013967745871289442,399,2022-05-12 04:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,47571.0,27544.54,0.008962125494222963,0.10626643247627299,0.11818894053050075,0.030660885968689287,399,2022-05-12 04:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,47571.0,27669.079999999998,0.004481242644447771,0.10128706845330604,0.11315591266496762,0.03502393285212223,399,2022-05-12 04:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,True,47571.0,27295.46,0.017923891193773606,0.11636147549812303,0.1283927803378291,0.021815349512336452,399,2022-05-12 04:45:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,50656.0,24825.13,,-0.0852112355504282,0.004312162715764198,0.16028637110863067,421,2022-06-13 08:00:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,50657.0,24742.22,,-0.08214582199980447,0.007677564907271826,0.15747253075916393,421,2022-06-13 08:00:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,50658.0,24575.01,,-0.07590068122047555,0.0030990831743303404,0.15173991790847688,421,2022-06-13 08:00:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,50660.0,24512.99,,-0.07356262944667302,0.00563701123363558,0.14959374600976874,421,2022-06-13 08:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,50656.0,24642.78,0.007345379460248634,-0.078442042659148,0.011743804879157363,0.15407271419864152,421,2022-06-13 08:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,50656.0,24733.96,0.0036724883213099745,-0.0818393011066566,0.008014082662056589,0.15719116550685774,421,2022-06-13 08:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,True,50657.0,24460.420000000002,0.014691161738125806,-0.07157154292526469,0.019286668013059397,0.14776606452383081,421,2022-06-13 08:00:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,50672.0,24353.3,,0.09868477783298357,0.1440174432212472,0.0007165353360735806,422,2022-06-13 12:00:00+00:00,DEV_2021_2024,1.0
MKT_15,True,50673.0,24165.34,,0.09167427398083372,0.13735954056512345,0.00443569178004525,422,2022-06-13 12:00:00+00:00,DEV_2021_2024,1.0
MKT_30,True,50674.0,24028.67,,0.08650790909359518,0.13245302382528865,0.007319589473741203,422,2022-06-13 12:00:00+00:00,DEV_2021_2024,1.0
MKT_60,True,50676.0,23621.45,,0.07075983904459726,0.11749702071634047,0.02468519079057376,422,2022-06-13 12:00:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.50_T60,False,,,,,,,422,2022-06-13 12:00:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.25_T60_AUDIT,False,,,,,,,422,2022-06-13 12:00:00+00:00,DEV_2021_2024,1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,422,2022-06-13 12:00:00+00:00,DEV_2021_2024,1.0
MKT_0,True,50688.0,23845.38,,0.05481984350847002,0.1257845335238944,0.015062456542944514,423,2022-06-13 16:00:00+00:00,DEV_2021_2024,1.0
MKT_15,True,50689.0,23901.73,,0.05704817182689281,0.1278455576228164,0.012669375815056052,423,2022-06-13 16:00:00+00:00,DEV_2021_2024,1.0
MKT_30,True,50690.0,23642.85,,0.046723216532693734,0.11829580613166343,0.012991242595541632,423,2022-06-13 16:00:00+00:00,DEV_2021_2024,1.0
MKT_60,True,50692.0,23495.21,,0.040732983446413074,0.11275532331909352,0.01343507889480451,423,2022-06-13 16:00:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.50_T60,False,,,,,,,423,2022-06-13 16:00:00+00:00,DEV_2021_2024,1.0
LIMIT_R0.25_T60_AUDIT,True,50689.0,24099.2125,0.010644934154960014,0.0647752493987096,0.13499248160079924,0.004370993450512037,423,2022-06-13 16:00:00+00:00,DEV_2021_2024,1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,423,2022-06-13 16:00:00+00:00,DEV_2021_2024,1.0
MKT_0,True,50710.0,22917.51,,-0.06236672308640845,0.019433612115801528,0.09038983729035129,424,2022-06-13 21:30:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,50711.0,23061.44,,-0.06821863682406637,0.013071169883580659,0.09606685445488221,424,2022-06-13 21:30:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,50712.0,22989.11,,-0.06528699893123302,0.016258567643549507,0.09322283463779157,424,2022-06-13 21:30:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,50714.0,22785.07,,-0.05691665638946897,0.025359149653698728,0.0851026571346939,424,2022-06-13 21:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,False,,,,,,,424,2022-06-13 21:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,50713.0,22817.17,0.004378311605405655,-0.05824341931974897,0.023916638215870013,0.08638976700440933,424,2022-06-13 21:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,424,2022-06-13 21:30:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,50726.0,21012.01,,0.059592109465015586,0.11188220451065856,0.007900719636055684,425,2022-06-14 01:30:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,50727.0,20855.0,,0.06756940781587151,0.12025317669623596,0.0004315511867657636,425,2022-06-14 01:30:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,50728.0,21311.74,,0.044689922080505706,0.09624460508621066,0.01741997603198988,425,2022-06-14 01:30:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,50730.0,21491.4,,0.03595670826470121,0.08708041356077312,0.007632820570088541,425,2022-06-14 01:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,False,,,,,,,425,2022-06-14 01:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,50726.0,20916.4975,0.004545614627063146,0.06443060077338458,0.11695947182361673,0.0033704256651956813,425,2022-06-14 01:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,425,2022-06-14 01:30:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,50765.0,21978.91,,-0.04589991041411967,0.037358085546553496,0.08495826226141337,427,2022-06-14 11:15:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,50766.0,21772.48,,-0.03685386322550288,0.047193521362747855,0.07628253648642692,427,2022-06-14 11:15:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,50767.0,21994.56,,-0.0465787903918059,0.0366199642093317,0.08560935067580357,427,2022-06-14 11:15:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,50769.0,21814.29,,-0.03869986142111426,0.04518643513036634,0.07805296436418521,427,2022-06-14 11:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,50765.0,21851.925,0.005777584056716215,-0.040355483555796434,0.043386337816920056,0.07964080967695067,427,2022-06-14 11:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,50765.0,21915.4175,0.0028887920283581074,-0.043135728534489326,0.040363479272069555,0.08230723872816936,427,2022-06-14 11:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,427,2022-06-14 11:15:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,50807.0,21484.74,,0.033944092411637206,0.047092959933422454,0.0639114087487213,429,2022-06-14 21:45:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,50808.0,21580.01,,0.029379504458061145,0.04247032322969276,0.06804399071177444,429,2022-06-14 21:45:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,50809.0,21609.35,,0.0279818689595015,0.041054913729473674,0.06930934988789574,429,2022-06-14 21:45:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,50811.0,21598.92,,0.028478275765640326,0.04155763343722752,0.06885992447770534,429,2022-06-14 21:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,False,,,,,,,429,2022-06-14 21:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,False,,,,,,,429,2022-06-14 21:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,429,2022-06-14 21:45:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,50831.0,21455.8,,0.03522683843063423,0.07177220145601657,0.06264879426542008,430,2022-06-15 03:45:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,50832.0,21248.38,,0.045332397105096955,0.08223450446575215,0.053498666721886655,430,2022-06-15 03:45:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,50833.0,21007.78,,0.0573044843386592,0.09462922783844846,0.04265848176247085,430,2022-06-15 03:45:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,50835.0,21148.8,,0.050254387955817714,0.08733025041609928,0.04904202602511728,430,2022-06-15 03:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,50831.0,21321.1,0.0062780227257897975,0.04176707580753347,0.07854332093559906,0.05672690433420413,430,2022-06-15 03:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,50831.0,21388.449999999997,0.0031390113628949833,0.038486659856137306,0.07514710042102175,0.059697173006926556,430,2022-06-15 03:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,True,50831.0,21186.399999999998,0.012556045451579595,0.04839047690971565,0.08540053996903683,0.05072971340104968,430,2022-06-15 03:45:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,50950.0,21206.85,,-0.01264119848067946,0.01430434034286102,0.045968637492131016,435,2022-06-16 09:30:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,50951.0,21273.86,,-0.015751255296405975,0.011109408447738217,0.0489737170405371,435,2022-06-16 09:30:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,50952.0,21201.21,,-0.012378538772079506,0.014574168172477024,0.045714843633924626,435,2022-06-16 09:30:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,50954.0,20954.01,,-0.0007273070882374277,0.026543368071314386,0.03445688915868602,435,2022-06-16 09:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,50952.0,21101.309999999998,0.004976693851279228,-0.007702839302393905,0.019377469929592196,0.041196968339880215,435,2022-06-16 09:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,50950.0,21154.079999999998,0.002488346925639614,-0.010178178393955073,0.016834577537761162,0.04358875450976824,435,2022-06-16 09:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,True,50953.0,20995.769999999997,0.009953387702558455,-0.002714832559129632,0.024501601989353285,0.036377327433097094,435,2022-06-16 09:30:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,52025.0,20680.0,,0.007736460348162444,0.02573017408123784,0.008220502901353965,445,2022-06-27 14:15:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,52026.0,20682.41,,0.007619034725643736,0.02561065175673428,0.008336069152482707,445,2022-06-27 14:15:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,52027.0,20820.5,,0.0009360966355276279,0.018808385965754834,0.014913186522898105,445,2022-06-27 14:15:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,52029.0,20753.24,,0.004180070196268204,0.022110282539015445,0.01172057953360543,445,2022-06-27 14:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,52025.0,20632.93,0.0022761121856866395,0.01003541426254051,0.028070177139165316,0.005957951682092669,445,2022-06-27 14:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,52025.0,20656.465,0.0011380560928433198,0.008884627645630694,0.02689884256575355,0.0070905162136890385,445,2022-06-27 14:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,445,2022-06-27 14:15:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,52283.0,19420.33,,-0.0009608487600366589,0.07713669129206335,0.04090198261306588,446,2022-06-30 06:45:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,52284.0,19383.18,,0.0009539198418422323,0.07920114243380076,0.039063765594706354,446,2022-06-30 06:45:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,52285.0,19433.43,,-0.0016342971878872126,0.07641059761452293,0.04154850687706701,446,2022-06-30 06:45:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,52287.0,19435.89,,-0.0017606603042105151,0.07627435635826295,0.04166981805309659,446,2022-06-30 06:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,52284.0,19336.0,0.004342356695277667,0.0033962556888704754,0.08183440215142732,0.036719073231278446,446,2022-06-30 06:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,52283.0,19378.17,0.0021709208854846177,0.0012127048116514771,0.0794801573110361,0.03881532673105863,446,2022-06-30 06:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,446,2022-06-30 06:45:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,54752.0,21222.18,,0.001589846094981695,0.003666918290203914,0.02429910593539402,460,2022-07-26 00:00:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,54753.0,21084.61,,0.008124883505077785,0.010215507898889257,0.01793298524373942,460,2022-07-26 00:00:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,54754.0,21058.29,,0.009384902572810772,0.01147813996293142,0.016705534969838523,460,2022-07-26 00:00:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,54756.0,21055.46,,0.009520570911297987,0.01161408964705596,0.016573373367288063,460,2022-07-26 00:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,54752.0,21131.27,0.0042837258000827366,0.005898840912069936,0.007984848993931721,0.02010148940409168,460,2022-07-26 00:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,54752.0,21176.725,0.002141862900041454,0.0037397189603207703,0.005821249508599723,0.0222048026784122,460,2022-07-26 00:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,True,54753.0,21040.36,0.008567451600165473,0.010245071852382548,0.012340093040233124,0.015867599223587457,460,2022-07-26 00:00:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,57148.0,20920.1,,0.009396226595475232,0.02211987514400027,0.007562105343664567,471,2022-08-19 23:00:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,57149.0,20980.0,,0.006514299332697648,0.019201620591039015,0.010395614871305936,471,2022-08-19 23:00:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,57150.0,20879.02,,0.011382239204713596,0.024130921853611813,0.005609458681489791,471,2022-08-19 23:00:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,57152.0,20943.88,,0.008250142762467938,0.020959344686848735,0.008688934428577683,471,2022-08-19 23:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,57150.0,20828.765,0.004365896912538618,0.013822470991438962,0.026601913267541265,0.003210223937905006,471,2022-08-19 23:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,57149.0,20875.762499999997,0.002119373234353634,0.011540057518857116,0.024290729500299764,0.005454291789341618,471,2022-08-19 23:00:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,471,2022-08-19 23:00:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,60057.0,18428.03,,0.050239770610314816,0.0682747966006134,0.010607210863016695,496,2022-09-19 06:15:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,60058.0,18299.44,,0.05761979601561573,0.0757815539710506,0.0008158719611092084,496,2022-09-19 06:15:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,60059.0,18475.07,,0.047565719642740145,0.06555482604396091,0.0058018724692246735,496,2022-09-19 06:15:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,60061.0,18421.85,,0.05059209579928181,0.06863317202126834,0.0029296731870033428,496,2022-09-19 06:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,60057.0,18381.11,0.002546121316277337,0.05292063428160754,0.07100169685073426,0.008081666449958641,496,2022-09-19 06:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,60057.0,18404.57,0.0012730606581386685,0.051578493819741444,0.06963650875842256,0.009346048291266703,496,2022-09-19 06:15:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,True,60057.0,18334.19,0.005092242632554872,0.05561521943429182,0.07374255421155787,0.00554319552704523,496,2022-09-19 06:15:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,60311.0,18466.87,,0.03835679787641344,0.05589090084026156,0.01845954403751147,501,2022-09-21 21:45:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,60312.0,18306.97,,0.04742619887398081,0.06511345132482321,0.009886398459166185,501,2022-09-21 21:45:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,60313.0,18355.39,,0.04466317523081775,0.06230377017322981,0.0014644199878074517,501,2022-09-21 21:45:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,60315.0,18487.94,,0.03717342224174258,0.05468754225727698,0.007115449314526079,501,2022-09-21 21:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,60311.0,18385.585,0.004401666335442869,0.042947504797916425,0.0605591282518343,0.014120029359957792,501,2022-09-21 21:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,60311.0,18426.2275,0.002200833167721336,0.040647088504687234,0.05821986622058146,0.016294572505413888,501,2022-09-21 21:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,True,60311.0,18304.3,0.008803332670885738,0.04757898417311779,0.06526881661686056,0.009741973197554658,501,2022-09-21 21:45:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,60906.0,18538.31,,0.0478754535877326,0.0675190996374534,0.0008053592803227635,507,2022-09-28 02:30:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,60907.0,18633.67,,0.04251282758576291,0.06205594496414297,0.003685264362844156,507,2022-09-28 02:30:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,60908.0,18711.55,,0.03817374829984699,0.05763552458241037,0.00783206094631387,507,2022-09-28 02:30:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,60910.0,18708.09,,0.03836575513587981,0.05783113081025374,0.007648562734089912,507,2022-09-28 02:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,False,,,,,,,507,2022-09-28 02:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,False,,,,,,,507,2022-09-28 02:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,False,,,,,,,507,2022-09-28 02:30:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,64735.0,20905.58,,-0.015041438697228293,0.007853883986954616,0.024906747385147997,529,2022-11-06 23:45:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,64736.0,20911.53,,-0.01532169095231184,0.007567117279319189,0.02518419264396242,529,2022-11-06 23:45:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,64737.0,20919.73,,-0.015707659706889032,0.007172176696353198,0.025566295549703563,529,2022-11-06 23:45:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,64739.0,20899.11,,-0.014736512703172555,0.008165897973645761,0.02460487551862262,529,2022-11-06 23:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,64738.0,20874.06,0.001507731428642517,-0.013554143276391817,0.009375751530847335,0.02343434866049067,529,2022-11-06 23:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.25_T60_AUDIT,True,64737.0,20889.82,0.0007538657143213456,-0.014298352020266303,0.008614243684244322,0.02417110343698511,529,2022-11-06 23:45:00+00:00,DEV_2021_2024,-1.0
LIMIT_R1.00_T60_AUDIT,True,64738.0,20842.54,0.003015462857285034,-0.012062349406550266,0.01090222209001396,0.02195749654312773,529,2022-11-06 23:45:00+00:00,DEV_2021_2024,-1.0
MKT_0,True,64906.0,18745.56,,-0.11861848885816162,0.005593324499241342,0.12291070525500451,533,2022-11-08 18:30:00+00:00,DEV_2021_2024,-1.0
MKT_15,True,64907.0,18600.51,,-0.11174532311210805,0.00696163707339216,0.11607101095615119,533,2022-11-08 18:30:00+00:00,DEV_2021_2024,-1.0
MKT_30,True,64908.0,18485.03,,-0.10619620308974331,0.013252345276150549,0.1105489144459057,533,2022-11-08 18:30:00+00:00,DEV_2021_2024,-1.0
MKT_60,True,64910.0,18182.42,,-0.09132062728723667,0.030115903163605382,0.09574578081465501,533,2022-11-08 18:30:00+00:00,DEV_2021_2024,-1.0
LIMIT_R0.50_T60,True,64907.0,18563.97,0.009687093903836435,-0.1099969456964216,0.008943668838077137,0.11433114791717516,533,2022-11-08 18:30:00+00:00,DEV_2021_2024,-1.0
