signal_ts,entry_ts,exit_ts,side,R,reason,entry_fill,exit_fill,period,cost_model,mode
1676889300,1676889600,1676893200,1,-0.9999999999999906,INITIAL_STOP,24887.7,24707.828571428574,historical,GROSS,CONFIRM_CANONICAL
1676965800,1676966100,1676968500,1,3.1292763021158336,PROTECTED_STOP,25050.1,25318.960714285713,historical,GROSS,CONFIRM_CANONICAL
1676969700,1676970600,1676972100,-1,-0.9999999999999957,INITIAL_STOP,24654.7,24805.75,historical,GROSS,CONFIRM_CANONICAL
1676972400,1676973000,1676994600,-1,0.9362655937092362,TIME,24765.3,24583.3,historical,GROSS,CONFIRM_CANONICAL
1677024000,1677026100,1677031800,-1,2.394584596855707,PROTECTED_STOP,24393.0,23995.35357142857,historical,GROSS,CONFIRM_CANONICAL
1677033000,1677033300,1677033900,-1,-0.9999999999999993,INITIAL_STOP,23956.7,24120.692857142858,historical,GROSS,CONFIRM_CANONICAL
1677040200,1677040800,1677062400,-1,-0.3114179268025303,TIME,24088.4,24149.3,historical,GROSS,CONFIRM_CANONICAL
1677121200,1677121500,1677124800,1,-0.9999999999999888,INITIAL_STOP,24563.3,24423.714285714286,historical,GROSS,CONFIRM_CANONICAL
1677134100,1677135300,1677146400,1,-0.9999999999999958,INITIAL_STOP,24380.9,24286.025,historical,GROSS,CONFIRM_CANONICAL
1677148500,1677148800,1677151800,-1,2.6889716275381796,PROTECTED_STOP,24253.1,23974.532142857144,historical,GROSS,CONFIRM_CANONICAL
1677197700,1677198600,1677201000,-1,-1.0000000000000095,INITIAL_STOP,23935.1,24056.160714285714,historical,GROSS,CONFIRM_CANONICAL
1677222600,1677223200,1677227700,-1,-1.0000000000000175,INITIAL_STOP,23794.1,23883.242857142857,historical,GROSS,CONFIRM_CANONICAL
1677228000,1677228600,1677241200,-1,-1.0000000000000022,INITIAL_STOP,23863.8,23977.125,historical,GROSS,CONFIRM_CANONICAL
1677283200,1677285600,1677307200,-1,0.5846829210416822,TIME,23143.8,23073.4,historical,GROSS,CONFIRM_CANONICAL
1677323100,1677323400,1677328800,1,-1.0000000000000153,INITIAL_STOP,22979.9,22912.035714285714,historical,GROSS,CONFIRM_CANONICAL
1677358200,1677358500,1677360000,1,-0.9999999999999949,INITIAL_STOP,22924.2,22846.885714285716,historical,GROSS,CONFIRM_CANONICAL
1677380400,1677380700,1677402300,-1,0.29686995805098476,TIME,23195.1,23172.1,historical,GROSS,CONFIRM_CANONICAL
1677435000,1677436800,1677438000,1,2.5987028779894894,PROTECTED_STOP,23300.5,23506.567857142858,historical,GROSS,CONFIRM_CANONICAL
1677438600,1677438900,1677445500,1,1.5000000000000073,PROTECTED_STOP,23441.5,23594.757142857143,historical,GROSS,CONFIRM_CANONICAL
1677462600,1677463500,1677471600,1,-0.9999999999999951,INITIAL_STOP,23606.5,23473.84642857143,historical,GROSS,CONFIRM_CANONICAL
1677483900,1677485400,1677504000,-1,-0.9999999999999966,INITIAL_STOP,23394.3,23468.82857142857,historical,GROSS,CONFIRM_CANONICAL
1677507300,1677507600,1677512700,1,-0.999999999999995,INITIAL_STOP,23711.5,23606.007142857143,historical,GROSS,CONFIRM_CANONICAL
1677546300,1677546600,1677568200,1,-0.5473306415432926,TIME,23423.0,23362.0,historical,GROSS,CONFIRM_CANONICAL
1677571800,1677572400,1677581100,-1,-0.9999999999999889,INITIAL_STOP,23244.2,23314.389285714286,historical,GROSS,CONFIRM_CANONICAL
1677581400,1677582000,1677586500,-1,-1.0000000000000016,INITIAL_STOP,23351.0,23437.485714285714,historical,GROSS,CONFIRM_CANONICAL
1677630600,1677631800,1677634500,-1,-0.999999999999994,INITIAL_STOP,23080.1,23211.767857142855,historical,GROSS,CONFIRM_CANONICAL
1677643200,1677644700,1677646800,1,2.6334478808705777,PROTECTED_STOP,23460.0,23788.428571428572,historical,GROSS,CONFIRM_CANONICAL
1677651300,1677652500,1677674100,1,-0.09119229679976854,TIME,23746.5,23732.7,historical,GROSS,CONFIRM_CANONICAL
1677722100,1677723600,1677745200,-1,0.8366921473245416,TIME,23490.4,23387.2,historical,GROSS,CONFIRM_CANONICAL
1677745500,1677746100,1677746700,-1,-0.9999999999999933,INITIAL_STOP,23348.5,23425.57857142857,historical,GROSS,CONFIRM_CANONICAL
1677747000,1677747900,1677763200,-1,2.3672810856208866,PROTECTED_STOP,23432.2,23240.932142857142,historical,GROSS,CONFIRM_CANONICAL
1677807000,1677807300,1677809100,-1,3.4932547879529694,PROTECTED_STOP,22419.1,21929.882142857143,historical,GROSS,CONFIRM_CANONICAL
1677870600,1677870900,1677878100,1,-0.9999999999999887,INITIAL_STOP,22317.0,22236.942857142858,historical,GROSS,CONFIRM_CANONICAL
1677961200,1677961500,1677962700,1,-0.9999999999999897,INITIAL_STOP,22248.9,22199.57142857143,historical,GROSS,CONFIRM_CANONICAL
1677966900,1677968100,1677969000,1,1.5000000000000044,PROTECTED_STOP,22213.0,22318.364285714284,historical,GROSS,CONFIRM_CANONICAL
1677969300,1677970200,1677978900,-1,-0.9999999999999832,INITIAL_STOP,22295.1,22388.292857142853,historical,GROSS,CONFIRM_CANONICAL
1677980400,1677981300,1677984300,-1,3.535670425365628,PROTECTED_STOP,22546.2,22206.889285714286,historical,GROSS,CONFIRM_CANONICAL
1678003500,1678003800,1678005600,1,-0.9999999999999577,INITIAL_STOP,22367.9,22327.882142857146,historical,GROSS,CONFIRM_CANONICAL
1678022100,1678023600,1678044600,1,-0.9999999999999595,INITIAL_STOP,22450.9,22405.953571428574,historical,GROSS,CONFIRM_CANONICAL
1678068300,1678068900,1678084200,-1,-1.0,INITIAL_STOP,22322.4,22419.192857142858,historical,GROSS,CONFIRM_CANONICAL
1678084500,1678084800,1678092000,-1,-1.0000000000000249,INITIAL_STOP,22395.0,22441.810714285715,historical,GROSS,CONFIRM_CANONICAL
1678113000,1678113300,1678118100,1,2.007547482790031,PROTECTED_STOP,22438.3,22524.746428571427,historical,GROSS,CONFIRM_CANONICAL
1678156500,1678158300,1678159800,1,-0.9999999999999712,INITIAL_STOP,22515.5,22456.753571428573,historical,GROSS,CONFIRM_CANONICAL
1678171500,1678173300,1678173900,1,-1.0000000000000537,INITIAL_STOP,22436.9,22407.757142857143,historical,GROSS,CONFIRM_CANONICAL
1678179600,1678180500,1678190700,-1,2.501013333333334,PROTECTED_STOP,22398.2,22314.460714285713,historical,GROSS,CONFIRM_CANONICAL
1678237200,1678237800,1678254600,-1,3.9345264727814717,PROTECTED_STOP,22208.8,21831.928571428572,historical,GROSS,CONFIRM_CANONICAL
1678274400,1678274700,1678279800,1,-0.9999999999999903,INITIAL_STOP,22074.4,22006.578571428574,historical,GROSS,CONFIRM_CANONICAL
1678280100,1678280400,1678284000,1,-0.9999999999999898,INITIAL_STOP,22007.1,21943.007142857143,historical,GROSS,CONFIRM_CANONICAL
1678323000,1678323900,1678345500,-1,-0.29684035476719334,TIME,21679.0,21724.9,historical,GROSS,CONFIRM_CANONICAL
1678380300,1678381200,1678387200,-1,3.8867070776060526,PROTECTED_STOP,21470.0,20982.232142857145,historical,GROSS,CONFIRM_CANONICAL
1678389000,1678389600,1678391700,1,-0.9999999999999994,INITIAL_STOP,20974.2,20786.539285714287,historical,GROSS,CONFIRM_CANONICAL
1678411500,1678411800,1678432200,1,-0.9999999999999947,INITIAL_STOP,19982.9,19786.807142857146,historical,GROSS,CONFIRM_CANONICAL
1678445400,1678446600,1678453500,1,2.1509577339307806,PROTECTED_STOP,19651.4,19944.567857142858,historical,GROSS,CONFIRM_CANONICAL
1678456200,1678456800,1678459800,-1,2.0179584462511215,PROTECTED_STOP,20173.0,19774.09285714286,historical,GROSS,CONFIRM_CANONICAL
1678497000,1678498500,1678508100,1,-1.0000000000000095,INITIAL_STOP,20431.2,20268.225,historical,GROSS,CONFIRM_CANONICAL
1678516800,1678518000,1678519200,1,-1.0000000000000047,INITIAL_STOP,20275.2,20159.882142857143,historical,GROSS,CONFIRM_CANONICAL
1678520700,1678521000,1678521600,1,-1.0000000000000009,INITIAL_STOP,20002.4,19861.207142857143,historical,GROSS,CONFIRM_CANONICAL
1678580400,1678582500,1678604100,1,-0.6021000893655074,TIME,20409.1,20332.1,historical,GROSS,CONFIRM_CANONICAL
1678607400,1678607700,1678620600,1,2.259533462600574,PROTECTED_STOP,20322.4,20459.739285714284,historical,GROSS,CONFIRM_CANONICAL
1678621200,1678621500,1678622700,1,-1.0000000000000255,INITIAL_STOP,20472.4,20411.40357142857,historical,GROSS,CONFIRM_CANONICAL
1678666500,1678666800,1678688400,1,0.6257393021592247,TIME,22062.6,22284.4,historical,GROSS,CONFIRM_CANONICAL
1678689900,1678690800,1678697400,1,-1.0000000000000027,INITIAL_STOP,22372.8,22219.446428571428,historical,GROSS,CONFIRM_CANONICAL
1678700700,1678701000,1678713000,1,1.499999999999991,PROTECTED_STOP,21989.3,22276.801785714284,historical,GROSS,CONFIRM_CANONICAL
1678752900,1678753200,1678759800,1,1.4999999999999978,PROTECTED_STOP,24100.2,24370.119642857142,historical,GROSS,CONFIRM_CANONICAL
1678767300,1678768200,1678771200,1,2.252469980240146,PROTECTED_STOP,24424.7,24795.175,historical,GROSS,CONFIRM_CANONICAL
1678798500,1678798800,1678799100,-1,-0.9999999999999963,INITIAL_STOP,25870.0,26221.95357142857,historical,GROSS,CONFIRM_CANONICAL
1678838400,1678839300,1678843500,-1,-0.9999999999999971,INITIAL_STOP,24582.1,24999.539285714283,historical,GROSS,CONFIRM_CANONICAL
1678843800,1678845000,1678866600,-1,0.07375811482547376,TIME,24861.0,24837.1,historical,GROSS,CONFIRM_CANONICAL
1678876500,1678877100,1678878600,1,-0.9999999999999933,INITIAL_STOP,24640.3,24464.360714285714,historical,GROSS,CONFIRM_CANONICAL
1678926600,1678926900,1678933500,-1,-0.9999999999999973,INITIAL_STOP,24219.3,24410.73214285714,historical,GROSS,CONFIRM_CANONICAL
1678933800,1678935600,1678950000,-1,-0.9999999999999943,INITIAL_STOP,24365.6,24545.921428571426,historical,GROSS,CONFIRM_CANONICAL
1678959600,1678959900,1678961100,1,-1.000000000000004,INITIAL_STOP,24782.7,24619.167857142857,historical,GROSS,CONFIRM_CANONICAL
1679013900,1679015700,1679016900,1,2.548431134148162,PROTECTED_STOP,24967.4,25394.089285714286,historical,GROSS,CONFIRM_CANONICAL
1679021400,1679022600,1679044200,1,1.050354974249546,TIME,25729.4,26014.2,historical,GROSS,CONFIRM_CANONICAL
1679044500,1679045400,1679049000,1,1.4999999999999996,PROTECTED_STOP,26089.2,26442.417857142857,historical,GROSS,CONFIRM_CANONICAL
1679097900,1679098500,1679101800,-1,-0.9999999999999974,INITIAL_STOP,27287.6,27696.25357142857,historical,GROSS,CONFIRM_CANONICAL
1679179500,1679179800,1679183400,1,-0.9999999999999941,INITIAL_STOP,26975.4,26802.578571428574,historical,GROSS,CONFIRM_CANONICAL
1679199000,1679199300,1679208000,-1,1.4999999999999867,PROTECTED_STOP,27187.8,27001.85357142857,historical,GROSS,CONFIRM_CANONICAL
1679209800,1679210100,1679228100,1,3.0653082104186065,PROTECTED_STOP,26913.5,27298.710714285713,historical,GROSS,CONFIRM_CANONICAL
1679228400,1679229000,1679236200,-1,-1.0000000000000036,INITIAL_STOP,27179.1,27326.625,historical,GROSS,CONFIRM_CANONICAL
1679274600,1679276100,1679278200,1,-0.9999999999999933,INITIAL_STOP,27786.2,27545.69642857143,historical,GROSS,CONFIRM_CANONICAL
1679280300,1679280600,1679298600,1,2.5447417426247183,PROTECTED_STOP,27386.0,28127.82857142857,historical,GROSS,CONFIRM_CANONICAL
1679300400,1679300700,1679319600,1,-1.000000000000006,INITIAL_STOP,28137.2,27875.182142857142,historical,GROSS,CONFIRM_CANONICAL
1679373000,1679375100,1679382900,-1,3.710219271776291,PROTECTED_STOP,27869.1,27342.142857142855,historical,GROSS,CONFIRM_CANONICAL
1679387400,1679387700,1679392200,1,2.1484334874165194,PROTECTED_STOP,27592.4,28010.699999999997,historical,GROSS,CONFIRM_CANONICAL
1679392500,1679393400,1679408700,1,-0.999999999999993,INITIAL_STOP,28013.5,27772.128571428573,historical,GROSS,CONFIRM_CANONICAL
1679460900,1679462400,1679470500,1,-1.000000000000011,INITIAL_STOP,28231.9,28115.542857142857,historical,GROSS,CONFIRM_CANONICAL
1679471400,1679472300,1679472900,-1,-1.0000000000000144,INITIAL_STOP,28067.4,28175.31428571429,historical,GROSS,CONFIRM_CANONICAL
1679490900,1679491200,1679496000,1,1.4999999999999827,PROTECTED_STOP,28256.1,28413.63214285714,historical,GROSS,CONFIRM_CANONICAL
1679531100,1679532900,1679549700,-1,-0.9999999999999941,INITIAL_STOP,27297.4,27540.367857142857,historical,GROSS,CONFIRM_CANONICAL
1679551200,1679551500,1679559300,-1,-0.9999999999999991,INITIAL_STOP,27568.0,27702.764285714286,historical,GROSS,CONFIRM_CANONICAL
1679577900,1679578200,1679583900,1,5.517369950371566,PROTECTED_STOP,27345.8,28112.10357142857,historical,GROSS,CONFIRM_CANONICAL
1679625600,1679626200,1679647800,-1,1.4796409264494141,TIME,28190.1,27977.0,historical,GROSS,CONFIRM_CANONICAL
1679650800,1679651400,1679658900,-1,4.4640066500415605,PROTECTED_STOP,28033.9,27362.625,historical,GROSS,CONFIRM_CANONICAL
1679686500,1679687700,1679693400,-1,2.8414193442891036,PROTECTED_STOP,27776.2,27155.60357142857,historical,GROSS,CONFIRM_CANONICAL
1679717700,1679718300,1679722800,1,-0.999999999999988,INITIAL_STOP,27562.7,27454.87142857143,historical,GROSS,CONFIRM_CANONICAL
1679766900,1679769300,1679773200,-1,1.5000000000000053,PROTECTED_STOP,27448.2,27231.910714285714,historical,GROSS,CONFIRM_CANONICAL
1679793600,1679793900,1679803800,1,-0.999999999999999,INITIAL_STOP,27575.7,27462.975000000002,historical,GROSS,CONFIRM_CANONICAL
1679816100,1679817300,1679820000,-1,-0.9999999999999822,INITIAL_STOP,27471.4,27545.10357142857,historical,GROSS,CONFIRM_CANONICAL
1679826900,1679827200,1679832300,1,2.859623783486341,PROTECTED_STOP,27659.9,27956.882142857143,historical,GROSS,CONFIRM_CANONICAL
1679878200,1679878500,1679880000,1,-1.0000000000000095,INITIAL_STOP,28003.0,27854.757142857143,historical,GROSS,CONFIRM_CANONICAL
1679880300,1679880600,1679896500,1,-0.9999999999999967,INITIAL_STOP,27878.9,27724.528571428575,historical,GROSS,CONFIRM_CANONICAL
1679922300,1679922600,1679925000,-1,-1.0000000000000024,INITIAL_STOP,27718.2,27827.378571428573,historical,GROSS,CONFIRM_CANONICAL
1679965800,1679966400,1679988000,1,0.46338757396450075,TIME,26970.3,27024.0,historical,GROSS,CONFIRM_CANONICAL
1680000900,1680001200,1680003000,1,1.4999999999999938,PROTECTED_STOP,26733.6,26925.12321428571,historical,GROSS,CONFIRM_CANONICAL
1680006900,1680007800,1680024000,1,-1.0000000000000067,INITIAL_STOP,27029.1,26817.546428571426,historical,GROSS,CONFIRM_CANONICAL
1680054900,1680056700,1680064800,1,2.557743158431327,PROTECTED_STOP,27334.6,27621.332142857143,historical,GROSS,CONFIRM_CANONICAL
1680065400,1680065700,1680071700,1,4.522225427042252,PROTECTED_STOP,27558.9,28062.85357142857,historical,GROSS,CONFIRM_CANONICAL
1680072000,1680072300,1680078000,1,1.5000000000000009,PROTECTED_STOP,28077.0,28332.005357142858,historical,GROSS,CONFIRM_CANONICAL
1680134400,1680135600,1680137700,1,-1.0,INITIAL_STOP,28398.5,28255.27142857143,historical,GROSS,CONFIRM_CANONICAL
1680144000,1680144600,1680146100,-1,3.081852875378315,PROTECTED_STOP,28977.8,28392.325,historical,GROSS,CONFIRM_CANONICAL
1680152400,1680153900,1680175500,-1,-0.27357555317083737,TIME,28497.1,28592.7,historical,GROSS,CONFIRM_CANONICAL
1680225600,1680226500,1680247800,-1,2.426444715117055,PROTECTED_STOP,28175.1,27726.875,historical,GROSS,CONFIRM_CANONICAL
1680250500,1680251700,1680258600,-1,-1.0000000000000013,INITIAL_STOP,27713.6,27903.425,historical,GROSS,CONFIRM_CANONICAL
1680258900,1680259500,1680266100,-1,-0.999999999999998,INITIAL_STOP,27895.1,28098.789285714283,historical,GROSS,CONFIRM_CANONICAL
1680307200,1680307800,1680315000,1,2.444746600741665,PROTECTED_STOP,28484.1,28801.960714285713,historical,GROSS,CONFIRM_CANONICAL
1680352500,1680352800,1680354300,-1,-1.0,INITIAL_STOP,28352.0,28417.625,historical,GROSS,CONFIRM_CANONICAL
1680354600,1680354900,1680361800,-1,2.665433377731713,PROTECTED_STOP,28397.1,28204.132142857143,historical,GROSS,CONFIRM_CANONICAL
1680436500,1680437100,1680441000,-1,1.4999999999999776,PROTECTED_STOP,28322.3,28231.464285714286,historical,GROSS,CONFIRM_CANONICAL
1680443100,1680444900,1680448200,-1,1.5000000000000044,PROTECTED_STOP,28242.2,28087.207142857143,historical,GROSS,CONFIRM_CANONICAL
1680448800,1680450900,1680457200,-1,-0.9999999999999913,INITIAL_STOP,28065.1,28199.81071428571,historical,GROSS,CONFIRM_CANONICAL
1680488700,1680490800,1680507000,-1,-1.0000000000000044,INITIAL_STOP,27706.8,27882.589285714286,historical,GROSS,CONFIRM_CANONICAL
1680512100,1680512400,1680525000,1,-1.0000000000000024,INITIAL_STOP,28326.3,28159.17857142857,historical,GROSS,CONFIRM_CANONICAL
1680535500,1680536700,1680547200,-1,-1.000000000000004,INITIAL_STOP,28012.0,28176.72142857143,historical,GROSS,CONFIRM_CANONICAL
1680583200,1680583800,1680590700,1,2.1579105463939117,PROTECTED_STOP,27803.8,28060.367857142857,historical,GROSS,CONFIRM_CANONICAL
1680591000,1680591300,1680601500,-1,-0.9999999999999833,INITIAL_STOP,28056.2,28165.667857142857,historical,GROSS,CONFIRM_CANONICAL
1680601800,1680602400,1680621300,1,-0.9999999999999947,INITIAL_STOP,28181.2,28031.22142857143,historical,GROSS,CONFIRM_CANONICAL
1680655500,1680656100,1680656700,1,1.499999999999988,PROTECTED_STOP,28487.5,28680.35714285714,historical,GROSS,CONFIRM_CANONICAL
1680657900,1680658500,1680665100,1,-1.0000000000000016,INITIAL_STOP,28624.5,28451.52857142857,historical,GROSS,CONFIRM_CANONICAL
1680665400,1680666300,1680687900,1,0.05529393893362018,TIME,28490.1,28501.8,historical,GROSS,CONFIRM_CANONICAL
1680756900,1680757200,1680768600,-1,1.5000000000000133,PROTECTED_STOP,28055.0,27893.80357142857,historical,GROSS,CONFIRM_CANONICAL
1680768900,1680769200,1680770700,-1,-1.0,INITIAL_STOP,27879.9,27970.585714285717,historical,GROSS,CONFIRM_CANONICAL
1680773700,1680774300,1680777900,-1,2.658332345854539,PROTECTED_STOP,27954.7,27714.339285714286,historical,GROSS,CONFIRM_CANONICAL
1680825600,1680828000,1680834900,1,-1.0000000000000016,INITIAL_STOP,28053.6,27967.885714285712,historical,GROSS,CONFIRM_CANONICAL
1680846600,1680848100,1680854700,-1,1.4999999999999927,PROTECTED_STOP,27932.1,27811.226785714283,historical,GROSS,CONFIRM_CANONICAL
1680857100,1680857400,1680863100,-1,-0.9999999999999989,INITIAL_STOP,27839.9,27940.89285714286,historical,GROSS,CONFIRM_CANONICAL
1680923700,1680924600,1680925200,1,-1.000000000000012,INITIAL_STOP,28033.5,27989.871428571427,historical,GROSS,CONFIRM_CANONICAL
1680930000,1680930600,1680933900,1,2.2865774464960507,PROTECTED_STOP,27987.9,28132.517857142855,historical,GROSS,CONFIRM_CANONICAL
1680977400,1680977700,1680979200,1,-1.0000000000000402,INITIAL_STOP,27943.1,27904.20714285714,historical,GROSS,CONFIRM_CANONICAL
1681000500,1681000800,1681001400,-1,-1.0000000000000098,INITIAL_STOP,28007.2,28059.89285714286,historical,GROSS,CONFIRM_CANONICAL
1681004700,1681005300,1681019700,1,-0.9999999999999786,INITIAL_STOP,28064.9,27998.51428571429,historical,GROSS,CONFIRM_CANONICAL
1681023600,1681023900,1681025100,-1,-0.9999999999999744,INITIAL_STOP,27830.1,27885.61071428571,historical,GROSS,CONFIRM_CANONICAL
1681084800,1681085400,1681102800,1,-1.0000000000000044,INITIAL_STOP,28350.0,28205.175,historical,GROSS,CONFIRM_CANONICAL
1681104300,1681104600,1681114800,1,1.499999999999999,PROTECTED_STOP,28222.7,28311.976785714287,historical,GROSS,CONFIRM_CANONICAL
1681116000,1681116900,1681124100,-1,-0.9999999999999919,INITIAL_STOP,28288.4,28351.87142857143,historical,GROSS,CONFIRM_CANONICAL
1681174800,1681175100,1681178100,-1,-0.9999999999999974,INITIAL_STOP,29801.9,30070.7,historical,GROSS,CONFIRM_CANONICAL
1681178400,1681178700,1681179000,-1,-1.0000000000000069,INITIAL_STOP,30135.9,30401.410714285717,historical,GROSS,CONFIRM_CANONICAL
1681192800,1681193100,1681214700,1,0.7242191987007994,TIME,29937.2,30067.8,historical,GROSS,CONFIRM_CANONICAL
1681261800,1681262400,1681264200,1,-1.0000000000000033,INITIAL_STOP,30258.9,30145.339285714286,historical,GROSS,CONFIRM_CANONICAL
1681275000,1681277400,1681284900,-1,-1.0000000000000082,INITIAL_STOP,29909.9,30050.460714285717,historical,GROSS,CONFIRM_CANONICAL
1681305900,1681306500,1681312800,-1,3.066289186576428,PROTECTED_STOP,30147.5,29671.72142857143,historical,GROSS,CONFIRM_CANONICAL
1681344000,1681345200,1681346100,-1,-0.9999999999999962,INITIAL_STOP,29842.6,29945.746428571427,historical,GROSS,CONFIRM_CANONICAL
1681347300,1681348200,1681350000,-1,-0.9999999999999942,INITIAL_STOP,29943.7,30056.5,historical,GROSS,CONFIRM_CANONICAL
1681363200,1681363800,1681376400,1,1.4999999999999836,PROTECTED_STOP,30065.0,30206.605357142857,historical,GROSS,CONFIRM_CANONICAL
1681430400,1681431000,1681432500,-1,-0.9999999999999829,INITIAL_STOP,30336.0,30412.639285714286,historical,GROSS,CONFIRM_CANONICAL
1681434600,1681435500,1681437000,-1,-1.0000000000000018,INITIAL_STOP,30717.3,30854.25,historical,GROSS,CONFIRM_CANONICAL
1681455600,1681455900,1681462500,-1,1.499999999999996,PROTECTED_STOP,30911.5,30713.96607142857,historical,GROSS,CONFIRM_CANONICAL
1681516800,1681518300,1681519500,1,-1.0000000000000013,INITIAL_STOP,30481.3,30387.710714285713,historical,GROSS,CONFIRM_CANONICAL
1681522200,1681522500,1681544100,1,0.6818750601597988,TIME,30343.1,30419.0,historical,GROSS,CONFIRM_CANONICAL
1681552500,1681553400,1681566300,-1,1.4999999999999978,PROTECTED_STOP,30428.5,30336.442857142858,historical,GROSS,CONFIRM_CANONICAL
1681604400,1681604700,1681608000,-1,2.414161768821769,PROTECTED_STOP,30278.3,30124.267857142855,historical,GROSS,CONFIRM_CANONICAL
1681631100,1681633500,1681645800,-1,1.500000000000001,PROTECTED_STOP,30323.6,30248.12857142857,historical,GROSS,CONFIRM_CANONICAL
1681647600,1681647900,1681656000,-1,-0.9999999999999747,INITIAL_STOP,30244.0,30295.6,historical,GROSS,CONFIRM_CANONICAL
1681691100,1681691400,1681692300,-1,2.463649175163728,PROTECTED_STOP,30037.6,29825.321428571428,historical,GROSS,CONFIRM_CANONICAL
1681694700,1681697100,1681699500,-1,-0.9999999999999949,INITIAL_STOP,29907.9,30063.964285714286,historical,GROSS,CONFIRM_CANONICAL
1681731000,1681731300,1681731600,-1,-1.00000000000002,INITIAL_STOP,29414.5,29505.96785714286,historical,GROSS,CONFIRM_CANONICAL
1681796400,1681796700,1681798800,-1,-0.9999999999999963,INITIAL_STOP,29529.8,29598.746428571427,historical,GROSS,CONFIRM_CANONICAL
1681799100,1681799400,1681803900,-1,-0.9999999999999882,INITIAL_STOP,29688.1,29754.58214285714,historical,GROSS,CONFIRM_CANONICAL
1681811700,1681812000,1681818000,1,2.2387587080430666,PROTECTED_STOP,29887.0,30152.125,historical,GROSS,CONFIRM_CANONICAL
1681864200,1681865700,1681869300,1,-0.9999999999999856,INITIAL_STOP,30327.7,30219.528571428575,historical,GROSS,CONFIRM_CANONICAL
1681871100,1681871400,1681885200,1,-1.0000000000000009,INITIAL_STOP,30233.8,30118.042857142857,historical,GROSS,CONFIRM_CANONICAL
1681885500,1681887600,1681889100,-1,-1.0000000000000047,INITIAL_STOP,29989.8,30076.735714285714,historical,GROSS,CONFIRM_CANONICAL
1681956600,1681956900,1681978500,-1,-0.1233855037228312,TIME,28880.4,28906.5,historical,GROSS,CONFIRM_CANONICAL
1681992000,1681992300,1681993200,1,-0.9999999999999939,INITIAL_STOP,28654.1,28523.182142857142,historical,GROSS,CONFIRM_CANONICAL
1681995600,1681995900,1682007000,-1,3.0044045400643578,PROTECTED_STOP,28833.3,28263.24642857143,historical,GROSS,CONFIRM_CANONICAL
1682036100,1682036700,1682038200,-1,-1.000000000000002,INITIAL_STOP,28206.5,28338.97142857143,historical,GROSS,CONFIRM_CANONICAL
1682060100,1682060700,1682064600,1,2.3656074642228595,PROTECTED_STOP,27935.5,28189.946428571428,historical,GROSS,CONFIRM_CANONICAL
1682064900,1682065200,1682074800,1,-0.9999999999999992,INITIAL_STOP,28115.2,27922.707142857143,historical,GROSS,CONFIRM_CANONICAL
1682139000,1682139300,1682154300,-1,1.4999999999999865,PROTECTED_STOP,27336.5,27219.242857142857,historical,GROSS,CONFIRM_CANONICAL
1682160900,1682161800,1682175600,1,2.543378995433803,PROTECTED_STOP,27249.9,27448.828571428574,historical,GROSS,CONFIRM_CANONICAL
1682175900,1682176200,1682177700,-1,-0.9999999999999984,INITIAL_STOP,27406.1,27490.55,historical,GROSS,CONFIRM_CANONICAL
1682210400,1682210700,1682232300,1,0.7243889755590102,TIME,27495.4,27575.0,historical,GROSS,CONFIRM_CANONICAL
1682235000,1682235300,1682243100,1,-0.9999999999999883,INITIAL_STOP,27680.1,27613.32857142857,historical,GROSS,CONFIRM_CANONICAL
1682247900,1682248500,1682263200,1,-1.000000000000001,INITIAL_STOP,27545.4,27443.207142857143,historical,GROSS,CONFIRM_CANONICAL
1682298300,1682298600,1682299200,-1,-1.0000000000000018,INITIAL_STOP,27826.4,27962.225000000002,historical,GROSS,CONFIRM_CANONICAL
1682303400,1682304300,1682325900,-1,2.292638426146286,PROTECTED_STOP,27661.0,27248.12857142857,historical,GROSS,CONFIRM_CANONICAL
1682326200,1682326500,1682333400,-1,-0.99999999999999,INITIAL_STOP,27230.5,27386.98214285714,historical,GROSS,CONFIRM_CANONICAL
1682380800,1682381700,1682383800,1,-1.000000000000014,INITIAL_STOP,27518.7,27425.196428571428,historical,GROSS,CONFIRM_CANONICAL
1682388900,1682389200,1682408700,1,-1.000000000000005,INITIAL_STOP,27359.5,27255.410714285714,historical,GROSS,CONFIRM_CANONICAL
1682410800,1682411100,1682411400,-1,-0.9999999999999822,INITIAL_STOP,27218.9,27314.02142857143,historical,GROSS,CONFIRM_CANONICAL
1682467200,1682468100,1682489700,1,0.3602523265255285,TIME,28359.6,28421.4,historical,GROSS,CONFIRM_CANONICAL
1682497500,1682497800,1682502000,1,1.500000000000008,PROTECTED_STOP,28646.6,28788.639285714286,historical,GROSS,CONFIRM_CANONICAL
1682502300,1682502600,1682511900,1,2.375151896082133,PROTECTED_STOP,28838.3,29243.178571428572,historical,GROSS,CONFIRM_CANONICAL
1682555700,1682556000,1682577600,-1,0.31014389344749177,TIME,29155.1,29024.7,historical,GROSS,CONFIRM_CANONICAL
1682578500,1682578800,1682600400,1,0.372238514173998,TIME,28778.6,28846.6,historical,GROSS,CONFIRM_CANONICAL
1682604000,1682604300,1682609400,1,2.8185689471619937,PROTECTED_STOP,28997.3,29536.260714285716,historical,GROSS,CONFIRM_CANONICAL
1682642100,1682643300,1682664900,1,-0.2883031301482704,TIME,29487.2,29434.7,historical,GROSS,CONFIRM_CANONICAL
