maxdd_r,max_consec_losses
2.2348114402927655,3
1.6738877195878794,2
2.3711238311501894,2
3.224537250377545,2
2.0694536929046166,4
1.9383819489554153,2
2.075378223661499,2
3.2596562021000874,3
3.9766391329150785,2
2.1393867742756787,2
2.0402776031252134,3
2.0631747207179396,4
2.014973156393207,2
2.969973194011962,2
1.722488243631303,2
1.028552688652126,2
2.04376828521662,3
3.4026511003054596,4
2.1640394341663396,3
1.9255172929364226,2
2.0319529408956836,2
2.021781900284915,2
2.232137495947782,2
1.028552688652125,2
2.0239086743619374,2
2.38676447446856,3
2.2348114402927655,3
2.071658068193546,2
4.055861615257621,4
2.6248169462184734,2
1.7868827424688112,2
3.3313252824960964,3
2.6133259576921812,2
1.8838343867304557,3
2.980879217145336,4
2.0239086743619374,2
1.8944790557626234,4
1.2384993557947022,3
2.0319529408956836,2
2.8201174009356222,2
3.282187879644712,4
3.104749799725525,4
2.0888519137396497,2
2.6008860222399948,2
1.028552688652126,2
2.364165229742593,3
2.0319529408956836,2
1.8279861362201428,2
2.0186158488080537,3
1.6717609455108569,2
3.318935971604759,2
2.7273420650290054,2
2.0217819002849153,2
3.4862474149186333,4
2.818546851796284,3
1.9343989142096643,1
1.6374129140034235,4
1.638071013844085,2
2.1732566932695736,1
1.8773163704561844,3
4.0537348411805985,4
2.9462640936670548,3
2.0401255928017754,2
3.043677855368773,4
2.0038471362883454,2
1.9620208872545921,2
3.0273089266054956,3
2.749172042628897,3
2.3474873130794456,2
1.6999645335615448,2
3.477857792181935,3
2.6088694162997372,4
3.827008335270587,2
2.0401255928017754,3
2.7843163449596187,3
1.7167716162308198,1
2.013609248378823,2
2.05495826764085,2
2.7531677063604505,2
1.605541849135675,2
2.0252725823763225,2
3.496036138882854,3
2.5804599984769467,3
2.0401255928017754,2
2.32570675997197,2
1.671912955834296,3
2.021781900284915,2
2.691298638075506,2
2.2599638767013337,3
2.8444279492837463,3
2.021781900284915,2
2.2693915419548185,2
3.539729863242444,2
1.8950899115018216,3
2.014973156393207,2
2.0319529408956836,2
1.7912194935784385,2
2.042252366878798,2
2.0252725823763216,2
2.261327784715718,3
2.294689649167359,2
2.021781900284915,2
1.972485564368659,3
1.9258449704533334,2
3.246384344442415,4
1.7766479896625338,3
1.8803437046390492,3
1.5592311112160466,2
2.1441202747047052,2
2.0511980770552842,2
2.2338553415045137,3
1.6229326123127383,3
3.2351288196710497,4
2.5356534271145463,3
3.7993799312006775,3
2.362877637397533,2
1.5707984562069544,1
2.275642633623052,2
3.5629688995205058,4
1.028552688652126,2
4.191665467137387,3
1.3235267890916955,2
2.170666963807524,3
2.1734378553398637,2
1.786772712698781,2
2.4178608947590208,2
1.8810462163618817,2
1.670397037496473,2
2.021781900284916,2
2.235219249518898,3
1.84503649793416,2
1.8444345374276494,2
1.3706137149510598,1
2.231728567427492,3
2.7024404082400046,3
2.214830117537823,2
2.4897833058844814,2
2.6989497261485984,3
2.014973156393209,2
2.675313208077854,4
2.2531551328096255,3
3.456331011584992,5
2.0401255928017754,2
1.8847904855187068,3
1.8818596229768731,4
3.1050659070474538,2
2.6457610412337544,3
2.954868179750373,3
2.0170999304702297,2
2.6772879718314364,3
2.102155134491901,2
1.232775096063592,2
2.021781900284916,3
1.9483827263121256,1
2.354144046647715,2
2.173306001699041,2
1.2201556632778416,2
2.469910543843909,4
2.908896393291174,4
2.2429840921988573,3
3.2616686296786206,3
2.3021601578910618,2
1.1658676698529398,2
2.0401255928017754,2
2.6737972897400306,3
2.247990692628088,4
3.2736635549280058,4
4.790916087569385,5
2.2502242702677897,4
2.2634545587927395,3
3.050334588937041,3
2.0401255928017754,2
2.1944554922017083,3
3.2387715120858953,5
2.0239086743619374,2
2.021781900284916,2
3.050334588937041,3
2.2855757425427665,2
1.6902566483511565,3
2.0225385133202494,2
2.0319529408956836,2
2.238302122384173,3
2.2429840921988573,3
2.2395036242011077,3
2.0401255928017754,2
3.8097446960464447,2
3.235128819671049,4
1.232775096063592,2
2.2238377779543272,2
4.344191228535431,4
1.0285526886521257,2
2.1489157715855507,3
2.6082889052404052,3
2.2599638767013337,3
2.2321374959477818,2
1.7920006481208972,2
2.043768285216622,3
2.3855045713473304,3
3.0963585965385985,2
2.042252366878798,2
2.0217819002849153,2
1.2133469193861341,2
2.0963728292500137,2
2.0136092483788235,2
2.014973156393207,2
2.9216678364003634,5
2.0401255928017754,3
2.0401255928017763,2
2.0401255928017754,3
2.0217819002849153,3
1.947443673936208,2
2.2450741147789466,2
2.6548683313264547,3
4.370739096815467,4
1.8883525898229248,2
2.013609248378824,2
1.671760945510857,3
2.3369035508197817,2
2.6348052496633576,2
2.283400683392961,2
1.6738877195878794,2
2.685460623737529,3
2.0387616847873913,3
1.2201556632778416,2
1.9354285807566454,2
2.0217819002849153,4
2.7613403582665432,2
1.8329883398078008,2
3.6213276511106507,3
2.251717682948679,2
2.0387616847873913,2
2.67052480518198,2
2.601558470103816,3
3.0297188493731406,3
2.734824013843591,2
2.491913657006812,2
2.0401255928017745,2
1.8986873971559088,3
2.5556586668626267,2
2.021781900284916,2
2.874200042325485,2
2.2352192495188983,3
2.6989497261485984,3
1.5749174690125383,2
2.3941959850368706,3
2.1093292861195856,2
3.298494571454631,3
1.8750508790851645,4
1.4184737564303083,2
1.6912435187879904,2
2.042252366878798,4
1.6703970374964727,2
2.7003136341629825,3
1.0625820574009888,2
2.080139736156621,3
2.746207045232687,3
1.38379737720883,2
2.7800719822896305,4
2.0252725823763216,3
2.0319529408956836,2
2.4482487895267493,4
3.043525845045333,3
2.0319529408956836,2
2.9631644501202543,2
2.3222160778805634,2
2.0319529408956836,4
2.692140982256892,3
2.063539848067231,2
2.042252366878797,3
2.0252725823763216,2
1.7476406800398703,2
3.0251821525284726,3
2.5840383676673584,4
1.4152038585062714,2
2.2928602601074877,3
2.253155132809626,3
1.2314111880492074,2
2.47491714427314,5
1.966981870288694,2
1.4762356379812487,3
2.025272582376322,2
2.8133086570439145,2
3.6042862744835524,2
2.1337754091423005,2
1.6902566483511565,3
1.5172525326413808,3
2.349304052893288,2
1.213346919386134,2
2.941144864923574,2
2.021781900284916,2
3.096855196973328,3
3.7105226302982484,4
1.8944790557626234,4
1.2349018701406145,2
2.014973156393207,2
2.138157575487223,2
3.44211996604753,2
3.6960785483930843,3
2.6737972897400315,3
1.663588293604765,2
3.1669547087934724,3
2.902429273492637,4
2.49282184000217,3
1.5425445046068667,2
1.6368756001107885,2
1.028552688652126,1
2.9162168812948357,3
2.01709993047023,2
3.5672207011667236,2
2.141327242556841,2
2.870627865723357,2
2.224585497961634,2
1.5715332200023209,2
2.24511086627588,3
3.1834488144242297,4
2.0334688592335075,3
1.9267578204133773,2
1.945190692847123,2
2.2913417563383147,2
3.9879024891587855,3
2.8954072908801054,4
4.161365737925793,4
2.0136092483788235,2
2.013609248378823,2
2.042252366878798,2
2.021781900284915,2
1.5799544141216355,3
1.3458945879455044,2
2.6181956730176763,2
2.021781900284915,2
1.8750283734282291,2
2.666405458311891,3
2.7496097179809986,3
2.0401255928017754,2
2.0694536929046166,2
1.6738877195878796,2
2.0217819002849153,3
1.6064045713346697,2
2.0217819002849153,2
2.01709993047023,2
1.917944418263041,3
1.2840819764411913,2
2.023297818622739,3
1.572354914838388,2
2.023908674361938,2
2.1950765401486647,2
2.028999572696913,2
1.6717609455108562,2
3.0286728346198792,3
2.019855071942933,2
3.256524197491486,2
3.0439597178017017,4
2.0170999304702297,2
2.0401255928017754,2
1.6098952534260775,2
3.956434003334633,3
2.4767261244146797,2
2.0319529408956836,3
2.445780210713515,2
1.6842040352207928,2
2.086834860795282,2
1.2246024441575,2
1.9515915459706044,2
1.7836739228103324,2
2.0170999304702297,2
2.565176938303284,2
3.5834302009722974,3
1.6738877195878794,2
1.3129080954987855,1
3.974889364593344,4
2.0401255928017754,2
3.042161937030949,3
1.6738877195878792,2
2.681969941646123,3
1.8370601551628862,1
1.6887407300133335,2
2.2599638767013337,3
3.4145760217829055,3
2.94728171929025,2
2.156874613320409,2
1.6450482520168803,2
3.1218523914524625,4
2.0387616847873913,2
2.2012291023967716,2
3.095104820674151,2
2.0387616847873904,2
2.0239086743619374,2
3.413733677601522,4
2.013609248378823,2
2.0319529408956836,2
2.2348114402927663,3
1.9540321298928762,2
2.021781900284915,2
2.0111728177574615,2
2.1015458965529907,4
2.021781900284915,4
2.9807780498206062,3
2.0401255928017754,2
1.2497548805660679,2
2.253155132809626,3
1.1546472787782163,2
2.6772144299848755,2
2.861226292722482,2
3.0321181137837603,3
3.4761906224396757,6
2.043768285216622,3
2.0252725823763216,2
2.6989497261485984,3
2.023908674361938,2
2.431900564490946,2
2.246474774290264,3
4.057225523272006,4
3.0518505072748647,4
2.0149731563932076,3
2.037657013988542,3
2.3005543235634027,2
2.734784439916977,2
2.042252366878798,2
2.4480156747461423,2
2.261327784715718,3
1.7465267943777536,2
2.253155132809626,3
2.8473187269614426,2
3.9067723315386624,3
2.0319529408956836,2
1.2389570573114872,2
1.4333711056033467,1
1.7287442707969243,2
2.0217819002849153,2
2.253155132809626,3
2.014973156393207,3
1.909942921927275,3
2.018491163928549,2
2.2235559155213993,3
3.6203991232826906,3
1.9214021644529395,2
2.3073630674551104,2
2.6905515220725054,2
2.3175416727779243,2
2.6606727771016665,2
2.135383828369779,2
1.6887407300133328,2
3.519292093324858,4
1.921831625138755,2
2.655010435146478,2
2.235219249518898,3
2.0239086743619374,2
1.5290812694828224,2
2.0170999304702297,2
2.949954853105065,2
1.2597328866672397,2
2.672979627118524,2
1.670397037496473,2
2.239367490257292,4
2.1367477363841614,2
2.014973156393207,2
1.51740454296482,2
1.9282109083446466,2
1.3880675013648953,2
2.385273396560298,2
1.650144768435947,2
2.7003136341629825,3
2.7531677063604505,2
2.0402776031252152,3
3.5903533415696494,3
5.686656112861601,3
2.9088963932911747,4
3.4761906224396766,6
3.0503345889370417,3
2.042252366878798,2
2.042252366878797,2
2.0170999304702306,3
1.7915647122834963,1
2.686976542075352,4
2.302160157891061,2
2.2634545587927404,3
2.775530793613754,3
3.9892663097306045,3
2.0401255928017754,3
2.1325434724295453,2
2.7003136341629825,3
1.8204396751490377,1
2.928190536454858,3
3.088854066211299,3
1.6635882936047643,2
2.6701300023259527,2
1.6717609455108566,2
2.0136092483788235,2
2.8072352037284833,2
2.0136092483788235,2
2.2487083519299675,3
3.7038694559899925,3
2.250481998994813,3
1.9515915459706046,2
1.3298472705856659,2
2.0401255928017754,2
2.023908674361938,2
2.7759429311761785,3
2.7003136341629825,3
2.2352192495188987,3
2.4476379337875493,5
2.0135357065322608,2
1.5625100063975514,2
3.4473336721206804,2
2.021781900284915,3
3.659274135536335,3
1.2251622637070718,3
1.9235289385299614,3
1.224602444157501,2
2.2219664553370135,2
1.779000259356839,2
2.2429840921988573,3
2.0401255928017754,2
3.0538252710284475,3
1.3477868632515158,2
2.2487083519299675,3
1.2201556632778416,2
4.1453141817696135,7
2.8134606673673535,3
2.47082126567218,2
2.684096715723145,3
1.4951937632826162,1
2.253692446702262,2
1.8817076126534324,3
4.118645827023221,6
1.6738877195878794,2
2.22856251595063,4
3.0539772813518873,4
1.9244810624389501,2
2.0401255928017754,2
2.264970477130564,4
2.7299062533859075,2
1.770415221780829,2
1.6717609455108562,2
2.086367979176237,3
2.224919823535784,3
2.0387616847873913,2
2.885107864896991,4
1.2364177884784384,3
2.684096715723145,3
2.259963876701333,3
3.165989749252363,3
2.253714952359198,4
1.2230354896300497,3
2.0401255928017754,2
3.1823918782806127,3
2.784152359219252,2
1.0285526886521257,1
2.2445000105366812,4
1.6717609455108566,2
1.8059554524770567,3
2.683927979269951,3
2.0252725823763216,2
2.0387616847873904,3
2.277524367569176,2
1.9413704287426086,2
1.5620779945122099,2
1.8068536585463504,2
2.5469030657967218,3
1.9486813749385299,2
1.9258449704533351,1
3.035481578511588,3
1.8658408382687401,3
2.6751611977544165,3
2.4127435049988737,2
3.6064130485605768,2
3.6706489732203718,3
2.0319529408956836,2
1.0285526886521257,2
2.1384020201413474,3
2.9470969125368836,3
3.3425643934034417,2
2.5289774471144693,3
2.196891376904814,2
1.8817076126534342,3
1.3441434691212688,2
2.023297818622739,3
1.6545732975172884,2
1.6418822005400189,2
2.5637029333963737,1
1.2349018701406145,2
1.6469787169590848,2
2.0387616847873913,2
2.1698835668524716,2
2.4883029740513707,2
2.5088309486375504,3
2.216915556313074,3
2.1154509286718115,2
2.558052728939125,2
2.2338553415045137,3
1.4416957678328783,2
2.320124636967593,2
3.0456526191223556,3
3.2525663056903102,3
3.043525845045334,3
3.2372555937480714,4
4.902498522984658,3
4.057225523272005,4
1.7394680281337789,2
2.014973156393207,2
1.6474129545313345,3
2.0401255928017754,2
1.9223542883619276,2
2.01106237258778,2
1.7378785679493927,2
2.226932858467654,1
3.9083065016748026,5
1.9935470481063469,2
4.254650988654444,3
2.8598810048666383,3
1.663588293604765,2
3.8034831224226977,3
1.6599449023095314,2
1.5503934696072807,2
2.2868167572220903,2
1.9305304150174556,3
2.843388008791548,3
4.038881830755145,4
2.050659047013185,2
1.9356724214064656,2
2.042252366878798,2
1.8929631374247995,3
2.0797568016931773,2
2.042252366878797,2
1.8817076126534324,3
2.8168188140317945,2
1.2936633892284384,2
2.2239613757732135,3
4.842335237057938,4
2.115093371123356,3
1.9431028172494327,1
1.8803437046390492,3
1.8428989156078739,2
3.0524613630140633,3
3.5199693108334884,2
3.4985984545474427,3
2.2599638767013337,3
1.3814028068259745,2
3.2725548873773844,2
2.1758274838433813,3
1.2133469193861348,2
2.2429840921988573,3
2.238302122384172,3
2.238302122384172,3
3.4376287980245994,2
2.692140982256891,3
2.0217819002849153,2
2.0214400955487037,2
4.550502804457016,3
2.7043162653800903,4
2.1713994851902942,2
2.0170999304702297,2
2.0695312941165227,2
3.0524613630140633,3
1.2497548805660679,2
2.0217819002849153,2
2.7170281375546974,2
2.0983505776864337,2
2.2338553415045137,3
1.286889978500783,2
4.032901331654639,3
4.157105966994452,4
2.0267885007141455,3
2.0387616847873913,2
1.0285526886521257,2
1.9229180827907633,2
2.0252725823763216,2
1.2349018701406145,2
2.4114263884971185,2
3.2386195017624555,4
2.0252725823763216,2
1.0285526886521257,2
2.582825507945422,2
4.774949606645365,3
1.3016397319997117,2
1.028552688652126,2
1.1100675290225783,1
3.027308926605495,3
3.7319037566041713,2
2.042252366878797,3
2.849564907360028,2
1.481096925529081,2
3.132518918786391,3
3.0538252710284475,3
2.894999481653972,4
2.0170999304702297,2
1.9767439823791724,1
1.6703970374964727,3
2.0172435219770826,2
2.6737972897400306,3
2.6195581675328485,2
1.4415437575094385,2
2.59188963179726,2
1.8918174269437715,2
2.335508621761635,2
2.042252366878798,2
1.6887407300133335,2
1.895089911501822,3
2.013609248378823,2
2.6214674394150386,2
2.0402776031252152,3
3.6866546237853184,4
2.7180803180638895,2
2.2599638767013337,3
1.6738877195878796,2
1.783318518530842,2
2.2361753483071505,3
2.0387616847873913,2
1.7810597401255892,2
2.2361753483071496,3
2.970324831736658,2
2.023908674361938,2
2.0387616847873904,2
2.013609248378824,3
1.9303795958525818,2
3.2602886449277255,3
1.401170600849224,2
2.0319529408956836,2
1.028552688652126,1
3.1468969708591867,3
2.6819699416461225,3
1.8929631374247995,3
2.261327784715718,3
3.0503345889370417,3
1.6738877195878796,2
1.7104807928773689,2
2.253155132809626,3
2.013609248378824,2
1.688740730013333,2
3.098521384197979,3
1.9664445563960582,1
1.3665593333794233,2
2.2613277847157187,3
1.6703970374964727,2
3.0286728346198792,3
1.6717609455108569,2
1.5724853439113087,2
1.2384993557947013,2
3.895316861032257,5
1.670397037496473,2
1.6651042119425892,3
1.9356944857934193,2
3.035481578511588,3
2.013609248378823,2
2.609765236999472,3
2.013609248378823,2
1.918692636903991,3
1.2236463453692483,2
1.0285526886521257,1
2.26345455879274,3
1.4869028737344632,2
1.2579509980567787,1
1.670397037496473,2
1.8735349607473413,3
1.7796019139494152,2
2.4082915772522213,2
2.692140982256891,3
2.246474774290264,3
3.255599286264931,4
3.3863289535629875,2
2.751040932283428,2
2.011339283987546,4
2.0387616847873913,2
3.0538252710284475,3
2.1085821701165823,2
2.4734012259353166,4
1.5424049690499484,2
2.1388103446573354,2
1.342826580396807,2
1.670397037496473,2
2.2047197844881774,2
1.7462767720254853,2
2.663844446662618,2
2.042252366878798,4
3.683443365547698,3
3.9373084857120437,4
1.6631127418787734,2
2.1845430613044474,2
2.2984275494863797,2
1.5785418130444975,2
2.2947899543644024,3
2.8479969941450722,2
2.027572151059175,2
3.0305549132963767,2
1.8179319305257757,2
1.959916208200136,2
2.1331972926325147,2
1.4968013124793063,2
2.148255074251429,3
2.7935265317052593,3
1.8832235309912573,4
1.232775096063592,2
2.0766116576777796,2
2.0319529408956827,2
2.042252366878797,2
2.665551095987376,3
2.0387616847873904,2
1.9317015904360533,2
2.487246699186885,2
2.6306485656314598,2
2.3432734644415945,3
1.670397037496473,2
2.027999323130307,3
2.0319529408956836,3
2.021781900284915,2
2.2634545587927395,3
1.6717609455108569,2
1.44886036128482,2
2.8478177136331286,2
3.045652619122356,3
2.018615848808053,3
2.24189960803826,3
2.0252725823763216,2
2.716007819197949,2
2.023297818622739,3
2.01709993047023,2
3.712649404375271,4
2.2135704669067024,3
2.261327784715718,3
1.5744601076648914,2
2.0401255928017754,3
2.253155132809626,3
2.103541364034049,2
1.13007535342898,1
1.9767439823791726,2
1.6902566483511565,3
1.2246024441574996,2
2.0170999304702306,2
1.6887407300133328,2
1.6738877195878796,2
2.042252366878798,2
2.310741738317444,2
1.670397037496473,2
2.361609182878416,3
2.1683469570048883,2
2.510257349523673,2
2.013609248378823,2
2.6459096826660486,2
1.6703970374964727,2
1.9332175087738777,2
2.5927133703339025,2
2.35960421205529,3
2.8648510123352793,2
3.0379830770860696,2
3.1297781912146863,4
2.013609248378823,2
2.0319529408956836,2
1.6156924342438037,2
2.0347687559409167,2
3.2392869171597622,3
2.261327784715718,3
1.5673077741155483,1
2.6468373780184393,2
3.0456526191223565,3
1.6635882936047643,2
1.81694899305763,3
2.0252725823763225,2
2.0170999304702297,3
2.0401255928017754,2
2.604203974486615,3
2.1205511414577103,2
2.025272582376322,2
1.671760945510857,2
1.028552688652126,2
2.4447581074353426,4
2.0217819002849153,2
2.405855282988419,2
2.242984092198858,3
2.231728567427491,3
2.5757335858314265,2
1.0639266665840372,1
1.9202085552418147,3
2.254671051147449,4
3.427195454568656,4
1.816199228153808,2
1.5918159068650028,2
1.2384993557947022,2
4.603528854667406,3
1.7915647122834972,2
1.2594802269469643,2
2.8837439568826078,4
1.6458358565240445,2
1.2807081138279053,2
1.5560007054233091,2
1.3787863668571516,2
1.671760945510858,2
1.9150356645294206,2
2.294841659490796,2
2.475855064839121,2
2.8259832294711797,2
1.6345016078061514,2
1.776691484249023,2
3.78895715976123,2
2.2352192495188983,3
2.0252725823763216,2
2.2500722599443517,3
2.120467256144776,2
2.0404980304541027,3
1.6887407300133335,2
2.014973156393207,3
3.042161937030949,3
1.6887407300133335,2
1.8929631374248004,3
1.4597015477086441,3
2.894999481653972,4
2.6737972897400306,3
3.207600514471181,2
2.24511086627588,3
3.0449622852644103,4
1.640366282202196,2
1.9562735157852895,1
2.021781900284915,3
2.9026323521402126,2
2.9238415832774516,2
1.607985263383199,2
1.213346919386134,2
2.0416415111395985,3
3.4935505346065607,2
2.127008129950621,3
2.2613277847157174,3
2.484289367968181,2
2.595860462767673,2
2.042252366878798,2
4.835282652516408,2
3.382914186252047,4
2.2429840921988573,3
4.81544554731866,3
2.0319529408956836,2
3.6808334990971394,2
2.2445000105366812,4
2.4516930410350706,3
2.2363273586305894,4
1.8847904855187072,3
2.025272582376322,2
2.8963190509207717,3
1.2314111880492078,2
2.01709993047023,2
1.5275519586244943,2
2.0252725823763225,2
3.0022460523155114,2
2.685460623737529,3
2.0319529408956836,2
2.684096715723145,3
2.397497055435502,2
2.131348831595515,3
1.232775096063592,2
2.0319529408956836,2
1.883834386730456,3
1.6126331863296237,3
3.2264144073242482,2
2.2306325803478853,2
2.6819699416461225,3
2.0427051986782567,3
2.0217819002849153,2
1.2236463453692485,2
3.043525845045333,3
2.0267885007141455,3
2.3925320201600297,2
2.24189960803826,3
2.569614166155795,2
2.585517279172424,3
2.8062690857517776,2
2.3451595261458236,3
1.8719455005629548,2
1.8043290889695536,1
2.7065118782388717,2
4.143104405897521,3
3.6074333669173235,3
4.277063807171563,5
1.6701080788572478,1
3.2372555937480723,4
1.9739278624343959,3
2.2116653014378187,2
2.925754540605486,2
2.8301722500727307,2
2.233855341504514,3
2.0766490540652156,2
2.2300451180359797,2
1.6635882936047643,2
2.6819699416461225,3
3.2516652830152655,3
2.246474774290264,3
1.9723758224097363,2
2.2694928740112053,3
2.7024404082400055,3
2.0217819002849153,2
3.8679251436294955,4
1.2314111880492078,2
1.6738877195878794,2
1.0459919025874667,2
3.2469441639919876,5
1.7003004366707672,2
2.4700964461615635,4
3.0147701337628074,3
1.2215195712922258,2
1.670397037496472,2
2.014973156393207,2
1.2216715816156656,3
2.0252725823763225,2
2.1198895890698513,4
2.0239086743619374,3
2.684096715723145,3
2.59985442021226,3
2.101545896552991,4
2.2348114402927655,3
1.867903492311149,2
2.8659127958553583,3
2.042252366878798,2
2.242431711820239,3
4.514958281453923,4
2.226413236216671,2
2.512822925038815,3
1.781901531556402,2
1.2246024441575,2
2.2348114402927655,3
2.227046597612806,3
2.016489074731032,3
2.684096715723145,3
1.8838343867304557,3
1.6887407300133328,2
2.022618794713953,2
2.131348831595515,2
1.2246024441575,2
1.275537894244934,2
1.0285526886521257,2
2.013609248378824,2
2.0401255928017754,2
2.552046204789555,2
2.013609248378824,2
2.013609248378823,2
1.8832235309912568,4
2.800194077885429,2
2.3711238311501894,3
1.3764703349337815,2
2.9520816271820878,3
2.0217819002849153,2
2.016489074731031,3
2.2970636414719956,3
1.7822800007304453,2
2.6751611977544147,3
3.298377598173232,1
3.9564340033346337,3
1.9391631034978731,3
2.1318333846181297,2
3.830388987591963,4
1.409343252755316,2
2.9427343251079607,3
1.663588293604765,2
3.0539772813518864,4
2.0401255928017754,2
3.2639239484944618,5
1.6717609455108569,3
2.042252366878797,2
3.2736635549280058,4
2.4807783256360185,4
2.700313634162983,3
2.014973156393208,4
2.4877126556805984,2
1.9674789639394277,2
2.1192037792763525,2
1.9933387275199808,2
2.68546062373753,3
2.013609248378823,2
2.2445000105366812,4
2.961730182110813,2
1.028552688652126,1
2.021781900284915,2
1.2215195712922267,2
2.433819011222943,3
2.702440408240005,3
2.0401255928017754,2
1.6789786179228545,2
3.606413048560575,2
2.2025930104111566,2
2.616575287130535,3
2.0387616847873913,2
2.021781900284915,2
1.2384993557947022,2
3.086820653813045,4
2.0170999304702306,2
1.697993720343228,2
2.4363293428033703,2
2.5792698451650837,3
2.0186158488080546,3
1.6232323455137072,2
3.045041763383157,4
1.6887407300133326,2
1.8160989735041415,2
2.3224161705381743,2
2.014973156393207,2
2.0387616847873913,2
3.064887279826335,3
1.9515915459706046,2
2.973759042535195,4
1.6887407300133326,2
2.2027450207345955,3
2.9668113135684786,2
1.3861589051776961,2
2.0239086743619374,2
1.6703970374964727,2
2.777963075356668,2
3.1242723646358463,3
2.1330860849262265,2
1.9235289385299614,2
2.5444413132791217,3
2.673404631534188,3
2.0239086743619374,2
1.2661369605152326,1
2.0401255928017763,3
1.6083793350882534,2
1.4164610127040076,2
2.06596301081321,2
4.717413564633212,5
1.2314111880492078,2
1.232775096063592,2
2.966891440440845,2
2.2500722599443517,3
3.2355360202752603,3
1.1297970403889561,2
1.458523542011914,2
3.27502746294239,4
2.0239086743619374,3
1.8915992294104154,3
2.6520710241369807,3
3.254161836403986,4
1.9406979808787876,3
1.4346906748701453,1
1.6887407300133328,2
1.3060525541943289,2
2.042252366878798,2
2.0416415111395994,3
3.344895856888189,3
2.166629111448156,2
2.853013784341777,2
2.0387616847873913,2
1.4597015477086446,3
1.028552688652125,2
2.684096715723145,3
2.0401255928017754,2
3.2637719381710237,4
2.244696466893898,2
2.023706747143029,2
2.042252366878797,3
2.043768285216621,3
2.6955373526040667,2
3.606413048560575,3
2.2348114402927655,3
2.0149731563932076,4
1.864538216458181,2
2.0252725823763216,2
2.8883910471808845,2
1.4345491113000763,3
2.062363183627834,3
2.773816157099156,3
2.131593276249639,2
3.4578084809640357,3
1.2384993557947013,2
2.328676502314014,2
2.958890371073794,2
3.8001207218748116,5
1.2400646325890654,3
2.0170999304702306,2
2.5743865503027847,2
2.0252725823763216,2
1.8735349607473424,3
2.9825425501804848,3
2.15955295330766,2
4.265808282400197,5
1.3835004824888033,3
2.7024404082400055,3
3.2639014428375273,3
1.5275519586244943,1
1.949464771893582,1
2.021781900284915,2
2.684096715723145,3
1.6635882936047661,2
2.2502242702677915,4
2.2429840921988573,3
2.233244485765315,4
4.083778762329955,2
1.6738877195878787,2
3.011250334437803,2
1.0285526886521257,1
2.0252725823763216,2
1.7847559683917904,2
1.6635882936047643,2
3.1982635536713984,3
2.042252366878797,2
2.259963876701333,3
3.4746446858542224,3
1.8099084048003569,2
1.2251622637070714,3
2.2599638767013337,3
2.885840773173017,2
2.003096585727013,2
1.2349018701406145,2
2.2649704771305625,4
1.8169489930576308,3
3.286070856858422,2
1.0316038402942436,1
3.48085839401403,4
4.372666290166151,4
2.702440408240005,3
1.7809160927160612,2
1.3254410991216035,2
1.6887407300133328,2
3.3150379646902364,3
2.034645948716454,2
2.013609248378823,3
1.6887407300133328,3
1.671760945510857,2
2.975473445910778,2
2.3486963894837833,3
1.361736253753084,2
1.2201556632778416,2
2.67565842883504,3
2.0066647927942824,2
2.0401255928017754,2
3.02867283461988,3
2.7581315386080645,2
2.632673605729866,3
1.4917181611661654,2
1.232775096063592,2
3.0456526191223556,3
3.271536780850983,4
1.4700413268740489,2
1.6738877195878794,2
3.2617746687605043,2
1.6501447684359465,2
2.2921063092518477,2
2.8281818713539177,2
2.0149731563932076,2
3.830388987591963,4
2.0401255928017754,2
2.1198614352714884,2
3.7116278979707236,4
1.8847904855187068,3
1.238499355794702,2
2.01709993047023,2
1.891599229410415,3
1.8413319610804226,2
3.945121263803605,3
2.0319529408956836,2
2.1456832543528916,2
2.313823491888561,2
3.0538252710284475,3
3.224278755151497,4
3.1000678299108393,3
2.01709993047023,3
2.0252725823763225,2
1.2314111880492078,2
1.670397037496473,2
1.5134775804286564,3
2.276446991848423,2
2.5810074523422206,2
2.014973156393208,2
2.021781900284915,2
2.5947497262121084,3
2.1605256131741717,2
2.1318333846181305,2
2.0239086743619374,2
2.2429840921988573,3
1.8931151477482384,4
2.751040932283429,2
3.78070709143412,3
2.023297818622739,3
2.609459988661106,2
2.2521990340213742,3
3.2463843444424154,4
1.6471750260939029,3
2.2967027729991463,2
2.923642600153947,4
2.042252366878798,2
1.7089459154964537,3
1.1741923320824692,2
2.042252366878797,2
2.496308336514328,2
2.4871055806855864,2
1.7657339350409131,2
1.6383915184486124,2
2.888554208240812,3
2.7949649645270545,2
2.042252366878798,2
1.7394680281337793,2
2.233244485765315,4
2.9915904949557897,3
2.0254245926997614,3
2.022587073490799,2
1.028552688652126,1
1.4462507164758627,3
2.685460623737529,3
2.021781900284915,2
3.6021705519787997,2
2.3940063733440953,3
2.086315539493091,2
2.3442817523004766,3
1.892963137424799,3
2.2249198235357834,3
2.021781900284916,2
2.5861850221379807,2
2.007337818379753,2
2.01709993047023,2
1.9928385871314642,3
2.0170999304702297,2
1.4803407528571633,1
2.0416415111395994,3
2.0387616847873913,2
1.6887407300133335,3
2.021781900284915,2
1.3425711424980644,2
2.1276189856898178,2
1.670397037496473,2
1.6717609455108562,2
2.261327784715718,3
2.0170999304702306,2
1.7310629282131014,2
