episode_id,rule,gc_t0_ms,event_utc,period,prediction,source_signal_direction,quiet_start,signal_index,elapsed_s,directional_balance,run_length_same_direction,direction_flips_so_far,hit1,hit2,hit3,fixed5m_ev_atr,mfe5_atr,mae5_atr
3150,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788158670000,2026-08-31T06:44:30+00:00,VALID,-1,-1,True,4,210.0,0.0,1,3,,False,False,-0.9893828798939284,0.5132714001333815,-1.2285998672858398
3152,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788159420000,2026-08-31T06:57:00+00:00,VALID,-1,-1,True,4,240.0,0.0,1,2,,False,False,-0.2570194384450199,0.0932325413968846,-1.408567314614788
3155,R1_EARLY_DOMINANCE_3,1788160530000,2026-08-31T07:15:30+00:00,VALID,1,1,True,3,180.0,1.0,3,0,,True,False,1.886066204772868,2.91801385681237,-0.2344110854505578
3155,R2_EARLY_QUIET_DOMINANCE_3,1788160530000,2026-08-31T07:15:30+00:00,VALID,1,1,True,3,180.0,1.0,3,0,,True,False,1.886066204772868,2.91801385681237,-0.2344110854505578
3155,R3_RUN3_BEFORE240,1788160530000,2026-08-31T07:15:30+00:00,VALID,1,1,True,3,180.0,1.0,3,0,,True,False,1.886066204772868,2.91801385681237,-0.2344110854505578
3160,R1_EARLY_DOMINANCE_3,1788163380000,2026-08-31T08:03:00+00:00,VALID,-1,-1,True,3,180.0,1.0,3,0,,True,False,2.503754266211562,2.8453924914676123,-0.3535836177473447
3160,R2_EARLY_QUIET_DOMINANCE_3,1788163380000,2026-08-31T08:03:00+00:00,VALID,-1,-1,True,3,180.0,1.0,3,0,,True,False,2.503754266211562,2.8453924914676123,-0.3535836177473447
3160,R3_RUN3_BEFORE240,1788163380000,2026-08-31T08:03:00+00:00,VALID,-1,-1,True,3,180.0,1.0,3,0,,True,False,2.503754266211562,2.8453924914676123,-0.3535836177473447
3161,R1_EARLY_DOMINANCE_3,1788163740000,2026-08-31T08:09:00+00:00,VALID,1,1,True,3,120.0,1.0,3,0,,False,False,-2.837281687705188,0.123465329413852,-2.631506138682542
3161,R2_EARLY_QUIET_DOMINANCE_3,1788163740000,2026-08-31T08:09:00+00:00,VALID,1,1,True,3,120.0,1.0,3,0,,False,False,-2.837281687705188,0.123465329413852,-2.631506138682542
3161,R3_RUN3_BEFORE240,1788163740000,2026-08-31T08:09:00+00:00,VALID,1,1,True,3,120.0,1.0,3,0,,False,False,-2.837281687705188,0.123465329413852,-2.631506138682542
3171,R3_RUN3_BEFORE240,1788168480000,2026-08-31T09:28:00+00:00,VALID,1,1,True,3,240.0,1.0,3,0,,True,True,3.045515394911954,3.6593038821939703,-0.4825970548863549
3175,R1_EARLY_DOMINANCE_3,1788170010000,2026-08-31T09:53:30+00:00,VALID,-1,-1,False,3,180.0,1.0,3,0,,False,False,-1.0578512396693496,0.3801652892562782,-1.285123966941806
3175,R3_RUN3_BEFORE240,1788170010000,2026-08-31T09:53:30+00:00,VALID,-1,-1,False,3,180.0,1.0,3,0,,False,False,-1.0578512396693496,0.3801652892562782,-1.285123966941806
3178,R5_DOMINANCE_REASSERT_AFTER_FLIP,1788171270000,2026-08-31T10:14:30+00:00,VALID,1,1,False,4,210.0,0.5,1,2,,False,False,-1.7943519188995145,0.4004344677774569,-2.4380883417813104
3186,R3_RUN3_BEFORE240,1788174720000,2026-08-31T11:12:00+00:00,VALID,-1,-1,True,3,210.0,1.0,3,0,,True,False,1.689291101056086,2.794369029662513,-0.2041226747115118
3187,R1_EARLY_DOMINANCE_3,1788174960000,2026-08-31T11:16:00+00:00,VALID,1,1,True,3,120.0,1.0,3,0,,True,True,2.708268330732814,3.1742069682785647,-0.029121164846568
3187,R2_EARLY_QUIET_DOMINANCE_3,1788174960000,2026-08-31T11:16:00+00:00,VALID,1,1,True,3,120.0,1.0,3,0,,True,True,2.708268330732814,3.1742069682785647,-0.029121164846568
3187,R3_RUN3_BEFORE240,1788174960000,2026-08-31T11:16:00+00:00,VALID,1,1,True,3,120.0,1.0,3,0,,True,True,2.708268330732814,3.1742069682785647,-0.029121164846568
3187,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788175080000,2026-08-31T11:18:00+00:00,VALID,-1,-1,True,4,240.0,0.5,1,1,,False,False,-2.6928571428571297,0.0357142857144199,-2.628571428571304
3195,R3_RUN3_BEFORE240,1788178440000,2026-08-31T12:14:00+00:00,VALID,-1,-1,False,3,210.0,1.0,3,0,,False,False,0.0700927698424686,1.643056987188795,-0.0
3195,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788178500000,2026-08-31T12:15:00+00:00,VALID,1,1,True,4,270.0,0.5,1,1,,False,False,-0.3388865157338013,0.6199629787841153,-0.8472162893350472
3196,R1_EARLY_DOMINANCE_3,1788179100000,2026-08-31T12:25:00+00:00,VALID,-1,-1,False,3,150.0,1.0,3,0,,True,False,2.1078149920254243,2.4114832535881168,-0.7591706539069338
3196,R3_RUN3_BEFORE240,1788179100000,2026-08-31T12:25:00+00:00,VALID,-1,-1,False,3,150.0,1.0,3,0,,True,False,2.1078149920254243,2.4114832535881168,-0.7591706539069338
3196,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788179190000,2026-08-31T12:26:30+00:00,VALID,1,1,True,4,240.0,0.5,1,1,,False,False,-0.5369016416054616,1.3074906883707669,-1.1356049110215936
3198,R3_RUN3_BEFORE240,1788179850000,2026-08-31T12:37:30+00:00,VALID,1,1,True,3,210.0,1.0,3,0,,False,False,-2.100698901725875,0.2116673798312209,-2.729710454999571
3205,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788182880000,2026-08-31T13:28:00+00:00,VALID,1,1,True,4,300.0,0.0,1,2,,False,False,-2.615777706802509,1.274353241775863,-2.955605237942387
3214,R3_RUN3_BEFORE240,1788186480000,2026-08-31T14:28:00+00:00,VALID,-1,-1,False,4,240.0,0.5,3,1,,False,False,-1.1514949427586725,1.1188173835724118,-1.207513615649445
3216,R3_RUN3_BEFORE240,1788187140000,2026-08-31T14:39:00+00:00,VALID,-1,-1,True,4,210.0,0.5,3,1,,False,False,0.01093749999999,0.3828124999999018,-0.6945312500002412
3216,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788187230000,2026-08-31T14:40:30+00:00,VALID,1,1,True,5,300.0,0.2,1,2,,False,False,-0.0515703761146655,0.52927491275709,-0.6229158588600548
3218,R1_EARLY_DOMINANCE_3,1788188160000,2026-08-31T14:56:00+00:00,VALID,-1,-1,True,3,150.0,1.0,3,0,,False,False,-0.3721542308199708,1.1127779971048444,-0.8327411501511831
3218,R2_EARLY_QUIET_DOMINANCE_3,1788188160000,2026-08-31T14:56:00+00:00,VALID,-1,-1,True,3,150.0,1.0,3,0,,False,False,-0.3721542308199708,1.1127779971048444,-0.8327411501511831
3218,R3_RUN3_BEFORE240,1788188160000,2026-08-31T14:56:00+00:00,VALID,-1,-1,True,3,150.0,1.0,3,0,,False,False,-0.3721542308199708,1.1127779971048444,-0.8327411501511831
3218,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788188250000,2026-08-31T14:57:30+00:00,VALID,1,1,False,4,240.0,0.5,1,1,,False,False,-0.714230221416365,1.272562475722046,-0.6544089084550893
3218,R5_DOMINANCE_REASSERT_AFTER_FLIP,1788188310000,2026-08-31T14:58:30+00:00,VALID,-1,-1,True,5,300.0,0.6,1,2,,False,False,1.6203118958629392,1.8422477123340757,-0.844438716329554
3224,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788190740000,2026-08-31T15:39:00+00:00,VALID,1,1,True,4,300.0,0.0,1,2,,False,False,-0.4958813838549601,1.1705107084022353,-0.5612300933552561
3225,R1_EARLY_DOMINANCE_3,1788190980000,2026-08-31T15:43:00+00:00,VALID,-1,-1,False,3,150.0,1.0,3,0,,False,False,-0.0340218712026274,1.4345889023896643,-0.5141082759550558
3225,R3_RUN3_BEFORE240,1788190980000,2026-08-31T15:43:00+00:00,VALID,-1,-1,False,3,150.0,1.0,3,0,,False,False,-0.0340218712026274,1.4345889023896643,-0.5141082759550558
3225,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788191040000,2026-08-31T15:44:00+00:00,VALID,1,1,True,4,210.0,0.5,1,1,,True,False,1.2407457443936476,2.299918940826762,-0.4217778978653567
3231,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788193890000,2026-08-31T16:31:30+00:00,VALID,1,1,False,4,300.0,0.0,1,2,,False,False,-1.2498291960828725,0.7141881120478527,-1.5176497381000922
3238,R1_EARLY_DOMINANCE_3,1788197040000,2026-08-31T17:24:00+00:00,VALID,1,1,True,3,150.0,1.0,3,0,,False,False,-1.1873322597959082,0.0,-4.159420289854736
3238,R2_EARLY_QUIET_DOMINANCE_3,1788197040000,2026-08-31T17:24:00+00:00,VALID,1,1,True,3,150.0,1.0,3,0,,False,False,-1.1873322597959082,0.0,-4.159420289854736
3238,R3_RUN3_BEFORE240,1788197040000,2026-08-31T17:24:00+00:00,VALID,1,1,True,3,150.0,1.0,3,0,,False,False,-1.1873322597959082,0.0,-4.159420289854736
3240,R3_RUN3_BEFORE240,1788198090000,2026-08-31T17:41:30+00:00,VALID,1,1,True,3,240.0,1.0,3,0,,False,False,0.8665079655743514,1.381798205456758,-0.2204724409450361
3241,R3_RUN3_BEFORE240,1788198450000,2026-08-31T17:47:30+00:00,VALID,-1,-1,True,3,240.0,1.0,3,0,,False,False,-1.1168465509150185,0.0624120131395426,-1.796809009854433
3245,R5_DOMINANCE_REASSERT_AFTER_FLIP,1788200790000,2026-08-31T18:26:30+00:00,VALID,1,1,True,4,240.0,0.5,1,2,,False,False,-3.4590377113127078,1.5383615084529885,-3.3589076723021303
3250,R3_RUN3_BEFORE240,1788202710000,2026-08-31T18:58:30+00:00,VALID,1,1,True,3,210.0,1.0,3,0,,False,False,-0.5450819672127905,1.0040983606566969,-2.773224043715265
3270,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788217500000,2026-08-31T23:05:00+00:00,VALID,1,1,False,4,240.0,0.0,1,2,,False,False,-0.480565371024953,0.9469964664312226,-0.5088339222610344
3273,R1_EARLY_DOMINANCE_3,1788218610000,2026-08-31T23:23:30+00:00,VALID,1,1,False,3,180.0,1.0,3,0,,True,False,0.9243270695780956,2.616556627729141,-0.5261554088381948
3273,R3_RUN3_BEFORE240,1788218610000,2026-08-31T23:23:30+00:00,VALID,1,1,False,3,180.0,1.0,3,0,,True,False,0.9243270695780956,2.616556627729141,-0.5261554088381948
3282,R3_RUN3_BEFORE240,1788222630000,2026-09-01T00:30:30+00:00,VALID,-1,-1,True,3,240.0,1.0,3,0,,True,False,2.526802930968474,2.926340146548325,-0.1295796374859279
3292,R1_EARLY_DOMINANCE_3,1788226320000,2026-09-01T01:32:00+00:00,VALID,-1,-1,False,3,120.0,1.0,3,0,,False,False,-2.2416838940048844,1.562864123284671,-2.29430558165777
3292,R3_RUN3_BEFORE240,1788226320000,2026-09-01T01:32:00+00:00,VALID,-1,-1,False,3,120.0,1.0,3,0,,False,False,-2.2416838940048844,1.562864123284671,-2.29430558165777
3292,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788226380000,2026-09-01T01:33:00+00:00,VALID,1,1,True,4,180.0,0.5,1,1,,True,True,3.1222452439253323,4.290450178940897,-0.5432284799395706
3292,R5_DOMINANCE_REASSERT_AFTER_FLIP,1788226470000,2026-09-01T01:34:30+00:00,VALID,-1,-1,False,5,270.0,0.6,1,2,,False,False,-1.5152590489704754,0.2285308729595541,-2.2381121362663627
3297,R3_RUN3_BEFORE240,1788228240000,2026-09-01T02:04:00+00:00,VALID,-1,-1,False,3,210.0,1.0,3,0,,False,False,0.8666666666669987,1.2571428571430674,-1.8190476190475595
3299,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788229050000,2026-09-01T02:17:30+00:00,VALID,1,1,True,4,210.0,0.0,1,2,,False,False,0.8124804992198211,1.3650546021836822,-0.1004680187209548
3300,R3_RUN3_BEFORE240,1788229500000,2026-09-01T02:25:00+00:00,VALID,1,1,True,3,240.0,1.0,3,0,,False,False,-1.6506917986767584,0.2386204130740819,-1.4766392620813953
3309,R5_DOMINANCE_REASSERT_AFTER_FLIP,1788233340000,2026-09-01T03:29:00+00:00,VALID,1,1,False,4,210.0,0.5,1,2,,False,False,-0.0815731973779291,0.2243262927894597,-1.7300315610585373
3318,R5_DOMINANCE_REASSERT_AFTER_FLIP,1788237810000,2026-09-01T04:43:30+00:00,VALID,-1,-1,True,5,300.0,0.2,1,2,,False,False,-1.5884021430824389,1.8884336589981088,-1.48250866687705
3333,R1_EARLY_DOMINANCE_3,1788243720000,2026-09-01T06:22:00+00:00,VALID,-1,-1,True,3,150.0,1.0,3,0,,False,False,0.3279158699807893,1.5258126195029578,-0.0769598470361959
3333,R2_EARLY_QUIET_DOMINANCE_3,1788243720000,2026-09-01T06:22:00+00:00,VALID,-1,-1,True,3,150.0,1.0,3,0,,False,False,0.3279158699807893,1.5258126195029578,-0.0769598470361959
3333,R3_RUN3_BEFORE240,1788243720000,2026-09-01T06:22:00+00:00,VALID,-1,-1,True,3,150.0,1.0,3,0,,False,False,0.3279158699807893,1.5258126195029578,-0.0769598470361959
3336,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788244920000,2026-09-01T06:42:00+00:00,VALID,-1,-1,True,4,300.0,0.0,1,3,,False,False,1.6938775510208843,1.9761904761909288,-0.836734693877257
3337,R1_EARLY_DOMINANCE_3,1788245400000,2026-09-01T06:50:00+00:00,VALID,-1,-1,False,3,150.0,1.0,3,0,,False,False,-0.2612203731725037,1.253151790216476,-0.2047402924860884
3337,R3_RUN3_BEFORE240,1788245400000,2026-09-01T06:50:00+00:00,VALID,-1,-1,False,3,150.0,1.0,3,0,,False,False,-0.2612203731725037,1.253151790216476,-0.2047402924860884
3344,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788248340000,2026-09-01T07:39:00+00:00,VALID,-1,-1,True,4,270.0,0.0,1,2,,True,True,-0.2679069767442808,3.017674418604529,-0.5693023255813006
3346,R3_RUN3_BEFORE240,1788249210000,2026-09-01T07:53:30+00:00,VALID,1,1,True,3,210.0,1.0,3,0,,False,False,-0.8766114180479802,0.8047882136285281,-0.8784530386738365
3356,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788253260000,2026-09-01T09:01:00+00:00,VALID,-1,-1,True,4,240.0,0.0,1,3,,False,False,-0.8524193548384918,1.3421370967743482,-1.1657258064512717
3359,R3_RUN3_BEFORE240,1788254310000,2026-09-01T09:18:30+00:00,VALID,-1,-1,True,3,210.0,1.0,3,0,,False,False,0.1125719873953827,0.6754319243725733,-0.308812343801038
3362,R3_RUN3_BEFORE240,1788255510000,2026-09-01T09:38:30+00:00,VALID,1,1,True,3,240.0,1.0,3,0,,False,False,0.6932701172129083,0.9827472672194316,-0.4498880547877209
3367,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788257580000,2026-09-01T10:13:00+00:00,VALID,-1,-1,True,4,300.0,0.0,1,2,,False,False,-1.8430486519055795,-0.0,-2.452477782798736
3368,R5_DOMINANCE_REASSERT_AFTER_FLIP,1788257970000,2026-09-01T10:19:30+00:00,VALID,-1,-1,True,4,300.0,0.5,1,2,,False,False,-1.1131235610131778,0.5759017651574272,-1.4999232540295528
3371,R1_EARLY_DOMINANCE_3,1788258960000,2026-09-01T10:36:00+00:00,VALID,-1,-1,True,3,150.0,1.0,3,0,,False,False,-1.0242341106542294,0.3360768175586919,-1.232281664380706
3371,R2_EARLY_QUIET_DOMINANCE_3,1788258960000,2026-09-01T10:36:00+00:00,VALID,-1,-1,True,3,150.0,1.0,3,0,,False,False,-1.0242341106542294,0.3360768175586919,-1.232281664380706
3371,R3_RUN3_BEFORE240,1788258960000,2026-09-01T10:36:00+00:00,VALID,-1,-1,True,3,150.0,1.0,3,0,,False,False,-1.0242341106542294,0.3360768175586919,-1.232281664380706
3372,R3_RUN3_BEFORE240,1788259350000,2026-09-01T10:42:30+00:00,VALID,1,1,True,3,210.0,1.0,3,0,,False,False,-4.771984435797994,0.6682230869002582,-4.891828793775296
3377,R3_RUN3_BEFORE240,1788261330000,2026-09-01T11:15:30+00:00,VALID,1,1,False,3,240.0,1.0,3,0,,False,False,0.1737193763921113,0.5812917594655527,-0.6792873051222672
3379,R5_DOMINANCE_REASSERT_AFTER_FLIP,1788262080000,2026-09-01T11:28:00+00:00,VALID,-1,-1,False,4,240.0,0.5,1,2,,False,False,-1.1491388787098866,0.5745694393544767,-1.405643092707654
3381,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788262860000,2026-09-01T11:41:00+00:00,VALID,-1,-1,True,4,180.0,0.0,1,3,,False,False,-0.8829285973179862,0.3425154041316511,-0.7053280173979563
3381,R5_DOMINANCE_REASSERT_AFTER_FLIP,1788262980000,2026-09-01T11:43:00+00:00,VALID,1,1,False,5,300.0,0.2,1,4,,False,False,0.8193523214985025,1.3901677721424988,-0.2430745220443967
3383,R3_RUN3_BEFORE240,1788263670000,2026-09-01T11:54:30+00:00,VALID,1,1,True,4,210.0,0.5,3,1,,False,False,-4.57169287696644,0.284921369102449,-5.717853839038391
3385,R1_EARLY_DOMINANCE_3,1788264360000,2026-09-01T12:06:00+00:00,VALID,-1,-1,True,3,150.0,1.0,3,0,,False,False,1.0200743494422484,1.332342007434418,-0.6578438661709378
3385,R2_EARLY_QUIET_DOMINANCE_3,1788264360000,2026-09-01T12:06:00+00:00,VALID,-1,-1,True,3,150.0,1.0,3,0,,False,False,1.0200743494422484,1.332342007434418,-0.6578438661709378
3385,R3_RUN3_BEFORE240,1788264360000,2026-09-01T12:06:00+00:00,VALID,-1,-1,True,3,150.0,1.0,3,0,,False,False,1.0200743494422484,1.332342007434418,-0.6578438661709378
3388,R1_EARLY_DOMINANCE_3,1788265710000,2026-09-01T12:28:30+00:00,VALID,-1,-1,True,3,180.0,1.0,3,0,,True,True,2.829364212366377,3.4426480227223037,-0.3318767751802834
3388,R2_EARLY_QUIET_DOMINANCE_3,1788265710000,2026-09-01T12:28:30+00:00,VALID,-1,-1,True,3,180.0,1.0,3,0,,True,True,2.829364212366377,3.4426480227223037,-0.3318767751802834
3388,R3_RUN3_BEFORE240,1788265710000,2026-09-01T12:28:30+00:00,VALID,-1,-1,True,3,180.0,1.0,3,0,,True,True,2.829364212366377,3.4426480227223037,-0.3318767751802834
3389,R3_RUN3_BEFORE240,1788266070000,2026-09-01T12:34:30+00:00,VALID,-1,-1,True,3,210.0,1.0,3,0,,True,True,0.9803385553570028,3.344338134791433,-0.0
3391,R1_EARLY_DOMINANCE_3,1788266730000,2026-09-01T12:45:30+00:00,VALID,-1,-1,False,3,180.0,1.0,3,0,,False,False,0.7563739376771429,1.0283286118978834,-0.8456090651560488
3391,R3_RUN3_BEFORE240,1788266730000,2026-09-01T12:45:30+00:00,VALID,-1,-1,False,3,180.0,1.0,3,0,,False,False,0.7563739376771429,1.0283286118978834,-0.8456090651560488
3391,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788266850000,2026-09-01T12:47:30+00:00,VALID,1,1,False,4,300.0,0.5,1,1,,False,False,-1.377679231337817,0.6237989652625937,-1.4013303769401622
3393,R3_RUN3_BEFORE240,1788267810000,2026-09-01T13:03:30+00:00,VALID,1,1,True,3,210.0,1.0,3,0,,False,False,-0.1724071579758486,0.7057918029634849,-1.7294593034443666
3394,R1_EARLY_DOMINANCE_3,1788268140000,2026-09-01T13:09:00+00:00,VALID,-1,-1,True,3,150.0,1.0,3,0,,True,False,1.1165070171530325,2.9399272295239385,-0.0977203534568409
3394,R2_EARLY_QUIET_DOMINANCE_3,1788268140000,2026-09-01T13:09:00+00:00,VALID,-1,-1,True,3,150.0,1.0,3,0,,True,False,1.1165070171530325,2.9399272295239385,-0.0977203534568409
3394,R3_RUN3_BEFORE240,1788268140000,2026-09-01T13:09:00+00:00,VALID,-1,-1,True,3,150.0,1.0,3,0,,True,False,1.1165070171530325,2.9399272295239385,-0.0977203534568409
3394,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788268200000,2026-09-01T13:10:00+00:00,VALID,1,1,False,4,210.0,0.5,1,1,,False,False,-0.5415032896922661,0.6345450920448938,-1.0681198910081255
3395,R3_RUN3_BEFORE240,1788268560000,2026-09-01T13:16:00+00:00,VALID,-1,-1,True,3,240.0,1.0,3,0,,False,False,-0.3357359380262176,0.8930953182889091,-0.603570225665334
3397,R3_RUN3_BEFORE240,1788269340000,2026-09-01T13:29:00+00:00,VALID,-1,-1,True,3,210.0,1.0,3,0,,False,False,-3.3192354615694986,0.1423342822285394,-3.601057340382462
3402,R3_RUN3_BEFORE240,1788271200000,2026-09-01T14:00:00+00:00,VALID,-1,-1,False,3,240.0,1.0,3,0,,True,False,2.8028389713338724,2.947368421052607,-1.433680523550377
3403,R3_RUN3_BEFORE240,1788271500000,2026-09-01T14:05:00+00:00,VALID,1,1,True,4,180.0,0.5,3,1,,True,True,2.762933484934764,3.622512791358609,-0.0397953382606236
3407,R3_RUN3_BEFORE240,1788273420000,2026-09-01T14:37:00+00:00,VALID,-1,-1,True,3,210.0,1.0,3,0,,True,False,1.5218888342347017,2.107230693556102,-0.3408755533693003
3408,R3_RUN3_BEFORE240,1788273990000,2026-09-01T14:46:30+00:00,VALID,-1,-1,False,3,210.0,1.0,3,0,,True,False,-0.099002399292747,2.436166182598857,-0.97234499305465
3413,R5_DOMINANCE_REASSERT_AFTER_FLIP,1788275910000,2026-09-01T15:18:30+00:00,VALID,-1,-1,False,4,210.0,0.5,1,2,,False,False,-1.0304199436116397,0.1661967650985296,-1.5373200771630997
3416,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788277170000,2026-09-01T15:39:30+00:00,VALID,1,1,False,4,300.0,0.0,1,3,,True,False,1.5795289328293405,2.1677813317824,-0.004070950857526
3421,R3_RUN3_BEFORE240,1788279150000,2026-09-01T16:12:30+00:00,VALID,1,1,True,3,210.0,1.0,3,0,,False,False,-1.906984845845545,0.5267375021772702,-1.6972652847933276
3421,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788279240000,2026-09-01T16:14:00+00:00,VALID,-1,-1,True,4,300.0,0.5,1,1,,True,True,2.6922147419302007,3.402727429656008,-0.0
3425,R3_RUN3_BEFORE240,1788280920000,2026-09-01T16:42:00+00:00,VALID,-1,-1,False,3,210.0,1.0,3,0,,True,False,0.4420091324201067,2.009132420091666,-0.1114155251139298
3425,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788280980000,2026-09-01T16:43:00+00:00,VALID,1,1,False,4,270.0,0.5,1,1,,True,False,1.2403800475060849,2.2779097387174407,-0.001662707838516
3428,R1_EARLY_DOMINANCE_3,1788282150000,2026-09-01T17:02:30+00:00,VALID,1,1,True,3,150.0,1.0,3,0,,False,False,-1.7616069736592286,0.5279514875881012,-1.931400416903352
3428,R2_EARLY_QUIET_DOMINANCE_3,1788282150000,2026-09-01T17:02:30+00:00,VALID,1,1,True,3,150.0,1.0,3,0,,False,False,-1.7616069736592286,0.5279514875881012,-1.931400416903352
3428,R3_RUN3_BEFORE240,1788282150000,2026-09-01T17:02:30+00:00,VALID,1,1,True,3,150.0,1.0,3,0,,False,False,-1.7616069736592286,0.5279514875881012,-1.931400416903352
3430,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788283140000,2026-09-01T17:19:00+00:00,VALID,-1,-1,True,4,240.0,0.0,1,2,,False,False,-1.246101179154995,0.2343096234312014,-1.938379612019204
3436,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788285510000,2026-09-01T17:58:30+00:00,VALID,1,1,False,4,240.0,0.0,1,2,,False,False,0.1108088053424558,1.714073707642295,-0.1766015335147752
3448,R5_DOMINANCE_REASSERT_AFTER_FLIP,1788290250000,2026-09-01T19:17:30+00:00,VALID,-1,-1,True,4,270.0,0.5,1,2,,False,False,1.1296185340526594,1.9488715797887748,-0.0726982224880742
3456,R3_RUN3_BEFORE240,1788294270000,2026-09-01T20:24:30+00:00,VALID,-1,-1,True,3,240.0,1.0,3,0,,True,False,1.570360299115703,2.04146838885128,-1.1468388851119546
3460,R3_RUN3_BEFORE240,1788300630000,2026-09-01T22:10:30+00:00,VALID,-1,-1,False,4,240.0,0.5,3,1,,False,False,-0.287071767941833,0.4866216554142006,-0.6161540385089583
3465,R3_RUN3_BEFORE240,1788302490000,2026-09-01T22:41:30+00:00,VALID,1,1,False,3,210.0,1.0,3,0,,True,False,1.092569530925306,2.574512245744413,-0.1569115815693804
3465,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788302580000,2026-09-01T22:43:00+00:00,VALID,-1,-1,True,4,300.0,0.5,1,1,,False,False,-1.4011484823629308,0.0114848236261739,-1.9122231337161817
3471,R3_RUN3_BEFORE240,1788305160000,2026-09-01T23:26:00+00:00,VALID,1,1,False,3,210.0,1.0,3,0,,True,False,1.7095065514361862,2.09980485085075,-0.5620295511564605
3474,R3_RUN3_BEFORE240,1788306660000,2026-09-01T23:51:00+00:00,VALID,-1,-1,True,3,210.0,1.0,3,0,,True,True,3.2645381984036024,4.421892816419363,-0.0
3476,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788307620000,2026-09-02T00:07:00+00:00,VALID,1,1,False,4,240.0,0.0,1,2,,False,False,0.3410990574426272,1.912146540992471,-0.002489774141745
3476,R5_DOMINANCE_REASSERT_AFTER_FLIP,1788307680000,2026-09-02T00:08:00+00:00,VALID,-1,-1,True,5,300.0,0.2,1,3,,False,False,-0.374266988616817,0.4925836495343248,-1.5260434632631592
3477,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788308100000,2026-09-02T00:15:00+00:00,VALID,-1,-1,True,4,270.0,0.0,1,3,,False,False,-0.0219452935183815,0.1832432008778273,-1.3836507563289873
3482,R5_DOMINANCE_REASSERT_AFTER_FLIP,1788310410000,2026-09-02T00:53:30+00:00,VALID,1,1,True,4,240.0,0.5,1,2,,False,False,-0.5624904155802213,0.0,-2.5913203496399886
3485,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788311580000,2026-09-02T01:13:00+00:00,VALID,-1,-1,False,4,180.0,0.0,1,3,,False,False,-0.8954191875540818,0.5617977528089966,-1.3535004321521238
3486,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788312030000,2026-09-02T01:20:30+00:00,VALID,-1,-1,True,4,270.0,0.0,1,2,,False,False,0.2101271822420348,0.6425468046448318,-0.5507544039812845
3490,R1_EARLY_DOMINANCE_3,1788313800000,2026-09-02T01:50:00+00:00,VALID,-1,-1,False,3,180.0,1.0,3,0,,True,True,3.154386448147488,5.911582426662825,-0.0925492356423816
3490,R3_RUN3_BEFORE240,1788313800000,2026-09-02T01:50:00+00:00,VALID,-1,-1,False,3,180.0,1.0,3,0,,True,True,3.154386448147488,5.911582426662825,-0.0925492356423816
3490,R4_DOMINANCE_THEN_OPPOSITE_FLIP,1788313920000,2026-09-02T01:52:00+00:00,VALID,1,1,False,4,300.0,0.5,1,1,,False,False,-1.2982158028884956,0.8292268479185424,-2.2259983007645365
3492,R3_RUN3_BEFORE240,1788314700000,2026-09-02T02:05:00+00:00,VALID,-1,-1,True,4,240.0,0.5,3,1,,False,False,0.6650349016407948,0.992475750158826,-1.5864382195630309
3493,R3_RUN3_BEFORE240,1788315030000,2026-09-02T02:10:30+00:00,VALID,-1,-1,True,3,210.0,1.0,3,0,,False,False,-1.4806607574536297,0.8926269137791778,-1.3946414182110032
3499,R5_DOMINANCE_REASSERT_AFTER_FLIP,1788318030000,2026-09-02T03:00:30+00:00,VALID,-1,-1,False,4,240.0,0.5,1,2,,False,False,1.0908379013311271,1.6198120595144496,-1.4361785434611796
