candidate,period,signal_time,action_time_utc,direction,side,xau_atr14,entry_bid,entry_ask,entry_lag_ms,pre_move_atr,gc_delta_frac,gc_impact,gc_body_atr,gc_close_pos,gc_buy_loc,gc_sell_loc,ret_1m_atr,ret_1m_bps,ret_3m_atr,ret_3m_bps,ret_5m_atr,ret_5m_bps,ret_10m_atr,ret_10m_bps,ret_15m_atr,ret_15m_bps,ret_30m_atr,ret_30m_bps
FADE_Q20,TRAIN,2026-08-13T22:22:00+00:00,2026-08-13T22:23:00+00:00,-1,SHORT,1.012499999999818,4354.7,4355.23,158,-0.28148148148138835,0.6666666666666666,0.0,0.0,0.35714285714294997,0.025,0.25,-1.58024691358089,-3.6741911038656254,-2.5086419753090565,-5.832778377385271,-2.4493827160502897,-5.69499621099151,-2.5283950617292446,-5.8787057661845825,-5.560493827161601,-12.92855994672448,-0.5333333333333932,-1.240039497554283
FADE_Q20,TRAIN,2026-08-13T22:42:00+00:00,2026-08-13T22:43:00+00:00,1,LONG,1.2057142857142285,4361.04,4361.56,1054,-0.13684834123220382,-0.6521739130434783,0.07291666666626946,-0.07291666666626946,0.1999999999998181,0.25,0.23684210526315788,-1.0533175355454358,-2.9118021992141263,-2.2890995260666402,-6.328011078605403,-1.949052132701816,-5.387980447363704,-5.681279620853652,-15.705389814654303,-5.324644549763346,-14.719504030668093,-5.482227488152402,-15.155127981732642
FADE_Q20,TRAIN,2026-08-13T23:23:00+00:00,2026-08-13T23:24:00+00:00,1,LONG,2.058214285714127,4359.26,4359.66,758,0.4567065764357249,-0.6129032258064516,-0.5266457680250346,0.5266457680250346,0.7619047619047,0.5,0.2,0.2720805136215932,1.2845038374561322,1.0591705708834436,5.000389938665609,1.4041297935105919,6.628957304010697,0.8259587020648721,3.899386649417198,0.3741107062296354,1.7661927765019212,-0.68020128405332,-3.2112595936372017
FADE_Q20,TRAIN,2026-08-14T04:32:00+00:00,2026-08-14T04:33:00+00:00,1,LONG,0.886428571428561,4324.05,4324.55,9,-0.5076551168410578,-0.4588235294117647,0.18421052631563517,-0.18421052631563517,0.8666666666667879,0.17391304347826086,0.12903225806451613,0.19178082191789256,0.3931044848598646,0.12409347300527271,0.2543617254966935,0.40612409347264106,0.8324565561727175,0.879935535857902,1.8036558717086062,0.12409347300527271,0.2543617254966935,-0.24818694601157143,-0.5087234509954901
FADE_Q20,TRAIN,2026-08-14T06:42:00+00:00,2026-08-14T06:43:00+00:00,1,LONG,1.4260714285712441,4330.36,4330.79,457,0.22439268720306726,-0.5,-0.5358851674641993,0.5358851674641993,0.812499999999929,0.14285714285714285,0.2619047619047619,0.2734785875284393,0.9005285409828864,2.159779614325297,7.111866426217682,2.1667918858005324,7.134956901627984,2.657650889056166,8.751290180313438,2.6716754320066367,8.797471131134044,2.405209115953433,7.9200330655614595
FADE_Q20,TRAIN,2026-08-14T09:54:00+00:00,2026-08-14T09:55:00+00:00,1,LONG,1.1464285714285194,4354.74,4355.13,306,0.3489096573205708,-0.3793103448275862,-0.3128491620109109,0.3128491620109109,0.5555555555552187,0.2222222222222222,0.225,-0.23551401869198027,-0.6199585316636623,-0.4971962616820117,-1.3088013446205027,1.6747663551403265,4.408594002934637,1.3258566978189623,3.490136918988703,0.732710280373992,1.928759876284165,-1.064174454828931,-2.801294106031863
FADE_Q20,TRAIN,2026-08-14T10:04:00+00:00,2026-08-14T10:05:00+00:00,-1,SHORT,1.060357142857161,4356.65,4357.05,154,0.08016167059533554,0.48936170212765956,0.0,0.0,0.0,0.2571428571428571,0.5416666666666666,-0.2923543280569571,-0.7115558973073352,-0.33950825193722217,-0.8263229775184652,0.2169080498480184,0.5279285689682749,1.7258336140113535,4.200475135711906,2.73492758504508,6.656490652220483,6.441226002020704,15.677183156783142
FADE_Q20,TRAIN,2026-08-14T10:24:00+00:00,2026-08-14T10:25:00+00:00,-1,SHORT,1.0575000000000858,4353.91,4354.28,3,-0.07565011820323475,0.45263157894736844,-0.24000000000013302,-0.24000000000013302,0.25000000000056843,0.028985507246376812,0.15384615384615385,0.32151300236417774,0.7809072764484004,2.3546099290776166,5.718997406927984,2.1371158392435317,5.190736602272942,3.867612293144032,9.393855178449131,4.217494089834208,10.243666038112954,2.4302600472808513,5.902740295503832
FADE_Q20,TRAIN,2026-08-14T11:24:00+00:00,2026-08-14T11:25:00+00:00,1,LONG,1.1635714285714909,4353.9,4354.35,317,0.034376918354785804,-0.40350877192982454,-0.16184971098251855,0.16184971098251855,0.5714285714282002,0.35294117647058826,0.2,-0.6875383670964976,-1.837243216553979,1.6758747697971756,4.478280340348888,1.976672805401356,5.282074247589817,6.058931860035883,16.190705845876586,6.230816451810593,16.65001665001665,10.802946593001012,28.867684040097163
FADE_Q20,TRAIN,2026-08-14T11:42:00+00:00,2026-08-14T11:43:00+00:00,-1,SHORT,1.5678571428573247,4362.86,4363.31,12,-0.3157175398632195,0.47540983606557374,0.0571428571430629,0.0571428571430629,0.40000000000024255,0.6888888888888889,0.0625,-0.3444191343962922,-1.2377202110541334,0.14031890660548862,0.5042563822798467,0.5931662870154821,2.1316292523697338,-2.8956719817764065,-10.406018070714998,-2.5257403189063363,-9.07661488106434,-5.025968109338894,-18.061546783532155
FADE_Q20,TRAIN,2026-08-14T11:52:00+00:00,2026-08-14T11:53:00+00:00,1,LONG,1.3253571428570337,4366.95,4367.4,158,1.0261385071400837,-0.4148471615720524,-0.8235294117645223,0.8235294117645223,0.7368421052632335,0.05970149253731343,0.018518518518518517,0.11317704122920036,0.34345377112365644,-0.7016976556180229,-2.1294133809575073,-0.7243330638642747,-2.198104135183488,4.677984370790479,14.196089206394488,4.413904607923031,13.394697073774704,7.982753974670503,24.22493932316694
FADE_Q20,TRAIN,2026-08-14T12:10:00+00:00,2026-08-14T12:11:00+00:00,1,LONG,1.922857142857603,4371.86,4372.29,154,-0.02600297176829046,-0.43859649122807015,0.04844290657413072,-0.04844290657413072,0.6666666666669193,0.0625,0.2926829268292683,-1.0765230312031573,-4.734361170004068,-1.804606240712925,-7.936344570008519,-1.1285289747397382,-4.963074270005129,2.1842496285283577,9.60595020000919,3.9524517087659596,17.382195600018214,1.2065378900441366,5.306143920004641
FADE_Q20,TRAIN,2026-08-14T13:53:00+00:00,2026-08-14T13:54:00+00:00,1,LONG,2.7817857142856286,4384.51,4384.95,156,-0.05571960457078533,-0.3987730061349693,0.1016949152542985,-0.1016949152542985,0.6666666666664982,0.22448979591836735,0.04824561403508772,-0.19771472589556513,-1.2542902427625902,-0.4134035177813687,-2.622606871229173,-0.4205931441777256,-2.6682174255124296,1.5098215432019326,9.578216399274377,1.6320451919373848,10.353595822073144,1.7722429066634022,11.243001630577979
FADE_Q20,TRAIN,2026-08-14T13:54:00+00:00,2026-08-14T13:55:00+00:00,1,LONG,2.7921428571428026,4384.4,4384.85,3,-0.03760552570974461,-0.30833333333333335,0.06730769230763198,-0.06730769230763198,0.5,0.30120481927710846,0.5286624203821656,0.17907393195190935,1.1402898616828396,-0.44052187260186637,-2.805113059740864,-0.17549245331311872,-1.117484064450759,2.3279611153748214,14.823768201876915,1.4003581478638791,8.917066718359475,2.5607572269121737,16.306145022063777
FADE_Q20,TRAIN,2026-08-14T15:17:00+00:00,2026-08-14T15:18:00+00:00,1,LONG,2.389285714285766,4390.7,4391.15,154,0.627802690582946,-0.3076923076923077,-0.7220630372493078,0.7220630372493078,0.5625000000000888,0.15873015873015872,0.08403361344537816,-1.5109118086694864,-8.221081037996136,-1.8959641255603903,-10.31620418341379,-2.879521674140111,-15.667877435294171,-3.5408071748878305,-19.266023706773936,-2.5865470852014787,-14.073761998563889,1.0463378176382434,5.6932694168953475
FADE_Q20,TRAIN,2026-08-14T18:57:00+00:00,2026-08-14T18:58:00+00:00,1,LONG,1.5746428571429922,4373.43,4373.88,161,0.03175323202609297,-0.48314606741573035,0.059829059829276096,-0.059829059829276096,0.4666666666665454,0.34782608695652173,0.24242424242424243,-0.5906101156726222,-2.126258607918578,-0.7303243365845433,-2.629244515168559,-0.5271036516215915,-1.8976286500771105,-0.24767520979832686,-0.891656835579228,1.9941029711953193,7.178980676196711,1.6384667725105866,5.898652912288237
FADE_Q20,TRAIN,2026-08-14T19:04:00+00:00,2026-08-14T19:05:00+00:00,1,LONG,0.873928571428613,4372.65,4373.05,1356,-0.42337556191240094,-0.40594059405940597,0.22047244094568713,-0.22047244094568713,0.37499999999943157,0.13333333333333333,0.8591549295774648,-0.240294237842286,-0.4802140382571349,0.503473641192816,1.0061627468233838,3.5700858193703633,7.134608568390233,2.975071516141449,5.945507140324154,2.2427462198609893,4.481997690399233,4.714344094809622,9.421342083900003
FADE_Q20,TRAIN,2026-08-14T19:05:00+00:00,2026-08-14T19:06:00+00:00,1,LONG,0.8789285714285923,4372.84,4373.27,157,0.23323852092636435,-0.5476190476190477,-0.0,0.0,1.0,0.3684210526315789,0.13846153846153847,1.126371393742106,2.2637522951928,1.8203982121082347,3.6585895679879226,2.9467696058503408,5.922341863180723,3.117431938236167,6.265334635180955,2.673709874034261,5.373553427982846,4.6533929297023935,9.35226958317057
FADE_Q20,TRAIN,2026-08-14T20:21:00+00:00,2026-08-14T20:22:00+00:00,1,LONG,0.6564285714288027,4373.73,4374.15,159,1.0587595212178995,-0.56,-1.2043010752675807,1.2043010752675807,1.0,0.2727272727272727,0.9743589743589743,-0.8835690968439739,-1.3259719031124384,-0.8378672470062133,-1.2573871495016689,0.5636561479879629,0.8458786278495259,0.4113166485315321,0.617262782484452,0.09140369967413564,0.1371695072194602,,
FADE_Q20,TRAIN,2026-08-17T00:27:00+00:00,2026-08-17T00:28:00+00:00,-1,SHORT,2.187500000000065,4388.24,4388.72,159,0.025142857142989444,0.49206349206349204,0.09061488673172231,0.09061488673172231,1.0,0.1702127659574468,0.1875,-0.9371428571429126,-4.671576759703622,-1.5999999999999526,-7.97586276046889,-2.5919999999999566,-12.920897671959768,-0.5897142857142516,-2.9396751317155934,-1.0971428571430741,-5.46916303575134,-5.275428571428399,-26.29755893023163
FADE_Q20,TRAIN,2026-08-17T04:59:00+00:00,2026-08-17T05:00:00+00:00,1,LONG,1.365714285714213,4390.59,4391.09,160,-0.36610878661089813,-0.65625,0.2110552763814208,-0.2110552763814208,0.5333333333334546,0.18181818181818182,0.3584905660377358,0.043933054392934844,0.1366403330368785,0.7102510460253288,2.2090187174488674,1.2081589958156975,3.757609158545227,0.6150627615064155,1.912964662532869,-2.518828451883352,-7.834045760848694,6.0041841004185965,18.674178848531497
FADE_Q20,TRAIN,2026-08-17T05:49:00+00:00,2026-08-17T05:50:00+00:00,1,LONG,2.0,4397.31,4397.71,156,0.33250000000043656,-0.48,-0.34710743801672894,0.34710743801672894,0.6000000000003638,0.3076923076923077,0.21621621621621623,-1.1700000000000728,-5.32095113138462,-1.5599999999999454,-7.094601508512136,-2.3600000000001273,-10.732858692365468,-1.550000000000182,-7.049123293715056,-1.1950000000001637,-5.434646668380424,-2.1100000000001273,-9.59590332241156
FADE_Q20,TRAIN,2026-08-17T06:03:00+00:00,2026-08-17T06:04:00+00:00,1,LONG,1.816428571428722,4397.08,4397.48,155,0.2615021627995206,-0.5897435897435898,-0.12068965517284434,0.12068965517284434,0.3000000000001819,0.375,0.12903225806451613,-1.1891466771527903,-4.911904090524243,-0.5119937082182565,-2.114847594530007,-0.3468344475024799,-1.4326386930678474,-1.1395988989380073,-4.707241420085388,-2.130554463232166,-8.80049482885628,-1.16712544239072,-4.820942903662759
FADE_Q20,TRAIN,2026-08-17T07:03:00+00:00,2026-08-17T07:04:00+00:00,1,LONG,1.3007142857141585,4403.12,4403.51,6,0.10763316858894978,-0.6976744186046512,-0.0,0.0,0.7500000000002842,0.3076923076923077,0.0136986301369863,-1.5453047775950473,-4.564540559690379,-2.498627127951919,-7.380476029349314,-1.9220208676553225,-5.677289253345626,-5.235584843493406,-15.464935926114395,-3.5749588138393196,-10.559758011224105,1.2608456891814441,3.7243017501934093
FADE_Q20,TRAIN,2026-08-17T07:48:00+00:00,2026-08-17T07:49:00+00:00,-1,SHORT,1.6899999999999895,4408.89,4409.34,9,-0.37869822485172894,0.6428571428571429,0.29535864978904314,0.29535864978904314,0.7857142857147498,0.10869565217391304,0.1,0.7573964497045342,2.9032250747935526,1.8165680473376553,6.963203890323002,2.2899408284023166,8.777719562066395,1.8047337278107698,6.917840998528386,4.792899408284269,18.37197117641938,4.485207100591701,17.19253598978411
FADE_Q20,TRAIN,2026-08-17T07:53:00+00:00,2026-08-17T07:54:00+00:00,1,LONG,1.4810714285714701,4404.65,4405.02,9,0.3443453098620749,-0.4375,-0.20289855072476248,0.20289855072476248,0.7142857142858999,0.2222222222222222,0.07246376811594203,-0.6009163250544604,-2.020422154724218,-0.22956353990845932,-0.7718466658497476,0.2903303592954508,0.9761590185728589,-3.159874608150578,-10.624242341692637,-4.071376898963433,-13.68892763256615,-1.924282613937978,-6.46989116962094
FADE_Q20,TRAIN,2026-08-17T08:02:00+00:00,2026-08-17T08:03:00+00:00,-1,SHORT,1.5910714285715326,4401.21,4401.66,305,0.2136924803592245,0.3924050632911392,-0.185840707964704,-0.185840707964704,0.647058823529695,0.2909090909090909,0.125,0.26397306397309245,0.9542830267132738,0.735353535353533,2.6583598601295386,1.1564534231201056,4.180668497981567,-0.8924803591470132,-3.226385471268294,-0.33939393939389434,-1.2269353200596282,0.6285072951739208,2.27210244455502
FADE_Q20,TRAIN,2026-08-17T08:25:00+00:00,2026-08-17T08:26:00+00:00,1,LONG,1.1492857142854649,4402.49,4402.94,160,0.4437538844005348,-0.4492753623188406,-0.33734939759006577,0.33734939759006577,0.7857142857141001,0.21052631578947367,0.38,-0.8353014294595044,-2.1803613040378393,-0.5046612802983681,-1.3173016211893127,-2.1230577998758116,-5.541751647761723,-2.749533871970638,-7.1770226257906184,-3.158483530142935,-8.24449118089095,-8.840273461779294,-23.075490467732596
FADE_Q20,TRAIN,2026-08-17T09:33:00+00:00,2026-08-17T09:34:00+00:00,-1,SHORT,1.2450000000002805,4396.15,4396.56,8,-0.5381526104417043,0.3333333333333333,0.2731707317070807,0.2731707317070807,0.8000000000001819,0.6388888888888888,0.2777777777777778,-0.4738955823293274,-1.3420834138965814,-0.6827309236949175,-1.9335100030716965,0.42570281124467946,1.2056003548553744,0.7469879518065639,2.115487415123191,1.4618473895576698,4.139986124221669,1.5502008032120054,4.3902050657948015
FADE_Q20,TRAIN,2026-08-17T09:34:00+00:00,2026-08-17T09:35:00+00:00,-1,SHORT,1.2896428571431378,4396.29,4396.74,5,-0.12406535585696346,0.3333333333333333,0.196261682243113,0.196261682243113,0.7333333333335759,0.09523809523809523,0.19047619047619047,-0.20936028800915477,-0.6141542072985098,0.015508169481767819,0.04549290424318474,1.0700636942673678,3.1390103928542232,1.3259484907225312,3.8896433128843553,0.6203267792855226,1.819716169770834,1.4810301855437356,4.344572355326547
FADE_Q20,TRAIN,2026-08-17T09:47:00+00:00,2026-08-17T09:48:00+00:00,-1,SHORT,1.3132142857142364,4394.0,4394.38,457,-0.1599129725326817,0.44,0.07329842931897035,0.07329842931897035,0.8999999999996362,0.25,0.07142857142857142,-0.25129181397874106,-0.7510241238050234,-1.3249932009789427,-3.9599453800632265,0.038074517269653135,0.11379153391029107,-0.04568942072372228,-0.13654984069276327,0.1599129725319891,0.4779244424215666,-3.1068806091923378,-9.285389167045807
FADE_Q20,TRAIN,2026-08-17T09:51:00+00:00,2026-08-17T09:52:00+00:00,-1,SHORT,1.237499999999922,4395.21,4395.66,152,0.07676767676788739,0.4098360655737705,-0.22340425531926061,-0.22340425531926061,0.6666666666664982,0.5581395348837209,0.2222222222222222,1.0181818181820586,2.8667572197920426,1.1393939393938934,3.20803784119497,0.6787878787880391,1.9111714798613615,0.08080808080837987,0.22752041426999803,0.3717171717172245,1.0465939056382663,-0.7999999999998739,-2.2524521012642893
FADE_Q20,TRAIN,2026-08-17T11:42:00+00:00,2026-08-17T11:43:00+00:00,-1,SHORT,1.3028571428569973,4401.31,4401.76,1356,0.18421052631564253,0.5137254901960784,-0.22459893048141089,-0.22459893048141089,0.40000000000024255,0.5803108808290155,0.12903225806451613,0.4835526315790852,1.4313920173768924,0.6293859649128257,1.863081673412276,0.8903508771936683,2.635578952631748,3.7839912280708217,11.201210548678214,3.093201754386813,9.156364809569547,5.533991228070822,16.381486421088347
FADE_Q20,TRAIN,2026-08-17T11:57:00+00:00,2026-08-17T11:58:00+00:00,1,LONG,1.45928571428567,4396.83,4397.28,457,-0.003426333822884487,-0.5294117647058824,0.19354838709687697,-0.19354838709687697,0.7333333333335759,0.25,0.3076923076923077,-0.23984336759630487,-0.7959465851604953,-0.7743514439550664,-2.569770403522426,-1.2540381791482995,-4.161663573845485,-2.4189916789034718,-8.027689844630649,-2.480665687714146,-8.232361823672568,-5.447870778267294,-18.07935814867331
FADE_Q20,TRAIN,2026-08-17T14:17:00+00:00,2026-08-17T14:18:00+00:00,1,LONG,2.7692857142858105,4416.32,4416.77,8,1.1338663915396008,-0.47953216374269003,-0.9575471698114681,0.9575471698114681,0.6170212765958847,0.3295880149812734,0.03689064558629776,0.06499871034282316,0.40753763496714007,0.47665720918223586,2.98860932310197,1.8813515604845303,11.795950434365219,0.5705442352333818,3.5772747958348003,2.5493938612326397,15.984531682653818,-0.3286045911790109,-2.0603291545649056
FADE_Q20,TRAIN,2026-08-17T15:01:00+00:00,2026-08-17T15:02:00+00:00,1,LONG,2.21464285714293,4416.65,4417.1,157,0.06773101112707104,-0.3368421052631579,0.04268292682903751,-0.04268292682903751,0.7692307692309307,0.2857142857142857,0.25984251968503935,0.5689404934684645,2.8525503158165053,0.6186099016286999,3.101582486246385,0.6682793097885247,3.3506146566742054,1.6481212707625617,8.263340200583269,2.3164005805510866,11.613954857257475,2.6460248347038453,13.266622897375365
FADE_Q20,TRAIN,2026-08-17T17:20:00+00:00,2026-08-17T17:21:00+00:00,-1,SHORT,1.18214285714287,4419.05,4419.49,158,0.19033232628352423,0.37142857142857144,-0.2386363636365034,-0.2386363636365034,0.4615384615386768,0.19791666666666666,0.20454545454545456,-0.4060422960721338,-1.0862063113102667,1.7341389728098027,4.639006121225561,1.5818731117823677,4.231678754483182,2.7069486404832004,7.241375408741286,2.436253776435111,6.517237867867775,-1.0066465256794088,-2.6928864801249133
FADE_Q20,TRAIN,2026-08-17T18:24:00+00:00,2026-08-17T18:25:00+00:00,-1,SHORT,1.625000000000195,4409.04,4409.49,6,2.4246153846154073,0.3958076448828607,-2.0081967213114305,-2.0081967213114305,0.18604651162794142,0.12014134275618374,0.21224489795918366,0.20307692307685393,0.7484622502856114,0.3815384615383486,1.4062018035669688,1.5446153846153337,5.692849237022614,5.3907692307687185,19.868270643950197,3.99999999999952,14.74243826320469,1.366153846153839,5.035109683741256
FADE_Q20,TRAIN,2026-08-17T18:27:00+00:00,2026-08-17T18:28:00+00:00,-1,SHORT,1.8075000000001507,4407.97,4408.42,7,0.8243430152141951,0.4017094017094017,-0.8205128205129743,-0.8205128205129743,0.1999999999998181,0.04878048780487805,0.42857142857142855,0.6473029045643016,2.6542830373166617,1.5491009681880767,6.352130345715106,2.0525587828490885,8.416572708072053,3.5076071922542833,14.383037997082887,2.1798063623790767,8.938354843613974,0.8132780082988282,3.3348684315007917
FADE_Q20,TRAIN,2026-08-17T18:29:00+00:00,2026-08-17T18:30:00+00:00,-1,SHORT,1.8685714285714832,4406.08,4406.53,158,0.14449541284426612,0.43614457831325304,-0.09824561403499522,-0.09824561403499522,0.7083333333333649,0.06040268456375839,0.09401709401709402,0.48700305810388345,2.0653279105233096,0.9740061162077669,4.130655821046619,3.1039755351682023,13.163628440700537,1.894495412843962,8.034352531047924,2.3600917431191193,10.008896797152696,-0.44418960244643124,-1.883760621686232
FADE_Q20,TRAIN,2026-08-17T22:58:00+00:00,2026-08-17T22:59:00+00:00,1,LONG,0.8696428571428052,4411.0,4411.53,910,-0.19548254620132738,-0.6078431372549019,0.11475409836004834,-0.11475409836004834,0.8750000000007105,0.5,0.12195121951219512,0.27597535934372713,0.5440289423412993,0.436960985626435,0.861379158704824,0.793429158111516,1.5640832092278856,2.690759753593757,5.3042821878127215,2.2422997946611156,4.420235156509914,9.739630390144612,19.199688090073636
FADE_Q20,TRAIN,2026-08-17T23:28:00+00:00,2026-08-17T23:29:00+00:00,1,LONG,1.2953571428572883,4420.0,4420.5,1,-0.37055417700541127,-0.6363636363636364,0.140703517587795,-0.140703517587795,0.7058823529413023,0.75,0.19444444444444445,-0.44003308519410145,-1.2894468951469493,0.9572649572646813,2.80511254382939,0.06175902950090188,0.18097500282756984,1.0190239867655833,2.986087546656959,1.3818582850839083,4.049315688270475,2.717397298042491,7.962900124421302
FADE_Q20,TRAIN,2026-08-17T23:37:00+00:00,2026-08-17T23:38:00+00:00,-1,SHORT,1.148928571428769,4421.47,4421.87,1361,0.5222256760959683,0.5102040816326531,-0.30434782608667066,-0.30434782608667066,0.4666666666665454,0.21621621621621623,0.4166666666666667,-0.6527820951195645,-1.696268435610781,0.5222256760959683,1.3570147484894477,-0.22629779297418073,-0.5880397243435074,-1.183711532483192,-3.0759000965734757,-2.506683245259223,-6.513670792745646,-2.202051600869776,-5.722078856126458
FADE_Q20,TRAIN,2026-08-18T01:55:00+00:00,2026-08-18T01:56:00+00:00,-1,SHORT,3.0214285714285842,4408.35,4408.82,158,-0.11252955082747085,0.5061728395061729,0.2870159453301825,0.2870159453301825,0.7499999999998105,0.2459016393442623,0.15,-0.0926713947989697,-0.6351582791741701,0.07612293144223659,0.5217371578946157,0.14893617021300615,1.0207900915324952,2.0586288416076406,14.109587487382477,2.230732860520314,15.289167148708,1.1484633569740748,7.8714258169162035
FADE_Q20,TRAIN,2026-08-18T02:29:00+00:00,2026-08-18T02:30:00+00:00,-1,SHORT,1.5121428571428623,4402.21,4402.71,17,0.026452527161052848,0.7551020408163265,0.0,0.0,0.12499999999943157,0.046511627906976744,0.8333333333333334,0.8927727916865861,3.0666415277789194,0.7737364194615476,2.6577559907411796,3.6570618800187136,12.56187233230524,3.597543693906194,12.35742956378637,4.589513462446578,15.764809039095363,1.302786962683206,4.475025044239723
FADE_Q20,TRAIN,2026-08-18T03:18:00+00:00,2026-08-18T03:19:00+00:00,1,LONG,1.7392857142857403,4396.76,4397.26,754,0.074743326488768,-0.5428571428571428,-0.34285714285735075,0.34285714285735075,1.0,0.3125,0.3888888888888889,-0.4829568788501791,-1.9102804928526982,-0.8509240246409163,-3.3657322969314363,-1.609856262833756,-6.367601642841637,-0.05749486652998243,-0.2274143443880139,-0.5921971252570412,-2.3423677471895106,-1.5983572895280733,-6.3221187739652756
FADE_Q20,TRAIN,2026-08-18T07:28:00+00:00,2026-08-18T07:29:00+00:00,1,LONG,1.275000000000026,4401.84,4402.29,10,0.1647058823536797,-0.5692307692307692,-0.3626943005181313,0.3626943005181313,0.5624999999996447,0.14285714285714285,0.0784313725490196,0.5568627450980564,1.6127969761193297,-0.42352941176466874,-1.2266343198652603,-1.5294117647057086,-4.429512821735547,0.08627450980366302,0.24986995404590018,-1.0509803921569556,-3.0438703492958106,-4.894117647058553,-14.174441029554577
FADE_Q20,TRAIN,2026-08-18T07:57:00+00:00,2026-08-18T07:58:00+00:00,1,LONG,1.041785714285717,4396.91,4397.3,156,-0.11998628728145323,-0.4025974025974026,0.1904761904760078,-0.1904761904760078,0.8666666666667879,0.21739130434782608,0.3333333333333333,-1.1998628728145324,-2.8426534464330384,-2.21734658896164,-5.253223569009165,-2.2941378128217003,-5.435153389580714,-6.7288309907441075,-15.941600527596975,-2.8892697977376036,-6.845109499011253,-7.995886184435974,-18.943442567029603
FADE_Q20,TRAIN,2026-08-18T09:02:00+00:00,2026-08-18T09:03:00+00:00,1,LONG,1.2517857142855584,4393.04,4393.49,310,-0.22368045649127852,-0.43859649122807015,-0.5000000000003249,0.5000000000003249,1.0,0.25,0.07317073170731707,-0.5112696148355473,-1.4567007094574427,-1.3820256776032471,-3.937644105254737,-1.3101283880168166,-3.732795567986767,-1.3820256776032471,-3.937644105254737,-1.7654778887306342,-5.030169637349889,-2.252781740370947,-6.4185875010520315
FADE_Q20,TRAIN,2026-08-18T10:43:00+00:00,2026-08-18T10:44:00+00:00,-1,SHORT,1.1257142857140414,4397.86,4398.23,5,0.2798223350258939,0.5,-0.36842105263124825,-0.36842105263124825,0.22222222222210994,0.05555555555555555,0.16666666666666666,-0.8794416243662871,-2.251094850678947,-1.3680203045687924,-3.5017031010536117,-1.3147208121834466,-3.365273110104626,0.21319796954299958,0.5457199638000795,0.23984771573567254,0.6139349592745723,3.3401015228427506,8.54961276620745
FADE_Q20,TRAIN,2026-08-18T10:48:00+00:00,2026-08-18T10:49:00+00:00,1,LONG,1.088571428571283,4398.96,4399.34,4,0.041338582677237716,-0.5,-0.09929078014129959,0.09929078014129959,0.7692307692306616,0.11764705882352941,0.23529411764705882,-0.5879265091867311,-1.454763669096563,-1.1574803149609851,-2.8640659735328895,-1.9842519685040685,-4.909827383198058,-1.965879265092427,-4.864366018539889,-3.5275590551187155,-8.728582014575244,-6.18241469816399,-15.297749207836796
FADE_Q20,TRAIN,2026-08-18T14:01:00+00:00,2026-08-18T14:02:00+00:00,1,LONG,3.278214285714122,4400.98,4401.43,7,0.48502015470101645,-0.4409448818897638,-0.5140388768897817,0.5140388768897817,0.9444444444445006,0.16901408450704225,0.7131147540983607,0.36605294694407436,2.7263866516105404,0.7961651596033825,5.929890967253081,-0.4301122126593082,-3.20350431564254,-2.4678069506483866,-18.380390009610842,-0.9090314849114001,-6.770526851501609,-3.3158296110688763,-24.696519085842308
FADE_Q20,TRAIN,2026-08-18T14:16:00+00:00,2026-08-18T14:17:00+00:00,-1,SHORT,3.4635714285710884,4398.45,4398.89,160,-0.17178799752509075,0.3770491803278688,0.19560878243508104,0.19560878243508104,0.21212121212114532,0.45714285714285713,0.16842105263157894,-0.07506702412875672,-0.5911173254219516,-0.9816457001446136,-7.729995793974118,0.3002680965147643,2.3644693016857388,0.4359661785936303,3.433027543794333,2.148071767374812,16.915049619751503,4.385646525057028,34.53489297366027
FADE_Q20,TRAIN,2026-08-18T14:42:00+00:00,2026-08-18T14:43:00+00:00,1,LONG,3.669285714285382,4383.43,4383.88,8,-0.23165271559238282,-0.3488372093023256,0.15789473684220154,-0.15789473684220154,0.29999999999972715,0.30357142857142855,0.16379310344827586,-1.444422814872674,-12.089746982125837,-1.0710531438584594,-8.964661441463477,0.3815456492115375,3.193518070749282,-0.7385633638311067,-6.181738551237799,-2.06852248394027,-17.313430112138438,-4.706638115632237,-39.394326487039876
FADE_Q20,TRAIN,2026-08-18T14:54:00+00:00,2026-08-18T14:55:00+00:00,-1,SHORT,3.8700000000001507,4378.6,4379.05,159,-0.1421188630493721,0.33527696793002915,0.2222222222221367,0.2222222222221367,0.3773584905660248,0.27074235807860264,0.22807017543859648,-1.15762273901793,-10.23158087059691,0.48320413436711307,4.270771479470151,3.043927648578862,26.903576485636172,0.6614987080104135,5.846617640342575,3.2454780361756876,28.68496779792719,6.155038759689843,54.400950075367966
FADE_Q20,TRAIN,2026-08-18T19:53:00+00:00,2026-08-18T19:54:00+00:00,-1,SHORT,2.543571428571535,4344.12,4344.57,10,0.1611906767761225,0.3812154696132597,-0.14854111405821746,-0.14854111405821746,0.1333333333338184,0.104,0.125,-0.6880089862397915,-4.0284338370026616,0.5464757090705916,3.199727447677153,-0.11008143779826651,-0.6445494139198396,0.07469811850587717,0.43737281658793914,0.4521201909574342,2.647256521458054,2.3431620331366756,13.719694667734862
