gc_end_ms,gc_end_utc,period,direction,side,xau_atr,mfe_5m_atr,mae_5m_atr,time_to_mfe_ms,gc_delta_frac,gc_volume,gc_impact,mid_10s_atr,mid_30s_atr,mid_60s_atr,mid_120s_atr,mid_180s_atr,mid_300s_atr,fp_0.25_hit,fp_0.25_ms,fp_0.50_hit,fp_0.50_ms,variant,filled,fill_delay_ms,entry_price,hold300_atr,G1_r,G1_reason,G2_r,G2_reason
1787149440000,2026-08-19T14:24:00+00:00,TRAIN,1,LONG,4.064285714285818,2.4690685413006523,-0.24358523725828807,228157,-0.4363207547169811,848.0,-0.25709515859774545,-0.21159929701199254,0.024604569420124033,0.16239015817219205,1.0346221441124337,1.6632688927943873,2.189806678383207,PRED,32406,PRED,33156,MARKET_NOW,True,153.0,4478.16,2.088927943760877,-1.0,SL,-1.0,SL
1787149440000,2026-08-19T14:24:00+00:00,TRAIN,1,LONG,4.064285714285818,2.4690685413006523,-0.24358523725828807,228157,-0.4363207547169811,848.0,-0.25709515859774545,-0.21159929701199254,0.024604569420124033,0.16239015817219205,1.0346221441124337,1.6632688927943873,2.189806678383207,PRED,32406,PRED,33156,LIMIT_RETRACE_010,True,5851.0,4477.753571428571,2.1889279437608518,-1.0,SL,1.5,TP
1787149440000,2026-08-19T14:24:00+00:00,TRAIN,1,LONG,4.064285714285818,2.4690685413006523,-0.24358523725828807,228157,-0.4363207547169811,848.0,-0.25709515859774545,-0.21159929701199254,0.024604569420124033,0.16239015817219205,1.0346221441124337,1.6632688927943873,2.189806678383207,PRED,32406,PRED,33156,CONFIRM_005,True,2406.0,4478.38,2.0347978910367384,-1.0,SL,-1.0,SL
1787152230000,2026-08-19T15:10:30+00:00,TRAIN,1,LONG,2.9478571428569142,1.8996850012118045,-0.7785316210323119,177310,-0.5982142857142857,448.0,-0.032183908046093425,0.18318391083142258,0.013569178580379622,-0.5427671432034609,0.20862612066870878,1.679185849285572,0.9193118488009737,PRED,19658,OPP,52205,MARKET_NOW,True,152.0,4482.42,0.7666585897747882,-1.0,SL,-1.0,SL
1787152230000,2026-08-19T15:10:30+00:00,TRAIN,1,LONG,2.9478571428569142,1.8996850012118045,-0.7785316210323119,177310,-0.5982142857142857,448.0,-0.032183908046093425,0.18318391083142258,0.013569178580379622,-0.5427671432034609,0.20862612066870878,1.679185849285572,0.9193118488009737,PRED,19658,OPP,52205,LIMIT_RETRACE_010,False,,,,,NOFILL,,NOFILL
1787152230000,2026-08-19T15:10:30+00:00,TRAIN,1,LONG,2.9478571428569142,1.8996850012118045,-0.7785316210323119,177310,-0.5982142857142857,448.0,-0.032183908046093425,0.18318391083142258,0.013569178580379622,-0.5427671432034609,0.20862612066870878,1.679185849285572,0.9193118488009737,PRED,19658,OPP,52205,CONFIRM_005,True,1958.0,4482.66,0.6852435182943616,-1.0,SL,-1.0,SL
1787162430000,2026-08-19T18:00:30+00:00,TRAIN,1,LONG,1.2232142857142858,6.6872992700724865,-0.1635036496356313,272109,-0.5172413793103449,261.0,-0.9600000000005321,-0.049051094891581624,1.1363503649630278,2.0601459854003297,4.144817518247937,5.526423357663668,3.3599999999989887,PRED,1359,PRED,22661,MARKET_NOW,True,8.0,4488.63,2.9921167883210487,-1.0,SL,-1.0,SL
1787162430000,2026-08-19T18:00:30+00:00,TRAIN,1,LONG,1.2232142857142858,6.6872992700724865,-0.1635036496356313,272109,-0.5172413793103449,261.0,-0.9600000000005321,-0.049051094891581624,1.1363503649630278,2.0601459854003297,4.144817518247937,5.526423357663668,3.3599999999989887,PRED,1359,PRED,22661,LIMIT_RETRACE_010,True,8707.0,4488.507678571429,3.0921167883207086,-1.0,SL,-1.0,SL
1787162430000,2026-08-19T18:00:30+00:00,TRAIN,1,LONG,1.2232142857142858,6.6872992700724865,-0.1635036496356313,272109,-0.5172413793103449,261.0,-0.9600000000005321,-0.049051094891581624,1.1363503649630278,2.0601459854003297,4.144817518247937,5.526423357663668,3.3599999999989887,PRED,1359,PRED,22661,CONFIRM_005,True,758.0,4488.9,2.771386861314136,-1.0,SL,-1.0,SL
1787220600000,2026-08-20T10:10:00+00:00,VALID,1,LONG,1.5257142857143922,1.169943820224542,-0.8782771535580866,282160,-0.6,75.0,-0.11864406779703082,-0.026217228464989913,-0.20973782771515043,-0.4522471910115382,-0.41947565543030085,-0.21956928838952164,0.6161048689141485,PRED,13059,OPP,39158,MARKET_NOW,True,11.0,4489.86,0.32116104868956924,-1.0,SL,-1.0,SL
1787220600000,2026-08-20T10:10:00+00:00,VALID,1,LONG,1.5257142857143922,1.169943820224542,-0.8782771535580866,282160,-0.6,75.0,-0.11864406779703082,-0.026217228464989913,-0.20973782771515043,-0.4522471910115382,-0.41947565543030085,-0.21956928838952164,0.6161048689141485,PRED,13059,OPP,39158,LIMIT_RETRACE_010,True,7960.0,4489.707428571428,0.4211610486897523,-1.0,SL,-1.0,SL
1787220600000,2026-08-20T10:10:00+00:00,VALID,1,LONG,1.5257142857143922,1.169943820224542,-0.8782771535580866,282160,-0.6,75.0,-0.11864406779703082,-0.026217228464989913,-0.20973782771515043,-0.4522471910115382,-0.41947565543030085,-0.21956928838952164,0.6161048689141485,PRED,13059,OPP,39158,CONFIRM_005,True,2110.0,4490.02,0.2162921348313979,-1.0,SL,-1.0,SL
1787249370000,2026-08-20T18:09:30+00:00,VALID,1,LONG,1.647857142857187,0.31556133506744327,-4.04768097095789,6607,-0.569620253164557,79.0,-0.249999999999797,0.09102730819278645,0.3034243606415176,-1.237971391416818,-1.9722583441698647,-2.3302990897269438,-3.240572171651497,PRED,6158,OPP,42903,MARKET_NOW,True,8.0,4516.49,-3.5136540962287524,-1.0,SL,-1.0,SL
1787249370000,2026-08-20T18:09:30+00:00,VALID,1,LONG,1.647857142857187,0.31556133506744327,-4.04768097095789,6607,-0.569620253164557,79.0,-0.249999999999797,0.09102730819278645,0.3034243606415176,-1.237971391416818,-1.9722583441698647,-2.3302990897269438,-3.240572171651497,PRED,6158,OPP,42903,LIMIT_RETRACE_010,True,20258.0,4516.325214285714,-3.413654096228488,-1.0,SL,-1.0,SL
1787249370000,2026-08-20T18:09:30+00:00,VALID,1,LONG,1.647857142857187,0.31556133506744327,-4.04768097095789,6607,-0.569620253164557,79.0,-0.249999999999797,0.09102730819278645,0.3034243606415176,-1.237971391416818,-1.9722583441698647,-2.3302990897269438,-3.240572171651497,PRED,6158,OPP,42903,CONFIRM_005,True,909.0,4516.68,-3.628955353272838,-1.0,SL,-1.0,SL
1787252010000,2026-08-20T18:53:30+00:00,VALID,1,LONG,1.4264285714289144,0.6274411617427691,-1.219829744616479,108158,-0.6334661354581673,251.0,-0.0,-0.15423134702003463,-0.11216825237843886,0.22784176264378364,,-0.27691537305982883,-1.09714571857796,OPP,34957,PRED,90307,MARKET_NOW,True,7.0,4524.35,-1.3880821231847749,-1.0,SL,-1.0,SL
1787252010000,2026-08-20T18:53:30+00:00,VALID,1,LONG,1.4264285714289144,0.6274411617427691,-1.219829744616479,108158,-0.6334661354581673,251.0,-0.0,-0.15423134702003463,-0.11216825237843886,0.22784176264378364,,-0.27691537305982883,-1.09714571857796,OPP,34957,PRED,90307,LIMIT_RETRACE_010,True,2404.0,4524.207357142857,-1.2880821231846473,-1.0,SL,-1.0,SL
1787252010000,2026-08-20T18:53:30+00:00,VALID,1,LONG,1.4264285714289144,0.6274411617427691,-1.219829744616479,108158,-0.6334661354581673,251.0,-0.0,-0.15423134702003463,-0.11216825237843886,0.22784176264378364,,-0.27691537305982883,-1.09714571857796,OPP,34957,PRED,90307,CONFIRM_005,True,307.0,4524.5,-1.4932398597894019,-1.0,SL,-1.0,SL
1787315970000,2026-08-21T12:39:30+00:00,VALID,-1,SHORT,3.111428571428405,0.6235078053261842,-3.3168044077135823,43809,0.4202247191011236,445.0,-0.7543103448276068,-0.5592286501377007,0.2699724517906948,-0.31818181818176505,-1.073461891643814,-1.6134067952252036,-2.8604224058769874,OPP,1505,OPP,9010,MARKET_NOW,True,8.0,4565.33,-2.9954086317723347,-1.0,SL,-1.0,SL
1787315970000,2026-08-21T12:39:30+00:00,VALID,-1,SHORT,3.111428571428405,0.6235078053261842,-3.3168044077135823,43809,0.4202247191011236,445.0,-0.7543103448276068,-0.5592286501377007,0.2699724517906948,-0.31818181818176505,-1.073461891643814,-1.6134067952252036,-2.8604224058769874,OPP,1505,OPP,9010,LIMIT_RETRACE_010,True,1360.0,4565.641142857143,-2.8954086317723347,-1.0,SL,-1.0,SL
1787315970000,2026-08-21T12:39:30+00:00,VALID,-1,SHORT,3.111428571428405,0.6235078053261842,-3.3168044077135823,43809,0.4202247191011236,445.0,-0.7543103448276068,-0.5592286501377007,0.2699724517906948,-0.31818181818176505,-1.073461891643814,-1.6134067952252036,-2.8604224058769874,OPP,1505,OPP,9010,CONFIRM_005,True,22354.0,4565.17,-3.0468319559228876,-1.0,SL,-1.0,SL
1787320800000,2026-08-21T14:00:00+00:00,VALID,-1,SHORT,3.3260714285714648,0.35326962310726157,-2.3661548373243853,26704,0.48360655737704916,244.0,-0.3721881390593665,-0.1999355739291769,0.06313754966149994,-0.021045849887166644,-0.20745194888880114,-1.7347793407066516,-2.3255664125417583,PRED,3619,OPP,35858,MARKET_NOW,True,8.0,4580.85,-2.465370986792574,-1.0,SL,-1.0,SL
1787320800000,2026-08-21T14:00:00+00:00,VALID,-1,SHORT,3.3260714285714648,0.35326962310726157,-2.3661548373243853,26704,0.48360655737704916,244.0,-0.3721881390593665,-0.1999355739291769,0.06313754966149994,-0.021045849887166644,-0.20745194888880114,-1.7347793407066516,-2.3255664125417583,PRED,3619,OPP,35858,LIMIT_RETRACE_010,True,7956.0,4581.182607142858,-2.3653709867925152,-1.0,SL,-1.0,SL
1787320800000,2026-08-21T14:00:00+00:00,VALID,-1,SHORT,3.3260714285714648,0.35326962310726157,-2.3661548373243853,26704,0.48360655737704916,244.0,-0.3721881390593665,-0.1999355739291769,0.06313754966149994,-0.021045849887166644,-0.20745194888880114,-1.7347793407066516,-2.3255664125417583,PRED,3619,OPP,35858,CONFIRM_005,True,531.0,4580.68,-2.5164823365187843,-1.0,SL,-1.0,SL
1787331420000,2026-08-21T16:57:00+00:00,VALID,1,LONG,1.522857142857317,1.7040337711075115,-0.013133208254250184,190656,-0.5042735042735043,234.0,-0.0,0.28893058161380986,0.7420262664170943,0.5483114446534665,1.175422138837212,1.4545028142594383,0.9849906191368479,PRED,1052,PRED,26552,MARKET_NOW,True,157.0,4626.98,0.6894934333959131,-1.0,SL,-1.0,SL
1787331420000,2026-08-21T16:57:00+00:00,VALID,1,LONG,1.522857142857317,1.7040337711075115,-0.013133208254250184,190656,-0.5042735042735043,234.0,-0.0,0.28893058161380986,0.7420262664170943,0.5483114446534665,1.175422138837212,1.4545028142594383,0.9849906191368479,PRED,1052,PRED,26552,LIMIT_RETRACE_010,False,,,,,NOFILL,,NOFILL
1787331420000,2026-08-21T16:57:00+00:00,VALID,1,LONG,1.522857142857317,1.7040337711075115,-0.013133208254250184,190656,-0.5042735042735043,234.0,-0.0,0.28893058161380986,0.7420262664170943,0.5483114446534665,1.175422138837212,1.4545028142594383,0.9849906191368479,PRED,1052,PRED,26552,CONFIRM_005,True,756.0,4627.22,0.5318949343335635,-1.0,SL,-1.0,SL
1787538150000,2026-08-24T02:22:30+00:00,VALID,-1,SHORT,3.5,0.4628571428573715,-0.6671428571428676,292355,0.509090909090909,110.0,-0.16279069767426654,0.11714285714281557,0.09142857142874813,-0.2157142857143169,-0.34857142857124146,-0.3628571428572676,0.3714285714286234,OPP,52655,OPP,100354,MARKET_NOW,True,9.0,4652.51,0.2428571428572468,-1.0,SL,-1.0,SL
1787538150000,2026-08-24T02:22:30+00:00,VALID,-1,SHORT,3.5,0.4628571428573715,-0.6671428571428676,292355,0.509090909090909,110.0,-0.16279069767426654,0.11714285714281557,0.09142857142874813,-0.2157142857143169,-0.34857142857124146,-0.3628571428572676,0.3714285714286234,OPP,52655,OPP,100354,LIMIT_RETRACE_010,True,20110.0,4652.860000000001,0.34285714285735075,-1.0,SL,-1.0,SL
1787538150000,2026-08-24T02:22:30+00:00,VALID,-1,SHORT,3.5,0.4628571428573715,-0.6671428571428676,292355,0.509090909090909,110.0,-0.16279069767426654,0.11714285714281557,0.09142857142874813,-0.2157142857143169,-0.34857142857124146,-0.3628571428572676,0.3714285714286234,OPP,52655,OPP,100354,CONFIRM_005,True,458.0,4652.26,0.17142857142867537,-1.0,SL,-1.0,SL
1787594460000,2026-08-24T18:01:00+00:00,VALID,-1,SHORT,2.2842857142856183,0.26266416510296164,-2.131957473421328,21305,0.59375,128.0,-0.43613707165107307,-0.09193245778653426,-0.34584115071959626,-0.36335209505939553,-1.2564102564106596,-1.5540963101944143,-1.6788617886183708,PRED,19505,OPP,58213,MARKET_NOW,True,11.0,4635.71,-1.86929330831757,-1.0,SL,-1.0,SL
1787594460000,2026-08-24T18:01:00+00:00,VALID,-1,SHORT,2.2842857142856183,0.26266416510296164,-2.131957473421328,21305,0.59375,128.0,-0.43613707165107307,-0.09193245778653426,-0.34584115071959626,-0.36335209505939553,-1.2564102564106596,-1.5540963101944143,-1.6788617886183708,PRED,19505,OPP,58213,LIMIT_RETRACE_010,True,758.0,4635.938428571429,-1.769293308317556,-1.0,SL,-1.0,SL
1787594460000,2026-08-24T18:01:00+00:00,VALID,-1,SHORT,2.2842857142856183,0.26266416510296164,-2.131957473421328,21305,0.59375,128.0,-0.43613707165107307,-0.09193245778653426,-0.34584115071959626,-0.36335209505939553,-1.2564102564106596,-1.5540963101944143,-1.6788617886183708,PRED,19505,OPP,58213,CONFIRM_005,True,14558.0,4635.59,-1.9218261413381623,-1.0,SL,-1.0,SL
1787620890000,2026-08-25T01:21:30+00:00,VALID,1,LONG,3.411428571428457,0.5481574539360682,-2.6616415410388607,34056,-0.7159763313609467,169.0,-0.11618257261426462,0.04836683417057863,0.4704773869345612,-0.4616834170856559,-1.091917922948217,-1.9214824120604512,-2.046063651591497,PRED,24306,PRED,25206,MARKET_NOW,True,306.0,4675.08,-2.1809045226130213,-1.0,SL,-1.0,SL
1787620890000,2026-08-25T01:21:30+00:00,VALID,1,LONG,3.411428571428457,0.5481574539360682,-2.6616415410388607,34056,-0.7159763313609467,169.0,-0.11618257261426462,0.04836683417057863,0.4704773869345612,-0.4616834170856559,-1.091917922948217,-1.9214824120604512,-2.046063651591497,PRED,24306,PRED,25206,LIMIT_RETRACE_010,True,2409.0,4674.738857142857,-2.0809045226130976,-1.0,SL,1.5,TP
1787620890000,2026-08-25T01:21:30+00:00,VALID,1,LONG,3.411428571428457,0.5481574539360682,-2.6616415410388607,34056,-0.7159763313609467,169.0,-0.11618257261426462,0.04836683417057863,0.4704773869345612,-0.4616834170856559,-1.091917922948217,-1.9214824120604512,-2.046063651591497,PRED,24306,PRED,25206,CONFIRM_005,True,11857.0,4675.45,-2.28936348408703,-1.0,SL,-1.0,SL
1787726310000,2026-08-26T06:38:30+00:00,VALID,-1,SHORT,2.0628571428572804,0.04362880886433356,-2.438365650969243,5708,0.6842105263157895,57.0,-0.04530744336586516,-0.007271468143761666,-0.43144044321298547,-0.8822714681438444,-1.0664819944596746,-1.5415512465374344,-2.2202216066480163,OPP,25509,OPP,50109,MARKET_NOW,True,159.0,4628.16,-2.4189750692518106,-1.0,SL,-1.0,SL
1787726310000,2026-08-26T06:38:30+00:00,VALID,-1,SHORT,2.0628571428572804,0.04362880886433356,-2.438365650969243,5708,0.6842105263157895,57.0,-0.04530744336586516,-0.007271468143761666,-0.43144044321298547,-0.8822714681438444,-1.0664819944596746,-1.5415512465374344,-2.2202216066480163,OPP,25509,OPP,50109,LIMIT_RETRACE_010,True,19057.0,4628.366285714285,-2.3189750692519144,-1.0,SL,-1.0,SL
1787726310000,2026-08-26T06:38:30+00:00,VALID,-1,SHORT,2.0628571428572804,0.04362880886433356,-2.438365650969243,5708,0.6842105263157895,57.0,-0.04530744336586516,-0.007271468143761666,-0.43144044321298547,-0.8822714681438444,-1.0664819944596746,-1.5415512465374344,-2.2202216066480163,OPP,25509,OPP,50109,CONFIRM_005,False,,,,,NOFILL,,NOFILL
1787758050000,2026-08-26T15:27:30+00:00,VALID,-1,SHORT,3.613571428571504,-0.0,-1.6368847598339151,3,0.532293986636971,449.0,-0.026515151515247887,-0.5368649930817664,-0.6973710219412014,-0.8288199248865453,-1.5787705080054817,-0.7720893457204719,-1.4431705870725542,OPP,4056,OPP,9758,MARKET_NOW,True,3.0,4592.06,-1.560782763391781,-1.0,SL,-1.0,SL
1787758050000,2026-08-26T15:27:30+00:00,VALID,-1,SHORT,3.613571428571504,-0.0,-1.6368847598339151,3,0.532293986636971,449.0,-0.026515151515247887,-0.5368649930817664,-0.6973710219412014,-0.8288199248865453,-1.5787705080054817,-0.7720893457204719,-1.4431705870725542,OPP,4056,OPP,9758,LIMIT_RETRACE_010,True,3003.0,4592.421357142857,-1.460782763391869,-1.0,SL,-1.0,SL
1787758050000,2026-08-26T15:27:30+00:00,VALID,-1,SHORT,3.613571428571504,-0.0,-1.6368847598339151,3,0.532293986636971,449.0,-0.026515151515247887,-0.5368649930817664,-0.6973710219412014,-0.8288199248865453,-1.5787705080054817,-0.7720893457204719,-1.4431705870725542,OPP,4056,OPP,9758,CONFIRM_005,False,,,,,NOFILL,,NOFILL
1787818890000,2026-08-27T08:21:30+00:00,VALID,-1,SHORT,1.4417857142858728,0.9224671785984477,-1.7096854099565408,51604,0.7333333333333333,45.0,-0.19626168224310464,0.12137726034258163,0.35026009412997194,0.7802823879123607,-0.5583353975713337,-0.568739162744348,-1.182561307901727,PRED,22957,PRED,36005,MARKET_NOW,True,9.0,4601.31,-1.4981421847904206,-1.0,SL,-1.0,SL
1787818890000,2026-08-27T08:21:30+00:00,VALID,-1,SHORT,1.4417857142858728,0.9224671785984477,-1.7096854099565408,51604,0.7333333333333333,45.0,-0.19626168224310464,0.12137726034258163,0.35026009412997194,0.7802823879123607,-0.5583353975713337,-0.568739162744348,-1.182561307901727,PRED,22957,PRED,36005,LIMIT_RETRACE_010,False,,,,,NOFILL,,NOFILL
1787818890000,2026-08-27T08:21:30+00:00,VALID,-1,SHORT,1.4417857142858728,0.9224671785984477,-1.7096854099565408,51604,0.7333333333333333,45.0,-0.19626168224310464,0.12137726034258163,0.35026009412997194,0.7802823879123607,-0.5583353975713337,-0.568739162744348,-1.182561307901727,PRED,22957,PRED,36005,CONFIRM_005,True,2551.0,4601.11,-1.6368590537530106,-1.0,SL,-1.0,SL
1787834850000,2026-08-27T12:47:30+00:00,VALID,1,LONG,2.2182142857139815,0.11946546449863445,-2.6124617613910615,8403,-0.5211267605633803,71.0,-0.5652173913044302,-0.13749798744137587,-0.16229270648836283,-0.11270326839438889,-0.7686362904524957,-1.3186282402192293,-2.247303171792143,OPP,25953,OPP,32556,MARKET_NOW,True,7.0,4586.58,-2.443406858799273,-1.0,SL,-1.0,SL
1787834850000,2026-08-27T12:47:30+00:00,VALID,1,LONG,2.2182142857139815,0.11946546449863445,-2.6124617613910615,8403,-0.5211267605633803,71.0,-0.5652173913044302,-0.13749798744137587,-0.16229270648836283,-0.11270326839438889,-0.7686362904524957,-1.3186282402192293,-2.247303171792143,OPP,25953,OPP,32556,LIMIT_RETRACE_010,True,9758.0,4586.358178571429,-2.343406858799329,-1.0,SL,-1.0,SL
1787834850000,2026-08-27T12:47:30+00:00,VALID,1,LONG,2.2182142857139815,0.11946546449863445,-2.6124617613910615,8403,-0.5211267605633803,71.0,-0.5652173913044302,-0.13749798744137587,-0.16229270648836283,-0.11270326839438889,-0.7686362904524957,-1.3186282402192293,-2.247303171792143,OPP,25953,OPP,32556,CONFIRM_005,True,5558.0,4586.75,-2.520045081307769,-1.0,SL,-1.0,SL
1787847840000,2026-08-27T16:24:00+00:00,VALID,-1,SHORT,1.7157142857143168,0.4196502914234242,-1.1482098251458395,120759,0.504424778761062,113.0,-0.05577689243048099,-0.06411323896786517,0.1923397169025353,0.14862614487932818,0.23313905079079122,-0.4721065778520149,-0.6294754371356664,PRED,31508,OPP,154206,MARKET_NOW,True,9.0,4606.39,-0.8917568692754391,-1.0,SL,-1.0,SL
1787847840000,2026-08-27T16:24:00+00:00,VALID,-1,SHORT,1.7157142857143168,0.4196502914234242,-1.1482098251458395,120759,0.504424778761062,113.0,-0.05577689243048099,-0.06411323896786517,0.1923397169025353,0.14862614487932818,0.23313905079079122,-0.4721065778520149,-0.6294754371356664,PRED,31508,OPP,154206,LIMIT_RETRACE_010,False,,,,,NOFILL,,NOFILL
1787847840000,2026-08-27T16:24:00+00:00,VALID,-1,SHORT,1.7157142857143168,0.4196502914234242,-1.1482098251458395,120759,0.504424778761062,113.0,-0.05577689243048099,-0.06411323896786517,0.1923397169025353,0.14862614487932818,0.23313905079079122,-0.4721065778520149,-0.6294754371356664,PRED,31508,OPP,154206,CONFIRM_005,True,2704.0,4606.19,-1.0083263946713648,-1.0,SL,-1.0,SL
1787885340000,2026-08-28T02:49:00+00:00,VALID,1,LONG,1.7174999999996803,2.0844250363904475,0.0,210312,-0.6491228070175439,57.0,-0.1171548117159047,1.1179039301312548,1.4788937409027287,1.513828238719562,1.0655021834062695,1.871906841339589,1.441048034934978,PRED,4207,PRED,5409,MARKET_NOW,True,155.0,4583.97,1.1644832605533464,-1.0,SL,1.5,TP
1787885340000,2026-08-28T02:49:00+00:00,VALID,1,LONG,1.7174999999996803,2.0844250363904475,0.0,210312,-0.6491228070175439,57.0,-0.1171548117159047,1.1179039301312548,1.4788937409027287,1.513828238719562,1.0655021834062695,1.871906841339589,1.441048034934978,PRED,4207,PRED,5409,LIMIT_RETRACE_010,False,,,,,NOFILL,,NOFILL
1787885340000,2026-08-28T02:49:00+00:00,VALID,1,LONG,1.7174999999996803,2.0844250363904475,0.0,210312,-0.6491228070175439,57.0,-0.1171548117159047,1.1179039301312548,1.4788937409027287,1.513828238719562,1.0655021834062695,1.871906841339589,1.441048034934978,PRED,4207,PRED,5409,CONFIRM_005,True,458.0,4584.16,1.0538573508010114,-1.0,SL,-1.0,SL
1787909700000,2026-08-28T09:35:00+00:00,VALID,-1,SHORT,1.3610714285713843,1.1314615586460348,-1.8514825505120578,21457,0.6949152542372882,59.0,-0.06278026905852896,0.4040934138016302,0.9257412752560289,0.4151141432698708,-0.8963526633425026,0.11020729467305039,-0.8449225924951682,PRED,3307,PRED,11553,MARKET_NOW,True,155.0,4602.44,-1.1241144056683214,-1.0,SL,1.5,TP
1787909700000,2026-08-28T09:35:00+00:00,VALID,-1,SHORT,1.3610714285713843,1.1314615586460348,-1.8514825505120578,21457,0.6949152542372882,59.0,-0.06278026905852896,0.4040934138016302,0.9257412752560289,0.4151141432698708,-0.8963526633425026,0.11020729467305039,-0.8449225924951682,PRED,3307,PRED,11553,LIMIT_RETRACE_010,False,,,,,NOFILL,,NOFILL
1787909700000,2026-08-28T09:35:00+00:00,VALID,-1,SHORT,1.3610714285713843,1.1314615586460348,-1.8514825505120578,21457,0.6949152542372882,59.0,-0.06278026905852896,0.4040934138016302,0.9257412752560289,0.4151141432698708,-0.8963526633425026,0.11020729467305039,-0.8449225924951682,PRED,3307,PRED,11553,CONFIRM_005,True,457.0,4602.28,-1.2416688533197533,-1.0,SL,-1.0,SL
1787922360000,2026-08-28T13:06:00+00:00,VALID,-1,SHORT,2.619999999999826,0.6221374045805828,-2.0305343511450618,298956,0.49056603773584906,106.0,-0.221635883905155,-0.1221374045800497,0.31679389312976425,0.21374045801508698,-1.38167938931268,-1.7480916030535234,0.6183206106873694,OPP,6455,OPP,84302,MARKET_NOW,True,7.0,4599.91,0.4465648854962406,-1.0,SL,-1.0,SL
1787922360000,2026-08-28T13:06:00+00:00,VALID,-1,SHORT,2.619999999999826,0.6221374045805828,-2.0305343511450618,298956,0.49056603773584906,106.0,-0.221635883905155,-0.1221374045800497,0.31679389312976425,0.21374045801508698,-1.38167938931268,-1.7480916030535234,0.6183206106873694,OPP,6455,OPP,84302,LIMIT_RETRACE_010,True,5108.0,4600.172,0.546564885496139,-1.0,SL,-1.0,SL
1787922360000,2026-08-28T13:06:00+00:00,VALID,-1,SHORT,2.619999999999826,0.6221374045805828,-2.0305343511450618,298956,0.49056603773584906,106.0,-0.221635883905155,-0.1221374045800497,0.31679389312976425,0.21374045801508698,-1.38167938931268,-1.7480916030535234,0.6183206106873694,OPP,6455,OPP,84302,CONFIRM_005,True,1506.0,4599.77,0.39312977099264246,-1.0,SL,-1.0,SL
1787930520000,2026-08-28T15:22:00+00:00,VALID,1,LONG,5.34500000000006,2.233863423760594,-0.129092609915903,247959,-0.32516703786191536,898.0,-0.36649214659685164,0.566884939195626,0.6323666978484698,1.1936389148737208,1.0102899906453837,1.5594013096351622,1.6875584658560028,PRED,5561,PRED,7510,MARKET_NOW,True,10.0,4557.68,1.610851262862409,2.0,TP,1.5,TP
1787930520000,2026-08-28T15:22:00+00:00,VALID,1,LONG,5.34500000000006,2.233863423760594,-0.129092609915903,247959,-0.32516703786191536,898.0,-0.36649214659685164,0.566884939195626,0.6323666978484698,1.1936389148737208,1.0102899906453837,1.5594013096351622,1.6875584658560028,PRED,5561,PRED,7510,LIMIT_RETRACE_010,True,3608.0,4557.1455000000005,1.7108512628623616,2.0,TP,1.5,TP
1787930520000,2026-08-28T15:22:00+00:00,VALID,1,LONG,5.34500000000006,2.233863423760594,-0.129092609915903,247959,-0.32516703786191536,898.0,-0.36649214659685164,0.566884939195626,0.6323666978484698,1.1936389148737208,1.0102899906453837,1.5594013096351622,1.6875584658560028,PRED,5561,PRED,7510,CONFIRM_005,True,5404.0,4558.77,1.4069223573432073,2.0,TP,1.5,TP
1787933190000,2026-08-28T16:06:30+00:00,VALID,-1,SHORT,6.294285714285771,1.298797094870648,-0.8102587380843362,238956,0.29315068493150687,365.0,-0.15217391304347977,0.09055832955071023,-0.4424648206990196,-0.3527008624603187,0.5600317748525555,0.447231048570064,0.5751248297775535,OPP,24906,OPP,30304,MARKET_NOW,True,8.0,4513.44,0.5036314117111653,-1.0,SL,-1.0,SL
1787933190000,2026-08-28T16:06:30+00:00,VALID,-1,SHORT,6.294285714285771,1.298797094870648,-0.8102587380843362,238956,0.29315068493150687,365.0,-0.15217391304347977,0.09055832955071023,-0.4424648206990196,-0.3527008624603187,0.5600317748525555,0.447231048570064,0.5751248297775535,OPP,24906,OPP,30304,LIMIT_RETRACE_010,True,4656.0,4514.069428571428,0.6036314117111425,-1.0,SL,-1.0,SL
1787933190000,2026-08-28T16:06:30+00:00,VALID,-1,SHORT,6.294285714285771,1.298797094870648,-0.8102587380843362,238956,0.29315068493150687,365.0,-0.15217391304347977,0.09055832955071023,-0.4424648206990196,-0.3527008624603187,0.5600317748525555,0.447231048570064,0.5751248297775535,OPP,24906,OPP,30304,CONFIRM_005,True,1954.0,4513.05,0.44167044938715483,-1.0,SL,-1.0,SL
1787946930000,2026-08-28T19:55:30+00:00,VALID,1,LONG,2.653214285714252,1.513258850451421,-0.7481491452411639,169657,-0.5902439024390244,205.0,-0.21483375959060044,0.10930138645880402,0.13945349306801105,0.8762955983311509,1.249427917620345,1.170278637771091,-0.2694844528197451,PRED,30760,PRED,43356,MARKET_NOW,True,454.0,4457.65,-0.4447435724859753,2.0,TP,1.5,TP
1787946930000,2026-08-28T19:55:30+00:00,VALID,1,LONG,2.653214285714252,1.513258850451421,-0.7481491452411639,169657,-0.5902439024390244,205.0,-0.21483375959060044,0.10930138645880402,0.13945349306801105,0.8762955983311509,1.249427917620345,1.170278637771091,-0.2694844528197451,PRED,30760,PRED,43356,LIMIT_RETRACE_010,False,,,,,NOFILL,,NOFILL
