cohort,signal_time_utc,geometry,fill_delay_ms,mfe30_atr,mae30_atr,stop_atr,rr,status,r,filled_trade_r,exit_time_msc,exit_price
COMMON_CLOCK,2026-08-21T07:47:00+00:00,LIM_050ATR_10M,23556.0,1.6361138053668802,-3.356450048496786,1.0,2.0,SL,-1.0,-1.0,1787309322162.0,4564.276071428571
COMMON_CLOCK,2026-08-21T07:47:00+00:00,LIM_050ATR_10M,23556.0,1.6361138053668802,-3.356450048496786,1.0,3.0,SL,-1.0,-1.0,1787309322162.0,4564.276071428571
COMMON_CLOCK,2026-08-21T07:47:00+00:00,LIM_050ATR_10M,23556.0,1.6361138053668802,-3.356450048496786,1.5,1.5,SL,-1.0,-1.0,1787309535458.0,4563.171428571429
COMMON_CLOCK,2026-08-21T07:47:00+00:00,LIM_050ATR_10M,23556.0,1.6361138053668802,-3.356450048496786,1.5,2.0,SL,-1.0,-1.0,1787309535458.0,4563.171428571429
COMMON_CLOCK,2026-08-21T07:47:00+00:00,LIM_050ATR_10M,23556.0,1.6361138053668802,-3.356450048496786,1.5,3.0,SL,-1.0,-1.0,1787309535458.0,4563.171428571429
COMMON_CLOCK,2026-08-21T07:47:00+00:00,LIM_075ATR_10M,30455.0,1.886113805366814,-3.106450048496852,1.0,1.5,SL,-1.0,-1.0,1787309335953.0,4563.72375
COMMON_CLOCK,2026-08-21T07:47:00+00:00,LIM_075ATR_10M,30455.0,1.886113805366814,-3.106450048496852,1.0,2.0,SL,-1.0,-1.0,1787309335953.0,4563.72375
COMMON_CLOCK,2026-08-21T07:47:00+00:00,LIM_075ATR_10M,30455.0,1.886113805366814,-3.106450048496852,1.0,3.0,SL,-1.0,-1.0,1787309335953.0,4563.72375
COMMON_CLOCK,2026-08-21T07:47:00+00:00,LIM_075ATR_10M,30455.0,1.886113805366814,-3.106450048496852,1.5,1.5,SL,-1.0,-1.0,1787309629956.0,4562.6191071428575
COMMON_CLOCK,2026-08-21T07:47:00+00:00,LIM_075ATR_10M,30455.0,1.886113805366814,-3.106450048496852,1.5,2.0,SL,-1.0,-1.0,1787309629956.0,4562.6191071428575
COMMON_CLOCK,2026-08-21T07:47:00+00:00,LIM_075ATR_10M,30455.0,1.886113805366814,-3.106450048496852,1.5,3.0,SL,-1.0,-1.0,1787309629956.0,4562.6191071428575
COMMON_CLOCK,2026-08-21T07:47:00+00:00,LIM_100ATR_10M,31207.0,2.1361138053671596,-2.8564500484965065,1.0,1.5,SL,-1.0,-1.0,1787309535458.0,4563.171428571428
COMMON_CLOCK,2026-08-21T07:47:00+00:00,LIM_100ATR_10M,31207.0,2.1361138053671596,-2.8564500484965065,1.0,2.0,SL,-1.0,-1.0,1787309535458.0,4563.171428571428
COMMON_CLOCK,2026-08-21T07:47:00+00:00,LIM_100ATR_10M,31207.0,2.1361138053671596,-2.8564500484965065,1.0,3.0,SL,-1.0,-1.0,1787309535458.0,4563.171428571428
COMMON_CLOCK,2026-08-21T07:47:00+00:00,LIM_100ATR_10M,31207.0,2.1361138053671596,-2.8564500484965065,1.5,1.5,SL,-1.0,-1.0,1787309639554.0,4562.066785714285
COMMON_CLOCK,2026-08-21T07:47:00+00:00,LIM_100ATR_10M,31207.0,2.1361138053671596,-2.8564500484965065,1.5,2.0,SL,-1.0,-1.0,1787309639554.0,4562.066785714285
COMMON_CLOCK,2026-08-21T07:47:00+00:00,LIM_100ATR_10M,31207.0,2.1361138053671596,-2.8564500484965065,1.5,3.0,SL,-1.0,-1.0,1787309639554.0,4562.066785714285
COMMON_CLOCK,2026-08-21T08:17:00+00:00,MARKET,308.0,6.568914956011774,-0.7341728480245973,1.0,1.5,TP,1.5,1.5,1787311257308.0,4573.515535714286
COMMON_CLOCK,2026-08-21T08:17:00+00:00,MARKET,308.0,6.568914956011774,-0.7341728480245973,1.0,2.0,TP,2.0,2.0,1787311293759.0,4574.550714285714
COMMON_CLOCK,2026-08-21T08:17:00+00:00,MARKET,308.0,6.568914956011774,-0.7341728480245973,1.0,3.0,TP,3.0,3.0,1787311404609.0,4576.621071428572
COMMON_CLOCK,2026-08-21T08:17:00+00:00,MARKET,308.0,6.568914956011774,-0.7341728480245973,1.5,1.5,TP,1.5,1.5,1787311294059.0,4575.068303571428
COMMON_CLOCK,2026-08-21T08:17:00+00:00,MARKET,308.0,6.568914956011774,-0.7341728480245973,1.5,2.0,TP,2.0,2.0,1787311404609.0,4576.621071428572
COMMON_CLOCK,2026-08-21T08:17:00+00:00,MARKET,308.0,6.568914956011774,-0.7341728480245973,1.5,3.0,TP,3.0,3.0,1787311535858.0,4579.726607142858
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_025ATR_5M,2860.0,6.818914956011712,-0.48417284802466004,1.0,1.5,TP,1.5,1.5,1787311189207.0,4572.997946428572
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_025ATR_5M,2860.0,6.818914956011712,-0.48417284802466004,1.0,2.0,TP,2.0,2.0,1787311288210.0,4574.033125
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_025ATR_5M,2860.0,6.818914956011712,-0.48417284802466004,1.0,3.0,TP,3.0,3.0,1787311319709.0,4576.1034821428575
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_025ATR_5M,2860.0,6.818914956011712,-0.48417284802466004,1.5,1.5,TP,1.5,1.5,1787311293759.0,4574.550714285714
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_025ATR_5M,2860.0,6.818914956011712,-0.48417284802466004,1.5,2.0,TP,2.0,2.0,1787311319709.0,4576.1034821428575
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_025ATR_5M,2860.0,6.818914956011712,-0.48417284802466004,1.5,3.0,TP,3.0,3.0,1787311529708.0,4579.209017857143
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_050ATR_5M,8105.0,7.068914956011649,-0.2341728480247228,1.0,1.5,TP,1.5,1.5,1787311188760.0,4572.480357142857
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_050ATR_5M,8105.0,7.068914956011649,-0.2341728480247228,1.0,2.0,TP,2.0,2.0,1787311257308.0,4573.515535714286
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_050ATR_5M,8105.0,7.068914956011649,-0.2341728480247228,1.0,3.0,TP,3.0,3.0,1787311295705.0,4575.585892857143
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_050ATR_5M,8105.0,7.068914956011649,-0.2341728480247228,1.5,1.5,TP,1.5,1.5,1787311288210.0,4574.033125
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_050ATR_5M,8105.0,7.068914956011649,-0.2341728480247228,1.5,2.0,TP,2.0,2.0,1787311295705.0,4575.585892857143
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_050ATR_5M,8105.0,7.068914956011649,-0.2341728480247228,1.5,3.0,TP,3.0,3.0,1787311459208.0,4578.691428571429
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_050ATR_10M,8105.0,7.068914956011649,-0.2341728480247228,1.0,1.5,TP,1.5,1.5,1787311188760.0,4572.480357142857
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_050ATR_10M,8105.0,7.068914956011649,-0.2341728480247228,1.0,2.0,TP,2.0,2.0,1787311257308.0,4573.515535714286
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_050ATR_10M,8105.0,7.068914956011649,-0.2341728480247228,1.0,3.0,TP,3.0,3.0,1787311295705.0,4575.585892857143
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_050ATR_10M,8105.0,7.068914956011649,-0.2341728480247228,1.5,1.5,TP,1.5,1.5,1787311288210.0,4574.033125
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_050ATR_10M,8105.0,7.068914956011649,-0.2341728480247228,1.5,2.0,TP,2.0,2.0,1787311295705.0,4575.585892857143
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_050ATR_10M,8105.0,7.068914956011649,-0.2341728480247228,1.5,3.0,TP,3.0,3.0,1787311459208.0,4578.691428571429
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_075ATR_10M,,,,1.0,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_075ATR_10M,,,,1.0,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_075ATR_10M,,,,1.0,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_075ATR_10M,,,,1.5,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_075ATR_10M,,,,1.5,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_075ATR_10M,,,,1.5,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_100ATR_10M,,,,1.0,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_100ATR_10M,,,,1.0,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_100ATR_10M,,,,1.0,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_100ATR_10M,,,,1.5,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_100ATR_10M,,,,1.5,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:17:00+00:00,LIM_100ATR_10M,,,,1.5,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:19:00+00:00,MARKET,8.0,4.831974921629969,-0.6231974921630129,1.0,1.5,TP,1.5,1.5,1787311401154.0,4576.417857142857
COMMON_CLOCK,2026-08-21T08:19:00+00:00,MARKET,8.0,4.831974921629969,-0.6231974921630129,1.0,2.0,TP,2.0,2.0,1787311431758.0,4577.557142857143
COMMON_CLOCK,2026-08-21T08:19:00+00:00,MARKET,8.0,4.831974921629969,-0.6231974921630129,1.0,3.0,TP,3.0,3.0,1787311535858.0,4579.835714285715
COMMON_CLOCK,2026-08-21T08:19:00+00:00,MARKET,8.0,4.831974921629969,-0.6231974921630129,1.5,1.5,TP,1.5,1.5,1787311448705.0,4578.126785714286
COMMON_CLOCK,2026-08-21T08:19:00+00:00,MARKET,8.0,4.831974921629969,-0.6231974921630129,1.5,2.0,TP,2.0,2.0,1787311535858.0,4579.835714285715
COMMON_CLOCK,2026-08-21T08:19:00+00:00,MARKET,8.0,4.831974921629969,-0.6231974921630129,1.5,3.0,TP,3.0,3.0,1787312548056.0,4583.253571428572
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_025ATR_5M,1662.0,5.081974921629913,-0.37319749216306997,1.0,1.5,TP,1.5,1.5,1787311319709.0,4575.848214285715
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_025ATR_5M,1662.0,5.081974921629913,-0.37319749216306997,1.0,2.0,TP,2.0,2.0,1787311404907.0,4576.9875
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_025ATR_5M,1662.0,5.081974921629913,-0.37319749216306997,1.0,3.0,TP,3.0,3.0,1787311530763.0,4579.266071428572
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_025ATR_5M,1662.0,5.081974921629913,-0.37319749216306997,1.5,1.5,TP,1.5,1.5,1787311431758.0,4577.557142857143
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_025ATR_5M,1662.0,5.081974921629913,-0.37319749216306997,1.5,2.0,TP,2.0,2.0,1787311530763.0,4579.266071428572
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_025ATR_5M,1662.0,5.081974921629913,-0.37319749216306997,1.5,3.0,TP,3.0,3.0,1787312547010.0,4582.6839285714295
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_050ATR_5M,,,,1.0,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_050ATR_5M,,,,1.0,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_050ATR_5M,,,,1.0,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_050ATR_5M,,,,1.5,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_050ATR_5M,,,,1.5,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_050ATR_5M,,,,1.5,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_050ATR_10M,,,,1.0,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_050ATR_10M,,,,1.0,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_050ATR_10M,,,,1.0,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_050ATR_10M,,,,1.5,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_050ATR_10M,,,,1.5,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_050ATR_10M,,,,1.5,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_075ATR_10M,,,,1.0,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_075ATR_10M,,,,1.0,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_075ATR_10M,,,,1.0,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_075ATR_10M,,,,1.5,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_075ATR_10M,,,,1.5,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_075ATR_10M,,,,1.5,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_100ATR_10M,,,,1.0,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_100ATR_10M,,,,1.0,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_100ATR_10M,,,,1.0,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_100ATR_10M,,,,1.5,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_100ATR_10M,,,,1.5,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T08:19:00+00:00,LIM_100ATR_10M,,,,1.5,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T09:06:00+00:00,MARKET,156.0,7.841129032258192,-4.13790322580638,1.0,1.5,TP,1.5,1.5,1787314090953.0,4590.637142857143
COMMON_CLOCK,2026-08-21T09:06:00+00:00,MARKET,156.0,7.841129032258192,-4.13790322580638,1.0,2.0,TP,2.0,2.0,1787314104010.0,4591.522857142857
COMMON_CLOCK,2026-08-21T09:06:00+00:00,MARKET,156.0,7.841129032258192,-4.13790322580638,1.0,3.0,TP,3.0,3.0,1787314132956.0,4593.294285714285
COMMON_CLOCK,2026-08-21T09:06:00+00:00,MARKET,156.0,7.841129032258192,-4.13790322580638,1.5,1.5,TP,1.5,1.5,1787314132207.0,4591.965714285714
COMMON_CLOCK,2026-08-21T09:06:00+00:00,MARKET,156.0,7.841129032258192,-4.13790322580638,1.5,2.0,TP,2.0,2.0,1787314132956.0,4593.294285714285
COMMON_CLOCK,2026-08-21T09:06:00+00:00,MARKET,156.0,7.841129032258192,-4.13790322580638,1.5,3.0,TP,3.0,3.0,1787314191002.0,4595.951428571429
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_025ATR_5M,10956.0,8.091129032258145,-3.887903225806426,1.0,1.5,TP,1.5,1.5,1787314084959.0,4590.194285714286
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_025ATR_5M,10956.0,8.091129032258145,-3.887903225806426,1.0,2.0,TP,2.0,2.0,1787314090953.0,4591.08
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_025ATR_5M,10956.0,8.091129032258145,-3.887903225806426,1.0,3.0,TP,3.0,3.0,1787314132207.0,4592.851428571428
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_025ATR_5M,10956.0,8.091129032258145,-3.887903225806426,1.5,1.5,TP,1.5,1.5,1787314104010.0,4591.522857142857
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_025ATR_5M,10956.0,8.091129032258145,-3.887903225806426,1.5,2.0,TP,2.0,2.0,1787314132207.0,4592.851428571428
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_025ATR_5M,10956.0,8.091129032258145,-3.887903225806426,1.5,3.0,TP,3.0,3.0,1787314191002.0,4595.5085714285715
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_050ATR_5M,,,,1.0,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_050ATR_5M,,,,1.0,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_050ATR_5M,,,,1.0,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_050ATR_5M,,,,1.5,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_050ATR_5M,,,,1.5,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_050ATR_5M,,,,1.5,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_050ATR_10M,,,,1.0,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_050ATR_10M,,,,1.0,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_050ATR_10M,,,,1.0,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_050ATR_10M,,,,1.5,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_050ATR_10M,,,,1.5,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_050ATR_10M,,,,1.5,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_075ATR_10M,,,,1.0,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_075ATR_10M,,,,1.0,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_075ATR_10M,,,,1.0,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_075ATR_10M,,,,1.5,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_075ATR_10M,,,,1.5,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_075ATR_10M,,,,1.5,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_100ATR_10M,,,,1.0,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_100ATR_10M,,,,1.0,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_100ATR_10M,,,,1.0,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_100ATR_10M,,,,1.5,1.5,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_100ATR_10M,,,,1.5,2.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T09:06:00+00:00,LIM_100ATR_10M,,,,1.5,3.0,NO_FILL,0.0,,,
COMMON_CLOCK,2026-08-21T11:36:00+00:00,MARKET,6.0,0.8830588891990823,-3.4619034328773557,1.0,1.5,SL,-1.0,-1.0,1787323139708.0,4599.550714285714
COMMON_CLOCK,2026-08-21T11:36:00+00:00,MARKET,6.0,0.8830588891990823,-3.4619034328773557,1.0,2.0,SL,-1.0,-1.0,1787323139708.0,4599.550714285714
COMMON_CLOCK,2026-08-21T11:36:00+00:00,MARKET,6.0,0.8830588891990823,-3.4619034328773557,1.0,3.0,SL,-1.0,-1.0,1787323139708.0,4599.550714285714
COMMON_CLOCK,2026-08-21T11:36:00+00:00,MARKET,6.0,0.8830588891990823,-3.4619034328773557,1.5,1.5,SL,-1.0,-1.0,1787323172401.0,4598.271071428571
COMMON_CLOCK,2026-08-21T11:36:00+00:00,MARKET,6.0,0.8830588891990823,-3.4619034328773557,1.5,2.0,SL,-1.0,-1.0,1787323172401.0,4598.271071428571
COMMON_CLOCK,2026-08-21T11:36:00+00:00,MARKET,6.0,0.8830588891990823,-3.4619034328773557,1.5,3.0,SL,-1.0,-1.0,1787323172401.0,4598.271071428571
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_025ATR_5M,102603.0,0.0038375662853576847,-3.211903432877191,1.0,1.5,SL,-1.0,-1.0,1787323151858.0,4598.910892857142
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_025ATR_5M,102603.0,0.0038375662853576847,-3.211903432877191,1.0,2.0,SL,-1.0,-1.0,1787323151858.0,4598.910892857142
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_025ATR_5M,102603.0,0.0038375662853576847,-3.211903432877191,1.0,3.0,SL,-1.0,-1.0,1787323151858.0,4598.910892857142
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_025ATR_5M,102603.0,0.0038375662853576847,-3.211903432877191,1.5,1.5,SL,-1.0,-1.0,1787323180655.0,4597.631249999999
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_025ATR_5M,102603.0,0.0038375662853576847,-3.211903432877191,1.5,2.0,SL,-1.0,-1.0,1787323180655.0,4597.631249999999
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_025ATR_5M,102603.0,0.0038375662853576847,-3.211903432877191,1.5,3.0,SL,-1.0,-1.0,1787323180655.0,4597.631249999999
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_050ATR_5M,111607.0,0.2538375662851673,-2.9619034328773814,1.0,1.5,SL,-1.0,-1.0,1787323172401.0,4598.271071428571
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_050ATR_5M,111607.0,0.2538375662851673,-2.9619034328773814,1.0,2.0,SL,-1.0,-1.0,1787323172401.0,4598.271071428571
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_050ATR_5M,111607.0,0.2538375662851673,-2.9619034328773814,1.0,3.0,SL,-1.0,-1.0,1787323172401.0,4598.271071428571
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_050ATR_5M,111607.0,0.2538375662851673,-2.9619034328773814,1.5,1.5,SL,-1.0,-1.0,1787323190857.0,4596.9914285714285
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_050ATR_5M,111607.0,0.2538375662851673,-2.9619034328773814,1.5,2.0,SL,-1.0,-1.0,1787323190857.0,4596.9914285714285
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_050ATR_5M,111607.0,0.2538375662851673,-2.9619034328773814,1.5,3.0,SL,-1.0,-1.0,1787323190857.0,4596.9914285714285
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_050ATR_10M,111607.0,0.2538375662851673,-2.9619034328773814,1.0,1.5,SL,-1.0,-1.0,1787323172401.0,4598.271071428571
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_050ATR_10M,111607.0,0.2538375662851673,-2.9619034328773814,1.0,2.0,SL,-1.0,-1.0,1787323172401.0,4598.271071428571
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_050ATR_10M,111607.0,0.2538375662851673,-2.9619034328773814,1.0,3.0,SL,-1.0,-1.0,1787323172401.0,4598.271071428571
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_050ATR_10M,111607.0,0.2538375662851673,-2.9619034328773814,1.5,1.5,SL,-1.0,-1.0,1787323190857.0,4596.9914285714285
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_050ATR_10M,111607.0,0.2538375662851673,-2.9619034328773814,1.5,2.0,SL,-1.0,-1.0,1787323190857.0,4596.9914285714285
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_050ATR_10M,111607.0,0.2538375662851673,-2.9619034328773814,1.5,3.0,SL,-1.0,-1.0,1787323190857.0,4596.9914285714285
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_075ATR_10M,118206.0,0.5038375662853323,-2.7119034328772162,1.0,1.5,SL,-1.0,-1.0,1787323180655.0,4597.631249999999
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_075ATR_10M,118206.0,0.5038375662853323,-2.7119034328772162,1.0,2.0,SL,-1.0,-1.0,1787323180655.0,4597.631249999999
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_075ATR_10M,118206.0,0.5038375662853323,-2.7119034328772162,1.0,3.0,SL,-1.0,-1.0,1787323180655.0,4597.631249999999
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_075ATR_10M,118206.0,0.5038375662853323,-2.7119034328772162,1.5,1.5,SL,-1.0,-1.0,1787323209305.0,4596.351607142857
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_075ATR_10M,118206.0,0.5038375662853323,-2.7119034328772162,1.5,2.0,SL,-1.0,-1.0,1787323209305.0,4596.351607142857
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_075ATR_10M,118206.0,0.5038375662853323,-2.7119034328772162,1.5,3.0,SL,-1.0,-1.0,1787323209305.0,4596.351607142857
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_100ATR_10M,128702.0,0.7538375662851419,-2.4619034328774068,1.0,1.5,SL,-1.0,-1.0,1787323190857.0,4596.9914285714285
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_100ATR_10M,128702.0,0.7538375662851419,-2.4619034328774068,1.0,2.0,SL,-1.0,-1.0,1787323190857.0,4596.9914285714285
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_100ATR_10M,128702.0,0.7538375662851419,-2.4619034328774068,1.0,3.0,SL,-1.0,-1.0,1787323190857.0,4596.9914285714285
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_100ATR_10M,128702.0,0.7538375662851419,-2.4619034328774068,1.5,1.5,SL,-1.0,-1.0,1787323215907.0,4595.711785714286
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_100ATR_10M,128702.0,0.7538375662851419,-2.4619034328774068,1.5,2.0,SL,-1.0,-1.0,1787323215907.0,4595.711785714286
COMMON_CLOCK,2026-08-21T11:36:00+00:00,LIM_100ATR_10M,128702.0,0.7538375662851419,-2.4619034328774068,1.5,3.0,SL,-1.0,-1.0,1787323215907.0,4595.711785714286
COMMON_CLOCK,2026-08-21T13:37:00+00:00,MARKET,5.0,1.2564430634253165,-2.853226101261148,1.0,1.5,SL,-1.0,-1.0,1787330700158.0,4583.922142857143
COMMON_CLOCK,2026-08-21T13:37:00+00:00,MARKET,5.0,1.2564430634253165,-2.853226101261148,1.0,2.0,SL,-1.0,-1.0,1787330700158.0,4583.922142857143
