signal_time_utc,expiry_min,filled,status,raw_r,accepted,busy_skip,stress_r,candidate,busy_clock
2026-08-31 17:42:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-08-31 19:23:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-08-31 23:32:00+00:00,1,True,SL,-1.0,True,False,-1.05,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-01 00:20:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-01 02:04:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-01 03:45:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-01 05:44:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-01 11:46:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-01 19:12:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-01 20:05:00+00:00,1,True,SL,-1.0,True,False,-1.05,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-02 01:15:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-02 02:20:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-02 02:37:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-02 05:12:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-02 07:10:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-03 02:50:00+00:00,1,True,TP,3.0,True,False,2.95,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-03 03:07:00+00:00,1,False,NO_FILL,0.0,False,True,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-03 05:00:00+00:00,1,True,SL,-1.0,True,False,-1.05,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-03 11:40:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-03 11:45:00+00:00,1,True,SL,-1.0,True,False,-1.05,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-03 19:41:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-04 07:29:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-04 07:34:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-04 07:35:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-04 07:41:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-04 07:42:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-04 10:32:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-04 11:51:00+00:00,1,True,SL,-1.0,True,False,-1.05,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-04 13:23:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-04 13:44:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-04 14:25:00+00:00,1,True,SL,-1.0,True,False,-1.05,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-04 15:14:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-04 19:11:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-04 19:33:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-07 00:11:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-07 04:09:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-07 05:04:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-07 05:27:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-07 07:55:00+00:00,1,True,TP,3.0,True,False,2.95,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-07 11:46:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-07 12:10:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-07 13:25:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-08 06:43:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-08 11:25:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-08 15:11:00+00:00,1,True,SL,-1.0,True,False,-1.05,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-08 23:26:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-09 05:01:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-09 07:36:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-09 10:53:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-09 11:24:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-09 12:57:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-09 13:19:00+00:00,1,True,TP,3.0,True,False,2.95,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-09 13:24:00+00:00,1,False,NO_FILL,0.0,False,True,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-09 14:29:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-09 14:39:00+00:00,1,True,SL,-1.0,True,False,-1.05,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-09 16:25:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-10 00:18:00+00:00,1,True,SL,-1.0,True,False,-1.05,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-10 00:51:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-10 01:07:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-10 10:05:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-10 11:25:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-10 11:26:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-10 19:24:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-11 00:06:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-11 00:44:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-11 03:42:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-11 05:09:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-11 05:46:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-11 05:55:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-11 08:00:00+00:00,1,True,SL,-1.0,True,False,-1.05,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-11 09:58:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-11 15:27:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-13 22:33:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-14 00:06:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-14 05:59:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-14 10:18:00+00:00,1,True,TIMEOUT,1.5208415516104445,True,False,1.4708415516104445,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-14 15:28:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-14 16:43:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-15 02:00:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-15 02:38:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-15 09:41:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-15 12:53:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-15 14:00:00+00:00,1,True,SL,-1.0,True,False,-1.05,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-15 15:55:00+00:00,1,True,SL,-1.0,True,False,-1.05,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-15 18:06:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-15 18:12:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-09-15 18:15:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,FROZEN_SIGNAL_LEFT_EDGE
2026-08-07 01:07:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-07 03:03:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-07 07:55:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-07 08:33:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-07 10:31:00+00:00,1,True,TIMEOUT,1.6242981112812214,True,False,1.5742981112812213,D1.00_E1M,CORRECTED_ORDER_START
2026-08-07 11:03:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-07 13:37:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-07 13:41:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-07 14:22:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-07 14:24:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-07 19:00:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-09 23:02:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-10 03:21:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-10 03:28:00+00:00,1,True,TIMEOUT,0.1954022988506318,True,False,0.14540229885063177,D1.00_E1M,CORRECTED_ORDER_START
2026-08-10 04:10:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-10 04:55:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-10 04:59:00+00:00,1,True,SL,-1.0,True,False,-1.05,D1.00_E1M,CORRECTED_ORDER_START
2026-08-10 05:47:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-10 11:25:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-10 12:55:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-10 14:17:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-10 16:02:00+00:00,1,True,SL,-1.0,True,False,-1.05,D1.00_E1M,CORRECTED_ORDER_START
2026-08-10 19:05:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-10 19:21:00+00:00,1,True,TP,3.0,True,False,2.95,D1.00_E1M,CORRECTED_ORDER_START
2026-08-10 19:51:00+00:00,1,True,SL,-1.0,True,False,-1.05,D1.00_E1M,CORRECTED_ORDER_START
2026-08-10 22:45:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-11 00:08:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-11 00:09:00+00:00,1,False,NO_FILL,0.0,False,True,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-11 04:33:00+00:00,1,True,SL,-1.0,True,False,-1.05,D1.00_E1M,CORRECTED_ORDER_START
2026-08-11 06:08:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-11 06:09:00+00:00,1,True,SL,-1.0,False,True,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-11 07:26:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-11 08:28:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-11 10:59:00+00:00,1,True,TP,3.0,True,False,2.95,D1.00_E1M,CORRECTED_ORDER_START
2026-08-12 02:42:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-12 02:50:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-12 06:45:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-12 06:51:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-12 06:55:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-12 07:42:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-12 07:48:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-12 09:15:00+00:00,1,True,SL,-1.0,True,False,-1.05,D1.00_E1M,CORRECTED_ORDER_START
2026-08-12 18:33:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-12 18:44:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-12 22:57:00+00:00,1,True,TP,3.0,True,False,2.95,D1.00_E1M,CORRECTED_ORDER_START
2026-08-12 23:00:00+00:00,1,False,NO_FILL,0.0,False,True,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-12 23:16:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-13 04:24:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-13 05:11:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-13 05:14:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-13 05:26:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-13 08:48:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-13 09:57:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-13 10:37:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-13 10:43:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-13 10:50:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-13 11:14:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-13 16:29:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-13 17:06:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-13 19:38:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-13 23:09:00+00:00,1,True,TIMEOUT,1.2320360970106112,True,False,1.1820360970106112,D1.00_E1M,CORRECTED_ORDER_START
2026-08-13 23:25:00+00:00,1,False,NO_FILL,0.0,False,True,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-14 03:13:00+00:00,1,True,TIMEOUT,1.1208666553229147,True,False,1.0708666553229147,D1.00_E1M,CORRECTED_ORDER_START
2026-08-14 04:12:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-14 05:36:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-14 05:50:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-14 07:41:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-14 07:58:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-14 09:14:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-14 14:12:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-14 15:01:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-14 18:03:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-14 18:38:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-14 19:09:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-16 22:51:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-16 22:52:00+00:00,1,False,NO_FILL,0.0,False,True,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-17 03:29:00+00:00,1,True,TIMEOUT,2.2946505948156415,True,False,2.2446505948156417,D1.00_E1M,CORRECTED_ORDER_START
2026-08-17 05:19:00+00:00,1,True,TP,3.0,True,False,2.95,D1.00_E1M,CORRECTED_ORDER_START
2026-08-17 05:28:00+00:00,1,False,NO_FILL,0.0,False,True,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-17 06:50:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-17 09:06:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-17 09:09:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-17 13:38:00+00:00,1,True,SL,-1.0,True,False,-1.05,D1.00_E1M,CORRECTED_ORDER_START
2026-08-17 15:55:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-17 23:16:00+00:00,1,True,TP,3.0,True,False,2.95,D1.00_E1M,CORRECTED_ORDER_START
2026-08-17 23:25:00+00:00,1,False,NO_FILL,0.0,False,True,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-18 07:29:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-18 08:35:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-18 12:04:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-18 16:08:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-18 23:52:00+00:00,1,True,TP,3.0,True,False,2.95,D1.00_E1M,CORRECTED_ORDER_START
2026-08-19 00:13:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-19 01:31:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-19 01:33:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-19 01:37:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-19 05:28:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-19 06:53:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-19 07:23:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-19 07:26:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-19 08:04:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-19 08:09:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-19 09:41:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-19 10:13:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-19 12:32:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-19 14:12:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-19 18:04:00+00:00,1,True,SL,-1.0,True,False,-1.05,D1.00_E1M,CORRECTED_ORDER_START
2026-08-19 18:53:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-20 03:34:00+00:00,1,True,TIMEOUT,-0.34928458958042524,True,False,-0.39928458958042523,D1.00_E1M,CORRECTED_ORDER_START
2026-08-20 13:35:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-20 14:23:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-20 14:33:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-20 14:35:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-20 14:45:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-20 15:00:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-21 01:12:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-21 01:14:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-21 01:23:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-21 04:30:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-21 05:44:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-21 05:48:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
2026-08-21 05:51:00+00:00,1,False,NO_FILL,0.0,True,False,0.0,D1.00_E1M,CORRECTED_ORDER_START
