state,entry_kind,period,gc_end_ms,gc_end_utc,direction,side,r5,r10,r30,slope_5_30,xau_atr,gc_delta_frac,gc_volume,gc_impact,filled,fill_delay_ms,entry_price,hold_120s_atr,hold_300s_atr,G1_r,G1_reason,G2_r,G2_reason
REVERSAL_CONFIRM,CONFIRM_010,VALID,1787922360000,2026-08-28T13:06:00+00:00,-1,SHORT,-0.11832061068683636,-0.1221374045800497,0.31679389312976425,0.4351145038166006,2.619999999999826,0.49056603773584906,106.0,-0.221635883905155,True,16808.0,4599.62,-1.6641221374045656,0.3358778625954838,-1.0,SL,-1.0,SL
REVERSAL_CONFIRM,CONFIRM_AFTER_NEGATIVE,VALID,1787922360000,2026-08-28T13:06:00+00:00,-1,SHORT,-0.11832061068683636,-0.1221374045800497,0.31679389312976425,0.4351145038166006,2.619999999999826,0.49056603773584906,106.0,-0.221635883905155,True,13653.0,4599.88,-1.5648854961831018,0.4351145038169478,-1.0,SL,-1.0,SL
ALL,MARKET_5S,VALID,1787930520000,2026-08-28T15:22:00+00:00,1,LONG,-0.039289055191604215,0.566884939195626,0.6323666978484698,0.671655753040074,5.34500000000006,-0.32516703786191536,898.0,-0.36649214659685164,True,5112.0,4557.47,0.9653882132834044,1.6501403180541834,2.0,TP,1.5,TP
ALL,LIMIT_010_FROM_5S,VALID,1787930520000,2026-08-28T15:22:00+00:00,1,LONG,-0.039289055191604215,0.566884939195626,0.6323666978484698,0.671655753040074,5.34500000000006,-0.32516703786191536,898.0,-0.36649214659685164,False,,,,,,NOFILL,,NOFILL
ALL,CONFIRM_010,VALID,1787930520000,2026-08-28T15:22:00+00:00,1,LONG,-0.039289055191604215,0.566884939195626,0.6323666978484698,0.671655753040074,5.34500000000006,-0.32516703786191536,898.0,-0.36649214659685164,True,5404.0,4558.77,0.7221702525724283,1.4069223573432073,2.0,TP,1.5,TP
ALL,CONFIRM_AFTER_NEGATIVE,VALID,1787930520000,2026-08-28T15:22:00+00:00,1,LONG,-0.039289055191604215,0.566884939195626,0.6323666978484698,0.671655753040074,5.34500000000006,-0.32516703786191536,898.0,-0.36649214659685164,True,5256.0,4557.77,0.9092609915808453,1.5940130963516241,2.0,TP,1.5,TP
STALL_THEN_GO,MARKET_5S,VALID,1787930520000,2026-08-28T15:22:00+00:00,1,LONG,-0.039289055191604215,0.566884939195626,0.6323666978484698,0.671655753040074,5.34500000000006,-0.32516703786191536,898.0,-0.36649214659685164,True,5112.0,4557.47,0.9653882132834044,1.6501403180541834,2.0,TP,1.5,TP
STALL_THEN_GO,LIMIT_010_FROM_5S,VALID,1787930520000,2026-08-28T15:22:00+00:00,1,LONG,-0.039289055191604215,0.566884939195626,0.6323666978484698,0.671655753040074,5.34500000000006,-0.32516703786191536,898.0,-0.36649214659685164,False,,,,,,NOFILL,,NOFILL
STALL_THEN_GO,CONFIRM_010,VALID,1787930520000,2026-08-28T15:22:00+00:00,1,LONG,-0.039289055191604215,0.566884939195626,0.6323666978484698,0.671655753040074,5.34500000000006,-0.32516703786191536,898.0,-0.36649214659685164,True,5404.0,4558.77,0.7221702525724283,1.4069223573432073,2.0,TP,1.5,TP
STALL_THEN_GO,CONFIRM_AFTER_NEGATIVE,VALID,1787930520000,2026-08-28T15:22:00+00:00,1,LONG,-0.039289055191604215,0.566884939195626,0.6323666978484698,0.671655753040074,5.34500000000006,-0.32516703786191536,898.0,-0.36649214659685164,True,5256.0,4557.77,0.9092609915808453,1.5940130963516241,2.0,TP,1.5,TP
REVERSAL_CONFIRM,MARKET_5S,VALID,1787930520000,2026-08-28T15:22:00+00:00,1,LONG,-0.039289055191604215,0.566884939195626,0.6323666978484698,0.671655753040074,5.34500000000006,-0.32516703786191536,898.0,-0.36649214659685164,True,5112.0,4557.47,0.9653882132834044,1.6501403180541834,2.0,TP,1.5,TP
REVERSAL_CONFIRM,LIMIT_010_FROM_5S,VALID,1787930520000,2026-08-28T15:22:00+00:00,1,LONG,-0.039289055191604215,0.566884939195626,0.6323666978484698,0.671655753040074,5.34500000000006,-0.32516703786191536,898.0,-0.36649214659685164,False,,,,,,NOFILL,,NOFILL
REVERSAL_CONFIRM,CONFIRM_010,VALID,1787930520000,2026-08-28T15:22:00+00:00,1,LONG,-0.039289055191604215,0.566884939195626,0.6323666978484698,0.671655753040074,5.34500000000006,-0.32516703786191536,898.0,-0.36649214659685164,True,5404.0,4558.77,0.7221702525724283,1.4069223573432073,2.0,TP,1.5,TP
REVERSAL_CONFIRM,CONFIRM_AFTER_NEGATIVE,VALID,1787930520000,2026-08-28T15:22:00+00:00,1,LONG,-0.039289055191604215,0.566884939195626,0.6323666978484698,0.671655753040074,5.34500000000006,-0.32516703786191536,898.0,-0.36649214659685164,True,5256.0,4557.77,0.9092609915808453,1.5940130963516241,2.0,TP,1.5,TP
ALL,MARKET_5S,VALID,1787933190000,2026-08-28T16:06:30+00:00,-1,SHORT,-0.1636404902405391,0.09055832955071023,-0.4424648206990196,-0.27882433045848054,6.294285714285771,0.29315068493150687,365.0,-0.15217391304347977,True,5109.0,4514.47,0.6529732183387157,0.6672719019518488,-1.0,SL,-1.0,SL
ALL,LIMIT_010_FROM_5S,VALID,1787933190000,2026-08-28T16:06:30+00:00,-1,SHORT,-0.1636404902405391,0.09055832955071023,-0.4424648206990196,-0.27882433045848054,6.294285714285771,0.29315068493150687,365.0,-0.15217391304347977,True,24906.0,4515.099428571429,0.752973218338693,0.7672719019518262,-1.0,SL,-1.0,SL
ALL,CONFIRM_010,VALID,1787933190000,2026-08-28T16:06:30+00:00,-1,SHORT,-0.1636404902405391,0.09055832955071023,-0.4424648206990196,-0.27882433045848054,6.294285714285771,0.29315068493150687,365.0,-0.15217391304347977,True,7507.0,4512.75,0.37970948706314434,0.3940081706762775,-1.0,SL,-1.0,SL
ALL,CONFIRM_AFTER_NEGATIVE,VALID,1787933190000,2026-08-28T16:06:30+00:00,-1,SHORT,-0.1636404902405391,0.09055832955071023,-0.4424648206990196,-0.27882433045848054,6.294285714285771,0.29315068493150687,365.0,-0.15217391304347977,True,1658.0,4513.43,0.487743985474447,0.5020426690875801,-1.0,SL,-1.0,SL
ALL,MARKET_5S,VALID,1787946930000,2026-08-28T19:55:30+00:00,1,LONG,0.018845066631182888,0.10930138645880402,0.13945349306801105,0.12060842643682816,2.653214285714252,-0.5902439024390244,205.0,-0.21483375959060044,True,5408.0,4457.7,1.0703997846278783,-0.46358863911681536,-1.0,SL,1.5,TP
ALL,LIMIT_010_FROM_5S,VALID,1787946930000,2026-08-28T19:55:30+00:00,1,LONG,0.018845066631182888,0.10930138645880402,0.13945349306801105,0.12060842643682816,2.653214285714252,-0.5902439024390244,205.0,-0.21483375959060044,False,,,,,,NOFILL,,NOFILL
ALL,CONFIRM_010,VALID,1787946930000,2026-08-28T19:55:30+00:00,1,LONG,0.018845066631182888,0.10930138645880402,0.13945349306801105,0.12060842643682816,2.653214285714252,-0.5902439024390244,205.0,-0.21483375959060044,True,1360.0,4457.95,0.9761744514740207,-0.5578139722706731,-1.0,SL,-1.0,SL
ALL,CONFIRM_AFTER_NEGATIVE,VALID,1787946930000,2026-08-28T19:55:30+00:00,1,LONG,0.018845066631182888,0.10930138645880402,0.13945349306801105,0.12060842643682816,2.653214285714252,-0.5902439024390244,205.0,-0.21483375959060044,True,6455.0,4457.81,1.0289406380399615,-0.5050477857047322,2.0,TP,1.5,TP
DIVERGE_EARLY,MARKET_5S,VALID,1787946930000,2026-08-28T19:55:30+00:00,1,LONG,0.018845066631182888,0.10930138645880402,0.13945349306801105,0.12060842643682816,2.653214285714252,-0.5902439024390244,205.0,-0.21483375959060044,True,5408.0,4457.7,1.0703997846278783,-0.46358863911681536,-1.0,SL,1.5,TP
DIVERGE_EARLY,LIMIT_010_FROM_5S,VALID,1787946930000,2026-08-28T19:55:30+00:00,1,LONG,0.018845066631182888,0.10930138645880402,0.13945349306801105,0.12060842643682816,2.653214285714252,-0.5902439024390244,205.0,-0.21483375959060044,False,,,,,,NOFILL,,NOFILL
DIVERGE_EARLY,CONFIRM_010,VALID,1787946930000,2026-08-28T19:55:30+00:00,1,LONG,0.018845066631182888,0.10930138645880402,0.13945349306801105,0.12060842643682816,2.653214285714252,-0.5902439024390244,205.0,-0.21483375959060044,True,1360.0,4457.95,0.9761744514740207,-0.5578139722706731,-1.0,SL,-1.0,SL
DIVERGE_EARLY,CONFIRM_AFTER_NEGATIVE,VALID,1787946930000,2026-08-28T19:55:30+00:00,1,LONG,0.018845066631182888,0.10930138645880402,0.13945349306801105,0.12060842643682816,2.653214285714252,-0.5902439024390244,205.0,-0.21483375959060044,True,6455.0,4457.81,1.0289406380399615,-0.5050477857047322,2.0,TP,1.5,TP
STALL_THEN_GO,MARKET_5S,VALID,1787946930000,2026-08-28T19:55:30+00:00,1,LONG,0.018845066631182888,0.10930138645880402,0.13945349306801105,0.12060842643682816,2.653214285714252,-0.5902439024390244,205.0,-0.21483375959060044,True,5408.0,4457.7,1.0703997846278783,-0.46358863911681536,-1.0,SL,1.5,TP
STALL_THEN_GO,LIMIT_010_FROM_5S,VALID,1787946930000,2026-08-28T19:55:30+00:00,1,LONG,0.018845066631182888,0.10930138645880402,0.13945349306801105,0.12060842643682816,2.653214285714252,-0.5902439024390244,205.0,-0.21483375959060044,False,,,,,,NOFILL,,NOFILL
STALL_THEN_GO,CONFIRM_010,VALID,1787946930000,2026-08-28T19:55:30+00:00,1,LONG,0.018845066631182888,0.10930138645880402,0.13945349306801105,0.12060842643682816,2.653214285714252,-0.5902439024390244,205.0,-0.21483375959060044,True,1360.0,4457.95,0.9761744514740207,-0.5578139722706731,-1.0,SL,-1.0,SL
STALL_THEN_GO,CONFIRM_AFTER_NEGATIVE,VALID,1787946930000,2026-08-28T19:55:30+00:00,1,LONG,0.018845066631182888,0.10930138645880402,0.13945349306801105,0.12060842643682816,2.653214285714252,-0.5902439024390244,205.0,-0.21483375959060044,True,6455.0,4457.81,1.0289406380399615,-0.5050477857047322,2.0,TP,1.5,TP
ALL,MARKET_5S,VALID,1788137190000,2026-08-31T00:46:30+00:00,-1,SHORT,-0.08198549916342199,-0.027328499721022307,-0.23034021193534537,-0.14835471277192339,2.561428571428743,0.5277777777777778,72.0,-0.0375335120644777,True,5256.0,4467.25,-0.4021193530394721,1.13998884551027,-1.0,SL,-1.0,SL
ALL,LIMIT_010_FROM_5S,VALID,1788137190000,2026-08-31T00:46:30+00:00,-1,SHORT,-0.08198549916342199,-0.027328499721022307,-0.23034021193534537,-0.14835471277192339,2.561428571428743,0.5277777777777778,72.0,-0.0375335120644777,True,24006.0,4467.506142857143,-0.3021193530395989,1.2399888455101433,-1.0,SL,-1.0,SL
ALL,CONFIRM_010,VALID,1788137190000,2026-08-31T00:46:30+00:00,-1,SHORT,-0.08198549916342199,-0.027328499721022307,-0.23034021193534537,-0.14835471277192339,2.561428571428743,0.5277777777777778,72.0,-0.0375335120644777,True,17405.0,4466.71,-0.6129392080310779,0.9291689905186642,-1.0,SL,-1.0,SL
ALL,CONFIRM_AFTER_NEGATIVE,VALID,1788137190000,2026-08-31T00:46:30+00:00,-1,SHORT,-0.08198549916342199,-0.027328499721022307,-0.23034021193534537,-0.14835471277192339,2.561428571428743,0.5277777777777778,72.0,-0.0375335120644777,True,8705.0,4467.03,-0.48800892359171305,1.0540992749580291,-1.0,SL,-1.0,SL
CROWD_PERSISTS,MARKET_5S,VALID,1788137190000,2026-08-31T00:46:30+00:00,-1,SHORT,-0.08198549916342199,-0.027328499721022307,-0.23034021193534537,-0.14835471277192339,2.561428571428743,0.5277777777777778,72.0,-0.0375335120644777,True,5256.0,4467.25,-0.4021193530394721,1.13998884551027,-1.0,SL,-1.0,SL
CROWD_PERSISTS,LIMIT_010_FROM_5S,VALID,1788137190000,2026-08-31T00:46:30+00:00,-1,SHORT,-0.08198549916342199,-0.027328499721022307,-0.23034021193534537,-0.14835471277192339,2.561428571428743,0.5277777777777778,72.0,-0.0375335120644777,True,24006.0,4467.506142857143,-0.3021193530395989,1.2399888455101433,-1.0,SL,-1.0,SL
CROWD_PERSISTS,CONFIRM_010,VALID,1788137190000,2026-08-31T00:46:30+00:00,-1,SHORT,-0.08198549916342199,-0.027328499721022307,-0.23034021193534537,-0.14835471277192339,2.561428571428743,0.5277777777777778,72.0,-0.0375335120644777,True,17405.0,4466.71,-0.6129392080310779,0.9291689905186642,-1.0,SL,-1.0,SL
CROWD_PERSISTS,CONFIRM_AFTER_NEGATIVE,VALID,1788137190000,2026-08-31T00:46:30+00:00,-1,SHORT,-0.08198549916342199,-0.027328499721022307,-0.23034021193534537,-0.14835471277192339,2.561428571428743,0.5277777777777778,72.0,-0.0375335120644777,True,8705.0,4467.03,-0.48800892359171305,1.0540992749580291,-1.0,SL,-1.0,SL
ALL,MARKET_5S,VALID,1788151650000,2026-08-31T04:47:30+00:00,1,LONG,-0.09619312906195086,-0.184586815227268,-0.11439182915472682,-0.018198700092775952,1.9232142857141687,-0.8823529411764706,34.0,-0.04999999999972553,True,5256.0,4421.43,-1.1439182915510515,-0.50436397400202,-1.0,SL,-1.0,SL
ALL,LIMIT_010_FROM_5S,VALID,1788151650000,2026-08-31T04:47:30+00:00,1,LONG,-0.09619312906195086,-0.184586815227268,-0.11439182915472682,-0.018198700092775952,1.9232142857141687,-0.8823529411764706,34.0,-0.04999999999972553,False,,,,,,NOFILL,,NOFILL
ALL,CONFIRM_010,VALID,1788151650000,2026-08-31T04:47:30+00:00,1,LONG,-0.09619312906195086,-0.184586815227268,-0.11439182915472682,-0.018198700092775952,1.9232142857141687,-0.8823529411764706,34.0,-0.04999999999972553,False,,,,,,NOFILL,,NOFILL
ALL,CONFIRM_AFTER_NEGATIVE,VALID,1788151650000,2026-08-31T04:47:30+00:00,1,LONG,-0.09619312906195086,-0.184586815227268,-0.11439182915472682,-0.018198700092775952,1.9232142857141687,-0.8823529411764706,34.0,-0.04999999999972553,False,,,,,,NOFILL,,NOFILL
CROWD_PERSISTS,MARKET_5S,VALID,1788151650000,2026-08-31T04:47:30+00:00,1,LONG,-0.09619312906195086,-0.184586815227268,-0.11439182915472682,-0.018198700092775952,1.9232142857141687,-0.8823529411764706,34.0,-0.04999999999972553,True,5256.0,4421.43,-1.1439182915510515,-0.50436397400202,-1.0,SL,-1.0,SL
CROWD_PERSISTS,LIMIT_010_FROM_5S,VALID,1788151650000,2026-08-31T04:47:30+00:00,1,LONG,-0.09619312906195086,-0.184586815227268,-0.11439182915472682,-0.018198700092775952,1.9232142857141687,-0.8823529411764706,34.0,-0.04999999999972553,False,,,,,,NOFILL,,NOFILL
CROWD_PERSISTS,CONFIRM_010,VALID,1788151650000,2026-08-31T04:47:30+00:00,1,LONG,-0.09619312906195086,-0.184586815227268,-0.11439182915472682,-0.018198700092775952,1.9232142857141687,-0.8823529411764706,34.0,-0.04999999999972553,False,,,,,,NOFILL,,NOFILL
CROWD_PERSISTS,CONFIRM_AFTER_NEGATIVE,VALID,1788151650000,2026-08-31T04:47:30+00:00,1,LONG,-0.09619312906195086,-0.184586815227268,-0.11439182915472682,-0.018198700092775952,1.9232142857141687,-0.8823529411764706,34.0,-0.04999999999972553,False,,,,,,NOFILL,,NOFILL
ALL,MARKET_5S,VALID,1788158190000,2026-08-31T06:36:30+00:00,1,LONG,0.04171180931766068,0.1080715059591114,0.4531419284938964,0.41143011917623573,2.6371428571430573,-0.5833333333333334,72.0,-0.039106145251539715,True,5106.0,4435.85,0.7356446370528802,1.839111592632373,2.0,TP,1.5,TP
ALL,LIMIT_010_FROM_5S,VALID,1788158190000,2026-08-31T06:36:30+00:00,1,LONG,0.04171180931766068,0.1080715059591114,0.4531419284938964,0.41143011917623573,2.6371428571430573,-0.5833333333333334,72.0,-0.039106145251539715,False,,,,,,NOFILL,,NOFILL
ALL,CONFIRM_010,VALID,1788158190000,2026-08-31T06:36:30+00:00,1,LONG,0.04171180931766068,0.1080715059591114,0.4531419284938964,0.41143011917623573,2.6371428571430573,-0.5833333333333334,72.0,-0.039106145251539715,True,6908.0,4436.04,0.6635969664138175,1.7670639219933102,2.0,TP,1.5,TP
ALL,CONFIRM_AFTER_NEGATIVE,VALID,1788158190000,2026-08-31T06:36:30+00:00,1,LONG,0.04171180931766068,0.1080715059591114,0.4531419284938964,0.41143011917623573,2.6371428571430573,-0.5833333333333334,72.0,-0.039106145251539715,False,,,,,,NOFILL,,NOFILL
DIVERGE_EARLY,MARKET_5S,VALID,1788158190000,2026-08-31T06:36:30+00:00,1,LONG,0.04171180931766068,0.1080715059591114,0.4531419284938964,0.41143011917623573,2.6371428571430573,-0.5833333333333334,72.0,-0.039106145251539715,True,5106.0,4435.85,0.7356446370528802,1.839111592632373,2.0,TP,1.5,TP
DIVERGE_EARLY,LIMIT_010_FROM_5S,VALID,1788158190000,2026-08-31T06:36:30+00:00,1,LONG,0.04171180931766068,0.1080715059591114,0.4531419284938964,0.41143011917623573,2.6371428571430573,-0.5833333333333334,72.0,-0.039106145251539715,False,,,,,,NOFILL,,NOFILL
DIVERGE_EARLY,CONFIRM_010,VALID,1788158190000,2026-08-31T06:36:30+00:00,1,LONG,0.04171180931766068,0.1080715059591114,0.4531419284938964,0.41143011917623573,2.6371428571430573,-0.5833333333333334,72.0,-0.039106145251539715,True,6908.0,4436.04,0.6635969664138175,1.7670639219933102,2.0,TP,1.5,TP
DIVERGE_EARLY,CONFIRM_AFTER_NEGATIVE,VALID,1788158190000,2026-08-31T06:36:30+00:00,1,LONG,0.04171180931766068,0.1080715059591114,0.4531419284938964,0.41143011917623573,2.6371428571430573,-0.5833333333333334,72.0,-0.039106145251539715,False,,,,,,NOFILL,,NOFILL
STALL_THEN_GO,MARKET_5S,VALID,1788158190000,2026-08-31T06:36:30+00:00,1,LONG,0.04171180931766068,0.1080715059591114,0.4531419284938964,0.41143011917623573,2.6371428571430573,-0.5833333333333334,72.0,-0.039106145251539715,True,5106.0,4435.85,0.7356446370528802,1.839111592632373,2.0,TP,1.5,TP
STALL_THEN_GO,LIMIT_010_FROM_5S,VALID,1788158190000,2026-08-31T06:36:30+00:00,1,LONG,0.04171180931766068,0.1080715059591114,0.4531419284938964,0.41143011917623573,2.6371428571430573,-0.5833333333333334,72.0,-0.039106145251539715,False,,,,,,NOFILL,,NOFILL
STALL_THEN_GO,CONFIRM_010,VALID,1788158190000,2026-08-31T06:36:30+00:00,1,LONG,0.04171180931766068,0.1080715059591114,0.4531419284938964,0.41143011917623573,2.6371428571430573,-0.5833333333333334,72.0,-0.039106145251539715,True,6908.0,4436.04,0.6635969664138175,1.7670639219933102,2.0,TP,1.5,TP
STALL_THEN_GO,CONFIRM_AFTER_NEGATIVE,VALID,1788158190000,2026-08-31T06:36:30+00:00,1,LONG,0.04171180931766068,0.1080715059591114,0.4531419284938964,0.41143011917623573,2.6371428571430573,-0.5833333333333334,72.0,-0.039106145251539715,False,,,,,,NOFILL,,NOFILL
ALL,MARKET_5S,VALID,1788160770000,2026-08-31T07:19:30+00:00,-1,SHORT,-0.3484347657006709,-0.49543068248101274,-0.9745284853194351,-0.6260937196187643,1.8367857142855297,0.6616161616161617,396.0,-1.0500000000001062,True,5407.0,4437.88,-1.8946140384988832,-4.164884308769421,-1.0,SL,-1.0,SL
ALL,LIMIT_010_FROM_5S,VALID,1788160770000,2026-08-31T07:19:30+00:00,-1,SHORT,-0.3484347657006709,-0.49543068248101274,-0.9745284853194351,-0.6260937196187643,1.8367857142855297,0.6616161616161617,396.0,-1.0500000000001062,True,7507.0,4438.063678571429,-1.7946140384988727,-4.064884308769411,-1.0,SL,-1.0,SL
ALL,CONFIRM_010,VALID,1788160770000,2026-08-31T07:19:30+00:00,-1,SHORT,-0.3484347657006709,-0.49543068248101274,-0.9745284853194351,-0.6260937196187643,1.8367857142855297,0.6616161616161617,396.0,-1.0500000000001062,False,,,,,,NOFILL,,NOFILL
ALL,CONFIRM_AFTER_NEGATIVE,VALID,1788160770000,2026-08-31T07:19:30+00:00,-1,SHORT,-0.3484347657006709,-0.49543068248101274,-0.9745284853194351,-0.6260937196187643,1.8367857142855297,0.6616161616161617,396.0,-1.0500000000001062,False,,,,,,NOFILL,,NOFILL
CROWD_PERSISTS,MARKET_5S,VALID,1788160770000,2026-08-31T07:19:30+00:00,-1,SHORT,-0.3484347657006709,-0.49543068248101274,-0.9745284853194351,-0.6260937196187643,1.8367857142855297,0.6616161616161617,396.0,-1.0500000000001062,True,5407.0,4437.88,-1.8946140384988832,-4.164884308769421,-1.0,SL,-1.0,SL
CROWD_PERSISTS,LIMIT_010_FROM_5S,VALID,1788160770000,2026-08-31T07:19:30+00:00,-1,SHORT,-0.3484347657006709,-0.49543068248101274,-0.9745284853194351,-0.6260937196187643,1.8367857142855297,0.6616161616161617,396.0,-1.0500000000001062,True,7507.0,4438.063678571429,-1.7946140384988727,-4.064884308769411,-1.0,SL,-1.0,SL
CROWD_PERSISTS,CONFIRM_010,VALID,1788160770000,2026-08-31T07:19:30+00:00,-1,SHORT,-0.3484347657006709,-0.49543068248101274,-0.9745284853194351,-0.6260937196187643,1.8367857142855297,0.6616161616161617,396.0,-1.0500000000001062,False,,,,,,NOFILL,,NOFILL
CROWD_PERSISTS,CONFIRM_AFTER_NEGATIVE,VALID,1788160770000,2026-08-31T07:19:30+00:00,-1,SHORT,-0.3484347657006709,-0.49543068248101274,-0.9745284853194351,-0.6260937196187643,1.8367857142855297,0.6616161616161617,396.0,-1.0500000000001062,False,,,,,,NOFILL,,NOFILL
ALL,MARKET_5S,VALID,1788175200000,2026-08-31T11:20:00+00:00,-1,SHORT,-0.1669376693769216,-0.2579945799459633,-0.21246612466178752,-0.04552845528486593,1.31785714285687,0.5757575757575758,33.0,-0.28717948717923936,True,5558.0,4456.61,-0.26558265582688934,-1.3506775067758443,-1.0,SL,-1.0,SL
ALL,LIMIT_010_FROM_5S,VALID,1788175200000,2026-08-31T11:20:00+00:00,-1,SHORT,-0.1669376693769216,-0.2579945799459633,-0.21246612466178752,-0.04552845528486593,1.31785714285687,0.5757575757575758,33.0,-0.28717948717923936,True,7507.0,4456.7417857142855,-0.1655826558268055,-1.2506775067757605,-1.0,SL,-1.0,SL
ALL,CONFIRM_010,VALID,1788175200000,2026-08-31T11:20:00+00:00,-1,SHORT,-0.1669376693769216,-0.2579945799459633,-0.21246612466178752,-0.04552845528486593,1.31785714285687,0.5757575757575758,33.0,-0.28717948717923936,True,1653.0,4456.24,-0.5463414634149405,-1.6314363143638955,-1.0,SL,-1.0,SL
ALL,CONFIRM_AFTER_NEGATIVE,VALID,1788175200000,2026-08-31T11:20:00+00:00,-1,SHORT,-0.1669376693769216,-0.2579945799459633,-0.21246612466178752,-0.04552845528486593,1.31785714285687,0.5757575757575758,33.0,-0.28717948717923936,False,,,,,,NOFILL,,NOFILL
CROWD_PERSISTS,MARKET_5S,VALID,1788175200000,2026-08-31T11:20:00+00:00,-1,SHORT,-0.1669376693769216,-0.2579945799459633,-0.21246612466178752,-0.04552845528486593,1.31785714285687,0.5757575757575758,33.0,-0.28717948717923936,True,5558.0,4456.61,-0.26558265582688934,-1.3506775067758443,-1.0,SL,-1.0,SL
CROWD_PERSISTS,LIMIT_010_FROM_5S,VALID,1788175200000,2026-08-31T11:20:00+00:00,-1,SHORT,-0.1669376693769216,-0.2579945799459633,-0.21246612466178752,-0.04552845528486593,1.31785714285687,0.5757575757575758,33.0,-0.28717948717923936,True,7507.0,4456.7417857142855,-0.1655826558268055,-1.2506775067757605,-1.0,SL,-1.0,SL
CROWD_PERSISTS,CONFIRM_010,VALID,1788175200000,2026-08-31T11:20:00+00:00,-1,SHORT,-0.1669376693769216,-0.2579945799459633,-0.21246612466178752,-0.04552845528486593,1.31785714285687,0.5757575757575758,33.0,-0.28717948717923936,True,1653.0,4456.24,-0.5463414634149405,-1.6314363143638955,-1.0,SL,-1.0,SL
CROWD_PERSISTS,CONFIRM_AFTER_NEGATIVE,VALID,1788175200000,2026-08-31T11:20:00+00:00,-1,SHORT,-0.1669376693769216,-0.2579945799459633,-0.21246612466178752,-0.04552845528486593,1.31785714285687,0.5757575757575758,33.0,-0.28717948717923936,False,,,,,,NOFILL,,NOFILL
ALL,MARKET_5S,VALID,1788188490000,2026-08-31T15:01:30+00:00,-1,SHORT,0.615312682642134,0.6349503214496843,0.36656925774431337,-0.24874342489782064,3.055357142856792,0.43859649122807015,114.0,0.03167420814490979,True,5113.0,4432.79,1.089888953828272,0.8476914085331666,-1.0,SL,-1.0,SL
ALL,LIMIT_010_FROM_5S,VALID,1788188490000,2026-08-31T15:01:30+00:00,-1,SHORT,0.615312682642134,0.6349503214496843,0.36656925774431337,-0.24874342489782064,3.055357142856792,0.43859649122807015,114.0,0.03167420814490979,True,12461.0,4433.095535714286,1.1898889538282869,0.9476914085331815,-1.0,SL,1.5,TP
ALL,CONFIRM_010,VALID,1788188490000,2026-08-31T15:01:30+00:00,-1,SHORT,0.615312682642134,0.6349503214496843,0.36656925774431337,-0.24874342489782064,3.055357142856792,0.43859649122807015,114.0,0.03167420814490979,True,2112.0,4434.15,1.5350087668030845,1.292811221507979,2.0,TP,1.5,TP
ALL,CONFIRM_AFTER_NEGATIVE,VALID,1788188490000,2026-08-31T15:01:30+00:00,-1,SHORT,0.615312682642134,0.6349503214496843,0.36656925774431337,-0.24874342489782064,3.055357142856792,0.43859649122807015,114.0,0.03167420814490979,False,,,,,,NOFILL,,NOFILL
DIVERGE_EARLY,MARKET_5S,VALID,1788188490000,2026-08-31T15:01:30+00:00,-1,SHORT,0.615312682642134,0.6349503214496843,0.36656925774431337,-0.24874342489782064,3.055357142856792,0.43859649122807015,114.0,0.03167420814490979,True,5113.0,4432.79,1.089888953828272,0.8476914085331666,-1.0,SL,-1.0,SL
DIVERGE_EARLY,LIMIT_010_FROM_5S,VALID,1788188490000,2026-08-31T15:01:30+00:00,-1,SHORT,0.615312682642134,0.6349503214496843,0.36656925774431337,-0.24874342489782064,3.055357142856792,0.43859649122807015,114.0,0.03167420814490979,True,12461.0,4433.095535714286,1.1898889538282869,0.9476914085331815,-1.0,SL,1.5,TP
DIVERGE_EARLY,CONFIRM_010,VALID,1788188490000,2026-08-31T15:01:30+00:00,-1,SHORT,0.615312682642134,0.6349503214496843,0.36656925774431337,-0.24874342489782064,3.055357142856792,0.43859649122807015,114.0,0.03167420814490979,True,2112.0,4434.15,1.5350087668030845,1.292811221507979,2.0,TP,1.5,TP
DIVERGE_EARLY,CONFIRM_AFTER_NEGATIVE,VALID,1788188490000,2026-08-31T15:01:30+00:00,-1,SHORT,0.615312682642134,0.6349503214496843,0.36656925774431337,-0.24874342489782064,3.055357142856792,0.43859649122807015,114.0,0.03167420814490979,False,,,,,,NOFILL,,NOFILL
ALL,MARKET_5S,VALID,1788228600000,2026-09-01T02:10:00+00:00,1,LONG,0.5619546247816257,0.6059336823733162,1.177661431064404,0.6157068062827783,2.0464285714287405,-0.6216216216216216,37.0,0.04929577464806729,True,5261.0,4443.42,1.7787085514834338,0.6792321116929486,-1.0,SL,-1.0,SL
ALL,LIMIT_010_FROM_5S,VALID,1788228600000,2026-09-01T02:10:00+00:00,1,LONG,0.5619546247816257,0.6059336823733162,1.177661431064404,0.6157068062827783,2.0464285714287405,-0.6216216216216216,37.0,0.04929577464806729,True,7359.0,4443.215357142857,1.8787085514834814,0.7792321116929962,-1.0,SL,-1.0,SL
ALL,CONFIRM_010,VALID,1788228600000,2026-09-01T02:10:00+00:00,1,LONG,0.5619546247816257,0.6059336823733162,1.177661431064404,0.6157068062827783,2.0464285714287405,-0.6216216216216216,37.0,0.04929577464806729,True,456.0,4443.19,1.8910994764400255,0.7916230366495404,-1.0,SL,-1.0,SL
