cohort,signal_time_utc,window_min,stop_atr,rr,outcome
COMMON_CLOCK,2026-09-10T19:24:00+00:00,30,1.5,1.5,SL_FIRST
COMMON_CLOCK,2026-09-10T19:24:00+00:00,30,1.5,2.0,SL_FIRST
COMMON_CLOCK,2026-09-10T19:24:00+00:00,30,1.5,3.0,SL_FIRST
COMMON_CLOCK,2026-09-11T00:06:00+00:00,15,1.0,1.5,SL_FIRST
COMMON_CLOCK,2026-09-11T00:06:00+00:00,15,1.0,2.0,SL_FIRST
COMMON_CLOCK,2026-09-11T00:06:00+00:00,15,1.0,3.0,SL_FIRST
COMMON_CLOCK,2026-09-11T00:06:00+00:00,15,1.5,1.5,SL_FIRST
COMMON_CLOCK,2026-09-11T00:06:00+00:00,15,1.5,2.0,SL_FIRST
COMMON_CLOCK,2026-09-11T00:06:00+00:00,15,1.5,3.0,SL_FIRST
COMMON_CLOCK,2026-09-11T00:06:00+00:00,30,1.0,1.5,SL_FIRST
COMMON_CLOCK,2026-09-11T00:06:00+00:00,30,1.0,2.0,SL_FIRST
COMMON_CLOCK,2026-09-11T00:06:00+00:00,30,1.0,3.0,SL_FIRST
COMMON_CLOCK,2026-09-11T00:06:00+00:00,30,1.5,1.5,SL_FIRST
COMMON_CLOCK,2026-09-11T00:06:00+00:00,30,1.5,2.0,SL_FIRST
COMMON_CLOCK,2026-09-11T00:06:00+00:00,30,1.5,3.0,SL_FIRST
COMMON_CLOCK,2026-09-11T00:44:00+00:00,15,1.0,1.5,TP_FIRST
COMMON_CLOCK,2026-09-11T00:44:00+00:00,15,1.0,2.0,TP_FIRST
COMMON_CLOCK,2026-09-11T00:44:00+00:00,15,1.0,3.0,NEITHER
COMMON_CLOCK,2026-09-11T00:44:00+00:00,15,1.5,1.5,TP_FIRST
COMMON_CLOCK,2026-09-11T00:44:00+00:00,15,1.5,2.0,NEITHER
COMMON_CLOCK,2026-09-11T00:44:00+00:00,15,1.5,3.0,NEITHER
COMMON_CLOCK,2026-09-11T00:44:00+00:00,30,1.0,1.5,TP_FIRST
COMMON_CLOCK,2026-09-11T00:44:00+00:00,30,1.0,2.0,TP_FIRST
COMMON_CLOCK,2026-09-11T00:44:00+00:00,30,1.0,3.0,TP_FIRST
COMMON_CLOCK,2026-09-11T00:44:00+00:00,30,1.5,1.5,TP_FIRST
COMMON_CLOCK,2026-09-11T00:44:00+00:00,30,1.5,2.0,TP_FIRST
COMMON_CLOCK,2026-09-11T00:44:00+00:00,30,1.5,3.0,TP_FIRST
COMMON_CLOCK,2026-09-11T03:42:00+00:00,15,1.0,1.5,SL_FIRST
COMMON_CLOCK,2026-09-11T03:42:00+00:00,15,1.0,2.0,SL_FIRST
COMMON_CLOCK,2026-09-11T03:42:00+00:00,15,1.0,3.0,SL_FIRST
COMMON_CLOCK,2026-09-11T03:42:00+00:00,15,1.5,1.5,SL_FIRST
COMMON_CLOCK,2026-09-11T03:42:00+00:00,15,1.5,2.0,SL_FIRST
COMMON_CLOCK,2026-09-11T03:42:00+00:00,15,1.5,3.0,SL_FIRST
COMMON_CLOCK,2026-09-11T03:42:00+00:00,30,1.0,1.5,SL_FIRST
COMMON_CLOCK,2026-09-11T03:42:00+00:00,30,1.0,2.0,SL_FIRST
COMMON_CLOCK,2026-09-11T03:42:00+00:00,30,1.0,3.0,SL_FIRST
COMMON_CLOCK,2026-09-11T03:42:00+00:00,30,1.5,1.5,SL_FIRST
COMMON_CLOCK,2026-09-11T03:42:00+00:00,30,1.5,2.0,SL_FIRST
COMMON_CLOCK,2026-09-11T03:42:00+00:00,30,1.5,3.0,SL_FIRST
COMMON_CLOCK,2026-09-11T05:09:00+00:00,15,1.0,1.5,SL_FIRST
COMMON_CLOCK,2026-09-11T05:09:00+00:00,15,1.0,2.0,SL_FIRST
COMMON_CLOCK,2026-09-11T05:09:00+00:00,15,1.0,3.0,SL_FIRST
COMMON_CLOCK,2026-09-11T05:09:00+00:00,15,1.5,1.5,NEITHER
COMMON_CLOCK,2026-09-11T05:09:00+00:00,15,1.5,2.0,NEITHER
COMMON_CLOCK,2026-09-11T05:09:00+00:00,15,1.5,3.0,NEITHER
COMMON_CLOCK,2026-09-11T05:09:00+00:00,30,1.0,1.5,SL_FIRST
COMMON_CLOCK,2026-09-11T05:09:00+00:00,30,1.0,2.0,SL_FIRST
COMMON_CLOCK,2026-09-11T05:09:00+00:00,30,1.0,3.0,SL_FIRST
COMMON_CLOCK,2026-09-11T05:09:00+00:00,30,1.5,1.5,TP_FIRST
COMMON_CLOCK,2026-09-11T05:09:00+00:00,30,1.5,2.0,NEITHER
COMMON_CLOCK,2026-09-11T05:09:00+00:00,30,1.5,3.0,NEITHER
COMMON_CLOCK,2026-09-11T05:46:00+00:00,15,1.0,1.5,TP_FIRST
COMMON_CLOCK,2026-09-11T05:46:00+00:00,15,1.0,2.0,TP_FIRST
COMMON_CLOCK,2026-09-11T05:46:00+00:00,15,1.0,3.0,NEITHER
COMMON_CLOCK,2026-09-11T05:46:00+00:00,15,1.5,1.5,NEITHER
COMMON_CLOCK,2026-09-11T05:46:00+00:00,15,1.5,2.0,NEITHER
COMMON_CLOCK,2026-09-11T05:46:00+00:00,15,1.5,3.0,NEITHER
COMMON_CLOCK,2026-09-11T05:46:00+00:00,30,1.0,1.5,TP_FIRST
COMMON_CLOCK,2026-09-11T05:46:00+00:00,30,1.0,2.0,TP_FIRST
COMMON_CLOCK,2026-09-11T05:46:00+00:00,30,1.0,3.0,TP_FIRST
COMMON_CLOCK,2026-09-11T05:46:00+00:00,30,1.5,1.5,TP_FIRST
COMMON_CLOCK,2026-09-11T05:46:00+00:00,30,1.5,2.0,TP_FIRST
COMMON_CLOCK,2026-09-11T05:46:00+00:00,30,1.5,3.0,TP_FIRST
COMMON_CLOCK,2026-09-11T05:55:00+00:00,15,1.0,1.5,SL_FIRST
COMMON_CLOCK,2026-09-11T05:55:00+00:00,15,1.0,2.0,SL_FIRST
COMMON_CLOCK,2026-09-11T05:55:00+00:00,15,1.0,3.0,SL_FIRST
COMMON_CLOCK,2026-09-11T05:55:00+00:00,15,1.5,1.5,SL_FIRST
COMMON_CLOCK,2026-09-11T05:55:00+00:00,15,1.5,2.0,SL_FIRST
COMMON_CLOCK,2026-09-11T05:55:00+00:00,15,1.5,3.0,SL_FIRST
COMMON_CLOCK,2026-09-11T05:55:00+00:00,30,1.0,1.5,SL_FIRST
COMMON_CLOCK,2026-09-11T05:55:00+00:00,30,1.0,2.0,SL_FIRST
COMMON_CLOCK,2026-09-11T05:55:00+00:00,30,1.0,3.0,SL_FIRST
COMMON_CLOCK,2026-09-11T05:55:00+00:00,30,1.5,1.5,SL_FIRST
COMMON_CLOCK,2026-09-11T05:55:00+00:00,30,1.5,2.0,SL_FIRST
COMMON_CLOCK,2026-09-11T05:55:00+00:00,30,1.5,3.0,SL_FIRST
COMMON_CLOCK,2026-09-11T08:00:00+00:00,15,1.0,1.5,SL_FIRST
COMMON_CLOCK,2026-09-11T08:00:00+00:00,15,1.0,2.0,SL_FIRST
COMMON_CLOCK,2026-09-11T08:00:00+00:00,15,1.0,3.0,SL_FIRST
COMMON_CLOCK,2026-09-11T08:00:00+00:00,15,1.5,1.5,SL_FIRST
COMMON_CLOCK,2026-09-11T08:00:00+00:00,15,1.5,2.0,SL_FIRST
COMMON_CLOCK,2026-09-11T08:00:00+00:00,15,1.5,3.0,SL_FIRST
COMMON_CLOCK,2026-09-11T08:00:00+00:00,30,1.0,1.5,SL_FIRST
COMMON_CLOCK,2026-09-11T08:00:00+00:00,30,1.0,2.0,SL_FIRST
COMMON_CLOCK,2026-09-11T08:00:00+00:00,30,1.0,3.0,SL_FIRST
COMMON_CLOCK,2026-09-11T08:00:00+00:00,30,1.5,1.5,SL_FIRST
COMMON_CLOCK,2026-09-11T08:00:00+00:00,30,1.5,2.0,SL_FIRST
COMMON_CLOCK,2026-09-11T08:00:00+00:00,30,1.5,3.0,SL_FIRST
COMMON_CLOCK,2026-09-11T09:58:00+00:00,15,1.0,1.5,SL_FIRST
COMMON_CLOCK,2026-09-11T09:58:00+00:00,15,1.0,2.0,SL_FIRST
COMMON_CLOCK,2026-09-11T09:58:00+00:00,15,1.0,3.0,SL_FIRST
COMMON_CLOCK,2026-09-11T09:58:00+00:00,15,1.5,1.5,SL_FIRST
COMMON_CLOCK,2026-09-11T09:58:00+00:00,15,1.5,2.0,SL_FIRST
COMMON_CLOCK,2026-09-11T09:58:00+00:00,15,1.5,3.0,SL_FIRST
COMMON_CLOCK,2026-09-11T09:58:00+00:00,30,1.0,1.5,SL_FIRST
COMMON_CLOCK,2026-09-11T09:58:00+00:00,30,1.0,2.0,SL_FIRST
COMMON_CLOCK,2026-09-11T09:58:00+00:00,30,1.0,3.0,SL_FIRST
COMMON_CLOCK,2026-09-11T09:58:00+00:00,30,1.5,1.5,SL_FIRST
COMMON_CLOCK,2026-09-11T09:58:00+00:00,30,1.5,2.0,SL_FIRST
COMMON_CLOCK,2026-09-11T09:58:00+00:00,30,1.5,3.0,SL_FIRST
COMMON_CLOCK,2026-09-11T15:27:00+00:00,15,1.0,1.5,TP_FIRST
COMMON_CLOCK,2026-09-11T15:27:00+00:00,15,1.0,2.0,TP_FIRST
COMMON_CLOCK,2026-09-11T15:27:00+00:00,15,1.0,3.0,NEITHER
COMMON_CLOCK,2026-09-11T15:27:00+00:00,15,1.5,1.5,NEITHER
COMMON_CLOCK,2026-09-11T15:27:00+00:00,15,1.5,2.0,NEITHER
COMMON_CLOCK,2026-09-11T15:27:00+00:00,15,1.5,3.0,NEITHER
COMMON_CLOCK,2026-09-11T15:27:00+00:00,30,1.0,1.5,TP_FIRST
COMMON_CLOCK,2026-09-11T15:27:00+00:00,30,1.0,2.0,TP_FIRST
COMMON_CLOCK,2026-09-11T15:27:00+00:00,30,1.0,3.0,SL_FIRST
COMMON_CLOCK,2026-09-11T15:27:00+00:00,30,1.5,1.5,SL_FIRST
COMMON_CLOCK,2026-09-11T15:27:00+00:00,30,1.5,2.0,SL_FIRST
COMMON_CLOCK,2026-09-11T15:27:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-07T01:07:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-07T01:07:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-07T01:07:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-07T01:07:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-07T01:07:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-07T01:07:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-07T01:07:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-07T01:07:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-07T01:07:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-07T01:07:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-07T01:07:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-07T01:07:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-07T03:03:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-07T03:03:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-07T03:03:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-07T03:03:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-07T03:03:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-07T03:03:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-07T03:03:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-07T03:03:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-07T03:03:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-07T03:03:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-07T03:03:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-07T03:03:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-07T07:55:00+00:00,15,1.0,1.5,TP_FIRST
AMP_ALL,2026-08-07T07:55:00+00:00,15,1.0,2.0,TP_FIRST
AMP_ALL,2026-08-07T07:55:00+00:00,15,1.0,3.0,TP_FIRST
AMP_ALL,2026-08-07T07:55:00+00:00,15,1.5,1.5,TP_FIRST
AMP_ALL,2026-08-07T07:55:00+00:00,15,1.5,2.0,TP_FIRST
AMP_ALL,2026-08-07T07:55:00+00:00,15,1.5,3.0,NEITHER
AMP_ALL,2026-08-07T07:55:00+00:00,30,1.0,1.5,TP_FIRST
AMP_ALL,2026-08-07T07:55:00+00:00,30,1.0,2.0,TP_FIRST
AMP_ALL,2026-08-07T07:55:00+00:00,30,1.0,3.0,TP_FIRST
AMP_ALL,2026-08-07T07:55:00+00:00,30,1.5,1.5,TP_FIRST
AMP_ALL,2026-08-07T07:55:00+00:00,30,1.5,2.0,TP_FIRST
AMP_ALL,2026-08-07T07:55:00+00:00,30,1.5,3.0,TP_FIRST
AMP_ALL,2026-08-07T08:33:00+00:00,15,1.0,1.5,TP_FIRST
AMP_ALL,2026-08-07T08:33:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-07T08:33:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-07T08:33:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-07T08:33:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-07T08:33:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-07T08:33:00+00:00,30,1.0,1.5,TP_FIRST
AMP_ALL,2026-08-07T08:33:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-07T08:33:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-07T08:33:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-07T08:33:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-07T08:33:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-07T10:31:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-07T10:31:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-07T10:31:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-07T10:31:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-07T10:31:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-07T10:31:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-07T10:31:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-07T10:31:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-07T10:31:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-07T10:31:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-07T10:31:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-07T10:31:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-07T11:03:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-07T11:03:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-07T11:03:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-07T11:03:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-07T11:03:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-07T11:03:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-07T11:03:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-07T11:03:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-07T11:03:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-07T11:03:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-07T11:03:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-07T11:03:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-07T13:37:00+00:00,15,1.0,1.5,TP_FIRST
AMP_ALL,2026-08-07T13:37:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-07T13:37:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-07T13:37:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-07T13:37:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-07T13:37:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-07T13:37:00+00:00,30,1.0,1.5,TP_FIRST
AMP_ALL,2026-08-07T13:37:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-07T13:37:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-07T13:37:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-07T13:37:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-07T13:37:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-07T13:41:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-07T13:41:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-07T13:41:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-07T13:41:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-07T13:41:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-07T13:41:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-07T13:41:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-07T13:41:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-07T13:41:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-07T13:41:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-07T13:41:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-07T13:41:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-07T14:22:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-07T14:22:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-07T14:22:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-07T14:22:00+00:00,15,1.5,1.5,NEITHER
AMP_ALL,2026-08-07T14:22:00+00:00,15,1.5,2.0,NEITHER
AMP_ALL,2026-08-07T14:22:00+00:00,15,1.5,3.0,NEITHER
AMP_ALL,2026-08-07T14:22:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-07T14:22:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-07T14:22:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-07T14:22:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-07T14:22:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-07T14:22:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-07T14:24:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-07T14:24:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-07T14:24:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-07T14:24:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-07T14:24:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-07T14:24:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-07T14:24:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-07T14:24:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-07T14:24:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-07T14:24:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-07T14:24:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-07T14:24:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-07T19:00:00+00:00,15,1.0,1.5,TP_FIRST
AMP_ALL,2026-08-07T19:00:00+00:00,15,1.0,2.0,TP_FIRST
AMP_ALL,2026-08-07T19:00:00+00:00,15,1.0,3.0,TP_FIRST
AMP_ALL,2026-08-07T19:00:00+00:00,15,1.5,1.5,TP_FIRST
AMP_ALL,2026-08-07T19:00:00+00:00,15,1.5,2.0,TP_FIRST
AMP_ALL,2026-08-07T19:00:00+00:00,15,1.5,3.0,TP_FIRST
AMP_ALL,2026-08-07T19:00:00+00:00,30,1.0,1.5,TP_FIRST
AMP_ALL,2026-08-07T19:00:00+00:00,30,1.0,2.0,TP_FIRST
AMP_ALL,2026-08-07T19:00:00+00:00,30,1.0,3.0,TP_FIRST
AMP_ALL,2026-08-07T19:00:00+00:00,30,1.5,1.5,TP_FIRST
AMP_ALL,2026-08-07T19:00:00+00:00,30,1.5,2.0,TP_FIRST
AMP_ALL,2026-08-07T19:00:00+00:00,30,1.5,3.0,TP_FIRST
AMP_ALL,2026-08-09T23:02:00+00:00,15,1.0,1.5,TP_FIRST
AMP_ALL,2026-08-09T23:02:00+00:00,15,1.0,2.0,TP_FIRST
AMP_ALL,2026-08-09T23:02:00+00:00,15,1.0,3.0,NEITHER
AMP_ALL,2026-08-09T23:02:00+00:00,15,1.5,1.5,TP_FIRST
AMP_ALL,2026-08-09T23:02:00+00:00,15,1.5,2.0,NEITHER
AMP_ALL,2026-08-09T23:02:00+00:00,15,1.5,3.0,NEITHER
AMP_ALL,2026-08-09T23:02:00+00:00,30,1.0,1.5,TP_FIRST
AMP_ALL,2026-08-09T23:02:00+00:00,30,1.0,2.0,TP_FIRST
AMP_ALL,2026-08-09T23:02:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-09T23:02:00+00:00,30,1.5,1.5,TP_FIRST
AMP_ALL,2026-08-09T23:02:00+00:00,30,1.5,2.0,TP_FIRST
AMP_ALL,2026-08-09T23:02:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-10T03:21:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-10T03:21:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-10T03:21:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-10T03:21:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-10T03:21:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-10T03:21:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-10T03:21:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-10T03:21:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-10T03:21:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-10T03:21:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-10T03:21:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-10T03:21:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-10T03:28:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-10T03:28:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-10T03:28:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-10T03:28:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-10T03:28:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-10T03:28:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-10T03:28:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-10T03:28:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-10T03:28:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-10T03:28:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-10T03:28:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-10T03:28:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-10T04:10:00+00:00,15,1.0,1.5,TP_FIRST
AMP_ALL,2026-08-10T04:10:00+00:00,15,1.0,2.0,TP_FIRST
AMP_ALL,2026-08-10T04:10:00+00:00,15,1.0,3.0,TP_FIRST
AMP_ALL,2026-08-10T04:10:00+00:00,15,1.5,1.5,TP_FIRST
AMP_ALL,2026-08-10T04:10:00+00:00,15,1.5,2.0,TP_FIRST
AMP_ALL,2026-08-10T04:10:00+00:00,15,1.5,3.0,NEITHER
AMP_ALL,2026-08-10T04:10:00+00:00,30,1.0,1.5,TP_FIRST
AMP_ALL,2026-08-10T04:10:00+00:00,30,1.0,2.0,TP_FIRST
AMP_ALL,2026-08-10T04:10:00+00:00,30,1.0,3.0,TP_FIRST
AMP_ALL,2026-08-10T04:10:00+00:00,30,1.5,1.5,TP_FIRST
AMP_ALL,2026-08-10T04:10:00+00:00,30,1.5,2.0,TP_FIRST
AMP_ALL,2026-08-10T04:10:00+00:00,30,1.5,3.0,NEITHER
AMP_ALL,2026-08-10T04:55:00+00:00,15,1.0,1.5,TP_FIRST
AMP_ALL,2026-08-10T04:55:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-10T04:55:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-10T04:55:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-10T04:55:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-10T04:55:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-10T04:55:00+00:00,30,1.0,1.5,TP_FIRST
AMP_ALL,2026-08-10T04:55:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-10T04:55:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-10T04:55:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-10T04:55:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-10T04:55:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-10T04:59:00+00:00,15,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-10T04:59:00+00:00,15,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-10T04:59:00+00:00,15,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-10T04:59:00+00:00,15,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-10T04:59:00+00:00,15,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-10T04:59:00+00:00,15,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-10T04:59:00+00:00,30,1.0,1.5,SL_FIRST
AMP_ALL,2026-08-10T04:59:00+00:00,30,1.0,2.0,SL_FIRST
AMP_ALL,2026-08-10T04:59:00+00:00,30,1.0,3.0,SL_FIRST
AMP_ALL,2026-08-10T04:59:00+00:00,30,1.5,1.5,SL_FIRST
AMP_ALL,2026-08-10T04:59:00+00:00,30,1.5,2.0,SL_FIRST
AMP_ALL,2026-08-10T04:59:00+00:00,30,1.5,3.0,SL_FIRST
AMP_ALL,2026-08-10T05:47:00+00:00,15,1.0,1.5,TP_FIRST
AMP_ALL,2026-08-10T05:47:00+00:00,15,1.0,2.0,TP_FIRST
AMP_ALL,2026-08-10T05:47:00+00:00,15,1.0,3.0,NEITHER
