gc_t0_ms,period,window_s,direction,attack1_volume,attack2_volume,volume_ratio_2_to_1,attack1_delta_frac_aligned,attack2_delta_frac_aligned,abs_attack2_delta_frac,attack2_signed_impact,impact_deterioration,rev2_aligned_aggr_share,hit2,hit3,t50_s,fixed5m_atr,entry_i,end_i,mid0,post_volume,post_aligned_volume,post_opposite_volume,post_aligned_share,post_aligned_delta_frac,post_signed_impulse_atr,post_impulse_efficiency,pre_volume,pre_aligned_delta_frac,volume_acceleration,aligned_delta_acceleration,xau_signed_move_confirm_atr,gc_xau_lead_gap
1787049660000,TRAIN,30,1,32.0,65.0,2.03125,-0.5625,-0.015384615384615385,0.015384615384615385,-0.6322580645167862,1.1812776723602498,0.49230769230769234,False,False,81.898,1.0482233502541722,2766676,2767215,4397.674999999999,57.0,13.0,44.0,0.22807017543859648,-0.543859649122807,-0.27096774193482664,-0.004753820033944327,65.0,-0.015384615384615385,0.8769230769230769,-0.5284750337381916,-0.3020304568529518,0.031062714918125178
1787066490000,TRAIN,0,1,520.0,383.0,0.7365384615384616,-0.3076923076923077,-0.13838120104438642,0.13838120104438642,-0.2818791946310374,0.35234899328879676,0.4308093994778068,False,False,,0.14250023133159428,2830140,2831787,4355.995000000001,,,,,,,,,,,,,
1787066490000,TRAIN,5,1,520.0,383.0,0.7365384615384616,-0.3076923076923077,-0.13838120104438642,0.13838120104438642,-0.2818791946310374,0.35234899328879676,0.4308093994778068,False,False,,0.10622744517438835,2830170,2831819,4355.995000000001,44.0,14.0,30.0,0.3181818181818182,-0.36363636363636365,0.0,0.0,33.0,0.6363636363636364,1.3333333333333333,-1.0,0.0,0.0
1787066490000,TRAIN,15,1,520.0,383.0,0.7365384615384616,-0.3076923076923077,-0.13838120104438642,0.13838120104438642,-0.2818791946310374,0.35234899328879676,0.4308093994778068,False,False,,-0.31350050892941317,2830221,2831873,4355.8150000000005,109.0,61.0,48.0,0.5596330275229358,0.11926605504587157,-0.04697986577176835,-0.0004310079428602601,82.0,0.5121951219512195,1.329268292682927,-0.39292906690534796,-0.046636439344945387,-0.0003434264268229667
1787066490000,TRAIN,30,1,520.0,383.0,0.7365384615384616,-0.3076923076923077,-0.13838120104438642,0.13838120104438642,-0.2818791946310374,0.35234899328879676,0.4308093994778068,False,False,54.755,0.26168224299071585,2830311,2831953,4355.014999999999,180.0,97.0,83.0,0.5388888888888889,0.07777777777777778,-0.2348993288590554,-0.0013049962714391967,383.0,-0.13838120104438642,0.4699738903394256,0.2161589788221642,-0.2539095031002058,0.019010174241150424
1787082420000,TRAIN,0,1,46.0,30.0,0.6521739130434783,-0.043478260869565216,-0.13333333333333333,0.13333333333333333,-0.0,0.5426356589146866,0.43333333333333335,False,False,,-5.415977961431916,2882501,2883735,4352.105,,,,,,,,,,,,,
1787082420000,TRAIN,5,1,46.0,30.0,0.6521739130434783,-0.043478260869565216,-0.13333333333333333,0.13333333333333333,-0.0,0.5426356589146866,0.43333333333333335,False,False,,-5.129476584021738,2882516,2883761,4352.125,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.5,0.0,0.011019283746795882,-0.011019283746795882
1787082420000,TRAIN,15,1,46.0,30.0,0.6521739130434783,-0.043478260869565216,-0.13333333333333333,0.13333333333333333,-0.0,0.5426356589146866,0.43333333333333335,False,False,,-4.931129476583922,2882554,2883797,4351.375,8.0,1.0,7.0,0.125,-0.75,-0.4258555133080492,-0.05323193916350615,23.0,-0.4782608695652174,0.34782608695652173,-0.2717391304347826,-0.40220385674902986,-0.02365165655901935
1787082420000,TRAIN,30,1,46.0,30.0,0.6521739130434783,-0.043478260869565216,-0.13333333333333333,0.13333333333333333,-0.0,0.5426356589146866,0.43333333333333335,False,False,,-4.385674931129051,2882603,2883865,4351.425,19.0,9.0,10.0,0.47368421052631576,-0.05263157894736842,-0.21292775665426666,-0.011206724034435088,30.0,-0.13333333333333333,0.6333333333333333,0.08070175438596491,-0.3746556473825413,0.16172789072827465
1787084850000,TRAIN,0,1,12.0,4.0,0.3333333333333333,-1.0,-1.0,1.0,0.11570247933925608,0.4049586776858178,0.0,False,False,65.857,0.6252263126128913,2888907,2889349,4336.725,,,,,,,,,,,,,
1787084850000,TRAIN,5,1,12.0,4.0,0.3333333333333333,-1.0,-1.0,1.0,0.11570247933925608,0.4049586776858178,0.0,False,False,60.906,0.8167370750349965,2888911,2889363,4336.705,,,,,,,,,,,,-0.011265338966247264,
1787084850000,TRAIN,15,1,12.0,4.0,0.3333333333333333,-1.0,-1.0,1.0,0.11570247933925608,0.4049586776858178,0.0,False,False,68.25,0.9181251257291727,2888918,2889384,4336.91,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,,,,,0.10420438543522574,-0.10420438543522574
1787084850000,TRAIN,30,1,12.0,4.0,0.3333333333333333,-1.0,-1.0,1.0,0.11570247933925608,0.4049586776858178,0.0,False,False,61.949,0.5801649567489269,2888940,2889411,4337.145,3.0,0.0,3.0,0.0,-1.0,0.4049586776858178,0.1349862258952726,4.0,-1.0,0.75,0.0,0.23657211828606964,0.16838655939974814
1787098590000,TRAIN,0,1,15.0,42.0,2.8,-0.06666666666666667,-0.047619047619047616,0.047619047619047616,-0.35195530726243474,0.4301675977651585,0.47619047619047616,False,False,13.946,-0.716360116166281,2907651,2908615,4344.45,,,,,,,,,,,,,
1787098590000,TRAIN,5,1,15.0,42.0,2.8,-0.06666666666666667,-0.047619047619047616,0.047619047619047616,-0.35195530726243474,0.4301675977651585,0.47619047619047616,False,False,64.351,-0.913843175218021,2907669,2908634,4344.84,2.0,1.0,1.0,0.5,0.0,0.23463687150852694,0.11731843575426347,2.0,1.0,1.0,-1.0,0.15101645692171167,0.08362041458681527
1787098590000,TRAIN,15,1,15.0,42.0,2.8,-0.06666666666666667,-0.047619047619047616,0.047619047619047616,-0.35195530726243474,0.4301675977651585,0.47619047619047616,False,False,,-1.424975798644459,2907706,2908677,4345.695,21.0,13.0,8.0,0.6190476190476191,0.23809523809523808,0.6256983240225014,0.029795158286785778,26.0,0.07692307692307693,0.8076923076923077,0.16117216117216115,0.4820909970957864,0.14360732692671496
1787098590000,TRAIN,30,1,15.0,42.0,2.8,-0.06666666666666667,-0.047619047619047616,0.047619047619047616,-0.35195530726243474,0.4301675977651585,0.47619047619047616,False,False,,-1.351403678606245,2907746,2908731,4345.655000000001,30.0,18.0,12.0,0.6,0.2,0.5083798882682379,0.01694599627560793,42.0,-0.047619047619047616,0.7142857142857143,0.24761904761904763,0.4666021297195799,0.041777758548658006
1787104830000,TRAIN,0,-1,11.0,64.0,5.818181818181818,-0.45454545454545453,-0.0625,0.0625,0.29878048780480704,0.0,0.46875,True,False,88.349,0.8113385826768749,2932406,2933282,4357.15,,,,,,,,,,,,,
1787104830000,TRAIN,5,-1,11.0,64.0,5.818181818181818,-0.45454545454545453,-0.0625,0.0625,0.29878048780480704,0.0,0.46875,True,False,97.649,0.643779527559108,2932425,2933290,4356.8,6.0,3.0,3.0,0.5,0.0,0.17073170731730986,0.028455284552884975,8.0,-1.0,0.75,1.0,0.15433070866118553,0.01640099865612432
1787104830000,TRAIN,15,-1,11.0,64.0,5.818181818181818,-0.45454545454545453,-0.0625,0.0625,0.29878048780480704,0.0,0.46875,True,False,87.146,0.5555905511812304,2932457,2933317,4356.88,11.0,6.0,5.0,0.5454545454545454,0.09090909090909091,0.21341463414634618,0.01940133037694056,14.0,-0.42857142857142855,0.7857142857142857,0.5194805194805194,0.1190551181100345,0.09435951603631168
1787104830000,TRAIN,30,-1,11.0,64.0,5.818181818181818,-0.45454545454545453,-0.0625,0.0625,0.29878048780480704,0.0,0.46875,True,False,68.55,-0.24251968503946417,2932500,2933376,4356.98,18.0,8.0,10.0,0.4444444444444444,-0.1111111111111111,0.08536585365846083,0.004742547425470046,64.0,-0.0625,0.28125,-0.048611111111111105,0.0749606299212962,0.010405223737164626
1787117580000,TRAIN,0,1,51.0,12.0,0.23529411764705882,-0.058823529411764705,-0.5,0.5,0.2754098360653233,0.16825213576592307,0.25,False,False,43.346,-0.5120167189133912,2962725,2963914,4339.25,,,,,,,,,,,,,
1787117580000,TRAIN,5,1,51.0,12.0,0.23529411764705882,-0.058823529411764705,-0.5,0.5,0.2754098360653233,0.16825213576592307,0.25,False,False,32.395,-0.2340647857887254,2962747,2963938,4338.44,11.0,4.0,7.0,0.36363636363636365,-0.2727272727272727,-0.2295081967213115,-0.020864381520119227,4.0,-0.5,2.75,0.2272727272727273,-0.39498432601902844,0.16547612929771693
1787117580000,TRAIN,15,1,51.0,12.0,0.23529411764705882,-0.058823529411764705,-0.5,0.5,0.2754098360653233,0.16825213576592307,0.25,True,False,15.009,0.16091954022985958,2962795,2963968,4337.43,36.0,8.0,28.0,0.2222222222222222,-0.5555555555555556,-0.6426229508199227,-0.01785063752277563,7.0,-0.7142857142857143,5.142857142857143,0.15873015873015872,-0.887495646116249,0.24487269529632627
1787117580000,TRAIN,30,1,51.0,12.0,0.23529411764705882,-0.058823529411764705,-0.5,0.5,0.2754098360653233,0.16825213576592307,0.25,False,False,7.493,-0.22918843608512623,2962868,2964027,4338.47,87.0,43.0,44.0,0.4942528735632184,-0.011494252873563218,-0.2295081967213115,-0.002638025249670247,12.0,-0.5,7.25,0.4885057471264368,-0.3803552769069005,0.150847080185589
1787140380000,TRAIN,0,1,68.0,18.0,0.2647058823529412,-0.08823529411764706,-0.3333333333333333,0.3333333333333333,-0.0616740088108025,0.00027050003864487193,0.33333333333333337,False,False,13.344,0.9694915254234121,3027511,3028244,4364.035,,,,,,,,,,,,,
1787140380000,TRAIN,5,1,68.0,18.0,0.2647058823529412,-0.08823529411764706,-0.3333333333333333,0.3333333333333333,-0.0616740088108025,0.00027050003864487193,0.33333333333333337,False,False,9.598,0.8881355932200876,3027519,3028260,4364.235000000001,4.0,2.0,2.0,0.5,0.0,0.0,0.0,,,,,0.13559322033949067,-0.13559322033949067
1787140380000,TRAIN,15,1,68.0,18.0,0.2647058823529412,-0.08823529411764706,-0.3333333333333333,0.3333333333333333,-0.0616740088108025,0.00027050003864487193,0.33333333333333337,False,False,51.749,0.27118644067774816,3027531,3028272,4364.965,14.0,10.0,4.0,0.7142857142857143,0.42857142857142855,0.4933920704847372,0.0352422907489098,1.0,-1.0,14.0,1.4285714285714286,0.6305084745765351,-0.13711640409179793
1787140380000,TRAIN,30,1,68.0,18.0,0.2647058823529412,-0.08823529411764706,-0.3333333333333333,0.3333333333333333,-0.0616740088108025,0.00027050003864487193,0.33333333333333337,False,False,36.597,-0.3050847457626208,3027578,3028291,4364.9349999999995,37.0,24.0,13.0,0.6486486486486487,0.2972972972972973,0.4933920704847372,0.013334920823911817,18.0,-0.3333333333333333,2.0555555555555554,0.6306306306306306,0.6101694915252416,-0.11677742104050437
1787141130000,TRAIN,0,-1,21.0,44.0,2.0952380952380953,-0.23809523809523808,-0.13636363636363635,0.13636363636363635,0.724137931034937,0.16091954022901023,0.4318181818181818,False,False,,-2.2637969094927395,3029388,3030257,4364.855,,,,,,,,,,,,,
1787141130000,TRAIN,5,-1,21.0,44.0,2.0952380952380953,-0.23809523809523808,-0.13636363636363635,0.13636363636363635,0.724137931034937,0.16091954022901023,0.4318181818181818,False,False,11.996,-2.155629139073049,3029402,3030273,4365.1849999999995,7.0,5.0,2.0,0.7142857142857143,0.42857142857142855,-0.16091954022974206,-0.02298850574710601,7.0,-0.7142857142857143,1.0,1.1428571428571428,-0.2549668874171894,0.09404734718744737
1787141130000,TRAIN,15,-1,21.0,44.0,2.0952380952380953,-0.23809523809523808,-0.13636363636363635,0.13636363636363635,0.724137931034937,0.16091954022901023,0.4318181818181818,False,False,1.648,-1.7538631346583606,3029439,3030306,4365.754999999999,39.0,12.0,27.0,0.3076923076923077,-0.38461538461538464,-0.40229885057472103,-0.010315355142941565,29.0,-0.4482758620689655,1.3448275862068966,0.06366047745358089,-0.695364238410389,0.29306538783566793
1787141130000,TRAIN,30,-1,21.0,44.0,2.0952380952380953,-0.23809523809523808,-0.13636363636363635,0.13636363636363635,0.724137931034937,0.16091954022901023,0.4318181818181818,False,False,,-2.147902869757909,3029485,3030340,4365.125,50.0,21.0,29.0,0.42,-0.16,-0.0,-0.0,44.0,-0.13636363636363635,1.1363636363636365,-0.02363636363636365,-0.2086092715235383,0.2086092715235383
1787143260000,TRAIN,0,1,500.0,473.0,0.946,-0.14,-0.0021141649048625794,0.0021141649048625794,-0.38287752675389725,0.07338467889957262,0.4989429175475687,False,False,8.855,0.5232314243946755,3037981,3039938,4416.674999999999,,,,,,,,,,,,,
1787143260000,TRAIN,5,1,500.0,473.0,0.946,-0.14,-0.0021141649048625794,0.0021141649048625794,-0.38287752675389725,0.07338467889957262,0.4989429175475687,False,False,,0.12101951312516807,3038017,3039972,4418.785,107.0,71.0,36.0,0.6635514018691588,0.32710280373831774,0.299643281807253,0.0028004045028715238,107.0,-0.2897196261682243,1.0,0.616822429906542,0.3755164304329519,-0.07587314862569888
1787143260000,TRAIN,15,1,500.0,473.0,0.946,-0.14,-0.0021141649048625794,0.0021141649048625794,-0.38287752675389725,0.07338467889957262,0.4989429175475687,False,False,,-0.09966312845602077,3038079,3040042,4420.605,318.0,200.0,118.0,0.6289308176100629,0.2578616352201258,0.6159334126040166,0.0019368975239120018,215.0,-0.013953488372093023,1.4790697674418605,0.2718151235922188,0.6994215979152621,-0.08348818531124558
1787143260000,TRAIN,30,1,500.0,473.0,0.946,-0.14,-0.0021141649048625794,0.0021141649048625794,-0.38287752675389725,0.07338467889957262,0.4989429175475687,False,False,174.9,0.15839318629621632,3038181,3040143,4414.375,535.0,275.0,260.0,0.514018691588785,0.028037383177570093,-0.39952437574325633,-0.0007467745340995445,473.0,-0.0021141649048625794,1.1310782241014798,0.030151548082432672,-0.4093307061588995,0.00980633041564316
1787149170000,TRAIN,0,1,130.0,82.0,0.6307692307692307,-0.23076923076923078,-0.04878048780487805,0.04878048780487805,0.06666666666670613,0.1999999999999163,0.47560975609756095,False,False,104.399,1.053423626787021,3074526,3076330,4472.825000000001,,,,,,,,,,,,,
1787149170000,TRAIN,5,1,130.0,82.0,0.6307692307692307,-0.23076923076923078,-0.04878048780487805,0.04878048780487805,0.06666666666670613,0.1999999999999163,0.47560975609756095,False,False,42.595,1.7416603962879937,3074558,3076363,4472.264999999999,34.0,9.0,25.0,0.2647058823529412,-0.47058823529411764,-0.11111111111110951,-0.003267973856209103,22.0,-0.09090909090909091,1.5454545454545454,-0.3796791443850267,-0.13109271800046918,0.019981606889359668
1787149170000,TRAIN,15,1,130.0,82.0,0.6307692307692307,-0.23076923076923078,-0.04878048780487805,0.04878048780487805,0.06666666666670613,0.1999999999999163,0.47560975609756095,False,False,98.251,1.3413594181089172,3074618,3076426,4473.3099999999995,172.0,86.0,86.0,0.5,0.0,0.06666666666670613,0.00038759689922503567,34.0,-0.17647058823529413,5.0588235294117645,0.17647058823529413,0.1135356575534227,-0.04686899088671656
1787149170000,TRAIN,30,1,130.0,82.0,0.6307692307692307,-0.23076923076923078,-0.04878048780487805,0.04878048780487805,0.06666666666670613,0.1999999999999163,0.47560975609756095,True,False,13.948,1.5099071983946872,3074705,3076517,4471.575000000001,300.0,122.0,178.0,0.4066666666666667,-0.18666666666666668,-0.22222222222221902,-0.0007407407407407301,82.0,-0.04878048780487805,3.658536585365854,-0.1378861788617886,-0.2926176741075058,0.07039545188528676
1787170380000,TRAIN,0,1,55.0,31.0,0.5636363636363636,-0.5636363636363636,-0.22580645161290322,0.22580645161290322,0.20289855072478033,0.8637681159422211,0.3870967741935484,False,False,246.297,0.3308714918762723,3165938,3166502,4507.719999999999,,,,,,,,,,,,,
1787170380000,TRAIN,5,1,55.0,31.0,0.5636363636363636,-0.5636363636363636,-0.22580645161290322,0.22580645161290322,0.20289855072478033,0.8637681159422211,0.3870967741935484,False,False,238.499,0.28951255539150317,3165948,3166508,4507.695,2.0,0.0,2.0,0.0,-1.0,0.0,0.0,7.0,-0.7142857142857143,0.2857142857142857,-0.2857142857142857,-0.017232890201621432,0.017232890201621432
1787170380000,TRAIN,15,1,55.0,31.0,0.5636363636363636,-0.5636363636363636,-0.22580645161290322,0.22580645161290322,0.20289855072478033,0.8637681159422211,0.3870967741935484,False,False,230.547,0.19990152634169248,3165963,3166522,4507.745,26.0,11.0,15.0,0.4230769230769231,-0.15384615384615385,0.13526570048298184,0.005202526941653148,20.0,-0.3,1.3,0.14615384615384613,0.01723289020224836,0.11803281028073348
1787170380000,TRAIN,30,1,55.0,31.0,0.5636363636363636,-0.5636363636363636,-0.22580645161290322,0.22580645161290322,0.20289855072478033,0.8637681159422211,0.3870967741935484,False,False,168.895,0.8547513540127109,3165985,3166542,4506.76,42.0,16.0,26.0,0.38095238095238093,-0.23809523809523808,-0.5410628019325425,-0.012882447665060536,31.0,-0.22580645161290322,1.3548387096774193,-0.012288786482334862,-0.6617429837512907,0.12068018181874818
1787184990000,VALID,0,-1,21.0,7.0,0.3333333333333333,-0.14285714285714285,-0.7142857142857143,0.7142857142857143,-0.08235294117639129,0.20588235294116547,0.14285714285714285,False,False,277.797,0.4573065902580038,3186159,3187317,4515.42,,,,,,,,,,,,,
1787184990000,VALID,5,-1,21.0,7.0,0.3333333333333333,-0.14285714285714285,-0.7142857142857143,0.7142857142857143,-0.08235294117639129,0.20588235294116547,0.14285714285714285,False,False,266.397,0.4011461318051513,3186174,3187339,4516.21,9.0,3.0,6.0,0.3333333333333333,-0.3333333333333333,-0.2882352941175567,-0.03202614379083964,,,,,-0.3169054441260549,0.028670150008498207
1787184990000,VALID,15,-1,21.0,7.0,0.3333333333333333,-0.14285714285714285,-0.7142857142857143,0.7142857142857143,-0.08235294117639129,0.20588235294116547,0.14285714285714285,False,False,261.146,0.6177650429799184,3186214,3187377,4515.86,30.0,18.0,12.0,0.6,0.2,-0.0,-0.0,6.0,-0.6666666666666666,5.0,0.8666666666666667,-0.17650429799410605,0.17650429799410605
1787184990000,VALID,30,-1,21.0,7.0,0.3333333333333333,-0.14285714285714285,-0.7142857142857143,0.7142857142857143,-0.08235294117639129,0.20588235294116547,0.14285714285714285,True,False,211.199,1.8532951289397552,3186271,3187454,4516.36,43.0,25.0,18.0,0.5813953488372093,0.16279069767441862,-0.24705882352954833,-0.005745554035570892,7.0,-0.7142857142857143,6.142857142857143,0.8770764119601329,-0.37707736389668167,0.13001854036713334
1787199990000,VALID,0,-1,27.0,9.0,0.3333333333333333,-0.5555555555555556,-0.5555555555555556,0.5555555555555556,-0.5419354838704749,1.0838709677409497,0.2222222222222222,True,True,104.404,3.7291799109982184,3237516,3238349,4494.76,,,,,,,,,,,,,
1787199990000,VALID,5,-1,27.0,9.0,0.3333333333333333,-0.5555555555555556,-0.5555555555555556,0.5555555555555556,-0.5419354838704749,1.0838709677409497,0.2222222222222222,True,True,99.755,3.3909726636999946,3237529,3238366,4494.42,3.0,3.0,0.0,1.0,1.0,0.18064516129097977,0.060215053763659925,1.0,-1.0,3.0,2.0,0.3026064844247692,-0.1219613231337894
1787199990000,VALID,30,-1,27.0,9.0,0.3333333333333333,-0.5555555555555556,-0.5555555555555556,0.5555555555555556,-0.5419354838704749,1.0838709677409497,0.2222222222222222,True,True,74.851,3.978385251112401,3237569,3238425,4494.72,6.0,4.0,2.0,0.6666666666666666,0.3333333333333333,-0.0903225806446684,-0.015053763440778066,9.0,-0.5555555555555556,0.6666666666666666,0.8888888888888888,0.03560076287345464,-0.12592334351812304
1787220390000,VALID,0,1,57.0,43.0,0.7543859649122807,-0.43859649122807015,-0.023255813953488372,0.023255813953488372,-0.21705426356566956,0.21705426356566956,0.4883720930232558,False,False,152.853,1.1729887453105952,3294804,3295501,4486.885,,,,,,,,,,,,,
1787220390000,VALID,5,1,57.0,43.0,0.7543859649122807,-0.43859649122807015,-0.023255813953488372,0.023255813953488372,-0.21705426356566956,0.21705426356566956,0.4883720930232558,False,False,146.699,1.3830762817839208,3294818,3295509,4486.735000000001,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,5.0,0.2,0.2,-1.2,-0.08753647353041963,0.08753647353041963
1787220390000,VALID,15,1,57.0,43.0,0.7543859649122807,-0.43859649122807015,-0.023255813953488372,0.023255813953488372,-0.21705426356566956,0.21705426356566956,0.4883720930232558,True,False,136.503,1.6223426427680938,3294843,3295525,4486.594999999999,7.0,3.0,4.0,0.42857142857142855,-0.14285714285714285,-0.05426356589166415,-0.00775193798452345,7.0,-0.14285714285714285,1.0,0.0,-0.16923718215973124,0.1149736162680671
1787220390000,VALID,30,1,57.0,43.0,0.7543859649122807,-0.43859649122807015,-0.023255813953488372,0.023255813953488372,-0.21705426356566956,0.21705426356566956,0.4883720930232558,False,False,122.539,1.003751563150864,3294870,3295572,4486.875,8.0,4.0,4.0,0.5,0.0,-0.05426356589166415,-0.006782945736458019,43.0,-0.023255813953488372,0.18604651162790697,0.023255813953488372,-0.005835764902169511,-0.04842780098949464
1787229570000,VALID,0,-1,62.0,75.0,1.2096774193548387,-0.3870967741935484,-0.17333333333333334,0.17333333333333334,0.05932203389851884,0.14830508474548781,0.41333333333333333,False,False,,-2.1304002721397857,3326350,3327776,4459.575,,,,,,,,,,,,,
1787229570000,VALID,5,-1,62.0,75.0,1.2096774193548387,-0.3870967741935484,-0.17333333333333334,0.17333333333333334,0.05932203389851884,0.14830508474548781,0.41333333333333333,False,False,,-2.0573761197416904,3326367,3327800,4459.8099999999995,6.0,2.0,4.0,0.3333333333333333,-0.3333333333333333,-0.059322033898249076,-0.009887005649708179,25.0,-0.2,0.24,-0.1333333333333333,-0.07461163397200438,0.015289600073755301
1787229570000,VALID,15,-1,62.0,75.0,1.2096774193548387,-0.3870967741935484,-0.17333333333333334,0.17333333333333334,0.05932203389851884,0.14830508474548781,0.41333333333333333,False,False,,-1.6128812790566165,3326408,3327836,4461.62,44.0,9.0,35.0,0.20454545454545456,-0.5909090909090909,-0.6228813559322898,-0.014156394453006586,39.0,-0.07692307692307693,1.1282051282051282,-0.513986013986014,-0.649279963714753,0.02639860778246328
1787229570000,VALID,30,-1,62.0,75.0,1.2096774193548387,-0.3870967741935484,-0.17333333333333334,0.17333333333333334,0.05932203389851884,0.14830508474548781,0.41333333333333333,False,False,172.052,-1.2668102959521865,3326482,3327900,4463.129999999999,121.0,30.0,91.0,0.24793388429752067,-0.5041322314049587,-1.097457627118552,-0.009069897744781423,75.0,-0.17333333333333334,1.6133333333333333,-0.3307988980716253,-1.1286993990246765,0.031241771906124427
1787232870000,VALID,0,-1,81.0,87.0,1.0740740740740742,-0.16049382716049382,-0.12643678160919541,0.12643678160919541,-0.3181818181819258,1.2727272727274401,0.4367816091954023,False,False,,-3.0350277659117366,3341654,3343487,4474.365,,,,,,,,,,,,,
1787232870000,VALID,5,-1,81.0,87.0,1.0740740740740742,-0.16049382716049382,-0.12643678160919541,0.12643678160919541,-0.3181818181819258,1.2727272727274401,0.4367816091954023,False,False,,-2.350277659120086,3341677,3343518,4475.545,14.0,1.0,13.0,0.07142857142857142,-0.8571428571428571,-0.28925619834710964,-0.020661157024793545,3.0,0.3333333333333333,4.666666666666667,-1.1904761904761905,-0.3528406663819567,0.06358446803484707
1787232870000,VALID,15,-1,81.0,87.0,1.0740740740740742,-0.16049382716049382,-0.12643678160919541,0.12643678160919541,-0.3181818181819258,1.2727272727274401,0.4367816091954023,False,False,,-2.529688167449687,3341727,3343579,4475.055,68.0,35.0,33.0,0.5147058823529411,0.029411764705882353,-0.1157024793390017,-0.0017015070491029662,30.0,-0.6,2.2666666666666666,0.6294117647058823,-0.2063220845793812,0.0906196052403795
1787232870000,VALID,30,-1,81.0,87.0,1.0740740740740742,-0.16049382716049382,-0.12643678160919541,0.12643678160919541,-0.3181818181819258,1.2727272727274401,0.4367816091954023,False,False,,-2.502776591200179,3341804,3343662,4475.825000000001,142.0,59.0,83.0,0.4154929577464789,-0.16901408450704225,-0.347107438016742,-0.00244441857758269,87.0,-0.12643678160919541,1.632183908045977,-0.042577302897846836,-0.43656557026937587,0.08945813225263388
1787234520000,VALID,0,-1,415.0,90.0,0.21686746987951808,-0.4843373493975904,-0.17777777777777778,0.17777777777777778,-0.028571428571533577,0.2552920763448745,0.4111111111111111,True,False,60.744,1.5766362012816029,3351039,3352684,4489.165,,,,,,,,,,,,,
1787234520000,VALID,5,-1,415.0,90.0,0.21686746987951808,-0.4843373493975904,-0.17777777777777778,0.17777777777777778,-0.028571428571533577,0.2552920763448745,0.4111111111111111,True,False,56.1,1.8472528626956473,3351070,3352712,4488.955,6.0,3.0,3.0,0.5,0.0,0.19999999999995546,0.03333333333332591,24.0,-0.4166666666666667,0.25,0.4166666666666667,0.0617711944532116,0.13822880554674385
1787234520000,VALID,15,-1,415.0,90.0,0.21686746987951808,-0.4843373493975904,-0.17777777777777778,0.17777777777777778,-0.028571428571533577,0.2552920763448745,0.4111111111111111,True,False,45.748,1.7943061245930856,3351128,3352765,4489.105,65.0,46.0,19.0,0.7076923076923077,0.4153846153846154,0.14285714285714818,0.0021978021978022798,63.0,-0.3968253968253968,1.0317460317460319,0.8122100122100122,0.017648912701032252,0.12520823015611593
1787234520000,VALID,30,-1,415.0,90.0,0.21686746987951808,-0.4843373493975904,-0.17777777777777778,0.17777777777777778,-0.028571428571533577,0.2552920763448745,0.4111111111111111,True,False,24.446,2.2149385439647,3351202,3352845,4490.415,239.0,87.0,152.0,0.36401673640167365,-0.2719665271966527,-0.22857142857148904,-0.0009563658099225483,90.0,-0.17777777777777778,2.6555555555555554,-0.09418874941887492,-0.367685681269053,0.13911425269756394
1787246430000,VALID,0,1,46.0,56.0,1.2173913043478262,-0.34782608695652173,-0.03571428571428571,0.03571428571428571,0.05555555555575406,0.3333333333330085,0.48214285714285715,True,False,18.003,0.9765449724658811,3410210,3411420,4508.995,,,,,,,,,,,,,
1787246430000,VALID,5,1,46.0,56.0,1.2173913043478262,-0.34782608695652173,-0.03571428571428571,0.03571428571428571,0.05555555555575406,0.3333333333330085,0.48214285714285715,True,False,21.898,0.4797063022640145,3410236,3411443,4509.545,4.0,4.0,0.0,1.0,1.0,0.05555555555575406,0.013888888888938515,12.0,-0.6666666666666666,0.3333333333333333,1.6666666666666665,0.31409341219672565,-0.2585378566409716
1787246430000,VALID,15,1,46.0,56.0,1.2173913043478262,-0.34782608695652173,-0.03571428571428571,0.03571428571428571,0.05555555555575406,0.3333333333330085,0.48214285714285715,True,False,5.253,0.7081378747704408,3410274,3411481,4509.2,13.0,8.0,5.0,0.6153846153846154,0.23076923076923078,-0.055555555555248784,-0.004273504273480676,34.0,-0.058823529411764705,0.38235294117647056,0.2895927601809955,0.11707118090960837,-0.17262673646485716
1787246430000,VALID,30,1,46.0,56.0,1.2173913043478262,-0.34782608695652173,-0.03571428571428571,0.03571428571428571,0.05555555555575406,0.3333333333330085,0.48214285714285715,True,False,8.101,0.2741178870077115,3410340,3411544,4510.595,37.0,27.0,10.0,0.7297297297297297,0.4594594594594595,0.6666666666665223,0.018018018018014115,56.0,-0.03571428571428571,0.6607142857142857,0.4951737451737452,0.9137262900267438,-0.24705962336022147
1787267280000,VALID,0,1,67.0,36.0,0.5373134328358209,-0.34328358208955223,-0.3333333333333333,0.3333333333333333,-0.0,1.1586206896552147,0.33333333333333337,True,True,200.848,2.1750724637685814,3452529,3453139,4528.33,,,,,,,,,,,,,
1787267280000,VALID,5,1,67.0,36.0,0.5373134328358209,-0.34328358208955223,-0.3333333333333333,0.3333333333333333,-0.0,1.1586206896552147,0.33333333333333337,True,True,194.548,2.06956521739167,3452532,3453156,4528.34,5.0,1.0,4.0,0.2,-0.6,0.2625000000002039,0.05250000000004078,,,,,0.008115942029163516,0.2543840579710404
