sl_atr,tp_atr,rr_nominal,period,n,ev_r,pf,wr_pct,tp_rate_pct,sl_rate_pct,timeout_rate_pct,cum_r,maxdd_r,max_consec_losses
0.75,1.5,2.0,TRAIN,54,-0.17067451478210072,0.7474677812366128,29.629629629629626,20.37037037037037,66.66666666666666,12.962962962962962,-9.21642379823344,12.913644001180684,8
0.75,1.5,2.0,VALID,74,-0.031980369085918524,0.9494116762661333,35.13513513513514,27.027027027027028,60.810810810810814,12.162162162162163,-2.366547312357971,11.698850921926928,6
0.75,1.5,2.0,POST_CHECK,45,-0.33973944384399,0.5369478178661281,24.444444444444443,17.77777777777778,71.11111111111111,11.11111111111111,-15.28827497297955,19.28827497297955,7
0.75,1.5,2.0,FULL,173,-0.15532512187035238,0.7689346619293083,30.63583815028902,22.54335260115607,65.3179190751445,12.138728323699421,-26.871246083570963,33.87124608357095,10
0.75,1.75,2.3333333333333335,TRAIN,54,-0.270532726147859,0.6205123837037955,25.925925925925924,12.962962962962962,70.37037037037037,16.666666666666664,-14.608767211984388,18.048903508901212,8
0.75,1.75,2.3333333333333335,VALID,74,0.01793633728181095,1.0283726943417801,35.13513513513514,21.62162162162162,60.810810810810814,17.56756756756757,1.3272889588540102,9.574018465039684,6
0.75,1.75,2.3333333333333335,POST_CHECK,45,-0.2804801845847307,0.6177159765502211,24.444444444444443,17.77777777777778,71.11111111111111,11.11111111111111,-12.62160830631288,17.28827497297955,7
0.75,1.75,2.3333333333333335,FULL,173,-0.14972882404302462,0.7810257581582782,29.47976878612717,17.91907514450867,66.47398843930635,15.606936416184972,-25.90308655944326,32.90308655944326,10
0.75,2.0,2.6666666666666665,TRAIN,54,-0.23521796054080038,0.6700498885044432,25.925925925925924,11.11111111111111,70.37037037037037,18.51851851851852,-12.70176986920322,18.048903508901212,8
0.75,2.0,2.6666666666666665,VALID,74,0.07769292320807834,1.1228989803251308,35.13513513513514,17.56756756756757,60.810810810810814,21.62162162162162,5.749276317397798,7.934469895848677,6
0.75,2.0,2.6666666666666665,POST_CHECK,45,-0.2212209253254715,0.6984841352343141,24.444444444444443,17.77777777777778,71.11111111111111,11.11111111111111,-9.954941639646217,15.288274972979552,7
0.75,2.0,2.6666666666666665,FULL,173,-0.0977308392569459,0.8570713650653167,29.47976878612717,15.606936416184972,66.47398843930635,17.91907514450867,-16.90743519145164,24.90743519145165,10
0.75,2.25,3.0,TRAIN,54,-0.2391876192792384,0.664481481481716,25.925925925925924,7.4074074074074066,70.37037037037037,22.22222222222222,-12.916131441078873,18.048903508901212,8
0.75,2.25,3.0,VALID,74,0.1206364153920392,1.1908293809727437,35.13513513513514,13.513513513513514,60.810810810810814,25.675675675675674,8.9270947390109,7.934469895848677,6
0.75,2.25,3.0,POST_CHECK,45,-0.18829116798192141,0.7433661654823878,24.444444444444443,15.555555555555555,71.11111111111111,13.333333333333334,-8.473102559186463,14.473102559186465,7
