signal_time_utc,status,net_r,sl_label,warning_available,fill_time_msc,warning_time_msc,warning_lead_to_fill_sec,gc_delta_excess,gc_buy_strength,gc_body_atr,gc_range_atr,gc_close_pos,gc_breakout_atr,gc_buy_loc_excess,xau_spread_start_atr,warning_delay_sec,xau_spread_warning_atr,xau_prefill_range_warning_atr,xau_mom_10s_warning_atr,xau_mom_30s_warning_atr,xau_approach_velocity_atr_per_sec,xau_remaining_to_d1_atr,gc_post_delta_to_warning
2026-08-18T16:08:00+00:00,SL,-1.05,1,True,1787080266306,1787080237657.0,28.649,0.1462811990467829,1.0285714285714285,1.630522088353506,1.967871485943516,0.9714285714287272,0.9558232931724628,-0.0066455010582804,0.2550196646660273,97.651,0.26081556613530243,1.2055475056925098,-0.6491409646041457,-1.1881598012841572,0.008635893783354023,0.15959428689682315,-0.15355805243445692
2026-08-18T23:52:00+00:00,TP,2.95,0,False,1787108004606,,,0.0868655596209775,2.242424242424242,1.6774193548383718,1.8709677419352648,0.9655172413791806,0.7096774193550794,-0.3054054054054054,0.3364575823119837,,,,,,,,
2026-08-19T05:28:00+00:00,SL,-1.05,1,True,1787128201506,1787128200904.0,0.602,0.1573897707231041,1.673202614379085,1.1052631578948835,1.2894736842107908,0.8571428571427953,0.3070175438596589,-0.203125,0.2788973824417103,60.895,0.31781329627042954,1.8031040074124627,-1.495019689598918,-1.5501505675240184,0.015550601907768486,0.07250405374079757,-0.29927007299270075
2026-08-19T09:41:00+00:00,TIMEOUT,1.17592801959648,0,True,1787143383605,1787143369359.0,14.246,0.0579147196261682,1.744186046511628,2.197674418604642,2.6046511627907147,0.8437499999999911,2.0348837209303614,-0.0467488931056294,0.3561334087060306,49.349,0.3561334087060306,1.5590729225544726,-0.4036178631996882,-1.5115884680608151,0.017319908830838192,0.1452798191070176,0.2
2026-08-19T18:04:00+00:00,SL,-1.05,1,True,1787173522058,1787173519057.0,3.001,0.2129320461543428,1.894736842105263,0.5220338983052253,1.518644067796862,0.9062499999999644,0.0474576271188137,-0.1494472789115646,0.2276834116370745,19.049,0.2276834116370745,1.163715215034499,-0.6476328153238273,-0.7589447054572218,0.03984170851263698,0.24105529454264682,-0.1282051282051282
2026-08-20T03:34:00+00:00,TIMEOUT,-0.3992845895804252,0,True,1787207757908,1787207707653.0,50.255,0.4074074074074074,1.88,0.9519999999999328,1.231999999999943,0.7727272727272539,1.0080000000001386,-0.2482269503546099,0.258780036968479,7.645,0.2875333744095374,0.7849661121379116,-0.7849661121379116,-0.7849661121379116,0.10267705848762741,0.2294105565825802,-0.3333333333333333
2026-08-20T13:35:00+00:00,TIMEOUT,0.4254653130288259,0,True,1787243826758,1787243826311.0,0.447,0.0136184396717084,7.416470588235294,1.93356643356632,2.790209790209888,0.7719298245613825,2.0559440559441637,-0.0639593908629441,0.1142131979694953,66.15,0.11421319796949539,1.4137055837562515,-0.7309644670048628,-1.0507614213196346,0.01250810532899069,0.1725888324873811,-0.09289617486338798
2026-08-20T14:33:00+00:00,TP,2.95,0,True,1787247315310,1787247279008.0,36.302,0.2276962168266516,1.7777777777777777,0.7663157894735234,1.09052631578942,0.8378378378377316,0.4715789473685283,-0.1597313237221494,0.1141849443403196,39.005,0.135787501377594,0.8378706050920971,-0.14041662074284447,-0.7175135015983908,0.02092726696717915,0.1945332304639949,-0.42342342342342343
2026-08-21T04:30:00+00:00,SL,-1.05,1,True,1787297566210,1787297561555.0,4.655,0.0059347085662874,3.9361702127659575,0.1029411764709634,1.1838235294118662,0.8260869565219111,0.0514705882354817,-0.0806706198906578,0.26545316647704,101.543,0.27076222980669673,1.0273037542663574,-1.0113765642773873,-0.7990140310959485,0.007450454728141385,0.24611300720513313,-0.05325443786982249
2026-08-21T07:47:00+00:00,SL,-1.05,1,True,1787309311207,1787309310455.0,0.752,0.0260416666666666,1.4871794871794872,1.4893617021277172,1.957446808510869,0.8260869565217134,0.6382978723404502,0.2513382594417077,0.2036857419979699,30.447,0.20368574199796993,1.3081150986098615,-0.5748464274169228,-0.9957969608796959,0.03225992417686021,0.01778208858728445,0.15254237288135594
2026-08-21T11:36:00+00:00,SL,-1.05,1,True,1787323148702,1787323138206.0,10.496,0.0738953771289537,2.16,1.453551912568325,2.027322404371584,0.7547169811320495,0.3825136612021724,0.1815441258663089,0.1758303097961893,118.2,0.17583030979618938,1.8520792631871916,-0.4884175272118346,-1.234719508791461,0.006710575839190146,0.20680993580802925,0.04504504504504504
2026-08-23T23:34:00+00:00,SL,-1.05,1,True,1787538952507,1787538945754.0,6.753,0.1049804305283757,1.7226277372262773,1.8445945945947733,2.033783783783782,0.906976744186135,0.1891891891890089,-0.1606747066492829,0.2605135839226089,45.746,0.2605135839226089,1.3546706363977559,-1.2296241161145434,-1.1254186825455947,0.02072901336681119,0.05173055452168584,-0.6338028169014085
2026-08-24T02:17:00+00:00,SL,-1.05,1,True,1787548821309,1787548818158.0,3.151,0.1833388067870827,2.9420289855072466,0.7142857142856878,0.8000000000000222,1.0,0.4571428571426842,-0.2003284072249589,0.1201072386057912,138.152,0.15013404825737559,1.1365147453082896,-0.12611260053621734,-0.7836997319036753,0.005716204570573198,0.22530831099190532,-0.08791208791208792
2026-08-24T06:06:00+00:00,TP,2.95,0,True,1787562476254,1787562475503.0,0.751,0.0705882352941176,3.709844559585492,1.4608695652175003,1.6231884057970587,0.900000000000091,1.3797101449273523,-0.0791981597108117,0.1744186046510972,55.495,0.16279069767409887,0.9050387596903147,-0.5406976744187891,-0.670542635659117,0.013863948913622626,0.22480620155036574,-0.23893805309734514
2026-08-24T10:03:00+00:00,SL,-1.05,1,True,1787576662053,1787576657560.0,4.493,0.1655172413793104,1.083032490974729,1.8490566037737208,2.1792452830190068,1.0,1.1226415094344524,-0.2477536231884057,0.3181818181823589,17.551,0.311111111111497,0.7813131313128873,-0.37828282828275667,-0.7601010101009443,0.04330813116636912,0.23636363636394622,0.17857142857142858
2026-08-24T23:00:00+00:00,SL,-1.05,1,True,1787623285803,1787623281455.0,4.348,0.05494782708405,1.5384615384615383,1.4456521739126524,1.5217391304346624,0.949999999999818,0.7608695652173312,-0.090613553113553,0.4579653254826126,21.446,0.4579653254826126,0.7693817468109224,-0.3297350343480142,-0.7510631337912181,0.0350211290586225,0.24893686620913905,-0.75
2026-08-25T18:57:00+00:00,TP,2.95,0,True,1787695099057,1787695082107.0,16.95,0.121003429847651,1.75,1.5342465753425851,2.205479452054639,0.8695652173912356,1.7260273972601905,-0.1476190476190476,0.4266847273958181,1.952,0.4266847273958181,0.8438875719604072,-0.7775143921435291,-0.7775143921435291,0.39831679925385716,0.22248560785634774,-1.0
2026-08-26T05:02:00+00:00,TP,2.95,0,True,1787731417357,1787731412858.0,4.499,0.1290425609845433,1.2606060606060605,1.224999999999612,1.662500000000383,0.9473684210524552,0.8749999999999503,0.0673076923076922,0.447999999999974,32.7,0.447999999999974,1.0976000000002621,-0.30464000000011265,-0.7526400000000867,0.023016513761470538,0.24735999999997166,-0.030303030303030304
2026-08-26T06:04:00+00:00,SL,-1.05,1,True,1787735112154,1787735109154.0,3.0,0.0351342710997443,1.1900826446280992,0.7716535433068972,1.2125984251967674,0.7727272727272539,0.3858267716534486,0.126984126984127,0.2024738344434692,9.0,0.23977164605179557,0.8072312083732477,-0.7965746907707303,-0.7965746907707303,0.08850829897452558,0.22207421503329455,-0.6470588235294118
2026-08-26T11:18:00+00:00,SL,-1.05,1,True,1787754054009,1787754046054.0,7.955,0.0029241586406417,1.5515151515151515,1.519999999999709,1.919999999999709,0.8749999999999053,0.6400000000001456,-0.082975332594235,0.3123809523807797,105.896,0.3428571428569364,1.040000000000321,-0.3961904761907304,-0.41142857142915523,0.007410685056680596,0.23047619047597856,-0.14942528735632185
2026-08-26T17:30:00+00:00,SL,-1.05,1,True,1787776323909,1787776270359.0,53.55,0.0301024950504198,1.9090909090909087,0.8967971530250192,1.4448398576510924,1.0,0.448398576512283,0.2495004995004994,0.2379603399432433,10.356,0.23796033994324334,0.9042492917851903,-0.7879131255900532,-0.9042492917851903,0.08731646309242858,0.09575070821515323,-0.46938775510204084
2026-08-27T01:14:00+00:00,TIMEOUT,0.3542379788102158,0,True,1787804199906,1787804141553.0,58.353,0.0918984622342833,2.771428571428572,1.0042194092826393,1.0632911392406628,0.944444444444248,0.620253164557098,-0.1010309278350515,0.1369193154033011,41.249,0.13977180114119425,0.7544824775877516,-0.38365933170342176,-0.5647921760392659,0.01822177487575742,0.24979625101890257,0.011494252873563218
2026-08-27T08:56:00+00:00,SL,-1.05,1,True,1787831980956,1787831979908.0,1.048,0.0919540229885057,1.2156862745098038,0.7777777777780636,1.0606060606060994,0.9333333333336972,0.707070707070733,-0.009993826207748,0.2941176470585847,159.897,0.32352941176444316,1.9301470588237175,-0.3713235294112124,-0.8014705882354792,0.0052883308335611836,0.169117647058519,-0.0660377358490566
2026-08-27T10:57:00+00:00,TP,2.95,0,True,1787839236012,1787839235710.0,0.302,0.2037188952693464,1.360655737704918,0.8584905660377896,0.9905660377357726,0.8666666666667879,0.1320754716979829,-0.1405622489959839,0.3052167142487139,155.553,0.32701790812343323,1.4570464573061874,-0.8938489488714225,-0.8429794964961962,0.00539588413070975,0.17155463275372682,0.06077348066298342
2026-08-27T12:02:00+00:00,SL,-1.05,1,True,1787843059952,1787843057257.0,2.695,0.1100293599530241,1.6896551724137931,0.3783783783780218,1.1351351351352128,0.8333333333332491,0.315315315315305,-0.2747130102040816,0.2769230769229871,77.095,0.2769230769229871,1.2738461538460766,-0.8246153846155401,-1.1569230769226768,0.01229252620392764,0.052307692307718874,0.20430107526881722
2026-08-27T15:41:00+00:00,TIMEOUT,1.206650791359731,0,True,1787856247506,1787856242852.0,4.654,0.1191429947038998,1.8478260869565215,1.487738419618781,1.5258855585831517,0.9750000000001364,0.4959128065392467,0.1565464895635673,0.1818444219948027,122.844,0.18184442199443523,1.5194111704430946,-0.5233078366290388,-0.5758406696497187,0.006809321913768603,0.16351565882482613,0.07563025210084033
2026-08-27T16:37:00+00:00,SL,-1.05,1,False,1787859486304,1787859486154.0,0.15,0.2205661767656319,1.053708439897698,2.745098039215368,3.0882352941172893,0.9333333333332928,2.539215686274715,-0.1258731072250739,0.3271877434432046,,,,,,,,
2026-08-27T18:52:00+00:00,TP,2.95,0,True,1787867662658,1787867616007.0,46.651,0.2232984200248536,1.6929460580912865,2.184971098265496,2.427745664739604,0.933333333333394,2.1040462427746176,-0.0346440750213128,0.3500972492357948,36.0,0.3500972492357948,0.8791330925265882,-0.6068352320094658,-0.4512364545707058,0.02096261307155962,0.2453459294244096,-0.43859649122807015
2026-08-27T19:08:00+00:00,SL,-1.05,1,True,1787868650706,1787868646957.0,3.749,0.1758319435355049,2.75,0.7210300429182838,1.2618025751074065,0.8095238095235827,0.480686695279038,-0.2873796462158531,0.2593126157644647,106.798,0.22473760032948228,1.2216505453791628,-0.2564313644781288,-0.5071002263835859,0.006960456486618548,0.2393496604243591,0.09230769230769231
2026-08-28T03:24:00+00:00,SL,-1.05,1,True,1787898365705,1787898346205.0,19.5,0.1143617021276595,1.1290322580645162,0.4032921810698208,0.8065843621396417,1.0,0.2304526748968907,-0.2857142857142857,0.2658227848098779,46.046,0.271360759493543,1.063291139240519,-0.5870253164559026,-0.8223892405061265,0.017499355350207076,0.19699367088612554,-0.46153846153846156
2026-08-28T06:59:00+00:00,SL,-1.05,1,True,1787911243355,1787911230603.0,12.752,0.0140306921390543,11.12,0.6533333333334334,0.9644444444442551,0.7741935483871157,0.684444444444374,-0.1902278177458033,0.1315457774721571,30.6,0.1443795118596775,1.0299071845997527,-0.8598602039647425,-0.7315228600895385,0.026107842013859267,0.20751690156966662,-0.13274336283185842
2026-08-28T09:31:00+00:00,TIMEOUT,0.6308834729628682,0,True,1787920418557,1787920417958.0,0.599,0.0091731569401473,1.7708333333333333,0.7499999999999595,1.1874999999998883,1.0,0.1249999999998985,-0.175,0.3198781416601953,97.952,0.3198781416601953,0.9454176186849077,-0.45493780147204793,-0.589997461284547,0.008345581121575577,0.18253363797924435,-0.37373737373737376
2026-08-28T19:01:00+00:00,TIMEOUT,1.0623744551827174,0,True,1787954547305,1787954544460.0,2.845,0.0978682078734189,1.285572139303483,1.2214765100673148,1.659955257270506,0.8490566037737015,0.9395973154362646,0.2516109566038726,0.1432632177375842,24.457,0.14326321773729464,1.0951677089251224,-1.0410460488912778,-0.7895395110857151,0.032282762034825004,0.21046048891393335,0.20958083832335328
2026-08-30T23:08:00+00:00,SL,-1.05,1,True,1788142190556,1788142163256.0,27.3,0.0712741513316949,1.0612244897959184,1.1559633027523042,1.4770642201834674,0.7826086956521912,0.6422018348623263,-0.1165501165501165,0.3428011753183294,23.105,0.3428011753183294,0.8501469147893073,-0.8021547502449407,-0.8090107737514569,0.03501453251467029,0.19098922624849848,-0.4444444444444444
2026-08-31T04:37:00+00:00,TIMEOUT,1.0156011893702572,0,True,1788162046808,1788162039008.0,7.8,0.0694747934113471,1.1501597444089458,1.4264150943400071,2.0603773584903737,0.769230769230841,0.2641509433962264,0.0655797101449275,0.2601746887195801,158.851,0.2601746887195801,1.6703215015797233,-0.5359598587622025,-0.7206838877533505,0.004979075068506194,0.20906894629279016,-0.1875
2026-08-31T05:20:00+00:00,TP,2.95,0,False,1788164489104,,,0.0804691437210793,1.691699604743083,1.8239436619717064,2.218309859154887,0.8222222222221818,2.56338028169045,-0.070929800339847,0.2448408534452671,,,,,,,,
2026-08-31T16:29:00+00:00,SL,-1.05,1,True,1788204676809,1788204650105.0,26.704,0.2618014087221571,1.03921568627451,1.087378640776975,1.3592233009709098,0.8000000000001819,1.087378640776357,-0.1117924528301886,0.280821917808125,49.949,0.3082191780820733,2.0000000000000893,-0.9452054794527712,-1.3287671232880465,0.0153581310470915,0.24657534246615698,0.13793103448275862
2026-08-31T23:32:00+00:00,SL,-1.05,1,True,1788229991408,1788229990955.0,0.453,0.0849420849420849,3.463917525773196,3.11111111111153,4.148148148148707,0.75,2.177777777778448,-0.1547619047619047,0.5206396429900055,10.798,0.5206396429900055,0.7809594644850083,-0.7809594644850083,-0.7809594644850083,0.07232445494397187,0.21904053551492397,-1.0
2026-09-01T20:05:00+00:00,SL,-1.05,1,True,1788303979208,1788303977404.0,1.804,0.3100489400821978,1.9125,0.9361702127657868,1.1914893617020863,0.8928571428570848,0.1276595744681498,-0.0504201680672268,0.2232558139537124,17.249,0.2232558139532894,0.9023255813956021,-0.5488372093024709,-0.9023255813956021,0.05231176192217533,0.09767441860424685,-0.9537037037037037
2026-09-02T02:20:00+00:00,TP,2.95,0,True,1788326559758,1788326512807.0,46.951,0.140856390071368,2.910344827586207,1.4923857868019452,1.7055837563452187,0.9166666666665562,1.101522842639708,-0.0188609719041247,0.1872158331104557,52.799,0.18721583311045573,1.479005081572532,-0.4568066327896073,-0.6253008825889493,0.014608784871207538,0.2286707675849916,-0.13069908814589665
2026-09-03T02:50:00+00:00,TP,2.95,0,True,1788414705754,1788414679651.0,26.103,0.0074487328008455,1.173913043478261,0.739130434782513,1.086956521739106,0.8799999999999273,0.347826086956593,0.0324476650563607,0.2282732757215068,19.495,0.22827327572150685,0.8354801891406819,-0.4793738790152474,-0.7852600684820998,0.04028007532608873,0.21473993151804838,-0.0967741935483871
2026-09-03T05:00:00+00:00,SL,-1.05,1,False,1788422470359,1788422470206.0,0.153,0.0394833884454909,2.647686832740213,2.1477272727269727,2.3068181818177256,0.9310344827586748,1.670454545454714,-0.0589555895423847,0.4536616979908915,,,,,,,,
2026-09-03T11:45:00+00:00,SL,-1.05,1,True,1788446806954,1788446802460.0,4.494,0.0252175894281157,1.5269709543568464,1.1570247933884386,1.6776859504135515,1.0,0.8677685950413289,-0.2072517845554834,0.2782922972665162,42.301,0.2782922972670915,0.784278292297121,-0.29094194714255456,-0.6577817935396135,0.01779282209894802,0.24734583239256402,-0.7078651685393258
