gc_t0_ms,event_utc,period,direction,quiet_start,big2,big3,attack1_impact,attack2_impact,impact_deterioration,attack1_delta_frac,attack2_delta_frac,abs_delta_frac_1,abs_delta_frac_2,attack1_volume,attack2_volume,volume_ratio_2_to_1,persistence_abs_delta,efficiency1,efficiency2,efficiency_deterioration,prior30_abs_move_atr,prior30_signed_pred_move_atr,prior60_signed_pred_move_atr,prior60_range_atr,gc_pred_60_atr,gc_minus_xau_signed_context,utc_hour
1787293710000,2026-08-21T06:28:30+00:00,VALID,-1,True,False,False,0.4705882352940127,0.07843137254894268,0.39215686274507006,0.24770642201834864,0.12796208530805686,0.24770642201834864,0.12796208530805686,109.0,211.0,1.9357798165137614,0.12796208530805686,1.899782135075829,0.6129266521417374,1.2868554829340917,0.09295612009293659,-0.09295612009293659,-0.6224018475754047,0.9133949191686708,-0.6666666666665477,-0.04426481909114299,6
1787294010000,2026-08-21T06:33:30+00:00,VALID,1,False,True,False,-0.12804878048787469,-0.4695121951216896,0.3414634146338149,-0.08571428571428572,-0.05263157894736842,0.08571428571428572,0.05263157894736842,70.0,57.0,0.8142857142857143,0.05263157894736842,-1.4939024390252047,-8.920731707312104,7.426829268286899,0.43617866793811866,0.43617866793811866,0.6297885868696942,1.3085360038151657,0.5121951219511106,-0.11759346491858358,6
1787294100000,2026-08-21T06:35:00+00:00,VALID,-1,False,False,False,0.548192771084387,-0.7147147147146148,1.2629074857990017,0.47150259067357514,0.12449799196787148,0.47150259067357514,0.12449799196787148,193.0,249.0,1.2901554404145077,0.12449799196787148,1.1626506024097438,-5.740773031094809,6.903423633504553,0.6024321796071285,0.6024321796071285,0.04583723105686992,0.9996881821019862,0.12612612612619845,0.08028889506932853,6
1787294160000,2026-08-21T06:36:00+00:00,VALID,-1,False,False,False,0.798798798799002,0.6436781609193005,0.15512063787970143,0.26666666666666666,0.4915254237288136,0.26666666666666666,0.4915254237288136,150.0,177.0,1.18,0.26666666666666666,2.9954954954962574,1.3095521204909906,1.6859433750052668,0.6702349093073883,-0.6702349093073883,-1.3862622658340045,1.590246803449132,-1.488505747126317,-0.10224348129231253,6
1787294460000,2026-08-21T06:41:00+00:00,VALID,1,False,False,False,0.9685534591197839,0.6325301204818966,0.33602333863788725,-0.34782608695652173,-0.3684210526315789,0.34782608695652173,0.3684210526315789,46.0,114.0,2.4782608695652173,0.34782608695652173,2.7845911949693787,1.7168674698794337,1.067723725089945,0.645263827081392,-0.645263827081392,-1.7622377622370151,1.9713922441192453,-1.686746987951724,0.07549077428529105,6
1787294790000,2026-08-21T06:46:30+00:00,VALID,1,True,False,False,0.6726726726724396,-0.25225225225202147,0.9249249249244611,-0.5436893203883495,-0.3978494623655914,0.5436893203883495,0.3978494623655914,206.0,93.0,0.45145631067961167,0.3978494623655914,1.2372372372368086,-0.6340394448496757,1.8712766820864841,0.22067686601767106,0.22067686601767106,-0.42404574254338967,0.6923195796631428,-0.42042042042041816,0.0036253221229715082,6
1787294880000,2026-08-21T06:48:00+00:00,VALID,-1,True,False,False,0.13504823151133433,-0.24054982817868364,0.37559805969001797,0.3076923076923077,0.16666666666666666,0.3076923076923077,0.16666666666666666,26.0,24.0,0.9230769230769231,0.16666666666666666,0.4389067524118365,-1.4432989690721019,1.8822057214839383,0.11858125992576349,0.11858125992576349,-0.046938415387000526,0.4397388388914853,-0.0,0.046938415387000526,6
1787294940000,2026-08-21T06:49:00+00:00,VALID,-1,False,False,False,0.9140893470788228,0.4713804713804454,0.4427088756983774,0.5844155844155844,0.4925373134328358,0.5844155844155844,0.4925373134328358,77.0,67.0,0.8701298701298701,0.4925373134328358,1.5641084383348747,0.9570451994693893,0.6070632388654854,0.40034873583243674,-0.40034873583243674,-1.1034001743679458,1.2840453356577584,-1.2727272727271168,-0.16932709835917104,6
1787295000000,2026-08-21T06:50:00+00:00,VALID,-1,True,False,False,0.5656565656564487,0.15328467153293152,0.4123718941235172,0.0967741935483871,0.56,0.0967741935483871,0.56,93.0,50.0,0.5376344086021505,0.0967741935483871,5.845117845116637,0.27372262773737766,5.571395217379259,0.0,-0.0,-0.7587644494978905,0.8330490809174229,-0.7153284671530609,0.04343598234482959,6
1787295240000,2026-08-21T06:54:00+00:00,VALID,1,True,False,False,0.4087591240876625,0.05035971223039871,0.3583994118572638,-0.47368421052631576,-0.20634920634920634,0.47368421052631576,0.20634920634920634,76.0,63.0,0.8289473684210527,0.20634920634920634,0.8629359286295099,0.24405091311654759,0.6188850155129623,0.08411565903109387,-0.08411565903109387,-0.5782951558390095,0.7649267743146674,-0.503597122302155,0.07469803353685445,6
1787295330000,2026-08-21T06:55:30+00:00,VALID,1,True,False,False,0.2258064516127045,-0.16935483870978507,0.3951612903224896,-0.37254901960784315,-0.1,0.37254901960784315,0.1,51.0,20.0,0.39215686274509803,0.1,0.6061120543288383,-1.6935483870978507,2.2996604414266892,0.005954912803192685,-0.005954912803192685,-0.11612079966009096,0.509145044661601,-0.05645161290291941,0.059669186757171554,6
1787295510000,2026-08-21T06:58:30+00:00,VALID,1,True,False,False,0.5490196078431177,-0.10980392156852367,0.6588235294116414,-0.02702702702702703,-0.13636363636363635,0.02702702702702703,0.13636363636363635,37.0,44.0,1.1891891891891893,0.02702702702702703,20.313725490195353,-0.8052287581691736,21.118954248364528,0.09599314334736574,-0.09599314334736574,-0.6629526462398628,1.3529033640455415,-0.6039215686271299,0.05903107761273296,6
1787295630000,2026-08-21T07:00:30+00:00,VALID,1,False,True,True,0.6970954356850594,0.2904564315352653,0.4066390041497941,-0.3333333333333333,-0.13793103448275862,0.3333333333333333,0.13793103448275862,153.0,174.0,1.1372549019607843,0.13793103448275862,2.0912863070551784,2.1058091286306735,-0.014522821575495115,0.43821006260158224,-0.43821006260158224,-1.246464178066434,1.7560862508695239,-1.0456431535270607,0.20082102453937334,7
1787295870000,2026-08-21T07:04:30+00:00,VALID,-1,True,False,False,0.7424242424245164,-0.1060606060605074,0.8484848484850238,0.2727272727272727,0.21212121212121213,0.2727272727272727,0.21212121212121213,22.0,33.0,1.5,0.21212121212121213,2.7222222222232273,-0.4999999999995349,3.2222222222227623,0.2116082224909199,0.2116082224909199,-0.3329302700524628,0.7674324869007313,-0.6893939393940216,-0.3564636693415588,7
1787296050000,2026-08-21T07:07:30+00:00,VALID,-1,True,True,False,0.04682274247466144,-0.09364548494974874,0.14046822742441017,0.4,0.52,0.4,0.52,10.0,25.0,2.5,0.4,0.1170568561866536,-0.1800874710572091,0.2971443272438627,0.04382608695658705,-0.04382608695658705,0.01460869565160517,0.3189565217394089,-0.0,-0.01460869565160517,7
1787296170000,2026-08-21T07:09:30+00:00,VALID,1,False,False,False,0.6953642384105793,0.37086092715197166,0.3245033112586076,-0.8015665796344648,-0.30434782608695654,0.8015665796344648,0.30434782608695654,383.0,69.0,0.1801566579634465,0.30434782608695654,0.8675065254438171,1.2185430463564781,-0.351036520912661,0.5438745953319372,-0.5438745953319372,-1.235644913954621,1.5505196796726999,-1.2052980132447513,0.030346900709869784,7
1787296260000,2026-08-21T07:11:00+00:00,VALID,-1,True,False,False,0.5137614678898332,0.0888888888892097,0.42487257900062353,0.046153846153846156,0.16363636363636364,0.046153846153846156,0.16363636363636364,65.0,110.0,1.6923076923076923,0.046153846153846156,11.131498470946386,0.5432098765451704,10.588288594401217,0.1560655737701132,-0.1560655737701132,-0.5645901639341249,0.8836065573773921,-0.6222222222224468,-0.05763205828832196,7
1787296440000,2026-08-21T07:14:00+00:00,VALID,-1,False,False,False,0.41042345276896874,-0.37086092715238206,0.7812843799213508,0.7142857142857143,0.058823529411764705,0.7142857142857143,0.058823529411764705,21.0,34.0,1.619047619047619,0.058823529411764705,0.5745928338765562,-6.304635761590495,6.879228595467051,0.2949079449328862,0.2949079449328862,-0.1695140155911844,0.6455465251281878,-0.18543046357640183,-0.015916447985217436,7
1787296740000,2026-08-21T07:19:00+00:00,VALID,-1,True,False,False,0.9483870967739471,-0.09655172413784321,1.0449388209117902,0.2676056338028169,0.3333333333333333,0.2676056338028169,0.3333333333333333,71.0,60.0,0.8450704225352113,0.2676056338028169,3.5439728353131708,-0.28965517241352967,3.8336280077267,0.09349736379592827,0.09349736379592827,-0.9202108963091785,1.149033391915109,-0.9172413793101691,0.0029695169990093806,7
1787296920000,2026-08-21T07:22:00+00:00,VALID,1,True,False,False,0.10108303249088346,-0.19718309859137248,0.29826613108225597,-0.21739130434782608,-0.17333333333333334,0.21739130434782608,0.17333333333333334,46.0,75.0,1.6304347826086956,0.17333333333333334,0.4649819494580639,-1.1375947995656104,1.6025767490236742,0.014983945772712962,0.014983945772712962,0.05993578308994332,0.7516946129142926,0.049295774647618945,-0.010640008442324378,7
1787297040000,2026-08-21T07:24:00+00:00,VALID,1,False,False,False,0.6925795053001912,-0.9851851851850297,1.6777646904852208,-0.2602739726027397,-0.2,0.2602739726027397,0.2,73.0,55.0,0.7534246575342466,0.2,2.6609633624691558,-4.925925925925148,7.586889288394304,0.7120418848165398,0.7120418848165398,-0.1204188481673035,0.9528795811516231,0.10370370370361288,0.2241225518709164,7
1787297100000,2026-08-21T07:25:00+00:00,VALID,1,False,False,False,0.5703703703705783,0.15441176470598217,0.4159586056645961,-0.1724137931034483,-0.23529411764705882,0.1724137931034483,0.23529411764705882,29.0,34.0,1.1724137931034482,0.1724137931034483,3.3081481481493538,0.6562500000004242,2.6518981481489297,0.2568093385218105,-0.2568093385218105,-0.7003891050585395,1.1258106355382755,-0.7205882352944274,-0.02019913023588793,7
1787297190000,2026-08-21T07:26:30+00:00,VALID,1,False,False,False,0.45487364620967996,0.40433212996400675,0.05054151624567321,-0.6,-0.6176470588235294,0.6,0.6176470588235294,50.0,136.0,2.72,0.6,0.7581227436828,0.6546329723226776,0.10348977136012238,0.5342139057058037,-0.5342139057058037,-1.0324711062191159,1.196844615666768,-0.9097472924189003,0.12272381380021558,7
1787297490000,2026-08-21T07:31:30+00:00,VALID,-1,False,False,False,0.956834532374432,0.7553956834532819,0.20143884892115005,0.5454545454545454,0.1780821917808219,0.5454545454545454,0.1780821917808219,44.0,73.0,1.6590909090909092,0.1780821917808219,1.7541966426864588,4.2418372993915066,-2.4876406567050475,0.8395841069438346,-0.8395841069438346,-1.8325287783144737,1.8455254363165128,-1.7625899280576578,0.0699388502568159,7
1787297670000,2026-08-21T07:34:30+00:00,VALID,-1,False,False,False,0.5539568345321138,-0.10071942446034268,0.6546762589924564,0.25,0.2857142857142857,0.25,0.2857142857142857,16.0,14.0,0.875,0.25,2.215827338128455,-0.3525179856111994,2.5683453237396545,0.36979166666717034,0.36979166666717034,0.005208333333447175,0.6406250000007391,-0.20143884892068536,-0.20664718225413253,7
1787297820000,2026-08-21T07:37:00+00:00,VALID,-1,True,False,False,0.2508960573476735,-0.15671641791054702,0.40761247525822053,0.16279069767441862,0.024390243902439025,0.16279069767441862,0.024390243902439025,43.0,41.0,0.9534883720930233,0.024390243902439025,1.5412186379928514,-6.425373134332427,7.966591772325279,0.10812898242894399,0.10812898242894399,-0.33249662096918714,0.9893801892256979,-0.20895522388041263,0.12354139708877451,7
1787297940000,2026-08-21T07:39:00+00:00,VALID,-1,False,False,False,1.166666666666782,0.5733788395908235,0.5932878270759585,0.40540540540540543,0.19047619047619047,0.40540540540540543,0.19047619047619047,37.0,42.0,1.135135135135135,0.19047619047619047,2.877777777778062,3.0102389078518232,-0.13246113007376126,0.7023006400271544,-0.7023006400271544,-1.8162947586922837,1.9761286974571695,-1.81569965870326,0.0005950999890236286,7
1787298000000,2026-08-21T07:40:00+00:00,VALID,1,True,False,False,0.47781569965872983,-0.3310810810810113,0.8088967807397411,-0.16666666666666666,-0.06666666666666667,0.16666666666666666,0.06666666666666667,72.0,15.0,0.20833333333333334,0.06666666666666667,2.866894197952379,-4.9662162162151695,7.833110414167549,0.20460797799183497,0.20460797799183497,-0.151650618981926,0.9243466299862821,-0.1418918918919849,0.009758727089941105,7
1787298090000,2026-08-21T07:41:30+00:00,VALID,1,False,False,False,0.3822525597270826,-0.19112627986375857,0.5733788395908412,-0.3333333333333333,-0.13043478260869565,0.3333333333333333,0.13043478260869565,18.0,23.0,1.2777777777777777,0.13043478260869565,1.146757679181248,-1.4653014789554824,2.6120591581367303,0.34853760445643794,0.34853760445643794,-0.207172701949941,0.9310584958216184,-0.095563139931662,0.111609562018279,7
1787298180000,2026-08-21T07:43:00+00:00,VALID,-1,True,False,False,0.5675675675675268,0.2781456953644339,0.2894218722030929,0.5294117647058824,0.25,0.5294117647058824,0.25,17.0,56.0,3.2941176470588234,0.25,1.072072072071995,1.1125827814577356,-0.04051070938574064,0.24907687143366733,-0.24907687143366733,-0.6626384692849071,0.9822087948976562,-0.8807947019866712,-0.2181562327017641,7
1787298360000,2026-08-21T07:46:00+00:00,VALID,1,False,False,False,0.3696369636960534,-0.6169491525424973,0.9865861162385507,-0.058823529411764705,-0.24528301886792453,0.058823529411764705,0.24528301886792453,17.0,53.0,3.1176470588235294,0.058823529411764705,6.283828382832908,-2.5152542372886426,8.79908262012155,0.4838485585276256,0.4838485585276256,0.18478638416165097,1.0114623133031322,0.18983050847484698,0.005044124313196008,7
1787298510000,2026-08-21T07:48:30+00:00,VALID,-1,False,False,False,0.7659574468086177,-0.4680851063827646,1.2340425531913823,0.41509433962264153,0.20353982300884957,0.41509433962264153,0.20353982300884957,106.0,113.0,1.0660377358490567,0.20353982300884957,1.8452611218571242,-2.299722479184887,4.144983601042011,0.5929518267052104,0.5929518267052104,-0.3711606854185412,1.2990623989653058,-0.29787234042585303,0.07328834499268816,7
1787298600000,2026-08-21T07:50:00+00:00,VALID,-1,True,True,False,0.39325842696630825,0.15555555555577172,0.23770287141053653,0.28888888888888886,0.2222222222222222,0.28888888888888886,0.2222222222222222,45.0,18.0,0.4,0.2222222222222222,1.3612791702679903,0.7000000000009727,0.6612791702670175,0.24890702419069027,-0.24890702419069027,-0.6936753133192783,0.7997668318270899,-0.7000000000000884,-0.006324686680810099,7
1787298690000,2026-08-21T07:51:30+00:00,VALID,-1,True,False,False,-0.07777777777770703,-0.19444444444444442,0.11666666666673739,0.2,0.1111111111111111,0.2,0.1111111111111111,5.0,9.0,1.8,0.1111111111111111,-0.3888888888885351,-1.7499999999999998,1.3611111111114647,0.14621409921620673,0.14621409921620673,0.3452277342610832,0.43051929213788104,0.3499999999998585,0.004772265738775261,7
1787298870000,2026-08-21T07:54:30+00:00,VALID,1,False,False,False,0.6730769230769074,0.44871794871793824,0.22435897435896912,-0.5862068965517241,-0.15,0.5862068965517241,0.15,29.0,40.0,1.3793103448275863,0.15,1.148190045248842,2.9914529914529218,-1.8432629462040797,0.3595730486993528,-0.3595730486993528,-1.0787191460976338,1.3775850567044468,-0.9423076923078335,0.13641145378980024,7
1787299080000,2026-08-21T07:58:00+00:00,VALID,-1,True,False,False,0.5150501672237997,0.13907284768220018,0.3759773195415995,0.1111111111111111,0.358974358974359,0.1111111111111111,0.358974358974359,36.0,78.0,2.1666666666666665,0.1111111111111111,4.635451505014197,0.38741721854327194,4.248034286470926,0.08948696383539165,0.08948696383539165,-0.6994112699741563,1.0432296047098641,-0.6490066225163721,0.05040464745778417,7
1787299200000,2026-08-21T08:00:00+00:00,VALID,-1,True,False,False,0.42857142857168046,-0.1872909698994918,0.6158623984711722,0.10204081632653061,0.25,0.10204081632653061,0.25,98.0,16.0,0.16326530612244897,0.10204081632653061,4.200000000002468,-0.7491638795979672,4.949163879600436,0.04937400811162616,-0.04937400811162616,-0.46905307705865223,0.8986069476281832,-0.3745819397994094,0.09447113725924283,8
1787299290000,2026-08-21T08:01:30+00:00,VALID,-1,False,True,True,0.9967637540452076,0.5436893203886696,0.453074433656538,0.5357142857142857,0.4318181818181818,0.5357142857142857,0.4318181818181818,56.0,88.0,1.5714285714285714,0.4318181818181818,1.8606256742177207,1.2590700051106032,0.6015556691071176,0.4519966015296692,-0.4519966015296692,-1.5700934579444834,1.8222599830076571,-1.4951456310680173,0.07494782687646606,8
1787299470000,2026-08-21T08:04:30+00:00,VALID,1,False,False,False,0.5204460966542821,0.416356877323047,0.1040892193312351,-0.7674418604651163,-0.2345679012345679,0.7674418604651163,0.2345679012345679,172.0,81.0,0.47093023255813954,0.2345679012345679,0.6781570350343675,1.7749951085877267,-1.0968380735533592,0.4548929663605826,-0.4548929663605826,-1.0301987767580618,1.6269113149852423,-0.9888475836429467,0.04135119311511515,8
1787299680000,2026-08-21T08:08:00+00:00,VALID,1,True,True,True,0.1025641025640086,-0.26315789473683854,0.36572199730084715,-0.07692307692307693,-0.7575757575757576,0.07692307692307693,0.7575757575757576,13.0,33.0,2.5384615384615383,0.07692307692307693,1.3333333333321116,-0.3473684210526269,1.6807017543847385,0.1236203090509159,0.1236203090509159,0.0870961268310832,0.6433875175599492,0.10526315789463968,0.01816703106355648,8
1787300220000,2026-08-21T08:17:00+00:00,VALID,-1,True,False,False,0.568265682656537,0.2989323843413612,0.2693332983151758,0.18309859154929578,0.45454545454545453,0.18309859154929578,0.45454545454545453,142.0,11.0,0.07746478873239436,0.18309859154929578,3.1036048822010867,0.6576512455509946,2.445953636650092,0.11517367458885014,-0.11517367458885014,-0.7243144424136,1.1210237659965896,-0.8967971530245369,-0.1724827106109369,8
1787300280000,2026-08-21T08:18:00+00:00,VALID,-1,False,False,False,1.5444839857648325,0.32996632996623615,1.2145176557985964,0.5591054313099042,0.5106382978723404,0.5591054313099042,0.5106382978723404,313.0,282.0,0.9009584664536742,0.5106382978723404,2.7624199288251003,0.6461840628505459,2.1162358659745544,0.34776608590618013,-0.34776608590618013,-1.9344488528544996,2.018975332068411,-1.838383838383622,0.09606501447087767,8
1787300460000,2026-08-21T08:21:00+00:00,VALID,1,False,True,False,-0.0,-0.7499999999996887,0.7499999999996887,-0.13725490196078433,-0.06315789473684211,0.13725490196078433,0.06315789473684211,51.0,190.0,3.7254901960784315,0.06315789473684211,-0.0,-11.87499999999507,11.87499999999507,0.7633634553528783,0.7633634553528783,0.4888956961250875,0.9391943636086694,0.5416666666663577,0.05277097054127017,8
1787300760000,2026-08-21T08:26:00+00:00,VALID,-1,False,False,False,0.8257372654157784,0.3247422680410815,0.5009949973746969,0.1267605633802817,0.07627118644067797,0.1267605633802817,0.07627118644067797,71.0,236.0,3.323943661971831,0.07627118644067797,6.51414953828003,4.257731958760846,2.2564175795191836,0.40702036441583994,-0.40702036441583994,-1.0522508038585356,1.2285637727760859,-1.1185567010309752,-0.06630589717243951,8
1787300910000,2026-08-21T08:28:30+00:00,VALID,-1,False,False,False,0.3783783783783505,0.3783783783783505,0.0,0.3674418604651163,0.05,0.3674418604651163,0.05,215.0,80.0,0.37209302325581395,0.05,1.0297639411562702,7.567567567567009,-6.537803626410739,0.42538157150955924,-0.42538157150955924,-0.8487846240814629,0.8725268513286504,-0.7945945945946736,0.054190029486789304,8
1787300970000,2026-08-21T08:29:30+00:00,VALID,1,True,False,False,0.7608695652173312,-0.15217391304332784,0.913043478260659,-0.3902439024390244,-0.14285714285714285,0.3902439024390244,0.14285714285714285,82.0,49.0,0.5975609756097561,0.14285714285714285,1.949728260869411,-1.065217391303295,3.014945652172706,0.2208761797437561,0.2208761797437561,-0.6034652767993733,0.9998591350892668,-0.6086956521740033,-0.005230375374630003,8
1787301240000,2026-08-21T08:34:00+00:00,VALID,1,True,False,False,0.20895522388058,-0.18543046357639628,0.3943856874569763,-0.3333333333333333,-0.35064935064935066,0.3333333333333333,0.35064935064935066,132.0,77.0,0.5833333333333334,0.3333333333333333,0.62686567164174,-0.5288202109400931,1.155685882581833,0.04287172507619093,0.04287172507619093,-0.240558012930043,0.7073834637625658,-0.23178807947017913,0.008769933459863877,8
1787301300000,2026-08-21T08:35:00+00:00,VALID,-1,True,True,False,0.04635761589420447,-0.048109965635472686,0.09446758152967716,0.2,0.10344827586206896,0.2,0.10344827586206896,30.0,29.0,0.9666666666666667,0.10344827586206896,0.23178807947102234,-0.4650630011429026,0.696851080613925,0.03686797752799868,-0.03686797752799868,-0.09585674157333308,0.6292134831463588,0.048109965635472686,0.14396670720880578,8
1787301390000,2026-08-21T08:36:30+00:00,VALID,-1,True,True,False,0.3111111111108072,0.20740740740720479,0.1037037037036024,0.3391304347826087,0.4845360824742268,0.3391304347826087,0.4845360824742268,115.0,97.0,0.8434782608695652,0.3391304347826087,0.9173789173780212,0.42805358549997585,0.4893253318780454,0.17184503260485431,-0.17184503260485431,-0.5665515918681904,0.8995013425393936,-0.4666666666664466,0.0998849252017438,8
1787301540000,2026-08-21T08:39:00+00:00,VALID,1,False,True,False,1.6342412451360826,0.49822064056937243,1.1360206045667103,-0.02564102564102564,-0.015384615384615385,0.02564102564102564,0.015384615384615385,78.0,130.0,1.6666666666666667,0.015384615384615385,63.73540856030722,32.38434163700921,31.351066923298013,0.5046900864445152,-0.5046900864445152,-2.1191833731836685,2.353503770461546,-1.9928825622774897,0.12630081090617873,8
1787301600000,2026-08-21T08:40:00+00:00,VALID,1,False,True,False,0.49822064056937243,-1.154121863799352,1.6523425043687245,-0.25925925925925924,-0.3333333333333333,0.25925925925925924,0.3333333333333333,81.0,306.0,3.7777777777777777,0.25925925925925924,1.9217081850532938,-3.462365591398056,5.38407377645135,1.2178438661706639,1.2178438661706639,0.6141263940517518,1.5769516728623956,0.6523297491040212,0.03820335505226935,8
1787301720000,2026-08-21T08:42:00+00:00,VALID,-1,False,False,False,0.6782006920417741,0.18666666666691567,0.49153402537485846,0.6271186440677966,0.23809523809523808,0.6271186440677966,0.23809523809523808,59.0,42.0,0.711864406779661,0.23809523809523808,1.0814551575801263,0.7840000000010459,0.2974551575790805,0.4229463679563394,-0.4229463679563394,-1.1120162932792619,1.5302104548539623,-0.9800000000001402,0.13201629327912168,8
1787301870000,2026-08-21T08:44:30+00:00,VALID,-1,False,False,False,0.5526315789472582,0.5065789473685643,0.04605263157869388,0.14285714285714285,0.16,0.14285714285714285,0.16,42.0,50.0,1.1904761904761905,0.14285714285714285,3.868421052630808,3.166118421053527,0.7023026315772807,0.37998303647171466,-0.37998303647171466,-1.0259541984737592,1.5959287531811153,-0.9210526315789034,0.10490156689485586,8
1787301990000,2026-08-21T08:46:30+00:00,VALID,1,True,False,False,0.0888888888888029,-0.044444444444199344,0.13333333333300224,-0.3333333333333333,-0.23076923076923078,0.3333333333333333,0.23076923076923078,24.0,13.0,0.5416666666666666,0.23076923076923078,0.26666666666640876,-0.19259259259153047,0.4592592592579392,0.027259451565566445,-0.027259451565566445,-0.3271134187892766,0.4588674346910295,-0.22222222222220936,0.10489119656706722,8
1787302050000,2026-08-21T08:47:30+00:00,VALID,-1,True,False,False,0.3660130718950658,0.09150326797376646,0.27450980392129937,0.7647058823529411,0.45454545454545453,0.7647058823529411,0.45454545454545453,17.0,22.0,1.2941176470588236,0.45454545454545453,0.4786324786320092,0.2013071895422862,0.277325289089723,0.1799729364001764,-0.1799729364001764,-0.7341001353177106,0.7341001353177106,-0.4117647058821571,0.3223354294355535,8
1787302200000,2026-08-21T08:50:00+00:00,VALID,-1,True,False,False,0.13333333333340647,-0.1777777777776058,0.3111111111110123,0.07142857142857142,0.23076923076923078,0.07142857142857142,0.23076923076923078,28.0,13.0,0.4642857142857143,0.07142857142857142,1.8666666666676905,-0.7703703703696252,2.6370370370373157,0.10055501142682786,0.10055501142682786,0.05256284688204486,0.637610186091886,-0.04444444444460356,-0.09700729132664843,8
1787302260000,2026-08-21T08:51:00+00:00,VALID,1,True,False,False,0.13333333333340647,-0.0,0.13333333333340647,-0.16666666666666666,-0.02564102564102564,0.16666666666666666,0.02564102564102564,24.0,39.0,1.625,0.02564102564102564,0.8000000000004388,-0.0,0.8000000000004388,0.06673476336370376,0.06673476336370376,-0.0023833844059084966,0.4194756554307912,0.0,0.0023833844059084966,8
1787302440000,2026-08-21T08:54:00+00:00,VALID,-1,False,False,False,0.5365853658538053,-0.5223880597014535,1.058973425555259,0.35294117647058826,0.04,0.35294117647058826,0.04,34.0,25.0,0.7352941176470589,0.04,1.5203252032524484,-13.059701492536337,14.580026695788785,0.4948298552362269,0.4948298552362269,-0.21056589584489735,0.7290844143637351,-0.0522388059703354,0.15832708987456195,8
1787302530000,2026-08-21T08:55:30+00:00,VALID,-1,False,False,False,0.32432432432450276,-0.48648648648675413,0.8108108108112568,0.3333333333333333,0.15789473684210525,0.3333333333333333,0.15789473684210525,21.0,38.0,1.8095238095238095,0.15789473684210525,0.9729729729735083,-3.0810810810827762,4.054054054056285,0.6437734359576139,0.6437734359576139,0.3536609433586547,0.7321886717982828,0.2702702702702551,-0.08339067308839965,8
1787302590000,2026-08-21T08:56:30+00:00,VALID,-1,True,False,False,0.17213114754108413,0.05737704918053532,0.11475409836054881,0.2,0.06666666666666667,0.2,0.06666666666666667,20.0,30.0,1.5,0.06666666666666667,0.8606557377054206,0.8606557377080298,-2.609246152474043e-12,0.08939974457301957,-0.08939974457301957,-0.3307790549171368,0.4142188165174654,-0.34426229508216827,-0.01348324016503144,8
1787302680000,2026-08-21T08:58:00+00:00,VALID,-1,False,False,False,0.7433628318582824,0.7272727272726341,0.0160901045856483,0.15625,0.25,0.15625,0.25,64.0,56.0,0.875,0.15625,4.757522123893008,2.9090909090905366,1.848431214802471,0.6821636119803697,-0.6821636119803697,-1.301743406347642,1.4769780956640868,-1.2121212121212408,0.08962219422640127,8
1787302800000,2026-08-21T09:00:00+00:00,VALID,-1,True,False,False,0.37668161434946085,0.2445414847159484,0.13214012963351246,0.4482758620689655,0.15384615384615385,0.4482758620689655,0.15384615384615385,29.0,104.0,3.586206896551724,0.15384615384615385,0.8402897550872588,1.5895196506536644,-0.7492298955664056,0.22488687782834094,-0.22488687782834094,-0.9755656108596492,1.5900452488688248,-0.8558951965063754,0.11967041435327386,9
1787302860000,2026-08-21T09:01:00+00:00,VALID,-1,True,False,False,0.06113537117870908,0.0,0.06113537117870908,0.08823529411764706,0.3333333333333333,0.08823529411764706,0.3333333333333333,68.0,48.0,0.7058823529411765,0.08823529411764706,0.6928675400253695,0.0,0.6928675400253695,0.07574391343487734,0.07574391343487734,-0.006311992786431135,0.9152389540129962,-0.06113537117870908,-0.054823378392277945,9
1787302920000,2026-08-21T09:02:00+00:00,VALID,1,False,False,False,-0.061135371179265104,-0.5407725321886606,0.4796371610093955,-0.2631578947368421,-0.14814814814814814,0.2631578947368421,0.14814814814814814,38.0,54.0,1.4210526315789473,0.14814814814814814,-0.2323144104812074,-3.6502145922734592,3.417900181792252,0.704286964129744,0.704286964129744,0.7287839020119268,1.1636045494309761,0.6609442060088487,-0.06783969600307804,9
1787302980000,2026-08-21T09:03:00+00:00,VALID,1,True,True,True,0.6008583690987547,0.35897435897405205,0.24188401012470262,-0.5416666666666666,-0.26153846153846155,0.5416666666666666,0.26153846153846155,48.0,65.0,1.3541666666666667,0.26153846153846155,1.1092769891053933,1.3725490196066696,-0.26327203050127634,0.02444347446583076,-0.02444347446583076,-0.6477520733306206,1.4666084679181661,-0.8376068376066655,-0.18985476427604497,9
1787303070000,2026-08-21T09:04:30+00:00,VALID,-1,False,False,False,0.4049586776858634,0.34710743801622884,0.05785123966963457,0.2,0.2631578947368421,0.2,0.2631578947368421,35.0,19.0,0.5428571428571428,0.2,2.024793388429317,1.3190082644616696,0.7057851239676474,0.6356853549346957,-0.6356853549346957,-1.005755702408489,1.292261777871861,-0.9256198347104698,0.08013586769801928,9
1787303160000,2026-08-21T09:06:00+00:00,VALID,1,False,True,True,0.32183908045949533,-0.05714285714254956,0.3789819376020449,-0.20930232558139536,-0.2727272727272727,0.20930232558139536,0.2727272727272727,43.0,22.0,0.5116279069767442,0.20930232558139536,1.537675606639811,-0.20952380952268174,1.7471994161624926,0.25655976676360304,0.25655976676360304,-0.11078717201142327,0.7959183673467741,-0.2857142857143069,-0.17492711370288364,9
