cohort,signal_time_utc,depth_atr,expiry_min,filled,fill_time_msc,fill_delay_sec,fill_price,status,r,exit_time_msc,exit_price
AMP_ALL,2026-08-13T08:48:00+00:00,1.0,5,True,1786621845756.0,105.756,4377.372857142857,SL,-1.0,1786622031607.0,4375.307142857143
AMP_ALL,2026-08-13T08:48:00+00:00,1.0,10,True,1786621845756.0,105.756,4377.372857142857,SL,-1.0,1786622031607.0,4375.307142857143
AMP_ALL,2026-08-13T08:48:00+00:00,1.0,15,True,1786621845756.0,105.756,4377.372857142857,SL,-1.0,1786622031607.0,4375.307142857143
AMP_ALL,2026-08-13T08:48:00+00:00,1.25,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T08:48:00+00:00,1.25,5,True,1786621981355.0,241.355,4377.028571428571,SL,-1.0,1786622056657.0,4374.962857142857
AMP_ALL,2026-08-13T08:48:00+00:00,1.25,10,True,1786621981355.0,241.355,4377.028571428571,SL,-1.0,1786622056657.0,4374.962857142857
AMP_ALL,2026-08-13T08:48:00+00:00,1.25,15,True,1786621981355.0,241.355,4377.028571428571,SL,-1.0,1786622056657.0,4374.962857142857
AMP_ALL,2026-08-13T08:48:00+00:00,1.5,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T08:48:00+00:00,1.5,5,True,1786621995158.0,255.158,4376.684285714286,SL,-1.0,1786622560959.0,4374.618571428571
AMP_ALL,2026-08-13T08:48:00+00:00,1.5,10,True,1786621995158.0,255.158,4376.684285714286,SL,-1.0,1786622560959.0,4374.618571428571
AMP_ALL,2026-08-13T08:48:00+00:00,1.5,15,True,1786621995158.0,255.158,4376.684285714286,SL,-1.0,1786622560959.0,4374.618571428571
AMP_ALL,2026-08-13T09:57:00+00:00,0.5,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T09:57:00+00:00,0.5,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T09:57:00+00:00,0.5,10,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T09:57:00+00:00,0.5,15,True,1786626779557.0,899.557,4383.161964285714,SL,-1.0,1786626898809.0,4381.397857142857
AMP_ALL,2026-08-13T09:57:00+00:00,0.75,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T09:57:00+00:00,0.75,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T09:57:00+00:00,0.75,10,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T09:57:00+00:00,0.75,15,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T09:57:00+00:00,1.0,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T09:57:00+00:00,1.0,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T09:57:00+00:00,1.0,10,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T09:57:00+00:00,1.0,15,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T09:57:00+00:00,1.25,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T09:57:00+00:00,1.25,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T09:57:00+00:00,1.25,10,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T09:57:00+00:00,1.25,15,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T09:57:00+00:00,1.5,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T09:57:00+00:00,1.5,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T09:57:00+00:00,1.5,10,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T09:57:00+00:00,1.5,15,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:37:00+00:00,0.5,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:37:00+00:00,0.5,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:37:00+00:00,0.5,10,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:37:00+00:00,0.5,15,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:37:00+00:00,0.75,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:37:00+00:00,0.75,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:37:00+00:00,0.75,10,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:37:00+00:00,0.75,15,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:37:00+00:00,1.0,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:37:00+00:00,1.0,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:37:00+00:00,1.0,10,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:37:00+00:00,1.0,15,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:37:00+00:00,1.25,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:37:00+00:00,1.25,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:37:00+00:00,1.25,10,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:37:00+00:00,1.25,15,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:37:00+00:00,1.5,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:37:00+00:00,1.5,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:37:00+00:00,1.5,10,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:37:00+00:00,1.5,15,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:43:00+00:00,0.5,3,True,1786628732105.0,92.105,4389.903035714286,SL,-1.0,1786628800055.0,4388.262142857143
AMP_ALL,2026-08-13T10:43:00+00:00,0.5,5,True,1786628732105.0,92.105,4389.903035714286,SL,-1.0,1786628800055.0,4388.262142857143
AMP_ALL,2026-08-13T10:43:00+00:00,0.5,10,True,1786628732105.0,92.105,4389.903035714286,SL,-1.0,1786628800055.0,4388.262142857143
AMP_ALL,2026-08-13T10:43:00+00:00,0.5,15,True,1786628732105.0,92.105,4389.903035714286,SL,-1.0,1786628800055.0,4388.262142857143
AMP_ALL,2026-08-13T10:43:00+00:00,0.75,3,True,1786628732105.0,92.105,4389.629553571429,TIMEOUT,1.420230710632381,1786630440023.0,4391.96
AMP_ALL,2026-08-13T10:43:00+00:00,0.75,5,True,1786628732105.0,92.105,4389.629553571429,TIMEOUT,1.420230710632381,1786630440023.0,4391.96
AMP_ALL,2026-08-13T10:43:00+00:00,0.75,10,True,1786628732105.0,92.105,4389.629553571429,TIMEOUT,1.420230710632381,1786630440023.0,4391.96
AMP_ALL,2026-08-13T10:43:00+00:00,0.75,15,True,1786628732105.0,92.105,4389.629553571429,TIMEOUT,1.420230710632381,1786630440023.0,4391.96
AMP_ALL,2026-08-13T10:43:00+00:00,1.0,3,True,1786628738405.0,98.405,4389.356071428571,TIMEOUT,1.5868973772993447,1786630440023.0,4391.96
AMP_ALL,2026-08-13T10:43:00+00:00,1.0,5,True,1786628738405.0,98.405,4389.356071428571,TIMEOUT,1.5868973772993447,1786630440023.0,4391.96
AMP_ALL,2026-08-13T10:43:00+00:00,1.0,10,True,1786628738405.0,98.405,4389.356071428571,TIMEOUT,1.5868973772993447,1786630440023.0,4391.96
AMP_ALL,2026-08-13T10:43:00+00:00,1.0,15,True,1786628738405.0,98.405,4389.356071428571,TIMEOUT,1.5868973772993447,1786630440023.0,4391.96
AMP_ALL,2026-08-13T10:43:00+00:00,1.25,3,True,1786628784905.0,144.905,4389.082589285715,TIMEOUT,1.753564043965754,1786630440023.0,4391.96
AMP_ALL,2026-08-13T10:43:00+00:00,1.25,5,True,1786628784905.0,144.905,4389.082589285715,TIMEOUT,1.753564043965754,1786630440023.0,4391.96
AMP_ALL,2026-08-13T10:43:00+00:00,1.25,10,True,1786628784905.0,144.905,4389.082589285715,TIMEOUT,1.753564043965754,1786630440023.0,4391.96
AMP_ALL,2026-08-13T10:43:00+00:00,1.25,15,True,1786628784905.0,144.905,4389.082589285715,TIMEOUT,1.753564043965754,1786630440023.0,4391.96
AMP_ALL,2026-08-13T10:43:00+00:00,1.5,3,True,1786628796303.0,156.303,4388.809107142857,TIMEOUT,1.9202307106327177,1786630440023.0,4391.96
AMP_ALL,2026-08-13T10:43:00+00:00,1.5,5,True,1786628796303.0,156.303,4388.809107142857,TIMEOUT,1.9202307106327177,1786630440023.0,4391.96
AMP_ALL,2026-08-13T10:43:00+00:00,1.5,10,True,1786628796303.0,156.303,4388.809107142857,TIMEOUT,1.9202307106327177,1786630440023.0,4391.96
AMP_ALL,2026-08-13T10:43:00+00:00,1.5,15,True,1786628796303.0,156.303,4388.809107142857,TIMEOUT,1.9202307106327177,1786630440023.0,4391.96
AMP_ALL,2026-08-13T10:50:00+00:00,0.5,3,True,1786629109505.0,49.505,4392.265535714286,SL,-1.0,1786629695703.0,4390.452142857143
AMP_ALL,2026-08-13T10:50:00+00:00,0.5,5,True,1786629109505.0,49.505,4392.265535714286,SL,-1.0,1786629695703.0,4390.452142857143
AMP_ALL,2026-08-13T10:50:00+00:00,0.5,10,True,1786629109505.0,49.505,4392.265535714286,SL,-1.0,1786629695703.0,4390.452142857143
AMP_ALL,2026-08-13T10:50:00+00:00,0.5,15,True,1786629109505.0,49.505,4392.265535714286,SL,-1.0,1786629695703.0,4390.452142857143
AMP_ALL,2026-08-13T10:50:00+00:00,0.75,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:50:00+00:00,0.75,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:50:00+00:00,0.75,10,True,1786629383705.0,323.705,4391.963303571429,SL,-1.0,1786629711908.0,4390.149910714286
AMP_ALL,2026-08-13T10:50:00+00:00,0.75,15,True,1786629383705.0,323.705,4391.963303571429,SL,-1.0,1786629711908.0,4390.149910714286
AMP_ALL,2026-08-13T10:50:00+00:00,1.0,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:50:00+00:00,1.0,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:50:00+00:00,1.0,10,True,1786629386404.0,326.404,4391.661071428572,SL,-1.0,1786629761404.0,4389.847678571429
AMP_ALL,2026-08-13T10:50:00+00:00,1.0,15,True,1786629386404.0,326.404,4391.661071428572,SL,-1.0,1786629761404.0,4389.847678571429
AMP_ALL,2026-08-13T10:50:00+00:00,1.25,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:50:00+00:00,1.25,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:50:00+00:00,1.25,10,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:50:00+00:00,1.25,15,True,1786629693156.0,633.156,4391.358839285715,SL,-1.0,1786629796652.0,4389.545446428572
AMP_ALL,2026-08-13T10:50:00+00:00,1.5,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:50:00+00:00,1.5,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:50:00+00:00,1.5,10,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T10:50:00+00:00,1.5,15,True,1786629694954.0,634.954,4391.0566071428575,SL,-1.0,1786629797106.0,4389.243214285715
AMP_ALL,2026-08-13T11:14:00+00:00,0.5,3,True,1786630651504.0,151.504,4393.981785714286,SL,-1.0,1786630937858.0,4392.187142857144
AMP_ALL,2026-08-13T11:14:00+00:00,0.5,5,True,1786630651504.0,151.504,4393.981785714286,SL,-1.0,1786630937858.0,4392.187142857144
AMP_ALL,2026-08-13T11:14:00+00:00,0.5,10,True,1786630651504.0,151.504,4393.981785714286,SL,-1.0,1786630937858.0,4392.187142857144
AMP_ALL,2026-08-13T11:14:00+00:00,0.5,15,True,1786630651504.0,151.504,4393.981785714286,SL,-1.0,1786630937858.0,4392.187142857144
AMP_ALL,2026-08-13T11:14:00+00:00,0.75,3,True,1786630651954.0,151.954,4393.682678571428,SL,-1.0,1786630937858.0,4391.888035714286
AMP_ALL,2026-08-13T11:14:00+00:00,0.75,5,True,1786630651954.0,151.954,4393.682678571428,SL,-1.0,1786630937858.0,4391.888035714286
AMP_ALL,2026-08-13T11:14:00+00:00,0.75,10,True,1786630651954.0,151.954,4393.682678571428,SL,-1.0,1786630937858.0,4391.888035714286
AMP_ALL,2026-08-13T11:14:00+00:00,0.75,15,True,1786630651954.0,151.954,4393.682678571428,SL,-1.0,1786630937858.0,4391.888035714286
AMP_ALL,2026-08-13T11:14:00+00:00,1.0,3,True,1786630662008.0,162.008,4393.3835714285715,SL,-1.0,1786630938458.0,4391.588928571429
AMP_ALL,2026-08-13T11:14:00+00:00,1.0,5,True,1786630662008.0,162.008,4393.3835714285715,SL,-1.0,1786630938458.0,4391.588928571429
AMP_ALL,2026-08-13T11:14:00+00:00,1.0,10,True,1786630662008.0,162.008,4393.3835714285715,SL,-1.0,1786630938458.0,4391.588928571429
AMP_ALL,2026-08-13T11:14:00+00:00,1.0,15,True,1786630662008.0,162.008,4393.3835714285715,SL,-1.0,1786630938458.0,4391.588928571429
AMP_ALL,2026-08-13T11:14:00+00:00,1.25,3,True,1786630663655.0,163.655,4393.084464285715,SL,-1.0,1786630944307.0,4391.289821428572
AMP_ALL,2026-08-13T11:14:00+00:00,1.25,5,True,1786630663655.0,163.655,4393.084464285715,SL,-1.0,1786630944307.0,4391.289821428572
AMP_ALL,2026-08-13T11:14:00+00:00,1.25,10,True,1786630663655.0,163.655,4393.084464285715,SL,-1.0,1786630944307.0,4391.289821428572
AMP_ALL,2026-08-13T11:14:00+00:00,1.25,15,True,1786630663655.0,163.655,4393.084464285715,SL,-1.0,1786630944307.0,4391.289821428572
AMP_ALL,2026-08-13T11:14:00+00:00,1.5,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T11:14:00+00:00,1.5,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T11:14:00+00:00,1.5,10,True,1786630937112.0,437.112,4392.785357142858,SL,-1.0,1786631189711.0,4390.9907142857155
AMP_ALL,2026-08-13T11:14:00+00:00,1.5,15,True,1786630937112.0,437.112,4392.785357142858,SL,-1.0,1786631189711.0,4390.9907142857155
AMP_ALL,2026-08-13T16:29:00+00:00,0.5,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T16:29:00+00:00,0.5,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T16:29:00+00:00,0.5,10,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T16:29:00+00:00,0.5,15,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T16:29:00+00:00,0.75,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T16:29:00+00:00,0.75,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T16:29:00+00:00,0.75,10,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T16:29:00+00:00,0.75,15,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T16:29:00+00:00,1.0,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T16:29:00+00:00,1.0,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T16:29:00+00:00,1.0,10,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T16:29:00+00:00,1.0,15,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T16:29:00+00:00,1.25,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T16:29:00+00:00,1.25,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T16:29:00+00:00,1.25,10,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T16:29:00+00:00,1.25,15,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T16:29:00+00:00,1.5,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T16:29:00+00:00,1.5,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T16:29:00+00:00,1.5,10,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T16:29:00+00:00,1.5,15,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T17:06:00+00:00,0.5,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T17:06:00+00:00,0.5,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T17:06:00+00:00,0.5,10,True,1786652171257.0,551.257,4369.68875,SL,-1.0,1786652248059.0,4367.495
AMP_ALL,2026-08-13T17:06:00+00:00,0.5,15,True,1786652171257.0,551.257,4369.68875,SL,-1.0,1786652248059.0,4367.495
AMP_ALL,2026-08-13T17:06:00+00:00,0.75,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T17:06:00+00:00,0.75,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T17:06:00+00:00,0.75,10,True,1786652207707.0,587.707,4369.323125,SL,-1.0,1786652256004.0,4367.1293749999995
AMP_ALL,2026-08-13T17:06:00+00:00,0.75,15,True,1786652207707.0,587.707,4369.323125,SL,-1.0,1786652256004.0,4367.1293749999995
AMP_ALL,2026-08-13T17:06:00+00:00,1.0,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T17:06:00+00:00,1.0,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T17:06:00+00:00,1.0,10,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T17:06:00+00:00,1.0,15,True,1786652240708.0,620.708,4368.9575,SL,-1.0,1786652265607.0,4366.76375
AMP_ALL,2026-08-13T17:06:00+00:00,1.25,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T17:06:00+00:00,1.25,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T17:06:00+00:00,1.25,10,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T17:06:00+00:00,1.25,15,True,1786652241606.0,621.606,4368.591875,SL,-1.0,1786652270104.0,4366.398125
AMP_ALL,2026-08-13T17:06:00+00:00,1.5,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T17:06:00+00:00,1.5,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T17:06:00+00:00,1.5,10,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T17:06:00+00:00,1.5,15,True,1786652246854.0,626.854,4368.22625,SL,-1.0,1786652282706.0,4366.032499999999
AMP_ALL,2026-08-13T19:38:00+00:00,0.5,3,True,1786660768354.0,28.354,4353.243571428571,SL,-1.0,1786661056957.0,4351.214285714285
AMP_ALL,2026-08-13T19:38:00+00:00,0.5,5,True,1786660768354.0,28.354,4353.243571428571,SL,-1.0,1786661056957.0,4351.214285714285
AMP_ALL,2026-08-13T19:38:00+00:00,0.5,10,True,1786660768354.0,28.354,4353.243571428571,SL,-1.0,1786661056957.0,4351.214285714285
AMP_ALL,2026-08-13T19:38:00+00:00,0.5,15,True,1786660768354.0,28.354,4353.243571428571,SL,-1.0,1786661056957.0,4351.214285714285
AMP_ALL,2026-08-13T19:38:00+00:00,0.75,3,True,1786660781253.0,41.253,4352.905357142858,SL,-1.0,1786661076904.0,4350.876071428572
AMP_ALL,2026-08-13T19:38:00+00:00,0.75,5,True,1786660781253.0,41.253,4352.905357142858,SL,-1.0,1786661076904.0,4350.876071428572
AMP_ALL,2026-08-13T19:38:00+00:00,0.75,10,True,1786660781253.0,41.253,4352.905357142858,SL,-1.0,1786661076904.0,4350.876071428572
AMP_ALL,2026-08-13T19:38:00+00:00,0.75,15,True,1786660781253.0,41.253,4352.905357142858,SL,-1.0,1786661076904.0,4350.876071428572
AMP_ALL,2026-08-13T19:38:00+00:00,1.0,3,True,1786660827457.0,87.457,4352.567142857143,SL,-1.0,1786661114103.0,4350.537857142857
AMP_ALL,2026-08-13T19:38:00+00:00,1.0,5,True,1786660827457.0,87.457,4352.567142857143,SL,-1.0,1786661114103.0,4350.537857142857
AMP_ALL,2026-08-13T19:38:00+00:00,1.0,10,True,1786660827457.0,87.457,4352.567142857143,SL,-1.0,1786661114103.0,4350.537857142857
AMP_ALL,2026-08-13T19:38:00+00:00,1.0,15,True,1786660827457.0,87.457,4352.567142857143,SL,-1.0,1786661114103.0,4350.537857142857
AMP_ALL,2026-08-13T19:38:00+00:00,1.25,3,True,1786660863753.0,123.753,4352.228928571429,SL,-1.0,1786661115307.0,4350.199642857143
AMP_ALL,2026-08-13T19:38:00+00:00,1.25,5,True,1786660863753.0,123.753,4352.228928571429,SL,-1.0,1786661115307.0,4350.199642857143
AMP_ALL,2026-08-13T19:38:00+00:00,1.25,10,True,1786660863753.0,123.753,4352.228928571429,SL,-1.0,1786661115307.0,4350.199642857143
AMP_ALL,2026-08-13T19:38:00+00:00,1.25,15,True,1786660863753.0,123.753,4352.228928571429,SL,-1.0,1786661115307.0,4350.199642857143
AMP_ALL,2026-08-13T19:38:00+00:00,1.5,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T19:38:00+00:00,1.5,5,True,1786660965308.0,225.308,4351.890714285714,SL,-1.0,1786661121006.0,4349.861428571428
AMP_ALL,2026-08-13T19:38:00+00:00,1.5,10,True,1786660965308.0,225.308,4351.890714285714,SL,-1.0,1786661121006.0,4349.861428571428
AMP_ALL,2026-08-13T19:38:00+00:00,1.5,15,True,1786660965308.0,225.308,4351.890714285714,SL,-1.0,1786661121006.0,4349.861428571428
AMP_ALL,2026-08-13T23:09:00+00:00,0.5,3,True,1786673411858.0,11.858,4358.634642857142,SL,-1.0,1786673563055.0,4355.468571428571
AMP_ALL,2026-08-13T23:09:00+00:00,0.5,5,True,1786673411858.0,11.858,4358.634642857142,SL,-1.0,1786673563055.0,4355.468571428571
AMP_ALL,2026-08-13T23:09:00+00:00,0.5,10,True,1786673411858.0,11.858,4358.634642857142,SL,-1.0,1786673563055.0,4355.468571428571
AMP_ALL,2026-08-13T23:09:00+00:00,0.5,15,True,1786673411858.0,11.858,4358.634642857142,SL,-1.0,1786673563055.0,4355.468571428571
AMP_ALL,2026-08-13T23:09:00+00:00,0.75,3,True,1786673439607.0,39.607,4358.106964285714,SL,-1.0,1786673563207.0,4354.940892857142
AMP_ALL,2026-08-13T23:09:00+00:00,0.75,5,True,1786673439607.0,39.607,4358.106964285714,SL,-1.0,1786673563207.0,4354.940892857142
AMP_ALL,2026-08-13T23:09:00+00:00,0.75,10,True,1786673439607.0,39.607,4358.106964285714,SL,-1.0,1786673563207.0,4354.940892857142
AMP_ALL,2026-08-13T23:09:00+00:00,0.75,15,True,1786673439607.0,39.607,4358.106964285714,SL,-1.0,1786673563207.0,4354.940892857142
AMP_ALL,2026-08-13T23:09:00+00:00,1.0,3,True,1786673449056.0,49.056,4357.579285714285,TIMEOUT,1.2320360970106112,1786675200306.0,4361.48
AMP_ALL,2026-08-13T23:09:00+00:00,1.0,5,True,1786673449056.0,49.056,4357.579285714285,TIMEOUT,1.2320360970106112,1786675200306.0,4361.48
AMP_ALL,2026-08-13T23:09:00+00:00,1.0,10,True,1786673449056.0,49.056,4357.579285714285,TIMEOUT,1.2320360970106112,1786675200306.0,4361.48
AMP_ALL,2026-08-13T23:09:00+00:00,1.0,15,True,1786673449056.0,49.056,4357.579285714285,TIMEOUT,1.2320360970106112,1786675200306.0,4361.48
AMP_ALL,2026-08-13T23:09:00+00:00,1.25,3,True,1786673536203.0,136.203,4357.0516071428565,TIMEOUT,1.3987027636772729,1786675200306.0,4361.48
AMP_ALL,2026-08-13T23:09:00+00:00,1.25,5,True,1786673536203.0,136.203,4357.0516071428565,TIMEOUT,1.3987027636772729,1786675200306.0,4361.48
AMP_ALL,2026-08-13T23:09:00+00:00,1.25,10,True,1786673536203.0,136.203,4357.0516071428565,TIMEOUT,1.3987027636772729,1786675200306.0,4361.48
AMP_ALL,2026-08-13T23:09:00+00:00,1.25,15,True,1786673536203.0,136.203,4357.0516071428565,TIMEOUT,1.3987027636772729,1786675200306.0,4361.48
AMP_ALL,2026-08-13T23:09:00+00:00,1.5,3,True,1786673554205.0,154.205,4356.523928571428,TIMEOUT,1.5653694303439343,1786675200306.0,4361.48
AMP_ALL,2026-08-13T23:09:00+00:00,1.5,5,True,1786673554205.0,154.205,4356.523928571428,TIMEOUT,1.5653694303439343,1786675200306.0,4361.48
AMP_ALL,2026-08-13T23:09:00+00:00,1.5,10,True,1786673554205.0,154.205,4356.523928571428,TIMEOUT,1.5653694303439343,1786675200306.0,4361.48
AMP_ALL,2026-08-13T23:09:00+00:00,1.5,15,True,1786673554205.0,154.205,4356.523928571428,TIMEOUT,1.5653694303439343,1786675200306.0,4361.48
AMP_ALL,2026-08-13T23:25:00+00:00,0.5,3,True,1786674428553.0,68.553,4361.323392857143,SL,-1.0,1786676026954.0,4358.183571428572
AMP_ALL,2026-08-13T23:25:00+00:00,0.5,5,True,1786674428553.0,68.553,4361.323392857143,SL,-1.0,1786676026954.0,4358.183571428572
AMP_ALL,2026-08-13T23:25:00+00:00,0.5,10,True,1786674428553.0,68.553,4361.323392857143,SL,-1.0,1786676026954.0,4358.183571428572
AMP_ALL,2026-08-13T23:25:00+00:00,0.5,15,True,1786674428553.0,68.553,4361.323392857143,SL,-1.0,1786676026954.0,4358.183571428572
AMP_ALL,2026-08-13T23:25:00+00:00,0.75,3,True,1786674432453.0,72.453,4360.800089285714,SL,-1.0,1786676042403.0,4357.6602678571435
AMP_ALL,2026-08-13T23:25:00+00:00,0.75,5,True,1786674432453.0,72.453,4360.800089285714,SL,-1.0,1786676042403.0,4357.6602678571435
AMP_ALL,2026-08-13T23:25:00+00:00,0.75,10,True,1786674432453.0,72.453,4360.800089285714,SL,-1.0,1786676042403.0,4357.6602678571435
AMP_ALL,2026-08-13T23:25:00+00:00,0.75,15,True,1786674432453.0,72.453,4360.800089285714,SL,-1.0,1786676042403.0,4357.6602678571435
AMP_ALL,2026-08-13T23:25:00+00:00,1.0,3,True,1786674448506.0,88.506,4360.276785714285,SL,-1.0,1786676057855.0,4357.136964285714
AMP_ALL,2026-08-13T23:25:00+00:00,1.0,5,True,1786674448506.0,88.506,4360.276785714285,SL,-1.0,1786676057855.0,4357.136964285714
AMP_ALL,2026-08-13T23:25:00+00:00,1.0,10,True,1786674448506.0,88.506,4360.276785714285,SL,-1.0,1786676057855.0,4357.136964285714
AMP_ALL,2026-08-13T23:25:00+00:00,1.0,15,True,1786674448506.0,88.506,4360.276785714285,SL,-1.0,1786676057855.0,4357.136964285714
AMP_ALL,2026-08-13T23:25:00+00:00,1.25,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T23:25:00+00:00,1.25,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T23:25:00+00:00,1.25,10,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T23:25:00+00:00,1.25,15,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T23:25:00+00:00,1.5,3,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T23:25:00+00:00,1.5,5,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T23:25:00+00:00,1.5,10,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-13T23:25:00+00:00,1.5,15,False,,,,NO_FILL,0.0,,
AMP_ALL,2026-08-14T03:13:00+00:00,0.5,3,True,1786688042702.0,2.702,4323.000535714286,SL,-1.0,1786688072855.0,4319.852142857144
AMP_ALL,2026-08-14T03:13:00+00:00,0.5,5,True,1786688042702.0,2.702,4323.000535714286,SL,-1.0,1786688072855.0,4319.852142857144
