feature,side,threshold,eligible_train,train_removed_fill_frac,train_sum_r_delta,train_ev_fill_delta,train_pf_delta,valid_sum_r_delta,valid_ev_fill_delta,valid_pf_delta,full_signals,full_accepted,full_fills,full_sum_r,full_ev_r_per_signal,full_ev_r_per_fill,full_pf,full_max_dd_r,full_fail_fills,full_good_fills,train_signals,train_accepted,train_fills,train_sum_r,train_ev_r_per_signal,train_ev_r_per_fill,train_pf,train_max_dd_r,train_fail_fills,train_good_fills,valid_signals,valid_accepted,valid_fills,valid_sum_r,valid_ev_r_per_signal,valid_ev_r_per_fill,valid_pf,valid_max_dd_r,valid_fail_fills,valid_good_fills
breakout_atr,LOW,0.963660703419598,False,0.6571428571428571,-0.9512570992949563,0.46320346682838387,1.153523202780292,6.752406158433862,1.21282680821467,3.7012191751427164,279,70,33,29.889883673869136,0.10713219954791806,0.9057540507233073,3.127502185843455,3.1499999999999995,14,18,195,47,24,17.41330423162529,0.08929899605961687,0.7255543429843874,2.5976557074463567,3.1499999999999995,11,12,84,23,9,12.476579442243843,0.14853070764576004,1.3862866046937603,4.9608188705536,2.1,3,6
breakout_atr,HIGH,0.963660703419598,False,0.30000000000000004,-18.463304231625294,-0.264366037394882,-0.4472671999265426,-12.47657944224384,-0.45481005308050126,-0.6168698625237861,279,175,73,-6.851149059138908,-0.02455608981770218,-0.09385135697450551,0.864064502794863,16.103499822358515,48,24,195,122,49,-0.09874290070504799,-0.0005063738497694769,-0.0020151612388784896,0.9968653047395221,7.639111229830052,30,18,84,53,24,-6.75240615843386,-0.0803857876004031,-0.2813502566014109,0.6427298328870972,10.973247710044305,18,6
breakout_atr,LOW,1.12198113207578,False,0.7428571428571429,-1.5631679982950928,0.6710598645453939,1.556033368265501,-0.024173283809979296,0.7765402035209097,1.5499241141129265,279,56,24,22.501393332625156,0.08065015531406866,0.9375580555260482,2.948172582911268,3.150000000000002,11,13,195,37,18,16.801393332625153,0.08616099144935976,0.9334107407013974,3.0001658729315657,3.1500000000000004,8,10,84,19,6,5.700000000000001,0.06785714285714287,0.9500000000000001,2.8095238095238098,2.1,3,3
breakout_atr,HIGH,1.12198113207578,False,0.24285714285714288,-17.851393332625154,-0.25266846109383195,-0.42903901065612415,-5.7,-0.1725644896713133,-0.2583206856854876,279,191,80,0.5373412821050714,0.0019259544161472093,0.006716766026313448,1.0101578175635844,11.150013327601561,51,29,195,132,53,0.513167998295093,0.002631630760487656,0.009682415062171565,1.0150934940099405,8.47953670189463,33,20,84,59,27,0.024173283809980406,0.00028777718821405244,0.0008953068077770603,1.0012790097253956,7.52047662570693,18,9
breakout_atr,LOW,1.5855827956989108,False,0.8,-1.3631679982950935,0.9520343618886501,2.7942281301196785,-0.8741732838099798,1.4432068701875767,4.359447923636736,279,32,17,21.851393332625154,0.078320406210126,1.285376078389715,4.468475132162722,2.1000000000000014,6,11,195,24,14,17.001393332625153,0.08718663247500079,1.2143852380446536,4.238360634785743,2.0999999999999996,5,9,84,8,3,4.8500000000000005,0.05773809523809524,1.616666666666667,5.6190476190476195,1.05,1,2
breakout_atr,HIGH,1.5855827956989108,False,0.19999999999999996,-15.951393332625152,-0.21925859047216253,-0.3752817983948018,-4.85,-0.1443206870187577,-0.21797239618183673,279,212,86,3.2873412821050723,0.011782585240519972,0.03822489862912876,1.0586509052912374,8.570476625706931,54,31,195,142,56,2.4131679982950938,0.012375220504077404,0.04309228568384097,1.0688507062712629,6.095046610770207,34,21,84,70,30,0.8741732838099803,0.01040682480726167,0.02913910946033266,1.0416272992290465,8.570476625706931,20,10
range_atr,LOW,1.1279033299511965,False,0.18571428571428572,-4.893721883508135,-0.02602035953473833,-0.03529693766647046,-1.9474209938542844,-0.016095117730936387,-0.019805899223220402,279,187,81,17.247591737367806,0.06181932522354052,0.2129332313255286,1.3541651973478495,7.550000000000008,47,32,195,131,57,13.47083944741211,0.06908122793544672,0.23633051662126517,1.4088355669995942,5.297891256955278,32,24,84,56,24,3.776752289955696,0.04496133678518686,0.15736467874815396,1.2397937961876628,7.35,15,8
range_atr,HIGH,1.1279033299511965,False,0.7714285714285715,-13.470839447412112,0.04350674156325479,0.13845343384680842,-3.776752289955695,0.021282302906338202,0.04951474805805112,279,62,26,6.841142877362419,0.02452022536689039,0.2631208798985546,1.4653838692083272,2.2734205577561584,14,10,195,40,16,4.8937218835081335,0.02509600965901607,0.3058576177192583,1.582585938512873,2.1,8,6,84,22,10,1.9474209938542852,0.023183583260170063,0.19474209938542855,1.3091144434689344,2.2734205577561593,6,4
range_atr,LOW,1.2041397053091865,True,0.24285714285714288,-2.374605356471001,0.03934640638077469,0.09245608108945613,-1.9481961876524618,-0.0018244739264759169,-0.002730505196086419,279,173,75,19.765933070606764,0.07084563824590238,0.26354577427475684,1.4441854122579538,7.350000000000005,43,30,195,121,53,15.989955974449245,0.08199977422794484,0.3016972825367782,1.5365885857555208,4.247891256955279,29,23,84,52,22,3.7759770961575185,0.044952108287589505,0.17163532255261443,1.2568691902147968,7.35,14,7
range_atr,HIGH,1.2041397053091865,False,0.7142857142857143,-15.989955974449245,-0.14362060833245344,-0.23853896730926816,-3.7759770961575176,-0.011110114174718466,0.00546101039217306,279,75,32,4.322801544123464,0.015493912344528543,0.1350875482538583,1.2287196584192308,3.5691165270371314,18,12,195,49,20,2.374605356471002,0.012177463366517958,0.11873026782355005,1.2055935373567965,3.1500000000000004,11,7,84,26,12,1.9481961876524627,0.023192811757767412,0.16234968230437188,1.2650607058030563,2.2734205577561593,7,5
range_atr,LOW,1.2889866908652787,True,0.3142857142857143,2.2246792331094234,0.1665916355946146,0.37290085104939874,-1.9481961876524618,0.006348636671267643,-0.002730505196086419,279,161,69,24.365217660187188,0.08733052924798275,0.353119096524452,1.6106570842152188,7.350000000000005,38,30,195,113,48,20.58924056402967,0.105585849046306,0.4289425117506181,1.8170333557154634,4.199999999999999,24,23,84,48,21,3.7759770961575185,0.044952108287589505,0.179808433150358,1.2568691902147968,7.35,14,7
range_atr,HIGH,1.2889866908652787,False,0.6428571428571428,-20.589240564029673,-0.35133804548038045,-0.5818896431181788,-3.7759770961575176,-0.011110114174718466,0.00546101039217306,279,87,37,-0.2764830454569618,-0.0009909786575518344,-0.007472514742080048,0.9882344058431651,5.514878548226916,23,12,195,58,25,-2.224679233109425,-0.011408611451843206,-0.08898716932437695,0.8622428615478859,5.095762021189785,16,7,84,29,12,1.9481961876524627,0.023192811757767412,0.16234968230437188,1.2650607058030563,2.2734205577561593,7,5
range_atr,LOW,2.0142279452053553,False,0.6428571428571428,-1.6839827397992408,0.40487226748883676,1.00007343395913,-2.426944368147354,0.29757290575842765,0.5254548083183135,279,55,32,19.977807506783634,0.07160504482718148,0.6243064845869886,2.2684322226529283,5.2500000000000036,15,16,195,43,25,16.680578591121005,0.08554142867241542,0.6672231436448403,2.4442059386251946,3.150000000000002,11,13,84,12,7,3.297228915662626,0.039252725186459836,0.47103270223751803,1.7850545037291967,3.1500000000000004,4,3
range_atr,HIGH,2.0142279452053553,False,0.2857142857142857,-16.680578591121005,-0.22867122136001874,-0.38762166009404253,-3.297228915662626,-0.08011578231957672,-0.12363642548666176,279,194,76,4.110927107946594,0.014734505763249441,0.05409114615719204,1.0862746868784168,7.693897183463088,46,26,195,128,50,1.6839827397992395,0.008635808922047383,0.03367965479598476,1.0565108445720222,6.866015104398289,29,17,84,66,26,2.426944368147354,0.028892194858897075,0.09334401415951363,1.1359632699242215,7.69389718346309,17,9
range_atr,LOW,2.061969339622641,False,0.7142857142857143,-1.7942345239851392,0.5661654641907519,1.5285254485404955,-1.3769443681473543,0.5510783561313473,1.1204729762280454,279,47,26,20.917555722597733,0.07497331800214241,0.8045213739460668,2.811043785506296,4.200000000000003,11,14,195,37,20,16.570326806935107,0.08497603490735953,0.8285163403467554,2.9726579532065602,2.1000000000000014,8,11,84,10,6,4.347228915662626,0.05175272518645983,0.7245381526104376,2.3800726716389287,2.1,3,3
range_atr,HIGH,2.061969339622641,False,0.22857142857142854,-16.570326806935107,-0.22912431089701946,-0.3896780742790529,-4.347228915662626,-0.1224618569180772,-0.1867454960380075,279,203,81,3.1711788921324917,0.0113662325882885,0.03915035669299376,1.0611614782582706,8.743897183463089,50,28,195,135,54,1.7942345239851387,0.009201202687103276,0.03322656525898405,1.0544544303870118,7.916015104398289,32,19,84,68,27,1.3769443681473545,0.016392194858897077,0.05099793956101314,1.0728541993728757,8.74389718346309,18,9
range_atr,LOW,2.1817800647989625,False,0.8,-1.3631679982950935,0.9520343618886501,2.7942281301196785,-0.3269443681473545,0.9059859866534349,2.31050931204751,279,34,19,22.39862224828778,0.08028180017307447,1.178874855173041,4.047431598406501,2.1000000000000014,7,12,195,25,14,17.001393332625153,0.08718663247500079,1.2143852380446536,4.238360634785743,2.0999999999999996,5,9,84,9,5,5.397228915662626,0.06425272518645983,1.0794457831325253,3.5701090074583934,1.05,2,3
range_atr,HIGH,2.1817800647989625,False,0.19999999999999996,-15.951393332625152,-0.2192585904721626,-0.3752817983948018,-5.397228915662626,-0.1617832119023991,-0.24321150653131673,279,209,84,2.740112366442447,0.009821191277571495,0.03262038531479107,1.0498208728875282,9.79389718346309,53,30,195,140,56,2.4131679982950938,0.012375220504077404,0.0430922856838409,1.0688507062712629,7.916015104398289,34,21,84,69,28,0.3269443681473545,0.0038921948588970775,0.011676584576691231,1.0163881888795665,9.793897183463088,19,9
atr_ratio_60,LOW,0.8724607860528119,False,0.17142857142857137,-6.4394839046979175,-0.05674609294527366,-0.07029724222517864,-3.170841551610444,-0.07525472985603125,-0.11655590088990087,279,186,84,14.478409158421867,0.05189393963592067,0.17236201379073654,1.2910274846737042,8.400000000000002,48,33,195,125,58,11.925077426222328,0.06115424321139656,0.20560478321072984,1.373835262440886,6.189111229830062,31,24,84,61,26,2.5533317321995366,0.030396806335708768,0.0982050666230591,1.1430437945209824,8.399999999999999,17,9
atr_ratio_60,HIGH,0.8724607860528119,False,0.8,-10.875077426222328,0.27261225989384774,0.44747272208368694,-2.5533317321995352,0.1788559314776257,0.4953625787820797,279,57,23,10.660325456308364,0.038209051814725316,0.46349241114384176,1.8460575758974886,4.200000000000001,12,9,195,40,14,7.489483904697918,0.03840760976768163,0.5349631360498512,1.8916052267497516,3.1499999999999995,8,6,84,17,9,3.170841551610445,0.03774811370964816,0.35231572795671606,1.754962274192963,4.2,4,3
atr_ratio_60,LOW,0.8859562237705555,False,0.2142857142857143,-9.676607412874963,-0.10438807764608923,-0.16250672197353144,-6.120841551610444,-0.18932652719110893,-0.28182200733247786,279,182,80,8.29128565024482,0.02971786971413914,0.10364107062806034,1.1702547731475061,8.4,47,29,195,122,55,8.687953918045283,0.04455360983612965,0.15796279850991427,1.2816257826925332,6.866015104398289,30,21,84,60,25,-0.3966682678004638,-0.004722241283338855,-0.01586673071201857,0.9777776880784054,8.399999999999999,17,8
atr_ratio_60,HIGH,0.8859562237705555,False,0.7428571428571429,-7.637953918045284,0.3335717578926055,0.6909582268550949,0.3966682678004645,0.43862435868195415,1.1977435311630322,279,62,28,16.84744896448541,0.06038512173650684,0.6016946058744788,2.2342453453835454,4.200000000000003,13,13,195,44,18,10.726607412874962,0.055008243142948526,0.595922634048609,2.1350907315211596,2.1000000000000014,9,9,84,18,10,6.120841551610445,0.07286716132869578,0.6120841551610445,2.4573432265739155,4.199999999999999,4,4
atr_ratio_60,LOW,0.919686130498277,False,0.2857142857142857,-13.833632462873322,-0.171732298795065,-0.28653105709164195,-6.120841551610444,-0.18932652719110893,-0.28182200733247786,279,167,75,4.13426060024646,0.01481813835213785,0.055123474669952856,1.0887194006658827,11.042626567496924,45,26,195,111,50,4.530928868046924,0.023235532656650893,0.09061857736093851,1.1576014475744227,8.089111229830053,28,18,84,56,25,-0.3966682678004638,-0.004722241283338855,-0.01586673071201857,0.9777776880784054,8.399999999999999,17,8
atr_ratio_60,HIGH,0.919686130498277,False,0.6714285714285715,-3.4809288680469255,0.3847635787515321,0.8444936825956941,0.3966682678004645,0.43862435868195415,1.1977435311630322,279,78,33,21.00447401448377,0.07528485309850813,0.6364992125601141,2.333617397745,4.200000000000003,15,16,195,56,23,14.88363246287332,0.07632632032242728,0.6471144549075356,2.288626187261759,2.1000000000000014,11,12,84,22,10,6.120841551610445,0.07286716132869578,0.6120841551610445,2.4573432265739155,4.199999999999999,4,4
atr_ratio_60,LOW,1.114555445767663,False,0.6571428571428571,-22.45834998230867,-0.43292540329718787,-0.7040555936431077,-15.34759384156614,-1.0483162108205595,-1.176115939006708,279,86,35,-13.717209209144585,-0.049165624405536144,-0.3919202631184167,0.47743964917544446,14.077696273304952,25,9,195,60,24,-4.093788651388423,-0.02099378795583807,-0.17057452714118435,0.740076911022957,7.558513694359005,15,8,84,26,11,-9.623420557756159,-0.11456453044947808,-0.8748564143414691,0.08348375640417531,9.62342055775616,10,1
atr_ratio_60,HIGH,1.114555445767663,True,0.3142857142857143,4.093788651388422,0.20553141514209367,0.4331713084041571,9.62342055775616,0.5241581054102795,1.069196308187916,279,160,70,37.805943823874806,0.13550517499596704,0.5400849117696401,2.017676228265203,4.200000000000003,36,33,195,109,48,22.45834998230867,0.11517102555030086,0.46788229129809716,1.8773038130702218,4.200000000000003,25,22,84,51,22,15.347593841566141,0.182709450494835,0.6976179018893699,2.328796003598799,4.199999999999999,11,11
atr_ratio_60,LOW,1.1657688284518744,False,0.7142857142857143,-30.25834998230867,-0.8570403087254248,-1.2532337734679984,-13.24759384156614,-1.0093954140075525,-1.1552449999056642,279,68,29,-19.417209209144584,-0.06959573193241786,-0.6695589382463649,0.15942817276430374,19.777696273304954,22,6,195,48,20,-11.893788651388423,-0.06099378795583807,-0.5946894325694213,0.19089873119806638,12.254275715548792,14,5,84,20,9,-7.52342055775616,-0.0895645304494781,-0.8359356175284621,0.10435469550521914,7.523420557756158,8,1
atr_ratio_60,HIGH,1.1657688284518744,True,0.2571428571428571,10.843788651388422,0.299348161965317,0.6103477974459945,7.523420557756159,0.3785232802528322,0.7109199999419469,279,179,76,42.455943823874804,0.1521718416626337,0.5586308397878266,2.0267636851587336,5.2499999999999964,40,36,195,122,52,29.20834998230867,0.14978641016568547,0.5616990381213205,2.0544803021120592,4.200000000000003,27,25,84,57,24,13.24759384156614,0.157709450494835,0.5519830767319226,1.9705196953528301,5.25,13,11
atr_ratio_60,LOW,1.2816921320207801,False,0.7857142857142857,-25.00834998230867,-0.7052701195818984,-1.1471789228024059,-10.97417328380998,-1.2234597964790903,-1.2595996954108832,279,46,20,-11.893788651388423,-0.04263006685085456,-0.5946894325694213,0.19089873119806638,12.254275715548792,14,5,195,32,15,-6.643788651388424,-0.03407071103276115,-0.4429192434258949,0.2969535818636589,7.00427571554879,9,5,84,14,5,-5.25,-0.0625,-1.05,0.0,5.25,5,0
atr_ratio_60,HIGH,1.2816921320207801,True,0.18571428571428572,6.643788651388423,0.17639210598976263,0.3398458918424698,5.249999999999998,0.2184749636569803,0.39362490481590107,279,198,85,35.98252326611865,0.1289696174412855,0.4233238031308078,1.7388717014914308,5.2500000000000036,47,37,195,135,57,25.00834998230867,0.12824794862722394,0.4387429821457661,1.7839783965085345,4.200000000000003,31,25,84,63,28,10.974173283809979,0.13064492004535688,0.39193476013607065,1.6532246002267843,5.25,16,12
