feed,time,side,open,high,low,close,buy_vol,sell_vol,delta,delta_frac,atr14,body_atr,dir_result,b_thresh,stage_b,response_time,response_offset,stage_d,fwd_1m_atr,fwd_3m_atr,fwd_5m_atr,fwd_15m_atr
RITHMIC_RAW,2026-08-11 18:29:00+00:00,LONG,4422.4,4422.6,4419.7,4420.4,30.0,108.0,-78.0,-0.5652173913043478,1.5285714285714025,-1.3084112149532934,1.3084112149532934,0.20591260539437697,False,,,False,0.785046728972452,2.2897196261682633,4.056074766355685,6.411214953271257
RITHMIC_RAW,2026-08-11 19:04:00+00:00,LONG,4429.8,4429.8,4425.9,4426.0,56.0,195.0,-139.0,-0.5537848605577689,1.2357142857144285,-3.075144508670312,3.075144508670312,0.2079207920787055,False,,,False,-1.2138728323698018,-1.6994219653180171,-1.7803468208088955,-3.560693641617791
RITHMIC_RAW,2026-08-11 19:06:00+00:00,LONG,4424.9,4425.3,4423.1,4423.7,30.0,65.0,-35.0,-0.3684210526315789,1.3928571428572079,-0.8615384615382907,0.8615384615382907,0.21125641975911044,False,,,False,0.1435897435896063,0.07179487179512964,1.3641025641028923,-1.0769230769230267
RITHMIC_RAW,2026-08-11 19:08:00+00:00,LONG,4423.8,4425.2,4422.3,4423.3,96.0,198.0,-102.0,-0.3469387755102041,1.5642857142857534,-0.319634703196339,0.319634703196339,0.2145920474395154,False,,,False,0.319634703196339,1.4703196347032759,0.5753424657531777,0.9589041095890172
RITHMIC_RAW,2026-08-11 19:10:00+00:00,SHORT,4423.7,4425.5,4423.0,4425.0,100.0,22.0,78.0,0.639344262295082,1.6357142857142597,0.7947598253276348,0.7947598253276348,0.2845559845561529,False,,,False,-0.36681222707446404,0.4890829694324334,1.4672489082967441,-1.8340611353712082
RITHMIC_RAW,2026-08-11 19:15:00+00:00,SHORT,4423.0,4423.2,4422.3,4422.6,72.0,19.0,53.0,0.5824175824175825,1.799999999999922,-0.22222222222202972,-0.22222222222202972,0.28494208494225315,True,2026-08-11 19:17:00+00:00,2.0,True,-0.3888888888888047,0.4444444444445647,-0.16666666666626967,-4.388888888888877
RITHMIC_RAW,2026-08-11 19:20:00+00:00,SHORT,4421.5,4423.5,4420.9,4422.9,117.0,34.0,83.0,0.5496688741721855,1.7571428571428183,0.7967479674794854,0.7967479674794854,0.28157248157265086,False,,,False,0.3983739837397427,-1.0813008130084645,-2.902439024390515,-3.0731707317076955
RITHMIC_RAW,2026-08-11 19:21:00+00:00,LONG,4423.1,4423.2,4421.6,4422.2,50.0,252.0,-202.0,-0.6688741721854304,1.8142857142856232,-0.49606299212630994,0.49606299212630994,0.21792767511992023,False,,,False,0.5511811023622324,3.196850393701048,3.6929133858268566,3.527559055118588
RITHMIC_RAW,2026-08-11 19:33:00+00:00,LONG,4432.1,4432.7,4430.0,4430.2,27.0,93.0,-66.0,-0.55,1.8071428571428052,-1.0513833992098183,1.0513833992098183,0.22126330280032516,False,,,False,0.2213438735180949,-0.8853754940708697,-0.7193675889329276,-1.3833992094862058
RITHMIC_RAW,2026-08-11 19:35:00+00:00,LONG,4430.7,4430.8,4428.3,4428.3,33.0,72.0,-39.0,-0.37142857142857144,1.749999999999935,-1.3714285714284145,1.3714285714284145,0.22459893048072999,False,,,False,0.17142857142868173,0.34285714285684377,0.6285714285711401,0.3999999999999109
RITHMIC_RAW,2026-08-11 19:38:00+00:00,SHORT,4428.1,4429.9,4428.0,4428.9,279.0,55.0,224.0,0.6706586826347305,1.5428571428571038,0.5185185185180601,0.5185185185180601,0.2837837837839524,False,,,False,-0.5833333333337017,0.12962962962951502,1.425925925925844,1.7499999999999263
RITHMIC_RAW,2026-08-11 19:42:00+00:00,LONG,4428.6,4428.6,4427.8,4427.8,18.0,51.0,-33.0,-0.4782608695652174,1.4285714285713635,-0.5600000000001528,0.5600000000001528,0.2261907722915616,False,,,False,-0.7700000000002897,-0.7000000000000318,-0.8399999999999109,2.1699999999997166
RITHMIC_RAW,2026-08-11 20:07:00+00:00,LONG,4428.2,4428.8,4427.6,4428.4,5.0,49.0,-44.0,-0.8148148148148148,1.3714285714286234,0.14583333333319518,-0.14583333333319518,0.22778261410239323,True,,,False,-0.072916666666266,0.729166666666639,0.729166666666639,-0.8749999999998342
RITHMIC_RAW,2026-08-11 22:04:00+00:00,SHORT,4429.9,4431.5,4429.6,4431.3,36.0,12.0,24.0,0.5,1.0785714285714545,1.2980132450335873,1.2980132450335873,0.2841698841700527,False,,,False,-0.18543046357598583,-1.3907284768211585,-1.1125827814567582,-1.3907284768211585
RITHMIC_RAW,2026-08-11 22:18:00+00:00,SHORT,4432.6,4433.3,4432.6,4433.1,46.0,8.0,38.0,0.7037037037037037,0.9000000000002858,0.5555555555553792,0.5555555555553792,0.2845559845561529,False,,,False,0.33333333333342957,-0.33333333333241905,0.0,-2.2222222222215167
RITHMIC_RAW,2026-08-11 22:21:00+00:00,SHORT,4433.9,4434.4,4433.3,4433.4,55.0,12.0,43.0,0.6417910447761194,0.907142857143039,-0.5511811023620943,-0.5511811023620943,0.28494208494225315,True,,,False,-0.8818897637795513,-0.8818897637795513,-1.3228346456698283,-1.6535433070862826
RITHMIC_RAW,2026-08-11 22:22:00+00:00,SHORT,4433.5,4434.7,4433.5,4434.2,70.0,17.0,53.0,0.6091954022988506,0.9357142857144416,0.7480916030531161,0.7480916030531161,0.28157248157265086,False,,,False,1.1755725190831905,0.1068702290070326,-0.6412213740460835,-0.9618320610691252
RITHMIC_RAW,2026-08-11 22:56:00+00:00,LONG,4430.9,4430.9,4427.6,4427.9,14.0,74.0,-60.0,-0.6818181818181818,2.2214285714284676,-1.3504823151126033,1.3504823151126033,0.21792767511992023,False,,,False,0.1800643086819261,0.0,-0.5401929260449594,-0.6302250803857178
RITHMIC_RAW,2026-08-11 23:12:00+00:00,SHORT,4426.2,4426.2,4425.0,4426.0,60.0,17.0,43.0,0.5584415584415584,2.692857142857065,-0.07427055702911232,-0.07427055702911232,0.2837837837839524,True,,,False,0.22281167108767472,0.37135278514589937,-0.854111405835636,-1.0397877984085857
RITHMIC_RAW,2026-08-12 01:21:00+00:00,LONG,4452.9,4453.3,4449.4,4450.1,25.0,76.0,-51.0,-0.504950495049505,2.2928571428572986,-1.2211838006226527,1.2211838006226527,0.22126330280032516,False,,,False,-0.3925233644861926,0.17445482866026563,-0.13084112149539756,-0.9158878504673862
RITHMIC_RAW,2026-08-12 01:54:00+00:00,LONG,4454.8,4455.5,4454.3,4454.8,23.0,57.0,-34.0,-0.425,1.907142857142779,0.0,-0.0,0.22459893048072999,True,,,False,-0.41947565543082416,0.052434456928554966,0.7340823970035846,1.1011235955053769
RITHMIC_RAW,2026-08-12 01:55:00+00:00,LONG,4454.8,4454.8,4453.5,4454.0,24.0,59.0,-35.0,-0.42168674698795183,1.8357142857142077,-0.43579766536976744,0.43579766536976744,0.21125641975911044,False,,,False,-0.5447470817120854,0.5447470817120854,0.10894941634231799,2.614785992218109
RITHMIC_RAW,2026-08-12 02:05:00+00:00,LONG,4456.0,4456.2,4455.6,4455.8,14.0,42.0,-28.0,-0.5,1.6857142857142466,-0.118644067796505,0.118644067796505,0.2145920474395154,True,2026-08-12 02:06:00+00:00,1.0,True,0.17796610169502727,0.4745762711865596,1.7796610169491938,2.7288135593217735
RITHMIC_RAW,2026-08-12 02:31:00+00:00,LONG,4459.8,4460.0,4459.0,4459.2,12.0,45.0,-33.0,-0.5789473684210527,1.449999999999948,-0.4137931034485416,0.4137931034485416,0.20390441871004836,False,,,False,-0.827586206896456,-0.9655172413790941,-1.2413793103449975,6.068965517241723
RITHMIC_RAW,2026-08-12 02:48:00+00:00,LONG,4469.9,4469.9,4467.6,4468.2,33.0,85.0,-52.0,-0.4406779661016949,2.2142857142857144,-0.7677419354837888,0.7677419354837888,0.20591260539437697,False,,,False,0.4064516129034722,1.4903225806452434,2.167741935483953,0.8129032258065337
RITHMIC_RAW,2026-08-12 02:50:00+00:00,SHORT,4468.8,4472.1,4468.8,4471.6,142.0,50.0,92.0,0.4791666666666667,2.414285714285662,1.1597633136095677,1.1597633136095677,0.2749385749387461,False,,,False,0.04142011834334684,-0.5798816568045956,-0.04142011834297013,1.035502958579904
RITHMIC_RAW,2026-08-12 02:54:00+00:00,LONG,4473.5,4474.2,4473.0,4473.3,32.0,79.0,-47.0,-0.42342342342342343,2.3428571428570257,-0.08536585365846322,0.08536585365846322,0.2079207920787055,True,,,False,-0.6829268292684821,-1.0243902439027233,-1.0670731707317607,0.04268292682903751
RITHMIC_RAW,2026-08-12 03:14:00+00:00,LONG,4473.3,4473.6,4470.4,4470.7,35.0,92.0,-57.0,-0.44881889763779526,1.9785714285714155,-1.314079422382864,1.314079422382864,0.1998880453413912,False,,,False,-0.35379061371832193,-1.9205776173286244,-1.8194945848372812,-1.8194945848372812
RITHMIC_RAW,2026-08-12 03:54:00+00:00,LONG,4462.7,4462.7,4460.6,4461.9,21.0,60.0,-39.0,-0.48148148148148145,1.3642857142857403,-0.586387434555096,0.586387434555096,0.20189623202571982,False,,,False,-0.07329842931897035,0.07329842931963698,0.07329842931963698,-1.4659685863874066
RITHMIC_RAW,2026-08-12 04:09:00+00:00,LONG,4461.0,4461.0,4459.6,4459.9,19.0,45.0,-26.0,-0.40625,0.799999999999922,-1.3750000000005889,1.3750000000005889,0.20390441871004836,False,,,False,-1.9999999999995128,-3.1250000000003046,-2.999999999999838,-2.750000000000041
RITHMIC_RAW,2026-08-12 04:12:00+00:00,LONG,4458.7,4458.7,4456.8,4457.4,26.0,63.0,-37.0,-0.4157303370786517,1.0142857142857014,-1.2816901408452661,1.2816901408452661,0.20591260539437697,False,,,False,-0.985915492957759,-1.6760563380280111,-1.380281690140504,0.8873239436625211
RITHMIC_RAW,2026-08-12 04:21:00+00:00,SHORT,4457.2,4458.3,4456.9,4456.9,49.0,24.0,25.0,0.3424657534246575,1.2714285714285845,-0.23595505617991594,-0.23595505617991594,0.27714987715004774,True,,,False,-0.5505617977533757,-0.6292134831462041,-1.0224719101124922,-1.8089887640450684
RITHMIC_RAW,2026-08-12 04:47:00+00:00,SHORT,4460.7,4461.7,4460.7,4461.2,48.0,15.0,33.0,0.5238095238095238,1.3357142857143376,0.3743315508021245,0.3743315508021245,0.27162534435268887,False,,,False,0.07486631016001635,-0.1497326203207136,0.2994652406414272,0.3743315508021245
RITHMIC_RAW,2026-08-12 04:56:00+00:00,SHORT,4459.6,4459.9,4459.1,4459.9,44.0,15.0,29.0,0.4915254237288136,1.0214285714285194,0.2937062937055963,0.2937062937055963,0.2721763085400667,False,,,False,-0.6853146853154326,-1.0769230769234879,-0.8811188811194602,-4.111888111889034
RITHMIC_RAW,2026-08-12 05:15:00+00:00,LONG,4461.1,4461.1,4459.1,4459.5,9.0,66.0,-57.0,-0.76,1.4642857142856494,-1.0926829268295652,1.0926829268295652,0.2079207920787055,False,,,False,-0.5463414634147826,-1.2975609756095652,-2.663414634146211,-4.985365853658882
RITHMIC_RAW,2026-08-12 05:20:00+00:00,LONG,4458.8,4458.9,4455.3,4455.6,25.0,91.0,-66.0,-0.5689655172413793,1.5285714285714025,-2.0934579439251504,2.0934579439251504,0.21125641975911044,False,,,False,-0.13084112149580535,-1.570093457944309,-0.4579439252341287,-2.355140186916166
RITHMIC_RAW,2026-08-12 05:27:00+00:00,LONG,4455.1,4455.4,4454.0,4454.5,13.0,39.0,-26.0,-0.5,1.599999999999974,-0.3750000000002334,0.3750000000002334,0.2145920474395154,False,,,False,-0.5624999999997817,-1.437500000000137,-0.24999999999977668,-3.2499999999999387
RITHMIC_RAW,2026-08-12 05:31:00+00:00,SHORT,4452.3,4456.7,4452.3,4456.0,100.0,35.0,65.0,0.48148148148148145,2.0142857142857014,1.836879432624035,1.836879432624035,0.2727272727274445,False,,,False,0.9432624113473431,2.0851063829786467,1.6382978723405264,3.9219858156026812
RITHMIC_RAW,2026-08-12 05:57:00+00:00,SHORT,4450.5,4453.8,4450.5,4453.0,88.0,20.0,68.0,0.6296296296296297,2.0857142857144026,1.1986301369862342,1.1986301369862342,0.2749385749387461,False,,,False,0.5273972602741175,0.14383561643843532,2.205479452054845,3.020547945205397
RITHMIC_RAW,2026-08-12 06:17:00+00:00,SHORT,4448.3,4450.0,4448.3,4449.9,59.0,12.0,47.0,0.6619718309859155,1.649999999999896,0.9696969696967,0.9696969696967,0.27714987715004774,False,,,False,0.0,0.5454545454543593,1.0909090909087187,0.5454545454543593
RITHMIC_RAW,2026-08-12 06:45:00+00:00,SHORT,4454.4,4458.4,4454.4,4458.3,104.0,36.0,68.0,0.4857142857142857,1.9785714285714155,1.971119133574296,1.971119133574296,0.27936117936134924,False,,,False,0.4548736462096651,-0.10108303249088346,-1.3140794223824044,-3.5379061371841387
RITHMIC_RAW,2026-08-12 06:49:00+00:00,SHORT,4458.9,4460.6,4458.9,4459.8,80.0,25.0,55.0,0.5238095238095238,2.13571428571426,0.4214046822745081,0.4214046822745081,0.28157248157265086,False,,,False,-0.515050167223831,-1.1237458193978365,-0.515050167223831,-0.515050167223831
RITHMIC_RAW,2026-08-12 06:51:00+00:00,SHORT,4460.8,4463.3,4460.4,4462.8,122.0,38.0,84.0,0.525,2.1214285714286234,0.9427609427609197,0.9427609427609197,0.2837837837839524,False,,,False,0.2828282828284474,0.8956228956231309,-1.4612794612791682,0.659932659932901
RITHMIC_RAW,2026-08-12 06:55:00+00:00,SHORT,4460.9,4464.9,4460.9,4464.1,182.0,53.0,129.0,0.548936170212766,2.0785714285715193,1.5395189003439254,1.5395189003439254,0.2841698841700527,False,,,False,-0.8659793814429111,0.625429553264665,-0.5773195876287532,0.6735395189005767
RITHMIC_RAW,2026-08-12 07:01:00+00:00,LONG,4465.2,4465.3,4461.5,4462.0,27.0,70.0,-43.0,-0.44329896907216493,2.1357142857143896,-1.4983277591971664,1.4983277591971664,0.21792767511992023,False,,,False,1.2173913043479372,-0.5150501672242256,-0.280936454849655,-1.4983277591971664
RITHMIC_RAW,2026-08-12 07:11:00+00:00,SHORT,4462.9,4464.0,4462.9,4464.0,54.0,15.0,39.0,0.5652173913043478,1.8857142857144547,0.583333333333474,0.583333333333474,0.2845559845561529,False,,,False,-0.3181818181819826,1.6969696969694485,2.757575757575414,2.1742424242424225
RITHMIC_RAW,2026-08-12 07:14:00+00:00,LONG,4463.8,4464.5,4460.6,4460.8,18.0,46.0,-28.0,-0.4375,2.0642857142858184,-1.4532871972317607,1.4532871972317607,0.22126330280032516,False,,,False,-0.4844290657439202,-0.9204152249137127,-1.1141868512111046,0.43598615916935196
RITHMIC_RAW,2026-08-12 07:27:00+00:00,SHORT,4459.8,4462.1,4459.8,4461.2,55.0,13.0,42.0,0.6176470588235294,1.3357142857143376,1.0481283422456762,1.0481283422456762,0.28494208494225315,False,,,False,0.0,-0.22459893048141089,-1.3475935828877843,-4.941176470588315
RITHMIC_RAW,2026-08-12 07:42:00+00:00,SHORT,4465.9,4467.8,4465.9,4467.8,71.0,23.0,48.0,0.5106382978723404,1.399999999999896,1.3571428571433477,1.3571428571433477,0.28532818532835336,False,,,False,0.6428571428575804,1.3571428571433477,1.2142857142856747,2.2142857142861385
RITHMIC_RAW,2026-08-12 07:48:00+00:00,SHORT,4466.5,4468.8,4466.5,4468.5,139.0,30.0,109.0,0.6449704142011834,1.5857142857143376,1.26126126126122,1.26126126126122,0.2857142857144536,False,,,False,0.315315315315305,0.1261261261260073,0.2522522522520146,-0.315315315315305
RITHMIC_RAW,2026-08-12 07:55:00+00:00,LONG,4468.1,4468.1,4466.1,4466.4,5.0,43.0,-38.0,-0.7916666666666666,1.7857142857143506,-0.9520000000003729,0.9520000000003729,0.22459893048072999,False,,,False,-1.007999999999556,-1.2319999999998534,-0.503999999999778,0.8960000000001711
RITHMIC_RAW,2026-08-12 07:56:00+00:00,LONG,4466.2,4466.3,4464.4,4464.6,19.0,66.0,-47.0,-0.5529411764705883,1.792857142857169,-0.8924302788841448,0.8924302788841448,0.2261907722915616,False,,,False,0.055776892429973704,0.7250996015932092,1.7848605577687968,2.0079681274897063
RITHMIC_RAW,2026-08-12 08:04:00+00:00,LONG,4469.3,4469.8,4467.9,4468.3,19.0,53.0,-34.0,-0.4722222222222222,1.6285714285713766,-0.6140350877193178,0.6140350877193178,0.22778261410239323,False,,,False,0.36842105263125563,0.12280701754375188,-0.85964912280738,-0.9824561403511319
RITHMIC_RAW,2026-08-12 08:11:00+00:00,LONG,4468.0,4468.4,4467.6,4468.2,17.0,45.0,-28.0,-0.45161290322580644,1.450000000000013,0.13793103448263194,-0.13793103448263194,0.22937445591322478,True,,,False,0.0,-0.20689655172426152,-1.3103448275859442,-1.3793103448275739
RITHMIC_RAW,2026-08-12 08:14:00+00:00,LONG,4468.1,4468.6,4467.5,4467.9,20.0,50.0,-30.0,-0.42857142857142855,1.3214285714286365,-0.1513513513518945,0.1513513513518945,0.22126330280032516,True,,,False,-1.1351351351350794,-0.9081081081079257,-0.9081081081079257,-1.1351351351350794
RITHMIC_RAW,2026-08-12 08:29:00+00:00,LONG,4465.6,4467.0,4465.4,4466.4,20.0,69.0,-49.0,-0.550561797752809,1.2357142857143637,0.6473988439300061,-0.6473988439300061,0.2079207920787055,True,,,False,-0.2427745664733843,-1.052023121386628,-0.8901734104041265,-1.2138728323698655
RITHMIC_RAW,2026-08-12 08:30:00+00:00,LONG,4466.4,4466.9,4465.2,4466.1,34.0,153.0,-119.0,-0.6363636363636364,1.3285714285715196,-0.22580645161234011,0.22580645161234011,0.1998880453413912,False,,,False,-0.1505376344091395,-0.9784946236559838,-1.5053763440859185,-1.3548387096774634
RITHMIC_RAW,2026-08-12 08:31:00+00:00,LONG,4466.3,4466.3,4464.9,4465.9,44.0,142.0,-98.0,-0.5268817204301075,1.350000000000104,-0.2962962962966777,0.2962962962966777,0.20189623202571982,False,,,False,-0.592592592592008,-0.444444444444006,-0.5185185185183439,-1.1111111111110255
RITHMIC_RAW,2026-08-12 08:47:00+00:00,LONG,4464.2,4464.2,4462.0,4462.2,16.0,51.0,-35.0,-0.5223880597014925,1.0857142857142728,-1.8421052631579167,1.8421052631579167,0.20390441871004836,False,,,False,0.9210526315789583,1.3815789473684374,0.36842105263208597,1.8421052631579167
RITHMIC_RAW,2026-08-12 08:57:00+00:00,LONG,4462.2,4462.2,4460.9,4461.3,16.0,55.0,-39.0,-0.5492957746478874,1.0142857142857662,-0.8873239436615677,0.8873239436615677,0.20591260539437697,False,,,False,0.5915492957740796,0.5915492957740796,2.8591549295769596,9.267605633801985
RITHMIC_RAW,2026-08-12 09:02:00+00:00,SHORT,4462.8,4464.4,4462.8,4464.2,50.0,9.0,41.0,0.6949152542372882,1.0714285714285066,1.3066666666664062,1.3066666666664062,0.28590931253064167,False,,,False,-2.053333333333288,-1.6800000000002715,-2.70666666666734,-10.173333333334458
RITHMIC_RAW,2026-08-12 09:07:00+00:00,SHORT,4466.3,4467.7,4466.2,4467.1,57.0,12.0,45.0,0.6521739130434783,1.3071428571428052,0.6120218579236607,0.6120218579236607,0.2861043393468298,False,,,False,-0.07650273224002273,-1.8360655737702865,-2.7540983606554295,-7.344262295081841
RITHMIC_RAW,2026-08-12 09:08:00+00:00,SHORT,4467.1,4468.1,4466.9,4467.2,66.0,18.0,48.0,0.5714285714285714,1.3357142857142728,0.07486631016001999,0.07486631016001999,0.2862993661630178,True,,,False,-0.6737967914442653,-2.545454545454979,-3.518716577540005,-10.181818181818553
RITHMIC_RAW,2026-08-12 09:15:00+00:00,SHORT,4472.4,4477.4,4471.8,4476.8,209.0,64.0,145.0,0.5311355311355311,2.0285714285714675,2.1690140845072694,2.1690140845072694,0.28532818532835336,False,,,False,0.6901408450706783,1.1338028169014764,1.528169014084657,1.8239436619717062
RITHMIC_RAW,2026-08-12 09:17:00+00:00,LONG,4475.1,4475.6,4474.0,4475.1,29.0,80.0,-51.0,-0.46788990825688076,2.035714285714351,0.0,-0.0,0.2079207920787055,True,2026-08-12 09:19:00+00:00,2.0,True,-0.29473684210543244,-0.6877192982458601,0.7859649122804085,-0.049122807017720996
RITHMIC_RAW,2026-08-12 09:26:00+00:00,LONG,4479.3,4480.1,4477.2,4477.5,42.0,206.0,-164.0,-0.6612903225806451,3.0285714285714027,-0.5943396226415746,0.5943396226415746,0.1998880453413912,False,,,False,-0.7594339622642174,-1.5188679245284349,-1.6839622641510779,-0.6933962264152204
RITHMIC_RAW,2026-08-12 09:57:00+00:00,SHORT,4472.1,4476.1,4472.0,4474.5,195.0,40.0,155.0,0.6595744680851063,1.8785714285714417,1.277566539923752,1.277566539923752,0.2857142857144536,False,,,False,-0.10646387832689863,-0.42585551330807864,0.10646387832689863,-2.2889733840304993
RITHMIC_RAW,2026-08-12 10:19:00+00:00,SHORT,4478.3,4479.5,4478.3,4479.3,67.0,14.0,53.0,0.654320987654321,1.7428571428571817,0.5737704918032659,0.5737704918032659,0.28590931253064167,False,,,False,-0.22950819672109762,0.0,0.40163934426218173,1.778688524590333
RITHMIC_RAW,2026-08-12 10:27:00+00:00,SHORT,4479.0,4480.3,4478.7,4480.1,72.0,14.0,58.0,0.6744186046511628,1.4142857142857272,0.7777777777780279,0.7777777777780279,0.2861043393468298,False,,,False,0.2121212121213388,1.4848484848487284,1.6969696969700672,5.161616161616243
RITHMIC_RAW,2026-08-12 10:33:00+00:00,LONG,4477.6,4477.6,4476.3,4476.7,22.0,72.0,-50.0,-0.5319148936170213,1.3785714285713766,-0.6528497409330629,0.6528497409330629,0.20189623202571982,False,,,False,-0.3626943005181484,-0.9430051813473178,-2.3937823834199112,-4.715025906735929
RITHMIC_RAW,2026-08-12 10:45:00+00:00,LONG,4474.1,4474.6,4473.0,4474.6,25.0,79.0,-54.0,-0.5192307692307693,1.2000000000002078,0.4166666666665945,-0.4166666666665945,0.20390441871004836,True,,,False,0.16666666666648622,-3.6666666666664867,-4.999999999999134,-1.0833333333332973
RITHMIC_RAW,2026-08-12 10:48:00+00:00,LONG,4473.3,4473.8,4469.1,4470.2,36.0,120.0,-84.0,-0.5384615384615384,1.3928571428573377,-2.2256410256409755,2.2256410256409755,0.19498510963309218,False,,,False,-1.1487179487173962,-1.0769230769229263,-0.21538461538471584,1.1487179487180492
RITHMIC_RAW,2026-08-12 11:48:00+00:00,LONG,4473.6,4473.6,4472.3,4472.9,16.0,50.0,-34.0,-0.5151515151515151,1.1928571428571948,-0.5868263473059736,0.5868263473059736,0.1978798586570626,False,,,False,0.3353293413178081,0.2514970059881655,0.8383233532933767,-3.4371257485023867
RITHMIC_RAW,2026-08-12 12:11:00+00:00,SHORT,4466.7,4468.7,4465.5,4468.4,110.0,31.0,79.0,0.5602836879432624,1.7214285714284026,0.9875518672199082,0.9875518672199082,0.2862993661630178,False,,,False,0.8132780082986236,0.23236514522802723,1.1618257261411928,0.23236514522802723
RITHMIC_RAW,2026-08-12 12:13:00+00:00,SHORT,4467.0,4467.9,4466.6,4467.8,63.0,23.0,40.0,0.46511627906976744,1.7714285714283895,0.45161290322595554,0.45161290322595554,0.28649439297920587,False,,,False,-0.11290322580636053,0.7903225806455505,0.11290322580636053,-3.8951612903227755
RITHMIC_RAW,2026-08-12 12:26:00+00:00,SHORT,4465.3,4468.5,4464.9,4468.0,72.0,28.0,44.0,0.44,2.0214285714285842,1.3356890459362973,1.3356890459362973,0.2866894197953939,False,,,False,-2.0777385159009567,-9.745583038869107,-0.0989399293285313,-9.646643109540575
RITHMIC_RAW,2026-08-12 12:54:00+00:00,SHORT,4487.1,4488.6,4486.7,4487.7,100.0,38.0,62.0,0.4492753623188406,4.835714285714403,0.12407680945335535,0.12407680945335535,0.28708349459920174,True,,,False,-0.3101920236336705,-0.4342688330872139,-2.1713441654356935,-0.413589364844894
RITHMIC_RAW,2026-08-12 13:17:00+00:00,SHORT,4484.2,4488.6,4483.7,4488.3,141.0,60.0,81.0,0.40298507462686567,4.021428571428585,1.0195381882771741,1.0195381882771741,0.2861043393468298,False,,,False,0.44760213143876487,0.820603907637698,2.0888099467141608,2.934280639431652
RITHMIC_RAW,2026-08-12 15:51:00+00:00,LONG,4473.6,4473.8,4470.2,4472.2,63.0,156.0,-93.0,-0.4246575342465753,2.1214285714286234,-0.659932659932901,0.659932659932901,0.1998880453413912,False,,,False,0.2828282828284474,1.696969696969827,3.0168350168352003,3.6767676767676725
RITHMIC_RAW,2026-08-12 16:33:00+00:00,LONG,4478.5,4479.1,4475.6,4475.7,101.0,163.0,-62.0,-0.23484848484848486,1.6499999999998312,-1.6969696969699808,1.6969696969699808,0.20189623202571982,False,,,False,-1.6363636363636935,-0.3636363636360701,-0.4242424242423574,-5.87878787878837
RITHMIC_RAW,2026-08-12 16:47:00+00:00,LONG,4470.3,4470.3,4466.2,4466.4,85.0,163.0,-78.0,-0.31451612903225806,2.485714285714234,-1.5689655172416317,1.5689655172416317,0.20390441871004836,False,,,False,-0.16091954022974206,-0.8850574712643131,-0.7241379310342052,-0.5632183908044631
RITHMIC_RAW,2026-08-12 16:51:00+00:00,SHORT,4464.1,4465.7,4462.5,4465.0,112.0,58.0,54.0,0.3176470588235294,2.607142857142857,0.34520547945191526,0.34520547945191526,0.2862993661630178,False,,,False,0.15342465753410703,-0.1150684931507547,2.5315068493152078,-0.5369863013697235
RITHMIC_RAW,2026-08-12 17:58:00+00:00,LONG,4461.2,4461.4,4459.2,4459.6,45.0,151.0,-106.0,-0.5408163265306123,1.3714285714286885,-1.1666666666661691,1.1666666666661691,0.20591260539437697,False,,,False,0.0,-1.6770833333333228,-1.1666666666668324,4.229166666665775
RITHMIC_RAW,2026-08-12 18:33:00+00:00,SHORT,4471.4,4472.7,4470.8,4472.7,98.0,29.0,69.0,0.5433070866141733,1.4214285714286103,0.9145728643217109,0.9145728643217109,0.28649439297920587,False,,,False,0.0,0.3517587939698396,1.1959798994973267,-3.447236180904812
RITHMIC_RAW,2026-08-12 18:44:00+00:00,SHORT,4472.6,4473.7,4472.2,4473.5,72.0,24.0,48.0,0.5,1.1642857142856624,0.7730061349690471,0.7730061349690471,0.2866894197953939,False,,,False,-1.3742331288347296,-0.6012269938649012,-3.263803680981897,0.25766871165660943
RITHMIC_RAW,2026-08-12 18:45:00+00:00,SHORT,4473.8,4476.3,4473.4,4475.1,273.0,92.0,181.0,0.4958904109589041,1.25,1.0400000000001455,1.0400000000001455,0.28708349459920174,False,,,False,0.4,-2.0,-0.5599999999998545,-1.0399999999994178
RITHMIC_RAW,2026-08-12 20:49:00+00:00,LONG,4468.1,4468.8,4467.7,4468.4,14.0,40.0,-26.0,-0.48148148148148145,0.7785714285714026,0.3853211009165095,-0.3853211009165095,0.2079207920787055,True,,,False,0.0,-0.5137614678894581,-1.0275229357789162,
RITHMIC_RAW,2026-08-12 22:03:00+00:00,LONG,4467.5,4467.6,4464.7,4465.3,17.0,58.0,-41.0,-0.5466666666666666,1.250000000000065,-1.7599999999997629,1.7599999999997629,0.1998880453413912,False,,,False,-0.7200000000003991,-2.399999999999875,-2.159999999999742,-3.4399999999999666
RITHMIC_RAW,2026-08-12 22:15:00+00:00,LONG,4461.7,4461.9,4460.1,4460.5,9.0,41.0,-32.0,-0.64,1.2357142857142338,-0.9710982658958474,0.9710982658958474,0.20189623202571982,False,,,False,0.8092485549133288,0.4046242774566644,-0.08092485549162728,-0.48554913294829166
RITHMIC_RAW,2026-08-12 22:26:00+00:00,LONG,4460.2,4460.5,4457.1,4457.4,22.0,116.0,-94.0,-0.6811594202898551,1.0785714285713897,-2.5960264900664876,2.5960264900664876,0.20390441871004836,False,,,False,-0.6490066225164111,0.09271523178842012,2.6887417218549077,1.1125827814576683
