gc_t0_ms,period,sl_atr,tp_atr,rr,reason,hold_ms
1788796560000,POST_CHECK,3.0,6.25,-1.0,SL,195297
1788852930000,POST_CHECK,3.0,6.25,-1.0,SL,246597
1788853320000,POST_CHECK,3.0,6.25,-0.26823980234957295,TIME,299701
1788855180000,POST_CHECK,3.0,6.25,-0.08954789940395042,TIME,299099
1788864030000,POST_CHECK,3.0,6.25,-1.0,SL,127955
1788865590000,POST_CHECK,3.0,6.25,0.28328351345129527,TIME,299400
1788872040000,POST_CHECK,3.0,6.25,0.8209876543209842,TIME,299403
1788873690000,POST_CHECK,3.0,6.25,-0.6564521620701111,TIME,299846
1788891840000,POST_CHECK,3.0,6.25,0.01846095883976218,TIME,299702
1788893880000,POST_CHECK,3.0,6.25,0.0365381638024563,TIME,299698
1788894780000,POST_CHECK,3.0,6.25,-0.6574121679519521,TIME,299549
1788912420000,POST_CHECK,3.0,6.25,1.0271132376395313,TIME,299404
1788921270000,POST_CHECK,3.0,6.25,-0.1076378351034515,TIME,298650
1788927510000,POST_CHECK,3.0,6.25,0.5595742369935273,TIME,299698
1788928650000,POST_CHECK,3.0,6.25,0.8797814207654506,TIME,298646
1788936060000,POST_CHECK,3.0,6.25,-0.5249779791117922,TIME,298954
1788946920000,POST_CHECK,3.0,6.25,-0.6144505160898811,TIME,299246
1788947610000,POST_CHECK,3.0,6.25,0.9177021429859354,TIME,299547
1788948900000,POST_CHECK,3.0,6.25,0.5403311965811263,TIME,298946
1788999030000,POST_CHECK,3.0,6.25,-0.623929491976452,TIME,299845
1789004220000,POST_CHECK,3.0,6.25,0.06147704590825379,TIME,299696
1789006830000,POST_CHECK,3.0,6.25,-0.4969241657139023,TIME,299102
1789007910000,POST_CHECK,3.0,6.25,0.4537931034482717,TIME,299707
1789019610000,POST_CHECK,3.0,6.25,-0.16452991452998428,TIME,299846
1789031820000,POST_CHECK,3.0,6.25,0.15265935850598125,TIME,298500
1789047570000,POST_CHECK,3.0,6.25,0.21103581800582472,TIME,299852
1789053690000,POST_CHECK,3.0,6.25,0.3339938609783371,TIME,299395
1789088850000,POST_CHECK,3.0,6.25,-0.019055396760652987,TIME,299553
1789089270000,POST_CHECK,3.0,6.25,-0.4361564361563802,TIME,299847
1789102410000,POST_CHECK,3.0,6.25,-0.44935543278085843,TIME,299851
1789120140000,POST_CHECK,3.0,6.25,-0.12082938638033786,TIME,299394
1789142100000,POST_CHECK,3.0,6.25,-0.32776159075819306,TIME,299251
1789347690000,POST_CHECK,3.0,6.25,1.0995504174695463,TIME,299849
1789383480000,POST_CHECK,3.0,6.25,-0.41231593038841213,TIME,299695
1789388280000,POST_CHECK,3.0,6.25,1.138917614615393,TIME,299243
1789394400000,POST_CHECK,3.0,6.25,0.3874771168823262,TIME,299703
1789394850000,POST_CHECK,3.0,6.25,-0.41069646777090807,TIME,299846
1789396470000,POST_CHECK,3.0,6.25,-0.11513841197170778,TIME,299695
1789403580000,POST_CHECK,3.0,6.25,-0.10668314282783613,TIME,299552
1789411020000,POST_CHECK,3.0,6.25,-0.6984465157565879,TIME,299551
1789428060000,POST_CHECK,3.0,6.25,0.3918191603873295,TIME,297150
1789445400000,POST_CHECK,3.0,6.25,0.42262810755952024,TIME,299407
1789458150000,POST_CHECK,3.0,6.25,1.0224191166601655,TIME,299396
1789468860000,POST_CHECK,3.0,6.25,0.8442378739124602,TIME,299697
1786060200000,TRAIN,3.0,6.5,0.771950854060576,TIME,298803
1786061580000,TRAIN,3.0,6.5,-0.6454011450665721,TIME,298659
1786072020000,TRAIN,3.0,6.5,-0.3655187936080438,TIME,299700
1786096110000,TRAIN,3.0,6.5,0.20068204150045577,TIME,299248
1786105620000,TRAIN,3.0,6.5,-1.0,SL,166647
1786332630000,TRAIN,3.0,6.5,-0.3279901356349774,TIME,298802
1786340220000,TRAIN,3.0,6.5,0.2710536623579431,TIME,299702
1786341540000,TRAIN,3.0,6.5,0.2229018008833493,TIME,299704
1786352040000,TRAIN,3.0,6.5,0.10682862259611864,TIME,298199
1786358100000,TRAIN,3.0,6.5,-1.0,SL,169650
1786381140000,TRAIN,3.0,6.5,0.012950971322935658,TIME,299700
1786430640000,TRAIN,3.0,6.5,-0.01640970155983775,TIME,299701
1786438140000,TRAIN,3.0,6.5,-0.3316278188365088,TIME,299098
1786438500000,TRAIN,3.0,6.5,-0.5564528899444905,TIME,299551
1786440810000,TRAIN,3.0,6.5,-0.03373309238271206,TIME,299698
1786451070000,TRAIN,3.0,6.5,0.2986054142740598,TIME,299701
1786454340000,TRAIN,3.0,6.5,-0.581520398599007,TIME,299548
1786463010000,TRAIN,3.0,6.5,-0.3412010099901117,TIME,299701
1786471950000,TRAIN,3.0,6.5,-0.34016347553466103,TIME,299100
1786493160000,TRAIN,3.0,6.5,-0.336737009303414,TIME,299099
1786504530000,TRAIN,3.0,6.5,-0.7988980716252774,TIME,299699
1786526850000,TRAIN,3.0,6.5,-0.23212557337030174,TIME,299851
1786550940000,TRAIN,3.0,6.5,0.5474643115035461,TIME,299698
1786553460000,TRAIN,3.0,6.5,0.2541994368384868,TIME,299852
1786553820000,TRAIN,3.0,6.5,0.6759634128054617,TIME,299856
1786581240000,TRAIN,3.0,6.5,-1.0,SL,12156
1786587240000,TRAIN,3.0,6.5,-0.09027477022280415,TIME,298197
1786593510000,TRAIN,3.0,6.5,0.1277601238491914,TIME,298656
1786624980000,TRAIN,3.0,6.5,-0.26489883295350514,TIME,299702
1786632990000,TRAIN,3.0,6.5,-0.0797592174568347,TIME,299395
1786633320000,TRAIN,3.0,6.5,1.2798216276477223,TIME,299849
1786653840000,TRAIN,3.0,6.5,-0.3382756727073112,TIME,298501
1786670520000,TRAIN,3.0,6.5,0.39891598915990467,TIME,299843
1786687980000,TRAIN,3.0,6.5,-0.13243714214591032,TIME,299701
1786693650000,TRAIN,3.0,6.5,0.5600826690286256,TIME,298201
1786952010000,TRAIN,3.0,6.5,0.21543939972023718,TIME,299250
1786953810000,TRAIN,3.0,6.5,0.3456790123455802,TIME,299251
1786961190000,TRAIN,3.0,6.5,0.0144255538382776,TIME,298349
1786974090000,TRAIN,3.0,6.5,0.024279520530486497,TIME,299706
1787014200000,TRAIN,3.0,6.5,-0.1622701838531224,TIME,299852
1787023770000,TRAIN,3.0,6.5,0.13858267716532152,TIME,299548
1787047590000,TRAIN,3.0,6.5,-0.27753647399504383,TIME,299701
1787049660000,TRAIN,3.0,6.5,0.11844331641303318,TIME,299843
1787066490000,TRAIN,3.0,6.5,0.047500077110531426,TIME,299852
1787082420000,TRAIN,3.0,6.5,-1.0,SL,88646
1787084850000,TRAIN,3.0,6.5,0.2084087708709638,TIME,299098
1787098590000,TRAIN,3.0,6.5,-0.23878670538876037,TIME,299701
1787104830000,TRAIN,3.0,6.5,0.27044619422562494,TIME,299698
1787117580000,TRAIN,3.0,6.5,-0.17067223963779704,TIME,299551
1787140380000,TRAIN,3.0,6.5,0.32316384180780405,TIME,299695
1787141130000,TRAIN,3.0,6.5,-1.0,SL,227701
1787143260000,TRAIN,3.0,6.5,0.17441047479822516,TIME,299847
1787149170000,TRAIN,3.0,6.5,0.35114120892900696,TIME,299694
1787170380000,TRAIN,3.0,6.5,0.11029049729209077,TIME,299399
1787184990000,VALID,3.0,6.5,0.15243553008600128,TIME,299554
1787199990000,VALID,3.0,6.5,1.2430599703327396,TIME,299403
1787220390000,VALID,3.0,6.5,0.39099624843686503,TIME,298952
1787229570000,VALID,3.0,6.5,-0.7101334240465952,TIME,299847
1787232870000,VALID,3.0,6.5,-1.0,SL,47557
1787234520000,VALID,3.0,6.5,0.5255454004272009,TIME,299848
1787246430000,VALID,3.0,6.5,0.3255149908219604,TIME,299100
1787267280000,VALID,3.0,6.5,-1.0,SL,57148
1787288910000,VALID,3.0,6.5,0.03297026788339721,TIME,299407
1787298090000,VALID,3.0,6.5,-0.19173630454956678,TIME,299698
1787312280000,VALID,3.0,6.5,1.0542593100923505,TIME,299850
1787325840000,VALID,3.0,6.5,-0.6391967414984674,TIME,299700
1787339850000,VALID,3.0,6.5,0.32994350282484375,TIME,298948
1787340270000,VALID,3.0,6.5,-1.0,SL,230100
1787527200000,VALID,3.0,6.5,-1.0,SL,97799
1787534100000,VALID,3.0,6.5,-0.05644491877151739,TIME,299695
1787579790000,VALID,3.0,6.5,0.10581465258096691,TIME,299862
1787583030000,VALID,3.0,6.5,0.7527812113720239,TIME,299549
1787609970000,VALID,3.0,6.5,-0.1393375754608715,TIME,299399
1787630220000,VALID,3.0,6.5,0.687478745834169,TIME,298354
1787647740000,VALID,3.0,6.5,-0.3339899321514997,TIME,299694
1787660070000,VALID,3.0,6.5,-0.7389484430831832,TIME,299850
1787661450000,VALID,3.0,6.5,0.6505646512131533,TIME,299854
1787664090000,VALID,3.0,6.5,-1.0,SL,91946
1787666490000,VALID,3.0,6.5,0.19017648755664973,TIME,299554
1787687220000,VALID,3.0,6.5,0.4215780998389114,TIME,299553
1787709300000,VALID,3.0,6.5,0.6133554694705718,TIME,299097
1787723070000,VALID,3.0,6.5,-0.2151117649462858,TIME,299408
1787740170000,VALID,3.0,6.5,0.7062706270627737,TIME,299845
1787749530000,VALID,3.0,6.5,-0.07136431784104658,TIME,299859
1787753850000,VALID,3.0,6.5,-0.5034749034748657,TIME,299547
1787788590000,VALID,3.0,6.5,-0.4645227156714307,TIME,299548
1787790000000,VALID,3.0,6.5,-0.19689236701822332,TIME,299107
1787794950000,VALID,3.0,6.5,0.3314255983350181,TIME,299847
1787798520000,VALID,3.0,6.5,-0.37327656123277986,TIME,298648
1787811390000,VALID,3.0,6.5,0.6452809921391207,TIME,299544
1787823090000,VALID,3.0,6.5,-1.0,SL,277346
1787827440000,VALID,3.0,6.5,-0.443674621503774,TIME,299547
1787834550000,VALID,3.0,6.5,0.3711015338987101,TIME,299699
1787844150000,VALID,3.0,6.5,-0.2184330770087485,TIME,299702
1787854650000,VALID,3.0,6.5,-0.05391527599495264,TIME,299698
1787883540000,VALID,3.0,6.5,-0.5205843293492951,TIME,298800
1787917320000,VALID,3.0,6.5,-0.8063063063061384,TIME,299553
1787924280000,VALID,3.0,6.5,0.53476482617581,TIME,299850
1787925720000,VALID,3.0,6.5,-1.0,SL,195299
1787934900000,VALID,3.0,6.5,0.49343991365643436,TIME,299849
1788141930000,VALID,3.0,6.5,-0.5646582389317503,TIME,299552
1788144150000,VALID,3.0,6.5,0.08126541866202396,TIME,299700
1788181080000,VALID,3.0,6.5,-0.26815920398008225,TIME,299545
1788221790000,VALID,3.0,6.5,1.0573550323906096,TIME,299099
1788228720000,VALID,3.0,6.5,0.21165354330715544,TIME,299694
1788230910000,VALID,3.0,6.5,-0.5400335008375038,TIME,299700
1788258720000,VALID,3.0,6.5,-0.11803860661188223,TIME,299550
1788262410000,VALID,3.0,6.5,0.369003690036913,TIME,299702
1788271980000,VALID,3.0,6.5,0.5921176879876843,TIME,299702
1788277740000,VALID,3.0,6.5,0.3345880384776519,TIME,299249
1788303150000,VALID,3.0,6.5,0.07743974713553453,TIME,295504
1788321570000,VALID,3.0,6.5,-0.14942141332445508,TIME,297897
1788333960000,VALID,3.0,6.5,0.08404202101049796,TIME,299252
1788353280000,VALID,3.0,6.5,0.5010540765799791,TIME,299551
1788356520000,VALID,3.0,6.5,-0.3600770991447113,TIME,299851
1788377820000,VALID,3.0,6.5,0.706879451807587,TIME,299245
1788409740000,VALID,3.0,6.5,0.30271890387502665,TIME,299093
1788416880000,VALID,3.0,6.5,0.20630710285883633,TIME,299099
1788417360000,VALID,3.0,6.5,0.0030471215584520696,TIME,299848
1788439920000,VALID,3.0,6.5,0.8068061366805834,TIME,299849
1788460260000,VALID,3.0,6.5,0.1792494481236151,TIME,299701
1788461400000,VALID,3.0,6.5,0.703145651599351,TIME,299704
1788486750000,VALID,3.0,6.5,-1.0,SL,215696
1788488160000,VALID,3.0,6.5,-0.56782244912432,TIME,299703
1788491310000,VALID,3.0,6.5,0.5510961686630033,TIME,299703
1788518280000,VALID,3.0,6.5,-0.5973662914734603,TIME,299097
1788535440000,VALID,3.0,6.5,-0.10396843815270285,TIME,299700
1788551280000,VALID,3.0,6.5,0.07327197256811106,TIME,299849
1788767580000,POST_CHECK,3.0,6.5,-0.4132973944295275,TIME,299849
1788796560000,POST_CHECK,3.0,6.5,-1.0,SL,195297
1788852930000,POST_CHECK,3.0,6.5,-1.0,SL,246597
1788853320000,POST_CHECK,3.0,6.5,-0.26823980234957295,TIME,299701
1788855180000,POST_CHECK,3.0,6.5,-0.08954789940395042,TIME,299099
1788864030000,POST_CHECK,3.0,6.5,-1.0,SL,127955
1788865590000,POST_CHECK,3.0,6.5,0.28328351345129527,TIME,299400
1788872040000,POST_CHECK,3.0,6.5,0.8209876543209842,TIME,299403
1788873690000,POST_CHECK,3.0,6.5,-0.6564521620701111,TIME,299846
1788891840000,POST_CHECK,3.0,6.5,0.01846095883976218,TIME,299702
1788893880000,POST_CHECK,3.0,6.5,0.0365381638024563,TIME,299698
1788894780000,POST_CHECK,3.0,6.5,-0.6574121679519521,TIME,299549
1788912420000,POST_CHECK,3.0,6.5,1.0271132376395313,TIME,299404
1788921270000,POST_CHECK,3.0,6.5,-0.1076378351034515,TIME,298650
1788927510000,POST_CHECK,3.0,6.5,0.5595742369935273,TIME,299698
1788928650000,POST_CHECK,3.0,6.5,0.8797814207654506,TIME,298646
1788936060000,POST_CHECK,3.0,6.5,-0.5249779791117922,TIME,298954
1788946920000,POST_CHECK,3.0,6.5,-0.6144505160898811,TIME,299246
1788947610000,POST_CHECK,3.0,6.5,0.9177021429859354,TIME,299547
1788948900000,POST_CHECK,3.0,6.5,0.5403311965811263,TIME,298946
1788999030000,POST_CHECK,3.0,6.5,-0.623929491976452,TIME,299845
1789004220000,POST_CHECK,3.0,6.5,0.06147704590825379,TIME,299696
1789006830000,POST_CHECK,3.0,6.5,-0.4969241657139023,TIME,299102
1789007910000,POST_CHECK,3.0,6.5,0.4537931034482717,TIME,299707
1789019610000,POST_CHECK,3.0,6.5,-0.16452991452998428,TIME,299846
1789031820000,POST_CHECK,3.0,6.5,0.15265935850598125,TIME,298500
1789047570000,POST_CHECK,3.0,6.5,0.21103581800582472,TIME,299852
1789053690000,POST_CHECK,3.0,6.5,0.3339938609783371,TIME,299395
1789088850000,POST_CHECK,3.0,6.5,-0.019055396760652987,TIME,299553
1789089270000,POST_CHECK,3.0,6.5,-0.4361564361563802,TIME,299847
1789102410000,POST_CHECK,3.0,6.5,-0.44935543278085843,TIME,299851
1789120140000,POST_CHECK,3.0,6.5,-0.12082938638033786,TIME,299394
1789142100000,POST_CHECK,3.0,6.5,-0.32776159075819306,TIME,299251
1789347690000,POST_CHECK,3.0,6.5,1.0995504174695463,TIME,299849
1789383480000,POST_CHECK,3.0,6.5,-0.41231593038841213,TIME,299695
1789388280000,POST_CHECK,3.0,6.5,1.138917614615393,TIME,299243
1789394400000,POST_CHECK,3.0,6.5,0.3874771168823262,TIME,299703
1789394850000,POST_CHECK,3.0,6.5,-0.41069646777090807,TIME,299846
1789396470000,POST_CHECK,3.0,6.5,-0.11513841197170778,TIME,299695
1789403580000,POST_CHECK,3.0,6.5,-0.10668314282783613,TIME,299552
1789411020000,POST_CHECK,3.0,6.5,-0.6984465157565879,TIME,299551
1789428060000,POST_CHECK,3.0,6.5,0.3918191603873295,TIME,297150
1789445400000,POST_CHECK,3.0,6.5,0.42262810755952024,TIME,299407
1789458150000,POST_CHECK,3.0,6.5,1.0224191166601655,TIME,299396
1789468860000,POST_CHECK,3.0,6.5,0.8442378739124602,TIME,299697
1786060200000,TRAIN,3.0,6.75,0.771950854060576,TIME,298803
1786061580000,TRAIN,3.0,6.75,-0.6454011450665721,TIME,298659
1786072020000,TRAIN,3.0,6.75,-0.3655187936080438,TIME,299700
1786096110000,TRAIN,3.0,6.75,0.20068204150045577,TIME,299248
1786105620000,TRAIN,3.0,6.75,-1.0,SL,166647
1786332630000,TRAIN,3.0,6.75,-0.3279901356349774,TIME,298802
1786340220000,TRAIN,3.0,6.75,0.2710536623579431,TIME,299702
1786341540000,TRAIN,3.0,6.75,0.2229018008833493,TIME,299704
1786352040000,TRAIN,3.0,6.75,0.10682862259611864,TIME,298199
1786358100000,TRAIN,3.0,6.75,-1.0,SL,169650
1786381140000,TRAIN,3.0,6.75,0.012950971322935658,TIME,299700
1786430640000,TRAIN,3.0,6.75,-0.01640970155983775,TIME,299701
1786438140000,TRAIN,3.0,6.75,-0.3316278188365088,TIME,299098
1786438500000,TRAIN,3.0,6.75,-0.5564528899444905,TIME,299551
1786440810000,TRAIN,3.0,6.75,-0.03373309238271206,TIME,299698
1786451070000,TRAIN,3.0,6.75,0.2986054142740598,TIME,299701
1786454340000,TRAIN,3.0,6.75,-0.581520398599007,TIME,299548
1786463010000,TRAIN,3.0,6.75,-0.3412010099901117,TIME,299701
1786471950000,TRAIN,3.0,6.75,-0.34016347553466103,TIME,299100
1786493160000,TRAIN,3.0,6.75,-0.336737009303414,TIME,299099
1786504530000,TRAIN,3.0,6.75,-0.7988980716252774,TIME,299699
1786526850000,TRAIN,3.0,6.75,-0.23212557337030174,TIME,299851
1786550940000,TRAIN,3.0,6.75,0.5474643115035461,TIME,299698
1786553460000,TRAIN,3.0,6.75,0.2541994368384868,TIME,299852
1786553820000,TRAIN,3.0,6.75,0.6759634128054617,TIME,299856
1786581240000,TRAIN,3.0,6.75,-1.0,SL,12156
1786587240000,TRAIN,3.0,6.75,-0.09027477022280415,TIME,298197
1786593510000,TRAIN,3.0,6.75,0.1277601238491914,TIME,298656
1786624980000,TRAIN,3.0,6.75,-0.26489883295350514,TIME,299702
1786632990000,TRAIN,3.0,6.75,-0.0797592174568347,TIME,299395
1786633320000,TRAIN,3.0,6.75,1.2798216276477223,TIME,299849
1786653840000,TRAIN,3.0,6.75,-0.3382756727073112,TIME,298501
1786670520000,TRAIN,3.0,6.75,0.39891598915990467,TIME,299843
1786687980000,TRAIN,3.0,6.75,-0.13243714214591032,TIME,299701
1786693650000,TRAIN,3.0,6.75,0.5600826690286256,TIME,298201
1786952010000,TRAIN,3.0,6.75,0.21543939972023718,TIME,299250
1786953810000,TRAIN,3.0,6.75,0.3456790123455802,TIME,299251
1786961190000,TRAIN,3.0,6.75,0.0144255538382776,TIME,298349
1786974090000,TRAIN,3.0,6.75,0.024279520530486497,TIME,299706
1787014200000,TRAIN,3.0,6.75,-0.1622701838531224,TIME,299852
1787023770000,TRAIN,3.0,6.75,0.13858267716532152,TIME,299548
1787047590000,TRAIN,3.0,6.75,-0.27753647399504383,TIME,299701
1787049660000,TRAIN,3.0,6.75,0.11844331641303318,TIME,299843
1787066490000,TRAIN,3.0,6.75,0.047500077110531426,TIME,299852
1787082420000,TRAIN,3.0,6.75,-1.0,SL,88646
1787084850000,TRAIN,3.0,6.75,0.2084087708709638,TIME,299098
1787098590000,TRAIN,3.0,6.75,-0.23878670538876037,TIME,299701
1787104830000,TRAIN,3.0,6.75,0.27044619422562494,TIME,299698
1787117580000,TRAIN,3.0,6.75,-0.17067223963779704,TIME,299551
1787140380000,TRAIN,3.0,6.75,0.32316384180780405,TIME,299695
1787141130000,TRAIN,3.0,6.75,-1.0,SL,227701
1787143260000,TRAIN,3.0,6.75,0.17441047479822516,TIME,299847
1787149170000,TRAIN,3.0,6.75,0.35114120892900696,TIME,299694
1787170380000,TRAIN,3.0,6.75,0.11029049729209077,TIME,299399
1787184990000,VALID,3.0,6.75,0.15243553008600128,TIME,299554
1787199990000,VALID,3.0,6.75,1.2430599703327396,TIME,299403
1787220390000,VALID,3.0,6.75,0.39099624843686503,TIME,298952
1787229570000,VALID,3.0,6.75,-0.7101334240465952,TIME,299847
1787232870000,VALID,3.0,6.75,-1.0,SL,47557
1787234520000,VALID,3.0,6.75,0.5255454004272009,TIME,299848
1787246430000,VALID,3.0,6.75,0.3255149908219604,TIME,299100
1787267280000,VALID,3.0,6.75,-1.0,SL,57148
1787288910000,VALID,3.0,6.75,0.03297026788339721,TIME,299407
1787298090000,VALID,3.0,6.75,-0.19173630454956678,TIME,299698
1787312280000,VALID,3.0,6.75,1.0542593100923505,TIME,299850
1787325840000,VALID,3.0,6.75,-0.6391967414984674,TIME,299700
1787339850000,VALID,3.0,6.75,0.32994350282484375,TIME,298948
1787340270000,VALID,3.0,6.75,-1.0,SL,230100
1787527200000,VALID,3.0,6.75,-1.0,SL,97799
1787534100000,VALID,3.0,6.75,-0.05644491877151739,TIME,299695
1787579790000,VALID,3.0,6.75,0.10581465258096691,TIME,299862
1787583030000,VALID,3.0,6.75,0.7527812113720239,TIME,299549
1787609970000,VALID,3.0,6.75,-0.1393375754608715,TIME,299399
1787630220000,VALID,3.0,6.75,0.687478745834169,TIME,298354
1787647740000,VALID,3.0,6.75,-0.3339899321514997,TIME,299694
1787660070000,VALID,3.0,6.75,-0.7389484430831832,TIME,299850
1787661450000,VALID,3.0,6.75,0.6505646512131533,TIME,299854
1787664090000,VALID,3.0,6.75,-1.0,SL,91946
1787666490000,VALID,3.0,6.75,0.19017648755664973,TIME,299554
1787687220000,VALID,3.0,6.75,0.4215780998389114,TIME,299553
1787709300000,VALID,3.0,6.75,0.6133554694705718,TIME,299097
1787723070000,VALID,3.0,6.75,-0.2151117649462858,TIME,299408
1787740170000,VALID,3.0,6.75,0.7062706270627737,TIME,299845
1787749530000,VALID,3.0,6.75,-0.07136431784104658,TIME,299859
1787753850000,VALID,3.0,6.75,-0.5034749034748657,TIME,299547
1787788590000,VALID,3.0,6.75,-0.4645227156714307,TIME,299548
1787790000000,VALID,3.0,6.75,-0.19689236701822332,TIME,299107
1787794950000,VALID,3.0,6.75,0.3314255983350181,TIME,299847
1787798520000,VALID,3.0,6.75,-0.37327656123277986,TIME,298648
1787811390000,VALID,3.0,6.75,0.6452809921391207,TIME,299544
1787823090000,VALID,3.0,6.75,-1.0,SL,277346
1787827440000,VALID,3.0,6.75,-0.443674621503774,TIME,299547
1787834550000,VALID,3.0,6.75,0.3711015338987101,TIME,299699
1787844150000,VALID,3.0,6.75,-0.2184330770087485,TIME,299702
1787854650000,VALID,3.0,6.75,-0.05391527599495264,TIME,299698
1787883540000,VALID,3.0,6.75,-0.5205843293492951,TIME,298800
1787917320000,VALID,3.0,6.75,-0.8063063063061384,TIME,299553
1787924280000,VALID,3.0,6.75,0.53476482617581,TIME,299850
1787925720000,VALID,3.0,6.75,-1.0,SL,195299
1787934900000,VALID,3.0,6.75,0.49343991365643436,TIME,299849
1788141930000,VALID,3.0,6.75,-0.5646582389317503,TIME,299552
1788144150000,VALID,3.0,6.75,0.08126541866202396,TIME,299700
1788181080000,VALID,3.0,6.75,-0.26815920398008225,TIME,299545
1788221790000,VALID,3.0,6.75,1.0573550323906096,TIME,299099
1788228720000,VALID,3.0,6.75,0.21165354330715544,TIME,299694
1788230910000,VALID,3.0,6.75,-0.5400335008375038,TIME,299700
1788258720000,VALID,3.0,6.75,-0.11803860661188223,TIME,299550
1788262410000,VALID,3.0,6.75,0.369003690036913,TIME,299702
1788271980000,VALID,3.0,6.75,0.5921176879876843,TIME,299702
1788277740000,VALID,3.0,6.75,0.3345880384776519,TIME,299249
1788303150000,VALID,3.0,6.75,0.07743974713553453,TIME,295504
1788321570000,VALID,3.0,6.75,-0.14942141332445508,TIME,297897
1788333960000,VALID,3.0,6.75,0.08404202101049796,TIME,299252
1788353280000,VALID,3.0,6.75,0.5010540765799791,TIME,299551
1788356520000,VALID,3.0,6.75,-0.3600770991447113,TIME,299851
1788377820000,VALID,3.0,6.75,0.706879451807587,TIME,299245
1788409740000,VALID,3.0,6.75,0.30271890387502665,TIME,299093
1788416880000,VALID,3.0,6.75,0.20630710285883633,TIME,299099
1788417360000,VALID,3.0,6.75,0.0030471215584520696,TIME,299848
1788439920000,VALID,3.0,6.75,0.8068061366805834,TIME,299849
1788460260000,VALID,3.0,6.75,0.1792494481236151,TIME,299701
1788461400000,VALID,3.0,6.75,0.703145651599351,TIME,299704
1788486750000,VALID,3.0,6.75,-1.0,SL,215696
1788488160000,VALID,3.0,6.75,-0.56782244912432,TIME,299703
1788491310000,VALID,3.0,6.75,0.5510961686630033,TIME,299703
1788518280000,VALID,3.0,6.75,-0.5973662914734603,TIME,299097
1788535440000,VALID,3.0,6.75,-0.10396843815270285,TIME,299700
1788551280000,VALID,3.0,6.75,0.07327197256811106,TIME,299849
1788767580000,POST_CHECK,3.0,6.75,-0.4132973944295275,TIME,299849
1788796560000,POST_CHECK,3.0,6.75,-1.0,SL,195297
1788852930000,POST_CHECK,3.0,6.75,-1.0,SL,246597
1788853320000,POST_CHECK,3.0,6.75,-0.26823980234957295,TIME,299701
1788855180000,POST_CHECK,3.0,6.75,-0.08954789940395042,TIME,299099
1788864030000,POST_CHECK,3.0,6.75,-1.0,SL,127955
1788865590000,POST_CHECK,3.0,6.75,0.28328351345129527,TIME,299400
1788872040000,POST_CHECK,3.0,6.75,0.8209876543209842,TIME,299403
1788873690000,POST_CHECK,3.0,6.75,-0.6564521620701111,TIME,299846
1788891840000,POST_CHECK,3.0,6.75,0.01846095883976218,TIME,299702
1788893880000,POST_CHECK,3.0,6.75,0.0365381638024563,TIME,299698
1788894780000,POST_CHECK,3.0,6.75,-0.6574121679519521,TIME,299549
1788912420000,POST_CHECK,3.0,6.75,1.0271132376395313,TIME,299404
1788921270000,POST_CHECK,3.0,6.75,-0.1076378351034515,TIME,298650
1788927510000,POST_CHECK,3.0,6.75,0.5595742369935273,TIME,299698
1788928650000,POST_CHECK,3.0,6.75,0.8797814207654506,TIME,298646
1788936060000,POST_CHECK,3.0,6.75,-0.5249779791117922,TIME,298954
1788946920000,POST_CHECK,3.0,6.75,-0.6144505160898811,TIME,299246
1788947610000,POST_CHECK,3.0,6.75,0.9177021429859354,TIME,299547
1788948900000,POST_CHECK,3.0,6.75,0.5403311965811263,TIME,298946
1788999030000,POST_CHECK,3.0,6.75,-0.623929491976452,TIME,299845
1789004220000,POST_CHECK,3.0,6.75,0.06147704590825379,TIME,299696
1789006830000,POST_CHECK,3.0,6.75,-0.4969241657139023,TIME,299102
1789007910000,POST_CHECK,3.0,6.75,0.4537931034482717,TIME,299707
1789019610000,POST_CHECK,3.0,6.75,-0.16452991452998428,TIME,299846
1789031820000,POST_CHECK,3.0,6.75,0.15265935850598125,TIME,298500
1789047570000,POST_CHECK,3.0,6.75,0.21103581800582472,TIME,299852
1789053690000,POST_CHECK,3.0,6.75,0.3339938609783371,TIME,299395
1789088850000,POST_CHECK,3.0,6.75,-0.019055396760652987,TIME,299553
1789089270000,POST_CHECK,3.0,6.75,-0.4361564361563802,TIME,299847
1789102410000,POST_CHECK,3.0,6.75,-0.44935543278085843,TIME,299851
1789120140000,POST_CHECK,3.0,6.75,-0.12082938638033786,TIME,299394
1789142100000,POST_CHECK,3.0,6.75,-0.32776159075819306,TIME,299251
1789347690000,POST_CHECK,3.0,6.75,1.0995504174695463,TIME,299849
1789383480000,POST_CHECK,3.0,6.75,-0.41231593038841213,TIME,299695
1789388280000,POST_CHECK,3.0,6.75,1.138917614615393,TIME,299243
1789394400000,POST_CHECK,3.0,6.75,0.3874771168823262,TIME,299703
1789394850000,POST_CHECK,3.0,6.75,-0.41069646777090807,TIME,299846
1789396470000,POST_CHECK,3.0,6.75,-0.11513841197170778,TIME,299695
1789403580000,POST_CHECK,3.0,6.75,-0.10668314282783613,TIME,299552
1789411020000,POST_CHECK,3.0,6.75,-0.6984465157565879,TIME,299551
1789428060000,POST_CHECK,3.0,6.75,0.3918191603873295,TIME,297150
1789445400000,POST_CHECK,3.0,6.75,0.42262810755952024,TIME,299407
1789458150000,POST_CHECK,3.0,6.75,1.0224191166601655,TIME,299396
