flow_id,signal_time,side,horizon,state,signal_close,atr14,passage_time,delay_h,total12_atr,residual12_atr,mae12_atr,mfe12_atr,stop15_touch,frozen_signed12_atr
1713,2023-12-22 00:00:00+00:00,1,2H,AMBIGUOUS_SAME_BAR,43827.5,112.80714285714359,,,-2.0344456404736144,,3.0760463496485584,5.819666941049794,True,-2.0344456404736144
1714,2023-12-22 12:00:00+00:00,-1,2H,ADVERSE_FIRST,43598.0,122.36428571428509,2023-12-22 12:30:00+00:00,0.5,-3.2795516899189012,-2.779551689918905,3.9880917634697535,1.3696806958146002,True,-3.279551689918901
1715,2023-12-23 00:00:00+00:00,1,2H,ADVERSE_FIRST,43999.3,89.40714285714265,2023-12-23 00:15:00+00:00,0.25,-3.9303347447471695,-3.43033474474714,7.774546616601506,0.1308620276423741,True,-3.9303347447471695
1716,2023-12-23 15:30:00+00:00,1,2H,ACCEPT_FIRST,43791.0,74.2928571428586,2023-12-23 15:45:00+00:00,0.25,0.6326314777425124,0.13263147774247738,2.2330545139890154,2.1711373906355127,True,0.6326314777425124
1717,2023-12-24 05:45:00+00:00,-1,2H,AMBIGUOUS_SAME_BAR,43528.1,90.00000000000053,,,-1.4477777777778016,,4.224444444444468,1.1899999999999769,True,-1.4477777777778016
1718,2023-12-24 17:45:00+00:00,-1,2H,ADVERSE_FIRST,43658.4,79.47857142857174,2023-12-24 18:15:00+00:00,0.5,4.919565022018494,5.419565022018471,0.693268625864992,13.94589736676549,False,4.919565022018494
1719,2023-12-25 06:15:00+00:00,-1,2H,ACCEPT_FIRST,43360.3,58.45714285714296,2023-12-25 06:30:00+00:00,0.25,-5.4279081133919,-5.927908113391842,8.377077223851353,4.740224828934598,True,-5.4279081133919
1720,2023-12-25 18:15:00+00:00,-1,2H,ACCEPT_FIRST,43677.6,119.38571428571439,2023-12-25 18:45:00+00:00,0.5,8.062941246858902,7.5629412468588955,0.7915519923417488,9.425750867536152,False,8.062941246858902
1721,2023-12-26 06:15:00+00:00,-1,2H,ADVERSE_FIRST,42715.0,161.36428571428664,2023-12-26 06:30:00+00:00,0.25,4.9143464211411345,5.4143464211411265,0.9605595148510414,6.928422823248156,False,4.914346421141135
1722,2023-12-26 18:15:00+00:00,-1,2H,ADVERSE_FIRST,41922.0,237.52857142857152,2023-12-26 18:45:00+00:00,0.5,-2.5049618091056707,-2.0049618091056716,2.982378059782287,0.24712816503276566,True,-2.5049618091056707
1723,2023-12-27 06:45:00+00:00,-1,2H,ADVERSE_FIRST,42458.6,91.55714285714359,2023-12-27 07:30:00+00:00,0.75,-8.289904821344917,-7.789904821344926,8.939772195350217,0.3211109377438111,True,-8.289904821344917
1724,2023-12-27 18:45:00+00:00,1,2H,ADVERSE_FIRST,43217.6,149.014285714285,2023-12-27 19:00:00+00:00,0.25,-0.9817850637522523,-0.48178506375227503,1.3931550186942736,4.243888409548491,False,-0.9817850637522524
1725,2023-12-28 08:15:00+00:00,-1,2H,ACCEPT_FIRST,43030.4,142.9214285714292,2023-12-28 08:45:00+00:00,0.5,3.6488580138937317,3.1488580138937428,1.4175620970563083,4.967064820830615,False,3.648858013893732
1726,2023-12-28 20:45:00+00:00,-1,2H,ADVERSE_FIRST,42554.3,137.6857142857147,2023-12-28 21:00:00+00:00,0.25,0.26219132600128653,0.7621913260013016,2.0684789375388704,3.131770076779437,True,0.2621913260012865
1727,2023-12-29 08:45:00+00:00,-1,2H,ADVERSE_FIRST,42518.2,133.17142857142815,2023-12-29 09:15:00+00:00,0.5,3.3415576056640313,3.8415576056640233,4.90871057712942,6.294142887792317,True,3.3415576056640317
1728,2023-12-29 20:45:00+00:00,-1,2H,ADVERSE_FIRST,42073.2,139.4857142857145,2023-12-29 21:00:00+00:00,0.25,3.296394920114671,3.796394920114697,1.542093404342522,5.6636624334289145,True,3.296394920114671
1729,2023-12-30 09:15:00+00:00,-1,2H,AMBIGUOUS_SAME_BAR,41611.3,107.3785714285706,,,-6.769507084414287,,9.716091265881762,0.5708774030466622,True,-6.769507084414287
1730,2023-12-31 03:15:00+00:00,1,2H,ACCEPT_FIRST,42080.4,110.90714285714368,2023-12-31 03:30:00+00:00,0.25,3.6589167257035466,3.1589167257035276,0.0,7.849810008372441,False,3.658916725703546
1731,2023-12-31 15:30:00+00:00,-1,2H,ACCEPT_FIRST,42531.9,109.39999999999938,2023-12-31 15:45:00+00:00,0.25,1.828153564899462,1.3281535648994858,2.7431444241316294,4.102376599634419,True,1.828153564899462
1732,2024-01-01 04:45:00+00:00,-1,2H,ACCEPT_FIRST,42436.6,118.92857142857143,2024-01-01 05:00:00+00:00,0.25,-2.7167567567567446,-3.2167567567567183,3.8872072072072315,1.9230030030029786,True,-2.716756756756745
1733,2024-01-01 18:45:00+00:00,1,2H,ACCEPT_FIRST,43148.0,133.89285714285714,2024-01-01 19:00:00+00:00,0.25,15.347345958922391,14.847345958922398,0.10978927714054909,18.051747132568686,False,15.347345958922393
1734,2024-01-02 06:45:00+00:00,1,2H,ACCEPT_FIRST,45202.9,143.59285714285735,2024-01-02 07:00:00+00:00,0.25,-0.09680147241706218,-0.5968014724170441,2.3315922996567844,5.20290503904888,True,-0.0968014724170621
1735,2024-01-02 18:45:00+00:00,-1,2H,ACCEPT_FIRST,45189.0,220.4142857142859,2024-01-02 19:15:00+00:00,0.5,-0.7880614427376879,-1.2880614427376902,1.2453820727202012,2.6813144079331104,False,-0.7880614427376879
1736,2024-01-03 08:00:00+00:00,-1,2H,ADVERSE_FIRST,45089.5,113.50714285714432,2024-01-03 08:15:00+00:00,0.25,21.841797243722556,22.34179724372253,4.341576993266599,41.90485180290677,True,21.84179724372256
1737,2024-01-03 20:00:00+00:00,-1,2H,ADVERSE_FIRST,42610.3,310.27857142857255,2024-01-03 20:15:00+00:00,0.25,-0.8382789659062055,-0.3382789659062081,2.190612122746823,0.08057275719975109,True,-0.8382789659062055
1738,2024-01-04 08:00:00+00:00,1,2H,AMBIGUOUS_SAME_BAR,42870.4,161.95714285714297,,,6.85428243803474,,1.3911087589309512,9.676016582870233,False,6.85428243803474
1739,2024-01-05 03:30:00+00:00,-1,2H,ACCEPT_FIRST,43472.9,340.5642857142858,2024-01-05 04:15:00+00:00,0.75,-0.164139348560167,-0.6641393485601601,2.523752595482287,1.388577780574261,True,-0.164139348560167
1740,2024-01-05 15:30:00+00:00,-1,2H,ACCEPT_FIRST,43528.8,285.514285714286,2024-01-05 15:45:00+00:00,0.25,-1.571900330231145,-2.0719003302311565,3.4015811067747284,1.5368758130691569,True,-1.571900330231145
1741,2024-01-06 07:15:00+00:00,-1,2H,ACCEPT_FIRST,43606.9,128.31428571428583,2024-01-06 07:30:00+00:00,0.25,-2.140057893564894,-2.640057893564876,4.2317969271877045,0.6211311511913049,True,-2.140057893564894
1742,2024-01-06 19:15:00+00:00,1,2H,ADVERSE_FIRST,43881.5,109.88571428571387,2024-01-06 19:30:00+00:00,0.25,1.454238169526813,1.9542381695268225,2.1522360894435857,3.5163806552262353,True,1.454238169526813
1743,2024-01-07 13:30:00+00:00,1,2H,ADVERSE_FIRST,44358.5,103.77857142857101,2024-01-07 13:45:00+00:00,0.25,-6.663225273590776,-6.163225273590776,7.7183563906669725,1.237249638653746,True,-6.663225273590776
1744,2024-01-08 01:30:00+00:00,-1,2H,ADVERSE_FIRST,43667.0,200.23571428571344,2024-01-08 02:00:00+00:00,0.5,-6.6451681946277805,-6.1451681946277965,7.556094602789601,2.541504655227785,True,-6.6451681946277805
1745,2024-01-08 13:30:00+00:00,1,2H,ADVERSE_FIRST,44997.6,310.8000000000003,2024-01-08 13:45:00+00:00,0.25,4.392535392535402,4.8925353925354065,1.0958815958815902,7.446589446589444,False,4.392535392535402
1746,2024-01-09 01:30:00+00:00,1,2H,ACCEPT_FIRST,46362.8,233.00000000000105,2024-01-09 01:45:00+00:00,0.25,1.052789699570792,0.5527896995707943,4.13218884120171,3.0781115879828063,True,1.052789699570792
1747,2024-01-09 14:00:00+00:00,-1,2H,ACCEPT_FIRST,46837.6,358.5785714285718,2024-01-09 14:15:00+00:00,0.25,2.4000318718750555,1.9000318718750526,3.5205673193761085,6.749985060058561,True,2.4000318718750555
1748,2024-01-10 02:00:00+00:00,-1,2H,ADVERSE_FIRST,45977.0,230.97857142857123,2024-01-10 02:15:00+00:00,0.25,4.398243498160013,4.898243498160006,1.088412654235094,7.2972137180319825,False,4.398243498160013
1749,2024-01-10 14:00:00+00:00,-1,2H,ADVERSE_FIRST,44961.1,407.4357142857147,2024-01-10 14:15:00+00:00,0.25,-4.0372013113374585,-3.537201311337453,6.72056941498221,0.5917497940078148,True,-4.0372013113374585
1750,2024-01-11 02:30:00+00:00,-1,2H,ACCEPT_FIRST,46547.1,305.5857142857146,2024-01-11 03:00:00+00:00,0.5,-6.619092141554868,-7.119092141554865,6.78336683652003,3.0662428123977343,True,-6.619092141554868
1751,2024-01-11 14:30:00+00:00,1,2H,AMBIGUOUS_SAME_BAR,48569.8,374.5428571428565,,,-6.198222595163639,,7.929132656953259,1.2220230376077446,True,-6.198222595163639
1752,2024-01-12 03:15:00+00:00,-1,2H,ADVERSE_FIRST,46024.1,216.69999999999916,2024-01-12 03:45:00+00:00,0.5,4.917397323488706,5.417397323488702,1.6423627134287164,6.25103830179974,True,4.917397323488706
1753,2024-01-12 15:15:00+00:00,-1,2H,ACCEPT_FIRST,44958.5,278.86428571428615,2024-01-12 15:30:00+00:00,0.25,8.930150354755254,8.430150354755257,0.0552239952870111,12.868266693988351,False,8.930150354755254
1754,2024-01-13 03:15:00+00:00,1,2H,ACCEPT_FIRST,42468.2,209.17142857142866,2024-01-13 03:30:00+00:00,0.25,3.004234394208447,2.5042343942084533,0.07314574511676643,3.809793744024046,False,3.004234394208447
1755,2024-01-13 15:15:00+00:00,-1,2H,ADVERSE_FIRST,43096.6,146.47857142857123,2024-01-13 15:30:00+00:00,0.25,2.4631589213439047,2.963158921343894,1.2070024869556952,2.9669868825279115,False,2.4631589213439047
1756,2024-01-14 05:30:00+00:00,-1,2H,ADVERSE_FIRST,42773.8,87.0142857142855,2024-01-14 06:00:00+00:00,0.5,-2.566245279921151,-2.066245279921193,3.7039894926940975,0.7297652273846676,True,-2.566245279921151
1757,2024-01-14 17:30:00+00:00,1,2H,ADVERSE_FIRST,42997.1,96.36428571428665,2024-01-14 17:45:00+00:00,0.25,-3.684975168630888,-3.184975168630902,13.320287599140023,0.2127344155362814,True,-3.684975168630888
1758,2024-01-15 05:30:00+00:00,-1,2H,ADVERSE_FIRST,42642.0,120.17142857142815,2024-01-15 05:45:00+00:00,0.25,0.09736091298143118,0.5973609129814226,2.721112696148369,4.044222539229686,True,0.0973609129814311
1759,2024-01-15 18:00:00+00:00,1,2H,ACCEPT_FIRST,42722.9,152.62142857142786,2024-01-15 18:15:00+00:00,0.25,0.11466279777226618,-0.38533720222771844,2.5003042074226633,4.279215612860964,True,0.1146627977722661
1760,2024-01-16 06:00:00+00:00,1,2H,ADVERSE_FIRST,42740.4,103.5714285714291,2024-01-16 06:15:00+00:00,0.25,3.8388965517241043,4.338896551724132,6.665931034482739,6.851310344827538,True,3.838896551724104
1761,2024-01-16 18:00:00+00:00,1,2H,ADVERSE_FIRST,43138.0,284.1285714285727,2024-01-16 18:15:00+00:00,0.25,-1.2033284730252902,-0.7033284730252829,1.349741062899084,1.5873095681029645,False,-1.2033284730252902
1762,2024-01-17 06:00:00+00:00,-1,2H,ADVERSE_FIRST,42796.1,92.17142857142919,2024-01-17 06:15:00+00:00,0.25,4.391816491010463,4.891816491010446,1.5058896466212242,6.46729696218221,True,4.391816491010463
1763,2024-01-17 18:00:00+00:00,-1,2H,ADVERSE_FIRST,42391.3,181.28571428571482,2024-01-17 18:30:00+00:00,0.5,-2.5782505910165088,-2.0782505910165217,2.6681639085894164,0.2509850275807715,True,-2.5782505910165088
1764,2024-01-18 06:15:00+00:00,1,2H,ADVERSE_FIRST,42808.6,70.69285714285694,2024-01-18 06:30:00+00:00,0.25,-18.850560775992758,-18.35056077599275,20.845104577144628,1.7498231787410994,True,-18.85056077599276
1765,2024-01-18 18:15:00+00:00,-1,2H,ADVERSE_FIRST,41476.0,295.3000000000003,2024-01-18 18:30:00+00:00,0.25,0.7165594310870245,1.216559431087029,0.5770402980020362,2.717236708432105,False,0.7165594310870245
1766,2024-01-19 06:15:00+00:00,-1,2H,ADVERSE_FIRST,41264.4,120.37857142856956,2024-01-19 06:30:00+00:00,0.25,-0.7102593010146672,-0.21025930101463697,2.607606954251521,8.011392630392352,True,-0.7102593010146672
1767,2024-01-19 18:15:00+00:00,1,2H,ACCEPT_FIRST,41349.9,296.249999999999,2024-01-19 18:45:00+00:00,0.5,1.0599156118143496,0.5599156118143479,0.16000000000000547,2.859409282700427,False,1.0599156118143496
1768,2024-01-20 07:15:00+00:00,-1,2H,ADVERSE_FIRST,41690.6,56.7142857142852,2024-01-20 07:30:00+00:00,0.25,0.37204030226698026,0.8720403022670214,1.601007556675129,4.178841309823715,True,0.3720403022669802
1769,2024-01-21 00:30:00+00:00,1,2H,ACCEPT_FIRST,41643.1,73.70714285714244,2024-01-21 01:15:00+00:00,0.75,1.366217656749752,0.8662176567497942,1.3445101269502737,2.488225603256163,False,1.366217656749752
1770,2024-01-21 12:30:00+00:00,1,2H,ACCEPT_FIRST,41743.8,58.15714285714109,2024-01-21 13:00:00+00:00,0.5,-3.3478260869566987,-3.847826086956757,4.879882092852077,2.357406042741388,True,-3.3478260869566987
1771,2024-01-22 01:45:00+00:00,1,2H,ADVERSE_FIRST,41363.9,128.6571428571442,2024-01-22 02:00:00+00:00,0.25,-3.2800355318676093,-2.780035531867595,7.851876526759889,0.5168776371307963,True,-3.2800355318676093
1772,2024-01-22 13:45:00+00:00,1,2H,ADVERSE_FIRST,40941.9,181.67142857142815,2024-01-22 14:00:00+00:00,0.25,-6.131398914838427,-5.631398914838433,8.476291578202433,0.20476527482895354,True,-6.131398914838427
1773,2024-01-23 01:45:00+00:00,-1,2H,ADVERSE_FIRST,39828.0,190.75714285714275,2024-01-23 02:15:00+00:00,0.5,5.08604807908334,5.58604807908333,1.807009660750379,6.163334082228701,True,5.08604807908334
1774,2024-01-23 13:45:00+00:00,1,2H,ADVERSE_FIRST,38857.8,192.23571428571398,2024-01-23 14:00:00+00:00,0.25,4.709842826886612,5.209842826886594,1.627169026121223,7.2265447924794675,True,4.709842826886612
1775,2024-01-24 02:30:00+00:00,1,2H,ADVERSE_FIRST,39814.0,173.67857142857196,2024-01-24 02:45:00+00:00,0.25,1.4521077524161827,1.9521077524161634,1.5200493522516918,4.29874563026936,True,1.4521077524161827
1776,2024-01-24 14:30:00+00:00,1,2H,ADVERSE_FIRST,40066.2,159.67857142857196,2024-01-24 14:45:00+00:00,0.25,-0.4145828673674597,0.0854171326325191,3.5878326996197236,0.8905390292999573,True,-0.4145828673674597
1777,2024-01-25 02:30:00+00:00,1,2H,ADVERSE_FIRST,40000.0,99.22142857142951,2024-01-25 02:45:00+00:00,0.25,-0.7558851054639623,-0.255885105463965,2.8169318263623664,3.023540421855849,True,-0.7558851054639623
1778,2024-01-25 14:30:00+00:00,-1,2H,AMBIGUOUS_SAME_BAR,39925.0,137.6214285714294,,,-1.5615300773343035,,2.361550838220778,2.831681112783478,True,-1.5615300773343035
1779,2024-01-26 02:30:00+00:00,1,2H,ADVERSE_FIRST,40139.9,82.73571428571397,2024-01-26 02:45:00+00:00,0.25,14.73487006820344,15.2348700682034,3.130449797116476,16.318224984891696,True,14.73487006820344
1780,2024-01-26 14:30:00+00:00,1,2H,ACCEPT_FIRST,41359.0,218.73571428571606,2024-01-26 14:45:00+00:00,0.25,2.203115305489327,1.7031153054893138,0.7269046141788793,4.024491395356412,False,2.203115305489327
1781,2024-01-27 09:30:00+00:00,-1,2H,ADVERSE_FIRST,41661.8,114.7357142857145,2024-01-27 09:45:00+00:00,0.25,-4.1312332690032925,-3.6312332690032605,4.28985868144179,0.25972732366310153,True,-4.1312332690032925
1782,2024-01-27 22:30:00+00:00,1,2H,ADVERSE_FIRST,42121.5,83.75714285714223,2024-01-27 23:00:00+00:00,0.5,5.944567627494519,6.4445676274945,2.546648473477796,8.530615725737741,True,5.944567627494519
1783,2024-01-28 12:15:00+00:00,1,2H,ADVERSE_FIRST,42391.7,119.50714285714379,2024-01-28 12:30:00+00:00,0.25,-3.6131731516346255,-3.113173151634645,6.624708624708549,1.1154145000299003,True,-3.6131731516346255
1784,2024-01-29 00:15:00+00:00,-1,2H,ADVERSE_FIRST,41959.9,134.15714285714316,2024-01-29 00:30:00+00:00,0.25,-1.9767862847406832,-1.4767862847406656,3.9736982217016097,0.20125652220210796,True,-1.9767862847406832
1785,2024-01-29 12:30:00+00:00,1,2H,AMBIGUOUS_SAME_BAR,42022.6,116.57857142857081,,,9.774523619876286,,2.1813614361864824,11.307395380185135,True,9.774523619876286
1786,2024-01-30 00:30:00+00:00,1,2H,ACCEPT_FIRST,43162.1,103.62142857142888,2024-01-30 01:00:00+00:00,0.5,1.678224305507695,1.1782243055077226,0.28855035500104714,7.005307782449845,False,1.678224305507695
1787,2024-01-30 12:45:00+00:00,1,2H,AMBIGUOUS_SAME_BAR,43383.2,142.88571428571387,,,-3.2907418516296634,,5.022195560887827,2.567086582683491,True,-3.290741851629664
1788,2024-01-31 02:30:00+00:00,-1,2H,ADVERSE_FIRST,42755.9,184.471428571429,2024-01-31 02:45:00+00:00,0.25,-0.43312940447611625,0.06687059552388375,1.7406489584139895,2.2491287849454067,True,-0.4331294044761162
1789,2024-01-31 15:45:00+00:00,1,2H,ACCEPT_FIRST,43341.8,208.59285714285684,2024-01-31 16:00:00+00:00,0.25,-6.4422148409410225,-6.942214840941011,7.071191315960699,1.9502105948018857,True,-6.442214840941023
1790,2024-02-01 03:45:00+00:00,-1,2H,ACCEPT_FIRST,41998.0,172.43571428571417,2024-02-01 04:30:00+00:00,0.75,-2.911809784184576,-3.4118097841845896,5.443187937533652,0.7017107824862272,True,-2.911809784184576
1791,2024-02-01 15:45:00+00:00,1,2H,AMBIGUOUS_SAME_BAR,42500.1,184.65714285714316,,,2.8051988240755024,,0.8128578059724494,5.035819278972613,False,2.8051988240755024
1792,2024-02-02 14:00:00+00:00,-1,2H,ACCEPT_FIRST,42738.5,126.59999999999958,2024-02-02 14:15:00+00:00,0.25,-3.265402843601918,-3.7654028436019424,5.8570300157978075,0.8309636650868676,True,-3.265402843601918
1793,2024-02-03 02:00:00+00:00,1,2H,ACCEPT_FIRST,43151.9,82.55714285714463,2024-02-03 02:15:00+00:00,0.25,-1.286381726942403,-1.7863817269423872,2.4383111264924557,0.8491088423602341,True,-1.286381726942403
1794,2024-02-03 15:00:00+00:00,-1,2H,AMBIGUOUS_SAME_BAR,42949.4,52.97857142857226,,,-1.4194418228393457,,5.943912633140018,1.4704058244573321,True,-1.4194418228393455
1795,2024-02-04 07:00:00+00:00,-1,2H,ADVERSE_FIRST,42784.1,68.97857142856967,2024-02-04 07:15:00+00:00,0.25,2.125297711504641,2.62529771150463,4.755099927513842,3.393807600704218,True,2.125297711504641
1796,2024-02-04 19:00:00+00:00,-1,2H,AMBIGUOUS_SAME_BAR,42637.5,83.45714285714244,,,-1.8081136597056067,,4.070352618966093,5.521396781924061,True,-1.808113659705607
1797,2024-02-05 07:00:00+00:00,1,2H,ACCEPT_FIRST,42788.4,86.24999999999947,2024-02-05 07:15:00+00:00,0.25,-0.2318840579710159,-0.731884057971019,3.689275362318914,9.177971014492792,True,-0.2318840579710159
1798,2024-02-05 19:00:00+00:00,-1,2H,ADVERSE_FIRST,42768.4,150.50714285714275,2024-02-05 19:15:00+00:00,0.25,-0.14417920364480066,0.35582079635518726,1.1474538465188937,3.0377295809406606,False,-0.1441792036448006
1799,2024-02-06 07:00:00+00:00,1,2H,ACCEPT_FIRST,42790.1,72.40000000000042,2024-02-06 07:30:00+00:00,0.5,4.363259668508282,3.8632596685083254,2.1975138121546633,8.131215469613274,True,4.363259668508282
1800,2024-02-06 19:00:00+00:00,1,2H,ACCEPT_FIRST,43106.0,125.22857142857174,2024-02-06 19:15:00+00:00,0.25,-1.0540725530458563,-1.554072553045842,2.7357973990417337,1.6473876340406306,True,-1.0540725530458563
1801,2024-02-07 07:00:00+00:00,-1,2H,ACCEPT_FIRST,42974.0,67.10000000000062,2024-02-07 07:15:00+00:00,0.25,-9.1922503725782,-9.692250372578238,10.941877794336666,2.390461997019374,True,-9.1922503725782
1802,2024-02-07 19:00:00+00:00,1,2H,ADVERSE_FIRST,43590.8,159.72142857142848,2024-02-07 19:15:00+00:00,0.25,5.505836053843713,6.005836053843714,1.1031706989848677,7.540002683243124,False,5.505836053843713
1803,2024-02-08 07:00:00+00:00,1,2H,ACCEPT_FIRST,44470.2,78.06428571428582,2024-02-08 07:15:00+00:00,0.25,9.621557324549427,9.121557324549457,0.04739683411104327,13.037972367096735,False,9.621557324549428
1804,2024-02-08 21:45:00+00:00,1,2H,ACCEPT_FIRST,45298.3,160.80714285714254,2024-02-08 22:00:00+00:00,0.25,7.458623906187515,6.958623906187516,0.6112912539421861,8.998978368054022,False,7.458623906187515
1805,2024-02-09 14:15:00+00:00,1,2H,ACCEPT_FIRST,46920.0,325.8142857142858,2024-02-09 14:30:00+00:00,0.25,1.2123470864208354,0.7123470864208425,0.5997281536370456,4.021616170473985,False,1.2123470864208354
1806,2024-02-10 03:15:00+00:00,-1,2H,ACCEPT_FIRST,47453.5,103.85714285714337,2024-02-10 03:30:00+00:00,0.25,1.720632737276442,1.2206327372764345,0.35048143053646347,5.941815680880286,False,1.720632737276442
1807,2024-02-10 21:30:00+00:00,1,2H,ACCEPT_FIRST,47906.7,185.59285714285735,2024-02-10 21:45:00+00:00,0.25,1.3254820459531216,0.8254820459531357,1.9790632336527472,3.7355963514605817,True,1.3254820459531216
1808,2024-02-12 05:30:00+00:00,-1,2H,ADVERSE_FIRST,48100.0,102.24999999999947,2024-02-12 06:15:00+00:00,0.75,-17.641075794621145,-17.141075794621145,22.622982885085662,3.8924205378973307,True,-17.641075794621145
1809,2024-02-12 17:30:00+00:00,1,2H,ADVERSE_FIRST,49903.8,399.44285714285695,2024-02-12 18:30:00+00:00,1.0,0.08586960409140215,0.5858696040914034,1.0079038660992248,1.3143306748685675,False,0.0858696040914021
1810,2024-02-13 11:30:00+00:00,-1,2H,ACCEPT_FIRST,49995.7,154.87142857142837,2024-02-13 12:15:00+00:00,0.75,2.496264182271002,1.996264182271019,0.2731297850751967,10.942625219075726,False,2.496264182271002
1811,2024-02-14 00:15:00+00:00,1,2H,ADVERSE_FIRST,49536.4,178.7428571428588,2024-02-14 00:30:00+00:00,0.25,12.045796035805505,12.545796035805513,1.7941975703324886,13.156329923273526,True,12.045796035805504
1812,2024-02-14 12:15:00+00:00,1,2H,NONE,51689.5,388.1642857142854,,,1.572014794913782,,1.2154647332683226,2.0408884308926574,False,1.572014794913782
1813,2024-02-15 15:15:00+00:00,-1,2H,ACCEPT_FIRST,52240.8,257.9714285714285,2024-02-15 15:30:00+00:00,0.25,0.3225163362498786,-0.1774836637501224,0.69116181193929,3.5116291948167087,False,0.3225163362498786
1814,2024-02-16 11:45:00+00:00,1,2H,ADVERSE_FIRST,52241.1,184.59285714285838,2024-02-16 12:00:00+00:00,0.25,-0.5011028131408859,-0.0011028131409027224,3.3473667917811256,2.0688774523081626,True,-0.5011028131408859
1815,2024-02-17 09:15:00+00:00,-1,2H,ADVERSE_FIRST,51756.6,75.56428571428582,2024-02-17 09:30:00+00:00,0.25,-1.7164193212969645,-1.2164193212969954,2.776443898289098,14.677568768314547,True,-1.7164193212969645
1816,2024-02-17 22:15:00+00:00,1,2H,ADVERSE_FIRST,51828.3,153.2714285714293,2024-02-17 22:30:00+00:00,0.25,0.3901575170099426,0.890157517009951,4.242799888153601,1.8203001211669219,True,0.3901575170099426
1817,2024-02-18 14:15:00+00:00,-1,2H,ADVERSE_FIRST,51717.5,103.77142857142773,2024-02-18 14:30:00+00:00,0.25,-4.4366740088106225,-3.9366740088106025,7.444245594713716,0.9732929515418581,True,-4.436674008810623
1818,2024-02-19 15:45:00+00:00,-1,2H,ADVERSE_FIRST,52157.5,152.97857142857123,2024-02-19 16:30:00+00:00,0.75,3.5861231731801793,4.086123173180169,0.7353971144417996,5.405985899052162,False,3.5861231731801797
1819,2024-02-20 11:00:00+00:00,1,2H,ADVERSE_FIRST,52336.8,156.97857142857123,2024-02-20 11:15:00+00:00,0.25,0.5714155708240255,1.0714155708240156,9.86631478363747,4.8038403785776005,True,0.5714155708240255
1820,2024-02-20 23:00:00+00:00,1,2H,AMBIGUOUS_SAME_BAR,52426.5,177.37142857142786,,,-6.705702319587664,,8.576353092783524,0.7628060567010504,True,-6.705702319587664
1821,2024-02-21 11:00:00+00:00,-1,2H,ACCEPT_FIRST,51237.1,199.04999999999927,2024-02-21 11:15:00+00:00,0.25,-2.074353177593584,-2.5743531775935935,2.3597086159256775,3.5604119567947734,True,-2.074353177593584
1822,2024-02-21 23:00:00+00:00,1,2H,ACCEPT_FIRST,51650.0,163.85714285714286,2024-02-21 23:15:00+00:00,0.25,0.2526591107236357,-0.2473408892763706,2.887881429816896,2.6120313862249347,True,0.2526591107236357
1823,2024-02-22 13:15:00+00:00,-1,2H,AMBIGUOUS_SAME_BAR,51294.8,150.87857142857163,,,-1.0982341523457635,,5.540879609903889,2.1692941343559315,True,-1.0982341523457635
1824,2024-02-23 01:15:00+00:00,-1,2H,ADVERSE_FIRST,51460.5,150.55000000000032,2024-02-23 01:30:00+00:00,0.25,2.831617402856207,3.331617402856216,0.769179674526753,3.9734307539023304,False,2.831617402856207
1825,2024-02-23 14:45:00+00:00,-1,2H,ACCEPT_FIRST,51157.1,197.84285714285735,2024-02-23 15:00:00+00:00,0.25,1.6336197559390404,1.1336197559390537,0.3613979348689432,3.2571304787349304,False,1.6336197559390404
1826,2024-02-24 17:45:00+00:00,1,2H,ACCEPT_FIRST,51570.8,91.43571428571418,2024-02-24 18:00:00+00:00,0.25,1.4031716272165775,0.903171627216552,1.4851964690258908,4.144988672759945,False,1.4031716272165775
1827,2024-02-25 17:45:00+00:00,-1,2H,ACCEPT_FIRST,51599.1,126.19285714285694,2024-02-25 18:30:00+00:00,0.75,-0.04358408331918273,-0.5435840833191868,3.5731023942944646,1.3320880738099188,True,-0.0435840833191827
1828,2024-02-26 09:15:00+00:00,-1,2H,ACCEPT_FIRST,51084.4,93.95714285714244,2024-02-26 09:30:00+00:00,0.25,-37.70336019461777,-38.20336019461774,41.5870457655468,1.7231260453094346,True,-37.70336019461777
1829,2024-02-26 22:15:00+00:00,1,2H,ACCEPT_FIRST,54587.6,312.8000000000008,2024-02-26 22:45:00+00:00,0.5,6.742327365728883,6.24232736572888,0.35997442455242407,10.205882352941154,False,6.742327365728883
1830,2024-02-27 15:30:00+00:00,1,2H,ADVERSE_FIRST,56971.8,442.442857142858,2024-02-27 15:45:00+00:00,0.25,-0.011074876497371775,0.48892512350262823,1.6743405120919603,1.5995285912627846,True,-0.0110748764973717
1831,2024-02-28 11:45:00+00:00,1,2H,ACCEPT_FIRST,58997.4,346.485714285715,2024-02-28 12:00:00+00:00,0.25,10.074008410983735,9.574008410983724,0.16335449822709203,15.303949863939932,False,10.074008410983735
1832,2024-02-28 23:45:00+00:00,-1,2H,ACCEPT_FIRST,62487.9,486.80714285714305,2024-02-29 00:00:00+00:00,0.25,-1.092629818203163,-1.592629818203162,2.6189015890716494,2.8403445189500176,True,-1.092629818203163
1833,2024-02-29 14:00:00+00:00,1,2H,AMBIGUOUS_SAME_BAR,63180.0,440.1714285714282,,,-4.8362975464105,,6.197585356354672,0.9539465143450645,True,-4.8362975464105
