transition_time,destination,lag,window,seq_score,active_count,rank,top2
2023-01-19 08:00:00+00:00,PULLBACK,2,2,20.0,2.0,3.0,False
2023-01-19 08:00:00+00:00,PULLBACK,2,3,35.0,3.0,3.0,False
2023-01-19 08:00:00+00:00,PULLBACK,3,1,10.0,1.0,3.0,False
2023-01-19 08:00:00+00:00,PULLBACK,3,2,35.0,3.0,3.0,False
2023-01-19 08:00:00+00:00,PULLBACK,3,3,65.0,4.0,3.0,False
2023-01-21 00:00:00+00:00,EXPANSION,1,1,0.0,0.0,4.0,False
2023-01-21 00:00:00+00:00,EXPANSION,1,2,0.0,0.0,4.0,False
2023-01-21 00:00:00+00:00,EXPANSION,1,3,40.0,2.0,3.0,False
2023-01-21 00:00:00+00:00,EXPANSION,2,1,0.0,0.0,4.0,False
2023-01-21 00:00:00+00:00,EXPANSION,2,2,40.0,2.0,3.0,False
2023-01-21 00:00:00+00:00,EXPANSION,2,3,50.0,3.0,2.0,True
2023-01-21 00:00:00+00:00,EXPANSION,3,1,40.0,2.0,3.0,False
2023-01-21 00:00:00+00:00,EXPANSION,3,2,50.0,3.0,3.0,False
2023-01-21 00:00:00+00:00,EXPANSION,3,3,50.0,3.0,3.0,False
2023-01-23 00:00:00+00:00,PULLBACK,1,1,70.0,4.0,1.0,True
2023-01-23 00:00:00+00:00,PULLBACK,1,2,70.0,4.0,1.0,True
2023-01-23 00:00:00+00:00,PULLBACK,1,3,70.0,4.0,1.0,True
2023-01-23 00:00:00+00:00,PULLBACK,2,1,30.0,2.0,3.0,False
2023-01-23 00:00:00+00:00,PULLBACK,2,2,30.0,2.0,3.0,False
2023-01-23 00:00:00+00:00,PULLBACK,2,3,30.0,2.0,3.0,False
2023-01-23 00:00:00+00:00,PULLBACK,3,1,10.0,1.0,3.0,False
2023-01-23 00:00:00+00:00,PULLBACK,3,2,30.0,2.0,3.0,False
2023-01-23 00:00:00+00:00,PULLBACK,3,3,30.0,2.0,3.0,False
2023-01-29 16:00:00+00:00,EXPANSION,1,1,10.0,1.0,4.0,False
2023-01-29 16:00:00+00:00,EXPANSION,1,2,55.0,3.0,2.0,True
2023-01-29 16:00:00+00:00,EXPANSION,1,3,55.0,3.0,2.0,True
2023-01-29 16:00:00+00:00,EXPANSION,2,1,55.0,3.0,1.0,True
2023-01-29 16:00:00+00:00,EXPANSION,2,2,55.0,3.0,1.0,True
2023-01-29 16:00:00+00:00,EXPANSION,2,3,55.0,3.0,1.0,True
2023-01-29 16:00:00+00:00,EXPANSION,3,1,10.0,1.0,4.0,False
2023-01-29 16:00:00+00:00,EXPANSION,3,2,40.0,2.0,3.0,False
2023-01-29 16:00:00+00:00,EXPANSION,3,3,50.0,3.0,2.0,True
2023-01-30 12:00:00+00:00,PULLBACK,1,1,25.0,2.0,3.0,False
2023-01-30 12:00:00+00:00,PULLBACK,1,2,45.0,3.0,3.0,False
2023-01-30 12:00:00+00:00,PULLBACK,1,3,55.0,4.0,2.0,True
2023-01-30 12:00:00+00:00,PULLBACK,2,1,20.0,1.0,3.0,False
2023-01-30 12:00:00+00:00,PULLBACK,2,2,30.0,2.0,3.0,False
2023-01-30 12:00:00+00:00,PULLBACK,2,3,30.0,2.0,3.0,False
2023-01-30 12:00:00+00:00,PULLBACK,3,1,30.0,2.0,4.0,False
2023-01-30 12:00:00+00:00,PULLBACK,3,2,30.0,2.0,4.0,False
2023-01-30 12:00:00+00:00,PULLBACK,3,3,30.0,2.0,4.0,False
2023-02-02 00:00:00+00:00,EXPANSION,1,1,0.0,0.0,4.0,False
2023-02-02 00:00:00+00:00,EXPANSION,1,2,55.0,3.0,2.0,True
2023-02-02 00:00:00+00:00,EXPANSION,1,3,55.0,3.0,2.0,True
2023-02-02 00:00:00+00:00,EXPANSION,2,1,55.0,3.0,3.0,False
2023-02-02 00:00:00+00:00,EXPANSION,2,2,55.0,3.0,3.0,False
2023-02-02 00:00:00+00:00,EXPANSION,2,3,65.0,4.0,1.0,True
2023-02-02 00:00:00+00:00,EXPANSION,3,1,10.0,1.0,4.0,False
2023-02-02 00:00:00+00:00,EXPANSION,3,2,20.0,2.0,4.0,False
2023-02-02 00:00:00+00:00,EXPANSION,3,3,35.0,3.0,3.0,False
2023-02-03 00:00:00+00:00,PULLBACK,1,1,10.0,1.0,3.0,False
2023-02-03 00:00:00+00:00,PULLBACK,1,2,40.0,3.0,3.0,False
2023-02-03 00:00:00+00:00,PULLBACK,1,3,40.0,3.0,3.0,False
2023-02-03 00:00:00+00:00,PULLBACK,2,1,30.0,2.0,3.0,False
2023-02-03 00:00:00+00:00,PULLBACK,2,2,30.0,2.0,3.0,False
2023-02-03 00:00:00+00:00,PULLBACK,2,3,30.0,2.0,3.0,False
2023-02-03 00:00:00+00:00,PULLBACK,3,1,10.0,1.0,3.0,False
2023-02-03 00:00:00+00:00,PULLBACK,3,2,10.0,1.0,3.0,False
2023-02-03 00:00:00+00:00,PULLBACK,3,3,30.0,2.0,3.0,False
2023-02-05 20:00:00+00:00,RANGE,1,1,0.0,0.0,4.0,False
2023-02-05 20:00:00+00:00,RANGE,1,2,0.0,0.0,4.0,False
2023-02-05 20:00:00+00:00,RANGE,1,3,20.0,2.0,3.0,False
2023-02-05 20:00:00+00:00,RANGE,2,1,0.0,0.0,4.0,False
2023-02-05 20:00:00+00:00,RANGE,2,2,20.0,2.0,4.0,False
2023-02-05 20:00:00+00:00,RANGE,2,3,20.0,2.0,4.0,False
2023-02-05 20:00:00+00:00,RANGE,3,1,20.0,2.0,4.0,False
2023-02-05 20:00:00+00:00,RANGE,3,2,20.0,2.0,4.0,False
2023-02-05 20:00:00+00:00,RANGE,3,3,20.0,2.0,4.0,False
2023-02-09 20:00:00+00:00,EXPANSION,1,1,0.0,0.0,4.0,False
2023-02-09 20:00:00+00:00,EXPANSION,1,2,10.0,1.0,2.0,True
2023-02-09 20:00:00+00:00,EXPANSION,1,3,10.0,1.0,2.0,True
2023-02-09 20:00:00+00:00,EXPANSION,2,1,10.0,1.0,4.0,False
2023-02-09 20:00:00+00:00,EXPANSION,2,2,10.0,1.0,4.0,False
2023-02-09 20:00:00+00:00,EXPANSION,2,3,30.0,2.0,3.0,False
2023-02-09 20:00:00+00:00,EXPANSION,3,1,10.0,1.0,4.0,False
2023-02-09 20:00:00+00:00,EXPANSION,3,2,30.0,2.0,3.0,False
2023-02-09 20:00:00+00:00,EXPANSION,3,3,45.0,3.0,2.0,True
2023-02-12 00:00:00+00:00,PULLBACK,1,1,30.0,2.0,2.0,True
2023-02-12 00:00:00+00:00,PULLBACK,1,2,30.0,2.0,2.0,True
2023-02-12 00:00:00+00:00,PULLBACK,1,3,30.0,2.0,2.0,True
2023-02-12 00:00:00+00:00,PULLBACK,2,1,0.0,0.0,4.0,False
2023-02-12 00:00:00+00:00,PULLBACK,2,2,20.0,1.0,2.0,True
2023-02-12 00:00:00+00:00,PULLBACK,2,3,30.0,2.0,1.0,True
2023-02-12 00:00:00+00:00,PULLBACK,3,1,20.0,1.0,2.0,True
2023-02-12 00:00:00+00:00,PULLBACK,3,2,30.0,2.0,1.0,True
2023-02-12 00:00:00+00:00,PULLBACK,3,3,30.0,2.0,1.0,True
2023-02-13 16:00:00+00:00,EXPANSION,1,1,10.0,1.0,3.0,False
2023-02-13 16:00:00+00:00,EXPANSION,1,2,10.0,1.0,3.0,False
2023-02-13 16:00:00+00:00,EXPANSION,1,3,20.0,2.0,3.0,False
2023-02-13 16:00:00+00:00,EXPANSION,2,1,0.0,0.0,4.0,False
2023-02-13 16:00:00+00:00,EXPANSION,2,2,10.0,1.0,4.0,False
2023-02-13 16:00:00+00:00,EXPANSION,2,3,20.0,2.0,3.0,False
2023-02-13 16:00:00+00:00,EXPANSION,3,1,10.0,1.0,4.0,False
2023-02-13 16:00:00+00:00,EXPANSION,3,2,20.0,2.0,3.0,False
2023-02-13 16:00:00+00:00,EXPANSION,3,3,65.0,4.0,1.0,True
2023-02-14 04:00:00+00:00,PULLBACK,1,1,10.0,1.0,4.0,False
2023-02-14 04:00:00+00:00,PULLBACK,1,2,40.0,2.0,3.0,False
2023-02-14 04:00:00+00:00,PULLBACK,1,3,70.0,4.0,1.0,True
2023-02-14 04:00:00+00:00,PULLBACK,2,1,40.0,2.0,3.0,False
2023-02-14 04:00:00+00:00,PULLBACK,2,2,70.0,4.0,1.0,True
2023-02-14 04:00:00+00:00,PULLBACK,2,3,70.0,4.0,1.0,True
2023-02-14 04:00:00+00:00,PULLBACK,3,1,30.0,2.0,4.0,False
2023-02-14 04:00:00+00:00,PULLBACK,3,2,30.0,2.0,4.0,False
2023-02-14 04:00:00+00:00,PULLBACK,3,3,30.0,2.0,4.0,False
2023-02-15 12:00:00+00:00,EXPANSION,1,1,10.0,1.0,4.0,False
2023-02-15 12:00:00+00:00,EXPANSION,1,2,20.0,2.0,3.0,False
2023-02-15 12:00:00+00:00,EXPANSION,1,3,20.0,2.0,3.0,False
2023-02-15 12:00:00+00:00,EXPANSION,2,1,20.0,2.0,3.0,False
2023-02-15 12:00:00+00:00,EXPANSION,2,2,20.0,2.0,3.0,False
2023-02-15 12:00:00+00:00,EXPANSION,2,3,20.0,2.0,3.0,False
2023-02-15 12:00:00+00:00,EXPANSION,3,1,10.0,1.0,4.0,False
2023-02-15 12:00:00+00:00,EXPANSION,3,2,20.0,2.0,3.0,False
2023-02-15 12:00:00+00:00,EXPANSION,3,3,20.0,2.0,3.0,False
2023-02-20 00:00:00+00:00,PULLBACK,1,1,25.0,2.0,3.0,False
2023-02-20 00:00:00+00:00,PULLBACK,1,2,90.0,5.0,2.0,True
2023-02-20 00:00:00+00:00,PULLBACK,1,3,90.0,5.0,2.0,True
2023-02-20 00:00:00+00:00,PULLBACK,2,1,75.0,4.0,3.0,False
2023-02-20 00:00:00+00:00,PULLBACK,2,2,75.0,4.0,3.0,False
2023-02-20 00:00:00+00:00,PULLBACK,2,3,75.0,4.0,3.0,False
2023-02-20 00:00:00+00:00,PULLBACK,3,1,0.0,0.0,4.0,False
2023-02-20 00:00:00+00:00,PULLBACK,3,2,0.0,0.0,4.0,False
2023-02-20 00:00:00+00:00,PULLBACK,3,3,10.0,1.0,3.0,False
2023-02-24 16:00:00+00:00,EXPANSION,1,1,0.0,0.0,4.0,False
2023-02-24 16:00:00+00:00,EXPANSION,1,2,0.0,0.0,4.0,False
2023-02-24 16:00:00+00:00,EXPANSION,1,3,0.0,0.0,4.0,False
2023-02-24 16:00:00+00:00,EXPANSION,2,1,0.0,0.0,4.0,False
2023-02-24 16:00:00+00:00,EXPANSION,2,2,0.0,0.0,4.0,False
2023-02-24 16:00:00+00:00,EXPANSION,2,3,20.0,2.0,4.0,False
2023-02-24 16:00:00+00:00,EXPANSION,3,1,0.0,0.0,4.0,False
2023-02-24 16:00:00+00:00,EXPANSION,3,2,20.0,2.0,2.0,True
2023-02-24 16:00:00+00:00,EXPANSION,3,3,20.0,2.0,2.0,True
2023-02-26 00:00:00+00:00,PULLBACK,1,1,60.0,3.0,1.0,True
2023-02-26 00:00:00+00:00,PULLBACK,1,2,60.0,3.0,1.0,True
2023-02-26 00:00:00+00:00,PULLBACK,1,3,60.0,3.0,1.0,True
2023-02-26 00:00:00+00:00,PULLBACK,2,1,10.0,1.0,4.0,False
2023-02-26 00:00:00+00:00,PULLBACK,2,2,30.0,2.0,1.0,True
2023-02-26 00:00:00+00:00,PULLBACK,2,3,30.0,2.0,1.0,True
2023-02-26 00:00:00+00:00,PULLBACK,3,1,30.0,2.0,1.0,True
2023-02-26 00:00:00+00:00,PULLBACK,3,2,30.0,2.0,1.0,True
2023-02-26 00:00:00+00:00,PULLBACK,3,3,30.0,2.0,1.0,True
2023-03-01 12:00:00+00:00,RANGE,1,1,20.0,2.0,4.0,False
2023-03-01 12:00:00+00:00,RANGE,1,2,20.0,2.0,4.0,False
2023-03-01 12:00:00+00:00,RANGE,1,3,65.0,4.0,2.0,True
2023-03-01 12:00:00+00:00,RANGE,2,1,10.0,1.0,4.0,False
2023-03-01 12:00:00+00:00,RANGE,2,2,55.0,3.0,1.0,True
2023-03-01 12:00:00+00:00,RANGE,2,3,55.0,3.0,1.0,True
2023-03-01 12:00:00+00:00,RANGE,3,1,55.0,3.0,2.0,True
2023-03-01 12:00:00+00:00,RANGE,3,2,55.0,3.0,2.0,True
2023-03-01 12:00:00+00:00,RANGE,3,3,55.0,3.0,2.0,True
2023-03-05 04:00:00+00:00,REVERSAL,1,1,70.0,4.0,1.0,True
2023-03-05 04:00:00+00:00,REVERSAL,1,2,70.0,4.0,1.0,True
2023-03-05 04:00:00+00:00,REVERSAL,1,3,70.0,4.0,1.0,True
2023-03-05 04:00:00+00:00,REVERSAL,2,1,20.0,1.0,4.0,False
2023-03-05 04:00:00+00:00,REVERSAL,2,2,20.0,1.0,4.0,False
2023-03-05 04:00:00+00:00,REVERSAL,2,3,30.0,2.0,1.0,True
2023-03-05 04:00:00+00:00,REVERSAL,3,1,0.0,0.0,4.0,False
2023-03-05 04:00:00+00:00,REVERSAL,3,2,10.0,1.0,4.0,False
2023-03-05 04:00:00+00:00,REVERSAL,3,3,10.0,1.0,4.0,False
2023-03-05 20:00:00+00:00,PULLBACK,1,1,10.0,1.0,4.0,False
2023-03-05 20:00:00+00:00,PULLBACK,1,2,20.0,2.0,4.0,False
2023-03-05 20:00:00+00:00,PULLBACK,1,3,50.0,3.0,2.0,True
2023-03-05 20:00:00+00:00,PULLBACK,2,1,20.0,2.0,4.0,False
2023-03-05 20:00:00+00:00,PULLBACK,2,2,50.0,3.0,2.0,True
2023-03-05 20:00:00+00:00,PULLBACK,2,3,50.0,3.0,2.0,True
2023-03-05 20:00:00+00:00,PULLBACK,3,1,50.0,3.0,2.0,True
2023-03-05 20:00:00+00:00,PULLBACK,3,2,50.0,3.0,2.0,True
2023-03-05 20:00:00+00:00,PULLBACK,3,3,70.0,4.0,1.0,True
2023-03-09 00:00:00+00:00,EXPANSION,1,1,0.0,0.0,4.0,False
2023-03-09 00:00:00+00:00,EXPANSION,1,2,0.0,0.0,4.0,False
2023-03-09 00:00:00+00:00,EXPANSION,1,3,40.0,2.0,2.0,True
2023-03-09 00:00:00+00:00,EXPANSION,2,1,0.0,0.0,4.0,False
2023-03-09 00:00:00+00:00,EXPANSION,2,2,40.0,2.0,3.0,False
2023-03-09 00:00:00+00:00,EXPANSION,2,3,60.0,3.0,1.0,True
2023-03-09 00:00:00+00:00,EXPANSION,3,1,40.0,2.0,3.0,False
2023-03-09 00:00:00+00:00,EXPANSION,3,2,60.0,3.0,2.0,True
2023-03-09 00:00:00+00:00,EXPANSION,3,3,60.0,3.0,2.0,True
2023-03-12 00:00:00+00:00,PULLBACK,1,1,25.0,2.0,3.0,False
2023-03-12 00:00:00+00:00,PULLBACK,1,2,45.0,3.0,3.0,False
2023-03-12 00:00:00+00:00,PULLBACK,1,3,55.0,4.0,3.0,False
2023-03-12 00:00:00+00:00,PULLBACK,2,1,30.0,2.0,3.0,False
2023-03-12 00:00:00+00:00,PULLBACK,2,2,40.0,3.0,3.0,False
2023-03-12 00:00:00+00:00,PULLBACK,2,3,40.0,3.0,3.0,False
2023-03-12 00:00:00+00:00,PULLBACK,3,1,20.0,2.0,3.0,False
2023-03-12 00:00:00+00:00,PULLBACK,3,2,40.0,3.0,3.0,False
2023-03-12 00:00:00+00:00,PULLBACK,3,3,40.0,3.0,3.0,False
2023-03-12 20:00:00+00:00,EXPANSION,1,1,35.0,3.0,3.0,False
2023-03-12 20:00:00+00:00,EXPANSION,1,2,35.0,3.0,3.0,False
2023-03-12 20:00:00+00:00,EXPANSION,1,3,35.0,3.0,3.0,False
2023-03-12 20:00:00+00:00,EXPANSION,2,1,10.0,1.0,3.0,False
2023-03-12 20:00:00+00:00,EXPANSION,2,2,10.0,1.0,3.0,False
2023-03-12 20:00:00+00:00,EXPANSION,2,3,10.0,1.0,3.0,False
2023-03-12 20:00:00+00:00,EXPANSION,3,1,10.0,1.0,3.0,False
2023-03-12 20:00:00+00:00,EXPANSION,3,2,10.0,1.0,3.0,False
2023-03-12 20:00:00+00:00,EXPANSION,3,3,10.0,1.0,3.0,False
2023-03-19 08:00:00+00:00,PULLBACK,1,1,45.0,3.0,3.0,False
2023-03-19 08:00:00+00:00,PULLBACK,1,2,45.0,3.0,3.0,False
2023-03-19 08:00:00+00:00,PULLBACK,1,3,45.0,3.0,3.0,False
2023-03-19 08:00:00+00:00,PULLBACK,2,1,10.0,1.0,3.0,False
2023-03-19 08:00:00+00:00,PULLBACK,2,2,30.0,2.0,3.0,False
2023-03-19 08:00:00+00:00,PULLBACK,2,3,40.0,3.0,3.0,False
2023-03-19 08:00:00+00:00,PULLBACK,3,1,30.0,2.0,3.0,False
2023-03-19 08:00:00+00:00,PULLBACK,3,2,40.0,3.0,3.0,False
2023-03-19 08:00:00+00:00,PULLBACK,3,3,40.0,3.0,3.0,False
2023-03-19 20:00:00+00:00,EXPANSION,1,1,0.0,0.0,4.0,False
2023-03-19 20:00:00+00:00,EXPANSION,1,2,30.0,1.0,3.0,False
2023-03-19 20:00:00+00:00,EXPANSION,1,3,40.0,2.0,3.0,False
2023-03-19 20:00:00+00:00,EXPANSION,2,1,30.0,1.0,3.0,False
2023-03-19 20:00:00+00:00,EXPANSION,2,2,40.0,2.0,3.0,False
2023-03-19 20:00:00+00:00,EXPANSION,2,3,75.0,4.0,1.0,True
2023-03-19 20:00:00+00:00,EXPANSION,3,1,10.0,1.0,3.0,False
2023-03-19 20:00:00+00:00,EXPANSION,3,2,45.0,3.0,3.0,False
2023-03-19 20:00:00+00:00,EXPANSION,3,3,45.0,3.0,3.0,False
2023-03-20 20:00:00+00:00,PULLBACK,1,1,10.0,1.0,3.0,False
2023-03-20 20:00:00+00:00,PULLBACK,1,2,30.0,2.0,3.0,False
2023-03-20 20:00:00+00:00,PULLBACK,1,3,70.0,4.0,2.0,True
2023-03-20 20:00:00+00:00,PULLBACK,2,1,30.0,2.0,3.0,False
2023-03-20 20:00:00+00:00,PULLBACK,2,2,70.0,4.0,2.0,True
2023-03-20 20:00:00+00:00,PULLBACK,2,3,70.0,4.0,2.0,True
2023-03-20 20:00:00+00:00,PULLBACK,3,1,50.0,3.0,3.0,False
2023-03-20 20:00:00+00:00,PULLBACK,3,2,50.0,3.0,3.0,False
2023-03-20 20:00:00+00:00,PULLBACK,3,3,70.0,4.0,1.0,True
2023-03-27 20:00:00+00:00,RANGE,1,1,10.0,1.0,4.0,False
2023-03-27 20:00:00+00:00,RANGE,1,2,25.0,2.0,4.0,False
2023-03-27 20:00:00+00:00,RANGE,1,3,35.0,3.0,3.0,False
2023-03-27 20:00:00+00:00,RANGE,2,1,15.0,1.0,4.0,False
2023-03-27 20:00:00+00:00,RANGE,2,2,35.0,3.0,4.0,False
2023-03-27 20:00:00+00:00,RANGE,2,3,35.0,3.0,4.0,False
2023-03-27 20:00:00+00:00,RANGE,3,1,20.0,2.0,4.0,False
2023-03-27 20:00:00+00:00,RANGE,3,2,20.0,2.0,4.0,False
2023-03-27 20:00:00+00:00,RANGE,3,3,20.0,2.0,4.0,False
2023-03-29 00:00:00+00:00,PULLBACK,1,1,25.0,2.0,3.0,False
2023-03-29 00:00:00+00:00,PULLBACK,1,2,25.0,2.0,3.0,False
2023-03-29 00:00:00+00:00,PULLBACK,1,3,25.0,2.0,3.0,False
2023-03-29 00:00:00+00:00,PULLBACK,2,1,25.0,2.0,4.0,False
2023-03-29 00:00:00+00:00,PULLBACK,2,2,25.0,2.0,4.0,False
2023-03-29 00:00:00+00:00,PULLBACK,2,3,35.0,3.0,3.0,False
2023-03-29 00:00:00+00:00,PULLBACK,3,1,0.0,0.0,4.0,False
2023-03-29 00:00:00+00:00,PULLBACK,3,2,10.0,1.0,4.0,False
2023-03-29 00:00:00+00:00,PULLBACK,3,3,10.0,1.0,4.0,False
2023-03-29 12:00:00+00:00,EXPANSION,1,1,10.0,1.0,4.0,False
2023-03-29 12:00:00+00:00,EXPANSION,1,2,50.0,4.0,3.0,False
2023-03-29 12:00:00+00:00,EXPANSION,1,3,50.0,4.0,3.0,False
2023-03-29 12:00:00+00:00,EXPANSION,2,1,40.0,3.0,4.0,False
2023-03-29 12:00:00+00:00,EXPANSION,2,2,50.0,4.0,3.0,False
2023-03-29 12:00:00+00:00,EXPANSION,2,3,50.0,4.0,3.0,False
2023-03-29 12:00:00+00:00,EXPANSION,3,1,20.0,2.0,4.0,False
2023-03-29 12:00:00+00:00,EXPANSION,3,2,35.0,3.0,4.0,False
2023-03-29 12:00:00+00:00,EXPANSION,3,3,35.0,3.0,4.0,False
2023-03-30 20:00:00+00:00,PULLBACK,1,1,35.0,3.0,3.0,False
2023-03-30 20:00:00+00:00,PULLBACK,1,2,55.0,4.0,3.0,False
2023-03-30 20:00:00+00:00,PULLBACK,1,3,85.0,5.0,1.0,True
2023-03-30 20:00:00+00:00,PULLBACK,2,1,30.0,2.0,3.0,False
2023-03-30 20:00:00+00:00,PULLBACK,2,2,70.0,4.0,2.0,True
2023-03-30 20:00:00+00:00,PULLBACK,2,3,70.0,4.0,2.0,True
2023-03-30 20:00:00+00:00,PULLBACK,3,1,60.0,3.0,1.0,True
2023-03-30 20:00:00+00:00,PULLBACK,3,2,60.0,3.0,1.0,True
2023-03-30 20:00:00+00:00,PULLBACK,3,3,60.0,3.0,1.0,True
2023-04-03 04:00:00+00:00,RANGE,1,1,0.0,0.0,4.0,False
2023-04-03 04:00:00+00:00,RANGE,1,2,10.0,1.0,4.0,False
2023-04-03 04:00:00+00:00,RANGE,1,3,10.0,1.0,4.0,False
2023-04-03 04:00:00+00:00,RANGE,2,1,10.0,1.0,4.0,False
2023-04-03 04:00:00+00:00,RANGE,2,2,10.0,1.0,4.0,False
2023-04-03 04:00:00+00:00,RANGE,2,3,40.0,3.0,4.0,False
2023-04-03 04:00:00+00:00,RANGE,3,1,10.0,1.0,4.0,False
2023-04-03 04:00:00+00:00,RANGE,3,2,40.0,3.0,4.0,False
2023-04-03 04:00:00+00:00,RANGE,3,3,40.0,3.0,4.0,False
2023-04-03 16:00:00+00:00,PULLBACK,1,1,25.0,2.0,4.0,False
2023-04-03 16:00:00+00:00,PULLBACK,1,2,65.0,4.0,2.0,True
2023-04-03 16:00:00+00:00,PULLBACK,1,3,65.0,4.0,2.0,True
2023-04-03 16:00:00+00:00,PULLBACK,2,1,65.0,4.0,2.0,True
2023-04-03 16:00:00+00:00,PULLBACK,2,2,65.0,4.0,2.0,True
2023-04-03 16:00:00+00:00,PULLBACK,2,3,65.0,4.0,2.0,True
2023-04-03 16:00:00+00:00,PULLBACK,3,1,10.0,1.0,4.0,False
2023-04-03 16:00:00+00:00,PULLBACK,3,2,10.0,1.0,4.0,False
2023-04-03 16:00:00+00:00,PULLBACK,3,3,20.0,2.0,4.0,False
2023-04-04 04:00:00+00:00,RANGE,1,1,10.0,1.0,3.0,False
2023-04-04 04:00:00+00:00,RANGE,1,2,40.0,2.0,3.0,False
2023-04-04 04:00:00+00:00,RANGE,1,3,50.0,3.0,2.0,True
2023-04-04 04:00:00+00:00,RANGE,2,1,40.0,2.0,3.0,False
2023-04-04 04:00:00+00:00,RANGE,2,2,50.0,3.0,2.0,True
2023-04-04 04:00:00+00:00,RANGE,2,3,65.0,4.0,2.0,True
2023-04-04 04:00:00+00:00,RANGE,3,1,20.0,2.0,4.0,False
2023-04-04 04:00:00+00:00,RANGE,3,2,35.0,3.0,4.0,False
2023-04-04 04:00:00+00:00,RANGE,3,3,65.0,4.0,2.0,True
2023-04-04 16:00:00+00:00,PULLBACK,1,1,25.0,2.0,4.0,False
2023-04-04 16:00:00+00:00,PULLBACK,1,2,25.0,2.0,4.0,False
2023-04-04 16:00:00+00:00,PULLBACK,1,3,25.0,2.0,4.0,False
2023-04-04 16:00:00+00:00,PULLBACK,2,1,25.0,2.0,4.0,False
2023-04-04 16:00:00+00:00,PULLBACK,2,2,25.0,2.0,4.0,False
2023-04-04 16:00:00+00:00,PULLBACK,2,3,35.0,3.0,4.0,False
2023-04-04 16:00:00+00:00,PULLBACK,3,1,10.0,1.0,3.0,False
2023-04-04 16:00:00+00:00,PULLBACK,3,2,20.0,2.0,3.0,False
2023-04-04 16:00:00+00:00,PULLBACK,3,3,50.0,3.0,2.0,True
2023-04-06 12:00:00+00:00,RANGE,1,1,40.0,2.0,3.0,False
2023-04-06 12:00:00+00:00,RANGE,1,2,40.0,2.0,3.0,False
2023-04-06 12:00:00+00:00,RANGE,1,3,40.0,2.0,3.0,False
2023-04-06 12:00:00+00:00,RANGE,2,1,0.0,0.0,4.0,False
2023-04-06 12:00:00+00:00,RANGE,2,2,10.0,1.0,3.0,False
2023-04-06 12:00:00+00:00,RANGE,2,3,50.0,4.0,2.0,True
2023-04-06 12:00:00+00:00,RANGE,3,1,10.0,1.0,4.0,False
2023-04-06 12:00:00+00:00,RANGE,3,2,50.0,4.0,3.0,False
2023-04-06 12:00:00+00:00,RANGE,3,3,50.0,4.0,3.0,False
2023-04-10 20:00:00+00:00,EXPANSION,1,1,0.0,0.0,4.0,False
2023-04-10 20:00:00+00:00,EXPANSION,1,2,30.0,1.0,3.0,False
2023-04-10 20:00:00+00:00,EXPANSION,1,3,40.0,2.0,3.0,False
2023-04-10 20:00:00+00:00,EXPANSION,2,1,30.0,1.0,4.0,False
2023-04-10 20:00:00+00:00,EXPANSION,2,2,40.0,2.0,4.0,False
2023-04-10 20:00:00+00:00,EXPANSION,2,3,40.0,2.0,4.0,False
2023-04-10 20:00:00+00:00,EXPANSION,3,1,10.0,1.0,4.0,False
2023-04-10 20:00:00+00:00,EXPANSION,3,2,10.0,1.0,4.0,False
2023-04-10 20:00:00+00:00,EXPANSION,3,3,10.0,1.0,4.0,False
2023-04-14 20:00:00+00:00,PULLBACK,1,1,35.0,3.0,3.0,False
2023-04-14 20:00:00+00:00,PULLBACK,1,2,85.0,5.0,2.0,True
2023-04-14 20:00:00+00:00,PULLBACK,1,3,85.0,5.0,2.0,True
2023-04-14 20:00:00+00:00,PULLBACK,2,1,60.0,3.0,3.0,False
2023-04-14 20:00:00+00:00,PULLBACK,2,2,70.0,4.0,2.0,True
2023-04-14 20:00:00+00:00,PULLBACK,2,3,70.0,4.0,2.0,True
2023-04-14 20:00:00+00:00,PULLBACK,3,1,10.0,1.0,3.0,False
2023-04-14 20:00:00+00:00,PULLBACK,3,2,10.0,1.0,3.0,False
2023-04-14 20:00:00+00:00,PULLBACK,3,3,10.0,1.0,3.0,False
2023-04-17 12:00:00+00:00,EXPANSION,1,1,10.0,1.0,4.0,False
2023-04-17 12:00:00+00:00,EXPANSION,1,2,10.0,1.0,4.0,False
2023-04-17 12:00:00+00:00,EXPANSION,1,3,25.0,2.0,3.0,False
2023-04-17 12:00:00+00:00,EXPANSION,2,1,10.0,1.0,4.0,False
2023-04-17 12:00:00+00:00,EXPANSION,2,2,25.0,2.0,4.0,False
2023-04-17 12:00:00+00:00,EXPANSION,2,3,65.0,4.0,2.0,True
2023-04-17 12:00:00+00:00,EXPANSION,3,1,25.0,2.0,4.0,False
2023-04-17 12:00:00+00:00,EXPANSION,3,2,65.0,4.0,3.0,False
2023-04-17 12:00:00+00:00,EXPANSION,3,3,65.0,4.0,3.0,False
2023-04-18 08:00:00+00:00,PULLBACK,1,1,30.0,2.0,2.0,True
2023-04-18 08:00:00+00:00,PULLBACK,1,2,70.0,4.0,1.0,True
2023-04-18 08:00:00+00:00,PULLBACK,1,3,70.0,4.0,1.0,True
2023-04-18 08:00:00+00:00,PULLBACK,2,1,60.0,3.0,1.0,True
2023-04-18 08:00:00+00:00,PULLBACK,2,2,70.0,4.0,1.0,True
2023-04-18 08:00:00+00:00,PULLBACK,2,3,70.0,4.0,1.0,True
