flow_id,signal_time,side,frozen_signed12_atr,signal_close,atr14,level,distance_atr,distance_bin,oi_logchg_3h,oi_backed,touch_time,class_time,state,class_price,residual_atr,oi_flush,oi_flush_logchg
1388,2023-05-23 01:30:00+00:00,1,3.5170603674540586,27019.3,57.150000000000155,27097.8,1.3735783027121573,1-2,-0.016613072172301457,False,2023-05-23 01:30:00+00:00,2023-05-23 02:15:00+00:00,REJECT,27037.0,3.207349081364808,True,-0.013559277198796238
1389,2023-05-23 18:00:00+00:00,-1,8.769146608314959,27185.0,52.22857142857226,27159.3,0.49206783369803675,<=0.5,-0.002271508847416115,False,2023-05-23 18:15:00+00:00,2023-05-23 18:15:00+00:00,ACCEPT,27114.7,7.423140043763572,True,-0.004434664541847155
1390,2023-05-24 06:00:00+00:00,-1,4.995412487364909,26727.0,91.86428571428587,26644.2,0.9013296011196547,0.5-1,0.03342176262373009,True,2023-05-24 06:45:00+00:00,2023-05-24 07:30:00+00:00,REJECT,26689.9,4.591555866573385,False,0.023244003511978306
1391,2023-05-24 18:00:00+00:00,-1,0.307927437038992,26268.1,107.49285714285725,26060.0,1.93594258754733,1-2,0.009712573850698902,True,2023-05-25 01:15:00+00:00,2023-05-25 01:15:00+00:00,ACCEPT,25954.6,-2.6085454183002303,True,-0.008330303332600764
1392,2023-05-25 07:15:00+00:00,1,6.027531956735422,26188.4,50.85000000000063,26476.0,5.6558505408061945,>2,0.01201107852664407,True,2023-05-25 12:00:00+00:00,2023-05-25 12:45:00+00:00,REJECT,26392.0,2.023598820059001,True,-0.030523184655724123
1393,2023-05-25 22:00:00+00:00,1,-0.572885966900966,26458.2,63.014285714285506,26644.0,2.948537746542732,>2,-0.007039339127004496,False,,,NO_TOUCH,,,,
1394,2023-05-26 10:00:00+00:00,1,7.33606423070633,26422.1,43.59285714285683,26547.3,2.872030149107034,>2,-0.010873094910419212,False,2023-05-26 13:30:00+00:00,2023-05-26 14:00:00+00:00,ACCEPT,26582.2,3.663444207766715,True,-0.006855748728387567
1395,2023-05-26 22:00:00+00:00,1,-1.2314035389108529,26741.9,41.578571428571585,26925.0,4.403710702628363,>2,0.00032569134155124857,True,,,NO_TOUCH,,,,
1396,2023-05-27 18:15:00+00:00,1,12.863383474139663,26736.2,34.66428571428566,26774.9,1.116422831238432,1-2,0.007980995240398414,True,2023-05-27 18:30:00+00:00,2023-05-27 18:30:00+00:00,ACCEPT,26783.2,11.507521120956063,True,-0.008025082691064611
1397,2023-05-28 06:15:00+00:00,1,7.388235294117695,27182.1,55.24999999999974,27279.0,1.7538461538461885,1-2,0.005675116264393765,True,2023-05-28 11:15:00+00:00,2023-05-28 12:00:00+00:00,REJECT,27166.1,7.6778280542986925,False,0.005925691195292515
1398,2023-05-28 18:15:00+00:00,-1,-4.510749868904068,27590.3,95.34999999999984,27081.7,5.334032511798631,>2,-0.00014898925950390662,False,,,NO_TOUCH,,,,
1399,2023-05-29 10:15:00+00:00,-1,5.372735717603385,27902.6,61.51428571428524,27822.7,1.298885276358544,1-2,0.001653982172188151,True,2023-05-29 10:45:00+00:00,2023-05-29 11:30:00+00:00,REJECT,27881.0,5.021597770552779,True,-0.0076442671311962584
1400,2023-05-29 23:00:00+00:00,-1,-2.5256851214912155,27788.1,64.37857142857138,27513.5,4.2653944302673725,>2,0.009993917876101932,True,,,NO_TOUCH,,,,
1401,2023-05-30 13:30:00+00:00,1,-1.2013306116277271,27890.0,94.47857142857174,28038.6,1.572843426324921,1-2,0.0003775621306356669,True,,,NO_TOUCH,,,,
1402,2023-05-31 04:45:00+00:00,-1,3.687416331994657,27243.5,85.3714285714281,27550.0,0.0,<=0.5,-0.024901703188321633,False,2023-05-31 04:45:00+00:00,2023-05-31 04:45:00+00:00,ACCEPT,27243.5,3.6874163319946573,True,-0.013525366260378036
1403,2023-05-31 16:45:00+00:00,-1,1.2182371625198511,26928.7,107.94285714285719,26826.0,0.9514293276866129,0.5-1,-0.00736979859434328,False,2023-06-01 02:45:00+00:00,2023-06-01 02:45:00+00:00,ACCEPT,26705.1,-0.8532292218105015,True,-0.011727706900211743
1404,2023-06-01 04:45:00+00:00,-1,-3.1667995535002547,26797.2,89.58571428571408,26600.0,2.2012438207622522,>2,0.003986892509335149,True,,,NO_TOUCH,,,,
1405,2023-06-01 17:00:00+00:00,1,0.7077149155032951,26980.3,97.21428571428623,27180.0,2.0542248346803786,>2,-0.0055455136231650215,False,,,NO_TOUCH,,,,
1406,2023-06-02 05:15:00+00:00,1,-0.6334713665286241,27110.5,70.72142857142846,27116.1,0.07918392081605873,<=0.5,-0.006492182762293908,False,2023-06-02 05:15:00+00:00,2023-06-02 05:30:00+00:00,ACCEPT,27149.1,-1.1792748207251502,True,-0.0018607086056530164
1407,2023-06-02 17:45:00+00:00,1,1.7437065451930451,27045.1,59.58571428571356,27249.3,3.4269959242388457,>2,0.0029273431025096386,True,2023-06-02 19:30:00+00:00,2023-06-02 19:30:00+00:00,ACCEPT,27260.4,-1.8695756413330609,True,-0.005862631278198194
1408,2023-06-03 15:45:00+00:00,1,-5.759851801953439,27292.7,42.41428571428618,27233.1,0.0,<=0.5,-0.0017056938565254143,False,2023-06-03 15:45:00+00:00,2023-06-03 15:45:00+00:00,ACCEPT,27292.7,-5.759851801953439,True,-0.006156935639603844
1409,2023-06-04 03:45:00+00:00,-1,-2.988112391930832,27048.4,39.65714285714291,26900.0,3.7420749279539223,>2,-0.0019108538540066888,False,,,NO_TOUCH,,,,
1410,2023-06-04 15:45:00+00:00,1,-7.298787210584243,27166.9,45.35000000000063,27290.0,2.714443219404561,>2,-0.0008420720255912784,False,2023-06-04 22:15:00+00:00,2023-06-04 22:30:00+00:00,ACCEPT,27300.0,-10.233737596471713,True,-0.017927108440966677
1411,2023-06-05 03:45:00+00:00,-1,10.921526943340403,26835.9,77.27857142857154,26755.0,1.046862002033477,1-2,0.026636660527586287,True,2023-06-05 05:00:00+00:00,2023-06-05 05:45:00+00:00,REJECT,26808.0,10.560495424715745,False,0.017725140087296865
1412,2023-06-05 16:00:00+00:00,-1,0.9356638445632208,25891.6,183.07857142857134,25971.0,0.0,<=0.5,-0.006543850387808803,False,2023-06-05 16:00:00+00:00,2023-06-05 16:00:00+00:00,ACCEPT,25891.6,0.9356638445632207,True,-0.0007776392792706588
1413,2023-06-06 04:00:00+00:00,1,8.685663664550352,25720.3,48.378571428571895,26072.2,7.273881588660819,>2,0.010366969466350184,True,2023-06-06 14:00:00+00:00,2023-06-06 14:45:00+00:00,REJECT,26014.2,2.6106599734238487,True,-0.020515004344465737
1414,2023-06-06 16:00:00+00:00,-1,-4.93963350546086,26140.5,156.30714285714254,25321.6,5.239044006763261,>2,-0.019698437111983935,False,,,NO_TOUCH,,,,
1415,2023-06-07 04:45:00+00:00,-1,7.562354625156528,26917.3,79.84285714285735,26132.0,9.835569869386259,>2,-0.04352025073659149,False,,,NO_TOUCH,,,,
1416,2023-06-07 16:45:00+00:00,-1,-0.391802556192159,26313.5,194.48571428571424,26220.0,0.48075510503893065,<=0.5,-0.009149201011480201,False,2023-06-07 21:45:00+00:00,2023-06-07 21:45:00+00:00,ACCEPT,26141.9,-1.2741295724988948,True,-0.01255837477867594
1417,2023-06-08 06:30:00+00:00,-1,-1.333529123837489,26458.4,72.96428571428545,26111.0,4.761233480176249,>2,0.00170317466706571,True,,,NO_TOUCH,,,,
1418,2023-06-08 18:30:00+00:00,-1,0.0250589862501097,26555.7,87.79285714285781,26283.4,3.1016190708648286,>2,0.001656777572163648,True,2023-06-09 02:15:00+00:00,2023-06-09 03:00:00+00:00,REJECT,26457.5,-1.0934830363680659,True,-0.017952748493433646
1419,2023-06-09 09:00:00+00:00,1,-2.970871227098968,26610.0,54.192857142857456,26644.0,0.6273889547910864,0.5-1,0.0032545549937719187,True,2023-06-09 09:45:00+00:00,2023-06-09 10:30:00+00:00,REJECT,26620.8,-3.1701594833267115,False,0.004540127160096219
1420,2023-06-09 22:15:00+00:00,-1,18.69386433543807,26453.4,44.12142857142836,26371.0,1.8675732556257503,1-2,0.004261724878112716,True,2023-06-10 01:45:00+00:00,2023-06-10 02:30:00+00:00,ACCEPT,26339.2,16.105552857374256,True,-0.005254037162204739
1421,2023-06-10 10:15:00+00:00,-1,-2.265347946181962,25628.6,80.16428571428618,25445.0,2.29029671210903,>2,-0.004698626034302933,False,2023-06-10 17:00:00+00:00,2023-06-10 17:45:00+00:00,REJECT,26010.0,2.492381716118661,True,-0.03507762009219384
1422,2023-06-11 00:00:00+00:00,1,-0.282012195121953,25788.1,65.59999999999958,26144.0,5.425304878048837,>2,-0.00041851514943225254,False,,,NO_TOUCH,,,,
1423,2023-06-11 17:45:00+00:00,1,-2.049322855709748,25932.6,85.44285714285641,26079.0,1.713425848520346,1-2,-0.005676238950766077,False,2023-06-11 19:15:00+00:00,2023-06-11 20:00:00+00:00,ACCEPT,26133.6,-4.401772278883151,True,-0.012211704809669044
1424,2023-06-12 06:00:00+00:00,1,-0.2608229459858193,25786.9,53.2928571428573,26199.0,7.732743600053562,>2,0.009906768801901222,True,,,NO_TOUCH,,,,
1425,2023-06-12 18:00:00+00:00,-1,-3.596298722567972,25773.0,87.22857142857148,25640.0,1.524729773992793,1-2,-0.008470755821715414,False,,,NO_TOUCH,,,,
1426,2023-06-13 06:00:00+00:00,1,-2.7307552430598085,26086.7,58.92142857142816,26155.5,1.1676566856588635,1-2,0.003449854048712453,True,2023-06-13 08:30:00+00:00,2023-06-13 08:45:00+00:00,ACCEPT,26167.8,-4.107164504788488,True,-0.011350545840988602
1427,2023-06-13 18:00:00+00:00,-1,0.6769282248619574,25925.8,85.38571428571491,25708.0,2.5507779822653234,>2,0.006235004797927601,True,,,NO_TOUCH,,,,
1428,2023-06-14 06:00:00+00:00,1,-0.0318604210127253,25868.0,37.664285714285924,26045.8,4.720652380049263,>2,-0.0010792319382790794,False,2023-06-14 12:45:00+00:00,2023-06-14 13:30:00+00:00,REJECT,25965.9,-2.6311397686327003,True,-0.0005575312612133843
1429,2023-06-14 18:00:00+00:00,-1,11.290141410089255,25866.8,71.22142857142846,25825.1,0.5854979440377205,0.5-1,-0.00584679555635681,False,2023-06-14 18:00:00+00:00,2023-06-14 18:45:00+00:00,REJECT,25905.1,11.827900912646664,False,0.008676643937258532
1430,2023-06-15 07:00:00+00:00,1,7.114951308000793,24950.7,74.8142857142853,25970.4,13.629749856788322,>2,-0.0035164150843716158,False,,,NO_TOUCH,,,,
1431,2023-06-15 19:00:00+00:00,1,1.3342659788405915,25483.0,81.69285714285797,25386.0,0.0,<=0.5,-0.03232395911178365,False,2023-06-15 19:00:00+00:00,2023-06-15 19:00:00+00:00,ACCEPT,25483.0,1.3342659788405915,True,-0.013412797131044485
1432,2023-06-16 07:00:00+00:00,1,13.9235082674333,25592.0,49.678571428572205,25750.0,3.1804457225017475,>2,0.005233625069829273,True,2023-06-16 15:45:00+00:00,2023-06-16 15:45:00+00:00,ACCEPT,25832.4,9.084399712436939,False,0.009296238618873076
1433,2023-06-16 19:00:00+00:00,1,2.210856323898236,26283.7,159.48571428571424,26526.9,1.524901469007529,1-2,-0.012485299788870918,False,2023-06-17 05:30:00+00:00,2023-06-17 05:30:00+00:00,ACCEPT,26713.1,-0.4815478323181611,False,0.002137978132507712
1434,2023-06-17 07:00:00+00:00,-1,1.511751437095227,26636.3,98.16428571428567,26170.8,4.742050498435569,>2,-0.0011737650232586105,False,,,NO_TOUCH,,,,
1435,2023-06-17 19:00:00+00:00,-1,-2.550442734794595,26487.9,49.20714285714296,26288.5,4.052257221657736,>2,0.0010662265600025478,True,,,NO_TOUCH,,,,
1436,2023-06-18 08:30:00+00:00,1,-0.6567453898414785,26518.4,66.23571428571397,26675.1,2.3657931629461553,>2,0.0088331709221805,True,2023-06-18 20:00:00+00:00,2023-06-18 20:30:00+00:00,UNRESOLVED,26474.9,0.0,True,-0.017851987337634156
1437,2023-06-19 02:00:00+00:00,-1,-0.2134190604583751,26447.3,68.87857142857112,26230.9,3.141760862802015,>2,-0.0015600534200572724,False,,,NO_TOUCH,,,,
1438,2023-06-19 15:15:00+00:00,1,8.488989784335994,26394.1,62.92857142857143,26569.7,2.790465380249751,>2,0.017197649651379265,True,2023-06-19 17:00:00+00:00,2023-06-19 17:00:00+00:00,ACCEPT,26601.6,5.1916004540295235,False,0.011304080036993014
1439,2023-06-20 03:15:00+00:00,1,-1.5310405773621056,26928.3,96.99285714285699,27177.3,2.5671993519405003,>2,0.02695777652142617,True,,,NO_TOUCH,,,,
1440,2023-06-20 16:00:00+00:00,1,16.153377348908034,27090.9,98.4500000000002,27125.5,0.35144743524630245,<=0.5,0.0051514881873959695,True,2023-06-20 16:15:00+00:00,2023-06-20 16:15:00+00:00,ACCEPT,27187.9,15.168105637379341,False,0.05105230984984921
1441,2023-06-21 04:15:00+00:00,1,13.281978655606688,28759.5,141.22142857142873,29086.6,2.3162207273278916,>2,0.01853091404938567,True,2023-06-21 10:30:00+00:00,2023-06-21 11:15:00+00:00,REJECT,28881.5,12.41808709726366,False,0.0022182997999582454
1442,2023-06-21 16:15:00+00:00,-1,1.553070075325277,30635.2,281.6357142857136,28681.1,6.938395597149331,>2,-0.02946821017563117,False,,,NO_TOUCH,,,,
1443,2023-06-22 19:00:00+00:00,1,-0.6366379310344937,30047.5,132.57142857142858,30353.9,2.311206896551735,>2,-0.001275293551435297,False,,,NO_TOUCH,,,,
1444,2023-06-23 10:30:00+00:00,-1,-6.777054586479211,30048.9,82.30714285714281,29792.0,3.1212357892910028,>2,0.0018145770624222735,True,,,NO_TOUCH,,,,
1445,2023-06-24 02:30:00+00:00,-1,0.8741355463347122,30770.1,108.44999999999969,30082.9,6.33656062701705,>2,-0.007812164612380101,False,,,NO_TOUCH,,,,
1446,2023-06-25 04:15:00+00:00,-1,5.026267325773066,30899.4,73.69285714285641,30395.0,6.844625375593768,>2,0.0043116527089850365,True,,,NO_TOUCH,,,,
1447,2023-06-25 23:45:00+00:00,-1,2.153266602088042,30458.0,66.3642857142864,30252.6,3.0950382090194712,>2,-0.006888748361715713,False,2023-06-26 01:00:00+00:00,2023-06-26 01:00:00+00:00,ACCEPT,30150.6,-2.478742869443522,False,3.816796840716563e-05
1448,2023-06-26 17:15:00+00:00,-1,-1.2306052236274747,30118.1,147.4071428571429,29961.1,1.0650772883655566,1-2,-0.012236335650495533,False,2023-06-26 17:15:00+00:00,2023-06-26 18:00:00+00:00,REJECT,30093.2,-1.3995251247758826,True,-0.004990429680235664
1449,2023-06-27 05:15:00+00:00,1,7.481897970378503,30299.5,52.08571428571434,30488.0,3.6190345584201826,>2,0.0030797463998037955,True,2023-06-27 10:00:00+00:00,2023-06-27 10:00:00+00:00,ACCEPT,30626.3,1.2076247942951446,True,-0.002368330024529186
1450,2023-06-28 08:15:00+00:00,-1,2.542654607675388,30249.2,87.66428571428618,30126.6,1.3985170699910547,1-2,-0.011578741455814168,False,2023-06-28 12:30:00+00:00,2023-06-28 12:45:00+00:00,ACCEPT,30091.6,0.744887150655899,False,0.0009358799944028107
1451,2023-06-29 08:45:00+00:00,1,0.1617001617001618,30376.4,61.84285714285709,30440.0,1.0284130284130057,1-2,0.0013802981352615262,True,2023-06-29 09:15:00+00:00,2023-06-29 10:00:00+00:00,ACCEPT,30519.9,-2.1586971586971604,False,0.030434321981791967
1452,2023-06-30 05:30:00+00:00,1,-1.0556206088992943,30778.5,170.79999999999978,31300.0,3.053278688524594,>2,0.03212736112292269,True,,,NO_TOUCH,,,,
1453,2023-06-30 18:15:00+00:00,1,0.0113742535646098,30411.6,175.83571428571435,31127.3,4.070276638095628,>2,-0.0451884613194764,False,,,NO_TOUCH,,,,
1454,2023-07-03 15:00:00+00:00,1,4.778838931215804,30899.5,66.5642857142853,30798.3,0.0,<=0.5,0.017764101907976837,True,2023-07-03 15:00:00+00:00,2023-07-03 15:00:00+00:00,ACCEPT,30899.5,4.7788389312158035,False,0.043084791482048246
1455,2023-07-04 06:30:00+00:00,-1,1.5147715398499282,31016.0,75.19285714285719,30860.0,2.074665146765459,>2,-0.016667740608319548,False,2023-07-04 09:00:00+00:00,2023-07-04 09:45:00+00:00,REJECT,31003.7,1.351192172508815,True,-0.003270758744127633
1456,2023-07-04 19:45:00+00:00,-1,-0.7912488605287369,30685.3,101.86428571428561,30600.0,0.8373886824205813,0.5-1,-0.002735473449430259,False,,,NO_TOUCH,,,,
1457,2023-07-05 11:15:00+00:00,-1,-0.760823493793515,30418.2,94.37142857142837,30326.0,0.9769906145928042,0.5-1,0.0019237628135293505,True,2023-07-05 12:00:00+00:00,2023-07-05 12:45:00+00:00,ACCEPT,30310.0,-1.907356948228887,False,0.0006731864322944148
1458,2023-07-06 07:45:00+00:00,1,-7.463367609254464,30792.3,66.6857142857147,30846.8,0.8172664952870559,0.5-1,0.024413246210700734,True,2023-07-06 08:30:00+00:00,2023-07-06 08:30:00+00:00,ACCEPT,30962.6,-10.017137960582629,False,0.06728559031451198
1459,2023-07-06 19:45:00+00:00,-1,3.130595908686597,30294.6,96.37142857142862,29865.0,4.4577527423658285,>2,-0.004373395025313087,False,2023-07-06 23:15:00+00:00,2023-07-07 00:00:00+00:00,REJECT,29980.0,-0.1338571005040174,True,-0.02086506835297186
1460,2023-07-07 10:45:00+00:00,-1,-1.8731922229670992,30152.9,74.57857142857185,29680.0,6.3409635092423935,>2,0.006639022521342852,True,,,NO_TOUCH,,,,
1461,2023-07-08 08:00:00+00:00,-1,2.941317844983,30208.5,35.664285714285924,30122.0,2.425395553775271,>2,-0.0008371946812939512,False,2023-07-08 19:15:00+00:00,2023-07-08 19:15:00+00:00,ACCEPT,30099.1,-0.126176647306228,True,-0.0043828982023566
1462,2023-07-08 22:15:00+00:00,-1,-2.1535108204889464,30156.1,45.878571428571114,30026.8,2.8183092013078035,>2,0.0072399246757886004,True,,,NO_TOUCH,,,,
1463,2023-07-09 18:30:00+00:00,-1,6.178071539657837,30261.2,36.74285714285725,30163.6,2.6562986003110938,>2,-0.006528088761807993,False,2023-07-09 20:30:00+00:00,2023-07-09 21:00:00+00:00,ACCEPT,30161.1,3.453732503887956,True,-0.006793972987912511
1464,2023-07-10 09:00:00+00:00,-1,-11.85852713178307,30040.0,51.59999999999958,29928.8,2.155038759689954,>2,0.011260581671882264,True,,,NO_TOUCH,,,,
1465,2023-07-10 21:00:00+00:00,1,-1.5474740236474611,30651.9,119.61428571428534,31040.0,3.2445957243520818,>2,0.09788359262542912,True,,,NO_TOUCH,,,,
1466,2023-07-11 10:15:00+00:00,-1,-2.455550216242187,30389.8,59.45714285714296,30219.9,2.8575204228735767,>2,-0.009721962596152878,False,,,NO_TOUCH,,,,
1467,2023-07-12 08:00:00+00:00,1,-6.21805441055234,30720.1,69.31428571428582,30849.2,1.862530915086591,1-2,0.0262940992842271,True,2023-07-12 12:30:00+00:00,2023-07-12 13:15:00+00:00,REJECT,30645.0,-5.134583676834309,False,0.02844144996809206
1468,2023-07-12 20:00:00+00:00,-1,-0.7798408488063611,30289.1,80.7857142857148,30186.0,1.2762157382846777,1-2,-0.002767916905174417,False,,,NO_TOUCH,,,,
1469,2023-07-13 09:45:00+00:00,1,12.322090628218357,30560.2,55.48571428571423,30597.5,0.6722451081359299,0.5-1,-0.017320126657049073,False,2023-07-13 10:30:00+00:00,2023-07-13 10:30:00+00:00,ACCEPT,30617.0,11.29840370751806,True,-0.002465361870255478
1470,2023-07-14 00:00:00+00:00,-1,1.9793905817174249,31466.6,128.9285714285717,30446.4,7.912908587257578,>2,-0.023362779170208015,False,,,NO_TOUCH,,,,
1471,2023-07-14 12:00:00+00:00,-1,18.094854225446834,31211.4,53.164285714285406,31068.5,2.6878946661292917,>2,-0.002422229406221277,False,2023-07-14 13:30:00+00:00,2023-07-14 14:15:00+00:00,REJECT,31202.7,17.931210533387166,True,-0.007264892291127367
1472,2023-07-15 00:00:00+00:00,-1,-1.1566293459045034,30249.4,60.60714285714338,29876.6,6.151090159104297,>2,0.029151129232621642,True,,,NO_TOUCH,,,,
1473,2023-07-15 15:00:00+00:00,1,-2.692663582286859,30293.7,32.42142857142816,30360.0,2.0449438202247228,>2,-0.0005585957464777636,False,,,NO_TOUCH,,,,
1474,2023-07-16 06:00:00+00:00,-1,-3.220774991859309,30223.2,43.87142857142862,30050.0,3.9478997069358632,>2,0.012703294953189115,True,,,NO_TOUCH,,,,
1475,2023-07-17 10:30:00+00:00,-1,-1.2331266814831952,30069.2,61.06428571428608,29910.0,2.6070885483682265,>2,0.02019681292046549,True,2023-07-17 17:15:00+00:00,2023-07-17 18:00:00+00:00,REJECT,29976.4,-2.7528365890747053,False,0.0094291717913908
1476,2023-07-18 02:00:00+00:00,-1,5.117655468191554,30164.7,49.96428571428597,29630.0,10.701644031450996,>2,0.004454033991507345,True,,,NO_TOUCH,,,,
1477,2023-07-18 14:00:00+00:00,-1,-0.8180951682674705,29909.0,97.42142857142919,29657.1,2.585673436468948,>2,0.009332485122305556,True,2023-07-18 16:45:00+00:00,2023-07-18 17:30:00+00:00,REJECT,29780.4,-2.1381332942297613,True,-0.008295565616693423
1478,2023-07-19 03:30:00+00:00,1,-2.5247479376717963,30033.6,62.34285714285787,30067.7,0.5469752520623568,0.5-1,-0.007760144762912091,False,2023-07-19 04:00:00+00:00,2023-07-19 04:00:00+00:00,ACCEPT,30072.7,-3.1519248395966635,True,-0.006965311151322595
1479,2023-07-19 15:30:00+00:00,-1,-0.4894378079233242,29876.2,105.83571428571433,29745.0,1.2396571505702971,1-2,0.002955446391771588,True,,,NO_TOUCH,,,,
1480,2023-07-20 05:45:00+00:00,1,-6.914324142568911,30112.2,53.10714285714312,30174.8,1.1787491593812716,1-2,0.0035612444386678987,True,2023-07-20 06:15:00+00:00,2023-07-20 06:15:00+00:00,ACCEPT,30182.8,-8.243712172158654,True,-0.00016391837167084589
1481,2023-07-20 17:45:00+00:00,-1,-0.5177677224735987,29745.0,118.39285714285714,29600.0,1.2247360482654601,1-2,0.0463068782541729,True,2023-07-20 18:15:00+00:00,2023-07-20 18:15:00+00:00,ACCEPT,29590.3,-1.8244343891402715,False,0.001478188219090626
1482,2023-07-21 05:45:00+00:00,1,2.85664739884401,29806.3,37.07142857142805,29949.5,3.862813102119534,>2,-0.0019048988157432944,False,,,NO_TOUCH,,,,
1483,2023-07-21 18:45:00+00:00,1,-1.7518248175182631,29970.0,54.799999999999535,30056.2,1.5729927007299536,1-2,-0.010102026089958471,False,,,NO_TOUCH,,,,
1484,2023-07-22 08:00:00+00:00,1,-3.880529144274429,29946.0,34.55714285714306,29986.0,1.1575031004547265,1-2,-0.017063942274749166,False,,,NO_TOUCH,,,,
1485,2023-07-22 23:45:00+00:00,-1,-2.2414638131024263,29783.5,43.721428571428724,29602.2,4.146708054239472,>2,-0.012873995778322822,False,,,NO_TOUCH,,,,
1486,2023-07-23 18:00:00+00:00,1,-7.012836185819,30093.2,46.74285714285751,30132.1,0.8322127139363771,0.5-1,-0.02269170022900191,False,2023-07-23 18:00:00+00:00,2023-07-23 18:30:00+00:00,ACCEPT,30149.3,-8.21301955990209,True,-0.022963604842100693
1487,2023-07-24 06:00:00+00:00,-1,13.59144328535596,29765.4,54.09285714285683,29639.7,2.323781856595828,>2,0.02312141174321347,True,2023-07-24 09:45:00+00:00,2023-07-24 09:45:00+00:00,ACCEPT,29162.0,2.4365509045292493,False,0.010100877684285692
1488,2023-07-24 18:00:00+00:00,-1,-1.0812307692307428,29030.2,92.85714285714312,28830.0,2.156000000000002,>2,0.012432050250485105,True,,,NO_TOUCH,,,,
1489,2023-07-25 09:30:00+00:00,-1,-0.4866380115865793,29197.7,38.221428571428724,29033.0,4.309101102597647,>2,-0.005993087250502072,False,,,NO_TOUCH,,,,
1490,2023-07-26 10:00:00+00:00,1,9.739676840215472,29170.0,31.828571428571326,29414.6,7.684919210053839,>2,0.00398325776819064,True,2023-07-26 18:00:00+00:00,2023-07-26 18:45:00+00:00,REJECT,29363.3,3.666517055655331,False,0.016108033211317263
1491,2023-07-26 22:00:00+00:00,1,0.5246397868991517,29480.0,117.9857142857145,29670.5,1.6146022520886278,1-2,0.020121229847388733,True,,,NO_TOUCH,,,,
1492,2023-07-27 10:30:00+00:00,1,-6.08219633943429,29463.7,42.928571428571686,29558.4,2.205990016638939,>2,0.01390896775481032,True,,,NO_TOUCH,,,,
1493,2023-07-27 22:30:00+00:00,-1,0.3027027027026304,29202.6,36.99999999999922,29065.5,3.705405405405444,>2,-0.009741318005978883,False,,,NO_TOUCH,,,,
1494,2023-07-28 10:45:00+00:00,-1,-2.2748460861916144,29208.9,32.48571428571501,29112.8,2.958223394898858,>2,0.005541695103048028,True,,,NO_TOUCH,,,,
1495,2023-07-29 12:45:00+00:00,-1,-2.0919107766729117,29281.4,26.578571428571063,29237.5,1.6517065305026306,1-2,-0.005780131752038287,False,,,NO_TOUCH,,,,
1496,2023-07-30 15:15:00+00:00,1,0.4547791540079918,29409.6,30.56428571428582,29442.5,1.0764197242346782,1-2,-0.0012718226770651597,False,2023-07-31 00:30:00+00:00,2023-07-31 00:30:00+00:00,ACCEPT,29492.7,-2.264080392615113,False,0.0031117961912343617
1497,2023-07-31 03:15:00+00:00,1,-2.1386094838068046,29423.5,64.62142857142837,29525.8,1.5830662097932955,1-2,0.013003435673898167,True,,,NO_TOUCH,,,,
1498,2023-07-31 15:45:00+00:00,-1,6.875432939209381,29231.3,59.80714285714281,29208.9,0.37453720291409254,<=0.5,-0.004268370448606618,False,2023-07-31 16:00:00+00:00,2023-07-31 16:00:00+00:00,ACCEPT,29194.3,6.256777737967293,True,-7.831314295714265e-06
1499,2023-08-01 03:45:00+00:00,-1,-1.270000738716141,28820.1,96.69285714285719,28684.7,1.4003102607667641,1-2,-0.0033665275295522434,False,2023-08-01 15:30:00+00:00,2023-08-01 15:45:00+00:00,UNRESOLVED,28942.9,-0.0,False,0.00016470863901574262
1500,2023-08-01 17:45:00+00:00,1,7.754269972451737,28941.4,90.75000000000026,29046.2,1.1548209366391071,1-2,0.002184047995861249,True,2023-08-01 18:15:00+00:00,2023-08-01 18:15:00+00:00,ACCEPT,29090.3,6.113498622589506,True,-0.016166963639699716
1501,2023-08-02 05:45:00+00:00,1,-8.619694397283459,29645.1,58.900000000000155,30059.9,7.042444821731779,>2,-0.00011767206736656988,False,,,NO_TOUCH,,,,
1502,2023-08-02 17:45:00+00:00,-1,-0.0227752003373858,29137.4,118.5499999999998,28906.3,1.9493884436946654,1-2,-0.0061872418821291575,False,,,NO_TOUCH,,,,
1503,2023-08-03 09:00:00+00:00,-1,-3.514978601997094,29112.0,55.07857142857184,28955.4,2.8432109972765702,>2,0.00499046115042745,True,,,NO_TOUCH,,,,
1504,2023-08-03 21:30:00+00:00,1,-2.3495490167085262,29301.7,48.30714285714358,29440.0,2.8629306520774223,>2,-0.003948446967141805,False,,,NO_TOUCH,,,,
1505,2023-08-04 15:30:00+00:00,1,-3.1839134524929302,29273.3,60.74285714285673,29323.8,0.8313734713076256,0.5-1,0.004539403214343096,True,,,NO_TOUCH,,,,
1506,2023-08-06 19:30:00+00:00,1,0.14250462677356,29066.8,23.15714285714369,29132.0,2.8155459592843224,>2,-0.007795652593719282,False,2023-08-06 20:45:00+00:00,2023-08-06 21:00:00+00:00,ACCEPT,29182.8,-4.866748920419351,False,0.0032107556239378
1507,2023-08-07 07:30:00+00:00,-1,-0.4867433716858903,29070.1,28.557142857143067,29005.5,2.262131065532699,>2,0.002475914400006829,True,2023-08-07 14:00:00+00:00,2023-08-07 14:15:00+00:00,ACCEPT,28991.4,-3.242621310655253,False,0.00840654111332384
