flow_id,signal_time,side,origin,entry,atr14,extension_parent_reaccept_time,extension_time,residual_atr,failure_time,origin_reclaim_time,full_reaccept_time,extra_bad_closes_before_reaccept,accept_time,recon_failure_time,recon_reaccept_time,cycle_count,bad_closes,signal_to_accept_h,accept_to_failure_h,failure_to_origin_reclaim_h,failure_to_full_reaccept_h,reaccept_to_extension_h,signal_to_extension_h,accept_to_extension_h,cycle_count_accept_to_extension,origin_bad_close_count_accept_to_extension,clock_order_valid,failure_parity,reaccept_parity
1661,2023-11-20 01:00:00+00:00,1,37259.9,37326.625,133.45000000000073,2023-11-20 11:00:00+00:00,2023-11-20 11:15:00+00:00,-1.320719370550761,2023-11-20 03:30:00+00:00,2023-11-20 07:45:00+00:00,2023-11-20 11:00:00+00:00,26,2023-11-20 01:15:00+00:00,2023-11-20 03:30:00+00:00,2023-11-20 11:00:00+00:00,1.0,29.0,0.25,2.25,4.25,7.5,0.25,10.25,10.0,1.0,29.0,True,True,True
1664,2023-11-21 16:00:00+00:00,-1,36993.7,36878.925,229.55000000000084,2023-11-21 17:30:00+00:00,2023-11-21 17:45:00+00:00,1.5989980396427863,2023-11-21 17:00:00+00:00,2023-11-21 17:30:00+00:00,2023-11-21 17:30:00+00:00,1,2023-11-21 16:15:00+00:00,2023-11-21 17:00:00+00:00,2023-11-21 17:30:00+00:00,1.0,3.0,0.25,0.75,0.5,0.5,0.25,1.75,1.5,1.0,3.0,True,True,True
1665,2023-11-22 04:00:00+00:00,-1,36397.1,36350.03571428571,94.12857142857165,2023-11-22 15:00:00+00:00,2023-11-22 15:15:00+00:00,-2.1803005008347616,2023-11-22 04:45:00+00:00,2023-11-22 05:15:00+00:00,2023-11-22 15:00:00+00:00,37,2023-11-22 04:15:00+00:00,2023-11-22 04:45:00+00:00,2023-11-22 15:00:00+00:00,1.0,40.0,0.25,0.5,0.5,10.25,0.25,11.25,11.0,1.0,40.0,True,True,True
1671,2023-11-27 04:45:00+00:00,-1,37360.4,37320.00357142857,80.79285714285756,2023-11-27 06:45:00+00:00,2023-11-27 07:00:00+00:00,2.5312527627972177,2023-11-27 06:15:00+00:00,2023-11-27 06:45:00+00:00,2023-11-27 06:45:00+00:00,1,2023-11-27 05:45:00+00:00,2023-11-27 06:15:00+00:00,2023-11-27 06:45:00+00:00,1.0,3.0,1.0,0.5,0.5,0.5,0.25,2.25,1.25,1.0,3.0,True,True,True
1673,2023-11-28 12:15:00+00:00,1,37212.6,37249.232142857145,73.2642857142855,2023-11-28 13:30:00+00:00,2023-11-28 13:45:00+00:00,6.471580384127954,2023-11-28 13:00:00+00:00,2023-11-28 13:15:00+00:00,2023-11-28 13:30:00+00:00,0,2023-11-28 12:30:00+00:00,2023-11-28 13:00:00+00:00,2023-11-28 13:30:00+00:00,1.0,2.0,0.25,0.5,0.25,0.5,0.25,1.5,1.25,1.0,2.0,True,True,True
1686,2023-12-08 00:15:00+00:00,-1,43400.3,43342.87142857143,114.85714285714234,2023-12-08 07:15:00+00:00,2023-12-08 07:30:00+00:00,-3.491791044776128,2023-12-08 01:30:00+00:00,2023-12-08 06:30:00+00:00,2023-12-08 07:15:00+00:00,19,2023-12-08 00:30:00+00:00,2023-12-08 01:30:00+00:00,2023-12-08 07:15:00+00:00,1.0,22.0,0.25,1.0,5.0,5.75,0.25,7.25,7.0,1.0,22.0,True,True,True
1687,2023-12-08 12:15:00+00:00,1,43686.5,43749.28928571429,125.57857142857236,2023-12-08 14:30:00+00:00,2023-12-08 14:45:00+00:00,3.92122177350544,2023-12-08 13:45:00+00:00,2023-12-08 14:15:00+00:00,2023-12-08 14:30:00+00:00,1,2023-12-08 12:30:00+00:00,2023-12-08 13:45:00+00:00,2023-12-08 14:30:00+00:00,1.0,3.0,0.25,1.25,0.5,0.75,0.25,2.5,2.25,1.0,3.0,True,True,True
1690,2023-12-10 02:30:00+00:00,-1,43802.5,43756.78928571429,91.42142857142817,2023-12-10 09:15:00+00:00,2023-12-10 09:30:00+00:00,-1.682553324478471,2023-12-10 03:30:00+00:00,2023-12-10 08:45:00+00:00,2023-12-10 09:15:00+00:00,21,2023-12-10 03:15:00+00:00,2023-12-10 03:45:00+00:00,2023-12-10 09:15:00+00:00,1.0,22.0,0.75,0.25,5.25,5.75,0.25,7.0,6.25,1.0,22.0,True,False,True
1691,2023-12-10 14:30:00+00:00,1,43864.9,43902.76071428572,75.72142857142846,2023-12-10 18:15:00+00:00,2023-12-10 18:30:00+00:00,-25.427695500424683,2023-12-10 16:45:00+00:00,2023-12-10 18:00:00+00:00,2023-12-10 18:15:00+00:00,4,2023-12-10 14:45:00+00:00,2023-12-10 16:45:00+00:00,2023-12-10 18:15:00+00:00,1.0,6.0,0.25,2.0,1.25,1.5,0.25,4.0,3.75,1.0,6.0,True,True,True
1694,2023-12-12 02:45:00+00:00,-1,41879.9,41792.53571428572,174.7285714285707,2023-12-12 10:15:00+00:00,2023-12-12 11:30:00+00:00,1.202272913089731,2023-12-12 07:45:00+00:00,2023-12-12 08:00:00+00:00,2023-12-12 10:15:00+00:00,4,2023-12-12 03:30:00+00:00,2023-12-12 07:45:00+00:00,2023-12-12 10:15:00+00:00,1.0,6.0,0.75,4.25,0.25,2.5,1.25,8.75,8.0,1.0,6.0,True,True,True
1696,2023-12-13 03:15:00+00:00,1,40898.7,41000.21428571428,203.02857142857152,2023-12-13 05:45:00+00:00,2023-12-13 07:00:00+00:00,3.342738530819048,2023-12-13 04:00:00+00:00,2023-12-13 04:30:00+00:00,2023-12-13 05:45:00+00:00,2,2023-12-13 03:30:00+00:00,2023-12-13 04:00:00+00:00,2023-12-13 05:45:00+00:00,1.0,5.0,0.25,0.5,0.5,1.75,1.25,3.75,3.5,1.0,5.0,True,True,True
1702,2023-12-16 06:30:00+00:00,1,42205.5,42243.98928571429,76.97857142857174,2023-12-16 09:00:00+00:00,2023-12-16 09:15:00+00:00,2.4100398997865216,2023-12-16 08:45:00+00:00,2023-12-16 09:00:00+00:00,2023-12-16 09:00:00+00:00,0,2023-12-16 07:00:00+00:00,2023-12-16 08:45:00+00:00,2023-12-16 09:00:00+00:00,1.0,2.0,0.5,1.75,0.25,0.25,0.25,2.75,2.25,1.0,2.0,True,True,True
1720,2023-12-25 18:15:00+00:00,-1,43677.6,43617.90714285714,119.3857142857144,2023-12-25 23:45:00+00:00,2023-12-26 00:15:00+00:00,7.062941246858888,2023-12-25 22:45:00+00:00,2023-12-25 23:00:00+00:00,2023-12-25 23:45:00+00:00,0,2023-12-25 18:45:00+00:00,2023-12-25 22:45:00+00:00,2023-12-25 23:45:00+00:00,1.0,2.0,0.5,4.0,0.25,1.0,0.5,6.0,5.5,1.0,2.0,True,True,True
1725,2023-12-28 08:15:00+00:00,-1,43030.4,42958.93928571429,142.9214285714292,2023-12-28 12:30:00+00:00,2023-12-28 12:45:00+00:00,2.6488580138937534,2023-12-28 09:45:00+00:00,2023-12-28 12:15:00+00:00,2023-12-28 12:30:00+00:00,9,2023-12-28 08:45:00+00:00,2023-12-28 09:45:00+00:00,2023-12-28 12:30:00+00:00,1.0,11.0,0.5,1.0,2.5,2.75,0.25,4.5,4.0,1.0,11.0,True,True,True
1731,2023-12-31 15:30:00+00:00,-1,42531.9,42477.2,109.39999999999938,2023-12-31 22:45:00+00:00,2023-12-31 23:00:00+00:00,0.8281535648994429,2023-12-31 16:15:00+00:00,2023-12-31 22:30:00+00:00,2023-12-31 22:45:00+00:00,24,2023-12-31 15:45:00+00:00,2023-12-31 16:15:00+00:00,2023-12-31 22:45:00+00:00,1.0,26.0,0.25,0.5,6.25,6.5,0.25,7.5,7.25,1.0,26.0,True,True,True
1734,2024-01-02 06:45:00+00:00,1,45202.9,45274.69642857143,143.59285714285735,2024-01-02 15:30:00+00:00,2024-01-02 16:45:00+00:00,-1.096801472417026,2024-01-02 15:15:00+00:00,2024-01-02 15:30:00+00:00,2024-01-02 15:30:00+00:00,0,2024-01-02 07:00:00+00:00,2024-01-02 15:15:00+00:00,2024-01-02 15:30:00+00:00,1.0,3.0,0.25,8.25,0.25,0.25,1.25,10.0,9.75,1.0,3.0,True,True,True
1747,2024-01-09 14:00:00+00:00,-1,46837.6,46658.31071428571,358.5785714285718,2024-01-09 18:00:00+00:00,2024-01-09 21:15:00+00:00,1.4000318718750495,2024-01-09 15:45:00+00:00,2024-01-09 16:15:00+00:00,2024-01-09 18:00:00+00:00,3,2024-01-09 14:15:00+00:00,2024-01-09 15:45:00+00:00,2024-01-09 18:00:00+00:00,1.0,7.0,0.25,1.5,0.5,2.25,3.25,7.25,7.0,1.0,7.0,True,True,True
1759,2024-01-15 18:00:00+00:00,1,42722.9,42799.21071428571,152.62142857142786,2024-01-16 03:30:00+00:00,2024-01-16 03:45:00+00:00,-0.8853372022277031,2024-01-15 22:00:00+00:00,2024-01-15 22:30:00+00:00,2024-01-16 03:30:00+00:00,19,2024-01-15 18:15:00+00:00,2024-01-15 22:00:00+00:00,2024-01-16 03:30:00+00:00,1.0,21.0,0.25,3.75,0.5,5.5,0.25,9.75,9.5,1.0,21.0,True,True,True
1769,2024-01-21 00:30:00+00:00,1,41643.1,41679.95357142857,73.70714285714244,2024-01-21 08:00:00+00:00,2024-01-21 09:00:00+00:00,0.3662176567498366,2024-01-21 06:30:00+00:00,2024-01-21 07:30:00+00:00,2024-01-21 08:00:00+00:00,3,2024-01-21 01:15:00+00:00,2024-01-21 06:30:00+00:00,2024-01-21 08:00:00+00:00,1.0,6.0,0.75,5.25,1.0,1.5,1.0,8.5,7.75,1.0,6.0,True,True,True
1780,2024-01-26 14:30:00+00:00,1,41359.0,41468.36785714286,218.73571428571609,2024-01-26 16:00:00+00:00,2024-01-26 16:15:00+00:00,1.203115305489301,2024-01-26 15:30:00+00:00,2024-01-26 15:45:00+00:00,2024-01-26 16:00:00+00:00,0,2024-01-26 14:45:00+00:00,2024-01-26 15:30:00+00:00,2024-01-26 16:00:00+00:00,1.0,2.0,0.25,0.75,0.25,0.5,0.25,1.75,1.5,1.0,2.0,True,True,True
1799,2024-02-06 07:00:00+00:00,1,42790.1,42826.3,72.40000000000042,2024-02-06 12:30:00+00:00,2024-02-06 12:45:00+00:00,3.363259668508268,2024-02-06 11:00:00+00:00,2024-02-06 11:45:00+00:00,2024-02-06 12:30:00+00:00,3,2024-02-06 07:30:00+00:00,2024-02-06 11:00:00+00:00,2024-02-06 12:30:00+00:00,1.0,6.0,0.5,3.5,0.75,1.5,0.25,5.75,5.25,1.0,6.0,True,True,True
1801,2024-02-07 07:00:00+00:00,-1,42974.0,42940.45,67.10000000000062,2024-02-07 10:45:00+00:00,2024-02-07 11:00:00+00:00,-10.192250372578275,2024-02-07 09:45:00+00:00,2024-02-07 10:45:00+00:00,2024-02-07 10:45:00+00:00,3,2024-02-07 07:15:00+00:00,2024-02-07 09:45:00+00:00,2024-02-07 10:45:00+00:00,1.0,5.0,0.25,2.5,1.0,1.0,0.25,4.0,3.75,1.0,5.0,True,True,True
1804,2024-02-08 21:45:00+00:00,1,45298.3,45378.703571428574,160.80714285714254,2024-02-09 01:45:00+00:00,2024-02-09 02:00:00+00:00,6.458623906187518,2024-02-08 22:45:00+00:00,2024-02-08 23:00:00+00:00,2024-02-09 01:45:00+00:00,5,2024-02-08 22:00:00+00:00,2024-02-08 22:45:00+00:00,2024-02-09 01:45:00+00:00,1.0,7.0,0.25,0.75,0.25,3.0,0.25,4.25,4.0,1.0,7.0,True,True,True
1807,2024-02-10 21:30:00+00:00,1,47906.7,47999.49642857142,185.59285714285733,2024-02-11 03:15:00+00:00,2024-02-11 03:30:00+00:00,0.3254820459531498,2024-02-10 22:15:00+00:00,2024-02-11 03:00:00+00:00,2024-02-11 03:15:00+00:00,18,2024-02-10 21:45:00+00:00,2024-02-10 22:15:00+00:00,2024-02-11 03:15:00+00:00,1.0,20.0,0.25,0.5,4.75,5.0,0.25,6.0,5.75,1.0,20.0,True,True,True
1813,2024-02-15 15:15:00+00:00,-1,52240.8,52111.81428571429,257.9714285714285,2024-02-15 17:45:00+00:00,2024-02-15 18:00:00+00:00,-0.6774836637501234,2024-02-15 16:30:00+00:00,2024-02-15 17:30:00+00:00,2024-02-15 17:45:00+00:00,3,2024-02-15 15:30:00+00:00,2024-02-15 16:30:00+00:00,2024-02-15 17:45:00+00:00,1.0,5.0,0.25,1.0,1.0,1.25,0.25,2.75,2.5,1.0,5.0,True,True,True
1821,2024-02-21 11:00:00+00:00,-1,51237.1,51137.575,199.04999999999927,2024-02-21 13:15:00+00:00,2024-02-21 13:30:00+00:00,-3.074353177593603,2024-02-21 12:30:00+00:00,2024-02-21 13:15:00+00:00,2024-02-21 13:15:00+00:00,2,2024-02-21 11:15:00+00:00,2024-02-21 12:30:00+00:00,2024-02-21 13:15:00+00:00,1.0,4.0,0.25,1.25,0.75,0.75,0.25,2.5,2.25,1.0,4.0,True,True,True
1822,2024-02-21 23:00:00+00:00,1,51650.0,51731.92857142857,163.85714285714286,2024-02-22 06:30:00+00:00,2024-02-22 06:45:00+00:00,-0.747340889276377,2024-02-22 00:45:00+00:00,2024-02-22 05:15:00+00:00,2024-02-22 06:30:00+00:00,21,2024-02-21 23:15:00+00:00,2024-02-22 00:45:00+00:00,2024-02-22 06:30:00+00:00,1.0,23.0,0.25,1.5,4.5,5.75,0.25,7.75,7.5,1.0,23.0,True,True,True
1826,2024-02-24 17:45:00+00:00,1,51570.8,51616.51785714286,91.43571428571418,2024-02-24 22:00:00+00:00,2024-02-24 22:15:00+00:00,0.4031716272165264,2024-02-24 19:00:00+00:00,2024-02-24 19:30:00+00:00,2024-02-24 22:00:00+00:00,7,2024-02-24 18:00:00+00:00,2024-02-24 19:00:00+00:00,2024-02-24 22:00:00+00:00,1.0,9.0,0.25,1.0,0.5,3.0,0.25,4.5,4.25,1.0,9.0,True,True,True
1827,2024-02-25 17:45:00+00:00,-1,51599.1,51536.00357142857,126.19285714285694,2024-02-26 01:45:00+00:00,2024-02-26 02:15:00+00:00,-1.043584083319191,2024-02-25 19:00:00+00:00,2024-02-26 01:00:00+00:00,2024-02-26 01:45:00+00:00,23,2024-02-25 18:30:00+00:00,2024-02-25 19:00:00+00:00,2024-02-26 01:45:00+00:00,1.0,25.0,0.75,0.5,6.0,6.75,0.5,8.5,7.75,1.0,25.0,True,True,True
1829,2024-02-26 22:15:00+00:00,1,54587.6,54744.0,312.8000000000008,2024-02-27 01:15:00+00:00,2024-02-27 01:30:00+00:00,5.742327365728876,2024-02-26 23:45:00+00:00,2024-02-27 00:00:00+00:00,2024-02-27 01:15:00+00:00,1,2024-02-26 22:45:00+00:00,2024-02-26 23:45:00+00:00,2024-02-27 01:15:00+00:00,1.0,3.0,0.5,1.0,0.25,1.5,0.25,3.25,2.75,1.0,3.0,True,True,True
1842,2024-03-05 06:30:00+00:00,-1,67370.1,67071.01071428572,598.1785714285719,2024-03-05 15:30:00+00:00,2024-03-05 16:00:00+00:00,3.648946205743624,2024-03-05 13:00:00+00:00,2024-03-05 15:15:00+00:00,2024-03-05 15:30:00+00:00,8,2024-03-05 07:15:00+00:00,2024-03-05 13:00:00+00:00,2024-03-05 15:30:00+00:00,1.0,10.0,0.75,5.75,2.25,2.5,0.5,9.5,8.75,1.0,10.0,True,True,True
1848,2024-03-08 09:15:00+00:00,1,67291.3,67414.82142857143,247.0428571428586,2024-03-08 16:45:00+00:00,2024-03-08 17:00:00+00:00,4.960909038339121,2024-03-08 16:15:00+00:00,2024-03-08 16:30:00+00:00,2024-03-08 16:45:00+00:00,0,2024-03-08 10:30:00+00:00,2024-03-08 16:15:00+00:00,2024-03-08 16:45:00+00:00,1.0,2.0,1.25,5.75,0.25,0.5,0.25,7.75,6.5,1.0,2.0,True,True,True
1864,2024-03-16 21:30:00+00:00,-1,66424.0,66157.58571428571,532.8285714285697,2024-03-16 23:00:00+00:00,2024-03-16 23:15:00+00:00,-0.9251166282374576,2024-03-16 22:30:00+00:00,2024-03-16 22:45:00+00:00,2024-03-16 23:00:00+00:00,0,2024-03-16 22:00:00+00:00,2024-03-16 22:30:00+00:00,2024-03-16 23:00:00+00:00,1.0,2.0,0.5,0.5,0.25,0.5,0.25,1.75,1.25,1.0,2.0,True,True,True
1867,2024-03-18 09:30:00+00:00,-1,68085.4,67915.42857142857,339.94285714285587,2024-03-18 13:30:00+00:00,2024-03-18 13:45:00+00:00,0.4496554042695901,2024-03-18 11:00:00+00:00,2024-03-18 13:15:00+00:00,2024-03-18 13:30:00+00:00,8,2024-03-18 09:45:00+00:00,2024-03-18 11:00:00+00:00,2024-03-18 13:30:00+00:00,1.0,10.0,0.25,1.25,2.25,2.5,0.25,4.25,4.0,1.0,10.0,True,True,True
1871,2024-03-20 12:15:00+00:00,-1,64055.9,63838.91428571429,433.971428571429,2024-03-20 15:30:00+00:00,2024-03-20 15:45:00+00:00,-9.474290605043112,2024-03-20 14:30:00+00:00,2024-03-20 15:15:00+00:00,2024-03-20 15:30:00+00:00,2,2024-03-20 12:45:00+00:00,2024-03-20 14:30:00+00:00,2024-03-20 15:30:00+00:00,1.0,4.0,0.5,1.75,0.75,1.0,0.25,3.5,3.0,1.0,4.0,True,True,True
1879,2024-03-24 15:00:00+00:00,1,65545.2,65697.2,303.999999999999,2024-03-24 18:15:00+00:00,2024-03-24 18:30:00+00:00,3.2430921052631976,2024-03-24 17:00:00+00:00,2024-03-24 18:00:00+00:00,2024-03-24 18:15:00+00:00,3,2024-03-24 15:15:00+00:00,2024-03-24 17:00:00+00:00,2024-03-24 18:15:00+00:00,1.0,5.0,0.25,1.75,1.0,1.25,0.25,3.5,3.25,1.0,5.0,True,True,True
1883,2024-03-26 15:15:00+00:00,1,70204.0,70449.06785714286,490.13571428571385,2024-03-27 00:30:00+00:00,2024-03-27 00:45:00+00:00,-0.3001938238680285,2024-03-26 16:15:00+00:00,2024-03-26 18:00:00+00:00,2024-03-27 00:30:00+00:00,27,2024-03-26 16:00:00+00:00,2024-03-26 16:30:00+00:00,2024-03-27 00:30:00+00:00,1.0,28.0,0.75,0.25,1.75,8.25,0.25,9.5,8.75,1.0,28.0,True,False,True
1884,2024-03-27 08:00:00+00:00,-1,69990.1,69881.47142857143,217.2571428571464,2024-03-27 14:00:00+00:00,2024-03-27 14:15:00+00:00,3.4891504471329946,2024-03-27 10:00:00+00:00,2024-03-27 13:45:00+00:00,2024-03-27 14:00:00+00:00,14,2024-03-27 08:30:00+00:00,2024-03-27 10:00:00+00:00,2024-03-27 14:00:00+00:00,1.0,16.0,0.5,1.5,3.75,4.0,0.25,6.25,5.75,1.0,16.0,True,True,True
1889,2024-03-30 06:00:00+00:00,1,70020.2,70099.33571428571,158.2714285714267,2024-03-30 09:15:00+00:00,2024-03-30 09:30:00+00:00,-1.212293528296758,2024-03-30 08:00:00+00:00,2024-03-30 08:45:00+00:00,2024-03-30 09:15:00+00:00,2,2024-03-30 06:15:00+00:00,2024-03-30 08:00:00+00:00,2024-03-30 09:15:00+00:00,1.0,6.0,0.25,1.75,0.75,1.25,0.25,3.5,3.25,1.0,6.0,True,True,True
1893,2024-04-01 17:45:00+00:00,-1,68784.8,68566.83571428571,435.9285714285735,2024-04-02 02:15:00+00:00,2024-04-02 02:30:00+00:00,3.566803211535281,2024-04-01 18:30:00+00:00,2024-04-02 02:15:00+00:00,2024-04-02 02:15:00+00:00,30,2024-04-01 18:00:00+00:00,2024-04-01 18:30:00+00:00,2024-04-02 02:15:00+00:00,1.0,32.0,0.25,0.5,7.75,7.75,0.25,8.75,8.5,1.0,32.0,True,True,True
1896,2024-04-03 05:45:00+00:00,1,66112.7,66219.27857142857,213.15714285714057,2024-04-03 14:00:00+00:00,2024-04-03 14:15:00+00:00,-1.6192614436030164,2024-04-03 11:15:00+00:00,2024-04-03 12:00:00+00:00,2024-04-03 14:00:00+00:00,9,2024-04-03 06:00:00+00:00,2024-04-03 11:15:00+00:00,2024-04-03 14:00:00+00:00,1.0,11.0,0.25,5.25,0.75,2.75,0.25,8.5,8.25,1.0,11.0,True,True,True
1897,2024-04-03 17:45:00+00:00,-1,65980.7,65826.36428571428,308.6714285714292,2024-04-04 02:15:00+00:00,2024-04-04 02:30:00+00:00,0.2135881890127992,2024-04-03 22:15:00+00:00,2024-04-03 23:45:00+00:00,2024-04-04 02:15:00+00:00,14,2024-04-03 18:00:00+00:00,2024-04-03 22:15:00+00:00,2024-04-04 02:15:00+00:00,1.0,17.0,0.25,4.25,1.5,4.0,0.25,8.75,8.5,1.0,17.0,True,True,True
1909,2024-04-11 00:45:00+00:00,1,70572.0,70735.94285714286,327.88571428571385,2024-04-11 12:30:00+00:00,2024-04-11 12:45:00+00:00,0.0204775182990716,2024-04-11 11:45:00+00:00,2024-04-11 12:30:00+00:00,2024-04-11 12:30:00+00:00,2,2024-04-11 01:00:00+00:00,2024-04-11 11:45:00+00:00,2024-04-11 12:30:00+00:00,1.0,8.0,0.25,10.75,0.75,0.75,0.25,12.0,11.75,1.0,8.0,True,True,True
1928,2024-04-21 05:00:00+00:00,-1,65175.3,65050.53571428572,249.528571428571,2024-04-21 12:45:00+00:00,2024-04-21 13:00:00+00:00,1.441003034293266,2024-04-21 11:45:00+00:00,2024-04-21 12:15:00+00:00,2024-04-21 12:45:00+00:00,1,2024-04-21 05:15:00+00:00,2024-04-21 11:45:00+00:00,2024-04-21 12:45:00+00:00,1.0,3.0,0.25,6.5,0.5,1.0,0.25,8.0,7.75,1.0,3.0,True,True,True
1932,2024-04-23 08:15:00+00:00,-1,66118.0,66021.0,194.00000000000207,2024-04-23 11:30:00+00:00,2024-04-23 11:45:00+00:00,-1.1525773195876463,2024-04-23 08:45:00+00:00,2024-04-23 09:30:00+00:00,2024-04-23 11:30:00+00:00,5,2024-04-23 08:30:00+00:00,2024-04-23 09:00:00+00:00,2024-04-23 11:30:00+00:00,1.0,6.0,0.25,0.25,0.75,2.75,0.25,3.5,3.25,1.0,6.0,True,False,True
1934,2024-04-24 09:15:00+00:00,-1,66409.0,66327.68214285714,162.6357142857118,2024-04-24 12:45:00+00:00,2024-04-24 13:00:00+00:00,12.223417804910351,2024-04-24 11:30:00+00:00,2024-04-24 12:45:00+00:00,2024-04-24 12:45:00+00:00,4,2024-04-24 09:30:00+00:00,2024-04-24 11:30:00+00:00,2024-04-24 12:45:00+00:00,1.0,6.0,0.25,2.0,1.25,1.25,0.25,3.75,3.5,1.0,6.0,True,True,True
1939,2024-04-27 02:30:00+00:00,-1,62992.5,62834.425,316.1499999999993,2024-04-27 10:30:00+00:00,2024-04-27 11:00:00+00:00,-1.2138225525857775,2024-04-27 03:15:00+00:00,2024-04-27 04:00:00+00:00,2024-04-27 10:30:00+00:00,14,2024-04-27 03:00:00+00:00,2024-04-27 03:30:00+00:00,2024-04-27 10:30:00+00:00,1.0,15.0,0.5,0.25,0.75,7.25,0.5,8.5,8.0,1.0,15.0,True,False,True
1942,2024-04-28 23:15:00+00:00,-1,62927.6,62830.42857142857,194.3428571428563,2024-04-29 02:30:00+00:00,2024-04-29 02:45:00+00:00,2.173257865333745,2024-04-29 00:00:00+00:00,2024-04-29 02:30:00+00:00,2024-04-29 02:30:00+00:00,9,2024-04-28 23:30:00+00:00,2024-04-29 00:00:00+00:00,2024-04-29 02:30:00+00:00,1.0,11.0,0.25,0.5,2.5,2.5,0.25,3.5,3.25,1.0,11.0,True,True,True
1949,2024-05-02 12:15:00+00:00,1,58681.0,58825.514285714286,289.0285714285715,2024-05-02 14:30:00+00:00,2024-05-02 14:45:00+00:00,-0.4090549624357337,2024-05-02 13:00:00+00:00,2024-05-02 13:15:00+00:00,2024-05-02 14:30:00+00:00,4,2024-05-02 12:30:00+00:00,2024-05-02 13:00:00+00:00,2024-05-02 14:30:00+00:00,1.0,6.0,0.25,0.5,0.25,1.5,0.25,2.5,2.25,1.0,6.0,True,True,True
1952,2024-05-04 01:00:00+00:00,1,62810.7,62931.85,242.29999999999976,2024-05-04 04:45:00+00:00,2024-05-04 05:00:00+00:00,3.465125877011966,2024-05-04 02:15:00+00:00,2024-05-04 04:30:00+00:00,2024-05-04 04:45:00+00:00,8,2024-05-04 01:15:00+00:00,2024-05-04 02:15:00+00:00,2024-05-04 04:45:00+00:00,1.0,10.0,0.25,1.0,2.25,2.5,0.25,4.0,3.75,1.0,10.0,True,True,True
1954,2024-05-05 23:15:00+00:00,-1,64156.4,64079.24285714286,154.31428571428685,2024-05-06 02:30:00+00:00,2024-05-06 02:45:00+00:00,-1.1710794297352054,2024-05-06 00:45:00+00:00,2024-05-06 01:30:00+00:00,2024-05-06 02:30:00+00:00,3,2024-05-05 23:30:00+00:00,2024-05-06 00:45:00+00:00,2024-05-06 02:30:00+00:00,1.0,5.0,0.25,1.25,0.75,1.75,0.25,3.5,3.25,1.0,5.0,True,True,True
1967,2024-05-13 13:15:00+00:00,-1,62799.0,62687.70714285714,222.5857142857141,2024-05-13 17:15:00+00:00,2024-05-13 18:15:00+00:00,-1.8971824658237424,2024-05-13 14:15:00+00:00,2024-05-13 14:30:00+00:00,2024-05-13 17:15:00+00:00,9,2024-05-13 13:30:00+00:00,2024-05-13 14:15:00+00:00,2024-05-13 17:15:00+00:00,1.0,11.0,0.25,0.75,0.25,3.0,1.0,5.0,4.75,1.0,11.0,True,True,True
1982,2024-05-25 13:45:00+00:00,1,69038.3,69131.55714285714,186.51428571428443,2024-05-25 18:00:00+00:00,2024-05-25 18:15:00+00:00,-0.2370557598038674,2024-05-25 16:00:00+00:00,2024-05-25 17:45:00+00:00,2024-05-25 18:00:00+00:00,6,2024-05-25 15:00:00+00:00,2024-05-25 16:00:00+00:00,2024-05-25 18:00:00+00:00,1.0,8.0,1.25,1.0,1.75,2.0,0.25,4.5,3.25,1.0,8.0,True,True,True
1988,2024-05-30 02:45:00+00:00,1,67980.0,68060.13928571428,160.278571428571,2024-05-30 11:15:00+00:00,2024-05-30 11:30:00+00:00,1.587370203663344,2024-05-30 07:00:00+00:00,2024-05-30 07:30:00+00:00,2024-05-30 11:15:00+00:00,14,2024-05-30 03:15:00+00:00,2024-05-30 07:00:00+00:00,2024-05-30 11:15:00+00:00,1.0,17.0,0.5,3.75,0.5,4.25,0.25,8.75,8.25,1.0,17.0,True,True,True
1999,2024-06-07 06:00:00+00:00,1,71244.2,71317.19642857142,145.99285714285776,2024-06-07 09:45:00+00:00,2024-06-07 10:00:00+00:00,-19.50227506238057,2024-06-07 07:45:00+00:00,2024-06-07 09:15:00+00:00,2024-06-07 09:45:00+00:00,5,2024-06-07 06:30:00+00:00,2024-06-07 07:45:00+00:00,2024-06-07 09:45:00+00:00,1.0,8.0,0.5,1.25,1.5,2.0,0.25,4.0,3.5,1.0,8.0,True,True,True
2007,2024-06-14 04:15:00+00:00,-1,66830.8,66755.01071428572,151.57857142857185,2024-06-14 14:15:00+00:00,2024-06-14 14:30:00+00:00,9.009330380283668,2024-06-14 05:30:00+00:00,2024-06-14 14:15:00+00:00,2024-06-14 14:15:00+00:00,34,2024-06-14 04:30:00+00:00,2024-06-14 05:30:00+00:00,2024-06-14 14:15:00+00:00,1.0,37.0,0.25,1.0,8.75,8.75,0.25,10.25,10.0,1.0,37.0,True,True,True
2008,2024-06-14 16:15:00+00:00,1,65313.6,65493.07142857143,358.942857142858,2024-06-14 17:15:00+00:00,2024-06-14 17:30:00+00:00,1.5059699116453018,2024-06-14 16:45:00+00:00,2024-06-14 17:00:00+00:00,2024-06-14 17:15:00+00:00,0,2024-06-14 16:30:00+00:00,,,0.0,1.0,0.25,0.25,0.25,0.5,0.25,1.25,1.0,0.0,1.0,True,False,False
