flow_id,signal_time,side,signal_close,entry,atr14,failure_time,failure_close,origin_reclaim,origin_reclaim_time,full_reaccept,full_reaccept_time,origin_reclaim_h,full_reaccept_h,failure_to_end_atr,origin_reclaim_residual_atr,reaccept_residual_atr,reentry_net_atr,post_failure_mae_atr,post_failure_mfe_atr,extra_bad_closes_before_reaccept,frozen_time_only_net_atr,frozen_close2_net_atr,terminal_failure_at_horizon
1359,2023-05-06 17:15:00+00:00,-1,28805.3,28740.2,130.19999999999968,2023-05-06 18:15:00+00:00,28848.5,True,2023-05-06 20:15:00+00:00,True,2023-05-06 21:30:00+00:00,2.0,3.25,0.2112135176651311,-0.20199692780337433,-1.3195084485407043,-1.4295284178187384,2.215821812596012,1.7534562211981555,7,-0.7309531490015323,-0.9421666666666634,False
1362,2023-05-08 11:30:00+00:00,-1,27898.0,27847.864285714288,100.271428571428,2023-05-08 15:00:00+00:00,27912.3,True,2023-05-08 15:30:00+00:00,True,2023-05-08 16:00:00+00:00,0.5,1.0,2.8851688274683096,2.307736144749992,2.222966234506367,2.0841136201738406,0.7848696395498052,6.605071947570909,1,2.103693510471609,-0.7814753169967007,False
1370,2023-05-12 14:45:00+00:00,1,26302.1,26350.89642857143,97.59285714285788,2023-05-12 15:30:00+00:00,26290.1,True,2023-05-12 15:45:00+00:00,True,2023-05-12 19:45:00+00:00,0.25,4.25,4.891751445509749,4.71141037839416,3.302495791553799,3.1670084168923056,5.523969845568266,7.008709653809506,7,4.133787400278096,-0.7579640452316534,False
1371,2023-05-13 02:45:00+00:00,1,26767.5,26805.51428571429,76.02857142857154,2023-05-13 05:45:00+00:00,26731.2,True,2023-05-13 08:00:00+00:00,True,2023-05-13 09:45:00+00:00,2.25,4.0,0.6537016159338681,-0.26174370537389047,-0.6195039458849856,-0.7959376174370334,0.7405110860578623,2.1807591131153576,10,-0.5000362645621721,-1.15373788049604,False
1372,2023-05-13 14:45:00+00:00,1,26780.9,26813.114285714288,64.42857142857143,2023-05-13 23:45:00+00:00,26762.7,True,2023-05-14 02:15:00+00:00,False,,2.5,,0.5634146341463302,0.2203991130820512,,,3.1926829268292796,1.0445676274944455,10,-0.4271527716186559,-0.990567405764986,False
1373,2023-05-14 02:45:00+00:00,1,26799.0,26840.360714285714,82.72142857142846,2023-05-14 12:00:00+00:00,26777.4,True,2023-05-14 12:45:00+00:00,True,2023-05-14 12:45:00+00:00,0.75,0.75,2.087729902426356,1.0759001813314926,1.0759001813314926,0.9135414040238332,0.5730075123046553,2.364562645712791,2,1.1643791339262402,-0.9233507685001155,False
1377,2023-05-16 06:00:00+00:00,1,27019.9,27047.29285714286,54.785714285714285,2023-05-16 14:00:00+00:00,26944.5,True,2023-05-16 15:15:00+00:00,True,2023-05-16 15:15:00+00:00,1.25,1.25,1.7157757496740549,-0.5037809647978874,-0.5037809647978874,-0.7507988265971051,0.5512385919165713,3.6414602346805736,4,-0.4073416558018803,-2.123117405475935,False
1389,2023-05-23 18:00:00+00:00,-1,27185.0,27158.885714285712,52.22857142857226,2023-05-23 20:45:00+00:00,27206.1,True,2023-05-23 21:30:00+00:00,True,2023-05-24 00:30:00+00:00,0.75,3.75,9.173140043763503,8.6963894967176,8.196663019693496,7.936698987964835,0.7256564551422483,10.758479212253617,12,8.009146334791957,-1.163993708971545,False
1390,2023-05-24 06:00:00+00:00,-1,26727.0,26681.067857142854,91.86428571428588,2023-05-24 09:00:00+00:00,26740.5,True,2023-05-24 10:15:00+00:00,True,2023-05-24 11:15:00+00:00,1.25,2.25,5.14236840059094,4.730891843558059,4.489231008475243,4.344014073555719,1.017805769380295,7.4076665889122015,4,4.35019246170595,-0.7921759388849907,False
1391,2023-05-24 18:00:00+00:00,-1,26268.1,26214.353571428568,107.49285714285725,2023-05-24 19:30:00+00:00,26284.0,True,2023-05-24 19:45:00+00:00,True,2023-05-25 00:30:00+00:00,0.25,5.0,0.4558442421423346,0.061399428533443774,-0.23908565353180267,-0.36099747491528317,1.7861651937005765,4.037477573260678,17,-0.3140078908897907,-0.7698521330321254,False
1396,2023-05-27 18:15:00+00:00,1,26736.2,26753.532142857144,34.66428571428566,2023-05-27 19:00:00+00:00,26726.7,True,2023-05-27 19:15:00+00:00,True,2023-05-27 21:00:00+00:00,0.25,2.0,13.137440758293796,12.632598392746711,12.044096435194744,11.658042035854129,0.35194724912427455,15.932825056665983,4,11.977488718318504,-1.159952039975293,False
1397,2023-05-28 06:15:00+00:00,1,27182.1,27209.725,55.24999999999974,2023-05-28 09:30:00+00:00,27132.7,True,2023-05-28 10:45:00+00:00,True,2023-05-28 11:00:00+00:00,1.25,1.5,8.282352941176484,6.9936651583710345,6.528506787330361,6.282085067873346,0.9230769230769275,11.71583710407244,4,6.641993438914072,-1.6403595022624118,False
1399,2023-05-29 10:15:00+00:00,-1,27902.6,27871.842857142856,61.51428571428524,2023-05-29 13:15:00+00:00,27927.6,True,2023-05-29 13:30:00+00:00,True,2023-05-29 13:30:00+00:00,0.25,0.25,5.779145378541614,4.8102647468649,4.8102647468649,4.583748258244369,0.0,6.7317696237807985,0,4.646187993497483,-1.1329573850441317,False
1400,2023-05-29 23:00:00+00:00,-1,27788.1,27755.910714285717,64.37857142857138,2023-05-30 03:30:00+00:00,27824.5,True,2023-05-30 04:30:00+00:00,True,2023-05-30 04:30:00+00:00,1.0,1.0,-1.9602795961389234,-3.0444912903583736,-3.0444912903583736,-3.260049816931102,3.3256407411516498,2.5660712304449262,3,-3.2412530511483637,-1.2809734550094398,False
1405,2023-06-01 17:00:00+00:00,1,26980.3,27028.90714285714,97.21428571428623,2023-06-01 17:45:00+00:00,26947.9,True,2023-06-01 18:00:00+00:00,True,2023-06-02 04:30:00+00:00,0.25,10.75,1.040999265246107,0.5842762674503935,-0.30962527553271735,-0.44890110213080625,4.837766348273332,1.7301983835414745,39,0.0686977590007429,-0.972301506245364,False
1406,2023-06-02 05:15:00+00:00,1,27110.5,27145.860714285714,70.72142857142846,2023-06-02 07:00:00+00:00,27058.6,True,2023-06-02 08:45:00+00:00,True,2023-06-02 08:45:00+00:00,1.75,1.75,0.10039389960613142,-1.3319866680133443,-1.3319866680133443,-1.5240069689930436,3.083930916069068,2.696495303504711,6,-1.3253924098575849,-1.4257863094637162,False
1410,2023-06-04 15:45:00+00:00,1,27166.9,27189.575,45.35000000000063,2023-06-04 23:30:00+00:00,27149.9,False,,False,,,,-6.9239250275633,,,,8.707828004410056,0.0,17,-8.098562017640445,-1.1746369900771452,False
1413,2023-06-06 04:00:00+00:00,1,25720.3,25744.489285714284,48.378571428571895,2023-06-06 08:00:00+00:00,25690.5,True,2023-06-06 09:15:00+00:00,True,2023-06-06 10:00:00+00:00,1.25,2.0,9.301638860180038,8.671194448545613,7.943599586593737,7.677405285693105,7.625276834489843,10.510851912003442,4,7.919590395688721,-1.3820484644913151,False
1417,2023-06-08 06:30:00+00:00,-1,26458.4,26421.91785714286,72.96428571428545,2023-06-08 10:45:00+00:00,26474.5,True,2023-06-08 11:00:00+00:00,True,2023-06-08 11:15:00+00:00,0.25,0.5,-1.11287322564857,-1.3773861967694616,-1.9530102790014754,-2.1340111600587446,4.461086637298107,2.619089574155643,0,-2.0145897454723207,-0.9017165198237505,False
1418,2023-06-08 18:30:00+00:00,-1,26555.7,26511.80357142857,87.79285714285781,2023-06-08 20:30:00+00:00,26595.6,True,2023-06-08 22:45:00+00:00,True,2023-06-08 23:30:00+00:00,2.25,3.0,0.4795378732405623,-0.21755756244404653,-0.6071108941501783,-0.7580354731103919,0.5194044422748562,4.0960052070620305,8,-0.6259316776502967,-1.105469550890859,False
1423,2023-06-11 17:45:00+00:00,1,25932.6,25975.321428571428,85.44285714285641,2023-06-11 22:45:00+00:00,25883.8,True,2023-06-12 00:00:00+00:00,False,,1.25,,-1.4781809062029803,-2.0844340411302467,,,3.321518140779154,1.653736833305473,23,-2.7013269102156943,-1.2231460040127136,False
1426,2023-06-13 06:00:00+00:00,1,26086.7,26116.160714285717,58.92142857142816,2023-06-13 06:45:00+00:00,26068.3,True,2023-06-13 07:30:00+00:00,True,2023-06-13 08:30:00+00:00,0.75,1.75,-2.4184749666626426,-2.7799733301006255,-3.8797429991514765,-4.101686022548253,6.114923020972269,6.14716935386113,4,-3.4523737725785217,-1.0338988059158791,False
1428,2023-06-14 06:00:00+00:00,1,25868.0,25886.832142857143,37.66428571428592,2023-06-14 07:30:00+00:00,25860.3,True,2023-06-14 07:45:00+00:00,True,2023-06-14 08:15:00+00:00,0.25,0.75,0.1725772804854912,-0.4593210695998265,-1.1098046652759088,-1.453745875213324,2.9285036980845467,6.345533851697292,0,-0.8755126588280229,-1.048089939313514,False
1429,2023-06-14 18:00:00+00:00,-1,25866.8,25831.189285714285,71.22142857142846,2023-06-14 18:30:00+00:00,25963.0,True,2023-06-14 19:45:00+00:00,True,2023-06-14 20:00:00+00:00,1.25,1.5,12.640858489619907,11.2016848861699,7.183231370975821,7.00369060274796,0.4914251328853683,16.37428542774048,4,10.608797186841834,-2.0320613027780725,False
1430,2023-06-15 07:00:00+00:00,1,24950.7,24988.107142857145,74.8142857142853,2023-06-15 10:30:00+00:00,24882.7,True,2023-06-15 11:30:00+00:00,True,2023-06-15 11:30:00+00:00,1.0,1.0,8.023868627076604,6.421233530647371,6.421233530647371,6.254135764750865,1.4128317739163818,8.470307427916802,3,6.447950400992943,-1.5759182260836624,False
1433,2023-06-16 19:00:00+00:00,1,26283.7,26363.442857142854,159.48571428571424,2023-06-17 01:45:00+00:00,26189.4,True,2023-06-17 04:15:00+00:00,True,2023-06-17 05:00:00+00:00,2.5,3.25,2.8021318523826455,2.202705123611605,1.481637405947685,1.3988713722680002,0.11662486563956943,4.455571479756352,9,1.6282048996775256,-1.1739269527051202,False
1435,2023-06-17 19:00:00+00:00,-1,26487.9,26463.29642857143,49.20714285714296,2023-06-17 20:15:00+00:00,26507.8,True,2023-06-18 00:15:00+00:00,True,2023-06-18 00:30:00+00:00,4.0,4.25,-2.146029902743544,-2.7983742197706576,-4.198577442299353,-4.466900275802038,2.731310785309938,2.845115401364488,15,-3.319339635651037,-1.1733097329074933,False
1437,2023-06-19 02:00:00+00:00,-1,26447.3,26412.860714285714,68.87857142857112,2023-06-19 12:30:00+00:00,26541.9,False,,False,,,,1.1600124442601114,,,,0.4036088354246516,1.3342320854506131,6,-0.9051540236440953,-2.0651664679042065,False
1443,2023-06-22 19:00:00+00:00,1,30047.5,30113.785714285717,132.57142857142858,2023-06-22 21:30:00+00:00,29966.1,True,2023-06-23 06:00:00+00:00,False,,8.5,,-0.022629310344827583,-0.6622844827586426,,,1.3132543103448164,0.9134698275862233,37,-1.250213631465524,-1.2275843211206967,False
1448,2023-06-26 17:15:00+00:00,-1,30118.1,30044.39642857143,147.4071428571429,2023-06-26 18:45:00+00:00,30201.6,True,2023-06-26 19:00:00+00:00,False,,0.25,,-0.6641469205795513,-1.4999273150167072,,,1.9429180597955222,1.0135194068905213,41,-1.8325147913941,-1.1683678708145482,False
1450,2023-06-28 08:15:00+00:00,-1,30249.2,30205.367857142857,87.66428571428618,2023-06-28 09:30:00+00:00,30305.7,True,2023-06-28 12:30:00+00:00,True,2023-06-28 12:30:00+00:00,3.0,3.0,3.187158803878432,1.3129634156278187,1.3129634156278187,1.1410496211195493,2.045302696977085,5.716124826855694,11,1.8703759675710905,-1.3167828363073415,False
1455,2023-07-04 06:30:00+00:00,-1,31016.0,30978.40357142857,75.19285714285719,2023-07-04 10:45:00+00:00,31016.9,True,2023-07-04 11:00:00+00:00,True,2023-07-04 14:30:00+00:00,0.25,3.75,1.5267407618505173,1.2474589151705517,0.8458250213736391,0.6399165004275007,1.7036192647477708,3.2157309774865,8,0.8087785456445463,-0.717962216205971,False
1457,2023-07-05 11:15:00+00:00,-1,30418.2,30371.01428571429,94.37142857142835,2023-07-05 16:30:00+00:00,30431.8,False,,False,,,,-0.6167120799273479,,,,1.566151983045712,0.6590977898879898,27,-1.421735619134126,-0.805023539206778,False
1458,2023-07-06 07:45:00+00:00,1,30792.3,30825.64285714285,66.6857142857147,2023-07-06 12:15:00+00:00,30689.3,False,,False,,,,-5.918808911739478,,,,12.360968294772835,0.23243359040274064,30,-8.194493894601482,-2.275684982862005,False
1460,2023-07-07 10:45:00+00:00,-1,30152.9,30115.610714285714,74.57857142857185,2023-07-07 13:00:00+00:00,30209.6,True,2023-07-07 18:30:00+00:00,False,,5.5,,-1.1129202183698816,-1.9952111866679227,,,3.1376304951632807,1.4695910353414146,38,-2.5750974762953374,-1.4621772579254555,False
1465,2023-07-10 21:00:00+00:00,1,30651.9,30711.707142857143,119.61428571428534,2023-07-10 22:00:00+00:00,30279.9,False,,False,,,,1.5625223934073675,,,,0.501612325331424,3.1777140809745585,44,-2.1758521139376747,-3.7383745073450414,False
1466,2023-07-11 10:15:00+00:00,-1,30389.8,30360.071428571428,59.45714285714296,2023-07-11 12:45:00+00:00,30420.9,True,2023-07-11 13:30:00+00:00,False,,0.75,,-1.9324843825083693,-2.8558385391638463,,,6.458433445458903,2.6826045170591013,36,-3.210860764055742,-1.2783763815473728,False
1471,2023-07-14 12:00:00+00:00,-1,31211.4,31184.817857142854,53.164285714285406,2023-07-14 14:00:00+00:00,31229.9,True,2023-07-14 14:15:00+00:00,True,2023-07-14 16:15:00+00:00,0.25,2.25,18.44283219132081,17.931210533387166,17.25970710734926,16.96658739755482,2.5392986698911875,25.45505844417594,6,17.30156694209333,-1.1412652492274804,False
1478,2023-07-19 03:30:00+00:00,1,30033.6,30064.77142857143,62.34285714285787,2023-07-19 06:30:00+00:00,30005.6,True,2023-07-19 07:15:00+00:00,False,,0.75,,-2.0756186984417373,-2.5488084326305493,,,4.1801099908340245,1.995417048579285,35,-3.2658723648028785,-1.190253666361141,False
1481,2023-07-20 17:45:00+00:00,-1,29745.0,29685.80357142857,118.39285714285714,2023-07-20 21:15:00+00:00,29831.9,False,,False,,,,0.21622926093516173,,,,0.9933031674208023,1.0642533936651584,34,-1.1431376319758524,-1.359366892911014,False
1484,2023-07-22 08:00:00+00:00,1,29946.0,29963.27857142857,34.55714285714306,2023-07-22 08:30:00+00:00,29933.8,False,,False,,,,-3.5274906986357157,,,,4.3464241422075185,0.17941298057050364,46,-4.8140614923521285,-1.286570793716413,False
1486,2023-07-23 18:00:00+00:00,1,30093.2,30116.57142857143,46.74285714285751,2023-07-23 19:45:00+00:00,30083.1,True,2023-07-23 20:00:00+00:00,True,2023-07-23 20:00:00+00:00,0.25,0.25,-6.796760391197928,-7.532701711491352,-7.532701711491352,-7.85486323349624,9.485941320293277,1.1103300733496557,0,-7.834987775061088,-1.0382273838631593,False
1487,2023-07-24 06:00:00+00:00,-1,29765.4,29738.35357142857,54.09285714285683,2023-07-24 07:30:00+00:00,29832.0,True,2023-07-24 08:30:00+00:00,True,2023-07-24 09:00:00+00:00,1.0,1.5,14.82265944803916,13.49716096659189,13.051630793608949,12.776768255645129,0.5712399313350361,18.52370262775661,3,12.816560841146243,-2.0060986068929147,False
1492,2023-07-27 10:30:00+00:00,1,29463.7,29485.164285714287,42.928571428571686,2023-07-27 13:15:00+00:00,29450.0,False,,False,,,,-5.7630615640599,,,,8.956738768718749,1.0435940099833378,37,-6.9256175540765605,-1.1625559900166609,False
1493,2023-07-27 22:30:00+00:00,-1,29202.6,29184.1,36.99999999999922,2023-07-27 23:45:00+00:00,29209.7,True,2023-07-28 02:30:00+00:00,True,2023-07-28 02:30:00+00:00,2.75,2.75,0.4945945945945854,-0.4081081081081757,-0.4081081081081757,-0.8023824324325084,2.437837837837909,2.6189189189190136,10,-0.5916770270271182,-1.0862716216217037,False
1494,2023-07-28 10:45:00+00:00,-1,29208.9,29192.657142857144,32.48571428571501,2023-07-28 12:15:00+00:00,29274.5,True,2023-07-28 17:30:00+00:00,False,,5.25,,-0.25549692172380656,-2.511873350923382,,,8.040457343887265,2.890501319261194,41,-3.2241613896216754,-2.968664467897869,False
1498,2023-07-31 15:45:00+00:00,-1,29231.3,29201.39642857143,59.80714285714281,2023-07-31 16:30:00+00:00,29234.4,True,2023-07-31 16:45:00+00:00,True,2023-07-31 17:15:00+00:00,0.25,0.75,6.927266212826998,6.6045622835304005,5.930729726501868,5.686822405350548,1.7205302758867438,9.191209841156116,0,6.131303266451714,-0.795962946375284,False
1501,2023-08-02 05:45:00+00:00,1,29645.1,29674.55,58.90000000000016,2023-08-02 06:30:00+00:00,29616.0,False,,False,,,,-8.125636672325928,,,,12.049235993208807,0.47028862478778694,45,-9.37160059422744,-1.2459639219015122,False
1502,2023-08-02 17:45:00+00:00,-1,29137.4,29078.125,118.5499999999998,2023-08-02 19:00:00+00:00,29139.3,True,2023-08-02 20:00:00+00:00,False,,1.0,,-0.0067482075073747256,-0.033741037536904314,,,1.1286377056094432,0.7507380851961211,33,-0.6454159637283735,-0.6386677562209988,False
1506,2023-08-06 19:30:00+00:00,1,29066.8,29078.37857142857,23.15714285714369,2023-08-07 00:30:00+00:00,29055.7,True,2023-08-07 01:00:00+00:00,True,2023-08-07 01:00:00+00:00,0.5,0.5,0.6218383713755774,-1.5459592843924206,-1.5459592843924206,-2.174402529302947,0.971622455274487,7.125231338679571,1,-0.985344386181316,-1.6071827575568935,False
1510,2023-08-08 19:30:00+00:00,1,29866.9,29921.442857142854,109.08571428571432,2023-08-08 22:00:00+00:00,29760.8,False,,False,,,,0.2731796752226229,,,,1.217391304347819,1.0422996333158785,38,-1.3365964510214976,-1.6097761262441206,False
1511,2023-08-09 08:45:00+00:00,-1,29823.5,29804.367857142857,38.26428571428551,2023-08-09 11:00:00+00:00,29838.1,True,2023-08-09 11:15:00+00:00,True,2023-08-09 14:45:00+00:00,0.25,3.75,9.005786820981902,8.125070001866797,6.572708605562849,6.184030240806454,8.143363823035381,12.442411797647965,11,7.734775854022818,-1.2710109669590848,False
1512,2023-08-09 20:45:00+00:00,-1,29493.5,29460.532142857144,65.9357142857147,2023-08-09 21:30:00+00:00,29516.8,False,,False,,,,0.15317950384571416,,,,2.020149496262592,0.623334416639558,45,-0.9235984454555152,-1.0767779493012293,False
1515,2023-08-11 17:15:00+00:00,-1,29382.7,29344.214285714286,76.9714285714282,2023-08-11 19:45:00+00:00,29387.8,True,2023-08-12 02:45:00+00:00,False,,7.0,,-0.15979955456569286,-0.2780252412768846,,,0.8080920564216911,0.36117297698588685,34,-0.916675482553802,-0.7568759279881092,False
1518,2023-08-14 15:00:00+00:00,1,29505.6,29530.85714285714,50.51428571428577,2023-08-14 17:45:00+00:00,29475.2,False,,False,,,,-1.872737556561127,,,,4.794683257918561,0.26923076923074013,37,-3.266849547511306,-1.3941119909501791,False
1520,2023-08-16 07:45:00+00:00,-1,29187.0,29173.114285714284,27.7714285714293,2023-08-16 10:45:00+00:00,29192.6,True,2023-08-16 11:00:00+00:00,True,2023-08-16 11:00:00+00:00,0.25,0.25,3.136316872427849,1.9876543209876283,1.9876543209876283,1.4626417181069837,1.3323045267489362,9.095679012345387,0,1.909434670781783,-1.226882201646066,False
1522,2023-08-17 08:15:00+00:00,1,28572.8,28588.85357142857,32.10714285714312,2023-08-17 09:00:00+00:00,28544.1,True,2023-08-17 09:30:00+00:00,True,2023-08-17 10:15:00+00:00,0.5,1.25,-22.929477196885152,-24.05383759733015,-24.492992213570368,-24.938287208008628,26.290100111234448,2.0898776418243004,1,-24.768569466073178,-1.839092269188027,False
1526,2023-08-19 09:45:00+00:00,-1,25932.1,25903.039285714283,58.121428571428105,2023-08-19 13:15:00+00:00,25951.5,True,2023-08-19 13:30:00+00:00,False,,0.25,,-2.056040309696465,-2.398426938675232,,,5.469583384539826,0.8860759493670958,32,-3.112659794764721,-1.0566194850682564,False
1528,2023-08-20 12:45:00+00:00,1,26174.0,26192.617857142857,37.23571428571423,2023-08-20 13:15:00+00:00,26161.2,True,2023-08-20 20:00:00+00:00,True,2023-08-20 20:30:00+00:00,6.75,7.25,-0.9238442355649743,-1.2863993861500507,-3.3086514483023457,-3.661135622482281,5.712257816996,3.324765010550532,27,-2.1193138787646526,-1.195469643199678,False
1537,2023-08-25 10:45:00+00:00,1,26072.8,26090.617857142857,35.63571428571387,2023-08-25 14:30:00+00:00,25912.5,False,,False,,,,3.678893565844861,,,,4.436560432952507,4.64421727801168,33,-1.6854766987372851,-5.3643702645821465,False
1547,2023-08-31 23:30:00+00:00,-1,25962.6,25911.371428571427,102.45714285714244,2023-09-01 00:15:00+00:00,26016.6,True,2023-09-01 08:15:00+00:00,False,,8.0,,-0.13078639152260257,-0.7505577244841221,,,0.7564138315672089,0.7310373675404167,43,-1.2842858337981262,-1.1534994422755236,False
1553,2023-09-04 14:30:00+00:00,-1,25872.2,25851.4,41.599999999999845,2023-09-04 17:15:00+00:00,25873.8,True,2023-09-04 17:30:00+00:00,True,2023-09-04 19:15:00+00:00,0.25,2.0,4.221153846153827,4.1249999999999805,3.490384615384646,3.1797668269231063,1.5168269230769813,6.34134615384616,5,3.3719783653846456,-0.8491754807691816,False
1557,2023-09-06 15:45:00+00:00,-1,25576.3,25540.27857142857,72.04285714285705,2023-09-06 16:45:00+00:00,25585.8,True,2023-09-06 17:00:00+00:00,True,2023-09-06 17:00:00+00:00,0.25,0.25,-3.3160816974023644,-4.384889946460467,-4.384889946460467,-4.561929010509644,6.471148126115426,3.6061867935752474,0,-4.125205185405534,-0.8091234880031696,False
1558,2023-09-07 04:15:00+00:00,1,25787.6,25805.885714285712,36.57142857142832,2023-09-07 05:15:00+00:00,25774.4,True,2023-09-07 16:00:00+00:00,True,2023-09-07 16:15:00+00:00,10.75,11.0,1.3480468749999894,0.8175781250000453,0.0,-0.3530583984375025,4.705859375000092,2.88476562500002,42,0.1342945312500748,-1.2137523437499145,False
1559,2023-09-07 16:15:00+00:00,1,25823.7,25861.45,75.50000000000053,2023-09-07 17:00:00+00:00,25813.2,True,2023-09-07 17:15:00+00:00,True,2023-09-07 17:30:00+00:00,0.25,0.5,6.0119205298012535,5.478145695364181,5.286092715231732,5.114781456953587,0.2132450331126102,8.44768211920523,0,5.201579801324439,-0.8103407284768156,False
1560,2023-09-08 04:15:00+00:00,1,26267.1,26291.064285714285,47.928571428572205,2023-09-08 06:00:00+00:00,26207.6,True,2023-09-08 07:15:00+00:00,False,,1.25,,-8.049478390461852,-9.407749627421637,,,12.051266766020639,1.4897168405365189,40,-10.065182488822485,-2.015704098360634,False
1561,2023-09-08 17:45:00+00:00,-1,25815.0,25785.575,58.8500000000001,2023-09-08 19:30:00+00:00,25873.3,False,,False,,,,0.7544604927782114,,,,0.8462192013593745,0.9056924384027049,41,-0.95527251486832,-1.7097330076465316,False
1566,2023-09-12 15:00:00+00:00,1,26119.0,26174.02857142857,110.05714285714306,2023-09-12 17:00:00+00:00,26087.0,True,2023-09-12 21:15:00+00:00,False,,4.25,,-1.680944963655241,-1.9798805815161051,,,3.0620456905503577,1.5719106957424684,39,-2.5906140965732,-0.9096691329179591,False
1570,2023-09-14 17:30:00+00:00,1,26607.7,26656.417857142857,97.43571428571444,2023-09-14 19:00:00+00:00,26581.1,True,2023-09-14 19:15:00+00:00,True,2023-09-14 19:45:00+00:00,0.25,0.75,-0.023605307528766047,-0.4002639102705074,-0.8538963419104233,-0.9907147569826319,1.5651345209295482,1.3557657063265358,1,-0.9333955904992298,-0.9097902829704638,False
1573,2023-09-18 09:45:00+00:00,1,26858.6,26892.70357142857,68.20714285714295,2023-09-18 17:45:00+00:00,26747.8,True,2023-09-18 19:30:00+00:00,False,,1.75,,1.1318462666247866,-0.9383181484972235,,,2.00272279819874,2.7592418054246584,15,-1.18975696407999,-2.3216032307047763,False
1574,2023-09-18 21:45:00+00:00,-1,26825.0,26787.45357142857,75.09285714285683,2023-09-19 05:00:00+00:00,26844.2,True,2023-09-19 05:30:00+00:00,True,2023-09-19 05:45:00+00:00,0.5,0.75,-5.784837819842095,-6.252259107771357,-6.601160467991999,-6.779492342813649,8.333682107866476,1.3876153333967625,1,-6.718883453819106,-0.9340456339770096,False
1578,2023-09-21 06:30:00+00:00,1,27020.8,27041.371428571427,41.142857142857146,2023-09-21 07:15:00+00:00,27018.6,False,,False,,,,-9.590972222222186,,,,16.005208333333332,0.0,45,-10.47307222222218,-0.8820999999999923,False
1581,2023-09-24 10:45:00+00:00,1,26567.9,26572.896428571432,9.992857142857249,2023-09-24 15:15:00+00:00,26563.6,True,2023-09-24 16:00:00+00:00,True,2023-09-24 17:30:00+00:00,0.75,2.25,-8.536097212294333,-9.206576125804048,-10.767691208005823,-12.097936383130898,26.37884203002102,17.642601858470442,6,-10.795999106504938,-2.259901894210605,False
1585,2023-09-26 23:00:00+00:00,-1,26195.1,26171.33214285714,47.53571428571403,2023-09-26 23:45:00+00:00,26208.8,False,,False,,,,-5.269722013523695,,,,6.104883546205908,0.41442524417732785,45,-6.333207099924951,-1.063485086401256,False
1586,2023-09-27 11:00:00+00:00,1,26459.3,26483.814285714285,49.02857142857153,2023-09-27 14:30:00+00:00,26234.5,False,,False,,,,1.3379953379953056,,,,2.7432983682983627,2.355769230769226,34,-4.017171765734267,-5.355167103729573,False
1587,2023-09-27 23:00:00+00:00,-1,26300.1,26280.439285714285,39.32142857142909,2023-09-27 23:45:00+00:00,26359.6,False,,False,,,,-2.756766575840146,,,,6.6223433242506315,0.8748410535875806,45,-5.104110944595778,-2.347344368755633,False
1588,2023-09-28 11:00:00+00:00,1,26468.0,26496.51071428572,57.02142857142826,2023-09-28 11:45:00+00:00,26464.4,True,2023-09-28 12:00:00+00:00,True,2023-09-28 13:15:00+00:00,0.25,1.5,10.094450707754007,9.866466240761646,8.879118126017824,8.646453839408778,0.25253664036079354,14.806714267819183,1,9.298978360265586,-0.7954723474884209,False
1590,2023-10-01 10:30:00+00:00,1,27159.8,27182.739285714284,45.87857142857138,2023-10-01 12:15:00+00:00,27153.0,True,2023-10-01 12:30:00+00:00,True,2023-10-01 14:00:00+00:00,0.25,1.75,17.00140121438582,16.554569515802605,16.21018215787019,15.913864082204613,3.007940214852876,26.421921220613466,3,16.056937295656287,-0.9444639187295304,False
1591,2023-10-01 23:15:00+00:00,1,27882.5,27964.864285714284,164.72857142857123,2023-10-02 01:15:00+00:00,27832.4,True,2023-10-02 01:30:00+00:00,True,2023-10-02 02:45:00+00:00,0.25,1.5,3.1208915098430268,2.7718324516520627,2.278293296331626,2.1933924204318775,0.0,3.9131038071286057,0,2.2318731896626613,-0.8890183201803655,False
1596,2023-10-04 20:45:00+00:00,1,27633.5,27683.75,100.49999999999947,2023-10-05 07:15:00+00:00,27582.1,True,2023-10-05 08:45:00+00:00,False,,1.5,,0.5174129353233858,0.0,,,0.4875621890547289,0.7144278606965501,5,-0.6317599502487741,-1.14917288557216,False
1600,2023-10-08 09:45:00+00:00,-1,27868.4,27849.85357142857,37.09285714285787,2023-10-08 13:45:00+00:00,27898.2,True,2023-10-08 14:15:00+00:00,True,2023-10-08 18:00:00+00:00,0.5,4.25,-0.15636433660694823,-1.0406316194877123,-1.6310417870209577,-2.0063633737723463,1.9006354708260746,2.8900442903908736,14,-1.8351607452339245,-1.678796408626976,False
1602,2023-10-09 19:30:00+00:00,1,27559.3,27610.589285714286,102.57857142857108,2023-10-09 21:00:00+00:00,27555.4,True,2023-10-09 21:15:00+00:00,True,2023-10-09 21:30:00+00:00,0.25,0.5,0.9007729266763971,0.6365851960169855,0.204721119699186,0.07005946661096049,0.7155490564724071,1.3618828772369374,0,0.2281706531578467,-0.6726022735185504,False
